year,state,county,hpsascore,hpsascore_quality
2020,46,007,18,1
2020,46,009,0,1
2020,46,011,0,1
2020,46,013,0,1
2020,46,015,0,1
2020,46,017,0,1
2020,46,019,16,1
2020,46,021,8,1
2020,46,023,0,1
2020,46,025,14,1
2020,46,027,0,1
2020,46,029,0,1
2020,46,031,20,1
2020,46,033,12,1
2020,46,035,7,1
2020,46,037,0,1
2020,46,039,11,1
2020,46,041,18,1
2020,46,043,0,1
2020,46,045,15,1
2020,46,047,0,1
2020,46,049,0,1
2020,46,051,0,1
2020,46,053,0,1
2020,46,055,0,1
2020,46,057,15,1
2020,46,059,0,1
2020,46,061,0,1
2020,46,063,10,1
2020,46,065,0,1
2020,46,067,0,1
2020,46,069,15,1
2020,46,071,18,1
2020,46,073,0,1
2020,46,075,13,1
2020,46,077,15,1
2020,46,079,0,1
2020,46,081,0,1
2020,46,083,10,1
2020,46,083,8,1
2020,46,085,17,1
2020,46,087,10,1
2020,46,089,0,1
2020,46,091,13,1
2020,46,093,9,1
2020,46,095,17,1
2020,46,097,13,1
2020,46,099,0,1
2020,46,101,13,1
2020,46,102,20,1
2020,46,103,11,1
2020,46,105,15,1
2020,46,107,15,1
2020,46,109,17,1
2020,46,111,0,1
2020,46,115,0,1
2020,46,117,0,1
2020,46,119,0,1
2020,46,121,21,1
2020,46,123,0,1
2020,46,125,11,1
2020,46,127,0,1
2020,46,129,0,1
2020,46,135,0,1
2020,46,137,21,1
2020,47,001,0,1
2020,47,003,0,1
2020,47,005,0,1
2020,47,007,11,1
2020,47,009,0,1
2020,47,011,0,1
2020,47,013,0,1
2020,47,015,0,1
2020,47,017,0,1
2020,47,019,0,1
2020,47,021,0,1
2020,47,023,0,1
2020,47,025,0,1
2020,47,027,13,1
2020,47,029,11,1
2020,47,031,0,1
2020,47,033,0,1
2020,47,035,0,1
2020,47,037,0,1
2020,47,039,18,1
2020,47,041,0,1
2020,47,043,0,1
2020,47,045,0,1
2020,47,047,0,1
2020,47,049,11,1
2020,47,051,0,1
2020,47,053,0,1
2020,47,055,0,1
2020,47,057,0,1
2020,47,059,0,1
2020,47,061,16,1
2020,47,063,0,1
2020,47,065,0,1
2020,47,067,18,1
2020,47,069,18,1
2020,47,071,10,1
2020,47,073,0,1
2020,47,075,15,1
2020,47,077,0,1
2020,47,079,0,1
2020,47,081,15,1
2020,47,083,0,1
2020,47,085,0,1
2020,47,087,0,1
2020,47,089,0,1
2020,47,091,12,1
2020,47,093,0,1
2020,47,095,17,1
2020,47,097,20,1
2020,47,099,0,1
2020,47,101,11,1
2020,47,103,0,1
2020,47,105,0,1
2020,47,107,0,1
2020,47,109,12,1
2020,47,111,0,1
2020,47,113,0,1
2020,47,115,0,1
2020,47,117,0,1
2020,47,119,0,1
2020,47,121,0,1
2020,47,123,0,1
2020,47,125,0,1
2020,47,127,0,1
2020,47,129,18,1
2020,47,131,0,1
2020,47,133,0,1
2020,47,135,9,1
2020,47,137,0,1
2020,47,139,17,1
2020,47,141,0,1
2020,47,143,0,1
2020,47,145,0,1
2020,47,147,0,1
2020,47,149,0,1
2020,47,151,12,1
2020,47,153,0,1
2020,47,155,0,1
2020,47,157,0,1
2020,47,159,0,1
2020,47,161,17,1
2020,47,163,0,1
2020,47,165,0,1
2020,47,167,0,1
2020,47,169,0,1
2020,47,171,0,1
2020,47,173,19,1
2020,47,175,18,1
2020,47,177,0,1
2020,47,179,0,1
2020,47,181,11,1
2020,47,183,0,1
2020,47,185,0,1
2020,47,187,0,1
2020,47,189,0,1
2020,48,001,0,1
2020,48,003,11,1
2020,48,005,0,1
2020,48,007,17,1
2020,48,009,16,1
2020,48,011,15,1
2020,48,013,13,1
2020,48,015,7,1
2020,48,017,0,1
2020,48,019,16,1
2020,48,021,10,1
2020,48,023,0,1
2020,48,025,17,1
2020,48,027,0,1
2020,48,029,0,1
2020,48,031,10,1
2020,48,033,7,1
2020,48,035,5,1
2020,48,037,0,1
2020,48,039,11,1
2020,48,041,0,1
2020,48,043,0,1
2020,48,045,13,1
2020,48,047,16,1
2020,48,049,0,1
2020,48,051,11,1
2020,48,053,0,1
2020,48,055,11,1
2020,48,057,0,1
2020,48,059,0,1
2020,48,061,13,1
2020,48,063,0,1
2020,48,065,15,1
2020,48,067,15,1
2020,48,069,14,1
2020,48,071,13,1
2020,48,073,0,1
2020,48,075,0,1
2020,48,077,0,1
2020,48,079,17,1
2020,48,081,16,1
2020,48,083,0,1
2020,48,085,0,1
2020,48,087,0,1
2020,48,089,0,1
2020,48,091,0,1
2020,48,093,0,1
2020,48,095,0,1
2020,48,097,0,1
2020,48,099,12,1
2020,48,101,14,1
2020,48,103,0,1
2020,48,105,12,1
2020,48,107,15,1
2020,48,109,0,1
2020,48,111,0,1
2020,48,113,7,1
2020,48,113,13,1
2020,48,113,15,1
2020,48,115,14,1
2020,48,117,17,1
2020,48,119,17,1
2020,48,121,0,1
2020,48,123,0,1
2020,48,125,0,1
2020,48,127,10,1
2020,48,129,17,1
2020,48,131,19,1
2020,48,133,15,1
2020,48,135,12,1
2020,48,137,0,1
2020,48,139,0,1
2020,48,141,12,1
2020,48,143,0,1
2020,48,145,16,1
2020,48,147,12,1
2020,48,149,0,1
2020,48,151,19,1
2020,48,153,0,1
2020,48,155,9,1
2020,48,157,0,1
2020,48,159,15,1
2020,48,161,15,1
2020,48,163,18,1
2020,48,165,13,1
2020,48,167,8,1
2020,48,169,14,1
2020,48,171,0,1
2020,48,173,9,1
2020,48,175,0,1
2020,48,177,0,1
2020,48,179,7,1
2020,48,181,0,1
2020,48,183,0,1
2020,48,185,0,1
2020,48,187,0,1
2020,48,189,11,1
2020,48,191,22,1
2020,48,193,10,1
2020,48,195,0,1
2020,48,197,0,1
2020,48,199,16,1
2020,48,201,9,1
2020,48,201,10,1
2020,48,201,11,1
2020,48,201,7,1
2020,48,203,0,1
2020,48,205,0,1
2020,48,207,0,1
2020,48,209,0,1
2020,48,211,0,1
2020,48,213,0,1
2020,48,215,0,1
2020,48,217,0,1
2020,48,219,0,1
2020,48,221,0,1
2020,48,223,0,1
2020,48,225,18,1
2020,48,227,15,1
2020,48,229,0,1
2020,48,231,0,1
2020,48,233,13,1
2020,48,235,11,1
2020,48,237,12,1
2020,48,239,10,1
2020,48,241,14,1
2020,48,243,9,1
2020,48,245,0,1
2020,48,247,18,1
2020,48,249,0,1
2020,48,251,0,1
2020,48,253,7,1
2020,48,255,14,1
2020,48,257,0,1
2020,48,259,0,1
2020,48,261,7,1
2020,48,263,13,1
2020,48,265,0,1
2020,48,267,0,1
2020,48,269,5,1
2020,48,271,17,1
2020,48,273,12,1
2020,48,275,15,1
2020,48,277,0,1
2020,48,279,18,1
2020,48,281,0,1
2020,48,283,16,1
2020,48,285,0,1
2020,48,287,14,1
2020,48,289,0,1
2020,48,291,10,1
2020,48,293,0,1
2020,48,295,15,1
2020,48,297,16,1
2020,48,299,0,1
2020,48,301,6,1
2020,48,303,15,1
2020,48,305,17,1
2020,48,307,0,1
2020,48,309,0,1
2020,48,311,7,1
2020,48,313,0,1
2020,48,315,19,1
2020,48,317,0,1
2020,48,319,13,1
2020,48,321,0,1
2020,48,323,10,1
2020,48,325,12,1
2020,48,327,0,1
2020,48,329,10,1
2020,48,331,15,1
2020,48,333,12,1
2020,48,335,0,1
2020,48,337,12,1
2020,48,339,0,1
2020,48,341,0,1
2020,48,343,15,1
2020,48,345,10,1
2020,48,347,0,1
2020,48,349,9,1
2020,48,351,15,1
2020,48,353,0,1
2020,48,355,0,1
2020,48,357,0,1
2020,48,359,11,1
2020,48,361,16,1
2020,48,363,0,1
2020,48,365,11,1
2020,48,367,10,1
2020,48,369,16,1
2020,48,371,13,1
2020,48,373,0,1
2020,48,375,0,1
2020,48,377,12,1
2020,48,379,16,1
2020,48,381,0,1
2020,48,383,0,1
2020,48,385,16,1
2020,48,387,18,1
2020,48,389,0,1
2020,48,391,15,1
2020,48,393,7,1
2020,48,395,15,1
2020,48,397,0,1
2020,48,399,12,1
2020,48,401,0,1
2020,48,403,16,1
2020,48,405,16,1
2020,48,407,14,1
2020,48,409,13,1
2020,48,411,14,1
2020,48,413,15,1
2020,48,415,0,1
2020,48,417,0,1
2020,48,419,18,1
2020,48,421,15,1
2020,48,423,0,1
2020,48,425,0,1
2020,48,427,15,1
2020,48,429,10,1
2020,48,431,10,1
2020,48,433,0,1
2020,48,435,10,1
2020,48,437,0,1
2020,48,439,0,1
2020,48,441,0,1
2020,48,443,0,1
2020,48,445,0,1
2020,48,447,0,1
2020,48,449,0,1
2020,48,451,0,1
2020,48,453,0,1
2020,48,455,15,1
2020,48,457,18,1
2020,48,459,0,1
2020,48,461,16,1
2020,48,463,10,1
2020,48,465,15,1
2020,48,467,11,1
2020,48,469,0,1
2020,48,471,0,1
2020,48,473,14,1
2020,48,475,13,1
2020,48,477,0,1
2020,48,479,17,1
2020,48,481,0,1
2020,48,483,0,1
2020,48,485,0,1
2020,48,487,0,1
2020,48,489,0,1
2020,48,491,0,1
2020,48,493,7,1
2020,48,495,14,1
2020,48,497,0,1
2020,48,499,0,1
2020,48,501,0,1
2020,48,503,0,1
2020,48,505,20,1
2020,48,507,17,1
2020,49,001,12,1
2020,49,003,9,1
2020,49,005,0,1
2020,49,007,0,1
2020,49,009,6,1
2020,49,011,0,1
2020,49,013,0,1
2020,49,015,16,1
2020,49,017,0,1
2020,49,019,0,1
2020,49,021,0,1
2020,49,023,6,1
2020,49,025,10,1
2020,49,027,8,1
2020,49,029,5,1
2020,49,031,13,1
2020,49,033,13,1
2020,49,035,11,1
2020,49,037,0,1
2020,49,039,0,1
2020,49,041,0,1
2020,49,043,0,1
2020,49,045,9,1
2020,49,047,10,1
2020,49,047,17,1
2020,49,049,0,1
2020,49,051,0,1
2020,49,053,0,1
2020,49,055,9,1
2020,49,057,0,1
2020,50,001,0,1
2020,50,003,7,1
2020,50,005,0,1
2020,50,007,0,1
2020,50,009,0,1
2020,50,011,0,1
2020,50,013,0,1
2020,50,015,0,1
2020,50,017,13,1
2020,50,019,0,1
2020,50,021,0,1
2020,50,023,0,1
2020,50,025,0,1
2020,50,027,0,1
2020,51,001,11,1
2020,51,003,0,1
2020,51,005,0,1
2020,51,007,9,1
2020,51,009,9,1
2020,51,011,12,1
2020,51,013,0,1
2020,51,015,0,1
2020,51,017,9,1
2020,51,019,12,1
2020,51,021,12,1
2020,51,023,12,1
2020,51,025,19,1
2020,51,027,0,1
2020,51,029,0,1
2020,51,031,9,1
2020,51,033,9,1
2020,51,035,0,1
2020,51,036,14,1
2020,51,037,16,1
2020,51,041,0,1
2020,51,043,0,1
2020,51,045,14,1
2020,51,047,7,1
2020,51,049,0,1
2020,51,051,16,1
2020,51,053,11,1
2020,51,057,0,1
2020,51,059,0,1
2020,51,061,0,1
2020,51,063,10,1
2020,51,065,11,1
2020,51,067,6,1
2020,51,069,0,1
2020,51,071,11,1
2020,51,073,0,1
2020,51,075,7,1
2020,51,077,0,1
2020,51,079,0,1
2020,51,081,13,1
2020,51,083,15,1
2020,51,085,0,1
2020,51,087,7,1
2020,51,089,0,1
2020,51,091,15,1
2020,51,093,0,1
2020,51,095,0,1
2020,51,097,9,1
2020,51,099,0,1
2020,51,101,0,1
2020,51,103,0,1
2020,51,105,18,1
2020,51,107,0,1
2020,51,109,9,1
2020,51,111,14,1
2020,51,113,9,1
2020,51,115,0,1
2020,51,117,12,1
2020,51,119,14,1
2020,51,121,0,1
2020,51,125,0,1
2020,51,127,10,1
2020,51,131,0,1
2020,51,133,0,1
2020,51,135,12,1
2020,51,137,0,1
2020,51,139,9,1
2020,51,141,19,1
2020,51,143,16,1
2020,51,145,0,1
2020,51,147,0,1
2020,51,149,0,1
2020,51,153,0,1
2020,51,155,0,1
2020,51,157,12,1
2020,51,159,10,1
2020,51,161,0,1
2020,51,163,0,1
2020,51,165,0,1
2020,51,167,16,1
2020,51,169,10,1
2020,51,171,0,1
2020,51,173,13,1
2020,51,175,0,1
2020,51,177,0,1
2020,51,179,0,1
2020,51,181,14,1
2020,51,183,0,1
2020,51,185,0,1
2020,51,187,4,1
2020,51,191,0,1
2020,51,193,10,1
2020,51,195,0,1
2020,51,197,0,1
2020,51,199,0,1
2020,51,510,0,1
2020,51,520,0,1
2020,51,530,0,1
2020,51,540,0,1
2020,51,550,13,1
2020,51,570,0,1
2020,51,580,0,1
2020,51,590,0,1
2020,51,595,0,1
2020,51,600,0,1
2020,51,610,0,1
2020,51,620,0,1
2020,51,630,0,1
2020,51,640,0,1
2020,51,650,12,1
2020,51,660,0,1
2020,51,670,0,1
2020,51,678,0,1
2020,51,680,6,1
2020,51,683,0,1
2020,51,685,0,1
2020,51,690,0,1
2020,51,700,0,1
2020,51,710,0,1
2020,51,720,0,1
2020,51,730,0,1
2020,51,735,0,1
2020,51,740,0,1
2020,51,750,0,1
2020,51,760,0,1
2020,51,770,14,1
2020,51,775,0,1
2020,51,790,0,1
2020,51,800,0,1
2020,51,810,0,1
2020,51,820,0,1
2020,51,830,0,1
2020,51,840,0,1
2020,53,001,0,1
2020,53,003,0,1
2020,53,005,0,1
2020,53,007,0,1
2020,53,009,17,1
2020,53,011,0,1
2020,53,013,0,1
2020,53,015,0,1
2020,53,017,0,1
2020,53,019,17,1
2020,53,021,0,1
2020,53,023,13,1
2020,53,025,17,1
2020,53,025,17,1
2020,53,027,0,1
2020,53,029,12,1
2020,53,031,0,1
2020,53,033,10,1
2020,53,033,10,1
2020,53,033,15,1
2020,53,035,10,1
2020,53,037,0,1
2020,53,039,0,1
2020,53,041,0,1
2020,53,043,0,1
2020,53,045,16,1
2020,53,047,0,1
2020,53,049,0,1
2020,53,051,0,1
2020,53,053,15,1
2020,53,053,13,1
2020,53,053,15,1
2020,53,055,12,1
2020,53,055,15,1
2020,53,057,0,1
2020,53,059,0,1
2020,53,061,16,1
2020,53,061,15,1
2020,53,061,12,1
2020,53,063,15,1
2020,53,063,15,1
2020,53,063,14,1
2020,53,065,0,1
2020,53,067,15,1
2020,53,067,11,1
2020,53,069,17,1
2020,53,071,0,1
2020,53,073,0,1
2020,53,075,15,1
2020,53,075,15,1
2020,53,077,0,1
2020,54,001,0,1
2020,54,003,0,1
2020,54,005,0,1
2020,54,007,0,1
2020,54,009,0,1
2020,54,011,0,1
2020,54,013,0,1
2020,54,015,0,1
2020,54,017,0,1
2020,54,019,0,1
2020,54,021,0,1
2020,54,023,12,1
2020,54,025,0,1
2020,54,027,9,1
2020,54,029,0,1
2020,54,031,0,1
2020,54,033,0,1
2020,54,035,8,1
2020,54,037,0,1
2020,54,039,0,1
2020,54,041,0,1
2020,54,043,0,1
2020,54,045,0,1
2020,54,047,16,1
2020,54,049,0,1
2020,54,051,0,1
2020,54,053,0,1
2020,54,055,0,1
2020,54,057,0,1
2020,54,059,0,1
2020,54,061,0,1
2020,54,063,0,1
2020,54,065,0,1
2020,54,067,0,1
2020,54,069,0,1
2020,54,071,0,1
2020,54,073,0,1
2020,54,075,0,1
2020,54,077,0,1
2020,54,079,0,1
2020,54,081,0,1
2020,54,083,0,1
2020,54,085,0,1
2020,54,087,0,1
2020,54,089,0,1
2020,54,091,0,1
2020,54,093,0,1
2020,54,095,0,1
2020,54,097,0,1
2020,54,099,0,1
2020,54,101,0,1
2020,54,103,0,1
2020,54,105,14,1
2020,54,107,0,1
2020,54,109,19,1
2020,55,001,12,1
2020,55,003,9,1
2020,55,005,0,1
2020,55,007,0,1
2020,55,009,0,1
2020,55,011,10,1
2020,55,013,12,1
2020,55,015,10,1
2020,55,017,0,1
2020,55,019,11,1
2020,55,021,0,1
2020,55,023,0,1
2020,55,025,0,1
2020,55,027,0,1
2020,55,029,13,1
2020,55,031,11,1
2020,55,033,8,1
2020,55,035,10,1
2020,55,037,11,1
2020,55,039,0,1
2020,55,041,0,1
2020,55,043,0,1
2020,55,045,0,1
2020,55,047,10,1
2020,55,049,0,1
2020,55,051,9,1
2020,55,053,0,1
2020,55,055,0,1
2020,55,057,0,1
2020,55,059,0,1
2020,55,061,7,1
2020,55,063,0,1
2020,55,065,10,1
2020,55,067,0,1
2020,55,069,0,1
2020,55,071,0,1
2020,55,073,12,1
2020,55,075,0,1
2020,55,077,13,1
2020,55,078,0,1
2020,55,079,11,1
2020,55,079,12,1
2020,55,081,0,1
2020,55,083,7,1
2020,55,085,0,1
2020,55,087,0,1
2020,55,089,0,1
2020,55,091,0,1
2020,55,093,0,1
2020,55,095,0,1
2020,55,097,0,1
2020,55,099,0,1
2020,55,101,0,1
2020,55,103,0,1
2020,55,105,0,1
2020,55,107,0,1
2020,55,109,10,1
2020,55,111,0,1
2020,55,113,0,1
2020,55,115,8,1
2020,55,117,12,1
2020,55,119,0,1
2020,55,121,12,1
2020,55,123,0,1
2020,55,125,0,1
2020,55,127,0,1
2020,55,129,0,1
2020,55,131,0,1
2020,55,133,0,1
2020,55,135,0,1
2020,55,137,0,1
2020,55,139,0,1
2020,55,141,0,1
2020,56,001,0,1
2020,56,003,8,1
2020,56,005,16,1
2020,56,007,14,1
2020,56,009,12,1
2020,56,011,11,1
2020,56,013,13,1
2020,56,015,0,1
2020,56,017,0,1
2020,56,019,8,1
2020,56,021,17,1
2020,56,021,16,1
2020,56,023,12,1
2020,56,025,13,1
2020,56,027,14,1
2020,56,029,8,1
2020,56,031,13,1
2020,56,033,15,1
2020,56,035,10,1
2020,56,037,10,1
2020,56,039,0,1
2020,56,041,16,1
2020,56,043,0,1
2020,56,045,11,1
