year,state,county,rate_low_birth_weight,rate_low_birth_weight_lb,rate_low_birth_weight_ub,rate_low_birth_weight_quality
2020,13,301,0.1,0.097,0.103,3
2020,13,303,0.1,0.097,0.103,3
2020,13,305,0.1,0.097,0.103,3
2020,13,307,0.1,0.097,0.103,3
2020,13,309,0.1,0.097,0.103,3
2020,13,311,0.1,0.097,0.103,3
2020,13,313,0.08,0.065,0.095,1
2020,13,315,0.1,0.097,0.103,3
2020,13,317,0.1,0.097,0.103,3
2020,13,319,0.1,0.097,0.103,3
2020,13,321,0.1,0.097,0.103,3
2020,15,001,0.09,0.078,0.102,2
2020,15,003,0.08,0.075,0.085,2
2020,15,005,0.09,0.069,0.111,3
2020,15,007,0.09,0.069,0.111,3
2020,15,009,0.07,0.058,0.082,2
2020,16,001,0.06,0.053,0.067,1
2020,16,003,0.07,0.065,0.075,3
2020,16,005,0.07,0.065,0.075,3
2020,16,007,0.07,0.065,0.075,3
2020,16,009,0.07,0.065,0.075,3
2020,16,011,0.07,0.065,0.075,3
2020,16,013,0.07,0.065,0.075,3
2020,16,015,0.07,0.065,0.075,3
2020,16,017,0.07,0.065,0.075,3
2020,16,019,0.08,0.067,0.093,1
2020,16,021,0.07,0.065,0.075,3
2020,16,023,0.07,0.065,0.075,3
2020,16,025,0.07,0.065,0.075,3
2020,16,027,0.06,0.052,0.068,1
2020,16,029,0.07,0.065,0.075,3
2020,16,031,0.07,0.065,0.075,3
2020,16,033,0.07,0.065,0.075,3
2020,16,035,0.07,0.065,0.075,3
2020,16,037,0.07,0.065,0.075,3
2020,16,039,0.07,0.065,0.075,3
2020,16,041,0.07,0.065,0.075,3
2020,16,043,0.07,0.065,0.075,3
2020,16,045,0.07,0.065,0.075,3
2020,16,047,0.07,0.065,0.075,3
2020,16,049,0.07,0.065,0.075,3
2020,16,051,0.07,0.065,0.075,3
2020,16,053,0.07,0.065,0.075,3
2020,16,055,0.05,0.04,0.06,1
2020,16,057,0.07,0.065,0.075,3
2020,16,059,0.07,0.065,0.075,3
2020,16,061,0.07,0.065,0.075,3
2020,16,063,0.07,0.065,0.075,3
2020,16,065,0.07,0.065,0.075,3
2020,16,067,0.07,0.065,0.075,3
2020,16,069,0.07,0.065,0.075,3
2020,16,071,0.07,0.065,0.075,3
2020,16,073,0.07,0.065,0.075,3
2020,16,075,0.07,0.065,0.075,3
2020,16,077,0.07,0.065,0.075,3
2020,16,079,0.07,0.065,0.075,3
2020,16,081,0.07,0.065,0.075,3
2020,16,083,0.07,0.065,0.075,3
2020,16,085,0.07,0.065,0.075,3
2020,16,087,0.07,0.065,0.075,3
2020,17,001,0.08,0.076,0.084,3
2020,17,003,0.08,0.076,0.084,3
2020,17,005,0.08,0.076,0.084,3
2020,17,007,0.08,0.076,0.084,3
2020,17,009,0.08,0.076,0.084,3
2020,17,011,0.08,0.076,0.084,3
2020,17,013,0.08,0.076,0.084,3
2020,17,015,0.08,0.076,0.084,3
2020,17,017,0.08,0.076,0.084,3
2020,17,019,0.09,0.078,0.102,1
2020,17,021,0.08,0.076,0.084,3
2020,17,023,0.08,0.076,0.084,3
2020,17,025,0.08,0.076,0.084,3
2020,17,027,0.08,0.076,0.084,3
2020,17,029,0.08,0.076,0.084,3
2020,17,031,0.09,0.088,0.092,1
2020,17,033,0.08,0.076,0.084,3
2020,17,035,0.08,0.076,0.084,3
2020,17,037,0.07,0.054,0.086,1
2020,17,039,0.08,0.076,0.084,3
2020,17,041,0.08,0.076,0.084,3
2020,17,043,0.07,0.065,0.075,1
2020,17,045,0.08,0.076,0.084,3
2020,17,047,0.08,0.076,0.084,3
2020,17,049,0.08,0.076,0.084,3
2020,17,051,0.08,0.076,0.084,3
2020,17,053,0.08,0.076,0.084,3
2020,17,055,0.08,0.076,0.084,3
2020,17,057,0.08,0.076,0.084,3
2020,17,059,0.08,0.076,0.084,3
2020,17,061,0.08,0.076,0.084,3
2020,17,063,0.08,0.076,0.084,3
2020,17,065,0.08,0.076,0.084,3
2020,17,067,0.08,0.076,0.084,3
2020,17,069,0.08,0.076,0.084,3
2020,17,071,0.08,0.076,0.084,3
2020,17,073,0.08,0.076,0.084,3
2020,17,075,0.08,0.076,0.084,3
2020,17,077,0.08,0.076,0.084,3
2020,17,079,0.08,0.076,0.084,3
2020,17,081,0.08,0.076,0.084,3
2020,17,083,0.08,0.076,0.084,3
2020,17,085,0.08,0.076,0.084,3
2020,17,087,0.08,0.076,0.084,3
2020,17,089,0.07,0.063,0.077,1
2020,17,091,0.09,0.073,0.107,1
2020,17,093,0.06,0.048,0.072,1
2020,17,095,0.08,0.076,0.084,3
2020,17,097,0.07,0.064,0.076,1
2020,17,099,0.08,0.064,0.096,1
2020,17,101,0.08,0.076,0.084,3
2020,17,103,0.08,0.076,0.084,3
2020,17,105,0.08,0.076,0.084,3
2020,17,107,0.08,0.076,0.084,3
2020,17,109,0.08,0.076,0.084,3
2020,17,111,0.06,0.051,0.069,1
2020,17,113,0.08,0.067,0.093,1
2020,17,115,0.11,0.093,0.127,1
2020,17,117,0.08,0.076,0.084,3
2020,17,119,0.09,0.079,0.101,1
2020,17,121,0.08,0.076,0.084,3
2020,17,123,0.08,0.076,0.084,3
2020,17,125,0.08,0.076,0.084,3
2020,17,127,0.08,0.076,0.084,3
2020,17,129,0.08,0.076,0.084,3
2020,17,131,0.08,0.076,0.084,3
2020,17,133,0.08,0.076,0.084,3
2020,17,135,0.08,0.076,0.084,3
2020,17,137,0.08,0.076,0.084,3
2020,17,139,0.08,0.076,0.084,3
2020,17,141,0.08,0.076,0.084,3
2020,17,143,0.1,0.088,0.112,1
2020,17,145,0.08,0.076,0.084,3
2020,17,147,0.08,0.076,0.084,3
2020,17,149,0.08,0.076,0.084,3
2020,17,151,0.08,0.076,0.084,3
2020,17,153,0.08,0.076,0.084,3
2020,17,155,0.08,0.076,0.084,3
2020,17,157,0.08,0.076,0.084,3
2020,17,159,0.08,0.076,0.084,3
2020,17,161,0.09,0.076,0.104,1
2020,17,163,0.12,0.108,0.132,1
2020,17,165,0.08,0.076,0.084,3
2020,17,167,0.12,0.106,0.134,1
2020,17,169,0.08,0.076,0.084,3
2020,17,171,0.08,0.076,0.084,3
2020,17,173,0.08,0.076,0.084,3
2020,17,175,0.08,0.076,0.084,3
2020,17,177,0.08,0.076,0.084,3
2020,17,179,0.07,0.056,0.084,1
2020,17,181,0.08,0.076,0.084,3
2020,17,183,0.08,0.076,0.084,3
2020,17,185,0.08,0.076,0.084,3
2020,17,187,0.08,0.076,0.084,3
2020,17,189,0.08,0.076,0.084,3
2020,17,191,0.08,0.076,0.084,3
2020,17,193,0.08,0.076,0.084,3
2020,17,195,0.08,0.076,0.084,3
2020,17,197,0.07,0.064,0.076,1
2020,17,199,0.08,0.076,0.084,3
2020,17,201,0.09,0.08,0.1,1
2020,17,203,0.08,0.076,0.084,3
2020,18,001,0.07,0.067,0.073,3
2020,18,003,0.09,0.082,0.098,1
2020,18,005,0.07,0.067,0.073,3
2020,18,007,0.07,0.067,0.073,3
2020,18,009,0.07,0.067,0.073,3
2020,18,011,0.07,0.067,0.073,3
2020,18,013,0.07,0.067,0.073,3
2020,18,015,0.07,0.067,0.073,3
2020,18,017,0.07,0.067,0.073,3
2020,18,019,0.08,0.066,0.094,1
2020,18,021,0.07,0.067,0.073,3
2020,18,023,0.07,0.067,0.073,3
2020,18,025,0.07,0.067,0.073,3
2020,18,027,0.07,0.067,0.073,3
2020,18,029,0.07,0.067,0.073,3
2020,18,031,0.07,0.067,0.073,3
2020,18,033,0.07,0.067,0.073,3
2020,18,035,0.07,0.055,0.085,1
2020,18,037,0.07,0.067,0.073,3
2020,18,039,0.06,0.051,0.069,1
2020,18,041,0.07,0.067,0.073,3
2020,18,043,0.07,0.067,0.073,3
2020,18,045,0.07,0.067,0.073,3
2020,18,047,0.07,0.067,0.073,3
2020,18,049,0.07,0.067,0.073,3
2020,18,051,0.07,0.067,0.073,3
2020,18,053,0.07,0.067,0.073,3
2020,18,055,0.07,0.067,0.073,3
2020,18,057,0.06,0.052,0.068,1
2020,18,059,0.07,0.067,0.073,3
2020,18,061,0.07,0.067,0.073,3
2020,18,063,0.07,0.058,0.082,1
2020,18,065,0.07,0.067,0.073,3
2020,18,067,0.07,0.067,0.073,3
2020,18,069,0.07,0.067,0.073,3
2020,18,071,0.07,0.067,0.073,3
2020,18,073,0.07,0.067,0.073,3
2020,18,075,0.07,0.067,0.073,3
2020,18,077,0.07,0.067,0.073,3
2020,18,079,0.07,0.067,0.073,3
2020,18,081,0.07,0.058,0.082,1
2020,18,083,0.07,0.067,0.073,3
2020,18,085,0.07,0.067,0.073,3
2020,18,087,0.07,0.067,0.073,3
2020,18,089,0.09,0.082,0.098,1
2020,18,091,0.09,0.073,0.107,1
2020,18,093,0.07,0.067,0.073,3
2020,18,095,0.08,0.066,0.094,1
2020,18,097,0.1,0.095,0.105,1
2020,18,099,0.07,0.067,0.073,3
2020,18,101,0.07,0.067,0.073,3
2020,18,103,0.07,0.067,0.073,3
2020,18,105,0.09,0.073,0.107,1
2020,18,107,0.07,0.067,0.073,3
2020,18,109,0.07,0.067,0.073,3
2020,18,111,0.07,0.067,0.073,3
2020,18,113,0.07,0.067,0.073,3
2020,18,115,0.07,0.067,0.073,3
2020,18,117,0.07,0.067,0.073,3
2020,18,119,0.07,0.067,0.073,3
2020,18,121,0.07,0.067,0.073,3
2020,18,123,0.07,0.067,0.073,3
2020,18,125,0.07,0.067,0.073,3
2020,18,127,0.07,0.057,0.083,1
2020,18,129,0.07,0.067,0.073,3
2020,18,131,0.07,0.067,0.073,3
2020,18,133,0.07,0.067,0.073,3
2020,18,135,0.07,0.067,0.073,3
2020,18,137,0.07,0.067,0.073,3
2020,18,139,0.07,0.067,0.073,3
2020,18,141,0.09,0.08,0.1,1
2020,18,143,0.07,0.067,0.073,3
2020,18,145,0.07,0.067,0.073,3
2020,18,147,0.07,0.067,0.073,3
2020,18,149,0.07,0.067,0.073,3
2020,18,151,0.07,0.067,0.073,3
2020,18,153,0.07,0.067,0.073,3
2020,18,155,0.07,0.067,0.073,3
2020,18,157,0.09,0.078,0.102,1
2020,18,159,0.07,0.067,0.073,3
2020,18,161,0.07,0.067,0.073,3
2020,18,163,0.09,0.078,0.102,1
2020,18,165,0.07,0.067,0.073,3
2020,18,167,0.09,0.073,0.107,1
2020,18,169,0.07,0.067,0.073,3
2020,18,171,0.07,0.067,0.073,3
2020,18,173,0.07,0.067,0.073,3
2020,18,175,0.07,0.067,0.073,3
2020,18,177,0.07,0.067,0.073,3
2020,18,179,0.07,0.067,0.073,3
2020,18,181,0.07,0.067,0.073,3
2020,18,183,0.07,0.067,0.073,3
2020,19,001,0.06,0.057,0.063,3
2020,19,003,0.06,0.057,0.063,3
2020,19,005,0.06,0.057,0.063,3
2020,19,007,0.06,0.057,0.063,3
2020,19,009,0.06,0.057,0.063,3
2020,19,011,0.06,0.057,0.063,3
2020,19,013,0.08,0.067,0.093,1
2020,19,015,0.06,0.057,0.063,3
2020,19,017,0.06,0.057,0.063,3
2020,19,019,0.06,0.057,0.063,3
2020,19,021,0.06,0.057,0.063,3
2020,19,023,0.06,0.057,0.063,3
2020,19,025,0.06,0.057,0.063,3
2020,19,027,0.06,0.057,0.063,3
2020,19,029,0.06,0.057,0.063,3
2020,19,031,0.06,0.057,0.063,3
2020,19,033,0.06,0.057,0.063,3
2020,19,035,0.06,0.057,0.063,3
2020,19,037,0.06,0.057,0.063,3
2020,19,039,0.06,0.057,0.063,3
2020,19,041,0.06,0.057,0.063,3
2020,19,043,0.06,0.057,0.063,3
2020,19,045,0.06,0.057,0.063,3
2020,19,047,0.06,0.057,0.063,3
2020,19,049,0.06,0.057,0.063,3
2020,19,051,0.06,0.057,0.063,3
2020,19,053,0.06,0.057,0.063,3
2020,19,055,0.06,0.057,0.063,3
2020,19,057,0.06,0.057,0.063,3
2020,19,059,0.06,0.057,0.063,3
2020,19,061,0.06,0.057,0.063,3
2020,19,063,0.06,0.057,0.063,3
2020,19,065,0.06,0.057,0.063,3
2020,19,067,0.06,0.057,0.063,3
2020,19,069,0.06,0.057,0.063,3
2020,19,071,0.06,0.057,0.063,3
2020,19,073,0.06,0.057,0.063,3
2020,19,075,0.06,0.057,0.063,3
2020,19,077,0.06,0.057,0.063,3
2020,19,079,0.06,0.057,0.063,3
2020,19,081,0.06,0.057,0.063,3
2020,19,083,0.06,0.057,0.063,3
2020,19,085,0.06,0.057,0.063,3
2020,19,087,0.06,0.057,0.063,3
2020,19,089,0.06,0.057,0.063,3
2020,19,091,0.06,0.057,0.063,3
2020,19,093,0.06,0.057,0.063,3
2020,19,095,0.06,0.057,0.063,3
2020,19,097,0.06,0.057,0.063,3
2020,19,099,0.06,0.057,0.063,3
2020,19,101,0.06,0.057,0.063,3
2020,19,103,0.06,0.048,0.072,1
2020,19,105,0.06,0.057,0.063,3
2020,19,107,0.06,0.057,0.063,3
2020,19,109,0.06,0.057,0.063,3
2020,19,111,0.06,0.057,0.063,3
2020,19,113,0.07,0.06,0.08,1
2020,19,115,0.06,0.057,0.063,3
2020,19,117,0.06,0.057,0.063,3
2020,19,119,0.06,0.057,0.063,3
2020,19,121,0.06,0.057,0.063,3
2020,19,123,0.06,0.057,0.063,3
2020,19,125,0.06,0.057,0.063,3
2020,19,127,0.06,0.057,0.063,3
2020,19,129,0.06,0.057,0.063,3
2020,19,131,0.06,0.057,0.063,3
2020,19,133,0.06,0.057,0.063,3
2020,19,135,0.06,0.057,0.063,3
2020,19,137,0.06,0.057,0.063,3
2020,19,139,0.06,0.057,0.063,3
2020,19,141,0.06,0.057,0.063,3
2020,19,143,0.06,0.057,0.063,3
2020,19,145,0.06,0.057,0.063,3
2020,19,147,0.06,0.057,0.063,3
2020,19,149,0.06,0.057,0.063,3
2020,19,151,0.06,0.057,0.063,3
2020,19,153,0.08,0.073,0.087,1
2020,19,155,0.06,0.057,0.063,3
2020,19,157,0.06,0.057,0.063,3
2020,19,159,0.06,0.057,0.063,3
2020,19,161,0.06,0.057,0.063,3
2020,19,163,0.09,0.077,0.103,1
2020,19,165,0.06,0.057,0.063,3
2020,19,167,0.06,0.057,0.063,3
2020,19,169,0.06,0.057,0.063,3
2020,19,171,0.06,0.057,0.063,3
2020,19,173,0.06,0.057,0.063,3
2020,19,175,0.06,0.057,0.063,3
2020,19,177,0.06,0.057,0.063,3
2020,19,179,0.06,0.057,0.063,3
2020,19,181,0.06,0.057,0.063,3
2020,19,183,0.06,0.057,0.063,3
2020,19,185,0.06,0.057,0.063,3
2020,19,187,0.06,0.057,0.063,3
2020,19,189,0.06,0.057,0.063,3
2020,19,191,0.06,0.057,0.063,3
2020,19,193,0.07,0.057,0.083,1
2020,19,195,0.06,0.057,0.063,3
2020,19,197,0.06,0.057,0.063,3
2020,20,001,0.07,0.066,0.074,3
2020,20,003,0.07,0.066,0.074,3
2020,20,005,0.07,0.066,0.074,3
2020,20,007,0.07,0.066,0.074,3
2020,20,009,0.07,0.066,0.074,3
2020,20,011,0.07,0.066,0.074,3
2020,20,013,0.07,0.066,0.074,3
2020,20,015,0.07,0.066,0.074,3
2020,20,017,0.07,0.066,0.074,3
2020,20,019,0.07,0.066,0.074,3
2020,20,021,0.07,0.066,0.074,3
2020,20,023,0.07,0.066,0.074,3
2020,20,025,0.07,0.066,0.074,3
2020,20,027,0.07,0.066,0.074,3
2020,20,029,0.07,0.066,0.074,3
2020,20,031,0.07,0.066,0.074,3
2020,20,033,0.07,0.066,0.074,3
2020,20,035,0.07,0.066,0.074,3
2020,20,037,0.07,0.066,0.074,3
2020,20,039,0.07,0.066,0.074,3
2020,20,041,0.07,0.066,0.074,3
2020,20,043,0.07,0.066,0.074,3
2020,20,045,0.07,0.054,0.086,1
2020,20,047,0.07,0.066,0.074,3
2020,20,049,0.07,0.066,0.074,3
2020,20,051,0.07,0.066,0.074,3
2020,20,053,0.07,0.066,0.074,3
2020,20,055,0.07,0.066,0.074,3
2020,20,057,0.07,0.066,0.074,3
2020,20,059,0.07,0.066,0.074,3
2020,20,061,0.07,0.066,0.074,3
2020,20,063,0.07,0.066,0.074,3
2020,20,065,0.07,0.066,0.074,3
2020,20,067,0.07,0.066,0.074,3
2020,20,069,0.07,0.066,0.074,3
2020,20,071,0.07,0.066,0.074,3
2020,20,073,0.07,0.066,0.074,3
2020,20,075,0.07,0.066,0.074,3
2020,20,077,0.07,0.066,0.074,3
2020,20,079,0.07,0.066,0.074,3
2020,20,081,0.07,0.066,0.074,3
2020,20,083,0.07,0.066,0.074,3
2020,20,085,0.07,0.066,0.074,3
2020,20,087,0.07,0.066,0.074,3
2020,20,089,0.07,0.066,0.074,3
2020,20,091,0.06,0.054,0.066,1
2020,20,093,0.07,0.066,0.074,3
2020,20,095,0.07,0.066,0.074,3
2020,20,097,0.07,0.066,0.074,3
2020,20,099,0.07,0.066,0.074,3
2020,20,101,0.07,0.066,0.074,3
2020,20,103,0.07,0.066,0.074,3
2020,20,105,0.07,0.066,0.074,3
2020,20,107,0.07,0.066,0.074,3
2020,20,109,0.07,0.066,0.074,3
2020,20,111,0.07,0.066,0.074,3
2020,20,113,0.07,0.066,0.074,3
2020,20,115,0.07,0.066,0.074,3
2020,20,117,0.07,0.066,0.074,3
2020,20,119,0.07,0.066,0.074,3
2020,20,121,0.07,0.066,0.074,3
2020,20,123,0.07,0.066,0.074,3
2020,20,125,0.07,0.066,0.074,3
2020,20,127,0.07,0.066,0.074,3
2020,20,129,0.07,0.066,0.074,3
2020,20,131,0.07,0.066,0.074,3
2020,20,133,0.07,0.066,0.074,3
2020,20,135,0.07,0.066,0.074,3
2020,20,137,0.07,0.066,0.074,3
2020,20,139,0.07,0.066,0.074,3
2020,20,141,0.07,0.066,0.074,3
2020,20,143,0.07,0.066,0.074,3
2020,20,145,0.07,0.066,0.074,3
2020,20,147,0.07,0.066,0.074,3
2020,20,149,0.07,0.066,0.074,3
2020,20,151,0.07,0.066,0.074,3
2020,20,153,0.07,0.066,0.074,3
2020,20,155,0.07,0.066,0.074,3
2020,20,157,0.07,0.066,0.074,3
2020,20,159,0.07,0.066,0.074,3
2020,20,161,0.07,0.066,0.074,3
2020,20,163,0.07,0.066,0.074,3
2020,20,165,0.07,0.066,0.074,3
2020,20,167,0.07,0.066,0.074,3
2020,20,169,0.07,0.066,0.074,3
2020,20,171,0.07,0.066,0.074,3
2020,20,173,0.08,0.073,0.087,1
2020,20,175,0.07,0.066,0.074,3
2020,20,177,0.08,0.068,0.092,1
2020,20,179,0.07,0.066,0.074,3
2020,20,181,0.07,0.066,0.074,3
2020,20,183,0.07,0.066,0.074,3
2020,20,185,0.07,0.066,0.074,3
2020,20,187,0.07,0.066,0.074,3
2020,20,189,0.07,0.066,0.074,3
2020,20,191,0.07,0.066,0.074,3
2020,20,193,0.07,0.066,0.074,3
2020,20,195,0.07,0.066,0.074,3
2020,20,197,0.07,0.066,0.074,3
2020,20,199,0.07,0.066,0.074,3
2020,20,201,0.07,0.066,0.074,3
2020,20,203,0.07,0.066,0.074,3
2020,20,205,0.07,0.066,0.074,3
2020,20,207,0.07,0.066,0.074,3
2020,20,209,0.1,0.088,0.112,1
2020,21,001,0.09,0.087,0.093,3
2020,21,003,0.09,0.087,0.093,3
2020,21,005,0.09,0.087,0.093,3
2020,21,007,0.09,0.087,0.093,3
2020,21,009,0.09,0.087,0.093,3
2020,21,011,0.09,0.087,0.093,3
2020,21,013,0.09,0.087,0.093,3
2020,21,015,0.07,0.058,0.082,1
2020,21,017,0.09,0.087,0.093,3
2020,21,019,0.09,0.087,0.093,3
2020,21,021,0.09,0.087,0.093,3
2020,21,023,0.09,0.087,0.093,3
2020,21,025,0.09,0.087,0.093,3
2020,21,027,0.09,0.087,0.093,3
2020,21,029,0.09,0.087,0.093,3
2020,21,031,0.09,0.087,0.093,3
2020,21,033,0.09,0.087,0.093,3
2020,21,035,0.09,0.087,0.093,3
2020,21,037,0.09,0.087,0.093,3
2020,21,039,0.09,0.087,0.093,3
2020,21,041,0.09,0.087,0.093,3
2020,21,043,0.09,0.087,0.093,3
2020,21,045,0.09,0.087,0.093,3
2020,21,047,0.09,0.087,0.093,3
2020,21,049,0.09,0.087,0.093,3
2020,21,051,0.09,0.087,0.093,3
2020,21,053,0.09,0.087,0.093,3
2020,21,055,0.09,0.087,0.093,3
2020,21,057,0.09,0.087,0.093,3
2020,21,059,0.09,0.087,0.093,3
2020,21,061,0.09,0.087,0.093,3
2020,21,063,0.09,0.087,0.093,3
2020,21,065,0.09,0.087,0.093,3
2020,21,067,0.09,0.081,0.099,1
2020,21,069,0.09,0.087,0.093,3
2020,21,071,0.09,0.087,0.093,3
2020,21,073,0.09,0.087,0.093,3
2020,21,075,0.09,0.087,0.093,3
2020,21,077,0.09,0.087,0.093,3
2020,21,079,0.09,0.087,0.093,3
2020,21,081,0.09,0.087,0.093,3
2020,21,083,0.09,0.087,0.093,3
2020,21,085,0.09,0.087,0.093,3
2020,21,087,0.09,0.087,0.093,3
2020,21,089,0.09,0.087,0.093,3
2020,21,091,0.09,0.087,0.093,3
2020,21,093,0.07,0.057,0.083,1
2020,21,095,0.09,0.087,0.093,3
2020,21,097,0.09,0.087,0.093,3
2020,21,099,0.09,0.087,0.093,3
2020,21,101,0.09,0.087,0.093,3
2020,21,103,0.09,0.087,0.093,3
2020,21,105,0.09,0.087,0.093,3
2020,21,107,0.09,0.087,0.093,3
2020,21,109,0.09,0.087,0.093,3
2020,21,111,0.09,0.084,0.096,1
2020,21,113,0.09,0.087,0.093,3
2020,21,115,0.09,0.087,0.093,3
2020,21,117,0.07,0.059,0.081,1
2020,21,119,0.09,0.087,0.093,3
2020,21,121,0.09,0.087,0.093,3
2020,21,123,0.09,0.087,0.093,3
2020,21,125,0.09,0.087,0.093,3
2020,21,127,0.09,0.087,0.093,3
2020,21,129,0.09,0.087,0.093,3
2020,21,131,0.09,0.087,0.093,3
2020,21,133,0.09,0.087,0.093,3
2020,21,135,0.09,0.087,0.093,3
2020,21,137,0.09,0.087,0.093,3
2020,21,139,0.09,0.087,0.093,3
2020,21,141,0.09,0.087,0.093,3
2020,21,143,0.09,0.087,0.093,3
2020,21,145,0.09,0.087,0.093,3
2020,21,147,0.09,0.087,0.093,3
2020,21,149,0.09,0.087,0.093,3
2020,21,151,0.09,0.087,0.093,3
2020,21,153,0.09,0.087,0.093,3
2020,21,155,0.09,0.087,0.093,3
2020,21,157,0.09,0.087,0.093,3
2020,21,159,0.09,0.087,0.093,3
2020,21,161,0.09,0.087,0.093,3
2020,21,163,0.09,0.087,0.093,3
2020,21,165,0.09,0.087,0.093,3
2020,21,167,0.09,0.087,0.093,3
2020,21,169,0.09,0.087,0.093,3
2020,21,171,0.09,0.087,0.093,3
2020,21,173,0.09,0.087,0.093,3
2020,21,175,0.09,0.087,0.093,3
2020,21,177,0.09,0.087,0.093,3
2020,21,179,0.09,0.087,0.093,3
2020,21,181,0.09,0.087,0.093,3
2020,21,183,0.09,0.087,0.093,3
2020,21,185,0.09,0.087,0.093,3
2020,21,187,0.09,0.087,0.093,3
2020,21,189,0.09,0.087,0.093,3
2020,21,191,0.09,0.087,0.093,3
2020,21,193,0.09,0.087,0.093,3
2020,21,195,0.09,0.087,0.093,3
2020,21,197,0.09,0.087,0.093,3
2020,21,199,0.09,0.087,0.093,3
2020,21,201,0.09,0.087,0.093,3
2020,21,203,0.09,0.087,0.093,3
2020,21,205,0.09,0.087,0.093,3
2020,21,207,0.09,0.087,0.093,3
2020,21,209,0.09,0.087,0.093,3
2020,21,211,0.09,0.087,0.093,3
2020,21,213,0.09,0.087,0.093,3
2020,21,215,0.09,0.087,0.093,3
2020,21,217,0.09,0.087,0.093,3
2020,21,219,0.09,0.087,0.093,3
2020,21,221,0.09,0.087,0.093,3
2020,21,223,0.09,0.087,0.093,3
2020,21,225,0.09,0.087,0.093,3
2020,21,227,0.09,0.076,0.104,1
2020,21,229,0.09,0.087,0.093,3
2020,21,231,0.09,0.087,0.093,3
2020,21,233,0.09,0.087,0.093,3
2020,21,235,0.09,0.087,0.093,3
2020,21,237,0.09,0.087,0.093,3
2020,21,239,0.09,0.087,0.093,3
2020,22,001,0.1,0.096,0.104,3
2020,22,003,0.1,0.096,0.104,3
2020,22,005,0.08,0.067,0.093,1
2020,22,007,0.1,0.096,0.104,3
2020,22,009,0.1,0.096,0.104,3
2020,22,011,0.1,0.096,0.104,3
2020,22,013,0.1,0.096,0.104,3
2020,22,015,0.13,0.114,0.146,1
2020,22,017,0.15,0.137,0.163,1
2020,22,019,0.1,0.089,0.111,1
2020,22,021,0.1,0.096,0.104,3
2020,22,023,0.1,0.096,0.104,3
2020,22,025,0.1,0.096,0.104,3
2020,22,027,0.1,0.096,0.104,3
2020,22,029,0.1,0.096,0.104,3
2020,22,031,0.1,0.096,0.104,3
2020,22,033,0.12,0.111,0.129,1
2020,22,035,0.1,0.096,0.104,3
2020,22,037,0.1,0.096,0.104,3
2020,22,039,0.1,0.096,0.104,3
2020,22,041,0.1,0.096,0.104,3
2020,22,043,0.1,0.096,0.104,3
2020,22,045,0.1,0.096,0.104,3
2020,22,047,0.1,0.096,0.104,3
2020,22,049,0.1,0.096,0.104,3
2020,22,051,0.11,0.102,0.118,1
2020,22,053,0.1,0.096,0.104,3
2020,22,055,0.09,0.08,0.1,1
2020,22,057,0.1,0.096,0.104,3
2020,22,059,0.1,0.096,0.104,3
2020,22,061,0.1,0.096,0.104,3
2020,22,063,0.08,0.068,0.092,1
2020,22,065,0.1,0.096,0.104,3
2020,22,067,0.1,0.096,0.104,3
2020,22,069,0.1,0.096,0.104,3
2020,22,071,0.12,0.11,0.13,1
2020,22,073,0.13,0.115,0.145,1
2020,22,075,0.1,0.096,0.104,3
2020,22,077,0.1,0.096,0.104,3
2020,22,079,0.12,0.104,0.136,1
2020,22,081,0.1,0.096,0.104,3
2020,22,083,0.1,0.096,0.104,3
2020,22,085,0.1,0.096,0.104,3
2020,22,087,0.1,0.096,0.104,3
2020,22,089,0.1,0.096,0.104,3
2020,22,091,0.1,0.096,0.104,3
2020,22,093,0.1,0.096,0.104,3
2020,22,095,0.1,0.096,0.104,3
2020,22,097,0.1,0.096,0.104,3
2020,22,099,0.1,0.096,0.104,3
2020,22,101,0.1,0.096,0.104,3
2020,22,103,0.09,0.08,0.1,1
2020,22,105,0.09,0.077,0.103,1
2020,22,107,0.1,0.096,0.104,3
2020,22,109,0.11,0.094,0.126,1
2020,22,111,0.1,0.096,0.104,3
2020,22,113,0.1,0.096,0.104,3
2020,22,115,0.1,0.096,0.104,3
2020,22,117,0.1,0.096,0.104,3
2020,22,119,0.1,0.096,0.104,3
2020,22,121,0.1,0.096,0.104,3
2020,22,123,0.1,0.096,0.104,3
2020,22,125,0.1,0.096,0.104,3
2020,22,127,0.1,0.096,0.104,3
2020,23,001,0.08,0.064,0.096,1
2020,23,003,0.08,0.071,0.089,3
2020,23,005,0.06,0.051,0.069,1
2020,23,007,0.08,0.071,0.089,3
2020,23,009,0.08,0.071,0.089,3
2020,23,011,0.08,0.064,0.096,1
2020,23,013,0.08,0.071,0.089,3
2020,23,015,0.08,0.071,0.089,3
2020,23,017,0.08,0.071,0.089,3
2020,23,019,0.07,0.056,0.084,1
2020,23,021,0.08,0.071,0.089,3
2020,23,023,0.08,0.071,0.089,3
2020,23,025,0.08,0.071,0.089,3
2020,23,027,0.08,0.071,0.089,3
2020,23,029,0.08,0.071,0.089,3
2020,23,031,0.07,0.058,0.082,1
2020,24,001,0.08,0.073,0.087,3
2020,24,003,0.08,0.074,0.086,1
2020,24,005,0.09,0.084,0.096,1
2020,24,009,0.08,0.073,0.087,3
2020,24,011,0.08,0.073,0.087,3
