year,state,county,subgroup_type,subgroup,rate_injury_death,rate_injury_death_lb,rate_injury_death_ub,rate_injury_death_quality
2021,53,073,all,All,59.4,54.4,64.4,1
2021,53,073,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,53,073,race-ethncity,Hispanic,49.6,36.2,66.3,1
2021,53,073,race-ethncity,Other Races and Ethnicities,61.1,46.7,78.5,1
2021,53,073,race-ethncity,"White, Hon-Hispanic",59.8,54.1,65.4,1
2021,53,075,all,All,54.2,44,64.5,1
2021,53,075,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,53,075,race-ethncity,Hispanic,NA,NA,NA,NA
2021,53,075,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,53,075,race-ethncity,"White, Hon-Hispanic",64,52,77.9,1
2021,53,077,all,All,89.3,83.5,95.1,1
2021,53,077,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,53,077,race-ethncity,Hispanic,61.7,54.9,68.5,1
2021,53,077,race-ethncity,Other Races and Ethnicities,217.4,182,252.7,1
2021,53,077,race-ethncity,"White, Hon-Hispanic",102.1,92.5,111.8,1
2021,54,001,all,All,132.5,106,163.7,1
2021,54,001,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,001,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,001,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,001,race-ethncity,"White, Hon-Hispanic",137.3,109.7,169.8,1
2021,54,003,all,All,142.4,131.8,153,1
2021,54,003,race-ethncity,"Black, Non-Hispanic",155.2,117.6,201.1,1
2021,54,003,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,003,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,003,race-ethncity,"White, Hon-Hispanic",151.9,139.9,164,1
2021,54,005,all,All,188.9,159.8,218,1
2021,54,005,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,005,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,005,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,005,race-ethncity,"White, Hon-Hispanic",193.7,163.9,223.6,1
2021,54,007,all,All,163,130.7,200.8,1
2021,54,007,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,007,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,007,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,007,race-ethncity,"White, Hon-Hispanic",166.9,133.7,205.9,1
2021,54,009,all,All,108,87.4,132,1
2021,54,009,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,009,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,009,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,009,race-ethncity,"White, Hon-Hispanic",109.6,88.3,134.4,1
2021,54,011,all,All,200.2,185.8,214.6,1
2021,54,011,race-ethncity,"Black, Non-Hispanic",296.2,221.2,388.4,1
2021,54,011,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,011,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,011,race-ethncity,"White, Hon-Hispanic",203.6,188.3,218.9,1
2021,54,013,all,All,131,91.7,181.3,1
2021,54,013,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,013,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,013,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,013,race-ethncity,"White, Hon-Hispanic",135.2,94.7,187.2,1
2021,54,015,all,All,218.7,171.5,275,1
2021,54,015,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,015,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,015,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,015,race-ethncity,"White, Hon-Hispanic",219,171,276.2,1
2021,54,017,all,All,112.3,79,154.7,1
2021,54,017,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,017,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,017,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,017,race-ethncity,"White, Hon-Hispanic",108.8,75.4,152.1,1
2021,54,019,all,All,153.5,134.7,172.3,1
2021,54,019,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,019,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,019,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,019,race-ethncity,"White, Hon-Hispanic",161.8,141.7,181.9,1
2021,54,021,all,All,77.3,49.5,115.1,2
2021,54,021,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,021,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,021,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,021,race-ethncity,"White, Hon-Hispanic",95.2,61,141.6,2
2021,54,023,all,All,137.9,106,176.4,1
2021,54,023,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,023,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,023,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,023,race-ethncity,"White, Hon-Hispanic",141,108.1,180.8,1
2021,54,025,all,All,145.9,125.6,166.2,1
2021,54,025,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,025,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,025,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,025,race-ethncity,"White, Hon-Hispanic",154.5,132.8,176.2,1
2021,54,027,all,All,159.1,133.5,184.8,1
2021,54,027,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,027,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,027,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,027,race-ethncity,"White, Hon-Hispanic",162.1,135.6,188.6,1
2021,54,029,all,All,126.8,106.2,147.4,1
2021,54,029,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,029,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,029,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,029,race-ethncity,"White, Hon-Hispanic",129.2,107.7,150.6,1
2021,54,031,all,All,130.1,101.8,163.8,1
2021,54,031,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,031,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,031,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,031,race-ethncity,"White, Hon-Hispanic",132.7,102.6,168.8,1
2021,54,033,all,All,120.7,107.5,133.9,1
2021,54,033,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,033,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,033,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,033,race-ethncity,"White, Hon-Hispanic",122.9,109.2,136.6,1
2021,54,035,all,All,105.8,86.8,124.7,1
2021,54,035,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,035,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,035,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,035,race-ethncity,"White, Hon-Hispanic",108.4,88.9,127.9,1
2021,54,037,all,All,109.2,95.7,122.7,1
2021,54,037,race-ethncity,"Black, Non-Hispanic",176.7,114.4,260.9,1
2021,54,037,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,037,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,037,race-ethncity,"White, Hon-Hispanic",115.9,100.6,131.1,1
2021,54,039,all,All,185.3,175.3,195.3,1
2021,54,039,race-ethncity,"Black, Non-Hispanic",220.1,180.4,259.8,1
2021,54,039,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,039,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,039,race-ethncity,"White, Hon-Hispanic",190.3,179.5,201.1,1
2021,54,041,all,All,133.1,106.4,164.3,1
2021,54,041,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,041,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,041,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,041,race-ethncity,"White, Hon-Hispanic",135.1,107.8,167.3,1
2021,54,043,all,All,184.8,155.2,214.4,1
2021,54,043,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,043,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,043,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,043,race-ethncity,"White, Hon-Hispanic",187.1,157,217.3,1
2021,54,045,all,All,219.1,193.5,244.8,1
2021,54,045,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,045,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,045,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,045,race-ethncity,"White, Hon-Hispanic",223.8,197.3,250.2,1
2021,54,047,all,All,265.7,227.8,303.6,1
2021,54,047,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,047,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,047,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,047,race-ethncity,"White, Hon-Hispanic",269.5,228.9,310,1
2021,54,049,all,All,119.1,104.8,133.4,1
2021,54,049,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,049,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,049,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,049,race-ethncity,"White, Hon-Hispanic",118.3,103.5,133.1,1
2021,54,051,all,All,105.3,87.1,123.6,1
2021,54,051,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,051,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,051,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,051,race-ethncity,"White, Hon-Hispanic",106.7,88,125.4,1
2021,54,053,all,All,161.4,137,185.7,1
2021,54,053,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,053,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,053,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,053,race-ethncity,"White, Hon-Hispanic",162.3,137.5,187.1,1
2021,54,055,all,All,175.1,158.2,192,1
2021,54,055,race-ethncity,"Black, Non-Hispanic",177.5,114.8,262,2
2021,54,055,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,055,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,055,race-ethncity,"White, Hon-Hispanic",181.5,163.4,199.6,1
2021,54,057,all,All,107.1,87.5,126.7,1
2021,54,057,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,057,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,057,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,057,race-ethncity,"White, Hon-Hispanic",104.5,84.5,124.5,1
2021,54,059,all,All,161,135.2,186.8,1
2021,54,059,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,059,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,059,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,059,race-ethncity,"White, Hon-Hispanic",167.1,140.3,193.9,1
2021,54,061,all,All,68.7,60.8,76.5,1
2021,54,061,race-ethncity,"Black, Non-Hispanic",142.8,90.5,214.2,2
2021,54,061,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,061,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,061,race-ethncity,"White, Hon-Hispanic",70.5,62,79,1
2021,54,063,all,All,157.3,125.1,195.3,1
2021,54,063,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,063,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,063,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,063,race-ethncity,"White, Hon-Hispanic",161.9,128.6,201.2,1
2021,54,065,all,All,142.7,114.9,170.6,1
2021,54,065,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,065,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,065,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,065,race-ethncity,"White, Hon-Hispanic",144.5,117.2,176.3,1
2021,54,067,all,All,146,122,169.9,1
2021,54,067,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,067,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,067,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,067,race-ethncity,"White, Hon-Hispanic",149.9,125.3,174.6,1
2021,54,069,all,All,132.4,114.9,149.9,1
2021,54,069,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,069,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,069,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,069,race-ethncity,"White, Hon-Hispanic",132.2,114,150.5,1
2021,54,071,all,All,177.5,130.9,235.4,1
2021,54,071,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,071,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,071,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,071,race-ethncity,"White, Hon-Hispanic",179.4,131.4,239.4,1
2021,54,073,all,All,93.3,62,134.9,1
2021,54,073,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,073,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,073,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,073,race-ethncity,"White, Hon-Hispanic",97.7,64.9,141.2,1
2021,54,075,all,All,122.4,87.4,166.6,1
2021,54,075,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,075,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,075,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,075,race-ethncity,"White, Hon-Hispanic",128.9,92.1,175.5,1
2021,54,077,all,All,103.7,86.5,120.9,1
2021,54,077,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,077,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,077,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,077,race-ethncity,"White, Hon-Hispanic",102.8,85.3,120.2,1
2021,54,079,all,All,116,101.9,130,1
2021,54,079,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,079,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,079,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,079,race-ethncity,"White, Hon-Hispanic",119.6,105,134.2,1
2021,54,081,all,All,205.9,189.5,222.3,1
2021,54,081,race-ethncity,"Black, Non-Hispanic",164,116,225.1,1
2021,54,081,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,081,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,081,race-ethncity,"White, Hon-Hispanic",217.1,199.1,235.1,1
2021,54,083,all,All,113.4,93.9,133,1
2021,54,083,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,083,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,083,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,083,race-ethncity,"White, Hon-Hispanic",118,97.6,138.4,1
2021,54,085,all,All,113,81.5,152.8,1
2021,54,085,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,085,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,085,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,085,race-ethncity,"White, Hon-Hispanic",116.4,83.9,157.3,1
2021,54,087,all,All,141.8,112.1,177,1
2021,54,087,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,087,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,087,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,087,race-ethncity,"White, Hon-Hispanic",145,114.4,181.2,1
2021,54,089,all,All,163,129.5,202.6,1
2021,54,089,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,089,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,089,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,089,race-ethncity,"White, Hon-Hispanic",168.9,133.3,211.1,1
2021,54,091,all,All,101.9,79.1,129.2,1
2021,54,091,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,091,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,091,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,091,race-ethncity,"White, Hon-Hispanic",104.6,81.1,132.9,1
2021,54,093,all,All,106.3,71.2,152.7,1
2021,54,093,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,093,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,093,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,093,race-ethncity,"White, Hon-Hispanic",109.4,73.2,157.1,1
2021,54,095,all,All,111.7,79,153.3,1
2021,54,095,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,095,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,095,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,095,race-ethncity,"White, Hon-Hispanic",115.1,81.4,158,1
2021,54,097,all,All,94.2,75.8,115.6,1
2021,54,097,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,097,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,097,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,097,race-ethncity,"White, Hon-Hispanic",96.3,77.4,118.6,1
2021,54,099,all,All,181,160,202.1,1
2021,54,099,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,099,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,099,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,099,race-ethncity,"White, Hon-Hispanic",182.1,160.6,203.5,1
2021,54,101,all,All,137.6,100.4,184.1,1
2021,54,101,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,101,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,101,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,101,race-ethncity,"White, Hon-Hispanic",141.7,103.4,189.6,1
2021,54,103,all,All,144.8,115.8,178.8,1
2021,54,103,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,103,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,103,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,103,race-ethncity,"White, Hon-Hispanic",149.4,119.5,184.5,1
2021,54,105,all,All,111.5,72.2,164.6,2
2021,54,105,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,105,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,105,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,105,race-ethncity,"White, Hon-Hispanic",115.2,74.5,170,1
2021,54,107,all,All,107.4,96.3,118.5,1
2021,54,107,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,107,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,107,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,107,race-ethncity,"White, Hon-Hispanic",108,96.5,119.4,1
2021,54,109,all,All,170,141.8,198.2,1
2021,54,109,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,54,109,race-ethncity,Hispanic,NA,NA,NA,NA
2021,54,109,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,54,109,race-ethncity,"White, Hon-Hispanic",172.7,143.9,201.6,1
2021,55,001,all,All,134.2,109.2,159.3,1
2021,55,001,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,001,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,001,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,001,race-ethncity,"White, Hon-Hispanic",145.1,117.6,172.6,1
2021,55,003,all,All,140.4,112.6,173,1
2021,55,003,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,003,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,003,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,003,race-ethncity,"White, Hon-Hispanic",136.1,106.1,172,1
2021,55,005,all,All,96,81.8,110.3,1
2021,55,005,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,005,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,005,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,005,race-ethncity,"White, Hon-Hispanic",100.6,85.5,115.7,1
2021,55,007,all,All,94.1,71.4,121.6,1
2021,55,007,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,007,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,007,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,007,race-ethncity,"White, Hon-Hispanic",90.5,66.5,120.4,1
2021,55,009,all,All,78,72.6,83.3,1
2021,55,009,race-ethncity,"Black, Non-Hispanic",87.8,57.4,128.7,1
2021,55,009,race-ethncity,Hispanic,46,33.6,61.5,1
2021,55,009,race-ethncity,Other Races and Ethnicities,67.9,51.5,87.7,1
2021,55,009,race-ethncity,"White, Hon-Hispanic",82.3,76.2,88.4,1
2021,55,011,all,All,61,41.7,86.1,1
2021,55,011,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,011,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,011,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,011,race-ethncity,"White, Hon-Hispanic",64,43.8,90.3,1
2021,55,013,all,All,90.3,68.4,117,1
2021,55,013,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,013,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,013,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,013,race-ethncity,"White, Hon-Hispanic",86.1,63.7,113.8,1
2021,55,015,all,All,53.7,43.6,63.8,1
2021,55,015,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,015,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,015,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,015,race-ethncity,"White, Hon-Hispanic",55,44.3,65.8,1
2021,55,017,all,All,75.3,64.7,85.8,1
2021,55,017,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,017,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,017,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,017,race-ethncity,"White, Hon-Hispanic",78.7,67.6,89.9,1
2021,55,019,all,All,84.2,68.9,99.5,1
2021,55,019,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,019,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,019,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,019,race-ethncity,"White, Hon-Hispanic",88.9,72.6,105.3,1
2021,55,021,all,All,104.3,91.1,117.5,1
2021,55,021,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,021,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,021,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,021,race-ethncity,"White, Hon-Hispanic",109.2,95.1,123.2,1
2021,55,023,all,All,83.7,62.9,109.2,1
2021,55,023,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,023,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,023,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,023,race-ethncity,"White, Hon-Hispanic",87.5,65.5,114.4,1
2021,55,025,all,All,85.6,81.8,89.5,1
2021,55,025,race-ethncity,"Black, Non-Hispanic",147.1,125.1,169,1
2021,55,025,race-ethncity,Hispanic,51.8,40.8,64.9,1
2021,55,025,race-ethncity,Other Races and Ethnicities,25.8,19.2,33.8,1
2021,55,025,race-ethncity,"White, Hon-Hispanic",91.3,86.8,95.8,1
2021,55,027,all,All,108.4,97.5,119.3,1
2021,55,027,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,027,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,027,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,027,race-ethncity,"White, Hon-Hispanic",117.3,105.3,129.3,1
2021,55,029,all,All,111.9,92.4,131.3,1
2021,55,029,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,029,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,029,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,029,race-ethncity,"White, Hon-Hispanic",117.1,96.5,137.7,1
2021,55,031,all,All,90.7,76.5,104.8,1
2021,55,031,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,031,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,031,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,031,race-ethncity,"White, Hon-Hispanic",89.3,74.6,104,1
2021,55,033,all,All,88.7,75,102.4,1
2021,55,033,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,033,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,033,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,033,race-ethncity,"White, Hon-Hispanic",93,78.4,107.6,1
2021,55,035,all,All,77.5,69,85.9,1
2021,55,035,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,035,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,035,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,035,race-ethncity,"White, Hon-Hispanic",81.1,72,90.2,1
2021,55,037,all,All,148.5,97,217.6,1
2021,55,037,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,037,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,037,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,037,race-ethncity,"White, Hon-Hispanic",155.7,101.7,228.1,1
2021,55,039,all,All,103.2,93.4,113,1
2021,55,039,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,039,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,039,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,039,race-ethncity,"White, Hon-Hispanic",111.1,100.3,121.9,1
2021,55,041,all,All,146.4,109.6,191.4,1
2021,55,041,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,041,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,041,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,041,race-ethncity,"White, Hon-Hispanic",119.2,82.6,166.6,1
2021,55,043,all,All,66.9,55.8,78.1,1
2021,55,043,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2021,55,043,race-ethncity,Hispanic,NA,NA,NA,NA
2021,55,043,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2021,55,043,race-ethncity,"White, Hon-Hispanic",69.1,57.5,80.8,1
2021,55,045,all,All,88.1,73,103.3,1
