year,state,county,rate_injury_death,rate_injury_death_lb,rate_injury_death_ub,rate_injury_death_quality
2020,01,001,68.6,58.8,78.3,1
2020,01,003,74.8,69.7,80,1
2020,01,005,82.1,66.3,98,1
2020,01,007,103.3,84.5,122.2,1
2020,01,009,104.7,93,116.5,1
2020,01,011,98.3,72.9,129.5,1
2020,01,013,105.6,85.3,125.9,1
2020,01,015,92.5,84.6,100.4,1
2020,01,017,101,85.8,116.3,1
2020,01,019,98.4,81.3,115.4,1
2020,01,021,88.2,75.9,100.6,1
2020,01,023,97.2,74.5,124.6,1
2020,01,025,98.9,81.1,116.7,1
2020,01,027,103.8,80.8,131.4,1
2020,01,029,111.1,88.5,137.8,1
2020,01,031,70.6,60.4,80.8,1
2020,01,033,77.3,66.9,87.7,1
2020,01,035,106.5,82.2,135.7,1
2020,01,037,112.4,85.8,144.7,1
2020,01,039,89.5,75.9,103.1,1
2020,01,041,95.6,73.9,121.6,1
2020,01,043,97.6,88.1,107.1,1
2020,01,045,81.5,70.2,92.7,1
2020,01,047,115.8,100.5,131.1,1
2020,01,049,103.1,92.5,113.6,1
2020,01,051,75.8,67.4,84.3,1
2020,01,053,116.9,101.3,132.4,1
2020,01,055,96.2,87.7,104.7,1
2020,01,057,93.9,74.1,117.4,1
2020,01,059,87.7,73.1,102.3,1
2020,01,061,84.8,69.1,100.5,1
2020,01,063,85.2,59.3,118.5,1
2020,01,065,93.5,72.7,118.3,1
2020,01,067,83.8,65.5,105.5,1
2020,01,069,71.7,64.5,79,1
2020,01,071,94.6,82.8,106.4,1
2020,01,073,107.9,104.3,111.4,1
2020,01,075,101,78.8,127.7,1
2020,01,077,80.3,72.1,88.4,1
2020,01,079,103,87.5,118.5,1
2020,01,081,63.9,58.4,69.3,1
2020,01,083,60.3,53.4,67.2,1
2020,01,085,126.6,97.3,161.9,1
2020,01,087,110.7,89.2,132.2,1
2020,01,089,73.6,69.7,77.5,1
2020,01,091,99.3,80.3,121.3,1
2020,01,093,85.2,70.4,100.1,1
2020,01,095,87.4,79,95.8,1
2020,01,097,86.1,82.1,90.1,1
2020,01,099,97,78.2,115.9,1
2020,01,101,73.3,68.3,78.3,1
2020,01,103,89.4,81.8,96.9,1
2020,01,105,94.2,68.1,126.8,1
2020,01,107,93.8,75.8,114.8,1
2020,01,109,72.9,59.9,85.9,1
2020,01,111,97.6,79.5,115.8,1
2020,01,113,106.5,94.6,118.4,1
2020,01,115,95.7,86.6,104.8,1
2020,01,117,59.5,54.9,64.1,1
2020,01,119,109.4,85.1,138.5,1
2020,01,121,100.8,90.9,110.6,1
2020,01,123,101.3,87.4,115.1,1
2020,01,125,65.2,60.3,70.1,1
2020,01,127,114.9,103.1,126.7,1
2020,01,129,113.5,91.6,139,1
2020,01,131,121,93.2,154.5,1
2020,01,133,97.2,79.4,115,1
2020,02,013,NA,NA,NA,NA
2020,02,016,NA,NA,NA,NA
2020,02,020,88.7,83.9,93.6,1
2020,02,050,210.8,181,240.6,1
2020,02,060,NA,NA,NA,NA
2020,02,063,143.2,107.3,187.4,3
2020,02,066,143.2,107.3,187.4,3
2020,02,068,NA,NA,NA,NA
2020,02,070,174.5,126.3,235.1,1
2020,02,090,87.8,79.6,96.1,1
2020,02,100,NA,NA,NA,NA
2020,02,105,NA,NA,NA,NA
2020,02,110,86.6,72.2,101,1
2020,02,122,95.3,84.1,106.5,1
2020,02,130,95.4,73.8,121.4,1
2020,02,150,69.2,50.6,92.2,1
2020,02,158,247.6,199.5,295.6,1
2020,02,164,280.1,175.5,424.1,2
2020,02,170,90.3,82.3,98.3,1
2020,02,180,203,163.4,242.6,1
2020,02,185,117.8,89.2,152.6,1
2020,02,188,229.8,184.3,283.1,1
2020,02,195,NA,NA,NA,NA
2020,02,198,158.4,117.6,208.9,1
2020,02,220,76.6,52.7,107.6,1
2020,02,230,NA,NA,NA,NA
2020,02,240,95.6,65.8,134.2,1
2020,02,275,NA,NA,NA,NA
2020,02,282,NA,NA,NA,NA
2020,02,290,252.6,195.8,320.8,1
2020,04,001,203.2,188.4,217.9,1
2020,04,003,91.8,84.3,99.3,1
2020,04,005,112.5,104.7,120.3,1
2020,04,007,162.7,147.4,177.9,1
2020,04,009,83.2,70.2,96.1,1
2020,04,011,78.1,55,107.6,1
2020,04,012,174,148.7,199.3,1
2020,04,013,82.5,81.3,83.7,1
2020,04,015,129.2,122.3,136,1
2020,04,017,164.2,153.5,174.9,1
2020,04,019,98.4,95.7,101.1,1
2020,04,021,69.5,66.1,73,1
2020,04,023,65.5,55.1,75.9,1
2020,04,025,126.1,119.6,132.6,1
2020,04,027,67.9,63,72.9,1
2020,05,001,102.5,82.5,125.8,1
2020,05,003,88.2,70.7,108.6,1
2020,05,005,98.9,85.4,112.4,1
2020,05,007,58.7,54.7,62.8,1
2020,05,009,83.9,70.7,97,1
2020,05,011,101.6,76.5,132.2,1
2020,05,013,130.9,90.7,182.9,1
2020,05,015,103.9,87.1,120.8,1
2020,05,017,94.1,69.6,124.4,1
2020,05,019,62.8,49,79.4,1
2020,05,021,119.5,95.9,147.3,1
2020,05,023,111.1,92.6,129.6,1
2020,05,025,96.6,68.7,132.1,1
2020,05,027,75.5,60.6,92.9,1
2020,05,029,80.3,64,99.4,1
2020,05,031,70.2,63.2,77.3,1
2020,05,033,70.7,61.4,80,1
2020,05,035,106.7,93.6,119.7,1
2020,05,037,110.7,89.2,135.7,1
2020,05,039,86.5,58.7,122.7,1
2020,05,041,86.8,64.4,114.4,1
2020,05,043,86.1,68.2,107.3,1
2020,05,045,67.2,60.8,73.6,1
2020,05,047,93.3,74.3,115.7,1
2020,05,049,99.5,76.1,127.8,1
2020,05,051,122.4,112.6,132.1,1
2020,05,053,87.8,69.6,109.2,1
2020,05,055,85,73,97,1
2020,05,057,70.1,55.3,87.8,1
2020,05,059,108.2,92.5,123.9,1
2020,05,061,79.7,59.7,104.2,1
2020,05,063,76.1,63.6,88.6,1
2020,05,065,97.1,75.1,123.6,1
2020,05,067,100.6,80.3,124.4,1
2020,05,069,110.2,99,121.3,1
2020,05,071,79.2,64.1,94.4,1
2020,05,073,80.3,52.9,116.9,1
2020,05,075,129.7,105.1,154.3,1
2020,05,077,111.5,82.8,147,1
2020,05,079,104.9,81.8,132.6,1
2020,05,081,103.9,80,132.7,1
2020,05,083,93.4,75.2,111.6,1
2020,05,085,82.8,73.5,92.1,1
2020,05,087,90.1,70.8,113.1,1
2020,05,089,103.7,82.9,128,1
2020,05,091,80.8,68.9,92.7,1
2020,05,093,125.6,110.4,140.9,1
2020,05,095,142.3,105.3,188.1,1
2020,05,097,127.5,96.5,165.2,1
2020,05,099,96.6,69,131.6,1
2020,05,101,110.5,79.9,148.8,1
2020,05,103,88.9,71.9,105.9,1
2020,05,105,98.8,73.6,129.9,1
2020,05,107,152.2,126.8,177.6,1
2020,05,109,87.7,64.4,116.6,1
2020,05,111,116.8,97.4,136.3,1
2020,05,113,112,91.2,132.7,1
2020,05,115,69.7,60.5,78.8,1
2020,05,117,73.9,49.9,105.5,1
2020,05,119,93.1,88.8,97.4,1
2020,05,121,98.7,79.2,121.6,1
2020,05,123,91.2,74.6,107.8,1
2020,05,125,82.5,75.3,89.8,1
2020,05,127,108.8,82.2,141.2,1
2020,05,129,126.3,93.7,166.5,1
2020,05,131,73.7,67,80.4,1
2020,05,133,66,49.8,85.7,1
2020,05,135,116.4,93.7,139.1,1
2020,05,137,97.3,74.4,124.9,1
2020,05,139,104.4,90.1,118.8,1
2020,05,141,111.1,89.5,136.2,1
2020,05,143,51.8,47.7,55.9,1
2020,05,145,86.2,77,95.3,1
2020,05,147,127,91.1,172.3,1
2020,05,149,83.1,66.7,102.2,1
2020,06,001,44.8,43.3,46.2,1
2020,06,003,NA,NA,NA,NA
2020,06,005,102.4,88.2,116.6,1
2020,06,007,100.8,94.9,106.7,1
2020,06,009,94.9,82.3,107.5,1
2020,06,011,71.2,56.2,89,1
2020,06,013,50.5,48.6,52.3,1
2020,06,015,114,96.2,131.8,1
2020,06,017,73.2,67.7,78.6,1
2020,06,019,65.1,62.8,67.3,1
2020,06,021,95.8,79.6,112,1
2020,06,023,105.5,97.8,113.3,1
2020,06,025,60.5,55.5,65.6,1
2020,06,027,93.1,74.2,115.2,1
2020,06,029,84.9,82.2,87.6,1
2020,06,031,61.4,55.9,67,1
2020,06,033,156.1,142.4,169.7,1
2020,06,035,109.5,92.9,126.1,1
2020,06,037,44.6,44.1,45.2,1
2020,06,039,69,63.2,74.8,1
2020,06,041,61.4,57.1,65.6,1
2020,06,043,106,85.4,130,1
2020,06,045,121.5,111.2,131.9,1
2020,06,047,67.1,62.7,71.4,1
2020,06,049,131.7,100,170.3,1
2020,06,051,54.6,38.9,74.7,1
2020,06,053,57.4,54.2,60.6,1
2020,06,055,58.5,52.8,64.1,1
2020,06,057,88.2,79.9,96.4,1
2020,06,059,44.1,43,45.1,1
2020,06,061,55.8,52.5,59.1,1
2020,06,063,109.6,88.5,130.8,1
2020,06,065,60.5,59.1,61.9,1
2020,06,067,64.2,62.4,66,1
2020,06,069,60.4,51.7,69,1
2020,06,071,57.8,56.4,59.2,1
2020,06,073,55.3,54.1,56.4,1
2020,06,075,69.5,67,71.9,1
2020,06,077,68.9,66.3,71.6,1
2020,06,079,64.9,60.7,69.1,1
2020,06,081,39.2,37.3,41.2,1
2020,06,083,59.1,55.9,62.3,1
2020,06,085,41.6,40.3,42.9,1
2020,06,087,69,64.6,73.4,1
2020,06,089,104.8,98.1,111.5,1
2020,06,091,141.3,87.5,216.1,2
2020,06,093,119.3,104.8,133.8,1
2020,06,095,61.1,57.8,64.3,1
2020,06,097,60.2,57.2,63.3,1
2020,06,099,62.1,59.2,65.1,1
2020,06,101,68.1,60.7,75.4,1
2020,06,103,98.8,88,109.7,1
2020,06,105,179.1,145.9,212.3,1
2020,06,107,58.5,55.4,61.6,1
2020,06,109,92.4,81,103.9,1
2020,06,111,54.3,52.1,56.6,1
2020,06,113,48.7,44.5,52.8,1
2020,06,115,85.1,75.9,94.2,1
2020,08,001,79.6,76.1,83,1
2020,08,003,99.6,79.2,123.7,1
2020,08,005,72.4,69.5,75.4,1
2020,08,007,95.4,73.6,121.6,1
2020,08,009,134.4,86.1,200,2
2020,08,011,125.8,88.1,174.2,1
2020,08,013,67.7,63.7,71.7,1
2020,08,014,58.8,50.7,66.9,1
2020,08,015,100.3,80.6,119.9,1
2020,08,017,NA,NA,NA,NA
2020,08,019,81.4,57.9,111.3,1
2020,08,021,141.9,107.8,183.5,1
2020,08,023,151.6,101.5,217.7,1
2020,08,025,109.9,75.2,155.1,1
2020,08,027,149.9,105.6,206.6,1
2020,08,029,130.4,112.3,148.4,1
2020,08,031,85.2,82.2,88.3,1
2020,08,033,NA,NA,NA,NA
2020,08,035,56,52.4,59.5,1
2020,08,037,57,48,65.9,1
2020,08,039,67.1,53.8,82.6,1
2020,08,041,100.5,97.2,103.8,1
2020,08,043,112.7,99.2,126.1,1
2020,08,045,87.2,76.6,97.8,1
2020,08,047,NA,NA,NA,NA
2020,08,049,85.3,66,108.5,1
2020,08,051,84.1,65.8,105.9,1
2020,08,053,NA,NA,NA,NA
2020,08,055,161.7,121.8,210.5,1
2020,08,057,NA,NA,NA,NA
2020,08,059,81.1,77.8,84.4,1
2020,08,061,NA,NA,NA,NA
2020,08,063,111.6,80.1,151.4,1
2020,08,065,86.4,59.9,120.8,1
2020,08,067,78.1,67.8,88.5,1
2020,08,069,69,65.1,72.9,1
2020,08,071,164.4,134.7,194.1,1
2020,08,073,92.3,60.3,135.2,1
2020,08,075,92,74.1,110,1
2020,08,077,110.5,103,117.9,1
2020,08,079,NA,NA,NA,NA
2020,08,081,127.6,101.7,157.9,1
2020,08,083,131.2,111.6,150.7,1
2020,08,085,134.2,118.6,149.9,1
2020,08,087,100.7,84.2,117.1,1
2020,08,089,103.8,84,126.9,1
2020,08,091,106.4,69.5,155.9,1
2020,08,093,114.8,92.9,136.8,1
2020,08,095,120.9,79,177.2,1
2020,08,097,75.1,58.2,95.3,1
2020,08,099,82.7,61.4,109.1,1
2020,08,101,116.6,109.2,123.9,1
2020,08,103,93.8,63.3,134,1
2020,08,105,152,121.6,187.7,1
2020,08,107,67.8,54.3,83.8,1
2020,08,109,119,85,162,1
2020,08,111,NA,NA,NA,NA
2020,08,113,79.1,54.1,111.7,1
2020,08,115,NA,NA,NA,NA
2020,08,117,46.2,36.1,58.3,1
2020,08,119,75.4,60.9,92.3,1
2020,08,121,142.6,99.4,198.4,1
2020,08,123,74.9,70.6,79.2,1
2020,08,125,87.5,63.6,117.5,1
2020,09,001,57.8,55.6,59.9,1
2020,09,003,78.3,75.7,80.9,1
2020,09,005,86.4,80.4,92.5,1
2020,09,007,82,75.8,88.2,1
2020,09,009,84.6,81.8,87.3,1
2020,09,011,87.8,82.8,92.8,1
2020,09,013,66.9,61.1,72.7,1
2020,09,015,89.9,82.2,97.6,1
2020,10,001,77.4,71.6,83.1,1
2020,10,003,88.1,84.6,91.6,1
2020,10,005,91.7,86.1,97.2,1
2020,11,001,94.9,91.6,98.1,1
2020,12,001,69,64.5,73.4,1
2020,12,003,86.5,71.3,101.7,1
2020,12,005,94.6,88.2,100.9,1
2020,12,007,111.9,94.3,129.5,1
2020,12,009,117.8,113.9,121.7,1
2020,12,011,74.8,73.1,76.5,1
2020,12,013,78.1,59,101.5,1
2020,12,015,75.1,69.6,80.7,1
2020,12,017,138.1,129.7,146.6,1
2020,12,019,88.2,82.6,93.9,1
2020,12,021,82.1,78,86.2,1
2020,12,023,99.8,89.4,110.2,1
2020,12,027,92.7,78.9,106.5,1
2020,12,029,122.1,98.4,145.8,1
2020,12,031,112.3,109.2,115.3,1
2020,12,033,95,90.2,99.8,1
2020,12,035,91.4,83.5,99.3,1
2020,12,037,100.5,76.7,129.4,1
2020,12,039,80.8,69.2,92.5,1
2020,12,041,104.8,84.8,128.1,1
2020,12,043,100.8,78.6,127.3,1
2020,12,045,100.7,79.3,126,1
2020,12,047,103.1,80.9,129.4,1
2020,12,049,95.7,79.3,112.2,1
2020,12,051,94.2,80.9,107.4,1
2020,12,053,119.2,112.3,126.1,1
2020,12,055,114.2,105,123.3,1
2020,12,057,75.1,73.1,77.1,1
2020,12,059,103.3,83.2,123.5,1
2020,12,061,97.4,90.5,104.3,1
2020,12,063,102.4,89.5,115.2,1
2020,12,065,104,81.7,130.6,1
2020,12,067,86.6,61,119.4,1
2020,12,069,119.5,114.4,124.5,1
2020,12,071,98.1,95,101.3,1
2020,12,073,58,54.1,61.9,1
2020,12,075,124,108.8,139.3,1
2020,12,077,84.1,58.6,117,1
2020,12,079,88.7,70.6,110.2,1
2020,12,081,100.3,95.9,104.7,1
2020,12,083,158.3,152.5,164.2,1
2020,12,085,94.4,87.7,101.2,1
2020,12,086,53,51.8,54.2,1
2020,12,087,113.1,102.4,123.8,1
2020,12,089,102.6,93,112.2,1
2020,12,091,86.7,81,92.3,1
2020,12,093,105.3,91.4,119.3,1
2020,12,095,64.7,62.8,66.6,1
2020,12,097,65.3,61.5,69,1
2020,12,099,92.3,90.2,94.5,1
2020,12,101,111.5,107.5,115.5,1
2020,12,103,110.4,107.5,113.4,1
2020,12,105,82.6,79.6,85.6,1
2020,12,107,140.8,128.7,152.9,1
2020,12,109,71.7,67,76.3,1
2020,12,111,81.4,76.9,85.8,1
2020,12,113,77.2,71.5,83,1
2020,12,115,98.1,93.9,102.3,1
2020,12,117,71.2,67.8,74.6,1
2020,12,119,127.5,118.8,136.2,1
2020,12,121,101.6,88.3,114.9,1
2020,12,123,118.6,98.1,139,1
2020,12,125,107.9,85.8,133.9,1
2020,12,127,112.8,108.8,116.8,1
2020,12,129,90,75.5,104.4,1
2020,12,131,80.5,71.2,89.9,1
2020,12,133,106,88,124.1,1
2020,13,001,95.5,76.6,117.6,1
2020,13,003,96.5,68.9,131.3,1
2020,13,005,82,60.1,109.4,1
2020,13,007,NA,NA,NA,NA
2020,13,009,72,60.9,83.1,1
2020,13,011,85.6,68,106.4,1
2020,13,013,74.4,66,82.8,1
2020,13,015,83.8,76,91.5,1
2020,13,017,96,76.3,119.4,1
2020,13,019,87.3,69.6,108.1,1
2020,13,021,86.6,80,93.2,1
2020,13,023,76,56.2,100.5,1
2020,13,025,102.9,83.4,125.5,1
2020,13,027,78.6,60.1,101,1
2020,13,029,75.6,63.3,87.9,1
2020,13,031,56.6,49.1,64.1,1
2020,13,033,106.5,87.5,125.6,1
2020,13,035,111.1,92.4,129.8,1
2020,13,037,69.7,43.7,105.6,2
2020,13,039,59.3,50.1,68.5,1
2020,13,043,90.2,66.7,119.2,1
2020,13,045,86.9,79.4,94.4,1
2020,13,047,73.8,64.6,83,1
2020,13,049,89.2,67.8,115.3,1
2020,13,051,78,73.4,82.5,1
2020,13,053,52.4,34.8,75.8,1
2020,13,055,110.5,92,129,1
2020,13,057,56.9,52.7,61,1
2020,13,059,49.1,43.7,54.6,1
2020,13,061,NA,NA,NA,NA
2020,13,063,65.2,61,69.3,1
2020,13,065,74.8,48.4,110.5,2
2020,13,067,56.5,54.1,58.9,1
2020,13,069,91.4,78.6,104.1,1
2020,13,071,94.2,81.6,106.8,1
2020,13,073,56.9,51.5,62.2,1
2020,13,075,85.9,67.4,107.8,1
2020,13,077,61.1,55.4,66.7,1
2020,13,079,105.6,81.5,134.6,1
2020,13,081,89.8,72.3,107.3,1
2020,13,083,70.4,53.3,91.2,1
2020,13,085,98.2,80.9,115.5,1
2020,13,087,88.7,72.7,104.8,1
2020,13,089,60.5,58,63,1
2020,13,091,96.1,78.1,117,1
2020,13,093,70.8,52.2,93.9,1
2020,13,095,81.3,72.9,89.7,1
2020,13,097,65,59.2,70.9,1
2020,13,099,93.9,69.2,124.5,1
2020,13,101,NA,NA,NA,NA
2020,13,103,73.6,64.1,83.2,1
2020,13,105,90.7,72.7,111.9,1
2020,13,107,82.4,66.5,100.9,1
2020,13,109,102.9,77.5,133.9,1
2020,13,111,110.2,92,128.3,1
2020,13,113,51.2,45.4,57.1,1
2020,13,115,86.1,77.8,94.3,1
2020,13,117,40.1,36.5,43.7,1
2020,13,119,110.4,91.2,129.6,1
2020,13,121,67.1,64.8,69.3,1
2020,13,123,106.1,89.9,122.3,1
2020,13,125,NA,NA,NA,NA
2020,13,127,82.9,74.2,91.5,1
2020,13,129,71.1,61.3,80.8,1
2020,13,131,82.6,66.6,98.6,1
2020,13,133,74,57.3,94.2,1
2020,13,135,44.8,42.8,46.7,1
2020,13,137,82.9,71,94.8,1
2020,13,139,66,61,71,1
2020,13,141,101.2,73.2,136.3,1
2020,13,143,116.9,99.5,134.3,1
2020,13,145,74.4,61.6,87.3,1
2020,13,147,63.8,50.8,79.1,1
2020,13,149,120.4,94,151.8,1
2020,13,151,63,58.4,67.5,1
2020,13,153,59.7,54.3,65.1,1
2020,13,155,82.9,59,113.4,1
2020,13,157,74.8,65.7,83.8,1
2020,13,159,78.2,58.9,101.7,1
2020,13,161,97,76,122,1
2020,13,163,96.6,76,121.1,1
2020,13,165,80.1,55.8,111.3,1
2020,13,167,66.2,45.3,93.5,1
2020,13,169,76.8,62.4,91.2,1
2020,13,171,73.1,56.9,92.5,1
2020,13,173,59.2,40.3,84.1,1
2020,13,175,82.2,70.7,93.7,1
2020,13,177,76.6,62.6,90.7,1
2020,13,179,68.7,59.5,78,1
2020,13,181,85.9,59.5,120.1,1
2020,13,183,48.9,35.9,65,1
2020,13,185,59.1,52.9,65.3,1
2020,13,187,94.5,79.7,109.3,1
2020,13,189,86,69.3,105.5,1
2020,13,191,94.2,73,119.6,1
2020,13,193,93,71.2,119.5,1
2020,13,195,85.1,70.2,99.9,1
2020,13,197,78.2,53.8,109.8,1
2020,13,199,111.8,91.6,132,1
2020,13,201,111.1,76,156.9,1
2020,13,205,91.5,73.6,109.3,1
2020,13,207,98.1,81.6,114.7,1
2020,13,209,77,53.6,107.1,1
2020,13,211,96.5,77.7,118.4,1
2020,13,213,79.3,67,91.7,1
2020,13,215,87.6,81.8,93.5,1
2020,13,217,81,73.4,88.5,1
2020,13,219,58.8,48.1,69.6,1
2020,13,221,68.9,51.4,90.3,1
2020,13,223,60.4,55.1,65.7,1
2020,13,225,91.5,75.5,107.6,1
2020,13,227,81.8,67.8,95.8,1
2020,13,229,87.8,70.1,108.5,1
2020,13,231,73.2,56.9,92.8,1
2020,13,233,106.7,92.8,120.6,1
2020,13,235,69.8,49.7,95.5,1
2020,13,237,87.5,70.9,106.9,1
2020,13,239,NA,NA,NA,NA
2020,13,241,113.7,92.1,138.8,1
2020,13,243,66.6,42.2,99.9,2
2020,13,245,96.2,90.1,102.2,1
2020,13,247,71,63.2,78.8,1
2020,13,249,88.5,56.1,132.7,2
2020,13,251,81.5,61.7,105.6,1
2020,13,253,106.7,77.6,143.3,1
2020,13,255,88.4,78.2,98.5,1
2020,13,257,113.3,95,131.7,1
2020,13,259,83.3,54.4,122.1,1
2020,13,261,78,63.8,92.2,1
2020,13,263,90.2,60,130.4,1
2020,13,265,NA,NA,NA,NA
2020,13,267,88.6,72.2,105,1
2020,13,269,106.2,76.8,143,1
2020,13,271,74.2,56.5,95.8,1
2020,13,273,80.7,56.2,112.3,1
2020,13,275,65.4,54.8,76,1
2020,13,277,66.4,55.2,77.6,1
2020,13,279,90.4,74.4,106.5,1
2020,13,281,99.9,76.1,128.9,1
2020,13,283,59,36,91.1,2
2020,13,285,82.9,73.3,92.4,1
2020,13,287,80.5,55,113.6,1
2020,13,289,108,78.4,144.9,1
2020,13,291,93.1,75.9,110.4,1
2020,13,293,69.2,55.7,84.9,1
2020,13,295,81.2,71.7,90.7,1
2020,13,297,79.3,71.2,87.3,1
2020,13,299,92.8,78.7,106.9,1
2020,13,301,151,107.9,205.7,1
2020,13,303,75.7,59.8,94.6,1
2020,13,305,100.9,84.8,117,1
2020,13,307,NA,NA,NA,NA
2020,13,309,66,43.1,96.7,1
2020,13,311,79.9,65.6,94.2,1
2020,13,313,58.5,51.9,65,1
2020,13,315,78.1,54.1,109.2,1
2020,13,317,83.6,60,113.4,1
2020,13,319,91.4,65.6,124,1
2020,13,321,90.4,72.9,110.8,1
2020,15,001,69.7,64.5,74.8,1
2020,15,003,60,57.8,62.1,1
2020,15,005,NA,NA,NA,NA
2020,15,007,70.2,61.5,78.8,1
2020,15,009,62.2,56.9,67.6,1
2020,16,001,63.7,60.4,66.9,1
2020,16,003,156.9,108,220.3,1
2020,16,005,93.4,84.3,102.6,1
2020,16,007,99,66.8,141.4,1
2020,16,009,103.8,76.6,137.7,1
2020,16,011,86.4,74.5,98.4,1
2020,16,013,63.8,49.9,80.3,1
2020,16,015,102.8,73.1,140.5,1
2020,16,017,96.7,83.8,109.6,1
2020,16,019,80.5,73.3,87.8,1
2020,16,021,89.3,67.1,116.6,1
2020,16,023,NA,NA,NA,NA
2020,16,025,NA,NA,NA,NA
2020,16,027,64.9,60.2,69.6,1
2020,16,029,96.4,66.8,134.8,1
2020,16,031,106.4,87.9,124.9,1
2020,16,033,NA,NA,NA,NA
2020,16,035,117.5,87.5,154.5,1
2020,16,037,118.4,76.6,174.8,2
2020,16,039,75.5,60.9,90.2,1
2020,16,041,75.6,56.5,99.1,1
2020,16,043,74.8,55.3,98.9,1
2020,16,045,120.2,97.4,143,1
2020,16,047,100.9,79.6,126.1,1
2020,16,049,128.4,104,152.9,1
2020,16,051,55.4,44,68.9,1
2020,16,053,81.1,65.8,98.9,1
2020,16,055,76.1,70.1,82.1,1
2020,16,057,55.1,44.8,65.4,1
2020,16,059,133.7,100.2,174.9,1
2020,16,061,NA,NA,NA,NA
2020,16,063,112.5,75.9,160.6,1
2020,16,065,30.9,23.6,39.6,1
2020,16,067,95.8,77,114.5,1
2020,16,069,103.8,89.8,117.8,1
2020,16,071,112.1,72.5,165.4,1
2020,16,073,90.3,67.7,118.2,1
2020,16,075,88.6,71.7,105.5,1
2020,16,077,88.7,61.4,123.9,1
2020,16,079,122.7,97,153.1,1
2020,16,081,61.4,43,85,1
2020,16,083,111.2,101.2,121.1,1
2020,16,085,81.2,59.2,108.7,1
2020,16,087,90.2,66,120.3,1
2020,17,001,78.5,68.9,88.1,1
2020,17,003,119.6,83.7,165.5,1
2020,17,005,83,64.6,105.1,1
2020,17,007,58.4,49.3,67.6,1
2020,17,009,NA,NA,NA,NA
2020,17,011,102.7,87.2,118.2,1
2020,17,013,NA,NA,NA,NA
2020,17,015,89,68.5,113.6,1
2020,17,017,81.3,60.3,107.2,1
2020,17,019,66,61.1,70.9,1
2020,17,021,87.5,73.1,101.8,1
2020,17,023,91,71.1,114.8,1
2020,17,025,69.6,51,92.8,1
2020,17,027,59.6,48.6,70.6,1
2020,17,029,59.3,49.9,68.8,1
2020,17,031,71.7,70.7,72.7,1
2020,17,033,70,54.2,89.1,1
2020,17,035,55.6,37.5,79.3,1
2020,17,037,57.6,51.1,64.1,1
2020,17,039,87.4,68,110.6,1
2020,17,041,74.6,58.5,93.8,1
2020,17,043,43.9,42,45.8,1
2020,17,045,89.3,70.4,111.5,1
2020,17,047,99.5,68.1,140.5,1
2020,17,049,69.1,56.6,81.6,1
2020,17,051,80.9,64.8,99.7,1
2020,17,053,68.2,49.7,91.2,1
2020,17,055,108.6,93.9,123.3,1
2020,17,057,80.7,67.3,94,1
2020,17,059,NA,NA,NA,NA
2020,17,061,107.7,84,136.1,1
2020,17,063,73.2,62.7,83.7,1
2020,17,065,64,41.8,93.8,1
2020,17,067,95,75.9,117.4,1
2020,17,069,NA,NA,NA,NA
2020,17,071,116.2,82.7,158.9,1
2020,17,073,68.2,57.8,78.5,1
2020,17,075,112.6,94.9,130.3,1
2020,17,077,83.7,73.1,94.2,1
2020,17,079,77.4,54.5,106.7,1
2020,17,081,95,81.2,108.9,1
2020,17,083,105.3,86.1,124.6,1
2020,17,085,97.9,79.2,116.7,1
2020,17,087,84.1,63,110,1
2020,17,089,47.6,45,50.3,1
2020,17,091,84.3,76.6,92,1
2020,17,093,47.1,41.8,52.5,1
2020,17,095,70.7,60.3,81.1,1
2020,17,097,49.3,47,51.6,1
2020,17,099,89.9,81.9,97.8,1
2020,17,101,85.6,66.5,108.5,1
2020,17,103,79.1,65.8,92.5,1
2020,17,105,96.2,81.8,110.5,1
2020,17,107,71.9,58.1,85.7,1
2020,17,109,67,53.9,80.1,1
2020,17,111,61.2,57.3,65.1,1
2020,17,113,58,52.9,63.1,1
2020,17,115,83.2,75.4,91,1
2020,17,117,96.4,83.6,109.2,1
2020,17,119,99.8,94.4,105.1,1
2020,17,121,101.6,87.2,116.1,1
2020,17,123,82.8,61.1,109.8,1
2020,17,125,86.2,65.4,111.4,1
2020,17,127,88,67.4,112.8,1
2020,17,129,109.3,84.7,138.8,1
2020,17,131,88.9,69.2,112.5,1
2020,17,133,53.5,43.2,65.6,1
2020,17,135,97.3,81.2,113.5,1
2020,17,137,79.8,66.4,93.3,1
2020,17,139,80.7,61.5,104.1,1
2020,17,141,63.7,53.9,73.5,1
2020,17,143,88.8,82.7,94.9,1
2020,17,145,70.2,55.1,88.1,1
2020,17,147,70.6,53.6,91.3,1
2020,17,149,85.7,66.4,108.8,1
2020,17,151,104.7,65.6,158.5,2
2020,17,153,92.2,59.6,136,1
2020,17,155,108.6,73.8,154.2,1
2020,17,157,94.8,79.8,109.9,1
2020,17,159,77.6,59.4,99.7,1
2020,17,161,83.3,76.6,89.9,1
2020,17,163,91.2,86,96.4,1
2020,17,165,99.2,81.3,117.1,1
2020,17,167,82.8,77.1,88.5,1
2020,17,169,96,66.1,134.8,1
2020,17,171,92.4,58.6,138.7,2
2020,17,173,86,69.4,105.4,1
2020,17,175,106.5,71.3,152.9,1
2020,17,177,109,95.4,122.7,1
