year,state,place,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2018,49,44320,income,"$50,000 or More",0.3964519019125001,0.3468355005497825,0.44606830327521774,3
2018,49,44320,income,"Less than $50,000",NA,NA,NA,NA
2018,49,55980,all,All,0.3537201274052066,0.2768067393768583,0.4306335154335549,2
2018,49,55980,income,"$50,000 or More",0.34337792115015675,0.2650784608088126,0.4216773814915009,2
2018,49,55980,income,"Less than $50,000",0.3682012790479899,0.2303012839908035,0.5061012741051762,2
2018,49,57300,all,All,0.4378243974989429,0.36934905684633135,0.5062997381515545,2
2018,49,57300,income,"$50,000 or More",0.42448045612790264,0.3407707019697327,0.5081902102860726,2
2018,49,57300,income,"Less than $50,000",0.4671627824759682,0.35177551646694977,0.5825500484849866,2
2018,49,62470,all,All,0.29839939024390244,0.19753003174259576,0.3992687487452091,1
2018,49,62470,income,"$50,000 or More",0.26579670329670324,0.16569464541207252,0.3658987611813339,1
2018,49,62470,income,"Less than $50,000",0.339041095890411,0.18226155670885405,0.49582063507196794,1
2018,49,65330,all,All,0.4752380952380952,0.3620149732325055,0.5884612172436848,2
2018,49,65330,income,"$50,000 or More",0.4996350364963503,0.34715856624279734,0.6521115067499033,2
2018,49,65330,income,"Less than $50,000",NA,NA,NA,NA
2018,49,67000,all,All,0.40928289472771295,0.3466461419588574,0.4719196474965685,3
2018,49,67000,income,"$50,000 or More",0.49011857109032814,0.41210635172351895,0.5681307904571373,3
2018,49,67000,income,"Less than $50,000",0.2466992843565615,0.1350427470776853,0.3583558216354377,3
2018,49,67440,all,All,0.5247079721454067,0.4496822566534296,0.5997336876373838,2
2018,49,67440,income,"$50,000 or More",0.5455688549208626,0.4603071496928931,0.6308305601488321,2
2018,49,67440,income,"Less than $50,000",NA,NA,NA,NA
2018,49,70850,all,All,0.5395830882801079,0.4838748576520884,0.5952913189081275,3
2018,49,70850,income,"$50,000 or More",0.5607784319664663,0.503203396527031,0.6183534674059015,3
2018,49,70850,income,"Less than $50,000",NA,NA,NA,NA
2018,49,82950,all,All,0.49931790935357806,0.4369741401283883,0.5616616785787678,2
2018,49,82950,income,"$50,000 or More",0.5114613073296307,0.4436621496388384,0.579260465020423,2
2018,49,82950,income,"Less than $50,000",NA,NA,NA,NA
2018,49,83470,all,All,0.32208440852251674,0.27434502168840474,0.36982379535662874,2
2018,49,83470,income,"$50,000 or More",0.3701454790895155,0.3008319114969953,0.4394590466820357,2
2018,49,83470,income,"Less than $50,000",0.2454280070814596,0.170629469866816,0.32022654429610325,2
2018,51,01000,all,All,0.5291016911926203,0.44652445636917726,0.6116789260160633,3
2018,51,01000,income,"$50,000 or More",0.6554566435872073,0.5487833858799236,0.7621299012944911,3
2018,51,01000,income,"Less than $50,000",0.27880794701986755,0.10949574838098292,0.4481201456587522,3
2018,51,16000,all,All,0.5084311954230654,0.4358063193569851,0.5810560714891456,3
2018,51,16000,income,"$50,000 or More",0.5921358771521638,0.5004060006315647,0.6838657536727628,3
2018,51,16000,income,"Less than $50,000",0.35494880546075086,0.2231969611734081,0.4867006497480937,3
2018,51,35000,all,All,0.3856741195441837,0.26444387496719346,0.5069043641211739,3
2018,51,35000,income,"$50,000 or More",0.5021365461018501,0.34445494496228957,0.6598181472414106,3
2018,51,35000,income,"Less than $50,000",0.2523720818066161,0.09997318860611898,0.4047709750071132,3
2018,51,47672,all,All,0.5268509691769939,0.4120584917598846,0.6416434465941032,2
2018,51,47672,income,"$50,000 or More",0.6642066420664208,0.5403701824666103,0.7880431016662313,2
2018,51,47672,income,"Less than $50,000",NA,NA,NA,NA
2018,51,56000,all,All,0.4586912253862564,0.36900384537488246,0.5483786053976303,2
2018,51,56000,income,"$50,000 or More",0.4527703861203289,0.3171914985626492,0.5883492736780085,2
2018,51,56000,income,"Less than $50,000",0.4650264537101941,0.3412673967564117,0.5887855106639764,2
2018,51,57000,all,All,0.45621060594842033,0.3922351721637539,0.5201860397330867,2
2018,51,57000,income,"$50,000 or More",0.503464750963882,0.40917406768850234,0.5977554342392617,2
2018,51,57000,income,"Less than $50,000",0.41478719077670145,0.3226314420743223,0.5069429394790805,2
2018,51,64000,all,All,0.45139385275196575,0.3545350422544356,0.548252663249496,3
2018,51,64000,income,"$50,000 or More",0.514743049705139,0.3503244816499589,0.679161617760319,3
2018,51,64000,income,"Less than $50,000",0.4047175667287399,0.2771264297280492,0.5323087037294305,3
2018,51,67000,all,All,0.4109445981830304,0.31978367311382383,0.502105523252237,3
2018,51,67000,income,"$50,000 or More",0.4602322936094738,0.330004387023318,0.5904602001956296,3
2018,51,67000,income,"Less than $50,000",0.36867868496513306,0.24441503746999377,0.4929423324602723,3
2018,51,68000,all,All,0.4152886115444618,0.31506334369711053,0.515513879391813,3
2018,51,68000,income,"$50,000 or More",0.3811881188118813,0.24607477091590496,0.5163014667078576,3
2018,51,68000,income,"Less than $50,000",0.4599855803893295,0.3081821615677222,0.6117889992109369,3
2018,51,76432,all,All,0.42481490936941535,0.34001223740631414,0.5096175813325166,2
2018,51,76432,income,"$50,000 or More",0.44969450101833,0.3464791571932954,0.5529098448433645,2
2018,51,76432,income,"Less than $50,000",0.3830369357045143,0.2454489208088358,0.5206249506001928,2
2018,51,82000,all,All,0.5092189946077579,0.4452093665927668,0.573228622622749,2
2018,51,82000,income,"$50,000 or More",0.5041561712846347,0.4348506172194532,0.5734617253498163,2
2018,51,82000,income,"Less than $50,000",0.5205171444631815,0.39900527085367055,0.6420290180726925,2
2018,53,03180,all,All,0.31705349841820835,0.2240025288952529,0.4101044679411638,2
2018,53,03180,income,"$50,000 or More",0.33196382892090787,0.24513427903483537,0.4187933788069804,2
2018,53,03180,income,"Less than $50,000",0.2843045298019671,0.06817001867663866,0.5004390409272955,2
2018,53,05210,all,All,0.6419089196696774,0.5517983175964728,0.7320195217428821,1
2018,53,05210,income,"$50,000 or More",0.6864886462878199,0.5999625853210618,0.773014707254578,1
2018,53,05210,income,"Less than $50,000",NA,NA,NA,NA
2018,53,05280,all,All,0.4895529094585487,0.40516299528110766,0.5739428236359897,2
2018,53,05280,income,"$50,000 or More",0.4873563218390804,0.38285391125750445,0.5918587324206563,2
2018,53,05280,income,"Less than $50,000",NA,NA,NA,NA
2018,53,22640,all,All,0.46634413613838693,0.3815788175187494,0.5511094547580244,2
2018,53,22640,income,"$50,000 or More",0.4518637511843572,0.33444776515397723,0.5692797372147371,2
2018,53,22640,income,"Less than $50,000",NA,NA,NA,NA
2018,53,23515,all,All,0.2953077947739663,0.18887245697077823,0.4017431325771543,2
2018,53,23515,income,"$50,000 or More",0.32008475442688405,0.19889398662233937,0.44127552223142874,2
2018,53,23515,income,"Less than $50,000",NA,NA,NA,NA
2018,53,35275,all,All,0.31344044886508543,0.21950461996585063,0.4073762777643202,2
2018,53,35275,income,"$50,000 or More",0.3982936686124832,0.2658944287948565,0.5306929084301099,2
2018,53,35275,income,"Less than $50,000",0.20188902007083823,0.100402568738453,0.30337547140322346,2
2018,53,35415,all,All,0.2238702482734952,0.14724153428166128,0.30049896226532913,1
2018,53,35415,income,"$50,000 or More",0.26845086331939266,0.15897803925683007,0.37792368738195525,1
2018,53,35415,income,"Less than $50,000",0.1450542447654364,0.03792474772273077,0.25218374180814207,1
2018,53,35940,all,All,0.6489303506333414,0.5720452295115731,0.7258154717551096,2
2018,53,35940,income,"$50,000 or More",0.6820650410508321,0.6116754823760687,0.7524545997255955,2
2018,53,35940,income,"Less than $50,000",NA,NA,NA,NA
2018,53,53545,all,All,0.3529348751641126,0.25636478363514525,0.44950496669307993,2
2018,53,53545,income,"$50,000 or More",0.4471137228688763,0.31137899093419596,0.5828484548035566,2
2018,53,53545,income,"Less than $50,000",NA,NA,NA,NA
2018,53,57745,all,All,0.34371916540166514,0.24899246568796404,0.4384458651153662,2
2018,53,57745,income,"$50,000 or More",0.36800589768797887,0.25615066295296457,0.4798611324229931,2
2018,53,57745,income,"Less than $50,000",NA,NA,NA,NA
2018,53,63000,all,All,0.6566125471631797,0.6032768427991263,0.7099482515272332,2
2018,53,63000,income,"$50,000 or More",0.7070624828375282,0.6507856966091458,0.7633392690659105,2
2018,53,63000,income,"Less than $50,000",0.44667476487625374,0.3379228911686415,0.555426638583866,2
2018,53,67000,all,All,0.39401224695921006,0.323714881849153,0.46430961206926713,3
2018,53,67000,income,"$50,000 or More",0.45813625152957255,0.37219429504768353,0.5440782080114616,3
2018,53,67000,income,"Less than $50,000",0.3069825311414462,0.2090126924702922,0.4049523698126002,3
2018,53,67167,all,All,0.45684396814930867,0.361757735670057,0.5519302006285604,2
2018,53,67167,income,"$50,000 or More",0.46995913405783846,0.3598184293872151,0.5800998387284618,2
2018,53,67167,income,"Less than $50,000",0.43372981846033704,0.2511457374989422,0.6163138994217319,2
2018,53,70000,all,All,0.3854269997453157,0.31730249314235204,0.45355150634827934,3
2018,53,70000,income,"$50,000 or More",0.40495704778333574,0.3251216324315101,0.4847924631351614,3
2018,53,70000,income,"Less than $50,000",0.3433993469197433,0.21195767776473312,0.47484101607475343,3
2018,53,74060,all,All,0.41533085223565136,0.3411162825503339,0.4895454219209688,1
2018,53,74060,income,"$50,000 or More",0.4236001361068694,0.34204709003156797,0.5051531821821709,1
2018,53,74060,income,"Less than $50,000",0.40185661504608977,0.26020369539005045,0.543509534702129,1
2018,53,80010,all,All,0.30768098822710965,0.20280330403885077,0.41255867241536853,2
2018,53,80010,income,"$50,000 or More",0.2644225534566203,0.13853440477142587,0.39031070214181474,2
2018,53,80010,income,"Less than $50,000",0.34175320430433637,0.19381371846624304,0.48969269014242967,2
2018,55,02375,all,All,0.31508987655643,0.2366742027425226,0.3935055503703374,3
2018,55,02375,income,"$50,000 or More",0.36537880010808355,0.27371438868460063,0.45704321153156646,3
2018,55,02375,income,"Less than $50,000",NA,NA,NA,NA
2018,55,31000,all,All,0.2903175375513031,0.16940070009186736,0.4112343750107388,2
2018,55,31000,income,"$50,000 or More",0.29034611593464726,0.17055463330126414,0.4101375985680304,2
2018,55,31000,income,"Less than $50,000",NA,NA,NA,NA
2018,55,39225,all,All,0.4668883347187587,0.31295999044377393,0.6208166789937435,2
2018,55,39225,income,"$50,000 or More",0.45104724792985873,0.2809021125126642,0.6211923833470532,2
2018,55,39225,income,"Less than $50,000",NA,NA,NA,NA
2018,55,48000,all,All,0.47954615559167674,0.410843362608839,0.5482489485745144,3
2018,55,48000,income,"$50,000 or More",0.4545299483112,0.3876530915584506,0.5214068050639494,3
2018,55,48000,income,"Less than $50,000",NA,NA,NA,NA
2018,55,53000,all,All,0.2392574067585596,0.19214864738480647,0.28636616613231275,2
2018,55,53000,income,"$50,000 or More",0.31820253009192634,0.2357808815260946,0.40062417865775807,2
2018,55,53000,income,"Less than $50,000",0.19115356538893263,0.13673808790934924,0.24556904286851608,2
2018,55,66000,all,All,0.44397641112047176,0.3222135145257228,0.5657393077152207,3
2018,55,66000,income,"$50,000 or More",0.4968342644320299,0.3467730683581669,0.6468954605058929,3
2018,55,66000,income,"Less than $50,000",NA,NA,NA,NA
2021,01,03076,all,All,0.5809756097560975,0.4464217521866364,0.7155294673255587,2
2021,01,03076,income,"$50,000 or More",NA,NA,NA,NA
2021,01,03076,income,"Less than $50,000",NA,NA,NA,NA
2021,01,07000,all,All,0.4844240020029524,0.3873413531584209,0.5815066508474839,3
2021,01,07000,income,"$50,000 or More",0.5534368230896083,0.4322679853771408,0.6746056608020757,3
2021,01,07000,income,"Less than $50,000",0.435707414047024,0.29528960866094967,0.5761252194330982,3
2021,01,35896,all,All,0.5656445788477031,0.49857461454368585,0.6327145431517204,3
2021,01,35896,income,"$50,000 or More",0.61846158885639535,0.5420805191845434,0.6948426585282473,3
2021,01,35896,income,"Less than $50,000",NA,NA,NA,NA
2021,01,37000,all,All,0.4482565051103615,0.3668002877073877,0.5297127225133355,3
2021,01,37000,income,"$50,000 or More",0.5740444560396022,0.4720899324928652,0.6759989795863393,3
2021,01,37000,income,"Less than $50,000",0.28160900221218493,0.15921281735088588,0.404005187073484,3
2021,01,50000,all,All,0.4933847438610181,0.41869679511603136,0.5680726926060047,3
2021,01,50000,income,"$50,000 or More",0.6372508886378724,0.5200750820138448,0.7544266952619,3
2021,01,50000,income,"Less than $50,000",0.37526620057070814,0.26050008352920556,0.4900323176122107,3
2021,01,51000,all,All,0.3875414526182111,0.30687949650386526,0.46820340873255695,3
2021,01,51000,income,"$50,000 or More",0.5439356253641661,0.430518563443471,0.6573526872848612,3
2021,01,51000,income,"Less than $50,000",0.2526341270707319,0.1403874210340461,0.3648808331074177,3
2021,01,77256,all,All,0.4502659726751568,0.27786475014186096,0.6226671952084526,2
2021,01,77256,income,"$50,000 or More",0.6003643956752337,0.3552318039207556,0.8454969874297118,2
2021,01,77256,income,"Less than $50,000",NA,NA,NA,NA
2021,02,03000,all,All,0.32454384932313124,0.24601546143622532,0.4030722372100371,2
2021,02,03000,income,"$50,000 or More",0.29897620365246264,0.21876154327050829,0.379190864034417,2
2021,02,03000,income,"Less than $50,000",NA,NA,NA,NA
2021,04,04720,all,All,0.24013058619814184,0.15877806540451464,0.3214831069917691,2
2021,04,04720,income,"$50,000 or More",0.18959456442756753,0.11747942970984146,0.26170969914529363,2
2021,04,04720,income,"Less than $50,000",NA,NA,NA,NA
2021,04,07940,all,All,0.27232101850199303,0.18712599691311507,0.357516040090871,2
2021,04,07940,income,"$50,000 or More",0.2666775601626184,0.16188920478382995,0.3714659155414069,2
2021,04,07940,income,"Less than $50,000",NA,NA,NA,NA
2021,04,12000,all,All,0.4812633126745617,0.4160046978161803,0.546521927532943,3
2021,04,12000,income,"$50,000 or More",0.5008534203518994,0.4334553302004211,0.5682515105033776,3
2021,04,12000,income,"Less than $50,000",0.41764734241526014,0.22252547625439065,0.6127692085761296,3
2021,04,23620,all,All,0.3698164513936098,0.28681281969545375,0.45282008309176586,3
2021,04,23620,income,"$50,000 or More",0.4146017699115045,0.31858971139207576,0.5106138284309332,3
2021,04,23620,income,"Less than $50,000",NA,NA,NA,NA
2021,04,27400,all,All,0.46866746604571186,0.40867117271030934,0.5286637593811144,1
2021,04,27400,income,"$50,000 or More",0.4762413090480011,0.40600159228446586,0.5464810258115363,1
2021,04,27400,income,"Less than $50,000",0.40326112175581846,0.20209912026457963,0.6044231232470573,1
2021,04,27820,all,All,0.22236741980037208,0.1622887421011679,0.2824460974995763,1
2021,04,27820,income,"$50,000 or More",0.2878050387156849,0.2070275727103901,0.36858250472097975,1
2021,04,27820,income,"Less than $50,000",0.13881355112904212,0.0619701520576815,0.2156569502004027,1
2021,04,28380,all,All,0.24267165915549624,0.1547435467570416,0.33059977155395087,2
2021,04,28380,income,"$50,000 or More",0.24592198600079895,0.14087913469954033,0.35096483730205763,2
2021,04,28380,income,"Less than $50,000",NA,NA,NA,NA
2021,04,46000,all,All,0.2870419242333823,0.2344779491153094,0.33960589935145524,2
2021,04,46000,income,"$50,000 or More",0.34748850560584177,0.28331349826003416,0.4116635129516494,2
2021,04,46000,income,"Less than $50,000",0.18059476905016653,0.11420396403511882,0.24698557406521424,2
2021,04,54050,all,All,0.34653335761486515,0.2772958901517081,0.4157708250780222,2
2021,04,54050,income,"$50,000 or More",0.36359124852058927,0.285363557699437,0.44181893934174155,2
2021,04,54050,income,"Less than $50,000",0.28965194038006925,0.14054603977822971,0.4387578409819088,2
2021,04,55000,all,All,0.31902648197725303,0.2854901029198955,0.35256286103461054,2
2021,04,55000,income,"$50,000 or More",0.36147053388842953,0.3233709446475997,0.3995701231292594,2
2021,04,55000,income,"Less than $50,000",0.24851578010386471,0.1992331373619814,0.29779842284574803,2
2021,04,65000,all,All,0.4684029448162558,0.36795461023258297,0.5688512793999285,3
2021,04,65000,income,"$50,000 or More",0.4811778173235553,0.37064950603321456,0.5917061286138959,3
2021,04,65000,income,"Less than $50,000",NA,NA,NA,NA
2021,04,71510,all,All,0.4167248056976772,0.31586461358874773,0.5175849978066067,1
2021,04,71510,income,"$50,000 or More",0.4405757997717829,0.3229376695463986,0.5582139299971671,1
2021,04,71510,income,"Less than $50,000",NA,NA,NA,NA
2021,04,73000,all,All,0.4186603832141416,0.31881150825407223,0.5185092581742109,3
2021,04,73000,income,"$50,000 or More",0.4372159524494958,0.32140497704483817,0.5530269278541534,3
2021,04,73000,income,"Less than $50,000",0.3775319773442371,0.20007231075943596,0.5549916439290382,3
2021,04,77000,all,All,0.36812535026760945,0.3244761815281484,0.4117745190070705,2
2021,04,77000,income,"$50,000 or More",0.4406142144095187,0.3867894291018816,0.4944389997171558,2
2021,04,77000,income,"Less than $50,000",0.2924828617314748,0.2290705760826165,0.3558951473803331,2
2021,04,85540,all,All,0.3518149793230204,0.2681948897544181,0.4354350688916227,2
2021,04,85540,income,"$50,000 or More",0.34047052603753636,0.21606055662193768,0.46488049545313503,2
2021,04,85540,income,"Less than $50,000",0.3674435542607429,0.26035380915451145,0.4745332993669743,2
2021,05,23290,all,All,0.4104399701715138,0.3262363572588284,0.4946435830841992,2
2021,05,23290,income,"$50,000 or More",0.5355908776779544,0.445315978030578,0.6258657773253309,2
2021,05,23290,income,"Less than $50,000",NA,NA,NA,NA
2021,05,24550,all,All,0.3541082164328657,0.2672286505316521,0.4409877823340793,2
2021,05,24550,income,"$50,000 or More",0.34565293910594863,0.2406171703344691,0.45068870787742815,2
2021,05,24550,income,"Less than $50,000",0.36528617961842713,0.2151196134907792,0.5154527457460751,2
2021,05,35710,all,All,0.5417696866051696,0.4583656546040716,0.6251737186062675,2
2021,05,35710,income,"$50,000 or More",0.523596775098118,0.3963889139343202,0.6508046362619158,2
2021,05,35710,income,"Less than $50,000",0.5613039171731294,0.4441424821383335,0.6784653522079254,2
2021,05,41000,all,All,0.501240213353273,0.4039728748059913,0.5985075519005546,1
2021,05,41000,income,"$50,000 or More",0.5657445627834147,0.4586464132430132,0.6728427123238162,1
2021,05,41000,income,"Less than $50,000",0.41878955925898975,0.22024816417542104,0.6173309543425585,1
2021,05,66080,all,All,0.40186869723393986,0.32633930971133046,0.47739808475654927,3
2021,05,66080,income,"$50,000 or More",0.516154883389253,0.4366192122935806,0.5956905544849254,3
2021,05,66080,income,"Less than $50,000",NA,NA,NA,NA
2021,06,00562,all,All,0.6323344245781919,0.5469744194855507,0.7176944296708331,2
2021,06,00562,income,"$50,000 or More",0.6644182124789207,0.574020505998996,0.7548159189588455,2
2021,06,00562,income,"Less than $50,000",NA,NA,NA,NA
2021,06,00884,all,All,0.5076028622540251,0.4071184300462696,0.6080872944617806,2
2021,06,00884,income,"$50,000 or More",0.5310734463276836,0.41430160311739234,0.6478452895379749,2
2021,06,00884,income,"Less than $50,000",NA,NA,NA,NA
2021,06,02000,all,All,0.4565662760613952,0.3771078805934208,0.5360246715293695,3
2021,06,02000,income,"$50,000 or More",0.44664456015921017,0.35113086658394616,0.5421582537344741,3
2021,06,02000,income,"Less than $50,000",0.48284519424831734,0.3337553334965578,0.6319350550000769,3
2021,06,02252,all,All,0.3446589276167986,0.22736185369433812,0.4619560015392591,1
2021,06,02252,income,"$50,000 or More",0.3818263120228893,0.2389803641382928,0.5246722599074857,1
2021,06,02252,income,"Less than $50,000",0.29086784205041066,0.1005802691272541,0.4811554149735672,1
2021,06,02364,all,All,0.28070151573903546,0.1926469389347198,0.3687560925433511,2
2021,06,02364,income,"$50,000 or More",0.2552124565169726,0.1565421623659538,0.3538827506679914,2
2021,06,02364,income,"Less than $50,000",NA,NA,NA,NA
2021,06,03526,all,All,0.31765191996051034,0.2537988411056536,0.3815049988153671,2
2021,06,03526,income,"$50,000 or More",0.3555226778691258,0.27059310806179687,0.4404522476764547,2
2021,06,03526,income,"Less than $50,000",0.2629488492417265,0.1758201450183597,0.3500775534650933,2
2021,06,04982,all,All,0.3980423701514905,0.3154306053533827,0.4806541349495984,2
2021,06,04982,income,"$50,000 or More",0.39793605865515896,0.3081289969918495,0.4877431203184685,2
2021,06,04982,income,"Less than $50,000",NA,NA,NA,NA
2021,06,06000,all,All,0.7413945278022948,0.657804321449424,0.8249847341551655,1
2021,06,06000,income,"$50,000 or More",0.7380952380952381,0.6553493035362852,0.8208411726541911,1
2021,06,06000,income,"Less than $50,000",NA,NA,NA,NA
2021,06,08786,all,All,0.5619799198736095,0.48691324063260777,0.6370465991146113,3
2021,06,08786,income,"$50,000 or More",0.6007803725419679,0.5234496463580717,0.6781110987258642,3
2021,06,08786,income,"Less than $50,000",NA,NA,NA,NA
2021,06,08954,all,All,0.500907441016334,0.3210968504057517,0.6807180316269164,1
2021,06,08954,income,"$50,000 or More",0.4752121482804824,0.28937576394131914,0.6610485326196456,1
2021,06,08954,income,"Less than $50,000",NA,NA,NA,NA
2021,06,11194,all,All,0.5826305419067618,0.45304947086781583,0.7122116129457077,1
2021,06,11194,income,"$50,000 or More",0.5618239584251263,0.4248168637660845,0.6988310530841682,1
2021,06,11194,income,"Less than $50,000",NA,NA,NA,NA
2021,06,11530,all,All,0.2877170249628975,0.1539617938147777,0.42147225611101735,1
2021,06,11530,income,"$50,000 or More",0.3133664175431908,0.16098766139878484,0.4657451736875967,1
2021,06,11530,income,"Less than $50,000",NA,NA,NA,NA
2021,06,13014,all,All,0.3672036348616274,0.25869705759025335,0.4757102121330014,1
2021,06,13014,income,"$50,000 or More",0.4241917502787068,0.28188875269090397,0.5664947478665097,1
2021,06,13014,income,"Less than $50,000",0.2041467304625199,0.05398438659898733,0.3543090743260525,1
2021,06,13210,all,All,0.421702644586263,0.33640226350793456,0.5070030256645914,2
2021,06,13210,income,"$50,000 or More",0.4262243558954053,0.32053414047718143,0.5319145713136291,2
2021,06,13210,income,"Less than $50,000",NA,NA,NA,NA
2021,06,13214,all,All,0.42673141891891886,0.33425347553128565,0.5192093623065521,2
2021,06,13214,income,"$50,000 or More",0.4267631103074141,0.31515663024150986,0.5383695903733183,2
2021,06,13214,income,"Less than $50,000",NA,NA,NA,NA
2021,06,13392,all,All,0.4275008706370387,0.34047222131674215,0.5145295199573352,1
2021,06,13392,income,"$50,000 or More",0.44547510969318854,0.3464348042777963,0.5445154151085808,1
2021,06,13392,income,"Less than $50,000",0.35374617110647694,0.1890459364409501,0.5184464057720037,1
2021,06,13588,all,All,0.20824202849487083,0.11669979095525988,0.29978426603448183,1
2021,06,13588,income,"$50,000 or More",0.18293901395939735,0.08445059305343049,0.28142743486536426,1
2021,06,13588,income,"Less than $50,000",NA,NA,NA,NA
2021,06,14218,all,All,0.3414971375687265,0.2537117203245658,0.4292825548128872,1
2021,06,14218,income,"$50,000 or More",0.3675519150571729,0.2650723961695097,0.470031433944836,1
2021,06,14218,income,"Less than $50,000",NA,NA,NA,NA
2021,06,15044,all,All,0.3443913879684707,0.27174313285932394,0.41703964307761743,2
2021,06,15044,income,"$50,000 or More",0.3691993735506591,0.27896830460717115,0.4594304424941471,2
2021,06,15044,income,"Less than $50,000",0.3146041420581441,0.19238055821488537,0.4368277259014028,2
2021,06,16000,all,All,0.4982303685403867,0.4297558315419743,0.5667049055387992,3
2021,06,16000,income,"$50,000 or More",0.5141700213315541,0.4396352278908205,0.5887048147722878,3
2021,06,16000,income,"Less than $50,000",NA,NA,NA,NA
2021,06,16350,all,All,0.3330439574427871,0.2376156534222708,0.42847226146330336,2
2021,06,16350,income,"$50,000 or More",0.3644768555310455,0.2786513306997813,0.4503023803623096,2
2021,06,16350,income,"Less than $50,000",NA,NA,NA,NA
2021,06,16532,all,All,0.554325091193109,0.4517976386883531,0.6568525436978649,2
2021,06,16532,income,"$50,000 or More",0.5941653799907178,0.4885685466890505,0.6997622132923852,2
2021,06,16532,income,"Less than $50,000",NA,NA,NA,NA
2021,06,17918,all,All,0.5078281234286447,0.3952731550920658,0.6203830917652235,2
2021,06,17918,income,"$50,000 or More",0.5016224141756297,0.3812324893410811,0.6220123390101783,2
2021,06,17918,income,"Less than $50,000",NA,NA,NA,NA
2021,06,19766,all,All,0.4285039521373188,0.30536721278131407,0.5516406914933235,1
2021,06,19766,income,"$50,000 or More",0.4451660744854841,0.30301311747992443,0.5873190314910438,1
2021,06,19766,income,"Less than $50,000",NA,NA,NA,NA
2021,06,21712,all,All,0.4816303713500553,0.38534010881016,0.5779206338899506,2
2021,06,21712,income,"$50,000 or More",0.5115230948295337,0.4016893902453487,0.6213567994137188,2
2021,06,21712,income,"Less than $50,000",NA,NA,NA,NA
2021,06,22020,all,All,0.4306335883515524,0.31951513832509787,0.5417520383780069,1
2021,06,22020,income,"$50,000 or More",0.45167501327651993,0.33019374780414396,0.573156278748896,1
2021,06,22020,income,"Less than $50,000",NA,NA,NA,NA
2021,06,22230,all,All,0.3431629817429633,0.24313974679118577,0.4431862166947408,1
2021,06,22230,income,"$50,000 or More",0.3058366944793354,0.19544151957727668,0.41623186938139417,1
2021,06,22230,income,"Less than $50,000",0.3937929114300322,0.23090255223851572,0.5566832706215487,1
2021,06,22804,all,All,0.37489397359528104,0.276854624840221,0.4729333223503411,1
2021,06,22804,income,"$50,000 or More",0.330265698135966,0.25073514881604325,0.4097962474558888,1
2021,06,22804,income,"Less than $50,000",0.4592181271097456,0.248759749077956,0.6696765051415352,1
2021,06,23182,all,All,0.31485726192956864,0.23060765958136165,0.3991068642777757,1
2021,06,23182,income,"$50,000 or More",0.3276673640167364,0.22989002979256393,0.4254446982409089,1
2021,06,23182,income,"Less than $50,000",NA,NA,NA,NA
2021,06,24638,all,All,0.5661921708185054,0.4764066337104881,0.6559777079265227,2
2021,06,24638,income,"$50,000 or More",0.5696442089326268,0.48118951853198666,0.6580988993332669,2
2021,06,24638,income,"Less than $50,000",NA,NA,NA,NA
2021,06,24680,all,All,0.2903384843404492,0.2253610494382192,0.35531591924267913,1
2021,06,24680,income,"$50,000 or More",0.29475181662994787,0.2120975407950071,0.37740609246488865,1
2021,06,24680,income,"Less than $50,000",0.28022218890827155,0.15318775328862944,0.40725662452791367,1
2021,06,26000,all,All,0.5056440094455246,0.43701595932047393,0.5742720595705753,2
2021,06,26000,income,"$50,000 or More",0.558919923439511,0.49097120576461273,0.6268686411144093,2
2021,06,26000,income,"Less than $50,000",NA,NA,NA,NA
2021,06,27000,all,All,0.3235486886627784,0.2777726963030866,0.36932468102247024,3
2021,06,27000,income,"$50,000 or More",0.3424709153252099,0.2803571263365519,0.4045847043138679,3
2021,06,27000,income,"Less than $50,000",0.2990299551375066,0.2239195905805642,0.37414031969444894,3
2021,06,28000,all,All,0.4584382455222416,0.37033193023695354,0.5465445608075297,3
2021,06,28000,income,"$50,000 or More",0.5188366123345272,0.4276936402039974,0.609979584465057,3
2021,06,28000,income,"Less than $50,000",NA,NA,NA,NA
2021,06,29000,all,All,0.41605260616900935,0.32151991485490516,0.5105852974831135,3
2021,06,29000,income,"$50,000 or More",0.4499744758451461,0.3370703836774117,0.5628785680128805,3
2021,06,29000,income,"Less than $50,000",0.32120272340419403,0.17079093575418658,0.4716145110542015,3
2021,06,30000,all,All,0.43451101312381674,0.3296678456846852,0.5393541805629483,2
2021,06,30000,income,"$50,000 or More",0.475777631273383,0.34501327016279226,0.6065419923839738,2
2021,06,30000,income,"Less than $50,000",0.3283024450563637,0.16190491887265582,0.4946999712400716,2
2021,06,32548,all,All,0.4002909174572789,0.2889005719454595,0.5116812629690982,2
2021,06,32548,income,"$50,000 or More",0.4091107321674285,0.2828781710527627,0.5353432932820942,2
2021,06,32548,income,"Less than $50,000",NA,NA,NA,NA
2021,06,33000,all,All,0.4274837202733711,0.34146618654403355,0.5135012540027086,1
2021,06,33000,income,"$50,000 or More",0.4356260266592192,0.34591347144522816,0.5253385818732104,1
2021,06,33000,income,"Less than $50,000",NA,NA,NA,NA
2021,06,33182,all,All,0.27042457536190667,0.18296846277541623,0.3578806879483971,2
