year,state,county,index_transit_trips,index_transit_trips_quality
2019,30,045,9.28,1
2019,30,047,28,1
2019,30,049,76.57,1
2019,30,051,16.83,1
2019,30,053,40.94,1
2019,30,055,16.83,1
2019,30,057,16.83,1
2019,30,059,16.83,1
2019,30,061,16.83,1
2019,30,063,94.29,1
2019,30,065,16.83,1
2019,30,067,1.13,1
2019,30,069,9.28,1
2019,30,071,62.81,1
2019,30,073,28,1
2019,30,075,9.28,1
2019,30,077,16.83,1
2019,30,079,28,1
2019,30,081,40.94,1
2019,30,083,16.83,1
2019,30,085,62.81,1
2019,30,087,28,1
2019,30,089,16.83,1
2019,30,091,16.83,1
2019,30,093,87.46,1
2019,30,095,16.83,1
2019,30,097,16.83,1
2019,30,099,16.83,1
2019,30,101,53.28,1
2019,30,103,6.34,1
2019,30,105,53.28,1
2019,30,107,16.83,1
2019,30,109,16.83,1
2019,30,111,91.5,1
2019,31,001,78.61,1
2019,31,003,16.83,1
2019,31,005,9.28,1
2019,31,007,9.28,1
2019,31,009,9.28,1
2019,31,011,9.28,1
2019,31,013,16.83,1
2019,31,015,16.83,1
2019,31,017,16.83,1
2019,31,019,69.71,1
2019,31,021,16.83,1
2019,31,023,16.83,1
2019,31,025,53.28,1
2019,31,027,16.83,1
2019,31,029,9.28,1
2019,31,031,9.28,1
2019,31,033,16.83,1
2019,31,035,16.83,1
2019,31,037,16.83,1
2019,31,039,16.83,1
2019,31,041,9.28,1
2019,31,043,84.18,1
2019,31,045,16.83,1
2019,31,047,16.83,1
2019,31,049,9.28,1
2019,31,051,16.83,1
2019,31,053,73.99,1
2019,31,055,92.28,1
2019,31,057,9.28,1
2019,31,059,16.83,1
2019,31,061,9.28,1
2019,31,063,9.28,1
2019,31,065,9.28,1
2019,31,067,40.94,1
2019,31,069,9.28,1
2019,31,071,9.28,1
2019,31,073,9.28,1
2019,31,075,9.28,1
2019,31,077,16.83,1
2019,31,079,78.61,1
2019,31,081,16.83,1
2019,31,083,16.83,1
2019,31,085,9.28,1
2019,31,087,9.28,1
2019,31,089,9.28,1
2019,31,091,16.83,1
2019,31,093,16.83,1
2019,31,095,16.83,1
2019,31,097,28,1
2019,31,099,16.83,1
2019,31,101,9.28,1
2019,31,103,9.28,1
2019,31,105,9.28,1
2019,31,107,16.83,1
2019,31,109,94.29,1
2019,31,111,73.99,1
2019,31,113,9.28,1
2019,31,115,9.28,1
2019,31,117,16.83,1
2019,31,119,73.99,1
2019,31,121,16.83,1
2019,31,123,9.28,1
2019,31,125,16.83,1
2019,31,127,28,1
2019,31,129,16.83,1
2019,31,131,28,1
2019,31,133,16.83,1
2019,31,135,16.83,1
2019,31,137,40.94,1
2019,31,139,16.83,1
2019,31,141,69.71,1
2019,31,143,16.83,1
2019,31,145,53.28,1
2019,31,147,28,1
2019,31,149,9.28,1
2019,31,151,28,1
2019,31,153,3.22,1
2019,31,155,40.94,1
2019,31,157,53.28,1
2019,31,159,28,1
2019,31,161,9.28,1
2019,31,163,9.28,1
2019,31,165,16.83,1
2019,31,167,16.83,1
2019,31,169,16.83,1
2019,31,171,9.28,1
2019,31,173,28,1
2019,31,175,16.83,1
2019,31,177,53.28,1
2019,31,179,16.83,1
2019,31,181,16.83,1
2019,31,183,9.28,1
2019,31,185,16.83,1
2019,32,001,53.28,1
2019,32,003,95.7,1
2019,32,005,82.19,1
2019,32,007,53.28,1
2019,32,009,9.28,1
2019,32,011,40.94,1
2019,32,013,40.94,1
2019,32,015,28,1
2019,32,017,40.94,1
2019,32,019,40.94,1
2019,32,021,16.83,1
2019,32,023,62.81,1
2019,32,027,16.83,1
2019,32,029,53.28,1
2019,32,031,96.43,1
2019,32,033,16.83,1
2019,32,510,90.88,1
2019,33,001,73.99,1
2019,33,003,62.81,1
2019,33,005,16.83,1
2019,33,007,40.94,1
2019,33,009,84.78,1
2019,33,011,53.28,1
2019,33,013,3.22,1
2019,33,015,4.98,1
2019,33,017,9.28,1
2019,33,019,69.71,1
2019,34,001,94.89,1
2019,34,003,98.92,1
2019,34,005,97.9,1
2019,34,007,98.73,1
2019,34,009,92.66,1
2019,34,011,93.81,1
2019,34,013,99.55,1
2019,34,015,95.16,1
2019,34,017,99.75,1
2019,34,019,89.84,1
2019,34,021,97.71,1
2019,34,023,94.4,1
2019,34,025,95.62,1
2019,34,027,97.44,1
2019,34,029,90.88,1
2019,34,031,98.85,1
2019,34,033,96.08,1
2019,34,035,95.78,1
2019,34,037,4.98,1
2019,34,039,98.58,1
2019,34,041,94.14,1
2019,35,001,4.98,1
2019,35,003,40.94,1
2019,35,005,73.99,1
2019,35,006,53.28,1
2019,35,007,40.94,1
2019,35,009,73.99,1
2019,35,011,16.83,1
2019,35,013,88.94,1
2019,35,015,1.13,1
2019,35,017,40.94,1
2019,35,019,28,1
2019,35,021,6.34,1
2019,35,023,62.81,1
2019,35,025,73.99,1
2019,35,027,40.94,1
2019,35,028,91.5,1
2019,35,029,62.81,1
2019,35,031,3.22,1
2019,35,033,16.83,1
2019,35,035,76.57,1
2019,35,037,40.94,1
2019,35,039,28,1
2019,35,041,28,1
2019,35,043,28,1
2019,35,045,3.22,1
2019,35,047,76.57,1
2019,35,049,80.12,1
2019,35,051,53.28,1
2019,35,053,53.28,1
2019,35,055,4.98,1
2019,35,057,3.22,1
2019,35,059,16.83,1
2019,35,061,9.28,1
2019,36,001,97.74,1
2019,36,003,69.71,1
2019,36,005,99.87,1
2019,36,007,93.25,1
2019,36,009,4.98,1
2019,36,011,88.28,1
2019,36,013,81.25,1
2019,36,015,1.13,1
2019,36,017,82.19,1
2019,36,019,53.28,1
2019,36,021,3.22,1
2019,36,023,85.23,1
2019,36,025,1.13,1
2019,36,027,88.94,1
2019,36,029,95.46,1
2019,36,031,83.49,1
2019,36,033,28,1
2019,36,035,28,1
2019,36,037,3.22,1
2019,36,039,3.22,1
2019,36,041,73.99,1
2019,36,043,1.13,1
2019,36,045,1.13,1
2019,36,047,99.94,1
2019,36,049,62.81,1
2019,36,051,1.13,1
2019,36,053,76.57,1
2019,36,055,1.13,1
2019,36,057,3.22,1
2019,36,059,95.29,1
2019,36,061,99.97,1
2019,36,063,90.48,1
2019,36,065,6.34,1
2019,36,067,95.21,1
2019,36,069,1.13,1
2019,36,071,82.19,1
2019,36,073,6.34,1
2019,36,075,3.22,1
2019,36,077,93.95,1
2019,36,079,93.81,1
2019,36,081,99.84,1
2019,36,083,95.29,1
2019,36,085,99.9,1
2019,36,087,92.28,1
2019,36,089,16.83,1
2019,36,091,87.9,1
2019,36,093,92.79,1
2019,36,095,62.81,1
2019,36,097,28,1
2019,36,099,28,1
2019,36,101,81.25,1
2019,36,103,86.88,1
2019,36,105,81.25,1
2019,36,107,73.99,1
2019,36,109,91.29,1
2019,36,111,87.46,1
2019,36,113,86.42,1
2019,36,115,76.57,1
2019,36,117,78.61,1
2019,36,119,98.17,1
2019,36,121,9.28,1
2019,36,123,78.61,1
2019,37,001,3.22,1
2019,37,003,73.99,1
2019,37,005,40.94,1
2019,37,007,53.28,1
2019,37,009,80.12,1
2019,37,011,53.28,1
2019,37,013,1.13,1
2019,37,015,40.94,1
2019,37,017,40.94,1
2019,37,019,1.13,1
2019,37,021,89.4,1
2019,37,023,73.99,1
2019,37,025,87.9,1
2019,37,027,76.57,1
2019,37,029,69.71,1
2019,37,031,1.13,1
2019,37,033,62.81,1
2019,37,035,83.49,1
2019,37,037,1.13,1
2019,37,039,6.34,1
2019,37,041,40.94,1
2019,37,043,53.28,1
2019,37,045,1.13,1
2019,37,047,53.28,1
2019,37,049,3.22,1
2019,37,051,91.99,1
2019,37,053,3.22,1
2019,37,055,4.98,1
2019,37,057,1.13,1
2019,37,059,4.98,1
2019,37,061,53.28,1
2019,37,063,95.89,1
2019,37,065,82.87,1
2019,37,067,3.22,1
2019,37,069,76.57,1
2019,37,071,1.13,1
2019,37,073,62.81,1
2019,37,075,53.28,1
2019,37,077,73.99,1
2019,37,079,53.28,1
2019,37,081,3.22,1
2019,37,083,69.71,1
2019,37,085,73.99,1
2019,37,087,73.99,1
2019,37,089,84.18,1
2019,37,091,53.28,1
2019,37,093,73.99,1
2019,37,095,16.83,1
2019,37,097,82.19,1
2019,37,099,6.34,1
2019,37,101,78.61,1
2019,37,103,53.28,1
2019,37,105,76.57,1
2019,37,107,1.13,1
2019,37,109,3.22,1
2019,37,111,62.81,1
2019,37,113,6.34,1
2019,37,115,62.81,1
2019,37,117,53.28,1
2019,37,119,96.91,1
2019,37,121,53.28,1
2019,37,123,62.81,1
2019,37,125,4.98,1
2019,37,127,83.49,1
2019,37,129,1.13,1
2019,37,131,40.94,1
2019,37,133,53.28,1
2019,37,135,1.13,1
2019,37,137,1.13,1
2019,37,139,69.71,1
2019,37,141,62.81,1
2019,37,143,62.81,1
2019,37,145,1.13,1
2019,37,147,76.57,1
2019,37,149,69.71,1
2019,37,151,1.13,1
2019,37,153,69.71,1
2019,37,155,69.71,1
2019,37,157,16.83,1
2019,37,159,84.78,1
2019,37,161,6.34,1
2019,37,163,53.28,1
2019,37,165,4.98,1
2019,37,167,69.71,1
2019,37,169,73.99,1
2019,37,171,3.22,1
2019,37,173,3.22,1
2019,37,175,69.71,1
2019,37,177,28,1
2019,37,179,83.49,1
2019,37,181,73.99,1
2019,37,183,82.87,1
2019,37,185,53.28,1
2019,37,187,40.94,1
2019,37,189,97.64,1
2019,37,191,73.99,1
2019,37,193,4.98,1
2019,37,195,86.09,1
2019,37,197,3.22,1
2019,37,199,53.28,1
2019,38,001,9.28,1
2019,38,003,28,1
2019,38,005,16.83,1
2019,38,007,9.28,1
2019,38,009,16.83,1
2019,38,011,9.28,1
2019,38,013,9.28,1
2019,38,015,86.42,1
2019,38,017,94.99,1
2019,38,019,16.83,1
2019,38,021,9.28,1
2019,38,023,16.83,1
2019,38,025,28,1
2019,38,027,9.28,1
2019,38,029,16.83,1
2019,38,031,16.83,1
2019,38,033,9.28,1
2019,38,035,69.71,1
2019,38,037,16.83,1
2019,38,039,16.83,1
2019,38,041,9.28,1
2019,38,043,16.83,1
2019,38,045,16.83,1
2019,38,047,16.83,1
2019,38,049,16.83,1
2019,38,051,9.28,1
2019,38,053,53.28,1
2019,38,055,16.83,1
2019,38,057,40.94,1
2019,38,059,98.36,1
2019,38,061,62.81,1
2019,38,063,9.28,1
2019,38,065,16.83,1
2019,38,067,9.28,1
2019,38,069,62.81,1
2019,38,071,73.99,1
2019,38,073,16.83,1
2019,38,075,9.28,1
2019,38,077,28,1
2019,38,079,28,1
2019,38,081,9.28,1
2019,38,083,16.83,1
2019,38,085,28,1
2019,38,087,9.28,1
2019,38,089,62.81,1
2019,38,091,9.28,1
2019,38,093,53.28,1
2019,38,095,9.28,1
2019,38,097,9.28,1
2019,38,099,16.83,1
2019,38,101,84.18,1
2019,38,103,9.28,1
2019,38,105,73.99,1
2019,39,001,53.28,1
2019,39,003,80.12,1
2019,39,005,73.99,1
2019,39,007,6.34,1
2019,39,009,91.75,1
2019,39,011,69.71,1
2019,39,013,4.98,1
2019,39,015,69.71,1
2019,39,017,88.94,1
2019,39,019,69.71,1
2019,39,021,73.99,1
2019,39,023,86.09,1
2019,39,025,86.42,1
2019,39,027,69.71,1
2019,39,029,76.57,1
2019,39,031,69.71,1
2019,39,033,69.71,1
2019,39,035,97.48,1
2019,39,037,69.71,1
2019,39,039,69.71,1
2019,39,041,81.25,1
2019,39,043,82.19,1
2019,39,045,16.83,1
2019,39,047,69.71,1
2019,39,049,94.29,1
2019,39,051,62.81,1
2019,39,053,62.81,1
2019,39,055,81.25,1
2019,39,057,6.34,1
2019,39,059,28,1
2019,39,061,1.13,1
2019,39,063,80.12,1
2019,39,065,62.81,1
2019,39,067,62.81,1
2019,39,069,62.81,1
2019,39,071,62.81,1
2019,39,073,69.71,1
2019,39,075,73.99,1
2019,39,077,73.99,1
2019,39,079,62.81,1
2019,39,081,84.18,1
2019,39,083,69.71,1
2019,39,085,80.12,1
2019,39,087,76.57,1
2019,39,089,4.98,1
2019,39,091,69.71,1
2019,39,093,87.9,1
2019,39,095,76.57,1
2019,39,097,76.57,1
2019,39,099,84.18,1
2019,39,101,82.19,1
2019,39,103,9.28,1
2019,39,105,53.28,1
2019,39,107,53.28,1
2019,39,109,78.61,1
2019,39,111,53.28,1
2019,39,113,96.2,1
2019,39,115,53.28,1
2019,39,117,69.71,1
2019,39,119,69.71,1
2019,39,121,62.81,1
2019,39,123,69.71,1
2019,39,125,53.28,1
2019,39,127,62.81,1
2019,39,129,16.83,1
2019,39,131,3.22,1
2019,39,133,92.28,1
2019,39,135,73.99,1
2019,39,137,53.28,1
2019,39,139,40.94,1
2019,39,141,6.34,1
2019,39,143,1.13,1
2019,39,145,76.57,1
2019,39,147,69.71,1
2019,39,149,73.99,1
2019,39,151,82.19,1
2019,39,153,90.88,1
2019,39,155,4.98,1
2019,39,157,76.57,1
2019,39,159,76.57,1
2019,39,161,69.71,1
2019,39,163,53.28,1
2019,39,165,86.88,1
2019,39,167,3.22,1
2019,39,169,80.12,1
2019,39,171,73.99,1
2019,39,173,1.13,1
2019,39,175,53.28,1
2019,40,001,40.94,1
2019,40,003,16.83,1
2019,40,005,28,1
2019,40,007,9.28,1
2019,40,009,40.94,1
2019,40,011,16.83,1
2019,40,013,73.99,1
2019,40,015,28,1
2019,40,017,80.12,1
2019,40,019,73.99,1
2019,40,021,62.81,1
2019,40,023,40.94,1
2019,40,025,9.28,1
2019,40,027,89.4,1
2019,40,029,28,1
2019,40,031,78.61,1
2019,40,033,28,1
2019,40,035,40.94,1
2019,40,037,1.13,1
2019,40,039,40.94,1
2019,40,041,40.94,1
2019,40,043,28,1
2019,40,045,16.83,1
2019,40,047,73.99,1
2019,40,049,40.94,1
2019,40,051,62.81,1
2019,40,053,16.83,1
2019,40,055,16.83,1
2019,40,057,16.83,1
2019,40,059,28,1
2019,40,061,28,1
2019,40,063,40.94,1
2019,40,065,40.94,1
2019,40,067,28,1
2019,40,069,28,1
2019,40,071,62.81,1
2019,40,073,40.94,1
2019,40,075,16.83,1
2019,40,077,28,1
2019,40,079,40.94,1
2019,40,081,53.28,1
2019,40,083,62.81,1
2019,40,085,40.94,1
2019,40,087,69.71,1
2019,40,089,28,1
2019,40,091,40.94,1
2019,40,093,16.83,1
2019,40,095,53.28,1
2019,40,097,40.94,1
2019,40,099,28,1
2019,40,101,69.71,1
2019,40,103,28,1
2019,40,105,28,1
2019,40,107,28,1
2019,40,109,62.81,1
2019,40,111,53.28,1
2019,40,113,6.34,1
2019,40,115,40.94,1
2019,40,117,40.94,1
2019,40,119,73.99,1
2019,40,121,53.28,1
2019,40,123,53.28,1
2019,40,125,73.99,1
2019,40,127,28,1
2019,40,129,28,1
2019,40,131,69.71,1
2019,40,133,40.94,1
2019,40,135,40.94,1
2019,40,137,53.28,1
2019,40,139,16.83,1
2019,40,141,16.83,1
2019,40,143,94.48,1
2019,40,145,76.57,1
2019,40,147,73.99,1
2019,40,149,16.83,1
2019,40,151,16.83,1
2019,40,153,40.94,1
2019,41,001,86.42,1
2019,41,003,4.98,1
2019,41,005,97.44,1
2019,41,007,82.19,1
2019,41,009,81.25,1
2019,41,011,28,1
2019,41,013,62.81,1
2019,41,015,6.34,1
2019,41,017,97.25,1
2019,41,019,80.12,1
2019,41,021,16.83,1
2019,41,023,53.28,1
2019,41,025,40.94,1
2019,41,027,82.87,1
2019,41,029,85.66,1
2019,41,031,28,1
2019,41,033,3.22,1
2019,41,035,90.48,1
2019,41,037,16.83,1
2019,41,039,98.58,1
2019,41,041,85.23,1
2019,41,043,94.67,1
2019,41,045,84.18,1
2019,41,047,4.98,1
2019,41,049,3.22,1
2019,41,051,99.46,1
2019,41,053,53.28,1
2019,41,055,16.83,1
2019,41,057,85.66,1
2019,41,059,80.12,1
2019,41,061,86.09,1
2019,41,063,53.28,1
2019,41,065,76.57,1
2019,41,067,97.95,1
2019,41,069,28,1
2019,41,071,88.28,1
2019,42,001,73.99,1
2019,42,003,95.7,1
2019,42,005,80.12,1
2019,42,007,16.83,1
2019,42,009,62.81,1
2019,42,011,1.13,1
2019,42,013,91.75,1
2019,42,015,78.61,1
2019,42,017,97.25,1
2019,42,019,4.98,1
2019,42,021,83.49,1
2019,42,023,40.94,1
2019,42,025,82.19,1
2019,42,027,93.08,1
2019,42,029,95.46,1
2019,42,031,62.81,1
2019,42,033,89.4,1
2019,42,035,69.71,1
2019,42,037,78.61,1
2019,42,039,90.15,1
2019,42,041,89.4,1
2019,42,043,3.22,1
2019,42,045,99.71,1
2019,42,047,53.28,1
2019,42,049,87.9,1
2019,42,051,1.13,1
2019,42,053,53.28,1
2019,42,055,80.12,1
2019,42,057,62.81,1
2019,42,059,73.99,1
2019,42,061,73.99,1
2019,42,063,85.23,1
2019,42,065,1.13,1
2019,42,067,62.81,1
2019,42,069,92.52,1
2019,42,071,91.99,1
2019,42,073,94.78,1
2019,42,075,53.28,1
2019,42,077,94.57,1
2019,42,079,73.99,1
2019,42,081,86.09,1
2019,42,083,53.28,1
2019,42,085,4.98,1
2019,42,087,76.57,1
2019,42,089,3.22,1
2019,42,091,99.17,1
2019,42,093,73.99,1
2019,42,095,92.28,1
2019,42,097,78.61,1
2019,42,099,76.57,1
2019,42,101,99.81,1
2019,42,103,83.49,1
2019,42,105,53.28,1
2019,42,107,69.71,1
2019,42,109,69.71,1
2019,42,111,28,1
2019,42,113,69.71,1
2019,42,115,62.81,1
2019,42,117,69.71,1
2019,42,119,73.99,1
2019,42,121,78.61,1
2019,42,123,81.25,1
2019,42,125,4.98,1
2019,42,127,78.61,1
2019,42,129,3.22,1
2019,42,131,69.71,1
2019,42,133,87.9,1
2019,44,001,91.75,1
2019,44,003,97.06,1
2019,44,005,94.48,1
2019,44,007,95.89,1
2019,44,009,94.48,1
2019,45,001,53.28,1
2019,45,003,6.34,1
2019,45,005,28,1
2019,45,007,82.87,1
2019,45,009,40.94,1
2019,45,011,40.94,1
2019,45,013,84.78,1
2019,45,015,6.34,1
2019,45,017,69.71,1
2019,45,019,94.67,1
2019,45,021,73.99,1
2019,45,023,69.71,1
2019,45,025,53.28,1
2019,45,027,62.81,1
2019,45,029,62.81,1
2019,45,031,62.81,1
2019,45,033,62.81,1
2019,45,035,53.28,1
2019,45,037,62.81,1
2019,45,039,69.71,1
2019,45,041,81.25,1
2019,45,043,73.99,1
2019,45,045,76.57,1
2019,45,047,76.57,1
2019,45,049,40.94,1
2019,45,051,87.46,1
2019,45,053,78.61,1
2019,45,055,4.98,1
2019,45,057,82.87,1
2019,45,059,69.71,1
2019,45,061,53.28,1
2019,45,063,85.66,1
2019,45,065,53.28,1
2019,45,067,1.13,1
2019,45,069,76.57,1
2019,45,071,53.28,1
2019,45,073,81.25,1
2019,45,075,1.13,1
2019,45,077,82.87,1
2019,45,079,1.13,1
2019,45,081,53.28,1
2019,45,083,78.61,1
2019,45,085,80.12,1
2019,45,087,62.81,1
2019,45,089,4.98,1
2019,45,091,85.23,1
2019,46,003,9.28,1
2019,46,005,53.28,1
2019,46,007,28,1
2019,46,009,16.83,1
2019,46,011,53.28,1
2019,46,013,73.99,1
2019,46,015,9.28,1
2019,46,017,28,1
2019,46,019,16.83,1
2019,46,021,9.28,1
2019,46,023,28,1
2019,46,025,16.83,1
2019,46,027,28,1
2019,46,029,62.81,1
2019,46,031,28,1
2019,46,033,28,1
2019,46,035,53.28,1
2019,46,037,9.28,1
2019,46,039,16.83,1
2019,46,041,40.94,1
2019,46,043,16.83,1
2019,46,045,9.28,1
2019,46,047,28,1
2019,46,049,16.83,1
2019,46,051,16.83,1
2019,46,053,16.83,1
2019,46,055,16.83,1
2019,46,057,16.83,1
2019,46,059,9.28,1
2019,46,061,9.28,1
2019,46,063,28,1
2019,46,065,62.81,1
2019,46,067,16.83,1
2019,46,069,16.83,1
2019,46,071,28,1
2019,46,073,9.28,1
2019,46,075,16.83,1
2019,46,077,16.83,1
2019,46,079,28,1
2019,46,081,28,1
2019,46,083,6.34,1
2019,46,085,16.83,1
2019,46,087,16.83,1
2019,46,089,9.28,1
2019,46,091,16.83,1
2019,46,093,40.94,1
2019,46,095,16.83,1
2019,46,097,16.83,1
2019,46,099,87.9,1
2019,46,101,16.83,1
2019,46,102,81.25,1
2019,46,103,87.46,1
2019,46,105,16.83,1
2019,46,107,16.83,1
2019,46,109,16.83,1
2019,46,111,9.28,1
2019,46,115,16.83,1
2019,46,117,28,1
2019,46,119,9.28,1
2019,46,121,28,1
2019,46,123,16.83,1
2019,46,125,28,1
2019,46,127,69.71,1
2019,46,129,16.83,1
2019,46,135,53.28,1
2019,46,137,28,1
2019,47,001,78.61,1
2019,47,003,62.81,1
2019,47,005,40.94,1
2019,47,007,53.28,1
2019,47,009,80.12,1
2019,47,011,89.4,1
2019,47,013,62.81,1
2019,47,015,53.28,1
2019,47,017,40.94,1
2019,47,019,76.57,1
2019,47,021,4.98,1
2019,47,023,53.28,1
2019,47,025,53.28,1
2019,47,027,40.94,1
2019,47,029,62.81,1
2019,47,031,62.81,1
2019,47,033,40.94,1
2019,47,035,62.81,1
2019,47,037,92.93,1
2019,47,039,40.94,1
2019,47,041,53.28,1
2019,47,043,6.34,1
2019,47,045,53.28,1
2019,47,047,62.81,1
2019,47,049,40.94,1
2019,47,051,53.28,1
2019,47,053,53.28,1
2019,47,055,53.28,1
2019,47,057,62.81,1
2019,47,059,62.81,1
2019,47,061,53.28,1
2019,47,063,76.57,1
2019,47,065,82.87,1
2019,47,067,53.28,1
2019,47,069,40.94,1
2019,47,071,40.94,1
2019,47,073,69.71,1
2019,47,075,28,1
2019,47,077,53.28,1
2019,47,079,53.28,1
2019,47,081,62.81,1
2019,47,083,53.28,1
2019,47,085,53.28,1
2019,47,087,53.28,1
2019,47,089,62.81,1
2019,47,091,62.81,1
2019,47,093,92.52,1
2019,47,095,16.83,1
2019,47,097,40.94,1
2019,47,099,53.28,1
2019,47,101,53.28,1
2019,47,103,53.28,1
2019,47,105,73.99,1
2019,47,107,62.81,1
2019,47,109,40.94,1
2019,47,111,62.81,1
2019,47,113,81.25,1
2019,47,115,62.81,1
2019,47,117,62.81,1
2019,47,119,62.81,1
2019,47,121,62.81,1
2019,47,123,62.81,1
2019,47,125,1.13,1
2019,47,127,53.28,1
2019,47,129,62.81,1
2019,47,131,40.94,1
2019,47,133,40.94,1
2019,47,135,53.28,1
2019,47,137,40.94,1
2019,47,139,62.81,1
2019,47,141,99.65,1
2019,47,143,62.81,1
2019,47,145,62.81,1
2019,47,147,3.22,1
2019,47,149,82.19,1
2019,47,151,53.28,1
2019,47,153,62.81,1
2019,47,155,99.06,1
2019,47,157,93.81,1
2019,47,159,53.28,1
2019,47,161,53.28,1
2019,47,163,84.78,1
2019,47,165,6.34,1
2019,47,167,62.81,1
2019,47,169,62.81,1
2019,47,171,62.81,1
2019,47,173,62.81,1
2019,47,175,53.28,1
2019,47,177,62.81,1
2019,47,179,87.9,1
2019,47,181,40.94,1
2019,47,183,40.94,1
2019,47,185,53.28,1
2019,47,187,3.22,1
2019,47,189,4.98,1
2019,48,001,53.28,1
2019,48,003,69.71,1
2019,48,005,40.94,1
2019,48,007,62.81,1
2019,48,009,28,1
2019,48,011,16.83,1
2019,48,013,62.81,1
2019,48,015,69.71,1
2019,48,017,16.83,1
2019,48,019,69.71,1
2019,48,021,28,1
2019,48,023,16.83,1
2019,48,025,62.81,1
2019,48,027,53.28,1
2019,48,029,96.29,1
2019,48,031,53.28,1
2019,48,033,16.83,1
2019,48,035,40.94,1
2019,48,037,85.23,1
2019,48,039,86.88,1
2019,48,041,6.34,1
2019,48,043,53.28,1
2019,48,045,16.83,1
2019,48,047,28,1
2019,48,049,53.28,1
2019,48,051,53.28,1
2019,48,053,9.28,1
2019,48,055,69.71,1
2019,48,057,40.94,1
2019,48,059,40.94,1
2019,48,061,88.94,1
2019,48,063,40.94,1
2019,48,065,9.28,1
2019,48,067,40.94,1
2019,48,069,9.28,1
2019,48,071,78.61,1
2019,48,073,40.94,1
2019,48,075,28,1
2019,48,077,28,1
2019,48,079,9.28,1
2019,48,081,16.83,1
2019,48,083,28,1
2019,48,085,93.38,1
2019,48,087,16.83,1
2019,48,089,40.94,1
2019,48,091,83.49,1
2019,48,093,28,1
2019,48,095,16.83,1
2019,48,097,69.71,1
2019,48,099,16.83,1
2019,48,101,9.28,1
2019,48,103,40.94,1
2019,48,105,9.28,1
2019,48,107,16.83,1
2019,48,109,9.28,1
2019,48,111,16.83,1
2019,48,113,99.4,1
2019,48,115,28,1
2019,48,117,53.28,1
2019,48,119,40.94,1
2019,48,121,92.79,1
2019,48,123,28,1
2019,48,125,16.83,1
2019,48,127,40.94,1
2019,48,129,9.28,1
2019,48,131,28,1
2019,48,133,28,1
2019,48,135,91.15,1
2019,48,137,16.83,1
2019,48,139,81.25,1
2019,48,141,96.04,1
2019,48,143,62.81,1
2019,48,145,62.81,1
2019,48,147,53.28,1
2019,48,149,53.28,1
2019,48,151,9.28,1
2019,48,153,9.28,1
2019,48,155,16.83,1
2019,48,157,16.83,1
2019,48,159,40.94,1
2019,48,161,53.28,1
2019,48,163,40.94,1
2019,48,165,40.94,1
2019,48,167,87.9,1
2019,48,169,16.83,1
2019,48,171,40.94,1
2019,48,173,16.83,1
2019,48,175,40.94,1
2019,48,177,40.94,1
2019,48,179,62.81,1
2019,48,181,81.25,1
2019,48,183,85.66,1
2019,48,185,62.81,1
2019,48,187,84.18,1
2019,48,189,53.28,1
2019,48,191,9.28,1
2019,48,193,28,1
2019,48,195,9.28,1
2019,48,197,16.83,1
2019,48,199,69.71,1
2019,48,201,99.14,1
2019,48,203,69.71,1
2019,48,205,16.83,1
2019,48,207,9.28,1
2019,48,209,3.22,1
2019,48,211,16.83,1
2019,48,213,62.81,1
2019,48,215,89.4,1
2019,48,217,53.28,1
2019,48,219,53.28,1
2019,48,221,73.99,1
2019,48,223,53.28,1
2019,48,225,40.94,1
2019,48,227,69.71,1
2019,48,229,28,1
2019,48,231,73.99,1
2019,48,233,40.94,1
2019,48,235,16.83,1
2019,48,237,40.94,1
2019,48,239,40.94,1
2019,48,241,40.94,1
2019,48,243,28,1
2019,48,245,16.83,1
2019,48,247,16.83,1
2019,48,249,62.81,1
2019,48,251,3.22,1
2019,48,253,28,1
2019,48,255,40.94,1
2019,48,257,6.34,1
2019,48,259,78.61,1
2019,48,261,9.28,1
2019,48,263,9.28,1
2019,48,265,69.71,1
2019,48,267,16.83,1
2019,48,269,9.28,1
2019,48,271,16.83,1
2019,48,273,62.81,1
2019,48,275,16.83,1
2019,48,277,62.81,1
2019,48,279,16.83,1
2019,48,281,53.28,1
2019,48,283,16.83,1
2019,48,285,28,1
2019,48,287,3.22,1
2019,48,289,40.94,1
2019,48,291,53.28,1
2019,48,293,53.28,1
2019,48,295,16.83,1
2019,48,297,28,1
2019,48,299,53.28,1
2019,48,301,16.83,3
2019,48,303,93.63,1
2019,48,305,16.83,1
2019,48,307,16.83,1
2019,48,309,88.94,1
2019,48,311,28,1
2019,48,313,40.94,1
2019,48,315,28,1
2019,48,317,16.83,1
2019,48,319,16.83,1
2019,48,321,53.28,1
2019,48,323,82.19,1
2019,48,325,69.71,1
2019,48,327,9.28,1
2019,48,329,96.13,1
2019,48,331,40.94,1
2019,48,333,28,1
2019,48,335,16.83,1
2019,48,337,40.94,1
2019,48,339,1.13,1
2019,48,341,40.94,1
2019,48,343,28,1
2019,48,345,9.28,1
2019,48,347,69.71,1
2019,48,349,69.71,1
2019,48,351,40.94,1
2019,48,353,40.94,1
2019,48,355,94.78,1
2019,48,357,28,1
2019,48,359,9.28,1
2019,48,361,69.71,1
2019,48,363,62.81,1
2019,48,365,40.94,1
2019,48,367,78.61,1
2019,48,369,9.28,1
