year,state,county,share_access,share_access_lb,share_access_ub,access_quality
2021,20,103,0.6119587257,0.5667326746,0.6571847767,2
2021,20,105,0.679854015,0.6494749897,0.7102330403,2
2021,20,107,0.5401511991,0.495378034,0.5849243642,2
2021,20,109,0.6941498133,0.6616884638,0.7266111629,2
2021,20,111,0.5707148383,0.5339941443,0.6074355323,2
2021,20,113,0.6584626473,0.616977858,0.6999474366,2
2021,20,115,0.5707148525,0.5339941586,0.6074355464,2
2021,20,117,0.6798540143,0.649474989,0.7102330396,2
2021,20,119,0.6347137024,0.5918597552,0.6775676495,2
2021,20,121,0.5401511985,0.4953780334,0.5849243636,2
2021,20,123,0.6798540178,0.6494749926,0.710233043,2
2021,20,125,0.6594883145,0.6216956802,0.6972809487,2
2021,20,127,0.5707148376,0.5339941436,0.6074355317,2
2021,20,129,0.6347136962,0.5918597489,0.6775676435,2
2021,20,131,0.6798540143,0.649474989,0.7102330396,2
2021,20,133,0.6594883187,0.6216956846,0.6972809529,2
2021,20,135,0.6941498087,0.661688459,0.7266111584,2
2021,20,137,0.6941498149,0.6616884654,0.7266111644,2
2021,20,139,0.6971088854,0.6627474515,0.7314703193,2
2021,20,141,0.6941498038,0.6616884539,0.7266111536,2
2021,20,143,0.6798540182,0.649474993,0.7102330435,2
2021,20,145,0.6590676044,0.6244666916,0.6936685173,2
2021,20,147,0.6941498143,0.6616884648,0.7266111639,2
2021,20,149,0.7373084012,0.6934037934,0.781213009,2
2021,20,151,0.6590676024,0.6244666895,0.6936685152,2
2021,20,153,0.6941498179,0.6616884685,0.7266111673,2
2021,20,155,0.6584626435,0.6169778541,0.6999474329,2
2021,20,157,0.6798540128,0.6494749875,0.7102330382,2
2021,20,159,0.6584626502,0.616977861,0.6999474394,2
2021,20,161,0.7373083939,0.6934037857,0.7812130021,2
2021,20,163,0.6941498123,0.6616884627,0.7266111619,2
2021,20,165,0.6590675898,0.6244666766,0.693668503,2
2021,20,167,0.6941498116,0.661688462,0.7266111612,2
2021,20,169,0.6798540139,0.6494749885,0.7102330392,2
2021,20,171,0.6941498154,0.6616884659,0.7266111649,2
2021,20,173,0.7435438202,0.7247592067,0.7623284338,1
2021,20,175,0.6347136992,0.5918597519,0.6775676464,2
2021,20,177,0.6798225701,0.6511061538,0.7085389864,1
2021,20,179,0.6941498179,0.6616884685,0.7266111673,2
2021,20,181,0.6941498015,0.6616884516,0.7266111515,2
2021,20,183,0.6941498038,0.6616884539,0.7266111536,2
2021,20,185,0.659067599,0.624466686,0.6936685119,2
2021,20,187,0.6347136997,0.5918597525,0.677567647,2
2021,20,189,0.6347137019,0.5918597547,0.6775676491,2
2021,20,191,0.6590675943,0.6244666812,0.6936685074,2
2021,20,193,0.6941498105,0.6616884608,0.7266111601,2
2021,20,195,0.6941498115,0.6616884619,0.7266111611,2
2021,20,197,0.6971088939,0.6627474603,0.7314703276,2
2021,20,199,0.6941498149,0.6616884654,0.7266111644,2
2021,20,201,0.6798540169,0.6494749917,0.7102330422,2
2021,20,203,0.6941497985,0.6616884485,0.7266111485,2
2021,20,205,0.570714842,0.533994148,0.607435536,2
2021,20,207,0.57071485,0.5339941561,0.6074355439,2
2021,20,209,0.7193911,0.6805485473,0.7582336526,1
2021,21,001,0.6176420152,0.5722854379,0.6629985925,2
2021,21,003,0.633857863,0.6001139076,0.6676018183,2
2021,21,005,0.6714515427,0.6308463509,0.7120567345,2
2021,21,007,0.5606360134,0.5264564677,0.5948155591,2
2021,21,009,0.6338578595,0.6001139041,0.6676018149,2
2021,21,011,0.6741611735,0.6375039527,0.7108183942,2
2021,21,013,0.7240975061,0.6789782703,0.7692167419,2
2021,21,015,0.839319508,0.801695872,0.8769431439,1
2021,21,017,0.6099712608,0.5710398263,0.6489026953,2
2021,21,019,0.7042852823,0.6677686077,0.740801957,2
2021,21,021,0.6300922132,0.5879847406,0.6721996859,2
2021,21,023,0.6741611598,0.6375039387,0.7108183809,2
2021,21,025,0.6538806542,0.6061105967,0.7016507118,2
2021,21,027,0.7064910118,0.6709601767,0.7420218469,2
2021,21,029,0.7449039689,0.7072548816,0.7825530561,2
2021,21,031,0.6338578724,0.6001139172,0.6676018275,2
2021,21,033,0.548471341,0.5064974895,0.5904451925,2
2021,21,035,0.5606360089,0.5264564631,0.5948155546,2
2021,21,037,0.7189608082,0.6870443539,0.7508772625,2
2021,21,039,0.5606359912,0.5264564454,0.5948155371,2
2021,21,041,0.7189608032,0.6870443487,0.7508772576,2
2021,21,043,0.7042852759,0.667768601,0.7408019508,2
2021,21,045,0.6176420185,0.5722854413,0.6629985957,2
2021,21,047,0.4590954017,0.4128983651,0.5052924384,2
2021,21,049,0.6099712615,0.571039827,0.648902696,2
2021,21,051,0.7245050458,0.6785450171,0.7704650744,2
2021,21,053,0.6176420149,0.5722854376,0.6629985922,2
2021,21,055,0.5484713362,0.5064974847,0.5904451877,2
2021,21,057,0.617642021,0.5722854439,0.6629985982,2
2021,21,059,0.664307502,0.6205293216,0.7080856823,1
2021,21,061,0.6338578789,0.6001139238,0.6676018339,2
2021,21,063,0.7042852803,0.6677686056,0.7408019551,2
2021,21,065,0.6845574416,0.6417171967,0.7273976865,2
2021,21,067,0.8297595888,0.8094761707,0.8500430069,1
2021,21,069,0.6741611772,0.6375039566,0.7108183978,2
2021,21,071,0.7350236314,0.6974154392,0.7726318237,2
2021,21,073,0.6714515306,0.6308463385,0.7120567228,2
2021,21,075,0.5606360134,0.5264564677,0.5948155591,2
2021,21,077,0.7189608016,0.6870443471,0.7508772561,2
2021,21,079,0.6300922158,0.5879847432,0.6721996884,2
2021,21,081,0.718960805,0.6870443506,0.7508772594,2
2021,21,083,0.5606360089,0.5264564631,0.5948155546,2
2021,21,085,0.7064910053,0.67096017,0.7420218406,2
2021,21,087,0.6176420173,0.57228544,0.6629985945,2
2021,21,089,0.7042852759,0.6677686009,0.7408019508,2
2021,21,091,0.6643075141,0.6205293341,0.708085694,2
2021,21,093,0.7000309807,0.6728265492,0.7272354121,2
2021,21,095,0.7240975006,0.6789782645,0.7692167367,2
2021,21,097,0.6099712538,0.5710398192,0.6489026885,2
2021,21,099,0.6338578543,0.6001138988,0.6676018098,2
2021,21,101,0.6050662365,0.5614250908,0.6487073823,2
2021,21,103,0.7586190726,0.7223239057,0.7949142394,2
2021,21,105,0.5606360057,0.5264564599,0.5948155515,2
2021,21,107,0.5484713282,0.5064974766,0.5904451797,2
2021,21,109,0.7245050598,0.6785450319,0.7704650877,2
2021,21,111,0.7678523968,0.7541795614,0.7815252322,1
2021,21,113,0.6300922017,0.5879847288,0.6721996747,2
2021,21,115,0.7350236291,0.6974154367,0.7726318215,2
2021,21,117,0.7777092239,0.7458425642,0.8095758837,1
2021,21,119,0.6538806484,0.6061105907,0.7016507062,2
2021,21,121,0.7240974936,0.6789782571,0.76921673,2
2021,21,123,0.6693804373,0.626342593,0.7124182816,2
2021,21,125,0.7245050392,0.6785450102,0.7704650682,2
2021,21,127,0.7042852801,0.6677686054,0.7408019549,2
2021,21,129,0.6538806479,0.6061105901,0.7016507057,2
2021,21,131,0.653880654,0.6061105964,0.7016507116,2
2021,21,133,0.653880671,0.6061106139,0.701650728,2
2021,21,135,0.6741611697,0.6375039488,0.7108183905,2
2021,21,137,0.6300921995,0.5879847265,0.6721996725,2
2021,21,139,0.5484713399,0.5064974884,0.5904451914,2
2021,21,141,0.6338578734,0.6001139183,0.6676018286,2
2021,21,143,0.4590954056,0.4128983689,0.5052924422,2
2021,21,145,0.5606360124,0.5264564667,0.5948155581,2
2021,21,147,0.6661897465,0.6149984558,0.7173810372,2
2021,21,149,0.605066214,0.5614250678,0.6487073601,2
2021,21,151,0.6845574296,0.6417171842,0.7273976749,1
2021,21,153,0.7350236293,0.6974154369,0.7726318216,2
2021,21,155,0.6693804304,0.6263425859,0.712418275,2
2021,21,157,0.5606360042,0.5264564584,0.5948155499,2
2021,21,159,0.7350236374,0.6974154454,0.7726318294,2
2021,21,161,0.6741611799,0.6375039594,0.7108184005,2
2021,21,163,0.7064910003,0.6709601648,0.7420218358,2
2021,21,165,0.6741611738,0.6375039531,0.7108183945,2
2021,21,167,0.6714515436,0.6308463518,0.7120567353,2
2021,21,169,0.6338578716,0.6001139164,0.6676018267,2
2021,21,171,0.6338578649,0.6001139096,0.6676018202,2
2021,21,173,0.6741611739,0.6375039532,0.7108183946,2
2021,21,175,0.6741611736,0.6375039529,0.7108183943,2
2021,21,177,0.5484713349,0.5064974833,0.5904451864,2
2021,21,179,0.6693804319,0.6263425874,0.7124182764,2
2021,21,181,0.6099712547,0.5710398201,0.6489026894,2
2021,21,183,0.6050662063,0.56142506,0.6487073526,2
2021,21,185,0.7586190905,0.7223239246,0.7949142564,2
2021,21,187,0.7189608032,0.6870443487,0.7508772576,2
2021,21,189,0.653880654,0.6061105964,0.7016507116,2
2021,21,191,0.7189608025,0.687044348,0.750877257,2
2021,21,193,0.6538806521,0.6061105945,0.7016507098,2
2021,21,195,0.7350236283,0.6974154359,0.7726318207,2
2021,21,197,0.6845574411,0.6417171961,0.727397686,2
2021,21,199,0.6661897587,0.6149984685,0.7173810489,2
2021,21,201,0.6741611775,0.6375039569,0.7108183981,2
2021,21,203,0.7245050516,0.6785450233,0.7704650799,2
2021,21,205,0.6741611853,0.6375039649,0.7108184057,2
2021,21,207,0.6176420206,0.5722854434,0.6629985978,2
2021,21,209,0.6099712597,0.5710398251,0.6489026942,2
2021,21,211,0.7531710834,0.7270787352,0.7792634315,2
2021,21,213,0.6338578641,0.6001139088,0.6676018194,2
2021,21,215,0.7449039778,0.707254891,0.7825530646,2
2021,21,217,0.6176420154,0.5722854381,0.6629985927,2
2021,21,219,0.4590954014,0.4128983648,0.505292438,2
2021,21,221,0.4590953973,0.4128983607,0.5052924339,2
2021,21,223,0.7586190809,0.7223239145,0.7949142474,2
2021,21,225,0.6050662159,0.5614250698,0.648707362,2
2021,21,227,0.7399092159,0.6977022899,0.7821161419,1
2021,21,229,0.6693804366,0.6263425923,0.7124182809,2
2021,21,231,0.6661897389,0.6149984479,0.7173810299,2
2021,21,233,0.6050662226,0.5614250766,0.6487073686,2
2021,21,235,0.7240975054,0.6789782695,0.7692167412,2
2021,21,237,0.6538806434,0.6061105854,0.7016507013,2
2021,21,239,0.6714515387,0.6308463468,0.7120567306,2
2021,22,001,0.671719456,0.6270212925,0.7164176194,2
2021,22,003,0.5439164171,0.5038956055,0.5839372287,2
2021,22,005,0.8175112718,0.7722692554,0.8627532882,1
2021,22,007,0.6545419198,0.609279314,0.6998045257,2
2021,22,009,0.3882552892,0.3473759796,0.4291345987,2
2021,22,011,0.5439164136,0.5038956019,0.5839372253,2
2021,22,013,0.510173936,0.4822139489,0.5381339232,2
2021,22,015,0.590512824,0.5520220078,0.6290036402,2
2021,22,017,0.6323097823,0.6012025617,0.6634170029,1
2021,22,019,0.5793719756,0.5487899056,0.6099540455,2
2021,22,021,0.3787589935,0.3449754644,0.4125425226,2
2021,22,023,0.604368012,0.5568027943,0.6519332297,2
2021,22,025,0.3882552878,0.3473759783,0.4291345973,2
2021,22,027,0.5101739381,0.482213951,0.5381339252,2
2021,22,029,0.3882552933,0.3473759837,0.4291346029,2
2021,22,031,0.5101739402,0.4822139531,0.5381339274,2
2021,22,033,0.745127496,0.7216534005,0.7686015915,1
2021,22,035,0.3787589893,0.3449754603,0.4125425184,2
2021,22,037,0.5772591194,0.5307825855,0.6237356532,2
2021,22,039,0.5095538596,0.4635178493,0.5555898699,2
2021,22,041,0.3787589932,0.3449754641,0.4125425223,2
2021,22,043,0.3882552906,0.347375981,0.4291346002,2
2021,22,045,0.6123350823,0.574993732,0.6496764326,2
2021,22,047,0.5772591208,0.530782587,0.6237356547,2
2021,22,049,0.3787589944,0.3449754653,0.4125425235,2
2021,22,051,0.7445445584,0.7261011213,0.7629879955,1
2021,22,053,0.6043680004,0.5568027825,0.6519332183,2
2021,22,055,0.7969410899,0.7680928112,0.8257893687,1
2021,22,057,0.6545419153,0.6092793093,0.6998045213,1
2021,22,059,0.3882552924,0.3473759828,0.429134602,2
2021,22,061,0.5101739402,0.4822139531,0.5381339273,2
2021,22,063,0.7900558482,0.74877952,0.8313321764,1
2021,22,065,0.3787590041,0.3449754749,0.4125425334,2
2021,22,067,0.3787590072,0.3449754779,0.4125425366,2
2021,22,069,0.5101739411,0.482213954,0.5381339282,2
2021,22,071,0.6904662965,0.6714439522,0.7094886407,1
2021,22,073,0.7015407595,0.664203956,0.738877563,1
2021,22,075,0.7184130768,0.6773103617,0.759515792,2
2021,22,077,0.5772591194,0.5307825855,0.6237356532,2
2021,22,079,0.6134485562,0.5827875144,0.644109598,2
2021,22,081,0.5101739363,0.4822139492,0.5381339234,2
2021,22,083,0.3787589951,0.344975466,0.4125425242,2
2021,22,085,0.5101739452,0.4822139581,0.5381339323,2
2021,22,087,0.7184130706,0.6773103552,0.759515786,2
2021,22,089,0.7458416816,0.7027405645,0.7889427988,2
2021,22,091,0.7900558417,0.748779513,0.8313321704,2
2021,22,093,0.7458416902,0.7027405735,0.7889428069,2
2021,22,095,0.7458416796,0.7027405623,0.7889427969,2
2021,22,097,0.5095538447,0.4635178344,0.5555898551,2
2021,22,099,0.6123350881,0.5749937379,0.6496764383,2
2021,22,101,0.6123350847,0.5749937345,0.649676435,2
2021,22,103,0.8218938626,0.7968693738,0.8469183514,1
2021,22,105,0.6338189564,0.5904023333,0.6772355796,2
2021,22,107,0.3787589934,0.3449754643,0.4125425224,2
2021,22,109,0.7143603964,0.6606770581,0.7680437347,1
2021,22,111,0.3787589912,0.3449754621,0.4125425202,2
2021,22,113,0.6717194553,0.6270212918,0.7164176187,2
2021,22,115,0.6134485648,0.5827875231,0.6441096064,2
2021,22,117,0.6338189573,0.5904023342,0.6772355805,2
2021,22,119,0.5905128215,0.5520220053,0.6290036377,2
2021,22,121,0.5772591155,0.5307825816,0.6237356494,2
2021,22,123,0.3787589932,0.3449754641,0.4125425223,2
2021,22,125,0.5772591299,0.5307825961,0.6237356636,2
2021,22,127,0.3882552883,0.3473759788,0.4291345978,2
2021,23,001,0.8058631781,0.7640037178,0.8477226385,1
2021,23,003,0.7133999003,0.6818682126,0.744931588,2
2021,23,005,0.8343402029,0.8165463626,0.8521340431,2
2021,23,007,0.6732993958,0.6416761242,0.7049226674,2
2021,23,009,0.7275607212,0.7004627874,0.7546586549,2
2021,23,011,0.7810159285,0.7428897688,0.8191420882,1
2021,23,013,0.7275607208,0.7004627871,0.7546586546,2
2021,23,015,0.7275607222,0.7004627885,0.7546586559,2
2021,23,017,0.6732993974,0.6416761259,0.704922669,2
2021,23,019,0.7531554659,0.7205548723,0.7857560596,1
2021,23,021,0.6732993956,0.641676124,0.7049226672,2
2021,23,023,0.8215256189,0.783025438,0.8600257999,2
2021,23,025,0.6732993938,0.6416761222,0.7049226655,2
2021,23,027,0.7275607216,0.7004627878,0.7546586553,2
2021,23,029,0.7133998953,0.6818682074,0.7449315832,2
2021,23,031,0.8212360479,0.7965037433,0.8459683526,2
2021,24,001,0.6483674481,0.6108126519,0.6859222442,2
2021,24,003,0.8595910497,0.844311527,0.8748705724,1
2021,24,005,0.7922496985,0.7781400012,0.8063593958,1
2021,24,009,0.8040803466,0.7732814997,0.8348791936,2
2021,24,011,0.6672901825,0.637819479,0.6967608861,2
2021,24,013,0.7695053147,0.7398158345,0.7991947949,1
2021,24,015,0.7853658537,0.7440849032,0.8266468041,1
2021,24,017,0.8219263294,0.7896281539,0.854224505,1
2021,24,019,0.6672901843,0.6378194808,0.6967608878,2
2021,24,021,0.8126440662,0.7909080645,0.8343800679,1
2021,24,023,0.6483674428,0.6108126466,0.6859222391,2
2021,24,025,0.8355172141,0.8129863769,0.8580480513,1
2021,24,027,0.9090554643,0.8928072083,0.9253037203,1
2021,24,029,0.6672901777,0.6378194741,0.6967608813,2
2021,24,031,0.8730264987,0.8632186994,0.882834298,1
2021,24,033,0.8253978343,0.812484348,0.8383113206,1
2021,24,035,0.6672901784,0.6378194748,0.696760882,2
2021,24,037,0.8040803429,0.7732814957,0.83487919,2
2021,24,039,0.6701719891,0.6364562508,0.7038877274,2
2021,24,041,0.6672901797,0.6378194762,0.6967608833,2
2021,24,043,0.7101933041,0.6747668006,0.7456198076,1
2021,24,045,0.6701719948,0.6364562566,0.7038877329,2
2021,24,047,0.6701719906,0.6364562523,0.7038877288,2
2021,24,510,0.6980933286,0.6794801813,0.7167064759,1
2021,25,001,0.8436936299,0.8239755516,0.8634117083,1
2021,25,003,0.7935046049,0.7647253739,0.822283836,1
2021,25,005,0.7733814569,0.7577937436,0.7889691701,1
2021,25,007,0.8367830296,0.8080382955,0.8655277638,2
2021,25,009,0.8235474111,0.8117704986,0.8353243236,1
2021,25,011,0.7978403477,0.7717032316,0.8239774638,2
2021,25,013,0.7117918416,0.6935102582,0.7300734251,1
2021,25,015,0.8033152259,0.7842961916,0.8223342603,2
2021,25,017,0.8619251294,0.8544916797,0.8693585791,1
2021,25,019,0.8367830356,0.8080383019,0.8655277694,2
2021,25,021,0.8570696182,0.846864801,0.8672744354,1
2021,25,023,0.8300420742,0.8163717807,0.8437123676,1
2021,25,025,0.8054799561,0.7914548903,0.8195050219,1
2021,25,027,0.8252995723,0.8140963771,0.8365027674,1
2021,26,001,0.5777592694,0.5486893505,0.6068291884,2
2021,26,003,0.6142514527,0.5836810022,0.6448219032,2
2021,26,005,0.5454361511,0.5004669653,0.5904053369,1
2021,26,007,0.5777592736,0.5486893546,0.6068291925,2
2021,26,009,0.6475662158,0.6211771471,0.6739552845,2
2021,26,011,0.6008698461,0.5701615114,0.6315781807,2
2021,26,013,0.6752038574,0.6473385338,0.703069181,2
2021,26,015,0.5962853415,0.5628047268,0.6297659562,2
2021,26,017,0.745848775,0.7155644908,0.7761330593,2
2021,26,019,0.7302125642,0.7007017159,0.7597234125,2
2021,26,021,0.680387446,0.6464890674,0.7142858247,1
2021,26,023,0.6375768623,0.5994918069,0.6756619178,2
2021,26,025,0.5962853476,0.562804733,0.6297659622,2
2021,26,027,0.648290303,0.6109435213,0.6856370847,2
2021,26,029,0.6475662127,0.6211771439,0.6739552815,2
2021,26,031,0.5777592731,0.5486893541,0.606829192,2
2021,26,033,0.6142514527,0.5836810022,0.6448219032,2
2021,26,035,0.5559516464,0.522390741,0.5895125517,2
2021,26,037,0.7307626603,0.7019269968,0.7595983238,2
2021,26,039,0.5777592771,0.5486893582,0.606829196,2
2021,26,041,0.6142514596,0.5836810093,0.64482191,2
2021,26,043,0.6752038593,0.6473385357,0.7030691828,2
2021,26,045,0.7307626618,0.7019269983,0.7595983252,2
2021,26,047,0.6475662108,0.621177142,0.6739552797,2
2021,26,049,0.7044284539,0.6845932286,0.7242636792,1
2021,26,051,0.6008698413,0.5701615066,0.631578176,2
2021,26,053,0.6752038559,0.6473385322,0.7030691795,2
2021,26,055,0.7302125699,0.7007017218,0.759723418,2
2021,26,057,0.5559516534,0.5223907481,0.5895125587,2
2021,26,059,0.6454884535,0.6136092509,0.677367656,2
2021,26,061,0.6752038492,0.6473385254,0.703069173,2
2021,26,063,0.541410898,0.5139518061,0.5688699899,2
2021,26,065,0.756114418,0.7291869442,0.7830418918,1
2021,26,067,0.5459576466,0.5178106865,0.5741046067,2
2021,26,069,0.6008698427,0.570161508,0.6315781774,2
2021,26,071,0.6752038547,0.647338531,0.7030691783,2
2021,26,073,0.5559516622,0.5223907569,0.5895125674,2
2021,26,075,0.6752183671,0.6368073443,0.7136293898,1
2021,26,077,0.7734423809,0.7445964121,0.8022883497,1
2021,26,079,0.6475662226,0.6211771539,0.6739552912,2
2021,26,081,0.7749465607,0.7556428886,0.7942502328,1
2021,26,083,0.6752038562,0.6473385326,0.7030691799,2
2021,26,085,0.4817005001,0.4493773503,0.5140236498,2
2021,26,087,0.6843106247,0.6495542615,0.7190669879,2
2021,26,089,0.7302125699,0.7007017218,0.759723418,2
2021,26,091,0.6454884547,0.6136092522,0.6773676572,2
2021,26,093,0.8217086147,0.7959007653,0.8475164642,1
2021,26,095,0.6142514702,0.5836810199,0.6448219204,2
2021,26,097,0.6142514637,0.5836810134,0.644821914,2
2021,26,099,0.8060925502,0.7912181025,0.820966998,1
2021,26,101,0.7302125635,0.7007017151,0.7597234118,2
2021,26,103,0.6752038576,0.647338534,0.7030691812,2
2021,26,105,0.4817005019,0.4493773521,0.5140236516,2
2021,26,107,0.5459576422,0.5178106821,0.5741046023,2
2021,26,109,0.6142514616,0.5836810112,0.6448219119,2
2021,26,111,0.7458487792,0.7155644951,0.7761330633,2
2021,26,113,0.6475662214,0.6211771527,0.67395529,2
2021,26,115,0.6876979294,0.6491068008,0.7262890579,1
2021,26,117,0.5459576426,0.5178106825,0.5741046027,2
2021,26,119,0.5777592771,0.5486893582,0.606829196,2
2021,26,121,0.6691676021,0.6328276285,0.7055075756,1
2021,26,123,0.4817004976,0.4493773478,0.5140236473,2
2021,26,125,0.8327548206,0.8217848181,0.843724823,1
2021,26,127,0.4817004929,0.4493773432,0.5140236426,2
2021,26,129,0.6008698341,0.5701614993,0.6315781689,2
2021,26,131,0.6752038541,0.6473385304,0.7030691778,2
2021,26,133,0.5459576426,0.5178106825,0.5741046027,2
2021,26,135,0.5777592721,0.5486893532,0.6068291911,2
2021,26,137,0.577759275,0.5486893561,0.606829194,2
2021,26,139,0.7693034668,0.7405908552,0.7980160783,1
2021,26,141,0.5777592773,0.5486893584,0.6068291962,2
2021,26,143,0.6008698326,0.5701614979,0.6315781674,2
2021,26,145,0.7467995907,0.7158835755,0.777715606,1
2021,26,147,0.7128641216,0.6796082465,0.7461199967,1
2021,26,149,0.6375768389,0.5994917829,0.6756618949,2
2021,26,151,0.541410893,0.5139518011,0.5688699849,2
2021,26,153,0.6142514605,0.5836810101,0.6448219109,2
2021,26,155,0.7478613549,0.7174062003,0.7783165094,2
2021,26,157,0.5414109033,0.5139518114,0.5688699951,2
2021,26,159,0.6482902993,0.6109435175,0.6856370811,2
2021,26,161,0.8125553201,0.7918438029,0.8332668374,1
2021,26,163,0.7355417561,0.7239024748,0.7471810374,1
2021,26,165,0.6475662125,0.6211771437,0.6739552813,2
2021,27,001,0.6880556049,0.6598983856,0.7162128242,2
2021,27,003,0.839397927,0.8149998294,0.8637960247,1
2021,27,005,0.7356128838,0.7062403148,0.7649854528,2
2021,27,007,0.7356128903,0.7062403215,0.764985459,2
2021,27,009,0.7554200646,0.7117393964,0.7991007327,2
2021,27,011,0.6836593102,0.6583790355,0.708939585,2
2021,27,013,0.7102198755,0.6739497094,0.7464900415,2
2021,27,015,0.7046805824,0.6745738285,0.7347873363,2
2021,27,017,0.6851394207,0.6642327187,0.7060461226,2
2021,27,019,0.8664039891,0.8319231968,0.9008847815,1
2021,27,021,0.6880556189,0.6598984,0.7162128379,2
2021,27,023,0.7046805845,0.6745738307,0.7347873384,2
2021,27,025,0.660635198,0.6314189299,0.6898514661,2
2021,27,027,0.7701496982,0.7432097728,0.7970896237,2
2021,27,029,0.7356128928,0.7062403241,0.7649854614,2
2021,27,031,0.6568008483,0.6249948417,0.6886068549,2
2021,27,033,0.6663934409,0.6368728069,0.6959140749,2
2021,27,035,0.6348778576,0.6057970769,0.6639586383,2
2021,27,037,0.8445013357,0.8235476918,0.8654549796,1
2021,27,039,0.6660143444,0.6332908009,0.6987378878,2
2021,27,041,0.6836593116,0.6583790369,0.7089395864,2
2021,27,043,0.6663934442,0.6368728102,0.6959140781,2
2021,27,045,0.7600274443,0.7307785437,0.7892763448,2
2021,27,047,0.6660143505,0.6332908073,0.6987378938,2
2021,27,049,0.7023720144,0.6698012003,0.7349428285,2
2021,27,051,0.6836593111,0.6583790364,0.7089395859,2
2021,27,053,0.8354655642,0.8222530319,0.8486780965,1
2021,27,055,0.760027439,0.7307785382,0.7892763398,2
2021,27,057,0.7356128864,0.7062403174,0.7649854553,2
2021,27,059,0.6606351989,0.6314189309,0.689851467,2
2021,27,061,0.6880556202,0.6598984012,0.7162128391,2
2021,27,063,0.6663934411,0.6368728071,0.6959140751,2
2021,27,065,0.6606351942,0.631418926,0.6898514624,2
2021,27,067,0.6596948889,0.6304445029,0.6889452748,2
2021,27,069,0.7701497031,0.7432097778,0.7970896284,2
2021,27,071,0.6568008482,0.6249948416,0.6886068548,2
2021,27,073,0.7046805912,0.6745738375,0.7347873449,2
2021,27,075,0.6568008391,0.6249948323,0.6886068459,2
2021,27,077,0.7356128891,0.7062403202,0.7649854579,2
2021,27,079,0.7023720256,0.6698012119,0.7349428394,2
2021,27,081,0.7046805882,0.6745738344,0.7347873419,2
2021,27,083,0.7046805824,0.6745738285,0.7347873363,2
2021,27,085,0.6596948876,0.6304445016,0.6889452736,2
2021,27,087,0.7356128801,0.7062403109,0.7649854492,2
2021,27,089,0.7701496975,0.743209772,0.797089623,2
2021,27,091,0.6663934448,0.6368728108,0.6959140787,2
2021,27,093,0.6596948911,0.6304445051,0.688945277,2
2021,27,095,0.6606351997,0.6314189317,0.6898514677,2
2021,27,097,0.6348778583,0.6057970776,0.663958639,2
2021,27,099,0.6660143411,0.6332907976,0.6987378846,2
2021,27,101,0.6663934467,0.6368728128,0.6959140806,2
2021,27,103,0.7102198737,0.6739497076,0.7464900398,2
2021,27,105,0.6663934458,0.6368728119,0.6959140797,2
2021,27,107,0.770149694,0.7432097684,0.7970896196,2
2021,27,109,0.8189931068,0.7852104751,0.8527757386,1
2021,27,111,0.6836592988,0.6583790238,0.7089395738,2
2021,27,113,0.7701497006,0.7432097753,0.797089626,2
2021,27,115,0.6606351917,0.6314189235,0.6898514599,2
2021,27,117,0.6663934409,0.6368728069,0.695914075,2
2021,27,119,0.7701497047,0.7432097795,0.7970896299,2
2021,27,121,0.6836593049,0.65837903,0.7089395798,2
2021,27,123,0.7860093777,0.7634086697,0.8086100856,1
2021,27,125,0.7701496978,0.7432097723,0.7970896233,2
2021,27,127,0.7046805896,0.6745738359,0.7347873433,2
2021,27,129,0.6596948834,0.6304444973,0.6889452694,2
2021,27,131,0.7023720087,0.6698011944,0.7349428229,2
2021,27,133,0.6663934405,0.6368728065,0.6959140745,2
2021,27,135,0.7701496996,0.7432097741,0.797089625,2
2021,27,137,0.708672696,0.6828345531,0.7345108389,1
2021,27,139,0.7668161013,0.7340035029,0.7996286997,1
2021,27,141,0.7554200498,0.7117393808,0.7991007188,2
2021,27,143,0.6596948859,0.6304444999,0.6889452719,2
2021,27,145,0.7284250487,0.6942057571,0.7626443402,1
2021,27,147,0.666014347,0.6332908036,0.6987378903,2
2021,27,149,0.683659313,0.6583790383,0.7089395877,2
2021,27,151,0.683659313,0.6583790383,0.7089395877,2
2021,27,153,0.634877861,0.6057970804,0.6639586417,2
2021,27,155,0.6836592992,0.6583790242,0.7089395742,2
2021,27,157,0.7600274413,0.7307785406,0.789276342,2
2021,27,159,0.6348778615,0.6057970808,0.6639586421,2
2021,27,161,0.7102198721,0.6739497059,0.7464900382,2
2021,27,163,0.8478046494,0.8209238238,0.874685475,1
2021,27,165,0.666393441,0.6368728069,0.695914075,2
2021,27,167,0.6836592998,0.6583790248,0.7089395748,2
2021,27,169,0.7600274346,0.7307785336,0.7892763356,2
2021,27,171,0.7479716801,0.7047135404,0.7912298197,1
2021,27,173,0.7046805833,0.6745738294,0.7347873372,2
2021,28,001,0.5029600103,0.4656797066,0.540240314,2
2021,28,003,0.5238449942,0.486278838,0.5614111504,2
2021,28,005,0.5029600081,0.4656797044,0.5402403118,2
2021,28,007,0.4005689127,0.3593150442,0.4418227812,2
2021,28,009,0.5238449929,0.4862788367,0.5614111492,2
2021,28,011,0.4116466332,0.372719422,0.4505738444,2
2021,28,013,0.5625769791,0.5259322481,0.5992217101,2
2021,28,015,0.4005689062,0.3593150378,0.4418227746,2
