year,state,county,subgroup_type,subgroup,share_access,share_access_ub,share_access_lb,share_access_quality
2021,29,023,race-ethnicity,Other Races and Ethnicities,0.44015,0.53292,0.34738,2
2021,29,023,race-ethnicity,"White, Non-Hispanic",0.49810,0.51909,0.47712,2
2021,29,025,all,All,0.56894,0.58474,0.55314,2
2021,29,025,race-ethnicity,"Black, Non-Hispanic",0.77915,0.91281,0.64549,3
2021,29,025,race-ethnicity,Hispanic,0.53493,0.66675,0.40311,3
2021,29,025,race-ethnicity,Other Races and Ethnicities,0.60204,0.68586,0.51821,2
2021,29,025,race-ethnicity,"White, Non-Hispanic",0.56439,0.58071,0.54808,2
2021,29,027,all,All,0.61271,0.62975,0.59568,2
2021,29,027,race-ethnicity,"Black, Non-Hispanic",0.49677,0.61475,0.37880,3
2021,29,027,race-ethnicity,Hispanic,0.47746,0.62505,0.32987,3
2021,29,027,race-ethnicity,Other Races and Ethnicities,0.77777,0.86668,0.68887,3
2021,29,027,race-ethnicity,"White, Non-Hispanic",0.61813,0.63568,0.60057,2
2021,29,029,all,All,0.55111,0.57006,0.53215,2
2021,29,029,race-ethnicity,"Black, Non-Hispanic",0.79394,0.91484,0.67305,3
2021,29,029,race-ethnicity,Hispanic,0.65462,0.77022,0.53903,3
2021,29,029,race-ethnicity,Other Races and Ethnicities,0.59195,0.69293,0.49097,3
2021,29,029,race-ethnicity,"White, Non-Hispanic",0.53420,0.55397,0.51444,2
2021,29,031,all,All,0.58410,0.60320,0.56499,2
2021,29,031,race-ethnicity,"Black, Non-Hispanic",0.63554,0.71613,0.55494,2
2021,29,031,race-ethnicity,Hispanic,0.63008,0.79736,0.46281,3
2021,29,031,race-ethnicity,Other Races and Ethnicities,0.65796,0.75094,0.56497,2
2021,29,031,race-ethnicity,"White, Non-Hispanic",0.57607,0.59632,0.55582,2
2021,29,033,all,All,0.60181,0.61648,0.58715,2
2021,29,033,race-ethnicity,"Black, Non-Hispanic",0.56609,0.66628,0.46590,3
2021,29,033,race-ethnicity,Hispanic,0.55206,0.66103,0.44309,3
2021,29,033,race-ethnicity,Other Races and Ethnicities,0.60785,0.70552,0.51019,3
2021,29,033,race-ethnicity,"White, Non-Hispanic",0.60439,0.61952,0.58925,2
2021,29,035,all,All,0.49915,0.51943,0.47887,2
2021,29,035,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,035,race-ethnicity,Hispanic,NA,NA,NA,3
2021,29,035,race-ethnicity,Other Races and Ethnicities,0.44015,0.53292,0.34738,2
2021,29,035,race-ethnicity,"White, Non-Hispanic",0.49810,0.51909,0.47712,2
2021,29,037,all,All,0.65184,0.66950,0.63419,1
2021,29,037,race-ethnicity,"Black, Non-Hispanic",0.69171,0.82816,0.55526,3
2021,29,037,race-ethnicity,Hispanic,0.62042,0.74640,0.49443,3
2021,29,037,race-ethnicity,Other Races and Ethnicities,0.73726,0.82484,0.64967,3
2021,29,037,race-ethnicity,"White, Non-Hispanic",0.64829,0.66665,0.62993,1
2021,29,039,all,All,0.45906,0.47561,0.44251,2
2021,29,039,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,039,race-ethnicity,Hispanic,0.64392,0.76933,0.51850,3
2021,29,039,race-ethnicity,Other Races and Ethnicities,0.53814,0.61873,0.45755,2
2021,29,039,race-ethnicity,"White, Non-Hispanic",0.44983,0.46687,0.43279,2
2021,29,041,all,All,0.60181,0.61648,0.58715,2
2021,29,041,race-ethnicity,"Black, Non-Hispanic",0.56609,0.66628,0.46590,3
2021,29,041,race-ethnicity,Hispanic,0.55206,0.66103,0.44309,3
2021,29,041,race-ethnicity,Other Races and Ethnicities,0.60785,0.70552,0.51019,3
2021,29,041,race-ethnicity,"White, Non-Hispanic",0.60439,0.61952,0.58925,2
2021,29,043,all,All,0.55426,0.57168,0.53685,2
2021,29,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,043,race-ethnicity,Hispanic,0.81976,0.94198,0.69755,3
2021,29,043,race-ethnicity,Other Races and Ethnicities,0.67274,0.76003,0.58545,2
2021,29,043,race-ethnicity,"White, Non-Hispanic",0.54297,0.56088,0.52507,2
2021,29,045,all,All,0.60160,0.61660,0.58659,2
2021,29,045,race-ethnicity,"Black, Non-Hispanic",0.64851,0.78220,0.51483,3
2021,29,045,race-ethnicity,Hispanic,NA,NA,NA,3
2021,29,045,race-ethnicity,Other Races and Ethnicities,0.58867,0.69148,0.48585,3
2021,29,045,race-ethnicity,"White, Non-Hispanic",0.59905,0.61437,0.58373,2
2021,29,047,all,All,0.75448,0.76516,0.74381,1
2021,29,047,race-ethnicity,"Black, Non-Hispanic",0.69741,0.75730,0.63752,1
2021,29,047,race-ethnicity,Hispanic,0.77941,0.82971,0.72910,1
2021,29,047,race-ethnicity,Other Races and Ethnicities,0.71201,0.76226,0.66177,1
2021,29,047,race-ethnicity,"White, Non-Hispanic",0.75989,0.77124,0.74855,1
2021,29,049,all,All,0.56894,0.58474,0.55314,2
2021,29,049,race-ethnicity,"Black, Non-Hispanic",0.77915,0.91281,0.64549,3
2021,29,049,race-ethnicity,Hispanic,0.53493,0.66675,0.40311,3
2021,29,049,race-ethnicity,Other Races and Ethnicities,0.60204,0.68586,0.51821,2
2021,29,049,race-ethnicity,"White, Non-Hispanic",0.56439,0.58071,0.54808,2
2021,29,051,all,All,0.61271,0.62975,0.59568,2
2021,29,051,race-ethnicity,"Black, Non-Hispanic",0.49677,0.61475,0.37880,3
2021,29,051,race-ethnicity,Hispanic,0.47746,0.62505,0.32987,3
2021,29,051,race-ethnicity,Other Races and Ethnicities,0.77777,0.86668,0.68887,3
2021,29,051,race-ethnicity,"White, Non-Hispanic",0.61813,0.63568,0.60057,2
2021,29,053,all,All,0.60181,0.61648,0.58715,2
2021,29,053,race-ethnicity,"Black, Non-Hispanic",0.56609,0.66628,0.46590,3
2021,29,053,race-ethnicity,Hispanic,0.55206,0.66103,0.44309,3
2021,29,053,race-ethnicity,Other Races and Ethnicities,0.60785,0.70552,0.51019,3
2021,29,053,race-ethnicity,"White, Non-Hispanic",0.60439,0.61952,0.58925,2
2021,29,055,all,All,0.54890,0.56896,0.52885,2
2021,29,055,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,055,race-ethnicity,Hispanic,0.47256,0.63343,0.31169,3
2021,29,055,race-ethnicity,Other Races and Ethnicities,0.68318,0.77302,0.59333,2
2021,29,055,race-ethnicity,"White, Non-Hispanic",0.54242,0.56318,0.52167,2
2021,29,057,all,All,0.45906,0.47561,0.44251,2
2021,29,057,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,057,race-ethnicity,Hispanic,0.64392,0.76933,0.51850,3
2021,29,057,race-ethnicity,Other Races and Ethnicities,0.53814,0.61873,0.45755,2
2021,29,057,race-ethnicity,"White, Non-Hispanic",0.44983,0.46687,0.43279,2
2021,29,059,all,All,0.43595,0.45637,0.41552,2
2021,29,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,059,race-ethnicity,Hispanic,0.58718,0.76336,0.41100,3
2021,29,059,race-ethnicity,Other Races and Ethnicities,0.42766,0.53284,0.32248,3
2021,29,059,race-ethnicity,"White, Non-Hispanic",0.43232,0.45327,0.41136,2
2021,29,061,all,All,0.54282,0.55654,0.52910,2
2021,29,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,061,race-ethnicity,Hispanic,0.54088,0.65076,0.43099,3
2021,29,061,race-ethnicity,Other Races and Ethnicities,0.54495,0.64671,0.44319,3
2021,29,061,race-ethnicity,"White, Non-Hispanic",0.54160,0.55557,0.52762,2
2021,29,063,all,All,0.58826,0.60626,0.57026,2
2021,29,063,race-ethnicity,"Black, Non-Hispanic",0.45814,0.59909,0.31718,3
2021,29,063,race-ethnicity,Hispanic,0.49167,0.61713,0.36621,3
2021,29,063,race-ethnicity,Other Races and Ethnicities,0.57435,0.68338,0.46532,3
2021,29,063,race-ethnicity,"White, Non-Hispanic",0.59873,0.61727,0.58018,2
2021,29,065,all,All,0.54890,0.56896,0.52885,2
2021,29,065,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,065,race-ethnicity,Hispanic,0.47256,0.63343,0.31169,3
2021,29,065,race-ethnicity,Other Races and Ethnicities,0.68318,0.77302,0.59333,2
2021,29,065,race-ethnicity,"White, Non-Hispanic",0.54242,0.56318,0.52167,2
2021,29,067,all,All,0.41261,0.43086,0.39437,2
2021,29,067,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,067,race-ethnicity,Hispanic,0.35754,0.52361,0.19148,3
2021,29,067,race-ethnicity,Other Races and Ethnicities,0.57488,0.66225,0.48752,2
2021,29,067,race-ethnicity,"White, Non-Hispanic",0.40507,0.42379,0.38635,2
2021,29,069,all,All,0.56959,0.58713,0.55206,2
2021,29,069,race-ethnicity,"Black, Non-Hispanic",0.49933,0.55942,0.43924,2
2021,29,069,race-ethnicity,Hispanic,0.59102,0.71979,0.46225,3
2021,29,069,race-ethnicity,Other Races and Ethnicities,0.60990,0.69375,0.52605,2
2021,29,069,race-ethnicity,"White, Non-Hispanic",0.57698,0.59593,0.55803,2
2021,29,071,all,All,0.57875,0.60181,0.55570,1
2021,29,071,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,071,race-ethnicity,Hispanic,NA,NA,NA,3
2021,29,071,race-ethnicity,Other Races and Ethnicities,0.55374,0.67849,0.42899,3
2021,29,071,race-ethnicity,"White, Non-Hispanic",0.57959,0.60325,0.55593,1
2021,29,073,all,All,0.54890,0.56896,0.52885,2
2021,29,073,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,073,race-ethnicity,Hispanic,0.47256,0.63343,0.31169,3
2021,29,073,race-ethnicity,Other Races and Ethnicities,0.68318,0.77302,0.59333,2
2021,29,073,race-ethnicity,"White, Non-Hispanic",0.54242,0.56318,0.52167,2
2021,29,075,all,All,0.54282,0.55654,0.52910,2
2021,29,075,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,075,race-ethnicity,Hispanic,0.54088,0.65076,0.43099,3
2021,29,075,race-ethnicity,Other Races and Ethnicities,0.54495,0.64671,0.44319,3
2021,29,075,race-ethnicity,"White, Non-Hispanic",0.54160,0.55557,0.52762,2
2021,29,077,all,All,0.62111,0.63227,0.60995,1
2021,29,077,race-ethnicity,"Black, Non-Hispanic",0.48552,0.58710,0.38394,3
2021,29,077,race-ethnicity,Hispanic,0.59557,0.67658,0.51456,1
2021,29,077,race-ethnicity,Other Races and Ethnicities,0.67483,0.72492,0.62474,1
2021,29,077,race-ethnicity,"White, Non-Hispanic",0.62401,0.63562,0.61241,1
2021,29,079,all,All,0.54282,0.55654,0.52910,2
2021,29,079,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,079,race-ethnicity,Hispanic,0.54088,0.65076,0.43099,3
2021,29,079,race-ethnicity,Other Races and Ethnicities,0.54495,0.64671,0.44319,3
2021,29,079,race-ethnicity,"White, Non-Hispanic",0.54160,0.55557,0.52762,2
2021,29,081,all,All,0.54282,0.55654,0.52910,2
2021,29,081,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,081,race-ethnicity,Hispanic,0.54088,0.65076,0.43099,3
2021,29,081,race-ethnicity,Other Races and Ethnicities,0.54495,0.64671,0.44319,3
2021,29,081,race-ethnicity,"White, Non-Hispanic",0.54160,0.55557,0.52762,2
2021,29,083,all,All,0.45906,0.47561,0.44251,2
2021,29,083,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,083,race-ethnicity,Hispanic,0.64392,0.76933,0.51850,3
2021,29,083,race-ethnicity,Other Races and Ethnicities,0.53814,0.61873,0.45755,2
2021,29,083,race-ethnicity,"White, Non-Hispanic",0.44983,0.46687,0.43279,2
2021,29,085,all,All,0.43595,0.45637,0.41552,2
2021,29,085,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,085,race-ethnicity,Hispanic,0.58718,0.76336,0.41100,3
2021,29,085,race-ethnicity,Other Races and Ethnicities,0.42766,0.53284,0.32248,3
2021,29,085,race-ethnicity,"White, Non-Hispanic",0.43232,0.45327,0.41136,2
2021,29,087,all,All,0.54282,0.55654,0.52910,2
2021,29,087,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,087,race-ethnicity,Hispanic,0.54088,0.65076,0.43099,3
2021,29,087,race-ethnicity,Other Races and Ethnicities,0.54495,0.64671,0.44319,3
2021,29,087,race-ethnicity,"White, Non-Hispanic",0.54160,0.55557,0.52762,2
2021,29,089,all,All,0.60181,0.61648,0.58715,2
2021,29,089,race-ethnicity,"Black, Non-Hispanic",0.56609,0.66628,0.46590,3
2021,29,089,race-ethnicity,Hispanic,0.55206,0.66103,0.44309,3
2021,29,089,race-ethnicity,Other Races and Ethnicities,0.60785,0.70552,0.51019,3
2021,29,089,race-ethnicity,"White, Non-Hispanic",0.60439,0.61952,0.58925,2
2021,29,091,all,All,0.41261,0.43086,0.39437,2
2021,29,091,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,091,race-ethnicity,Hispanic,0.35754,0.52361,0.19148,3
2021,29,091,race-ethnicity,Other Races and Ethnicities,0.57488,0.66225,0.48752,2
2021,29,091,race-ethnicity,"White, Non-Hispanic",0.40507,0.42379,0.38635,2
2021,29,093,all,All,0.49915,0.51943,0.47887,2
2021,29,093,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,093,race-ethnicity,Hispanic,NA,NA,NA,3
2021,29,093,race-ethnicity,Other Races and Ethnicities,0.44015,0.53292,0.34738,2
2021,29,093,race-ethnicity,"White, Non-Hispanic",0.49810,0.51909,0.47712,2
2021,29,095,all,All,0.72145,0.72923,0.71367,1
2021,29,095,race-ethnicity,"Black, Non-Hispanic",0.59246,0.61226,0.57266,1
2021,29,095,race-ethnicity,Hispanic,0.64998,0.68434,0.61561,1
2021,29,095,race-ethnicity,Other Races and Ethnicities,0.72723,0.76132,0.69315,1
2021,29,095,race-ethnicity,"White, Non-Hispanic",0.77342,0.78207,0.76478,1
2021,29,097,all,All,0.54233,0.55851,0.52614,2
2021,29,097,race-ethnicity,"Black, Non-Hispanic",0.38853,0.55001,0.22705,3
2021,29,097,race-ethnicity,Hispanic,0.45152,0.54019,0.36285,2
2021,29,097,race-ethnicity,Other Races and Ethnicities,0.55264,0.61452,0.49075,2
2021,29,097,race-ethnicity,"White, Non-Hispanic",0.54932,0.56646,0.53217,2
2021,29,099,all,All,0.67314,0.68854,0.65773,1
2021,29,099,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,099,race-ethnicity,Hispanic,0.78935,0.92074,0.65795,3
2021,29,099,race-ethnicity,Other Races and Ethnicities,0.82294,0.88284,0.76304,1
2021,29,099,race-ethnicity,"White, Non-Hispanic",0.66331,0.67930,0.64732,1
2021,29,101,all,All,0.56894,0.58474,0.55314,2
2021,29,101,race-ethnicity,"Black, Non-Hispanic",0.77915,0.91281,0.64549,3
2021,29,101,race-ethnicity,Hispanic,0.53493,0.66675,0.40311,3
2021,29,101,race-ethnicity,Other Races and Ethnicities,0.60204,0.68586,0.51821,2
2021,29,101,race-ethnicity,"White, Non-Hispanic",0.56439,0.58071,0.54808,2
2021,29,103,all,All,0.60160,0.61660,0.58659,2
2021,29,103,race-ethnicity,"Black, Non-Hispanic",0.64851,0.78220,0.51483,3
2021,29,103,race-ethnicity,Hispanic,NA,NA,NA,3
2021,29,103,race-ethnicity,Other Races and Ethnicities,0.58867,0.69148,0.48585,3
2021,29,103,race-ethnicity,"White, Non-Hispanic",0.59905,0.61437,0.58373,2
2021,29,105,all,All,0.43595,0.45637,0.41552,2
2021,29,105,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,105,race-ethnicity,Hispanic,0.58718,0.76336,0.41100,3
2021,29,105,race-ethnicity,Other Races and Ethnicities,0.42766,0.53284,0.32248,3
2021,29,105,race-ethnicity,"White, Non-Hispanic",0.43232,0.45327,0.41136,2
2021,29,107,all,All,0.56894,0.58474,0.55314,2
2021,29,107,race-ethnicity,"Black, Non-Hispanic",0.77915,0.91281,0.64549,3
2021,29,107,race-ethnicity,Hispanic,0.53493,0.66675,0.40311,3
2021,29,107,race-ethnicity,Other Races and Ethnicities,0.60204,0.68586,0.51821,2
2021,29,107,race-ethnicity,"White, Non-Hispanic",0.56439,0.58071,0.54808,2
2021,29,109,all,All,0.45906,0.47561,0.44251,2
2021,29,109,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,109,race-ethnicity,Hispanic,0.64392,0.76933,0.51850,3
2021,29,109,race-ethnicity,Other Races and Ethnicities,0.53814,0.61873,0.45755,2
2021,29,109,race-ethnicity,"White, Non-Hispanic",0.44983,0.46687,0.43279,2
2021,29,111,all,All,0.60160,0.61660,0.58659,2
2021,29,111,race-ethnicity,"Black, Non-Hispanic",0.64851,0.78220,0.51483,3
2021,29,111,race-ethnicity,Hispanic,NA,NA,NA,3
2021,29,111,race-ethnicity,Other Races and Ethnicities,0.58867,0.69148,0.48585,3
2021,29,111,race-ethnicity,"White, Non-Hispanic",0.59905,0.61437,0.58373,2
2021,29,113,all,All,0.63133,0.64816,0.61449,2
2021,29,113,race-ethnicity,"Black, Non-Hispanic",0.56657,0.69301,0.44012,3
2021,29,113,race-ethnicity,Hispanic,0.67457,0.83443,0.51471,3
2021,29,113,race-ethnicity,Other Races and Ethnicities,0.58909,0.69247,0.48570,3
2021,29,113,race-ethnicity,"White, Non-Hispanic",0.63311,0.65043,0.61579,2
2021,29,115,all,All,0.54282,0.55654,0.52910,2
2021,29,115,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,115,race-ethnicity,Hispanic,0.54088,0.65076,0.43099,3
2021,29,115,race-ethnicity,Other Races and Ethnicities,0.54495,0.64671,0.44319,3
2021,29,115,race-ethnicity,"White, Non-Hispanic",0.54160,0.55557,0.52762,2
2021,29,117,all,All,0.54282,0.55654,0.52910,2
2021,29,117,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,117,race-ethnicity,Hispanic,0.54088,0.65076,0.43099,3
2021,29,117,race-ethnicity,Other Races and Ethnicities,0.54495,0.64671,0.44319,3
2021,29,117,race-ethnicity,"White, Non-Hispanic",0.54160,0.55557,0.52762,2
2021,29,119,all,All,0.53168,0.54925,0.51410,2
2021,29,119,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,119,race-ethnicity,Hispanic,0.47585,0.56237,0.38933,2
2021,29,119,race-ethnicity,Other Races and Ethnicities,0.41513,0.48575,0.34450,2
2021,29,119,race-ethnicity,"White, Non-Hispanic",0.54741,0.56596,0.52885,2
2021,29,121,all,All,0.60160,0.61660,0.58659,2
2021,29,121,race-ethnicity,"Black, Non-Hispanic",0.64851,0.78220,0.51483,3
2021,29,121,race-ethnicity,Hispanic,NA,NA,NA,3
2021,29,121,race-ethnicity,Other Races and Ethnicities,0.58867,0.69148,0.48585,3
2021,29,121,race-ethnicity,"White, Non-Hispanic",0.59905,0.61437,0.58373,2
2021,29,123,all,All,0.49915,0.51943,0.47887,2
2021,29,123,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,123,race-ethnicity,Hispanic,NA,NA,NA,3
2021,29,123,race-ethnicity,Other Races and Ethnicities,0.44015,0.53292,0.34738,2
2021,29,123,race-ethnicity,"White, Non-Hispanic",0.49810,0.51909,0.47712,2
2021,29,125,all,All,0.54890,0.56896,0.52885,2
2021,29,125,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,125,race-ethnicity,Hispanic,0.47256,0.63343,0.31169,3
2021,29,125,race-ethnicity,Other Races and Ethnicities,0.68318,0.77302,0.59333,2
2021,29,125,race-ethnicity,"White, Non-Hispanic",0.54242,0.56318,0.52167,2
2021,29,127,all,All,0.60160,0.61660,0.58659,2
2021,29,127,race-ethnicity,"Black, Non-Hispanic",0.64851,0.78220,0.51483,3
2021,29,127,race-ethnicity,Hispanic,NA,NA,NA,3
2021,29,127,race-ethnicity,Other Races and Ethnicities,0.58867,0.69148,0.48585,3
2021,29,127,race-ethnicity,"White, Non-Hispanic",0.59905,0.61437,0.58373,2
2021,29,129,all,All,0.54282,0.55654,0.52910,2
2021,29,129,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,129,race-ethnicity,Hispanic,0.54088,0.65076,0.43099,3
2021,29,129,race-ethnicity,Other Races and Ethnicities,0.54495,0.64671,0.44319,3
2021,29,129,race-ethnicity,"White, Non-Hispanic",0.54160,0.55557,0.52762,2
2021,29,131,all,All,0.55111,0.57006,0.53215,2
2021,29,131,race-ethnicity,"Black, Non-Hispanic",0.79394,0.91484,0.67305,3
2021,29,131,race-ethnicity,Hispanic,0.65462,0.77022,0.53903,3
2021,29,131,race-ethnicity,Other Races and Ethnicities,0.59195,0.69293,0.49097,3
2021,29,131,race-ethnicity,"White, Non-Hispanic",0.53420,0.55397,0.51444,2
2021,29,133,all,All,0.56959,0.58713,0.55206,2
2021,29,133,race-ethnicity,"Black, Non-Hispanic",0.49933,0.55942,0.43924,2
2021,29,133,race-ethnicity,Hispanic,0.59102,0.71979,0.46225,3
2021,29,133,race-ethnicity,Other Races and Ethnicities,0.60990,0.69375,0.52605,2
2021,29,133,race-ethnicity,"White, Non-Hispanic",0.57698,0.59593,0.55803,2
2021,29,135,all,All,0.61271,0.62975,0.59568,2
2021,29,135,race-ethnicity,"Black, Non-Hispanic",0.49677,0.61475,0.37880,3
2021,29,135,race-ethnicity,Hispanic,0.47746,0.62505,0.32987,3
2021,29,135,race-ethnicity,Other Races and Ethnicities,0.77777,0.86668,0.68887,3
2021,29,135,race-ethnicity,"White, Non-Hispanic",0.61813,0.63568,0.60057,2
2021,29,137,all,All,0.60160,0.61660,0.58659,2
2021,29,137,race-ethnicity,"Black, Non-Hispanic",0.64851,0.78220,0.51483,3
2021,29,137,race-ethnicity,Hispanic,NA,NA,NA,3
2021,29,137,race-ethnicity,Other Races and Ethnicities,0.58867,0.69148,0.48585,3
2021,29,137,race-ethnicity,"White, Non-Hispanic",0.59905,0.61437,0.58373,2
2021,29,139,all,All,0.63133,0.64816,0.61449,2
2021,29,139,race-ethnicity,"Black, Non-Hispanic",0.56657,0.69301,0.44012,3
2021,29,139,race-ethnicity,Hispanic,0.67457,0.83443,0.51471,3
2021,29,139,race-ethnicity,Other Races and Ethnicities,0.58909,0.69247,0.48570,3
2021,29,139,race-ethnicity,"White, Non-Hispanic",0.63311,0.65043,0.61579,2
2021,29,141,all,All,0.55111,0.57006,0.53215,2
2021,29,141,race-ethnicity,"Black, Non-Hispanic",0.79394,0.91484,0.67305,3
2021,29,141,race-ethnicity,Hispanic,0.65462,0.77022,0.53903,3
2021,29,141,race-ethnicity,Other Races and Ethnicities,0.59195,0.69293,0.49097,3
2021,29,141,race-ethnicity,"White, Non-Hispanic",0.53420,0.55397,0.51444,2
2021,29,143,all,All,0.56959,0.58713,0.55206,2
2021,29,143,race-ethnicity,"Black, Non-Hispanic",0.49933,0.55942,0.43924,2
2021,29,143,race-ethnicity,Hispanic,0.59102,0.71979,0.46225,3
2021,29,143,race-ethnicity,Other Races and Ethnicities,0.60990,0.69375,0.52605,2
2021,29,143,race-ethnicity,"White, Non-Hispanic",0.57698,0.59593,0.55803,2
2021,29,145,all,All,0.54233,0.55851,0.52614,2
2021,29,145,race-ethnicity,"Black, Non-Hispanic",0.38853,0.55001,0.22705,3
2021,29,145,race-ethnicity,Hispanic,0.45152,0.54019,0.36285,2
2021,29,145,race-ethnicity,Other Races and Ethnicities,0.55264,0.61452,0.49075,2
2021,29,145,race-ethnicity,"White, Non-Hispanic",0.54932,0.56646,0.53217,2
2021,29,147,all,All,0.54282,0.55654,0.52910,2
2021,29,147,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,147,race-ethnicity,Hispanic,0.54088,0.65076,0.43099,3
2021,29,147,race-ethnicity,Other Races and Ethnicities,0.54495,0.64671,0.44319,3
2021,29,147,race-ethnicity,"White, Non-Hispanic",0.54160,0.55557,0.52762,2
2021,29,149,all,All,0.41261,0.43086,0.39437,2
2021,29,149,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,149,race-ethnicity,Hispanic,0.35754,0.52361,0.19148,3
2021,29,149,race-ethnicity,Other Races and Ethnicities,0.57488,0.66225,0.48752,2
2021,29,149,race-ethnicity,"White, Non-Hispanic",0.40507,0.42379,0.38635,2
2021,29,151,all,All,0.61271,0.62975,0.59568,2
2021,29,151,race-ethnicity,"Black, Non-Hispanic",0.49677,0.61475,0.37880,3
2021,29,151,race-ethnicity,Hispanic,0.47746,0.62505,0.32987,3
2021,29,151,race-ethnicity,Other Races and Ethnicities,0.77777,0.86668,0.68887,3
2021,29,151,race-ethnicity,"White, Non-Hispanic",0.61813,0.63568,0.60057,2
2021,29,153,all,All,0.41261,0.43086,0.39437,2
2021,29,153,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,153,race-ethnicity,Hispanic,0.35754,0.52361,0.19148,3
2021,29,153,race-ethnicity,Other Races and Ethnicities,0.57488,0.66225,0.48752,2
2021,29,153,race-ethnicity,"White, Non-Hispanic",0.40507,0.42379,0.38635,2
2021,29,155,all,All,0.56959,0.58713,0.55206,2
2021,29,155,race-ethnicity,"Black, Non-Hispanic",0.49933,0.55942,0.43924,2
2021,29,155,race-ethnicity,Hispanic,0.59102,0.71979,0.46225,3
2021,29,155,race-ethnicity,Other Races and Ethnicities,0.60990,0.69375,0.52605,2
2021,29,155,race-ethnicity,"White, Non-Hispanic",0.57698,0.59593,0.55803,2
2021,29,157,all,All,0.52076,0.54156,0.49997,2
2021,29,157,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,157,race-ethnicity,Hispanic,NA,NA,NA,3
2021,29,157,race-ethnicity,Other Races and Ethnicities,0.75555,0.86003,0.65107,3
2021,29,157,race-ethnicity,"White, Non-Hispanic",0.51513,0.53640,0.49386,2
2021,29,159,all,All,0.60181,0.61648,0.58715,2
2021,29,159,race-ethnicity,"Black, Non-Hispanic",0.56609,0.66628,0.46590,3
2021,29,159,race-ethnicity,Hispanic,0.55206,0.66103,0.44309,3
2021,29,159,race-ethnicity,Other Races and Ethnicities,0.60785,0.70552,0.51019,3
2021,29,159,race-ethnicity,"White, Non-Hispanic",0.60439,0.61952,0.58925,2
2021,29,161,all,All,0.54890,0.56896,0.52885,2
2021,29,161,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,29,161,race-ethnicity,Hispanic,0.47256,0.63343,0.31169,3
2021,29,161,race-ethnicity,Other Races and Ethnicities,0.68318,0.77302,0.59333,2
2021,29,161,race-ethnicity,"White, Non-Hispanic",0.54242,0.56318,0.52167,2
2021,29,163,all,All,0.63133,0.64816,0.61449,2
2021,29,163,race-ethnicity,"Black, Non-Hispanic",0.56657,0.69301,0.44012,3
2021,29,163,race-ethnicity,Hispanic,0.67457,0.83443,0.51471,3
2021,29,163,race-ethnicity,Other Races and Ethnicities,0.58909,0.69247,0.48570,3
2021,29,163,race-ethnicity,"White, Non-Hispanic",0.63311,0.65043,0.61579,2
2021,29,165,all,All,0.78475,0.80151,0.76800,1
2021,29,165,race-ethnicity,"Black, Non-Hispanic",0.77507,0.86436,0.68578,3
2021,29,165,race-ethnicity,Hispanic,0.87878,0.94092,0.81665,1
2021,29,165,race-ethnicity,Other Races and Ethnicities,0.83129,0.89774,0.76484,1
2021,29,165,race-ethnicity,"White, Non-Hispanic",0.77515,0.79345,0.75685,1
