year,state,county,low_birth_weight,low_birth_weight_lb,low_birth_weight_ub,low_birth_weight_quality
2018,32,033,0.088914223,0.079496853,0.098331593,3
2018,32,510,0.088914223,0.079496853,0.098331593,3
2018,33,001,0.067950584,0.058547985,0.077353179,3
2018,33,003,0.067950584,0.058547985,0.077353179,3
2018,33,005,0.067950584,0.058547985,0.077353179,3
2018,33,007,0.067950584,0.058547985,0.077353179,3
2018,33,009,0.067950584,0.058547985,0.077353179,3
2018,33,011,0.069032103,0.06131256,0.076751642,1
2018,33,013,0.065184049,0.051785707,0.078582391,1
2018,33,015,0.073640481,0.063692264,0.083588697,1
2018,33,017,0.051663749,0.038825754,0.06450174,1
2018,33,019,0.067950584,0.058547985,0.077353179,3
2018,34,001,0.079399139,0.069377676,0.089420602,1
2018,34,003,0.076376751,0.07093516,0.081818342,1
2018,34,005,0.078808703,0.070815407,0.086801998,1
2018,34,007,0.088369071,0.081278741,0.095459402,1
2018,34,009,0.077513963,0.063663818,0.091364108,3
2018,34,011,0.098591551,0.085246332,0.11193677,1
2018,34,013,0.099692956,0.0939411,0.10544481,1
2018,34,015,0.072075337,0.062428776,0.081721902,1
2018,34,017,0.086803518,0.081347585,0.092259452,1
2018,34,019,0.05268595,0.038612105,0.066759795,1
2018,34,021,0.079809859,0.071408376,0.088211343,1
2018,34,023,0.083098434,0.077353612,0.088843256,1
2018,34,025,0.075407609,0.068663031,0.082152188,1
2018,34,027,0.053264987,0.046694264,0.05983571,1
2018,34,029,0.055136453,0.050424498,0.059848409,1
2018,34,031,0.083919294,0.07720039,0.090638198,1
2018,34,033,0.077513963,0.063663818,0.091364108,3
2018,34,035,0.077594265,0.068337761,0.08685077,1
2018,34,037,0.056525353,0.043475367,0.06957534,1
2018,34,039,0.079238601,0.072807588,0.085669614,1
2018,34,041,0.074509807,0.058394127,0.090625487,1
2018,35,001,0.09936396,0.092393167,0.10633475,1
2018,35,003,0.087876841,0.082139358,0.093614325,3
2018,35,005,0.087876841,0.082139358,0.093614325,3
2018,35,006,0.087876841,0.082139358,0.093614325,3
2018,35,007,0.087876841,0.082139358,0.093614325,3
2018,35,009,0.087876841,0.082139358,0.093614325,3
2018,35,011,0.087876841,0.082139358,0.093614325,3
2018,35,013,0.075376883,0.065203644,0.085550122,1
2018,35,015,0.087876841,0.082139358,0.093614325,3
2018,35,017,0.087876841,0.082139358,0.093614325,3
2018,35,019,0.087876841,0.082139358,0.093614325,3
2018,35,021,0.087876841,0.082139358,0.093614325,3
2018,35,023,0.087876841,0.082139358,0.093614325,3
2018,35,025,0.087876841,0.082139358,0.093614325,3
2018,35,027,0.087876841,0.082139358,0.093614325,3
2018,35,028,0.087876841,0.082139358,0.093614325,3
2018,35,029,0.087876841,0.082139358,0.093614325,3
2018,35,031,0.087876841,0.082139358,0.093614325,3
2018,35,033,0.087876841,0.082139358,0.093614325,3
2018,35,035,0.087876841,0.082139358,0.093614325,3
2018,35,037,0.087876841,0.082139358,0.093614325,3
2018,35,039,0.087876841,0.082139358,0.093614325,3
2018,35,041,0.087876841,0.082139358,0.093614325,3
2018,35,043,0.091366909,0.076219536,0.10651428,1
2018,35,045,0.078363381,0.064492315,0.092234448,1
2018,35,047,0.087876841,0.082139358,0.093614325,3
2018,35,049,0.10508475,0.087587252,0.12258224,1
2018,35,051,0.087876841,0.082139358,0.093614325,3
2018,35,053,0.087876841,0.082139358,0.093614325,3
2018,35,055,0.087876841,0.082139358,0.093614325,3
2018,35,057,0.087876841,0.082139358,0.093614325,3
2018,35,059,0.087876841,0.082139358,0.093614325,3
2018,35,061,0.087876841,0.082139358,0.093614325,3
2018,36,001,0.076949738,0.067224517,0.086674958,1
2018,36,003,0.071790867,0.068013489,0.075568244,3
2018,36,005,0.097778,0.093673579,0.10188242,1
2018,36,007,0.078400001,0.066232964,0.090567037,1
2018,36,009,0.071790867,0.068013489,0.075568244,3
2018,36,011,0.071790867,0.068013489,0.075568244,3
2018,36,013,0.091123328,0.075314157,0.1069325,1
2018,36,015,0.071790867,0.068013489,0.075568244,3
2018,36,017,0.071790867,0.068013489,0.075568244,3
2018,36,019,0.071790867,0.068013489,0.075568244,3
2018,36,021,0.071790867,0.068013489,0.075568244,3
2018,36,023,0.071790867,0.068013489,0.075568244,3
2018,36,025,0.071790867,0.068013489,0.075568244,3
2018,36,027,0.069073781,0.059227537,0.078920029,1
2018,36,029,0.086462706,0.080890596,0.092034817,1
2018,36,031,0.071790867,0.068013489,0.075568244,3
2018,36,033,0.071790867,0.068013489,0.075568244,3
2018,36,035,0.071790867,0.068013489,0.075568244,3
2018,36,037,0.071790867,0.068013489,0.075568244,3
2018,36,039,0.071790867,0.068013489,0.075568244,3
2018,36,041,0.071790867,0.068013489,0.075568244,3
2018,36,043,0.071790867,0.068013489,0.075568244,3
2018,36,045,0.065662004,0.054399312,0.076924697,1
2018,36,047,0.078821823,0.076132536,0.08151111,1
2018,36,049,0.071790867,0.068013489,0.075568244,3
2018,36,051,0.071790867,0.068013489,0.075568244,3
2018,36,053,0.071790867,0.068013489,0.075568244,3
2018,36,055,0.087678641,0.081388645,0.093968637,1
2018,36,057,0.071790867,0.068013489,0.075568244,3
2018,36,059,0.076040782,0.071669318,0.080412246,1
2018,36,061,0.083147258,0.078998908,0.087295607,1
2018,36,063,0.092513114,0.080111489,0.10491474,1
2018,36,065,0.069283143,0.059322912,0.079243369,1
2018,36,067,0.085228361,0.077663012,0.092793711,1
2018,36,069,0.077881619,0.060955644,0.094807595,1
2018,36,071,0.066205531,0.059354536,0.073056526,1
2018,36,073,0.071790867,0.068013489,0.075568244,3
2018,36,075,0.061157025,0.047655493,0.074658558,1
2018,36,077,0.071790867,0.068013489,0.075568244,3
2018,36,079,0.071790867,0.068013489,0.075568244,3
2018,36,081,0.08499483,0.08173047,0.08825919,1
2018,36,083,0.069987386,0.057431169,0.082543604,1
2018,36,085,0.082963534,0.075454183,0.090472884,1
2018,36,087,0.056138512,0.050172027,0.062104996,1
2018,36,089,0.064485081,0.049550146,0.079420015,1
2018,36,091,0.060366154,0.049982529,0.070749782,1
2018,36,093,0.099020675,0.085365295,0.11267605,1
2018,36,095,0.071790867,0.068013489,0.075568244,3
2018,36,097,0.071790867,0.068013489,0.075568244,3
2018,36,099,0.071790867,0.068013489,0.075568244,3
2018,36,101,0.071790867,0.068013489,0.075568244,3
2018,36,103,0.080413856,0.076100811,0.0847269,1
2018,36,105,0.071790867,0.068013489,0.075568244,3
2018,36,107,0.071790867,0.068013489,0.075568244,3
2018,36,109,0.081632651,0.061837785,0.10142752,1
2018,36,111,0.070504531,0.057743568,0.083265498,1
2018,36,113,0.071790867,0.068013489,0.075568244,3
2018,36,115,0.071790867,0.068013489,0.075568244,3
2018,36,117,0.071790867,0.068013489,0.075568244,3
2018,36,119,0.079837352,0.074546851,0.085127853,1
2018,36,121,0.071790867,0.068013489,0.075568244,3
2018,36,123,0.071790867,0.068013489,0.075568244,3
2018,37,001,0.092488505,0.079652481,0.10532453,1
2018,37,003,0.098375395,0.095067807,0.10168298,3
2018,37,005,0.098375395,0.095067807,0.10168298,3
2018,37,007,0.098375395,0.095067807,0.10168298,3
2018,37,009,0.098375395,0.095067807,0.10168298,3
2018,37,011,0.098375395,0.095067807,0.10168298,3
2018,37,013,0.098375395,0.095067807,0.10168298,3
2018,37,015,0.098375395,0.095067807,0.10168298,3
2018,37,017,0.098375395,0.095067807,0.10168298,3
2018,37,019,0.09127789,0.073300943,0.10925484,1
2018,37,021,0.087867796,0.076727763,0.09900783,1
2018,37,023,0.098375395,0.095067807,0.10168298,3
2018,37,025,0.088552058,0.077431053,0.099673063,1
2018,37,027,0.098375395,0.095067807,0.10168298,3
2018,37,029,0.098375395,0.095067807,0.10168298,3
2018,37,031,0.098375395,0.095067807,0.10168298,3
2018,37,033,0.098375395,0.095067807,0.10168298,3
2018,37,035,0.072695032,0.060323611,0.085066453,1
2018,37,037,0.098375395,0.095067807,0.10168298,3
2018,37,039,0.098375395,0.095067807,0.10168298,3
2018,37,041,0.098375395,0.095067807,0.10168298,3
2018,37,043,0.098375395,0.095067807,0.10168298,3
2018,37,045,0.098375395,0.095067807,0.10168298,3
2018,37,047,0.098375395,0.095067807,0.10168298,3
2018,37,049,0.087509349,0.07236217,0.10265653,1
2018,37,051,0.098907202,0.090943813,0.10687059,1
2018,37,053,0.098375395,0.095067807,0.10168298,3
2018,37,055,0.098375395,0.095067807,0.10168298,3
2018,37,057,0.09537407,0.081615835,0.1091323,1
2018,37,059,0.098375395,0.095067807,0.10168298,3
2018,37,061,0.098375395,0.095067807,0.10168298,3
2018,37,063,0.086767897,0.078202359,0.095333435,1
2018,37,065,0.098375395,0.095067807,0.10168298,3
2018,37,067,0.10420518,0.09510266,0.11330769,1
2018,37,069,0.098375395,0.095067807,0.10168298,3
2018,37,071,0.092313789,0.081020705,0.10360687,1
2018,37,073,0.098375395,0.095067807,0.10168298,3
2018,37,075,0.098375395,0.095067807,0.10168298,3
2018,37,077,0.098375395,0.095067807,0.10168298,3
2018,37,079,0.098375395,0.095067807,0.10168298,3
2018,37,081,0.096726678,0.089314975,0.10413838,1
2018,37,083,0.098375395,0.095067807,0.10168298,3
2018,37,085,0.091056913,0.077929392,0.10418443,1
2018,37,087,0.098375395,0.095067807,0.10168298,3
2018,37,089,0.090576395,0.073561214,0.10759158,1
2018,37,091,0.098375395,0.095067807,0.10168298,3
2018,37,093,0.098375395,0.095067807,0.10168298,3
2018,37,095,0.098375395,0.095067807,0.10168298,3
2018,37,097,0.098360658,0.084938034,0.11178328,1
2018,37,099,0.098375395,0.095067807,0.10168298,3
2018,37,101,0.089169204,0.077519551,0.10081886,1
2018,37,103,0.098375395,0.095067807,0.10168298,3
2018,37,105,0.098375395,0.095067807,0.10168298,3
2018,37,107,0.098375395,0.095067807,0.10168298,3
2018,37,109,0.098375395,0.095067807,0.10168298,3
2018,37,111,0.098375395,0.095067807,0.10168298,3
2018,37,113,0.098375395,0.095067807,0.10168298,3
2018,37,115,0.098375395,0.095067807,0.10168298,3
2018,37,117,0.098375395,0.095067807,0.10168298,3
2018,37,119,0.096452251,0.091668367,0.10123613,1
2018,37,121,0.098375395,0.095067807,0.10168298,3
2018,37,123,0.098375395,0.095067807,0.10168298,3
2018,37,125,0.098375395,0.095067807,0.10168298,3
2018,37,127,0.098375395,0.095067807,0.10168298,3
2018,37,129,0.085901029,0.074033998,0.097768061,1
2018,37,131,0.098375395,0.095067807,0.10168298,3
2018,37,133,0.063488014,0.055856604,0.071119428,1
2018,37,135,0.086419754,0.070065551,0.10277396,1
2018,37,137,0.098375395,0.095067807,0.10168298,3
2018,37,139,0.098375395,0.095067807,0.10168298,3
2018,37,141,0.098375395,0.095067807,0.10168298,3
2018,37,143,0.098375395,0.095067807,0.10168298,3
2018,37,145,0.098375395,0.095067807,0.10168298,3
2018,37,147,0.11473836,0.10105157,0.12842515,1
2018,37,149,0.098375395,0.095067807,0.10168298,3
2018,37,151,0.081578948,0.067818128,0.095339768,1
2018,37,153,0.098375395,0.095067807,0.10168298,3
2018,37,155,0.11896349,0.10356454,0.13436243,1
2018,37,157,0.098375395,0.095067807,0.10168298,3
2018,37,159,0.11048336,0.095088579,0.12587816,1
2018,37,161,0.098375395,0.095067807,0.10168298,3
2018,37,163,0.098375395,0.095067807,0.10168298,3
2018,37,165,0.098375395,0.095067807,0.10168298,3
2018,37,167,0.098375395,0.095067807,0.10168298,3
2018,37,169,0.098375395,0.095067807,0.10168298,3
2018,37,171,0.098375395,0.095067807,0.10168298,3
2018,37,173,0.098375395,0.095067807,0.10168298,3
2018,37,175,0.098375395,0.095067807,0.10168298,3
2018,37,177,0.098375395,0.095067807,0.10168298,3
2018,37,179,0.076640844,0.066113405,0.087168284,1
2018,37,181,0.098375395,0.095067807,0.10168298,3
2018,37,183,0.0752149,0.070603162,0.079826638,1
2018,37,185,0.098375395,0.095067807,0.10168298,3
2018,37,187,0.098375395,0.095067807,0.10168298,3
2018,37,189,0.098375395,0.095067807,0.10168298,3
2018,37,191,0.088522591,0.074766368,0.10227881,1
2018,37,193,0.098375395,0.095067807,0.10168298,3
2018,37,195,0.098375395,0.095067807,0.10168298,3
2018,37,197,0.098375395,0.095067807,0.10168298,3
2018,37,199,0.098375395,0.095067807,0.10168298,3
2018,38,001,0.065273196,0.05992062,0.070625767,3
2018,38,003,0.065273196,0.05992062,0.070625767,3
2018,38,005,0.065273196,0.05992062,0.070625767,3
2018,38,007,0.065273196,0.05992062,0.070625767,3
2018,38,009,0.065273196,0.05992062,0.070625767,3
2018,38,011,0.065273196,0.05992062,0.070625767,3
2018,38,013,0.065273196,0.05992062,0.070625767,3
2018,38,015,0.065273196,0.05992062,0.070625767,3
2018,38,017,0.066856913,0.056972418,0.076741412,1
2018,38,019,0.065273196,0.05992062,0.070625767,3
2018,38,021,0.065273196,0.05992062,0.070625767,3
2018,38,023,0.065273196,0.05992062,0.070625767,3
2018,38,025,0.065273196,0.05992062,0.070625767,3
2018,38,027,0.065273196,0.05992062,0.070625767,3
2018,38,029,0.065273196,0.05992062,0.070625767,3
2018,38,031,0.065273196,0.05992062,0.070625767,3
2018,38,033,0.065273196,0.05992062,0.070625767,3
2018,38,035,0.065273196,0.05992062,0.070625767,3
2018,38,037,0.065273196,0.05992062,0.070625767,3
2018,38,039,0.065273196,0.05992062,0.070625767,3
2018,38,041,0.065273196,0.05992062,0.070625767,3
2018,38,043,0.065273196,0.05992062,0.070625767,3
2018,38,045,0.065273196,0.05992062,0.070625767,3
2018,38,047,0.065273196,0.05992062,0.070625767,3
2018,38,049,0.065273196,0.05992062,0.070625767,3
2018,38,051,0.065273196,0.05992062,0.070625767,3
2018,38,053,0.065273196,0.05992062,0.070625767,3
2018,38,055,0.065273196,0.05992062,0.070625767,3
2018,38,057,0.065273196,0.05992062,0.070625767,3
2018,38,059,0.065273196,0.05992062,0.070625767,3
2018,38,061,0.065273196,0.05992062,0.070625767,3
2018,38,063,0.065273196,0.05992062,0.070625767,3
2018,38,065,0.065273196,0.05992062,0.070625767,3
2018,38,067,0.065273196,0.05992062,0.070625767,3
2018,38,069,0.065273196,0.05992062,0.070625767,3
2018,38,071,0.065273196,0.05992062,0.070625767,3
2018,38,073,0.065273196,0.05992062,0.070625767,3
2018,38,075,0.065273196,0.05992062,0.070625767,3
2018,38,077,0.065273196,0.05992062,0.070625767,3
2018,38,079,0.065273196,0.05992062,0.070625767,3
2018,38,081,0.065273196,0.05992062,0.070625767,3
2018,38,083,0.065273196,0.05992062,0.070625767,3
2018,38,085,0.065273196,0.05992062,0.070625767,3
2018,38,087,0.065273196,0.05992062,0.070625767,3
2018,38,089,0.065273196,0.05992062,0.070625767,3
2018,38,091,0.065273196,0.05992062,0.070625767,3
2018,38,093,0.065273196,0.05992062,0.070625767,3
2018,38,095,0.065273196,0.05992062,0.070625767,3
2018,38,097,0.065273196,0.05992062,0.070625767,3
2018,38,099,0.065273196,0.05992062,0.070625767,3
2018,38,101,0.065273196,0.05992062,0.070625767,3
2018,38,103,0.065273196,0.05992062,0.070625767,3
2018,38,105,0.065273196,0.05992062,0.070625767,3
2018,39,001,0.074209802,0.071271122,0.077148482,3
2018,39,003,0.093172692,0.077026203,0.10931918,1
2018,39,005,0.074209802,0.071271122,0.077148482,3
2018,39,007,0.077343039,0.06154919,0.093136884,1
2018,39,009,0.074209802,0.071271122,0.077148482,3
2018,39,011,0.074209802,0.071271122,0.077148482,3
2018,39,013,0.074209802,0.071271122,0.077148482,3
2018,39,015,0.074209802,0.071271122,0.077148482,3
2018,39,017,0.084172823,0.076030642,0.092315003,1
2018,39,019,0.074209802,0.071271122,0.077148482,3
2018,39,021,0.074209802,0.071271122,0.077148482,3
2018,39,023,0.087628864,0.073561281,0.10169645,1
2018,39,025,0.075790383,0.064995043,0.086585723,1
2018,39,027,0.074209802,0.071271122,0.077148482,3
2018,39,029,0.074338086,0.057930972,0.090745203,1
2018,39,031,0.074209802,0.071271122,0.077148482,3
2018,39,033,0.074209802,0.071271122,0.077148482,3
2018,39,035,0.10420726,0.099120118,0.10929441,1
2018,39,037,0.074209802,0.071271122,0.077148482,3
2018,39,039,0.074209802,0.071271122,0.077148482,3
2018,39,041,0.05988593,0.049747147,0.070024714,1
2018,39,043,0.074209802,0.071271122,0.077148482,3
2018,39,045,0.077890955,0.065033279,0.09074863,1
2018,39,047,0.074209802,0.071271122,0.077148482,3
2018,39,049,0.091067821,0.086902402,0.095233239,1
2018,39,051,0.074209802,0.071271122,0.077148482,3
2018,39,053,0.074209802,0.071271122,0.077148482,3
2018,39,055,0.074209802,0.071271122,0.077148482,3
2018,39,057,0.077906974,0.06524016,0.090573788,1
2018,39,059,0.074209802,0.071271122,0.077148482,3
2018,39,061,0.094679475,0.089164406,0.10019454,1
2018,39,063,0.074209802,0.071271122,0.077148482,3
2018,39,065,0.074209802,0.071271122,0.077148482,3
2018,39,067,0.074209802,0.071271122,0.077148482,3
2018,39,069,0.074209802,0.071271122,0.077148482,3
2018,39,071,0.074209802,0.071271122,0.077148482,3
2018,39,073,0.074209802,0.071271122,0.077148482,3
2018,39,075,0.074209802,0.071271122,0.077148482,3
2018,39,077,0.074209802,0.071271122,0.077148482,3
2018,39,079,0.074209802,0.071271122,0.077148482,3
2018,39,081,0.074209802,0.071271122,0.077148482,3
2018,39,083,0.074209802,0.071271122,0.077148482,3
2018,39,085,0.069199458,0.058620539,0.079778381,1
2018,39,087,0.074209802,0.071271122,0.077148482,3
2018,39,089,0.088442214,0.075966902,0.10091753,1
2018,39,091,0.074209802,0.071271122,0.077148482,3
2018,39,093,0.084427767,0.074791566,0.094063967,1
2018,39,095,0.096970819,0.089088239,0.1048534,1
2018,39,097,0.074209802,0.071271122,0.077148482,3
2018,39,099,0.12206573,0.10881018,0.13532129,1
2018,39,101,0.074209802,0.071271122,0.077148482,3
2018,39,103,0.05074627,0.040235322,0.061257217,1
2018,39,105,0.074209802,0.071271122,0.077148482,3
2018,39,107,0.074209802,0.071271122,0.077148482,3
2018,39,109,0.044105172,0.032384597,0.055825748,1
2018,39,111,0.074209802,0.071271122,0.077148482,3
2018,39,113,0.08617761,0.079342201,0.093013018,1
2018,39,115,0.074209802,0.071271122,0.077148482,3
2018,39,117,0.074209802,0.071271122,0.077148482,3
2018,39,119,0.074209802,0.071271122,0.077148482,3
2018,39,121,0.074209802,0.071271122,0.077148482,3
2018,39,123,0.074209802,0.071271122,0.077148482,3
2018,39,125,0.074209802,0.071271122,0.077148482,3
2018,39,127,0.074209802,0.071271122,0.077148482,3
2018,39,129,0.074209802,0.071271122,0.077148482,3
2018,39,131,0.074209802,0.071271122,0.077148482,3
2018,39,133,0.068394527,0.055119615,0.081669435,1
2018,39,135,0.074209802,0.071271122,0.077148482,3
2018,39,137,0.074209802,0.071271122,0.077148482,3
2018,39,139,0.079822615,0.065381326,0.094263904,1
2018,39,141,0.074209802,0.071271122,0.077148482,3
2018,39,143,0.074209802,0.071271122,0.077148482,3
2018,39,145,0.074209802,0.071271122,0.077148482,3
2018,39,147,0.074209802,0.071271122,0.077148482,3
2018,39,149,0.074209802,0.071271122,0.077148482,3
2018,39,151,0.09425626,0.085283972,0.10322855,1
2018,39,153,0.08885517,0.08161369,0.09609665,1
2018,39,155,0.087040618,0.074890867,0.099190369,1
2018,39,157,0.074209802,0.071271122,0.077148482,3
2018,39,159,0.074209802,0.071271122,0.077148482,3
2018,39,161,0.074209802,0.071271122,0.077148482,3
2018,39,163,0.074209802,0.071271122,0.077148482,3
2018,39,165,0.062039044,0.052191101,0.071886986,1
2018,39,167,0.074209802,0.071271122,0.077148482,3
2018,39,169,0.059474412,0.047283892,0.071664937,1
2018,39,171,0.074209802,0.071271122,0.077148482,3
2018,39,173,0.06793049,0.054069452,0.081791528,1
2018,39,175,0.074209802,0.071271122,0.077148482,3
2018,40,001,0.078482866,0.075024351,0.081941381,3
2018,40,003,0.078482866,0.075024351,0.081941381,3
2018,40,005,0.078482866,0.075024351,0.081941381,3
2018,40,007,0.078482866,0.075024351,0.081941381,3
2018,40,009,0.078482866,0.075024351,0.081941381,3
2018,40,011,0.078482866,0.075024351,0.081941381,3
2018,40,013,0.078482866,0.075024351,0.081941381,3
2018,40,015,0.078482866,0.075024351,0.081941381,3
2018,40,017,0.075187966,0.063210443,0.08716549,1
2018,40,019,0.078482866,0.075024351,0.081941381,3
2018,40,021,0.078482866,0.075024351,0.081941381,3
2018,40,023,0.078482866,0.075024351,0.081941381,3
2018,40,025,0.078482866,0.075024351,0.081941381,3
2018,40,027,0.074152544,0.064502217,0.083802871,1
2018,40,029,0.078482866,0.075024351,0.081941381,3
2018,40,031,0.082688875,0.069522865,0.095854886,1
2018,40,033,0.078482866,0.075024351,0.081941381,3
2018,40,035,0.078482866,0.075024351,0.081941381,3
2018,40,037,0.078482866,0.075024351,0.081941381,3
2018,40,039,0.078482866,0.075024351,0.081941381,3
2018,40,041,0.078482866,0.075024351,0.081941381,3
2018,40,043,0.078482866,0.075024351,0.081941381,3
2018,40,045,0.078482866,0.075024351,0.081941381,3
2018,40,047,0.078482866,0.075024351,0.081941381,3
2018,40,049,0.078482866,0.075024351,0.081941381,3
2018,40,051,0.078482866,0.075024351,0.081941381,3
2018,40,053,0.078482866,0.075024351,0.081941381,3
2018,40,055,0.078482866,0.075024351,0.081941381,3
2018,40,057,0.078482866,0.075024351,0.081941381,3
2018,40,059,0.078482866,0.075024351,0.081941381,3
2018,40,061,0.078482866,0.075024351,0.081941381,3
2018,40,063,0.078482866,0.075024351,0.081941381,3
2018,40,065,0.078482866,0.075024351,0.081941381,3
2018,40,067,0.078482866,0.075024351,0.081941381,3
2018,40,069,0.078482866,0.075024351,0.081941381,3
2018,40,071,0.078482866,0.075024351,0.081941381,3
2018,40,073,0.078482866,0.075024351,0.081941381,3
2018,40,075,0.078482866,0.075024351,0.081941381,3
2018,40,077,0.078482866,0.075024351,0.081941381,3
2018,40,079,0.078482866,0.075024351,0.081941381,3
2018,40,081,0.078482866,0.075024351,0.081941381,3
2018,40,083,0.078482866,0.075024351,0.081941381,3
2018,40,085,0.078482866,0.075024351,0.081941381,3
2018,40,087,0.078482866,0.075024351,0.081941381,3
2018,40,089,0.078482866,0.075024351,0.081941381,3
2018,40,091,0.078482866,0.075024351,0.081941381,3
2018,40,093,0.078482866,0.075024351,0.081941381,3
2018,40,095,0.078482866,0.075024351,0.081941381,3
2018,40,097,0.078482866,0.075024351,0.081941381,3
2018,40,099,0.078482866,0.075024351,0.081941381,3
2018,40,101,0.078482866,0.075024351,0.081941381,3
2018,40,103,0.078482866,0.075024351,0.081941381,3
2018,40,105,0.078482866,0.075024351,0.081941381,3
2018,40,107,0.078482866,0.075024351,0.081941381,3
2018,40,109,0.090124555,0.084830537,0.095418572,1
2018,40,111,0.078482866,0.075024351,0.081941381,3
2018,40,113,0.078482866,0.075024351,0.081941381,3
2018,40,115,0.078482866,0.075024351,0.081941381,3
2018,40,117,0.078482866,0.075024351,0.081941381,3
2018,40,119,0.078482866,0.075024351,0.081941381,3
2018,40,121,0.078482866,0.075024351,0.081941381,3
2018,40,123,0.078482866,0.075024351,0.081941381,3
2018,40,125,0.078482866,0.075024351,0.081941381,3
2018,40,127,0.078482866,0.075024351,0.081941381,3
2018,40,129,0.078482866,0.075024351,0.081941381,3
2018,40,131,0.078482866,0.075024351,0.081941381,3
2018,40,133,0.078482866,0.075024351,0.081941381,3
2018,40,135,0.078482866,0.075024351,0.081941381,3
2018,40,137,0.078482866,0.075024351,0.081941381,3
2018,40,139,0.078482866,0.075024351,0.081941381,3
2018,40,141,0.078482866,0.075024351,0.081941381,3
2018,40,143,0.088485666,0.082594551,0.09437678,1
2018,40,145,0.078482866,0.075024351,0.081941381,3
2018,40,147,0.078482866,0.075024351,0.081941381,3
2018,40,149,0.078482866,0.075024351,0.081941381,3
2018,40,151,0.078482866,0.075024351,0.081941381,3
2018,40,153,0.078482866,0.075024351,0.081941381,3
2018,41,001,0.068961911,0.063881412,0.07404241,3
2018,41,003,0.068961911,0.063881412,0.07404241,3
2018,41,005,0.053539254,0.046460643,0.060617864,1
2018,41,007,0.068961911,0.063881412,0.07404241,3
2018,41,009,0.068961911,0.063881412,0.07404241,3
2018,41,011,0.068961911,0.063881412,0.07404241,3
2018,41,013,0.068961911,0.063881412,0.07404241,3
2018,41,015,0.068961911,0.063881412,0.07404241,3
2018,41,017,0.077723041,0.065446042,0.090000041,1
2018,41,019,0.074074075,0.058255654,0.089892499,1
2018,41,021,0.068961911,0.063881412,0.07404241,3
2018,41,023,0.068961911,0.063881412,0.07404241,3
2018,41,025,0.068961911,0.063881412,0.07404241,3
2018,41,027,0.068961911,0.063881412,0.07404241,3
2018,41,029,0.065484308,0.055144668,0.075823948,1
2018,41,031,0.068961911,0.063881412,0.07404241,3
2018,41,033,0.068961911,0.063881412,0.07404241,3
2018,41,035,0.068961911,0.063881412,0.07404241,3
2018,41,037,0.068961911,0.063881412,0.07404241,3
2018,41,039,0.070977442,0.062249064,0.079705819,1
2018,41,041,0.068961911,0.063881412,0.07404241,3
2018,41,043,0.060606062,0.048602723,0.072609402,1
2018,41,045,0.068961911,0.063881412,0.07404241,3
2018,41,047,0.06717667,0.059590526,0.074762814,1
2018,41,049,0.068961911,0.063881412,0.07404241,3
2018,41,051,0.068461448,0.062998407,0.073924489,1
2018,41,053,0.068961911,0.063881412,0.07404241,3
2018,41,055,0.068961911,0.063881412,0.07404241,3
2018,41,057,0.068961911,0.063881412,0.07404241,3
2018,41,059,0.068961911,0.063881412,0.07404241,3
2018,41,061,0.068961911,0.063881412,0.07404241,3
2018,41,063,0.068961911,0.063881412,0.07404241,3
2018,41,065,0.068961911,0.063881412,0.07404241,3
2018,41,067,0.066002488,0.059930842,0.07207413,1
2018,41,069,0.068961911,0.063881412,0.07404241,3
2018,41,071,0.068961911,0.063881412,0.07404241,3
2018,42,001,0.065573767,0.049534552,0.081612982,1
2018,42,003,0.085743718,0.080858558,0.090628877,1
2018,42,005,0.076267444,0.07213378,0.080401108,3
2018,42,007,0.074617349,0.061610755,0.087623946,1
2018,42,009,0.076267444,0.07213378,0.080401108,3
2018,42,011,0.087192871,0.079039179,0.095346563,1
2018,42,013,0.074750833,0.059895575,0.089606091,1
2018,42,015,0.076267444,0.07213378,0.080401108,3
2018,42,017,0.076424189,0.069530055,0.083318323,1
2018,42,019,0.058165547,0.047316477,0.069014616,1
2018,42,021,0.0828548,0.06737975,0.09832985,1
2018,42,023,0.076267444,0.07213378,0.080401108,3
2018,42,025,0.076267444,0.07213378,0.080401108,3
2018,42,027,0.05465414,0.041634932,0.067673348,1
2018,42,029,0.062965721,0.056467723,0.069463722,1
2018,42,031,0.076267444,0.07213378,0.080401108,3
2018,42,033,0.076267444,0.07213378,0.080401108,3
2018,42,035,0.076267444,0.07213378,0.080401108,3
2018,42,037,0.076267444,0.07213378,0.080401108,3
2018,42,039,0.076267444,0.07213378,0.080401108,3
2018,42,041,0.066769585,0.057157755,0.076381415,1
2018,42,043,0.091872789,0.082157873,0.10158771,1
2018,42,045,0.085931443,0.079090081,0.092772804,1
2018,42,047,0.076267444,0.07213378,0.080401108,3
2018,42,049,0.093098491,0.082300849,0.10389613,1
2018,42,051,0.092564493,0.076917589,0.1082114,1
2018,42,053,0.076267444,0.07213378,0.080401108,3
2018,42,055,0.074308753,0.06197105,0.086646453,1
2018,42,057,0.076267444,0.07213378,0.080401108,3
2018,42,059,0.076267444,0.07213378,0.080401108,3
2018,42,061,0.076267444,0.07213378,0.080401108,3
2018,42,063,0.076267444,0.07213378,0.080401108,3
2018,42,065,0.076267444,0.07213378,0.080401108,3
2018,42,067,0.076267444,0.07213378,0.080401108,3
