year,state,county,subgroup_type,subgroup,rate_low_birth_weight,rate_low_birth_weight_lb,rate_low_birth_weight_ub,rate_low_birth_weight_quality
2022,08,117,race-ethnicity,Hispanic,.10733984,.094843008,.11983667,3
2022,08,117,race-ethnicity,Other Races and Ethnicities,.14784946,.11177891,.18392,3
2022,08,117,race-ethnicity,"White, Non-Hispanic",.10242748,.094078682,.11077627,3
2022,08,119,all,All,.10659327,.099827908,.11335862,3
2022,08,119,mothers-education,Less than High School,.10802139,.088124633,.12791815,3
2022,08,119,mothers-education,GED/High School Degree,.11794298,.10299663,.13288933,3
2022,08,119,mothers-education,Some College,.11421477,.098682545,.12974699,3
2022,08,119,mothers-education,College Degree or Higher,.095836826,.086192653,.105481,3
2022,08,119,race-ethnicity,"Black, Non-Hispanic",,,,
2022,08,119,race-ethnicity,Hispanic,.10733984,.094843008,.11983667,3
2022,08,119,race-ethnicity,Other Races and Ethnicities,.14784946,.11177891,.18392,3
2022,08,119,race-ethnicity,"White, Non-Hispanic",.10242748,.094078682,.11077627,3
2022,08,121,all,All,.10659327,.099827908,.11335862,3
2022,08,121,mothers-education,Less than High School,.10802139,.088124633,.12791815,3
2022,08,121,mothers-education,GED/High School Degree,.11794298,.10299663,.13288933,3
2022,08,121,mothers-education,Some College,.11421477,.098682545,.12974699,3
2022,08,121,mothers-education,College Degree or Higher,.095836826,.086192653,.105481,3
2022,08,121,race-ethnicity,"Black, Non-Hispanic",,,,
2022,08,121,race-ethnicity,Hispanic,.10733984,.094843008,.11983667,3
2022,08,121,race-ethnicity,Other Races and Ethnicities,.14784946,.11177891,.18392,3
2022,08,121,race-ethnicity,"White, Non-Hispanic",.10242748,.094078682,.11077627,3
2022,08,123,all,All,.093350112,.085091434,.10160879,1
2022,08,123,mothers-education,Less than High School,.083038867,.060305487,.10577225,1
2022,08,123,mothers-education,GED/High School Degree,.10396476,.086208001,.12172152,1
2022,08,123,mothers-education,Some College,.1107628,.090878703,.1306469,1
2022,08,123,mothers-education,College Degree or Higher,.082494006,.070684858,.094303153,1
2022,08,123,race-ethnicity,"Black, Non-Hispanic",,,,
2022,08,123,race-ethnicity,Hispanic,.08739496,.074293442,.10049648,1
2022,08,123,race-ethnicity,Other Races and Ethnicities,.1025641,.063691147,.14143705,2
2022,08,123,race-ethnicity,"White, Non-Hispanic",.097091049,.085811526,.10837057,1
2022,08,125,all,All,.10659327,.099827908,.11335862,3
2022,08,125,mothers-education,Less than High School,.10802139,.088124633,.12791815,3
2022,08,125,mothers-education,GED/High School Degree,.11794298,.10299663,.13288933,3
2022,08,125,mothers-education,Some College,.11421477,.098682545,.12974699,3
2022,08,125,mothers-education,College Degree or Higher,.095836826,.086192653,.105481,3
2022,08,125,race-ethnicity,"Black, Non-Hispanic",,,,
2022,08,125,race-ethnicity,Hispanic,.10733984,.094843008,.11983667,3
2022,08,125,race-ethnicity,Other Races and Ethnicities,.14784946,.11177891,.18392,3
2022,08,125,race-ethnicity,"White, Non-Hispanic",.10242748,.094078682,.11077627,3
2022,09,110,all,All,,,,
2022,09,110,mothers-education,Less than High School,,,,
2022,09,110,mothers-education,GED/High School Degree,,,,
2022,09,110,mothers-education,Some College,,,,
2022,09,110,mothers-education,College Degree or Higher,,,,
2022,09,110,race-ethnicity,"Black, Non-Hispanic",,,,
2022,09,110,race-ethnicity,Hispanic,,,,
2022,09,110,race-ethnicity,Other Races and Ethnicities,,,,
2022,09,110,race-ethnicity,"White, Non-Hispanic",,,,
2022,09,120,all,All,,,,
2022,09,120,mothers-education,Less than High School,,,,
2022,09,120,mothers-education,GED/High School Degree,,,,
2022,09,120,mothers-education,Some College,,,,
2022,09,120,mothers-education,College Degree or Higher,,,,
2022,09,120,race-ethnicity,"Black, Non-Hispanic",,,,
2022,09,120,race-ethnicity,Hispanic,,,,
2022,09,120,race-ethnicity,Other Races and Ethnicities,,,,
2022,09,120,race-ethnicity,"White, Non-Hispanic",,,,
2022,09,130,all,All,,,,
2022,09,130,mothers-education,Less than High School,,,,
2022,09,130,mothers-education,GED/High School Degree,,,,
2022,09,130,mothers-education,Some College,,,,
2022,09,130,mothers-education,College Degree or Higher,,,,
2022,09,130,race-ethnicity,"Black, Non-Hispanic",,,,
2022,09,130,race-ethnicity,Hispanic,,,,
2022,09,130,race-ethnicity,Other Races and Ethnicities,,,,
2022,09,130,race-ethnicity,"White, Non-Hispanic",,,,
2022,09,140,all,All,,,,
2022,09,140,mothers-education,Less than High School,,,,
2022,09,140,mothers-education,GED/High School Degree,,,,
2022,09,140,mothers-education,Some College,,,,
2022,09,140,mothers-education,College Degree or Higher,,,,
2022,09,140,race-ethnicity,"Black, Non-Hispanic",,,,
2022,09,140,race-ethnicity,Hispanic,,,,
2022,09,140,race-ethnicity,Other Races and Ethnicities,,,,
2022,09,140,race-ethnicity,"White, Non-Hispanic",,,,
2022,09,150,all,All,,,,
2022,09,150,mothers-education,Less than High School,,,,
2022,09,150,mothers-education,GED/High School Degree,,,,
2022,09,150,mothers-education,Some College,,,,
2022,09,150,mothers-education,College Degree or Higher,,,,
2022,09,150,race-ethnicity,"Black, Non-Hispanic",,,,
2022,09,150,race-ethnicity,Hispanic,,,,
2022,09,150,race-ethnicity,Other Races and Ethnicities,,,,
2022,09,150,race-ethnicity,"White, Non-Hispanic",,,,
2022,09,160,all,All,,,,
2022,09,160,mothers-education,Less than High School,,,,
2022,09,160,mothers-education,GED/High School Degree,,,,
2022,09,160,mothers-education,Some College,,,,
2022,09,160,mothers-education,College Degree or Higher,,,,
2022,09,160,race-ethnicity,"Black, Non-Hispanic",,,,
2022,09,160,race-ethnicity,Hispanic,,,,
2022,09,160,race-ethnicity,Other Races and Ethnicities,,,,
2022,09,160,race-ethnicity,"White, Non-Hispanic",,,,
2022,09,170,all,All,,,,
2022,09,170,mothers-education,Less than High School,,,,
2022,09,170,mothers-education,GED/High School Degree,,,,
2022,09,170,mothers-education,Some College,,,,
2022,09,170,mothers-education,College Degree or Higher,,,,
2022,09,170,race-ethnicity,"Black, Non-Hispanic",,,,
2022,09,170,race-ethnicity,Hispanic,,,,
2022,09,170,race-ethnicity,Other Races and Ethnicities,,,,
2022,09,170,race-ethnicity,"White, Non-Hispanic",,,,
2022,09,180,all,All,,,,
2022,09,180,mothers-education,Less than High School,,,,
2022,09,180,mothers-education,GED/High School Degree,,,,
2022,09,180,mothers-education,Some College,,,,
2022,09,180,mothers-education,College Degree or Higher,,,,
2022,09,180,race-ethnicity,"Black, Non-Hispanic",,,,
2022,09,180,race-ethnicity,Hispanic,,,,
2022,09,180,race-ethnicity,Other Races and Ethnicities,,,,
2022,09,180,race-ethnicity,"White, Non-Hispanic",,,,
2022,09,190,all,All,,,,
2022,09,190,mothers-education,Less than High School,,,,
2022,09,190,mothers-education,GED/High School Degree,,,,
2022,09,190,mothers-education,Some College,,,,
2022,09,190,mothers-education,College Degree or Higher,,,,
2022,09,190,race-ethnicity,"Black, Non-Hispanic",,,,
2022,09,190,race-ethnicity,Hispanic,,,,
2022,09,190,race-ethnicity,Other Races and Ethnicities,,,,
2022,09,190,race-ethnicity,"White, Non-Hispanic",,,,
2022,10,001,all,All,.10284664,.09008944,.11560385,1
2022,10,001,mothers-education,Less than High School,.089347079,.056573324,.12212083,2
2022,10,001,mothers-education,GED/High School Degree,.1276252,.10133883,.15391156,1
2022,10,001,mothers-education,Some College,.095435686,.06920512,.12166625,1
2022,10,001,mothers-education,College Degree or Higher,.08959157,.069273293,.10990985,1
2022,10,001,race-ethnicity,"Black, Non-Hispanic",.14285715,.11506481,.17064948,1
2022,10,001,race-ethnicity,Hispanic,.093984962,.058916871,.12905306,2
2022,10,001,race-ethnicity,Other Races and Ethnicities,.1446541,.089978471,.19932972,2
2022,10,001,race-ethnicity,"White, Non-Hispanic",.076382793,.060957339,.091808252,1
2022,10,003,all,All,.093162671,.085911155,.10041419,1
2022,10,003,mothers-education,Less than High School,.12820514,.10016245,.15624782,1
2022,10,003,mothers-education,GED/High School Degree,.10817308,.093249284,.12309688,1
2022,10,003,mothers-education,Some College,.092373788,.07377395,.11097363,1
2022,10,003,mothers-education,College Degree or Higher,.07395833,.064400293,.083516367,1
2022,10,003,race-ethnicity,"Black, Non-Hispanic",.1251981,.11028958,.14010662,1
2022,10,003,race-ethnicity,Hispanic,.089337178,.072010085,.10666427,1
2022,10,003,race-ethnicity,Other Races and Ethnicities,.087378643,.065114304,.10964298,1
2022,10,003,race-ethnicity,"White, Non-Hispanic",.072093025,.062112693,.082073361,1
2022,10,005,all,All,.071980476,.061764903,.082196049,1
2022,10,005,mothers-education,Less than High School,.079365082,.057115443,.10161472,1
2022,10,005,mothers-education,GED/High School Degree,.083333336,.062052745,.10461392,1
2022,10,005,mothers-education,Some College,.056338027,.034442253,.078233801,2
2022,10,005,mothers-education,College Degree or Higher,.060489062,.043726712,.077251412,1
2022,10,005,race-ethnicity,"Black, Non-Hispanic",.14367816,.10682452,.1805318,1
2022,10,005,race-ethnicity,Hispanic,.050872091,.034452438,.067291744,1
2022,10,005,race-ethnicity,Other Races and Ethnicities,,,,
2022,10,005,race-ethnicity,"White, Non-Hispanic",.063214011,.050051142,.076376878,1
2022,11,001,all,All,.098476402,.091976702,.1049761,1
2022,11,001,mothers-education,Less than High School,.12059765,.099745564,.14144973,1
2022,11,001,mothers-education,GED/High School Degree,.13885647,.12248561,.15522733,1
2022,11,001,mothers-education,Some College,.12433581,.10325301,.1454186,1
2022,11,001,mothers-education,College Degree or Higher,.071510695,.06385234,.07916905,1
2022,11,001,race-ethnicity,"Black, Non-Hispanic",.14481969,.13315059,.15648879,1
2022,11,001,race-ethnicity,Hispanic,.06305638,.050080631,.076032124,1
2022,11,001,race-ethnicity,Other Races and Ethnicities,.071310118,.050769743,.091850489,1
2022,11,001,race-ethnicity,"White, Non-Hispanic",.061491162,.052260604,.070721723,1
2022,12,001,all,All,.10175832,.090296909,.11321974,1
2022,12,001,mothers-education,Less than High School,.16201118,.10803264,.21598972,2
2022,12,001,mothers-education,GED/High School Degree,.14304812,.11795674,.1681395,1
2022,12,001,mothers-education,Some College,.11508951,.083456889,.14672214,1
2022,12,001,mothers-education,College Degree or Higher,.065925926,.052688364,.079163484,1
2022,12,001,race-ethnicity,"Black, Non-Hispanic",.17319848,.14682664,.19957031,1
2022,12,001,race-ethnicity,Hispanic,.09968847,.066914998,.13246194,1
2022,12,001,race-ethnicity,Other Races and Ethnicities,.072398193,.038231369,.10656501,2
2022,12,001,race-ethnicity,"White, Non-Hispanic",.064925373,.051732663,.078118086,1
2022,12,003,all,All,.094318435,.089362159,.09927471,3
2022,12,003,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,003,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,003,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,003,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,003,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,003,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,003,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,003,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,005,all,All,.090344168,.078059487,.10262885,1
2022,12,005,mothers-education,Less than High School,.078947365,.043944813,.11394992,2
2022,12,005,mothers-education,GED/High School Degree,.1201849,.095166795,.14520299,1
2022,12,005,mothers-education,Some College,.068131872,.04497911,.091284633,1
2022,12,005,mothers-education,College Degree or Higher,.072755419,.052725941,.092784896,1
2022,12,005,race-ethnicity,"Black, Non-Hispanic",.13535912,.10011689,.17060135,1
2022,12,005,race-ethnicity,Hispanic,.064935066,.037415523,.092454612,2
2022,12,005,race-ethnicity,Other Races and Ethnicities,.097744361,.047273476,.14821525,2
2022,12,005,race-ethnicity,"White, Non-Hispanic",.083139084,.068054922,.098223247,1
2022,12,007,all,All,.094318435,.089362159,.09927471,3
2022,12,007,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,007,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,007,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,007,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,007,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,007,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,007,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,007,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,009,all,All,.091100074,.083305836,.098894313,1
2022,12,009,mothers-education,Less than High School,.0990991,.06700632,.13119188,1
2022,12,009,mothers-education,GED/High School Degree,.10643185,.089706153,.12315755,1
2022,12,009,mothers-education,Some College,.094449855,.076563254,.11233646,1
2022,12,009,mothers-education,College Degree or Higher,.07970161,.069183454,.090219766,1
2022,12,009,race-ethnicity,"Black, Non-Hispanic",.16440049,.13885981,.18994117,1
2022,12,009,race-ethnicity,Hispanic,.082424246,.063657992,.1011905,1
2022,12,009,race-ethnicity,Other Races and Ethnicities,.084745765,.052964225,.1165273,2
2022,12,009,race-ethnicity,"White, Non-Hispanic",.075968526,.066934191,.085002862,1
2022,12,011,all,All,.098060392,.094065793,.10205499,1
2022,12,011,mothers-education,Less than High School,.11935808,.10512761,.13358854,1
2022,12,011,mothers-education,GED/High School Degree,.11634994,.10793521,.12476467,1
2022,12,011,mothers-education,Some College,.096529812,.087481327,.1055783,1
2022,12,011,mothers-education,College Degree or Higher,.083412223,.077854,.088970445,1
2022,12,011,race-ethnicity,"Black, Non-Hispanic",.14376672,.13600668,.15152675,1
2022,12,011,race-ethnicity,Hispanic,.073308006,.067248233,.079367779,1
2022,12,011,race-ethnicity,Other Races and Ethnicities,.11077543,.091254123,.13029674,1
2022,12,011,race-ethnicity,"White, Non-Hispanic",.061151754,.054719638,.067583874,1
2022,12,013,all,All,.094318435,.089362159,.09927471,3
2022,12,013,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,013,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,013,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,013,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,013,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,013,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,013,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,013,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,015,all,All,.091778204,.074281514,.10927489,1
2022,12,015,mothers-education,Less than High School,,,,
2022,12,015,mothers-education,GED/High School Degree,.11111111,.078233145,.14398909,1
2022,12,015,mothers-education,Some College,.093617022,.056373101,.13086094,2
2022,12,015,mothers-education,College Degree or Higher,.065527067,.039639201,.091414928,2
2022,12,015,race-ethnicity,"Black, Non-Hispanic",.11494253,.047919732,.18196532,2
2022,12,015,race-ethnicity,Hispanic,.066265061,.028424624,.10410549,2
2022,12,015,race-ethnicity,Other Races and Ethnicities,,,,
2022,12,015,race-ethnicity,"White, Non-Hispanic",.093667544,.072925106,.11440998,1
2022,12,017,all,All,.080919079,.064024732,.097813427,1
2022,12,017,mothers-education,Less than High School,,,,
2022,12,017,mothers-education,GED/High School Degree,.077333331,.050297096,.10436957,2
2022,12,017,mothers-education,Some College,.11111111,.070046537,.15217568,2
2022,12,017,mothers-education,College Degree or Higher,.068100356,.038539756,.097660951,2
2022,12,017,race-ethnicity,"Black, Non-Hispanic",.23255815,.10628518,.35883111,2
2022,12,017,race-ethnicity,Hispanic,,,,
2022,12,017,race-ethnicity,Other Races and Ethnicities,,,,
2022,12,017,race-ethnicity,"White, Non-Hispanic",.072463766,.054804739,.090122797,1
2022,12,019,all,All,.089848809,.078199677,.10149794,1
2022,12,019,mothers-education,Less than High School,.16470589,.10894805,.22046372,2
2022,12,019,mothers-education,GED/High School Degree,.092953525,.070917115,.11498994,1
2022,12,019,mothers-education,Some College,.091561936,.067610383,.11551349,1
2022,12,019,mothers-education,College Degree or Higher,.064372919,.048347969,.080397867,1
2022,12,019,race-ethnicity,"Black, Non-Hispanic",.1404762,.10724379,.1737086,1
2022,12,019,race-ethnicity,Hispanic,.11272727,.075347833,.15010671,1
2022,12,019,race-ethnicity,Other Races and Ethnicities,,,,
2022,12,019,race-ethnicity,"White, Non-Hispanic",.073732719,.060590293,.086875141,1
2022,12,021,all,All,.073978126,.065274432,.08268182,1
2022,12,021,mothers-education,Less than High School,.073558651,.050744835,.096372463,1
2022,12,021,mothers-education,GED/High School Degree,.077662721,.063396171,.091929272,1
2022,12,021,mothers-education,Some College,.073239438,.046137635,.10034124,2
2022,12,021,mothers-education,College Degree or Higher,.070916332,.056714814,.085117847,1
2022,12,021,race-ethnicity,"Black, Non-Hispanic",.10733452,.081674077,.13299498,1
2022,12,021,race-ethnicity,Hispanic,.067567565,.055642683,.07949245,1
2022,12,021,race-ethnicity,Other Races and Ethnicities,,,,
2022,12,021,race-ethnicity,"White, Non-Hispanic",.06596306,.051534988,.080391131,1
2022,12,023,all,All,.094318435,.089362159,.09927471,3
2022,12,023,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,023,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,023,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,023,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,023,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,023,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,023,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,023,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,027,all,All,.094318435,.089362159,.09927471,3
2022,12,027,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,027,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,027,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,027,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,027,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,027,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,027,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,027,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,029,all,All,.094318435,.089362159,.09927471,3
2022,12,029,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,029,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,029,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,029,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,029,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,029,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,029,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,029,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,031,all,All,.10531746,.09995757,.11067735,1
2022,12,031,mothers-education,Less than High School,.12786658,.11061235,.14512081,1
2022,12,031,mothers-education,GED/High School Degree,.11965363,.10934915,.12995812,1
2022,12,031,mothers-education,Some College,.11052632,.098160952,.12289168,1
2022,12,031,mothers-education,College Degree or Higher,.081166111,.073414467,.088917755,1
2022,12,031,race-ethnicity,"Black, Non-Hispanic",.16305125,.15187228,.17423022,1
2022,12,031,race-ethnicity,Hispanic,.071359225,.060242638,.082475811,1
2022,12,031,race-ethnicity,Other Races and Ethnicities,.090163931,.070954032,.10937383,1
2022,12,031,race-ethnicity,"White, Non-Hispanic",.076067127,.069049262,.083084993,1
2022,12,033,all,All,.11745244,.10697435,.12793054,1
2022,12,033,mothers-education,Less than High School,.16368286,.12700915,.20035657,1
2022,12,033,mothers-education,GED/High School Degree,.12451861,.10812356,.14091367,1
2022,12,033,mothers-education,Some College,.13065326,.083827354,.17747916,2
2022,12,033,mothers-education,College Degree or Higher,.090579711,.075436629,.10572279,1
2022,12,033,race-ethnicity,"Black, Non-Hispanic",.18908381,.16512322,.2130444,1
2022,12,033,race-ethnicity,Hispanic,.051075269,.028703216,.073447317,2
2022,12,033,race-ethnicity,Other Races and Ethnicities,.14583333,.10118038,.19048628,1
2022,12,033,race-ethnicity,"White, Non-Hispanic",.089537226,.076986156,.10208829,1
2022,12,035,all,All,.094318435,.089362159,.09927471,3
2022,12,035,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,035,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,035,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,035,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,035,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,035,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,035,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,035,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,037,all,All,.094318435,.089362159,.09927471,3
2022,12,037,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,037,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,037,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,037,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,037,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,037,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,037,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,037,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,039,all,All,.094318435,.089362159,.09927471,3
2022,12,039,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,039,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,039,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,039,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,039,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,039,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,039,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,039,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,041,all,All,.094318435,.089362159,.09927471,3
2022,12,041,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,041,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,041,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,041,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,041,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,041,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,041,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,041,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,043,all,All,.094318435,.089362159,.09927471,3
2022,12,043,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,043,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,043,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,043,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,043,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,043,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,043,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,043,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,045,all,All,.094318435,.089362159,.09927471,3
2022,12,045,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,045,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,045,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,045,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,045,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,045,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,045,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,045,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,047,all,All,.094318435,.089362159,.09927471,3
2022,12,047,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,047,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,047,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,047,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,047,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,047,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,047,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,047,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,049,all,All,.094318435,.089362159,.09927471,3
2022,12,049,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,049,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,049,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,049,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,049,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,049,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,049,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,049,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,051,all,All,.094318435,.089362159,.09927471,3
2022,12,051,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,051,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
2022,12,051,mothers-education,Some College,.097483024,.085862711,.10910334,3
2022,12,051,mothers-education,College Degree or Higher,.067953251,.05982092,.076085582,3
2022,12,051,race-ethnicity,"Black, Non-Hispanic",.16491228,.14862768,.18119688,3
2022,12,051,race-ethnicity,Hispanic,.072832368,.06283401,.082830727,3
2022,12,051,race-ethnicity,Other Races and Ethnicities,.093301438,.065418176,.1211847,3
2022,12,051,race-ethnicity,"White, Non-Hispanic",.084091999,.07813856,.090045437,3
2022,12,053,all,All,.084447145,.071014076,.097880214,1
2022,12,053,mothers-education,Less than High School,.075342469,.032528054,.11815689,2
2022,12,053,mothers-education,GED/High School Degree,.09773124,.073416844,.12204564,1
2022,12,053,mothers-education,Some College,.079575598,.052256308,.10689489,1
2022,12,053,mothers-education,College Degree or Higher,.072657742,.050411012,.094904475,1
2022,12,053,race-ethnicity,"Black, Non-Hispanic",.12631579,.059512116,.19311945,2
2022,12,053,race-ethnicity,Hispanic,.097222224,.066618234,.12782621,1
2022,12,053,race-ethnicity,Other Races and Ethnicities,,,,
2022,12,053,race-ethnicity,"White, Non-Hispanic",.076444447,.060917564,.09197133,1
2022,12,055,all,All,.094318435,.089362159,.09927471,3
2022,12,055,mothers-education,Less than High School,.11603054,.10187001,.13019107,3
2022,12,055,mothers-education,GED/High School Degree,.10289515,.094566397,.1112239,3
