year,state,county,subgroup_type,subgroup,rate_low_birth_weight,rate_low_birth_weight_lb,rate_low_birth_weight_ub,rate_low_birth_weight_quality
2018,17,081,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,081,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,081,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,083,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,083,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,083,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,083,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,083,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,085,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,085,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,085,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,085,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,085,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,087,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,087,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,087,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,087,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,087,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,089,all,All,0.075453825,0.068949714,0.081957936,1
2018,17,089,race-ethnicity,"Black, Non-Hispanic",0.10444444,0.07618662,0.13270228,1
2018,17,089,race-ethnicity,Hispanic,0.069259256,0.059682302,0.07883621,1
2018,17,089,race-ethnicity,Other Races and Ethnicities,0.084905662,0.054268837,0.11554249,2
2018,17,089,race-ethnicity,"White, Non-Hispanic",0.076167077,0.066426374,0.08590778,1
2018,17,091,all,All,0.088259108,0.072437957,0.10408026,1
2018,17,091,race-ethnicity,"Black, Non-Hispanic",0.17355372,0.12583677,0.22127067,1
2018,17,091,race-ethnicity,Hispanic,NA,NA,NA,3
2018,17,091,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,17,091,race-ethnicity,"White, Non-Hispanic",0.072060682,0.054039769,0.090081595,1
2018,17,093,all,All,0.07519789,0.061922915,0.088472866,1
2018,17,093,race-ethnicity,"Black, Non-Hispanic",0.14432989,0.074393772,0.214266,2
2018,17,093,race-ethnicity,Hispanic,0.074626863,0.046485852,0.10276788,2
2018,17,093,race-ethnicity,Other Races and Ethnicities,0.16883117,0.085158885,0.25250345,2
2018,17,093,race-ethnicity,"White, Non-Hispanic",0.061630219,0.046769463,0.076490976,1
2018,17,095,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,095,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,095,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,095,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,095,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,097,all,All,0.073160417,0.067100719,0.079220116,1
2018,17,097,race-ethnicity,"Black, Non-Hispanic",0.13301282,0.10636774,0.15965788,1
2018,17,097,race-ethnicity,Hispanic,0.068888888,0.058423866,0.079353914,1
2018,17,097,race-ethnicity,Other Races and Ethnicities,0.094520546,0.073298022,0.11574307,1
2018,17,097,race-ethnicity,"White, Non-Hispanic",0.060143627,0.052082822,0.068204433,1
2018,17,099,all,All,0.06324473,0.048801348,0.077688113,1
2018,17,099,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,17,099,race-ethnicity,Hispanic,0.063694268,0.025494101,0.10189444,2
2018,17,099,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,17,099,race-ethnicity,"White, Non-Hispanic",0.064367816,0.048060466,0.08067517,1
2018,17,101,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,101,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,101,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,101,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,101,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,103,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,103,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,103,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,103,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,103,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,105,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,105,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,105,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,105,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,105,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,107,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,107,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,107,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,107,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,107,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,109,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,109,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,109,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,109,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,109,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,111,all,All,0.064656615,0.055834435,0.073478796,1
2018,17,111,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,17,111,race-ethnicity,Hispanic,0.051785715,0.033432156,0.070139274,2
2018,17,111,race-ethnicity,Other Races and Ethnicities,0.12711865,0.067015484,0.18722181,2
2018,17,111,race-ethnicity,"White, Non-Hispanic",0.064253397,0.054030191,0.0744766,1
2018,17,113,all,All,0.072176307,0.060270801,0.084081814,1
2018,17,113,race-ethnicity,"Black, Non-Hispanic",0.12149533,0.077722862,0.1652678,2
2018,17,113,race-ethnicity,Hispanic,NA,NA,NA,3
2018,17,113,race-ethnicity,Other Races and Ethnicities,0.10576923,0.063973792,0.14756466,2
2018,17,113,race-ethnicity,"White, Non-Hispanic",0.058683585,0.045711055,0.071656115,1
2018,17,115,all,All,0.096926711,0.08064843,0.11320499,1
2018,17,115,race-ethnicity,"Black, Non-Hispanic",0.16147308,0.12308669,0.19985947,1
2018,17,115,race-ethnicity,Hispanic,NA,NA,NA,3
2018,17,115,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,17,115,race-ethnicity,"White, Non-Hispanic",0.070351757,0.052585483,0.088118032,1
2018,17,117,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,117,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,117,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,117,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,117,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,119,all,All,0.099545933,0.088578932,0.11051293,1
2018,17,119,race-ethnicity,"Black, Non-Hispanic",0.14974619,0.11451234,0.18498005,1
2018,17,119,race-ethnicity,Hispanic,0.098484851,0.047652483,0.14931722,2
2018,17,119,race-ethnicity,Other Races and Ethnicities,0.11235955,0.046747353,0.17797175,2
2018,17,119,race-ethnicity,"White, Non-Hispanic",0.089692101,0.07786151,0.10152269,1
2018,17,121,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,121,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,121,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,121,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,121,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,123,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,123,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,123,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,123,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,123,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,125,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,125,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,125,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,125,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,125,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,127,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,127,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,127,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,127,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,127,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,129,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,129,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,129,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,129,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,129,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,131,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,131,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,131,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,131,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,131,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,133,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,133,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,133,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,133,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,133,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,135,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,135,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,135,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,135,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,135,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,137,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,137,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,137,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,137,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,137,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,139,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,139,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,139,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,139,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,139,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,141,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,141,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,141,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,141,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,141,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,143,all,All,0.1107557,0.098456047,0.12305535,1
2018,17,143,race-ethnicity,"Black, Non-Hispanic",0.17704011,0.14921659,0.20486364,1
2018,17,143,race-ethnicity,Hispanic,0.10059172,0.055242244,0.1459412,2
2018,17,143,race-ethnicity,Other Races and Ethnicities,0.08252427,0.044948265,0.12010027,2
2018,17,143,race-ethnicity,"White, Non-Hispanic",0.081967212,0.067613095,0.096321329,1
2018,17,145,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,145,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,145,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,145,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,145,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,147,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,147,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,147,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,147,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,147,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,149,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,149,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,149,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,149,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,149,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,151,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,151,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,151,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,151,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,151,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,153,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,153,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,153,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,153,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,153,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,155,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,155,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,155,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,155,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,155,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,157,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,157,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,157,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,157,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,157,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,159,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,159,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,159,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,159,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,159,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,161,all,All,0.073945694,0.061617989,0.086273395,1
2018,17,161,race-ethnicity,"Black, Non-Hispanic",0.10377359,0.070254296,0.13729288,1
2018,17,161,race-ethnicity,Hispanic,0.074349441,0.042999096,0.10569979,2
2018,17,161,race-ethnicity,Other Races and Ethnicities,0.079136692,0.034258515,0.12401487,2
2018,17,161,race-ethnicity,"White, Non-Hispanic",0.063745022,0.048633456,0.078856587,1
2018,17,163,all,All,0.1068211,0.095961519,0.11768069,1
2018,17,163,race-ethnicity,"Black, Non-Hispanic",0.17043619,0.14949016,0.19138221,1
2018,17,163,race-ethnicity,Hispanic,NA,NA,NA,3
2018,17,163,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,17,163,race-ethnicity,"White, Non-Hispanic",0.065326631,0.053188283,0.077464983,1
2018,17,165,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,165,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,165,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,165,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,165,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,167,all,All,0.11299688,0.099883191,0.12611057,1
2018,17,167,race-ethnicity,"Black, Non-Hispanic",0.17409766,0.13985193,0.20834339,1
2018,17,167,race-ethnicity,Hispanic,NA,NA,NA,3
2018,17,167,race-ethnicity,Other Races and Ethnicities,0.11842106,0.067054629,0.16978748,2
2018,17,167,race-ethnicity,"White, Non-Hispanic",0.096899226,0.082162574,0.11163588,1
2018,17,169,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,169,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,169,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,169,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,169,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,171,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,171,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,171,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,171,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,171,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,173,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,173,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,173,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,173,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,173,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,175,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,175,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,175,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,175,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,175,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,177,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,177,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,177,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,177,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,177,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,179,all,All,0.066139467,0.053078845,0.079200089,1
2018,17,179,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,17,179,race-ethnicity,Hispanic,NA,NA,NA,3
2018,17,179,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,17,179,race-ethnicity,"White, Non-Hispanic",0.066255778,0.05272432,0.079787232,1
2018,17,181,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,181,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,181,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,181,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,181,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,183,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,183,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,183,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,183,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,183,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,185,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,185,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,185,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,185,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,185,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,187,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,187,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,187,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,187,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,187,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,189,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,189,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,189,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,189,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,189,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,191,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,191,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,191,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,191,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,191,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,193,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,193,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,193,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,193,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,193,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,195,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,195,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,195,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,195,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,195,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,197,all,All,0.07683894,0.07073503,0.082942851,1
2018,17,197,race-ethnicity,"Black, Non-Hispanic",0.14196242,0.11986136,0.16406348,1
2018,17,197,race-ethnicity,Hispanic,0.076968975,0.064207964,0.089729987,1
2018,17,197,race-ethnicity,Other Races and Ethnicities,0.075050712,0.051792894,0.098308533,1
2018,17,197,race-ethnicity,"White, Non-Hispanic",0.061312817,0.054021638,0.068603992,1
2018,17,199,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,199,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,199,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,199,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,199,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,17,201,all,All,0.098712444,0.088823497,0.10860139,1
2018,17,201,race-ethnicity,"Black, Non-Hispanic",0.16462585,0.13781554,0.19143617,1
2018,17,201,race-ethnicity,Hispanic,0.099415205,0.076991014,0.1218394,1
2018,17,201,race-ethnicity,Other Races and Ethnicities,0.0964467,0.055223327,0.13767007,2
2018,17,201,race-ethnicity,"White, Non-Hispanic",0.072911121,0.061155375,0.084666871,1
2018,17,203,all,All,0.08393836,0.080218643,0.087658077,3
2018,17,203,race-ethnicity,"Black, Non-Hispanic",0.16761364,0.14508468,0.1901426,3
2018,17,203,race-ethnicity,Hispanic,0.070422538,0.055543818,0.085301258,3
2018,17,203,race-ethnicity,Other Races and Ethnicities,0.10993657,0.081745796,0.13812736,3
2018,17,203,race-ethnicity,"White, Non-Hispanic",0.079245083,0.075368375,0.083121791,3
2018,18,001,all,All,0.073873751,0.070874207,0.076873295,3
2018,18,001,race-ethnicity,"Black, Non-Hispanic",0.15473887,0.12356391,0.18591383,3
2018,18,001,race-ethnicity,Hispanic,0.081063554,0.067440659,0.094686449,3
2018,18,001,race-ethnicity,Other Races and Ethnicities,0.093406595,0.072267547,0.11454564,3
2018,18,001,race-ethnicity,"White, Non-Hispanic",0.071323112,0.068219423,0.0744268,3
2018,18,003,all,All,0.085228361,0.077663012,0.092793711,1
2018,18,003,race-ethnicity,"Black, Non-Hispanic",0.13770914,0.11347912,0.16193916,1
2018,18,003,race-ethnicity,Hispanic,0.074946463,0.051065236,0.09882769,1
2018,18,003,race-ethnicity,Other Races and Ethnicities,0.092827007,0.06670244,0.11895157,1
2018,18,003,race-ethnicity,"White, Non-Hispanic",0.073789172,0.065140411,0.082437932,1
2018,18,005,all,All,0.073873751,0.070874207,0.076873295,3
2018,18,005,race-ethnicity,"Black, Non-Hispanic",0.15473887,0.12356391,0.18591383,3
2018,18,005,race-ethnicity,Hispanic,0.081063554,0.067440659,0.094686449,3
2018,18,005,race-ethnicity,Other Races and Ethnicities,0.093406595,0.072267547,0.11454564,3
2018,18,005,race-ethnicity,"White, Non-Hispanic",0.071323112,0.068219423,0.0744268,3
2018,18,007,all,All,0.073873751,0.070874207,0.076873295,3
2018,18,007,race-ethnicity,"Black, Non-Hispanic",0.15473887,0.12356391,0.18591383,3
2018,18,007,race-ethnicity,Hispanic,0.081063554,0.067440659,0.094686449,3
2018,18,007,race-ethnicity,Other Races and Ethnicities,0.093406595,0.072267547,0.11454564,3
2018,18,007,race-ethnicity,"White, Non-Hispanic",0.071323112,0.068219423,0.0744268,3
