year,state,county,lbw,lbw_lb,lbw_ub,lbw_quality,subgroup_type,subgroup
2018,01,131,.15997504,.14961191,.17033817,3,race-ethnicity,"Black, non-Hispanic"
2018,01,131,.064606741,.05318632,.076027162,3,race-ethnicity,Hispanic
2018,01,131,.10458715,.078894518,.13027979,3,race-ethnicity,Other Races and Ethnicities
2018,01,131,.086104907,.081647351,.090562463,3,race-ethnicity,"White, Non-Hispanic"
2018,01,133,.10073359,.09678819,.10467898,3,all,All
2018,01,133,.15997504,.14961191,.17033817,3,race-ethnicity,"Black, non-Hispanic"
2018,01,133,.064606741,.05318632,.076027162,3,race-ethnicity,Hispanic
2018,01,133,.10458715,.078894518,.13027979,3,race-ethnicity,Other Races and Ethnicities
2018,01,133,.086104907,.081647351,.090562463,3,race-ethnicity,"White, Non-Hispanic"
2018,02,013,.052890126,.047276679,.058503572,3,all,All
2018,02,013,.097087376,.039907698,.15426706,3,race-ethnicity,"Black, non-Hispanic"
2018,02,013,.046195652,.02474886,.067642443,3,race-ethnicity,Hispanic
2018,02,013,.062149331,.052318774,.071979888,3,race-ethnicity,Other Races and Ethnicities
2018,02,013,.044506691,.037376072,.051637311,3,race-ethnicity,"White, Non-Hispanic"
2018,02,016,.052890126,.047276679,.058503572,3,all,All
2018,02,016,.097087376,.039907698,.15426706,3,race-ethnicity,"Black, non-Hispanic"
2018,02,016,.046195652,.02474886,.067642443,3,race-ethnicity,Hispanic
2018,02,016,.062149331,.052318774,.071979888,3,race-ethnicity,Other Races and Ethnicities
2018,02,016,.044506691,.037376072,.051637311,3,race-ethnicity,"White, Non-Hispanic"
2018,02,020,.067203626,.059418123,.074989125,1,all,All
