year,state,county,subgroup_type,subgroup,ratio_living_wage,ratio_living_wage_quality
2018,13,129,industry,Information Services,.7707473,3
2018,13,129,industry,Professional Services,.6468269,1
2018,13,129,industry,Education and Health,.9209539,1
2018,13,129,industry,Leisure and Other,.4445175,1
2018,13,131,all,All,.6587332,1
2018,13,131,industry,Goods Producing,.6990255,1
2018,13,131,industry,Public Administration,.7814843,1
2018,13,131,industry,"Trade, Transit, Utilities",.6652924,1
2018,13,131,industry,Information Services,NA,NA
2018,13,131,industry,Professional Services,.7529048,1
2018,13,131,industry,Education and Health,.684033,1
2018,13,131,industry,Leisure and Other,.3916792,1
2018,13,133,all,All,.6846241,1
2018,13,133,industry,Goods Producing,.7444819,1
2018,13,133,industry,Public Administration,.6715301,1
2018,13,133,industry,"Trade, Transit, Utilities",.6705949,1
2018,13,133,industry,Information Services,.3946876,3
2018,13,133,industry,Professional Services,1.026001,1
2018,13,133,industry,Education and Health,.6939768,1
2018,13,133,industry,Leisure and Other,.571923,1
2018,13,135,all,All,.863498,1
2018,13,135,industry,Goods Producing,1.063092,1
2018,13,135,industry,Public Administration,.8626522,1
2018,13,135,industry,"Trade, Transit, Utilities",.7890731,1
2018,13,135,industry,Information Services,1.495264,1
2018,13,135,industry,Professional Services,1.119334,1
2018,13,135,industry,Education and Health,.7645467,1
2018,13,135,industry,Leisure and Other,.4846076,1
2018,13,137,all,All,.6639314,1
2018,13,137,industry,Goods Producing,.7804924,1
2018,13,137,industry,Public Administration,.7758299,1
2018,13,137,industry,"Trade, Transit, Utilities",.5846699,1
2018,13,137,industry,Information Services,.961395,3
2018,13,137,industry,Professional Services,.7487878,1
2018,13,137,industry,Education and Health,.7338679,1
2018,13,137,industry,Leisure and Other,.3799888,1
2018,13,139,all,All,.8117229,1
2018,13,139,industry,Goods Producing,.8010657,1
2018,13,139,industry,Public Administration,.8718176,1
2018,13,139,industry,"Trade, Transit, Utilities",.7468917,1
2018,13,139,industry,Information Services,1.167851,1
2018,13,139,industry,Professional Services,.936945,1
2018,13,139,industry,Education and Health,.9502664,1
2018,13,139,industry,Leisure and Other,.6838366,1
2018,13,141,all,All,.6496433,1
2018,13,141,industry,Goods Producing,NA,NA
2018,13,141,industry,Public Administration,.664664,3
2018,13,141,industry,"Trade, Transit, Utilities",.6975216,3
2018,13,141,industry,Information Services,NA,NA
2018,13,141,industry,Professional Services,1.019058,3
2018,13,141,industry,Education and Health,.5125798,3
2018,13,141,industry,Leisure and Other,NA,NA
2018,13,143,all,All,.7352942,1
2018,13,143,industry,Goods Producing,.9220499,1
2018,13,143,industry,Public Administration,.7028149,1
2018,13,143,industry,"Trade, Transit, Utilities",.6865753,1
2018,13,143,industry,Information Services,1.286539,3
2018,13,143,industry,Professional Services,.8809997,1
2018,13,143,industry,Education and Health,.7073259,1
2018,13,143,industry,Leisure and Other,.3983219,1
2018,13,145,all,All,.5293276,1
2018,13,145,industry,Goods Producing,.6080115,1
2018,13,145,industry,Public Administration,.6309609,1
2018,13,145,industry,"Trade, Transit, Utilities",.4023606,1
2018,13,145,industry,Information Services,.9755008,3
2018,13,145,industry,Professional Services,.6084586,1
2018,13,145,industry,Education and Health,.7680616,1
2018,13,145,industry,Leisure and Other,.4332082,1
2018,13,147,all,All,.6712355,1
2018,13,147,industry,Goods Producing,.7998498,1
2018,13,147,industry,Public Administration,.8298911,3
2018,13,147,industry,"Trade, Transit, Utilities",.5257229,1
2018,13,147,industry,Information Services,NA,NA
2018,13,147,industry,Professional Services,.8857492,1
2018,13,147,industry,Education and Health,.7031544,1
2018,13,147,industry,Leisure and Other,.4013331,1
2018,13,149,all,All,.7535521,1
2018,13,149,industry,Goods Producing,.724797,1
2018,13,149,industry,Public Administration,.6999887,3
2018,13,149,industry,"Trade, Transit, Utilities",1.25,1
2018,13,149,industry,Information Services,NA,NA
2018,13,149,industry,Professional Services,.6279601,3
2018,13,149,industry,Education and Health,NA,NA
2018,13,149,industry,Leisure and Other,.3146143,3
2018,13,151,all,All,.6275372,1
2018,13,151,industry,Goods Producing,.8964817,1
2018,13,151,industry,Public Administration,1.115246,1
2018,13,151,industry,"Trade, Transit, Utilities",.5793301,1
2018,13,151,industry,Information Services,.8432003,1
2018,13,151,industry,Professional Services,.705345,1
2018,13,151,industry,Education and Health,.7560893,1
2018,13,151,industry,Leisure and Other,.3949594,1
2018,13,153,all,All,.7774228,1
2018,13,153,industry,Goods Producing,.8741569,1
2018,13,153,industry,Public Administration,.8525618,1
2018,13,153,industry,"Trade, Transit, Utilities",.4889954,1
2018,13,153,industry,Information Services,.7543486,3
2018,13,153,industry,Professional Services,.8240149,1
2018,13,153,industry,Education and Health,.6061413,1
2018,13,153,industry,Leisure and Other,.4566028,1
2018,13,155,all,All,.6177244,1
2018,13,155,industry,Goods Producing,.6712355,1
2018,13,155,industry,Public Administration,.6724872,3
2018,13,155,industry,"Trade, Transit, Utilities",.6308675,1
2018,13,155,industry,Information Services,NA,NA
2018,13,155,industry,Professional Services,.7613594,3
2018,13,155,industry,Education and Health,.3830267,3
2018,13,155,industry,Leisure and Other,NA,NA
2018,13,157,all,All,.6916452,1
2018,13,157,industry,Goods Producing,.9115059,1
2018,13,157,industry,Public Administration,.7805056,1
2018,13,157,industry,"Trade, Transit, Utilities",.667827,1
2018,13,157,industry,Information Services,1.16801,3
2018,13,157,industry,Professional Services,.6357639,1
2018,13,157,industry,Education and Health,.593624,1
2018,13,157,industry,Leisure and Other,.434683,1
2018,13,159,all,All,.537889,1
2018,13,159,industry,Goods Producing,.7129567,1
2018,13,159,industry,Public Administration,.5361975,3
2018,13,159,industry,"Trade, Transit, Utilities",.3611299,1
2018,13,159,industry,Information Services,NA,NA
2018,13,159,industry,Professional Services,.5391576,1
2018,13,159,industry,Education and Health,.6283829,3
2018,13,159,industry,Leisure and Other,.3103856,3
2018,13,161,all,All,.6261735,1
2018,13,161,industry,Goods Producing,.7022156,1
2018,13,161,industry,Public Administration,.7385155,3
2018,13,161,industry,"Trade, Transit, Utilities",.5989486,1
2018,13,161,industry,Information Services,NA,NA
2018,13,161,industry,Professional Services,.6688885,1
2018,13,161,industry,Education and Health,.6242959,3
2018,13,161,industry,Leisure and Other,.4252723,3
2018,13,163,all,All,.6853173,1
2018,13,163,industry,Goods Producing,.884341,1
2018,13,163,industry,Public Administration,.7250595,1
2018,13,163,industry,"Trade, Transit, Utilities",.5294781,1
2018,13,163,industry,Information Services,.5210289,3
2018,13,163,industry,Professional Services,.841626,1
2018,13,163,industry,Education and Health,.6242959,3
2018,13,163,industry,Leisure and Other,.3107398,1
2018,13,165,all,All,.57454,1
2018,13,165,industry,Goods Producing,.6843786,3
2018,13,165,industry,Public Administration,.6083365,3
2018,13,165,industry,"Trade, Transit, Utilities",.6749907,3
2018,13,165,industry,Information Services,NA,NA
2018,13,165,industry,Professional Services,.6458881,3
2018,13,165,industry,Education and Health,.614908,3
2018,13,165,industry,Leisure and Other,.3933534,3
2018,13,167,all,All,.5398048,1
2018,13,167,industry,Goods Producing,.6299287,3
2018,13,167,industry,Public Administration,NA,NA
2018,13,167,industry,"Trade, Transit, Utilities",.4346602,1
2018,13,167,industry,Information Services,NA,NA
2018,13,167,industry,Professional Services,.5393354,3
2018,13,167,industry,Education and Health,.6402554,3
2018,13,167,industry,Leisure and Other,NA,NA
2018,13,169,all,All,.6372907,1
2018,13,169,industry,Goods Producing,.7665696,1
2018,13,169,industry,Public Administration,.7838675,3
2018,13,169,industry,"Trade, Transit, Utilities",.5416971,1
2018,13,169,industry,Information Services,.6391115,3
2018,13,169,industry,Professional Services,.8430445,1
2018,13,169,industry,Education and Health,.6181719,1
2018,13,169,industry,Leisure and Other,.3823744,1
2018,13,171,all,All,.6531366,1
2018,13,171,industry,Goods Producing,.8588561,1
2018,13,171,industry,Public Administration,.802583,1
2018,13,171,industry,"Trade, Transit, Utilities",.6605166,1
2018,13,171,industry,Information Services,.7066421,3
2018,13,171,industry,Professional Services,.6729705,1
2018,13,171,industry,Education and Health,.4714022,3
2018,13,171,industry,Leisure and Other,.4695572,1
2018,13,173,all,All,.561965,1
2018,13,173,industry,Goods Producing,.5898772,3
2018,13,173,industry,Public Administration,.6218211,3
2018,13,173,industry,"Trade, Transit, Utilities",.4689244,3
2018,13,173,industry,Information Services,NA,NA
2018,13,173,industry,Professional Services,NA,NA
2018,13,173,industry,Education and Health,.6317454,3
2018,13,173,industry,Leisure and Other,NA,NA
2018,13,175,all,All,.7125423,1
2018,13,175,industry,Goods Producing,.8721367,1
2018,13,175,industry,Public Administration,.9074978,1
2018,13,175,industry,"Trade, Transit, Utilities",.5651521,1
2018,13,175,industry,Information Services,.7500939,3
2018,13,175,industry,Professional Services,.7590124,1
2018,13,175,industry,Education and Health,.7172362,1
2018,13,175,industry,Leisure and Other,.3924146,1
2018,13,177,all,All,.6350392,1
2018,13,177,industry,Goods Producing,.7424355,1
2018,13,177,industry,Public Administration,.7050803,3
2018,13,177,industry,"Trade, Transit, Utilities",.660254,1
2018,13,177,industry,Information Services,.5509899,3
2018,13,177,industry,Professional Services,.7181546,1
2018,13,177,industry,Education and Health,.6509151,1
2018,13,177,industry,Leisure and Other,.4585356,1
2018,13,179,all,All,.7032361,1
2018,13,179,industry,Goods Producing,1.116643,1
2018,13,179,industry,Public Administration,.7236842,1
2018,13,179,industry,"Trade, Transit, Utilities",.5520982,1
2018,13,179,industry,Information Services,.7432432,3
2018,13,179,industry,Professional Services,.7805832,1
2018,13,179,industry,Education and Health,.4871977,1
2018,13,179,industry,Leisure and Other,.3658428,1
2018,13,181,all,All,.5623357,1
2018,13,181,industry,Goods Producing,.781074,1
2018,13,181,industry,Public Administration,.5998874,3
2018,13,181,industry,"Trade, Transit, Utilities",.534172,1
2018,13,181,industry,Information Services,NA,NA
2018,13,181,industry,Professional Services,.6519903,3
2018,13,181,industry,Education and Health,.5276005,3
2018,13,181,industry,Leisure and Other,.3412505,3
2018,13,183,all,All,.5594927,1
2018,13,183,industry,Goods Producing,.6751212,3
2018,13,183,industry,Public Administration,NA,NA
2018,13,183,industry,"Trade, Transit, Utilities",.3935099,3
2018,13,183,industry,Information Services,NA,NA
2018,13,183,industry,Professional Services,NA,NA
2018,13,183,industry,Education and Health,.6490116,3
2018,13,183,industry,Leisure and Other,NA,NA
2018,13,185,all,All,.6717529,1
2018,13,185,industry,Goods Producing,.9973948,1
2018,13,185,industry,Public Administration,.7939461,1
2018,13,185,industry,"Trade, Transit, Utilities",.6001116,1
2018,13,185,industry,Information Services,.5545217,3
2018,13,185,industry,Professional Services,.7834015,1
2018,13,185,industry,Education and Health,.7080387,1
2018,13,185,industry,Leisure and Other,.3563454,1
2018,13,187,all,All,.6270241,1
2018,13,187,industry,Goods Producing,.7754588,1
2018,13,187,industry,Public Administration,NA,NA
2018,13,187,industry,"Trade, Transit, Utilities",.4677941,1
2018,13,187,industry,Information Services,1.058834,3
2018,13,187,industry,Professional Services,.7327275,1
2018,13,187,industry,Education and Health,.6890967,1
2018,13,187,industry,Leisure and Other,.3949262,1
2018,13,189,all,All,.6054336,1
2018,13,189,industry,Goods Producing,.7628643,1
2018,13,189,industry,Public Administration,.7349765,1
2018,13,189,industry,"Trade, Transit, Utilities",.5694494,1
2018,13,189,industry,Information Services,1.210867,3
2018,13,189,industry,Professional Services,.6414177,1
2018,13,189,industry,Education and Health,.5172724,1
2018,13,189,industry,Leisure and Other,.3027168,1
2018,13,191,all,All,.5472727,1
2018,13,191,industry,Goods Producing,.6290909,3
2018,13,191,industry,Public Administration,.7409091,3
2018,13,191,industry,"Trade, Transit, Utilities",.5390909,1
2018,13,191,industry,Information Services,NA,NA
2018,13,191,industry,Professional Services,.7877273,1
2018,13,191,industry,Education and Health,.6190909,3
2018,13,191,industry,Leisure and Other,.2768182,1
2018,13,193,all,All,.7369508,1
2018,13,193,industry,Goods Producing,1.127488,1
2018,13,193,industry,Public Administration,.6728001,1
2018,13,193,industry,"Trade, Transit, Utilities",.6318063,1
2018,13,193,industry,Information Services,NA,NA
2018,13,193,industry,Professional Services,.6717049,3
2018,13,193,industry,Education and Health,.5069471,3
2018,13,193,industry,Leisure and Other,.4665791,3
2018,13,195,all,All,.5956284,1
2018,13,195,industry,Goods Producing,.7777778,1
2018,13,195,industry,Public Administration,.6542198,1
2018,13,195,industry,"Trade, Transit, Utilities",.4735883,1
2018,13,195,industry,Information Services,NA,NA
2018,13,195,industry,Professional Services,.7349727,1
2018,13,195,industry,Education and Health,.4535519,3
2018,13,195,industry,Leisure and Other,.3884335,1
2018,13,197,all,All,.5543634,1
2018,13,197,industry,Goods Producing,.6554006,3
2018,13,197,industry,Public Administration,.6920602,3
2018,13,197,industry,"Trade, Transit, Utilities",.4846209,3
2018,13,197,industry,Information Services,NA,NA
2018,13,197,industry,Professional Services,.4899857,3
2018,13,197,industry,Education and Health,.4542204,3
2018,13,197,industry,Leisure and Other,.3965487,3
2018,13,199,all,All,.6575568,1
2018,13,199,industry,Goods Producing,.8327219,1
2018,13,199,industry,Public Administration,.7281731,1
2018,13,199,industry,"Trade, Transit, Utilities",.5264123,1
2018,13,199,industry,Information Services,NA,NA
2018,13,199,industry,Professional Services,.6337124,1
2018,13,199,industry,Education and Health,.668562,3
2018,13,199,industry,Leisure and Other,.4131511,1
2018,13,201,all,All,.6318063,1
2018,13,201,industry,Goods Producing,.5989486,1
2018,13,201,industry,Public Administration,.8029791,3
2018,13,201,industry,"Trade, Transit, Utilities",.5980098,1
2018,13,201,industry,Information Services,NA,NA
2018,13,201,industry,Professional Services,.6984604,3
2018,13,201,industry,Education and Health,.5585806,3
2018,13,201,industry,Leisure and Other,.4022719,3
2018,13,205,all,All,.601765,1
2018,13,205,industry,Goods Producing,.6252347,1
2018,13,205,industry,Public Administration,.745087,1
2018,13,205,industry,"Trade, Transit, Utilities",.5332332,1
2018,13,205,industry,Information Services,NA,NA
2018,13,205,industry,Professional Services,.6717049,1
2018,13,205,industry,Education and Health,.6787458,1
2018,13,205,industry,Leisure and Other,.3820879,1
2018,13,207,all,All,.7216876,1
2018,13,207,industry,Goods Producing,.780903,1
2018,13,207,industry,Public Administration,.7932395,1
2018,13,207,industry,"Trade, Transit, Utilities",.9150629,1
2018,13,207,industry,Information Services,.8521465,3
2018,13,207,industry,Professional Services,.7526832,1
2018,13,207,industry,Education and Health,.5320133,1
2018,13,207,industry,Leisure and Other,.4769615,1
2018,13,209,all,All,.5660909,1
2018,13,209,industry,Goods Producing,.597071,3
2018,13,209,industry,Public Administration,.5767305,3
2018,13,209,industry,"Trade, Transit, Utilities",.7350733,1
2018,13,209,industry,Information Services,NA,NA
2018,13,209,industry,Professional Services,.6674803,3
2018,13,209,industry,Education and Health,.3971086,3
2018,13,209,industry,Leisure and Other,.2253098,3
2018,13,211,all,All,.6214285,1
2018,13,211,industry,Goods Producing,.875,1
2018,13,211,industry,Public Administration,.6285715,1
2018,13,211,industry,"Trade, Transit, Utilities",.6285715,1
2018,13,211,industry,Information Services,.96875,3
2018,13,211,industry,Professional Services,.8263393,1
2018,13,211,industry,Education and Health,.4741071,1
2018,13,211,industry,Leisure and Other,.3415179,1
2018,13,213,all,All,.6494596,1
2018,13,213,industry,Goods Producing,.70164,1
2018,13,213,industry,Public Administration,.7941981,1
2018,13,213,industry,"Trade, Transit, Utilities",.6345509,1
2018,13,213,industry,Information Services,NA,NA
2018,13,213,industry,Professional Services,.7417071,1
2018,13,213,industry,Education and Health,.7109579,1
2018,13,213,industry,Leisure and Other,.3764443,1
2018,13,215,all,All,.7653792,1
2018,13,215,industry,Goods Producing,.9397354,1
2018,13,215,industry,Public Administration,.7656772,1
2018,13,215,industry,"Trade, Transit, Utilities",.571352,1
2018,13,215,industry,Information Services,.7770029,1
2018,13,215,industry,Professional Services,1.059549,1
2018,13,215,industry,Education and Health,.8243921,1
2018,13,215,industry,Leisure and Other,.3938663,1
2018,13,217,all,All,.6951962,1
2018,13,217,industry,Goods Producing,.8871786,1
2018,13,217,industry,Public Administration,.7775146,1
2018,13,217,industry,"Trade, Transit, Utilities",.7484776,1
2018,13,217,industry,Information Services,1.056326,3
2018,13,217,industry,Professional Services,.7188768,1
2018,13,217,industry,Education and Health,.6842016,1
2018,13,217,industry,Leisure and Other,.3653586,1
2018,13,219,all,All,.7112933,1
2018,13,219,industry,Goods Producing,.8105646,1
2018,13,219,industry,Public Administration,.6757742,1
2018,13,219,industry,"Trade, Transit, Utilities",.6803279,1
2018,13,219,industry,Information Services,.5892532,3
2018,13,219,industry,Professional Services,.9257742,1
2018,13,219,industry,Education and Health,.787796,1
2018,13,219,industry,Leisure and Other,.507286,1
2018,13,221,all,All,.5910747,1
2018,13,221,industry,Goods Producing,.6857923,1
2018,13,221,industry,Public Administration,.5901639,3
2018,13,221,industry,"Trade, Transit, Utilities",.4826958,3
2018,13,221,industry,Information Services,NA,NA
2018,13,221,industry,Professional Services,.742714,1
2018,13,221,industry,Education and Health,.5236794,3
2018,13,221,industry,Leisure and Other,.3688525,3
2018,13,223,all,All,.5970907,1
2018,13,223,industry,Goods Producing,.8009134,1
2018,13,223,industry,Public Administration,.785972,1
2018,13,223,industry,"Trade, Transit, Utilities",.4947564,1
2018,13,223,industry,Information Services,.6774357,3
2018,13,223,industry,Professional Services,.740866,1
2018,13,223,industry,Education and Health,.6909675,1
2018,13,223,industry,Leisure and Other,.3750846,1
2018,13,225,all,All,.6827383,1
2018,13,225,industry,Goods Producing,.8529628,1
2018,13,225,industry,Public Administration,.7891669,1
2018,13,225,industry,"Trade, Transit, Utilities",.5815237,1
2018,13,225,industry,Information Services,.6753772,3
2018,13,225,industry,Professional Services,.6031469,1
2018,13,225,industry,Education and Health,.4738682,1
2018,13,225,industry,Leisure and Other,.4329223,1
2018,13,227,all,All,.7417117,1
2018,13,227,industry,Goods Producing,.8964817,1
2018,13,227,industry,Public Administration,.7154939,1
2018,13,227,industry,"Trade, Transit, Utilities",.5387348,1
2018,13,227,industry,Information Services,.5708728,3
2018,13,227,industry,Professional Services,.7751184,1
2018,13,227,industry,Education and Health,1.349797,1
2018,13,227,industry,Leisure and Other,.3826962,1
2018,13,229,all,All,.6289899,1
2018,13,229,industry,Goods Producing,.695644,1
2018,13,229,industry,Public Administration,.7263112,3
2018,13,229,industry,"Trade, Transit, Utilities",.6280511,1
2018,13,229,industry,Information Services,.3999249,3
2018,13,229,industry,Professional Services,.6886031,1
2018,13,229,industry,Education and Health,.6383778,3
2018,13,229,industry,Leisure and Other,.3797409,1
2018,13,231,all,All,.5649526,1
2018,13,231,industry,Goods Producing,.6622124,1
2018,13,231,industry,Public Administration,.6176702,3
2018,13,231,industry,"Trade, Transit, Utilities",.4947564,1
2018,13,231,industry,Information Services,NA,NA
2018,13,231,industry,Professional Services,.6178112,1
2018,13,231,industry,Education and Health,.5835589,3
2018,13,231,industry,Leisure and Other,.3949594,3
2018,13,233,all,All,.6783873,1
2018,13,233,industry,Goods Producing,.832106,1
2018,13,233,industry,Public Administration,.8238218,1
2018,13,233,industry,"Trade, Transit, Utilities",.5909426,1
2018,13,233,industry,Information Services,1.098122,3
2018,13,233,industry,Professional Services,.6926546,1
2018,13,233,industry,Education and Health,.6664212,1
2018,13,233,industry,Leisure and Other,.455173,1
2018,13,235,all,All,.7322569,1
2018,13,235,industry,Goods Producing,.9162599,3
2018,13,235,industry,Public Administration,.6624734,3
2018,13,235,industry,"Trade, Transit, Utilities",.6796846,1
2018,13,235,industry,Information Services,NA,NA
2018,13,235,industry,Professional Services,.7299099,1
2018,13,235,industry,Education and Health,.7660534,3
2018,13,235,industry,Leisure and Other,.392884,3
2018,13,237,all,All,.594412,1
2018,13,237,industry,Goods Producing,.6975895,1
2018,13,237,industry,Public Administration,.7331995,1
2018,13,237,industry,"Trade, Transit, Utilities",.5779766,1
2018,13,237,industry,Information Services,.5588021,3
2018,13,237,industry,Professional Services,.7313733,1
2018,13,237,industry,Education and Health,.6154127,1
2018,13,237,industry,Leisure and Other,.3670563,1
2018,13,239,all,All,.5961322,1
2018,13,239,industry,Goods Producing,.5604582,3
2018,13,239,industry,Public Administration,NA,NA
2018,13,239,industry,"Trade, Transit, Utilities",.7031544,3
2018,13,239,industry,Information Services,NA,NA
2018,13,239,industry,Professional Services,NA,NA
2018,13,239,industry,Education and Health,NA,NA
2018,13,239,industry,Leisure and Other,NA,NA
2018,13,241,all,All,.5495929,1
2018,13,241,industry,Goods Producing,.6226869,1
2018,13,241,industry,Public Administration,.7201455,1
2018,13,241,industry,"Trade, Transit, Utilities",.5264618,1
2018,13,241,industry,Information Services,.8317912,3
2018,13,241,industry,Professional Services,.694393,1
2018,13,241,industry,Education and Health,.6356403,1
2018,13,241,industry,Leisure and Other,.3613064,1
2018,13,243,all,All,.5914476,1
2018,13,243,industry,Goods Producing,.8135875,1
2018,13,243,industry,Public Administration,.6090337,3
2018,13,243,industry,"Trade, Transit, Utilities",.5072196,1
2018,13,243,industry,Information Services,NA,NA
2018,13,243,industry,Professional Services,.5470196,3
2018,13,243,industry,Education and Health,.5257312,3
2018,13,243,industry,Leisure and Other,.4155868,3
2018,13,245,all,All,.7889528,1
2018,13,245,industry,Goods Producing,1.02195,1
2018,13,245,industry,Public Administration,.9715724,1
2018,13,245,industry,"Trade, Transit, Utilities",.609032,1
2018,13,245,industry,Information Services,.9841669,1
2018,13,245,industry,Professional Services,.8802626,1
2018,13,245,industry,Education and Health,.9139978,1
2018,13,245,industry,Leisure and Other,.445304,1
2018,13,247,all,All,.7560893,1
2018,13,247,industry,Goods Producing,.9844384,1
2018,13,247,industry,Public Administration,.7825891,1
2018,13,247,industry,"Trade, Transit, Utilities",.6292287,1
2018,13,247,industry,Information Services,1.446211,3
2018,13,247,industry,Professional Services,1.011079,1
2018,13,247,industry,Education and Health,.7425575,1
2018,13,247,industry,Leisure and Other,.3979195,1
2018,13,249,all,All,.6543372,1
2018,13,249,industry,Goods Producing,.7247466,3
2018,13,249,industry,Public Administration,NA,NA
2018,13,249,industry,"Trade, Transit, Utilities",.5529478,3
2018,13,249,industry,Information Services,NA,NA
2018,13,249,industry,Professional Services,.6050507,3
2018,13,249,industry,Education and Health,.538866,3
2018,13,249,industry,Leisure and Other,.4703342,3
2018,13,251,all,All,.6120917,1
2018,13,251,industry,Goods Producing,.7529103,1
2018,13,251,industry,Public Administration,.6677933,1
2018,13,251,industry,"Trade, Transit, Utilities",.4778446,1
2018,13,251,industry,Information Services,NA,NA
2018,13,251,industry,Professional Services,.6656027,1
2018,13,251,industry,Education and Health,.4074352,3
2018,13,251,industry,Leisure and Other,.3534548,1
2018,13,253,all,All,.6440105,1
2018,13,253,industry,Goods Producing,.7059708,1
2018,13,253,industry,Public Administration,.6505821,3
2018,13,253,industry,"Trade, Transit, Utilities",.6073977,1
2018,13,253,industry,Information Services,NA,NA
2018,13,253,industry,Professional Services,.7684003,1
2018,13,253,industry,Education and Health,.7388284,3
2018,13,253,industry,Leisure and Other,.4834773,1
2018,13,255,all,All,.6038566,1
2018,13,255,industry,Goods Producing,.9353856,1
2018,13,255,industry,Public Administration,.7761051,1
2018,13,255,industry,"Trade, Transit, Utilities",.5556495,1
2018,13,255,industry,Information Services,.7890731,3
2018,13,255,industry,Professional Services,.6351488,1
2018,13,255,industry,Education and Health,.5835589,1
2018,13,255,industry,Leisure and Other,.4127199,1
2018,13,257,all,All,.6993992,1
2018,13,257,industry,Goods Producing,.7895231,1
2018,13,257,industry,Public Administration,.7372638,3
2018,13,257,industry,"Trade, Transit, Utilities",.5191513,1
2018,13,257,industry,Information Services,1.207285,3
2018,13,257,industry,Professional Services,.9228314,1
2018,13,257,industry,Education and Health,.6477657,1
2018,13,257,industry,Leisure and Other,.4412317,1
2018,13,259,all,All,.7745025,1
2018,13,259,industry,Goods Producing,.6759294,3
2018,13,259,industry,Public Administration,.8787082,3
2018,13,259,industry,"Trade, Transit, Utilities",.4431093,3
2018,13,259,industry,Information Services,NA,NA
2018,13,259,industry,Professional Services,NA,NA
2018,13,259,industry,Education and Health,NA,NA
2018,13,259,industry,Leisure and Other,.3623733,3
2018,13,261,all,All,.6733975,1
2018,13,261,industry,Goods Producing,1.074472,1
2018,13,261,industry,Public Administration,.9018773,1
2018,13,261,industry,"Trade, Transit, Utilities",.5881808,1
2018,13,261,industry,Information Services,.7271212,3
2018,13,261,industry,Professional Services,.6493146,1
2018,13,261,industry,Education and Health,.5798444,1
2018,13,261,industry,Leisure and Other,.3922749,1
2018,13,263,all,All,.6137388,1
2018,13,263,industry,Goods Producing,.6991367,3
2018,13,263,industry,Public Administration,.5962212,3
2018,13,263,industry,"Trade, Transit, Utilities",.6146772,3
2018,13,263,industry,Information Services,NA,NA
2018,13,263,industry,Professional Services,.6850601,3
2018,13,263,industry,Education and Health,.2111486,3
2018,13,263,industry,Leisure and Other,NA,NA
2018,13,265,all,All,.5101103,3
2018,13,265,industry,Goods Producing,.6608456,3
2018,13,265,industry,Public Administration,.4914216,3
2018,13,265,industry,"Trade, Transit, Utilities",.3207721,3
2018,13,265,industry,Information Services,NA,NA
2018,13,265,industry,Professional Services,NA,NA
2018,13,265,industry,Education and Health,NA,NA
2018,13,265,industry,Leisure and Other,NA,NA
2018,13,267,all,All,.6411942,1
2018,13,267,industry,Goods Producing,.6590312,1
2018,13,267,industry,Public Administration,.7757542,1
2018,13,267,industry,"Trade, Transit, Utilities",.5998874,1
2018,13,267,industry,Information Services,.7651145,3
2018,13,267,industry,Professional Services,.6214796,1
2018,13,267,industry,Education and Health,.911566,3
2018,13,267,industry,Leisure and Other,.2933722,1
2018,13,269,all,All,.6656027,1
2018,13,269,industry,Goods Producing,.6111529,3
2018,13,269,industry,Public Administration,.637439,3
2018,13,269,industry,"Trade, Transit, Utilities",.8355239,1
2018,13,269,industry,Information Services,NA,NA
2018,13,269,industry,Professional Services,.9941795,3
2018,13,269,industry,Education and Health,.5219677,3
2018,13,269,industry,Leisure and Other,.3778633,3
2018,13,271,all,All,.5698461,1
2018,13,271,industry,Goods Producing,.5839279,3
2018,13,271,industry,Public Administration,.6728001,1
2018,13,271,industry,"Trade, Transit, Utilities",.5031919,1
2018,13,271,industry,Information Services,.9678934,3
2018,13,271,industry,Professional Services,.7397672,1
2018,13,271,industry,Education and Health,.5510703,3
2018,13,271,industry,Leisure and Other,.3825573,1
2018,13,273,all,All,.5911468,1
2018,13,273,industry,Goods Producing,.6294359,1
2018,13,273,industry,Public Administration,.7467936,3
2018,13,273,industry,"Trade, Transit, Utilities",.6509151,1
2018,13,273,industry,Information Services,NA,NA
2018,13,273,industry,Professional Services,.6574523,1
2018,13,273,industry,Education and Health,.5164363,3
2018,13,273,industry,Leisure and Other,.3324617,3
2018,13,275,all,All,.7435898,1
2018,13,275,industry,Goods Producing,1.031136,1
2018,13,275,industry,Public Administration,.8815629,1
2018,13,275,industry,"Trade, Transit, Utilities",.6272894,1
2018,13,275,industry,Information Services,.7747253,3
2018,13,275,industry,Professional Services,.7967033,1
2018,13,275,industry,Education and Health,.9157509,1
2018,13,275,industry,Leisure and Other,.3539377,1
2018,13,277,all,All,.6947052,1
2018,13,277,industry,Goods Producing,.7153587,1
2018,13,277,industry,Public Administration,.9281512,1
2018,13,277,industry,"Trade, Transit, Utilities",.677807,1
2018,13,277,industry,Information Services,1.078671,3
2018,13,277,industry,Professional Services,.7040932,1
2018,13,277,industry,Education and Health,.6918889,1
2018,13,277,industry,Leisure and Other,.390537,1
2018,13,279,all,All,.6224183,1
2018,13,279,industry,Goods Producing,.6205408,1
2018,13,279,industry,Public Administration,.7294405,1
2018,13,279,industry,"Trade, Transit, Utilities",.6102141,1
2018,13,279,industry,Information Services,.5576418,3
2018,13,279,industry,Professional Services,.5980098,1
2018,13,279,industry,Education and Health,.8599324,1
