year,state,county,subgroup_type,subgroup,share_medical_debt_coll,share_medical_debt_coll_quality
2023,55,095,race-ethnicity,White neighborhoods,0.0223831,1
2023,55,097,all,All,0.0444848,1
2023,55,097,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,097,race-ethnicity,White neighborhoods,0.0444848,1
2023,55,099,all,All,0.0961924,1
2023,55,099,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,099,race-ethnicity,White neighborhoods,0.0963855,1
2023,55,101,all,All,0.0659522,1
2023,55,101,race-ethnicity,Neighborhoods of color,0.0883074,1
2023,55,101,race-ethnicity,White neighborhoods,0.0603057,1
2023,55,103,all,All,0.020073,1
2023,55,103,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,103,race-ethnicity,White neighborhoods,0.020073,1
2023,55,105,all,All,0.075559,1
2023,55,105,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,105,race-ethnicity,White neighborhoods,0.075559,1
2023,55,107,all,All,0.1026201,1
2023,55,107,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,107,race-ethnicity,White neighborhoods,0.1026201,1
2023,55,109,all,All,0.0233978,1
2023,55,109,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,109,race-ethnicity,White neighborhoods,0.0233978,1
2023,55,111,all,All,0.0457547,1
2023,55,111,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,111,race-ethnicity,White neighborhoods,0.0456057,1
2023,55,113,all,All,0.0724409,1
2023,55,113,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,113,race-ethnicity,White neighborhoods,0.0703764,1
2023,55,115,all,All,0.066713,1
2023,55,115,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,115,race-ethnicity,White neighborhoods,0.066713,1
2023,55,117,all,All,0.0573337,1
2023,55,117,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,117,race-ethnicity,White neighborhoods,0.0574136,1
2023,55,119,all,All,0.0668954,1
2023,55,119,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,119,race-ethnicity,White neighborhoods,0.0668954,1
2023,55,121,all,All,0.0480256,1
2023,55,121,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,121,race-ethnicity,White neighborhoods,0.0480256,1
2023,55,123,all,All,0.0269953,1
2023,55,123,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,123,race-ethnicity,White neighborhoods,0.0269953,1
2023,55,125,all,All,0.0540243,1
2023,55,125,race-ethnicity,Neighborhoods of color,0.1136364,1
2023,55,125,race-ethnicity,White neighborhoods,0.047619,1
2023,55,127,all,All,0.0745548,1
2023,55,127,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,127,race-ethnicity,White neighborhoods,0.0732746,1
2023,55,129,all,All,0.0566667,1
2023,55,129,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,129,race-ethnicity,White neighborhoods,0.0566667,1
2023,55,131,all,All,0.0330991,1
2023,55,131,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,131,race-ethnicity,White neighborhoods,0.0330991,1
2023,55,133,all,All,0.0308243,1
2023,55,133,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,133,race-ethnicity,White neighborhoods,0.0308243,1
2023,55,135,all,All,0.0643651,1
2023,55,135,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,135,race-ethnicity,White neighborhoods,0.0643651,1
2023,55,137,all,All,0.0625815,1
2023,55,137,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,137,race-ethnicity,White neighborhoods,0.0625815,1
2023,55,139,all,All,0.0679666,1
2023,55,139,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,139,race-ethnicity,White neighborhoods,0.0679666,1
2023,55,141,all,All,0.082628,1
2023,55,141,race-ethnicity,Neighborhoods of color,NA,NA
2023,55,141,race-ethnicity,White neighborhoods,0.082628,1
2023,56,001,all,All,0.0861111,1
2023,56,001,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,001,race-ethnicity,White neighborhoods,0.0861111,1
2023,56,003,all,All,0.1474531,1
2023,56,003,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,003,race-ethnicity,White neighborhoods,0.1455526,1
2023,56,005,all,All,0.1308077,1
2023,56,005,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,005,race-ethnicity,White neighborhoods,0.1308077,1
2023,56,007,all,All,0.1194379,1
2023,56,007,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,007,race-ethnicity,White neighborhoods,0.1194379,1
2023,56,009,all,All,0.1270983,1
2023,56,009,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,009,race-ethnicity,White neighborhoods,0.1270983,1
2023,56,011,all,All,0.0652174,1
2023,56,011,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,011,race-ethnicity,White neighborhoods,0.0652174,1
2023,56,013,all,All,0.1030303,1
2023,56,013,race-ethnicity,Neighborhoods of color,0.2121212,1
2023,56,013,race-ethnicity,White neighborhoods,0.092803,1
2023,56,015,all,All,0.0566038,1
2023,56,015,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,015,race-ethnicity,White neighborhoods,0.0566038,1
2023,56,017,all,All,0.1329114,1
2023,56,017,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,017,race-ethnicity,White neighborhoods,0.1329114,1
2023,56,019,all,All,0.0496454,1
2023,56,019,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,019,race-ethnicity,White neighborhoods,0.0496454,1
2023,56,021,all,All,0.1120797,1
2023,56,021,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,021,race-ethnicity,White neighborhoods,0.1120797,1
2023,56,023,all,All,0.037037,1
2023,56,023,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,023,race-ethnicity,White neighborhoods,0.037037,1
2023,56,025,all,All,0.1349818,1
2023,56,025,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,025,race-ethnicity,White neighborhoods,0.1349818,1
2023,56,027,all,All,0.1585366,1
2023,56,027,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,027,race-ethnicity,White neighborhoods,0.1585366,1
2023,56,029,all,All,0.0770878,1
2023,56,029,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,029,race-ethnicity,White neighborhoods,0.0768398,1
2023,56,031,all,All,0.0490566,1
2023,56,031,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,031,race-ethnicity,White neighborhoods,0.0490566,1
2023,56,033,all,All,0.0735849,1
2023,56,033,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,033,race-ethnicity,White neighborhoods,0.0735849,1
2023,56,035,all,All,0.0805861,1
2023,56,035,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,035,race-ethnicity,White neighborhoods,0.0805861,1
2023,56,037,all,All,0.1069992,1
2023,56,037,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,037,race-ethnicity,White neighborhoods,0.1069992,1
2023,56,039,all,All,0.0552941,1
2023,56,039,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,039,race-ethnicity,White neighborhoods,0.0552941,1
2023,56,041,all,All,0.0755034,1
2023,56,041,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,041,race-ethnicity,White neighborhoods,0.0755034,1
2023,56,043,all,All,0.0674603,1
2023,56,043,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,043,race-ethnicity,White neighborhoods,0.0674603,1
2023,56,045,all,All,0.069869,1
2023,56,045,race-ethnicity,Neighborhoods of color,NA,NA
2023,56,045,race-ethnicity,White neighborhoods,0.069869,1
2025,01,001,all,All,0.0417335,1
2025,01,001,race-ethnicity,Neighborhoods of color,0.0582524,1
2025,01,001,race-ethnicity,White neighborhoods,0.0407932,1
2025,01,003,all,All,0.0435797,1
2025,01,003,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,003,race-ethnicity,White neighborhoods,0.0434352,1
2025,01,005,all,All,0.0816619,1
2025,01,005,race-ethnicity,Neighborhoods of color,0.0819912,1
2025,01,005,race-ethnicity,White neighborhoods,NA,NA
2025,01,007,all,All,0.0681431,1
2025,01,007,race-ethnicity,Neighborhoods of color,0.0722892,1
2025,01,007,race-ethnicity,White neighborhoods,0.0674603,1
2025,01,009,all,All,0.0457019,1
2025,01,009,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,009,race-ethnicity,White neighborhoods,0.0446866,1
2025,01,011,all,All,0.0594406,1
2025,01,011,race-ethnicity,Neighborhoods of color,0.0588235,1
2025,01,011,race-ethnicity,White neighborhoods,NA,NA
2025,01,013,all,All,0.0332226,1
2025,01,013,race-ethnicity,Neighborhoods of color,0.0235294,1
2025,01,013,race-ethnicity,White neighborhoods,0.0564972,1
2025,01,015,all,All,0.0918453,1
2025,01,015,race-ethnicity,Neighborhoods of color,0.1571165,1
2025,01,015,race-ethnicity,White neighborhoods,0.0802752,1
2025,01,017,all,All,0.0425909,1
2025,01,017,race-ethnicity,Neighborhoods of color,0.0451128,1
2025,01,017,race-ethnicity,White neighborhoods,0.0412088,1
2025,01,019,all,All,0.1092637,1
2025,01,019,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,019,race-ethnicity,White neighborhoods,0.1092637,1
2025,01,021,all,All,0.0550098,1
2025,01,021,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,021,race-ethnicity,White neighborhoods,0.0550033,1
2025,01,023,all,All,0.0300546,1
2025,01,023,race-ethnicity,Neighborhoods of color,0.0634921,1
2025,01,023,race-ethnicity,White neighborhoods,0.0231023,1
2025,01,025,all,All,0.0264256,1
2025,01,025,race-ethnicity,Neighborhoods of color,0.022508,1
2025,01,025,race-ethnicity,White neighborhoods,0.0294118,1
2025,01,027,all,All,0.0452489,1
2025,01,027,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,027,race-ethnicity,White neighborhoods,0.0428571,1
2025,01,029,all,All,0.0659134,1
2025,01,029,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,029,race-ethnicity,White neighborhoods,0.0659134,1
2025,01,031,all,All,0.063121,1
2025,01,031,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,031,race-ethnicity,White neighborhoods,0.063121,1
2025,01,033,all,All,0.0725983,1
2025,01,033,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,033,race-ethnicity,White neighborhoods,0.0725983,1
2025,01,035,all,All,0.0402299,1
2025,01,035,race-ethnicity,Neighborhoods of color,0.0382775,1
2025,01,035,race-ethnicity,White neighborhoods,0.0431655,1
2025,01,037,all,All,0.0316092,1
2025,01,037,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,037,race-ethnicity,White neighborhoods,0.0316092,1
2025,01,039,all,All,0.0689935,1
2025,01,039,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,039,race-ethnicity,White neighborhoods,0.0690496,1
2025,01,041,all,All,0.1096197,1
2025,01,041,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,041,race-ethnicity,White neighborhoods,0.1098655,1
2025,01,043,all,All,0.0680822,1
2025,01,043,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,043,race-ethnicity,White neighborhoods,0.0680822,1
2025,01,045,all,All,0.0552452,1
2025,01,045,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,045,race-ethnicity,White neighborhoods,0.0552795,1
2025,01,047,all,All,0.0667957,1
2025,01,047,race-ethnicity,Neighborhoods of color,0.0667957,1
2025,01,047,race-ethnicity,White neighborhoods,NA,NA
2025,01,049,all,All,0.0831376,1
2025,01,049,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,049,race-ethnicity,White neighborhoods,0.0831376,1
2025,01,051,all,All,0.034407,1
2025,01,051,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,051,race-ethnicity,White neighborhoods,0.034407,1
2025,01,053,all,All,0.0670194,1
2025,01,053,race-ethnicity,Neighborhoods of color,0.0630631,1
2025,01,053,race-ethnicity,White neighborhoods,0.0695652,1
2025,01,055,all,All,0.0826395,1
2025,01,055,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,055,race-ethnicity,White neighborhoods,0.0827927,1
2025,01,057,all,All,0.0259259,1
2025,01,057,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,057,race-ethnicity,White neighborhoods,0.025974,1
2025,01,059,all,All,0.1096634,1
2025,01,059,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,059,race-ethnicity,White neighborhoods,0.1096634,1
2025,01,061,all,All,0.048478,1
2025,01,061,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,061,race-ethnicity,White neighborhoods,0.048478,1
2025,01,063,all,All,0.033195,1
2025,01,063,race-ethnicity,Neighborhoods of color,0.0334728,1
2025,01,063,race-ethnicity,White neighborhoods,NA,NA
2025,01,065,all,All,0.0218341,1
2025,01,065,race-ethnicity,Neighborhoods of color,0.0226537,1
2025,01,065,race-ethnicity,White neighborhoods,0.0201342,1
2025,01,067,all,All,0.0410448,1
2025,01,067,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,067,race-ethnicity,White neighborhoods,0.0431373,1
2025,01,069,all,All,0.0386709,1
2025,01,069,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,069,race-ethnicity,White neighborhoods,0.0386709,1
2025,01,071,all,All,0.0728673,1
2025,01,071,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,071,race-ethnicity,White neighborhoods,0.0728673,1
2025,01,073,all,All,0.0617182,1
2025,01,073,race-ethnicity,Neighborhoods of color,0.0898383,1
2025,01,073,race-ethnicity,White neighborhoods,0.0384581,1
2025,01,075,all,All,0.046798,1
2025,01,075,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,075,race-ethnicity,White neighborhoods,0.046798,1
2025,01,077,all,All,0.0560081,1
2025,01,077,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,077,race-ethnicity,White neighborhoods,0.0560081,1
2025,01,079,all,All,0.0481586,1
2025,01,079,race-ethnicity,Neighborhoods of color,0.0714286,1
2025,01,079,race-ethnicity,White neighborhoods,0.0468594,1
2025,01,081,all,All,0.0236618,1
2025,01,081,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,081,race-ethnicity,White neighborhoods,0.0237262,1
2025,01,083,all,All,0.0578374,1
2025,01,083,race-ethnicity,Neighborhoods of color,0.1617647,1
2025,01,083,race-ethnicity,White neighborhoods,0.0556031,1
2025,01,085,all,All,0.0645161,1
2025,01,085,race-ethnicity,Neighborhoods of color,0.0772947,1
2025,01,085,race-ethnicity,White neighborhoods,0.0447761,1
2025,01,087,all,All,0.0436364,1
2025,01,087,race-ethnicity,Neighborhoods of color,0.0477327,1
2025,01,087,race-ethnicity,White neighborhoods,0.0305344,1
2025,01,089,all,All,0.0552905,1
2025,01,089,race-ethnicity,Neighborhoods of color,0.1237493,1
2025,01,089,race-ethnicity,White neighborhoods,0.0433505,1
2025,01,091,all,All,0.0322034,1
2025,01,091,race-ethnicity,Neighborhoods of color,0.0275049,1
2025,01,091,race-ethnicity,White neighborhoods,0.0632911,1
2025,01,093,all,All,0.0377778,1
2025,01,093,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,093,race-ethnicity,White neighborhoods,0.0377778,1
2025,01,095,all,All,0.1209806,1
2025,01,095,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,095,race-ethnicity,White neighborhoods,0.1209806,1
2025,01,097,all,All,0.0695625,1
2025,01,097,race-ethnicity,Neighborhoods of color,0.0928986,1
2025,01,097,race-ethnicity,White neighborhoods,0.0572239,1
2025,01,099,all,All,0.04769,1
2025,01,099,race-ethnicity,Neighborhoods of color,0.0483871,1
2025,01,099,race-ethnicity,White neighborhoods,0.0464135,1
2025,01,101,all,All,0.0451117,1
2025,01,101,race-ethnicity,Neighborhoods of color,0.0470721,1
2025,01,101,race-ethnicity,White neighborhoods,0.0280899,1
2025,01,103,all,All,0.0816901,1
2025,01,103,race-ethnicity,Neighborhoods of color,0.1027858,1
2025,01,103,race-ethnicity,White neighborhoods,0.0740223,1
2025,01,105,all,All,0.0354331,1
2025,01,105,race-ethnicity,Neighborhoods of color,0.0362903,1
2025,01,105,race-ethnicity,White neighborhoods,NA,NA
2025,01,107,all,All,0.047619,1
2025,01,107,race-ethnicity,Neighborhoods of color,0.0622222,1
2025,01,107,race-ethnicity,White neighborhoods,0.0373832,1
2025,01,109,all,All,0.1186441,1
2025,01,109,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,109,race-ethnicity,White neighborhoods,0.1191489,1
2025,01,111,all,All,0.044,1
2025,01,111,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,111,race-ethnicity,White neighborhoods,0.044,1
2025,01,113,all,All,0.1223796,1
2025,01,113,race-ethnicity,Neighborhoods of color,0.1336842,1
2025,01,113,race-ethnicity,White neighborhoods,0.1094711,1
2025,01,115,all,All,0.0492611,1
2025,01,115,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,115,race-ethnicity,White neighborhoods,0.0492611,1
2025,01,117,all,All,0.0394718,1
2025,01,117,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,117,race-ethnicity,White neighborhoods,0.0393414,1
2025,01,119,all,All,0.039039,1
2025,01,119,race-ethnicity,Neighborhoods of color,0.0396341,1
2025,01,119,race-ethnicity,White neighborhoods,NA,NA
2025,01,121,all,All,0.0864,1
2025,01,121,race-ethnicity,Neighborhoods of color,0.10957,1
2025,01,121,race-ethnicity,White neighborhoods,0.0765306,1
2025,01,123,all,All,0.0288462,1
2025,01,123,race-ethnicity,Neighborhoods of color,0.046875,1
2025,01,123,race-ethnicity,White neighborhoods,0.0279503,1
2025,01,125,all,All,0.0336808,1
2025,01,125,race-ethnicity,Neighborhoods of color,0.0358907,1
2025,01,125,race-ethnicity,White neighborhoods,0.0315822,1
2025,01,127,all,All,0.0656142,1
2025,01,127,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,127,race-ethnicity,White neighborhoods,0.0656142,1
2025,01,129,all,All,0.0965251,1
2025,01,129,race-ethnicity,Neighborhoods of color,0.1100917,1
2025,01,129,race-ethnicity,White neighborhoods,0.0962025,1
2025,01,131,all,All,0.0479233,1
2025,01,131,race-ethnicity,Neighborhoods of color,0.049505,1
2025,01,131,race-ethnicity,White neighborhoods,NA,NA
2025,01,133,all,All,0.0539474,1
2025,01,133,race-ethnicity,Neighborhoods of color,NA,NA
2025,01,133,race-ethnicity,White neighborhoods,0.0539474,1
2025,02,013,all,All,NA,NA
2025,02,013,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,013,race-ethnicity,White neighborhoods,NA,NA
2025,02,016,all,All,0.0454545,1
2025,02,016,race-ethnicity,Neighborhoods of color,0.0348837,1
2025,02,016,race-ethnicity,White neighborhoods,NA,NA
2025,02,020,all,All,0.0644007,1
2025,02,020,race-ethnicity,Neighborhoods of color,0.0811549,1
2025,02,020,race-ethnicity,White neighborhoods,0.0570447,1
2025,02,050,all,All,0.0212014,1
2025,02,050,race-ethnicity,Neighborhoods of color,0.0214286,1
2025,02,050,race-ethnicity,White neighborhoods,NA,NA
2025,02,060,all,All,NA,NA
2025,02,060,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,060,race-ethnicity,White neighborhoods,NA,NA
2025,02,063,all,All,0.0216216,1
2025,02,063,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,063,race-ethnicity,White neighborhoods,0.0223464,1
2025,02,066,all,All,0.0789474,1
2025,02,066,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,066,race-ethnicity,White neighborhoods,0.0821918,1
2025,02,068,all,All,0.0377358,1
2025,02,068,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,068,race-ethnicity,White neighborhoods,0.0377358,1
2025,02,070,all,All,0.0784314,1
2025,02,070,race-ethnicity,Neighborhoods of color,0.0784314,1
2025,02,070,race-ethnicity,White neighborhoods,NA,NA
2025,02,090,all,All,0.0869407,1
2025,02,090,race-ethnicity,Neighborhoods of color,0.0344828,1
2025,02,090,race-ethnicity,White neighborhoods,0.0882465,1
2025,02,100,all,All,0.0410959,1
2025,02,100,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,100,race-ethnicity,White neighborhoods,0.0410959,1
2025,02,105,all,All,0,1
2025,02,105,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,105,race-ethnicity,White neighborhoods,NA,NA
2025,02,110,all,All,0.0309598,1
2025,02,110,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,110,race-ethnicity,White neighborhoods,0.0309598,1
2025,02,122,all,All,0.0514505,1
2025,02,122,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,122,race-ethnicity,White neighborhoods,0.0515917,1
2025,02,130,all,All,0.0188235,1
2025,02,130,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,130,race-ethnicity,White neighborhoods,0.0188235,1
2025,02,150,all,All,0.0143678,1
2025,02,150,race-ethnicity,Neighborhoods of color,0.0143678,1
2025,02,150,race-ethnicity,White neighborhoods,NA,NA
2025,02,158,all,All,0.0314961,1
2025,02,158,race-ethnicity,Neighborhoods of color,0.031746,1
2025,02,158,race-ethnicity,White neighborhoods,NA,NA
2025,02,164,all,All,NA,NA
2025,02,164,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,164,race-ethnicity,White neighborhoods,NA,NA
2025,02,170,all,All,0.0560596,1
2025,02,170,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,170,race-ethnicity,White neighborhoods,0.0560596,1
2025,02,180,all,All,0.0276243,1
2025,02,180,race-ethnicity,Neighborhoods of color,0.0276243,1
2025,02,180,race-ethnicity,White neighborhoods,NA,NA
2025,02,185,all,All,0.0326797,1
2025,02,185,race-ethnicity,Neighborhoods of color,0.0328947,1
2025,02,185,race-ethnicity,White neighborhoods,NA,NA
2025,02,188,all,All,0.0629921,1
2025,02,188,race-ethnicity,Neighborhoods of color,0.0629921,1
2025,02,188,race-ethnicity,White neighborhoods,NA,NA
2025,02,195,all,All,0.0375,1
2025,02,195,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,195,race-ethnicity,White neighborhoods,0.0375,1
2025,02,198,all,All,0.0248447,1
2025,02,198,race-ethnicity,Neighborhoods of color,0.0108696,1
2025,02,198,race-ethnicity,White neighborhoods,0.0434783,1
2025,02,220,all,All,0.055794,1
2025,02,220,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,220,race-ethnicity,White neighborhoods,0.055794,1
2025,02,230,all,All,NA,NA
2025,02,230,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,230,race-ethnicity,White neighborhoods,NA,NA
2025,02,240,all,All,0.0550459,1
2025,02,240,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,240,race-ethnicity,White neighborhoods,0.0574163,1
2025,02,275,all,All,0.0338983,1
2025,02,275,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,275,race-ethnicity,White neighborhoods,0.0338983,1
2025,02,282,all,All,NA,NA
2025,02,282,race-ethnicity,Neighborhoods of color,NA,NA
2025,02,282,race-ethnicity,White neighborhoods,NA,NA
2025,02,290,all,All,0.0531915,1
2025,02,290,race-ethnicity,Neighborhoods of color,0.0333333,1
2025,02,290,race-ethnicity,White neighborhoods,NA,NA
2025,04,001,all,All,0.0665927,1
2025,04,001,race-ethnicity,Neighborhoods of color,0.0594214,1
2025,04,001,race-ethnicity,White neighborhoods,0.08413,1
2025,04,003,all,All,0.0550122,1
2025,04,003,race-ethnicity,Neighborhoods of color,0.0562293,1
2025,04,003,race-ethnicity,White neighborhoods,0.0546654,1
2025,04,005,all,All,0.0543452,1
2025,04,005,race-ethnicity,Neighborhoods of color,0.0650155,1
2025,04,005,race-ethnicity,White neighborhoods,0.0512242,1
2025,04,007,all,All,0.0568112,1
2025,04,007,race-ethnicity,Neighborhoods of color,0.064257,1
2025,04,007,race-ethnicity,White neighborhoods,0.0555155,1
2025,04,009,all,All,0.038038,1
2025,04,009,race-ethnicity,Neighborhoods of color,0.0377358,1
2025,04,009,race-ethnicity,White neighborhoods,0.0380739,1
2025,04,011,all,All,0.038961,1
2025,04,011,race-ethnicity,Neighborhoods of color,0.0588235,1
2025,04,011,race-ethnicity,White neighborhoods,0.0306748,1
2025,04,012,all,All,0.0662139,1
2025,04,012,race-ethnicity,Neighborhoods of color,0.0710059,1
2025,04,012,race-ethnicity,White neighborhoods,0.059761,1
2025,04,013,all,All,0.0454549,1
2025,04,013,race-ethnicity,Neighborhoods of color,0.0630697,1
2025,04,013,race-ethnicity,White neighborhoods,0.0351799,1
2025,04,015,all,All,0.0353783,1
2025,04,015,race-ethnicity,Neighborhoods of color,NA,NA
2025,04,015,race-ethnicity,White neighborhoods,0.0350433,1
2025,04,017,all,All,0.0480421,1
2025,04,017,race-ethnicity,Neighborhoods of color,0.0581304,1
2025,04,017,race-ethnicity,White neighborhoods,0.0409556,1
2025,04,019,all,All,0.0396745,1
2025,04,019,race-ethnicity,Neighborhoods of color,0.0523801,1
2025,04,019,race-ethnicity,White neighborhoods,0.0325983,1
2025,04,021,all,All,0.0632911,1
2025,04,021,race-ethnicity,Neighborhoods of color,0.0678541,1
2025,04,021,race-ethnicity,White neighborhoods,0.0582897,1
2025,04,023,all,All,0.047619,1
2025,04,023,race-ethnicity,Neighborhoods of color,0.0493186,1
2025,04,023,race-ethnicity,White neighborhoods,0.0331492,1
2025,04,025,all,All,0.033588,1
2025,04,025,race-ethnicity,Neighborhoods of color,0.0606061,1
2025,04,025,race-ethnicity,White neighborhoods,0.03337,1
2025,04,027,all,All,0.012734,1
2025,04,027,race-ethnicity,Neighborhoods of color,0.0132664,1
2025,04,027,race-ethnicity,White neighborhoods,0.0095745,1
2025,05,001,all,All,0.0309478,1
2025,05,001,race-ethnicity,Neighborhoods of color,NA,NA
2025,05,001,race-ethnicity,White neighborhoods,0.0309478,1
2025,05,003,all,All,0.1203852,1
2025,05,003,race-ethnicity,Neighborhoods of color,NA,NA
2025,05,003,race-ethnicity,White neighborhoods,0.1213675,1
2025,05,005,all,All,0.0957072,1
2025,05,005,race-ethnicity,Neighborhoods of color,NA,NA
2025,05,005,race-ethnicity,White neighborhoods,0.0957072,1
2025,05,007,all,All,0.034406,1
2025,05,007,race-ethnicity,Neighborhoods of color,0.0479632,1
2025,05,007,race-ethnicity,White neighborhoods,0.0319378,1
2025,05,009,all,All,0.0619323,1
2025,05,009,race-ethnicity,Neighborhoods of color,NA,NA
2025,05,009,race-ethnicity,White neighborhoods,0.0619323,1
2025,05,011,all,All,0.1308411,1
2025,05,011,race-ethnicity,Neighborhoods of color,NA,NA
2025,05,011,race-ethnicity,White neighborhoods,0.1308411,1
2025,05,013,all,All,0.1190476,1
2025,05,013,race-ethnicity,Neighborhoods of color,NA,NA
2025,05,013,race-ethnicity,White neighborhoods,0.1258278,1
2025,05,015,all,All,0.0376914,1
2025,05,015,race-ethnicity,Neighborhoods of color,NA,NA
2025,05,015,race-ethnicity,White neighborhoods,0.0376914,1
2025,05,017,all,All,0.1696113,1
2025,05,017,race-ethnicity,Neighborhoods of color,0.1418919,1
2025,05,017,race-ethnicity,White neighborhoods,0.2,1
2025,05,019,all,All,0.0437828,1
2025,05,019,race-ethnicity,Neighborhoods of color,NA,NA
2025,05,019,race-ethnicity,White neighborhoods,0.0434783,1
2025,05,021,all,All,0.1447368,1
2025,05,021,race-ethnicity,Neighborhoods of color,NA,NA
2025,05,021,race-ethnicity,White neighborhoods,0.1447368,1
2025,05,023,all,All,0.0360885,1
2025,05,023,race-ethnicity,Neighborhoods of color,NA,NA
2025,05,023,race-ethnicity,White neighborhoods,0.0360885,1
2025,05,025,all,All,0.1016949,1
2025,05,025,race-ethnicity,Neighborhoods of color,NA,NA
2025,05,025,race-ethnicity,White neighborhoods,0.1038961,1
2025,05,027,all,All,0.1085973,1
2025,05,027,race-ethnicity,Neighborhoods of color,NA,NA
