year,state,county,share_debt_coll,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality
2018,21,125,0.4422111,0.470394,0.4140282,1
2018,21,127,0.4369748,0.5001249,0.3738247,1
2018,21,129,0.4190476,0.5138767,0.3242186,1
2018,21,131,0.4235294,0.4980271,0.3490317,1
2018,21,133,0.4145658,0.4657419,0.3633898,1
2018,21,135,0.485,0.5544391,0.4155609,1
2018,21,137,0.4190751,0.4711409,0.3670093,1
2018,21,139,0.3486842,0.4246958,0.2726727,1
2018,21,141,0.3744186,0.4202168,0.3286205,1
2018,21,143,0.3412699,0.4243895,0.2581502,1
2018,21,145,0.3230209,0.3506813,0.2953606,1
2018,21,147,0.4763949,0.5406632,0.4121265,1
2018,21,149,0.3194444,0.3958663,0.2430226,1
2018,21,151,0.3674384,0.3932712,0.3416056,1
2018,21,153,0.5482234,0.617897,0.4785497,1
2018,21,155,0.3663004,0.4235578,0.3090429,1
2018,21,157,0.238921,0.2756436,0.2021984,1
2018,21,159,0.5029586,0.5785659,0.4273513,1
2018,21,161,0.3823529,0.4402123,0.3244936,1
2018,21,163,0.3327172,0.3724594,0.292975,1
2018,21,165,0.4368932,0.5331517,0.3406347,1
2018,21,167,0.4347826,0.4825933,0.3869719,1
2018,21,169,0.3618421,0.4384884,0.2851958,1
2018,21,171,0.4347826,0.5066074,0.3629578,1
2018,21,173,0.3974359,0.4418206,0.3530512,1
2018,21,175,0.4782609,0.5556634,0.4008583,1
2018,21,177,0.3986486,0.4442433,0.353054,1
2018,21,179,0.3286517,0.363179,0.2941244,1
2018,21,181,0.4909091,0.5847605,0.3970577,1
2018,21,183,0.4252577,0.4745142,0.3760013,1
2018,21,185,0.2023061,0.2278115,0.1768007,1
2018,21,187,0.4397163,0.5219373,0.3574954,1
2018,21,189,0.483871,0.6092818,0.3584601,1
2018,21,191,0.3446808,0.4055761,0.2837856,1
2018,21,193,0.4030837,0.4482549,0.3579125,1
2018,21,195,0.4352052,0.4671557,0.4032547,1
2018,21,197,0.5221675,0.5910523,0.4532827,1
2018,21,199,0.3717827,0.4010427,0.3425226,1
2018,21,201,NA,NA,NA,NA
2018,21,203,0.4692308,0.5300096,0.4084519,1
2018,21,205,0.4241573,0.4755684,0.3727461,1
2018,21,207,0.3478261,0.4041188,0.2915334,1
2018,21,209,0.3345196,0.3663893,0.3026498,1
2018,21,211,0.3505435,0.3850386,0.3160483,1
2018,21,213,0.3938356,0.4499743,0.3376969,1
2018,21,215,0.2535211,0.304206,0.2028362,1
2018,21,217,0.3409669,0.3878939,0.2940399,1
2018,21,219,0.3601896,0.4251184,0.2952608,1
2018,21,221,0.266055,0.3248505,0.2072596,1
2018,21,223,0.4255319,0.5074333,0.3436306,1
2018,21,225,0.369863,0.4339494,0.3057766,1
2018,21,227,0.3552563,0.3766085,0.3339042,1
2018,21,229,0.3833333,0.4545601,0.3121066,1
2018,21,231,0.3679525,0.4195178,0.3163873,1
2018,21,233,0.3348837,0.3981169,0.2716506,1
2018,21,235,0.4555921,0.4952119,0.4159723,1
2018,21,237,0.4198473,0.5046874,0.3350072,1
2018,21,239,0.2567568,0.2974367,0.2160768,1
2018,22,001,0.4677249,0.4995546,0.4358951,1
2018,22,003,0.4647059,0.5177994,0.4116124,1
2018,22,005,0.3689008,0.3908055,0.3469961,1
2018,22,007,0.5,0.552013,0.447987,1
2018,22,009,0.4921384,0.5310237,0.4532531,1
2018,22,011,0.4444444,0.4871132,0.4017757,1
2018,22,013,0.4519231,0.5197222,0.384124,1
2018,22,015,0.4252874,0.447442,0.4031327,1
2018,22,017,0.5223953,0.5376719,0.5071187,1
2018,22,019,0.4685592,0.4856499,0.4514685,1
2018,22,021,0.5409836,0.6133816,0.4685856,1
2018,22,023,0.4146341,0.5020565,0.3272118,1
2018,22,025,0.4935897,0.5722988,0.4148807,1
2018,22,027,0.4612069,0.5254918,0.396922,1
2018,22,029,0.4818841,0.5409415,0.4228266,1
2018,22,031,0.5136842,0.5586802,0.4686882,1
2018,22,033,0.441504,0.4532089,0.4297991,1
2018,22,035,0.6269841,0.711764,0.5422042,1
2018,22,037,0.4146341,0.4717319,0.3575363,1
2018,22,039,0.4919355,0.5359775,0.4478935,1
2018,22,041,0.5140187,0.5687808,0.4592566,1
2018,22,043,0.4519573,0.5102525,0.3936621,1
2018,22,045,0.4485488,0.4774706,0.41962699999999997,1
2018,22,047,0.4947808,0.5396025,0.4499591,1
2018,22,049,0.4318182,0.4974219,0.3662145,1
2018,22,051,0.377911,0.3891343,0.3666878,1
2018,22,053,0.4344942,0.4740917,0.3948967,1
2018,22,055,0.3922786,0.408005,0.3765522,1
2018,22,057,0.3632138,0.3875116,0.3389161,1
2018,22,059,0.4778325,0.5467173,0.4089478,1
2018,22,061,0.4329564,0.4720218,0.393891,1
2018,22,063,0.4140067,0.4350834,0.3929299,1
2018,22,065,0.5714286,0.6498443,0.4930129,1
2018,22,067,0.5255319,0.570725,0.4803387,1
2018,22,069,0.4552239,0.4974228,0.413025,1
2018,22,071,0.4625196,0.4754386,0.4496007,1
2018,22,073,0.4791319,0.4991395,0.4591243,1
2018,22,075,0.3822715,0.4324698,0.3320731,1
2018,22,077,0.4530387,0.5043896,0.4016877,1
2018,22,079,0.4848914,0.506181,0.4636018,1
2018,22,081,0.5839416,0.6667832,0.5011,1
2018,22,083,0.5833333,0.6352066,0.53146,1
2018,22,085,0.5013263,0.5518657,0.4507868,1
2018,22,087,0.451876,0.4913062,0.4124458,1
2018,22,089,0.3056931,0.3374792,0.2739069,1
2018,22,091,0.5783132,0.6536645,0.5029619,1
2018,22,093,0.382263,0.4350139,0.3295121,1
2018,22,095,0.4973684,0.5329397,0.4617972,1
2018,22,097,0.4761905,0.5029018,0.4494792,1
2018,22,099,0.4807692,0.5137244,0.447814,1
2018,22,101,0.5377129,0.5718177,0.503608,1
2018,22,103,0.3108696,0.3249705,0.2967686,1
2018,22,105,0.4727096,0.4943166,0.4511025,1
2018,22,107,0.6142857,0.7291406,0.4994308,1
2018,22,109,0.426864,0.4499989,0.4037291,1
2018,22,111,0.4380952,0.4929743,0.3832161,1
2018,22,113,0.3909692,0.4227265,0.3592119,1
2018,22,115,0.3988996,0.4345195,0.3632796,1
2018,22,117,0.5323741,0.5694963,0.4952519,1
2018,22,119,0.5056726,0.5451554,0.4661899,1
2018,22,121,0.4340909,0.4804556,0.3877262,1
2018,22,123,0.4891304,0.561557,0.4167039,1
2018,22,125,0.4424242,0.5184403,0.3664081,1
2018,22,127,0.4588745,0.5232748,0.3944741,1
2018,23,001,0.3339061,0.3560339,0.3117783,1
2018,23,003,0.2345337,0.2597806,0.2092868,1
2018,23,005,0.2555904,0.267951,0.2432298,1
2018,23,007,0.2522523,0.2926958,0.2118087,1
2018,23,009,0.3063584,0.3370968,0.2756199,1
2018,23,011,0.3396502,0.3601166,0.3191837,1
2018,23,013,0.2484756,0.2815696,0.2153816,1
2018,23,015,0.3079416,0.3443978,0.2714854,1
2018,23,017,0.3092551,0.3397061,0.2788041,1
2018,23,019,0.331318,0.3498432,0.3127928,1
2018,23,021,0.2805755,0.333485,0.227666,1
2018,23,023,0.2917342,0.3276311,0.2558372,1
2018,23,025,0.3443224,0.3768841,0.3117606,1
2018,23,027,0.3008696,0.33839,0.2633491,1
2018,23,029,0.3078431,0.347945,0.2677413,1
2018,23,031,0.2910297,0.3061523,0.2759072,1
2018,24,001,0.3540816,0.3840391,0.3241242,1
2018,24,003,0.2506893,0.259611,0.2417676,1
2018,24,005,0.3227956,0.3306809,0.3149103,1
2018,24,009,0.2424699,0.2655294,0.2194104,1
2018,24,011,0.3863216,0.4273897,0.3452536,1
2018,24,013,0.1782544,0.192683,0.1638259,1
2018,24,015,0.3098413,0.3326866,0.2869959,1
2018,24,017,0.3345309,0.3530118,0.3160501,1
2018,24,019,0.4305019,0.4731839,0.38782,1
2018,24,021,0.2330498,0.2459689,0.2201307,1
2018,24,023,0.3303571,0.3739601,0.2867542,1
2018,24,025,0.2368879,0.2500281,0.2237477,1
2018,24,027,0.19639,0.2072975,0.1854826,1
2018,24,029,0.2875,0.3371675,0.2378325,1
2018,24,031,0.1906056,0.1963971,0.184814,1
2018,24,033,0.4038088,0.411549,0.3960685,1
2018,24,035,0.2148962,0.2430449,0.1867476,1
2018,24,037,0.2311349,0.2512814,0.2109883,1
2018,24,039,0.4622951,0.5183419,0.4062483,1
2018,24,041,0.2409241,0.2750011,0.2068471,1
2018,24,043,0.3449014,0.36419,0.3256129,1
2018,24,045,0.3753027,0.3986592,0.3519461,1
2018,24,047,0.2437358,0.2721511,0.2153204,1
2018,24,510,0.5132135,0.5232863,0.5031407,1
2018,25,001,0.1651169,0.1766549,0.1535788,1
2018,25,003,0.2141143,0.2317348,0.1964938,1
2018,25,005,0.2548623,0.2639191,0.2458054,1
2018,25,007,0.1507692,0.1897323,0.1118062,1
2018,25,009,0.2194797,0.226661,0.2122984,1
2018,25,011,0.192029,0.2152751,0.1687829,1
2018,25,013,0.2983728,0.3088602,0.2878853,1
2018,25,015,0.1422202,0.1566782,0.1277623,1
2018,25,017,0.1462277,0.1505103,0.1419451,1
2018,25,019,0.1638656,0.2109919,0.1167392,1
2018,25,021,0.1440882,0.1504782,0.1376983,1
2018,25,023,0.2086572,0.2173668,0.1999475,1
2018,25,025,0.2461986,0.2537926,0.2386047,1
2018,25,027,0.2229965,0.2301759,0.2158172,1
2018,26,001,0.2363636,0.3013867,0.1713405,1
2018,26,003,0.1733333,0.2341145,0.1125521,1
2018,26,005,0.2705367,0.2909184,0.250155,1
2018,26,007,0.2465209,0.2842231,0.2088187,1
2018,26,009,0.2287918,0.2705889,0.1869947,1
2018,26,011,0.3119658,0.3714548,0.2524768,1
2018,26,013,0.2536232,0.3264799,0.1807665,1
2018,26,015,0.2546045,0.2827246,0.2264844,1
2018,26,017,0.2820816,0.303537,0.2606262,1
2018,26,019,0.1923077,0.2343864,0.150229,1
2018,26,021,0.3298205,0.3480294,0.3116115,1
2018,26,023,0.3460949,0.3826113,0.3095786,1
2018,26,025,0.393869,0.414513,0.373225,1
2018,26,027,0.2969613,0.3302676,0.263655,1
2018,26,029,0.1919431,0.2295634,0.1543228,1
2018,26,031,0.2757009,0.3180867,0.2333151,1
2018,26,033,0.3327306,0.3720388,0.2934223,1
2018,26,035,0.3754864,0.4173913,0.3335814,1
2018,26,037,0.2088661,0.2321391,0.1855932,1
2018,26,039,0.320197,0.384537,0.2558571,1
2018,26,041,0.2824675,0.318049,0.2468861,1
2018,26,043,0.2510121,0.2892873,0.212737,1
2018,26,045,0.2728298,0.2935629,0.2520966,1
2018,26,047,0.2083333,0.2415283,0.1751383,1
2018,26,049,0.4042745,0.416076,0.3924731,1
2018,26,051,0.339759,0.385383,0.2941351,1
2018,26,053,0.3587444,0.4218383,0.2956504,1
2018,26,055,0.1922317,0.212055,0.1724084,1
2018,26,057,0.3096447,0.3469523,0.272337,1
2018,26,059,0.3659574,0.4015406,0.3303743,1
2018,26,061,0.2209073,0.257055,0.1847596,1
2018,26,063,0.2277778,0.2631847,0.1923708,1
2018,26,065,0.3195617,0.3333717,0.3057518,1
2018,26,067,0.3262332,0.357018,0.2954484,1
2018,26,069,0.3388626,0.3840765,0.2936486,1
2018,26,071,0.3222749,0.385485,0.2590648,1
2018,26,073,0.3072497,0.3379421,0.2765574,1
2018,26,075,0.3702197,0.3893128,0.3511265,1
2018,26,077,0.3178792,0.3322135,0.3035449,1
2018,26,079,0.3115942,0.3663344,0.256854,1
2018,26,081,0.2800441,0.2888555,0.2712327,1
2018,26,083,NA,NA,NA,NA
2018,26,085,0.3426966,0.4126176,0.2727757,1
2018,26,087,0.2776935,0.3018818,0.2535051,1
2018,26,089,0.1340483,0.168671,0.0994255,1
2018,26,091,0.2734325,0.295651,0.251214,1
2018,26,093,0.1977343,0.2122007,0.1832679,1
2018,26,095,0.1714286,0.2603565,0.0825007,1
2018,26,097,0.1976744,0.2573654,0.1379835,1
2018,26,099,0.3003776,0.307891,0.2928641,1
2018,26,101,0.2518519,0.2941802,0.2095235,1
2018,26,103,0.2258707,0.2517365,0.2000049,1
2018,26,105,0.279476,0.3206188,0.2383331,1
2018,26,107,0.3151815,0.3522024,0.2781607,1
2018,26,109,0.261708,0.3069898,0.2164261,1
2018,26,111,0.2396947,0.2628211,0.2165682,1
2018,26,113,0.2165899,0.2715241,0.1616557,1
2018,26,115,0.2616086,0.2791526,0.2440647,1
2018,26,117,0.3687375,0.3986858,0.3387892,1
2018,26,119,0.2816902,0.3559387,0.2074416,1
2018,26,121,0.3638336,0.3817696,0.3458977,1
2018,26,123,0.3541114,0.3882706,0.3199522,1
2018,26,125,0.2388538,0.2446341,0.2330735,1
2018,26,127,0.3194103,0.3647638,0.2740569,1
2018,26,129,0.2916667,0.3403405,0.2429928,1
2018,26,131,0.2264151,0.3064663,0.1463639,1
2018,26,133,0.3323864,0.3816682,0.2831046,1
2018,26,135,0.3116883,0.3850828,0.2382939,1
2018,26,137,0.2873303,0.3295653,0.2450954,1
2018,26,139,0.2057978,0.2180642,0.1935314,1
2018,26,141,0.2486486,0.3111029,0.1861944,1
2018,26,143,0.3228155,0.3680184,0.2776127,1
2018,26,145,0.3575295,0.3742933,0.3407656,1
2018,26,147,0.2894351,0.3064625,0.2724076,1
2018,26,149,0.3636364,0.3939564,0.3333164,1
2018,26,151,0.2819383,0.3157572,0.2481194,1
2018,26,153,0.2426471,0.3149616,0.1703325,1
2018,26,155,0.2927257,0.3191393,0.2663121,1
2018,26,157,0.2969432,0.3265491,0.2673374,1
2018,26,159,0.3489149,0.3759163,0.3219134,1
2018,26,161,0.2019562,0.212547,0.1913654,1
2018,26,163,0.4373176,0.4431184,0.4315168,1
2018,26,165,0.3166023,0.3566987,0.276506,1
2018,27,001,0.1842105,0.230885,0.137536,1
2018,27,003,0.1624164,0.1721394,0.1526933,1
2018,27,005,0.1590457,0.1910385,0.127053,1
2018,27,007,0.2170818,0.2511968,0.1829669,1
2018,27,009,0.1883614,0.2183744,0.1583484,1
2018,27,011,0.0987654,0.1641436,0.0333873,1
2018,27,013,0.1696335,0.1934497,0.1458173,1
2018,27,015,0.1146789,0.1446225,0.0847353,1
2018,27,017,0.1592775,0.1883651,0.1301899,1
2018,27,019,0.110274,0.1263468,0.0942011,1
2018,27,021,0.1483871,0.1807328,0.1160414,1
2018,27,023,0.1370558,0.1852027,0.088909,1
2018,27,025,0.13875,0.1627198,0.1147802,1
2018,27,027,0.1904232,0.2161182,0.1647281,1
2018,27,029,0.1825397,0.2502591,0.1148203,1
2018,27,031,0.1,0.1623279,0.0376721,1
2018,27,033,0.147541,0.1990654,0.0960165,1
2018,27,035,0.1544328,0.1763114,0.1325542,1
2018,27,037,0.1426628,0.1510902,0.1342355,1
2018,27,039,0.1401869,0.1782266,0.1021472,1
2018,27,041,0.111588,0.1349465,0.0882295,1
2018,27,043,0.1833333,0.2323903,0.1342764,1
2018,27,045,0.1577287,0.1979165,0.1175409,1
2018,27,047,0.1577825,0.1908099,0.1247551,1
2018,27,049,0.1626734,0.1883773,0.1369695,1
2018,27,051,0.1666667,0.253355,0.0799783,1
2018,27,053,0.1656784,0.1708663,0.1604905,1
2018,27,055,0.1346154,0.1725493,0.0966815,1
2018,27,057,0.1536388,0.1903826,0.1168951,1
2018,27,059,0.150641,0.1787296,0.1225525,1
2018,27,061,0.1434426,0.1688532,0.118032,1
2018,27,063,0.216,0.2884319,0.1435681,1
2018,27,065,0.2163934,0.2626838,0.1701031,1
2018,27,067,0.1430679,0.1694437,0.116692,1
2018,27,069,0.1136364,0.1803264,0.0469463,1
2018,27,071,0.1460177,0.1921592,0.0998762,1
2018,27,073,0.1182796,0.1842702,0.0522889,1
2018,27,075,0.1437126,0.1970779,0.0903472,1
2018,27,077,0.1375,0.2134405,0.0615595,1
2018,27,079,0.1653944,0.2021746,0.1286142,1
2018,27,081,0.0776699,0.1296127,0.0257271,1
2018,27,083,0.1234257,0.1558228,0.0910286,1
2018,27,085,0.1312608,0.1587907,0.1037309,1
2018,27,087,0.3050847,0.4235847,0.1865848,1
2018,27,089,0.1506849,0.2089142,0.0924557,1
2018,27,091,0.1790123,0.2208208,0.1372038,1
2018,27,093,0.1066667,0.137952,0.0753813,1
2018,27,095,0.172949,0.2078932,0.1380048,1
2018,27,097,0.1455479,0.1741745,0.1169214,1
2018,27,099,0.2131716,0.246618,0.1797252,1
2018,27,101,0.1030303,0.1495574,0.0565033,1
2018,27,103,0.1138211,0.1419135,0.0857288,1
2018,27,105,0.1731343,0.2137124,0.1325562,1
2018,27,107,0.258427,0.3498932,0.1669608,1
2018,27,109,0.1222815,0.1352914,0.1092715,1
2018,27,111,0.1506986,0.1728614,0.1285358,1
2018,27,113,0.1904762,0.2390558,0.1418965,1
2018,27,115,0.1897436,0.2287087,0.1507785,1
2018,27,117,0.1655172,0.2262195,0.1048149,1
2018,27,119,0.2071882,0.2437521,0.1706243,1
2018,27,121,0.1234568,0.1742712,0.0726423,1
2018,27,123,0.1981894,0.2068319,0.1895468,1
2018,27,125,0.1363636,0.2197921,0.0529352,1
2018,27,127,0.1746032,0.2215684,0.1276379,1
2018,27,129,0.1653226,0.2116495,0.1189957,1
2018,27,131,0.1363152,0.1582738,0.1143566,1
2018,27,133,0.1438356,0.200955,0.0867162,1
2018,27,135,0.1567797,0.2032673,0.110292,1
2018,27,137,0.158603,0.1714215,0.1457846,1
2018,27,139,0.1229698,0.1368387,0.109101,1
2018,27,141,0.1514325,0.169789,0.133076,1
2018,27,143,0.1218487,0.1634951,0.0802024,1
2018,27,145,0.1533898,0.1679321,0.1388476,1
2018,27,147,0.1689655,0.1994884,0.1384427,1
2018,27,149,0.1574803,0.2210828,0.0938778,1
2018,27,151,0.1277778,0.1766848,0.0788708,1
2018,27,153,0.1746575,0.218281,0.1310341,1
2018,27,155,NA,NA,NA,NA
2018,27,157,0.1019737,0.1360477,0.0678997,1
2018,27,159,0.1542056,0.2027064,0.1057048,1
2018,27,161,0.1893688,0.2337053,0.1450323,1
2018,27,163,0.1057715,0.1151399,0.0964032,1
2018,27,165,0.1538462,0.2084055,0.0992868,1
2018,27,167,0.1764706,0.2677545,0.0851866,1
2018,27,169,0.1456311,0.1713966,0.1198655,1
2018,27,171,0.1306376,0.1456807,0.1155945,1
2018,27,173,0.1470588,0.2068028,0.0873148,1
2018,28,001,0.449807,0.4926896,0.4069243,1
2018,28,003,0.3463687,0.3866506,0.3060868,1
2018,28,005,0.3830846,0.45046,0.3157092,1
2018,28,007,0.4593301,0.5270557,0.3916045,1
2018,28,009,0.3831776,0.475729,0.2906261,1
2018,28,011,0.4858299,0.5299492,0.4417107,1
2018,28,013,0.4,0.4698443,0.3301557,1
2018,28,015,0.2807018,0.363552,0.1978515,1
2018,28,017,0.4686347,0.5281581,0.4091113,1
2018,28,019,0.3913043,0.4915794,0.2910293,1
2018,28,021,0.5254237,0.6159075,0.4349399,1
2018,28,023,0.3609959,0.4217609,0.3002309,1
2018,28,025,0.5037879,0.5642155,0.4433602,1
2018,28,027,0.5803571,0.6332042,0.52751,1
2018,28,029,0.4162679,0.463581,0.3689548,1
2018,28,031,0.3768997,0.4293455,0.3244539,1
2018,28,033,0.3499636,0.3678065,0.3321207,1
2018,28,035,0.3708873,0.4007967,0.340978,1
2018,28,037,0.3837209,0.4871025,0.2803394,1
2018,28,039,0.2638522,0.3082819,0.2194226,1
2018,28,041,0.3529412,0.4391672,0.2667152,1
2018,28,043,0.4117647,0.4655209,0.3580086,1
2018,28,045,0.3271693,0.361877,0.2924615,1
2018,28,047,0.3858418,0.4028823,0.3688014,1
2018,28,049,0.4523411,0.4686295,0.4360527,1
2018,28,051,0.5589225,0.615487,0.5023581,1
2018,28,053,0.4963504,0.5803825,0.4123183,1
2018,28,055,NA,NA,NA,NA
2018,28,057,0.3803681,0.4331498,0.3275864,1
2018,28,059,0.3121743,0.3319464,0.2924022,1
2018,28,061,0.3454545,0.4017594,0.2891496,1
2018,28,063,0.5688074,0.6622107,0.475404,1
2018,28,065,0.421875,0.5077679,0.3359821,1
2018,28,067,0.3626149,0.3927457,0.3324841,1
2018,28,069,0.3813559,0.4693694,0.2933425,1
2018,28,071,0.3220088,0.357232,0.2867857,1
2018,28,073,0.2834286,0.3133066,0.2535506,1
2018,28,075,0.3692777,0.3994631,0.3390924,1
2018,28,077,0.3842795,0.4474194,0.3211396,1
2018,28,079,0.4096774,0.4645105,0.3548444,1
2018,28,081,0.4078041,0.4344569,0.3811513,1
2018,28,083,0.4332553,0.4803115,0.3861991,1
2018,28,085,0.3575884,0.4004663,0.3147104,1
2018,28,087,0.3686584,0.4004259,0.3368909,1
2018,28,089,0.266129,0.2877097,0.2445484,1
2018,28,091,0.3681462,0.4165125,0.3197799,1
2018,28,093,0.4879725,0.528618,0.447327,1
2018,28,095,0.4343066,0.4758451,0.392768,1
2018,28,097,0.4320388,0.4998498,0.3642279,1
2018,28,099,0.4,0.4506774,0.3493226,1
2018,28,101,0.2777778,0.3241111,0.2314445,1
2018,28,103,0.4563758,0.5366241,0.3761275,1
2018,28,105,0.3500738,0.3860318,0.3141159,1
2018,28,107,0.4742857,0.5170406,0.4315309,1
2018,28,109,0.389071,0.4206787,0.3574634,1
2018,28,111,0.3207547,0.3935373,0.2479721,1
2018,28,113,0.468652,0.5074047,0.4298994,1
2018,28,115,0.4543326,0.5016152,0.4070499,1
2018,28,117,0.4679803,0.5165769,0.4193836,1
2018,28,119,0.5,0.6016213,0.3983787,1
2018,28,121,0.2720695,0.2912317,0.2529072,1
2018,28,123,0.3655353,0.4138292,0.3172413,1
2018,28,125,0.522388,0.6428967,0.4018794,1
2018,28,127,0.3571429,0.4038095,0.3104762,1
2018,28,129,0.3333333,0.418032,0.2486347,1
2018,28,131,0.3505976,0.4097466,0.2914486,1
2018,28,133,0.5032895,0.5595878,0.4469911,1
2018,28,135,0.4875,0.5651948,0.4098052,1
2018,28,137,0.3722084,0.419463,0.3249539,1
2018,28,139,0.3713355,0.4254718,0.3171993,1
2018,28,141,0.3698113,0.4280457,0.3115769,1
2018,28,143,0.6069364,0.6799317,0.5339411,1
2018,28,145,0.3829787,0.4293594,0.336598,1
2018,28,147,0.4780488,0.5465963,0.4095012,1
2018,28,149,0.4147399,0.4514748,0.3780049,1
2018,28,151,0.4586777,0.4949495,0.4224059,1
2018,28,153,0.3953488,0.450676,0.3400217,1
2018,28,155,0.4039735,0.4825006,0.3254464,1
2018,28,157,0.5390625,0.6257576,0.45236730000000003,1
2018,28,159,0.4536082,0.5109076,0.3963089,1
2018,28,161,0.3827751,0.448832,0.3167183,1
2018,28,163,0.4516129,0.5022532,0.4009726,1
2018,29,001,0.2769231,0.3256485,0.2281977,1
2018,29,003,0.208,0.2584139,0.1575861,1
2018,29,005,0.2435897,0.3394677,0.1477118,1
2018,29,007,0.3534032,0.4014036,0.3054027,1
2018,29,009,0.3572779,0.3981525,0.3164032,1
2018,29,011,0.2727273,0.338713,0.2067416,1
2018,29,013,0.3205742,0.383999,0.2571493,1
2018,29,015,0.3409962,0.3986182,0.2833742,1
2018,29,017,0.425,0.5018398,0.3481603,1
2018,29,019,0.2590432,0.2759816,0.2421048,1
2018,29,021,0.3476622,0.3733048,0.3220195,1
2018,29,023,0.4927727,0.5283173,0.457228,1
2018,29,025,0.2428571,0.3141446,0.1715697,1
2018,29,027,0.3177305,0.352124,0.2833369,1
2018,29,029,0.3561453,0.3912455,0.321045,1
2018,29,031,0.3197767,0.3456011,0.2939523,1
2018,29,033,0.278481,0.3485987,0.2083633,1
2018,29,035,0.32,0.4506133,0.1893867,1
2018,29,037,0.3120743,0.3346793,0.2894693,1
2018,29,039,0.3048128,0.3709685,0.2386572,1
2018,29,041,0.1734694,0.2488242,0.0981146,1
2018,29,043,0.2554905,0.2786278,0.2323532,1
2018,29,045,0.2641509,0.3484809,0.179821,1
2018,29,047,0.2650475,0.2791048,0.2509903,1
2018,29,049,0.301676,0.3492885,0.2540635,1
2018,29,051,0.2806164,0.3057056,0.2555271,1
2018,29,053,0.2481481,0.2997662,0.1965301,1
2018,29,055,0.3753351,0.4245411,0.3261292,1
2018,29,057,0.3207547,0.4100361,0.2314733,1
2018,29,059,0.3723404,0.4416299,0.3030509,1
2018,29,061,0.2434783,0.3222634,0.1646931,1
2018,29,063,0.2764228,0.3557835,0.1970621,1
2018,29,065,0.2723577,0.3281022,0.2166133,1
2018,29,067,NA,NA,NA,NA
2018,29,069,0.5366337,0.580169,0.4930983,1
2018,29,071,0.3069601,0.32901589999999997,0.2849044,1
2018,29,073,0.2875,0.344881,0.2301189,1
2018,29,075,0.2090909,0.2854347,0.1327471,1
2018,29,077,0.3197458,0.3332795,0.3062121,1
2018,29,079,0.299363,0.3712317,0.2274944,1
2018,29,081,0.2519685,0.3277746,0.1761625,1
2018,29,083,0.3565684,0.4052435,0.3078932,1
2018,29,085,0.3464567,0.4295436,0.2633698,1
2018,29,087,0.3108108,0.4169833,0.2046383,1
2018,29,089,0.2635135,0.3347301,0.1922969,1
2018,29,091,0.3380952,0.3750651,0.3011254,1
2018,29,093,0.4309392,0.503284,0.3585944,1
2018,29,095,0.3910988,0.4001322,0.3820654,1
2018,29,097,0.3590932,0.3804412,0.3377453,1
2018,29,099,0.3177733,0.3333148,0.3022317,1
2018,29,101,0.2756827,0.3072869,0.2440785,1
2018,29,103,0.2424242,0.3466081,0.1382404,1
2018,29,105,0.3310345,0.3693659,0.292703,1
2018,29,107,0.3448276,0.3845516,0.3051035,1
2018,29,109,0.3041237,0.3415312,0.2667162,1
2018,29,111,0.2946429,0.3794529,0.2098329,1
2018,29,113,0.3325444,0.3643293,0.3007595,1
2018,29,115,0.1888889,0.2462309,0.1315469,1
2018,29,117,0.2801932,0.34152130000000003,0.2188652,1
2018,29,119,0.4206896,0.4776069,0.3637724,1
2018,29,121,0.3070866,0.3639281,0.2502451,1
2018,29,123,0.4114583,0.481248,0.3416687,1
2018,29,125,0.2678571,0.3502414,0.1854729,1
2018,29,127,0.3417191,0.3843273,0.2991109,1
2018,29,129,NA,NA,NA,NA
2018,29,131,0.4045801,0.4531679,0.3559924,1
2018,29,133,0.51,0.5794564,0.4405435,1
2018,29,135,0.2606838,0.3170541,0.2043135,1
2018,29,137,0.2537313,0.3276859,0.1797768,1
2018,29,139,0.4070352,0.4754663,0.338604,1
2018,29,141,0.339726,0.3883815,0.2910706,1
2018,29,143,0.5079365,0.5697858,0.4460873,1
2018,29,145,0.3643337,0.3935541,0.3351132,1
2018,29,147,0.2714777,0.322663,0.2202923,1
2018,29,149,0.3095238,0.3905681,0.2284795,1
2018,29,151,0.2368421,0.2974546,0.1762297,1
2018,29,153,0.3673469,0.4632851,0.2714088,1
2018,29,155,0.6188524,0.6799175,0.5577874,1
2018,29,157,0.2842466,0.3360715,0.2324216,1
2018,29,159,0.2956381,0.3316164,0.2596599,1
2018,29,161,0.3062787,0.3416608,0.2708966,1
2018,29,163,0.407563,0.4701236,0.3450025,1
2018,29,165,0.2278177,0.2479523,0.2076832,1
2018,29,167,0.3685221,0.4099855,0.3270586,1
2018,29,169,0.3201175,0.3551824,0.2850525,1
2018,29,171,0.1975309,0.2847763,0.1102854,1
2018,29,173,0.3197674,0.3896717,0.2498631,1
2018,29,175,0.3052326,0.3539679,0.2564972,1
2018,29,177,0.2779221,0.3227289,0.2331153,1
2018,29,179,0.3098592,0.4181915,0.2015268,1
2018,29,181,0.4181818,0.4835114,0.3528522,1
2018,29,183,0.2127356,0.2228317,0.2026395,1
2018,29,185,0.3235294,0.4024464,0.2446124,1
2018,29,186,0.252669,0.3035681,0.20177,1
2018,29,187,0.4391691,0.4697766,0.4085617,1
2018,29,189,0.2918106,0.298748,0.2848733,1
