year,state,county,subgroup_type,subgroup,share_medical_debt_coll,share_medical_debt_coll_quality
2025,17,101,race-ethnicity,Majority Non-White,NA,NA
2025,17,101,race-ethnicity,Majority White,0,1
2025,17,103,race-ethnicity,All,0,1
2025,17,103,race-ethnicity,Majority Non-White,NA,NA
2025,17,103,race-ethnicity,Majority White,0,1
2025,17,105,race-ethnicity,All,0,1
2025,17,105,race-ethnicity,Majority Non-White,NA,NA
2025,17,105,race-ethnicity,Majority White,0,1
2025,17,107,race-ethnicity,All,0,1
2025,17,107,race-ethnicity,Majority Non-White,NA,NA
2025,17,107,race-ethnicity,Majority White,0,1
2025,17,109,race-ethnicity,All,0,1
2025,17,109,race-ethnicity,Majority Non-White,NA,NA
2025,17,109,race-ethnicity,Majority White,0,1
2025,17,111,race-ethnicity,All,0,1
2025,17,111,race-ethnicity,Majority Non-White,NA,NA
2025,17,111,race-ethnicity,Majority White,0,1
2025,17,113,race-ethnicity,All,0,1
2025,17,113,race-ethnicity,Majority Non-White,NA,NA
2025,17,113,race-ethnicity,Majority White,0,1
2025,17,115,race-ethnicity,All,0,1
2025,17,115,race-ethnicity,Majority Non-White,NA,NA
2025,17,115,race-ethnicity,Majority White,0,1
2025,17,117,race-ethnicity,All,0,1
2025,17,117,race-ethnicity,Majority Non-White,NA,NA
2025,17,117,race-ethnicity,Majority White,0,1
2025,17,119,race-ethnicity,All,0,1
2025,17,119,race-ethnicity,Majority Non-White,0,1
2025,17,119,race-ethnicity,Majority White,0,1
2025,17,121,race-ethnicity,All,0,1
2025,17,121,race-ethnicity,Majority Non-White,NA,NA
2025,17,121,race-ethnicity,Majority White,0,1
2025,17,123,race-ethnicity,All,0,1
2025,17,123,race-ethnicity,Majority Non-White,NA,NA
2025,17,123,race-ethnicity,Majority White,0,1
2025,17,125,race-ethnicity,All,0,1
2025,17,125,race-ethnicity,Majority Non-White,NA,NA
2025,17,125,race-ethnicity,Majority White,0,1
2025,17,127,race-ethnicity,All,0,1
2025,17,127,race-ethnicity,Majority Non-White,NA,NA
2025,17,127,race-ethnicity,Majority White,0,1
2025,17,129,race-ethnicity,All,0,1
2025,17,129,race-ethnicity,Majority Non-White,NA,NA
2025,17,129,race-ethnicity,Majority White,0,1
2025,17,131,race-ethnicity,All,0,1
2025,17,131,race-ethnicity,Majority Non-White,NA,NA
2025,17,131,race-ethnicity,Majority White,0,1
2025,17,133,race-ethnicity,All,0,1
2025,17,133,race-ethnicity,Majority Non-White,NA,NA
2025,17,133,race-ethnicity,Majority White,0,1
2025,17,135,race-ethnicity,All,0,1
2025,17,135,race-ethnicity,Majority Non-White,NA,NA
2025,17,135,race-ethnicity,Majority White,0,1
2025,17,137,race-ethnicity,All,0,1
2025,17,137,race-ethnicity,Majority Non-White,NA,NA
2025,17,137,race-ethnicity,Majority White,0,1
2025,17,139,race-ethnicity,All,0,1
2025,17,139,race-ethnicity,Majority Non-White,NA,NA
2025,17,139,race-ethnicity,Majority White,0,1
2025,17,141,race-ethnicity,All,0,1
2025,17,141,race-ethnicity,Majority Non-White,NA,NA
2025,17,141,race-ethnicity,Majority White,0,1
2025,17,143,race-ethnicity,All,0,1
2025,17,143,race-ethnicity,Majority Non-White,0,1
2025,17,143,race-ethnicity,Majority White,0,1
2025,17,145,race-ethnicity,All,0,1
2025,17,145,race-ethnicity,Majority Non-White,NA,NA
2025,17,145,race-ethnicity,Majority White,0,1
2025,17,147,race-ethnicity,All,0,1
2025,17,147,race-ethnicity,Majority Non-White,NA,NA
2025,17,147,race-ethnicity,Majority White,0,1
2025,17,149,race-ethnicity,All,0,1
2025,17,149,race-ethnicity,Majority Non-White,NA,NA
2025,17,149,race-ethnicity,Majority White,0,1
2025,17,151,race-ethnicity,All,0,1
2025,17,151,race-ethnicity,Majority Non-White,NA,NA
2025,17,151,race-ethnicity,Majority White,0,1
2025,17,153,race-ethnicity,All,0,1
2025,17,153,race-ethnicity,Majority Non-White,NA,NA
2025,17,153,race-ethnicity,Majority White,0,1
2025,17,155,race-ethnicity,All,0,1
2025,17,155,race-ethnicity,Majority Non-White,NA,NA
2025,17,155,race-ethnicity,Majority White,0,1
2025,17,157,race-ethnicity,All,0,1
2025,17,157,race-ethnicity,Majority Non-White,NA,NA
2025,17,157,race-ethnicity,Majority White,0,1
2025,17,159,race-ethnicity,All,0,1
2025,17,159,race-ethnicity,Majority Non-White,NA,NA
2025,17,159,race-ethnicity,Majority White,0,1
2025,17,161,race-ethnicity,All,0,1
2025,17,161,race-ethnicity,Majority Non-White,NA,NA
2025,17,161,race-ethnicity,Majority White,0,1
2025,17,163,race-ethnicity,All,0,1
2025,17,163,race-ethnicity,Majority Non-White,0,1
2025,17,163,race-ethnicity,Majority White,0,1
2025,17,165,race-ethnicity,All,0,1
2025,17,165,race-ethnicity,Majority Non-White,NA,NA
2025,17,165,race-ethnicity,Majority White,0,1
2025,17,167,race-ethnicity,All,0,1
2025,17,167,race-ethnicity,Majority Non-White,NA,NA
2025,17,167,race-ethnicity,Majority White,0,1
2025,17,169,race-ethnicity,All,0,1
2025,17,169,race-ethnicity,Majority Non-White,NA,NA
2025,17,169,race-ethnicity,Majority White,0,1
2025,17,171,race-ethnicity,All,0,1
2025,17,171,race-ethnicity,Majority Non-White,NA,NA
2025,17,171,race-ethnicity,Majority White,0,1
2025,17,173,race-ethnicity,All,0,1
2025,17,173,race-ethnicity,Majority Non-White,NA,NA
2025,17,173,race-ethnicity,Majority White,0,1
2025,17,175,race-ethnicity,All,0,1
2025,17,175,race-ethnicity,Majority Non-White,NA,NA
2025,17,175,race-ethnicity,Majority White,0,1
2025,17,177,race-ethnicity,All,0,1
2025,17,177,race-ethnicity,Majority Non-White,NA,NA
2025,17,177,race-ethnicity,Majority White,0,1
2025,17,179,race-ethnicity,All,0,1
2025,17,179,race-ethnicity,Majority Non-White,NA,NA
2025,17,179,race-ethnicity,Majority White,0,1
2025,17,181,race-ethnicity,All,0,1
2025,17,181,race-ethnicity,Majority Non-White,NA,NA
2025,17,181,race-ethnicity,Majority White,0,1
2025,17,183,race-ethnicity,All,0,1
2025,17,183,race-ethnicity,Majority Non-White,NA,NA
2025,17,183,race-ethnicity,Majority White,0,1
2025,17,185,race-ethnicity,All,0,1
2025,17,185,race-ethnicity,Majority Non-White,NA,NA
2025,17,185,race-ethnicity,Majority White,0,1
2025,17,187,race-ethnicity,All,0,1
2025,17,187,race-ethnicity,Majority Non-White,NA,NA
2025,17,187,race-ethnicity,Majority White,0,1
2025,17,189,race-ethnicity,All,0,1
2025,17,189,race-ethnicity,Majority Non-White,NA,NA
2025,17,189,race-ethnicity,Majority White,0,1
2025,17,191,race-ethnicity,All,0,1
2025,17,191,race-ethnicity,Majority Non-White,NA,NA
2025,17,191,race-ethnicity,Majority White,0,1
2025,17,193,race-ethnicity,All,0,1
2025,17,193,race-ethnicity,Majority Non-White,NA,NA
2025,17,193,race-ethnicity,Majority White,0,1
2025,17,195,race-ethnicity,All,0,1
2025,17,195,race-ethnicity,Majority Non-White,NA,NA
2025,17,195,race-ethnicity,Majority White,0,1
2025,17,197,race-ethnicity,All,0,1
2025,17,197,race-ethnicity,Majority Non-White,0,1
2025,17,197,race-ethnicity,Majority White,0,1
2025,17,199,race-ethnicity,All,0,1
2025,17,199,race-ethnicity,Majority Non-White,NA,NA
2025,17,199,race-ethnicity,Majority White,0,1
2025,17,201,race-ethnicity,All,0,1
2025,17,201,race-ethnicity,Majority Non-White,0,1
2025,17,201,race-ethnicity,Majority White,0,1
2025,17,203,race-ethnicity,All,0,1
2025,17,203,race-ethnicity,Majority Non-White,NA,NA
2025,17,203,race-ethnicity,Majority White,0,1
2025,18,001,race-ethnicity,All,0.0385439,1
2025,18,001,race-ethnicity,Majority Non-White,NA,NA
2025,18,001,race-ethnicity,Majority White,0.0385852,1
2025,18,003,race-ethnicity,All,0.0388665,1
2025,18,003,race-ethnicity,Majority Non-White,0.0774194,1
2025,18,003,race-ethnicity,Majority White,0.0329681,1
2025,18,005,race-ethnicity,All,0.0547282,1
2025,18,005,race-ethnicity,Majority Non-White,NA,NA
2025,18,005,race-ethnicity,Majority White,0.0547282,1
2025,18,007,race-ethnicity,All,0.0594406,1
2025,18,007,race-ethnicity,Majority Non-White,NA,NA
2025,18,007,race-ethnicity,Majority White,0.0598592,1
2025,18,009,race-ethnicity,All,0.0405405,1
2025,18,009,race-ethnicity,Majority Non-White,NA,NA
2025,18,009,race-ethnicity,Majority White,0.0405405,1
2025,18,011,race-ethnicity,All,0.0355308,1
2025,18,011,race-ethnicity,Majority Non-White,NA,NA
2025,18,011,race-ethnicity,Majority White,0.0358067,1
2025,18,013,race-ethnicity,All,0.0208729,1
2025,18,013,race-ethnicity,Majority Non-White,NA,NA
2025,18,013,race-ethnicity,Majority White,0.0208729,1
2025,18,015,race-ethnicity,All,0.0615883,1
2025,18,015,race-ethnicity,Majority Non-White,NA,NA
2025,18,015,race-ethnicity,Majority White,0.0615883,1
2025,18,017,race-ethnicity,All,0.0761986,1
2025,18,017,race-ethnicity,Majority Non-White,NA,NA
2025,18,017,race-ethnicity,Majority White,0.0762639,1
2025,18,019,race-ethnicity,All,0.092791,1
2025,18,019,race-ethnicity,Majority Non-White,NA,NA
2025,18,019,race-ethnicity,Majority White,0.092791,1
2025,18,021,race-ethnicity,All,0.0306905,1
2025,18,021,race-ethnicity,Majority Non-White,NA,NA
2025,18,021,race-ethnicity,Majority White,0.0306905,1
2025,18,023,race-ethnicity,All,0.0640895,1
2025,18,023,race-ethnicity,Majority Non-White,NA,NA
2025,18,023,race-ethnicity,Majority White,0.0640895,1
2025,18,025,race-ethnicity,All,0.0718085,1
2025,18,025,race-ethnicity,Majority Non-White,NA,NA
2025,18,025,race-ethnicity,Majority White,0.0718085,1
2025,18,027,race-ethnicity,All,0.0237581,1
2025,18,027,race-ethnicity,Majority Non-White,NA,NA
2025,18,027,race-ethnicity,Majority White,0.0237581,1
2025,18,029,race-ethnicity,All,0.0383445,1
2025,18,029,race-ethnicity,Majority Non-White,NA,NA
2025,18,029,race-ethnicity,Majority White,0.0383445,1
2025,18,031,race-ethnicity,All,0.0885478,1
2025,18,031,race-ethnicity,Majority Non-White,NA,NA
2025,18,031,race-ethnicity,Majority White,0.0885478,1
2025,18,033,race-ethnicity,All,0.029304,1
2025,18,033,race-ethnicity,Majority Non-White,NA,NA
2025,18,033,race-ethnicity,Majority White,0.029304,1
2025,18,035,race-ethnicity,All,0.0199693,1
2025,18,035,race-ethnicity,Majority Non-White,NA,NA
2025,18,035,race-ethnicity,Majority White,0.0199693,1
2025,18,037,race-ethnicity,All,0.0320417,1
2025,18,037,race-ethnicity,Majority Non-White,NA,NA
2025,18,037,race-ethnicity,Majority White,0.0320417,1
2025,18,039,race-ethnicity,All,0.0662166,1
2025,18,039,race-ethnicity,Majority Non-White,NA,NA
2025,18,039,race-ethnicity,Majority White,0.0662166,1
2025,18,041,race-ethnicity,All,0.0372928,1
2025,18,041,race-ethnicity,Majority Non-White,NA,NA
2025,18,041,race-ethnicity,Majority White,0.0372928,1
2025,18,043,race-ethnicity,All,0.0833659,1
2025,18,043,race-ethnicity,Majority Non-White,NA,NA
2025,18,043,race-ethnicity,Majority White,0.0833659,1
2025,18,045,race-ethnicity,All,0.0258303,1
2025,18,045,race-ethnicity,Majority Non-White,NA,NA
2025,18,045,race-ethnicity,Majority White,0.0258303,1
2025,18,047,race-ethnicity,All,0.0312945,1
2025,18,047,race-ethnicity,Majority Non-White,NA,NA
2025,18,047,race-ethnicity,Majority White,0.0312945,1
2025,18,049,race-ethnicity,All,0.0969697,1
2025,18,049,race-ethnicity,Majority Non-White,NA,NA
2025,18,049,race-ethnicity,Majority White,0.0952381,1
2025,18,051,race-ethnicity,All,0.048951,1
2025,18,051,race-ethnicity,Majority Non-White,NA,NA
2025,18,051,race-ethnicity,Majority White,0.048951,1
2025,18,053,race-ethnicity,All,0.0812257,1
2025,18,053,race-ethnicity,Majority Non-White,NA,NA
2025,18,053,race-ethnicity,Majority White,0.0812257,1
2025,18,055,race-ethnicity,All,0.049445,1
2025,18,055,race-ethnicity,Majority Non-White,NA,NA
2025,18,055,race-ethnicity,Majority White,0.049445,1
2025,18,057,race-ethnicity,All,0.0214148,1
2025,18,057,race-ethnicity,Majority Non-White,NA,NA
2025,18,057,race-ethnicity,Majority White,0.0214345,1
2025,18,059,race-ethnicity,All,0.0586133,1
2025,18,059,race-ethnicity,Majority Non-White,0.0215054,1
2025,18,059,race-ethnicity,Majority White,0.0598891,1
2025,18,061,race-ethnicity,All,0.0705706,1
2025,18,061,race-ethnicity,Majority Non-White,NA,NA
2025,18,061,race-ethnicity,Majority White,0.0705706,1
2025,18,063,race-ethnicity,All,0.0536338,1
2025,18,063,race-ethnicity,Majority Non-White,0.0485437,1
2025,18,063,race-ethnicity,Majority White,0.0537271,1
2025,18,065,race-ethnicity,All,0.0401845,1
2025,18,065,race-ethnicity,Majority Non-White,NA,NA
2025,18,065,race-ethnicity,Majority White,0.0397088,1
2025,18,067,race-ethnicity,All,0.0623591,1
2025,18,067,race-ethnicity,Majority Non-White,NA,NA
2025,18,067,race-ethnicity,Majority White,0.0622407,1
2025,18,069,race-ethnicity,All,0.0316067,1
2025,18,069,race-ethnicity,Majority Non-White,NA,NA
2025,18,069,race-ethnicity,Majority White,0.0316067,1
2025,18,071,race-ethnicity,All,0.1205575,1
2025,18,071,race-ethnicity,Majority Non-White,NA,NA
2025,18,071,race-ethnicity,Majority White,0.1205575,1
2025,18,073,race-ethnicity,All,0.0398445,1
2025,18,073,race-ethnicity,Majority Non-White,NA,NA
2025,18,073,race-ethnicity,Majority White,0.039883299999999997,1
2025,18,075,race-ethnicity,All,0.0422078,1
2025,18,075,race-ethnicity,Majority Non-White,NA,NA
2025,18,075,race-ethnicity,Majority White,0.0422078,1
2025,18,077,race-ethnicity,All,0.0327381,1
2025,18,077,race-ethnicity,Majority Non-White,NA,NA
2025,18,077,race-ethnicity,Majority White,0.0327381,1
2025,18,079,race-ethnicity,All,0.0597015,1
2025,18,079,race-ethnicity,Majority Non-White,NA,NA
2025,18,079,race-ethnicity,Majority White,0.0597015,1
2025,18,081,race-ethnicity,All,0.0405457,1
2025,18,081,race-ethnicity,Majority Non-White,NA,NA
2025,18,081,race-ethnicity,Majority White,0.0405457,1
2025,18,083,race-ethnicity,All,0.0676417,1
2025,18,083,race-ethnicity,Majority Non-White,NA,NA
2025,18,083,race-ethnicity,Majority White,0.0676417,1
2025,18,085,race-ethnicity,All,0.0596293,1
2025,18,085,race-ethnicity,Majority Non-White,NA,NA
2025,18,085,race-ethnicity,Majority White,0.0597738,1
2025,18,087,race-ethnicity,All,0.0216272,1
2025,18,087,race-ethnicity,Majority Non-White,NA,NA
2025,18,087,race-ethnicity,Majority White,0.0217617,1
2025,18,089,race-ethnicity,All,0.0353766,1
2025,18,089,race-ethnicity,Majority Non-White,0.0535092,1
2025,18,089,race-ethnicity,Majority White,0.0220112,1
2025,18,091,race-ethnicity,All,0.0439787,1
2025,18,091,race-ethnicity,Majority Non-White,NA,NA
2025,18,091,race-ethnicity,Majority White,0.0439787,1
2025,18,093,race-ethnicity,All,0.040201,1
2025,18,093,race-ethnicity,Majority Non-White,NA,NA
2025,18,093,race-ethnicity,Majority White,0.040201,1
2025,18,095,race-ethnicity,All,0.029662,1
2025,18,095,race-ethnicity,Majority Non-White,NA,NA
2025,18,095,race-ethnicity,Majority White,0.029662,1
2025,18,097,race-ethnicity,All,0.0510814,1
2025,18,097,race-ethnicity,Majority Non-White,0.0527943,1
2025,18,097,race-ethnicity,Majority White,0.0498899,1
2025,18,099,race-ethnicity,All,0.0464618,1
2025,18,099,race-ethnicity,Majority Non-White,NA,NA
2025,18,099,race-ethnicity,Majority White,0.0465283,1
2025,18,101,race-ethnicity,All,0.0296053,1
2025,18,101,race-ethnicity,Majority Non-White,NA,NA
2025,18,101,race-ethnicity,Majority White,0.0296053,1
2025,18,103,race-ethnicity,All,0.0591182,1
2025,18,103,race-ethnicity,Majority Non-White,NA,NA
2025,18,103,race-ethnicity,Majority White,0.0591182,1
2025,18,105,race-ethnicity,All,0.0332978,1
2025,18,105,race-ethnicity,Majority Non-White,NA,NA
2025,18,105,race-ethnicity,Majority White,0.0332978,1
2025,18,107,race-ethnicity,All,0.0489451,1
2025,18,107,race-ethnicity,Majority Non-White,NA,NA
2025,18,107,race-ethnicity,Majority White,0.0489451,1
2025,18,109,race-ethnicity,All,0.0524577,1
2025,18,109,race-ethnicity,Majority Non-White,NA,NA
2025,18,109,race-ethnicity,Majority White,0.0524577,1
2025,18,111,race-ethnicity,All,0.055914,1
2025,18,111,race-ethnicity,Majority Non-White,NA,NA
2025,18,111,race-ethnicity,Majority White,0.055914,1
2025,18,113,race-ethnicity,All,0.0581148,1
2025,18,113,race-ethnicity,Majority Non-White,NA,NA
2025,18,113,race-ethnicity,Majority White,0.0581148,1
2025,18,115,race-ethnicity,All,0.0507614,1
2025,18,115,race-ethnicity,Majority Non-White,NA,NA
2025,18,115,race-ethnicity,Majority White,0.0507614,1
2025,18,117,race-ethnicity,All,0.0374787,1
2025,18,117,race-ethnicity,Majority Non-White,NA,NA
2025,18,117,race-ethnicity,Majority White,0.0374787,1
2025,18,119,race-ethnicity,All,0.0525526,1
2025,18,119,race-ethnicity,Majority Non-White,NA,NA
2025,18,119,race-ethnicity,Majority White,0.0525526,1
2025,18,121,race-ethnicity,All,0.0495238,1
2025,18,121,race-ethnicity,Majority Non-White,NA,NA
2025,18,121,race-ethnicity,Majority White,0.0495238,1
2025,18,123,race-ethnicity,All,0.044316,1
2025,18,123,race-ethnicity,Majority Non-White,NA,NA
2025,18,123,race-ethnicity,Majority White,0.044316,1
2025,18,125,race-ethnicity,All,0.027027,1
2025,18,125,race-ethnicity,Majority Non-White,NA,NA
2025,18,125,race-ethnicity,Majority White,0.027027,1
2025,18,127,race-ethnicity,All,0.0231225,1
2025,18,127,race-ethnicity,Majority Non-White,NA,NA
2025,18,127,race-ethnicity,Majority White,0.0231225,1
2025,18,129,race-ethnicity,All,0.0136139,1
2025,18,129,race-ethnicity,Majority Non-White,NA,NA
2025,18,129,race-ethnicity,Majority White,0.0136139,1
2025,18,131,race-ethnicity,All,0.0615764,1
2025,18,131,race-ethnicity,Majority Non-White,NA,NA
2025,18,131,race-ethnicity,Majority White,0.0615764,1
2025,18,133,race-ethnicity,All,0.065543100000000007,1
2025,18,133,race-ethnicity,Majority Non-White,NA,NA
2025,18,133,race-ethnicity,Majority White,0.0657895,1
2025,18,135,race-ethnicity,All,0.0212766,1
2025,18,135,race-ethnicity,Majority Non-White,NA,NA
2025,18,135,race-ethnicity,Majority White,0.0212766,1
2025,18,137,race-ethnicity,All,0.0371945,1
2025,18,137,race-ethnicity,Majority Non-White,NA,NA
2025,18,137,race-ethnicity,Majority White,0.037234,1
2025,18,139,race-ethnicity,All,0.1233397,1
2025,18,139,race-ethnicity,Majority Non-White,NA,NA
2025,18,139,race-ethnicity,Majority White,0.1233397,1
2025,18,141,race-ethnicity,All,0.0315343,1
2025,18,141,race-ethnicity,Majority Non-White,0.0418502,1
2025,18,141,race-ethnicity,Majority White,0.0302178,1
2025,18,143,race-ethnicity,All,0.0998767,1
2025,18,143,race-ethnicity,Majority Non-White,NA,NA
2025,18,143,race-ethnicity,Majority White,0.0998767,1
2025,18,145,race-ethnicity,All,0.0885453,1
2025,18,145,race-ethnicity,Majority Non-White,NA,NA
2025,18,145,race-ethnicity,Majority White,0.0885453,1
2025,18,147,race-ethnicity,All,0.0270701,1
2025,18,147,race-ethnicity,Majority Non-White,NA,NA
2025,18,147,race-ethnicity,Majority White,0.0270701,1
2025,18,149,race-ethnicity,All,0.0471429,1
2025,18,149,race-ethnicity,Majority Non-White,NA,NA
2025,18,149,race-ethnicity,Majority White,0.0471429,1
2025,18,151,race-ethnicity,All,0.0409463,1
2025,18,151,race-ethnicity,Majority Non-White,NA,NA
2025,18,151,race-ethnicity,Majority White,0.0409463,1
2025,18,153,race-ethnicity,All,0.0428082,1
2025,18,153,race-ethnicity,Majority Non-White,NA,NA
2025,18,153,race-ethnicity,Majority White,0.0428082,1
2025,18,155,race-ethnicity,All,0.0512821,1
2025,18,155,race-ethnicity,Majority Non-White,NA,NA
2025,18,155,race-ethnicity,Majority White,0.0512821,1
2025,18,157,race-ethnicity,All,0.0489856,1
2025,18,157,race-ethnicity,Majority Non-White,NA,NA
2025,18,157,race-ethnicity,Majority White,0.0490573,1
2025,18,159,race-ethnicity,All,0.0332681,1
2025,18,159,race-ethnicity,Majority Non-White,NA,NA
2025,18,159,race-ethnicity,Majority White,0.0332681,1
2025,18,161,race-ethnicity,All,0.0115385,1
2025,18,161,race-ethnicity,Majority Non-White,NA,NA
2025,18,161,race-ethnicity,Majority White,0.0115385,1
2025,18,163,race-ethnicity,All,0.0325727,1
2025,18,163,race-ethnicity,Majority Non-White,NA,NA
2025,18,163,race-ethnicity,Majority White,0.0325727,1
2025,18,165,race-ethnicity,All,0.0346821,1
2025,18,165,race-ethnicity,Majority Non-White,NA,NA
2025,18,165,race-ethnicity,Majority White,0.0357853,1
2025,18,167,race-ethnicity,All,0.0269677,1
2025,18,167,race-ethnicity,Majority Non-White,NA,NA
2025,18,167,race-ethnicity,Majority White,0.0270185,1
2025,18,169,race-ethnicity,All,0.0242616,1
2025,18,169,race-ethnicity,Majority Non-White,NA,NA
2025,18,169,race-ethnicity,Majority White,0.0242616,1
2025,18,171,race-ethnicity,All,0.0361446,1
2025,18,171,race-ethnicity,Majority Non-White,NA,NA
2025,18,171,race-ethnicity,Majority White,0.0361446,1
2025,18,173,race-ethnicity,All,0.0181018,1
2025,18,173,race-ethnicity,Majority Non-White,NA,NA
2025,18,173,race-ethnicity,Majority White,0.0181018,1
2025,18,175,race-ethnicity,All,0.0594406,1
2025,18,175,race-ethnicity,Majority Non-White,NA,NA
2025,18,175,race-ethnicity,Majority White,0.0594406,1
2025,18,177,race-ethnicity,All,0.024108,1
2025,18,177,race-ethnicity,Majority Non-White,NA,NA
2025,18,177,race-ethnicity,Majority White,0.024108,1
2025,18,179,race-ethnicity,All,0.0407701,1
2025,18,179,race-ethnicity,Majority Non-White,NA,NA
2025,18,179,race-ethnicity,Majority White,0.0407701,1
2025,18,181,race-ethnicity,All,0.0773263,1
2025,18,181,race-ethnicity,Majority Non-White,NA,NA
2025,18,181,race-ethnicity,Majority White,0.0773263,1
2025,18,183,race-ethnicity,All,0.0222652,1
2025,18,183,race-ethnicity,Majority Non-White,NA,NA
2025,18,183,race-ethnicity,Majority White,0.0222652,1
2025,19,001,race-ethnicity,All,0.021645,1
2025,19,001,race-ethnicity,Majority Non-White,NA,NA
2025,19,001,race-ethnicity,Majority White,0.021645,1
2025,19,003,race-ethnicity,All,0.0344828,1
2025,19,003,race-ethnicity,Majority Non-White,NA,NA
2025,19,003,race-ethnicity,Majority White,0.0344828,1
2025,19,005,race-ethnicity,All,0.0124688,1
2025,19,005,race-ethnicity,Majority Non-White,NA,NA
2025,19,005,race-ethnicity,Majority White,0.0124688,1
2025,19,007,race-ethnicity,All,0.0418994,1
2025,19,007,race-ethnicity,Majority Non-White,NA,NA
2025,19,007,race-ethnicity,Majority White,0.0418994,1
2025,19,009,race-ethnicity,All,0.013245,1
2025,19,009,race-ethnicity,Majority Non-White,NA,NA
2025,19,009,race-ethnicity,Majority White,0.013245,1
2025,19,011,race-ethnicity,All,0.0289855,1
2025,19,011,race-ethnicity,Majority Non-White,NA,NA
2025,19,011,race-ethnicity,Majority White,0.0289855,1
2025,19,013,race-ethnicity,All,0.0329442,1
2025,19,013,race-ethnicity,Majority Non-White,NA,NA
2025,19,013,race-ethnicity,Majority White,0.0329442,1
2025,19,015,race-ethnicity,All,0.0131108,1
2025,19,015,race-ethnicity,Majority Non-White,NA,NA
2025,19,015,race-ethnicity,Majority White,0.0131108,1
2025,19,017,race-ethnicity,All,0.0078947,1
2025,19,017,race-ethnicity,Majority Non-White,NA,NA
2025,19,017,race-ethnicity,Majority White,0.0078947,1
2025,19,019,race-ethnicity,All,0.0265957,1
2025,19,019,race-ethnicity,Majority Non-White,NA,NA
2025,19,019,race-ethnicity,Majority White,0.0265957,1
2025,19,021,race-ethnicity,All,0.0119658,1
2025,19,021,race-ethnicity,Majority Non-White,0.0128866,1
2025,19,021,race-ethnicity,Majority White,0.0101523,1
2025,19,023,race-ethnicity,All,0.0088692,1
2025,19,023,race-ethnicity,Majority Non-White,NA,NA
2025,19,023,race-ethnicity,Majority White,0.0088692,1
2025,19,025,race-ethnicity,All,0.0032468,1
2025,19,025,race-ethnicity,Majority Non-White,NA,NA
2025,19,025,race-ethnicity,Majority White,0.0032468,1
2025,19,027,race-ethnicity,All,0.0031646,1
2025,19,027,race-ethnicity,Majority Non-White,NA,NA
2025,19,027,race-ethnicity,Majority White,0.0031646,1
2025,19,029,race-ethnicity,All,0.0178571,1
2025,19,029,race-ethnicity,Majority Non-White,NA,NA
2025,19,029,race-ethnicity,Majority White,0.0178571,1
2025,19,031,race-ethnicity,All,0.0086655,1
2025,19,031,race-ethnicity,Majority Non-White,NA,NA
2025,19,031,race-ethnicity,Majority White,0.0086655,1
2025,19,033,race-ethnicity,All,0.0208333,1
2025,19,033,race-ethnicity,Majority Non-White,NA,NA
2025,19,033,race-ethnicity,Majority White,0.0208333,1
2025,19,035,race-ethnicity,All,0.010989,1
2025,19,035,race-ethnicity,Majority Non-White,NA,NA
2025,19,035,race-ethnicity,Majority White,0.010989,1
2025,19,037,race-ethnicity,All,0.0145349,1
2025,19,037,race-ethnicity,Majority Non-White,NA,NA
2025,19,037,race-ethnicity,Majority White,0.0145349,1
2025,19,039,race-ethnicity,All,0.0625,1
2025,19,039,race-ethnicity,Majority Non-White,NA,NA
2025,19,039,race-ethnicity,Majority White,0.0625,1
2025,19,041,race-ethnicity,All,0.0079523,1
2025,19,041,race-ethnicity,Majority Non-White,NA,NA
2025,19,041,race-ethnicity,Majority White,0.0079523,1
2025,19,043,race-ethnicity,All,0.0155642,1
2025,19,043,race-ethnicity,Majority Non-White,NA,NA
2025,19,043,race-ethnicity,Majority White,0.0155642,1
2025,19,045,race-ethnicity,All,0.0450138,1
2025,19,045,race-ethnicity,Majority Non-White,NA,NA
2025,19,045,race-ethnicity,Majority White,0.0450138,1
2025,19,047,race-ethnicity,All,0.0086022,1
2025,19,047,race-ethnicity,Majority Non-White,0.0039063,1
2025,19,047,race-ethnicity,Majority White,0.0143541,1
2025,19,049,race-ethnicity,All,0.0187793,1
2025,19,049,race-ethnicity,Majority Non-White,NA,NA
2025,19,049,race-ethnicity,Majority White,0.0187793,1
2025,19,051,race-ethnicity,All,0.0128205,1
2025,19,051,race-ethnicity,Majority Non-White,NA,NA
2025,19,051,race-ethnicity,Majority White,0.0128205,1
2025,19,053,race-ethnicity,All,0.0643564,1
2025,19,053,race-ethnicity,Majority Non-White,NA,NA
2025,19,053,race-ethnicity,Majority White,0.0643564,1
2025,19,055,race-ethnicity,All,0.0056285,1
2025,19,055,race-ethnicity,Majority Non-White,NA,NA
2025,19,055,race-ethnicity,Majority White,0.0056285,1
2025,19,057,race-ethnicity,All,0.0526316,1
2025,19,057,race-ethnicity,Majority Non-White,NA,NA
2025,19,057,race-ethnicity,Majority White,0.0526316,1
2025,19,059,race-ethnicity,All,0.0109718,1
2025,19,059,race-ethnicity,Majority Non-White,NA,NA
2025,19,059,race-ethnicity,Majority White,0.0109718,1
2025,19,061,race-ethnicity,All,0.007279,1
2025,19,061,race-ethnicity,Majority Non-White,NA,NA
2025,19,061,race-ethnicity,Majority White,0.007279,1
2025,19,063,race-ethnicity,All,0,1
2025,19,063,race-ethnicity,Majority Non-White,NA,NA
