year,state,county,share_debt_coll,share_debt_coll_quality
2025,17,159,0.2182203,1
2025,17,161,0.2388191,1
2025,17,163,0.2860736,1
2025,17,165,0.2675497,1
2025,17,167,0.2087133,1
2025,17,169,0.1572052,1
2025,17,171,0.1468531,1
2025,17,173,0.1744361,1
2025,17,175,0.2345679,1
2025,17,177,0.2157434,1
2025,17,179,0.1774718,1
2025,17,181,0.2092555,1
2025,17,183,0.3001377,1
2025,17,185,0.2392027,1
2025,17,187,0.194499,1
2025,17,189,0.1464531,1
2025,17,191,0.1818182,1
2025,17,193,0.2248394,1
2025,17,195,0.1914286,1
2025,17,197,0.169684,1
2025,17,199,0.2521087,1
2025,17,201,0.2431971,1
2025,17,203,0.12265,1
2025,18,001,0.1423983,1
2025,18,003,0.2229261,1
2025,18,005,0.2084885,1
2025,18,007,0.2622378,1
2025,18,009,0.2621621,1
2025,18,011,0.1536815,1
2025,18,013,0.1537002,1
2025,18,015,0.1928687,1
2025,18,017,0.297089,1
2025,18,019,0.2795908,1
2025,18,021,0.2557545,1
2025,18,023,0.2349949,1
2025,18,025,0.268617,1
2025,18,027,0.1641469,1
2025,18,029,0.204504,1
2025,18,031,0.244392,1
2025,18,033,0.1882784,1
2025,18,035,0.2648233,1
2025,18,037,0.1281669,1
2025,18,039,0.2487946,1
2025,18,041,0.2955801,1
2025,18,043,0.2313112,1
2025,18,045,0.1789668,1
2025,18,047,0.1635846,1
2025,18,049,0.2515152,1
2025,18,051,0.2368881,1
2025,18,053,0.3030156,1
2025,18,055,0.2441978,1
2025,18,057,0.1176901,1
2025,18,059,0.1854896,1
2025,18,061,0.2034535,1
2025,18,063,0.1899022,1
2025,18,065,0.2490119,1
2025,18,067,0.2885049,1
2025,18,069,0.2071993,1
2025,18,071,0.2752613,1
2025,18,073,0.2040816,1
2025,18,075,0.2159091,1
2025,18,077,0.2539683,1
2025,18,079,0.2698048,1
2025,18,081,0.2006149,1
2025,18,083,0.273309,1
2025,18,085,0.1913779,1
2025,18,087,0.1349125,1
2025,18,089,0.2672541,1
2025,18,091,0.2358323,1
2025,18,093,0.2275664,1
2025,18,095,0.2689035,1
2025,18,097,0.3121387,1
2025,18,099,0.1951394,1
2025,18,101,0.1611842,1
2025,18,103,0.2665331,1
2025,18,105,0.1739478,1
2025,18,107,0.2312236,1
2025,18,109,0.2156134,1
2025,18,111,0.2430108,1
2025,18,113,0.2119064,1
2025,18,115,0.2538071,1
2025,18,117,0.2129472,1
2025,18,119,0.2177177,1
2025,18,121,0.1961905,1
2025,18,123,0.1907514,1
2025,18,125,0.2113022,1
2025,18,127,0.1798002,1
2025,18,129,0.1559406,1
2025,18,131,0.226601,1
2025,18,133,0.2162921,1
2025,18,135,0.2101064,1
2025,18,137,0.1997875,1
2025,18,139,0.3055028,1
2025,18,141,0.242428,1
2025,18,143,0.3415536,1
2025,18,145,0.2550949,1
2025,18,147,0.1449045,1
2025,18,149,0.2557143,1
2025,18,151,0.2192903,1
2025,18,153,0.2277397,1
2025,18,155,0.2532051,1
2025,18,157,0.201974,1
2025,18,159,0.2133072,1
2025,18,161,0.2269231,1
2025,18,163,0.2567497,1
2025,18,165,0.2003854,1
2025,18,167,0.2819065,1
2025,18,169,0.2046414,1
2025,18,171,0.1847389,1
2025,18,173,0.1609589,1
2025,18,175,0.2575758,1
2025,18,177,0.2729026,1
2025,18,179,0.186863,1
2025,18,181,0.2136304,1
2025,18,183,0.1655373,1
2025,19,001,0.1861472,1
2025,19,003,0.1724138,1
2025,19,005,0.1072319,1
2025,19,007,0.2094972,1
2025,19,009,0.1456954,1
2025,19,011,0.1581028,1
2025,19,013,0.2293126,1
2025,19,015,0.1334922,1
2025,19,017,0.1013158,1
2025,19,019,0.1382979,1
2025,19,021,0.1726496,1
2025,19,023,0.1374723,1
2025,19,025,0.1623377,1
2025,19,027,0.1091772,1
2025,19,029,0.1540179,1
2025,19,031,0.1421144,1
2025,19,033,0.188244,1
2025,19,035,0.1868132,1
2025,19,037,0.1453488,1
2025,19,039,0.2291667,1
2025,19,041,0.1630219,1
2025,19,043,0.1206226,1
2025,19,045,0.2437673,1
2025,19,047,0.1913978,1
2025,19,049,0.1247066,1
2025,19,051,0.1111111,1
2025,19,053,0.2178218,1
2025,19,055,0.1013133,1
2025,19,057,0.2467105,1
2025,19,059,0.1144201,1
2025,19,061,0.1532062,1
2025,19,063,0.1685393,1
2025,19,065,0.1632653,1
2025,19,067,0.1881838,1
2025,19,069,0.1702128,1
2025,19,071,0.1962617,1
2025,19,073,0.1690647,1
2025,19,075,0.1088608,1
2025,19,077,0.1257862,1
2025,19,079,0.1595506,1
2025,19,081,0.1294118,1
2025,19,083,0.1701721,1
2025,19,085,0.1742919,1
2025,19,087,0.1866197,1
2025,19,089,0.1103203,1
2025,19,091,0.1188119,1
2025,19,093,0.1105991,1
2025,19,095,0.1267327,1
2025,19,097,0.1458333,1
2025,19,099,0.2122302,1
2025,19,101,0.1774892,1
2025,19,103,0.138676,1
2025,19,105,0.155309,1
2025,19,107,0.185567,1
2025,19,109,0.1404612,1
2025,19,111,0.2449799,1
2025,19,113,0.195404,1
2025,19,115,0.1772152,1
2025,19,117,0.180212,1
2025,19,119,0.0578035,1
2025,19,121,0.1622718,1
2025,19,123,0.170579,1
2025,19,125,0.1714836,1
2025,19,127,0.2214592,1
2025,19,129,0.1625282,1
2025,19,131,0.1213115,1
2025,19,133,0.1928571,1
2025,19,135,0.1774892,1
2025,19,137,0.2267081,1
2025,19,139,0.2098284,1
2025,19,141,0.1484919,1
2025,19,143,0.1666667,1
2025,19,145,0.1954315,1
2025,19,147,0.1133603,1
2025,19,149,0.1421744,1
2025,19,151,0.1982759,1
2025,19,153,0.2078025,1
2025,19,155,0.2394366,1
2025,19,157,0.1697761,1
2025,19,159,0.1880342,1
2025,19,161,0.122807,1
2025,19,163,0.2115837,1
2025,19,165,0.1833811,1
2025,19,167,0.0694586,1
2025,19,169,0.1274962,1
2025,19,171,0.2129817,1
2025,19,173,0.2142857,1
2025,19,175,0.1893491,1
2025,19,177,0.20689660000000001,1
2025,19,179,0.2807657,1
2025,19,181,0.1528024,1
2025,19,183,0.1399417,1
2025,19,185,0.1767956,1
2025,19,187,0.2268519,1
2025,19,189,0.15625,1
2025,19,191,0.0654206,1
2025,19,193,0.2336692,1
2025,19,195,0.1078431,1
2025,19,197,0.2028571,1
2025,20,001,0.2727273,1
2025,20,003,0.164557,1
2025,20,005,0.1904762,1
2025,20,007,0.1597633,1
2025,20,009,0.1812081,1
2025,20,011,0.2419355,1
2025,20,013,0.1877133,1
2025,20,015,0.1991911,1
2025,20,017,0.1911765,1
2025,20,019,0.2162162,1
2025,20,021,0.2742475,1
2025,20,023,0.1486486,1
2025,20,025,0.2363636,1
2025,20,027,0.1575092,1
2025,20,029,0.2063492,1
2025,20,031,0.1520912,1
2025,20,033,0.1785714,1
2025,20,035,0.2373689,1
2025,20,037,0.2539535,1
2025,20,039,0.1875,1
2025,20,041,0.2125206,1
2025,20,043,0.2407407,1
2025,20,045,0.1860741,1
2025,20,047,0.1911765,1
2025,20,049,0.2368421,1
2025,20,051,0.1281741,1
2025,20,053,0.1708861,1
2025,20,055,0.2340426,1
2025,20,057,0.257384,1
2025,20,059,0.2331671,1
2025,20,061,0.308642,1
2025,20,063,0.0681818,1
2025,20,065,0.1235955,1
2025,20,067,0.1940299,1
2025,20,069,0.0980392,1
2025,20,071,NA,NA
2025,20,073,0.223301,1
2025,20,075,0.1267606,1
2025,20,077,0.1779141,1
2025,20,079,0.1785346,1
2025,20,081,0.2075472,1
2025,20,083,NA,NA
2025,20,085,0.152381,1
2025,20,087,0.1698113,1
2025,20,089,0.1348315,1
2025,20,091,0.1287088,1
2025,20,093,0.2058824,1
2025,20,095,0.1659389,1
2025,20,097,0.1388889,1
