year,state,county,subgroup_type,subgroup,share_medical_debt_coll,share_medical_debt_coll_quality
2023,28,127,race-ethnicity,All,0.0506024,1
2023,28,127,race-ethnicity,Majority Non-White,0.0695652,1
2023,28,127,race-ethnicity,Majority White,0.0475524,1
2023,28,129,race-ethnicity,All,0.0123457,1
2023,28,129,race-ethnicity,Majority Non-White,NA,NA
2023,28,129,race-ethnicity,Majority White,0.0123967,1
2023,28,131,race-ethnicity,All,0.0871212,1
2023,28,131,race-ethnicity,Majority Non-White,NA,NA
2023,28,131,race-ethnicity,Majority White,0.0871212,1
2023,28,133,race-ethnicity,All,0.0511945,1
2023,28,133,race-ethnicity,Majority Non-White,0.0516351,1
2023,28,133,race-ethnicity,Majority White,NA,NA
2023,28,135,race-ethnicity,All,0.0460526,1
2023,28,135,race-ethnicity,Majority Non-White,0.0611354,1
2023,28,135,race-ethnicity,Majority White,0,1
2023,28,137,race-ethnicity,All,0.0410133,1
2023,28,137,race-ethnicity,Majority Non-White,NA,NA
2023,28,137,race-ethnicity,Majority White,0.0410133,1
2023,28,139,race-ethnicity,All,0.066874,1
2023,28,139,race-ethnicity,Majority Non-White,0.1052632,1
2023,28,139,race-ethnicity,Majority White,0.0617284,1
2023,28,141,race-ethnicity,All,0.0731707,1
2023,28,141,race-ethnicity,Majority Non-White,NA,NA
2023,28,141,race-ethnicity,Majority White,0.0732984,1
2023,28,143,race-ethnicity,All,0.0451613,1
2023,28,143,race-ethnicity,Majority Non-White,0.04947,1
2023,28,143,race-ethnicity,Majority White,NA,NA
2023,28,145,race-ethnicity,All,0.0583524,1
2023,28,145,race-ethnicity,Majority Non-White,NA,NA
2023,28,145,race-ethnicity,Majority White,0.0589595,1
2023,28,147,race-ethnicity,All,0.0900243,1
2023,28,147,race-ethnicity,Majority Non-White,0.0922619,1
2023,28,147,race-ethnicity,Majority White,0.08,1
2023,28,149,race-ethnicity,All,0.0561185,1
2023,28,149,race-ethnicity,Majority Non-White,0.0543353,1
2023,28,149,race-ethnicity,Majority White,0.0598086,1
2023,28,151,race-ethnicity,All,0.0522449,1
2023,28,151,race-ethnicity,Majority Non-White,0.0526749,1
2023,28,151,race-ethnicity,Majority White,NA,NA
2023,28,153,race-ethnicity,All,0.0300885,1
2023,28,153,race-ethnicity,Majority Non-White,0.0454545,1
2023,28,153,race-ethnicity,Majority White,0.0266667,1
2023,28,155,race-ethnicity,All,0.0682594,1
2023,28,155,race-ethnicity,Majority Non-White,NA,NA
2023,28,155,race-ethnicity,Majority White,0.0671378,1
2023,28,157,race-ethnicity,All,0.0794393,1
2023,28,157,race-ethnicity,Majority Non-White,0.0802139,1
2023,28,157,race-ethnicity,Majority White,NA,NA
2023,28,159,race-ethnicity,All,0.0934579,1
2023,28,159,race-ethnicity,Majority Non-White,0.0868545,1
2023,28,159,race-ethnicity,Majority White,0.1192661,1
2023,28,161,race-ethnicity,All,0.0827586,1
2023,28,161,race-ethnicity,Majority Non-White,NA,NA
2023,28,161,race-ethnicity,Majority White,0.0827586,1
2023,28,163,race-ethnicity,All,0.142446,1
2023,28,163,race-ethnicity,Majority Non-White,0.1653696,1
2023,28,163,race-ethnicity,Majority White,0.0782123,1
2023,29,001,race-ethnicity,All,0.062701,1
2023,29,001,race-ethnicity,Majority Non-White,NA,NA
2023,29,001,race-ethnicity,Majority White,0.062701,1
2023,29,003,race-ethnicity,All,0.032882,1
2023,29,003,race-ethnicity,Majority Non-White,NA,NA
2023,29,003,race-ethnicity,Majority White,0.032882,1
2023,29,005,race-ethnicity,All,0.0197368,1
2023,29,005,race-ethnicity,Majority Non-White,NA,NA
2023,29,005,race-ethnicity,Majority White,0.0197368,1
2023,29,007,race-ethnicity,All,0.0916442,1
2023,29,007,race-ethnicity,Majority Non-White,NA,NA
2023,29,007,race-ethnicity,Majority White,0.0916442,1
2023,29,009,race-ethnicity,All,0.0634766,1
2023,29,009,race-ethnicity,Majority Non-White,NA,NA
2023,29,009,race-ethnicity,Majority White,0.0634766,1
2023,29,011,race-ethnicity,All,0.038674,1
2023,29,011,race-ethnicity,Majority Non-White,NA,NA
2023,29,011,race-ethnicity,Majority White,0.038674,1
2023,29,013,race-ethnicity,All,0.1225383,1
2023,29,013,race-ethnicity,Majority Non-White,NA,NA
2023,29,013,race-ethnicity,Majority White,0.1225383,1
2023,29,015,race-ethnicity,All,0.0585198,1
2023,29,015,race-ethnicity,Majority Non-White,NA,NA
2023,29,015,race-ethnicity,Majority White,0.0585198,1
2023,29,017,race-ethnicity,All,0.109375,1
2023,29,017,race-ethnicity,Majority Non-White,NA,NA
2023,29,017,race-ethnicity,Majority White,0.109375,1
2023,29,019,race-ethnicity,All,0.0270068,1
2023,29,019,race-ethnicity,Majority Non-White,NA,NA
2023,29,019,race-ethnicity,Majority White,0.0270068,1
2023,29,021,race-ethnicity,All,0.0383447,1
2023,29,021,race-ethnicity,Majority Non-White,NA,NA
2023,29,021,race-ethnicity,Majority White,0.0383447,1
2023,29,023,race-ethnicity,All,0.16142,1
2023,29,023,race-ethnicity,Majority Non-White,NA,NA
2023,29,023,race-ethnicity,Majority White,0.16142,1
2023,29,025,race-ethnicity,All,0.0541516,1
2023,29,025,race-ethnicity,Majority Non-White,NA,NA
2023,29,025,race-ethnicity,Majority White,0.0541516,1
2023,29,027,race-ethnicity,All,0.0680473,1
2023,29,027,race-ethnicity,Majority Non-White,NA,NA
2023,29,027,race-ethnicity,Majority White,0.0680473,1
2023,29,029,race-ethnicity,All,0.0736915,1
2023,29,029,race-ethnicity,Majority Non-White,NA,NA
2023,29,029,race-ethnicity,Majority White,0.0736915,1
2023,29,031,race-ethnicity,All,0.0892193,1
2023,29,031,race-ethnicity,Majority Non-White,NA,NA
2023,29,031,race-ethnicity,Majority White,0.0892193,1
2023,29,033,race-ethnicity,All,0.1167315,1
2023,29,033,race-ethnicity,Majority Non-White,NA,NA
2023,29,033,race-ethnicity,Majority White,0.1167315,1
2023,29,035,race-ethnicity,All,0.0598291,1
2023,29,035,race-ethnicity,Majority Non-White,NA,NA
2023,29,035,race-ethnicity,Majority White,0.0598291,1
2023,29,037,race-ethnicity,All,0.0809869,1
2023,29,037,race-ethnicity,Majority Non-White,NA,NA
2023,29,037,race-ethnicity,Majority White,0.0809869,1
2023,29,039,race-ethnicity,All,0.1041667,1
2023,29,039,race-ethnicity,Majority Non-White,NA,NA
2023,29,039,race-ethnicity,Majority White,0.1041667,1
2023,29,041,race-ethnicity,All,0.0409357,1
2023,29,041,race-ethnicity,Majority Non-White,NA,NA
2023,29,041,race-ethnicity,Majority White,0.0411765,1
2023,29,043,race-ethnicity,All,0.0197011,1
2023,29,043,race-ethnicity,Majority Non-White,NA,NA
2023,29,043,race-ethnicity,Majority White,0.0197011,1
2023,29,045,race-ethnicity,All,0.1428571,1
2023,29,045,race-ethnicity,Majority Non-White,NA,NA
2023,29,045,race-ethnicity,Majority White,0.1428571,1
2023,29,047,race-ethnicity,All,0.0570707,1
2023,29,047,race-ethnicity,Majority Non-White,NA,NA
2023,29,047,race-ethnicity,Majority White,0.0570707,1
2023,29,049,race-ethnicity,All,0.0596394,1
2023,29,049,race-ethnicity,Majority Non-White,NA,NA
2023,29,049,race-ethnicity,Majority White,0.0596394,1
2023,29,051,race-ethnicity,All,0.0984456,1
2023,29,051,race-ethnicity,Majority Non-White,NA,NA
2023,29,051,race-ethnicity,Majority White,0.0984456,1
2023,29,053,race-ethnicity,All,0.0377734,1
2023,29,053,race-ethnicity,Majority Non-White,NA,NA
2023,29,053,race-ethnicity,Majority White,0.0377734,1
2023,29,055,race-ethnicity,All,0.0643836,1
2023,29,055,race-ethnicity,Majority Non-White,NA,NA
2023,29,055,race-ethnicity,Majority White,0.0643836,1
2023,29,057,race-ethnicity,All,0.0495495,1
2023,29,057,race-ethnicity,Majority Non-White,NA,NA
2023,29,057,race-ethnicity,Majority White,0.0495495,1
2023,29,059,race-ethnicity,All,0.1103286,1
2023,29,059,race-ethnicity,Majority Non-White,NA,NA
2023,29,059,race-ethnicity,Majority White,0.1103286,1
2023,29,061,race-ethnicity,All,0.0243902,1
2023,29,061,race-ethnicity,Majority Non-White,NA,NA
2023,29,061,race-ethnicity,Majority White,0.0243902,1
2023,29,063,race-ethnicity,All,0.0372881,1
2023,29,063,race-ethnicity,Majority Non-White,NA,NA
2023,29,063,race-ethnicity,Majority White,0.0372881,1
2023,29,065,race-ethnicity,All,0.0479303,1
2023,29,065,race-ethnicity,Majority Non-White,NA,NA
2023,29,065,race-ethnicity,Majority White,0.0479303,1
2023,29,067,race-ethnicity,All,0.0166667,1
2023,29,067,race-ethnicity,Majority Non-White,NA,NA
2023,29,067,race-ethnicity,Majority White,0.0166667,1
2023,29,069,race-ethnicity,All,0.1896552,1
2023,29,069,race-ethnicity,Majority Non-White,NA,NA
2023,29,069,race-ethnicity,Majority White,0.1906977,1
2023,29,071,race-ethnicity,All,0.0563824,1
2023,29,071,race-ethnicity,Majority Non-White,NA,NA
2023,29,071,race-ethnicity,Majority White,0.0563824,1
2023,29,073,race-ethnicity,All,0.0532787,1
2023,29,073,race-ethnicity,Majority Non-White,NA,NA
2023,29,073,race-ethnicity,Majority White,0.0532787,1
2023,29,075,race-ethnicity,All,0.0291262,1
2023,29,075,race-ethnicity,Majority Non-White,NA,NA
2023,29,075,race-ethnicity,Majority White,0.0291262,1
2023,29,077,race-ethnicity,All,0.0326999,1
2023,29,077,race-ethnicity,Majority Non-White,NA,NA
2023,29,077,race-ethnicity,Majority White,0.0323097,1
2023,29,079,race-ethnicity,All,0.040293,1
2023,29,079,race-ethnicity,Majority Non-White,NA,NA
2023,29,079,race-ethnicity,Majority White,0.040293,1
2023,29,081,race-ethnicity,All,0.05,1
2023,29,081,race-ethnicity,Majority Non-White,NA,NA
2023,29,081,race-ethnicity,Majority White,0.05,1
2023,29,083,race-ethnicity,All,0.0840336,1
2023,29,083,race-ethnicity,Majority Non-White,NA,NA
2023,29,083,race-ethnicity,Majority White,0.0840336,1
2023,29,085,race-ethnicity,All,0.1007194,1
2023,29,085,race-ethnicity,Majority Non-White,NA,NA
2023,29,085,race-ethnicity,Majority White,0.1007194,1
2023,29,087,race-ethnicity,All,0.0392157,1
2023,29,087,race-ethnicity,Majority Non-White,NA,NA
2023,29,087,race-ethnicity,Majority White,0.0392157,1
2023,29,089,race-ethnicity,All,0.0307167,1
2023,29,089,race-ethnicity,Majority Non-White,NA,NA
2023,29,089,race-ethnicity,Majority White,0.0307167,1
2023,29,091,race-ethnicity,All,0.0710339,1
2023,29,091,race-ethnicity,Majority Non-White,NA,NA
2023,29,091,race-ethnicity,Majority White,0.0710339,1
2023,29,093,race-ethnicity,All,0.0578778,1
2023,29,093,race-ethnicity,Majority Non-White,NA,NA
2023,29,093,race-ethnicity,Majority White,0.0578778,1
2023,29,095,race-ethnicity,All,0.0850286,1
2023,29,095,race-ethnicity,Majority Non-White,0.1216232,1
2023,29,095,race-ethnicity,Majority White,0.0630422,1
2023,29,097,race-ethnicity,All,0.0912216,1
2023,29,097,race-ethnicity,Majority Non-White,NA,NA
2023,29,097,race-ethnicity,Majority White,0.0912216,1
2023,29,099,race-ethnicity,All,0.0589677,1
2023,29,099,race-ethnicity,Majority Non-White,NA,NA
2023,29,099,race-ethnicity,Majority White,0.0589677,1
2023,29,101,race-ethnicity,All,0.0541045,1
2023,29,101,race-ethnicity,Majority Non-White,NA,NA
2023,29,101,race-ethnicity,Majority White,0.0541045,1
2023,29,103,race-ethnicity,All,0.0272727,1
2023,29,103,race-ethnicity,Majority Non-White,NA,NA
2023,29,103,race-ethnicity,Majority White,0.0272727,1
2023,29,105,race-ethnicity,All,0.0330229,1
2023,29,105,race-ethnicity,Majority Non-White,NA,NA
2023,29,105,race-ethnicity,Majority White,0.0330229,1
2023,29,107,race-ethnicity,All,0.0895238,1
2023,29,107,race-ethnicity,Majority Non-White,NA,NA
2023,29,107,race-ethnicity,Majority White,0.0895238,1
2023,29,109,race-ethnicity,All,0.0397727,1
2023,29,109,race-ethnicity,Majority Non-White,NA,NA
2023,29,109,race-ethnicity,Majority White,0.0397727,1
2023,29,111,race-ethnicity,All,0.0807692,1
2023,29,111,race-ethnicity,Majority Non-White,NA,NA
2023,29,111,race-ethnicity,Majority White,0.0807692,1
2023,29,113,race-ethnicity,All,0.0783042,1
2023,29,113,race-ethnicity,Majority Non-White,NA,NA
2023,29,113,race-ethnicity,Majority White,0.0783042,1
2023,29,115,race-ethnicity,All,0.0258824,1
2023,29,115,race-ethnicity,Majority Non-White,NA,NA
2023,29,115,race-ethnicity,Majority White,0.0258824,1
2023,29,117,race-ethnicity,All,0.0572139,1
2023,29,117,race-ethnicity,Majority Non-White,NA,NA
2023,29,117,race-ethnicity,Majority White,0.0572139,1
2023,29,119,race-ethnicity,All,0.1235392,1
2023,29,119,race-ethnicity,Majority Non-White,0.1242236,1
2023,29,119,race-ethnicity,Majority White,0.1232877,1
2023,29,121,race-ethnicity,All,0.0490798,1
2023,29,121,race-ethnicity,Majority Non-White,NA,NA
2023,29,121,race-ethnicity,Majority White,0.0490798,1
2023,29,123,race-ethnicity,All,0.1411192,1
2023,29,123,race-ethnicity,Majority Non-White,NA,NA
2023,29,123,race-ethnicity,Majority White,0.1411192,1
2023,29,125,race-ethnicity,All,0.1174089,1
2023,29,125,race-ethnicity,Majority Non-White,NA,NA
2023,29,125,race-ethnicity,Majority White,0.1174089,1
2023,29,127,race-ethnicity,All,0.0877368,1
2023,29,127,race-ethnicity,Majority Non-White,NA,NA
2023,29,127,race-ethnicity,Majority White,0.0877368,1
2023,29,129,race-ethnicity,All,0.0465116,1
2023,29,129,race-ethnicity,Majority Non-White,NA,NA
2023,29,129,race-ethnicity,Majority White,0.0465116,1
2023,29,131,race-ethnicity,All,0.1422594,1
2023,29,131,race-ethnicity,Majority Non-White,NA,NA
2023,29,131,race-ethnicity,Majority White,0.1422594,1
2023,29,133,race-ethnicity,All,0.1496063,1
2023,29,133,race-ethnicity,Majority Non-White,0.1454545,1
2023,29,133,race-ethnicity,Majority White,0.1527778,1
2023,29,135,race-ethnicity,All,0.0802752,1
2023,29,135,race-ethnicity,Majority Non-White,NA,NA
2023,29,135,race-ethnicity,Majority White,0.0802752,1
2023,29,137,race-ethnicity,All,0.0533333,1
2023,29,137,race-ethnicity,Majority Non-White,NA,NA
2023,29,137,race-ethnicity,Majority White,0.0533333,1
2023,29,139,race-ethnicity,All,0.0971129,1
2023,29,139,race-ethnicity,Majority Non-White,NA,NA
2023,29,139,race-ethnicity,Majority White,0.0971129,1
2023,29,141,race-ethnicity,All,0.0883117,1
2023,29,141,race-ethnicity,Majority Non-White,NA,NA
2023,29,141,race-ethnicity,Majority White,0.0883117,1
2023,29,143,race-ethnicity,All,0.1676647,1
2023,29,143,race-ethnicity,Majority Non-White,NA,NA
2023,29,143,race-ethnicity,Majority White,0.1676647,1
2023,29,145,race-ethnicity,All,0.0721405,1
2023,29,145,race-ethnicity,Majority Non-White,NA,NA
2023,29,145,race-ethnicity,Majority White,0.0721405,1
2023,29,147,race-ethnicity,All,0.0472855,1
2023,29,147,race-ethnicity,Majority Non-White,NA,NA
2023,29,147,race-ethnicity,Majority White,0.0472855,1
2023,29,149,race-ethnicity,All,0.0815451,1
2023,29,149,race-ethnicity,Majority Non-White,NA,NA
2023,29,149,race-ethnicity,Majority White,0.0815451,1
2023,29,151,race-ethnicity,All,0.0648379,1
2023,29,151,race-ethnicity,Majority Non-White,NA,NA
2023,29,151,race-ethnicity,Majority White,0.0648379,1
2023,29,153,race-ethnicity,All,0.0808081,1
2023,29,153,race-ethnicity,Majority Non-White,NA,NA
2023,29,153,race-ethnicity,Majority White,0.0820513,1
2023,29,155,race-ethnicity,All,0.1948956,1
2023,29,155,race-ethnicity,Majority Non-White,NA,NA
2023,29,155,race-ethnicity,Majority White,0.1967213,1
2023,29,157,race-ethnicity,All,0.0926573,1
2023,29,157,race-ethnicity,Majority Non-White,NA,NA
2023,29,157,race-ethnicity,Majority White,0.0926573,1
2023,29,159,race-ethnicity,All,0.0815047,1
2023,29,159,race-ethnicity,Majority Non-White,NA,NA
2023,29,159,race-ethnicity,Majority White,0.0815047,1
2023,29,161,race-ethnicity,All,0.0426609,1
2023,29,161,race-ethnicity,Majority Non-White,NA,NA
2023,29,161,race-ethnicity,Majority White,0.0428779,1
2023,29,163,race-ethnicity,All,0.1296703,1
2023,29,163,race-ethnicity,Majority Non-White,NA,NA
2023,29,163,race-ethnicity,Majority White,0.1299559,1
2023,29,165,race-ethnicity,All,0.037703,1
2023,29,165,race-ethnicity,Majority Non-White,NA,NA
2023,29,165,race-ethnicity,Majority White,0.0377578,1
2023,29,167,race-ethnicity,All,0.0938628,1
2023,29,167,race-ethnicity,Majority Non-White,NA,NA
2023,29,167,race-ethnicity,Majority White,0.0938628,1
2023,29,169,race-ethnicity,All,0.0365764,1
2023,29,169,race-ethnicity,Majority Non-White,0.0074074,1
2023,29,169,race-ethnicity,Majority White,0.0397727,1
2023,29,171,race-ethnicity,All,0.0291971,1
2023,29,171,race-ethnicity,Majority Non-White,NA,NA
2023,29,171,race-ethnicity,Majority White,0.0291971,1
2023,29,173,race-ethnicity,All,0.0543807,1
2023,29,173,race-ethnicity,Majority Non-White,NA,NA
2023,29,173,race-ethnicity,Majority White,0.0543807,1
2023,29,175,race-ethnicity,All,0.0678211,1
2023,29,175,race-ethnicity,Majority Non-White,NA,NA
2023,29,175,race-ethnicity,Majority White,0.0678211,1
2023,29,177,race-ethnicity,All,0.0898588,1
2023,29,177,race-ethnicity,Majority Non-White,NA,NA
2023,29,177,race-ethnicity,Majority White,0.0898588,1
2023,29,179,race-ethnicity,All,0.0666667,1
2023,29,179,race-ethnicity,Majority Non-White,NA,NA
2023,29,179,race-ethnicity,Majority White,0.0666667,1
2023,29,181,race-ethnicity,All,0.1355932,1
2023,29,181,race-ethnicity,Majority Non-White,NA,NA
2023,29,181,race-ethnicity,Majority White,0.1355932,1
2023,29,183,race-ethnicity,All,0.0507241,1
2023,29,183,race-ethnicity,Majority Non-White,NA,NA
2023,29,183,race-ethnicity,Majority White,0.0507241,1
2023,29,185,race-ethnicity,All,0.1324042,1
2023,29,185,race-ethnicity,Majority Non-White,NA,NA
2023,29,185,race-ethnicity,Majority White,0.1324042,1
2023,29,186,race-ethnicity,All,0.0336538,1
2023,29,186,race-ethnicity,Majority Non-White,NA,NA
2023,29,186,race-ethnicity,Majority White,0.0336538,1
2023,29,187,race-ethnicity,All,0.0882353,1
2023,29,187,race-ethnicity,Majority Non-White,NA,NA
2023,29,187,race-ethnicity,Majority White,0.0882353,1
2023,29,189,race-ethnicity,All,0.0530799,1
2023,29,189,race-ethnicity,Majority Non-White,0.1065272,1
2023,29,189,race-ethnicity,Majority White,0.0383851,1
2023,29,195,race-ethnicity,All,0.1149068,1
2023,29,195,race-ethnicity,Majority Non-White,NA,NA
2023,29,195,race-ethnicity,Majority White,0.1149068,1
2023,29,197,race-ethnicity,All,0.0266667,1
2023,29,197,race-ethnicity,Majority Non-White,NA,NA
2023,29,197,race-ethnicity,Majority White,0.0266667,1
2023,29,199,race-ethnicity,All,0.0327869,1
2023,29,199,race-ethnicity,Majority Non-White,NA,NA
2023,29,199,race-ethnicity,Majority White,0.0327869,1
2023,29,201,race-ethnicity,All,0.1403648,1
2023,29,201,race-ethnicity,Majority Non-White,NA,NA
2023,29,201,race-ethnicity,Majority White,0.1404762,1
2023,29,203,race-ethnicity,All,0.0810811,1
2023,29,203,race-ethnicity,Majority Non-White,NA,NA
2023,29,203,race-ethnicity,Majority White,0.0810811,1
2023,29,205,race-ethnicity,All,0.0418848,1
2023,29,205,race-ethnicity,Majority Non-White,NA,NA
2023,29,205,race-ethnicity,Majority White,0.0418848,1
2023,29,207,race-ethnicity,All,0.1212121,1
2023,29,207,race-ethnicity,Majority Non-White,NA,NA
2023,29,207,race-ethnicity,Majority White,0.1215933,1
2023,29,209,race-ethnicity,All,0.0245148,1
2023,29,209,race-ethnicity,Majority Non-White,NA,NA
2023,29,209,race-ethnicity,Majority White,0.0245148,1
2023,29,211,race-ethnicity,All,0.0788177,1
2023,29,211,race-ethnicity,Majority Non-White,NA,NA
2023,29,211,race-ethnicity,Majority White,0.0788177,1
2023,29,213,race-ethnicity,All,0.0668912,1
2023,29,213,race-ethnicity,Majority Non-White,NA,NA
2023,29,213,race-ethnicity,Majority White,0.0668912,1
2023,29,215,race-ethnicity,All,0.0821918,1
2023,29,215,race-ethnicity,Majority Non-White,NA,NA
2023,29,215,race-ethnicity,Majority White,0.0821918,1
2023,29,217,race-ethnicity,All,0.0883281,1
2023,29,217,race-ethnicity,Majority Non-White,NA,NA
2023,29,217,race-ethnicity,Majority White,0.0883281,1
2023,29,219,race-ethnicity,All,0.0842105,1
2023,29,219,race-ethnicity,Majority Non-White,NA,NA
2023,29,219,race-ethnicity,Majority White,0.0842105,1
2023,29,221,race-ethnicity,All,0.1194267,1
2023,29,221,race-ethnicity,Majority Non-White,NA,NA
2023,29,221,race-ethnicity,Majority White,0.1194267,1
2023,29,223,race-ethnicity,All,0.0813559,1
2023,29,223,race-ethnicity,Majority Non-White,NA,NA
2023,29,223,race-ethnicity,Majority White,0.0813559,1
2023,29,225,race-ethnicity,All,0.0274977,1
2023,29,225,race-ethnicity,Majority Non-White,NA,NA
2023,29,225,race-ethnicity,Majority White,0.0274977,1
2023,29,227,race-ethnicity,All,0.0547945,1
2023,29,227,race-ethnicity,Majority Non-White,NA,NA
2023,29,227,race-ethnicity,Majority White,0.0547945,1
2023,29,229,race-ethnicity,All,0.0410959,1
2023,29,229,race-ethnicity,Majority Non-White,NA,NA
2023,29,229,race-ethnicity,Majority White,0.0410959,1
2023,29,510,race-ethnicity,All,0.08883,1
2023,29,510,race-ethnicity,Majority Non-White,0.1237869,1
2023,29,510,race-ethnicity,Majority White,0.0521521,1
2023,30,001,race-ethnicity,All,0.0462046,1
2023,30,001,race-ethnicity,Majority Non-White,NA,NA
2023,30,001,race-ethnicity,Majority White,0.0462046,1
2023,30,003,race-ethnicity,All,0.130742,1
2023,30,003,race-ethnicity,Majority Non-White,0.1360294,1
2023,30,003,race-ethnicity,Majority White,NA,NA
2023,30,005,race-ethnicity,All,0.0419162,1
2023,30,005,race-ethnicity,Majority Non-White,0.0823529,1
2023,30,005,race-ethnicity,Majority White,0,1
2023,30,007,race-ethnicity,All,0.031746,1
2023,30,007,race-ethnicity,Majority Non-White,NA,NA
2023,30,007,race-ethnicity,Majority White,0.031746,1
2023,30,009,race-ethnicity,All,0.0369393,1
2023,30,009,race-ethnicity,Majority Non-White,NA,NA
2023,30,009,race-ethnicity,Majority White,0.0369393,1
2023,30,011,race-ethnicity,All,NA,NA
2023,30,011,race-ethnicity,Majority Non-White,NA,NA
2023,30,011,race-ethnicity,Majority White,NA,NA
2023,30,013,race-ethnicity,All,0.048978,1
2023,30,013,race-ethnicity,Majority Non-White,NA,NA
2023,30,013,race-ethnicity,Majority White,0.048978,1
2023,30,015,race-ethnicity,All,0.0218978,1
2023,30,015,race-ethnicity,Majority Non-White,NA,NA
2023,30,015,race-ethnicity,Majority White,0.0218978,1
2023,30,017,race-ethnicity,All,0.030303,1
2023,30,017,race-ethnicity,Majority Non-White,NA,NA
2023,30,017,race-ethnicity,Majority White,0.030303,1
2023,30,019,race-ethnicity,All,0.0350877,1
2023,30,019,race-ethnicity,Majority Non-White,NA,NA
2023,30,019,race-ethnicity,Majority White,0.0350877,1
2023,30,021,race-ethnicity,All,0.0833333,1
2023,30,021,race-ethnicity,Majority Non-White,NA,NA
2023,30,021,race-ethnicity,Majority White,0.0833333,1
2023,30,023,race-ethnicity,All,0.0416667,1
2023,30,023,race-ethnicity,Majority Non-White,NA,NA
2023,30,023,race-ethnicity,Majority White,0.0416667,1
2023,30,025,race-ethnicity,All,0.0322581,1
2023,30,025,race-ethnicity,Majority Non-White,NA,NA
2023,30,025,race-ethnicity,Majority White,0.0322581,1
2023,30,027,race-ethnicity,All,0.0527778,1
2023,30,027,race-ethnicity,Majority Non-White,NA,NA
2023,30,027,race-ethnicity,Majority White,0.0527778,1
2023,30,029,race-ethnicity,All,0.0195108,1
2023,30,029,race-ethnicity,Majority Non-White,NA,NA
2023,30,029,race-ethnicity,Majority White,0.0195108,1
2023,30,031,race-ethnicity,All,0.034846,1
2023,30,031,race-ethnicity,Majority Non-White,NA,NA
2023,30,031,race-ethnicity,Majority White,0.034846,1
2023,30,033,race-ethnicity,All,NA,NA
2023,30,033,race-ethnicity,Majority Non-White,NA,NA
2023,30,033,race-ethnicity,Majority White,NA,NA
2023,30,035,race-ethnicity,All,0.0613497,1
2023,30,035,race-ethnicity,Majority Non-White,0.0571429,1
2023,30,035,race-ethnicity,Majority White,0.0662252,1
2023,30,037,race-ethnicity,All,NA,NA
2023,30,037,race-ethnicity,Majority Non-White,NA,NA
2023,30,037,race-ethnicity,Majority White,NA,NA
2023,30,039,race-ethnicity,All,0.050505,1
2023,30,039,race-ethnicity,Majority Non-White,NA,NA
2023,30,039,race-ethnicity,Majority White,0.050505,1
2023,30,041,race-ethnicity,All,0.0442478,1
2023,30,041,race-ethnicity,Majority Non-White,0.0615385,1
2023,30,041,race-ethnicity,Majority White,0.0413437,1
2023,30,043,race-ethnicity,All,0.036855,1
2023,30,043,race-ethnicity,Majority Non-White,NA,NA
2023,30,043,race-ethnicity,Majority White,0.036855,1
2023,30,045,race-ethnicity,All,0.0645161,1
2023,30,045,race-ethnicity,Majority Non-White,NA,NA
2023,30,045,race-ethnicity,Majority White,0.0645161,1
2023,30,047,race-ethnicity,All,0.0288548,1
2023,30,047,race-ethnicity,Majority Non-White,0.0422535,1
2023,30,047,race-ethnicity,Majority White,0.0256696,1
2023,30,049,race-ethnicity,All,0.0368421,1
2023,30,049,race-ethnicity,Majority Non-White,NA,NA
2023,30,049,race-ethnicity,Majority White,0.0368906,1
2023,30,051,race-ethnicity,All,NA,NA
2023,30,051,race-ethnicity,Majority Non-White,NA,NA
2023,30,051,race-ethnicity,Majority White,NA,NA
2023,30,053,race-ethnicity,All,0.0403226,1
2023,30,053,race-ethnicity,Majority Non-White,NA,NA
2023,30,053,race-ethnicity,Majority White,0.0403226,1
2023,30,055,race-ethnicity,All,0.0483871,1
2023,30,055,race-ethnicity,Majority Non-White,NA,NA
2023,30,055,race-ethnicity,Majority White,0.0363636,1
2023,30,057,race-ethnicity,All,0.0433333,1
2023,30,057,race-ethnicity,Majority Non-White,NA,NA
2023,30,057,race-ethnicity,Majority White,0.0433333,1
2023,30,059,race-ethnicity,All,0.0163934,1
2023,30,059,race-ethnicity,Majority Non-White,NA,NA
2023,30,059,race-ethnicity,Majority White,0.0163934,1
2023,30,061,race-ethnicity,All,0.032,1
2023,30,061,race-ethnicity,Majority Non-White,NA,NA
2023,30,061,race-ethnicity,Majority White,0.0325203,1
2023,30,063,race-ethnicity,All,0.035329,1
2023,30,063,race-ethnicity,Majority Non-White,NA,NA
2023,30,063,race-ethnicity,Majority White,0.035329,1
2023,30,065,race-ethnicity,All,0.0449438,1
2023,30,065,race-ethnicity,Majority Non-White,NA,NA
2023,30,065,race-ethnicity,Majority White,0.0449438,1
2023,30,067,race-ethnicity,All,0.030303,1
2023,30,067,race-ethnicity,Majority Non-White,NA,NA
2023,30,067,race-ethnicity,Majority White,0.030303,1
2023,30,069,race-ethnicity,All,NA,NA
2023,30,069,race-ethnicity,Majority Non-White,NA,NA
2023,30,069,race-ethnicity,Majority White,NA,NA
2023,30,071,race-ethnicity,All,0.0447761,1
2023,30,071,race-ethnicity,Majority Non-White,NA,NA
2023,30,071,race-ethnicity,Majority White,0.0338983,1
2023,30,073,race-ethnicity,All,0.0444444,1
