state,county,puma12,afact,afact2,afact_product,afact_sum
39,143,700,0.442,1,0.442,0.442
39,93,801,1,0.444,0.444,1
39,93,802,1,0.556,0.556,1
39,35,901,1,0.081,0.081,1
39,35,902,1,0.112,0.112,1
39,35,903,1,0.09,0.09,1
39,35,904,1,0.098,0.098,1
39,35,905,1,0.08,0.08,1
39,35,906,1,0.097,0.097,1
39,35,907,1,0.082,0.082,1
39,35,908,1,0.134,0.134,1
39,35,909,1,0.116,0.116,1
39,35,910,1,0.11,0.11,1
39,85,1000,1,0.437,0.437,0.924391
39,85,1100,1,0.47,0.47,0.924391
39,55,1200,0.813,1,0.813,0.813
39,85,1200,0.187,0.093,0.017391,0.924391
39,7,1300,1,1,1,1
39,99,1400,0.31,0.174,0.05394,0.87994
39,155,1400,0.69,0.44,0.3036,0.8636
39,99,1500,1,0.826,0.826,0.87994
39,155,1600,1,0.56,0.56,0.8636
39,133,1700,1,1,1,1
39,153,1801,1,0.21,0.21,1.001
39,153,1802,1,0.202,0.202,1.001
39,153,1803,1,0.195,0.195,1.001
39,153,1804,1,0.201,0.201,1.001
39,153,1805,1,0.193,0.193,1.001
39,103,1900,1,1,1,1
39,169,2000,1,1,1,1
39,5,2100,0.471,1,0.471,0.471
39,77,2100,0.529,1,0.529,0.529
39,139,2200,1,1,1,1
39,33,2300,0.356,1,0.356,0.356
39,147,2300,0.461,1,0.461,0.461
39,175,2300,0.184,1,0.184,0.184
39,63,2400,0.684,1,0.684,0.684
39,137,2400,0.316,1,0.316,0.316
39,3,2500,1,1,1,1
39,11,2600,0.398,1,0.398,0.398
39,107,2600,0.353,1,0.353,0.353
39,161,2600,0.249,1,0.249,0.249
39,21,2700,0.34,1,0.34,0.34
39,65,2700,0.272,1,0.272,0.272
39,91,2700,0.389,1,0.389,0.389
39,83,2800,0.375,1,0.375,0.375
39,101,2800,0.41,1,0.41,0.41
39,117,2800,0.215,1,0.215,0.215
39,31,2900,0.309,1,0.309,0.309
39,59,2900,0.336,1,0.336,0.336
39,75,2900,0.355,1,0.355,0.355
39,67,3000,0.146,1,0.146,0.146
39,157,3000,0.854,1,0.854,0.854
39,151,3100,1,0.371,0.371,0.940562
39,151,3200,1,0.366,0.366,0.940562
39,19,3300,0.226,1,0.226,0.226
39,151,3300,0.774,0.263,0.203562,0.940562
39,29,3400,1,1,1,1
39,13,3500,0.502,1,0.502,0.502
39,81,3500,0.498,1,0.498,0.498
39,111,3600,0.138,1,0.138,0.138
39,115,3600,0.142,1,0.142,0.142
39,121,3600,0.138,1,0.138,0.138
39,167,3600,0.582,1,0.582,0.582
39,119,3700,0.705,1,0.705,0.705
39,127,3700,0.295,1,0.295,0.295
39,89,3800,1,1,1,1
39,45,3900,1,1,1,1
39,41,4000,1,1,1,1
39,49,4101,1,0.087,0.087,0.998
39,49,4102,1,0.086,0.086,0.998
39,49,4103,1,0.087,0.087,0.998
39,49,4104,1,0.086,0.086,0.998
39,49,4105,1,0.093,0.093,0.998
39,49,4106,1,0.109,0.109,0.998
39,49,4107,1,0.088,0.088,0.998
39,49,4108,1,0.096,0.096,0.998
39,49,4109,1,0.087,0.087,0.998
39,49,4110,1,0.092,0.092,0.998
39,49,4111,1,0.087,0.087,0.998
39,97,4200,0.287,1,0.287,0.287
39,129,4200,0.368,1,0.368,0.368
39,159,4200,0.345,1,0.345,0.345
39,23,4300,1,1,1,1
39,109,4400,1,1,1,1
39,37,4500,0.366,1,0.366,0.366
39,135,4500,0.292,1,0.292,0.292
39,149,4500,0.342,1,0.342,0.342
39,113,4601,1,0.203,0.203,1
39,113,4602,1,0.241,0.241,1
39,113,4603,1,0.323,0.323,1
39,113,4604,1,0.233,0.233,1
39,57,4700,1,1,1,1
39,47,4800,0.271,1,0.271,0.271
39,141,4800,0.729,1,0.729,0.729
39,73,4900,0.28,1,0.28,0.28
39,79,4900,0.317,1,0.317,0.317
39,131,4900,0.274,1,0.274,0.274
39,163,4900,0.128,1,0.128,0.128
39,9,5000,0.542,1,0.542,0.542
39,53,5000,0.259,1,0.259,0.259
39,105,5000,0.199,1,0.199,0.199
39,87,5100,0.44,1,0.44,0.44
39,145,5100,0.56,1,0.56,0.56
39,1,5200,0.25,1,0.25,0.25
39,27,5200,0.368,1,0.368,0.368
39,71,5200,0.382,1,0.382,0.382
39,165,5301,1,0.493,0.493,1
39,165,5302,1,0.507,0.507,1
39,17,5401,1,0.302,0.302,1
39,17,5402,1,0.359,0.359,1
39,17,5403,1,0.339,0.339,1
39,61,5501,1,0.139,0.139,1.001
39,61,5502,1,0.184,0.184,1.001
39,61,5503,1,0.136,0.136,1.001
39,61,5504,1,0.151,0.151,1.001
39,61,5505,1,0.13,0.13,1.001
39,61,5506,1,0.131,0.131,1.001
39,61,5507,1,0.13,0.13,1.001
39,25,5600,1,0.65,0.65,0.8621
39,15,5700,0.394,1,0.394,0.394
39,25,5700,0.606,0.35,0.2121,0.8621
40,35,100,0.09,1,0.09,0.09
40,41,100,0.249,1,0.249,0.249
40,97,100,0.247,1,0.247,0.247
40,105,100,0.063,1,0.063,0.063
40,115,100,0.191,1,0.191,0.191
40,131,100,0.16,0.307,0.04912,0.418489
40,1,200,0.202,1,0.202,0.202
40,21,200,0.419,1,0.419,0.419
40,135,200,0.378,1,0.378,0.378
40,23,300,0.084,1,0.084,0.084
40,61,300,0.071,1,0.071,0.071
40,77,300,0.062,1,0.062,0.062
40,79,300,0.28,1,0.28,0.28
40,89,300,0.184,1,0.184,0.184
40,121,300,0.255,1,0.255,0.255
40,127,300,0.064,1,0.064,0.064
40,9,400,0.201,1,0.201,0.201
40,39,400,0.25,1,0.25,0.25
40,55,400,0.057,1,0.057,0.057
40,57,400,0.027,1,0.027,0.027
40,65,400,0.241,1,0.241,0.241
40,75,400,0.086,1,0.086,0.086
40,129,400,0.033,1,0.033,0.033
40,149,400,0.106,1,0.106,0.106
40,3,500,0.049,1,0.049,0.049
40,7,500,0.049,1,0.049,0.049
40,11,500,0.104,1,0.104,0.104
40,25,500,0.022,1,0.022,0.022
40,43,500,0.042,1,0.042,0.042
40,45,500,0.036,1,0.036,0.036
40,53,500,0.039,1,0.039,0.039
40,59,500,0.032,1,0.032,0.032
40,73,500,0.131,1,0.131,0.131
40,93,500,0.065,1,0.065,0.065
40,139,500,0.179,1,0.179,0.179
40,151,500,0.077,1,0.077,0.077
40,153,500,0.175,1,0.175,0.175
40,31,601,1,0.856,0.856,0.878608
40,15,602,0.262,1,0.262,0.262
40,31,602,0.157,0.144,0.022608,0.878608
40,33,602,0.055,1,0.055,0.055
40,67,602,0.057,1,0.057,0.057
40,137,602,0.398,1,0.398,0.398
40,141,602,0.071,1,0.071,0.071
40,19,701,0.454,1,0.454,0.454
40,49,701,0.263,1,0.263,0.263
40,85,701,0.09,1,0.09,0.09
40,99,701,0.129,1,0.129,0.129
40,123,701,0.065,0.181,0.011765,0.221429
40,5,702,0.118,1,0.118,0.118
40,13,702,0.353,1,0.353,0.353
40,29,702,0.049,1,0.049,0.049
40,69,702,0.091,1,0.091,0.091
40,95,702,0.132,1,0.132,0.132
40,123,702,0.256,0.819,0.209664,0.221429
40,17,800,1,1,1,1
40,27,900,1,1,1,1
40,109,1001,1,0.145,0.145,1
40,109,1002,1,0.204,0.204,1
40,109,1003,1,0.183,0.183,1
40,109,1004,1,0.157,0.157,1
40,109,1005,1,0.163,0.163,1
40,109,1006,1,0.148,0.148,1
40,51,1101,0.498,1,0.498,0.498
40,87,1101,0.328,1,0.328,0.328
40,125,1101,0.174,0.264,0.045936,0.341808
40,81,1102,0.269,1,0.269,0.269
40,83,1102,0.329,1,0.329,0.329
40,125,1102,0.402,0.736,0.295872,0.341808
40,143,1201,1,0.327,0.327,0.934848
40,143,1202,1,0.319,0.319,0.934848
40,143,1203,1,0.191,0.191,0.934848
40,37,1204,0.245,0.567,0.138915,0.193108
40,113,1204,0.151,0.516,0.077916,0.188752
40,143,1204,0.604,0.162,0.097848,0.934848
40,131,1301,0.533,0.693,0.369369,0.418489
40,145,1301,0.467,0.721,0.336707,0.374093
40,91,1302,0.134,1,0.134,0.134
40,101,1302,0.468,1,0.468,0.468
40,111,1302,0.264,1,0.264,0.264
40,145,1302,0.134,0.279,0.037386,0.374093
40,47,1400,0.51,1,0.51,0.51
40,71,1400,0.392,1,0.392,0.392
40,103,1400,0.097,1,0.097,0.097
40,37,1501,0.138,0.295,0.04071,0.193108
40,63,1501,0.094,1,0.094,0.094
40,107,1501,0.081,1,0.081,0.081
40,119,1501,0.517,1,0.517,0.517
40,133,1501,0.17,1,0.17,0.17
40,37,1601,0.097,0.139,0.013483,0.193108
40,113,1601,0.229,0.484,0.110836,0.188752
40,117,1601,0.165,1,0.165,0.165
40,147,1601,0.509,1,0.509,0.509
41,1,100,0.129,1,0.129,0.129
41,59,100,0.608,1,0.608,0.608
41,61,100,0.206,1,0.206,0.206
41,63,100,0.056,1,0.056,0.056
41,13,200,0.184,1,0.184,0.184
41,21,200,0.016,1,0.016,0.016
41,23,200,0.065,1,0.065,0.065
41,27,200,0.196,1,0.196,0.196
41,31,200,0.191,1,0.191,0.191
41,49,200,0.098,1,0.098,0.098
41,55,200,0.015,1,0.015,0.015
41,65,200,0.221,1,0.221,0.221
41,69,200,0.013,1,0.013,0.013
41,25,300,0.066,1,0.066,0.066
41,35,300,0.587,1,0.587,0.587
41,37,300,0.07,1,0.07,0.07
41,45,300,0.277,1,0.277,0.277
41,17,400,1,1,1,1
41,7,500,0.235,1,0.235,0.235
41,9,500,0.313,1,0.313,0.313
41,41,500,0.292,1,0.292,0.292
41,57,500,0.16,1,0.16,0.16
41,3,600,0.423,1,0.423,0.423
41,43,600,0.577,1,0.577,0.577
41,39,703,1,0.404,0.404,1
41,39,704,1,0.296,0.296,1
41,39,705,1,0.3,0.3,1
41,11,800,0.375,1,0.375,0.375
41,15,800,0.133,1,0.133,0.133
41,33,800,0.492,1,0.492,0.492
41,29,901,1,0.508,0.508,1
41,29,902,1,0.492,0.492,1
41,19,1000,1,1,1,1
41,47,1103,1,0.326,0.326,1
41,47,1104,1,0.324,0.324,1
41,47,1105,1,0.35,0.35,1
41,53,1200,0.432,1,0.432,0.432
41,71,1200,0.568,1,0.568,0.568
41,51,1301,1,0.15,0.15,1.001
41,51,1302,1,0.165,0.165,1.001
41,51,1303,1,0.147,0.147,1.001
41,51,1305,1,0.151,0.151,1.001
41,51,1314,1,0.174,0.174,1.001
41,51,1316,1,0.214,0.214,1.001
41,5,1317,1,0.272,0.272,1
41,5,1318,1,0.438,0.438,1
41,5,1319,1,0.29,0.29,1
41,67,1320,1,0.208,0.208,1
41,67,1321,1,0.194,0.194,1
41,67,1322,1,0.199,0.199,1
41,67,1323,1,0.203,0.203,1
41,67,1324,1,0.196,0.196,1
42,49,101,1,0.389,0.389,1
42,49,102,1,0.611,0.611,1
42,39,200,0.68,1,0.68,0.68
42,123,200,0.32,1,0.32,0.32
42,23,300,0.028,1,0.028,0.028
42,33,300,0.455,1,0.455,0.455
42,47,300,0.178,1,0.178,0.178
42,83,300,0.242,1,0.242,0.242
42,105,300,0.097,1,0.097,0.097
42,15,400,0.564,1,0.564,0.564
42,113,400,0.058,1,0.058,0.058
42,117,400,0.378,1,0.378,0.378
42,103,500,0.374,1,0.374,0.374
42,115,500,0.282,1,0.282,0.282
42,127,500,0.344,1,0.344,0.344
42,89,600,1,1,1,1
42,69,701,1,0.515,0.515,0.89621
42,69,702,0.786,0.485,0.38121,0.89621
42,131,702,0.214,1,0.214,0.214
42,79,801,1,0.4,0.4,0.89698
42,79,802,1,0.398,0.398,0.89698
42,37,803,0.51,1,0.51,0.51
42,79,803,0.49,0.202,0.09898,0.89698
42,35,900,0.253,1,0.253,0.253
42,81,900,0.747,1,0.747,0.747
42,93,1000,0.162,1,0.162,0.162
42,97,1000,0.838,1,0.838,0.838
42,67,1100,0.158,1,0.158,0.158
42,87,1100,0.299,1,0.299,0.299
42,109,1100,0.255,1,0.255,0.255
42,119,1100,0.288,1,0.288,0.288
42,27,1200,1,1,1,1
42,31,1300,0.27,1,0.27,0.27
42,53,1300,0.052,1,0.052,0.052
42,65,1300,0.306,1,0.306,0.306
42,121,1300,0.372,1,0.372,0.372
42,85,1400,1,1,1,1
42,7,1501,0.153,0.097,0.014841,0.917841
42,73,1501,0.847,1,0.847,0.847
42,7,1502,1,0.903,0.903,0.917841
42,19,1600,1,1,1,1
42,3,1701,1,0.16,0.16,1.001
42,3,1702,1,0.093,0.093,1.001
42,3,1801,1,0.085,0.085,1.001
42,3,1802,1,0.126,0.126,1.001
42,3,1803,1,0.102,0.102,1.001
42,3,1804,1,0.145,0.145,1.001
42,3,1805,1,0.095,0.095,1.001
42,3,1806,1,0.103,0.103,1.001
42,3,1807,1,0.092,0.092,1.001
42,5,1900,0.437,1,0.437,0.437
42,63,1900,0.563,1,0.563,0.563
42,129,2001,1,0.281,0.281,1
42,129,2002,1,0.422,0.422,1
42,129,2003,1,0.297,0.297,1
42,21,2100,1,1,1,1
42,13,2200,0.735,1,0.735,0.735
42,61,2200,0.265,1,0.265,0.265
42,41,2301,0.665,0.388,0.25802,0.87002
42,99,2301,0.335,1,0.335,0.335
42,41,2302,1,0.612,0.612,0.87002
42,43,2401,1,0.587,0.587,1
42,43,2402,1,0.413,0.413,1
42,75,2500,1,1,1,1
42,107,2600,1,1,1,1
42,11,2701,1,0.298,0.298,1
42,11,2702,1,0.345,0.345,1
42,11,2703,1,0.357,0.357,1
42,25,2801,0.515,1,0.515,0.515
42,77,2801,0.485,0.176,0.08536,0.860575
42,77,2802,1,0.431,0.431,0.860575
42,77,2803,1,0.338,0.338,0.860575
42,77,2901,0.113,0.055,0.006215,0.860575
42,95,2901,0.887,0.51,0.45237,0.9423701
42,95,2902,1,0.49,0.49,0.9423701
42,17,3001,1,0.213,0.213,1
42,17,3002,1,0.224,0.224,1
42,17,3003,1,0.278,0.278,1
42,17,3004,1,0.285,0.285,1
42,91,3101,1,0.17,0.17,1
42,91,3102,1,0.146,0.146,1
42,91,3103,1,0.164,0.164,1
42,91,3104,1,0.151,0.151,1
42,91,3105,1,0.159,0.159,1
42,91,3106,1,0.21,0.21,1
42,101,3201,1,0.104,0.104,0.999
42,101,3202,1,0.088,0.088,0.999
42,101,3203,1,0.086,0.086,0.999
42,101,3204,1,0.106,0.106,0.999
42,101,3205,1,0.106,0.106,0.999
42,101,3206,1,0.089,0.089,0.999
42,101,3207,1,0.074,0.074,0.999
42,101,3208,1,0.081,0.081,0.999
42,101,3209,1,0.084,0.084,0.999
42,101,3210,1,0.098,0.098,0.999
42,101,3211,1,0.083,0.083,0.999
42,45,3301,1,0.235,0.235,1.001
42,45,3302,1,0.292,0.292,1.001
42,45,3303,1,0.26,0.26,1.001
42,45,3304,1,0.214,0.214,1.001
42,29,3401,1,0.216,0.216,0.999
42,29,3402,1,0.261,0.261,0.999
42,29,3403,1,0.289,0.289,0.999
42,29,3404,1,0.233,0.233,0.999
42,71,3501,1,0.224,0.224,0.999
42,71,3502,1,0.205,0.205,0.999
42,71,3503,1,0.325,0.325,0.999
42,71,3504,1,0.245,0.245,0.999
42,133,3601,1,0.381,0.381,1
42,133,3602,1,0.286,0.286,1
42,133,3603,1,0.333,0.333,1
42,1,3701,0.805,1,0.805,0.805
42,55,3701,0.195,0.164,0.03198,0.86798
42,55,3702,1,0.836,0.836,0.86798
42,9,3800,0.35,1,0.35,0.35
42,57,3800,0.104,1,0.104,0.104
42,111,3800,0.546,1,0.546,0.546
42,51,3900,1,1,1,1
42,125,4001,1,0.687,0.687,0.883251
42,59,4002,0.373,1,0.373,0.373
42,125,4002,0.627,0.313,0.196251,0.883251
44,7,101,1,0.23,0.23,1
44,7,102,1,0.283,0.283,1
44,7,103,1,0.284,0.284,1
44,7,104,1,0.203,0.203,1
44,3,201,1,1,1,1
44,1,300,0.376,1,0.376,0.376
44,5,300,0.624,1,0.624,0.624
44,9,400,1,1,1,1
45,73,101,0.384,1,0.384,0.384
45,77,101,0.616,1,0.616,0.616
45,45,102,1,0.226,0.226,0.91697
45,45,103,1,0.347,0.347,0.91697
45,45,104,1,0.237,0.237,0.91697
45,45,105,0.563,0.19,0.10697,0.91697
45,59,105,0.437,1,0.437,0.437
45,7,200,1,1,1,1
45,83,301,1,0.406,0.406,1
45,83,302,1,0.594,0.594,1
45,21,400,0.357,1,0.357,0.357
45,23,400,0.214,1,0.214,0.214
45,71,400,0.242,1,0.242,0.242
45,87,400,0.187,1,0.187,0.187
45,91,501,1,0.474,0.474,1
45,91,502,1,0.526,0.526,1
45,63,601,0.878,0.544,0.477632,0.933632
45,81,601,0.122,1,0.122,0.122
45,63,602,1,0.456,0.456,0.933632
45,39,603,0.136,1,0.136,0.136
45,79,603,0.864,0.395,0.34128,0.890686
45,79,604,1,0.528,0.528,0.890686
45,17,605,0.143,1,0.143,0.143
45,55,605,0.58,1,0.58,0.58
45,79,605,0.278,0.077,0.021406,0.890686
45,25,700,0.307,1,0.307,0.307
45,57,700,0.503,1,0.503,0.503
45,69,700,0.19,1,0.19,0.19
45,27,800,0.178,1,0.178,0.178
45,61,800,0.098,1,0.098,0.098
45,85,800,0.548,1,0.548,0.548
45,89,800,0.176,1,0.176,0.176
45,31,900,0.334,1,0.334,0.334
45,41,900,0.666,1,0.666,0.666
45,33,1000,0.256,1,0.256,0.256
45,43,1000,0.48,1,0.48,0.48
45,67,1000,0.264,1,0.264,0.264
45,51,1101,1,0.477,0.477,1
45,51,1102,1,0.523,0.523,1
45,15,1201,0.266,0.212,0.056392,0.33652
45,19,1201,0.042,0.017,0.000714,0.721512
45,35,1201,0.692,0.718,0.496856,0.553256
45,15,1202,0.067,0.073,0.004891,0.33652
45,19,1202,0.933,0.513,0.478629,0.721512
45,15,1203,0.389,0.301,0.117089,0.33652
45,19,1203,0.611,0.239,0.146029,0.721512
45,15,1204,0.382,0.414,0.158148,0.33652
45,19,1204,0.418,0.23,0.09614,0.721512
45,35,1204,0.2,0.282,0.0564,0.553256
45,5,1300,0.052,1,0.052,0.052
45,9,1300,0.079,1,0.079,0.079
45,11,1300,0.112,1,0.112,0.112
45,29,1300,0.193,1,0.193,0.193
45,49,1300,0.105,1,0.105,0.105
45,75,1300,0.459,1,0.459,0.459
45,13,1400,0.868,1,0.868,0.868
45,53,1400,0.132,1,0.132,0.132
45,3,1500,0.856,1,0.856,0.856
45,37,1500,0.144,1,0.144,0.144
45,1,1600,0.241,1,0.241,0.241
45,47,1600,0.661,1,0.661,0.661
45,65,1600,0.097,1,0.097,0.097
46,19,100,0.058,1,0.058,0.058
46,33,100,0.047,1,0.047,0.047
46,63,100,0.007,1,0.007,0.007
46,81,100,0.139,1,0.139,0.139
46,93,100,0.147,1,0.147,0.147
46,103,100,0.583,1,0.583,0.583
46,105,100,0.017,1,0.017,0.017
46,7,200,0.034,1,0.034,0.034
46,17,200,0.019,1,0.019,0.019
46,23,200,0.09,1,0.09,0.09
46,31,200,0.04,1,0.04,0.04
46,41,200,0.052,1,0.052,0.052
46,47,200,0.07,1,0.07,0.07
46,53,200,0.042,1,0.042,0.042
46,55,200,0.019,1,0.019,0.019
46,65,200,0.168,1,0.168,0.168
46,69,200,0.014,1,0.014,0.014
46,71,200,0.03,1,0.03,0.03
46,75,200,0.01,1,0.01,0.01
46,85,200,0.037,1,0.037,0.037
46,95,200,0.02,1,0.02,0.02
46,113,200,0.134,1,0.134,0.134
46,117,200,0.029,1,0.029,0.029
46,119,200,0.014,1,0.014,0.014
46,121,200,0.095,1,0.095,0.095
46,123,200,0.056,1,0.056,0.056
46,137,200,0.028,1,0.028,0.028
46,13,300,0.281,1,0.281,0.281
46,21,300,0.011,1,0.011,0.011
46,25,300,0.028,1,0.028,0.028
46,29,300,0.209,1,0.209,0.209
46,37,300,0.044,1,0.044,0.044
46,39,300,0.034,1,0.034,0.034
46,45,300,0.031,1,0.031,0.031
46,49,300,0.018,1,0.018,0.018
46,51,300,0.057,1,0.057,0.057
46,57,300,0.045,1,0.045,0.045
46,89,300,0.019,1,0.019,0.019
46,91,300,0.036,1,0.036,0.036
46,107,300,0.018,1,0.018,0.018
46,109,300,0.078,1,0.078,0.078
46,115,300,0.049,1,0.049,0.049
46,129,300,0.042,1,0.042,0.042
46,3,400,0.021,1,0.021,0.021
46,5,400,0.133,1,0.133,0.133
46,9,400,0.054,1,0.054,0.054
46,11,400,0.245,1,0.245,0.245
46,15,400,0.04,1,0.04,0.04
46,35,400,0.149,1,0.149,0.149
46,43,400,0.023,1,0.023,0.023
46,59,400,0.026,1,0.026,0.026
46,61,400,0.025,1,0.025,0.025
46,67,400,0.056,1,0.056,0.056
46,73,400,0.016,1,0.016,0.016
46,77,400,0.039,1,0.039,0.039
46,79,400,0.086,1,0.086,0.086
46,97,400,0.018,1,0.018,0.018
46,101,400,0.05,1,0.05,0.05
46,111,400,0.018,1,0.018,0.018
46,27,500,0.112,1,0.112,0.112
46,83,500,0.188,0.519,0.097572,0.164431
46,87,500,0.045,1,0.045,0.045
46,99,500,0.29,0.212,0.06148,0.739948
46,125,500,0.067,1,0.067,0.067
46,127,500,0.116,1,0.116,0.116
46,135,500,0.181,1,0.181,0.181
46,83,600,0.139,0.481,0.066859,0.164431
46,99,600,0.861,0.788,0.678468,0.739948
47,33,100,0.103,1,0.103,0.103
47,45,100,0.27,1,0.27,0.27
47,53,100,0.349,1,0.349,0.349
47,95,100,0.055,1,0.055,0.055
47,131,100,0.224,1,0.224,0.224
47,5,200,0.118,1,0.118,0.118
47,17,200,0.205,1,0.205,0.205
47,79,200,0.232,1,0.232,0.232
47,83,200,0.06,1,0.06,0.06
47,85,200,0.133,1,0.133,0.133
47,183,200,0.251,1,0.251,0.251
47,125,300,0.928,1,0.928,0.928
47,161,300,0.072,1,0.072,0.072
47,21,400,0.218,1,0.218,0.218
47,43,400,0.276,1,0.276,0.276
47,81,400,0.137,1,0.137,0.137
47,147,400,0.369,1,0.369,0.369
47,165,500,1,1,1,1
47,15,600,0.113,1,0.113,0.113
47,41,600,0.154,1,0.154,0.154
47,111,600,0.183,1,0.183,0.183
47,159,600,0.158,1,0.158,0.158
47,169,600,0.065,1,0.065,0.065
47,177,600,0.327,1,0.327,0.327
47,27,700,0.066,1,0.066,0.066
47,87,700,0.098,1,0.098,0.098
47,133,700,0.186,1,0.186,0.186
47,137,700,0.043,1,0.043,0.043
47,141,700,0.608,1,0.608,0.608
47,35,800,0.532,1,0.532,0.532
47,49,800,0.17,1,0.17,0.17
47,175,800,0.053,1,0.053,0.053
47,185,800,0.245,1,0.245,0.245
47,13,900,0.328,1,0.328,0.328
47,25,900,0.26,1,0.26,0.26
47,67,900,0.055,1,0.055,0.055
47,129,900,0.177,1,0.177,0.177
47,151,900,0.179,1,0.179,0.179
47,73,1000,0.53,1,0.53,0.53
47,163,1000,0.47,0.322,0.15134,0.82934
47,163,1100,1,0.678,0.678,0.82934
47,19,1200,0.353,1,0.353,0.353
47,59,1200,0.423,1,0.423,0.423
47,91,1200,0.112,1,0.112,0.112
47,171,1200,0.112,1,0.112,0.112
47,179,1300,1,1,1,1
47,29,1400,0.295,1,0.295,0.295
47,57,1400,0.187,1,0.187,0.187
47,63,1400,0.517,1,0.517,0.517
47,89,1500,0.364,1,0.364,0.364
47,155,1500,0.636,1,0.636,0.636
47,1,1601,0.71,1,0.71,0.71
47,93,1601,0.109,0.027,0.002943,0.975943
47,173,1601,0.181,1,0.181,0.181
47,93,1602,1,0.249,0.249,0.975943
47,93,1603,1,0.399,0.399,0.975943
47,93,1604,1,0.325,0.325,0.975943
47,9,1700,1,1,1,1
47,105,1800,0.33,1,0.33,0.33
47,123,1800,0.302,1,0.302,0.302
47,145,1800,0.368,1,0.368,0.368
47,11,1900,0.589,1,0.589,0.589
47,107,1900,0.311,1,0.311,0.311
47,139,1900,0.1,1,0.1,0.1
47,65,2001,1,0.34,0.34,1
47,65,2002,1,0.314,0.314,1
47,65,2003,1,0.346,0.346,1
47,7,2100,0.114,1,0.114,0.114
47,61,2100,0.122,1,0.122,0.122
47,115,2100,0.251,1,0.251,0.251
47,121,2100,0.104,1,0.104,0.104
47,143,2100,0.283,1,0.283,0.283
47,153,2100,0.125,1,0.125,0.125
47,31,2200,0.395,1,0.395,0.395
47,51,2200,0.307,1,0.307,0.307
47,103,2200,0.25,1,0.25,0.25
47,127,2200,0.048,1,0.048,0.048
47,189,2300,1,1,1,1
47,149,2401,1,0.459,0.459,1
47,149,2402,1,0.541,0.541,1
47,37,2501,1,0.236,0.236,1
47,37,2502,1,0.167,0.167,1
47,37,2503,1,0.183,0.183,1
47,37,2504,1,0.189,0.189,1
47,37,2505,1,0.225,0.225,1
47,187,2600,1,1,1,1
47,3,2700,0.288,1,0.288,0.288
47,117,2700,0.195,1,0.195,0.195
47,119,2700,0.517,1,0.517,0.517
47,55,2800,0.272,1,0.272,0.272
47,99,2800,0.386,1,0.386,0.386
47,101,2800,0.112,1,0.112,0.112
47,135,2800,0.073,1,0.073,0.073
47,181,2800,0.157,1,0.157,0.157
47,39,2900,0.085,1,0.085,0.085
47,69,2900,0.198,1,0.198,0.198
47,71,2900,0.189,1,0.189,0.189
47,75,2900,0.136,1,0.136,0.136
47,77,2900,0.202,1,0.202,0.202
47,109,2900,0.189,1,0.189,0.189
47,23,3000,0.148,1,0.148,0.148
47,113,3000,0.852,1,0.852,0.852
47,47,3100,0.302,1,0.302,0.302
47,97,3100,0.218,1,0.218,0.218
47,167,3100,0.48,1,0.48,0.48
47,157,3201,1,0.154,0.154,0.999
47,157,3202,1,0.137,0.137,0.999
47,157,3203,1,0.123,0.123,0.999
47,157,3204,1,0.112,0.112,0.999
47,157,3205,1,0.116,0.116,0.999
47,157,3206,1,0.131,0.131,0.999
47,157,3207,1,0.115,0.115,0.999
47,157,3208,1,0.111,0.111,0.999
48,11,100,0.01,1,0.01,0.01
48,45,100,0.009,1,0.009,0.009
48,65,100,0.033,1,0.033,0.033
48,69,100,0.043,1,0.043,0.043
48,75,100,0.038,1,0.038,0.038
48,87,100,0.016,1,0.016,0.016
48,111,100,0.036,1,0.036,0.036
48,117,100,0.104,1,0.104,0.104
48,129,100,0.02,1,0.02,0.02
48,179,100,0.121,1,0.121,0.121
48,191,100,0.018,1,0.018,0.018
48,195,100,0.03,1,0.03,0.03
48,205,100,0.033,1,0.033,0.033
48,211,100,0.02,1,0.02,0.02
48,233,100,0.119,1,0.119,0.119
48,295,100,0.018,1,0.018,0.018
48,341,100,0.118,1,0.118,0.118
48,357,100,0.055,1,0.055,0.055
48,359,100,0.011,1,0.011,0.011
48,369,100,0.055,1,0.055,0.055
48,393,100,0.005,1,0.005,0.005
48,421,100,0.016,1,0.016,0.016
48,437,100,0.042,1,0.042,0.042
48,483,100,0.029,1,0.029,0.029
48,375,200,1,1,1,1
48,381,300,1,1,1,1
48,17,400,0.054,1,0.054,0.054
48,79,400,0.024,1,0.024,0.024
48,107,400,0.046,1,0.046,0.046
48,125,400,0.018,1,0.018,0.018
48,153,400,0.049,1,0.049,0.049
48,169,400,0.049,1,0.049,0.049
48,189,400,0.273,1,0.273,0.273
48,219,400,0.173,1,0.173,0.173
48,269,400,0.002,1,0.002,0.002
48,279,400,0.105,1,0.105,0.105
48,305,400,0.045,1,0.045,0.045
48,345,400,0.009,1,0.009,0.009
48,445,400,0.095,1,0.095,0.095
48,501,400,0.059,1,0.059,0.059
48,303,501,1,0.402,0.402,1
48,303,502,1,0.598,0.598,1
48,9,600,0.06,1,0.06,0.06
48,23,600,0.025,1,0.025,0.025
48,77,600,0.071,1,0.071,0.071
48,101,600,0.01,1,0.01,0.01
48,155,600,0.009,1,0.009,0.009
48,197,600,0.028,1,0.028,0.028
48,237,600,0.06,1,0.06,0.06
