year,state,county,subgroup_type,subgroup,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2019,47,089,race-ethnicity,"White, Non-Hispanic",130,130,130,0.0212905339,1,1
2019,47,091,all,All,33,33,33,0.015699334,1,1
2019,47,091,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,091,race-ethnicity,Hispanic,,,,,,
2019,47,091,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,091,race-ethnicity,"White, Non-Hispanic",33,33,33,0.0169491525,1,1
2019,47,093,all,All,515,514,516,0.0083481926,1,1
2019,47,093,race-ethnicity,"Black, Non-Hispanic",172,171,173,0.0212005423,1,1
2019,47,093,race-ethnicity,Hispanic,64,64,64,0.0096342014,1,1
2019,47,093,race-ethnicity,Other Races and Ethnicities,53,52,54,0.0114867794,1,1
2019,47,093,race-ethnicity,"White, Non-Hispanic",227,227,227,0.0053638941,1,1
2019,47,095,all,All,,,,,,
2019,47,095,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,095,race-ethnicity,Hispanic,,,,,,
2019,47,095,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,095,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,47,097,all,All,16,16,16,0.0041067762,3,3
2019,47,097,race-ethnicity,"Black, Non-Hispanic",8,8,8,0.0048192771,3,3
2019,47,097,race-ethnicity,Hispanic,,,,,,
2019,47,097,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,097,race-ethnicity,"White, Non-Hispanic",8,8,8,0.0041237113,3,3
2019,47,099,all,All,71,71,71,0.0101865136,1,1
2019,47,099,race-ethnicity,"Black, Non-Hispanic",5,5,5,0.0222222222,1,1
2019,47,099,race-ethnicity,Hispanic,5,5,5,0.0251256281,1,1
2019,47,099,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,099,race-ethnicity,"White, Non-Hispanic",61,61,61,0.0094208494,1,1
2019,47,101,all,All,,,,,,
2019,47,101,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,101,race-ethnicity,Hispanic,,,,,,
2019,47,101,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,101,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,47,103,all,All,,,,,,
2019,47,103,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,103,race-ethnicity,Hispanic,,,,,,
2019,47,103,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,103,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,47,105,all,All,94,94,94,0.0128573383,1,1
2019,47,105,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,105,race-ethnicity,Hispanic,,,,,,
2019,47,105,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,105,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,47,107,all,All,82,82,82,0.0106965823,1,1
2019,47,107,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,107,race-ethnicity,Hispanic,7,7,7,0.0125223614,1,1
2019,47,107,race-ethnicity,Other Races and Ethnicities,13,11,15,0.0295454545,3,3
2019,47,107,race-ethnicity,"White, Non-Hispanic",55,54,56,0.0087177049,1,1
2019,47,109,all,All,48,48,48,0.0117936118,1,1
2019,47,109,race-ethnicity,"Black, Non-Hispanic",8,8,8,0.027972028,1,1
2019,47,109,race-ethnicity,Hispanic,,,,,,
2019,47,109,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,109,race-ethnicity,"White, Non-Hispanic",38,38,38,0.0104338276,1,1
2019,47,111,all,All,,,,,,
2019,47,111,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,111,race-ethnicity,Hispanic,,,,,,
2019,47,111,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,111,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,47,113,all,All,386,386,386,0.030324456,1,1
2019,47,113,race-ethnicity,"Black, Non-Hispanic",266,266,266,0.0370990237,1,1
2019,47,113,race-ethnicity,Hispanic,33,33,33,0.0288461538,1,1
2019,47,113,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,113,race-ethnicity,"White, Non-Hispanic",55,55,55,0.0152608213,1,1
2019,47,115,all,All,96,96,96,0.0222325151,1,1
2019,47,115,race-ethnicity,"Black, Non-Hispanic",11,11,11,0.0518867925,1,1
2019,47,115,race-ethnicity,Hispanic,6,6,6,0.0454545455,1,1
2019,47,115,race-ethnicity,Other Races and Ethnicities,4,3,5,0.032,3,3
2019,47,115,race-ethnicity,"White, Non-Hispanic",76,76,76,0.0197453884,1,1
2019,47,117,all,All,23,23,23,0.0042232831,3,3
2019,47,117,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,117,race-ethnicity,Hispanic,,,,,,
2019,47,117,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,117,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,47,119,all,All,61,61,61,0.0046768382,1,1
2019,47,119,race-ethnicity,"Black, Non-Hispanic",19,19,19,0.0082788671,1,1
2019,47,119,race-ethnicity,Hispanic,7,7,7,0.0042194093,1,1
2019,47,119,race-ethnicity,Other Races and Ethnicities,3,3,3,0.0065934066,1,1
2019,47,119,race-ethnicity,"White, Non-Hispanic",32,32,32,0.0037062775,1,1
2019,47,121,all,All,35,35,35,0.0200918485,1,1
2019,47,121,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,121,race-ethnicity,Hispanic,,,,,,
2019,47,121,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,121,race-ethnicity,"White, Non-Hispanic",33,33,33,0.0201711491,1,1
2019,47,123,all,All,43,43,43,0.0063978575,1,1
2019,47,123,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,123,race-ethnicity,Hispanic,,,,,,
2019,47,123,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,123,race-ethnicity,"White, Non-Hispanic",31,31,31,0.0053273758,1,1
2019,47,125,all,All,934,934,934,0.0255316822,1,1
2019,47,125,race-ethnicity,"Black, Non-Hispanic",453,453,453,0.0512559403,1,1
2019,47,125,race-ethnicity,Hispanic,117,117,117,0.0240147783,1,1
2019,47,125,race-ethnicity,Other Races and Ethnicities,105,105,105,0.0256347656,1,1
2019,47,125,race-ethnicity,"White, Non-Hispanic",259,259,259,0.0137942054,1,1
2019,47,127,all,All,,,,,,
2019,47,127,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,127,race-ethnicity,Hispanic,,,,,,
2019,47,127,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,127,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,47,129,all,All,360,360,360,0.1282965075,1,1
2019,47,129,race-ethnicity,"Black, Non-Hispanic",3,3,3,0.3333333333,1,1
2019,47,129,race-ethnicity,Hispanic,16,16,16,0.4,1,1
2019,47,129,race-ethnicity,Other Races and Ethnicities,9,9,9,0.225,1,1
2019,47,129,race-ethnicity,"White, Non-Hispanic",332,332,332,0.1221935959,1,1
2019,47,131,all,All,37,37,37,0.0075264443,1,1
2019,47,131,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,131,race-ethnicity,Hispanic,,,,,,
2019,47,131,race-ethnicity,Other Races and Ethnicities,9,8,10,0.05,3,3
2019,47,131,race-ethnicity,"White, Non-Hispanic",24,24,24,0.0067170445,1,1
2019,47,133,all,All,53,53,53,0.0165315034,1,1
2019,47,133,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,133,race-ethnicity,Hispanic,,,,,,
2019,47,133,race-ethnicity,Other Races and Ethnicities,3,3,3,0.06,1,1
2019,47,133,race-ethnicity,"White, Non-Hispanic",48,48,48,0.0155440415,1,1
2019,47,135,all,All,,,,,,
2019,47,135,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,135,race-ethnicity,Hispanic,,,,,,
2019,47,135,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,135,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,47,137,all,All,,,,,,
2019,47,137,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,137,race-ethnicity,Hispanic,,,,,,
2019,47,137,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,137,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,47,139,all,All,159,159,159,0.0700749229,1,1
2019,47,139,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,139,race-ethnicity,Hispanic,4,4,4,0.0833333333,1,1
2019,47,139,race-ethnicity,Other Races and Ethnicities,4,4,4,0.1379310345,1,1
2019,47,139,race-ethnicity,"White, Non-Hispanic",150,150,150,0.0688073394,1,1
2019,47,141,all,All,343,343,343,0.0287848271,1,1
2019,47,141,race-ethnicity,"Black, Non-Hispanic",11,11,11,0.0284237726,1,1
2019,47,141,race-ethnicity,Hispanic,83,83,83,0.0449134199,1,1
2019,47,141,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,141,race-ethnicity,"White, Non-Hispanic",242,242,242,0.0259712385,1,1
2019,47,143,all,All,101,101,101,0.0197884013,1,1
2019,47,143,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,143,race-ethnicity,Hispanic,5,4,6,0.0095238095,3,3
2019,47,143,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,143,race-ethnicity,"White, Non-Hispanic",92,92,92,0.0213209733,1,1
2019,47,145,all,All,126,126,126,0.0193429536,1,1
2019,47,145,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,145,race-ethnicity,Hispanic,7,7,7,0.0409356725,1,1
2019,47,145,race-ethnicity,Other Races and Ethnicities,8,8,8,0.0227920228,1,1
2019,47,145,race-ethnicity,"White, Non-Hispanic",111,111,111,0.0190590659,1,1
2019,47,147,all,All,316,316,316,0.0249211356,1,1
2019,47,147,race-ethnicity,"Black, Non-Hispanic",29,29,29,0.0236734694,1,1
2019,47,147,race-ethnicity,Hispanic,109,109,109,0.0510299625,1,1
2019,47,147,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,147,race-ethnicity,"White, Non-Hispanic",159,159,159,0.0181714286,1,1
2019,47,149,all,All,1304,1304,1304,0.0230087871,1,1
2019,47,149,race-ethnicity,"Black, Non-Hispanic",436,436,436,0.0407857811,1,1
2019,47,149,race-ethnicity,Hispanic,273,273,273,0.0296256104,1,1
2019,47,149,race-ethnicity,Other Races and Ethnicities,79,79,79,0.015545061,1,1
2019,47,149,race-ethnicity,"White, Non-Hispanic",487,487,487,0.0153690788,1,1
2019,47,151,all,All,,,,,,
2019,47,151,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,151,race-ethnicity,Hispanic,,,,,,
2019,47,151,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,151,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,47,153,all,All,51,51,51,0.0232983097,1,1
2019,47,153,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,153,race-ethnicity,Hispanic,6,6,6,0.0333333333,1,1
2019,47,153,race-ethnicity,Other Races and Ethnicities,4,4,4,0.0677966102,1,1
2019,47,153,race-ethnicity,"White, Non-Hispanic",41,41,41,0.0211340206,1,1
2019,47,155,all,All,219,219,219,0.0149365707,1,1
2019,47,155,race-ethnicity,"Black, Non-Hispanic",5,5,5,0.0306748466,1,1
2019,47,155,race-ethnicity,Hispanic,118,118,118,0.0503842869,1,1
2019,47,155,race-ethnicity,Other Races and Ethnicities,5,5,5,0.0108225108,1,1
2019,47,155,race-ethnicity,"White, Non-Hispanic",91,91,91,0.007781103,1,1
2019,47,157,all,All,1671,1671,1671,0.011861832,1,1
2019,47,157,race-ethnicity,"Black, Non-Hispanic",1369,1368,1370,0.0153545912,1,1
2019,47,157,race-ethnicity,Hispanic,148,145,151,0.007545246,1,1
2019,47,157,race-ethnicity,Other Races and Ethnicities,72,67,77,0.0094749309,3,3
2019,47,157,race-ethnicity,"White, Non-Hispanic",66,64,68,0.0026939875,2,2
2019,47,159,all,All,31,31,31,0.0100032268,1,1
2019,47,159,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,159,race-ethnicity,Hispanic,,,,,,
2019,47,159,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,159,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,47,161,all,All,,,,,,
2019,47,161,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,161,race-ethnicity,Hispanic,,,,,,
2019,47,161,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,161,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,47,163,all,All,499,499,499,0.023913356,1,1
2019,47,163,race-ethnicity,"Black, Non-Hispanic",27,26,28,0.0447761194,2,2
2019,47,163,race-ethnicity,Hispanic,34,34,34,0.0404761905,1,1
2019,47,163,race-ethnicity,Other Races and Ethnicities,43,43,43,0.0352170352,1,1
2019,47,163,race-ethnicity,"White, Non-Hispanic",390,390,390,0.0214250398,1,1
2019,47,165,all,All,345,345,345,0.0113393591,1,1
2019,47,165,race-ethnicity,"Black, Non-Hispanic",86,86,86,0.026005443,1,1
2019,47,165,race-ethnicity,Hispanic,39,39,39,0.0139534884,1,1
2019,47,165,race-ethnicity,Other Races and Ethnicities,26,26,26,0.0170045782,1,1
2019,47,165,race-ethnicity,"White, Non-Hispanic",194,194,194,0.0085110117,1,1
2019,47,167,all,All,28,28,28,0.0026214774,3,3
2019,47,167,race-ethnicity,"Black, Non-Hispanic",6,6,6,0.0024213075,3,3
2019,47,167,race-ethnicity,Hispanic,,,,,,
2019,47,167,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,167,race-ethnicity,"White, Non-Hispanic",19,19,19,0.0024817137,3,3
2019,47,169,all,All,35,35,35,0.0265957447,1,1
2019,47,169,race-ethnicity,"Black, Non-Hispanic",5,5,5,0.041322314,1,1
2019,47,169,race-ethnicity,Hispanic,10,10,10,0.1333333333,1,1
2019,47,169,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,169,race-ethnicity,"White, Non-Hispanic",20,20,20,0.0194552529,1,1
2019,47,171,all,All,98,98,98,0.0419520548,1,1
2019,47,171,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,171,race-ethnicity,Hispanic,,,,,,
2019,47,171,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,171,race-ethnicity,"White, Non-Hispanic",94,94,94,0.0464886251,1,1
2019,47,173,all,All,28,28,28,0.005794702,3,3
2019,47,173,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,173,race-ethnicity,Hispanic,,,,,,
2019,47,173,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,173,race-ethnicity,"White, Non-Hispanic",24,24,24,0.0059273895,3,3
2019,47,175,all,All,44,44,44,0.0573663625,1,1
2019,47,175,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,175,race-ethnicity,Hispanic,,,,,,
2019,47,175,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,175,race-ethnicity,"White, Non-Hispanic",39,39,39,0.0518617021,1,1
2019,47,177,all,All,208,208,208,0.0320394331,1,1
2019,47,177,race-ethnicity,"Black, Non-Hispanic",16,16,16,0.0864864865,1,1
2019,47,177,race-ethnicity,Hispanic,30,30,30,0.0252525253,1,1
2019,47,177,race-ethnicity,Other Races and Ethnicities,16,16,16,0.0471976401,1,1
2019,47,177,race-ethnicity,"White, Non-Hispanic",144,144,144,0.030125523,1,1
2019,47,179,all,All,406,406,406,0.0244563581,1,1
2019,47,179,race-ethnicity,"Black, Non-Hispanic",27,27,27,0.0307167235,1,1
2019,47,179,race-ethnicity,Hispanic,30,30,30,0.023659306,1,1
2019,47,179,race-ethnicity,Other Races and Ethnicities,26,26,26,0.0231111111,1,1
2019,47,179,race-ethnicity,"White, Non-Hispanic",323,323,323,0.0242328757,1,1
2019,47,181,all,All,,,,,,
2019,47,181,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,181,race-ethnicity,Hispanic,,,,,,
2019,47,181,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,181,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,47,183,all,All,41,41,41,0.0100244499,1,1
2019,47,183,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,183,race-ethnicity,Hispanic,,,,,,
2019,47,183,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,47,183,race-ethnicity,"White, Non-Hispanic",35,35,35,0.0103092784,1,1
2019,47,185,all,All,96,96,96,0.0243222701,1,1
2019,47,185,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,47,185,race-ethnicity,Hispanic,3,3,3,0.0337078652,1,1
2019,47,185,race-ethnicity,Other Races and Ethnicities,4,4,4,0.0344827586,1,1
2019,47,185,race-ethnicity,"White, Non-Hispanic",86,86,86,0.0236198846,1,1
2019,47,187,all,All,179,179,179,0.0039757457,1,1
2019,47,187,race-ethnicity,"Black, Non-Hispanic",45,45,45,0.0235602094,1,1
2019,47,187,race-ethnicity,Hispanic,40,40,40,0.0114025086,1,1
2019,47,187,race-ethnicity,Other Races and Ethnicities,11,10,12,0.0022945348,3,3
2019,47,187,race-ethnicity,"White, Non-Hispanic",78,77,79,0.0022406711,1,1
2019,47,189,all,All,827,827,827,0.0359596487,1,1
2019,47,189,race-ethnicity,"Black, Non-Hispanic",127,127,127,0.0619210141,1,1
2019,47,189,race-ethnicity,Hispanic,108,108,108,0.0527601368,1,1
2019,47,189,race-ethnicity,Other Races and Ethnicities,36,36,36,0.0255319149,1,1
2019,47,189,race-ethnicity,"White, Non-Hispanic",544,544,544,0.0311034877,1,1
2019,48,001,all,All,71,69,73,0.0085800604,2,2
2019,48,001,race-ethnicity,"Black, Non-Hispanic",16,13,19,0.0116110305,3,3
2019,48,001,race-ethnicity,Hispanic,10,6,14,0.0046403712,3,3
2019,48,001,race-ethnicity,Other Races and Ethnicities,10,4,16,0.0243309002,3,3
2019,48,001,race-ethnicity,"White, Non-Hispanic",15,10,20,0.0034634034,3,3
2019,48,003,all,All,114,114,114,0.0261527873,1,1
2019,48,003,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,003,race-ethnicity,Hispanic,81,81,81,0.0271175092,1,1
2019,48,003,race-ethnicity,Other Races and Ethnicities,4,4,4,0.037037037,1,1
2019,48,003,race-ethnicity,"White, Non-Hispanic",27,27,27,0.02180937,1,1
2019,48,005,all,All,704,704,704,0.0420549582,1,1
2019,48,005,race-ethnicity,"Black, Non-Hispanic",282,280,284,0.0944091061,1,1
2019,48,005,race-ethnicity,Hispanic,198,197,199,0.0346335491,1,1
2019,48,005,race-ethnicity,Other Races and Ethnicities,41,38,44,0.0597667638,3,3
2019,48,005,race-ethnicity,"White, Non-Hispanic",177,176,178,0.0240816327,1,1
2019,48,007,all,All,239,239,239,0.0805799056,1,1
2019,48,007,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,007,race-ethnicity,Hispanic,105,105,105,0.0800915332,1,1
2019,48,007,race-ethnicity,Other Races and Ethnicities,19,19,19,0.1172839506,1,1
2019,48,007,race-ethnicity,"White, Non-Hispanic",111,111,111,0.0764989662,1,1
2019,48,009,all,All,30,30,30,0.0193050193,1,1
2019,48,009,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,009,race-ethnicity,Hispanic,,,,,,
2019,48,009,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,009,race-ethnicity,"White, Non-Hispanic",20,19,21,0.0151057402,3,3
2019,48,011,all,All,,,,,,
2019,48,011,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,011,race-ethnicity,Hispanic,,,,,,
2019,48,011,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,011,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,48,013,all,All,128,127,129,0.0141155712,1,1
2019,48,013,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,013,race-ethnicity,Hispanic,91,89,93,0.0134675152,1,1
2019,48,013,race-ethnicity,Other Races and Ethnicities,5,0,10,0.0406504065,3,3
2019,48,013,race-ethnicity,"White, Non-Hispanic",4,0,8,0.0018726592,3,3
2019,48,015,all,All,69,69,69,0.0117546848,1,1
2019,48,015,race-ethnicity,"Black, Non-Hispanic",7,5,9,0.0146137787,3,3
2019,48,015,race-ethnicity,Hispanic,26,26,26,0.0101127966,1,1
2019,48,015,race-ethnicity,Other Races and Ethnicities,3,0,6,0.0153061224,3,3
2019,48,015,race-ethnicity,"White, Non-Hispanic",20,19,21,0.0076219512,3,3
2019,48,017,all,All,,,,,,
2019,48,017,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,017,race-ethnicity,Hispanic,,,,,,
2019,48,017,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,017,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,48,019,all,All,164,164,164,0.0629316961,1,1
2019,48,019,race-ethnicity,"Black, Non-Hispanic",9,9,9,0.6428571429,1,1
2019,48,019,race-ethnicity,Hispanic,47,46,48,0.0538373425,1,1
2019,48,019,race-ethnicity,Other Races and Ethnicities,3,2,4,0.0352941176,3,3
2019,48,019,race-ethnicity,"White, Non-Hispanic",81,81,81,0.0495716034,1,1
2019,48,021,all,All,917,917,917,0.0503099797,1,1
2019,48,021,race-ethnicity,"Black, Non-Hispanic",102,102,102,0.1008902077,1,1
2019,48,021,race-ethnicity,Hispanic,550,550,550,0.0460790885,1,1
2019,48,021,race-ethnicity,Other Races and Ethnicities,19,18,20,0.029366306,3,3
2019,48,021,race-ethnicity,"White, Non-Hispanic",211,211,211,0.0455428448,1,1
2019,48,023,all,All,,,,,,
2019,48,023,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,023,race-ethnicity,Hispanic,,,,,,
2019,48,023,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,023,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,48,025,all,All,154,154,154,0.028319235,1,1
2019,48,025,race-ethnicity,"Black, Non-Hispanic",6,6,6,0.0508474576,1,1
2019,48,025,race-ethnicity,Hispanic,111,110,112,0.0256232687,1,1
2019,48,025,race-ethnicity,Other Races and Ethnicities,10,7,13,0.0925925926,3,3
2019,48,025,race-ethnicity,"White, Non-Hispanic",14,13,15,0.0159090909,3,3
2019,48,027,all,All,1535,1533,1537,0.0201303555,1,1
2019,48,027,race-ethnicity,"Black, Non-Hispanic",595,592,598,0.0303308355,1,1
2019,48,027,race-ethnicity,Hispanic,537,537,537,0.0208990076,1,1
2019,48,027,race-ethnicity,Other Races and Ethnicities,85,78,92,0.0110346618,3,3
2019,48,027,race-ethnicity,"White, Non-Hispanic",282,277,287,0.0121352956,1,1
2019,48,029,all,All,7280,7275,7285,0.0211406667,1,1
2019,48,029,race-ethnicity,"Black, Non-Hispanic",1020,1011,1029,0.0405550475,1,1
2019,48,029,race-ethnicity,Hispanic,5544,5540,5548,0.0220938991,1,1
2019,48,029,race-ethnicity,Other Races and Ethnicities,177,157,197,0.0099054228,3,3
2019,48,029,race-ethnicity,"White, Non-Hispanic",467,460,474,0.0092638511,1,1
2019,48,031,all,All,12,11,13,0.0071513707,3,3
2019,48,031,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,031,race-ethnicity,Hispanic,,,,,,
2019,48,031,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,031,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,48,033,all,All,,,,,,
2019,48,033,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,033,race-ethnicity,Hispanic,,,,,,
2019,48,033,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,033,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,48,035,all,All,123,122,124,0.0550089445,1,1
2019,48,035,race-ethnicity,"Black, Non-Hispanic",4,3,5,0.1142857143,3,3
2019,48,035,race-ethnicity,Hispanic,44,42,46,0.0552763819,2,2
2019,48,035,race-ethnicity,Other Races and Ethnicities,11,5,17,0.1009174312,3,3
2019,48,035,race-ethnicity,"White, Non-Hispanic",51,48,54,0.0393518519,3,3
2019,48,037,all,All,189,186,192,0.0107673902,1,1
2019,48,037,race-ethnicity,"Black, Non-Hispanic",61,58,64,0.0107831006,3,3
2019,48,037,race-ethnicity,Hispanic,38,35,41,0.0164288802,3,3
2019,48,037,race-ethnicity,Other Races and Ethnicities,21,16,26,0.0155555556,3,3
2019,48,037,race-ethnicity,"White, Non-Hispanic",65,61,69,0.0078950565,3,3
2019,48,039,all,All,1659,1659,1659,0.0227790746,1,1
2019,48,039,race-ethnicity,"Black, Non-Hispanic",313,312,314,0.0281702817,1,1
2019,48,039,race-ethnicity,Hispanic,735,735,735,0.0238783665,1,1
2019,48,039,race-ethnicity,Other Races and Ethnicities,58,57,59,0.0074578886,1,1
2019,48,039,race-ethnicity,"White, Non-Hispanic",534,534,534,0.0230559993,1,1
2019,48,041,all,All,841,841,841,0.0269016698,1,1
2019,48,041,race-ethnicity,"Black, Non-Hispanic",307,306,308,0.0555555556,1,1
2019,48,041,race-ethnicity,Hispanic,352,351,353,0.026707132,1,1
2019,48,041,race-ethnicity,Other Races and Ethnicities,26,24,28,0.0126397667,3,3
2019,48,041,race-ethnicity,"White, Non-Hispanic",136,134,138,0.0129536146,1,1
2019,48,043,all,All,14,13,15,0.0122807018,3,3
2019,48,043,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,043,race-ethnicity,Hispanic,11,10,12,0.0149659864,3,3
2019,48,043,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,043,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,48,045,all,All,,,,,,
2019,48,045,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,045,race-ethnicity,Hispanic,,,,,,
2019,48,045,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,045,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,48,047,all,All,32,32,32,0.02124834,1,1
2019,48,047,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,047,race-ethnicity,Hispanic,,,,,,
2019,48,047,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,047,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,48,049,all,All,111,110,112,0.0188871873,1,1
2019,48,049,race-ethnicity,"Black, Non-Hispanic",7,5,9,0.0301724138,3,3
2019,48,049,race-ethnicity,Hispanic,54,53,55,0.0261881668,1,1
2019,48,049,race-ethnicity,Other Races and Ethnicities,9,6,12,0.0337078652,3,3
2019,48,049,race-ethnicity,"White, Non-Hispanic",40,38,42,0.0120627262,3,3
2019,48,051,all,All,33,32,34,0.0119219653,2,2
2019,48,051,race-ethnicity,"Black, Non-Hispanic",8,6,10,0.0212765957,3,3
2019,48,051,race-ethnicity,Hispanic,10,10,10,0.0100603622,1,1
2019,48,051,race-ethnicity,Other Races and Ethnicities,3,0,6,0.0230769231,3,3
2019,48,051,race-ethnicity,"White, Non-Hispanic",10,10,10,0.0078864353,1,1
2019,48,053,all,All,144,144,144,0.0189423836,1,1
2019,48,053,race-ethnicity,"Black, Non-Hispanic",9,9,9,0.0769230769,1,1
2019,48,053,race-ethnicity,Hispanic,54,54,54,0.01709943,1,1
2019,48,053,race-ethnicity,Other Races and Ethnicities,9,8,10,0.034351145,3,3
2019,48,053,race-ethnicity,"White, Non-Hispanic",73,73,73,0.0179581796,1,1
2019,48,055,all,All,346,346,346,0.0443589744,1,1
2019,48,055,race-ethnicity,"Black, Non-Hispanic",14,12,16,0.0501792115,3,3
2019,48,055,race-ethnicity,Hispanic,250,249,251,0.0426184794,1,1
2019,48,055,race-ethnicity,Other Races and Ethnicities,4,2,6,0.0235294118,3,3
