year,state,place,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2021,06,44000,8893,8858,8928,0.0181564645,1,1
2021,06,45484,969,969,969,0.0401175789,1,1
2021,06,46842,149,149,149,0.0118867172,1,1
2021,06,46898,203,203,203,0.0124532237,1,1
2021,06,47766,515,515,515,0.0511318507,1,1
2021,06,48256,1455,1454,1456,0.0576009501,1,1
2021,06,48354,811,808,814,0.0166910206,1,1
2021,06,49270,1824,1824,1824,0.0560230972,1,1
2021,06,49670,308,308,308,0.0339918331,1,1
2021,06,50076,402,401,403,0.0175776126,1,1
2021,06,50258,329,329,329,0.0198133092,1,1
2021,06,51182,19,19,19,0.0299212598,3,3
2021,06,52526,4857,4857,4857,0.3117058144,1,1
2021,06,53000,1659,1651,1667,0.0370097711,1,1
2021,06,53322,486,486,486,0.0244049412,1,1
2021,06,53896,3261,3261,3261,0.0721747599,1,1
2021,06,53980,277,276,278,0.0105167242,1,1
2021,06,54652,3296,3296,3296,0.0816164818,1,1
2021,06,55156,240,240,240,0.0108176327,1,1
2021,06,56000,821,821,821,0.0556572436,1,1
2021,06,56700,1689,1689,1689,0.0470119965,1,1
2021,06,57456,319,319,319,0.0295561938,1,1
2021,06,57792,30,30,30,0.0021300767,1,1
2021,06,58072,4000,4000,4000,0.1769363471,1,1
2021,06,59444,821,821,821,0.0403558789,1,1
2021,06,59451,186,186,186,0.0276538805,1,1
2021,06,59920,432,427,437,0.0238397439,1,1
2021,06,60102,311,310,312,0.0175765796,1,1
2021,06,60466,2221,2221,2221,0.0897809039,1,1
2021,06,60620,782,780,784,0.0258888962,1,1
2021,06,62000,1723,1723,1723,0.041379476,1,1
2021,06,62938,516,516,516,0.0180912979,1,1
2021,06,64000,2143,2139,2147,0.0306795894,1,1
2021,06,64224,4298,4297,4299,0.1139267349,1,1
2021,06,65000,4553,4553,4553,0.0867700869,1,1
2021,06,65042,644,644,644,0.0405439436,1,1
2021,06,66000,9879,9870,9888,0.0655058318,1,1
2021,06,67000,2981,2980,2982,0.055266134,1,1
2021,06,68000,2476,2472,2480,0.0199118603,1,1
2021,06,68084,151,151,151,0.0173324151,1,1
2021,06,68196,559,557,561,0.0263915774,1,1
2021,06,68252,32,32,32,0.0035191906,1,1
2021,06,68378,,,,,,
2021,06,69000,6162,6159,6165,0.1243190897,1,1
2021,06,69070,1539,1539,1539,0.1011235955,1,1
2021,06,69084,70,70,70,0.00499002,1,1
2021,06,69088,1002,1002,1002,0.0310697674,1,1
2021,06,69196,4418,4416,4420,0.1654805603,1,1
2021,06,70000,57,57,57,0.0062438383,1,1
2021,06,70098,333,331,335,0.0133413462,1,1
2021,06,72016,580,579,581,0.0157109191,1,1
2021,06,73080,23,23,23,0.0133256083,3,3
2021,06,75000,2651,2646,2656,0.0500160368,1,1
2021,06,77000,68,67,69,0.0022268068,1,1
2021,06,78120,748,748,748,0.0213135774,1,1
2021,06,78582,655,654,656,0.033663977,1,1
2021,06,80000,189,189,189,0.0086163665,1,1
2021,06,80238,1091,1089,1093,0.0529406056,1,1
2021,06,80854,606,606,606,0.0273712737,1,1
2021,06,81344,498,498,498,0.0487757101,1,1
2021,06,81554,165,165,165,0.0132434385,1,1
2021,06,81666,99,96,102,0.0076418371,2,2
2021,06,82590,473,473,473,0.017235725,1,1
2021,06,82954,741,741,741,0.023086989,1,1
2021,06,82996,854,853,855,0.0385901491,1,1
2021,06,84200,1033,1033,1033,0.1104576561,1,1
2021,06,84550,532,532,532,0.0648543216,1,1
2021,06,85292,1692,1692,1692,0.054556007,1,1
2021,08,03455,,,,,,
2021,08,04000,807,807,807,0.0209877506,1,1
2021,08,07850,1432,1432,1432,0.0493656922,1,1
2021,08,12815,,,,,,
2021,08,16000,615,615,615,0.008121385,1,1
2021,08,20000,2073,2073,2073,0.0176385001,1,1
2021,08,27425,1342,1342,1342,0.0448724379,1,1
2021,08,32155,760,760,760,0.03434873,1,1
2021,08,43000,,,,,,
2021,08,45970,539,539,539,0.0166440217,1,1
2021,08,46465,805,805,805,0.0526832461,1,1
2021,08,62000,565,565,565,0.0222660099,1,1
2021,08,77290,1196,1196,1196,0.0331503964,1,1
2021,08,83835,552,552,552,0.0663461538,1,1
2021,09,08000,234,234,234,0.0122609379,1,1
2021,09,18430,60,60,60,0.0050739958,1,1
2021,09,37000,481,481,481,0.0128208545,1,1
2021,09,52000,503,503,503,0.0248579194,1,1
2021,09,55990,58,58,58,0.0049823898,1,1
2021,09,73000,103,103,103,0.0064528255,1,1
2021,09,80000,551,551,551,0.0290458619,1,1
2021,11,50000,6064,6060,6068,0.0679097374,1,1
2021,12,07300,25,25,25,0.0091945568,3,3
2021,12,07875,60,60,60,0.034965035,1,1
2021,12,10275,,,,,,
2021,12,12875,,,,,,
2021,12,14400,,,,,,
2021,12,16475,,,,,,
2021,12,16725,,,,,,
2021,12,17200,,,,,,
2021,12,17935,,,,,,
2021,12,24000,4200,4200,4200,0.0164038791,1,1
2021,12,24125,1512,1512,1512,0.01554532,1,1
2021,12,25175,898,897,899,0.0298646447,1,1
2021,12,30000,,,,,,
2021,12,32000,,,,,,
2021,12,32275,,,,,,
2021,12,35000,3248,3248,3248,0.0251884481,1,1
2021,12,36950,2943,2943,2943,0.0406340177,1,1
2021,12,38250,,,,,,
2021,12,39425,4673,4673,4673,0.0489596211,1,1
2021,12,43975,,,,,,
2021,12,45000,8494,8494,8494,0.0257725859,1,1
2021,12,45025,,,,,,
2021,12,45060,,,,,,
2021,12,45975,,,,,,
2021,12,49675,,,,,,
2021,12,53000,5812,5812,5812,0.0269352155,1,1
2021,12,54000,,,,,,
2021,12,54200,,,,,,
2021,12,55775,,,,,,
2021,12,57425,,,,,,
2021,12,58050,,,,,,
2021,12,58715,,,,,,
2021,12,63000,,,,,,
2021,12,69700,,,,,,
2021,12,70600,632,630,634,0.0177020895,1,1
2021,12,71000,4518,4518,4518,0.0201562354,1,1
2021,12,76600,4431,4431,4431,0.0235762971,1,1
2021,13,03440,690,690,690,0.0470668486,1,1
2021,13,04000,2644,2644,2644,0.0171223562,1,1
2021,13,04204,490,490,490,0.0166270784,1,1
2021,13,19000,912,912,912,0.03031411,1,1
2021,13,42425,,,,,,
2021,13,49008,587,586,588,0.0249606668,1,1
2021,13,67284,,,,,,
2021,13,68516,,,,,,
2021,13,69000,841,841,841,0.0234098817,1,1
2021,13,72122,,,,,,
2021,13,80508,,,,,,
2021,15,71550,,,,,,
2021,16,08830,1030,1029,1031,0.0377856855,1,1
2021,16,52120,624,623,625,0.0142167138,1,1
2021,16,56260,973,972,974,0.0591777156,1,1
2021,17,02154,232,232,232,0.0133195545,1,1
2021,17,03012,707,707,707,0.014167201,1,1
2021,17,06613,159,159,159,0.0313857086,1,1
2021,17,12385,212,212,212,0.0206285881,1,1
2021,17,14000,17468,17467,17469,0.0527614589,1,1
2021,17,14351,175,175,175,0.0100690449,1,1
2021,17,23074,854,854,854,0.0235748792,1,1
2021,17,24582,388,388,388,0.0371789958,1,1
2021,17,38570,510,510,510,0.0294865865,1,1
2021,17,51622,164,164,164,0.010095414,1,1
2021,17,59000,405,404,406,0.0268532025,1,1
2021,17,65000,1668,1668,1668,0.0600734712,1,1
2021,17,68003,147,147,147,0.009766144,1,1
2021,17,72000,263,263,263,0.0201224178,1,1
2021,17,79293,496,496,496,0.0350480497,1,1
2021,18,05860,160,160,160,0.0144861928,1,1
2021,18,10342,100,100,100,0.0058854688,1,1
2021,18,22000,459,459,459,0.0209187859,1,1
2021,18,23278,34,34,34,0.0015738555,1,1
2021,18,25000,1096,1095,1097,0.024400561,1,1
2021,18,31000,216,215,217,0.0170629592,1,1
2021,18,36003,,,,,,
2021,18,71000,344,342,346,0.0195498977,1,1
2021,19,12000,364,364,364,0.0169720707,1,1
2021,19,19000,384,384,384,0.0266352223,1,1
2021,19,21000,1162,1162,1162,0.0355580036,1,1
2021,19,73335,304,304,304,0.0201044904,1,1
2021,20,36000,617,617,617,0.0219518269,1,1
2021,20,38900,105,105,105,0.0094212651,1,1
2021,20,52575,332,332,332,0.0113291247,1,1
2021,20,53775,131,131,131,0.005854487,1,1
2021,20,71000,332,332,332,0.0147378701,1,1
2021,20,79000,1471,1471,1471,0.0315279594,1,1
2021,21,46027,709,709,709,0.0171194012,1,1
2021,21,48006,3564,3564,3564,0.0377570371,1,1
2021,22,05000,1317,1314,1320,0.0247249653,1,1
2021,22,40735,625,625,625,0.0192532808,1,1
2021,22,41155,980,980,980,0.0333582953,1,1
2021,22,55000,2874,2872,2876,0.0619917603,1,1
2021,22,70000,1371,1371,1371,0.0394577793,1,1
2021,24,04000,4553,4553,4553,0.0582195284,1,1
2021,24,30325,987,987,987,0.0218266254,1,1
2021,25,07000,69,68,70,0.0228931652,1,1
2021,25,09000,538,538,538,0.0336060966,1,1
2021,25,11000,180,179,181,0.0216216216,1,1
2021,25,23000,785,784,786,0.0580106414,1,1
2021,25,34550,314,311,317,0.0216327937,1,1
2021,25,37000,1965,1964,1966,0.1227818045,1,1
2021,25,37490,1181,1181,1181,0.0681044922,1,1
2021,25,45000,1253,1252,1254,0.0780102104,1,1
2021,25,45560,,,,,,
2021,25,55745,155,155,155,0.0164823479,1,1
2021,25,62535,88,88,88,0.0188315857,1,1
2021,25,67000,1356,1355,1357,0.0502017696,1,1
2021,25,82000,2151,2151,2151,0.0832688139,1,1
2021,26,03000,310,309,311,0.0158106799,1,1
2021,26,21000,72,70,74,0.0030625266,2,2
2021,26,22000,2765,2757,2773,0.037885535,1,1
2021,26,27440,,,,,,
2021,26,29000,517,516,518,0.0263358973,1,1
2021,26,34000,1224,1222,1226,0.0216476248,1,1
2021,26,46000,514,514,514,0.0339677505,1,1
2021,26,49000,70,70,70,0.0042478306,1,1
2021,26,69035,,,,,,
2021,26,74900,154,153,155,0.0186802523,1,1
2021,26,76460,63,63,63,0.0024369488,1,1
2021,26,80700,45,45,45,0.0029724552,1,1
2021,26,84000,302,302,302,0.0140204271,1,1
2021,26,86000,143,143,143,0.0128620255,1,1
2021,26,88940,119,118,120,0.0183982684,1,1
2021,27,06616,523,523,523,0.0490849366,1,1
2021,27,07966,42,42,42,0.0191082803,1,1
2021,27,17000,307,307,307,0.0324044754,1,1
2021,27,43000,2632,2632,2632,0.0670795423,1,1
2021,27,51730,25,25,25,0.002080213,3,3
2021,27,54880,372,372,372,0.0211159675,1,1
2021,27,58000,,,,,,
2021,27,71428,,,,,,
2021,28,36000,890,889,891,0.0434188701,1,1
2021,29,15670,301,301,301,0.0162966973,1,1
2021,29,35000,969,969,969,0.05046875,1,1
2021,29,38000,3163,3162,3164,0.0478959403,1,1
2021,29,41348,92,92,92,0.0051557947,1,1
2021,29,54074,182,182,182,0.010534846,1,1
2021,29,65000,417,417,417,0.0345943255,1,1
2021,29,70000,1818,1818,1818,0.0802861685,1,1
2021,30,06550,585,584,586,0.0338718082,1,1
2021,31,28000,458,458,458,0.0109708482,1,1
2021,31,37000,1005,1005,1005,0.0123148182,1,1
2021,32,31900,,,,,,
2021,32,40000,12078,12078,12078,0.0377148745,1,1
2021,32,51800,,,,,,
2021,32,60600,1908,1908,1908,0.0286813781,1,1
2021,32,68400,,,,,,
2021,33,45140,767,766,768,0.0604698833,1,1
2021,33,50260,336,336,336,0.0328928047,1,1
2021,34,13690,35,35,35,0.003336511,1,1
2021,34,21000,315,315,315,0.0112423712,1,1
2021,34,36000,419,419,419,0.0151263538,1,1
2021,34,51000,396,391,401,0.0066469719,1,1
2021,34,57000,259,257,261,0.0095038896,1,1
2021,34,74000,306,304,308,0.0197827773,1,1
2021,35,02000,2139,2135,2143,0.0247351866,1,1
2021,35,39380,1333,1332,1334,0.0550144449,1,1
2021,35,63460,203,202,204,0.0115913893,1,1
2021,35,70500,773,771,775,0.0437712344,1,1
2021,36,01000,723,723,723,0.0445361587,1,1
2021,36,11000,1401,1399,1403,0.0307324457,1,1
2021,36,50617,158,158,158,0.0158158158,1,1
2021,36,51000,20859,20858,20860,0.132320477,1,1
2021,36,63000,2071,2070,2072,0.0348559311,1,1
2021,36,73000,1518,1517,1519,0.0652145895,1,1
2021,36,84000,523,523,523,0.0213897182,1,1
2021,37,02140,759,757,761,0.0277007299,1,1
2021,37,10740,4652,4652,4652,0.029057021,1,1
2021,37,12000,4364,4360,4368,0.0286197715,1,1
2021,37,14100,492,491,493,0.0140479114,1,1
2021,37,19000,1172,1168,1176,0.0268487125,1,1
2021,37,22920,824,824,824,0.0166592536,1,1
2021,37,25580,576,576,576,0.0190111559,1,1
2021,37,28000,2441,2437,2445,0.0332815227,1,1
2021,37,28080,236,236,236,0.0099201345,1,1
2021,37,31400,,,,,,
2021,37,55000,76,74,78,0.0374015748,2,2
2021,37,74440,1172,1172,1172,0.0456084368,1,1
2021,37,75000,,,,,,
2021,38,25700,287,287,287,0.0253287442,1,1
2021,39,01000,1204,1202,1206,0.0381676969,1,1
2021,39,15000,3386,3379,3393,0.0350165982,1,1
2021,39,16000,2014,2006,2022,0.0420239958,1,1
2021,39,18000,2451,2432,2470,0.0292786067,1,1
2021,39,21000,570,566,574,0.0229681267,1,1
2021,39,61000,28,25,31,0.0025837409,3,3
2021,39,77000,1644,1638,1650,0.0478296288,1,1
2021,40,09050,461,461,461,0.0236083372,1,1
2021,40,23200,200,199,201,0.0059883825,1,1
2021,40,41850,959,959,959,0.0699285402,1,1
2021,40,52500,300,300,300,0.0180864532,1,1
2021,40,55000,2978,2978,2978,0.0709300941,1,1
2021,40,75000,1613,1611,1615,0.0318799905,1,1
2021,41,05350,1241,1241,1241,0.0316154179,1,1
2021,41,05800,503,503,503,0.028873199,1,1
2021,41,23850,985,985,985,0.0447117567,1,1
2021,41,31250,311,311,311,0.027135503,1,1
2021,41,34100,455,455,455,0.0238920395,1,1
2021,41,47000,1039,1039,1039,0.0733860715,1,1
2021,41,59000,1464,1464,1464,0.0234961803,1,1
2021,41,64900,826,826,826,0.0209076872,1,1
2021,42,02000,637,637,637,0.0208647232,1,1
2021,42,06088,316,316,316,0.0198779644,1,1
2021,42,24000,427,427,427,0.0204325773,1,1
2021,42,60000,5827,5815,5839,0.0315612729,1,1
2021,42,61000,1101,1096,1106,0.0157386892,1,1
2021,42,63624,994,994,994,0.0364864369,1,1
2021,42,69000,188,188,188,0.0202739135,1,1
2021,44,19180,43,43,43,0.0041918503,1,1
2021,44,54640,88,88,88,0.0103883839,1,1
2021,44,59000,395,390,400,0.0145691945,1,1
2021,44,74300,79,79,79,0.0096718903,1,1
2021,45,13330,285,285,285,0.0057773003,1,1
2021,45,16000,1292,1292,1292,0.0140495868,1,1
2021,45,48535,,,,,,
2021,45,50875,,,,,,
2021,46,59020,796,796,796,0.0318948592,1,1
2021,47,14000,1620,1620,1620,0.0358597485,1,1
2021,47,15160,768,768,768,0.0203821656,1,1
2021,47,27740,237,237,237,0.0052427829,1,1
2021,47,40000,466,466,466,0.0076940858,1,1
2021,47,48000,1383,1383,1383,0.013097087,1,1
2021,47,51560,1302,1302,1302,0.0222116074,1,1
2021,47,52006,3436,3435,3437,0.0373093002,1,1
2021,48,01000,1085,1085,1085,0.0528391935,1,1
2021,48,01924,78,78,78,0.0030223187,1,1
2021,48,03000,1706,1706,1706,0.0516468879,1,1
2021,48,04000,2252,2251,2253,0.0379488735,1,1
2021,48,05000,1556,1553,1559,0.0145485825,1,1
2021,48,06128,285,285,285,0.011920696,1,1
2021,48,07000,729,729,729,0.0434730753,1,1
2021,48,10768,1574,1574,1574,0.0409384103,1,1
2021,48,10912,336,336,336,0.0201874549,1,1
2021,48,13024,734,734,734,0.0282101541,1,1
2021,48,13552,,,,,,
2021,48,15976,97,97,97,0.0068372454,1,1
2021,48,16432,831,831,831,0.0122636915,1,1
2021,48,17000,1011,1011,1011,0.0209282106,1,1
2021,48,19000,4337,4333,4341,0.022088108,1,1
2021,48,19972,715,715,715,0.0219016112,1,1
2021,48,22660,105,104,106,0.0028043374,1,1
2021,48,24000,2127,2126,2128,0.0135718889,1,1
2021,48,26232,,,,,,
2021,48,27000,3466,3466,3466,0.0317416708,1,1
2021,48,27684,112,112,112,0.0017014812,1,1
2021,48,29000,1041,1041,1041,0.0193948653,1,1
2021,48,30464,1226,1226,1226,0.0387594448,1,1
2021,48,35000,15908,15902,15914,0.0275524749,1,1
2021,48,37000,1084,1084,1084,0.0329293113,1,1
2021,48,39148,655,655,655,0.0149263935,1,1
2021,48,41464,758,758,758,0.0128315813,1,1
2021,48,41980,746,746,746,0.0182699843,1,1
2021,48,42508,1103,1103,1103,0.0154748376,1,1
2021,48,43888,83,83,83,0.0055496122,1,1
2021,48,45000,890,888,892,0.0254046185,1,1
2021,48,45384,602,602,602,0.0288107203,1,1
2021,48,45744,547,547,547,0.0233970657,1,1
2021,48,47892,943,943,943,0.0236684905,1,1
2021,48,48072,349,349,349,0.0118357242,1,1
2021,48,48768,165,165,165,0.0070233687,1,1
2021,48,50820,672,672,672,0.0181798507,1,1
2021,48,53388,1792,1792,1792,0.056334486,1,1
2021,48,56000,655,655,655,0.0132790009,1,1
2021,48,56348,171,171,171,0.0081401438,1,1
2021,48,57200,78,77,79,0.0023607748,1,1
2021,48,58016,888,888,888,0.0179757085,1,1
2021,48,61796,1117,1117,1117,0.0189836846,1,1
2021,48,63500,971,971,971,0.020586427,1,1
2021,48,64472,189,189,189,0.0102140078,1,1
2021,48,65000,6196,6189,6203,0.0187201078,1,1
2021,48,70808,942,942,942,0.0115388856,1,1
2021,48,72176,267,267,267,0.031616341,1,1
2021,48,74144,486,486,486,0.0216983659,1,1
2021,48,76000,988,987,989,0.0472976208,1,1
2021,48,79000,276,276,276,0.0190331701,1,1
2021,49,43660,,,,,,
2021,49,44320,,,,,,
2021,49,55980,542,542,542,0.0121995138,1,1
2021,49,57300,,,,,,
2021,49,62470,352,352,352,0.0220247779,1,1
2021,49,65330,662,662,662,0.0177005348,1,1
2021,49,67000,1844,1842,1846,0.0210540738,1,1
2021,49,67440,2158,2158,2158,0.0640318082,1,1
2021,49,70850,,,,,,
2021,49,82950,1889,1886,1892,0.0304893796,1,1
2021,49,83470,,,,,,
2021,51,01000,192,192,192,0.0122495853,1,1
2021,51,16000,203,203,203,0.0050175491,1,1
2021,51,35000,272,272,272,0.0138641113,1,1
2021,51,47672,125,125,125,0.0159642401,1,1
2021,51,56000,610,610,610,0.0228910237,1,1
2021,51,57000,612,612,612,0.0222723633,1,1
2021,51,64000,284,284,284,0.0210105793,1,1
2021,51,67000,654,654,654,0.0308825613,1,1
2021,51,68000,643,643,643,0.0234603036,1,1
2021,51,76432,97,97,97,0.0069048975,1,1
2021,51,82000,688,688,688,0.0105118411,1,1
2021,53,03180,172,172,172,0.0099164024,1,1
2021,53,05210,445,445,445,0.022808816,1,1
2021,53,05280,560,560,560,0.0423792947,1,1
2021,53,22640,1629,1629,1629,0.0461944192,1,1
2021,53,23515,1021,1021,1021,0.0483062074,1,1
2021,53,35275,430,430,430,0.0219454935,1,1
2021,53,35415,561,561,561,0.0225210759,1,1
2021,53,35940,136,136,136,0.2014814815,1,1
2021,53,53545,360,360,360,0.0193226343,1,1
2021,53,57745,645,645,645,0.0421293272,1,1
2021,53,63000,1664,1664,1664,0.0315797465,1,1
2021,53,67000,1619,1619,1619,0.0448128875,1,1
2021,53,67167,,,,,,
2021,53,70000,2640,2640,2640,0.0656863477,1,1
2021,53,74060,2194,2193,2195,0.0491884136,1,1
2021,53,80010,1075,1075,1075,0.0435416582,1,1
2021,55,02375,453,453,453,0.0297693369,1,1
2021,55,31000,1085,1085,1085,0.0383365133,1,1
2021,55,39225,534,534,534,0.0275527579,1,1
2021,55,48000,870,870,870,0.0341216614,1,1
2021,55,53000,4151,4150,4152,0.0553193758,1,1
2021,55,66000,797,797,797,0.0467695558,1,1
2020,01,03076,22,22,22,0.0024523464,3,3
2020,01,07000,380,380,380,0.0065961916,1,1
2020,01,35896,40,40,40,0.0029325513,1,1
2020,01,37000,338,338,338,0.007923856,1,1
2020,01,50000,2427,2426,2428,0.0459737455,1,1
2020,01,51000,175,175,175,0.0063870944,1,1
2020,01,77256,216,216,216,0.0073195527,1,1
2020,02,03000,1300,1300,1300,0.0305522914,1,1
2020,04,04720,214,214,214,0.0108883688,1,1
2020,04,07940,28,28,28,0.0020357714,3,3
2020,04,12000,457,454,460,0.0078364799,1,1
2020,04,23620,179,178,180,0.0191116805,1,1
2020,04,27400,379,379,379,0.0076717542,1,1
2020,04,27820,1092,1092,1092,0.0124298544,1,1
2020,04,28380,,,,,,
2020,04,46000,1030,1029,1031,0.0151642301,1,1
2020,04,54050,,,,,,
2020,04,55000,3861,3855,3867,0.0198342777,1,1
2020,04,65000,154,153,155,0.0057825173,1,1
2020,04,71510,118,116,120,0.0041561003,1,1
2020,04,73000,464,463,465,0.0116296556,1,1
2020,04,77000,1622,1617,1627,0.0175851339,1,1
2020,04,85540,172,171,173,0.0066918259,1,1
2020,05,23290,200,200,200,0.0195446106,1,1
2020,05,24550,159,159,159,0.0108978753,1,1
2020,05,35710,222,222,222,0.0149324006,1,1
2020,05,41000,305,303,307,0.0068272373,1,1
2020,05,66080,510,510,510,0.0225036403,1,1
2020,06,00562,79,79,79,0.007554748,1,1
2020,06,00884,250,250,250,0.0158760399,1,1
2020,06,02000,5765,5763,5767,0.1073336933,1,1
2020,06,02252,365,365,365,0.0225225225,1,1
2020,06,02364,709,709,709,0.0493801365,1,1
2020,06,03526,3023,3023,3023,0.0242177111,1,1
2020,06,04982,168,168,168,0.0156672573,1,1
2020,06,06000,243,243,243,0.0188226181,1,1
2020,06,08786,675,675,675,0.082548612,1,1
2020,06,08954,127,127,127,0.0086371055,1,1
2020,06,11194,42,42,42,0.0038663353,1,1
2020,06,11530,22,22,22,0.0527577938,3,3
2020,06,13014,718,717,719,0.0487242128,1,1
2020,06,13210,1965,1965,1965,0.0740950226,1,1
2020,06,13214,,,,,,
2020,06,13392,926,923,929,0.0138351437,1,1
2020,06,13588,,,,,,
2020,06,14218,122,122,122,0.0028511334,1,1
2020,06,15044,164,163,165,0.0082569731,1,1
2020,06,16000,578,578,578,0.0176284006,1,1
2020,06,16350,815,814,816,0.0454368066,1,1
2020,06,16532,1158,1158,1158,0.0538855282,1,1
2020,06,17918,46,45,47,0.0045124583,1,1
2020,06,19766,456,456,456,0.0190834903,1,1
2020,06,21712,916,915,917,0.0238330645,1,1
2020,06,22020,704,703,705,0.0110091169,1,1
2020,06,22230,2260,2260,2260,0.1039797562,1,1
2020,06,22804,1495,1494,1496,0.0534730667,1,1
2020,06,23182,363,363,363,0.0137787056,1,1
2020,06,24638,,,,,,
2020,06,24680,676,676,676,0.0180459156,1,1
2020,06,26000,220,220,220,0.0061963104,1,1
2020,06,27000,995,994,996,0.0100189302,1,1
2020,06,28000,459,459,459,0.0179198876,1,1
2020,06,29000,897,897,897,0.0223556973,1,1
2020,06,30000,1517,1517,1517,0.0608650297,1,1
2020,06,32548,34,34,34,0.0044848965,1,1
2020,06,33000,618,617,619,0.0315644313,1,1
2020,06,33182,430,430,430,0.0199323228,1,1
2020,06,33434,1816,1816,1816,0.0719549885,1,1
2020,06,36000,1309,1309,1309,0.0462380784,1,1
2020,06,36448,,,,,,
2020,06,36546,195,194,196,0.0186139748,1,1
2020,06,36770,64,64,64,0.0017128329,1,1
2020,06,37692,156,156,156,0.0083120205,1,1
2020,06,39496,,,,,,
2020,06,39892,,,,,,
2020,06,40130,1220,1219,1221,0.0278259283,1,1
2020,06,41992,131,131,131,0.0098459226,1,1
2020,06,43000,6583,6582,6584,0.0942650533,1,1
2020,06,44000,9521,9492,9550,0.018439579,1,1
2020,06,45484,1309,1309,1309,0.0553254438,1,1
2020,06,46842,74,73,75,0.0060945479,1,1
2020,06,46898,191,191,191,0.0118847614,1,1
2020,06,47766,302,302,302,0.0290022088,1,1
2020,06,48256,1410,1409,1411,0.0546914394,1,1
2020,06,48354,741,737,745,0.0148589304,1,1
2020,06,49270,6089,6089,6089,0.1877872012,1,1
2020,06,49670,243,243,243,0.0260841563,1,1
2020,06,50076,411,410,412,0.0175378707,1,1
2020,06,50258,574,573,575,0.0330950185,1,1
2020,06,51182,15,15,15,0.0237341772,3,3
2020,06,52526,4626,4626,4626,0.2853970017,1,1
2020,06,53000,1052,1048,1056,0.0230262438,1,1
2020,06,53322,251,251,251,0.0120870654,1,1
2020,06,53896,3245,3245,3245,0.070905714,1,1
2020,06,53980,304,304,304,0.0112830791,1,1
2020,06,54652,3386,3386,3386,0.0816808993,1,1
2020,06,55156,273,273,273,0.0120780427,1,1
2020,06,56000,742,742,742,0.0476373909,1,1
2020,06,56700,1645,1645,1645,0.0461365867,1,1
2020,06,57456,300,300,300,0.0272355878,1,1
2020,06,57792,44,44,44,0.0030409842,1,1
2020,06,58072,3920,3920,3920,0.1695941853,1,1
2020,06,59444,758,758,758,0.037718949,1,1
2020,06,59451,140,140,140,0.0212830648,1,1
2020,06,59920,356,353,359,0.0202964652,1,1
2020,06,60102,238,238,238,0.012913027,1,1
2020,06,60466,2081,2081,2081,0.0834770749,1,1
2020,06,60620,818,817,819,0.0262591891,1,1
2020,06,62000,1058,1057,1059,0.0252874113,1,1
2020,06,62938,538,538,538,0.0192348945,1,1
2020,06,64000,1702,1694,1710,0.0243542963,1,1
2020,06,64224,5317,5317,5317,0.1393161273,1,1
2020,06,65000,4511,4510,4512,0.0855230728,1,1
2020,06,65042,520,520,520,0.031753786,1,1
2020,06,66000,9239,9229,9249,0.0589278311,1,1
2020,06,67000,3248,3247,3249,0.0565390708,1,1
2020,06,68000,1651,1647,1655,0.0127367406,1,1
2020,06,68084,115,115,115,0.0130267331,1,1
2020,06,68196,259,258,260,0.0120672786,1,1
2020,06,68252,34,34,34,0.0036944475,1,1
2020,06,68378,,,,,,
2020,06,69000,6126,6125,6127,0.1192896366,1,1
2020,06,69070,2643,2642,2644,0.1701867354,1,1
2020,06,69084,127,127,127,0.0085764452,1,1
2020,06,69088,1027,1027,1027,0.0314240255,1,1
2020,06,69196,5054,5054,5054,0.1923721072,1,1
2020,06,70000,51,51,51,0.0051364689,1,1
2020,06,70098,382,382,382,0.0139492423,1,1
2020,06,72016,544,544,544,0.0152851925,1,1
2020,06,73080,26,26,26,0.0352781547,3,3
2020,06,75000,2476,2469,2483,0.0457510301,1,1
2020,06,77000,57,57,57,0.0017229393,1,1
2020,06,78120,577,576,578,0.0161218217,1,1
2020,06,78582,578,578,578,0.0291242568,1,1
2020,06,80000,170,170,170,0.0075589151,1,1
2020,06,80238,1131,1129,1133,0.0546852335,1,1
2020,06,80854,558,558,558,0.0245156188,1,1
2020,06,81344,461,461,461,0.0450723504,1,1
2020,06,81554,209,209,209,0.0167911947,1,1
2020,06,81666,141,139,143,0.0113856589,1,1
2020,06,82590,866,866,866,0.0318476022,1,1
2020,06,82954,892,892,892,0.0278784848,1,1
2020,06,82996,1259,1258,1260,0.0561026692,1,1
2020,06,84200,1273,1273,1273,0.1343110361,1,1
2020,06,84550,681,681,681,0.0791216452,1,1
2020,06,85292,2243,2243,2243,0.0694835972,1,1
2020,08,03455,,,,,,
2020,08,04000,818,818,818,0.0215791279,1,1
2020,08,07850,290,290,290,0.0099179207,1,1
2020,08,12815,,,,,,
2020,08,16000,838,838,838,0.0110792337,1,1
2020,08,20000,1938,1938,1938,0.016289821,1,1
2020,08,27425,1395,1395,1395,0.047419947,1,1
2020,08,32155,336,336,336,0.015253314,1,1
2020,08,43000,,,,,,
2020,08,45970,408,408,408,0.0130301482,1,1
2020,08,46465,823,823,823,0.0549949883,1,1
2020,08,62000,509,509,509,0.0199303027,1,1
2020,08,77290,1000,1000,1000,0.027282152,1,1
2020,08,83835,627,627,627,0.0748835543,1,1
