year,state,county,descriptive_representation_asian_other,descriptive_representation_asian_other_quality,descriptive_representation_black_nonhispanic,descriptive_representation_black_nonhispanic_quality,descriptive_representation_hispanic,descriptive_representation_hispanic_quality,descriptive_representation_white_nonhispanic,descriptive_representation_white_nonhispanic_quality
2018,19,113,0,1,1.1462211899591932,1,0,1,1.0882212628399623,1
2018,19,115,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,117,0,3,0,3,0,3,1.0400902029566526,3
2018,19,119,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,121,0,3,0,3,0,3,1.0406,3
2018,19,123,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,125,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,127,0,2,0,2,0,2,1.6426764635027704,2
2018,19,129,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,131,0,3,0,3,0,3,1.0353418308227116,3
2018,19,133,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,135,0,3,0,3,0,3,1.1469960353766393,3
2018,19,137,0,2,0,2,0,2,1.106946424933795,2
2018,19,139,0,3,0,3,0,3,1.0362106803218727,3
2018,19,141,0,2,0,2,0,2,1.1066284921892964,2
2018,19,143,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,145,0,2,0,2,0,2,1.1340563647699031,2
2018,19,147,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,149,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,151,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,153,0,3,2.520108608650441,3,0,3,1.056139805433976,3
2018,19,155,0,3,0,3,0,3,1.027292576419214,3
2018,19,157,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,159,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,161,0,3,0,3,0,3,1,3
2018,19,163,1.2324550529693614,3,25.115666316025138,3,0.6486605541944007,3,0.8688079685349117,3
2018,19,165,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,167,0,3,0,3,0,3,1.2565868238323132,3
2018,19,169,0,2,0,2,0,2,1.2357857349543164,2
2018,19,171,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,173,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,175,0,2,0,2,0,2,1.0908077994428969,2
2018,19,177,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,179,0,2,0,2,0,2,1.302301034409964,2
2018,19,181,0,2,0,2,0,2,1.0511102625966258,2
2018,19,183,0,3,0,3,0,3,1.1417690035753147,3
2018,19,185,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,187,0,2,0,2,0,2,1.1869622283797578,2
2018,19,189,0,3,0,3,0,3,1.1355179116911969,3
2018,19,191,0,3,0,3,0,3,1.072958408180185,3
2018,19,193,0,1,0,1,0,1,1.4441079150545353,1
2018,19,195,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,197,0,3,0,3,0,3,1.3404255319148937,3
2018,20,001,0,3,0,3,0,3,1.1289985364833786,3
2018,20,003,0,3,0,3,0,3,1.0761337305527972,3
2018,20,005,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,007,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,009,0,2,0,2,0,2,1.3523577518705412,2
2018,20,011,0,2,0,2,0,2,1.1553843874981484,2
2018,20,013,0,3,0,3,0,3,1.2328190743338008,3
2018,20,015,0,3,0,3,0,3,1.0333464103570027,3
2018,20,017,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,019,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,021,1.5327156417101753,3,0,3,0,3,1.0250954122522096,3
2018,20,023,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,025,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,027,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,029,0,2,0,2,0,2,1.1247810858143608,2
2018,20,031,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,033,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,035,0,3,0,3,0,3,1.2754019123673426,3
2018,20,037,1.7331683260317732,2,0,2,0,2,1.0229221429754405,2
2018,20,039,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,041,0,2,0,2,0,2,1.1571496952682947,2
2018,20,043,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,045,0,3,0,3,0,3,1.2070508231925556,3
2018,20,047,0,2,0,2,0,2,1.371503496503497,2
2018,20,049,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,051,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,053,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,055,0,3,0,3,0.638840579710145,3,1.3227306826706675,3
2018,20,057,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,059,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,061,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,063,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,065,0,2,0,2,0,2,1.1256317689530686,2
2018,20,067,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,069,0,3,0,3,0,3,1.4577553593947037,3
2018,20,071,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,073,0,3,0,3,0,3,1.0878980891719745,3
2018,20,075,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,077,0,3,0,3,0,3,1.023224043715847,3
2018,20,079,20.83810595964827,2,0,2,0,2,0.19426467123763352,2
2018,20,081,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,083,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,085,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,087,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,089,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,091,0.406455652272376,3,0.10517166460976912,3,0,3,1.176800831532676,3
2018,20,093,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,095,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,097,0,3,0,3,0,3,1.1651728553137004,3
2018,20,099,0,3,0,3,0,3,1.1529780564263323,3
2018,20,101,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,103,0,3,0,3,0,3,1.3437570319704963,3
2018,20,105,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,107,0,3,0,3,0,3,1.0933448573898013,3
2018,20,109,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,111,0,2,0,2,0,2,1.5588793321527952,2
2018,20,113,0,2,0,2,0,2,1.114431508770992,2
2018,20,115,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,117,0,3,0,3,0,3,1.0773010153946938,3
2018,20,119,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,121,0,3,3.462340437340438,3,0.6874012419516805,3,0.944739806088488,3
2018,20,123,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,125,0,3,0,3,13.7125,3,0.82275,3
2018,20,127,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,129,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,131,0,3,0,3,0,3,1.0557029177718833,3
2018,20,133,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,135,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,137,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,139,0,3,0,3,0,3,1.0303685068699944,3
2018,20,141,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,143,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,145,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,147,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,149,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,151,0,2,0,2,0,2,1.1377225394692645,2
2018,20,153,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,155,0,2,0,2,0,2,1.2489722654637454,2
2018,20,157,0,3,0,3,0,3,1.080513418903151,3
2018,20,159,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,161,2.0042983565107457,2,0,2,0,2,1.0270748016010736,2
2018,20,163,0,3,8.340540540540541,3,0,3,0.8798289379900214,3
2018,20,165,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,167,0,2,0,2,0,2,1.089399120664387,2
2018,20,169,0,1,6.550624133148405,1,0,1,1.0203067617195938,1
2018,20,171,0,2,0,2,0.5102593883081687,2,1.169606211869107,2
2018,20,173,0,3,0.6287948842700215,3,0.28314529976802705,3,1.166541183950886,3
2018,20,175,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,177,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,179,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,181,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,183,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,185,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,187,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,189,0,2,0,2,0,2,1.8528473804100227,2
2018,20,191,0,3,0,3,1.78776814240073,3,1.0135633423180592,3
2018,20,193,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,195,0,2,0,2,0,2,1.0769230769230769,2
2018,20,197,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,199,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,201,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,203,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,205,0,3,0,3,0,3,1.0790842872008324,3
2018,20,207,NA,NA,NA,NA,NA,NA,NA,NA
2018,20,209,0,3,0,3,0,3,1.3174953928097108,3
2018,21,001,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,003,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,005,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,007,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,009,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,011,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,013,0,3,0,3,0,3,1.0672963400236128,3
2018,21,015,0,3,0,3,0,3,1.1704349737989663,3
2018,21,017,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,019,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,021,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,023,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,025,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,027,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,029,0,3,0,3,0,3,1.0820787579488544,3
2018,21,031,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,033,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,035,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,037,0,3,0,3,0,3,1.0433846850928865,3
2018,21,039,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,041,0,3,0,3,0,3,1.1350634031259217,3
2018,21,043,0,3,0,3,0,3,1.124020156774916,3
2018,21,045,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,047,0,3,1.3697313006856706,3,0,3,0.954228584294572,3
2018,21,049,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,051,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,053,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,055,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,057,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,059,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,061,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,063,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,065,0,3,0,3,0,3,1.0290724503922473,3
2018,21,067,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,069,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,071,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,073,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,075,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,077,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,079,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,081,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,083,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,085,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,087,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,089,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,091,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,093,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,095,0,3,0,3,0,3,1.012326656394453,3
2018,21,097,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,099,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,101,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,103,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,105,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,107,0,3,1.4658394607843137,3,0,3,1.039250184630088,3
2018,21,109,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,111,0,3,0,3,0,3,1.2641287199144904,3
2018,21,113,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,115,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,117,0,3,0.9823367133769187,3,0,3,1.0538119998871611,3
2018,21,119,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,121,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,123,0,3,0,3,0,3,1.1666666666666667,3
2018,21,125,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,127,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,129,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,131,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,133,0,3,0,3,0,3,1.029209621993127,3
2018,21,135,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,137,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,139,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,141,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,143,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,145,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,147,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,149,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,151,0,3,2.656879323597233,3,0,3,0.930350233825657,3
2018,21,153,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,155,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,157,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,159,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,161,0,2,0,2,0,2,1.2049034378852213,2
2018,21,163,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,165,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,167,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,169,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,171,0,3,3.1318807339449544,3,0,3,0.90952486678508,3
2018,21,173,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,175,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,177,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,179,0,3,4.373574782025487,3,0,3,0.6012909174734901,3
2018,21,181,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,183,0,3,0,3,0,3,1.1569710757231069,3
2018,21,185,0,3,0,3,0,3,1.2275154581225407,3
2018,21,187,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,189,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,191,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,193,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,195,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,197,0,3,0,3,0,3,1.0682276947920872,3
2018,21,199,0,3,0,3,0,3,1.1018984889577683,3
2018,21,201,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,203,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,205,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,207,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,209,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,211,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,213,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,215,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,217,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,219,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,221,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,223,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,225,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,227,0,2,1.5475220718069451,2,0,2,1.1348094436531573,2
2018,21,229,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,231,0,3,0,3,0,3,1.1674017257909877,3
2018,21,233,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,235,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,237,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,239,0,3,2.3037593984962403,3,0,3,1.041610008158825,3
2018,22,001,0,3,0.6689660802406918,3,0,3,1.3275621323550075,3
2018,22,003,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,005,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,007,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,009,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,011,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,013,0,3,0.8226894865525672,3,0,3,1.7803174603174607,3
2018,22,015,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,017,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,019,0,3,3.7833644859813087,3,0,3,0.9231927023945268,3
2018,22,021,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,023,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,025,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,027,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,029,0,3,1.1079280479680214,3,0,3,0,3
2018,22,031,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,033,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,035,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,037,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,039,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,041,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,043,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,045,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,047,0,3,0.598505072076882,3,0,3,1.7850318471337578,3
2018,22,049,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,051,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,053,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,055,0,3,0,3,0,3,1.429433839125469,3
2018,22,057,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,059,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,061,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,063,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,065,230.96666666666667,2,0,2,0,2,3.673426110006627,2
2018,22,067,0,3,1.006072196987808,3,0,3,1.0573869346733669,3
2018,22,069,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,071,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,073,0,3,0.7596296779945899,3,0,3,1.2720912913684594,3
2018,22,075,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,077,0,3,0.7974281648878638,3,0,3,1.195474125777922,3
2018,22,079,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,081,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,083,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,085,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,087,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,089,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,091,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,093,0,3,1.234392523364486,3,0,3,0.802917933130699,3
2018,22,095,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,097,0,3,1.807567567567568,3,0,3,0.38348623853211017,3
2018,22,099,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,101,0,3,0.8130635427760029,3,0,3,1.2795530726256985,3
2018,22,103,0,3,0,3,0,3,1.091881294002317,3
2018,22,105,0,3,1.0162462590850792,3,0,3,1.115177105324889,3
2018,22,107,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,109,0,3,0.9004943047496239,3,0,3,1.275931635643866,3
2018,22,111,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,113,0,3,0.4327580133849947,3,0,3,1.8094256259204713,3
2018,22,115,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,117,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,119,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,121,0,3,0.6177387722916756,3,0,3,1.2054277352175415,3
2018,22,123,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,125,NA,NA,NA,NA,NA,NA,NA,NA
2018,22,127,0,3,1.378866768759571,3,0,3,0.7377304383449406,3
2018,23,001,0,3,0,3,0,3,1.085099246410203,3
2018,23,003,0,3,0,3,0,3,1.0588319632788563,3
2018,23,005,0,3,0,3,0,3,1.0741752740948156,3
2018,23,007,0,3,0,3,0,3,1.035988155343298,3
2018,23,009,0,3,0,3,0,3,1.0369521274382585,3
2018,23,011,0,3,0,3,0,3,1.0687416747580034,3
2018,23,013,0,2,0,2,0,2,1.052581418911983,2
2018,23,015,0,3,0,3,0,3,1.0320933826628094,3
2018,23,017,0,3,0,3,0,3,1.051547675589704,3
2018,23,019,0,3,0,3,0,3,1.090368958759655,3
2018,23,021,0,3,0,3,0,3,1.0278645651219676,3
2018,23,023,0,2,0,2,0,2,1.0733159494962248,2
2018,23,025,0,3,0,3,0,3,1.0337355285469647,3
2018,23,027,22.812020814121983,3,0,3,0,3,0.9929495863117118,3
2018,23,029,0,3,0,3,0,3,1.0464924481622777,3
2018,23,031,0,3,0,3,0,3,1.0543584140339806,3
2018,24,001,0,3,0,3,0,3,1.014070351758794,3
2018,24,003,0,3,1.611111111111111,3,0,3,0,3
2018,24,005,NA,NA,NA,NA,NA,NA,NA,NA
2018,24,009,NA,NA,NA,NA,NA,NA,NA,NA
2018,24,011,0,3,0.4406320023242723,3,0.8124360725091706,3,1.2147891823954566,3
2018,24,013,0,3,2.834503961084086,3,0,3,0.9964445877286024,3
2018,24,015,0,3,1.8798640943696183,3,0,3,0.9383210390026246,3
2018,24,017,0,3,0,3,0,3,1.7335581787521082,3
2018,24,019,NA,NA,NA,NA,NA,NA,NA,NA
2018,24,021,0,3,0,3,0,3,1.1267730584228164,3
2018,24,023,0,3,0,3,0,3,1.0231094012315969,3
2018,24,025,0,3,0.7400895592740986,3,0,3,1.5104377104377105,3
2018,24,027,NA,NA,NA,NA,NA,NA,NA,NA
2018,24,029,0,3,0,3,0,3,1.25,3
2018,24,031,0,3,1.5645048598341489,3,0,3,1.6600296168056212,3
2018,24,033,0,3,0.9231415277485444,3,0.2068553156392038,3,1.6179558603011492,3
2018,24,035,0,3,0,3,0,3,1.133879781420765,3
2018,24,037,0,3,0,3,0,3,1.3921271763815293,3
2018,24,039,NA,NA,NA,NA,NA,NA,NA,NA
2018,24,041,0,3,0,3,0,3,1.440219282979464,3
2018,24,043,NA,NA,NA,NA,NA,NA,NA,NA
2018,24,045,0,3,0,3,0,3,1.1091331269349844,3
2018,24,047,0,3,1.9094264071379872,3,0,3,0.9200758702123424,3
2018,24,510,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,001,0,3,0.8855267319629665,3,0,3,1.0930176873006934,3
2018,25,003,0,3,0,3,0,3,1.1325144900752384,3
2018,25,005,0.3838907584595087,3,2.32849201922351,3,0,3,1.0470714699231762,3
2018,25,007,0,3,0,3,0,3,1.137931034482759,3
2018,25,009,0,3,0,3,0,3,1.206085430675078,3
2018,25,011,0,3,2.5857468295655703,3,0,3,1.0009221796019263,3
2018,25,013,0,3,0,3,0.21533395223121596,3,1.372927540616046,3
2018,25,015,0,3,0,3,1.0778583860833626,3,1.0371987159465776,3
2018,25,017,0,3,0.575344361192321,3,0.7230520262881518,3,1.3918880667860174,3
2018,25,019,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,021,0,3,0,3,0,3,1.1808061879302898,3
2018,25,023,0,3,2.671818571614721,3,0,3,1.0619797707351706,3
2018,25,025,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,027,0,3,0,3,0.04634328106249897,3,1.2451828900047237,3
2018,26,001,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,003,0,3,0,3,0,3,1.0883495145631068,3
2018,26,005,0,3,0,3,0,3,1.0449883712503136,3
2018,26,007,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,009,0,3,0,3,0,3,1.0291300877893057,3
2018,26,011,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,013,1.5714285714285714,3,0,3,0,3,0.9768339768339768,3
2018,26,015,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,017,0,3,3.0433678994586675,3,0,3,1.066351574303689,3
2018,26,019,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,021,0,3,0.4448738819487284,3,0,3,1.086898360835821,3
2018,26,023,0,3,0,3,0,3,1.1809171922950628,3
2018,26,025,0,2,1.003452009783398,2,0,2,1.0798737300167005,2
2018,26,027,0,3,0.4405546516735167,3,0,3,1.152140537899251,3
2018,26,029,0,3,0,3,0,3,1.1026848798869524,3
2018,26,031,0,3,0,3,0,3,1.0430790960451977,3
2018,26,033,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,035,0,3,0,3,0,3,1.052233943312003,3
2018,26,037,0,3,0,3,0,3,1.1165803711874056,3
2018,26,039,0,3,0,3,0,3,1.1480099502487562,3
2018,26,041,0,3,0,3,0,3,1.0800579833878716,3
2018,26,043,0,3,0,3,0,3,1.113031914893617,3
2018,26,045,0,2,0.6639780208525771,2,1.1433936061359558,2,1.038335337981916,2
2018,26,047,0,3,0,3,0,3,1.101312234658433,3
2018,26,049,0,3,0.760500182305628,3,1.360365683809059,3,1.0088816993053389,3
2018,26,051,0,3,0,3,0,3,1.0737430167597766,3
2018,26,053,0,3,0,3,0,3,1.0503743502030558,3
2018,26,055,0,3,0,3,0,3,1.082129132447054,3
2018,26,057,0,3,0,3,0,3,1.0919028060692075,3
2018,26,059,0,3,0,3,0,3,1.0411290322580644,3
2018,26,061,0,3,0,3,0,3,1.1551369040407324,3
2018,26,063,0,3,0,3,0,3,1.0692938704102324,3
2018,26,065,0.7958721825722886,2,0.998067035522268,2,0.7083855831199547,2,0.980632801053643,2
2018,26,067,0,3,0,3,0,3,1.1006050593199328,3
2018,26,069,0,3,0,3,0,3,1.0977504678312604,3
2018,26,071,0,3,0,3,0,3,1.0506485484867203,3
2018,26,073,0,2,0,2,0,2,1.1951336139928257,2
2018,26,075,0,3,8.822248435816977,3,0,3,1.0205772226382728,3
2018,26,077,0,3,1.2848079611491434,3,0,3,1.0557107204579856,3
2018,26,079,0,3,0,3,0,3,1.0846379647749511,3
2018,26,081,0.161353815116225,2,0.8251487612847744,2,0,2,1.2675167628070758,2
2018,26,083,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,085,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,087,0,3,0,3,0,3,1.1143638230895263,3
2018,26,089,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,091,0,3,0,3,0,3,1.0721565040764731,3
2018,26,093,0,3,0,3,0,3,1.073269908113749,3
2018,26,095,0,3,0,3,0,3,1.221912720519963,3
2018,26,097,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,099,0,3,0,3,0,3,1.140765445774101,3
2018,26,101,0,3,0,3,0,3,1.3566921288608436,3
2018,26,103,0,3,0,3,0,3,1.1136946145881352,3
