year,state,county,subgroup_type,subgroup,share_affordable_30_ami,share_affordable_50_ami,share_affordable_80_ami,share_affordable_30_ami_quality,share_affordable_50_ami_quality,share_affordable_80_ami_quality,share_affordable_available_30_ami,share_affordable_available_50_ami,share_affordable_available_80_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami_quality,share_affordable_available_80_ami_quality
2021,37,025,tenure,Renter,0.5953388761594637,1.0544683458771686,1.6108687876558359,1,1,1,0.42376566713446534,0.8251786733229418,1.377977023338047,1,1,1
2019,37,025,tenure,Renter,0.5952055737045351,1.4919791280329944,1.5892245918131056,1,1,1,0.4633908615533852,0.9822863016145045,1.334855177077013,1,1,1
2018,37,025,tenure,Renter,0.6261164886403178,1.235265200957494,1.3456231450091358,1,1,1,0.5038545518094677,0.7323914616556578,1.0470272414717792,1,1,1
2017,37,025,tenure,Renter,0.5190984991674854,1.2408064244295252,1.0998240000073893,1,1,1,0.19585060774951613,0.5891247047259514,0.883549416825238,1,1,1
2016,37,025,tenure,Renter,0.726293459458617,1.2004905964235268,1.4773477796981824,1,1,1,0.45170175629977083,0.8616288323927482,1.0526156043119468,1,1,1
2015,37,025,tenure,Renter,0.5191916473328064,1.0474448476616984,1.192327188799845,1,1,1,0.3181561656407058,0.6968843469852172,0.987842415465112,1,1,1
2014,37,025,tenure,Renter,0.554866427962134,1.1420432890651357,1.1604054301667768,1,1,1,0.3524036365089376,0.6482751832816352,0.9641401887719974,1,1,1
2024,37,027,tenure,All,1.8700874509948144,1.9061517221170814,1.5846021572563707,2,2,2,0.6837711099513227,0.8479157628257128,0.9378864392128347,2,2,2
2023,37,027,tenure,All,2.2057230330134505,2.0071995145430668,1.5088601218060294,2,2,2,0.6361525022871933,0.7090595794136555,0.8644301195122751,2,2,2
2022,37,027,tenure,All,1.9631435671262274,1.8649292638665689,1.6456625186660014,2,2,2,0.6523277679383342,0.710727782988913,0.9284984975019817,2,2,2
2021,37,027,tenure,All,1.9622687898032436,2.1488150016032104,1.6604417930758035,2,2,2,0.8002507105325968,0.9436253245477897,0.988812750976962,2,2,2
2019,37,027,tenure,All,2.5184952127123923,2.6027481184722485,1.9717800558344736,2,2,2,0.7199411867640907,0.8371834580220275,0.9394074798039562,2,2,2
2018,37,027,tenure,All,1.7294291315543449,1.7827092201387125,1.6488594545388522,2,2,2,0.782678361420854,0.8298040213619536,0.993559138416618,2,2,2
2017,37,027,tenure,All,1.8343608578008317,1.8977032628839832,1.8611695290640262,2,2,2,0.8441307407237226,0.8943986210149397,1.016545296682701,2,2,2
2016,37,027,tenure,All,1.5652706185567002,1.56116126748097,1.5980771206291247,2,2,2,0.6585695876288659,0.7213076060659704,0.9725900884751647,2,2,2
2015,37,027,tenure,All,1.6463908033255945,1.5450325111864105,1.5701210008416855,2,2,2,0.7390535418216657,0.7381853278686379,0.9374201530419275,2,2,2
2014,37,027,tenure,All,1.618626603972984,1.625513266679899,1.5327507646630125,2,2,2,0.7006832671419242,0.7294324254945925,0.9323598378027004,2,2,2
2024,37,027,tenure,Owner,3.103484662604666,2.695531222761168,2.040763568761462,2,2,2,0.8045645055366036,0.8710445896732174,0.967896639137215,2,2,2
2023,37,027,tenure,Owner,2.9479062895264114,2.466231362553984,1.8354617059966198,2,2,2,0.7114063660140963,0.7363469628744591,0.8528121723719356,2,2,2
2022,37,027,tenure,Owner,3.3368775313659707,2.5600884191257802,1.8863988669085419,2,2,2,0.867180561669,0.8437754556893198,0.9409910736732285,2,2,2
2021,37,027,tenure,Owner,2.4213518037853303,2.509570390170887,1.8906194876655322,2,2,2,0.8387149071905952,0.912353122957189,0.98273646160069,2,2,2
2019,37,027,tenure,Owner,3.7253281785584504,3.5939891920391744,2.1974439538380364,2,2,2,0.8366683847440161,0.8728487191601748,0.9447619931184459,2,2,2
2018,37,027,tenure,Owner,2.0212532244812804,2.0001192897929116,1.775363603177888,2,2,2,0.7873541032582161,0.8233822965310089,0.9365379199034004,2,2,2
2017,37,027,tenure,Owner,2.233177361462572,2.1890954772796634,1.9369056769160145,2,2,2,0.8730261031498853,0.8803731185573059,0.9947115840890105,2,2,2
2016,37,027,tenure,Owner,2.2326224328593987,2.0499880980718865,1.8552918911049634,2,2,2,0.7398630858346495,0.7094739347774336,0.9154170912796626,2,2,2
2015,37,027,tenure,Owner,2.01168346820282,1.8556117572612119,1.7874025348991898,2,2,2,0.7819042734927,0.8041638213400774,0.9371232052902512,2,2,2
2014,37,027,tenure,Owner,2.467536347852555,2.4093523688964993,1.8752626236961023,2,2,2,0.8779339835322976,0.8944202421996668,0.9560802337589956,2,2,2
2024,37,027,tenure,Renter,0.8298606319856496,1.158486220773086,1.0250105988811526,2,2,2,0.5818959569477026,0.8260091565529025,0.9010717194244461,2,2,2
2023,37,027,tenure,Renter,NA,NA,1.0463932438873138,NA,NA,2,NA,NA,0.8808810983252927,NA,NA,2
2022,37,027,tenure,Renter,NA,1.076766499344533,1.213970842880405,NA,2,2,NA,0.5598799940539111,0.9060966409414123,NA,2,2
2021,37,027,tenure,Renter,NA,1.6233356905923697,1.2515547082766514,NA,2,2,NA,0.989176674482894,0.9996066563285997,NA,2,2
2019,37,027,tenure,Renter,1.1664469403922089,1.4307812828798652,1.5670146449393938,2,2,2,0.5891684859612976,0.7950156097041197,0.929803277266214,2,2,2
2018,37,027,tenure,Renter,1.2743544666502595,1.4350911769420576,1.4193784381368344,2,2,2,0.7753869427155867,0.8400717491780166,1.0969967515041694,2,2,2
2017,37,027,tenure,Renter,1.185818922562942,1.410853380868211,1.6901679376929064,2,2,2,0.7971420777792274,0.9178320343985886,1.0658427550952556,2,2,2
2016,37,027,tenure,Renter,0.9255426552246341,1.0805149210064366,1.2953081619454587,2,2,2,0.580641090358405,0.7329432416617905,1.0398887462998416,2,2,2
2015,37,027,tenure,Renter,1.1118023155348191,1.0670143828038563,1.2241305727218594,2,2,2,0.6763435285985829,0.6366366366366366,0.9378930007700019,2,2,2
2014,37,027,tenure,Renter,0.6962380280804816,0.7482168615799999,1.063222707016616,2,2,2,0.5080903124185345,0.5447730763101403,0.8998430324827226,2,2,2
2024,37,029,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,37,029,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,37,029,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,37,029,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,37,029,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37,029,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,029,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,37,029,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,37,029,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,37,029,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,37,029,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,37,029,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,37,029,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,37,029,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,37,029,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37,029,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,029,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,37,029,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,37,029,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,37,029,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,37,029,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,37,029,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,37,029,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,37,029,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,37,029,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37,029,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,029,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,37,029,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,37,029,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,37,029,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,37,031,tenure,All,1.5433572144106764,1.6959024729222425,1.5851186129579329,2,2,2,0.6212723457550247,0.8408491715421906,1.00797660068618,2,2,2
2023,37,031,tenure,All,1.5573911703499284,1.5640146020549943,1.582779903180727,2,2,2,0.5630098572186159,0.6473699172752513,0.8999298245113638,2,2,2
2022,37,031,tenure,All,1.329331858546888,1.6517040024011524,1.5933295537197572,2,2,2,0.47448520255477,0.7549327019527206,0.9509325943969018,2,2,2
2021,37,031,tenure,All,1.4496929592352112,1.6033513456129709,1.4909681196656979,2,2,2,0.4788710832804306,0.7520744865737087,0.9198253976516553,2,2,2
2019,37,031,tenure,All,1.4968138707765273,1.6094591431456151,1.5908241471132047,2,2,2,0.5604623592175461,0.7275984758268437,0.8940030753602513,2,2,2
2018,37,031,tenure,All,1.362287539099007,1.4898281018480115,1.5230905264487882,2,2,2,0.5740641888451989,0.7816071106229494,0.9832886484842182,2,2,2
2017,37,031,tenure,All,1.5971494755351616,1.6096319733236,1.6210844965689162,2,2,2,0.7114516836460002,0.8642542369983682,1.0092373235601337,2,2,2
2016,37,031,tenure,All,1.3357695826573857,1.4115056425813781,1.6649315115202086,2,2,2,0.5932043454607961,0.7146698542562288,1.0558891528985093,2,2,2
2015,37,031,tenure,All,1.559628464944628,1.5407182511231279,1.591278225441115,2,2,2,0.6075515584233563,0.7561469461171797,1.0475251355336326,2,2,2
2014,37,031,tenure,All,1.2364293158097885,1.4442965252116955,1.5526592829411996,2,2,2,0.5965251815976857,0.7944745818506654,1.0190255292616561,2,2,2
2024,37,031,tenure,Owner,2.651275978016661,2.233172811636839,1.7612558523571151,2,2,2,0.8751964976956835,0.9668478905011926,1.0064203423554614,2,2,2
2023,37,031,tenure,Owner,2.3014004682415923,1.9956958351177623,1.789202199589529,2,2,2,0.615551834117097,0.6244690693185068,0.8650386644783765,2,2,2
2022,37,031,tenure,Owner,2.097515391380826,2.1277451824851674,1.8054688735702868,2,2,2,0.6321459982409847,0.7891208438608286,0.9139636309898691,2,2,2
2021,37,031,tenure,Owner,2.559494900437107,2.304111111111112,1.747756429560923,2,2,2,0.6054719119313581,0.8186666666666673,0.8825513461422635,2,2,2
2019,37,031,tenure,Owner,2.322162771050409,2.158974316484714,1.9167538326177556,2,2,2,0.6992396508025908,0.7233805942460401,0.898313123000574,2,2,2
2018,37,031,tenure,Owner,1.989923283424231,1.9213292186534239,1.714891379421577,2,2,2,0.6393261593686608,0.8804600168147257,1.0092395642400578,2,2,2
2017,37,031,tenure,Owner,2.3531171743100052,2.2073609551604148,1.930342170796459,2,2,2,0.8992297748461967,1.076602867280163,1.0760337807737832,2,2,2
2016,37,031,tenure,Owner,2.004104689625233,1.83871225641196,1.8132271365801218,2,2,2,0.6756469015831487,0.6585695057994101,0.9701798087248441,2,2,2
2015,37,031,tenure,Owner,2.455372475105062,2.08286842298465,1.7690680866692121,2,2,2,0.656490637691947,0.7547667787395053,0.9163411594506132,2,2,2
2014,37,031,tenure,Owner,1.7872784496465275,1.8683663287774104,1.6115754513324787,2,2,2,0.7337938467291856,0.8804721273531992,0.9435966029188485,2,2,2
2024,37,031,tenure,Renter,0.5741906168540658,1.1046346465985921,1.3250138436871002,2,2,2,0.39914883412426067,0.7021871548436888,1.010274753055425,2,2,2
2023,37,031,tenure,Renter,NA,0.9394327835637861,1.2451827716900814,NA,2,2,NA,0.680504212135215,0.9569932122676452,NA,2,2
2022,37,031,tenure,Renter,0.35097881812998444,1.0473749081239243,1.26603969072739,2,2,2,0.27368954341701895,0.7115312280913573,1.0079685412311943,2,2,2
2021,37,031,tenure,Renter,0.4583340885477074,0.8848690159839826,1.0992503404310046,2,2,2,0.3657816662772808,0.6837981570183868,0.97668510706092,2,2,2
2019,37,031,tenure,Renter,0.5800750703784797,0.9363678336185406,1.053223695596601,2,2,2,0.4063184235220519,0.7327648835520432,0.8868939237225034,2,2,2
2018,37,031,tenure,Renter,0.5782444704534305,0.8776736244260555,1.2024247672584878,2,2,2,0.4925388836061173,0.6413681940252968,0.9399021359971724,2,2,2
2017,37,031,tenure,Renter,0.7156991734313292,0.8233662712249967,1.1343899251933691,2,2,2,0.49250442507246717,0.58492623057459,0.904116332806375,2,2,2
2016,37,031,tenure,Renter,0.6479307045763891,0.9630891733845038,1.4649063360055072,2,2,2,0.5083558993472859,0.7735554598655503,1.1714962492282937,2,2,2
2015,37,031,tenure,Renter,0.749898392653717,0.9846759263689638,1.3672922275791688,2,2,2,0.5633118607591671,0.757562479150392,1.2127953797617557,2,2,2
2014,37,031,tenure,Renter,0.6052349011662925,0.9140069731126033,1.4571316859116115,2,2,2,0.4392349011662924,0.6869366258285431,1.1413271703357315,2,2,2
2024,37,033,tenure,All,NA,NA,1.807993386193177,NA,NA,3,NA,NA,1.1329160552165976,NA,NA,3
2023,37,033,tenure,All,NA,NA,1.6573506389924786,NA,NA,3,NA,NA,0.9378296593418387,NA,NA,3
2022,37,033,tenure,All,NA,NA,1.8344100614450278,NA,NA,3,NA,NA,0.8356971952554593,NA,NA,3
2021,37,033,tenure,All,NA,NA,1.5016514407463255,NA,NA,3,NA,NA,0.8834120200629137,NA,NA,3
2019,37,033,tenure,All,NA,NA,1.8020668909186217,NA,NA,3,NA,NA,1.0741268311808596,NA,NA,3
2018,37,033,tenure,All,NA,NA,1.6706025235787905,NA,NA,3,NA,NA,0.8830323172904064,NA,NA,3
2017,37,033,tenure,All,NA,NA,1.6945830485116071,NA,NA,3,NA,NA,0.9409486132071421,NA,NA,3
2016,37,033,tenure,All,NA,NA,1.6640923672106527,NA,NA,3,NA,NA,0.9329985923340387,NA,NA,3
2015,37,033,tenure,All,NA,NA,1.6363347398273405,NA,NA,3,NA,NA,1.1174709829798422,NA,NA,3
2014,37,033,tenure,All,NA,NA,2.3342433506247566,NA,NA,3,NA,NA,1.511658099011118,NA,NA,3
2024,37,033,tenure,Owner,NA,NA,1.859550897182409,NA,NA,3,NA,NA,0.9073766530273563,NA,NA,3
2023,37,033,tenure,Owner,NA,NA,1.869643658831755,NA,NA,3,NA,NA,0.9437512051489713,NA,NA,3
2022,37,033,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,37,033,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,37,033,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37,033,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,033,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,37,033,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,37,033,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,37,033,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,37,033,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,37,033,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,37,033,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,37,033,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,37,033,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,37,033,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,033,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,37,033,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,37,033,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,37,033,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,37,035,tenure,All,1.5860495867768596,1.6509303398431494,1.6412869320002563,1,1,1,0.4929586776859504,0.6188938438669332,0.9161379221944498,1,1,1
2023,37,035,tenure,All,2.0464973998164577,1.793586070090368,1.7681088167813832,1,1,1,0.6302386050780056,0.7524245095878334,0.9443133398885611,1,1,1
2022,37,035,tenure,All,2.0947584239614905,1.8551823763091368,1.7582541142798733,1,1,1,0.49358174362631485,0.6043096183941254,0.9122627687485093,1,1,1
2021,37,035,tenure,All,1.8163853727144867,1.8863551634149371,1.9052955477890898,1,1,1,0.5677215189873418,0.6241456443395054,0.8829965050904118,1,1,1
2019,37,035,tenure,All,1.5364874192131517,1.640583159773877,1.7832031952790472,1,1,1,0.6301687896090857,0.6665873252008331,0.9305890396171422,1,1,1
2018,37,035,tenure,All,1.6796296296296296,1.6665846305297483,1.8889273489481173,1,1,1,0.5584362139917696,0.638159109087553,0.9773470251144186,1,1,1
2017,37,035,tenure,All,1.6249915386177487,1.6508982809874628,2.016646949467636,1,1,1,0.7379002233804914,0.7609538580845289,0.978958931891161,1,1,1
2016,37,035,tenure,All,1.6805575513723237,1.7301144292492325,1.7034583714547118,1,1,1,0.6252335105618624,0.6526653642199274,0.8867703568161025,1,1,1
2015,37,035,tenure,All,1.4677732650538584,1.5489467849223946,1.551794414546381,1,1,1,0.6797339454941432,0.727549889135255,0.9550998312263159,1,1,1
2014,37,035,tenure,All,1.6713919589940733,1.7300233909303553,1.6841617658905985,1,1,1,0.6158897965721608,0.7278352071229156,0.972045436236204,1,1,1
2024,37,035,tenure,Owner,2.5964621337755664,2.4640699179974104,2.005307467057101,1,1,1,0.5363460475400774,0.6613077255071212,0.8570644216691069,1,1,1
2023,37,035,tenure,Owner,2.863370113063615,2.378298250815298,2.039698381015746,1,1,1,0.6413295191390819,0.7305069670916099,0.8791860722998448,1,1,1
2022,37,035,tenure,Owner,3.3991298743151788,2.987615726824576,2.1371958153286332,1,1,1,0.6730583306477602,0.7596489118672598,0.9550261541960428,1,1,1
2021,37,035,tenure,Owner,2.7358780760626398,2.769230769230769,2.3532992792666714,1,1,1,0.5880872483221476,0.6572734196496572,0.8902805961794136,1,1,1
2019,37,035,tenure,Owner,2.220584849182593,2.339165841311764,2.17701726844584,1,1,1,0.8566658991480544,0.8812589413447782,0.9543485086342229,1,1,1
2018,37,035,tenure,Owner,2.3252936765808547,2.2090868989854435,2.0546697038724373,1,1,1,0.6465883529117721,0.7209969122187914,0.9497595545431536,1,1,1
2017,37,035,tenure,Owner,2.217386018237082,2.2232455117743064,2.3025241276911657,1,1,1,0.813130699088146,0.8374912567031942,0.9377134372680029,1,1,1
2016,37,035,tenure,Owner,2.9460889697370596,2.8704453441295548,2.106813598386632,1,1,1,0.7612039027617,0.7751479289940828,0.8688418323249784,1,1,1
2015,37,035,tenure,Owner,2.1825525040387723,2.131606458357533,1.7835168104730734,1,1,1,0.7181558344724742,0.744685793936578,0.9012793811365665,1,1,1
2014,37,035,tenure,Owner,2.3096582000627155,2.2108155002891845,1.974511672224869,1,1,1,0.7389463781749764,0.7831116252168884,0.9134508496109258,1,1,1
2024,37,035,tenure,Renter,0.6592724046140195,0.9150473586563812,1.238490616983934,1,1,1,0.45316263151223224,0.5805097158480617,0.9815039827190496,1,1,1
2023,37,035,tenure,Renter,1.000871839581517,1.056669572798605,1.3754208754208754,1,1,1,0.6160418482999128,0.7800473284344253,1.0384800384800386,1,1,1
2022,37,035,tenure,Renter,0.4796488427773344,0.7200192840785826,1.1915653430830713,1,1,1,0.2713487629688747,0.44859587802820294,0.8483122183487799,1,1,1
2021,37,035,tenure,Renter,0.8859649122807017,1.0398003894839338,1.3732236350037397,1,1,1,0.5471137521222411,0.5923807205452775,0.8743455497382199,1,1,1
2019,37,035,tenure,Renter,0.7170045510964005,0.8180875874578907,1.2546772290578123,1,1,1,0.3588470555785409,0.41383778180875874,0.8987021742794539,1,1,1
2018,37,035,tenure,Renter,0.8941927637579812,0.9819067501739736,1.6320486417573796,1,1,1,0.45120097294010336,0.5336116910229645,1.020103952142787,1,1,1
2017,37,035,tenure,Renter,0.8808796579108125,0.9389501160092807,1.6390468719356737,1,1,1,0.6434025656689065,0.6657482598607889,1.0334379290056874,1,1,1
2016,37,035,tenure,Renter,0.7082962774742726,0.8042983565107459,1.2868090171862212,1,1,1,0.5207724558505907,0.5532237673830595,0.9052897849862361,1,1,1
2015,37,035,tenure,Renter,0.8245358980093939,1.017071360407168,1.2850390464447186,1,1,1,0.6451576828450011,0.7119075389672357,1.0170571311138512,1,1,1
2014,37,035,tenure,Renter,1.0049115913555993,1.2053021934669401,1.3852190974493133,1,1,1,0.48739358218729534,0.6675082846772921,1.0323741007194245,1,1,1
2024,37,037,tenure,All,1.8076178215048795,1.8610060139442643,1.6781199103307491,2,2,2,0.7043256404349217,0.9061172400177256,1.0026227796754712,2,2,2
2023,37,037,tenure,All,2.3266896574414435,1.8934574633189762,1.4365286959276136,2,2,2,0.6070166329182829,0.864442026280409,0.9098356884848124,2,2,2
2022,37,037,tenure,All,1.6144470983586396,1.7659373550434063,1.3933740179738427,2,2,2,0.49803997455239285,0.7671940785139759,0.9248598635127275,2,2,2
2021,37,037,tenure,All,1.7607356309561486,1.8897918783948513,1.7445356186635452,2,2,2,0.6950734444995098,0.9095464267854217,1.0641532562098126,2,2,2
2019,37,037,tenure,All,1.5466234257054512,1.8372320256166077,1.4638922601400868,2,2,2,0.6349971401903731,0.9033692916404309,0.9782335012605813,2,2,2
2018,37,037,tenure,All,1.4850356632080253,1.6181157405728617,1.569761025600678,2,2,2,0.5395231722036048,0.8021106996150787,0.9428440402412319,2,2,2
2017,37,037,tenure,All,1.5772277533839831,1.6582421382962842,1.4998659712230944,2,2,2,0.5060957801036079,0.8294738251339702,0.9501949065018627,2,2,2
2016,37,037,tenure,All,1.3838560240320594,1.6049990925018816,1.6254163783110334,2,2,2,0.6348943258317821,0.8470488629230589,1.0516155677022916,2,2,2
2015,37,037,tenure,All,1.5676035771979127,1.587260222655046,1.5450200104599734,2,2,2,0.6979013295409499,0.8308678211175272,0.9999130054751529,2,2,2
2014,37,037,tenure,All,1.3248120289909404,1.6290235815502623,1.6405317778406106,2,2,2,0.6075847419742794,0.8658200406686304,1.099819462215235,2,2,2
2024,37,037,tenure,Owner,2.406692559882627,2.1843181883139495,1.8045950459283746,2,2,2,0.8006281725604414,0.9263135479427205,0.9195283925757342,2,2,2
2023,37,037,tenure,Owner,3.049478706485244,2.3217610062893086,1.6617904627054056,2,2,2,0.5702420922424457,0.8961844863731658,0.9277469197206647,2,2,2
2022,37,037,tenure,Owner,2.5733004932278156,2.342857343843316,1.649628784322397,2,2,2,0.608578173982268,0.8585486076261808,0.9836365889184382,2,2,2
2021,37,037,tenure,Owner,2.313582208101668,2.2547737863753663,1.9742468474203783,2,2,2,0.6749801429706117,0.8264758732985895,0.9910006497017478,2,2,2
2019,37,037,tenure,Owner,NA,2.5353784683784273,1.7584619259852174,NA,2,2,NA,0.9171566803960145,1.0024504026740295,NA,2,2
2018,37,037,tenure,Owner,NA,1.912913531897353,1.7551099611901675,NA,2,2,NA,0.79851592291044,0.8965071151358343,NA,2,2
2017,37,037,tenure,Owner,2.397153024911032,1.8548001411722959,1.706736641280383,2,2,2,0.5688612099644129,0.7661352574035243,0.9020096443137509,2,2,2
2016,37,037,tenure,Owner,1.806582290500232,2.0166508886973316,2.0185359611456635,2,2,2,0.7546550956394188,0.8945871303080686,1.0954170580826963,2,2,2
2015,37,037,tenure,Owner,2.2394860985646883,1.8557429909581926,1.7416675873103182,2,2,2,0.8665562581551742,0.8141784384633398,0.9818033802900773,2,2,2
2014,37,037,tenure,Owner,1.907141316195839,1.960124475322043,1.8354522744442134,2,2,2,0.6070175538196021,0.7710233029381963,0.9949048095035445,2,2,2
2024,37,037,tenure,Renter,NA,NA,1.423350676610062,NA,NA,2,NA,NA,1.1700066154615156,NA,NA,2
2023,37,037,tenure,Renter,NA,1.207331758063575,1.0023650683246879,NA,2,2,NA,0.8135918332919464,0.875314050661279,NA,2,2
2022,37,037,tenure,Renter,NA,1.1064137608658817,0.9767141256742219,NA,2,2,NA,0.6627593760350263,0.8292912837503614,NA,2,2
2021,37,037,tenure,Renter,NA,1.4209526001404953,1.3928758276280715,NA,2,2,NA,1.0162551087484637,1.1761409481373937,NA,2,2
2019,37,037,tenure,Renter,NA,1.2318070019633791,1.0735272078331304,NA,2,2,NA,0.8914130176380239,0.946141154073878,NA,2,2
2018,37,037,tenure,Renter,NA,1.2492193039954125,1.2949461656972066,NA,2,2,NA,0.8066090383260804,1.0115472973745827,NA,2,2
2017,37,037,tenure,Renter,NA,1.4050373014126767,1.2123366358707404,NA,2,2,NA,0.9110661870626034,1.0171675537451366,NA,2,2
2016,37,037,tenure,Renter,NA,1.1206670100194878,1.0895469376589266,NA,2,2,NA,0.7911173493162184,0.9919088495056813,NA,2,2
2015,37,037,tenure,Renter,NA,1.2338676136924136,1.2676632510609707,NA,2,2,NA,0.8528353556278976,1.0254552828614945,NA,2,2
2014,37,037,tenure,Renter,NA,1.2227226046719288,1.3566770104744186,NA,2,2,NA,0.9821471417706368,1.2526023909358817,NA,2,2
2024,37,039,tenure,All,2.620888891640285,2.3772651681541928,1.9033358920096946,3,3,3,0.7617471801822171,0.8783417392751709,1.112778383220142,3,3,3
2023,37,039,tenure,All,2.375657107118409,2.1164284158204834,1.8090539703146282,3,3,3,0.9626363515562159,0.997000722785128,1.111099219183407,3,3,3
2022,37,039,tenure,All,1.9151884353134063,1.844844542268677,1.7201413010245545,3,3,3,0.8338538513659322,0.8576102665728633,1.0463908944323383,3,3,3
2021,37,039,tenure,All,1.870376631076367,2.015862543984442,1.6769622016859358,3,3,3,0.8249189310277871,0.9192451256329653,0.9997923253507005,3,3,3
2019,37,039,tenure,All,1.6590974833670797,1.6784155319564782,1.6618922506669176,3,3,3,0.5432455886606882,0.6396507915825135,0.9004972519214127,3,3,3
2018,37,039,tenure,All,1.9069043229747513,1.8999847868472628,1.651054014769515,3,3,3,0.7151374247873887,0.7191104255851981,0.9049091865613812,3,3,3
2017,37,039,tenure,All,1.7228573974830508,1.7228573974830508,1.7690033021162086,3,3,3,0.7591913734581354,0.7591913734581354,1.1014893214349684,3,3,3
2016,37,039,tenure,All,1.8296550345011107,1.8296550345011107,1.8047181861280548,3,3,3,0.7036534745493269,0.7036534745493269,1.0532410476860947,3,3,3
2015,37,039,tenure,All,1.6751596125434272,1.6913160382117294,1.6788049539551306,3,3,3,0.8043686341444443,0.8192611392410857,1.1041668889833793,3,3,3
2014,37,039,tenure,All,1.6427646209045887,1.8148312636067014,1.699664397537616,3,3,3,0.7553779027349276,0.9642238898765046,1.186793193701492,3,3,3
