year,state,place,subgroup_type,subgroup,share_affordable_30_ami,share_affordable_50_ami,share_affordable_80_ami,share_affordable_30_ami_quality,share_affordable_50_ami_quality,share_affordable_80_ami_quality,share_affordable_available_30_ami,share_affordable_available_50_ami,share_affordable_available_80_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami_quality,share_affordable_available_80_ami_quality
2017,06,60466,tenure,All,1.0420417848802506,1.0144699655173672,1.357982482894185,2,2,2,0.37548607023531966,0.4629753730763916,0.9070279563217596,2,2,2
2016,06,60466,tenure,All,1.0822591511223691,1.0890652326163213,1.4067569237129316,2,2,2,0.4789679275137828,0.6100866647033112,1.05441768276186,2,2,2
2015,06,60466,tenure,All,0.5639828098399289,0.7029839266878813,1.2979839727342288,2,2,2,0.2970013695715782,0.37509744946593415,0.9055583855526118,2,2,2
2014,06,60466,tenure,All,0.8004441940009673,0.9548020317787668,1.441791618301919,2,2,2,0.3689955588585933,0.5337979714239439,1.0522193949482412,2,2,2
2024,06,60620,tenure,All,0.9844864993851844,1.055651607297694,1.3885041015986943,2,2,2,0.4777616024564414,0.6586174963775546,0.9860143149615824,2,2,2
2023,06,60620,tenure,All,0.9746114726733605,1.0563824809422517,1.277187487515638,2,2,2,0.4037803852466357,0.6112682842195332,0.8974212483049759,2,2,2
2022,06,60620,tenure,All,0.7742723269673435,0.9896455741820869,1.1906065888238686,2,2,2,0.41266082296759976,0.6237155925647193,0.8361855497006109,2,2,2
2021,06,60620,tenure,All,1.0339688148562964,1.2034943858344673,1.285921783103567,2,2,2,0.4645839394589495,0.6167568244290434,0.9151322234572294,2,2,2
2019,06,60620,tenure,All,0.7369008549034548,1.0246173276606247,1.3466350743167708,2,2,2,0.3513656979117341,0.64441935322363,0.9702528487262881,2,2,2
2018,06,60620,tenure,All,0.8365240273868473,1.041621604126143,1.3133653143499284,2,2,2,0.3720205114632063,0.575881434247531,0.9297567227692618,2,2,2
2017,06,60620,tenure,All,0.907358906689519,0.9533872048039692,1.2274492803337063,2,2,2,0.40995803974231726,0.5665720899765244,0.8548052063202578,2,2,2
2016,06,60620,tenure,All,0.8113447785753743,0.949373668457117,1.1777702142260973,2,2,2,0.3214145986414867,0.5179488953225095,0.8180168029965981,2,2,2
2015,06,60620,tenure,All,0.9577073655444952,1.0598633043941734,1.215797425186604,2,2,2,0.4555754466930871,0.6858543734145833,0.8833995443124526,2,2,2
2014,06,60620,tenure,All,0.7809169293245821,1.0671711704147742,1.2063846123550983,2,2,2,0.40055739747440655,0.6743297866557296,0.9066167764347748,2,2,2
2024,06,62000,tenure,All,0.8971415456284598,0.9202256748922425,1.0851882728785958,1,1,1,0.26106887592469324,0.3729072555166341,0.6231395698123282,1,1,1
2023,06,62000,tenure,All,0.8804895175130529,0.950906045433484,1.177211129598909,1,1,1,0.2548019917278144,0.35635298322712367,0.6405426339981847,1,1,1
2022,06,62000,tenure,All,0.6420434875541801,0.7816876692901168,1.057543795301855,1,1,1,0.2480417779700559,0.3446108500715389,0.6537485491991891,1,1,1
2021,06,62000,tenure,All,0.7169575666818675,0.7284412307847529,1.0921015947376607,2,2,2,0.2057203096542275,0.2845924004952926,0.6174112224164466,2,2,2
2019,06,62000,tenure,All,0.8523493055097386,0.9052836447714451,1.110245226151318,2,2,2,0.31125003671994567,0.3379049774716871,0.6421528803571632,2,2,2
2018,06,62000,tenure,All,0.8058574168256399,0.8682912957810892,1.1685439580834107,2,2,2,0.22370988252419718,0.3006375264777875,0.6512205940211342,2,2,2
2017,06,62000,tenure,All,0.7662872519457565,0.7513427049319671,1.0504928918982777,2,2,2,0.2573837990271739,0.2929639934009396,0.611205732873178,2,2,2
2016,06,62000,tenure,All,0.6854153075781358,0.7046611932073884,1.099836883983476,2,2,2,0.2443801441980314,0.32873112033566704,0.6825590882948848,2,2,2
2015,06,62000,tenure,All,0.6930643463707101,0.7109437048617814,1.1258810476142331,2,2,2,0.2678211807654725,0.32229274793918805,0.7371660825589907,2,2,2
2014,06,62000,tenure,All,0.7422476299413727,0.7145009585958316,1.1141348909786974,2,2,2,0.23837710185874447,0.3086046894212781,0.7097672213690036,2,2,2
2024,06,62938,tenure,All,0.7035014006459301,1.0106510132240674,1.2109824024281068,1,1,1,0.22237701588544553,0.4462960548901755,0.7731470601524806,1,1,1
2023,06,62938,tenure,All,0.8870508063506329,0.9866386114021759,1.1575197636830554,1,1,1,0.27058506709194496,0.4125719603412918,0.7214384601138646,1,1,1
2022,06,62938,tenure,All,1.207056417449734,1.1362938260395972,1.246070534592005,1,1,1,0.3226717172519515,0.47212295019216005,0.6875421975065136,1,1,1
2021,06,62938,tenure,All,1.0056901384449708,1.0374997497901361,1.233336604449194,1,1,1,0.09708255995247718,0.3665746285321818,0.5990881703749859,1,1,1
2019,06,62938,tenure,All,0.9897701731198525,1.2633682176770702,1.2644442221113468,1,1,1,0.31900909528699056,0.5353884469762411,0.7974310432681313,1,1,1
2018,06,62938,tenure,All,0.6471213490331533,0.8826107484409051,1.273919941760115,1,1,1,0.1707667387012163,0.39481644308146197,0.7265091122828025,1,1,1
2017,06,62938,tenure,All,0.6404289408602637,0.8616404556099972,1.2321693524541106,1,1,1,0.25171185833027687,0.3986287443517818,0.7374373723804025,1,1,1
2016,06,62938,tenure,All,0.8995227516085234,1.1417418080847317,1.3371977798440076,1,1,1,0.32599179487811714,0.5499126331441171,0.831106667283041,1,1,1
2015,06,62938,tenure,All,0.8138801767715599,1.115414314769631,1.2930207381245566,1,1,1,0.243977923907743,0.4557036352588023,0.784112208040958,1,1,1
2014,06,62938,tenure,All,0.8133608875258196,0.8929691524682302,1.2507296044133678,1,1,1,0.3140221290529257,0.40633939731000834,0.7793285998306809,1,1,1
2024,06,64000,tenure,All,0.8171891715436631,1.0461304736187274,1.4223471313276763,1,1,1,0.29017466763442396,0.5041691945312122,0.9055884934727332,1,1,1
2023,06,64000,tenure,All,0.8686006939323883,0.9688178459068261,1.334528694471948,1,1,1,0.3503969633096673,0.5224073788411449,0.8603976841828396,1,1,1
2022,06,64000,tenure,All,0.6808288732716083,0.9748529616598313,1.345706044935745,1,1,1,0.26310959703633435,0.48998163487421587,0.856785107377627,1,1,1
2021,06,64000,tenure,All,0.7961365778277191,0.9577862498887093,1.2723617603978374,2,2,2,0.31000646542572013,0.46865955576164703,0.8030480351042931,2,2,2
2019,06,64000,tenure,All,0.7394865681265924,0.9698279509004749,1.3431792756133905,2,2,2,0.303226708597573,0.48482565391503907,0.8394126403250294,2,2,2
2018,06,64000,tenure,All,0.7486582224916892,1.0679276537615907,1.339059172083885,2,2,2,0.29217443850362723,0.5866049364075092,0.8881473671519581,2,2,2
2017,06,64000,tenure,All,0.5958894136691015,0.8719319216227371,1.2242601646817217,2,2,2,0.2503349805862955,0.48955836624791177,0.8060258963051111,2,2,2
2016,06,64000,tenure,All,0.70688335643571365,0.946890697431433,1.271593964239937,2,2,2,0.30926156907872177,0.5169861842528077,0.8399431648382839,2,2,2
2015,06,64000,tenure,All,0.6760034621906803,0.9071820363881815,1.2763084026411629,2,2,2,0.3166419488595771,0.5349225015070547,0.8719189707032688,2,2,2
2014,06,64000,tenure,All,0.7142845191950614,1.017959856751027,1.33178215909488,2,2,2,0.33391393808638165,0.6030258736670875,0.953396712147097,2,2,2
2024,06,64224,tenure,All,0.7110565971613813,0.8668706962509559,1.168079432436011,1,1,1,0.2637112318205713,0.4757897037927642,0.8301508738289385,1,1,1
2023,06,64224,tenure,All,0.8378433575002554,1.094433373409795,1.225526031662703,1,1,1,0.35831716532216895,0.5403216847519249,0.8298973750780914,1,1,1
2022,06,64224,tenure,All,0.9585654948840034,0.8924839340597931,1.3577856247864226,1,1,1,0.39580589605916316,0.46957250628667224,0.8584500892280824,1,1,1
2021,06,64224,tenure,All,1.285526535923413,1.0635118248914923,1.3718614835263945,1,1,1,0.4382996451671104,0.47970590176609823,0.8326634511139043,1,1,1
2019,06,64224,tenure,All,0.7957665903890158,0.8785678984378139,1.202203102204672,1,1,1,0.25486270022883295,0.359211321819635,0.7807563786613799,1,1,1
2018,06,64224,tenure,All,1.0523161645610621,0.9422499604992884,1.1045002568025586,1,1,1,0.37123420796890194,0.4145204613683044,0.7386465982659731,1,1,1
2017,06,64224,tenure,All,0.7587109267916413,0.8801032642957524,1.0938031191490236,1,1,1,0.25589769775362803,0.43249470545371377,0.7287530740439941,1,1,1
2016,06,64224,tenure,All,0.9361673414304994,0.8596948000289286,1.0802665450482167,1,1,1,0.3862348178137652,0.4345121863021625,0.7231296606933374,1,1,1
2015,06,64224,tenure,All,0.6455862332664496,0.7798410752455573,1.0703998368953043,1,1,1,0.25637193312506396,0.3530839189493607,0.7462225077878191,1,1,1
2014,06,64224,tenure,All,0.8715169610810026,0.8947283658556623,1.1975793384012636,1,1,1,0.36614821284703825,0.47481830227991434,0.8485177470716313,1,1,1
2024,06,65000,tenure,All,0.6324238533187679,0.7765704157886647,1.1122042450561687,2,2,2,0.2864520935186701,0.46551545947445677,0.7746348833210741,2,2,2
2023,06,65000,tenure,All,0.6888956288730711,0.8722209054569824,1.0968198774701534,2,2,2,0.2905745628904202,0.4610824229286244,0.7485171903790271,2,2,2
2022,06,65000,tenure,All,0.7381246728470159,0.9837643164577319,1.2399032732041428,2,2,2,0.25929523418298084,0.5101923054620425,0.8298350135873857,2,2,2
2021,06,65000,tenure,All,0.9188966145469748,0.9385315252259661,1.3479371477229394,3,3,3,0.3758713494857304,0.5442518382521894,0.8377013027008848,3,3,3
2019,06,65000,tenure,All,0.7828081331650804,0.8533591895324973,1.2321627481949957,3,3,3,0.34945127405611537,0.48068028030488685,0.8537507258530015,3,3,3
2018,06,65000,tenure,All,0.7301285772603643,0.8892373458433249,1.2392683910902462,3,3,3,0.35971222651351087,0.5265940226964654,0.8241915834181158,3,3,3
2017,06,65000,tenure,All,0.838562422792964,0.9234707656428566,1.2876671655851777,3,3,3,0.34019108154696936,0.4715579578335615,0.9059596937648267,3,3,3
2016,06,65000,tenure,All,0.6574397255733468,0.8562198617791487,1.1854012594372796,3,3,3,0.3242539430422945,0.502387875811661,0.9174011837109555,3,3,3
2015,06,65000,tenure,All,0.566096728183537,0.744266679136348,1.2055696444498452,3,3,3,0.24998131776301316,0.4201901266204132,0.9125982324862729,3,3,3
2014,06,65000,tenure,All,0.6015152792775873,0.7937092656457836,1.2011212257872261,3,3,3,0.30671994968056526,0.458222892568092,0.9186363671051722,3,3,3
2024,06,65042,tenure,All,0.9526475718581618,0.966435564844925,1.2921258446866537,1,1,1,0.46472563522637966,0.5845520826410627,0.8417551172925067,1,1,1
2023,06,65042,tenure,All,1.2126473676264553,1.020519119236847,1.2715940671874293,1,1,1,0.3618353397503808,0.5361899245987964,0.8212158065916446,1,1,1
2022,06,65042,tenure,All,0.6836110216590899,0.8946596749411884,1.16620774971849,1,1,1,0.3182361210644916,0.523287201123037,0.760266124752077,1,1,1
2021,06,65042,tenure,All,1.1405772574608894,1.1489746306494935,1.39817944714282,1,1,1,0.26358821054849024,0.49711068680699855,0.7658391259245695,1,1,1
2019,06,65042,tenure,All,1.0796695649945116,1.0909960112188086,1.331195306948289,1,1,1,0.27571217055982616,0.5122806523820278,0.8691942858646668,1,1,1
2018,06,65042,tenure,All,0.9987758655054648,0.9021662517050982,1.2191560308662444,1,1,1,0.3258041460134621,0.4408373512763778,0.8581577393862675,1,1,1
2017,06,65042,tenure,All,0.8255555365265953,0.8856539398342536,1.1868792944498312,1,1,1,0.39697661150394725,0.46819134351408803,0.7828971664664532,1,1,1
2016,06,65042,tenure,All,1.015943134695055,0.8742047157236124,1.1956451577390386,1,1,1,0.38328907633071047,0.45135640905214036,0.7759889592291255,1,1,1
2015,06,65042,tenure,All,1.1773073488722325,0.9663583295431637,1.2457278281735753,1,1,1,0.37203874087386707,0.47170000153923874,0.8525886947189868,1,1,1
2014,06,65042,tenure,All,0.9698454744619944,1.0675217848954104,1.246756298103854,1,1,1,0.3357043977137588,0.5376612227703289,0.8173502127452548,1,1,1
2024,06,66000,tenure,All,0.6652665950051649,0.8995937348365519,1.229235327181601,1,1,1,0.295593208035176,0.49707425437604746,0.8505923517251669,1,1,1
2023,06,66000,tenure,All,0.6584973176872057,0.883564518045274,1.156069673259442,1,1,1,0.24843125429343627,0.480797186685887,0.7875708989984216,1,1,1
2022,06,66000,tenure,All,0.6582256805870287,0.8694425026713709,1.1825382616106288,1,1,1,0.26844564379859576,0.4775375518056017,0.7914420882639414,1,1,1
2021,06,66000,tenure,All,0.6272211897692999,0.888223947773978,1.2445129140179085,1,1,1,0.24375554142760303,0.4685291973223552,0.8371075662157701,1,1,1
2019,06,66000,tenure,All,0.7412128588055764,0.8485446093548709,1.242686294677571,1,1,1,0.2841582656665307,0.45818952841148536,0.8430072782762572,1,1,1
2018,06,66000,tenure,All,0.6463351693639792,0.7909397654760062,1.1328133964484144,1,1,1,0.23200939588211808,0.42154752552410957,0.7934652621425984,1,1,1
2017,06,66000,tenure,All,0.6554526011329893,0.8252906812441885,1.1013530820622779,1,1,1,0.2394028100793826,0.4373306982713198,0.7509480206610956,1,1,1
2016,06,66000,tenure,All,0.6521514795229536,0.8112157695073349,1.090918618311507,1,1,1,0.21132947555483927,0.4323643269585534,0.7405419397003661,1,1,1
2015,06,66000,tenure,All,0.5845447019426132,0.8479200296642089,1.1217784047938633,1,1,1,0.2404534243166629,0.4740322149118768,0.7682921532968295,1,1,1
2014,06,66000,tenure,All,0.6312418352847234,0.8239372883975765,1.1266327298887033,1,1,1,0.22257123380054428,0.45867194539445294,0.7625740611695752,1,1,1
2024,06,67000,tenure,All,0.9618242242072732,1.214868648777948,1.3884692047040064,1,1,1,0.5751873333051098,0.7965216901884085,0.9534034283436317,1,1,1
2023,06,67000,tenure,All,0.9949254611302957,1.141443535122825,1.299525492664504,1,1,1,0.5665480501979281,0.7655903524601626,0.9159540986781581,1,1,1
2022,06,67000,tenure,All,1.0822515201582539,1.2591447054614835,1.400451180606461,1,1,1,0.6165267334299941,0.793957190555688,0.9479025780274012,1,1,1
2021,06,67000,tenure,All,0.9887232278992663,1.22050195912316,1.3483317397212018,2,2,2,0.5710835729562129,0.8066786685022416,0.961300387499371,2,2,2
2019,06,67000,tenure,All,1.1896328089993633,1.3085683255703677,1.402896005163502,2,2,2,0.6294719713227838,0.7510879624318351,0.887053682434041,2,2,2
2018,06,67000,tenure,All,1.0613972940853826,1.2357543113484315,1.3377318747755618,2,2,2,0.5625742755279276,0.7235769833755026,0.878436248840961,2,2,2
2017,06,67000,tenure,All,1.032131632913082,1.196186810113672,1.3395544887404625,2,2,2,0.5582628532598803,0.711905114412147,0.8631461768593891,2,2,2
2016,06,67000,tenure,All,0.9933923435485471,1.17244449721002,1.3509465583986404,2,2,2,0.5232569671724685,0.6896677464764844,0.8542453498253234,2,2,2
2015,06,67000,tenure,All,0.9069118901103966,1.1706153031722115,1.2596918023390395,2,2,2,0.5526746410380511,0.7210001221647595,0.8525699672622656,2,2,2
2014,06,67000,tenure,All,0.8924611301639622,1.1059007707129094,1.2449592591977963,2,2,2,0.5089373356439123,0.6739482980089917,0.8563091543725142,2,2,2
2024,06,68000,tenure,All,0.8804225012655088,1.135903096978446,1.3917694281284292,1,1,1,0.3808847046277534,0.6389078074991554,0.8876428411430319,1,1,1
2023,06,68000,tenure,All,0.9828095403002554,1.1100540844526636,1.3741865599651926,1,1,1,0.4275644920421322,0.6326486287909232,0.8851420167295309,1,1,1
2022,06,68000,tenure,All,0.9800209371166586,1.0786413480057107,1.3248066405878658,1,1,1,0.402511767167312,0.5885420904424925,0.835884459348681,1,1,1
2021,06,68000,tenure,All,0.9737680789647055,1.1358642656026132,1.3365224827538842,1,1,1,0.4100333508012942,0.6197309928354834,0.8634922395323666,1,1,1
2019,06,68000,tenure,All,1.0536607667534745,1.1044821053546114,1.2725539081077932,1,1,1,0.4418681556610633,0.5975847660381238,0.8114783872679384,1,1,1
2018,06,68000,tenure,All,0.9295528328229066,1.03844101769497,1.2249257127431068,1,1,1,0.3976767221704008,0.5668258953400979,0.7941946510903685,1,1,1
2017,06,68000,tenure,All,0.8678396947502179,1.0113324320639154,1.1568142913343236,1,1,1,0.3704482340105893,0.5448997107920761,0.7212794037002378,1,1,1
2016,06,68000,tenure,All,0.8913498208006656,0.9680618123631032,1.1455816102502094,1,1,1,0.356623662304527,0.54287295303376,0.746569540561809,1,1,1
2015,06,68000,tenure,All,0.8400591842120892,0.9291618781130327,1.1574529881593132,1,1,1,0.3539322150497881,0.5399548898964577,0.7590068831772342,1,1,1
2014,06,68000,tenure,All,0.8647723883311027,0.9186353097277358,1.1283323589613434,1,1,1,0.36966853673391503,0.49730420757686233,0.7315678877192683,1,1,1
2024,06,68084,tenure,All,0.7985055863040892,0.9749432229496063,1.428740129201043,2,2,2,0.2959596472076944,0.4737709800887212,0.8794060388926167,2,2,2
2023,06,68084,tenure,All,0.9023049554705257,0.98304126437715,1.1866931122901745,2,2,2,0.36264596738909843,0.5101749634777477,0.7862054098968604,2,2,2
2022,06,68084,tenure,All,1.087261819688634,1.141933522155269,1.3562976324632865,2,2,2,0.3955967676946785,0.5583485868059073,0.8244037624514298,2,2,2
2021,06,68084,tenure,All,1.0515792588742194,1.3475886568650046,1.3594778738051152,2,2,2,0.4330728541397393,0.7160167737857969,0.9927959403382226,2,2,2
2019,06,68084,tenure,All,1.0531710646591816,1.1625507539568478,1.4669476132548842,2,2,2,0.4079494959857202,0.6232953462284302,0.98627155068152,2,2,2
2018,06,68084,tenure,All,0.9371221980967306,1.0525817097175962,1.3240076138437424,2,2,2,0.34169893825378034,0.5974190926670029,0.9035466512704015,2,2,2
2017,06,68084,tenure,All,0.7493104609461592,0.78160971785106,1.139819165858945,2,2,2,0.377063645391554,0.5561875551676934,0.7621991144439227,2,2,2
2016,06,68084,tenure,All,0.9831297729745762,1.0626928517683576,1.32077059475775,2,2,2,0.42379156621410746,0.627872245622109,0.875218462326989,2,2,2
2015,06,68084,tenure,All,0.9330323066185903,1.052689404954611,1.2790467882748047,2,2,2,0.36965416428751746,0.5431680723984855,0.8498041551809309,2,2,2
2014,06,68084,tenure,All,0.809475536060166,1.1359286309906906,1.4225807890310835,2,2,2,0.30356884437164283,0.6329084345310079,0.918328772204942,2,2,2
2024,06,68196,tenure,All,0.972588431099886,0.8989636815579687,1.2404320075415205,2,2,2,0.24669122814871894,0.4732467874779644,0.8774414390176603,2,2,2
2023,06,68196,tenure,All,0.9139071100753147,1.0173828180033742,1.2401974520885963,2,2,2,0.3401523530095549,0.48399591757901106,0.8994221145353688,2,2,2
2022,06,68196,tenure,All,0.7444040390261628,0.7492600991018791,1.1760373408200975,2,2,2,0.2720920772516814,0.4138996300243093,0.811837465448506,2,2,2
2021,06,68196,tenure,All,0.8782276024099335,0.8996972303277991,1.2572038989294976,2,2,2,0.47698993306012427,0.5434553278720102,0.9642938086028148,2,2,2
2019,06,68196,tenure,All,0.8233102275954727,0.843741914215956,1.1649631872941382,2,2,2,0.2763630402715191,0.4101703167425147,0.8474888011307635,2,2,2
2018,06,68196,tenure,All,0.47499107225739906,0.643749488765823,1.1197704874229342,2,2,2,0.19015176231280517,0.41724103838306886,0.8545121876380404,2,2,2
2017,06,68196,tenure,All,0.875720544569021,0.8891263659450085,1.1063454616692907,2,2,2,0.3426295742090298,0.5077697732407144,0.8140167253090116,2,2,2
2016,06,68196,tenure,All,0.9910773727976742,0.9792938776009483,1.0982521004292947,2,2,2,0.393149071140811,0.5084384352553727,0.7850863135416609,2,2,2
2015,06,68196,tenure,All,0.6457402058658872,0.829225198522436,1.1469946341304953,2,2,2,0.3092608373128574,0.41020025044979647,0.8271235701755636,2,2,2
2014,06,68196,tenure,All,0.6215680894089467,0.7837199114820752,1.1022845101834202,2,2,2,0.23396517763899166,0.4822968501492442,0.819222257976076,2,2,2
2024,06,68252,tenure,All,0.8734243489478132,1.1233934547034077,1.484648246017637,2,2,2,0.3264511989877316,0.6605863894622991,0.912091961263848,2,2,2
2023,06,68252,tenure,All,0.937493617902592,1.1500026761930229,1.3998545939579647,2,2,2,0.38125925174552316,0.550909657632319,0.936227090538823,2,2,2
2022,06,68252,tenure,All,0.8617770293812888,1.101364250265013,1.4312839304675637,2,2,2,0.34031544108443446,0.6142911575920572,0.8824345023049691,2,2,2
2021,06,68252,tenure,All,0.8395445592188137,1.120171919987534,1.3602015649451762,2,2,2,0.3183055969060688,0.6103662439665771,0.9220736915803389,2,2,2
2019,06,68252,tenure,All,0.9206877309252811,1.2030650227591566,1.5564005013047815,2,2,2,0.2888296121981494,0.6051960540483218,0.9567721363970753,2,2,2
2018,06,68252,tenure,All,1.0178255642456357,1.2135944436042,1.4220848738687102,2,2,2,0.47935989130035184,0.6076066941048646,0.8945156444861657,2,2,2
2017,06,68252,tenure,All,0.9132510861965352,1.0363840111574631,1.1247783637046032,2,2,2,0.319667333311508,0.5236845192433055,0.7207645133182532,2,2,2
2016,06,68252,tenure,All,0.9288565175375191,1.013357331857999,1.2628183129640234,2,2,2,0.33824976561214304,0.5059120592702355,0.8161715199937082,2,2,2
2015,06,68252,tenure,All,0.7547838256499204,0.9923385001518099,1.2444427411102623,2,2,2,0.19797389607539928,0.5046974395718631,0.7518396196479745,2,2,2
2014,06,68252,tenure,All,1.0440648756137794,1.2106343738100147,1.3362473483656365,2,2,2,0.3188324747941636,0.6370788891404536,0.8055299534966315,2,2,2
2024,06,68378,tenure,All,NA,1.0642868308978446,1.1820549148765016,NA,2,2,NA,0.39157369277916104,0.6238201560048,NA,2,2
2023,06,68378,tenure,All,NA,1.2085017421602786,1.2876176138502067,NA,2,2,NA,0.31609756097560976,0.5308242378622507,NA,2,2
2022,06,68378,tenure,All,NA,1.1151102464332034,1.1965046888320545,NA,2,2,NA,0.27853437094682215,0.4988064791133849,NA,2,2
2021,06,68378,tenure,All,NA,1.4293111852584175,1.4159182698821053,NA,2,2,NA,0.42695503446476624,0.7503146870633506,NA,2,2
2019,06,68378,tenure,All,NA,1.510391942542986,1.4079828153603584,NA,2,2,NA,0.609188069211397,0.7463620202533254,NA,2,2
2018,06,68378,tenure,All,NA,0.9967064635652529,1.249742422170535,NA,2,2,NA,0.4236311239193084,0.6393800109521779,NA,2,2
2017,06,68378,tenure,All,NA,NA,1.3008225616921265,NA,NA,2,NA,NA,0.5584873410960368,NA,NA,2
2016,06,68378,tenure,All,NA,NA,1.3857125734148392,NA,NA,2,NA,NA,0.5758120580127053,NA,NA,2
2015,06,68378,tenure,All,NA,0.894492960256639,1.0057330926849983,NA,2,2,NA,0.21707360541792914,0.47287397812931325,NA,2,2
2014,06,68378,tenure,All,NA,NA,1.1077576570534322,NA,NA,2,NA,NA,0.48949251061927146,NA,NA,2
2024,06,69000,tenure,All,0.9273095114092801,1.0928763038451883,1.2911687787198964,1,1,1,0.30784983359841855,0.6233500251245,0.9498771596055106,1,1,1
2023,06,69000,tenure,All,0.8021139079948011,1.0063787625447074,1.277006017373202,1,1,1,0.3717921913637966,0.5729332014579,0.9073565404652396,1,1,1
2022,06,69000,tenure,All,0.9017449129334012,1.0081744490982734,1.3325859290476665,1,1,1,0.330173264514425,0.5677625444455533,0.9192992429575176,1,1,1
2021,06,69000,tenure,All,0.6055589922752143,1.0239493168908549,1.3419923296575633,2,2,2,0.22535988048345384,0.5430187284255852,0.9276074870650574,2,2,2
2019,06,69000,tenure,All,0.9139296874465026,1.1064137344286942,1.3734678006556162,2,2,2,0.3035685681517244,0.5826260959620289,0.96145032363434,2,2,2
2018,06,69000,tenure,All,0.7717730489412756,0.917214039334742,1.2615159320181966,2,2,2,0.2542498764087554,0.5245255448332522,0.9104869531113757,2,2,2
2017,06,69000,tenure,All,0.6439343238735477,0.8790732943347258,1.2512124396421556,2,2,2,0.19893112930568985,0.5024747848225821,0.8793786346343127,2,2,2
2016,06,69000,tenure,All,0.801975644359572,0.9017955534565485,1.1469060758694187,2,2,2,0.26339898082164837,0.5287532537272368,0.8549352722411402,2,2,2
2015,06,69000,tenure,All,0.5885957863946382,0.8642367440122213,1.2026108976288075,2,2,2,0.25418606086214546,0.544712090921242,0.9277554846912547,2,2,2
2014,06,69000,tenure,All,0.7101033900931065,0.7616732379667127,1.091750181874062,2,2,2,0.22355554307873163,0.4623017679167719,0.855427615416752,2,2,2
2024,06,69070,tenure,All,0.7987782883735406,1.1228412105942285,1.302465165796315,2,2,2,0.3905193844150004,0.6503474271694908,0.9462004697936288,2,2,2
2023,06,69070,tenure,All,0.6057599678089485,0.881898086152043,1.1570887453993148,2,2,2,0.259105443782592,0.5331295493054972,0.8049717934364937,2,2,2
2022,06,69070,tenure,All,0.6408275862068964,0.7662041471534482,1.2010442203583058,2,2,2,0.2787310344827586,0.47053074419671387,0.8267161976821269,2,2,2
2021,06,69070,tenure,All,0.6214637930099005,0.9005153706301517,1.103324359406374,2,2,2,0.2737293356864023,0.4501839616072735,0.7693624961249165,2,2,2
2019,06,69070,tenure,All,0.8373434557604069,0.8435344124206953,1.1657530496236383,2,2,2,0.36065951793657275,0.4879822119224691,0.8504793030036095,2,2,2
2018,06,69070,tenure,All,0.7061484207298379,0.7860582228015963,1.146865310806437,2,2,2,0.26709598282735375,0.38991953440767185,0.7272834795158813,2,2,2
2017,06,69070,tenure,All,0.6895584639723854,0.9296820329321196,1.0446541686538409,2,2,2,0.30756507982165954,0.474265997362666,0.7021038484999372,2,2,2
2016,06,69070,tenure,All,0.42744697908315743,0.7376528177090372,0.9797521279990793,2,2,2,0.17695503243203853,0.39696149506195233,0.6587760179604693,2,2,2
2015,06,69070,tenure,All,0.6459829188031321,0.8007906577376009,1.0411318007323573,2,2,2,0.22237068381365158,0.37273745338451747,0.7108939102193166,2,2,2
2014,06,69070,tenure,All,0.581529876847243,0.6703950746194641,0.9859773029732896,2,2,2,0.27639076520928146,0.34804362419633017,0.6797151316003585,2,2,2
2024,06,69084,tenure,All,0.7401226517021118,1.1062229602724507,1.5960897989364364,1,1,1,0.26244604958382045,0.5862926046303348,0.9563684370123317,1,1,1
2023,06,69084,tenure,All,0.7495820196605097,1.2416350649710364,1.6873085683714342,1,1,1,0.2585424637938563,0.669797700777996,0.9845718143364539,1,1,1
2022,06,69084,tenure,All,0.9308971357525346,1.1246554499308734,1.5250110784188375,1,1,1,0.3007784398094998,0.576572256063764,0.9415036096074583,1,1,1
2021,06,69084,tenure,All,0.9044810443715859,1.0960303833852596,1.6827344113693288,1,1,1,0.32802565947152845,0.5872698529667525,0.9136564736784787,1,1,1
2019,06,69084,tenure,All,1.0437280779430742,1.0048098087235435,1.3757154498625486,1,1,1,0.20274270818801327,0.5280746101682223,0.8273465430716493,1,1,1
2018,06,69084,tenure,All,0.7844792980849712,0.9308766279679802,1.1893892993120572,1,1,1,0.36850506914360615,0.5609805718463162,0.7791519688946017,1,1,1
2017,06,69084,tenure,All,0.9155275258288009,0.9727229154679282,1.0968412276399881,1,1,1,0.307277940263085,0.5142613103424344,0.6955115547736482,1,1,1
2016,06,69084,tenure,All,0.7585536921211471,0.8696903487111789,1.1576021062572754,1,1,1,0.20968325694459095,0.46459579500818604,0.6700649766780117,1,1,1
2015,06,69084,tenure,All,0.9263574773918437,1.0121559677346452,1.2217581849728412,1,1,1,0.34578249453425286,0.5649225439920841,0.7105745637195735,1,1,1
2014,06,69084,tenure,All,0.7711071914690227,0.913243927390954,1.090543450353227,1,1,1,0.24549526525898313,0.44401765871303234,0.6574440937451145,1,1,1
2024,06,69088,tenure,All,0.7286281315994608,0.8952673984460222,1.130318378574721,1,1,1,0.23335399857884773,0.39437582211202377,0.6672133370436053,1,1,1
2023,06,69088,tenure,All,0.9368518116529795,0.9791568806043642,1.0714738962563828,1,1,1,0.21311859969931002,0.32412260803262544,0.6237523807355906,1,1,1
