year,state,county,subgroup_type,subgroup,share_affordable_30_ami,share_affordable_50_ami,share_affordable_80_ami,share_affordable_30_ami_quality,share_affordable_50_ami_quality,share_affordable_80_ami_quality,share_affordable_available_30_ami,share_affordable_available_50_ami,share_affordable_available_80_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami_quality,share_affordable_available_80_ami_quality
2023,36,019,tenure,All,1.4759053802146942,1.8423672699600226,1.6549920862210488,2,2,2,0.4989265282509478,0.7708758028125543,0.9549174651161384,2,2,2
2022,36,019,tenure,All,1.3321662347430758,1.678919796622779,1.5255861979756558,2,2,2,0.5488837302307221,0.7736117599568223,0.958219537503621,2,2,2
2021,36,019,tenure,All,1.5097895604884572,1.7005969024653158,1.6915044104910995,2,2,2,0.4790796263842676,0.7081804328217418,0.9553629498815532,2,2,2
2019,36,019,tenure,All,1.6485654262625995,1.953998753252775,1.7539146755156196,2,2,2,0.6640803270318799,0.8587152131452873,1.0333874243307843,2,2,2
2018,36,019,tenure,All,1.6191361662261496,1.880379150317609,1.682944922087903,2,2,2,0.5917888553783835,0.747856317195974,0.9555018075278597,2,2,2
2017,36,019,tenure,All,1.7436105067042669,1.8647912314109265,1.657297300437132,2,2,2,0.5590510703833327,0.8407656852605839,0.9382235649100124,2,2,2
2016,36,019,tenure,All,1.7104578836020814,1.9460856999494698,1.9168456356216215,2,2,2,0.589378279912297,0.8334239389750986,1.0850377458362461,2,2,2
2015,36,019,tenure,All,1.4374552276744226,1.7160887086298557,1.7087129873093716,2,2,2,0.59477805291772,0.8164145830595749,1.0495703900839908,2,2,2
2014,36,019,tenure,All,1.554796543901613,1.8317630469080912,1.748330177522929,2,2,2,0.6546003005598695,0.9242070128472122,1.0675319459873327,2,2,2
2024,36,021,tenure,All,1.2476154981547642,1.5087225724836815,1.4233870461956164,2,2,2,0.5108370484571291,0.7436867960381199,0.8913196723191903,2,2,2
2023,36,021,tenure,All,0.9181126693398715,1.3444646498157793,1.4448137371743865,2,2,2,0.40840868972803085,0.7079729489521797,0.950862205839677,2,2,2
2022,36,021,tenure,All,1.0254181482944813,1.566494413588891,1.5389279931110014,2,2,2,0.3684973001448702,0.6726565580805544,0.8914133732279603,2,2,2
2021,36,021,tenure,All,1.1619778985327762,1.3623381986472045,1.4712696980024893,2,2,2,0.36839731556804767,0.6458611344270222,0.8911650362328408,2,2,2
2019,36,021,tenure,All,1.4152721011979204,1.5496589832034158,1.5596300490403858,2,2,2,0.45360009265091134,0.6556737290318977,0.9154963656801273,2,2,2
2018,36,021,tenure,All,1.2524832272674957,1.5018691989888167,1.534351898526397,2,2,2,0.4732551412992276,0.6950892842990026,0.8900788783135275,2,2,2
2017,36,021,tenure,All,1.1447990631151137,1.5213994594352231,1.556570267301135,2,2,2,0.40124605451912476,0.8207838175715777,0.9612238085949223,2,2,2
2016,36,021,tenure,All,0.9338172094355841,1.261079767940466,1.3916962075441357,2,2,2,0.3508738420399199,0.6270399896554962,0.9175834992373039,2,2,2
2015,36,021,tenure,All,0.9400368675958011,1.2983840891576555,1.4521589148466485,2,2,2,0.4245089172852419,0.7425542372776711,0.9720891255566184,2,2,2
2014,36,021,tenure,All,0.9381778947013154,1.3295548834290793,1.3955105171084232,2,2,2,0.32676453667376676,0.6348890342567927,0.9766653576714788,2,2,2
2024,36,023,tenure,All,1.502106246397264,1.7896237116592049,1.6247307728406395,2,2,2,0.5299365341519376,0.7310290675758901,0.9287552116771403,2,2,2
2023,36,023,tenure,All,1.3223479091664245,1.5885284595303226,1.7480432016683909,2,2,2,0.5353887129392372,0.7657756100136577,1.0585346527470791,2,2,2
2022,36,023,tenure,All,1.2756139715993988,1.6231613958288014,1.6910664608461488,2,2,2,0.4915205094560583,0.7475144935664919,0.9859958720768022,2,2,2
2021,36,023,tenure,All,1.7899328327630175,2.0585477821050735,1.826976320444392,2,2,2,0.6669359103391629,0.8592378905506881,1.0133594690916925,2,2,2
2019,36,023,tenure,All,1.5881498780183876,1.7733738942330424,1.8465550603117606,2,2,2,0.7299417293098598,0.8280132283884054,1.1004707791258561,2,2,2
2018,36,023,tenure,All,1.505634661394887,1.9602452326939563,1.8445135995508082,2,2,2,0.5435037986270816,0.869444281068262,1.075982427598496,2,2,2
2017,36,023,tenure,All,1.7564389977967907,1.9243150007242604,1.8418843890861492,2,2,2,0.9248478247422026,1.095562872288357,1.171344306285996,2,2,2
2016,36,023,tenure,All,1.7976132025457379,1.7935580941617237,2.012112041390228,2,2,2,0.7050733039932204,0.7806614528553594,1.163232591325955,2,2,2
2015,36,023,tenure,All,1.5404635721081692,1.8215732568905842,1.8920657573700779,2,2,2,0.7212766551439861,0.9872252102137709,1.1156169153563773,2,2,2
2014,36,023,tenure,All,1.5321171187447933,1.73339099461959,1.7216398532907484,2,2,2,0.5804737042259938,0.7619676236694612,1.0754098262347491,2,2,2
2024,36,025,tenure,All,1.9591106078074454,2.028219572883572,1.7519827189587516,3,3,3,0.8472051511398054,0.9663936968449692,1.0498518934126517,3,3,3
2023,36,025,tenure,All,2.113749019536884,2.1201772990784624,1.7737463755878864,3,3,3,0.8906953536260757,0.9939831542402503,1.074028217756272,3,3,3
2022,36,025,tenure,All,1.619748711012579,2.048523394527946,1.7984905737662933,3,3,3,0.6723918184892149,0.9066387461574501,1.0730750719383935,3,3,3
2021,36,025,tenure,All,1.9755173429883317,2.2277402051008552,1.9425310012810686,2,2,2,0.7906808210731586,0.9128419605770066,1.0760049944926953,2,2,2
2019,36,025,tenure,All,2.0263864706351384,1.9291062237592764,1.8177291730115555,2,2,2,0.7008718229708463,0.8408316907026516,0.9951861984226168,2,2,2
2018,36,025,tenure,All,2.106207920013862,2.128860934861935,1.7722846347727153,2,2,2,0.8632636026988355,1.0370731441642616,1.0942840283708428,2,2,2
2017,36,025,tenure,All,1.7229268540271205,1.853157269211539,1.798037016961806,2,2,2,0.6310803102885888,0.8798378683059295,1.0917313589605473,2,2,2
2016,36,025,tenure,All,1.5926868801498104,1.8228120589674945,1.810746628957438,2,2,2,0.7719658668337986,1.0046789758072712,1.1784186196775222,2,2,2
2015,36,025,tenure,All,1.4982354083617337,1.7273979231478043,1.676551268671685,2,2,2,0.756861316352048,0.902582293700267,1.0241681243439467,2,2,2
2014,36,025,tenure,All,1.7667858989337122,1.8249755092629683,1.864057189049618,2,2,2,0.7450020038432158,0.7943278273737512,1.0799240660533327,2,2,2
2024,36,027,tenure,All,0.7043616978528565,1.2263209058202575,1.3502889101302615,1,1,1,0.2928861414252966,0.5894748094898874,0.8463724958510327,1,1,1
2023,36,027,tenure,All,0.8603030273438808,1.4029012818143387,1.4329844955227138,1,1,1,0.3123368019617359,0.664391799489844,0.854540130364398,1,1,1
2022,36,027,tenure,All,0.6926831632621911,1.125698474121873,1.3077474072968285,1,1,1,0.24196037429685174,0.5622648472345793,0.836518447689791,1,1,1
2021,36,027,tenure,All,0.9480177660799474,1.2486006620523624,1.3741736037395014,1,1,1,0.3111805669792181,0.5917544387601564,0.8151107138201389,1,1,1
2019,36,027,tenure,All,0.7616553169198533,1.3383852217048602,1.5367982021015976,1,1,1,0.2468688985189771,0.668370918165495,0.9099633536474256,1,1,1
2018,36,027,tenure,All,0.7342736386868488,1.2462724627246273,1.3781794784147348,1,1,1,0.307253784155691,0.6521465214652147,0.8643355518468623,1,1,1
2017,36,027,tenure,All,0.6983240223463687,1.1385891023953671,1.4606961282753226,1,1,1,0.27789147629846783,0.6214464332719136,0.9053578412201799,1,1,1
2016,36,027,tenure,All,0.580832960143305,1.1584236890495212,1.3072111846946284,1,1,1,0.24221099097946389,0.5991376577262063,0.784093696345352,1,1,1
2015,36,027,tenure,All,0.7103684661525278,1.185154815009184,1.3416143783898755,1,1,1,0.32115313991920674,0.6384807137234322,0.8416250132936297,1,1,1
2014,36,027,tenure,All,0.5041394559572171,0.9971509107992604,1.2689844464775846,1,1,1,0.2382886820589294,0.5600278847028157,0.8450677867420777,1,1,1
2024,36,029,tenure,All,1.2179654811715481,1.5889361259346246,1.582529967802799,1,1,1,0.4214767972613161,0.7203707282267775,0.9306727619190658,1,1,1
2023,36,029,tenure,All,1.0873913979225427,1.516027078240493,1.5474672244044279,1,1,1,0.4206567664616395,0.7303820172710572,0.9422815617275649,1,1,1
