year,state,place,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_quality
2018,39,77000,14183.357999999998,12663.7125,16716.100499999997,36775.4211,35458.395,40321.260599999994,73956.08099999999,69903.693,80460.16373999999,3
2018,40,09050,29481.122699999996,27657.548099999996,33533.5107,65952.61469999999,60785.81999999999,70916.79,122584.737,113365.55429999999,129271.17719999999,2
2018,40,23200,30291.6003,25327.425,35762.3241,74969.178,68282.73779999999,87126.34199999999,159056.229,141428.3412,194514.62399999998,2
2018,40,41850,22288.134,18843.604199999998,30392.909999999996,50857.469399999994,44069.7195,56429.50289999999,96649.45379999999,82668.71519999999,115624.76060999998,1
2018,40,52500,30392.909999999996,25327.425,35458.395,64301.26658999999,58759.626,70916.79,112859.00579999998,106679.11409999999,125826.64739999999,2
2018,40,55000,24111.708599999998,21275.036999999997,25327.425,50918.25522,49641.753,53694.140999999996,103437.2037,100397.91269999999,108735.70100999999,3
2018,40,75000,22288.134,20261.94,24314.327999999998,53390.211899999995,50654.85,56733.43199999999,106375.185,102525.41639999999,111450.80097,3
2018,41,05350,37484.589,33837.4398,40574.53485,80135.9727,72942.984,86113.245,153990.74399999998,142036.19939999998,162095.52,2
2018,41,05800,28974.5742,24314.327999999998,33330.891299999996,66260.596188,60785.81999999999,72942.984,139503.4569,126637.12499999999,148925.259,2
2018,41,23850,22794.6825,20261.94,25327.425,52681.043999999994,49033.894799999995,55720.33499999999,100326.99591,92698.3755,106577.8044,2
2018,41,31250,28670.645099999998,22794.6825,33432.200999999994,60785.81999999999,57746.528999999995,70511.55119999999,113466.86399999999,107388.28199999999,122280.80789999999,2
2018,41,34100,38447.031149999995,35458.395,42550.07399999999,91685.27849999999,79021.56599999999,101309.7,150951.45299999998,132918.3264,167059.6953,1
2018,41,47000,24314.327999999998,21275.036999999997,28366.715999999997,55517.715599999996,49641.753,61798.916999999994,100296.60299999999,94218.021,109414.476,2
2018,41,59000,27708.20295,25327.425,30088.9809,71727.26759999999,68282.73779999999,75374.41679999999,142846.677,139807.386,148722.6396,2
2018,41,64900,25327.425,21275.036999999997,27556.2384,52681.043999999994,50654.85,59164.864799999996,107388.28199999999,100296.60299999999,114885.19979999999,2
2018,42,02000,19856.7012,17222.648999999998,24314.327999999998,43968.409799999994,35458.395,50654.85,87126.34199999999,73956.08099999999,106375.185,3
2018,42,06088,29177.1936,25327.425,34040.059199999996,66459.1632,60785.81999999999,71828.57729999999,125624.02799999999,115493.05799999999,144366.32249999998,2
2018,42,24000,17425.268399999997,13676.8095,20261.94,33736.130099999995,30392.909999999996,37889.8278,65243.4468,59772.723,73753.4616,3
2018,42,60000,15703.003499999999,14183.357999999998,17121.3393,45619.75790999999,42955.3128,48426.0366,101309.7,97257.31199999999,106375.185,1
2018,42,61000,15196.454999999998,13879.428899999999,17222.648999999998,46906.39109999999,42144.835199999994,50654.85,101309.7,97257.31199999999,108755.96294999999,2
2018,42,63624,16716.100499999997,14588.5968,20565.8691,44272.338899999995,37281.9696,50148.301499999994,92039.86244999999,85100.14799999999,103305.50108999999,2
2018,42,69000,18438.3654,16209.551999999998,22288.134,48628.655999999995,42550.07399999999,55315.09619999999,89152.536,84390.98009999999,98270.40899999999,3
2018,44,19180,26644.4511,20261.94,30392.909999999996,61798.916999999994,56936.0514,69093.2154,117012.70349999999,107388.28199999999,137072.02409999998,2
2018,44,54640,20261.94,16614.7908,24314.327999999998,58860.935699999995,52701.30594,65851.305,117417.9423,104348.991,126637.12499999999,2
2018,44,59000,13170.260999999999,12157.163999999999,16209.551999999998,42550.07399999999,37099.61214,50148.301499999994,96244.215,87126.34199999999,107388.28199999999,3
2018,44,74300,31091.94693,27353.619,35458.395,70916.79,63825.111,74969.178,127346.29289999999,121571.63999999998,137811.58490999998,2
2018,45,13330,28366.715999999997,24516.947399999997,31406.006999999998,68890.59599999999,64838.20799999999,75040.09478999999,136768.095,126637.12499999999,149938.356,2
2018,45,16000,16209.551999999998,13980.738599999999,20261.94,45994.6038,42043.525499999996,50756.1597,93113.74526999998,86113.245,102444.36863999999,3
2018,45,48535,30392.909999999996,26036.592899999996,36167.5629,70916.79,62204.15579999999,81756.9279,156016.938,140516.5539,181779.99471,2
2018,45,50875,22794.6825,20667.178799999998,25327.425,55416.4059,50654.85,58759.626,97257.31199999999,91178.73,105362.08799999999,2
2018,46,59020,27353.619,22997.3019,30696.839099999997,52681.043999999994,47919.488099999995,60785.81999999999,98270.40899999999,91178.73,106375.185,1
2018,47,14000,21275.036999999997,19248.842999999997,24516.947399999997,49641.753,47109.0105,53694.140999999996,99891.3642,91178.73,107388.28199999999,3
2018,47,15160,24314.327999999998,21477.6564,26441.8317,53187.5925,50249.6112,60785.81999999999,102322.79699999999,97257.31199999999,111440.66999999998,2
2018,47,27740,53694.140999999996,48628.655999999995,60785.81999999999,111136.74089999999,101309.7,121683.08067,202619.4,188436.042,224097.05639999997,3
2018,47,40000,16310.8617,14588.5968,18235.746,40726.49939999999,37484.589,45589.365,83073.954,78332.66003999999,88848.6069,3
2018,47,48000,15196.454999999998,14183.357999999998,17222.648999999998,39105.5442,36471.492,41536.977,86113.245,82972.6443,91178.73,2
2018,47,51560,31304.697299999996,27404.273849999998,35458.395,60785.81999999999,54099.379799999995,65851.305,106375.185,99283.506,121571.63999999998,2
2018,47,52006,26441.8317,24618.2571,28873.264499999997,60785.81999999999,58405.04205,63825.111,118025.80049999998,114479.961,122078.18849999999,1
2018,48,01000,24314.327999999998,21275.036999999997,27353.619,47726.99967,45589.365,51870.566399999996,99891.3642,95231.11799999999,109444.86890999999,3
2018,48,01924,47919.488099999995,38507.81697,57949.1484,101309.7,91178.73,110427.57299999999,192488.43,172125.18029999998,223033.30454999997,2
2018,48,03000,23301.231,20869.798199999997,25935.283199999998,50654.85,49641.753,54605.92829999999,104348.991,99384.81569999999,111440.66999999998,3
2018,48,04000,28265.4063,25631.354099999997,30392.909999999996,60785.81999999999,58759.626,64838.20799999999,122209.89111,117721.87139999999,128055.46079999999,3
2018,48,05000,30392.909999999996,29379.813,33432.200999999994,71220.71909999999,68890.59599999999,75982.275,150951.45299999998,144872.87099999998,159056.229,2
2018,48,06128,23706.4698,19248.842999999997,26340.521999999997,53724.53391,49135.20449999999,58759.626,106375.185,93204.924,121571.63999999998,2
2018,48,07000,14588.5968,12461.093099999998,20261.94,40523.88,35458.395,49236.5142,94218.021,85505.3868,104237.55033,3
2018,48,10768,13372.880399999998,11954.5446,16209.551999999998,34445.297999999995,30291.6003,39612.092699999994,75982.275,68687.9766,85100.14799999999,1
2018,48,10912,18235.746,14487.2871,21173.7273,50452.230599999995,46095.913499999995,54504.618599999994,112453.76699999999,107388.28199999999,121571.63999999998,2
2018,48,13024,37079.35019999999,33736.130099999995,39510.782999999996,70916.79,66864.40199999999,76488.8235,147405.61349999998,137781.19199999998,154395.9828,2
2018,48,13552,46602.462,41334.357599999996,54707.238,98270.40899999999,93204.924,104348.991,160910.19650999998,152977.647,169187.199,3
2018,48,15976,18235.746,14487.2871,21173.7273,50452.230599999995,46095.913499999995,54504.618599999994,112453.76699999999,107388.28199999999,121571.63999999998,2
2018,48,16432,34242.6786,30392.909999999996,36876.7308,69295.8348,62406.7752,73550.8422,140820.48299999998,131702.61,153484.19549999997,3
2018,48,17000,22085.5146,19147.5333,26137.902599999998,52265.67423,48729.96569999999,59367.48419999999,102322.79699999999,101309.7,108401.37899999999,2
2018,48,19000,24314.327999999998,23301.231,25530.0444,55720.33499999999,54707.238,57746.528999999995,120963.7818,116506.15499999998,123901.7631,2
2018,48,19972,28366.715999999997,21882.8952,34445.297999999995,67877.499,61798.916999999994,73186.12728,120153.30419999998,113466.86399999999,131702.61,2
2018,48,22660,14183.357999999998,12055.854299999999,21275.036999999997,40523.88,34546.6077,50654.85,92191.82699999999,78717.6369,110427.57299999999,2
2018,48,24000,17121.3393,15905.622899999998,18033.1266,43563.170999999995,40625.189699999995,45791.984399999994,92191.82699999999,87835.50989999999,99283.506,2
2018,48,26232,65851.305,58455.696899999995,75779.6556,138794.289,131702.61,147952.68587999998,239090.892,219842.04899999997,253274.24999999997,2
2018,48,27000,26340.521999999997,25023.495899999998,27860.167499999996,60785.81999999999,59772.723,64027.73039999999,121571.63999999998,118532.34899999999,126637.12499999999,2
2018,48,27684,60785.81999999999,58759.626,68637.32174999999,122584.737,116506.15499999998,130385.58389999998,207684.88499999998,197553.91499999998,223387.88849999997,2
2018,48,29000,30392.909999999996,28974.5742,33432.200999999994,62305.46549999999,58759.626,69295.8348,121571.63999999998,116506.15499999998,127650.222,3
2018,48,30464,29379.813,25530.0444,30392.909999999996,56733.43199999999,53187.5925,60785.81999999999,105362.08799999999,101816.24849999999,112352.4573,2
2018,48,35000,22288.134,21275.036999999997,23301.231,53694.140999999996,52377.11489999999,55720.33499999999,121571.63999999998,118532.34899999999,126637.12499999999,2
2018,48,37000,35458.395,32419.103999999996,38497.685999999994,66459.1632,61596.2976,70916.79,118532.34899999999,111440.66999999998,124914.86009999999,3
2018,48,39148,25327.425,23098.611599999997,31406.006999999998,53694.140999999996,49641.753,60785.81999999999,92191.82699999999,89152.536,102322.79699999999,1
2018,48,41464,17020.029599999998,14588.5968,20261.94,46197.22319999999,40523.88,50654.85,92090.51729999999,85100.14799999999,101309.7,1
2018,48,41980,44576.268,31709.9361,53187.5925,96244.215,89152.536,105868.6365,172226.49,152471.0985,194312.0046,2
2018,48,42508,35458.395,31102.077899999997,40523.88,67877.499,62001.5364,74969.178,114986.50949999999,110427.57299999999,130588.2033,1
2018,48,43888,23098.611599999997,18337.055699999997,26137.902599999998,51667.94699999999,47311.62989999999,58759.626,109414.476,98371.7187,121571.63999999998,2
2018,48,45000,18235.746,16108.242299999998,21072.417599999997,48426.0366,45082.81649999999,51667.94699999999,101309.7,94218.021,105362.08799999999,3
2018,48,45384,18235.746,14183.357999999998,22389.4437,45589.365,40523.88,53795.450699999994,103335.89399999999,93032.69751,121571.63999999998,1
2018,48,45744,40827.8091,35458.395,45599.495969999996,91178.73,86113.245,101309.7,165641.3595,157030.03499999997,182357.46,1
2018,48,47892,27150.9996,24314.327999999998,30392.909999999996,55720.33499999999,51161.398499999996,59772.723,105362.08799999999,100296.60299999999,114783.89009999999,2
2018,48,48072,36167.5629,29379.813,41131.7382,81047.76,75982.275,94319.33069999999,145885.968,131702.61,156016.938,1
2018,48,48768,10840.1379,9725.731199999998,15804.313199999999,37484.589,30392.909999999996,44880.1971,84087.05099999999,73044.2937,101309.7,2
2018,48,50820,36471.492,31406.006999999998,39916.021799999995,76083.58469999999,70916.79,79629.4242,143251.9158,135754.998,156523.4865,2
2018,48,53388,29177.1936,24314.327999999998,32419.103999999996,64230.349799999996,58962.24539999999,74969.178,124307.00189999999,114074.72219999999,142441.43819999998,2
2018,48,56000,25327.425,22288.134,30392.909999999996,58759.626,52377.11489999999,63318.56249999999,103335.89399999999,96335.39373,113061.6252,3
2018,48,56348,37788.518099999994,28569.335399999996,49337.823899999996,86113.245,75982.275,99688.74479999999,158954.91929999998,140820.48299999998,176076.25859999997,2
2018,48,57200,14487.2871,12157.163999999999,18235.746,39814.7121,31507.316699999996,48628.655999999995,72942.984,65851.305,91178.73,2
2018,48,58016,41030.428499999995,38497.685999999994,45791.984399999994,91178.73,85100.14799999999,98878.26719999999,176278.878,167161.00499999998,183370.55699999997,1
2018,48,61796,31406.006999999998,28771.954799999996,36471.492,74969.178,68080.11839999999,82060.85699999999,156016.938,143859.77399999998,168174.10199999998,2
2018,48,63500,47615.558999999994,38193.7569,55720.33499999999,96142.9053,86113.245,102829.3455,161082.42299999998,149938.356,176380.18769999998,2
2018,48,64472,23301.231,19654.0818,27961.477199999998,51667.94699999999,45589.365,60785.81999999999,101309.7,96244.215,108502.68869999998,1
2018,48,65000,19654.0818,18337.055699999997,20261.94,50350.9209,48628.655999999995,51667.94699999999,99283.506,97257.31199999999,102322.79699999999,2
2018,48,70808,41536.977,34566.86964,49641.753,86011.9353,76995.37199999999,102525.41639999999,181850.9115,166451.83709999998,205658.691,2
2018,48,72176,22288.134,19046.223599999998,27049.689899999998,57341.290199999996,52681.043999999994,65040.827399999995,113466.86399999999,102322.79699999999,122584.737,2
2018,48,74144,22156.431389999998,18539.675099999997,25428.734699999997,52681.043999999994,47615.558999999994,60785.81999999999,113466.86399999999,96244.215,134336.6622,1
2018,48,76000,13170.260999999999,11853.2349,15196.454999999998,38801.615099999995,36471.492,41536.977,81452.99879999999,76590.1332,86721.1032,1
2018,48,79000,17708.935559999998,14183.357999999998,19552.7721,45589.365,42550.07399999999,52681.043999999994,97156.0023,89456.46509999999,106375.185,3
2018,49,43660,45589.365,43664.48069999999,49641.753,83985.7413,79021.56599999999,91178.73,136768.095,126434.50559999999,147506.9232,3
2018,49,44320,50654.85,47615.558999999994,54707.238,88645.98749999999,81888.63050999999,95636.3568,139807.386,132209.1585,148925.259,3
2018,49,55980,28366.715999999997,24314.327999999998,35458.395,65243.4468,60684.510299999994,70916.79,105969.94619999999,101208.39029999998,112149.83789999998,2
2018,49,57300,36268.872599999995,32723.033099999997,40726.49939999999,70916.79,62812.013999999996,75475.72649999999,120558.54299999999,111440.66999999998,127143.67349999999,2
2018,49,62470,20261.94,15196.454999999998,24820.8765,48740.09667,41334.357599999996,55720.33499999999,88139.439,81047.76,97561.24109999998,1
2018,49,65330,25327.425,22490.753399999998,29886.3615,54707.238,50654.85,61140.40394999999,109414.476,98270.40899999999,125016.16979999999,2
2018,49,67000,26644.4511,24314.327999999998,29886.3615,60785.81999999999,56733.43199999999,65851.305,131702.61,122179.49819999999,144265.0128,3
2018,49,67440,41131.7382,36775.4211,47615.558999999994,91178.73,84087.05099999999,96244.215,165945.2886,156016.938,186916.39649999997,2
2018,49,70850,50249.6112,42752.6934,56733.43199999999,93407.5434,88139.439,102322.79699999999,148925.259,140820.48299999998,157030.03499999997,3
2018,49,82950,55720.33499999999,49033.894799999995,61798.916999999994,101309.7,95849.10716999999,105362.08799999999,151964.55,146291.20679999999,162095.52,2
2018,49,83470,34749.2271,30392.909999999996,37484.589,61798.916999999994,57746.528999999995,65851.305,103538.5134,100296.60299999999,109414.476,2
2018,51,01000,43563.170999999995,35458.395,50654.85,99577.30412999999,91178.73,108928.18943999999,190968.78449999998,182357.46,202619.4,3
2018,51,16000,35458.395,31608.626399999997,41942.2158,79021.56599999999,73956.08099999999,86113.245,132746.09991,126637.12499999999,144872.87099999998,3
2018,51,35000,21477.6564,17729.1975,27961.477199999998,55720.33499999999,52681.043999999994,61494.98789999999,97257.31199999999,87126.34199999999,111440.66999999998,3
2018,51,47672,20261.94,18742.2945,25327.425,49246.645169999996,43563.170999999995,52275.805199999995,93914.09189999998,85100.14799999999,104348.991,2
2018,51,56000,21872.764229999997,17627.887799999997,25205.853359999997,48628.655999999995,45589.365,55213.786499999995,96750.76349999999,91178.73,101512.3194,2
2018,51,57000,20261.94,18235.746,23301.231,48122.1075,43867.100099999996,51161.398499999996,91178.73,87025.03229999999,96446.83439999999,2
2018,51,64000,18134.436299999998,14993.835599999999,22581.932129999997,49033.894799999995,43563.170999999995,55720.33499999999,94319.33069999999,89253.84569999999,101411.0097,3
2018,51,67000,20059.3206,16229.813939999998,23301.231,48628.655999999995,44981.506799999996,53592.8313,101309.7,97865.1702,109414.476,3
2018,51,68000,18235.746,15196.454999999998,23098.611599999997,45589.365,40321.260599999994,51667.94699999999,96244.215,87126.34199999999,104348.991,3
2018,51,76432,24820.8765,20667.178799999998,29177.1936,62812.013999999996,55720.33499999999,71423.3385,129169.8675,120558.54299999999,137781.19199999998,2
2018,51,82000,39510.782999999996,36471.492,40625.189699999995,76488.8235,72942.984,80034.663,136768.095,131702.61,143859.77399999998,2
2018,53,03180,36471.492,31152.732749999996,42347.4546,72436.43549999999,68586.6669,79730.73389999999,131702.61,126637.12499999999,142846.677,2
2018,53,05210,55720.33499999999,49732.93173,70997.83776,119545.446,111440.66999999998,131702.61,239090.892,222881.33999999997,263405.22,1
2018,53,05280,25732.6638,22693.372799999997,32419.103999999996,63196.99086,58759.626,66864.40199999999,106679.11409999999,99283.506,115493.05799999999,2
2018,53,22640,30595.529399999996,27657.548099999996,37991.1375,74158.70039999999,63318.56249999999,83073.954,129676.41599999998,121166.4012,144366.32249999998,2
2018,53,23515,32723.033099999997,27860.167499999996,35964.943499999994,63622.491599999994,59772.723,70207.6221,121571.63999999998,110427.57299999999,136869.40469999998,2
2018,53,35275,29379.813,21275.036999999997,35458.395,63217.252799999995,53086.28279999999,74867.86829999999,131601.3003,113162.9349,148965.78287999998,2
2018,53,35415,30392.909999999996,27353.619,36876.7308,72882.19817999999,66864.40199999999,81047.76,131702.61,121571.63999999998,150343.5948,1
2018,53,35940,57442.599899999994,50553.54029999999,64838.20799999999,127650.222,116506.15499999998,140617.86359999998,225008.84369999997,212750.37,238077.79499999998,2
2018,53,53545,33432.200999999994,27961.477199999998,39115.675169999995,66864.40199999999,60785.81999999999,72942.984,126637.12499999999,115290.4386,146980.11276,2
2018,53,57745,39713.4024,36481.62297,46703.7717,81858.2376,74766.55859999999,88443.36809999999,145176.8001,130182.96449999999,161082.42299999998,2
2018,53,63000,35458.395,32824.3428,40118.6412,91178.73,86315.86439999999,98604.73100999999,196540.81799999997,185396.751,204645.59399999998,2
2018,53,67000,21275.036999999997,19248.842999999997,23301.231,55619.025299999994,50654.85,60279.271499999995,99283.506,93204.924,106375.185,3
2018,53,67167,29177.1936,25428.734699999997,33351.15324,61798.916999999994,57746.528999999995,69903.693,111947.21849999999,105463.39769999999,123901.7631,2
2018,53,70000,31000.7682,27252.309299999997,36471.492,68890.59599999999,64230.349799999996,73145.60339999999,122888.66609999999,118532.34899999999,130993.44209999999,3
2018,53,74060,30291.6003,26543.141399999997,32520.413699999997,65851.305,61798.916999999994,71423.3385,130284.27419999999,121571.63999999998,138996.9084,1
2018,53,80010,20261.94,17020.029599999998,23909.0892,50654.85,44576.268,57746.528999999995,84087.05099999999,78312.39809999999,93002.30459999999,2
2018,55,02375,29379.813,25530.0444,33837.4398,64838.20799999999,60785.81999999999,68080.11839999999,121571.63999999998,115493.05799999999,129676.41599999998,3
2018,55,31000,25530.0444,19654.0818,30392.909999999996,54909.85739999999,45690.674699999996,63318.56249999999,98270.40899999999,87430.2711,110934.1215,2
2018,55,39225,30190.290599999997,24314.327999999998,34141.368899999994,67877.499,60785.81999999999,76995.37199999999,122584.737,113264.24459999999,135653.68829999998,2
2018,55,48000,28366.715999999997,24516.947399999997,32419.103999999996,66560.4729,62812.013999999996,69903.693,135430.80696,125624.02799999999,141833.58,3
2018,55,53000,17425.268399999997,15196.454999999998,19451.462399999997,44576.268,42550.07399999999,47514.249299999996,91077.4203,87126.34199999999,95231.11799999999,2
2018,55,66000,22288.134,18235.746,27353.619,54909.85739999999,50654.85,62305.46549999999,114885.19979999999,106375.185,123597.83399999999,3
2021,01,03076,18538.703999999998,12771.107199999999,24306.300799999997,52217.349599999994,42947.997599999995,59735.824,103713.7496,95783.30399999999,118441.72,2
2021,01,07000,14830.9632,13389.064,17508.775999999998,41712.083999999995,38189.73024,46243.767199999995,95783.30399999999,88573.80799999999,102992.79999999999,3
2021,01,35896,35120.544799999996,30897.84,37695.364799999996,74154.81599999999,69211.16159999999,79304.45599999999,160689.36656,151399.416,171483.012,3
2021,01,37000,30485.8688,26881.1208,35017.551999999996,74154.81599999999,67769.26239999999,78171.5352,146867.7328,140070.20799999998,157578.984,3
2021,01,50000,18538.703999999998,16478.847999999998,20907.538399999998,43462.961599999995,41197.119999999995,47067.709599999995,98358.124,89603.73599999999,102992.79999999999,3
2021,01,51000,18538.703999999998,15654.9056,22452.430399999997,49230.558399999994,44286.903999999995,52938.2992,99388.052,92693.51999999999,108142.44,3
2021,01,77256,14326.29848,9887.308799999999,20598.559999999998,37489.379199999996,33060.688799999996,46346.759999999995,88264.8296,79304.45599999999,113292.08,2
2021,02,03000,38107.335999999996,32957.695999999996,42639.019199999995,83918.53344,78686.49919999999,93723.44799999999,160668.76799999998,146260.07528,176117.688,2
2021,04,04720,36047.479999999996,27808.056,44904.860799999995,74566.78719999999,68490.212,85690.00959999999,131830.78399999999,117782.56607999999,149339.56,2
2021,04,07940,44286.903999999995,36150.472799999996,49333.551199999994,78707.09775999999,75184.74399999999,85638.5132,139555.244,129770.928,163861.5448,2
2021,04,12000,42433.033599999995,38107.335999999996,47376.687999999995,92075.56319999999,87543.87999999999,95783.30399999999,161698.696,150369.48799999998,175087.75999999998,3
2021,04,23620,22967.394399999997,16684.833599999998,29249.9552,63546.5576,57675.968,75184.74399999999,139761.2296,123591.36,162625.6312,3
2021,04,27400,54895.1624,51496.399999999994,63855.536,108142.44,102992.79999999999,113292.08,185387.03999999998,175087.75999999998,200629.97439999998,1
2021,04,27820,26675.1352,23688.343999999997,30897.84,64885.464,60250.788,71744.78448,121531.504,113292.08,131418.81279999999,1
2021,04,28380,48406.615999999995,38107.335999999996,59323.8528,97688.67079999999,90633.66399999999,106494.5552,156549.05599999998,149339.56,175087.75999999998,2
2021,04,46000,31309.8112,29054.26888,33627.1492,64936.960399999996,61795.68,69726.1256,123694.3528,117514.7848,131418.81279999999,2
2021,04,54050,36768.429599999996,32854.703199999996,41197.119999999995,80746.35519999999,73742.84479999999,86513.95199999999,146867.7328,136362.46719999998,158608.91199999998,2
2021,04,55000,30691.8544,28837.984,31515.7968,66945.31999999999,65534.31864,70035.10399999999,132397.2444,128741,135950.49599999998,2
2021,04,65000,43771.939999999995,40373.177599999995,48303.623199999995,100932.94399999999,94753.37599999999,106185.5768,207839.4704,198776.104,224524.304,3
2021,04,71510,42330.040799999995,39137.263999999996,46140.774399999995,77656.57119999999,72094.95999999999,86513.95199999999,127711.072,123591.36,139040.28,1
2021,04,73000,30897.84,28734.9912,36047.479999999996,69314.1544,62619.6224,74566.78719999999,131006.8416,120913.5472,143262.9848,3
2021,04,77000,21834.473599999998,20598.559999999998,22864.401599999997,51496.399999999994,49436.543999999994,54277.2056,104640.68479999999,100109.00159999999,110016.90896,2
2021,04,85540,24718.271999999997,22143.451999999997,30176.8904,56646.04,52114.356799999994,61898.6728,103507.764,95783.30399999999,113807.044,2
2021,05,23290,25748.199999999997,23894.329599999997,31927.768,64885.464,60559.7664,72094.95999999999,115351.936,107112.512,123591.36,2
2021,05,24550,23070.387199999997,19156.660799999998,25748.199999999997,49436.543999999994,44492.889599999995,54586.184,97843.15999999999,90633.66399999999,105773.6056,2
2021,05,35710,19671.624799999998,16520.04512,22709.912399999997,51496.399999999994,45110.846399999995,56646.04,107431.78968,97843.15999999999,120501.576,2
2021,05,41000,22761.408799999997,19053.667999999998,24718.271999999997,53556.256,48406.615999999995,60765.752,121428.5112,108554.4112,140070.20799999998,1
2021,05,66080,26778.128,24718.271999999997,32957.695999999996,65400.428,61486.7016,72094.95999999999,116474.55752,110408.2816,128741,3
2021,06,00562,37077.407999999996,31927.768,46346.759999999995,97843.15999999999,87543.87999999999,102992.79999999999,198776.104,185108.95944,211145.53928,2
2021,06,00884,33369.667199999996,27808.056,41197.119999999995,79304.45599999999,74154.81599999999,92693.51999999999,154489.19999999998,140894.15039999998,175087.75999999998,2
2021,06,02000,36047.479999999996,31443.701839999998,41197.119999999995,87234.9016,81879.276,94032.4264,171997.976,157578.984,180031.41439999998,3
2021,06,02252,31721.7824,24924.257599999997,42947.997599999995,82394.23999999999,70138.0968,102992.79999999999,185387.03999999998,154643.6892,214945.9736,1
2021,06,02364,31515.7968,26675.1352,36871.422399999996,66945.31999999999,61795.68,75184.74399999999,121943.4752,112571.1304,132860.712,2
2021,06,03526,25748.199999999997,24615.279199999997,30897.84,62207.6512,56749.0328,67975.24799999999,127196.108,118441.72,138731.3016,2
2021,06,04982,32957.695999999996,28127.33368,39858.213599999995,67357.29119999999,61383.7088,74257.8088,117926.756,112056.1664,123591.36,2
2021,06,06000,36047.479999999996,31515.7968,43771.939999999995,101138.92959999999,89294.7576,123591.36,249294.07239999998,230703.872,267781.27999999997,1
2021,06,08786,37489.379199999996,30897.84,43256.975999999995,95989.28959999999,89603.73599999999,102992.79999999999,176529.6592,164788.47999999998,185799.01119999998,3
2021,06,08954,28848.28328,22452.430399999997,32751.7104,82394.23999999999,78326.0244,99903.01599999999,164891.4728,154489.19999999998,194656.392,1
2021,06,11194,46346.759999999995,35944.487199999996,56646.04,122973.4032,107833.4616,136053.4888,208560.41999999998,192184.5648,236986.43279999998,1
2021,06,11530,41197.119999999995,35017.551999999996,49436.543999999994,90633.66399999999,79304.45599999999,100623.9656,158917.8904,147588.6824,177147.61599999998,1
2021,06,13014,26160.171199999997,23482.358399999997,30939.037119999997,70344.0824,61795.68,77244.59999999999,139658.23679999998,128741,159535.8472,1
2021,06,13210,47376.687999999995,40991.134399999995,53556.256,106185.5768,98873.08799999999,113292.08,187446.89599999998,173027.90399999998,216284.88,2
2021,06,13214,51084.428799999994,41197.119999999995,56646.04,108142.44,99388.052,114527.9936,190536.68,175087.75999999998,216284.88,2
2021,06,13392,33235.77656,28220.0272,38313.321599999996,85895.99519999999,77244.59999999999,95577.31839999999,153459.272,141718.09279999998,168908.19199999998,1
2021,06,13588,27808.056,23585.351199999997,34811.566399999996,66945.31999999999,61795.68,75287.7368,127711.072,120120.50263999999,143674.956,1
2021,06,14218,45831.795999999995,36047.479999999996,51496.399999999994,92693.51999999999,84454.09599999999,102992.79999999999,176117.688,154983.56544,187652.8816,1
2021,06,15044,24100.315199999997,18538.703999999998,30063.598319999997,72094.95999999999,61795.68,82394.23999999999,121531.504,115351.936,133375.676,2
2021,06,16000,44080.918399999995,39137.263999999996,49436.543999999994,107936.4544,101035.9368,114527.9936,205161.65759999998,192596.536,223597.3688,3
2021,06,16350,41197.119999999995,37489.379199999996,46346.759999999995,94959.36159999999,87543.87999999999,102992.79999999999,156549.05599999998,149339.56,178692.508,2
2021,06,16532,49333.551199999994,41197.119999999995,56646.04,102374.84319999999,93517.46239999999,112262.152,198776.104,173027.90399999998,216284.88,2
2021,06,17918,43256.975999999995,32339.7392,53556.256,107400.89184,94135.41919999999,124621.288,212062.1752,183327.18399999998,236883.44,2
2021,06,19766,29970.9048,23482.358399999997,39343.249599999996,72712.91679999999,63958.5288,76626.64319999999,150369.48799999998,136774.43839999998,156549.05599999998,1
2021,06,21712,33987.623999999996,27190.0992,41197.119999999995,78583.5064,71065.03199999999,87131.90879999999,150369.48799999998,135950.49599999998,167981.2568,2
2021,06,22020,51496.399999999994,46346.759999999995,60353.7808,103610.75679999999,97843.15999999999,112045.86712,178177.544,166951.3288,195686.31999999998,1
2021,06,22230,24203.307999999997,20598.559999999998,27808.056,56646.04,50466.471999999994,65915.39199999999,123591.36,108142.44,134920.568,1
2021,06,22804,33884.631199999996,26366.156799999997,37077.407999999996,82394.23999999999,73124.88799999999,92281.54879999999,161698.696,149339.56,175499.73119999998,1
2021,06,23182,37489.379199999996,30588.8616,42227.047999999995,92693.51999999999,80251.98976,103301.7784,150369.48799999998,141924.0784,178383.52959999998,1
2021,06,24638,49436.543999999994,37798.357599999996,60250.788,113292.08,104022.72799999999,125651.216,204131.7296,185387.03999999998,218478.62664,2
2021,06,24680,37077.407999999996,30897.84,44698.875199999995,87543.87999999999,81364.31199999999,94753.37599999999,140070.20799999998,131830.78399999999,154489.19999999998,1
2021,06,26000,67357.29119999999,59735.824,77656.57119999999,154489.19999999998,144189.91999999998,161698.696,273981.44656,262683.13639999996,288791.8112,2
2021,06,27000,22658.415999999997,20598.559999999998,25439.221599999997,62825.608,57984.9464,66945.31999999999,128741,121531.504,137948.55632,3
