year,state,place,subgroup_type,subgroup,pctl_20,pctl_20_quality,pctl_50,pctl_50_quality,pctl_80,pctl_80_quality
2021,06,68252,all,All,52835.3064,2,144189.92,2,298679.12,2
2021,06,68378,race-ethnicity,"Black, Non-Hispanic",19588.714881,2,106652.42834937057,2,257893.9712,2
2021,06,68378,race-ethnicity,Hispanic,58705.896,2,120432.51733500001,2,242220.31026,2
2021,06,68378,race-ethnicity,Other Races and Ethnicities,106174.845,2,215494.23285000003,2,358632.789495,2
2021,06,68378,race-ethnicity,"White, Non-Hispanic",77116.306707,2,173232.854724,2,338816.77503,2
2021,06,68378,all,All,85484.024,2,182812.22,2,329473.9672,2
2021,06,69000,race-ethnicity,"Black, Non-Hispanic",32115.539985000003,1,72244.516647,1,102769.121865,1
2021,06,69000,race-ethnicity,Hispanic,37468.29834,1,74140.101363,1,129645.552879,1
2021,06,69000,race-ethnicity,Other Races and Ethnicities,24409.2936,1,77965.5496,1,158144.903655,1
2021,06,69000,race-ethnicity,"White, Non-Hispanic",41319.161145,1,98378.810379,1,173696.4928519916,1
2021,06,69000,all,All,35017.552,1,81776.2832,1,147794.668,1
2021,06,69070,race-ethnicity,"Black, Non-Hispanic",16504.01605946757,2,60163.226055,2,146385.624159,2
2021,06,69070,race-ethnicity,Hispanic,36859.262466,2,71051.531901,2,150544.807131,2
2021,06,69070,race-ethnicity,Other Races and Ethnicities,20598.56,2,91820.020401,2,187858.8672,2
2021,06,69070,race-ethnicity,"White, Non-Hispanic",42469.938,2,108106.567773,2,239692.863972,2
2021,06,69070,all,All,37077.408,2,97843.16,2,210105.312,2
2021,06,69084,race-ethnicity,"Black, Non-Hispanic",38966.343375,2,73763.203983,2,178820.685138,2
2021,06,69084,race-ethnicity,Hispanic,41910.750483,2,92913.152064,2,168500.779179,2
2021,06,69084,race-ethnicity,Other Races and Ethnicities,90521.40927679343,2,178820.685138,2,299561.638833,2
2021,06,69084,race-ethnicity,"White, Non-Hispanic",55184.254203,2,141119.440293,2,257482,2
2021,06,69084,all,All,67357.2912,2,159638.84,2,298679.12,2
2021,06,69088,race-ethnicity,"Black, Non-Hispanic",32332.65565874501,1,80469.409431,1,192933.095346,1
2021,06,69088,race-ethnicity,Hispanic,39282.069258,1,87447.493749,1,166038.01547045144,1
2021,06,69088,race-ethnicity,Other Races and Ethnicities,55881.337707,1,132273.378285,1,221434.52,1
2021,06,69088,race-ethnicity,"White, Non-Hispanic",43676.64951,1,108261.6324,1,190616.940348,1
2021,06,69088,all,All,44698.8752,1,108142.44,1,195686.32,1
2021,06,69196,race-ethnicity,"Black, Non-Hispanic",86356.762521,2,134379.248142,2,172713.525042,2
2021,06,69196,race-ethnicity,Hispanic,37468.29834,2,68387.2192,2,119265.6624,2
2021,06,69196,race-ethnicity,Other Races and Ethnicities,23282.995254,2,78274.52800000002,2,149775.601588512,2
2021,06,69196,race-ethnicity,"White, Non-Hispanic",36072.331782,2,87758.07712215837,2,157969.417596,2
2021,06,69196,all,All,30794.847200000004,2,74154.816,2,139040.28,2
2021,06,70000,race-ethnicity,"Black, Non-Hispanic",26327.900883,1,47744.503425,1,154489.2,1
2021,06,70000,race-ethnicity,Hispanic,21062.723166,1,66945.32,1,165929.448135,1
2021,06,70000,race-ethnicity,Other Races and Ethnicities,33529.004862,1,123591.36,1,239973.224,1
2021,06,70000,race-ethnicity,"White, Non-Hispanic",29545.731105,1,105312.609681,1,234953.902182,1
2021,06,70000,all,All,28837.984,1,99295.35848,1,219786.6352,1
2021,06,70098,race-ethnicity,"Black, Non-Hispanic",10277.215230000002,1,59501.639562,1,99557.87091000001,1
2021,06,70098,race-ethnicity,Hispanic,34256.03724,1,68663.632356,1,117370.76783999999,1
2021,06,70098,race-ethnicity,Other Races and Ethnicities,30540.646746,1,85484.024,1,152704.239879,1
2021,06,70098,race-ethnicity,"White, Non-Hispanic",37999.471431,1,90527.706414,1,168908.192,1
2021,06,70098,all,All,39549.2352,1,87183.4052,1,168939.08984,1
2021,06,72016,race-ethnicity,"Black, Non-Hispanic",22352.332844999997,1,89923.1079,1,175087.75999999998,1
2021,06,72016,race-ethnicity,Hispanic,34432.127739,1,81748.26400876004,1,147331.2004,1
2021,06,72016,race-ethnicity,Other Races and Ethnicities,65294.039355,1,129746.054235,1,219957.813342553,1
2021,06,72016,race-ethnicity,"White, Non-Hispanic",43177.878186,1,100564.060608,1,185198.974155,1
2021,06,72016,all,All,38416.3144,1,97843.16,1,175087.76,1
2021,06,73080,race-ethnicity,"Black, Non-Hispanic",19568.632,2,53646.610017,2,99941.786319,2
2021,06,73080,race-ethnicity,Hispanic,29058.538293,2,59949.075314999995,2,107051.12652,2
2021,06,73080,race-ethnicity,Other Races and Ethnicities,26327.900883,2,52656.807915,2,98049.1456,2
2021,06,73080,race-ethnicity,"White, Non-Hispanic",18851.207664,2,37383.2793,2,99650.66756685579,2
2021,06,73080,all,All,27396.084799999997,2,62825.608,2,123282.3816,2
2021,06,75000,race-ethnicity,"Black, Non-Hispanic",15085.01433,1,48601.106385,1,96025.393845,1
2021,06,75000,race-ethnicity,Hispanic,27190.0992,1,57807.56791499999,1,104434.6992,1
2021,06,75000,race-ethnicity,Other Races and Ethnicities,27327.278478,1,69623.1328,1,139915.787379,1
2021,06,75000,race-ethnicity,"White, Non-Hispanic",26935.041393,1,74935.586535,1,142172.878296,1
2021,06,75000,all,All,27808.056,1,70035.104,1,128741,1
2021,06,77000,race-ethnicity,"Black, Non-Hispanic",27833.53533,1,63399.61026,1,100932.944,1
2021,06,77000,race-ethnicity,Hispanic,40234.199121,1,87666.322701,1,172713.525042,1
2021,06,77000,race-ethnicity,Other Races and Ethnicities,92913.152064,1,185825.291031,1,345376.05552,1
2021,06,77000,race-ethnicity,"White, Non-Hispanic",65148.215682,1,156549.056,1,326348.104293,1
2021,06,77000,all,All,63958.5288,1,154489.2,1,310008.328,1
2021,06,78120,race-ethnicity,"Black, Non-Hispanic",55616.112,1,102992.8,1,133890.64,1
2021,06,78120,race-ethnicity,Hispanic,48708.181755,1,92675.378241,1,148701.779157,1
2021,06,78120,race-ethnicity,Other Races and Ethnicities,55473.96339729604,1,108410.58387900001,1,208457.4272,1
2021,06,78120,race-ethnicity,"White, Non-Hispanic",53805.87576907296,1,108760.3968,1,193334.681985,1
2021,06,78120,all,All,49436.54400000001,1,102992.8,1,187446.896,1
2021,06,78582,race-ethnicity,"Black, Non-Hispanic",43840.872371358026,1,93134.35885500001,1,156749.40713099999,1
2021,06,78582,race-ethnicity,Hispanic,33044.184849,1,73948.8304,1,146030.4814178861,1
2021,06,78582,race-ethnicity,Other Races and Ethnicities,65585.873586,1,154203.1560521184,1,259290.094569,1
2021,06,78582,race-ethnicity,"White, Non-Hispanic",49136.483235,1,122149.4608,1,248797.1944361573,1
2021,06,78582,all,All,50672.4576,1,115866.9,1,243680.9648,1
2021,06,80000,race-ethnicity,"Black, Non-Hispanic",46346.76,1,89410.342569,1,128527.177845,1
2021,06,80000,race-ethnicity,Hispanic,36932.92149,1,85261.230423,1,162110.6672,1
2021,06,80000,race-ethnicity,Other Races and Ethnicities,47316.201945,1,113738.10140699998,1,198044.98812,1
2021,06,80000,race-ethnicity,"White, Non-Hispanic",44961.55395,1,104171.699025,1,219711.359487,1
2021,06,80000,all,All,45316.832,1,102992.8,1,205985.60000000003,1
2021,06,80238,race-ethnicity,"Black, Non-Hispanic",49671.860085,2,117102.8136,2,199832.181369,2
2021,06,80238,race-ethnicity,Hispanic,40346.4411,2,90015.7072,2,160576.68978,2
2021,06,80238,race-ethnicity,Other Races and Ethnicities,55201.629336,2,122862.926205,2,204517.943778,2
2021,06,80238,race-ethnicity,"White, Non-Hispanic",46784.81946,2,94861.46082685054,2,166478.177622,2
2021,06,80238,all,All,47994.6448,2,100932.944,2,176117.688,2
2021,06,80854,race-ethnicity,"Black, Non-Hispanic",33060.6888,3,68973.669954,3,159638.84,3
2021,06,80854,race-ethnicity,Hispanic,40990.917717,3,87543.88,3,161219.32595847262,3
2021,06,80854,race-ethnicity,Other Races and Ethnicities,53525.56326,3,131641.516713,3,232705.0342966902,3
2021,06,80854,race-ethnicity,"White, Non-Hispanic",54895.1624,3,123519.825531,3,231014.216562,3
2021,06,80854,all,All,49436.544,3,106082.584,3,221434.52,3
2021,06,81344,race-ethnicity,"Black, Non-Hispanic",22909.078455,2,63399.61026,2,119040.537525,2
2021,06,81344,race-ethnicity,Hispanic,33699.954606,2,74548.742745,2,133890.64,2
2021,06,81344,race-ethnicity,Other Races and Ethnicities,29331.580365,2,85895.9952,2,181138.010619,2
2021,06,81344,race-ethnicity,"White, Non-Hispanic",37552.525893,2,87733.791207,2,178486.52239999996,2
2021,06,81344,all,All,38313.3216,2,92693.52000000002,2,143468.9704,2
2021,06,81554,race-ethnicity,"Black, Non-Hispanic",37912.700469,2,77172.663975,2,145964.047728,2
2021,06,81554,race-ethnicity,Hispanic,39440.034651,2,86069.404725,2,144910.609725,2
2021,06,81554,race-ethnicity,Other Races and Ethnicities,50672.4576,2,104610.535617,2,178820.685138,2
2021,06,81554,race-ethnicity,"White, Non-Hispanic",47390.624049,2,95099.41539,2,170607.655185,2
2021,06,81554,all,All,42330.0408,2,87749.8656,2,156961.0272,2
2021,06,81666,race-ethnicity,"Black, Non-Hispanic",21062.723166,1,59838.8168,1,117756.64323,1
2021,06,81666,race-ethnicity,Hispanic,36859.262466,1,75696.581646,1,139013.570436,1
2021,06,81666,race-ethnicity,Other Races and Ethnicities,44863.177761,1,100628.62461,1,183640.040802,1
2021,06,81666,race-ethnicity,"White, Non-Hispanic",41215.63036771136,1,89524.342599,1,175223.230926,1
2021,06,81666,all,All,27911.048800000004,1,80952.3408,1,159443.15368,1
2021,06,82590,race-ethnicity,"Black, Non-Hispanic",19483.67676,2,49176.143448,2,105337.9206,2
2021,06,82590,race-ethnicity,Hispanic,27605.4597,2,62310.644,2,107292.208845,2
2021,06,82590,race-ethnicity,Other Races and Ethnicities,20768.4885,2,68453.347215,2,127345.279803,2
2021,06,82590,race-ethnicity,"White, Non-Hispanic",33712.945651003494,2,69417.1472,2,139916.194095,2
2021,06,82590,all,All,33369.6672,2,69005.176,2,118650.67179264,2
2021,06,82954,race-ethnicity,"Black, Non-Hispanic",21861.620163,3,51496.399999999994,3,105337.92060000001,3
2021,06,82954,race-ethnicity,Hispanic,29867.912,1,63704.90700000001,1,115829.28657,1
2021,06,82954,race-ethnicity,Other Races and Ethnicities,25275.469029,1,76006.340235,1,153871.2432,1
2021,06,82954,race-ethnicity,"White, Non-Hispanic",32245.864413,1,76035.686079,1,148908.504885,1
2021,06,82954,all,All,26366.1568,1,63340.572,1,128741,1
2021,06,82996,race-ethnicity,"Black, Non-Hispanic",25275.469029,2,56869.553778,2,116792.3295,2
2021,06,82996,race-ethnicity,Hispanic,36648.977325,2,72795.08928,2,129869.025648,2
2021,06,82996,race-ethnicity,Other Races and Ethnicities,41197.12,2,98255.1312,2,158496.639672,2
2021,06,82996,race-ethnicity,"White, Non-Hispanic",43705.100262,2,94886.893743,2,180360.645813,2
2021,06,82996,all,All,39858.2136,2,84145.1176,2,165818.408,2
2021,06,84200,race-ethnicity,"Black, Non-Hispanic",27619.38459,2,82429.85229,2,183327.184,2
2021,06,84200,race-ethnicity,Hispanic,36825.84612,2,87447.493749,2,149030.5816,2
2021,06,84200,race-ethnicity,Other Races and Ethnicities,40234.199121,2,92063.605155,2,162056.182707,2
2021,06,84200,race-ethnicity,"White, Non-Hispanic",35763.732552,2,81363.8378403605,2,149649.571515,2
2021,06,84200,all,All,38313.3216,2,82600.2256,2,148721.6032,2
2021,06,84550,race-ethnicity,"Black, Non-Hispanic",14987.521365,2,58878.321615,2,97233.911862,2
2021,06,84550,race-ethnicity,Hispanic,30713.84010899093,2,62619.6224,2,123109.40158499999,2
2021,06,84550,race-ethnicity,Other Races and Ethnicities,19019.883078,2,65297.4352,2,145542.471297,2
2021,06,84550,race-ethnicity,"White, Non-Hispanic",40037.097075,2,95536.060197,2,178820.685138,2
2021,06,84550,all,All,25748.2,2,72094.96,2,153212.08928,2
2021,06,85292,race-ethnicity,"Black, Non-Hispanic",23564.75264,2,102821.742276,2,233157.18287099997,2
2021,06,85292,race-ethnicity,Hispanic,39897.786054,2,89912.7144,2,160247.631072,2
2021,06,85292,race-ethnicity,Other Races and Ethnicities,31515.7968,2,89624.7187338299,2,169342.925892,2
2021,06,85292,race-ethnicity,"White, Non-Hispanic",36459.4512,2,84249.123435,2,167133.651381,2
2021,06,85292,all,All,37386.3864,2,93723.448,2,172100.9688,2
2021,08,03455,race-ethnicity,"Black, Non-Hispanic",10386.881225611813,1,70411.112448,1,234367.31928599998,1
2021,08,03455,race-ethnicity,Hispanic,26822.799414,1,66371.577225,1,128527.177845,1
2021,08,03455,race-ethnicity,Other Races and Ethnicities,41197.12,1,106255.45256429385,1,184128.220455,1
2021,08,03455,race-ethnicity,"White, Non-Hispanic",48057.768414,1,96367.833,1,171068.520129,1
2021,08,03455,all,All,40991.1344,1,92693.52,1,162007.6744,1
2021,08,04000,race-ethnicity,"Black, Non-Hispanic",23590.169454,1,55881.337707,1,109309.113912,1
2021,08,04000,race-ethnicity,Hispanic,33529.004862,1,65407.898895,1,113439.226776,1
2021,08,04000,race-ethnicity,Other Races and Ethnicities,31740.211521000005,1,75105.051786,1,137074.050294,1
2021,08,04000,race-ethnicity,"White, Non-Hispanic",40167.192,1,84250.892664,1,149544.932019,1
2021,08,04000,all,All,33678.6456,1,72094.96,1,142130.064,1
2021,08,07850,race-ethnicity,"Black, Non-Hispanic",16057.26492,3,70653.58188,3,163861.5448,3
2021,08,07850,race-ethnicity,Hispanic,23688.344,1,56840.820282,1,126375.332847,1
2021,08,07850,race-ethnicity,Other Races and Ethnicities,10931.31663,1,72666.093078,1,168500.779179,1
2021,08,07850,race-ethnicity,"White, Non-Hispanic",27941.174448000005,1,86778.338952,1,203315.397639,1
2021,08,07850,all,All,30897.84,1,92693.52,1,189918.7232,1
2021,08,12815,race-ethnicity,"Black, Non-Hispanic",40681.790018618005,2,89173.58031,2,155223.931425,2
2021,08,12815,race-ethnicity,Hispanic,41750.302995,2,77089.124082,2,144174.316431,2
2021,08,12815,race-ethnicity,Other Races and Ethnicities,54204.265077,2,116961.035553,2,219050.711088,2
2021,08,12815,race-ethnicity,"White, Non-Hispanic",56342.70030360969,2,116596.3156292265,2,227539.83958504282,2
2021,08,12815,all,All,51496.4,2,107112.512,2,200835.96,2
2021,08,16000,race-ethnicity,"Black, Non-Hispanic",22555.4232,1,60120.215270999994,1,109996.3104,1
2021,08,16000,race-ethnicity,Hispanic,30793.190145,1,59027.083608,1,110631.11329500002,1
2021,08,16000,race-ethnicity,Other Races and Ethnicities,32028.048558,1,67058.009724,1,135950.496,1
2021,08,16000,race-ethnicity,"White, Non-Hispanic",35763.732552,1,76844.42054699999,1,144910.609725,1
2021,08,16000,all,All,37695.3648,1,74154.816,1,140482.1792,1
2021,08,20000,race-ethnicity,"Black, Non-Hispanic",15302.830184999999,1,46940.404569,1,102992.80000000002,1
2021,08,20000,race-ethnicity,Hispanic,26822.799414,1,61713.155064,1,112189.734135,1
2021,08,20000,race-ethnicity,Other Races and Ethnicities,27941.174448,1,72094.96,1,167756.2551,1
2021,08,20000,race-ethnicity,"White, Non-Hispanic",40679.549295,1,92063.605155,1,181056.424017,1
2021,08,20000,all,All,31412.804000000004,1,82394.24,1,164788.48,1
2021,08,27425,race-ethnicity,"Black, Non-Hispanic",30869.06559,2,59066.3708,2,89816.03253000001,2
2021,08,27425,race-ethnicity,Hispanic,24429.945667521024,2,62587.54315500001,2,125754.2088,2
2021,08,27425,race-ethnicity,Other Races and Ethnicities,18582.225174,2,61469.168121,2,142130.064,2
2021,08,27425,race-ethnicity,"White, Non-Hispanic",33699.954606,2,82085.2616,2,157365.438825,2
2021,08,27425,all,All,38004.3432,2,80437.3768,2,160256.7968,2
2021,08,32155,race-ethnicity,"Black, Non-Hispanic",18956.853309,2,44961.55395,2,86420.14990799999,2
2021,08,32155,race-ethnicity,Hispanic,22916.049624,2,53561.425293,2,100587.014586,2
2021,08,32155,race-ethnicity,Other Races and Ethnicities,21410.023275,2,60017.100717,2,120021.60159,2
2021,08,32155,race-ethnicity,"White, Non-Hispanic",35306.43045,2,84715.17114,2,140070.208,2
2021,08,32155,all,All,31630.300075327978,2,76214.672,2,133890.64,2
2021,08,43000,race-ethnicity,"Black, Non-Hispanic",29487.208743000003,2,63188.169498,2,117803.50441645659,2
2021,08,43000,race-ethnicity,Hispanic,29117.429624999997,2,66241.831713,2,119134.46358089533,2
2021,08,43000,race-ethnicity,Other Races and Ethnicities,41197.12,2,87410.200524,2,153115.249569,2
2021,08,43000,race-ethnicity,"White, Non-Hispanic",38538.041895,2,87993.553032,2,163761.817389,2
2021,08,43000,all,All,36047.48,2,82394.24,2,162110.6672,2
2021,08,45970,race-ethnicity,"Black, Non-Hispanic",22246.444799999997,3,52511.856800999994,3,72645.840138,3
2021,08,45970,race-ethnicity,Hispanic,36782.54637660005,2,77244.6,2,129324.35556600001,2
2021,08,45970,race-ethnicity,Other Races and Ethnicities,61018.81887,2,103297.39631400001,2,169938.12,2
2021,08,45970,race-ethnicity,"White, Non-Hispanic",46940.404569,2,101876.021223,2,184164.14645633788,2
2021,08,45970,all,All,42639.0192,2,91663.592,2,177662.58,2
2021,08,46465,race-ethnicity,"Black, Non-Hispanic",66557.762499,3,160076.293602,3,160076.293602,3
2021,08,46465,race-ethnicity,Hispanic,32792.936793,2,80288.34489000001,2,138628.3088,2
2021,08,46465,race-ethnicity,Other Races and Ethnicities,29058.538293,2,90945.71769,2,198725.495139,2
2021,08,46465,race-ethnicity,"White, Non-Hispanic",39137.264,2,84454.096,2,152445.02253,2
2021,08,46465,all,All,37283.3936,2,77244.6,2,149339.56,2
2021,08,62000,race-ethnicity,"Black, Non-Hispanic",9838.184967,2,47637.428055,2,97431.1888,2
2021,08,62000,race-ethnicity,Hispanic,16652.260452,2,49188.898641,2,90726.888738,2
2021,08,62000,race-ethnicity,Other Races and Ethnicities,15736.03881,2,44961.55395,2,94753.376,2
2021,08,62000,race-ethnicity,"White, Non-Hispanic",23470.707879,2,56840.820282,2,111420.94026,2
2021,08,62000,all,All,17302.7904,2,55616.112,2,109172.368,2
2021,08,77290,race-ethnicity,"Black, Non-Hispanic",25064.177739,2,53525.56326,2,92763.445293,2
2021,08,77290,race-ethnicity,Hispanic,33121.180221,2,68780.77305,2,113738.10140699998,2
2021,08,77290,race-ethnicity,Other Races and Ethnicities,47002.635315,2,90013.765559994,2,162900.17766980414,2
2021,08,77290,race-ethnicity,"White, Non-Hispanic",40234.199121,2,86280.712614,2,146474.577357,2
2021,08,77290,all,All,33369.6672,2,83424.168,2,139452.2512,2
2021,08,83835,race-ethnicity,"Black, Non-Hispanic",29867.912,2,78702.440445,2,169320.564483,2
2021,08,83835,race-ethnicity,Hispanic,33699.954606,2,64766.45682,2,114116.02239999999,2
2021,08,83835,race-ethnicity,Other Races and Ethnicities,45353.850702104006,2,90178.9410944989,2,163253.57403,2
2021,08,83835,race-ethnicity,"White, Non-Hispanic",44705.676879,2,90530.6663081031,2,165185.812662,2
2021,08,83835,all,All,41197.12,2,84866.0672,2,159638.84,2
2021,09,08000,race-ethnicity,"Black, Non-Hispanic",17128.01862,1,53834.33656,1,108966.3824,1
2021,09,08000,race-ethnicity,Hispanic,13962.287865035905,1,42125.446332,1,79932.501156,1
2021,09,08000,race-ethnicity,Other Races and Ethnicities,25584.95256,1,61795.68,1,121110.15513,1
2021,09,08000,race-ethnicity,"White, Non-Hispanic",26781.219195,1,58705.896,1,105839.130252,1
2021,09,08000,all,All,16684.8336,1,46346.76,1,106803.5336,1
2021,09,18430,race-ethnicity,"Black, Non-Hispanic",28117.0344,2,70075.3977,2,124621.288,2
2021,09,18430,race-ethnicity,Hispanic,26976.93237,2,67335.255555,2,129317.752755,2
2021,09,18430,race-ethnicity,Other Races and Ethnicities,45316.832,2,104609.356929,2,193258.38372,2
2021,09,18430,race-ethnicity,"White, Non-Hispanic",44705.676879,2,108074.86913100001,2,217314.80799999996,2
2021,09,18430,all,All,41197.12,2,105464.6272,2,205985.6,2
2021,09,37000,race-ethnicity,"Black, Non-Hispanic",14452.144515,1,35763.732552,1,87447.49374899999,1
2021,09,37000,race-ethnicity,Hispanic,11239.883415,1,32015.66118,1,66768.04764,1
2021,09,37000,race-ethnicity,Other Races and Ethnicities,17547.162717,1,50282.030304,1,106423.77313740033,1
2021,09,37000,race-ethnicity,"White, Non-Hispanic",19804.90287,1,65294.039355,1,156294.685125,1
2021,09,37000,all,All,15036.9488,1,43256.976,1,88573.808,1
2021,09,52000,race-ethnicity,"Black, Non-Hispanic",12977.0928,1,38258.595108,1,87995.75124000001,1
2021,09,52000,race-ethnicity,Hispanic,16066.8768,1,41072.008329,1,84386.927712,1
2021,09,52000,race-ethnicity,Other Races and Ethnicities,13916.767665,1,54654.556956,1,123109.401585,1
2021,09,52000,race-ethnicity,"White, Non-Hispanic",22352.332845,1,65940.645879,1,140451.570945,1
2021,09,52000,all,All,15448.919999999998,1,50775.4504,1,100273.79008,1
2021,09,55990,race-ethnicity,"Black, Non-Hispanic",27327.278478,2,57334.4163,2,120240.430542,2
2021,09,55990,race-ethnicity,Hispanic,30399.374907,2,62619.62240000001,2,133326.816288,2
2021,09,55990,race-ethnicity,Other Races and Ethnicities,47851.578795,2,140821.213707,2,284204.10141,2
2021,09,55990,race-ethnicity,"White, Non-Hispanic",58117.076586,2,148841.57252445054,2,400436.0064,2
2021,09,55990,all,All,39137.264,2,111747.188,2,291057.6528,2
2021,09,73000,race-ethnicity,"Black, Non-Hispanic",18775.757352,2,56337.0616,2,124003.3312,2
2021,09,73000,race-ethnicity,Hispanic,28904.28903,2,70942.117425,2,145162.616742,2
2021,09,73000,race-ethnicity,Other Races and Ethnicities,48057.768414,2,118441.72,2,251901.87894,2
2021,09,73000,race-ethnicity,"White, Non-Hispanic",54654.556956,2,143876.97264,2,326470.196775,2
2021,09,73000,all,All,41197.12,2,109172.368,2,238572.52192,2
2021,09,80000,race-ethnicity,"Black, Non-Hispanic",14744.107446,1,42631.12176,1,96813.232,1
2021,09,80000,race-ethnicity,Hispanic,15194.428806,1,42739.523139,1,78147.847635,1
2021,09,80000,race-ethnicity,Other Races and Ethnicities,17489.093511,1,51496.4,1,112510.960245,1
2021,09,80000,race-ethnicity,"White, Non-Hispanic",23173.38,1,59220.76077,1,118054.167216,1
2021,09,80000,all,All,19774.6176,1,48406.615999999995,1,115351.936,1
2021,11,50000,race-ethnicity,"Black, Non-Hispanic",13882.468191,1,51385.066005,1,117926.756,1
2021,11,50000,race-ethnicity,Hispanic,36912.61952000015,1,87543.88,1,201195.264141,1
2021,11,50000,race-ethnicity,Other Races and Ethnicities,30387.844514999997,1,98236.363764,1,212060.450943,1
2021,11,50000,race-ethnicity,"White, Non-Hispanic",77244.6,1,155223.931425,1,294390.59793,1
2021,11,50000,all,All,29455.940799999997,1,89603.736,1,209281.3696,1
2021,12,07300,race-ethnicity,"Black, Non-Hispanic",35326.5304,1,66930.253305,1,92675.378241,1
2021,12,07300,race-ethnicity,Hispanic,35017.552,1,74098.918731,1,158608.912,1
2021,12,07300,race-ethnicity,Other Races and Ethnicities,30897.84,1,73865.84298,1,181453.777476,1
2021,12,07300,race-ethnicity,"White, Non-Hispanic",34541.542215,1,93241.434225,1,214637.62989,1
2021,12,07300,all,All,34605.5808,1,86513.952,1,187446.896,1
2021,12,07875,race-ethnicity,"Black, Non-Hispanic",27327.278478,2,55881.337707,2,97843.16,2
2021,12,07875,race-ethnicity,Hispanic,31594.084749,2,66663.408144,2,116791.763622,2
2021,12,07875,race-ethnicity,Other Races and Ethnicities,36561.877686173284,2,73192.309005,2,134450.129064,2
2021,12,07875,race-ethnicity,"White, Non-Hispanic",26778.128,2,68799.1904,2,137468.110983,2
2021,12,07875,all,All,30897.840000000004,2,66018.3848,2,131418.8128,2
2021,12,10275,race-ethnicity,"Black, Non-Hispanic",37274.877921,1,56998.701552,1,96301.961529,1
2021,12,10275,race-ethnicity,Hispanic,29487.208742999996,1,59735.824,1,97793.099379,1
2021,12,10275,race-ethnicity,Other Races and Ethnicities,28797.21366,1,72259.71243,1,147438.056013,1
2021,12,10275,race-ethnicity,"White, Non-Hispanic",30646.292391,1,64240.601352,1,117351.517017,1
2021,12,10275,all,All,29455.9408,1,65400.428,1,113807.044,1
2021,12,12875,race-ethnicity,"Black, Non-Hispanic",14537.94195,2,37077.408,2,87781.6005,2
2021,12,12875,race-ethnicity,Hispanic,20452.308714,2,45200.237676,2,96045.977391,2
2021,12,12875,race-ethnicity,Other Races and Ethnicities,21588.939093,2,50500.859256,2,113724.64976,2
2021,12,12875,race-ethnicity,"White, Non-Hispanic",27381.986931,2,61232.96961,2,129531.903495,2
2021,12,12875,all,All,24718.272,2,59117.8672,2,129461.9496,2
2021,12,14400,race-ethnicity,"Black, Non-Hispanic",40793.386638,1,76516.177119,1,151650.801876,1
2021,12,14400,race-ethnicity,Hispanic,34256.03724,1,73719.531081,1,135312.96333,1
2021,12,14400,race-ethnicity,Other Races and Ethnicities,54987.446631,1,95362.92413206895,1,211567.029714,1
2021,12,14400,race-ethnicity,"White, Non-Hispanic",48172.804905,1,109639.178514,1,225451.2392,1
2021,12,14400,all,All,43359.9688,1,85484.024,1,180237.4,1
2021,12,16475,race-ethnicity,"Black, Non-Hispanic",36397.54464,2,83822.512155,2,180360.645813,2
2021,12,16475,race-ethnicity,Hispanic,33699.954606,2,67881.551388,2,143662.8219,2
2021,12,16475,race-ethnicity,Other Races and Ethnicities,33529.004862,2,86513.952,2,147731.830734,2
2021,12,16475,race-ethnicity,"White, Non-Hispanic",38538.041895,2,92986.918062,2,172708.724172,2
2021,12,16475,all,All,35017.552,2,80046.00416,2,157578.984,2
2021,12,16725,race-ethnicity,"Black, Non-Hispanic",19269.52602,1,46338.192195,1,103206.73982399999,1
2021,12,16725,race-ethnicity,Hispanic,17714.7616,1,52656.807915,1,88367.8224,1
2021,12,16725,race-ethnicity,Other Races and Ethnicities,27327.278478,1,52656.807915,1,98701.48826979833,1
2021,12,16725,race-ethnicity,"White, Non-Hispanic",23326.558416,1,55894.80414260097,1,117756.64323,1
2021,12,16725,all,All,25748.199999999997,1,54071.22,1,108348.42560000002,1
2021,12,17200,race-ethnicity,"Black, Non-Hispanic",25692.02793,2,57933.951945,2,88842.25275,2
2021,12,17200,race-ethnicity,Hispanic,24086.907525,2,58396.9176,2,100587.014586,2
2021,12,17200,race-ethnicity,Other Races and Ethnicities,37597.15418108878,2,69875.035752,2,116233.141983,2
2021,12,17200,race-ethnicity,"White, Non-Hispanic",33529.004862,2,67058.009724,2,119897.140485,2
2021,12,17200,all,All,32957.696,2,65194.4424,2,115969.8928,2
2021,12,17935,race-ethnicity,"Black, Non-Hispanic",34213.298787,3,82394.24,3,136636.39239,3
2021,12,17935,race-ethnicity,Hispanic,28223.485599,2,62825.608,2,118826.386785,2
2021,12,17935,race-ethnicity,Other Races and Ethnicities,44231.316189,2,87543.88,2,148683.95398766096,2
2021,12,17935,race-ethnicity,"White, Non-Hispanic",32792.936793,2,90137.25864,2,154377.747054,2
2021,12,17935,all,All,30897.840000000004,2,62825.608,2,128329.0288,2
2021,12,24000,race-ethnicity,"Black, Non-Hispanic",16478.848,1,40234.199121,1,80288.34489,1
2021,12,24000,race-ethnicity,Hispanic,25141.015152,1,61469.168121,1,113998.414293,1
2021,12,24000,race-ethnicity,Other Races and Ethnicities,28117.0344,1,57079.838919,1,149339.56,1
2021,12,24000,race-ethnicity,"White, Non-Hispanic",34684.33872,1,83074.967097,1,168922.35561,1
