year,state,county,pctl_20,pctl_20_quality,pctl_50,pctl_50_quality,pctl_80,pctl_80_quality
2021,42,063,23317.56992,2,53041.292,2,100932.944,2
2021,42,065,24821.2648,3,56234.0688,3,104912.84945356952,3
2021,42,067,30897.84,3,58705.896,3,102992.8,3
2021,42,069,25233.236,1,61795.67999999999,1,115351.936,1
2021,42,071,36047.48,1,76626.6432,1,139040.28,1
2021,42,073,25027.2504,1,65915.392,1,117247.00352,1
2021,42,075,28734.9912,1,70653.0608,1,123591.36,1
2021,42,077,26366.1568,1,66430.356,1,131830.784,1
2021,42,079,24265.10368,1,57778.9608,1,112931.6052,1
2021,42,081,27705.0632,2,61795.68,2,109172.368,2
2021,42,083,24398.99432,3,52938.2992,3,101550.9008,3
2021,42,085,23997.3224,1,52660.21864,1,116381.864,1
2021,42,087,30897.84,3,58705.896,3,102992.8,3
2021,42,089,33987.624,1,82394.24,1,141100.136,1
2021,42,091,42947.9976,1,100520.9728,1,193214.4928,1
2021,42,093,26469.149600000004,3,54586.184,3,108142.44,3
2021,42,095,37077.408,1,76214.672,1,135950.496,1
2021,42,097,26469.1496,1,54586.184,1,108142.44,1
2021,42,099,34111.21536,3,70035.104,3,120501.576,3
2021,42,101,17302.7904,1,53556.256,1,118441.72,1
2021,42,103,26603.04024,2,56852.0256,2,112262.152,2
2021,42,105,24398.99432,3,52938.2992,3,101550.9008,3
2021,42,107,24718.272,1,56028.0832,1,111850.1808,1
2021,42,109,30897.84,3,58705.896,3,102992.8,3
2021,42,111,22658.416,2,53556.256,2,102992.8,2
2021,42,113,26778.128,3,56646.03999999999,3,108218.57227776005,3
2021,42,115,26603.04024,3,56852.0256,3,112262.152,3
2021,42,117,26778.128,2,56646.04,2,108142.44,2
2021,42,119,30897.839999999997,3,58705.896,3,102992.8,3
2021,42,121,24821.2648,2,56234.0688,2,104664.95814310585,2
2021,42,123,23997.3224,3,51773.18285071989,3,104537.69199999998,3
2021,42,125,29764.9192,1,70045.40328,1,138113.3448,1
2021,42,127,26603.04024,3,56852.0256,3,112262.152,3
2021,42,129,25645.2072,1,61795.68,1,122561.432,1
2021,42,131,27087.1064,3,66739.3344,3,126578.1512,3
2021,42,133,32957.696,1,72094.96,1,136980.424,1
2021,44,001,33266.6744,2,92693.52,2,175087.76,2
2021,44,003,32133.7536,1,72815.9096,1,147125.2148,1
2021,44,005,33266.6744,2,92693.52,2,175087.76,2
2021,44,007,25181.7396,1,67460.284,1,135950.496,1
2021,44,009,39384.44672,1,88058.844,1,171997.976,1
2021,45,001,20598.56,3,53391.46752,3,102992.8,3
2021,45,003,22658.416,1,54689.1768,1,121325.5184,1
2021,45,005,13389.064,3,37077.408,3,82085.2616,3
2021,45,007,24718.272,1,59478.342,1,108142.44,1
2021,45,009,13389.064000000002,3,37077.408,3,82085.2616,3
2021,45,011,13389.064,3,37077.408,3,82085.2616,3
2021,45,013,30073.897600000004,1,65297.43520000001,1,139864.2224,1
2021,45,015,30897.84,3,72094.96,3,135744.5104,3
2021,45,017,17199.7976,3,44266.30544,3,98461.1168,3
2021,45,019,30897.840000000004,2,74978.7584,2,148309.632,2
2021,45,021,22246.444799999997,2,45450.72264,2,92693.52,2
2021,45,023,22246.4448,3,45450.72264000001,3,92693.52,3
2021,45,025,21628.488,3,56646.04,3,115351.936,3
2021,45,027,14315.9992,3,43481.994669440006,3,88573.808,3
2021,45,029,13389.064,3,37077.408,3,82085.2616,3
2021,45,031,16581.8408,3,51496.4,3,101447.908,3
2021,45,033,19053.668,3,45316.832,3,97843.16,3
2021,45,035,30897.84,2,68181.2336,2,126681.144,2
2021,45,037,22658.416,3,54689.1768,3,121325.5184,3
2021,45,039,28837.984000000004,3,65400.428,3,125651.216,3
2021,45,041,16581.8408,2,51496.4,2,101447.908,2
2021,45,043,19053.668,2,45316.832,2,97843.16,2
2021,45,045,28837.984000000004,1,66430.356,1,130800.856,1
2021,45,047,20598.56,2,53391.46752,2,102992.80000000002,2
2021,45,049,13389.064,3,37077.408,3,82085.2616,3
2021,45,051,24821.2648,1,54586.184,1,100932.944,1
2021,45,053,30073.8976,3,65297.4352,3,139864.2224,3
2021,45,055,17199.7976,2,44266.30544,2,98461.11680000002,2
2021,45,057,21628.488,2,56646.04,2,115351.93599999999,2
2021,45,059,32957.696,2,73598.65488,2,128535.01439999999,2
2021,45,061,14371.862494720028,3,43551.12343680003,3,88573.808,3
2021,45,063,29661.9264,1,63855.536,1,120398.5832,1
2021,45,065,20598.56,3,53391.46752,3,102992.80000000002,3
2021,45,067,19053.668,3,45316.832,3,97843.16,3
2021,45,069,21628.487999999998,3,56646.04,3,115351.936,3
2021,45,071,22246.4448,3,45450.72264,3,92693.52,3
2021,45,073,18538.704,2,49436.544,2,102992.8,2
2021,45,075,13389.064,2,37077.408,2,82085.2616,2
2021,45,077,18538.704,2,49436.544,2,102992.8,2
2021,45,079,22019.86064,1,53556.256,1,114733.9792,1
2021,45,081,28426.012800000004,3,63855.536,3,123591.35999999999,3
2021,45,083,24615.2792,1,60662.7592,1,113292.08,1
2021,45,085,14315.9992,2,43462.9616,2,88573.808,2
2021,45,087,22246.4448,3,45550.16424825608,3,92693.52,3
2021,45,089,14315.9992,3,43483.889736959994,3,88573.808,3
2021,45,091,30897.84,1,71785.9816,1,146249.776,1
2021,46,003,NA,3,NA,3,NA,3
2021,46,005,25831.830153600036,3,52324.977076000105,3,118441.72,3
2021,46,007,NA,3,NA,3,NA,3
2021,46,009,25833.787016800015,3,52486.804513000054,3,118441.72,3
2021,46,011,25748.2,3,52320.34240000001,3,118441.72,3
2021,46,013,28014.041599999997,3,66512.75024,3,113292.08,3
2021,46,015,25954.1856,3,52629.3208,3,118441.72,3
2021,46,017,NA,3,NA,3,NA,3
2021,46,019,30073.8976,3,62076.10879584,3,108451.4184,3
2021,46,021,NA,3,NA,3,NA,3
2021,46,023,17302.7904,3,51496.4,3,96813.232,3
2021,46,025,NA,3,NA,3,NA,3
2021,46,027,41197.12,3,82394.24,3,137186.4096,3
2021,46,029,28014.0416,3,66512.75024,3,113292.08,3
2021,46,031,NA,3,NA,3,NA,3
2021,46,033,NA,3,NA,3,NA,3
2021,46,035,25748.2,3,52320.3424,3,118441.72,3
2021,46,037,28014.0416,3,66512.75024,3,113292.07999999999,3
2021,46,039,NA,3,NA,3,NA,3
2021,46,041,NA,3,NA,3,NA,3
2021,46,043,NA,3,NA,3,NA,3
2021,46,045,NA,3,NA,3,NA,3
2021,46,047,17302.7904,3,51496.4,3,96813.232,3
2021,46,049,NA,3,NA,3,NA,3
2021,46,051,28014.0416,3,66512.75024,3,113292.07999999999,3
2021,46,053,NA,3,NA,3,NA,3
2021,46,055,NA,3,NA,3,NA,3
2021,46,057,28014.0416,3,66512.75024,3,113292.08,3
2021,46,059,NA,3,NA,3,NA,3
2021,46,061,NA,3,NA,3,NA,3
2021,46,063,NA,3,NA,3,NA,3
2021,46,065,17302.7904,3,51496.399999999994,3,96813.232,3
2021,46,067,25824.620657599997,3,52452.430666,3,118441.72,3
2021,46,069,NA,3,NA,3,NA,3
2021,46,071,NA,3,NA,3,NA,3
2021,46,073,NA,3,NA,3,NA,3
2021,46,075,NA,3,NA,3,NA,3
2021,46,077,NA,3,NA,3,NA,3
2021,46,079,25911.6495736,3,52469.810700999966,3,118441.72,3
2021,46,081,30073.8976,3,62104.6584,3,108451.4184,3
2021,46,083,35738.5016,3,77244.6,3,135847.5032,3
2021,46,085,NA,3,NA,3,NA,3
2021,46,087,NA,3,NA,3,NA,3
2021,46,089,NA,3,NA,3,NA,3
2021,46,091,NA,3,NA,3,NA,3
2021,46,093,30073.8976,3,62104.6584,3,108451.4184,3
2021,46,095,NA,3,NA,3,NA,3
2021,46,097,NA,3,NA,3,NA,3
2021,46,099,33369.6672,2,74257.8088,2,134354.1076,2
2021,46,101,25824.00270079999,3,52604.60252799996,3,118441.72,3
2021,46,102,17302.7904,3,51496.4,3,96813.232,3
2021,46,103,30073.8976,2,62104.6584,2,108451.4184,2
2021,46,105,NA,3,NA,3,NA,3
2021,46,107,NA,3,NA,3,NA,3
2021,46,109,28014.0416,3,66512.75024,3,113292.08,3
2021,46,111,NA,3,NA,3,NA,3
2021,46,115,28014.0416,3,66512.75024,3,113292.08,3
2021,46,117,NA,3,NA,3,NA,3
2021,46,119,NA,3,NA,3,NA,3
2021,46,121,17302.7904,3,51496.4,3,96813.232,3
2021,46,123,NA,3,NA,3,NA,3
2021,46,125,41197.12,3,82394.24,3,137210.97956236807,3
2021,46,127,41197.12,3,82394.23999999999,3,137186.4096,3
2021,46,129,28014.0416,3,66512.75024,3,113292.08,3
2021,46,135,41197.12,3,82394.24,3,137186.4096,3
2021,46,137,NA,3,NA,3,NA,3
2021,47,001,25336.2288,2,56646.04,2,109172.368,2
2021,47,003,30794.8472,3,65039.9532,3,121531.50399999999,3
2021,47,005,20083.596,3,45316.832,3,85669.41104,3
2021,47,007,19156.6608,3,51496.4,3,91663.592,3
2021,47,009,30897.84,1,61795.68,1,113292.08,1
2021,47,011,25748.2,2,55616.112,2,106082.584,2
2021,47,013,18744.6896,3,43256.976,3,84763.0744,3
2021,47,015,19877.6104,3,47376.688,3,90633.664,3
2021,47,017,20083.596,3,45316.832,3,85669.41104,3
2021,47,019,18538.704,2,48921.58,2,93723.448,2
2021,47,021,27911.048799999997,3,63752.5432,3,124662.48512,3
2021,47,023,19259.6536,3,51496.4,3,102992.8,3
2021,47,025,18744.6896,3,43256.976,3,84763.0744,3
2021,47,027,18023.74,3,47376.688,3,102992.8,3
2021,47,029,18435.7112,3,37489.3792,3,85895.9952,3
2021,47,031,19774.6176,2,54689.1768,2,100932.944,2
2021,47,033,19053.668,3,51496.4,3,98873.088,3
2021,47,035,17302.7904,2,46346.76,2,88676.8008,2
2021,47,037,28940.976799999997,1,64885.464,1,132860.712,1
2021,47,039,18023.74,3,50481.02488264002,3,90633.664,3
2021,47,041,19877.6104,3,47376.688,3,90652.64104135685,3
2021,47,043,27911.0488,3,63752.5432,3,124662.48512,3
2021,47,045,19053.668,3,51496.4,3,98873.088,3
2021,47,047,22567.249863224024,3,59941.8096,3,119059.6768,3
2021,47,049,17675.212364800092,3,46346.76,3,88676.8008,3
2021,47,051,19774.6176,3,54689.1768,3,100932.944,3
2021,47,053,19053.668,3,51496.4,3,98873.088,3
2021,47,055,21668.457445823973,3,54689.1768,3,116381.864,3
2021,47,057,18435.7112,3,37489.3792,3,85895.9952,3
2021,47,059,18538.704,2,48921.58,2,93723.448,2
2021,47,061,19156.6608,3,51496.4,3,91663.592,3
2021,47,063,18435.7112,2,37489.3792,2,85895.9952,2
2021,47,065,25748.2,1,66945.32,1,127711.072,1
2021,47,067,18744.6896,3,43256.976,3,84763.0744,3
2021,47,069,18023.74,3,50466.472,3,90633.664,3
2021,47,071,18023.74,3,50466.472,3,90633.664,3
2021,47,073,17508.776,2,46243.7672,2,88007.34760000001,2
2021,47,075,18023.74,3,50466.472,3,90633.664,3
2021,47,077,18023.74,3,50466.472,3,90633.664,3
2021,47,079,20083.596,3,45316.832,3,85669.41104,3
2021,47,081,27937.58386499198,3,63752.5432,3,124662.48512,3
2021,47,083,20083.596,3,45316.832,3,85669.41104,3
2021,47,085,20083.596,3,45316.832,3,85669.41104,3
2021,47,087,18023.74,3,47376.688,3,102992.8,3
2021,47,089,23688.344,2,48406.616,2,100417.98,2
2021,47,091,18538.704,3,48921.58,3,93723.448,3
2021,47,093,25748.2,1,63546.5576,1,125651.216,1
2021,47,095,19053.668,3,51496.40000000001,3,98873.088,3
2021,47,097,22566.046907320015,3,59941.8096,3,119059.6768,3
2021,47,099,21636.472001856357,2,54689.1768,2,116381.864,2
2021,47,101,22135.286730816126,3,54689.1768,3,116381.864,3
2021,47,103,19774.6176,3,54689.1768,3,100932.944,3
2021,47,105,24718.272,3,59426.8456,3,118441.72,3
2021,47,107,25748.2,3,55616.112,3,106082.584,3
2021,47,109,18023.74,3,50466.472,3,90633.664,3
2021,47,111,19877.6104,3,47376.688,3,90633.664,3
2021,47,113,19259.6536,1,51496.4,1,102992.8,1
2021,47,115,19156.6608,3,51496.4,3,91663.592,3
2021,47,117,30794.847200000004,3,65039.9532,3,121531.504,3
2021,47,119,30794.8472,2,65039.9532,2,121531.504,2
2021,47,121,19156.6608,3,51496.4,3,91663.592,3
2021,47,123,24718.272,3,59426.8456,3,118441.72,3
2021,47,125,30908.13928,1,63958.5288,1,108142.44,1
2021,47,127,19774.6176,3,54689.1768,3,100932.944,3
2021,47,129,18744.6896,3,43256.976,3,84763.0744,3
2021,47,131,19053.668,3,51496.4,3,98873.088,3
2021,47,133,18023.74,3,47376.68800000001,3,102992.8,3
2021,47,135,22246.4448,3,54689.1768,3,116381.864,3
2021,47,137,NA,3,NA,3,NA,3
2021,47,139,25748.2,3,55616.112,3,106082.584,3
2021,47,141,18023.74,2,47376.688,2,102992.8,2
2021,47,143,19156.6608,3,51496.4,3,91663.592,3
2021,47,145,24718.272,2,59426.8456,2,118441.72,2
2021,47,147,27911.048799999997,2,63752.5432,2,124662.48512,2
2021,47,149,39137.264,1,79304.456,1,134920.568,1
2021,47,151,18744.6896,3,43256.976,3,84763.0744,3
2021,47,153,19156.6608,3,51496.4,3,91663.592,3
2021,47,155,23688.344,2,48406.616,2,100417.98,2
2021,47,157,22246.4448,1,54586.184,1,118441.72,1
2021,47,159,19877.6104,3,47376.688,3,90633.664,3
2021,47,161,30908.13928,3,63958.5288,3,107945.2870625282,3
2021,47,163,20598.56,1,49436.544,1,103239.98272,1
2021,47,165,33575.6528,1,71065.032,1,128638.0072,1
2021,47,167,22555.4232,2,59941.80960000001,2,119059.6768,2
2021,47,169,19877.6104,3,47376.688,3,90635.09436400639,3
2021,47,171,18538.704,3,48921.58,3,93723.448,3
2021,47,173,25336.228800000004,3,56646.04,3,109172.368,3
2021,47,175,NA,3,NA,3,NA,3
2021,47,177,19877.6104,3,47376.688,3,90633.664,3
2021,47,179,21731.4808,1,57469.9824,1,115351.936,1
2021,47,181,22246.4448,3,54689.1768,3,116381.864,3
2021,47,183,20083.596,3,45316.832,3,85669.41104,3
2021,47,185,17302.7904,3,46346.76,3,88676.8008,3
2021,47,187,57469.9824,1,117411.792,1,228129.052,1
2021,47,189,36438.85264,1,82394.24,1,149339.56,1
2021,48,001,20598.56,2,53144.2848,2,93002.4984,2
2021,48,003,23688.344,3,56749.0328,3,127196.108,3
2021,48,005,16169.869600000002,2,49024.572799999994,2,97843.16,2
2021,48,007,24300.76390707207,3,56028.0832,3,113652.5548,3
2021,48,009,27190.0992,3,60868.7448,3,121531.504,3
2021,48,011,NA,3,NA,3,NA,3
2021,48,013,25645.2072,3,66327.3632,3,113982.13176,3
2021,48,015,27705.063200000004,3,62928.6008,3,116278.8712,3
2021,48,017,21422.5024,3,48406.61600000001,3,94856.3688,3
2021,48,019,25645.2072,3,66327.3632,3,113982.13176,3
2021,48,021,31824.7752,2,72815.9096,2,132860.712,2
2021,48,023,NA,3,NA,3,NA,3
2021,48,025,24226.70796416003,3,56028.083199999994,3,113652.5548,3
2021,48,027,23997.3224,1,58499.9104,1,110202.296,1
2021,48,029,26778.128,1,62825.608,1,123591.35999999999,1
2021,48,031,32133.7536,3,72367.05152867995,3,151399.416,3
2021,48,033,NA,3,NA,3,NA,3
2021,48,035,24100.3152,3,50569.4648,3,97431.1888,3
2021,48,037,18538.704,1,46140.7744,1,95577.3184,1
2021,48,039,42227.048,1,85175.0456,1,157578.984,1
2021,48,041,18538.704,1,48612.6016,1,109172.368,1
2021,48,043,23688.344,3,56749.0328,3,127196.108,3
2021,48,045,NA,3,NA,3,NA,3
2021,48,047,NA,3,NA,3,NA,3
2021,48,049,22658.416000000005,3,49024.5728,3,101962.872,3
2021,48,051,22864.4016,3,56543.0472,3,109172.368,3
2021,48,053,30279.883200000004,3,65760.9028,3,118853.6912,3
2021,48,055,31824.7752,3,72815.9096,3,132860.712,3
2021,48,057,24718.271999999997,3,61795.68,3,113292.08,3
2021,48,059,22658.416000000005,3,49024.5728,3,101962.872,3
2021,48,061,17302.7904,1,47376.688,1,97843.16,1
2021,48,063,24265.10368,3,55616.112,3,114322.008,3
2021,48,065,24718.272,3,52526.328,3,102992.8,3
2021,48,067,18538.704,3,46140.7744,3,95577.3184,3
2021,48,069,24718.272,3,52526.32800000001,3,102992.8,3
2021,48,071,28837.984,3,66945.32,3,126681.144,3
2021,48,073,21525.4952,2,54689.1768,2,107627.476,2
2021,48,075,24718.272,3,52526.328,3,102992.8,3
2021,48,077,27190.0992,3,60868.7448,3,121531.504,3
2021,48,079,NA,3,NA,3,NA,3
2021,48,081,NA,3,NA,3,NA,3
2021,48,083,22658.416,3,49024.5728,3,101962.872,3
2021,48,085,46346.76,1,102065.8648,1,195686.32,1
2021,48,087,NA,3,NA,3,NA,3
2021,48,089,27705.063199999997,3,62928.6008,3,116278.8712,3
2021,48,091,45110.8464,1,92075.5632,1,185387.04,1
2021,48,093,22658.416,3,49024.5728,3,101962.872,3
2021,48,095,NA,3,NA,3,NA,3
2021,48,097,27808.056,3,59117.8672,3,123591.35999999999,3
2021,48,099,30279.8832,2,65760.9028,2,118853.6912,2
2021,48,101,NA,3,NA,3,NA,3
2021,48,103,NA,3,NA,3,NA,3
2021,48,105,NA,3,NA,3,NA,3
2021,48,107,21422.5024,3,48406.61600000001,3,94856.3688,3
2021,48,109,NA,3,NA,3,NA,3
2021,48,111,24718.272,3,52526.328,3,102992.8,3
2021,48,113,27396.0848,1,63649.5504,1,129770.928,1
2021,48,115,19671.6248,3,51496.4,3,102992.8,3
2021,48,117,24718.272,3,52526.328,3,102992.8,3
2021,48,119,NA,3,NA,3,NA,3
2021,48,121,43256.97600000001,1,97843.16,1,181679.2992,1
2021,48,123,24718.272,3,63855.536,3,128741,3
2021,48,125,NA,3,NA,3,NA,3
2021,48,127,NA,3,NA,3,NA,3
2021,48,129,NA,3,NA,3,NA,3
2021,48,131,11329.208,3,35944.4872,3,82394.24,3
2021,48,133,22658.416,3,49024.5728,3,101962.872,3
2021,48,135,25748.2,1,60765.752,1,114527.99359999999,1
2021,48,137,NA,3,NA,3,NA,3
2021,48,139,37386.3864,1,87543.88,1,149339.56,1
2021,48,141,19568.632,1,51496.4,1,102992.8,1
2021,48,143,21721.18152,3,61280.716,3,111881.07864,3
2021,48,145,24100.3152,3,50569.4648,3,97431.1888,3
2021,48,147,27808.056,3,59117.8672,3,123591.36,3
2021,48,149,31824.775199999996,3,72815.9096,3,132860.712,3
2021,48,151,NA,3,NA,3,NA,3
2021,48,153,21445.356502320003,3,48406.616,3,94856.3688,3
2021,48,155,NA,3,NA,3,NA,3
2021,48,157,41609.0912,1,95989.2896,1,175087.76,1
2021,48,159,21628.488,3,50208.99,3,105863.96736300799,3
2021,48,161,24100.3152,3,50569.4648,3,97431.1888,3
2021,48,163,25645.2072,3,66327.3632,3,113982.13176000002,3
2021,48,165,23688.344,3,56749.0328,3,127196.10800000001,3
2021,48,167,31721.7824,1,77244.6,1,150678.4664,1
2021,48,169,21430.581155232,3,48406.615999999995,3,94856.3688,3
2021,48,171,32133.7536,3,72403.9384,3,151399.416,3
2021,48,173,NA,3,NA,3,NA,3
2021,48,175,24718.272,3,63855.53600000001,3,128741,3
2021,48,177,24718.272,3,63855.53600000001,3,128741,3
2021,48,179,24718.272,3,52526.328,3,102992.8,3
2021,48,181,27808.055999999997,2,59117.8672,2,123591.36000000002,2
2021,48,183,24718.272,1,59735.824,1,108142.44,1
2021,48,185,22864.4016,3,56543.0472,3,109172.368,3
2021,48,187,36047.48,1,80334.384,1,141718.0928,1
2021,48,189,21014.95577068807,3,48406.616,3,94856.3688,3
2021,48,191,NA,3,NA,3,NA,3
2021,48,193,30290.35962761601,3,65760.9028,3,118853.6912,3
2021,48,195,NA,3,NA,3,NA,3
2021,48,197,NA,3,NA,3,NA,3
2021,48,199,28631.9984,2,69005.176,2,132345.748,2
2021,48,201,26778.128,1,63649.5504,1,134920.568,1
2021,48,203,20598.56,2,53144.2848,2,102992.8,2
2021,48,205,24718.272,3,52526.328,3,102992.8,3
2021,48,207,22658.416,3,49024.5728,3,101962.872,3
2021,48,209,23997.3224,1,77275.49784,1,146867.7328,1
2021,48,211,NA,3,NA,3,NA,3
2021,48,213,20598.56,2,53144.2848,2,93002.4984,2
2021,48,215,17302.7904,1,44183.9112,1,94753.376,1
2021,48,217,24100.3152,3,50569.4648,3,97431.1888,3
2021,48,219,21028.896876096,3,48406.616,3,94856.3688,3
2021,48,221,21721.18152,2,61280.716,2,111881.07864,2
2021,48,223,21628.488,3,50208.99,3,105785.24790611202,3
2021,48,225,17920.7472,3,47376.688,3,97196.43113139272,3
2021,48,227,19671.6248,3,51496.4,3,102992.8,3
2021,48,229,NA,3,NA,3,NA,3
2021,48,231,32648.7176,2,84454.096,2,164788.48,2
2021,48,233,24718.272000000004,3,52526.328,3,102992.8,3
2021,48,235,NA,3,NA,3,NA,3
2021,48,237,27190.099199999997,3,60868.7448,3,121531.504,3
2021,48,239,24718.272,3,63855.536,3,128741,3
2021,48,241,17817.7544,3,41197.12,3,91251.6208,3
2021,48,243,NA,3,NA,3,NA,3
2021,48,245,21834.4736,1,56234.0688,1,115351.93599999999,1
2021,48,247,NA,3,NA,3,NA,3
2021,48,249,15448.92,2,46346.76,2,101653.8936,2
2021,48,251,37180.4008,1,79304.456,1,133890.64,1
2021,48,253,22658.416,3,49024.5728,3,101962.872,3
2021,48,255,24718.272,3,63855.536,3,128741,3
2021,48,257,40167.192,1,75390.7296,1,139040.28,1
2021,48,259,32133.7536,3,72403.9384,3,151399.416,3
2021,48,261,NA,3,NA,3,NA,3
2021,48,263,NA,3,NA,3,NA,3
2021,48,265,32133.753600000004,2,72403.9384,2,151399.416,2
2021,48,267,NA,3,NA,3,NA,3
2021,48,269,NA,3,NA,3,NA,3
2021,48,271,NA,3,NA,3,NA,3
2021,48,273,15585.931321840195,3,46346.76,3,101653.8936,3
2021,48,275,NA,3,NA,3,NA,3
2021,48,277,21628.488,3,50208.99,3,105773.6056,3
2021,48,279,21373.098813696055,3,48406.616,3,94856.3688,3
2021,48,281,30279.8832,3,65760.9028,3,118853.6912,3
2021,48,283,NA,3,NA,3,NA,3
2021,48,285,24718.272,3,63855.536,3,128741,3
2021,48,287,31824.7752,3,72815.9096,3,132860.712,3
2021,48,289,22864.4016,3,56543.0472,3,109172.368,3
2021,48,291,28837.984,2,66945.32,2,126681.144,2
2021,48,293,24100.3152,3,50569.4648,3,97431.1888,3
2021,48,295,NA,3,NA,3,NA,3
2021,48,297,11329.208,3,35944.4872,3,82394.24,3
2021,48,299,30279.8832,3,65760.9028,3,118853.6912,3
2021,48,301,NA,3,NA,3,NA,3
2021,48,303,20598.56,1,57161.004,1,115351.93599999999,1
2021,48,305,21406.147143359987,3,48406.616,3,94856.3688,3
2021,48,307,19672.634129440004,3,51496.4,3,102992.8,3
2021,48,309,25243.53528,1,59323.8528,1,120707.5616,1
2021,48,311,NA,3,NA,3,NA,3
2021,48,313,22864.4016,3,56543.0472,3,109172.368,3
2021,48,315,20598.56,3,53144.2848,3,102992.8,3
2021,48,317,NA,3,NA,3,NA,3
2021,48,319,NA,3,NA,3,NA,3
2021,48,321,27705.0632,3,62928.6008,3,116278.8712,3
2021,48,323,18538.704,3,50981.436,3,91766.5848,3
2021,48,325,25645.2072,2,66327.3632,2,113982.13175999999,2
2021,48,327,NA,3,NA,3,NA,3
2021,48,329,35841.4944,1,85793.0024,1,159638.84,1
2021,48,331,22864.4016,3,56543.0472,3,109172.36800000002,3
2021,48,333,NA,3,NA,3,NA,3
2021,48,335,22658.416,3,49024.5728,3,101962.872,3
2021,48,337,27190.0992,3,60868.7448,3,121531.504,3
2021,48,339,33431.4628800006,1,86307.9664,1,175087.76,1
2021,48,341,24718.272000000004,3,52526.328,3,102992.8,3
2021,48,343,21628.488,3,50208.99,3,105781.13643353604,3
2021,48,345,NA,3,NA,3,NA,3
2021,48,347,16169.8696,2,49024.5728,2,97843.16,2
2021,48,349,24100.315199999997,3,50569.4648,3,97431.1888,3
2021,48,351,17893.252242111997,3,41197.12,3,91195.72454758387,3
2021,48,353,22658.416,3,49024.57280000001,3,101962.872,3
2021,48,355,24203.308,1,61795.68,1,114322.008,1
2021,48,357,24718.272,3,52526.328,3,102992.8,3
2021,48,359,NA,3,NA,3,NA,3
2021,48,361,28631.998400000004,2,69005.176,2,132345.748,2
2021,48,363,21721.18152,3,61280.716,3,111881.07864,3
2021,48,365,21525.4952,3,54689.1768,3,107627.476,3
2021,48,367,36768.4296,1,82600.2256,1,156662.34808,1
2021,48,369,24718.272,3,52526.328,3,102992.8,3
2021,48,371,23688.344,3,56749.0328,3,127196.108,3
2021,48,373,17920.7472,3,47376.688,3,97225.2032,3
2021,48,375,18847.6824,1,45316.832,1,95783.304,1
2021,48,377,NA,3,NA,3,NA,3
2021,48,379,24265.10368,3,55616.112,3,114322.008,3
2021,48,381,33987.624,1,72094.96,1,130800.856,1
2021,48,383,NA,3,NA,3,NA,3
2021,48,385,NA,3,NA,3,NA,3
2021,48,387,21628.488,3,50208.99,3,105847.01062841604,3
2021,48,389,23688.344,3,56749.0328,3,127196.108,3
2021,48,391,24281.08816256001,3,56028.08320000001,3,113652.55479999998,3
2021,48,393,NA,3,NA,3,NA,3
2021,48,395,22864.4016,3,56543.0472,3,109172.368,3
2021,48,397,32648.717600000004,2,84454.096,2,164788.48,2
2021,48,399,22658.416,3,49024.5728,3,101962.872,3
2021,48,401,21525.4952,2,54689.1768,2,107627.476,2
2021,48,403,17853.08093040001,3,41197.12,3,91251.6208,3
2021,48,405,17886.23637257602,3,41197.12,3,90971.21672243255,3
2021,48,407,17920.7472,3,47376.688,3,97225.2032,3
2021,48,409,24107.664766207898,2,56028.0832,2,113652.5548,2
2021,48,411,30345.759454736006,3,65760.9028,3,118853.6912,3
2021,48,413,NA,3,NA,3,NA,3
2021,48,415,22658.416,3,49024.5728,3,101962.872,3
2021,48,417,NA,3,NA,3,NA,3
2021,48,419,17817.7544,3,41197.12,3,91251.6208,3
2021,48,421,NA,3,NA,3,NA,3
2021,48,423,30588.8616,1,63031.5936,1,127196.10800000001,1
2021,48,425,21721.18152,3,61280.716,3,111881.07863999999,3
2021,48,427,11329.208,2,35944.4872,2,82394.24,2
2021,48,429,22658.416,3,49024.5728,3,101962.872,3
2021,48,431,NA,3,NA,3,NA,3
2021,48,433,NA,3,NA,3,NA,3
2021,48,435,NA,3,NA,3,NA,3
2021,48,437,24718.272,3,52526.328,3,102992.8,3
2021,48,439,32648.7176,1,72094.96,1,139040.28,1
2021,48,441,24615.2792,1,53144.2848,1,102992.8,1
2021,48,443,NA,3,NA,3,NA,3
2021,48,445,21422.502400000005,3,48406.616,3,94856.3688,3
2021,48,447,NA,3,NA,3,NA,3
2021,48,449,21628.488,3,50208.99,3,105773.60559999998,3
2021,48,451,25027.2504,1,61795.68,1,106597.548,1
2021,48,453,36047.48,1,82394.24,1,173027.904,1
2021,48,455,17920.7472,3,47376.688,3,97026.17167385605,3
2021,48,457,17839.181022112025,3,41197.12,3,91251.6208,3
2021,48,459,20598.56,3,53144.28480000001,3,102992.8,3
2021,48,461,NA,3,NA,3,NA,3
2021,48,463,18538.704,3,50981.436,3,91766.58480000001,3
2021,48,465,18538.704,3,50981.436,3,91766.5848,3
2021,48,467,24265.10368,2,55616.112,2,114322.008,2
2021,48,469,24718.272,1,61795.68,1,113292.08,1
2021,48,471,17920.7472,2,47376.688,2,97225.2032,2
2021,48,473,27705.0632,3,62928.6008,3,116278.8712,3
2021,48,475,23688.344,3,56749.0328,3,127196.10800000001,3
2021,48,477,22864.4016,3,56543.0472,3,109172.36800000002,3
