year,state,county,subgroup_type,subgroup,pctl_20,pctl_20_quality,pctl_50,pctl_50_quality,pctl_80,pctl_80_quality
2018,49,051,race-ethnicity,Other Races and Ethnicities,11393.502680442358,3,31835.920235823298,3,74690.00605,3
2018,49,051,race-ethnicity,"White, Non-Hispanic",28366.716,3,64533.070791,3,109096.724176,3
2018,49,051,all,All,27657.5481,3,61089.7491,3,105362.088,3
2018,49,053,race-ethnicity,"Black, Non-Hispanic",4988.297248,1,12430.546376999999,1,31156.298799999997,1
2018,49,053,race-ethnicity,Hispanic,18645.313971,1,38740.672968,1,75455.25504,1
2018,49,053,race-ethnicity,Other Races and Ethnicities,25327.425000000003,1,43298.101791,1,100476.794985,1
2018,49,053,race-ethnicity,"White, Non-Hispanic",29521.662855,1,60389.218269,1,107754.483484,1
2018,49,053,all,All,25327.425,1,54707.238,1,109414.476,1
2018,49,055,race-ethnicity,"Black, Non-Hispanic",14588.5968,3,14588.5968,3,14588.5968,3
2018,49,055,race-ethnicity,Hispanic,23768.5412742892,3,39206.775302552,3,71555.2142119,3
2018,49,055,race-ethnicity,Other Races and Ethnicities,26312.581516601604,3,48218.653587283996,3,74592.12317944321,3
2018,49,055,race-ethnicity,"White, Non-Hispanic",24650.37851014112,3,53525.253745365,3,95359.20022636128,3
2018,49,055,all,All,25530.0444,3,54707.238,3,97156.0023,3
2018,49,057,race-ethnicity,"Black, Non-Hispanic",18201.062825,1,50654.85,1,124090.72995000001,1
2018,49,057,race-ethnicity,Hispanic,25304.565032,1,46038.63495,1,85042.006089,1
2018,49,057,race-ethnicity,Other Races and Ethnicities,12778.695160799998,1,67478.16836,1,96472.520648,1
2018,49,057,race-ethnicity,"White, Non-Hispanic",33043.634142,1,69075.290567,1,113941.787709,1
2018,49,057,all,All,32723.0331,1,70916.79,1,111136.7409,1
2018,50,001,race-ethnicity,"Black, Non-Hispanic",27413.446716,3,72715.61217899999,3,101804.36110113023,3
2018,50,001,race-ethnicity,Hispanic,33067.640998223986,3,50654.85,3,134970.54132790744,3
2018,50,001,race-ethnicity,Other Races and Ethnicities,16447.866512,3,47111.7678439224,3,126289.42831999999,3
2018,50,001,race-ethnicity,"White, Non-Hispanic",25045.617696,3,57384.97575,3,108138.454875,3
2018,50,001,all,All,26340.522,3,57746.529,3,116506.155,3
2018,50,003,race-ethnicity,"Black, Non-Hispanic",27413.446716,3,72715.61217899999,3,105931.39063220829,3
2018,50,003,race-ethnicity,Hispanic,33693.844509432,3,50654.85,3,134659.02794099998,3
2018,50,003,race-ethnicity,Other Races and Ethnicities,16447.866512,3,47109.582299999995,3,126289.42831999999,3
2018,50,003,race-ethnicity,"White, Non-Hispanic",25045.617696,3,57384.97575,3,108138.454875,3
2018,50,003,all,All,26340.522,3,57746.529,3,116506.155,3
2018,50,005,race-ethnicity,"Black, Non-Hispanic",3211.8336249999998,3,18118.84798140001,3,92192.286824,3
2018,50,005,race-ethnicity,Hispanic,20261.94,3,40929.1188,3,69593.4261,3
2018,50,005,race-ethnicity,Other Races and Ethnicities,16449.766256,3,40486.901016,3,86113.245,3
2018,50,005,race-ethnicity,"White, Non-Hispanic",24820.8765,3,56317.6793002725,3,104101.75459295714,3
2018,50,005,all,All,23301.231,3,53795.4507,3,99283.506,3
2018,50,007,race-ethnicity,"Black, Non-Hispanic",17923.982932,2,43510.928384,2,81822.292816,2
2018,50,007,race-ethnicity,Hispanic,27624.032608,2,47648.236869,2,147405.6135,2
2018,50,007,race-ethnicity,Other Races and Ethnicities,22186.8243,2,44968.696025,2,138119.155452,2
2018,50,007,race-ethnicity,"White, Non-Hispanic",31074.849159,2,71209.89568,2,126981.884425,2
2018,50,007,all,All,28366.716,2,71828.5773,2,127650.222,2
2018,50,009,race-ethnicity,"Black, Non-Hispanic",15887.050715833599,3,21909.7082514,3,113076.878589784,3
2018,50,009,race-ethnicity,Hispanic,24603.010042492155,3,40929.1188,3,69593.4261,3
2018,50,009,race-ethnicity,Other Races and Ethnicities,16449.766256,3,40515.4931664288,3,86194.54001278081,3
2018,50,009,race-ethnicity,"White, Non-Hispanic",24827.249674656,3,56347.0973167696,3,104100.38189373314,3
2018,50,009,all,All,23301.231,3,53795.4507,3,100338.7348675585,3
2018,50,011,race-ethnicity,"Black, Non-Hispanic",17923.982932,3,43510.928384,3,81822.292816,3
2018,50,011,race-ethnicity,Hispanic,27624.032608,3,47648.236869,3,147405.6135,3
2018,50,011,race-ethnicity,Other Races and Ethnicities,22186.8243,3,44968.696025,3,138119.155452,3
2018,50,011,race-ethnicity,"White, Non-Hispanic",31074.849159,3,71209.89568000002,3,126981.884425,3
2018,50,011,all,All,28366.716,3,71828.5773,3,127650.22200000001,3
2018,50,013,race-ethnicity,"Black, Non-Hispanic",20136.671218601,3,43510.928384,3,81822.292816,3
2018,50,013,race-ethnicity,Hispanic,28663.4529885056,3,47953.580555385,3,147399.37679592,3
2018,50,013,race-ethnicity,Other Races and Ethnicities,22186.8243,3,49844.3724,3,141365.06206842244,3
2018,50,013,race-ethnicity,"White, Non-Hispanic",31074.849159,3,71209.89568,3,126981.884425,3
2018,50,013,all,All,28771.9548,3,71828.5773,3,128117.70547968004,3
2018,50,015,race-ethnicity,"Black, Non-Hispanic",3211.8336249999998,3,20443.908947,3,92192.286824,3
2018,50,015,race-ethnicity,Hispanic,20261.94,3,40929.1188,3,69593.4261,3
2018,50,015,race-ethnicity,Other Races and Ethnicities,16449.766256,3,40486.901016,3,86113.245,3
2018,50,015,race-ethnicity,"White, Non-Hispanic",24820.8765,3,56320.3804004875,3,104096.7233960976,3
2018,50,015,all,All,23301.231,3,53795.4507,3,100343.0595760356,3
2018,50,017,race-ethnicity,"Black, Non-Hispanic",20396.503905102727,3,68181.42809999999,3,96244.215,3
2018,50,017,race-ethnicity,Hispanic,25161.212174999997,3,42614.538026999995,3,88848.6069,3
2018,50,017,race-ethnicity,Other Races and Ethnicities,14304.587360515525,3,48180.52965,3,83503.85549999999,3
2018,50,017,race-ethnicity,"White, Non-Hispanic",23824.624029,3,56033.737232,3,106805.33558800002,3
2018,50,017,all,All,23098.6116,3,58759.626,3,105159.4686,3
2018,50,019,race-ethnicity,"Black, Non-Hispanic",3211.8336249999998,3,17158.49671299999,3,90873.14081357598,3
2018,50,019,race-ethnicity,Hispanic,20261.94,3,40929.1188,3,69593.4261,3
2018,50,019,race-ethnicity,Other Races and Ethnicities,16449.766256,3,40486.901016,3,86113.245,3
2018,50,019,race-ethnicity,"White, Non-Hispanic",24820.8765,3,56317.510975,3,104097.70970591041,3
2018,50,019,all,All,23301.231,3,53795.4507,3,99383.42167852665,3
2018,50,021,race-ethnicity,"Black, Non-Hispanic",27413.446716,2,72715.61217899999,2,102584.23900026147,2
2018,50,021,race-ethnicity,Hispanic,33026.962199999994,2,50654.85,2,136854.41418448515,2
2018,50,021,race-ethnicity,Other Races and Ethnicities,16447.866512,2,47109.582299999995,2,125479.14661124491,2
2018,50,021,race-ethnicity,"White, Non-Hispanic",25045.617696,2,57384.97575,2,108138.454875,2
2018,50,021,all,All,26340.522,2,57746.529,2,116506.155,2
2018,50,023,race-ethnicity,"Black, Non-Hispanic",3211.8336249999998,2,16273.962649999998,2,92192.286824,2
2018,50,023,race-ethnicity,Hispanic,20261.94,2,40929.1188,2,69593.4261,2
2018,50,023,race-ethnicity,Other Races and Ethnicities,16449.766256,2,40486.901016,2,86113.245,2
2018,50,023,race-ethnicity,"White, Non-Hispanic",24820.8765,2,56317.510975,2,104095.71675,2
2018,50,023,all,All,23301.231,2,53795.4507,2,99432.3356226472,2
2018,50,025,race-ethnicity,"Black, Non-Hispanic",16055.658941999998,3,68181.42809999999,3,96244.215,3
2018,50,025,race-ethnicity,Hispanic,25161.212174999997,3,42614.538026999995,3,88848.6069,3
2018,50,025,race-ethnicity,Other Races and Ethnicities,13532.44618193408,3,48180.52965,3,83503.85549999999,3
2018,50,025,race-ethnicity,"White, Non-Hispanic",23824.624029,3,56033.737232,3,106805.335588,3
2018,50,025,all,All,23098.6116,3,58759.626,3,105159.4686,3
2018,50,027,race-ethnicity,"Black, Non-Hispanic",16055.658941999998,2,68181.42809999999,2,96244.215,2
2018,50,027,race-ethnicity,Hispanic,25161.212174999997,2,42614.538026999995,2,88848.6069,2
2018,50,027,race-ethnicity,Other Races and Ethnicities,13389.836931999998,2,48180.52965,2,83503.85549999999,2
2018,50,027,race-ethnicity,"White, Non-Hispanic",23824.624029,2,56033.737232,2,106805.335588,2
2018,50,027,all,All,23098.6116,2,58759.626,2,105159.4686,2
2018,51,001,race-ethnicity,"Black, Non-Hispanic",13902.55064,3,37143.890608,3,75773.33251223233,3
2018,51,001,race-ethnicity,Hispanic,25301.205659450003,3,47335.82787025501,3,89251.671696,3
2018,51,001,race-ethnicity,Other Races and Ethnicities,30488.089813056802,3,75807.37145061,3,136158.887568,3
2018,51,001,race-ethnicity,"White, Non-Hispanic",25831.533556,3,60491.36456,3,110370.331984,3
2018,51,001,all,All,20660.370788160006,3,55720.33500000001,3,114378.6513,3
2018,51,003,race-ethnicity,"Black, Non-Hispanic",15098.70618,2,43505.395536000004,2,82452.35106,2
2018,51,003,race-ethnicity,Hispanic,21413.904875,2,53694.141,2,112814.59042,2
2018,51,003,race-ethnicity,Other Races and Ethnicities,23301.231,2,49878.967424,2,121057.50334568862,2
2018,51,003,race-ethnicity,"White, Non-Hispanic",31630.202496,2,74858.75046,2,142945.721796,2
2018,51,003,all,All,26847.0705,2,75982.275,2,146899.065,2
2018,51,005,race-ethnicity,"Black, Non-Hispanic",20069.022475704,3,43228.547964,3,88185.74197610145,3
2018,51,005,race-ethnicity,Hispanic,27545.34869562048,3,50649.401211519995,3,106124.972624,3
2018,51,005,race-ethnicity,Other Races and Ethnicities,29625.972128560803,3,66996.05111243,3,124610.931,3
2018,51,005,race-ethnicity,"White, Non-Hispanic",26938.988679046724,3,61114.24078199999,3,113735.505153,3
2018,51,005,all,All,26340.522,3,59772.723,3,119717.67249,3
2018,51,007,race-ethnicity,"Black, Non-Hispanic",12740.9814,3,32176.0913051,3,67253.09639539201,3
2018,51,007,race-ethnicity,Hispanic,25008.481376872962,3,37568.426544,3,104161.64349032451,3
2018,51,007,race-ethnicity,Other Races and Ethnicities,16709.688975707202,3,35203.0525939872,3,68985.76889273348,3
2018,51,007,race-ethnicity,"White, Non-Hispanic",21086.801664,3,50534.71510363319,3,95024.83550815206,3
2018,51,007,all,All,20059.3206,3,46906.3911,3,86113.245,3
2018,51,009,race-ethnicity,"Black, Non-Hispanic",13918.28185,3,35661.0144,3,82441.769025,3
2018,51,009,race-ethnicity,Hispanic,23195.683348,3,53694.141,3,87022.858032,3
2018,51,009,race-ethnicity,Other Races and Ethnicities,19755.391499999998,3,50488.017886678055,3,101217.25253999999,3
2018,51,009,race-ethnicity,"White, Non-Hispanic",27486.699328,3,62204.1558,3,111440.67,3
2018,51,009,all,All,28062.7869,3,59671.4133,3,109819.71479999999,3
2018,51,011,race-ethnicity,"Black, Non-Hispanic",13918.28185,3,35661.0144,3,82441.769025,3
2018,51,011,race-ethnicity,Hispanic,23195.683348,3,53951.21436375,3,87022.858032,3
2018,51,011,race-ethnicity,Other Races and Ethnicities,19755.391499999998,3,50870.13266335873,3,101217.25253999999,3
2018,51,011,race-ethnicity,"White, Non-Hispanic",27486.699328,3,62205.4419301,3,111440.67,3
2018,51,011,all,All,28062.7869,3,59671.4133,3,109819.7148,3
2018,51,013,race-ethnicity,"Black, Non-Hispanic",23665.875904,1,66811.279608,1,140257.79955,1
2018,51,013,race-ethnicity,Hispanic,36471.492,1,75475.7265,1,158152.020068,1
2018,51,013,race-ethnicity,Other Races and Ethnicities,46694.947904,1,105842.163819,1,176785.4265,1
2018,51,013,race-ethnicity,"White, Non-Hispanic",72508.318434,1,137045.965925,1,238077.79500000004,1
2018,51,013,all,All,54099.3798,1,126637.125,1,222881.34,1
2018,51,015,race-ethnicity,"Black, Non-Hispanic",16006.9326,2,41433.469275,2,83293.269608,2
2018,51,015,race-ethnicity,Hispanic,17608.845245999997,2,48628.655999999995,2,72819.764646,2
2018,51,015,race-ethnicity,Other Races and Ethnicities,14501.461449,2,37290.627942,2,75349.121056,2
2018,51,015,race-ethnicity,"White, Non-Hispanic",23347.473952,2,53656.721907,2,99283.506,2
2018,51,015,all,All,22693.3728,2,51161.3985,2,99283.506,2
2018,51,017,race-ethnicity,"Black, Non-Hispanic",16006.9326,3,41695.58081390755,3,83319.29823864937,3
2018,51,017,race-ethnicity,Hispanic,21339.389917455723,3,48769.75944275779,3,72819.764646,3
2018,51,017,race-ethnicity,Other Races and Ethnicities,14526.00873770788,3,37428.381198207004,3,78265.50879648514,3
2018,51,017,race-ethnicity,"White, Non-Hispanic",23378.732532967682,3,53683.9500208707,3,99311.43255190081,3
2018,51,017,all,All,22693.3728,3,51161.3985,3,99283.506,3
2018,51,019,race-ethnicity,"Black, Non-Hispanic",13918.28185,2,35661.0144,2,82441.769025,2
2018,51,019,race-ethnicity,Hispanic,23195.683348,2,53694.141,2,87022.858032,2
2018,51,019,race-ethnicity,Other Races and Ethnicities,19755.391499999998,2,49717.44484096327,2,101217.25253999999,2
2018,51,019,race-ethnicity,"White, Non-Hispanic",27486.699328,2,62204.15579999999,2,111440.67,2
2018,51,019,all,All,28062.7869,2,59671.4133,2,109819.7148,2
2018,51,021,race-ethnicity,"Black, Non-Hispanic",13961.685041700159,3,36151.2690736008,3,58092.48565500384,3
2018,51,021,race-ethnicity,Hispanic,20673.871090328,3,39725.291558673605,3,84473.78706743808,3
2018,51,021,race-ethnicity,Other Races and Ethnicities,14052.612581380487,3,37414.82362112,3,63349.76691568899,3
2018,51,021,race-ethnicity,"White, Non-Hispanic",18331.79698992,3,44412.19015013601,3,84909.89639050081,3
2018,51,021,all,All,17830.5072,3,40523.88,3,82060.857,3
2018,51,023,race-ethnicity,"Black, Non-Hispanic",19272.010175,3,43228.547964,3,88084.197872,3
2018,51,023,race-ethnicity,Hispanic,26358.50208,3,50823.50106556,3,106124.972624,3
2018,51,023,race-ethnicity,Other Races and Ethnicities,28071.617829,3,65758.76944844626,3,124610.931,3
2018,51,023,race-ethnicity,"White, Non-Hispanic",26933.852850439176,3,61114.240782,3,113735.505153,3
2018,51,023,all,All,26340.522,3,59772.723,3,119717.67249,3
2018,51,025,race-ethnicity,"Black, Non-Hispanic",12740.9814,3,32178.80671638751,3,67183.37289146407,3
2018,51,025,race-ethnicity,Hispanic,25304.565032,3,37568.426544,3,105191.82602759618,3
2018,51,025,race-ethnicity,Other Races and Ethnicities,16414.725527347404,3,35318.8865068325,3,71828.54438227139,3
2018,51,025,race-ethnicity,"White, Non-Hispanic",21086.801664,3,50543.332185187704,3,94952.38044862491,3
2018,51,025,all,All,20059.3206,3,46906.3911,3,86113.245,3
2018,51,027,race-ethnicity,"Black, Non-Hispanic",8024.2755519520015,3,22483.8438,3,49878.967424,3
2018,51,027,race-ethnicity,Hispanic,12740.9814,3,24882.38566,3,110065.55505,3
2018,51,027,race-ethnicity,Other Races and Ethnicities,9230.1397328196,3,47445.303744,3,76410.460896,3
2018,51,027,race-ethnicity,"White, Non-Hispanic",14916.048939,3,36082.550768,3,74957.57421880399,3
2018,51,027,all,All,14914.117023264036,3,37484.589,3,78211.0884,3
2018,51,029,race-ethnicity,"Black, Non-Hispanic",12740.9814,3,32162.601842575008,3,67122.72582,3
2018,51,029,race-ethnicity,Hispanic,24919.116396510726,3,37568.426544,3,106124.972624,3
2018,51,029,race-ethnicity,Other Races and Ethnicities,15746.754890200407,3,35060.03423183041,3,70582.14998509064,3
2018,51,029,race-ethnicity,"White, Non-Hispanic",21086.801664,3,50530.002298444204,3,95009.445974564,3
2018,51,029,all,All,20059.3206,3,46906.3911,3,86113.245,3
2018,51,031,race-ethnicity,"Black, Non-Hispanic",14812.907661000001,2,32685.147132,2,69593.4261,2
2018,51,031,race-ethnicity,Hispanic,12430.546376999999,2,52174.4955,2,83073.954,2
2018,51,031,race-ethnicity,Other Races and Ethnicities,22286.134112,2,40909.080388,2,76304.326912,2
2018,51,031,race-ethnicity,"White, Non-Hispanic",23037.492032,2,53544.342225,2,96361.0593,2
2018,51,031,all,All,20261.94,2,49246.64517,2,93914.0919,2
2018,51,033,race-ethnicity,"Black, Non-Hispanic",33664.34439192641,3,70640.987092,3,134779.145776,3
2018,51,033,race-ethnicity,Hispanic,39614.9677,3,83941.297,3,134659.027941,3
2018,51,033,race-ethnicity,Other Races and Ethnicities,39614.9677,3,77684.068704,3,152035.195125,3
2018,51,033,race-ethnicity,"White, Non-Hispanic",43732.58507395896,3,86308.6255085792,3,150449.76566036703,3
2018,51,033,all,All,44576.268,3,86113.245,3,151964.55,3
2018,51,035,race-ethnicity,"Black, Non-Hispanic",13706.219563999999,3,36703.7484005808,3,54755.884549888026,3
2018,51,035,race-ethnicity,Hispanic,20464.5594,3,38258.25655314723,3,84558.800136,3
2018,51,035,race-ethnicity,Other Races and Ethnicities,11552.267033295997,3,36066.44274948,3,58214.15073000001,3
2018,51,035,race-ethnicity,"White, Non-Hispanic",18321.2367245952,3,44388.281752,3,84900.178352,3
2018,51,035,all,All,17830.5072,3,40523.88,3,82060.857,3
2018,51,036,race-ethnicity,"Black, Non-Hispanic",25420.244015354037,3,63381.122942220005,3,121478.42633545151,3
2018,51,036,race-ethnicity,Hispanic,22404.952188876,3,71500.99574883102,3,126521.817572,3
2018,51,036,race-ethnicity,Other Races and Ethnicities,30337.839810799844,3,91377.10953108972,3,153551.25963734847,3
2018,51,036,race-ethnicity,"White, Non-Hispanic",44215.58162129153,3,88046.248608,3,154847.62041860365,3
2018,51,036,all,All,35053.1562,3,79021.566,3,143859.774,3
2018,51,037,race-ethnicity,"Black, Non-Hispanic",12740.9814,3,32194.0480571625,3,67213.902709752,3
2018,51,037,race-ethnicity,Hispanic,24630.917886709758,3,37568.426544,3,106124.972624,3
2018,51,037,race-ethnicity,Other Races and Ethnicities,16487.0320966582,3,35489.9529593232,3,72740.65235587647,3
2018,51,037,race-ethnicity,"White, Non-Hispanic",21086.801664,3,50555.0990647679,3,94964.90343673386,3
2018,51,037,all,All,20059.3206,3,46906.3911,3,86113.245,3
2018,51,041,race-ethnicity,"Black, Non-Hispanic",36058.551756,1,68981.082016,1,119058.6892,1
2018,51,041,race-ethnicity,Hispanic,31624.92344,1,56998.245572,1,99854.91375,1
2018,51,041,race-ethnicity,Other Races and Ethnicities,37037.756624,1,75171.7974,1,156317.9761,1
2018,51,041,race-ethnicity,"White, Non-Hispanic",42385.19680799999,1,86456.08834,1,149160.48939,1
2018,51,041,all,All,38902.9248,1,79021.566,1,141124.4121,1
2018,51,043,race-ethnicity,"Black, Non-Hispanic",23523.568660287045,3,49720.16313,3,117463.758996,3
2018,51,043,race-ethnicity,Hispanic,27353.619,3,46033.55667672001,3,88046.248608,3
2018,51,043,race-ethnicity,Other Races and Ethnicities,23019.317474999996,3,51509.15304614161,3,88771.27112099998,3
2018,51,043,race-ethnicity,"White, Non-Hispanic",34793.021228,3,73337.493414,3,137065.218404,3
2018,51,043,all,All,35053.1562,3,74766.5586,3,146899.065,3
2018,51,045,race-ethnicity,"Black, Non-Hispanic",20261.94,3,43228.547964,3,88896.759653504,3
2018,51,045,race-ethnicity,Hispanic,28354.85088976248,3,55879.09739817759,3,177731.880975,3
2018,51,045,race-ethnicity,Other Races and Ethnicities,29623.989316903804,3,68690.8701397875,3,123220.961916,3
2018,51,045,race-ethnicity,"White, Non-Hispanic",26981.4193,3,61155.2548188128,3,113701.36664560759,3
2018,51,045,all,All,26340.522,3,59772.723,3,119823.47871972478,3
2018,51,047,race-ethnicity,"Black, Non-Hispanic",19593.69775,3,56733.432,3,112015.408736,3
2018,51,047,race-ethnicity,Hispanic,36188.33955,3,61573.70268,3,120728.641,3
2018,51,047,race-ethnicity,Other Races and Ethnicities,43723.196352,3,83073.954,3,125935.5504887808,3
2018,51,047,race-ethnicity,"White, Non-Hispanic",37674.560528,3,80792.99415,3,152300.303266847,3
2018,51,047,all,All,37991.1375,3,81047.76,3,146899.065,3
2018,51,049,race-ethnicity,"Black, Non-Hispanic",12794.340077925,3,32208.795556574994,3,67122.72582,3
2018,51,049,race-ethnicity,Hispanic,25210.443035603523,3,37568.426544,3,105718.92902677634,3
2018,51,049,race-ethnicity,Other Races and Ethnicities,17549.786045735684,3,35367.513667915,3,71268.209936169,3
2018,51,049,race-ethnicity,"White, Non-Hispanic",21086.801664,3,50531.208405192316,3,94958.45760036178,3
2018,51,049,all,All,20059.3206,3,46906.3911,3,86113.245,3
2018,51,051,race-ethnicity,"Black, Non-Hispanic",8514.111783803999,3,22483.8438,3,49878.967424,3
2018,51,051,race-ethnicity,Hispanic,13354.967130684,3,24882.38566,3,110065.55505,3
2018,51,051,race-ethnicity,Other Races and Ethnicities,9810.8463158568,3,50069.420855616,3,81190.91819573758,3
2018,51,051,race-ethnicity,"White, Non-Hispanic",14916.048939,3,36082.550768,3,74967.965822432,3
2018,51,051,all,All,14791.2162,3,37484.589,3,78211.0884,3
2018,51,053,race-ethnicity,"Black, Non-Hispanic",16343.632272,3,38326.085478,3,79426.8048,3
2018,51,053,race-ethnicity,Hispanic,20057.320448,3,52717.00416,3,103920.87314096962,3
2018,51,053,race-ethnicity,Other Races and Ethnicities,19958.0109,3,42826.801325,3,89619.91466,3
2018,51,053,race-ethnicity,"White, Non-Hispanic",24956.264378287357,3,57816.030525,3,109466.01932799903,3
2018,51,053,all,All,21781.5855,3,48573.893041664895,3,95940.2859,3
2018,51,057,race-ethnicity,"Black, Non-Hispanic",13910.75906611928,3,37143.890608,3,75847.09170675073,3
2018,51,057,race-ethnicity,Hispanic,25327.425,3,48653.12909861498,3,90237.007938408,3
2018,51,057,race-ethnicity,Other Races and Ethnicities,30671.1459282033,3,78102.66364326523,3,136158.887568,3
2018,51,057,race-ethnicity,"White, Non-Hispanic",25845.145933715998,3,60491.36456,3,110424.49943173792,3
2018,51,057,all,All,20714.02440528,3,55720.335,3,114378.6513,3
2018,51,059,race-ethnicity,"Black, Non-Hispanic",34808.94296,1,88046.248608,1,168095.371675,1
2018,51,059,race-ethnicity,Hispanic,38544.02035,1,80300.88275,1,146682.475225,1
2018,51,059,race-ethnicity,Other Races and Ethnicities,53062.986944,1,113491.174775,1,209103.2208,1
2018,51,059,race-ethnicity,"White, Non-Hispanic",70230.109617,1,140084.843712,1,246255.36815,1
2018,51,059,all,All,55821.6447,1,121571.64000000001,1,226933.728,1
2018,51,061,race-ethnicity,"Black, Non-Hispanic",19593.69775,2,56733.432,2,112015.408736,2
2018,51,061,race-ethnicity,Hispanic,36188.33955,2,61573.70268,2,120728.641,2
2018,51,061,race-ethnicity,Other Races and Ethnicities,43723.196352,2,83073.954,2,126339.45862759708,2
2018,51,061,race-ethnicity,"White, Non-Hispanic",37674.560528,2,80792.99415000001,2,152263.73351294774,2
2018,51,061,all,All,37991.1375,2,81047.76,2,146899.065,2
2018,51,063,race-ethnicity,"Black, Non-Hispanic",15196.455,3,31489.436648999996,3,81094.978424976,3
2018,51,063,race-ethnicity,Hispanic,15919.096336,3,45896.113863729,3,92782.733392,3
2018,51,063,race-ethnicity,Other Races and Ethnicities,7064.199468,3,32168.254488,3,90206.877552,3
2018,51,063,race-ethnicity,"White, Non-Hispanic",20923.522787999995,3,53500.174341339,3,102517.418432,3
2018,51,063,all,All,16918.7199,3,51667.947,3,94218.021,3
2018,51,065,race-ethnicity,"Black, Non-Hispanic",19116.92937883999,3,53759.86318500001,3,98279.3229356057,3
2018,51,065,race-ethnicity,Hispanic,21413.904875,3,46180.780804,3,86173.88057151367,3
2018,51,065,race-ethnicity,Other Races and Ethnicities,27413.446716,3,51878.49499168394,3,155473.270128,3
2018,51,065,race-ethnicity,"White, Non-Hispanic",31837.191408,3,72922.905924,3,130515.175419,3
2018,51,065,all,All,30392.91,3,78312.3981,3,135754.998,3
2018,51,067,race-ethnicity,"Black, Non-Hispanic",19272.010174999996,3,43228.547964,3,88084.197872,3
2018,51,067,race-ethnicity,Hispanic,26358.50208,3,50609.130064,3,106124.972624,3
2018,51,067,race-ethnicity,Other Races and Ethnicities,28071.617829,3,67345.646775,3,124610.93100000001,3
2018,51,067,race-ethnicity,"White, Non-Hispanic",26932.007826,3,61114.240782,3,113735.505153,3
2018,51,067,all,All,26340.522000000004,3,59772.723,3,119717.67249,3
2018,51,069,race-ethnicity,"Black, Non-Hispanic",21110.592753,2,49720.16313,2,117463.758996,2
2018,51,069,race-ethnicity,Hispanic,27353.619,2,45887.75682,2,88046.248608,2
2018,51,069,race-ethnicity,Other Races and Ethnicities,23019.317474999996,2,50654.85,2,88771.27112099998,2
2018,51,069,race-ethnicity,"White, Non-Hispanic",34793.021228,2,73337.493414,2,137065.218404,2
2018,51,069,all,All,35053.1562,2,74766.5586,2,146899.065,2
2018,51,071,race-ethnicity,"Black, Non-Hispanic",15196.455,3,31489.436649000003,3,81322.99819296,3
2018,51,071,race-ethnicity,Hispanic,15919.096335999999,3,45936.26529759,3,92782.733392,3
2018,51,071,race-ethnicity,Other Races and Ethnicities,7064.199467999999,3,32021.12587895301,3,90206.877552,3
2018,51,071,race-ethnicity,"White, Non-Hispanic",20923.522788,3,53491.5216,3,102517.418432,3
2018,51,071,all,All,16918.7199,3,51667.947,3,94218.021,3
2018,51,073,race-ethnicity,"Black, Non-Hispanic",13902.550639999998,3,37143.890608,3,75753.49224099265,3
2018,51,073,race-ethnicity,Hispanic,25313.54417265,3,46835.366733134986,3,89251.671696,3
2018,51,073,race-ethnicity,Other Races and Ethnicities,30565.3924699336,3,75136.853088,3,136158.887568,3
2018,51,073,race-ethnicity,"White, Non-Hispanic",25818.950514931366,3,60491.36456,3,110370.331984,3
2018,51,073,all,All,20667.1788,3,55720.335,3,114378.6513,3
2018,51,075,race-ethnicity,"Black, Non-Hispanic",25356.34272478464,3,63260.404991999996,3,121460.703048,3
2018,51,075,race-ethnicity,Hispanic,22288.134,3,68981.082016,3,126521.817572,3
2018,51,075,race-ethnicity,Other Races and Ethnicities,30140.048928,3,91007.330975,3,152850.29134975423,3
2018,51,075,race-ethnicity,"White, Non-Hispanic",44147.732288,3,88046.248608,3,154956.6774767463,3
2018,51,075,all,All,35053.1562,3,79021.566,3,143859.774,3
2018,51,077,race-ethnicity,"Black, Non-Hispanic",13706.219563999999,3,37083.334197,3,56640.385174041556,3
2018,51,077,race-ethnicity,Hispanic,20464.5594,3,37605.120049233585,3,84558.800136,3
2018,51,077,race-ethnicity,Other Races and Ethnicities,12903.35740683847,3,36561.28950229249,3,57342.18353438878,3
2018,51,077,race-ethnicity,"White, Non-Hispanic",18332.443281145202,3,44388.281752,3,84900.178352,3
2018,51,077,all,All,17830.5072,3,40523.88,3,82060.857,3
2018,51,079,race-ethnicity,"Black, Non-Hispanic",11348.81495,3,36938.03075941499,3,74287.781216,3
2018,51,079,race-ethnicity,Hispanic,25895.539101,3,56407.799004,3,113140.03407595921,3
2018,51,079,race-ethnicity,Other Races and Ethnicities,21419.6498034848,3,48684.705594,3,103584.178782,3
2018,51,079,race-ethnicity,"White, Non-Hispanic",31102.077900000004,3,76001.42441123749,3,152091.926301,3
2018,51,079,all,All,24314.328,3,74563.9392,3,156118.2477,3
2018,51,081,race-ethnicity,"Black, Non-Hispanic",16343.632272,3,38326.085478,3,79426.8048,3
2018,51,081,race-ethnicity,Hispanic,20057.320448,3,53179.93255118398,3,103333.51278244346,3
2018,51,081,race-ethnicity,Other Races and Ethnicities,20931.153886370397,3,42826.801325,3,89720.91856773199,3
2018,51,081,race-ethnicity,"White, Non-Hispanic",24954.78990806944,3,57816.030525,3,109461.25335987617,3
2018,51,081,all,All,21781.5855,3,48548.271818534966,3,95952.63757862378,3
