year,state,place,subgroup,subgroup_type,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_quality
2021,06,59444,all,All,39180.494115,34684.33872,42000.74630399999,79352.045586,77077.09393500001,83074.96709699999,146409.04412099998,138010.35199999998,154489.19999999998,2
2021,06,52526,all,All,39137.263999999996,35962.917305999996,41712.083999999995,83855.881392,78377.5208,88540.625412,146659.92211500002,138586.486017,150880.52187899998,1
2021,06,82954,all,All,30540.646746,28690.138290000003,33699.954606,70035.10399999999,65148.215681999995,74265.075585,131097.620283,123344.55974999999,143195.18236799998,1
2021,08,03455,all,All,43745.528459999994,41197.119999999995,46940.404569,92170.680525,87447.49374899999,96677.838963,165409.285431,161273.52242099997,172187.30911499998,1
2021,08,07850,all,All,26234.146814999996,23551.530675,28837.984,83074.96709699999,78274.52799999999,87781.6005,194832.72702000002,189104.68602,202792.82319999998,2
2021,08,45970,all,All,44961.55395,42227.047999999995,47190.400398,96629.19185999999,93134.35885500001,100841.765205,175692.49956000003,168873.618945,183244.88662499998,2
2021,08,62000,all,All,19665.50286,18091.69695,21555.664868999997,53206.08048,51496.399999999994,55747.68861899999,102750.32393399999,97416.36351000001,106366.04768399999,3
2021,08,77290,all,All,36397.54464,34042.688874,38669.889738,78984.70879799999,75998.942862,82419.493338,134450.12906399998,130800.856,139703.84986199997,2
2021,08,83835,all,All,41197.119999999995,39386.708754,43493.808972,84939.87599999999,81673.2904,87993.553032,156468.35229299997,150941.92677000002,162870.53920499998,2
2021,08,43000,all,All,37165.463444999994,35120.544799999996,39351.726770999994,83197.454661,80469.409431,85641.103245,157187.06503499998,152020.131882,160668.76799999998,3
2021,08,16000,all,All,33886.06845599999,32411.641016999998,35326.79094,72666.09307799999,71051.531901,74329.913793,136309.162059,133747.38657,139201.28892899997,3
2021,08,20000,all,All,32647.522751999997,31309.8112,33575.652799999996,77244.59999999999,75792.189495,79217.59119,159591.144216,157064.02,162182.163459,1
2021,08,04000,all,All,35017.551999999996,33575.652799999996,36768.429599999996,72645.840138,70560.223221,74983.254225,134116.01944799998,130602.657195,138586.486017,3
2021,08,12815,all,All,53920.531059,52304.762213999995,56736.814215000006,111975.58339500001,108142.44,115615.13583000001,213371.39846099998,205109.94225000002,224083.88613899998,2
2021,08,27425,all,All,31594.084748999998,29513.541803999997,33987.623999999996,77510.700513,75802.70079999999,80334.38399999999,152966.84476799998,145858.402083,158580.150039,2
2021,08,32155,all,All,30716.087943,28858.068044999996,32331.591966,74439.32826899999,71374.0104,78233.670552,131170.734075,127428.77085,134116.01944799998,2
2021,08,46465,all,All,37361.22297,33603.483570000004,40679.549295000004,84454.09599999999,80288.34489000001,87620.485665,152486.294955,145765.70984,158703.07998299997,2
2021,09,08000,all,All,17770.47084,15647.138586,20114.930808,50293.507292999995,47499.592086,52905.95153399999,98910.46322399999,94444.3976,104910.62926500001,1
2021,09,18430,all,All,40167.191999999995,36974.415199999996,44231.316189,98380.04184,92913.152064,103522.67061,201173.01798299997,191290.94934599998,215891.40322799998,2
2021,09,52000,all,All,16485.5664,14975.599853999998,18538.703999999998,48057.768414,44231.316189,51971.620446,105567.62,100127.415801,109834.075995,1
2021,09,37000,all,All,13164.453516,12417.712485,14249.675387999998,37077.407999999996,34331.816178,40010.726352,86057.23984499999,80334.38399999999,92693.51999999999,3
2021,09,55990,all,All,44705.676879,40234.199121,49188.89864099999,114223.15602000001,107051.12652,125174.07512099999,314745.99679999996,287349.912,352799.103807,2
2021,09,80000,all,All,18664.526562,16890.819199999998,20675.781483,47499.592086,46232.54655,51156.333015,102992.79999999999,97285.678716,110621.07452699999,2
2021,09,73000,all,All,41064.414540000005,37492.693776,43177.878186,112622.6268,107122.85058599999,120056.717127,258305.9424,245361.19006500003,278333.33301,3
2021,11,50000,all,All,31044.786285000002,29505.483830999998,32339.7392,94663.469424,91646.081448,96345.60981000001,210891.00208500001,206985.332355,215285.84983999998,1
2021,12,45000,all,All,16764.502430999997,16066.8768,17881.866275999997,47390.624049,45711.08154000001,49243.558605000006,109309.11391199999,106174.84499999999,112684.66340399999,2
2021,12,14400,all,All,43723.240326,40679.549295000004,47102.051205,89410.34256899999,83630.15359999999,96345.60981000001,186153.534459,177978.702759,203397.74647500002,1
2021,12,43975,all,All,28220.0272,26223.261387,30794.8472,67442.330925,64445.23071,70411.112448,130697.86319999999,124518.2952,136350.74713799998,2
2021,12,63000,all,All,27381.338885999998,26327.900883,29146.9624,63752.5432,61795.68,65913.103917,127409.81399999998,123427.31627699999,132550.69887599998,3
2021,12,16475,all,All,36047.479999999996,33529.004861999994,38622.299999999996,82856.13814499999,78147.847635,87410.200524,162718.19718000002,153181.19144,173422.703745,2
2021,12,24000,all,All,26124.732339,24047.883488999996,27298.158480000002,64264.09451699999,61795.68,67442.330925,137453.46058500002,131880.280569,144278.748153,3
2021,12,57425,all,All,28368.912180000003,26599.326644999997,30897.84,68513.084625,66945.31999999999,72645.840138,128996.526645,125706.088857,134450.723007,2
2021,12,25175,all,All,15551.9128,13916.767665000001,17434.920737999997,42631.121759999995,41322.001515,44961.55395,93723.44799999999,88977.270219,98893.379061,1
2021,12,35000,all,All,26011.970096999998,25233.235999999997,26778.128,58705.896,57059.649234,60120.215270999994,114791.53941,112588.508901,116961.035553,3
2021,12,32275,all,All,23694.180647999998,21861.620163,25748.199999999997,55892.460785999996,52668.960300000006,58705.896,105980.37282,100628.62461000001,112759.11843,3
2021,12,36950,all,All,24252.356976,22352.332844999997,26822.799413999997,52528.234982999995,49778.935455000006,55987.286625,96116.548017,90736.6568,100810.48735499999,2
2021,12,76600,all,All,22799.278382999997,20957.077521,24222.031026,55881.33770699999,53556.256,58705.896,112142.88247799998,107693.57874000001,118468.88086199999,2
2021,12,45975,all,All,26327.900883,24306.300799999997,29249.9552,63188.169497999996,59402.58687000001,66945.31999999999,121224.14772899999,116904.57147899999,126681.144,2
2021,12,55775,all,All,33305.532092999994,30958.562423999996,35763.732551999994,78233.670552,75423.04545599999,81586.77327599999,153033.367335,146385.624159,159535.8472,2
2021,12,12875,all,All,23829.054536999996,21677.7117,25705.435568999997,56234.0688,54071.22,58878.321615,118792.993983,114322.008,127673.52323099998,2
2021,12,39425,all,All,25477.877190000003,23168.593022999998,27349.566612,53709.239769,50981.435999999994,55770.106917,101927.85119999999,98498.228805,105052.65599999999,2
2021,12,71000,all,All,21234.968999999997,20117.605154999997,22352.332844999997,55881.33770699999,54446.746986,58117.076585999996,127673.52323099998,124056.71127599999,131769.049779,2
2021,12,69700,all,All,28946.296313999996,26822.799413999997,31594.084748999998,70560.223221,67977.707775,73948.83039999999,132529.00371000002,128527.17784499998,139166.666505,2
2021,12,54000,all,All,25275.469029,23230.304565000002,27833.535330000002,53525.56326,50938.517159999996,55881.33770699999,98378.81037899999,92427.73054499998,103206.73982399999,1
2021,12,24125,all,All,22658.415999999997,21062.723166,24222.031026,54654.55695599999,51598.206600000005,58117.076585999996,112618.035615,106185.5768,117529.27083899999,2
2021,12,58050,all,All,25591.399815,23590.169454,26984.1136,59681.385968999995,56646.04,62089.572570000004,121047.43784,116897.409267,129869.02564799998,2
2021,12,10275,all,All,30064.671347999996,27381.338885999998,33279.384324,63237.5792,60697.59276000001,65836.200375,115001.824551,110262.862761,119809.71747599999,1
2021,12,07300,all,All,34543.107468,31699.805129999997,37468.29834,87749.86559999999,81981.835434,93743.89160399999,201285.25996199998,187446.89599999998,214637.62989,2
2021,12,07875,all,All,28611.592754999998,26327.900883,31044.786285000002,65560.43881499999,62587.54315499999,68453.347215,126681.144,121531.731561,133958.67786,2
2021,12,49675,all,All,35433.866310000005,32814.21183,38416.314399999996,69739.68295199999,66460.176297,74400.20968500001,125805.7052,121931.572515,134013.48425699997,3
2021,12,45025,all,All,24348.8058,22159.550865,26452.975766999996,67058.00972399999,64231.079970000006,72094.95999999999,162870.53920499998,153033.367335,171555.447543,2
2021,12,53000,all,All,24432.316166999997,23134.993131,25594.204778999996,56328.28324499999,54819.58925699999,58117.076585999996,112697.92337699998,109309.11391199999,116685.88953000001,3
2021,12,38250,all,All,24588.071723999998,22954.751826,26234.146814999996,54341.101341,52140.050202,56236.686057,102821.74227599999,99099.639606,105980.37282,2
2021,12,45060,all,All,23482.358399999997,21062.723166,25584.95256,50293.507292999995,48504.713952,52656.807915,93096.95467199999,89294.7576,98351.275707,2
2021,12,17935,all,All,29487.208743,26762.78163,32543.841465,65148.215681999995,61608.515567999995,69582.82818000001,124503.54271799998,118441.72,130588.07871,2
2021,12,70600,all,All,18472.810697999998,16764.502430999997,20251.082102999997,48444.062052,46548.477335999996,50293.507292999995,102769.12186500001,98686.99045499999,105727.89946199999,1
2021,12,30000,all,All,17554.944816,16478.847999999998,18538.703999999998,42125.446332,40167.191999999995,44231.316189,87337.89439999999,83822.51215499999,89516.070381,2
2021,12,32000,all,All,25748.199999999997,24266.712441,26822.799413999997,56840.82028199999,53709.239769,59117.8672,113474.638575,109309.11391199999,119897.14048500001,2
2021,12,58715,all,All,32994.644156999995,31206.8184,36072.331781999994,67715.839998,64822.27084499999,70653.58188,117756.64323,115186.83435,124106.324,1
2021,12,17200,all,All,30934.916895,27327.278477999997,32902.351269,63267.401640000004,60351.804275999995,67399.909212,111762.67541399998,107419.485687,116791.763622,2
2021,12,16725,all,All,22658.415999999997,20339.269575000002,25141.015151999996,53525.56326,50963.925599999995,56736.814215000006,110086.12405199998,102153.301821,117756.64323,2
2021,12,54200,all,All,28539.416385,26469.1496,31172.508318,63865.83528,60868.7448,68343.23094299999,122681.100105,117756.64323,131830.78399999999,2
2021,13,04000,all,All,22159.550865,21234.968999999997,23551.530675,69292.73741399999,67058.00972399999,71539.599372,159396.755637,154489.19999999998,163963.670868,3
2021,13,19000,all,All,20536.507239,18538.703999999998,21861.620163,50635.538415,48840.4287,53342.596341,100587.01458599999,97546.36926299999,107051.12652,3
2021,13,04204,all,All,18254.994842999997,16764.502430999997,20083.595999999998,44961.55395,42820.04655000001,47891.651999999995,92675.378241,87008.31744,96848.02081199999,1
2021,13,42425,all,All,63340.572,53709.239769,68513.084625,142172.87829599998,135652.675203,152914.52502,254751.896055,246217.79302500002,266862.911568,2
2021,13,67284,all,All,49707.785196,46346.759999999995,54540.50109299999,120583.939203,114774.772227,128527.17784499998,247038.63796499997,229732.226625,257166.59766899998,2
2021,13,68516,all,All,44705.676879,40122.968331,48570.836826,87955.85119999999,85641.103245,92913.152064,218618.22782399997,201247.9312,240290.86444799998,1
2021,13,49008,all,All,15647.138586,13269.093012,17759.512407,43476.07105499999,41197.119999999995,46379.58066,98976.0808,95783.30399999999,104022.72799999999,1
2021,13,80508,all,All,27941.174447999998,26343.561290999998,31594.084748999998,69292.73741399999,64822.27084499999,72366.7878,126375.332847,124280.18404499999,131880.280569,2
2021,13,69000,all,All,22967.394399999997,21410.023275000003,24222.031026,53556.256,51375.16196699999,55719.1048,106029.718923,102374.84319999999,110730.489003,3
2021,13,03440,all,All,17020.94325,15796.539299999999,18956.853309,44705.676879,41974.634904,46940.404569,101657.19227099999,96710.2392,107627.476,2
2021,15,71550,all,All,33529.004861999994,31927.768,35634.673877999994,77505.395415,75998.942862,79795.572108,159741.8328,154915.755381,162870.53920499998,1
2021,16,08830,all,All,31793.87736,29867.912,33448.410551999994,69582.82818000001,66896.82110399999,72094.95999999999,131321.09305199998,127299.1008,137207.99535,2
2021,16,52120,all,All,34979.200118999994,33011.765745,37596.769683,74935.58653500001,72422.367369,78233.670552,130588.07871,124612.95719399999,137155.653582,3
2021,16,56260,all,All,32436.231462,30970.035555000002,34535.13791699999,67295.269716,64602.15639899999,71488.176708,118826.38678500001,115403.43239999999,124056.71127599999,2
2021,17,14000,all,All,22658.415999999997,22352.332844999997,23246.223920999997,65294.039355,64231.079970000006,65940.64587899999,143056.952586,141225.085938,145219.848,1
2021,17,79293,all,All,27941.174447999998,25748.199999999997,29974.032585,61768.34646000001,58343.562063,65879.63661,119361.76363500001,113104.523217,125286.31709999999,2
2021,17,23074,all,All,38650.207686,36871.422399999996,40966.362684,81879.276,79352.045586,85278.03839999999,145381.445694,141119.440293,149765.10784500002,2
2021,17,68003,all,All,42469.937999999995,39137.263999999996,45916.615763999995,87410.200524,84784.500285,90179.816358,156961.02719999998,151744.99204500002,163173.54655199999,2
2021,17,65000,all,All,20804.545599999998,19269.52602,22810.403979,51922.234347,49243.558605000006,54654.55695599999,103297.396314,98993.993961,107297.60190000001,3
2021,17,12385,all,All,21035.25948,18627.073800000002,22352.332844999997,57263.9968,55616.112,58975.423635,123216.024987,119471.648,127391.40624000001,3
2021,17,06613,all,All,25141.015151999996,22352.332844999997,26643.831669,72094.95999999999,68513.084625,75403.824507,139013.57043599998,133356.997401,144174.31643099998,2
2021,17,59000,all,All,22852.662237,21410.023275000003,24728.3496,57921.985631999996,55616.112,60456.7736,120240.43054199999,114668.8326,125142.82347,3
2021,17,03012,all,All,37165.463444999994,34979.200118999994,39340.308045,78774.42365699999,76755.86782500001,81196.2243,150847.10400899997,145291.680276,155863.547739,2
2021,17,51622,all,All,51496.399999999994,50282.03030399999,53077.378197,109192.63392000001,106029.718923,112588.508901,197849.739324,192512.525064,204574.56540000002,2
2021,17,38570,all,All,32339.7392,30588.8616,34535.13791699999,74507.285055,71051.531901,77883.15535999999,139703.84986199997,135098.81259000002,144278.748153,2
2021,17,14351,all,All,30897.84,28960.992815999998,32880.832712999996,71168.0248,67058.00972399999,74771.962935,141119.440293,135568.08685199998,149203.97051699998,2
2021,17,02154,all,All,39116.835276,37280.838897,41197.119999999995,87781.6005,84269.45769299999,90672.63549,164626.62514499997,159045.08493299998,171174.0336,3
2021,17,72000,all,All,26762.78163,24718.271999999997,28420.410140999997,64240.601352,62134.731495,67058.00972399999,126375.332847,122200.95719999999,131170.734075,2
2021,17,24582,all,All,34310.687049,31590.390654,37077.407999999996,85641.103245,80888.703771,91422.16308000001,184357.112,175564.211145,194829.686211,2
2021,18,71000,all,All,20957.077521,18323.985588,22637.652465,49436.543999999994,45495.039333,52656.807915,98257.492893,93728.816244,102903.30158099999,3
2021,18,25000,all,All,24801.57285,23938.469012999998,26036.57984,55131.693810000004,53534.36803799999,56843.889585000004,101732.731539,99557.87091000001,104936.58725999999,1
2021,18,31000,all,All,19156.660799999998,17096.804799999998,20804.545599999998,43923.01659299999,41537.990096999994,46674.75987,87447.49374899999,83822.51215499999,91272.94802099999,3
2021,18,10342,all,All,53525.56326,51385.066005,56132.046560999996,113046.33709500001,107122.85058599999,118468.88086199999,218400.41196899998,207687.92429099997,231348.92012099997,2
2021,18,36003,all,All,23379.884313,22352.332844999997,24252.356976,54586.184,53525.56326,55310.03071499999,109172.368,107051.12652,111762.67541399998,1
2021,18,05860,all,All,19483.069236,17770.47084,21234.968999999997,52551.16227,50293.507292999995,55667.070660000005,112369.679949,106062.60302099999,119865.33287099999,2
2021,18,22000,all,All,23688.343999999997,22480.776975,25141.015151999996,53525.56326,51812.81987099999,55580.003384999996,102619.634421,99557.87091000001,107051.12652,3
2021,18,23278,all,All,53350.2704,50425.27488,55657.86493799999,108421.706958,102992.79999999999,112939.261725,195686.31999999998,191952.996681,205318.789536,2
2021,19,21000,all,All,26234.146814999996,24266.712441,28420.410140999997,60028.861637999995,57675.968,62825.608,108039.4472,105073.25456,111762.67541399998,3
2021,19,73335,all,All,27190.0992,24622.284375000003,30059.601087,64492.741922999994,61081.293492,69083.08442999999,119320.216059,115786.196445,128527.17784499998,2
2021,19,19000,all,All,29438.655735,27381.338885999998,32030.7608,67058.00972399999,64231.079970000006,70867.73262000001,129645.55287899998,125249.89884000001,137510.695101,3
2021,19,12000,all,All,31604.146238999998,30175.902137999998,33595.743336,66945.31999999999,64264.09451699999,70035.10399999999,128482.20885299999,124612.95719399999,134274.608646,3
2021,20,71000,all,All,22799.278382999997,20553.420315000003,24924.257599999997,49510.847007,47102.051205,52445.516625,96192.54705299999,91663.59199999999,101111.132988,3
2021,20,53775,all,All,49176.143447999995,46460.609130000004,51410.871137999995,100623.9656,97491.11424000001,104434.69919999999,201711.3988,195008.002239,208963.64542500002,2
2021,20,79000,all,All,25692.02793,24588.071723999998,26539.192173,58133.276922,56763.908133,59937.96372000001,112684.66340399999,110086.12405199998,115722.2112,2
2021,20,52575,all,All,46338.192194999996,43723.240326,49188.89864099999,95230.10490299998,91422.16308000001,99557.87091000001,162182.163459,155863.547739,167309.30956199998,2
2021,20,36000,all,All,21273.008307,19675.356837,22748.022741,51170.915265,48200.630399999995,52972.738700999995,102340.82038500001,97285.678716,107051.12652,3
2021,20,38900,all,All,24011.745885,21628.487999999998,27084.00774,60804.668130000005,56437.81129500001,65915.39199999999,122426.69386799999,115843.97126399999,128219.582514,1
2021,21,48006,all,All,29906.623439999996,29011.364400000002,31044.331370999997,64231.079970000006,63082.523853,66241.83171299999,122939.34743099999,120240.43054199999,125871.138015,2
2021,21,46027,all,All,25954.185599999997,24699.302514,26822.799413999997,61661.27109,59457.913199999995,64231.079970000006,126059.402061,122128.86223999999,131170.734075,1
2021,22,55000,all,All,14023.843035000002,13269.093012,15164.677727999999,45909.503652,44270.312706,47851.578795,109527.94772399998,106366.04768399999,112790.30904899999,3
2021,22,40735,all,All,22967.394399999997,21062.723166,25692.02793,65086.672785,61213.346933999994,67839.65882099999,129770.928,122279.30026799999,136980.424,2
2021,22,70000,all,All,16428.400872,15551.9128,17817.336938999997,42947.997599999995,41197.119999999995,45599.567955,99557.87091000001,95445.118521,105068.60423399998,3
2021,22,05000,all,All,19774.617599999998,17920.747199999998,21410.023275000003,51709.015557,49436.543999999994,53814.885414,118826.38678500001,113474.638575,125398.55907899998,3
2021,22,41155,all,All,21234.968999999997,19922.079690000002,22954.751826,53144.2848,49188.89864099999,55881.33770699999,116484.8568,112403.884875,128192.47428599998,2
2021,24,30325,all,All,44705.676879,42469.937999999995,48314.595929999996,94216.523886,90726.888738,98016.57214799999,170522.46084599997,163787.940735,179032.140762,2
2021,24,04000,all,All,18956.853309,17881.866275999997,20117.605154999997,55210.91939999999,53646.61001699999,56646.04,117351.51701699999,114264.31733399999,120240.43054199999,2
2021,25,82000,all,All,18999.230120999997,16993.811999999998,20874.646425000003,55452.91992,51709.015557,58781.347695000004,114791.53941,110578.793547,121610.346405,3
2021,25,45000,all,All,19911.97824,18145.580367,22040.459199999998,54654.55695599999,51410.871137999995,57675.968,113688.789315,108443.10633000001,119468.839005,3
2021,25,34550,all,All,25250.429627999998,22352.332844999997,27396.0848,64929.38672999999,62450.662281,68834.310735,131170.734075,126375.332847,136636.39239,2
2021,25,23000,all,All,20005.363176,17060.262444,22352.332844999997,55184.254203,51603.369911999995,59949.075315,112264.09312199999,106174.84499999999,119362.77193799999,2
2021,25,09000,all,All,30224.715959999998,27436.692954,33529.004861999994,74154.81599999999,68064.14277899999,78510.812619,141324.78582899997,137064.659823,150575.4736,2
2021,25,07000,all,All,21410.023275000003,20441.258168999997,22518.107019,80395.42026,78233.670552,82921.79290500001,178174.382487,173766.96304499998,183224.1912,2
2021,25,62535,all,All,35326.79094,30509.409435,40465.398555,97285.678716,91820.02040099999,100587.01458599999,187574.90954999998,180237.4,194656.392,2
2021,25,11000,all,All,39351.726770999994,33529.004861999994,43587.301844999995,111344.24277000001,105876.5984,117950.84727,232301.02536000003,220389.12137999997,246358.7776,3
2021,25,37490,all,All,23688.343999999997,20981.721795,26469.1496,69612.430863,66224.3704,76516.177119,142377.91746,133221.170643,151477.30362000002,1
2021,25,45560,all,All,56852.0256,50463.813765000006,62306.478596999994,148644.783,140070.20799999998,155350.988448,322548.056031,306273.94371,337211.654625,2
2021,25,37000,all,All,23022.751151999997,21113.523999999998,25477.877190000003,68208.78171899999,63206.681359999995,71863.17985199999,120786.489825,115562.723676,127444.94392500001,3
2021,25,67000,all,All,14976.720279,13488.466185000001,16395.961848,43256.975999999995,40167.191999999995,45522.817599999995,94782.25424699999,91198.12472099999,100047.431964,3
2021,25,55745,all,All,32650.916835000004,29951.199707999996,37280.838897,91663.59199999999,86026.11865799999,98378.81037899999,180237.4,169429.329183,191880.663492,1
2021,26,27440,all,All,32133.7536,28797.21366,36047.479999999996,74154.81599999999,69829.11839999999,77931.270795,150369.48799999998,141938.57755199997,155441.971308,2
2021,26,74900,all,All,32133.7536,28797.21366,36047.479999999996,74154.81599999999,69829.11839999999,77931.270795,150369.48799999998,141938.57755199997,155441.971308,2
2021,26,22000,all,All,11454.034155000001,10847.292368999999,12294.035861999999,34979.200118999994,33827.73576,36072.331781999994,75143.54688,73223.39076000001,77131.38234,1
2021,26,34000,all,All,22748.022741,20485.677950999998,25275.469029,55747.68861899999,53525.56326,58705.896,107318.4976,104048.886537,111632.23155,1
2021,26,46000,all,All,22116.161169,20675.781483,23894.329599999997,49436.543999999994,46940.404569,51857.816675999995,89516.070381,85641.103245,93348.50959500001,3
2021,26,69035,all,All,49188.89864099999,46346.759999999995,51593.990918999996,110086.12405199998,106288.5696,113367.56320500001,202200.733785,194832.72702000002,209820.248385,2
2021,26,80700,all,All,49954.799972999994,47390.624049,52528.234982999995,110402.245575,107122.85058599999,113998.414293,202895.816,195585.18756899997,210355.625235,2
2021,26,29000,all,All,12294.035861999999,10170.139860000001,14452.144515000002,33489.669465,30962.223177,36322.920069,64146.023345999994,60163.22605500001,71051.531901,3
2021,26,76460,all,All,32792.936793,29487.208743,35806.830612,68453.347215,64231.079970000006,72645.840138,127818.69757500001,119162.6696,136239.51634799998,1
2021,26,49000,all,All,38018.346114,35532.515999999996,40444.858433999994,76110.173652,72805.19073,80038.146801,133890.63999999998,128527.17784499998,139696.95842699998,2
2021,26,86000,all,All,21916.510385999998,20402.87368,24222.031026,51496.399999999994,48818.587199999994,54689.1768,96345.60981000001,92204.25777599998,100761.614523,2
2021,26,84000,all,All,25692.02793,23379.884313,27874.350857999998,55204.1408,52468.29362999999,57807.56791500001,103206.73982399999,99903.01599999999,109941.15136500001,2
2021,26,03000,all,All,25275.469029,20598.559999999998,29803.139529,73330.87359999999,69005.17599999999,79352.045586,174493.457445,162870.53920499998,184128.220455,3
2021,26,21000,all,All,22452.430399999997,19568.631999999998,25146.248052,56998.70155199999,53525.56326,60568.00414499999,118826.38678500001,112321.86293099998,124621.288,3
2021,26,88940,all,All,32331.591966,29952.429368999998,34296.602399999996,63695.703120000006,60804.668130000005,66945.31999999999,111714.20619,107122.85058599999,116961.035553,2
2021,27,17000,all,All,25705.435568999997,22432.091955,27327.278477999997,61608.515567999995,58043.36642099999,65585.873586,124003.3312,117950.84727,130588.07871,3
2021,27,58000,all,All,27327.278477999997,25064.177739,29066.638461,63188.169497999996,60240.573485999994,66347.477358,131673.410895,125322.90099299999,137960.132433,1
2021,27,43000,all,All,27087.1064,25594.204778999996,29058.538292999998,70411.112448,67769.26239999999,72473.86317000001,149442.5528,144465.887175,153940.03713,2
2021,27,07966,all,All,38538.041895,34432.127738999996,43286.595518999995,85641.103245,81364.31199999999,91621.940238,151811.3872,142102.050705,162213.66,2
2021,27,71428,all,All,58117.076585999996,52656.807915,63855.536,110500.515984,102992.79999999999,117308.7992,189997.35715499998,177704.7084,203925.74399999998,2
2021,27,06616,all,All,38004.343199999996,33229.5816,40234.199121,77244.59999999999,72795.08928,81364.31199999999,143304.59684399999,136350.74713799998,151018.940304,2
2021,27,54880,all,All,38966.343375000004,36882.107586,41598.224256,85641.103245,82394.23999999999,89410.34256899999,161340.762735,154456.08618299998,166806.42104999998,2
2021,27,51730,all,All,54596.316960000004,47877.951123,60586.40012399999,125651.216,116233.141983,131641.516713,231733.8,212390.057265,252025.71279299998,2
2021,28,36000,all,All,17770.47084,15647.138586,19588.714881,42134.223251999996,39394.644855000006,44286.903999999995,84939.87599999999,82394.23999999999,88404.20951399999,3
2021,29,35000,all,All,27717.701678999998,25692.02793,30064.671347999996,58975.423635,56217.052455,61961.284155,106194.52356,102992.79999999999,109525.35554399999,3
2021,29,54074,all,All,49188.89864099999,47102.051205,52468.29362999999,99557.87091000001,95834.686101,102992.79999999999,166149.93419399997,162279.65547599999,171615.59250899998,2
2021,29,38000,all,All,24588.071723999998,23016.153825,25692.02793,58150.445822999995,56646.04,60120.215270999994,117423.625194,114791.53941,120860.818815,1
2021,29,41348,all,All,44961.55395,40881.503241,49188.89864099999,94782.25424699999,89516.070381,99468.639552,161861.59422,156961.02719999998,171109.35782399998,1
2021,29,70000,all,All,19937.748959999997,17881.866275999997,21347.210979,45666.306429,43256.975999999995,47390.624049,90530.6712,87175.61487899999,93880.809138,3
2021,29,65000,all,All,17449.244730000002,15796.539299999999,18950.675199999998,49188.89864099999,47002.635315,51496.399999999994,104260.17782699999,100587.01458599999,106803.5336,3
2021,29,15670,all,All,24718.271999999997,22658.415999999997,26822.799413999997,60868.7448,57921.985631999996,63855.536,119003.279124,111762.67541399998,126059.402061,2
2021,30,06550,all,All,26762.78163,24047.883488999996,29058.538292999998,60028.861637999995,56998.70155199999,62364.07038599999,115115.778138,110262.377475,122681.100105,1
2021,31,37000,all,All,29487.208743,28420.410140999997,30897.84,67772.13691199999,66157.426485,69582.82818000001,131138.034045,128000.75356199998,133747.38657,3
2021,31,28000,all,All,30203.586831,27941.174447999998,31927.768,64492.741922999994,62303.72331,66945.31999999999,123591.36,119897.14048500001,127534.416495,3
2021,32,31900,all,All,35385.254181,33781.638399999996,37280.838897,80469.409431,78147.847635,82394.23999999999,153665.25759999998,150085.32381,158498.01255299998,1
2021,32,51800,all,All,31594.084748999998,29438.655735,33699.954606,67399.909212,65585.873586,71051.531901,119583.94368599998,115351.936,124830.773049,1
2021,32,60600,all,All,27941.174447999998,26441.55552,29867.912,67772.13691199999,65585.873586,71051.531901,133890.63999999998,129645.55287899998,137960.132433,1
2021,32,40000,all,All,24718.271999999997,23695.815099,25748.199999999997,61081.293492,59306.623095,62587.54315499999,120967.89418500001,119003.279124,123410.41105499999,2
2021,32,68400,all,All,36859.262466,33886.06845599999,39788.371578,76214.67199999999,72094.95999999999,80469.409431,132439.46808599998,127409.81399999998,135543.260727,2
2021,33,50260,all,All,39116.835276,36611.695380000005,42227.047999999995,88985.77919999999,84454.09599999999,94753.37599999999,164788.47999999998,156558.796698,172713.525042,2
2021,33,45140,all,All,32436.766095000003,29513.541803999997,35069.323395,66371.577225,61795.68,69928.361649,123488.3672,117411.792,128741,1
2021,34,21000,all,All,26147.020472999997,23791.336799999997,28092.166713,54130.8162,51047.931635999994,57933.95194499999,111632.23155,101698.368165,119912.18711399999,3
2021,34,36000,all,All,27546.107429999996,25703.139525000002,29908.785174,78702.440445,75825.40093799999,82394.23999999999,181986.713055,175004.40197399998,192692.22976500003,3
2021,34,13690,all,All,27095.119335000003,25748.199999999997,29058.538292999998,68453.347215,64885.464,74154.81599999999,142488.809082,137186.40959999998,148491.49401599998,2
2021,34,74000,all,All,15375.969018,13117.579956,17658.393506999997,53087.42249999999,48612.601599999995,56763.908133,107380.29328,101145.19091399999,113333.27712,2
2021,34,51000,all,All,14322.531014999999,12789.336528,15647.138586,41493.58476,39394.644855000006,43256.975999999995,89211.207234,84380.68848299999,93669.73570500001,3
2021,34,57000,all,All,17797.769661,16395.961848,19774.617599999998,48444.062052,45074.469051,52340.877129,97285.678716,91636.31382000001,105057.48115499999,2
2021,35,39380,all,All,18364.409319,15302.830184999999,20220.576452999998,44426.1771,40545.792402,49188.89864099999,93459.21134699999,86354.362086,103406.81078999999,1
2021,35,02000,all,All,22374.579003,21234.968999999997,23906.10024,57807.56791500001,55881.33770699999,59234.440430999995,117950.84727,115423.40098199999,120927.08132099999,2
