year,state,county,injury_death_rate,injury_death_rate_lb,injury_death_rate_ub,injury_deaths_quality
2019,16,017,96.7,83.801073792,109.59221743,1
2019,16,019,80.53,73.256946768,87.802558051,1
2019,16,021,89.33,67.105243784,116.55244887,1
2019,16,023,123.49,70.582561192,200.53251214,2
2019,16,025,NA,NA,NA,NA
2019,16,027,64.89,60.170736911,69.61140428,1
2019,16,029,96.43,66.780079936,134.75025411,2
2019,16,031,106.42,87.910843704,124.92821142,1
2019,16,033,NA,NA,NA,NA
2019,16,035,117.5,87.488998084,154.49526848,1
2019,16,037,118.42,76.632634747,174.80547413,2
2019,16,039,75.52,60.865969925,90.179128884,1
2019,16,041,75.6,56.458469188,99.133676045,1
2019,16,043,74.78,55.325645964,98.868469511,1
2019,16,045,120.21,97.431360212,142.98566221,1
2019,16,047,100.91,79.640370966,126.12616773,1
2019,16,049,128.44,103.98963373,152.89287887,1
2019,16,051,55.41,44.005645246,68.872868446,1
2019,16,053,81.09,65.755325409,98.918106375,1
2019,16,055,76.07,70.062915924,82.077547265,1
2019,16,057,55.11,44.811071375,65.408817303,1
2019,16,059,133.7,100.15296905,174.88724755,1
2019,16,061,93.38,55.340254087,147.57358649,2
2019,16,063,112.47,75.885254832,160.56261161,2
2019,16,065,30.85,23.599351886,39.630712386,1
2019,16,067,95.76,76.993057218,114.53196074,1
2019,16,069,103.79,89.755048352,117.83175506,1
2019,16,071,112.06,72.520874301,165.42620331,2
2019,16,073,90.34,67.672309229,118.16947624,1
2019,16,075,88.6,71.650586849,105.54366868,1
2019,16,077,88.67,61.404027498,123.90234208,2
2019,16,079,122.67,96.968943279,153.10307795,1
2019,16,081,61.41,43.009616228,85.014967401,1
2019,16,083,111.16,101.1953513,121.12609388,1
2019,16,085,81.22,59.239295387,108.6730084,1
2019,16,087,90.18,66.024508722,120.29005982,1
2019,17,001,78.49,68.90881274,88.063209126,1
2019,17,003,119.56,83.736698938,165.51816442,1
2019,17,005,83.04,64.612009335,105.0955784,1
2019,17,007,58.45,49.274151167,67.61743189,1
2019,17,009,51.27,29.866477078,82.087721865,2
2019,17,011,102.72,87.232413114,118.20624096,1
2019,17,013,54.43,28.981546186,93.076519503,2
2019,17,015,88.99,68.536186534,113.6432889,1
2019,17,017,81.28,60.330277726,107.16233425,1
2019,17,019,66.02,61.095702175,70.940580096,1
2019,17,021,87.49,73.148410804,101.82757588,1
2019,17,023,91.01,71.082667677,114.80174222,1
2019,17,025,69.61,50.961309539,92.846415541,1
2019,17,027,59.59,48.556102266,70.629603962,1
2019,17,029,59.33,49.894616979,68.757587649,1
2019,17,031,71.69,70.65955064,72.723782361,1
2019,17,033,70.02,54.155636538,89.086183696,1
2019,17,035,55.57,37.490737042,79.325168821,2
2019,17,037,57.58,51.071032249,64.079926449,1
2019,17,039,87.4,68.006179847,110.6164145,1
2019,17,041,74.62,58.48837489,93.820570144,1
2019,17,043,43.86,41.950883264,45.766766154,1
2019,17,045,89.25,70.435936915,111.54913878,1
2019,17,047,99.53,68.076562302,140.50277457,2
2019,17,049,69.09,56.621496752,81.552614338,1
2019,17,051,80.86,64.768176613,99.744563647,1
2019,17,053,68.15,49.710443575,91.192567655,1
2019,17,055,108.57,93.883946697,123.25223388,1
2019,17,057,80.68,67.317293252,94.047390935,1
2019,17,059,76.09,45.810104379,118.82124693,2
2019,17,061,107.72,83.974691619,136.1004414,1
2019,17,063,73.22,62.694028497,83.738451172,1
2019,17,065,64.01,41.814129735,93.790989421,2
2019,17,067,94.97,75.858618807,117.43180747,1
2019,17,069,81.6,46.63869883,132.50546992,2
2019,17,071,116.23,82.651285955,158.89099322,1
2019,17,073,68.16,57.819794938,78.494495207,1
2019,17,075,112.61,94.884587063,130.34227451,1
2019,17,077,83.68,73.115999971,94.246273379,1
2019,17,079,77.41,54.500867295,106.69377854,1
2019,17,081,95.05,81.162458461,108.93354002,1
2019,17,083,105.31,86.061923428,124.55692971,1
2019,17,085,97.94,79.209709058,116.67850407,1
2019,17,087,84.08,62.983892457,109.98255664,1
2019,17,089,47.63,45.014035923,50.255840966,1
2019,17,091,84.29,76.605867415,91.978661123,1
2019,17,093,47.14,41.818899175,52.471075389,1
2019,17,095,70.68,60.263494648,81.087727202,1
2019,17,097,49.29,46.965146665,51.618795646,1
2019,17,099,89.86,81.915538697,97.813184405,1
2019,17,101,85.58,66.458574983,108.496889,1
2019,17,103,79.12,65.774753652,92.46885946,1
2019,17,105,96.18,81.849491559,110.51486655,1
2019,17,107,71.87,58.06012765,85.687539906,1
2019,17,109,67,53.931478917,80.064315472,1
2019,17,111,61.23,57.323694727,65.144547386,1
2019,17,113,58,52.913187763,63.09164306,1
2019,17,115,83.19,75.38328531,91.001303508,1
2019,17,117,96.39,83.596103114,109.18776671,1
2019,17,119,99.75,94.368558186,105.13963444,1
2019,17,121,101.64,87.228203136,116.05844168,1
2019,17,123,82.83,61.072322387,109.82059738,1
2019,17,125,86.16,65.422587502,111.37784243,1
2019,17,127,87.96,67.435160287,112.7552871,1
2019,17,129,109.28,84.686901188,138.77584138,1
2019,17,131,88.9,69.173336971,112.51487044,1
2019,17,133,53.53,43.150285535,65.646066351,1
2019,17,135,97.34,81.155684654,113.51945995,1
2019,17,137,79.83,66.363622234,93.296715181,1
2019,17,139,80.73,61.458037259,104.14025912,1
2019,17,141,63.73,53.913831492,73.540851287,1
2019,17,143,88.79,82.655994654,94.93153181,1
2019,17,145,70.21,55.131045052,88.143974631,1
2019,17,147,70.65,53.644131157,91.325760956,1
2019,17,149,85.7,66.414366127,108.8327641,1
2019,17,151,104.7,65.613110323,158.51265591,2
2019,17,153,92.16,59.640512581,136.04501676,2
2019,17,155,108.65,73.819773522,154.21450777,2
2019,17,157,94.83,79.756117061,109.9084138,1
2019,17,159,77.59,59.353507723,99.673152256,1
2019,17,161,83.26,76.572811811,89.941356562,1
2019,17,163,91.18,85.996209944,96.36169774,1
2019,17,165,99.17,81.276221331,117.063107,1
2019,17,167,82.83,77.129938966,88.539133993,1
2019,17,169,96.01,66.089673192,134.83538235,2
2019,17,171,92.44,58.596684499,138.6998348,2
2019,17,173,86.02,69.432062458,105.38459257,1
2019,17,175,106.46,71.296043235,152.89026628,2
2019,17,177,109.05,95.362808934,122.72800265,1
2019,17,179,65.18,59.030016491,71.322311973,1
2019,17,181,85.51,66.903669291,107.68144512,1
2019,17,183,101.19,91.120746042,111.25825036,1
2019,17,185,66.39,46.979492741,91.121538992,1
2019,17,187,63.44,47.659647277,82.778159937,1
2019,17,189,97.38,75.618875487,123.45152965,1
2019,17,191,95.74,75.680029465,119.49027244,1
2019,17,193,103.2,80.602926121,130.17739274,1
2019,17,195,69.76,59.940224938,79.572415699,1
2019,17,197,54.31,51.856483985,56.772169023,1
2019,17,199,79.71,70.150508159,89.273416177,1
2019,17,201,102.42,97.158411593,107.69158478,1
2019,17,203,59.62,48.725543798,70.520200943,1
2019,18,001,61.24,49.746874135,72.742239504,1
2019,18,003,81.64,77.559441,85.728182436,1
2019,18,005,78.66,70.124650689,87.203283947,1
2019,18,007,82.94,58.089983682,114.82357906,1
2019,18,009,102.36,78.295438478,131.48259403,1
2019,18,011,69.91,60.952316512,78.867292292,1
2019,18,013,86.22,66.545901345,109.89962966,1
2019,18,015,75.53,59.509800018,94.538250428,1
2019,18,017,84.67,71.549088301,97.788168012,1
2019,18,019,98.31,90.295885256,106.32549273,1
2019,18,021,77.01,61.99274391,92.031717005,1
2019,18,023,89.71,75.109339676,104.31390739,1
2019,18,025,90.79,66.941706526,120.37495731,1
2019,18,027,68.04,55.49261776,80.582283646,1
2019,18,029,89.95,78.141898797,101.75339085,1
2019,18,031,66.78,53.630401091,82.179421329,1
2019,18,033,69.46,58.34371392,80.57540274,1
2019,18,035,103.29,94.968689023,111.60971655,1
2019,18,037,62.92,52.270388147,73.578977676,1
2019,18,039,60.28,55.531176356,65.028774953,1
2019,18,041,144.49,122.5731028,166.4017287,1
2019,18,043,88.11,78.782505012,97.431211916,1
2019,18,045,92.46,72.846817938,115.7256572,1
2019,18,047,96.84,78.742965055,114.93776107,1
2019,18,049,89.75,72.167116862,110.31419376,1
2019,18,051,86.79,72.714817282,100.87255602,1
2019,18,053,104.13,93.125462528,115.13345658,1
2019,18,055,80.99,67.06530795,94.909286958,1
2019,18,057,43.21,40.039049431,46.377827277,1
2019,18,059,67.14,58.932636412,75.350256366,1
2019,18,061,95.89,82.361994416,109.41923587,1
2019,18,063,62.41,57.046540179,67.763908443,1
2019,18,065,90.35,78.359761267,102.3483992,1
2019,18,067,111.25,101.07505844,121.43101928,1
2019,18,069,77.52,64.723181618,90.313873337,1
2019,18,071,100.7,87.451593581,113.94457173,1
2019,18,073,82.51,68.743700139,96.276748047,1
2019,18,075,111,90.709451699,131.2832708,1
2019,18,077,96.19,81.049938118,111.3377168,1
2019,18,079,113.57,95.801852068,131.33113647,1
2019,18,081,64.93,59.275244715,70.578586486,1
2019,18,083,95.54,81.464672383,109.61503592,1
2019,18,085,65.14,57.189029233,73.085709081,1
2019,18,087,45.58,36.64780942,56.01960734,1
2019,18,089,92.43,88.604280053,96.251084005,1
2019,18,091,91.88,83.870596922,99.898748896,1
2019,18,093,75.97,64.650236249,87.292078368,1
2019,18,095,109.31,101.26030277,117.36449169,1
2019,18,097,109.55,106.58332313,112.51980691,1
2019,18,099,73.38,62.349882837,84.411862419,1
2019,18,101,86.38,62.764723792,115.96275061,1
2019,18,103,69.05,56.844682213,81.249727209,1
2019,18,105,57.74,52.251081772,63.230360361,1
2019,18,107,87.66,74.404896718,100.91652589,1
2019,18,109,95.52,85.288421282,105.74552859,1
2019,18,111,112.93,89.406261021,140.74213958,1
2019,18,113,73.89,62.971839244,84.804380539,1
2019,18,115,88.52,57.825961716,129.70625475,2
2019,18,117,94.31,76.030000683,115.66714815,1
2019,18,119,94.09,76.38651357,114.66512759,1
2019,18,121,53.3,38.880502231,71.325310642,1
2019,18,123,71.23,55.309054752,90.294749409,1
2019,18,125,74.23,54.342667628,99.006912221,1
2019,18,127,75.43,69.580201017,81.277136103,1
2019,18,129,68.34,54.733949821,84.291610898,1
2019,18,131,108.97,84.617429576,138.14211133,1
2019,18,133,70.23,58.246514947,82.20740659,1
2019,18,135,109.93,91.457241937,128.41002937,1
2019,18,137,91.88,76.142860398,107.60976088,1
2019,18,139,105.79,84.843272712,130.33101475,1
2019,18,141,77.72,73.019163142,82.411758747,1
2019,18,143,141.85,120.46433158,163.23789859,1
2019,18,145,90.17,77.704297713,102.63592623,1
2019,18,147,58.9,44.945392653,75.813424239,1
2019,18,149,120.12,100.08200952,140.16659556,1
2019,18,151,69.52,57.081689896,81.959275049,1
2019,18,153,69.58,54.438387873,87.618576648,1
2019,18,155,119.82,92.27332874,153.00303512,1
2019,18,157,57.5,52.708403586,62.284108408,1
2019,18,159,73.87,55.797552112,95.921092699,1
2019,18,161,126.33,92.143363057,169.03469905,1
2019,18,163,95.13,88.788814166,101.4757615,1
2019,18,165,76.17,57.985867626,98.256689427,1
2019,18,167,71.58,64.418551487,78.737098594,1
2019,18,169,87.67,72.990617333,102.35254972,1
2019,18,171,75.45,51.261885125,107.08955074,2
2019,18,173,65.63,56.670991651,74.596890412,1
2019,18,175,104.52,87.563967021,121.47181962,1
2019,18,177,141.36,128.54328933,154.18629223,1
2019,18,179,72.56,58.476827874,86.639371789,1
2019,18,181,92.05,74.928984371,109.17962312,1
2019,18,183,67.8,55.406666405,80.189751492,1
2019,19,001,84.7,57.145324736,120.91153415,2
2019,19,003,76.86,42.02223716,128.96464874,2
2019,19,005,76.89,57.596420857,100.57494658,1
2019,19,007,98.22,75.12867561,126.16460611,1
2019,19,009,136.99,96.943154566,188.03117964,1
2019,19,011,85.91,69.854693441,101.96392857,1
2019,19,013,64.09,57.985428358,70.20143961,1
2019,19,015,79.62,64.392238365,94.851882873,1
2019,19,017,51.99,40.123193602,66.262895661,1
2019,19,019,70.85,55.729306789,88.813140096,1
2019,19,021,41.12,29.508472608,55.784018901,1
2019,19,023,64.64,47.49660583,85.960329456,1
2019,19,025,78.46,55.523335078,107.69319648,1
2019,19,027,59.41,45.337479899,76.474792956,1
2019,19,029,83.22,62.520554785,108.58948354,1
2019,19,031,47.45,34.474710315,63.694731582,1
2019,19,033,106.9,93.02718028,120.78028048,1
2019,19,035,72.48,52.010443466,98.322661421,1
2019,19,037,68.61,49.234940124,93.075736819,1
2019,19,039,93.91,68.234232634,126.06809724,1
2019,19,041,69.45,52.464743681,90.191690344,1
2019,19,043,76.44,59.238223136,97.073268032,1
2019,19,045,89.02,76.921174537,101.11681261,1
2019,19,047,83.72,65.384856446,105.59951786,1
2019,19,049,39.13,33.364628481,44.893876604,1
2019,19,051,69.05,46.917173741,98.013154326,2
2019,19,053,95.91,67.872442315,131.64555507,1
2019,19,055,77.2,59.703141886,98.211846547,1
2019,19,057,94.4,80.799064037,108.00630824,1
2019,19,059,61.34,45.948747636,80.235764136,1
2019,19,061,60.31,53.406903714,67.219116512,1
2019,19,063,75.03,52.263393222,104.35305786,1
2019,19,065,102.62,82.609120062,122.6378876,1
2019,19,067,76.43,58.326523503,98.384577588,1
2019,19,069,79.21,56.588420448,107.86084272,1
2019,19,071,101.21,70.499659926,140.76497215,1
2019,19,073,91.81,65.886572618,124.55466133,1
2019,19,075,58.63,41.06574605,81.172615986,1
2019,19,077,84.21,61.419712932,112.67292995,1
2019,19,079,81.73,62.520321794,104.99122617,1
2019,19,081,57.99,39.403228845,82.316014411,2
2019,19,083,65.04,48.997229251,84.658846039,1
2019,19,085,86.65,66.282411729,111.30895493,1
2019,19,087,76.49,60.268691624,95.743838158,1
2019,19,089,82.46,58.356072232,113.18758039,1
2019,19,091,62.99,42.496953582,89.917624546,2
2019,19,093,72.71,47.05293697,107.33169991,2
2019,19,095,87.79,68.562865901,110.73214771,1
2019,19,097,68.1,52.669784777,86.641953116,1
2019,19,099,68.05,56.168948316,79.933971415,1
2019,19,101,76.47,59.614829418,96.619641484,1
2019,19,103,48.41,43.437543082,53.384229049,1
2019,19,105,70.86,55.544567326,89.098440241,1
2019,19,107,88.53,64.577218833,118.4652957,1
2019,19,109,85.89,66.145688792,109.67948467,1
2019,19,111,98.18,83.286038937,113.06673763,1
2019,19,113,70.32,65.424548892,75.21980469,1
2019,19,115,73.82,52.97403336,100.14427102,1
2019,19,117,93.14,66.543839516,126.83645437,1
2019,19,119,52.66,35.780043452,74.746934673,2
2019,19,121,74.1,56.547963974,95.384521739,1
2019,19,123,69.44,54.803975302,86.792857658,1
2019,19,125,67.42,54.93390985,79.906749424,1
2019,19,127,74.21,62.250530663,86.161312201,1
2019,19,129,72.02,54.104486613,93.971946963,1
2019,19,131,50.76,33.44832343,73.846872782,2
2019,19,133,91.89,65.648027663,125.12898453,1
2019,19,135,66.7,43.568988804,97.727217903,2
2019,19,137,59.74,40.306816459,85.283599966,2
2019,19,139,61.27,50.777932734,71.762489235,1
2019,19,141,62.23,45.039748183,83.83008092,1
2019,19,143,99.69,67.258835719,142.31031234,2
2019,19,145,89.42,69.439614897,113.36358313,1
2019,19,147,73.66,50.705778193,103.44933876,2
2019,19,149,65.13,51.796136531,80.837751377,1
2019,19,151,68.25,43.266742943,102.41347527,2
2019,19,153,71.51,68.149191983,74.877377098,1
2019,19,155,74.94,67.089566651,82.792133864,1
2019,19,157,62.75,47.648334087,81.11829337,1
2019,19,159,96.91,62.092682636,144.19583119,2
2019,19,161,86.18,62.109951027,116.48842494,1
2019,19,163,69.18,63.634217485,74.723650461,1
2019,19,165,63.91,45.001579836,88.097471311,1
2019,19,167,43.54,34.302039857,54.49278662,1
2019,19,169,43.85,37.973013451,49.722739657,1
2019,19,171,71.82,54.935676934,92.254228966,1
2019,19,173,81.17,52.53159896,119.82898791,2
2019,19,175,92.49,70.052482456,119.83401983,1
2019,19,177,78.74,52.320791473,113.79825073,2
2019,19,179,84.48,70.871119606,98.0931182,1
2019,19,181,69.12,58.905542173,79.328285059,1
2019,19,183,85.85,69.456599551,104.94539456,1
2019,19,185,83.89,55.284045772,122.05556143,2
2019,19,187,95.87,81.627990854,110.11916738,1
2019,19,189,78.29,56.184826071,106.21408438,1
2019,19,191,53.65,40.306885629,70.00743849,1
2019,19,193,61.67,54.884743755,68.463479563,1
2019,19,195,104.74,74.482495809,143.18709745,1
2019,19,197,69.59,50.561381851,93.416119119,1
2019,20,001,78.47,58.051837215,103.74024917,1
2019,20,003,122,89.951482586,161.75126746,1
2019,20,005,87.66,68.464668619,110.57355464,1
2019,20,007,124.27,82.578654546,179.60940901,2
2019,20,009,83.33,67.689354844,98.978586042,1
2019,20,011,72.61,54.3896496,94.975278354,1
2019,20,013,106.32,79.16122879,139.78940853,1
2019,20,015,80.7,71.074275301,90.326443828,1
2019,20,017,98.37,52.37951185,168.22093014,2
2019,20,019,90.77,50.801077894,149.70482193,2
2019,20,021,90,72.373523072,110.62970498,1
2019,20,023,98.03,52.197816839,167.63740229,2
2019,20,025,189.28,113.95936605,295.58531153,2
2019,20,027,82.24,56.612290524,115.4997365,2
2019,20,029,97.07,70.24992824,130.75244438,1
2019,20,031,99.45,71.366599239,134.91432694,1
2019,20,033,159.27,87.075429765,267.23118455,2
2019,20,035,84.15,70.595884914,97.712164304,1
2019,20,037,66.75,55.273052996,78.221157976,1
2019,20,039,119.79,69.784556899,191.80217614,2
2019,20,041,78.15,61.253917382,98.256746971,1
2019,20,043,52.4,32.006391536,80.925300382,2
2019,20,045,56.72,50.72856084,62.717052871,1
2019,20,047,154.62,96.902466069,234.10362937,2
2019,20,049,174.74,109.50979247,264.56127392,2
2019,20,051,80.13,65.484922672,94.775954164,1
2019,20,053,83.9,54.804979721,122.93005512,2
2019,20,055,71.66,59.39068968,83.934565653,1
2019,20,057,73.39,60.475021869,86.31136251,1
2019,20,059,78.02,62.72869838,93.312839878,1
2019,20,061,75.34,62.129140517,88.543159284,1
2019,20,063,NA,NA,NA,NA
2019,20,065,112.7,61.615925586,189.09693384,2
2019,20,067,51.72,31.139897004,80.769983862,2
2019,20,069,73.41,46.008218615,111.14981275,2
2019,20,071,NA,NA,NA,NA
2019,20,073,115.97,80.780616994,161.29271139,1
2019,20,075,141.21,83.689815489,223.17219948,2
2019,20,077,130.66,91.510751705,180.88474754,1
2019,20,079,88.75,74.690167426,102.81741725,1
2019,20,081,55.15,27.528753032,98.671672499,3
2019,20,083,109.85,52.679212305,202.02522292,3
2019,20,085,93.61,71.771594097,120.0060423,1
2019,20,087,92.69,74.336271811,114.19080651,1
2019,20,089,97.87,53.509020388,164.2171499,2
2019,20,091,51.86,49.279434461,54.448432429,1
2019,20,093,97.92,58.956043727,152.91889693,2
2019,20,095,99.27,69.530809413,137.43808976,1
2019,20,097,104.71,55.754752243,179.06078065,2
2019,20,099,80.19,63.589547191,99.80946196,1
2019,20,101,140.88,70.327361261,252.07528834,3
2019,20,103,71.81,63.569243048,80.041434307,1
2019,20,105,NA,NA,NA,NA
2019,20,107,101.26,74.911594612,133.86910498,1
2019,20,109,85.58,44.22033311,149.49069354,2
2019,20,111,68.45,55.88354506,81.01392594,1
2019,20,113,111.86,94.525089762,129.19012078,1
2019,20,115,87.27,65.178717777,114.44529025,1
2019,20,117,113.02,85.14554883,147.11697007,1
2019,20,119,159.21,109.5946426,223.59371481,2
2019,20,121,78.85,65.448657375,92.250126091,1
2019,20,123,92.17,61.24558628,133.20976972,2
2019,20,125,106.37,90.430458039,122.31829315,1
2019,20,127,64.92,38.473531378,102.59578862,2
2019,20,129,119.58,68.351139414,194.19280716,2
2019,20,131,86.5,62.85233232,116.12461424,1
2019,20,133,79.95,61.5728045,102.09695584,1
2019,20,135,162.1,102.75584634,243.22568817,2
2019,20,137,121.98,83.967329216,171.30916819,2
2019,20,139,87.04,67.72137314,110.15315811,1
2019,20,141,136.46,87.435337776,203.04826061,2
2019,20,143,79.31,50.274221706,119.0003548,2
2019,20,145,115.98,82.072521426,159.18806324,1
2019,20,147,64.08,37.328030417,102.59572867,2
2019,20,149,62.84,49.50711931,78.647826776,1
2019,20,151,100.43,73.790239673,133.5470862,1
2019,20,153,127.03,72.6112144,206.29613019,2
2019,20,155,96.52,85.613000233,107.42047921,1
2019,20,157,107.64,69.657633031,158.89490957,2
2019,20,159,114.77,86.462150146,149.39183234,1
2019,20,161,40.15,33.678257783,46.614267417,1
2019,20,163,112.54,74.785146734,162.65845067,2
2019,20,165,118.13,70.013393584,186.70184595,2
2019,20,167,101.54,70.724637083,141.21417862,1
2019,20,169,84.79,73.858530564,95.728184409,1
2019,20,171,106.11,69.314219547,155.4749381,2
2019,20,173,88.07,84.444928731,91.694131038,1
2019,20,175,67.82,53.25248478,85.140516801,1
2019,20,177,98.68,92.141298032,105.21836797,1
2019,20,179,95.16,49.171888253,166.22985764,2
2019,20,181,94.95,63.096163374,137.23479362,2
2019,20,183,105.38,63.44559714,164.56380239,2
2019,20,185,158.69,109.23626628,222.8625596,2
2019,20,187,109.08,54.454188489,195.18086586,3
2019,20,189,76.01,47.05129211,116.18912239,2
2019,20,191,74.02,59.120854925,91.521160839,1
2019,20,193,87.47,60.576250025,122.23203523,2
2019,20,195,92.13,49.057069391,157.55064435,2
2019,20,197,89.85,61.050392682,127.53840614,2
2019,20,199,NA,NA,NA,NA
2019,20,201,69.64,41.926554627,108.74818051,2
2019,20,203,NA,NA,NA,NA
2019,20,205,137.37,104.57167318,177.19604508,1
2019,20,207,115.03,68.174468177,181.79805897,2
2019,20,209,91.86,85.323730774,98.403335155,1
2019,21,001,92,73.885181619,113.21640985,1
2019,21,003,113.01,92.702009663,133.31029756,1
2019,21,005,110.67,91.271445235,130.07522792,1
2019,21,007,103.2,74.057509297,140.00133295,1
2019,21,009,91.15,78.547519315,103.74969771,1
2019,21,011,114.39,89.338621622,144.2859384,1
2019,21,013,127.18,107.95001776,146.41429856,1
2019,21,015,73.66,67.112526553,80.210647746,1
2019,21,017,106.07,85.878962618,126.26529548,1
2019,21,019,120.89,106.87634141,134.89722834,1
2019,21,021,92.38,77.02047651,107.73518745,1
2019,21,023,142.19,108.23842301,183.40932971,1
2019,21,025,149.68,121.24284055,182.78725053,1
2019,21,027,98.55,79.232118572,117.86270375,1
2019,21,029,95.96,86.413984185,105.51130346,1
2019,21,031,117.13,92.132215682,146.82672099,1
2019,21,033,96.28,73.647589117,123.67739743,1
2019,21,035,72.38,60.436922209,84.332883532,1
2019,21,037,105.27,95.952036288,114.5946331,1
2019,21,039,108.68,70.991737233,159.23768635,2
2019,21,041,112.17,85.597907927,144.38566724,1
2019,21,043,113.73,95.70598955,131.7474977,1
2019,21,045,119.23,96.464109369,145.75237032,1
2019,21,047,83.62,74.125197209,93.113429302,1
2019,21,049,122.21,106.0951699,138.31978254,1
2019,21,051,106.18,86.063771945,126.3031266,1
2019,21,053,113.75,86.378550768,147.05405249,1
2019,21,055,102.59,75.106559788,136.83664967,1
2019,21,057,99.28,68.338392216,139.42319275,2
2019,21,059,75.3,67.729844814,82.87226639,1
2019,21,061,67.21,48.23408231,91.18367443,1
2019,21,063,114.64,82.967135576,154.42230407,1
2019,21,065,150.71,122.15389714,179.26728967,1
2019,21,067,88.95,84.349570757,93.55778467,1
2019,21,069,81.3,61.89079859,104.87357048,1
2019,21,071,115.69,99.968562037,131.4137806,1
2019,21,073,107.49,94.742068986,120.24479949,1
2019,21,075,124.95,88.42253599,171.50456701,1
2019,21,077,152.74,118.37246033,193.97613502,1
2019,21,079,112.81,91.684497327,137.33927501,1
2019,21,081,121.93,102.60761445,141.24817593,1
2019,21,083,89.39,75.791133468,102.98799891,1
2019,21,085,124.46,105.41075585,143.50781438,1
2019,21,087,83.47,61.110109615,111.33651553,1
2019,21,089,125.11,108.6165834,141.60703272,1
2019,21,091,77.57,53.717492265,108.39228913,2
2019,21,093,83.76,76.095034915,91.420156413,1
2019,21,095,122.85,103.93374544,141.77022678,1
2019,21,097,132.96,109.65369353,156.27263424,1
2019,21,099,87.98,70.07678422,109.06632301,1
2019,21,101,74.21,63.024213734,85.402376582,1
2019,21,103,116.07,93.684713158,142.19547823,1
2019,21,105,94.12,58.261612514,143.87204524,2
2019,21,107,88.99,76.687698565,101.29314857,1
2019,21,109,124.05,98.802924373,153.77520221,1
2019,21,111,113.53,110.16156724,116.90076374,1
2019,21,113,100.81,88.787380376,112.83756735,1
2019,21,115,95.41,77.331385626,113.4878889,1
2019,21,117,104.65,97.696051166,111.60409246,1
2019,21,119,142.14,115.20557174,169.07025551,1
2019,21,121,96.56,81.155556335,111.9575939,1
2019,21,123,88.19,67.767305172,112.83279993,1
2019,21,125,93.03,82.167551717,103.88264225,1
2019,21,127,125.79,102.12453094,153.3009143,1
2019,21,129,186.49,143.93076183,237.69964944,1
2019,21,131,168.22,134.36834492,208.00691943,1
2019,21,133,126.62,105.57032967,147.67033094,1
2019,21,135,120.17,95.28355177,149.55602699,1
2019,21,137,120.01,100.61170812,139.41376397,1
2019,21,139,99.97,73.188702399,133.34250508,1
2019,21,141,78.43,63.495534865,93.355604525,1
2019,21,143,111.1,81.039203981,148.66439646,1
2019,21,145,98.48,87.727380663,109.24162119,1
2019,21,147,93.44,74.205398789,116.13825091,1
2019,21,149,77.91,54.563855047,107.85365611,1
2019,21,151,93.83,84.984386167,102.68136896,1
2019,21,153,129.53,102.70882515,161.21065537,1
2019,21,155,109.74,88.849442416,130.63270395,1
2019,21,157,88.35,73.607219772,103.08819191,1
2019,21,159,110.52,84.92698594,141.40372838,1
2019,21,161,101.61,81.387815246,125.33921044,1
2019,21,163,94.24,78.287389963,110.2020919,1
2019,21,165,148.58,109.55397252,197.00057633,1
2019,21,167,104.98,85.707245912,124.24910527,1
2019,21,169,111.37,84.125762037,144.61987512,1
2019,21,171,99.69,74.675789881,130.39896345,1
2019,21,173,96.97,80.675010569,113.27129768,1
2019,21,175,89.01,67.761283046,114.82106962,1
2019,21,177,100.2,84.371874307,116.02240795,1
2019,21,179,99.68,86.770214961,112.59165295,1
2019,21,181,122.62,89.096417128,164.61261957,1
2019,21,183,84.62,68.19725429,101.04117279,1
2019,21,185,56.59,48.496381855,64.673797803,1
2019,21,187,145.74,115.3861156,181.63927897,1
2019,21,189,207.73,152.0853568,277.08432853,1
2019,21,191,127.68,103.05472792,156.41736872,1
2019,21,193,134.91,115.03170378,154.78125639,1
2019,21,195,115.79,103.46328822,128.11544342,1
2019,21,197,141,112.93728389,173.92615773,1
2019,21,199,99.52,88.654174777,110.39570205,1
2019,21,201,140.61,78.696907881,231.9105631,2
2019,21,203,97.92,77.87759391,121.54284076,1
2019,21,205,91.28,74.378578828,108.19092391,1
2019,21,207,108.7,88.145839346,132.60096363,1
2019,21,209,79.54,69.103248916,89.983606801,1
2019,21,211,81.33,69.947132981,92.720618137,1
2019,21,213,72.88,56.484035947,92.560000465,1
2019,21,215,79.36,62.418403891,99.473235336,1
2019,21,217,98.52,81.31660169,115.72157055,1
2019,21,219,108.78,84.304654455,138.1494563,1
2019,21,221,89.31,68.92965969,113.83637338,1
2019,21,223,117.24,87.01689115,154.56473144,1
2019,21,225,119.38,95.617867826,147.25383671,1
2019,21,227,66.46,60.205157263,72.7102378,1
2019,21,229,98.94,75.503901568,127.35920154,1
2019,21,231,104.72,84.876151021,124.56023023,1
2019,21,233,111.77,87.613454176,140.5397951,1
2019,21,235,120.26,104.2997053,136.22945886,1
2019,21,237,150.57,113.11508232,196.46512114,1
2019,21,239,92.06,75.722957658,108.39463614,1
2019,22,001,88.31,77.876179254,98.752335654,1
2019,22,003,102.36,84.833036125,119.89125027,1
2019,22,005,72.86,66.166157089,79.556016381,1
2019,22,007,81.06,65.179386427,99.632793665,1
2019,22,009,101.64,87.763154609,115.5239786,1
2019,22,011,77.22,64.605385927,89.829799556,1
