year,state,county,injury_death_rate
2020,48,059,94.54
2020,48,061,34.86
2020,48,063,86.27
2020,48,065,100.42
2020,48,067,91.08
2020,48,069,68.24
2020,48,071,72.69
2020,48,073,85.11
2020,48,075,94.82
2020,48,077,111.34
2020,48,079,125.71
2020,48,081,102.1
2020,48,083,89.11
2020,48,085,39.53
2020,48,087,135.48
2020,48,089,77.88
2020,48,091,64.68
2020,48,093,108.86
2020,48,095,NA
2020,48,097,80.54
2020,48,099,59.4
2020,48,101,NA
2020,48,103,79.41
2020,48,105,95.96
2020,48,107,96.64
2020,48,109,127.82
2020,48,111,111.04
2020,48,113,60.54
2020,48,115,84.05
2020,48,117,62.2
2020,48,119,86.66
2020,48,121,39.46
2020,48,123,69.87
2020,48,125,136.45
2020,48,127,67.87
2020,48,129,108.3
2020,48,131,81.96
2020,48,133,81.74
2020,48,135,85.74
2020,48,137,NA
2020,48,139,54.33
2020,48,141,52.08
2020,48,143,67.93
2020,48,145,72.73
2020,48,147,89.05
2020,48,149,76.58
2020,48,151,88.6
2020,48,153,68.98
2020,48,155,169.64
2020,48,157,37.31
2020,48,159,68.92
2020,48,161,87.18
2020,48,163,51.49
2020,48,165,54.97
2020,48,167,71.91
2020,48,169,43.75
2020,48,171,82.14
2020,48,173,NA
2020,48,175,84.33
2020,48,177,73.77
2020,48,179,82.3
2020,48,181,68.72
2020,48,183,73.67
2020,48,185,79.94
2020,48,187,54.04
2020,48,189,61.76
2020,48,191,92.47
2020,48,193,116.04
2020,48,195,84.79
2020,48,197,106.24
2020,48,199,80.96
2020,48,201,60.18
2020,48,203,82.62
2020,48,205,67.67
2020,48,207,97.72
2020,48,209,49.68
2020,48,211,86.85
2020,48,213,99.32
2020,48,215,31.62
2020,48,217,98.38
2020,48,219,90.21
2020,48,221,89.08
2020,48,223,88.61
2020,48,225,82.79
2020,48,227,94.84
2020,48,229,NA
2020,48,231,78.4
2020,48,233,87.99
2020,48,235,NA
2020,48,237,112.59
2020,48,239,74.16
2020,48,241,94.95
2020,48,243,NA
2020,48,245,75.81
2020,48,247,57.74
2020,48,249,64.78
2020,48,251,62.52
2020,48,253,80.19
2020,48,255,56.95
2020,48,257,67.93
2020,48,259,49.96
2020,48,261,NA
2020,48,263,NA
2020,48,265,89.24
2020,48,267,95.77
2020,48,269,NA
2020,48,271,70.5
2020,48,273,50.99
2020,48,275,75.61
2020,48,277,81.97
2020,48,279,85.83
2020,48,281,68.72
2020,48,283,55.63
2020,48,285,69.76
2020,48,287,97.65
2020,48,289,106.1
2020,48,291,95.03
2020,48,293,71.62
2020,48,295,66.41
2020,48,297,70.58
2020,48,299,115.92
2020,48,301,NA
2020,48,303,79.75
2020,48,305,84.97
2020,48,307,82.66
2020,48,309,62.43
2020,48,311,NA
2020,48,313,79.9
2020,48,315,118.11
2020,48,317,97.6
2020,48,319,56.52
2020,48,321,86.44
2020,48,323,39.11
2020,48,325,59.4
2020,48,327,103.31
2020,48,329,60.12
2020,48,331,93.11
2020,48,333,106.29
2020,48,335,85.55
2020,48,337,110.85
2020,48,339,61.01
2020,48,341,75.49
2020,48,343,75.59
2020,48,345,NA
2020,48,347,74.91
2020,48,349,80.37
2020,48,351,104.79
2020,48,353,78.31
2020,48,355,71.09
2020,48,357,72.35
2020,48,359,NA
2020,48,361,92.89
2020,48,363,92.36
2020,48,365,93.75
2020,48,367,70.77
2020,48,369,76.12
2020,48,371,79.93
2020,48,373,115.73
2020,48,375,101.29
2020,48,377,64.19
2020,48,379,92.87
2020,48,381,68.59
2020,48,383,80.04
2020,48,385,99.07
2020,48,387,113.81
2020,48,389,77.1
2020,48,391,81.92
2020,48,393,NA
2020,48,395,85.41
2020,48,397,41.48
2020,48,399,89.12
2020,48,401,83.72
2020,48,403,108.77
2020,48,405,99.3
2020,48,407,89.6
2020,48,409,66.16
2020,48,411,69.88
2020,48,413,68.94
2020,48,415,85.09
2020,48,417,60.75
2020,48,419,93.92
2020,48,421,NA
2020,48,423,69.37
2020,48,425,100.22
2020,48,427,35.4
2020,48,429,103.43
2020,48,431,NA
2020,48,433,145.48
2020,48,435,NA
2020,48,437,104.9
2020,48,439,52.6
2020,48,441,77.21
2020,48,443,NA
2020,48,445,83.44
2020,48,447,132.22
2020,48,449,67.6
2020,48,451,61.3
2020,48,453,57.5
2020,48,455,113.11
2020,48,457,105.73
2020,48,459,79.06
2020,48,461,82.03
2020,48,463,65.31
2020,48,465,47.69
2020,48,467,86.17
2020,48,469,64.26
2020,48,471,54.52
2020,48,473,64.36
2020,48,475,88.3
2020,48,477,60.5
2020,48,479,43.02
2020,48,481,75.76
2020,48,483,95.8
2020,48,485,75.3
2020,48,487,79.94
2020,48,489,57.71
2020,48,491,41.8
2020,48,493,69.29
2020,48,495,133.05
2020,48,497,82.06
2020,48,499,93.57
2020,48,501,85.92
2020,48,503,107.67
2020,48,505,47.74
2020,48,507,60.37
2020,49,001,97.26
2020,49,003,83.21
2020,49,005,52.8
2020,49,007,104.71
2020,49,009,NA
2020,49,011,54.72
2020,49,013,107.83
2020,49,015,128.8
2020,49,017,130.72
2020,49,019,129.72
2020,49,021,70.09
2020,49,023,115.61
2020,49,025,91.12
2020,49,027,124.47
2020,49,029,45.04
2020,49,031,NA
2020,49,033,82.58
2020,49,035,70.96
2020,49,037,134.12
2020,49,039,82.68
2020,49,041,98.58
2020,49,043,54.81
2020,49,045,70.78
2020,49,047,90.67
2020,49,049,49.1
2020,49,051,56.88
2020,49,053,74.53
2020,49,055,103.09
2020,49,057,81.89
2020,50,001,71.07
2020,50,003,96.51
2020,50,005,110.3
2020,50,007,69.81
2020,50,009,126.04
2020,50,011,81.15
2020,50,013,87.54
2020,50,015,75
2020,50,017,89.89
2020,50,019,102.57
2020,50,021,113.64
2020,50,023,91.54
2020,50,025,115.02
2020,50,027,112.35
2020,51,001,83.71
2020,51,003,61.29
2020,51,005,82.46
2020,51,007,133.63
2020,51,009,90.41
2020,51,011,76
2020,51,013,29
2020,51,015,78.37
2020,51,017,112.51
2020,51,019,83.61
2020,51,021,110.5
2020,51,023,80.36
2020,51,025,101.06
2020,51,027,106.07
2020,51,029,93.65
2020,51,031,84.69
2020,51,033,100.66
2020,51,035,80.01
2020,51,036,103.45
2020,51,037,130.25
2020,51,041,74.56
2020,51,043,94.98
2020,51,045,109.84
2020,51,047,85.58
2020,51,049,83.44
2020,51,051,140.36
2020,51,053,76.7
2020,51,057,76.41
2020,51,059,36.23
2020,51,061,75.04
2020,51,063,92.63
2020,51,065,66.32
2020,51,067,102.52
2020,51,069,74.14
2020,51,071,98.9
2020,51,073,87.32
2020,51,075,72.79
2020,51,077,68.43
2020,51,079,74.97
2020,51,081,90.23
2020,51,083,92.28
2020,51,085,71.03
2020,51,087,68.07
2020,51,089,122.99
2020,51,091,NA
2020,51,093,68.67
2020,51,095,58.61
2020,51,097,113.73
2020,51,099,93.15
2020,51,101,88.47
2020,51,103,115.32
2020,51,105,103.27
2020,51,107,30.73
2020,51,109,100.22
2020,51,111,101.54
2020,51,113,114.76
2020,51,115,86.44
2020,51,117,106.84
2020,51,119,108.66
2020,51,121,52.93
2020,51,125,121.08
2020,51,127,79.49
2020,51,131,98.13
2020,51,133,105.25
2020,51,135,91.1
2020,51,137,102.73
2020,51,139,94
2020,51,141,122.22
2020,51,143,105.89
2020,51,145,61.63
2020,51,147,84.64
2020,51,149,55.56
2020,51,153,43.09
2020,51,155,102.1
2020,51,157,120.25
2020,51,159,89.2
2020,51,161,84.8
2020,51,163,97.23
2020,51,165,69.05
2020,51,167,81.85
2020,51,169,117.95
2020,51,171,81.87
2020,51,173,108.94
2020,51,175,69.93
2020,51,177,75.08
2020,51,179,52.09
2020,51,181,86.51
2020,51,183,121
2020,51,185,124.25
2020,51,187,98.31
2020,51,191,82.46
2020,51,193,109.66
2020,51,195,112.91
2020,51,197,84.75
2020,51,199,55.71
2020,51,510,38.64
2020,51,520,92.5
2020,51,530,62.7
2020,51,540,52.68
2020,51,550,60.44
2020,51,570,115.9
2020,51,580,162.54
2020,51,590,128.66
2020,51,595,91.22
2020,51,600,83.97
2020,51,610,48.2
2020,51,620,99.27
2020,51,630,78.29
2020,51,640,104.72
2020,51,650,80.37
2020,51,660,43.73
2020,51,670,139.12
2020,51,678,72.2
2020,51,680,76.16
2020,51,683,55.18
2020,51,685,19.93
2020,51,690,169.26
2020,51,700,82.95
2020,51,710,80.77
2020,51,720,106.42
2020,51,730,175.81
2020,51,735,57.58
2020,51,740,105.92
2020,51,750,41.12
2020,51,760,99.51
2020,51,770,131.02
2020,51,775,102.59
2020,51,790,84.72
2020,51,800,55.4
2020,51,810,59.26
2020,51,820,85.55
2020,51,830,47.77
2020,51,840,86.12
2020,53,001,59.89
2020,53,003,86.84
2020,53,005,62.02
2020,53,007,73.05
2020,53,009,109.9
2020,53,011,71.41
2020,53,013,114.56
2020,53,015,85.45
2020,53,017,53.48
2020,53,019,149.05
2020,53,021,43.08
2020,53,023,NA
2020,53,025,68.51
2020,53,027,97.77
2020,53,029,72.14
2020,53,031,115.08
2020,53,033,56.81
2020,53,035,67.94
2020,53,037,63.25
2020,53,039,80.66
2020,53,041,92.54
2020,53,043,96.84
2020,53,045,95.59
2020,53,047,92.73
2020,53,049,95.14
2020,53,051,103.02
2020,53,053,72.93
2020,53,055,76.24
2020,53,057,72
2020,53,059,80.73
2020,53,061,67.1
2020,53,063,92.11
2020,53,065,98.89
2020,53,067,70.37
2020,53,069,123.77
2020,53,071,77.99
2020,53,073,55.95
2020,53,075,51.76
2020,53,077,78.71
2020,54,001,123.27
2020,54,003,141.09
2020,54,005,158.72
2020,54,007,130.58
2020,54,009,95.29
2020,54,011,206.54
2020,54,013,111.26
2020,54,015,185.6
2020,54,017,87.69
2020,54,019,141.18
2020,54,021,80.17
2020,54,023,110.14
2020,54,025,131.93
2020,54,027,155.39
2020,54,029,131.26
2020,54,031,103.21
2020,54,033,111.87
2020,54,035,93.84
2020,54,037,111.56
2020,54,039,167.41
2020,54,041,119.59
2020,54,043,170.69
2020,54,045,175.53
2020,54,047,212.48
2020,54,049,100.71
2020,54,051,90.02
2020,54,053,129.13
2020,54,055,156.9
2020,54,057,102.84
2020,54,059,149.66
2020,54,061,66.98
2020,54,063,130.72
2020,54,065,158.67
2020,54,067,141.9
2020,54,069,116.8
2020,54,071,151.67
2020,54,073,85.32
2020,54,075,112.42
2020,54,077,92.21
2020,54,079,117.9
2020,54,081,176.81
2020,54,083,96.04
2020,54,085,103.26
2020,54,087,145.63
2020,54,089,146.13
2020,54,091,82.1
2020,54,093,104.5
2020,54,095,112.29
2020,54,097,90.21
2020,54,099,184.34
2020,54,101,142.25
2020,54,103,116.62
2020,54,105,82.88
2020,54,107,105.36
2020,54,109,154.4
2020,55,001,129.56
2020,55,003,119.55
2020,55,005,93.3
2020,55,007,98.38
2020,55,009,75.51
2020,55,011,55
2020,55,013,89.69
2020,55,015,54.78
2020,55,017,74.15
2020,55,019,83.6
2020,55,021,99.74
2020,55,023,85.21
2020,55,025,79.54
2020,55,027,106.18
2020,55,029,109.96
2020,55,031,83.93
2020,55,033,78.1
2020,55,035,78.11
2020,55,037,119.59
2020,55,039,99.4
2020,55,041,140.03
2020,55,043,66.61
2020,55,045,77
2020,55,047,98.71
2020,55,049,74.29
2020,55,051,126.5
2020,55,053,112.79
2020,55,055,90.72
2020,55,057,93.94
2020,55,059,96.42
2020,55,061,78.39
2020,55,063,83.23
2020,55,065,82.66
2020,55,067,90.67
2020,55,069,91.64
2020,55,071,84.95
2020,55,073,63.86
2020,55,075,99.08
2020,55,077,144.22
2020,55,078,165.88
2020,55,079,118.9
2020,55,081,68.66
2020,55,083,94.12
2020,55,085,99.06
2020,55,087,58.74
2020,55,089,70.54
2020,55,091,65.92
2020,55,093,63.94
2020,55,095,86.66
2020,55,097,59.38
2020,55,099,106.05
2020,55,101,72.25
2020,55,103,93.23
2020,55,105,109.4
2020,55,107,97.7
2020,55,109,54.13
2020,55,111,90.32
2020,55,113,119.95
2020,55,115,89.01
2020,55,117,79.4
2020,55,119,66.78
2020,55,121,74.39
2020,55,123,67.51
2020,55,125,141.41
2020,55,127,85.98
2020,55,129,83.85
2020,55,131,87.52
2020,55,133,87.7
2020,55,135,94.31
2020,55,137,80.62
2020,55,139,77.32
2020,55,141,97.3
2020,56,001,65.28
2020,56,003,121.71
2020,56,005,70.45
2020,56,007,129.97
2020,56,009,96.73
2020,56,011,88
2020,56,013,156.95
2020,56,015,87.1
2020,56,017,166.9
2020,56,019,101.28
2020,56,021,84.76
2020,56,023,101.13
2020,56,025,100.41
2020,56,027,126.09
2020,56,029,94.02
2020,56,031,95.84
2020,56,033,105.93
2020,56,035,91.71
2020,56,037,103.35
2020,56,039,61.8
2020,56,041,88.23
2020,56,043,80.51
2020,56,045,63.22
