year,state,county,pctl_20,pctl_50,pctl_80,pctl_quality
2021,31,001,25954.19,62722.62,121531.5,2
2021,31,003,31042.03,72094.96,115351.9,2
2021,31,005,24306.3,58705.9,112777.1,2
2021,31,007,23585.35,58087.94,106082.6,2
2021,31,009,29867.91,60765.75,107112.5,2
2021,31,011,31042.03,72094.96,115351.9,2
2021,31,013,23585.35,58087.94,106082.6,2
2021,31,015,23585.35,58087.94,106082.6,2
2021,31,017,23585.35,58087.94,106082.6,2
2021,31,019,25954.19,62722.62,121531.5,2
2021,31,021,31042.03,72094.96,115351.9,2
2021,31,023,28837.98,62825.61,113292.1,2
2021,31,025,28837.98,72094.96,141924.1,2
2021,31,027,31042.03,72094.96,115351.9,2
2021,31,029,24306.3,58705.9,112777.1,2
2021,31,031,23585.35,58087.94,106082.6,2
2021,31,033,23585.35,58087.94,106082.6,2
2021,31,035,25954.19,62722.62,121531.5,2
2021,31,037,31042.03,72094.96,115351.9,2
2021,31,039,31042.03,72094.96,115351.9,2
2021,31,041,29867.91,60765.75,107112.5,2
2021,31,043,31042.03,72094.96,115351.9,2
2021,31,045,23585.35,58087.94,106082.6,2
2021,31,047,24306.3,58705.9,112777.1,2
2021,31,049,23585.35,58087.94,106082.6,2
2021,31,051,31042.03,72094.96,115351.9,2
2021,31,053,28837.98,72094.96,141924.1,2
2021,31,055,29043.97,70035.1,141100.1,1
2021,31,057,24306.3,58705.9,112777.1,2
2021,31,059,28837.98,62825.61,113292.1,2
2021,31,061,25954.19,62722.62,121531.5,2
2021,31,063,24306.3,58705.9,112777.1,2
2021,31,065,24306.3,58705.9,112777.1,2
2021,31,067,28837.98,62825.61,113292.1,2
2021,31,069,23585.35,58087.94,106082.6,2
2021,31,071,29867.91,60765.75,107112.5,2
2021,31,073,24306.3,58705.9,112777.1,2
2021,31,075,24306.3,58705.9,112777.1,2
2021,31,077,29867.91,60765.75,107112.5,2
2021,31,079,29867.91,60765.75,107112.5,2
2021,31,081,29867.91,60765.75,107112.5,2
2021,31,083,25954.19,62722.62,121531.5,2
2021,31,085,24306.3,58705.9,112777.1,2
2021,31,087,24306.3,58705.9,112777.1,2
2021,31,089,23585.35,58087.94,106082.6,2
2021,31,091,24306.3,58705.9,112777.1,2
2021,31,093,29867.91,60765.75,107112.5,2
2021,31,095,28837.98,62825.61,113292.1,2
2021,31,097,28837.98,62825.61,113292.1,2
2021,31,099,25954.19,62722.62,121531.5,2
2021,31,101,24306.3,58705.9,112777.1,2
2021,31,103,23585.35,58087.94,106082.6,2
2021,31,105,23585.35,58087.94,106082.6,2
2021,31,107,31042.03,72094.96,115351.9,2
2021,31,109,27808.06,62928.6,128741,1
2021,31,111,24306.3,58705.9,112777.1,2
2021,31,113,24306.3,58705.9,112777.1,2
2021,31,115,29867.91,60765.75,107112.5,2
2021,31,117,24306.3,58705.9,112777.1,2
2021,31,119,31042.03,72094.96,115351.9,2
2021,31,121,29867.91,60765.75,107112.5,2
2021,31,123,23585.35,58087.94,106082.6,2
2021,31,125,31042.03,72094.96,115351.9,2
2021,31,127,28837.98,62825.61,113292.1,2
2021,31,129,25954.19,62722.62,121531.5,2
2021,31,131,28837.98,62825.61,113292.1,2
2021,31,133,28837.98,62825.61,113292.1,2
2021,31,135,24306.3,58705.9,112777.1,2
2021,31,137,25954.19,62722.62,121531.5,2
2021,31,139,31042.03,72094.96,115351.9,2
2021,31,141,31042.03,72094.96,115351.9,2
2021,31,143,28837.98,62825.61,113292.1,2
2021,31,145,24306.3,58705.9,112777.1,2
2021,31,147,28837.98,62825.61,113292.1,2
2021,31,149,23585.35,58087.94,106082.6,2
2021,31,151,28837.98,62825.61,113292.1,2
2021,31,153,45522.82,92075.56,159638.8,1
2021,31,155,28837.98,72094.96,141924.1,2
2021,31,157,23585.35,58087.94,106082.6,2
2021,31,159,28837.98,62825.61,113292.1,2
2021,31,161,23585.35,58087.94,106082.6,2
2021,31,163,29867.91,60765.75,107112.5,2
2021,31,165,23585.35,58087.94,106082.6,2
2021,31,167,31042.03,72094.96,115351.9,2
2021,31,169,28837.98,62825.61,113292.1,2
2021,31,171,24306.3,58705.9,112777.1,2
2021,31,173,31042.03,72094.96,115351.9,2
2021,31,175,29867.91,60765.75,107112.5,2
2021,31,177,28837.98,72094.96,141924.1,2
2021,31,179,31042.03,72094.96,115351.9,2
2021,31,181,25954.19,62722.62,121531.5,2
2021,31,183,29867.91,60765.75,107112.5,2
2021,31,185,28837.98,62825.61,113292.1,2
2021,32,001,29146.96,70138.1,123591.4,2
2021,32,003,26778.13,63855.54,126681.1,1
2021,32,005,25748.2,67975.25,125455.5,2
2021,32,007,29146.96,70138.1,123591.4,2
2021,32,009,29146.96,70138.1,123591.4,2
2021,32,011,29146.96,70138.1,123591.4,2
2021,32,013,29146.96,70138.1,123591.4,2
2021,32,015,29146.96,70138.1,123591.4,2
2021,32,017,29146.96,70138.1,123591.4,2
2021,32,019,25748.2,67975.25,125455.5,2
2021,32,021,29146.96,70138.1,123591.4,2
2021,32,023,29146.96,70138.1,123591.4,2
2021,32,027,29146.96,70138.1,123591.4,2
2021,32,029,25748.2,67975.25,125455.5,2
2021,32,031,32133.75,76214.67,143777.9,1
2021,32,033,29146.96,70138.1,123591.4,2
2021,32,510,25748.2,67975.25,125455.5,2
2021,33,001,31721.78,71065.03,140482.2,2
2021,33,003,31824.78,73330.87,144292.9,2
2021,33,005,28837.98,66121.38,135435.5,2
2021,33,007,29970.9,74154.82,143572,2
2021,33,009,29970.9,74154.82,143572,2
2021,33,011,43771.94,89603.74,159638.8,1
2021,33,013,32648.72,80128.4,148824.6,1
2021,33,015,49436.54,105052.7,186725.9,1
2021,33,017,37077.41,97843.16,162110.7,1
2021,33,019,28837.98,66121.38,135435.5,2
2021,34,001,25748.2,70447.08,137495.4,1
2021,34,003,42330.04,103909.4,211032.2,1
2021,34,005,42330.04,94135.42,174881.8,1
2021,34,007,29960.61,78274.53,150081.1,1
2021,34,009,33987.62,78995.48,141944.7,1
2021,34,011,25130.24,64370.5,129050,1
2021,34,013,22658.42,68181.23,164788.5,1
2021,34,015,41197.12,95062.35,175087.8,1
2021,34,017,26675.14,78274.53,175808.7,1
2021,34,019,51908.37,123591.4,221434.5,1
2021,34,021,32442.73,86410.96,175808.7,1
2021,34,023,42227.05,100006,182915.2,1
2021,34,025,40167.19,106700.5,213813.1,1
2021,34,027,52114.36,119780.6,239973.2,1
2021,34,029,31721.78,74463.79,157064,1
2021,34,031,27808.06,74154.82,158093.9,1
2021,34,033,29970.9,63855.54,125136.3,2
2021,34,035,52526.33,121943.5,237913.4,1
2021,34,037,48509.61,97843.16,180237.4,1
2021,34,039,36047.48,86513.95,176941.6,1
2021,34,041,32957.7,81158.33,148412.6,1
2021,35,001,22864.4,58705.9,123797.3,1
2021,35,003,16478.85,36789.03,77656.57,2
2021,35,005,16066.88,45728.8,92075.56,2
2021,35,006,12359.14,41609.09,82394.24,2
2021,35,007,14624.98,42227.05,92693.52,2
2021,35,009,14624.98,42227.05,92693.52,2
2021,35,011,14624.98,42227.05,92693.52,2
2021,35,013,18950.68,45316.83,102992.8,1
2021,35,015,25954.19,61795.68,117926.8,2
2021,35,017,16478.85,36789.03,77656.57,2
2021,35,019,14624.98,42227.05,92693.52,2
2021,35,021,14624.98,42227.05,92693.52,2
2021,35,023,16478.85,36789.03,77656.57,2
2021,35,025,25954.19,61795.68,117926.8,2
2021,35,027,16066.88,45728.8,92075.56,2
2021,35,028,20598.56,52526.33,117823.8,2
2021,35,029,16478.85,36789.03,77656.57,2
2021,35,031,12359.14,41609.09,82394.24,2
2021,35,033,20598.56,52526.33,117823.8,2
2021,35,035,16066.88,45728.8,92075.56,2
2021,35,037,14624.98,42227.05,92693.52,2
2021,35,039,20598.56,52526.33,117823.8,2
2021,35,041,14624.98,42227.05,92693.52,2
2021,35,043,41197.12,70756.05,133890.6,1
2021,35,045,19053.67,51084.43,92796.51,1
2021,35,047,20598.56,52526.33,117823.8,2
2021,35,049,27705.06,67357.29,144498.9,1
2021,35,051,16478.85,36789.03,77656.57,2
2021,35,053,16478.85,36789.03,77656.57,2
2021,35,055,20598.56,52526.33,117823.8,2
2021,35,057,16478.85,36789.03,77656.57,2
2021,35,059,14624.98,42227.05,92693.52,2
2021,35,061,24718.27,55101.15,123591.4,1
2021,36,001,31412.8,74360.8,143983.9,1
2021,36,003,23173.38,57161,102992.8,2
2021,36,005,13286.07,41918.07,93311.48,1
2021,36,007,23688.34,52835.31,108142.4,1
2021,36,009,23173.38,57161,102992.8,2
2021,36,011,29249.96,72094.96,139040.3,2
2021,36,013,19156.66,46346.76,96401.26,1
2021,36,015,22349.44,56646.04,112468.1,2
2021,36,017,24924.26,57675.97,106082.6,2
2021,36,019,24007.62,59426.85,108142.4,2
2021,36,021,25748.2,67048.31,138113.3,2
2021,36,023,24306.3,63855.54,127711.1,2
2021,36,025,24924.26,57675.97,106082.6,2
2021,36,027,37077.41,87543.88,165818.4,1
2021,36,029,24718.27,62825.61,125651.2,1
2021,36,031,24007.62,59426.85,108142.4,2
2021,36,033,24007.62,59426.85,108142.4,2
2021,36,035,24306.3,57675.97,102992.8,2
2021,36,037,24718.27,58705.9,113395.1,2
2021,36,039,25748.2,67048.31,138113.3,2
2021,36,041,24007.62,59426.85,108142.4,2
2021,36,043,25954.19,60971.74,104022.7,2
2021,36,045,29249.96,59323.85,113292.1,1
2021,36,047,21020.83,66945.32,151193.4,1
2021,36,049,29249.96,59323.85,113292.1,2
2021,36,051,31824.78,69005.18,119502.5,2
2021,36,053,24306.3,63855.54,127711.1,2
2021,36,055,26675.14,65730,128741,1
2021,36,057,24306.3,57675.97,102992.8,2
2021,36,059,53762.24,126681.1,237913.4,1
2021,36,061,23791.34,85484.02,231733.8,1
2021,36,063,25439.22,60456.77,116381.9,1
2021,36,065,23997.32,58396.92,111232.2,1
2021,36,067,25748.2,63031.59,128432,1
2021,36,069,34296.6,78274.53,133890.6,1
2021,36,071,36253.47,93198.18,168908.2,1
2021,36,073,24718.27,58705.9,113395.1,2
2021,36,075,23379.37,57675.97,104125.7,1
2021,36,077,23791.34,65915.39,121016.5,2
2021,36,079,44286.9,111232.2,208045.5,1
2021,36,081,27808.06,72094.96,145219.8,1
2021,36,083,26778.13,78480.51,146249.8,1
2021,36,085,33060.69,90633.66,169938.1,1
2021,36,087,37077.41,100932.9,194141.4,1
2021,36,089,22658.42,52886.8,102508.7,1
2021,36,091,38107.34,85072.05,155931.1,1
2021,36,093,28734.99,75205.34,132860.7,1
2021,36,095,23791.34,65915.39,121016.5,2
2021,36,097,28292.12,61795.68,115351.9,2
2021,36,099,29249.96,63855.54,115351.9,2
2021,36,101,25954.19,60971.74,113292.1,2
2021,36,103,51496.4,115351.9,211547.2,1
2021,36,105,25233.24,64679.48,148927.6,2
2021,36,107,26778.13,67048.31,130800.9,2
2021,36,109,28117.03,67666.27,132860.7,1
2021,36,111,28014.04,77244.6,158608.9,1
2021,36,113,28837.98,66945.32,122046.5,2
2021,36,115,28837.98,66945.32,122046.5,2
2021,36,117,29249.96,63855.54,115351.9,2
2021,36,119,39755.22,111438.2,241003.2,1
2021,36,121,31824.78,69005.18,119502.5,2
2021,36,123,34296.6,78274.53,133890.6,2
2021,37,001,25758.5,58190.93,108142.4,1
2021,37,003,20598.56,43771.94,87543.88,2
2021,37,005,21010.53,48736.19,92693.52,2
2021,37,007,28734.99,65915.39,116381.9,2
2021,37,009,17302.79,47067.71,96813.23,2
2021,37,011,17302.79,47067.71,96813.23,2
2021,37,013,22658.42,56646.04,115146,2
2021,37,015,24512.29,56646.04,105773.6,2
2021,37,017,13286.07,39137.26,87543.88,2
2021,37,019,29352.95,66739.33,125033.3,1
2021,37,021,27190.1,65915.39,134405.6,1
2021,37,023,24718.27,54071.22,103919.7,2
2021,37,025,32957.7,77244.6,133890.6,1
2021,37,027,20598.56,43771.94,87543.88,2
2021,37,029,23482.36,62413.64,107112.5,2
2021,37,031,22658.42,56646.04,115146,2
2021,37,033,20598.56,54277.21,113292.1,2
2021,37,035,22576.02,60765.75,114528,1
2021,37,037,24718.27,69726.13,150987.4,2
2021,37,039,21010.53,47788.66,93795.54,2
2021,37,041,23482.36,62413.64,107112.5,2
2021,37,043,21010.53,47788.66,93795.54,2
2021,37,045,23997.32,55616.11,108142.4,2
2021,37,047,13286.07,39137.26,87543.88,2
2021,37,049,25439.22,56337.06,102992.8,1
2021,37,051,22555.42,51496.4,98873.09,1
2021,37,053,23482.36,62413.64,107112.5,2
2021,37,055,24512.29,56646.04,105773.6,2
2021,37,057,23585.35,51084.43,94753.38,1
2021,37,059,29661.93,59117.87,112880.1,2
2021,37,061,18538.7,45419.82,87543.88,2
2021,37,063,30897.84,72094.96,145219.8,1
2021,37,065,21216.52,52443.93,102992.8,2
2021,37,067,23379.37,58705.9,116381.9,1
2021,37,069,24203.31,57161,112262.2,2
2021,37,071,22658.42,53556.26,108513.2,1
2021,37,073,23482.36,62413.64,107112.5,2
2021,37,075,20804.55,48818.59,101138.9,2
2021,37,077,20598.56,54277.21,113292.1,2
2021,37,079,17714.76,45522.82,80334.38,2
2021,37,081,24718.27,61074.73,119059.7,1
2021,37,083,14521.98,37798.36,88831.29,2
2021,37,085,26778.13,61795.68,109687.3,1
2021,37,087,20804.55,48818.59,101138.9,2
2021,37,089,26160.17,61795.68,122355.4,1
2021,37,091,14521.98,37386.39,88831.29,2
2021,37,093,14007.02,46140.77,90005.41,2
2021,37,095,24512.29,56646.04,105773.6,2
2021,37,097,32133.75,71065.03,145982,1
2021,37,099,21010.53,48200.63,94454.7,2
2021,37,101,29455.94,69005.18,125651.2,1
2021,37,103,19156.66,55101.15,91972.57,2
2021,37,105,24718.27,69726.13,150987.4,2
2021,37,107,19156.66,55101.15,91972.57,2
2021,37,109,26778.13,62825.61,115815.4,2
2021,37,111,24718.27,54071.22,103919.7,2
2021,37,113,21010.53,47788.66,93795.54,2
2021,37,115,20804.55,48818.59,101138.9,2
2021,37,117,24512.29,56646.04,105773.6,2
2021,37,119,35017.55,76111.68,154489.2,1
2021,37,121,17302.79,47067.71,96813.23,2
2021,37,123,28837.98,63752.54,133890.6,2
2021,37,125,28837.98,63752.54,133890.6,1
2021,37,127,21216.52,52443.93,102992.8,2
2021,37,129,29455.94,64164.51,131830.8,1
2021,37,131,14521.98,37798.36,88831.29,2
2021,37,133,22967.39,53453.26,97019.22,1
2021,37,135,24841.86,79819.42,170762.1,1
2021,37,137,22658.42,56646.04,115146,2
2021,37,139,23482.36,62413.64,107112.5,2
2021,37,141,36150.47,73639.85,129770.9,2
2021,37,143,23482.36,62413.64,107112.5,2
2021,37,145,20598.56,54277.21,113292.1,2
2021,37,147,16272.86,45316.83,102992.8,1
2021,37,149,20907.54,46140.77,102580.8,2
2021,37,151,25748.2,57572.98,105073.3,1
2021,37,153,14007.02,46140.77,90005.41,2
2021,37,155,13389.06,37077.41,76420.66,1
2021,37,157,16787.83,46552.75,92693.52,2
2021,37,159,22143.45,56234.07,101962.9,1
2021,37,161,20907.54,46140.77,102580.8,2
2021,37,163,18538.7,45522.82,87543.88,2
2021,37,165,14007.02,46140.77,90005.41,2
2021,37,167,26778.13,68490.21,127299.1,2
2021,37,169,16787.83,46552.75,92693.52,2
2021,37,171,21010.53,48736.19,92693.52,2
2021,37,173,20804.55,48818.59,101138.9,2
2021,37,175,26160.17,61795.68,122355.4,2
2021,37,177,24512.29,56646.04,105773.6,2
2021,37,179,40476.17,82703.22,167878.3,1
2021,37,181,24203.31,57161,112262.2,2
2021,37,183,36047.48,92693.52,181267.3,1
2021,37,185,21628.49,52526.33,104640.7,2
2021,37,187,24512.29,56646.04,105773.6,2
2021,37,189,17302.79,47067.71,96813.23,2
2021,37,191,22658.42,48406.62,102992.8,1
2021,37,193,21010.53,48736.19,92693.52,2
2021,37,195,17714.76,45522.82,80334.38,1
2021,37,197,29661.93,59117.87,112880.1,2
2021,37,199,17302.79,47067.71,96813.23,2
2021,38,001,30176.89,71116.53,133890.6,2
2021,38,003,22349.44,61589.69,113395.1,2
2021,38,005,22349.44,61589.69,113395.1,2
2021,38,007,30176.89,71116.53,133890.6,2
2021,38,009,22349.44,61589.69,113395.1,2
2021,38,011,30176.89,71116.53,133890.6,2
2021,38,013,30176.89,71116.53,133890.6,2
2021,38,015,33060.69,68490.21,123591.4,2
2021,38,017,31412.8,65194.44,133890.6,1
2021,38,019,26057.18,66842.33,124621.3,2
2021,38,021,22349.44,61589.69,113395.1,2
2021,38,023,30176.89,71116.53,133890.6,2
2021,38,025,30176.89,71116.53,133890.6,2
2021,38,027,22349.44,61589.69,113395.1,2
2021,38,029,33060.69,68490.21,123591.4,2
2021,38,031,22349.44,61589.69,113395.1,2
2021,38,033,30176.89,71116.53,133890.6,2
2021,38,035,26057.18,66842.33,124621.3,2
2021,38,037,30176.89,71116.53,133890.6,2
2021,38,039,26057.18,66842.33,124621.3,2
2021,38,041,30176.89,71116.53,133890.6,2
2021,38,043,33060.69,68490.21,123591.4,2
2021,38,045,22349.44,61589.69,113395.1,2
2021,38,047,33060.69,68490.21,123591.4,2
2021,38,049,30176.89,71116.53,133890.6,2
2021,38,051,33060.69,68490.21,123591.4,2
2021,38,053,30176.89,71116.53,133890.6,2
2021,38,055,30176.89,71116.53,133890.6,2
2021,38,057,30176.89,71116.53,133890.6,2
2021,38,059,33060.69,68490.21,123591.4,2
2021,38,061,30176.89,71116.53,133890.6,2
2021,38,063,22349.44,61589.69,113395.1,2
2021,38,065,30176.89,71116.53,133890.6,2
2021,38,067,26057.18,66842.33,124621.3,2
2021,38,069,22349.44,61589.69,113395.1,2
2021,38,071,22349.44,61589.69,113395.1,2
2021,38,073,22349.44,61589.69,113395.1,2
2021,38,075,30176.89,71116.53,133890.6,2
2021,38,077,22349.44,61589.69,113395.1,2
2021,38,079,22349.44,61589.69,113395.1,2
2021,38,081,22349.44,61589.69,113395.1,2
2021,38,083,22349.44,61589.69,113395.1,2
2021,38,085,30176.89,71116.53,133890.6,2
2021,38,087,30176.89,71116.53,133890.6,2
2021,38,089,30176.89,71116.53,133890.6,2
2021,38,091,26057.18,66842.33,124621.3,2
2021,38,093,22349.44,61589.69,113395.1,2
2021,38,095,26057.18,66842.33,124621.3,2
2021,38,097,26057.18,66842.33,124621.3,2
2021,38,099,26057.18,66842.33,124621.3,2
2021,38,101,30176.89,71116.53,133890.6,2
2021,38,103,22349.44,61589.69,113395.1,2
2021,38,105,30176.89,71116.53,133890.6,2
2021,39,001,24718.27,56646.04,110614.3,2
2021,39,003,24718.27,51290.41,99470.45,1
2021,39,005,25748.2,60765.75,99903.02,2
2021,39,007,23688.34,46346.76,91869.58,1
2021,39,009,19568.63,45934.79,95783.3,2
2021,39,011,33163.68,64267.51,116381.9,2
2021,39,013,20598.56,48200.63,97225.2,2
2021,39,015,22452.43,62001.67,117926.8,2
2021,39,017,29558.93,72094.96,141821.1,1
2021,39,019,28837.98,63855.54,113477.5,2
2021,39,021,25027.25,59735.82,97431.19,2
2021,39,023,22658.42,58705.9,112880.1,1
2021,39,025,31134.72,67666.27,129770.9,1
2021,39,027,24718.27,56646.04,110614.3,2
2021,39,029,20238.09,47273.7,112262.2,1
2021,39,031,25748.2,57881.95,102992.8,2
2021,39,033,24821.26,55822.1,102992.8,2
2021,39,035,21216.52,55822.1,116381.9,1
2021,39,037,28323.02,58705.9,112674.1,2
2021,39,039,27849.25,61795.68,102992.8,2
2021,39,041,52320.34,119471.6,201865.9,1
2021,39,043,21010.53,55616.11,107730.5,2
2021,39,045,33781.64,81158.33,138010.4,1
2021,39,047,20289.58,53556.26,117411.8,2
2021,39,049,30691.85,64885.46,129976.9,1
2021,39,051,27087.11,61898.67,111232.2,2
2021,39,053,19568.63,45934.79,95783.3,2
2021,39,055,46346.76,97647.47,185387,1
2021,39,057,31103.83,81570.3,145940.8,1
2021,39,059,25748.2,57881.95,102992.8,2
2021,39,061,22658.42,63453.86,128998.5,1
2021,39,063,34296.6,66945.32,129976.9,2
2021,39,065,25027.25,59735.82,97431.19,2
2021,39,067,29043.97,58293.92,112262.2,2
2021,39,069,27849.25,61795.68,102992.8,2
2021,39,071,24718.27,56646.04,110614.3,2
2021,39,073,18950.68,49436.54,90633.66,2
2021,39,075,25748.2,57881.95,102992.8,2
2021,39,077,25748.2,60765.75,99903.02,2
2021,39,079,18950.68,49436.54,90633.66,2
2021,39,081,20598.56,48200.63,97225.2,2
2021,39,083,27293.09,58499.91,104846.7,2
2021,39,085,31927.77,72094.96,133890.6,1
2021,39,087,14830.96,45213.84,92281.55,2
2021,39,089,31103.83,72094.96,128741,1
2021,39,091,25027.25,59735.82,97431.19,2
2021,39,093,26263.16,61795.68,118462.3,1
2021,39,095,20598.56,53556.26,113292.1,1
2021,39,097,37592.37,85484.02,154489.2,2
2021,39,099,17508.78,48406.62,97637.17,1
2021,39,101,27293.09,58499.91,104846.7,2
2021,39,103,41197.12,86359.46,150472.5,1
2021,39,105,19568.63,45934.79,95783.3,2
2021,39,107,33163.68,64267.51,116381.9,2
2021,39,109,30897.84,63855.54,124003.3,1
2021,39,111,20598.56,52217.35,100624,2
2021,39,113,25748.2,55616.11,113292.1,1
2021,39,115,20598.56,52217.35,100624,2
2021,39,117,27293.09,58499.91,104846.7,2
2021,39,119,22658.42,54689.18,114322,2
2021,39,121,20598.56,52217.35,100624,2
2021,39,123,35584.01,67254.3,125548.2,2
2021,39,125,27849.25,61795.68,102992.8,2
2021,39,127,22658.42,54689.18,114322,2
2021,39,129,37592.37,85484.02,154489.2,2
2021,39,131,18950.68,49436.54,90633.66,2
2021,39,133,22967.39,62825.61,123591.4,1
2021,39,135,28323.02,58705.9,112674.1,2
2021,39,137,34296.6,66945.32,129976.9,2
2021,39,139,22761.41,51084.43,100932.9,1
2021,39,141,20289.58,53556.26,117411.8,2
2021,39,143,21010.53,55616.11,107730.5,2
2021,39,145,14830.96,45213.84,92281.55,2
2021,39,147,24821.26,55822.1,102992.8,2
2021,39,149,28323.02,58705.9,112674.1,2
2021,39,151,25748.2,57675.97,111850.2,1
2021,39,153,25439.22,63855.54,124724.3,1
2021,39,155,23276.37,51702.39,99903.02,1
2021,39,157,29043.97,58293.92,112262.2,1
2021,39,159,37592.37,85484.02,154489.2,2
2021,39,161,33163.68,64267.51,116381.9,2
2021,39,163,18950.68,49436.54,90633.66,2
2021,39,165,47479.68,96401.26,173439.9,1
2021,39,167,20598.56,52217.35,100624,2
2021,39,169,28220.03,59735.82,106288.6,1
2021,39,171,27849.25,61795.68,102992.8,2
2021,39,173,29867.91,66945.32,122458.4,2
2021,39,175,24821.26,55822.1,102992.8,2
2021,40,001,17199.8,41403.11,82497.23,2
2021,40,003,24718.27,49539.54,103878.5,2
2021,40,005,20763.35,48509.61,97843.16,2
2021,40,007,24718.27,49539.54,103878.5,2
2021,40,009,19774.62,51496.4,97328.2,2
2021,40,011,24718.27,49539.54,103878.5,2
2021,40,013,20763.35,48509.61,97843.16,2
2021,40,015,19403.84,48406.62,91663.59,2
2021,40,017,36150.47,78995.48,131315.8,1
2021,40,019,24203.31,53556.26,105155.6,2
2021,40,021,17199.8,41403.11,82497.23,2
2021,40,023,16581.84,41197.12,87337.89,2
2021,40,025,24718.27,49539.54,103878.5,2
2021,40,027,28426.01,70035.1,123591.4,1
2021,40,029,20763.35,48509.61,97843.16,2
2021,40,031,20804.55,44492.89,94238.41,1
2021,40,033,19403.84,48406.62,91663.59,2
2021,40,035,23688.34,49951.51,99903.02,2
2021,40,037,21422.5,56852.03,112880.1,2
2021,40,039,19774.62,51496.4,97328.2,2
2021,40,041,23688.34,49951.51,99903.02,2
2021,40,043,24718.27,49539.54,103878.5,2
2021,40,045,24718.27,49539.54,103878.5,2
2021,40,047,24409.29,57572.98,105052.7,2
2021,40,049,24203.31,53556.26,105155.6,2
2021,40,051,28117.03,62619.62,121119.5,2
2021,40,053,24718.27,49539.54,103878.5,2
2021,40,055,19774.62,51496.4,97328.2,2
2021,40,057,19774.62,51496.4,97328.2,2
2021,40,059,24718.27,49539.54,103878.5,2
2021,40,061,16581.84,41197.12,87337.89,2
2021,40,063,15448.92,46346.76,90633.66,2
2021,40,065,19774.62,51496.4,97328.2,2
2021,40,067,19403.84,48406.62,91663.59,2
2021,40,069,20763.35,48509.61,97843.16,2
2021,40,071,24409.29,57572.98,105052.7,2
2021,40,073,24718.27,49539.54,103878.5,2
2021,40,075,19774.62,51496.4,97328.2,2
2021,40,077,16581.84,41197.12,87337.89,2
2021,40,079,16581.84,41197.12,87337.89,2
2021,40,081,20598.56,57264,111747.2,2
2021,40,083,20598.56,57264,111747.2,2
2021,40,085,24203.31,53556.26,105155.6,2
2021,40,087,28117.03,62619.62,121119.5,2
2021,40,089,16581.84,41197.12,87337.89,2
2021,40,091,17817.75,39549.24,88161.84,2
2021,40,093,24718.27,49539.54,103878.5,2
2021,40,095,20763.35,48509.61,97843.16,2
2021,40,097,23688.34,49951.51,99903.02,2
2021,40,099,24203.31,53556.26,105155.6,2
2021,40,101,17817.75,39549.24,88161.84,2
2021,40,103,24409.29,57572.98,105052.7,2
2021,40,105,23688.34,49951.51,99903.02,2
2021,40,107,15448.92,46346.76,90633.66,2
2021,40,109,25748.2,60250.79,119677.6,1
2021,40,111,17817.75,39549.24,88161.84,2
2021,40,113,23894.33,59632.83,117102.8,2
2021,40,115,23688.34,49951.51,99903.02,2
2021,40,117,20598.56,55822.1,109996.3,2
2021,40,119,15448.92,46346.76,90633.66,2
2021,40,121,16581.84,41197.12,87337.89,2
2021,40,123,21628.49,49745.52,98873.09,2
2021,40,125,22658.42,58705.9,113292.1,2
2021,40,127,16581.84,41197.12,87337.89,2
2021,40,129,19774.62,51496.4,97328.2,2
2021,40,131,29455.94,70035.1,131490.9,2
2021,40,133,15448.92,46346.76,90633.66,2
2021,40,135,17199.8,41403.11,82497.23,2
2021,40,137,19403.84,48406.62,91663.59,2
2021,40,139,24718.27,49539.54,103878.5,2
2021,40,141,19403.84,48406.62,91663.59,2
2021,40,143,24718.27,57675.97,119471.6,1
2021,40,145,28014.04,69005.18,133890.6,2
2021,40,147,20598.56,55822.1,109996.3,2
2021,40,149,19774.62,51496.4,97328.2,2
2021,40,151,24718.27,49539.54,103878.5,2
2021,40,153,24718.27,49539.54,103878.5,2
2021,41,001,26778.13,58190.93,113498.1,2
2021,41,003,25748.2,64885.46,120501.6,2
2021,41,005,37283.39,90633.66,164788.5,1
2021,41,007,26675.14,61795.68,118029.7,2
2021,41,009,26675.14,61795.68,118029.7,2
2021,41,011,21731.48,53164.88,104228.7,2
2021,41,013,27087.11,66327.36,123591.4,2
2021,41,015,21731.48,53164.88,104228.7,2
2021,41,017,35841.49,77347.59,146249.8,1
2021,41,019,15448.92,51290.41,102786.8,1
2021,41,021,27087.11,66327.36,123591.4,2
2021,41,023,27087.11,66327.36,123591.4,2
2021,41,025,16684.83,47376.69,96401.26,2
2021,41,027,27087.11,66327.36,123591.4,2
2021,41,029,25439.22,63340.57,120501.6,1
2021,41,031,27087.11,66327.36,123591.4,2
2021,41,033,21731.48,53164.88,104228.7,2
2021,41,035,16684.83,47376.69,96401.26,2
2021,41,037,16684.83,47376.69,96401.26,2
2021,41,039,27190.1,61898.67,115557.9,1
2021,41,041,26675.14,61795.68,118029.7,2
2021,41,043,25748.2,64885.46,120501.6,2
2021,41,045,16684.83,47376.69,96401.26,2
2021,41,047,30794.85,64885.46,122149.5,1
2021,41,049,27087.11,66327.36,123591.4,2
2021,41,051,30897.84,77759.56,153871.2,1
2021,41,053,32957.7,71682.99,140070.2,2
2021,41,055,27087.11,66327.36,123591.4,2
2021,41,057,26675.14,61795.68,118029.7,2
2021,41,059,26778.13,58190.93,113498.1,2
