year,state,county,pctl_20,pctl_50,pctl_80
2018,26,051,19958.01,43563.17,75171.80
2018,26,053,20261.94,47210.32,91178.73
2018,26,055,29886.36,62609.39,118532.3
2018,26,057,21477.66,45994.60,86518.48
2018,26,059,24314.33,55112.48,103335.9
2018,26,061,20261.94,47210.32,91178.73
2018,26,063,21173.73,47109.01,91178.73
2018,26,065,20261.94,53592.83,106375.2
2018,26,067,24364.98,54200.69,96852.07
2018,26,069,19958.01,43563.17,75171.80
2018,26,071,20261.94,47210.32,91178.73
2018,26,073,21477.66,45994.60,86518.48
2018,26,075,20008.67,48628.66,89152.54
2018,26,077,24618.26,52073.19,111440.7
2018,26,079,23909.09,50654.85,90165.63
2018,26,081,29886.36,61191.06,119545.4
2018,26,083,20261.94,47210.32,91178.73
2018,26,085,21072.42,46805.08,93204.92
2018,26,087,24719.57,64838.21,121571.6
2018,26,089,29886.36,62609.39,118532.3
2018,26,091,24314.33,55112.48,103335.9
2018,26,093,40929.12,83681.81,149533.1
2018,26,095,19552.77,49540.44,91178.73
2018,26,097,19552.77,49540.44,91178.73
2018,26,099,27353.62,60785.82,117519.3
2018,26,101,29886.36,62609.39,118532.3
2018,26,103,20261.94,47210.32,91178.73
2018,26,105,21072.42,46805.08,93204.92
2018,26,107,24364.98,54200.69,96852.07
2018,26,109,19552.77,49540.44,91178.73
2018,26,111,22288.13,53795.45,101309.7
2018,26,113,23909.09,50654.85,90165.63
2018,26,115,28062.79,62812.01,113466.9
2018,26,117,24364.98,54200.69,96852.07
2018,26,119,21376.35,45589.36,87116.21
2018,26,121,25327.42,48628.66,93204.92
2018,26,123,21072.42,46805.08,93204.92
2018,26,125,32115.17,79021.57,155003.8
2018,26,127,21072.42,46805.08,93204.92
2018,26,129,19958.01,43563.17,75171.80
2018,26,131,20261.94,47210.32,91178.73
2018,26,133,24364.98,54200.69,96852.07
2018,26,135,21376.35,45589.36,87116.21
2018,26,137,21376.35,45589.36,87116.21
2018,26,139,35661.01,68890.60,122584.7
2018,26,141,21376.35,45589.36,87116.21
2018,26,143,19958.01,43563.17,75171.80
2018,26,145,23098.61,48628.66,95838.98
2018,26,147,25327.42,58658.32,112149.8
2018,26,149,24415.64,49337.82,84492.29
2018,26,151,21173.73,47109.01,91178.73
2018,26,153,19552.77,49540.44,91178.73
2018,26,155,30392.91,58759.63,107287.0
2018,26,157,21173.73,47109.01,91178.73
2018,26,159,27353.62,61089.75,108401.4
2018,26,161,26340.52,70916.79,153990.7
2018,26,163,16614.79,45589.36,99486.13
2018,26,165,23909.09,50654.85,90165.63
2018,27,001,21072.42,50806.81,97054.69
2018,27,003,40523.88,82567.41,139807.4
2018,27,005,20261.94,49641.75,96244.21
2018,27,007,20261.94,49641.75,96244.21
2018,27,009,25327.42,70916.79,121571.6
2018,27,011,24314.33,57543.91,106881.7
2018,27,013,25327.42,57847.84,108958.6
2018,27,015,23098.61,55720.33,105990.2
2018,27,017,21072.42,50857.47,97257.31
2018,27,019,46602.46,106679.1,187422.9
2018,27,021,21072.42,50806.81,97054.69
2018,27,023,23098.61,55720.33,105990.2
2018,27,025,31709.94,64838.21,111440.7
2018,27,027,27454.93,62812.01,106881.7
2018,27,029,20261.94,49641.75,96244.21
2018,27,031,22794.68,62001.54,104956.8
2018,27,033,24415.64,54302.00,97662.55
2018,27,035,23129.00,51870.57,95433.74
2018,27,037,38396.38,86113.24,150900.8
2018,27,039,26340.52,55315.10,105362.1
2018,27,041,24314.33,57543.91,106881.7
2018,27,043,24415.64,54302.00,97662.55
2018,27,045,24314.33,54099.38,108401.4
2018,27,047,26340.52,55315.10,105362.1
2018,27,049,31102.08,64838.21,109009.2
2018,27,051,24314.33,57543.91,106881.7
2018,27,053,30696.84,75273.11,156016.9
2018,27,055,24314.33,54099.38,108401.4
2018,27,057,20261.94,49641.75,96244.21
2018,27,059,31709.94,64838.21,111440.7
2018,27,061,21072.42,50806.81,97054.69
2018,27,063,24415.64,54302.00,97662.55
2018,27,065,31709.94,64838.21,111440.7
2018,27,067,26340.52,60785.82,108523.0
2018,27,069,27454.93,62812.01,106881.7
2018,27,071,22794.68,62001.54,104956.8
2018,27,073,23098.61,55720.33,105990.2
2018,27,075,22794.68,62001.54,104956.8
2018,27,077,20261.94,49641.75,96244.21
2018,27,079,31102.08,64838.21,109009.2
2018,27,081,23098.61,55720.33,105990.2
2018,27,083,23098.61,55720.33,105990.2
2018,27,085,26340.52,60785.82,108523.0
2018,27,087,20261.94,49641.75,96244.21
2018,27,089,27454.93,62812.01,106881.7
2018,27,091,24415.64,54302.00,97662.55
2018,27,093,26340.52,60785.82,108523.0
2018,27,095,31709.94,64838.21,111440.7
2018,27,097,23129.00,51870.57,95433.74
2018,27,099,26340.52,55315.10,105362.1
2018,27,101,24415.64,54302.00,97662.55
2018,27,103,25327.42,57847.84,108958.6
2018,27,105,24415.64,54302.00,97662.55
2018,27,107,27454.93,62812.01,106881.7
2018,27,109,31406.01,76995.37,146899.1
2018,27,111,24314.33,57543.91,106881.7
2018,27,113,27454.93,62812.01,106881.7
2018,27,115,31709.94,64838.21,111440.7
2018,27,117,24415.64,54302.00,97662.55
2018,27,119,27454.93,62812.01,106881.7
2018,27,121,24314.33,57543.91,106881.7
2018,27,123,26340.52,60785.82,127447.6
2018,27,125,27454.93,62812.01,106881.7
2018,27,127,23098.61,55720.33,105990.2
2018,27,129,26340.52,60785.82,108523.0
2018,27,131,31102.08,64838.21,109009.2
2018,27,133,24415.64,54302.00,97662.55
2018,27,135,27454.93,62812.01,106881.7
2018,27,137,22288.13,58557.01,104956.8
2018,27,139,46298.53,101411.0,167161.0
2018,27,141,25327.42,70916.79,121571.6
2018,27,143,26340.52,60785.82,108523.0
2018,27,145,28366.72,59772.72,114581.3
2018,27,147,26340.52,55315.10,105362.1
2018,27,149,24314.33,57543.91,106881.7
2018,27,151,24314.33,57543.91,106881.7
2018,27,153,23129.00,51870.57,95433.74
2018,27,155,24314.33,57543.91,106881.7
2018,27,157,24314.33,54099.38,108401.4
2018,27,159,23129.00,51870.57,95433.74
2018,27,161,25327.42,57847.84,108958.6
2018,27,163,45589.36,95231.12,170200.3
2018,27,165,24415.64,54302.00,97662.55
2018,27,167,24314.33,57543.91,106881.7
2018,27,169,24314.33,54099.38,108401.4
2018,27,171,43563.17,86721.10,153990.7
2018,27,173,23098.61,55720.33,105990.2
2018,28,001,10130.97,30392.91,70916.79
2018,28,003,17121.34,38396.38,80135.97
2018,28,005,10130.97,30392.91,70916.79
2018,28,007,11853.23,34445.30,75982.27
2018,28,009,17121.34,38396.38,80135.97
2018,28,011,13170.26,33432.20,71220.72
2018,28,013,20261.94,44778.89,89659.08
2018,28,015,11853.23,34445.30,75982.27
2018,28,017,20261.94,44778.89,89659.08
2018,28,019,13980.74,40827.81,91178.73
2018,28,021,10130.97,30392.91,70916.79
2018,28,023,12157.16,39510.78,83073.95
2018,28,025,13980.74,40827.81,91178.73
2018,28,027,14304.93,36471.49,78413.71
2018,28,029,16209.55,45285.44,91178.73
2018,28,031,14183.36,38092.45,83073.95
2018,28,033,30494.22,66864.40,121470.3
2018,28,035,15804.31,42550.07,88797.95
2018,28,037,10130.97,30392.91,70916.79
2018,28,039,18235.75,45791.98,96953.38
2018,28,041,14183.36,38092.45,83073.95
2018,28,043,11853.23,34445.30,75982.27
2018,28,045,18235.75,45791.98,96953.38
2018,28,047,16817.41,43765.79,96244.21
2018,28,049,18843.60,46602.46,84390.98
2018,28,051,11853.23,34445.30,75982.27
2018,28,053,13170.26,33432.20,71220.72
2018,28,055,13170.26,33432.20,71220.72
2018,28,057,20261.94,44778.89,89659.08
2018,28,059,18235.75,48628.66,85100.15
2018,28,061,15196.45,34040.06,82070.99
2018,28,063,10130.97,30392.91,70916.79
2018,28,065,14183.36,38092.45,83073.95
2018,28,067,14183.36,38092.45,83073.95
2018,28,069,15196.45,34040.06,82070.99
2018,28,071,20261.94,44778.89,89659.08
2018,28,073,15804.31,42550.07,88797.95
2018,28,075,12157.16,39510.78,83073.95
2018,28,077,10130.97,30392.91,70916.79
2018,28,079,15196.45,34040.06,82070.99
2018,28,081,19350.15,49033.89,92191.83
2018,28,083,11853.23,34445.30,75982.27
2018,28,085,10130.97,30392.91,70916.79
2018,28,087,13980.74,40827.81,91178.73
2018,28,089,26441.83,65851.30,131702.6
2018,28,091,15804.31,42550.07,88797.95
2018,28,093,17121.34,38396.38,80135.97
2018,28,095,20261.94,44778.89,89659.08
2018,28,097,11853.23,34445.30,75982.27
2018,28,099,15196.45,34040.06,82070.99
2018,28,101,12157.16,39510.78,83073.95
2018,28,103,13980.74,40827.81,91178.73
2018,28,105,13980.74,40827.81,91178.73
2018,28,107,14304.93,36471.49,78413.71
2018,28,109,18235.75,45791.98,96953.38
2018,28,111,15804.31,42550.07,88797.95
2018,28,113,10130.97,30392.91,70916.79
2018,28,115,19350.15,49033.89,92191.83
2018,28,117,17121.34,38396.38,80135.97
2018,28,119,14304.93,36471.49,78413.71
2018,28,121,26340.52,62812.01,111440.7
2018,28,123,15196.45,34040.06,82070.99
2018,28,125,13170.26,33432.20,71220.72
2018,28,127,26340.52,62812.01,111440.7
2018,28,129,15196.45,34040.06,82070.99
2018,28,131,18235.75,45791.98,96953.38
2018,28,133,13170.26,33432.20,71220.72
2018,28,135,14304.93,36471.49,78413.71
2018,28,137,14304.93,36471.49,78413.71
2018,28,139,17121.34,38396.38,80135.97
2018,28,141,17121.34,38396.38,80135.97
2018,28,143,14304.93,36471.49,78413.71
2018,28,145,19350.15,49033.89,92191.83
2018,28,147,10130.97,30392.91,70916.79
2018,28,149,16209.55,45285.44,91178.73
2018,28,151,13170.26,33432.20,71220.72
2018,28,153,14183.36,38092.45,83073.95
2018,28,155,13980.74,40827.81,91178.73
2018,28,157,10130.97,30392.91,70916.79
2018,28,159,13980.74,40827.81,91178.73
2018,28,161,11853.23,34445.30,75982.27
2018,28,163,25327.42,70916.79,151356.7
2018,29,001,19755.39,47514.25,86113.24
2018,29,003,24314.33,55720.33,105362.1
2018,29,005,18843.60,47615.56,88139.44
2018,29,007,25327.42,52579.73,92191.83
2018,29,009,18235.75,42854.00,81756.93
2018,29,011,20261.94,44677.58,82060.86
2018,29,013,30392.91,67877.50,123597.8
2018,29,015,19451.46,44069.72,76995.37
2018,29,017,15703.00,45589.36,80845.14
2018,29,019,26036.59,55517.72,106983.0
2018,29,021,24314.33,55720.33,105362.1
2018,29,023,15196.45,35867.69,78413.71
2018,29,025,28366.72,54200.69,106375.2
2018,29,027,28366.72,56733.43,110731.5
2018,29,029,22288.13,46602.46,92597.07
2018,29,031,15703.00,45589.36,80845.14
2018,29,033,22693.37,46805.08,95231.12
2018,29,035,15196.45,35867.69,78413.71
2018,29,037,30392.91,67877.50,123597.8
2018,29,039,20261.94,44677.58,82060.86
2018,29,041,22693.37,46805.08,95231.12
2018,29,043,29379.81,56733.43,101309.7
2018,29,045,19755.39,47514.25,86113.24
2018,29,047,34749.23,70916.79,128055.5
2018,29,049,28366.72,54200.69,106375.2
2018,29,051,28366.72,56733.43,110731.5
2018,29,053,22693.37,46805.08,95231.12
2018,29,055,18235.75,43563.17,90368.25
2018,29,057,20261.94,44677.58,82060.86
2018,29,059,19451.46,44069.72,76995.37
2018,29,061,18843.60,47615.56,88139.44
2018,29,063,24314.33,55720.33,105362.1
2018,29,065,18235.75,43563.17,90368.25
2018,29,067,15703.00,34850.54,66053.92
2018,29,069,15196.45,34445.30,71423.34
2018,29,071,30392.91,59772.72,104501.0
2018,29,073,18235.75,43563.17,90368.25
2018,29,075,18843.60,47615.56,88139.44
2018,29,077,18438.37,44576.27,81453.00
2018,29,079,18843.60,47615.56,88139.44
2018,29,081,18843.60,47615.56,88139.44
2018,29,083,20261.94,44677.58,82060.86
2018,29,085,19451.46,44069.72,76995.37
2018,29,087,18843.60,47615.56,88139.44
2018,29,089,22693.37,46805.08,95231.12
2018,29,091,15703.00,34850.54,66053.92
2018,29,093,15196.45,35867.69,78413.71
2018,29,095,23503.85,56733.43,107388.3
2018,29,097,22693.37,43056.62,86346.26
2018,29,099,31304.70,64838.21,121571.6
2018,29,101,28366.72,54200.69,106375.2
2018,29,103,19755.39,47514.25,86113.24
2018,29,105,19451.46,44069.72,76995.37
2018,29,107,28366.72,54200.69,106375.2
2018,29,109,20261.94,44677.58,82060.86
2018,29,111,19755.39,47514.25,86113.24
2018,29,113,25327.42,52579.73,92191.83
2018,29,115,18843.60,47615.56,88139.44
2018,29,117,18843.60,47615.56,88139.44
2018,29,119,18235.75,42854.00,81756.93
2018,29,121,19755.39,47514.25,86113.24
2018,29,123,15196.45,35867.69,78413.71
2018,29,125,18235.75,43563.17,90368.25
2018,29,127,19755.39,47514.25,86113.24
2018,29,129,18843.60,47615.56,88139.44
2018,29,131,22288.13,46602.46,92597.07
2018,29,133,15196.45,34445.30,71423.34
2018,29,135,28366.72,56733.43,110731.5
2018,29,137,19755.39,47514.25,86113.24
2018,29,139,25327.42,52579.73,92191.83
2018,29,141,22288.13,46602.46,92597.07
2018,29,143,15196.45,34445.30,71423.34
2018,29,145,22693.37,43056.62,86346.26
2018,29,147,18843.60,47615.56,88139.44
2018,29,149,15703.00,34850.54,66053.92
2018,29,151,28366.72,56733.43,110731.5
2018,29,153,15703.00,34850.54,66053.92
2018,29,155,15196.45,34445.30,71423.34
2018,29,157,19856.70,47615.56,88139.44
2018,29,159,22693.37,46805.08,95231.12
2018,29,161,18235.75,43563.17,90368.25
2018,29,163,25327.42,52579.73,92191.83
2018,29,165,33128.27,70714.17,143809.1
2018,29,167,19451.46,44069.72,76995.37
2018,29,169,22288.13,46602.46,92597.07
2018,29,171,18843.60,47615.56,88139.44
2018,29,173,19755.39,47514.25,86113.24
2018,29,175,22693.37,46805.08,95231.12
2018,29,177,28366.72,54200.69,106375.2
2018,29,179,15196.45,35867.69,78413.71
2018,29,181,15196.45,35867.69,78413.71
2018,29,183,40523.88,84087.05,147912.2
2018,29,185,20261.94,44677.58,82060.86
2018,29,186,19856.70,47615.56,88139.44
2018,29,187,19856.70,47615.56,88139.44
2018,29,189,29177.19,66357.85,139108.3
2018,29,195,22693.37,46805.08,95231.12
2018,29,197,19755.39,47514.25,86113.24
2018,29,199,19755.39,47514.25,86113.24
2018,29,201,15703.00,45589.36,80845.14
2018,29,203,15703.00,34850.54,66053.92
2018,29,205,19755.39,47514.25,86113.24
2018,29,207,15196.45,34445.30,71423.34
2018,29,209,18235.75,42854.00,81756.93
2018,29,211,18843.60,47615.56,88139.44
2018,29,213,18235.75,42854.00,81756.93
2018,29,215,15703.00,34850.54,66053.92
2018,29,217,20261.94,44677.58,82060.86
2018,29,219,25327.42,52579.73,92191.83
2018,29,221,19856.70,47615.56,88139.44
2018,29,223,15196.45,35867.69,78413.71
2018,29,225,29379.81,56733.43,101309.7
2018,29,227,18843.60,47615.56,88139.44
2018,29,229,15703.00,34850.54,66053.92
2018,29,510,15196.45,43461.86,95636.36
2018,30,001,22541.41,56328.19,106456.2
2018,30,003,24618.26,55315.10,110832.8
2018,30,005,23706.47,50654.85,97115.48
2018,30,007,22541.41,56328.19,106456.2
2018,30,009,29379.81,66155.23,122757.0
2018,30,011,24618.26,55315.10,110832.8
2018,30,013,23706.47,50654.85,97115.48
2018,30,015,23706.47,50654.85,97115.48
2018,30,017,24618.26,55315.10,110832.8
2018,30,019,24618.26,55315.10,110832.8
2018,30,021,24618.26,55315.10,110832.8
2018,30,023,22541.41,56328.19,106456.2
2018,30,025,24618.26,55315.10,110832.8
2018,30,027,23706.47,50654.85,97115.48
2018,30,029,21518.18,49641.75,100539.7
2018,30,031,29379.81,66155.23,122757.0
2018,30,033,24618.26,55315.10,110832.8
2018,30,035,21518.18,49641.75,100539.7
2018,30,037,24618.26,55315.10,110832.8
2018,30,039,22541.41,56328.19,106456.2
2018,30,041,23706.47,50654.85,97115.48
2018,30,043,22541.41,56328.19,106456.2
2018,30,045,23706.47,50654.85,97115.48
2018,30,047,23301.23,52681.04,99688.74
2018,30,049,22541.41,56328.19,106456.2
2018,30,051,23706.47,50654.85,97115.48
2018,30,053,21518.18,49641.75,100539.7
2018,30,055,24618.26,55315.10,110832.8
2018,30,057,22541.41,56328.19,106456.2
2018,30,059,23706.47,50654.85,97115.48
2018,30,061,23301.23,52681.04,99688.74
2018,30,063,23301.23,52681.04,99688.74
2018,30,065,24618.26,55315.10,110832.8
2018,30,067,29379.81,66155.23,122757.0
2018,30,069,23706.47,50654.85,97115.48
2018,30,071,24618.26,55315.10,110832.8
2018,30,073,23706.47,50654.85,97115.48
2018,30,075,24618.26,55315.10,110832.8
2018,30,077,22541.41,56328.19,106456.2
2018,30,079,24618.26,55315.10,110832.8
2018,30,081,23301.23,52681.04,99688.74
2018,30,083,24618.26,55315.10,110832.8
2018,30,085,24618.26,55315.10,110832.8
2018,30,087,24618.26,55315.10,110832.8
2018,30,089,23301.23,52681.04,99688.74
2018,30,091,24618.26,55315.10,110832.8
2018,30,093,22541.41,56328.19,106456.2
2018,30,095,29379.81,66155.23,122757.0
2018,30,097,29379.81,66155.23,122757.0
2018,30,099,23706.47,50654.85,97115.48
2018,30,101,23706.47,50654.85,97115.48
2018,30,103,24618.26,55315.10,110832.8
2018,30,105,24618.26,55315.10,110832.8
2018,30,107,23706.47,50654.85,97115.48
2018,30,109,24618.26,55315.10,110832.8
2018,30,111,22288.13,50857.47,98473.03
2018,31,001,22895.99,52681.04,101917.6
2018,31,003,25833.97,56277.54,96244.21
2018,31,005,25327.42,53390.21,98270.41
2018,31,007,19451.46,44829.54,84087.05
2018,31,009,23868.57,55315.10,96953.38
2018,31,011,25833.97,56277.54,96244.21
2018,31,013,19451.46,44829.54,84087.05
2018,31,015,19451.46,44829.54,84087.05
2018,31,017,19451.46,44829.54,84087.05
2018,31,019,22895.99,52681.04,101917.6
2018,31,021,25833.97,56277.54,96244.21
2018,31,023,23301.23,53491.52,105007.5
2018,31,025,28873.26,69295.83,126637.1
2018,31,027,25833.97,56277.54,96244.21
2018,31,029,25327.42,53390.21,98270.41
2018,31,031,19451.46,44829.54,84087.05
2018,31,033,19451.46,44829.54,84087.05
2018,31,035,22895.99,52681.04,101917.6
2018,31,037,25833.97,56277.54,96244.21
2018,31,039,25833.97,56277.54,96244.21
2018,31,041,23868.57,55315.10,96953.38
2018,31,043,25833.97,56277.54,96244.21
2018,31,045,19451.46,44829.54,84087.05
2018,31,047,25327.42,53390.21,98270.41
2018,31,049,19451.46,44829.54,84087.05
2018,31,051,25833.97,56277.54,96244.21
2018,31,053,28873.26,69295.83,126637.1
2018,31,055,27860.17,64838.21,121571.6
2018,31,057,25327.42,53390.21,98270.41
2018,31,059,23301.23,53491.52,105007.5
2018,31,061,22895.99,52681.04,101917.6
2018,31,063,25327.42,53390.21,98270.41
2018,31,065,25327.42,53390.21,98270.41
2018,31,067,23301.23,53491.52,105007.5
2018,31,069,19451.46,44829.54,84087.05
2018,31,071,23868.57,55315.10,96953.38
2018,31,073,25327.42,53390.21,98270.41
2018,31,075,25327.42,53390.21,98270.41
2018,31,077,23868.57,55315.10,96953.38
2018,31,079,23868.57,55315.10,96953.38
2018,31,081,23868.57,55315.10,96953.38
2018,31,083,22895.99,52681.04,101917.6
2018,31,085,25327.42,53390.21,98270.41
2018,31,087,25327.42,53390.21,98270.41
2018,31,089,19451.46,44829.54,84087.05
2018,31,091,25327.42,53390.21,98270.41
2018,31,093,23868.57,55315.10,96953.38
2018,31,095,23301.23,53491.52,105007.5
2018,31,097,23301.23,53491.52,105007.5
2018,31,099,22895.99,52681.04,101917.6
2018,31,101,25327.42,53390.21,98270.41
2018,31,103,19451.46,44829.54,84087.05
2018,31,105,19451.46,44829.54,84087.05
2018,31,107,25833.97,56277.54,96244.21
2018,31,109,27353.62,57949.15,109819.7
2018,31,111,25327.42,53390.21,98270.41
2018,31,113,25327.42,53390.21,98270.41
2018,31,115,23868.57,55315.10,96953.38
2018,31,117,25327.42,53390.21,98270.41
2018,31,119,25833.97,56277.54,96244.21
2018,31,121,23868.57,55315.10,96953.38
2018,31,123,19451.46,44829.54,84087.05
2018,31,125,25833.97,56277.54,96244.21
2018,31,127,23301.23,53491.52,105007.5
2018,31,129,22895.99,52681.04,101917.6
2018,31,131,23301.23,53491.52,105007.5
2018,31,133,23301.23,53491.52,105007.5
2018,31,135,25327.42,53390.21,98270.41
2018,31,137,22895.99,52681.04,101917.6
2018,31,139,25833.97,56277.54,96244.21
2018,31,141,25833.97,56277.54,96244.21
2018,31,143,23301.23,53491.52,105007.5
2018,31,145,25327.42,53390.21,98270.41
2018,31,147,23301.23,53491.52,105007.5
2018,31,149,19451.46,44829.54,84087.05
2018,31,151,23301.23,53491.52,105007.5
2018,31,153,34445.30,78008.47,130689.5
2018,31,155,28873.26,69295.83,126637.1
2018,31,157,19451.46,44829.54,84087.05
2018,31,159,23301.23,53491.52,105007.5
2018,31,161,19451.46,44829.54,84087.05
2018,31,163,23868.57,55315.10,96953.38
2018,31,165,19451.46,44829.54,84087.05
2018,31,167,25833.97,56277.54,96244.21
2018,31,169,23301.23,53491.52,105007.5
2018,31,171,25327.42,53390.21,98270.41
2018,31,173,25833.97,56277.54,96244.21
2018,31,175,23868.57,55315.10,96953.38
2018,31,177,28873.26,69295.83,126637.1
2018,31,179,25833.97,56277.54,96244.21
2018,31,181,22895.99,52681.04,101917.6
2018,31,183,23868.57,55315.10,96953.38
2018,31,185,23301.23,53491.52,105007.5
2018,32,001,24111.71,58962.25,101714.9
2018,32,003,25327.42,56733.43,112251.1
2018,32,005,29683.74,60785.82,111440.7
2018,32,007,24111.71,58962.25,101714.9
2018,32,009,24111.71,58962.25,101714.9
2018,32,011,24111.71,58962.25,101714.9
2018,32,013,24111.71,58962.25,101714.9
2018,32,015,24111.71,58962.25,101714.9
2018,32,017,24111.71,58962.25,101714.9
2018,32,019,29683.74,60785.82,111440.7
2018,32,021,24111.71,58962.25,101714.9
2018,32,023,24111.71,58962.25,101714.9
2018,32,027,24111.71,58962.25,101714.9
2018,32,029,29683.74,60785.82,111440.7
2018,32,031,29987.67,63926.42,125624.0
2018,32,033,24111.71,58962.25,101714.9
2018,32,510,29683.74,60785.82,111440.7
2018,33,001,27454.93,61292.37,116506.2
2018,33,003,27961.48,61950.88,118532.3
2018,33,005,21984.20,56936.05,119444.1
2018,33,007,23534.24,58557.01,110579.5
2018,33,009,23534.24,58557.01,110579.5
2018,33,011,32419.10,76995.37,143049.3
2018,33,013,31406.01,73550.84,139807.4
2018,33,015,40726.50,95129.81,169187.2
2018,33,017,32419.10,75982.27,137376.0
2018,33,019,21984.20,56936.05,119444.1
2018,34,001,26340.52,59772.72,121571.6
2018,34,003,36471.49,100499.2,202619.4
2018,34,005,39105.54,82567.41,157840.5
2018,34,007,25124.81,65851.30,134741.9
2018,34,009,29379.81,68485.36,136768.1
2018,34,011,20160.63,53288.90,107489.6
2018,34,013,21984.20,63926.42,150546.2
2018,34,015,37585.90,81047.76,151964.5
2018,34,017,26107.51,74462.63,161082.4
2018,34,019,45508.32,113466.9,212750.4
2018,34,021,28366.72,80166.37,163108.6
2018,34,023,38497.69,88139.44,163108.6
2018,34,025,40118.64,100904.5,199904.3
2018,34,027,51667.95,113061.6,219842.0
2018,34,029,30392.91,69194.53,137781.2
2018,34,031,26340.52,70916.79,144872.9
2018,34,033,23706.47,60785.82,120558.5
2018,34,035,48993.37,121571.6,235038.5
2018,34,037,45082.82,93042.83,167161.0
2018,34,039,32925.65,84087.05,167870.2
2018,34,041,31203.39,77704.54,146899.1
2018,35,001,20363.25,49236.51,104349.0
2018,35,003,13879.43,32824.34,71929.89
2018,35,005,18640.98,42550.07,80034.66
2018,35,006,11650.62,33736.13,73753.46
2018,35,007,19147.53,40321.26,81047.76
2018,35,009,19147.53,40321.26,81047.76
2018,35,011,19147.53,40321.26,81047.76
2018,35,013,14993.84,30595.53,84087.05
2018,35,015,20261.94,52377.11,106375.2
2018,35,017,13879.43,32824.34,71929.89
2018,35,019,19147.53,40321.26,81047.76
2018,35,021,19147.53,40321.26,81047.76
2018,35,023,13879.43,32824.34,71929.89
2018,35,025,20261.94,52377.11,106375.2
2018,35,027,18640.98,42550.07,80034.66
2018,35,028,9320.492,37889.83,104349.0
2018,35,029,13879.43,32824.34,71929.89
2018,35,031,11650.62,33736.13,73753.46
2018,35,033,9320.492,37889.83,104349.0
2018,35,035,18640.98,42550.07,80034.66
2018,35,037,19147.53,40321.26,81047.76
2018,35,039,9320.492,37889.83,104349.0
2018,35,041,19147.53,40321.26,81047.76
2018,35,043,28366.72,53694.14,100195.3
2018,35,045,17627.89,47615.56,96041.60
2018,35,047,9320.492,37889.83,104349.0
2018,35,049,27353.62,59772.72,121571.6
2018,35,051,13879.43,32824.34,71929.89
2018,35,053,13879.43,32824.34,71929.89
2018,35,055,9320.492,37889.83,104349.0
2018,35,057,13879.43,32824.34,71929.89
2018,35,059,19147.53,40321.26,81047.76
2018,35,061,20677.31,53187.59,102322.8
2018,36,001,26543.14,63825.11,126637.1
2018,36,003,20869.80,45589.36,93204.92
2018,36,005,12765.02,38497.69,88139.44
2018,36,007,17425.27,50776.42,99283.51
2018,36,009,20869.80,45589.36,93204.92
2018,36,011,28366.72,60785.82,116506.2
2018,36,013,16716.10,44576.27,93306.23
2018,36,015,22288.13,53694.14,101309.7
2018,36,017,22592.06,50654.85,92597.07
2018,36,019,25327.42,55720.33,109434.7
2018,36,021,23838.17,62001.54,114480.0
2018,36,023,25327.42,58253.08,103335.9
2018,36,025,22592.06,50654.85,92597.07
2018,36,027,29582.43,79021.57,156016.9
2018,36,029,23706.47,55821.64,112453.8
2018,36,031,25327.42,55720.33,109434.7
2018,36,033,25327.42,55720.33,109434.7
2018,36,035,22044.99,48426.04,92394.45
2018,36,037,24314.33,55517.72,103335.9
2018,36,039,23838.17,62001.54,114480.0
2018,36,041,25327.42,55720.33,109434.7
2018,36,043,27353.62,61900.23,113973.4
2018,36,045,25327.42,54707.24,93204.92
2018,36,047,20261.94,60785.82,137781.2
2018,36,049,25327.42,54707.24,93204.92
2018,36,051,24111.71,59975.34,103335.9
2018,36,053,25327.42,58253.08,103335.9
2018,36,055,22308.40,59671.41,120963.8
2018,36,057,22044.99,48426.04,92394.45
2018,36,059,45589.36,116506.2,213358.2
2018,36,061,23301.23,85181.20,221868.2
2018,36,063,21882.90,56429.50,109718.4
2018,36,065,21781.59,51667.95,103741.1
2018,36,067,23706.47,57746.53,116506.2
2018,36,069,29278.50,60684.51,117215.3
2018,36,071,30392.91,74969.18,151964.5
2018,36,073,24314.33,55517.72,103335.9
2018,36,075,24314.33,53694.14,112251.1
2018,36,077,24516.95,57645.22,107388.3
2018,36,079,52174.50,104349.0,188436.0
2018,36,081,27353.62,70916.79,136970.7
2018,36,083,30392.91,70916.79,118532.3
2018,36,085,28386.98,81047.76,160170.6
2018,36,087,29379.81,86113.24,180331.3
2018,36,089,20130.24,48922.45,103335.9
2018,36,091,42550.07,84593.60,144568.9
2018,36,093,27252.31,66459.16,121571.6
2018,36,095,24516.95,57645.22,107388.3
2018,36,097,22288.13,50654.85,90368.25
2018,36,099,26036.59,60785.82,104551.6
2018,36,101,22288.13,51667.95,94177.50
2018,36,103,40523.88,100904.5,180331.3
2018,36,105,23909.09,54504.62,111440.7
2018,36,107,25327.42,63419.87,110812.5
2018,36,109,21072.42,59772.72,114480.0
2018,36,111,26948.38,61798.92,129676.4
2018,36,113,25530.04,55720.33,106375.2
2018,36,115,25530.04,55720.33,106375.2
2018,36,117,26036.59,60785.82,104551.6
2018,36,119,33432.20,95129.81,212750.4
2018,36,121,24111.71,59975.34,103335.9
2018,36,123,29278.50,60684.51,117215.3
2018,37,001,21882.90,50350.92,101309.7
