year,state,place,subgroup,pctl_20,pctl_20_quality,pctl_50,pctl_50_quality,pctl_80,pctl_80_quality
2021,09,08000,"White, Non-Hispanic",31699.80513,1,69083.08443,1,206180.69595,1
2021,09,18430,"Black, Non-Hispanic",41197.12,2,99800.0232,2,9234527.416611705,2
2021,09,18430,Hispanic,30399.374907,2,69582.82818,2,157793.740305,2
2021,09,18430,Other Races and Ethnicities,45316.832,2,105523.900971,2,214585.428879,2
2021,09,18430,"White, Non-Hispanic",46861.724,2,114223.15602,2,251805.915165,2
2021,09,37000,"Black, Non-Hispanic",15902.184945,1,41173.593702,1,112262.152,1
2021,09,37000,Hispanic,11989.411005,1,33529.004862,1,72609.924,1
2021,09,37000,Other Races and Ethnicities,18441.053793,1,56736.814215,1,115115.778138,1
2021,09,37000,"White, Non-Hispanic",34199.423169,1,164499.324606,1,10111888.988811,1
2021,09,52000,"Black, Non-Hispanic",14880.445995,1,44231.316189,1,112588.508901,1
2021,09,52000,Hispanic,17302.7904,1,44547.246975,1,106029.718923,1
2021,09,52000,Other Races and Ethnicities,16485.5664,1,74154.816,1,355325.16,1
2021,09,52000,"White, Non-Hispanic",31473.087764999997,1,92675.378241,1,10061488.993851,1
2021,09,55990,"Black, Non-Hispanic",27808.056,2,61661.27109,2,133813.90815,2
2021,09,55990,Hispanic,30511.616886,2,63188.169498,2,134116.019448,2
2021,09,55990,Other Races and Ethnicities,47851.578794999994,2,141307.16376,2,287349.912,2
2021,09,55990,"White, Non-Hispanic",58480.011228,2,152429.344,2,417499.99951500003,2
2021,09,73000,"Black, Non-Hispanic",19558.417638,2,63160.32627,2,142270.84209,2
2021,09,73000,Hispanic,29058.538293,2,72094.96,2,149872.183215,2
2021,09,73000,Other Races and Ethnicities,48338.416407,2,120874.4099359996,2,256921.88544380153,2
2021,09,73000,"White, Non-Hispanic",56998.701552,2,149762.146845,2,358621.6779,2
2021,09,80000,"Black, Non-Hispanic",15194.428806,1,44034.247383,1,106366.047684,1
2021,09,80000,Hispanic,15423.665817,1,42820.04655,1,79576.743156,1
2021,09,80000,Other Races and Ethnicities,18229.7256,1,51496.399999999994,1,127745.52874799998,1
2021,09,80000,"White, Non-Hispanic",24588.071724,1,62624.94942,1,131084.94849540974,1
2021,11,50000,"Black, Non-Hispanic",16395.961848,1,60056.150685,1,161647.44348,1
2021,11,50000,Hispanic,41750.302995,1,106174.845,1,284204.10141,1
2021,11,50000,Other Races and Ethnicities,37077.408,1,115615.13583,1,315938.835192,1
2021,11,50000,"White, Non-Hispanic",82806.2112,1,173766.963045,1,396504.204069,1
2021,12,07300,"Black, Non-Hispanic",47376.688,1,92675.378241,1,10101448.989855,1
2021,12,07300,Hispanic,41197.12,1,86356.762521,1,211693.7456024144,1
2021,12,07300,Other Races and Ethnicities,34227.176682,1,78233.670552,1,200578.478,1
2021,12,07300,"White, Non-Hispanic",35385.254181,1,100587.014586,1,246217.793025,1
2021,12,07875,"Black, Non-Hispanic",27327.278478,2,56852.0256,2,99689.757897,2
2021,12,07875,Hispanic,31594.084749,2,66663.408144,2,122426.693868,2
2021,12,07875,Other Races and Ethnicities,37165.463445,2,73192.309005,2,138591.994005,2
2021,12,07875,"White, Non-Hispanic",26935.041393,2,69990.20662535039,2,141307.16376,2
2021,12,10275,"Black, Non-Hispanic",37274.877921,1,61018.81887,1,105052.656,1
2021,12,10275,Hispanic,29487.208742999996,1,60120.215271,1,100564.060608,1
2021,12,10275,Other Races and Ethnicities,28797.21366,1,76562.908155,1,147438.056013,1
2021,12,10275,"White, Non-Hispanic",30897.840000000004,1,64934.512824,1,120240.43054199999,1
2021,12,12875,"Black, Non-Hispanic",15796.5393,2,47102.051205,2,118792.993983,2
2021,12,12875,Hispanic,21062.723166,2,47102.051205,2,111026.2384,2
2021,12,12875,Other Races and Ethnicities,23482.3584,2,53062.1560467533,2,140702.77251061372,2
2021,12,12875,"White, Non-Hispanic",28168.5308,2,64164.5144,2,142699.094223,2
2021,12,14400,"Black, Non-Hispanic",41072.008329,1,77347.5928,1,151650.801876,1
2021,12,14400,Hispanic,34256.03724,1,73719.531081,1,135543.260727,1
2021,12,14400,Other Races and Ethnicities,54987.446631,1,95541.59425532902,1,211567.029714,1
2021,12,14400,"White, Non-Hispanic",48533.424882,1,110262.377475,1,227265.91767299996,1
2021,12,16475,"Black, Non-Hispanic",41197.12,2,89603.736,2,257055.366879,2
2021,12,16475,Hispanic,33884.6312,2,70398.11632908345,2,147181.2523139367,2
2021,12,16475,Other Races and Ethnicities,35648.01705,2,91116.85344,2,172063.71495881333,2
2021,12,16475,"White, Non-Hispanic",39240.2568,2,95783.304,2,180237.4,2
2021,12,16725,"Black, Non-Hispanic",20899.254252,1,50234.001123,1,117756.64322999999,1
2021,12,16725,Hispanic,19568.632,1,53525.56326,1,100587.014586,1
2021,12,16725,Other Races and Ethnicities,27327.278478,1,53350.2704,1,100109.0016,1
2021,12,16725,"White, Non-Hispanic",24007.222261226223,1,56787.725184796465,1,121821.983586,1
2021,12,17200,"Black, Non-Hispanic",26762.78163,2,58449.207708,2,95783.304,2
2021,12,17200,Hispanic,24086.907525,2,58589.425704,2,101344.9152,2
2021,12,17200,Other Races and Ethnicities,39282.069258,2,71296.0341,2,135950.496,2
2021,12,17200,"White, Non-Hispanic",33796.969947,2,67058.009724,2,120240.430542,2
2021,12,17935,"Black, Non-Hispanic",98378.810379,2,10101448.989855,2,10130968.986903,2
2021,12,17935,Hispanic,29487.208743,2,64934.51282399999,2,127439.838489,2
2021,12,17935,Other Races and Ethnicities,44231.316189,2,87543.88,2,151009.42729250964,2
2021,12,17935,"White, Non-Hispanic",37077.408,2,105124.780005,2,218756.7072,2
2021,12,24000,"Black, Non-Hispanic",17489.093511,1,43723.240326,1,100520.9728,1
2021,12,24000,Hispanic,26762.78163,1,63188.169498,1,128246.999055,1
2021,12,24000,Other Races and Ethnicities,30064.671348,1,61081.293492,1,157578.984,1
2021,12,24000,"White, Non-Hispanic",35763.732552,1,85641.103245,1,190572.945555,1
2021,12,24125,"Black, Non-Hispanic",16395.961848,2,41712.084,2,115867.90389000002,2
2021,12,24125,Hispanic,19483.67676,2,42820.04655,2,85093.039377,2
2021,12,24125,Other Races and Ethnicities,18229.7256,2,54762.67777200001,2,164582.76843278966,2
2021,12,24125,"White, Non-Hispanic",29455.9408,2,71712.13358332799,2,147677.123496,2
2021,12,25175,"Black, Non-Hispanic",14305.290783,1,44104.95099,1,146867.7328,1
2021,12,25175,Hispanic,13627.282056,1,46338.192195,1,10061488.993851,1
2021,12,25175,Other Races and Ethnicities,17632.36736,1,63398.454639,1,10061488.993851,1
2021,12,25175,"White, Non-Hispanic",23551.530675,1,65915.392,1,500237.15982,1
2021,12,30000,"Black, Non-Hispanic",16395.961848,1,43177.878186,1,10061488.993851,1
2021,12,30000,Hispanic,17926.751415,1,43505.424471,1,89516.070381,1
2021,12,30000,Other Races and Ethnicities,30897.84,1,69582.82818,1,143056.952586,1
2021,12,30000,"White, Non-Hispanic",36648.977325,1,95208.829866,1,10061488.993851,1
2021,12,32000,"Black, Non-Hispanic",25645.207200000004,2,53199.664479,2,107419.485687,2
2021,12,32000,Hispanic,26822.799414,2,54681.45741502073,2,103839.875565,2
2021,12,32000,Other Races and Ethnicities,27171.053744999997,2,57921.985632,2,113135.581281,2
2021,12,32000,"White, Non-Hispanic",25705.435569,2,64231.07996999999,2,146352.7688,2
2021,12,32275,"Black, Non-Hispanic",18527.179950277212,2,48549.707697,2,117970.79397,2
2021,12,32275,Hispanic,22954.751826,2,53556.256,2,98487.11721,2
2021,12,32275,Other Races and Ethnicities,28948.79539359272,2,73124.888,2,119986.612,2
2021,12,32275,"White, Non-Hispanic",39702.63954,2,83723.670588,2,182191.448622,2
2021,12,35000,"Black, Non-Hispanic",19675.356837,1,45600.684978,1,93678.040299,1
2021,12,35000,Hispanic,27327.278478,1,56104.810476,1,114475.60862400001,1
2021,12,35000,Other Races and Ethnicities,32957.696,1,78233.670552,1,149762.146845,1
2021,12,35000,"White, Non-Hispanic",32650.916834999996,1,72690.332454,1,147279.704,1
2021,12,36950,"Black, Non-Hispanic",18496.669188,2,51603.369912,2,84966.419196,2
2021,12,36950,Hispanic,23173.38,2,46346.76,2,85261.230423,2
2021,12,36950,Other Races and Ethnicities,28837.984,2,68646.439623,2,104696.478525,2
2021,12,36950,"White, Non-Hispanic",32419.058442527166,2,65915.392,2,118302.09732275941,2
2021,12,38250,"Black, Non-Hispanic",18999.230121,2,46940.404569,2,101927.8512,2
2021,12,38250,Hispanic,24047.883489,2,55881.337707,2,97869.75678948121,2
2021,12,38250,Other Races and Ethnicities,28539.416385,2,55616.112,2,136389.60740044803,2
2021,12,38250,"White, Non-Hispanic",27190.099199999997,2,61081.293492,2,125864.59494218256,2
2021,12,39425,"Black, Non-Hispanic",27941.174448,2,54762.677772,2,10101448.989855,2
2021,12,39425,Hispanic,27718.704798417657,2,53556.256,2,109896.71689702095,2
2021,12,39425,Other Races and Ethnicities,24718.272,2,61103.932458,2,162056.182707,2
2021,12,39425,"White, Non-Hispanic",27349.566612,2,58235.869395,2,117351.517017,2
2021,12,43975,"Black, Non-Hispanic",18441.053793,2,48700.67258077244,2,111762.675414,2
2021,12,43975,Hispanic,24718.272,2,70409.93599632001,2,126213.57717,2
2021,12,43975,Other Races and Ethnicities,28117.0344,2,80469.409431,2,148927.78589932254,2
2021,12,43975,"White, Non-Hispanic",31366.012395,2,71284.65659579997,2,143225.31015,2
2021,12,45000,"Black, Non-Hispanic",11734.848345,1,36057.77928,1,137453.460585,1
2021,12,45000,Hispanic,16764.502431,1,46381.217052,1,107122.850586,1
2021,12,45000,Other Races and Ethnicities,42499.830585,1,87510.318438,1,164788.48,1
2021,12,45000,"White, Non-Hispanic",41197.12,1,101704.378431,1,247182.72,1
2021,12,45025,"Black, Non-Hispanic",32957.696,2,86057.239845,2,10061488.993851,2
2021,12,45025,Hispanic,19911.97824,2,55604.824485,2,130762.91672399998,2
2021,12,45025,Other Races and Ethnicities,25141.015152,2,78702.440445,2,210626.225511,2
2021,12,45025,"White, Non-Hispanic",40234.199121,2,93882.00601242114,2,239508.204162,2
2021,12,45060,"Black, Non-Hispanic",25262.400633819372,2,52133.58345,2,96045.977391,2
2021,12,45060,Hispanic,23222.66911070545,2,52468.29363,2,100587.014586,2
2021,12,45060,Other Races and Ethnicities,20430.861594,2,32957.696,2,117626.5386231891,2
2021,12,45060,"White, Non-Hispanic",24666.7756,2,66371.577225,2,258016.84956,2
2021,12,45975,"Black, Non-Hispanic",31594.084749,2,60531.12139997371,2,114774.772227,2
2021,12,45975,Hispanic,27499.0776,2,65585.873586,2,118468.88086200002,2
2021,12,45975,Other Races and Ethnicities,31044.786285000002,2,85641.103245,2,148988.071014,2
2021,12,45975,"White, Non-Hispanic",16849.977303,2,57933.951945,2,127235.865327,2
2021,12,49675,"Black, Non-Hispanic",37999.471431,2,104048.886537,2,149872.183215,2
2021,12,49675,Hispanic,34963.67775,2,55816.115775,2,78147.847635,2
2021,12,49675,Other Races and Ethnicities,37216.811145,2,63704.90699999999,2,140997.1432,2
2021,12,49675,"White, Non-Hispanic",35433.86631,2,71188.95873,2,127235.865327,2
2021,12,53000,"Black, Non-Hispanic",19269.52602,2,43699.54382400001,2,83115.1896,2
2021,12,53000,Hispanic,22349.4376,2,50157.4936,2,95099.41539,2
2021,12,53000,Other Races and Ethnicities,25817.677548,2,63188.169498,2,125322.90099299999,2
2021,12,53000,"White, Non-Hispanic",34963.67775,2,78233.670552,2,165608.222025,2
2021,12,54000,"Black, Non-Hispanic",21227.094193652654,1,44705.676879,1,86719.9376,1
2021,12,54000,Hispanic,29505.483831,1,54762.677772,1,91306.009452,1
2021,12,54000,Other Races and Ethnicities,21581.747925,1,51922.234347,1,92899.5056,1
2021,12,54000,"White, Non-Hispanic",26562.390243,1,55559.99528999999,1,106804.65114,1
2021,12,54200,"Black, Non-Hispanic",22246.4448,2,51599.3928,2,122163.593133,2
2021,12,54200,Hispanic,25594.204779,2,61239.258885,2,122426.693868,2
2021,12,54200,Other Races and Ethnicities,40861.723188,2,82394.24,2,272987.92029725417,2
2021,12,54200,"White, Non-Hispanic",30540.822162,2,65504.324496,2,125033.2592,2
2021,12,55775,"Black, Non-Hispanic",35763.732552,2,74935.586535,2,136896.63294,2
2021,12,55775,Hispanic,33987.624,2,75184.744,2,141013.794648,2
2021,12,55775,Other Races and Ethnicities,42412.292808,2,96628.75792475109,2,177765.5728,2
2021,12,55775,"White, Non-Hispanic",30735.089655,2,85641.103245,2,175878.704685,2
2021,12,57425,"Black, Non-Hispanic",28220.0272,2,58878.32161500001,2,108228.95559,2
2021,12,57425,Hispanic,26671.804719,2,66945.32,2,128480.229260328,2
2021,12,57425,Other Races and Ethnicities,27396.0848,2,75825.400938,2,140803.509507,2
2021,12,57425,"White, Non-Hispanic",32115.539984999996,2,81981.835434,2,151997.885724,2
2021,12,58050,"Black, Non-Hispanic",21534.389832,2,50008.494114,2,135327.0405,2
2021,12,58050,Hispanic,27327.278478,2,59027.083608,2,113292.08,2
2021,12,58050,Other Races and Ethnicities,28220.0272,2,57079.838919,2,142102.050705,2
2021,12,58050,"White, Non-Hispanic",28434.776889,2,70664.862717,2,160576.68978,2
2021,12,58715,"Black, Non-Hispanic",29249.9552,1,64822.27084500001,1,107209.200546,1
2021,12,58715,Hispanic,38149.180632,1,62413.63679999999,1,97843.16,1
2021,12,58715,Other Races and Ethnicities,26327.900883,1,73236.78213,1,176809.430217,1
2021,12,58715,"White, Non-Hispanic",33489.669465,1,71510.18484,1,127818.697575,1
2021,12,63000,"Black, Non-Hispanic",19611.965175,1,48057.768414000006,1,96888.124104,1
2021,12,63000,Hispanic,26327.900883,1,59442.453378,1,117221.26638,1
2021,12,63000,Other Races and Ethnicities,31594.084749,1,63292.808994,1,135950.496,1
2021,12,63000,"White, Non-Hispanic",31206.818400000004,1,74669.27283064499,1,162718.19718,1
2021,12,69700,"Black, Non-Hispanic",28420.410141,2,59791.971843,2,111762.675414,2
2021,12,69700,Hispanic,27808.056,2,68453.347215,2,131830.784,2
2021,12,69700,Other Races and Ethnicities,27436.692954,2,75825.400938,2,140803.509507,2
2021,12,69700,"White, Non-Hispanic",32647.522752000004,2,83822.512155,2,156132.637545,2
2021,12,70600,"Black, Non-Hispanic",15448.92,1,40991.1344,1,97285.678716,1
2021,12,70600,Hispanic,26762.78163,1,70035.104,1,10101448.989855003,1
2021,12,70600,Other Races and Ethnicities,22658.416000000005,1,63188.169498,1,132246.07839562726,1
2021,12,70600,"White, Non-Hispanic",27381.338886,1,73508.239791,1,222116.451765,1
2021,12,71000,"Black, Non-Hispanic",12897.715695,1,36047.48,1,73027.48974244279,1
2021,12,71000,Hispanic,18429.631233,1,47315.51598603573,1,109309.113912,1
2021,12,71000,Other Races and Ethnicities,26883.739920360364,1,76516.177119,1,168336.19752,1
2021,12,71000,"White, Non-Hispanic",34932.900289336016,1,86356.762521,1,217937.520414,1
2021,12,76600,"Black, Non-Hispanic",21945.400125,2,48815.257125,2,106174.845,2
2021,12,76600,Hispanic,21410.023275,2,53340.43412505151,2,101100.869967,2
2021,12,76600,Other Races and Ethnicities,27808.056,2,78233.670552,2,135847.5032,2
2021,12,76600,"White, Non-Hispanic",26327.900883,2,69958.400238,2,185483.408303105,2
2021,13,03440,"Black, Non-Hispanic",16293.169800288011,1,36859.262466,1,104936.58726,1
2021,13,03440,Hispanic,22352.332845,1,57933.951945,1,136980.424,1
2021,13,03440,Other Races and Ethnicities,22658.416,1,96813.23199999999,1,10111888.988811,1
2021,13,03440,"White, Non-Hispanic",24222.031026,1,69582.82818,1,457082.0464,1
2021,13,04000,"Black, Non-Hispanic",15448.92,1,47390.624049,1,136906.69443,1
2021,13,04000,Hispanic,33279.384324,1,94998.172983,1,535344.691569,1
2021,13,04000,Other Races and Ethnicities,42125.446332,1,115867.90389,1,10061488.993851,1
2021,13,04000,"White, Non-Hispanic",55881.337707,1,128984.470749,1,376953.648,1
2021,13,04204,"Black, Non-Hispanic",16057.264920000001,1,42820.04655,1,100251.299838,1
2021,13,04204,Hispanic,31590.390654000003,1,78906.72907244848,1,10101448.989855,1
2021,13,04204,Other Races and Ethnicities,20701.5528,1,54762.677772,1,146067.64651542413,1
2021,13,04204,"White, Non-Hispanic",26984.1136,1,65915.392,1,177147.616,1
2021,13,19000,"Black, Non-Hispanic",16505.376324,1,43997.87562,1,99468.639552,1
2021,13,19000,Hispanic,27327.278478,1,60133.501134,1,199049.521083,1
2021,13,19000,Other Races and Ethnicities,26327.900883,1,63346.134891,1,142130.064,1
2021,13,19000,"White, Non-Hispanic",30897.839999999997,1,75825.400938,1,187761.618276,1
2021,13,42425,"Black, Non-Hispanic",35763.732552,2,101698.368165,2,197820.926448,2
2021,13,42425,Hispanic,43668.9472,2,116961.035553,2,232515.17609999998,2
2021,13,42425,Other Races and Ethnicities,68453.347215,2,139013.570436,2,245945.506302,2
2021,13,42425,"White, Non-Hispanic",68783.43116779368,2,157969.417596,2,275459.048106,2
2021,13,49008,"Black, Non-Hispanic",11847.090324,1,37468.29834,1,96192.547053,1
2021,13,49008,Hispanic,34909.601055,1,60344.792424,1,109309.113912,1
2021,13,49008,Other Races and Ethnicities,12898.751004,1,57670.131048,1,173766.963045,1
2021,13,49008,"White, Non-Hispanic",27874.350858,1,73719.531081,1,167000.201835,1
2021,13,67284,"Black, Non-Hispanic",31293.265983,2,74881.579017,2,185387.04,2
2021,13,67284,Hispanic,38258.595108,2,80888.703771,2,169429.329183,2
2021,13,67284,Other Races and Ethnicities,72094.96,2,120583.939203,2,215702.792724,2
2021,13,67284,"White, Non-Hispanic",55881.337707,2,136169.56629,2,277262.57931,2
2021,13,68516,"Black, Non-Hispanic",33529.004862,1,64231.07997,1,99557.87091,1
2021,13,68516,Hispanic,27344.177761540806,1,59199.547725,1,106174.845,1
2021,13,68516,Other Races and Ethnicities,53709.239769,1,89465.957964,1,162076.517814,1
2021,13,68516,"White, Non-Hispanic",51599.3928,1,116685.88953,1,312536.4634236196,1
2021,13,69000,"Black, Non-Hispanic",20005.363176,2,47637.428055,2,98993.993961,2
2021,13,69000,Hispanic,26822.799414,2,61213.346934,2,128586.848349,2
2021,13,69000,Other Races and Ethnicities,22735.922874,2,59712.930852,2,176632.652,2
2021,13,69000,"White, Non-Hispanic",33886.068456,2,76576.01048500554,2,175028.834295,2
2021,13,72122,"Black, Non-Hispanic",29011.3644,2,62306.478597,2,109172.368,2
2021,13,72122,Hispanic,34104.897408,2,63855.536,2,91663.592,2
2021,13,72122,Other Races and Ethnicities,25705.435569,2,61213.346934,2,104910.629265,2
2021,13,72122,"White, Non-Hispanic",20027.609334,2,55881.337707,2,122939.347431,2
2021,13,80508,"Black, Non-Hispanic",21062.723166,2,56185.346523,2,125638.831779,2
2021,13,80508,Hispanic,28858.068045,2,60666.274554,2,139013.570436,2
2021,13,80508,Other Races and Ethnicities,32222.615355,2,75825.400938,2,137804.3664,2
2021,13,80508,"White, Non-Hispanic",36861.12312,2,81158.3264,2,143769.89727,2
2021,15,71550,"Black, Non-Hispanic",32792.936793,1,73865.84298,1,197251.48685399996,1
2021,15,71550,Hispanic,37468.29834,1,85319.877135,1,284204.10141,1
2021,15,71550,Other Races and Ethnicities,34647.746964,1,85641.103245,1,197849.16879999998,1
2021,15,71550,"White, Non-Hispanic",42861.9474,1,93517.46240000002,1,229467.9584,1
2021,16,08830,"Black, Non-Hispanic",28275.878007,2,64231.07997,2,10101448.989855,2
2021,16,08830,Hispanic,26234.146815,2,58499.9104,2,160668.768,2
2021,16,08830,Other Races and Ethnicities,36438.692184,2,81364.312,2,232145.7712,2
2021,16,08830,"White, Non-Hispanic",33529.004862,2,75184.744,2,156366.456465,2
2021,16,52120,"Black, Non-Hispanic",16205.314913999999,2,44598.556134,2,66535.81004125408,2
2021,16,52120,Hispanic,29867.912,2,62134.731495,2,101943.01668,2
2021,16,52120,Other Races and Ethnicities,21861.620163,2,73236.78213,2,149315.201307,2
2021,16,52120,"White, Non-Hispanic",37274.877921,2,79352.045586,2,142102.050705,2
2021,16,56260,"Black, Non-Hispanic",44532.704829,3,44598.556134,3,93105.4912,3
2021,16,56260,Hispanic,28434.776889,2,61486.7016,2,101943.01668,2
2021,16,56260,Other Races and Ethnicities,21861.620163,2,54654.556956,2,125923.904712,2
2021,16,56260,"White, Non-Hispanic",34979.200119,2,73346.196606,2,132882.66799082627,2
2021,17,02154,"Black, Non-Hispanic",33529.004862,3,73943.11497198856,3,205501.660965,3
2021,17,02154,Hispanic,38149.180632,3,65585.873586,3,120895.904301,3
2021,17,02154,Other Races and Ethnicities,39351.726771,3,94255.032171,3,169938.12,3
2021,17,02154,"White, Non-Hispanic",40358.323185,3,95886.2968,3,179355.84822172552,3
2021,17,03012,"Black, Non-Hispanic",26822.799414,2,63134.5864,2,144844.734738,2
2021,17,03012,Hispanic,34979.200119,2,65585.873586,2,116381.864,2
2021,17,03012,Other Races and Ethnicities,51496.4,2,110578.793547,2,197128.2192,2
2021,17,03012,"White, Non-Hispanic",42357.696021,2,97062.13947159011,2,189480.97881,2
2021,17,06613,"Black, Non-Hispanic",10170.538962,2,53556.256,2,10061488.993851002,2
2021,17,06613,Hispanic,22352.332845000004,2,73865.84298,2,10061488.993851,2
2021,17,06613,Other Races and Ethnicities,46758.7312,2,101698.368165,2,211135.24,2
2021,17,06613,"White, Non-Hispanic",30897.84,2,82201.576188,2,175872.832902,2
2021,17,12385,"Black, Non-Hispanic",14528.763552,2,36543.432133995375,2,84461.177805,2
2021,17,12385,Hispanic,19269.52602,2,76755.867825,2,10101448.989855,2
2021,17,12385,Other Races and Ethnicities,5465.658315,2,53144.2848,2,290583.360552,2
2021,17,12385,"White, Non-Hispanic",33167.779524951016,2,84454.096,2,229145.31875100004,2
2021,17,14000,"Black, Non-Hispanic",13389.064,1,41403.1056,1,103198.7856,1
2021,17,14000,Hispanic,25250.429628,1,57165.115695,1,116961.035553,1
2021,17,14000,Other Races and Ethnicities,27833.53533,1,85641.103245,1,198930.9721159695,1
2021,17,14000,"White, Non-Hispanic",41197.12,1,101751.90585,1,226422.764811,1
2021,17,14351,"Black, Non-Hispanic",17199.7976,2,55667.07066,2,161698.696,2
2021,17,14351,Hispanic,32963.453538,2,65585.873586,2,112403.88487499999,2
2021,17,14351,Other Races and Ethnicities,24456.592075390556,2,93264.981555,2,169938.12,2
2021,17,14351,"White, Non-Hispanic",33338.996076,2,89923.1079,2,204623.540577,2
2021,17,23074,"Black, Non-Hispanic",15597.494692739578,2,62303.72331,2,134077.59675970502,2
2021,17,23074,Hispanic,37492.693776,2,74329.913793,2,119003.279124,2
2021,17,23074,Other Races and Ethnicities,46346.759999999995,2,97843.16,2,175467.582414,2
2021,17,23074,"White, Non-Hispanic",41750.302995,2,92693.52,2,173036.9676,2
2021,17,24582,"Black, Non-Hispanic",27941.174448,2,78147.847635,2,10061488.993851,2
2021,17,24582,Hispanic,37999.471431,2,82881.523875,2,223267.2353765809,2
2021,17,24582,Other Races and Ethnicities,40592.160027,2,94466.323461,2,211679.663514,2
2021,17,24582,"White, Non-Hispanic",39492.354399,2,109527.947724,2,296722.2568,2
2021,17,38570,"Black, Non-Hispanic",21302.947905,2,61081.293492,2,147279.704,2
2021,17,38570,Hispanic,33699.954606,2,65083.754214,2,134590.539432,2
2021,17,38570,Other Races and Ethnicities,30588.8616,2,76420.6576,2,165341.471319,2
2021,17,38570,"White, Non-Hispanic",40440.146757,2,89937.646812,2,164858.694435,2
2021,17,51622,"Black, Non-Hispanic",29970.9048,2,76878.838941,2,156468.352293,2
2021,17,51622,Hispanic,44705.676879,2,86057.239845,2,159432.8544,2
2021,17,51622,Other Races and Ethnicities,67228.180185,2,133221.170643,2,226584.16,2
2021,17,51622,"White, Non-Hispanic",53709.239769,2,118029.7488,2,220312.05078386288,2
2021,17,59000,"Black, Non-Hispanic",12294.035862,2,37999.471431,2,96345.60981,2
2021,17,59000,Hispanic,24047.883489,2,54586.184,2,152388.309093,2
2021,17,59000,Other Races and Ethnicities,29058.538293,2,85732.27447229835,2,192512.525064,2
2021,17,59000,"White, Non-Hispanic",28976.74319030783,2,67058.009724,2,147438.056013,2
2021,17,65000,"Black, Non-Hispanic",10299.28,1,31927.768,1,78984.708798,1
2021,17,65000,Hispanic,25275.469029,1,46565.990508,1,90633.664,1
2021,17,65000,Other Races and Ethnicities,17271.553734,1,51962.868945,1,123591.36,1
2021,17,65000,"White, Non-Hispanic",26999.03505,1,62587.543155,1,126252.14814,1
2021,17,68003,"Black, Non-Hispanic",39808.285185,2,70138.64679,2,128461.149795,2
2021,17,68003,Hispanic,35423.805987870095,2,74881.579017,2,109172.368,2
2021,17,68003,Other Races and Ethnicities,51805.3784,2,96993.769749,2,180237.4,2
2021,17,68003,"White, Non-Hispanic",43476.07105500001,2,91148.628,2,165341.471319,2
2021,17,72000,"Black, Non-Hispanic",10821.902154,2,28748.653569,2,85303.324518,2
2021,17,72000,Hispanic,33613.58502,2,82144.016658,2,241026.920367,2
2021,17,72000,Other Races and Ethnicities,34453.773332510886,2,79304.456,2,150597.363873,2
2021,17,72000,"White, Non-Hispanic",33557.825028,2,73297.95465,2,141929.45432689151,2
2021,17,79293,"Black, Non-Hispanic",19129.297554,2,53646.610017,2,120088.913895,2
2021,17,79293,Hispanic,28323.02,2,58765.138494,2,108055.29321827108,2
2021,17,79293,Other Races and Ethnicities,27993.14721664154,2,85641.103245,2,186088.263699,2
2021,17,79293,"White, Non-Hispanic",36072.331782,2,80288.34489,2,198901.59108,2
2021,18,05860,"Black, Non-Hispanic",14866.185377999998,2,46126.900905,2,7682965.965886843,2
2021,18,05860,Hispanic,25748.200000000004,2,82419.493338,2,10101448.989855,2
2021,18,05860,Other Races and Ethnicities,9834.824214,2,65585.873586,2,10111888.988811,2
2021,18,05860,"White, Non-Hispanic",26263.164,2,74986.400649,2,463950.703413,2
2021,18,10342,"Black, Non-Hispanic",33529.004862,2,61018.81887,2,128741,2
2021,18,10342,Hispanic,61469.168121,2,99557.87091,2,218618.227824,2
2021,18,10342,Other Races and Ethnicities,80952.3408,2,115843.971264,2,218384.465952,2
2021,18,10342,"White, Non-Hispanic",53525.56326,2,116961.035553,2,226584.15999999997,2
2021,18,22000,"Black, Non-Hispanic",13117.579956,2,39351.726771,2,84823.572519,2
2021,18,22000,Hispanic,24408.133635,2,58117.076586,2,139369.728096,2
2021,18,22000,Other Races and Ethnicities,36859.262466,2,57366.9896,2,132860.712,2
2021,18,22000,"White, Non-Hispanic",26976.93237,2,59735.824,2,124200.35818499999,2
2021,18,23278,"Black, Non-Hispanic",43723.240326,2,94135.4192,2,193061.43973574557,2
2021,18,23278,Hispanic,50425.27488,2,68453.347215,2,203408.756862,2
2021,18,23278,Other Races and Ethnicities,63188.169498,2,115843.971264,2,205985.6,2
2021,18,23278,"White, Non-Hispanic",53525.56326,2,109946.931975,2,198938.290293,2
2021,18,25000,"Black, Non-Hispanic",14744.107445999998,1,35316.787014,1,77499.894306,1
2021,18,25000,Hispanic,23829.054537,1,44705.676879,1,86711.856945,1
2021,18,25000,Other Races and Ethnicities,23938.469013,1,51496.4,1,109525.355544,1
2021,18,25000,"White, Non-Hispanic",29234.665344,1,63320.939325,1,118021.93532400002,1
2021,18,31000,"Black, Non-Hispanic",11026.74282,2,30937.710915,2,64934.512824000005,2
2021,18,31000,Hispanic,24252.356976,2,51077.153985,2,98993.993961,2
2021,18,31000,Other Races and Ethnicities,24203.308,2,70770.508362,2,10061488.993851,2
2021,18,31000,"White, Non-Hispanic",22352.332845,2,54763.973862,2,100564.060608,2
2021,18,36003,"Black, Non-Hispanic",15302.830185,1,40167.192,1,80540.3696,1
