year,state,county,violent_crime_rate,property_crime_rate,coverage_indicator_crime,crime_rate_quality
2017,22,011,111.02686,985.7019,97.0606531881804,2
2017,22,013,601.26117,3431.5881,77.39934588925227,3
2017,22,015,474.01163,3107.3225,100,1
2017,22,017,791.22076,4859.2554,98.58659622749107,2
2017,22,019,626.83691,4642.7427,96.77223505056135,2
2017,22,021,241.20602,2271.3567,100,1
2017,22,023,289.35184,2141.2036,100,1
2017,22,025,486.07596,2278.481,77.01131363922062,3
2017,22,027,269.27173,1991.3583,73.19445182547697,3
2017,22,029,432.90042,2849.0889,96.68877425693933,2
2017,22,031,285.29626,1894.6598,92.33127789323068,2
2017,22,033,676.27527,5011.1143,100,1
2017,22,035,631.4903,449.05978,100,1
2017,22,037,654.2345,1777.2512,83.77844568484328,2
2017,22,039,353.03192,3390.8865,90.5168297923132,2
2017,22,041,473.84009,1959.5261,77.45666961300488,3
2017,22,043,340.25787,1172.9943,6.885555156306145,3
2017,22,045,1057.1381,6147.4727,11.09022956522797,3
2017,22,047,1017.3494,2967.2693,90.5369242156807,2
2017,22,049,195.63297,1653.4141,76.07016179971819,3
2017,22,051,412.26688,2950.783,99.6710692083213,2
2017,22,053,451.12305,2605.0767,48.89711183898812,3
2017,22,055,460.64706,3464.5442,99.28505666587908,2
2017,22,057,272.28577,2402.8203,97.52320750591369,2
2017,22,059,281.25629,689.74756,100,1
2017,22,061,475.45242,2873.6594,88.44526901669759,2
2017,22,063,313.25058,3374.8589,97.63186146703289,2
2017,22,065,397.66702,945.56378,97.82571330354074,2
2017,22,067,830.70081,5343.0054,97.52574968644294,2
2017,22,069,689.37238,4141.3599,98.86489549764437,2
2017,22,071,1135.2888,4372.8325,100,1
2017,22,073,1045.7164,5323.5308,96.04621047326822,2
2017,22,075,192.73599,1194.9631,100,1
2017,22,077,511.9454,2231.9023,77.2699939867709,3
2017,22,079,808.97546,5308.0942,96.69993346640054,2
2017,22,081,222.58669,2296.1575,78.37228615494128,3
2017,22,083,587.91827,1900.9358,83.22660804740514,2
2017,22,085,149.88759,1390.6237,100,1
2017,22,087,316.00363,3049.6516,100,1
2017,22,089,343.13446,1821.8354,100,1
2017,22,091,714.07892,2132.5872,91.65307232191408,2
2017,22,093,266.76651,2419.6191,100,1
2017,22,095,207.17755,2251.3293,100,1
2017,22,097,671.88043,3909.1226,91.73951444877252,2
2017,22,099,396.89133,2811.4673,88.83218648141441,2
2017,22,101,608.1651,3839.2874,95.54385214839574,2
2017,22,103,168.14459,1369.3446,99.01079415226414,2
2017,22,105,910.20929,4468.0259,95.10652612693428,2
2017,22,107,541.71179,3445.2871,63.24484608867551,3
2017,22,109,375.60446,3041.4146,100,1
2017,22,111,283.54968,1391.1656,92.6188023469342,2
2017,22,113,349.20847,2188.373,94.81481481481482,2
2017,22,115,246.42195,1922.0912,92.07488848892714,2
2017,22,117,814.8736,2948.5557,100,1
2017,22,119,175.22475,1645.5889,99.34503338053814,2
2017,22,121,384.54218,2406.2441,100,1
2017,22,123,300.51907,1812.2211,100,1
2017,22,125,292.58777,786.73602,90.15927526792586,2
2017,22,127,468.17133,1572.2172,68.63880259813612,3
2017,23,001,156.98878,1751.0288,100,1
2017,23,003,131.55367,886.8786,100,1
2017,23,005,141.53847,1758.6324,94.8593632796026,2
2017,23,007,136.72136,1117.1135,100,1
2017,23,009,36.699268,1150.5221,94.07587431270144,2
2017,23,011,245.44208,2567.7019,97.1096730574202,2
2017,23,013,70.369438,1201.3069,97.2028483636541,2
2017,23,015,102.32721,996.95941,100,1
2017,23,017,109.68157,1848.918,95.5274655638195,2
2017,23,019,68.440414,1643.228,96.6042512052714,2
2017,23,021,35.771774,1150.6588,93.4075723830735,2
2017,23,023,59.335442,1277.1248,100,1
2017,23,025,132.34306,2010.8245,86.53400966841424,2
2017,23,027,45.189796,863.62726,91.1364997466255,2
2017,23,029,94.957741,1136.3276,90.30713770728191,2
2017,23,031,138.10599,1369.7959,97.04869627336588,2
2017,24,001,377.01599,3242.3374,97.01698772657076,2
2017,24,003,394.95145,2074.5417,100,1
2017,24,005,608.55194,2796.7441,100,1
2017,24,009,145.35202,1126.7513,84.33425414364642,2
2017,24,011,301.26834,2286.6267,96.80609262921746,2
2017,24,013,219.92955,1150.3091,98.60588235294118,2
2017,24,015,363.03116,2282.3274,96.84632055026854,2
2017,24,017,338.134,1678.1465,100,1
2017,24,019,575.21301,3796.4058,100,1
2017,24,021,287.27652,1233.2257,98.72163302092268,2
2017,24,023,232.61383,1669.3463,97.46191204843325,2
2017,24,025,212.96002,1130.6313,100,1
2017,24,027,361.55496,1716.2183,100,1
2017,24,029,149.60793,954.39539,100,1
2017,24,031,190.78021,1530.2085,88.50391203746429,2
2017,24,033,350.47702,2280.2371,96.48646576668199,2
2017,24,035,146.6747,1223.6287,100,1
2017,24,037,189.94026,1722.776,96.67380879502092,2
2017,24,039,443.70706,1458.4459,100,1
2017,24,041,145.54079,1886.6399,100,1
2017,24,043,384.51831,1748.5955,98.58373255844394,2
2017,24,045,493.57288,2933.2607,100,1
2017,24,047,342.42599,3433.9331,100,1
2017,24,510,2053.4688,5043.4238,100,1
2017,25,001,356.53378,1372.7253,100,1
2017,25,003,581.88788,2152.5891,87.21311141338958,2
2017,25,005,413.5477,1573.6897,98.64061521218859,2
2017,25,007,404.04041,1402.5974,72.61719798979553,3
2017,25,009,336.47263,1222.4833,99.52519255230968,2
2017,25,011,411.58667,1926.3953,81.87658088087686,2
2017,25,013,571.28503,2480.5349,98.60618644518981,2
2017,25,015,318.22733,1464.4636,93.12843821144141,2
2017,25,017,173.11864,1084.8145,99.59479788950421,2
2017,25,019,418.55908,2351.0554,100,1
2017,25,021,195.90988,1108.7756,96.96863917887109,2
2017,25,023,345.5358,1092.9026,92.91606945629194,2
2017,25,025,685.76672,2149.5378,100,1
2017,25,027,366.65552,1363.9731,94.33832063364626,2
2017,26,001,231.86165,1951.5023,92.9455333754855,2
2017,26,003,241.20163,855.16937,100,1
2017,26,005,183.7746,1155.8906,96.7423023185894,2
2017,26,007,330.26492,1644.2976,100,1
2017,26,009,141.67955,1056.1566,98.54782386508816,2
2017,26,011,245.92888,844.13428,91.34025627011599,2
2017,26,013,248.78569,1350.5509,54.06777659700083,3
2017,26,015,249.2325,1305.5822,90.67486019399071,2
2017,26,017,376.05887,1994.4551,97.99718309859155,2
2017,26,019,267.45575,1371.4221,94.45843828715365,2
2017,26,021,538.05615,2216.4023,90.18185653019614,2
2017,26,023,264.91592,1354.5266,92.01402673018394,2
2017,26,025,712.00647,3100.7695,84.23711391897312,2
2017,26,027,249.11932,1545.3184,77.40899719471389,3
2017,26,029,206.58786,1120.9304,98.90118160608114,2
2017,26,031,204.97458,1064.291,100,1
2017,26,033,363.28922,1066.002,99.16034954727311,2
2017,26,035,375.16721,1791.0155,88.53863186108846,2
2017,26,037,132.58034,798.03168,97.57154694371852,2
2017,26,039,222.90933,1179.2622,100,1
2017,26,041,147.36549,1885.1661,99.40873965294392,2
2017,26,043,47.216209,216.40764,100,1
2017,26,045,203.61929,1560.1639,95.91844201937414,2
2017,26,047,141.59612,1096.6167,97.5377944102884,2
2017,26,049,743.52271,2066.5955,89.95340595827021,2
2017,26,051,317.03256,879.76538,100,1
2017,26,053,299.83054,1649.0679,76.03888581070871,3
2017,26,055,269.04266,1021.7086,100,1
2017,26,057,309.62018,1482.2761,93.6008380397158,2
2017,26,059,215.785,1268.5542,97.80010689470872,2
2017,26,061,112.93211,1393.7474,93.1068677057642,2
2017,26,063,143.86189,1058.1842,93.55292536800735,2
2017,26,065,661.64459,2788.5564,91.26152672600996,2
2017,26,067,283.08783,1132.3513,100,1
2017,26,069,274.22302,1557.9048,93.42489016871562,2
2017,26,071,422.50989,2112.5496,87.88213918950945,2
2017,26,073,275.81161,1488.8198,100,1
2017,26,075,640.44379,2949.4453,71.48001078398669,3
2017,26,077,556.30548,3098.2756,96.46254415407391,2
2017,26,079,453.66904,1395.0323,100,1
2017,26,081,378.9736,1732.9794,99.43839718495443,2
2017,26,083,237.52969,2327.791,93.69445619974609,2
2017,26,085,441.18872,2372.4299,91.47280666931323,2
2017,26,087,191.66647,1172.6813,96.25709131219162,2
2017,26,089,106.20123,1020.4553,85.6492478226445,2
2017,26,091,335.62152,1473.2871,92.84604007498751,2
2017,26,093,109.14786,641.70502,100,1
2017,26,095,503.30292,2642.3403,81.45337620578779,2
2017,26,097,140.02988,2931.292,100,1
2017,26,099,297.91995,1545.0294,97.52014491848335,2
2017,26,101,290.66199,1834.0361,96.32437127403371,2
2017,26,103,383.44711,1846.561,83.09836270466192,2
2017,26,105,347.40137,1489.3544,100,1
2017,26,107,557.71936,1352.8151,100,1
2017,26,109,308.0795,1375.5099,96.45304647588986,2
2017,26,111,145.0648,1076.5966,96.44645508857963,2
2017,26,113,286.7049,1466.8623,86.45756247509536,2
2017,26,115,251.92284,1501.5135,95.0480507157134,2
2017,26,117,376.08182,1757.6711,84.98086295674202,2
2017,26,119,140.54054,1416.2162,75.12799339388934,3
2017,26,121,426.03903,3502.7319,89.86511250948548,2
2017,26,123,315.07816,1249.9481,100,1
2017,26,125,95.616051,930.81744,99.72593572414966,2
2017,26,127,253.38477,2371.2275,84.32615428941872,2
2017,26,129,424.19333,2092.3694,77.53218724417653,3
2017,26,131,493.1134,1173.2699,81.91068400226116,2
2017,26,133,322.44196,1268.2717,95.45060121482584,2
2017,26,135,156.87221,1339.4474,100,1
2017,26,137,252.66933,2013.204,97.73007354402704,2
2017,26,139,260.83951,1385.9063,93.56554761296911,2
2017,26,141,281.44791,1375.9675,91.06874059207225,2
2017,26,143,334.79807,1711.6552,78.10093532075221,3
2017,26,145,659.08075,1827.1906,92.17979258403714,2
2017,26,147,403.51428,1359.2721,92.70623800941806,2
2017,26,149,310.1055,1881.963,96.44180636881366,2
2017,26,151,237.46638,1112.215,95.96653841669581,2
2017,26,153,509.38004,2695.9871,36.37965760322256,3
2017,26,155,306.81122,1257.9259,93.27756486861443,2
2017,26,157,288.0752,1542.7185,86.20458484580922,2
2017,26,159,396.79907,1824.7449,94.26316778355358,2
2017,26,161,339.47452,1705.5331,97.57325477405439,2
2017,26,163,1024.3406,2959.9412,100,1
2017,26,165,507.87354,2016.4684,92.60582817629798,2
2017,27,001,88.445259,2173.2263,100,1
2017,27,003,159.94398,2743.5232,84.7642926356589,2
2017,27,005,184.76157,2237.668,100,1
2017,27,007,255.84245,3598.9939,100,1
2017,27,009,72.614365,1191.8772,100,1
2017,27,011,59.689613,1014.7234,100,1
2017,27,013,191.1218,2211.3389,100,1
2017,27,015,107.16837,829.56262,100,1
2017,27,017,166.20654,2560.7078,85.41740970587536,2
2017,27,019,142.97046,2063.2791,72.85923074181014,3
2017,27,021,214.61421,1314.9379,99.41740918437286,2
2017,27,023,125.20868,1101.8364,100,1
2017,27,025,121.1398,1401.2439,83.90599774589541,2
2017,27,027,163.60176,1783.8884,100,1
2017,27,029,202.74837,1554.4042,100,1
2017,27,031,240.82994,2019.2664,79.92498124531133,3
2017,27,033,132.80212,1159.8052,100,1
2017,27,035,190.92264,2112.5667,100,1
2017,27,037,144.87221,1952.0997,100,1
2017,27,039,62.614391,852.51904,100,1
2017,27,041,170.32602,1602.129,100,1
2017,27,043,123.3314,1414.6837,92.86287089013634,2
2017,27,045,85.795998,514.776,89.61323592608508,2
2017,27,047,94.972984,1830.6862,97.94979079497908,2
2017,27,049,140.37665,1755.7878,100,1
2017,27,051,16.832184,319.81149,89.51548848292296,2
2017,27,053,465.64603,2974.2241,98.78174611926238,2
2017,27,055,91.103966,584.13721,100,1
2017,27,057,118.94566,2469.312,100,1
2017,27,059,73.265625,1907.4326,100,1
2017,27,061,117.4203,762.12421,100,1
2017,27,063,150.81439,1578.524,75.46366676801459,3
2017,27,065,187.21918,1660.01,82.16418297938625,2
2017,27,067,233.95644,1658.7511,100,1
2017,27,069,0,117.64706,100,1
2017,27,071,199.55299,1364.9425,100,1
2017,27,073,59.835453,987.28497,82.47831474597274,2
2017,27,075,66.514633,218.54808,100,1
2017,27,077,26.709402,186.96581,96.46517102894336,2
2017,27,079,28.458611,654.54803,100,1
2017,27,081,211.34203,70.447342,100,1
2017,27,083,158.72401,1293.02,100,1
2017,27,085,150.48489,1440.7535,98.51057982962352,2
2017,27,087,196.56898,2841.3152,100,1
2017,27,089,42.753315,149.6366,100,1
2017,27,091,70.528969,1385.3904,100,1
2017,27,093,159.9585,1145.6487,100,1
2017,27,095,228.04576,3641.002,100,1
2017,27,097,42.342125,964.79553,100,1
2017,27,099,154.17278,1824.7991,100,1
2017,27,101,11.981788,766.83441,100,1
2017,27,103,111.87658,1065.7716,100,1
2017,27,105,113.92636,1093.693,100,1
2017,27,107,0,75.79203,100,1
2017,27,109,181.37224,1646.55,96.20629142974074,2
2017,27,111,77.127434,1485.9885,99.458893000731,2
2017,27,113,105.35188,2317.7412,100,1
2017,27,115,222.57986,3718.7959,100,1
2017,27,117,88.037857,1881.8092,69.25109467008909,3
2017,27,119,135.99419,1277.7128,100,1
2017,27,121,45.57885,938.92432,100,1
2017,27,123,465.53305,3762.9521,87.40601805351878,2
2017,27,125,0,397.02234,100,1
2017,27,127,189.89,1460.1886,100,1
2017,27,129,122.90884,1789.0065,96.29844461631004,2
2017,27,131,169.77928,1341.5596,99.02134129731711,2
2017,27,133,115.91148,1938.8831,67.34837304097266,3
2017,27,135,65.244339,645.91895,100,1
2017,27,137,220,3027,96.33720049085034,2
2017,27,139,100.11864,1471.6068,100,1
2017,27,141,61.330231,1023.5804,100,1
2017,27,143,60.528618,80.704819,100,1
2017,27,145,228.73871,2757.5369,99.17251985493274,2
2017,27,147,116.57224,1444.9535,100,1
2017,27,149,83.039238,923.81152,100,1
2017,27,151,85.043053,329.54184,100,1
2017,27,153,65.266167,1203.3448,100,1
2017,27,155,180.77734,2048.8098,86.00876062870394,2
2017,27,157,78.674568,819.14105,95.38162162162163,2
2017,27,159,95.105713,497.47604,100,1
2017,27,161,101.13377,1469.101,100,1
2017,27,163,117.02841,2358.1226,86.94409267300647,2
2017,27,165,166.05167,1559.0406,100,1
2017,27,167,110.68944,1707.7799,100,1
2017,27,169,129.73483,1590.2345,100,1
2017,27,171,139.25502,1844.5706,84.86915297092288,2
2017,27,173,172.29147,1256.7144,92.99418352287525,2
2017,28,001,267.71603,2970.6802,0,3
2017,28,003,223.05832,2475.1411,0,3
2017,28,005,409.73727,2940.4675,0,3
2017,28,007,259.78244,2700.6548,0,3
2017,28,009,0,0,0,3
2017,28,011,535.29504,4010.0173,0,3
2017,28,013,503.7262,3146.5637,0,3
2017,28,015,503.00818,3609.8235,0,3
2017,28,017,390.76169,4210.8945,0,3
2017,28,019,144.96255,1232.1816,100,1
2017,28,021,480.44693,2134.0781,84.42233278054174,2
2017,28,023,461.20798,2880.9705,0,3
2017,28,025,305.49899,1558.0448,100,1
2017,28,027,362.7883,4051.136,0,3
2017,28,029,301.58508,3036.8916,0,3
2017,28,031,366.89554,3087.1638,0,3
2017,28,033,120.27905,2111.3169,93.00679735616643,2
2017,28,035,239.82722,3475.5071,71.15415360019676,3
2017,28,037,656.79327,4713.458,0,3
2017,28,039,199.21973,2071.0549,0,3
2017,28,041,547.02136,3417.01,0,3
2017,28,043,379.38068,3689.4771,40.09943181818182,3
2017,28,045,184.89789,3345.1641,76.42720713073005,3
2017,28,047,263.37994,4314.0659,96.78920530091611,2
2017,28,049,672.24225,3822.1772,98.22372497889347,2
2017,28,051,783.58417,4092.6772,0,3
2017,28,053,611.3642,4387.437,0,3
2017,28,055,2165.7954,20612.396,0,3
2017,28,057,140.37775,2088.6506,17.39630355165659,3
2017,28,059,253.25005,3608.1096,90.39734160892176,2
2017,28,061,440.23639,2749.9697,1.11022302463e-14,3
2017,28,063,702.28589,5039.9341,0,3
2017,28,065,256.31961,2439.4556,0,3
2017,28,067,325.3349,2695.4219,49.20604478015629,3
2017,28,069,293.43317,1295.1533,89.45592145633053,2
2017,28,071,154.4856,1897.9659,43.95967638840696,3
2017,28,073,149.9006,1306.7423,95.78625193515668,2
2017,28,075,313.83362,2622.2834,100,1
2017,28,077,229.37595,2183.0261,0,3
2017,28,079,211.3141,2196.7864,0,3
2017,28,081,235.47974,2879.917,0,3
2017,28,083,461.9649,4092.6667,48.16479400749064,3
2017,28,085,235.82846,1717.7628,100,1
2017,28,087,195.99229,1890.6498,39.2206378334091,3
2017,28,089,169.18695,1790.3229,85.26149718474852,2
2017,28,091,307.15225,1711.2769,62.99874143101971,3
2017,28,093,320.05389,1330.7505,98.83820311252617,2
2017,28,095,150.53523,2500.5576,13.1618122068365,3
2017,28,097,471.83722,4905.1411,0,3
2017,28,099,728.65948,2570.7378,0,3
2017,28,101,330.42245,2780.269,0,3
2017,28,103,446.84418,4645.3174,0,3
2017,28,105,170.68616,3427.7798,100,1
2017,28,107,547.1554,3853.6213,93.90479536272616,2
2017,28,109,166.45558,1829.2021,9.604422336794716,3
2017,28,111,581.78192,4238.6968,0,3
2017,28,113,407.92542,3121.5161,36.66015674537753,3
2017,28,115,91.656128,872.31354,0,3
2017,28,117,190.01624,2086.22,0,3
2017,28,119,701.60956,5035.0806,0,3
2017,28,121,147.29089,1730.0105,76.77088502894954,3
2017,28,123,221.67488,2290.6404,67.64025756875023,3
2017,28,125,1149.9436,8252.5371,0,3
2017,28,127,330.27795,2720.1543,0,3
2017,28,129,180.3707,1716.6315,0,3
2017,28,131,281.58127,2583.9224,100,1
2017,28,133,550.40222,3133.0588,25.40564169816658,3
2017,28,135,361.06195,2591.1504,0,3
2017,28,137,312.92853,2577.2651,0,3
2017,28,139,218.48969,2271.3823,0,3
2017,28,141,148.39832,1944.5298,15.36361763494025,3
2017,28,143,478.85077,4189.9443,100,1
2017,28,145,168.09077,1747.4436,0,3
2017,28,147,351.74838,2524.312,0,3
2017,28,149,333.5614,3500.2566,100,1
2017,28,151,225.00595,3206.3347,52.58572473432861,3
2017,28,153,234.76474,2440.5752,0,3
2017,28,155,522.27344,3748.0798,0,3
2017,28,157,329.39572,3134.9387,0,3
2017,28,159,263.07135,2734.8459,0,3
2017,28,161,384.09219,3992.9583,0,3
2017,28,163,376.98193,3936.1348,0,3
2017,29,001,216.73169,2778.1062,100,1
2017,29,003,96.838509,803.19,100,1
2017,29,005,208.53081,473.93365,100,1
2017,29,007,163.80017,1801.8018,98.96585365853659,2
2017,29,009,215.87978,3022.3169,100,1
2017,29,011,362.8692,1966.2448,94.22250517268822,2
2017,29,013,342.84314,1910.1261,100,1
2017,29,015,319.80707,1509.9088,100,1
2017,29,017,138.144,950.75574,100,1
2017,29,019,412.29364,2620.729,100,1
2017,29,021,528.82727,6105.6533,99.91115409703322,2
2017,29,023,501.57034,3773.4966,100,1
2017,29,025,384.61539,1439.5604,96.22782645864501,2
2017,29,027,517.40985,2209.5398,99.58806035907038,2
2017,29,029,365.97125,2151.9985,98.93539157628585,2
2017,29,031,383.82312,2553.7034,100,1
2017,29,033,250.11369,1773.5334,93.00640554447128,2
2017,29,035,518.72266,1928.9999,95.05815469670893,2
2017,29,037,228.491,2415.063,99.7607914554314,2
2017,29,039,312.65543,1954.0966,88.12814070351759,2
2017,29,041,347.5936,1229.9465,85.43968692449356,2
2017,29,043,150.99728,1465.493,100,1
2017,29,045,416.48074,1070.9504,98.90142517814728,2
2017,29,047,138.75508,1106.335,99.21237954040029,2
2017,29,049,379.48819,1873.1147,99.79132377145544,2
2017,29,051,322.00031,2428.6907,100,1
2017,29,053,181.36478,1694.6271,97.48365474424482,2
2017,29,055,149.3652,1838.0217,100,1
2017,29,057,487.61203,1396.9425,89.36845819122664,2
2017,29,059,179.93163,1439.453,100,1
2017,29,061,71.761749,657.81604,98.24486301369863,2
2017,29,063,79.440735,492.53256,91.34008132191366,2
2017,29,065,90.439278,1479.3281,100,1
2017,29,067,165.41353,969.9248,100,1
2017,29,069,511.30515,2988.147,94.58844479620103,2
2017,29,071,209.039,2622.6653,99.68100185306197,2
2017,29,073,237.67487,1677.3054,95.3143012138062,2
2017,29,075,105.02626,1440.3601,74.29677858632282,3
2017,29,077,823.65729,5859.1123,100,1
2017,29,079,130.6664,1165.9463,100,1
2017,29,081,105.58424,1184.8898,95.92458794310228,2
2017,29,083,653.83551,3384.2896,85.60222974318137,2
2017,29,085,31.66227,1329.8153,100,1
2017,29,087,181.28258,1359.6193,100,1
2017,29,089,108.49196,1213.1375,100,1
2017,29,091,314.19095,2321.522,100,1
2017,29,093,48.894974,801.87756,98.36940110719678,2
2017,29,095,1394.4871,5140.5435,100,1
2017,29,097,468.31979,4649.0928,99.67877050987309,2
2017,29,099,233.68036,1805.1025,99.54736280011093,2
2017,29,101,150.28665,1979.702,99.02220597642328,2
2017,29,103,25.144581,326.87955,88.24157063593682,2
2017,29,105,200.32164,2858.1101,100,1
2017,29,107,162.37248,1678.8701,85.70328473937174,2
2017,29,109,273.19562,2097.1016,100,1
2017,29,111,170.56285,1304.3042,93.97031539888683,2
2017,29,113,293.68314,987.84332,99.69771767904415,2
2017,29,115,180.4166,1623.7494,96.51868412647715,2
2017,29,117,276.8075,1377.4468,100,1
2017,29,119,424.91678,1975.6439,100,1
2017,29,121,216.37926,1560.5535,100,1
2017,29,123,310.38144,1511.0675,98.35446027871822,2
2017,29,125,157.88879,958.6106,100,1
2017,29,127,352.72754,3904.4492,100,1
2017,29,129,81.566071,326.26428,100,1
2017,29,131,154.59013,1545.9014,98.27455969466862,2
2017,29,133,426.91006,2024.1425,100,1
2017,29,135,18.676462,659.90161,100,1
2017,29,137,429.63306,1149.5587,100,1
2017,29,139,148.62738,1704.8435,98.44577284372332,2
2017,29,141,362.3728,1315.4629,99.29674436903709,2
2017,29,143,159.25378,750.76782,95.86624375479403,2
2017,29,145,262.48071,2412.0776,100,1
2017,29,147,146.84941,1130.2955,100,1
2017,29,149,369.38815,1307.0657,100,1
2017,29,151,36.597862,644.12238,100,1
2017,29,153,261.26715,1404.3109,90.17909860263728,2
2017,29,155,867.70477,4112.6826,86.66611074049366,2
2017,29,157,244.47334,1555.2666,100,1
2017,29,159,432.35114,3343.6721,96.11415672363754,2
2017,29,161,377.70428,2704.2732,100,1
2017,29,163,236.97958,1254.9147,98.78401542746946,2
2017,29,165,98.826927,848.92328,97.16853040259258,2
2017,29,167,298.79852,2547.6504,100,1
2017,29,169,274.68832,1611.6329,100,1
2017,29,171,519.64246,2764.498,10.45413823995589,3
2017,29,173,88.028168,929.18622,100,1
2017,29,175,400.88193,1976.348,97.84904031086863,2
2017,29,177,533.80005,1881.4264,100,1
2017,29,179,111.55379,749.00397,96.98831740251859,2
2017,29,181,634.03125,2049.543,95.74039330136891,2
2017,29,183,129.20224,1269.5194,99.72784794135376,2
2017,29,185,138.85922,1495.407,100,1
2017,29,186,123.29765,790.22583,100,1
2017,29,187,203.88277,2554.5313,100,1
2017,29,189,395.09354,2459.5525,95.22660330189848,2
2017,29,195,167.69638,2308.0317,98.9717558245477,2
2017,29,197,66.548355,732.03192,100,1
2017,29,199,100.74551,906.70966,100,1
2017,29,201,500.76541,2931.9426,90.13023244481263,2
2017,29,203,266.69901,569.76605,100,1
2017,29,205,232.51952,1494.7683,82.39628820960698,2
2017,29,207,139.60298,1321.1208,94.16715986059052,2
2017,29,209,293.38464,1495.3153,99.45923327002929,2
2017,29,211,192.64729,963.23645,100,1
2017,29,213,334.20648,3578.7192,100,1
2017,29,215,170.97339,1488.2456,100,1
2017,29,217,773.1076,4433.1357,97.49988206990896,2
2017,29,219,386.93161,1547.7264,96.59969088098919,2
2017,29,221,339.70105,1974.2627,98.25263491560345,2
2017,29,223,300.84235,2504.5127,95.19860323003056,2
2017,29,225,90.521141,1518.1689,100,1
2017,29,227,0,340.30142,100,1
2017,29,229,261.8515,1882.0577,96.64739884393063,2
2017,29,510,2093.4724,6091.5151,100,1
2017,30,001,286.19885,296.7988,100,1
2017,30,003,980.53894,4169.1616,77.65803348977344,3
2017,30,005,611.21051,1788.9088,88.90681726502622,2
2017,30,007,370.61993,673.85443,100,1
2017,30,009,327.22513,1533.2834,94.17875694071289,2
2017,30,011,1309.329,3436.9885,77.21761327377153,3
2017,30,013,355.15714,3928.7727,99.28784969496634,2
2017,30,015,34.692108,485.68951,100,1
2017,30,017,119.44373,1868.4413,100,1
2017,30,019,57.570522,0,80.34188034188034,2
2017,30,021,178.77095,1743.0167,100,1
2017,30,023,549.0885,2372.0623,100,1
2017,30,025,132.93452,166.16817,100,1
2017,30,027,283.41156,1080.5066,100,1
2017,30,029,281,2134,100,1
2017,30,031,255.07838,1730.8228,98.20539390549202,2
2017,30,033,77.339523,154.67905,100,1
2017,30,035,960.41058,1488.2698,100,1
2017,30,037,486.61801,1094.8905,100,1
2017,30,039,89.33889,744.49078,100,1
2017,30,041,1281.6619,4367.3691,100,1
2017,30,043,386.8472,1379.1943,91.37402238920411,2
2017,30,045,101.98878,152.98317,100,1
2017,30,047,478.97467,2279.2588,100,1
2017,30,049,473.63995,2661.8269,100,1
2017,30,051,82.406265,0,100,1
2017,30,053,159.46503,1157.4073,100,1
2017,30,055,116.41444,349.24332,100,1
2017,30,057,61.162079,868.50153,100,1
2017,30,059,162.07455,918.42249,100,1
2017,30,061,70.505287,0,100,1
2017,30,063,401.05243,3214.3799,100,1
2017,30,065,754.47296,3298.1245,71.31542164932443,3
2017,30,067,244.60344,1467.6206,100,1
2017,30,069,4971.3193,23900.574,0,3
2017,30,071,655.4989,2184.9963,67.90082644628099,3
2017,30,073,436.24161,1728.1879,92.4390243902439,2
2017,30,075,57.077625,342.46576,100,1
2017,30,077,220.75055,1324.5033,100,1
2017,30,079,360.6853,360.6853,100,1
2017,30,081,230.24693,1111.2938,97.75356128644979,2
2017,30,083,588.82147,1666.8176,100,1
2017,30,085,1721.0308,2829.3386,85.57541314589098,2
2017,30,087,940.74396,973.18341,100,1
2017,30,089,358.63718,1033.2167,100,1
2017,30,091,490.05478,1931.3923,65.62999822285408,3
2017,30,093,991.27216,8982.1396,50.48264380740979,3
2017,30,095,180.48625,775.02917,100,1
2017,30,097,216.74342,975.34546,100,1
2017,30,099,460.14792,1331.1422,78.17147290831501,3
2017,30,101,900.5321,4686.8604,60.65917787927416,3
2017,30,103,0,0,100,1
2017,30,105,511.23367,1506.7941,96.81055463045985,2
2017,30,107,93.457947,280.37384,100,1
2017,30,109,1470.5883,4509.8037,62.63425664217072,3
2017,30,111,419.54962,4512.5171,100,1
2017,31,001,208.34648,2964.2024,100,1
2017,31,003,235.77492,1005.973,90.61075660893346,2
2017,31,005,0,0,100,1
2017,31,007,269.54178,1752.0216,0,3
2017,31,009,414.93774,2697.0955,0,3
2017,31,011,448.43048,1756.3528,55.63718140929536,3
2017,31,013,165.34999,1212.5667,100,1
2017,31,015,354.07184,1820.9408,0,3
2017,31,017,232.2495,1194.426,0,3
2017,31,019,213.14244,1765.4629,91.95940096155617,2
2017,31,021,275.43994,1239.4797,74.05912228154708,3
2017,31,023,186.26599,1241.7732,74.06687042697045,3
2017,31,025,112.01669,1147.2053,91.76224123850442,2
2017,31,027,246.18991,1301.2896,68.02915082382764,3
2017,31,029,201.46059,805.84235,86.12809538367472,2
2017,31,031,360.94879,790.64972,100,1
2017,31,033,186.02728,1085.1592,100,1
2017,31,035,112.81225,628.52539,75.82513661202186,3
2017,31,037,113.36797,1001.4171,41.4300837263016,3
2017,31,039,143.7735,752.04602,83.04082763716978,2
2017,31,041,64.237862,495.54922,100,1
2017,31,043,292.28177,2521.5496,91.4560715263206,2
2017,31,045,134.98312,1698.5377,90.35256086473382,2
2017,31,047,134.96985,889.9574,100,1
2017,31,049,265.53372,1274.5619,67.58620689655173,3
2017,31,051,52.137642,834.20227,100,1
2017,31,053,152.55946,1778.9523,100,1
