year,state,county,violent_crime_rate,property_crime_rate,crime_rate_quality
2017,05,039,635.73651,3070.4722,2
2017,05,041,663.03979,3374.7024,3
2017,05,043,334.28586,2318.4343,2
2017,05,045,366.34479,2813.4956,2
2017,05,047,553.38177,2079.374,2
2017,05,049,331.81253,763.16882,2
2017,05,051,525.04614,4218.6138,2
2017,05,053,308.28516,2097.4402,2
2017,05,055,457.23926,3711.1846,2
2017,05,057,699.87646,3023.6494,2
2017,05,059,256.1506,1930.0649,2
2017,05,061,185.48746,2018.1035,2
2017,05,063,559.94025,1930.4607,2
2017,05,065,284.96274,2133.5671,2
2017,05,067,309.30844,3069.7402,3
2017,05,069,1280.4746,4305.8672,2
2017,05,071,327.65894,2131.6663,2
2017,05,073,568.34741,3016.6133,3
2017,05,075,199.69743,956.12708,2
2017,05,077,326.93985,2800.7847,2
2017,05,079,212.51649,1487.6155,2
2017,05,081,380.28967,2742.9404,2
2017,05,083,271.61404,2117.6687,2
2017,05,085,371.75232,1709.2375,2
2017,05,087,263.17401,1034.3351,2
2017,05,089,395.66592,2727.0513,2
2017,05,091,600.21826,3805.9294,2
2017,05,093,721.07971,4079.7932,2
2017,05,095,1016.2314,3570.9246,3
2017,05,097,112.12019,953.02167,2
2017,05,099,696.52936,3806.8933,3
2017,05,101,332.14102,677.0567,3
2017,05,103,879.83911,2869.9514,3
2017,05,105,444.53033,2068.0325,2
2017,05,107,877.66528,3682.9636,3
2017,05,109,74.585121,1072.1611,2
2017,05,111,563.05371,2827.689,3
2017,05,113,183.9149,1570.7327,2
2017,05,115,413.56622,2725.7773,2
2017,05,117,145.48982,1212.4152,2
2017,05,119,1194.2958,5491.4761,2
2017,05,121,290.48242,2597.2546,2
2017,05,123,451.21481,3281.9128,3
2017,05,125,323.4917,2791.5825,2
2017,05,127,325.51459,2383.9158,2
2017,05,129,75.585793,655.07684,2
2017,05,131,697.85413,3821.0247,2
2017,05,133,233.71312,1256.208,2
2017,05,135,287.47198,1995.0555,3
2017,05,137,255.24448,1028.9543,3
2017,05,139,656.54388,3008.9482,2
2017,05,141,236.27771,1762.9952,2
2017,05,143,553.88885,3640.5801,3
2017,05,145,358.1553,2450.1367,3
2017,05,147,334.80444,1308.781,2
2017,05,149,459.97305,1649.3983,2
2017,06,001,596.62457,3839.6694,2
2017,06,003,1160.7142,2857.1428,2
2017,06,005,396.10626,2695.0759,2
2017,06,007,401.66772,3174.9631,2
2017,06,009,455.44122,1729.8008,2
2017,06,011,357.71613,1554.6893,2
2017,06,013,333.7868,2591.4231,2
2017,06,015,549.69055,2548.2344,2
2017,06,017,155.56625,1552.4878,2
2017,06,019,582.96393,3081.0054,2
2017,06,021,459.17279,2089.4141,2
2017,06,023,500.16818,3354.9292,2
2017,06,025,355.52151,2713.4497,2
2017,06,027,710.08545,2851.4368,2
2017,06,029,574.95135,3371.5552,2
2017,06,031,502.32843,1955.3501,2
2017,06,033,616.3808,2534.01,2
2017,06,035,866.41211,1918.9424,2
2017,06,037,578.6192,2447.354,2
2017,06,039,567.91382,2220.6641,2
2017,06,041,214.9796,1944.7798,2
2017,06,043,614.71912,1650.6346,2
2017,06,045,566.9295,1670.1129,2
2017,06,047,571.01361,2621.4551,2
2017,06,049,654.70142,2020.5441,2
2017,06,051,303.50085,1489.2716,2
2017,06,053,411.5029,2293.4094,2
2017,06,055,423.48535,1578.3164,2
2017,06,057,280.52176,1768.2891,2
2017,06,059,239.06093,2056.7014,2
2017,06,061,186.96623,1855.4197,2
2017,06,063,880.37561,2667.8049,2
2017,06,065,302.44305,2555.2292,2
2017,06,067,484.24979,2390.4116,2
2017,06,069,334.93616,1246.8911,2
2017,06,071,473.57843,2410.6287,2
2017,06,073,338.19849,1701.6885,2
2017,06,075,724.81549,6247.7739,2
2017,06,077,803.70367,2917.9365,2
2017,06,079,292.51425,2050.7754,2
2017,06,081,288.30322,2221.9053,2
2017,06,083,341.84982,1950.6862,2
2017,06,085,309.31509,2319.4248,2
2017,06,087,382.75153,3242.877,2
2017,06,089,680.85437,3137.488,2
2017,06,091,800.26678,7469.1563,2
2017,06,093,401.34085,1824.2766,2
2017,06,095,474.11877,2694.7546,2
2017,06,097,401.61279,1504.511,2
2017,06,099,602.30078,3064.251,2
2017,06,101,376.62445,3075.0767,2
2017,06,103,458.34247,3158.3394,2
2017,06,105,605.86987,1998.5837,2
2017,06,107,358.45535,2533.9456,2
2017,06,109,379.73749,2071.9658,2
2017,06,111,262.10953,1871.2913,2
2017,06,113,259.22342,2581.2813,2
2017,06,115,421.90805,2689.8262,2
2017,08,001,408.61185,3268.4973,2
2017,08,003,290.0127,4688.5386,2
2017,08,005,454.86212,3143.1362,2
2017,08,007,277.88208,1441.9827,2
2017,08,009,421.11172,4126.895,3
2017,08,011,252.61031,2677.6692,3
2017,08,013,217.04485,1863.485,2
2017,08,014,122.91304,2619.2183,2
2017,08,015,61.106018,1461.4523,2
2017,08,017,325.20325,2818.4282,3
2017,08,019,396.90829,2548.5691,2
2017,08,021,293.25513,3690.1272,3
2017,08,023,370.76273,3177.9661,3
2017,08,025,172.11703,1858.864,2
2017,08,027,266.72137,3057.0374,2
2017,08,029,117.77022,2401.2039,2
2017,08,031,678.66272,3698.7261,2
2017,08,033,532.17224,3580.0676,3
2017,08,035,132.71736,1507.6096,2
2017,08,037,169.79478,1416.7823,2
2017,08,039,116.99555,214.49185,2
2017,08,041,438.33807,2646.332,2
2017,08,043,250.21552,1944.9526,2
2017,08,045,248.65523,2065.3608,2
2017,08,047,382.50458,5903.875,2
2017,08,049,117.4858,1520.7885,2
2017,08,051,212.5273,1121.6719,2
2017,08,053,125.94459,881.61206,2
2017,08,055,450.31522,4578.2046,3
2017,08,057,0,505.41516,2
2017,08,059,277.05603,2863.4924,2
2017,08,061,1017.4418,8720.9307,3
2017,08,063,293.37805,2780.1062,2
2017,08,065,154.28131,1054.2556,2
2017,08,067,206.87546,1888.8629,2
2017,08,069,247.11026,2323.1272,2
2017,08,071,287.96179,3722.4329,3
2017,08,073,126.21709,613.05444,2
2017,08,075,324.26013,2831.5674,2
2017,08,077,407.6087,2968.6841,2
2017,08,079,652.74152,6266.3184,3
2017,08,081,220.85143,2292.2854,2
2017,08,083,244.83549,1943.3818,2
2017,08,085,148.38216,3247.6545,2
2017,08,087,280.22134,1883.5131,2
2017,08,089,294.66333,2957.5466,2
2017,08,091,292.03171,2941.1765,3
2017,08,093,117.28568,820.99969,2
2017,08,095,69.897484,559.17987,2
2017,08,097,50.307434,1928.4517,2
2017,08,099,173.98509,1458.1608,2
2017,08,101,721.42963,4807.9292,2
2017,08,103,93.457947,887.85046,2
2017,08,105,150.42917,2805.0615,2
2017,08,107,118.95321,1689.1356,2
2017,08,109,90.552368,1841.2316,2
2017,08,111,559.44055,7412.5874,3
2017,08,113,87.862434,1380.6953,2
2017,08,115,298.63483,2645.0513,3
2017,08,117,238.67909,2089.2595,2
2017,08,119,215.04504,1679.7858,2
2017,08,121,344.26892,3948.9673,3
2017,08,123,256.70233,1797.2445,2
2017,08,125,29.776674,297.76675,2
2017,09,001,241.91486,1416.8546,2
2017,09,003,265.58319,2315.1975,2
2017,09,005,68.614586,840.39148,2
2017,09,007,56.300102,949.1463,2
2017,09,009,325.30057,2568.7007,2
2017,09,011,150.16745,1305.7877,2
2017,09,013,34.992508,583.64862,3
2017,09,015,66.174515,443.45517,2
2017,10,001,415.10202,2220.8523,2
2017,10,003,517.5127,2633.4734,2
2017,10,005,370.13696,2414.3225,2
2017,11,001,1004.9397,4283.8906,2
2017,12,001,634.96466,2967.2891,2
2017,12,003,392.46191,1633.4901,2
2017,12,005,526.79462,3961.5828,2
2017,12,007,392.04083,1727.1987,2
2017,12,009,471.34744,2521.208,2
2017,12,011,389.7973,2964.908,2
2017,12,013,269.28122,1256.6458,2
2017,12,015,206.55595,1262.9578,2
2017,12,017,301.4137,1578.474,2
2017,12,019,279.41385,1560.0999,2
2017,12,021,268.71915,1199.0453,2
2017,12,023,548.75598,2894.616,2
2017,12,027,423.20004,2208.2361,2
2017,12,029,605.76984,2123.1931,2
2017,12,031,632.34729,3602.2791,2
2017,12,033,554.68372,3274.8347,2
2017,12,035,238.89241,1645.1,2
2017,12,037,213.18326,1355.8455,2
2017,12,039,501.40002,2192.2686,2
2017,12,041,174.7168,839.76782,2
2017,12,043,269.01266,1868.5474,2
2017,12,045,309.40594,1930.6931,2
2017,12,047,549.91541,2319.5149,2
2017,12,049,284.55728,2006.4938,2
2017,12,051,418.86633,2480.9775,2
2017,12,053,274.45285,1741.5962,2
2017,12,055,385.87521,3087.0017,2
2017,12,057,292.99301,1624.702,2
2017,12,059,373.24881,1446.9783,2
2017,12,061,296.01706,1868.0813,2
2017,12,063,585.55762,2747.7756,2
2017,12,065,834.276,1668.552,2
2017,12,067,485.14969,1348.9528,2
2017,12,069,328.30756,2068.1064,2
2017,12,071,310.73126,1524.3011,2
2017,12,073,653.47992,4109.3105,2
2017,12,075,1189.4437,2520.1338,2
2017,12,077,145.59573,837.17542,2
2017,12,079,1230.4189,2959.51,2
2017,12,081,489.66339,1791.6285,2
2017,12,083,391.6998,2277.6724,2
2017,12,085,240.74086,1812.7474,2
2017,12,086,525.47498,3369.145,2
2017,12,087,386.94766,2490.4885,2
2017,12,089,281.66971,1661.005,2
2017,12,091,377.39566,2518.5989,2
2017,12,093,326.88379,2968.3933,2
2017,12,095,533.59033,3383.9768,2
2017,12,097,362.59866,2092.396,2
2017,12,099,426.40112,2710.6006,2
2017,12,101,315.80368,1768.3104,2
2017,12,103,411.27631,3051.0891,2
2017,12,105,297.45819,2045.0615,2
2017,12,107,359.35968,2410.7046,2
2017,12,109,178.41615,1419.1262,2
2017,12,111,229.97964,1615.5991,2
2017,12,113,158.37312,1128.6953,2
2017,12,115,231.67645,1799.4889,2
2017,12,117,324.42902,2023.3044,2
2017,12,119,269.2446,1156.074,2
2017,12,121,441.27631,1353.2473,2
2017,12,123,1222.9194,2276.3706,2
2017,12,125,199.78088,721.789,2
2017,12,127,379.80887,2678.1538,2
2017,12,129,292.65256,1827.5219,2
2017,12,131,266.17526,1908.5645,2
2017,12,133,240.15956,1591.5659,2
2017,13,001,394.14719,3676.9072,2
2017,13,003,431.55118,3536.3223,3
2017,13,005,353.38812,3180.4929,2
2017,13,007,375,3468.75,3
2017,13,009,572.30658,3073.0859,2
2017,13,011,241.49405,2575.9365,2
2017,13,013,504.67361,2309.6091,2
2017,13,015,194.18585,1936.1471,3
2017,13,017,411.8616,4036.2439,2
2017,13,019,244.97029,2272.4905,2
2017,13,021,1118.656,8903.4551,3
2017,13,023,350.74045,2268.1216,2
2017,13,025,160.16229,2295.6597,2
2017,13,027,577.40424,3169.3079,2
2017,13,029,291.41931,1489.4766,2
2017,13,031,236.37868,2265.2957,2
2017,13,033,448.45041,2379.8953,2
2017,13,035,394.86264,2610.2498,2
2017,13,037,325.32919,604.1828,2
2017,13,039,265.81705,2428.1729,3
2017,13,043,250.06946,2333.9817,2
2017,13,045,337.82635,2852.0015,2
2017,13,047,222.38918,2479.3389,2
2017,13,049,267.4007,1494.2981,2
2017,13,051,464.37018,3592.7588,2
2017,13,053,396.40335,2475.104,3
2017,13,055,197.81995,1727.8966,2
2017,13,057,96.537186,1219.8423,2
2017,13,059,421.83466,3348.7061,2
2017,13,061,438.89264,2329.5071,3
2017,13,063,643.86487,4220.541,2
2017,13,065,490.56042,2452.8022,2
2017,13,067,249.94905,2341.5027,2
2017,13,069,474.26419,3584.8794,3
2017,13,071,233.44606,2417.3667,3
2017,13,073,50.13887,1485.694,2
2017,13,075,457.25531,3536.4937,2
2017,13,077,243.86154,1655.3237,2
2017,13,079,162.66776,2480.6831,2
2017,13,081,281.49191,4213.582,2
2017,13,083,36.843719,288.60916,2
2017,13,085,233.80779,2637.5159,2
2017,13,087,366.82138,2698.7573,2
2017,13,089,487.08734,3849.968,2
2017,13,091,337.67487,3936.3242,2
2017,13,093,363.9805,3290.3835,3
2017,13,095,978.74908,5119.4385,2
2017,13,097,300.94104,2866.2375,2
2017,13,099,709.01318,2204.7397,2
2017,13,101,50.813007,1143.2927,2
2017,13,103,121.70318,1535.4607,2
2017,13,105,261.6568,2956.7219,2
2017,13,107,412.78296,3191.3005,2
2017,13,109,120.64965,1076.5662,2
2017,13,111,130.32146,1251.8759,2
2017,13,113,98.623711,1321.2023,2
2017,13,115,312.45837,2484.3003,2
2017,13,117,60.096416,902.32361,2
2017,13,119,302.36633,2546.0122,2
2017,13,121,689.53729,4417.0332,2
2017,13,123,215.16594,1991.9149,2
2017,13,125,195.95036,1926.8452,2
2017,13,127,419.78378,3266.8088,2
2017,13,129,289.0224,1972.359,2
2017,13,131,253.83778,2127.4023,2
2017,13,133,225.68138,2193.1602,2
2017,13,135,218.63387,2163.9536,2
2017,13,137,175.0174,1395.6515,2
2017,13,139,213.71059,1674.0663,2
2017,13,141,292.02197,1366.6627,2
2017,13,143,440.93518,2690.0464,2
2017,13,145,70.765152,778.41663,2
2017,13,147,267.50406,1930.6815,2
2017,13,149,119.35209,1236.1466,2
2017,13,151,255.07832,2861.217,2
2017,13,153,357.70367,3964.0603,2
2017,13,155,212.53986,1997.8746,2
2017,13,157,222.15968,1969.8159,2
2017,13,159,587.2243,2971.9277,2
2017,13,161,133.11148,2628.9517,2
2017,13,163,472.9039,2517.8936,2
2017,13,165,707.19745,3798.3347,3
2017,13,167,612.99548,5067.4297,3
2017,13,169,119.42396,1359.3256,2
2017,13,171,204.31206,2699.0698,2
2017,13,173,508.39328,1851.319,2
2017,13,175,382.4213,2767.8005,2
2017,13,177,261.28265,2694.2654,2
2017,13,179,531.06573,2612.9736,2
2017,13,181,368.02029,2195.4314,2
2017,13,183,136.74135,1120.2272,2
2017,13,185,258.89911,3951.0256,2
2017,13,187,100.38634,1858.6682,2
2017,13,189,269.79254,1921.1089,3
2017,13,191,212.67546,2842.762,2
2017,13,193,285.41385,1667.4177,2
2017,13,195,191.11324,1859.9413,2
2017,13,197,82.84024,840.23669,2
2017,13,199,394.31802,1938.3344,2
2017,13,201,222.679,1575.8822,2
2017,13,205,237.75345,2364.0769,2
2017,13,207,213.91953,2212.9607,2
2017,13,209,487.21072,3886.6128,3
2017,13,211,331.30566,2558.1143,3
2017,13,213,128.19868,477.60294,2
2017,13,215,675.05591,4579.5586,2
2017,13,217,403.41235,2388.0901,2
2017,13,219,92.037445,1327.9689,2
2017,13,221,215.09712,1451.9056,2
2017,13,223,130.45251,1949.2615,2
2017,13,225,416.98956,2970.5894,2
2017,13,227,265.92377,2200.2026,2
2017,13,229,481.69058,2325.5813,2
2017,13,231,104.29818,1257.0676,2
2017,13,233,258.99963,3248.1882,2
2017,13,235,696.36639,3785.3762,3
2017,13,237,372.75656,2374.5974,2
2017,13,239,212.0441,339.27057,2
2017,13,241,114.44405,1800.9878,2
2017,13,243,197.87985,1978.7986,2
2017,13,245,434.09317,4510.9019,2
2017,13,247,311.14359,2739.3923,2
2017,13,249,153.46249,671.39844,2
2017,13,251,415.68121,2924.1023,2
2017,13,253,494.45248,1471.2976,2
2017,13,255,538.39093,3725.9102,2
2017,13,257,208.57474,3352.6458,2
2017,13,259,0,33.416874,3
2017,13,261,398.70004,3300.1641,2
2017,13,263,256.04095,1616.2585,2
2017,13,265,614.25061,3931.2039,3
2017,13,267,228.94135,2636.7727,2
2017,13,269,196.51192,1129.9435,2
2017,13,271,281.44348,2551.7544,3
2017,13,273,412.41837,2600.5271,2
2017,13,275,241.18448,3758.4583,2
2017,13,277,689.68915,4475.5898,2
2017,13,279,455.57242,3892.7368,3
2017,13,281,382.40918,1833.8258,2
2017,13,283,356.0831,3738.8723,3
2017,13,285,292.32224,3506.4338,2
2017,13,287,602.93933,2750.9106,3
2017,13,289,207.97652,1614.8765,2
2017,13,291,63.941345,980.43396,2
2017,13,293,352.01837,3294.4329,2
2017,13,295,413.40897,2390.519,2
2017,13,297,227.07423,1830.786,2
2017,13,299,401.43848,3493.0725,2
2017,13,301,471.43127,1923.4396,2
2017,13,303,270.76257,2264.5596,2
2017,13,305,670.7583,5097.7632,2
2017,13,307,0,115.16315,2
2017,13,309,100.60362,792.25354,2
2017,13,311,196.92392,1548.2294,2
2017,13,313,245.56174,2255.9192,2
2017,13,315,261.36365,1738.6364,3
2017,13,317,454.91306,2658.7141,3
2017,13,319,346.02075,1674.2939,2
2017,13,321,550.33362,2181.8535,2
2017,15,001,253.51704,2681.3918,2
2017,15,003,246.80119,2779.2444,2
2017,15,005,,,
2017,15,007,253.60661,2512.5071,3
2017,15,009,268.25455,3445.8079,3
2017,16,001,247.78427,1829.0508,2
2017,16,003,506.39017,1639.7396,2
2017,16,005,306.09015,2261.0796,2
2017,16,007,49.76775,1725.282,2
2017,16,009,642.42163,1981.7073,3
2017,16,011,333.13736,1659.1548,2
2017,16,013,122.59354,508.53613,2
2017,16,015,137.17421,823.04529,2
2017,16,017,57.392101,1377.4105,2
2017,16,019,322.87622,1732.1873,2
2017,16,021,159.36923,914.27612,3
2017,16,023,345.88779,1460.415,3
2017,16,025,0,725.95282,2
2017,16,027,230.27333,1886.0262,2
2017,16,029,156.38329,995.16632,2
2017,16,031,338.06625,2767.9175,3
2017,16,033,0,1030.9279,2
2017,16,035,526.56213,2574.3037,2
2017,16,037,23.969318,719.07959,2
2017,16,039,208.77605,1271.297,2
2017,16,041,81.097023,840.46002,2
2017,16,043,99.282112,778.98273,2
2017,16,045,184.13028,632.94781,2
2017,16,047,191.74821,733.9328,2
2017,16,049,177.16415,879.71167,2
2017,16,051,66.793221,671.44763,2
2017,16,053,232.78453,1532.1454,2
2017,16,055,246.1351,2010.9492,2
2017,16,057,147.45888,2077.1362,2
2017,16,059,165.07936,926.98413,3
2017,16,061,128.63391,694.62311,2
2017,16,063,413.68936,2012.0345,3
2017,16,065,79.200836,654.04565,2
2017,16,067,159.19727,1138.5016,2
2017,16,069,178.28401,2656.927,2
2017,16,071,316.24124,2191.1001,3
2017,16,073,300.99759,1074.9915,2
2017,16,075,185.22507,1240.5773,2
2017,16,077,210.52632,947.36841,2
2017,16,079,438.52655,1921.5436,2
2017,16,081,184.51805,738.0722,2
2017,16,083,339.50473,1896.0575,2
2017,16,085,196.50043,1235.1455,2
2017,16,087,256.8916,553.30499,3
2017,17,001,416.70441,2152.9729,2
2017,17,003,965.9541,2596.9912,3
2017,17,005,70.804817,1097.4746,2
2017,17,007,188.73918,945.56464,2
2017,17,009,89.33889,565.81299,3
2017,17,011,153.41576,1449.9293,2
2017,17,013,165.52866,2069.1082,3
2017,17,015,227.30403,1556.6882,2
2017,17,017,535.78571,1719.3123,2
2017,17,019,456.06714,2551.1106,2
2017,17,021,117.81766,1422.8748,3
2017,17,023,126.84721,1160.652,2
2017,17,025,45.218178,1213.3545,2
2017,17,027,116.97772,752.37946,2
2017,17,029,292.42578,1083.1298,2
2017,17,031,670.7395,2534.1458,2
2017,17,033,210.95934,1060.0707,2
2017,17,035,73.340668,595.89294,2
2017,17,037,286.44266,1868.561,2
2017,17,039,106.63656,1160.4567,3
2017,17,041,197.48836,911.48468,3
2017,17,043,82.461769,1181.2352,2
2017,17,045,317.40536,1177.2853,2
2017,17,047,354.60992,2065.9883,3
2017,17,049,99.613266,1634.8295,2
2017,17,051,114.76313,1285.347,3
2017,17,053,399.09637,1378.0121,2
2017,17,055,186.98291,1923.6188,3
2017,17,057,213.61435,1640.5582,2
2017,17,059,295.2756,2578.7402,3
2017,17,061,166.99559,1184.1506,2
2017,17,063,171.98434,1585.4189,3
2017,17,065,353.91751,2221.1375,3
2017,17,067,210.8768,1842.3973,3
2017,17,069,543.74689,1334.6515,3
2017,17,071,338.48419,1972.0382,3
2017,17,073,164.20694,1558.9523,2
2017,17,075,168.60382,1682.4508,2
2017,17,077,391.18799,2643.9502,2
2017,17,079,0,396.74252,2
2017,17,081,602.42542,1671.0757,2
2017,17,083,159.51871,1184.9961,2
2017,17,085,125.03473,991.01605,2
2017,17,087,395.34885,736.43408,2
2017,17,089,203.49115,1413.4031,2
2017,17,091,342.13766,2061.9497,2
2017,17,093,89.527641,617.97839,2
2017,17,095,310.04385,1814.8427,2
2017,17,097,161.90016,1367.4095,2
2017,17,099,168.07944,1599.026,2
2017,17,101,235.03217,1212.2711,3
2017,17,103,191.82701,1488.1125,2
2017,17,105,219.07005,1103.5653,2
2017,17,107,229.09898,1323.3031,2
2017,17,109,269.27942,1557.2787,2
2017,17,111,109.66544,1005.7518,2
2017,17,113,314.00546,1639.6772,2
2017,17,115,486.76288,2719.2559,2
2017,17,117,217.84096,1573.2958,2
2017,17,119,308.935,2121.856,2
2017,17,121,701.80994,2933.8821,2
2017,17,123,161.97783,852.51489,2
2017,17,125,306.23404,1582.2092,3
2017,17,127,411.32181,3430.0056,2
2017,17,129,106.16578,702.32745,3
2017,17,131,179.28032,1267.7679,3
2017,17,133,167.17014,1322.697,3
2017,17,135,173.67142,2007.6416,2
2017,17,137,343.21558,2742.7659,2
2017,17,139,245.09804,891.88452,3
2017,17,141,109.66845,963.51569,3
2017,17,143,576.46808,3418.9202,2
2017,17,145,197.32205,949.02515,2
2017,17,147,127.69839,851.32257,3
2017,17,149,63.20713,815.37195,2
2017,17,151,462.42773,2566.4739,3
2017,17,153,417.49863,2432.3833,3
2017,17,155,87.305748,715.9071,3
2017,17,157,135.70613,690.86761,3
2017,17,159,339.60129,2754.5437,2
2017,17,161,400.53036,2629.689,2
2017,17,163,547.85333,2237.1313,2
2017,17,165,535.22528,2759.1072,2
2017,17,167,860.26105,3446.6436,2
2017,17,169,85.287849,454.8685,2
2017,17,171,119.95202,1259.4962,3
2017,17,173,87.48101,630.78412,3
2017,17,175,276.03976,2171.5127,3
2017,17,177,197.54073,2530.2969,2
2017,17,179,261.37231,1493.3422,3
2017,17,181,258.82352,1576.4706,2
2017,17,183,897.20056,3432.2095,2
2017,17,185,235.0074,1967.099,2
2017,17,187,308.73187,1642.6865,3
2017,17,189,349.25162,1454.0271,3
2017,17,191,163.68596,1327.675,3
2017,17,193,480.70026,1987.3727,3
2017,17,195,172.85007,1728.5006,2
2017,17,197,172.66743,1089.9993,2
2017,17,199,154.46768,1861.0385,3
2017,17,201,936.51898,2699.6467,2
2017,17,203,167.84589,1115.5297,2
2017,18,001,61.987545,631.14594,3
2017,18,003,311.09454,2563.0435,2
2017,18,005,130.42418,3050.9507,2
2017,18,007,185.7657,1451.2946,3
2017,18,009,133.60054,993.65399,3
2017,18,011,142.6945,1363.1879,3
2017,18,013,246.09245,1543.0662,2
2017,18,015,189.63022,1716.6526,3
2017,18,017,89.487816,1931.884,3
2017,18,019,301.77905,2924.6064,2
2017,18,021,156.5005,1332.1627,3
2017,18,023,99.019089,2153.6653,2
2017,18,025,321.78687,1003.2179,2
2017,18,027,72.479088,1247.2443,2
2017,18,029,289.4996,1917.9349,3
2017,18,031,201.96732,1963.571,3
2017,18,033,109.72079,1624.8015,3
2017,18,035,281.28906,2673.9824,2
2017,18,037,162.13168,744.86584,3
2017,18,039,373.60022,2104.0618,3
2017,18,041,228.3597,2257.7449,3
2017,18,043,162.18811,1830.7794,3
2017,18,045,236.29204,2114.5107,3
2017,18,047,84.000175,1242.3184,2
2017,18,049,134.60292,1066.8528,3
2017,18,051,157.85085,1250.8936,3
2017,18,053,209.05084,2204.8096,2
2017,18,055,96.34211,1783.8829,2
2017,18,057,59.305569,1017.1523,2
2017,18,059,210.7088,1088.2177,2
2017,18,061,210.53687,1731.9164,3
2017,18,063,188.77722,1468.0636,3
2017,18,065,111.39533,1089.1987,3
2017,18,067,586.42834,2356.6406,2
2017,18,069,90.816521,941.18939,2
2017,18,071,221.03728,2677.5134,2
2017,18,073,257.1232,2036.057,3
2017,18,075,124.13464,1131.5349,2
2017,18,077,190.0963,1651.6564,3
2017,18,079,180.98892,1498.5883,2
2017,18,081,341.78705,2610.1873,2
2017,18,083,127.9727,3316.6257,3
2017,18,085,204.52995,1475.8983,2
2017,18,087,104.31773,463.06897,2
2017,18,089,338.72827,2803.7229,2
2017,18,091,308.10059,1885.8665,2
2017,18,093,218.98129,1648.9292,2
2017,18,095,248.6525,2539.0354,2
2017,18,097,1257.5757,4304.4707,2
2017,18,099,103.23025,1114.0264,3
2017,18,101,293.68576,2124.3269,3
2017,18,103,203.65462,1950.0627,2
2017,18,105,354.45554,2630.1824,2
2017,18,107,225.82738,1261.5186,3
2017,18,109,176.43768,1879.1331,3
2017,18,111,169.85138,1450.8138,3
2017,18,113,168.59142,1135.8846,2
2017,18,115,68.634178,360.32944,3
2017,18,117,175.02316,1106.7642,3
2017,18,119,153.55823,1511.5889,3
2017,18,121,142.12958,1255.4779,3
2017,18,123,136.2612,1624.6528,3
2017,18,125,218.35828,1455.7218,3
2017,18,127,134.79489,1329.5409,2
2017,18,129,148.46649,1379.1757,3
2017,18,131,71.804688,566.45923,3
2017,18,133,310.32837,2647.0745,3
2017,18,135,168.5258,1532.7822,3
2017,18,137,133.60522,734.8288,3
2017,18,139,102.13277,1814.3586,3
2017,18,141,487.73453,3299.5112,2
2017,18,143,142.4382,2982.8237,3
2017,18,145,601.41907,1696.137,2
2017,18,147,73.551041,392.27225,3
2017,18,149,131.04442,3079.5439,2
2017,18,151,144.99478,1896.5317,3
2017,18,153,207.26888,1682.252,3
2017,18,155,102.84219,682.49811,3
2017,18,157,260.77328,2173.8103,2
2017,18,159,112.3744,971.70807,3
2017,18,161,83.333336,291.66666,3
2017,18,163,503.25961,3678.6406,2
2017,18,165,296.6785,2334.7307,3
2017,18,167,230.66335,4068.2317,3
2017,18,169,194.00185,2162.6436,3
2017,18,171,121.93635,877.94171,3
2017,18,173,195.10635,1217.0159,2
2017,18,175,168.90071,1286.5203,3
2017,18,177,182.82088,1950.593,3
2017,18,179,35.734707,1611.6353,2
2017,18,181,107.51799,318.41867,2
2017,18,183,85.910652,921.31769,3
2017,19,001,56.705414,552.87781,2
2017,19,003,135.64839,461.20456,3
2017,19,005,0,352.92422,3
2017,19,007,291.45078,3359.7798,2
2017,19,009,197.20329,645.39264,2
2017,19,011,194.99258,772.17065,2
2017,19,013,368.64484,2345.3049,2
2017,19,015,404.01752,1287.5698,2
2017,19,017,248.88603,1694.0308,3
2017,19,019,80.181114,1127.2522,2
2017,19,021,407.75732,1546.4943,2
2017,19,023,54.772011,390.25058,2
2017,19,025,71.824341,369.38232,2
2017,19,027,24.606298,841.53546,2
2017,19,029,296.69077,1376.9495,2
2017,19,031,113.25028,523.10846,2
2017,19,033,190.67107,2518.2532,2
2017,19,035,220.92612,866.0304,2
2017,19,037,133.2778,466.47229,2
2017,19,039,128.01366,1365.479,2
2017,19,041,148.423,1669.7588,2
2017,19,043,85.048477,532.97046,2
2017,19,045,799.82983,3299.2981,2
2017,19,047,111.39775,463.18011,2
2017,19,049,108.90125,1246.0594,2
2017,19,051,89.225967,167.29869,2
2017,19,053,188.67924,968.55347,3
2017,19,055,198.21605,1142.6572,2
2017,19,057,624.09619,3452.825,2
2017,19,059,174.42874,767.48651,2
2017,19,061,193.73254,1863.13,2
2017,19,063,434.69043,1113.2316,2
2017,19,065,212.16408,1333.6028,2
2017,19,067,101.62601,1155.996,2
2017,19,069,68.870522,118.06375,2
2017,19,071,302.24524,849.16522,2
2017,19,073,178.15388,1848.3466,2
2017,19,075,137.84157,591.9079,2
2017,19,077,56.232426,506.09186,2
2017,19,079,132.31889,913.00031,2
2017,19,081,213.53635,1225.5129,3
2017,19,083,164.24214,1126.2318,3
2017,19,085,120.26033,481.04132,2
2017,19,087,176.20702,1752.0012,2
2017,19,089,10.836584,910.27307,2
2017,19,091,52.279381,920.11713,2
2017,19,093,131.09978,335.03278,2
2017,19,095,155.25058,589.95221,2
2017,19,097,92.946404,1017.2467,2
