year,state,county,share_black_nh_exposure,share_black_nh_exposure_quality,share_hispanic_exposure,share_hispanic_exposure_quality,share_other_nh_exposure,share_other_nh_exposure_quality,share_white_nh_exposure,share_white_nh_exposure_quality
2016,18,123,0.9381584253319347,2,0.9830759912104394,2,0.9858160322610239,2,0.054776155529548065,1
2016,18,125,0.9855798863585131,2,0.9898825217410285,3,0.9660368888653725,2,0.030556721123011152,1
2016,18,145,0.9685165612614342,2,0.8923829104509231,1,0.9689237487143177,1,0.06651471588642173,1
2016,18,137,0.9922811948244756,3,0.9767102285320428,1,0.9683239433098757,2,0.04122087640345311,1
2016,18,147,0.9809152021782014,2,0.962427623856711,2,0.9830646298095073,2,0.04662748077211238,1
2016,18,153,0.8379022513682169,1,0.9763935617460017,2,0.9808093951855164,2,0.06956486251570565,1
2016,18,043,0.8755792206851482,1,0.9467845610039952,1,0.9492970659080601,1,0.10533271912799055,1
2016,18,077,0.9658961247855932,1,0.9543135346960516,2,0.9644503160184137,2,0.06616135165443655,1
2016,18,079,0.9791743523694132,2,0.9720436517064855,2,0.9806928045374134,2,0.04482144009939672,1
2016,18,157,0.894817035465972,1,0.8701423387282623,1,0.7868311719172196,1,0.2022007772023118,1
2016,18,113,0.9889197974703108,3,0.673060756599729,1,0.9741662549036325,1,0.09569007416580803,1
2016,18,001,0.9762117474881931,2,0.9361299131031368,1,0.9819092667687362,2,0.06119737275797297,1
2016,18,019,0.8314638546123602,1,0.9161288472611239,1,0.9424878321502964,1,0.14434432062701438,1
2016,18,173,0.9677385408817535,2,0.9735353874221182,1,0.9533676433912898,1,0.06784331922645737,1
2016,18,057,0.9466262276177065,1,0.9510246482306888,1,0.8832675485548622,1,0.14587766389475665,1
2016,18,159,NA,NA,0.9660615706577691,2,0.97755441578439,2,0.043375904210485705,1
2016,18,063,0.9024992804938731,1,0.9268531245614391,1,0.9356169145579539,1,0.12560333504202403,1
2016,18,169,0.9833271541208458,3,0.9487271577004834,1,0.9749914390978767,1,0.052791625819286606,1
2016,18,177,0.9124078203732671,1,0.9352235480877612,1,0.9452514770955533,1,0.10661512885356386,1
2016,18,081,0.95456903362433565,1,0.9375209628243643,1,0.9255947521439248,1,0.08611216727318388,1
2016,18,021,0.9959718023814845,3,0.9715280403707095,2,0.969541684171821,2,0.03370560535601572,1
2016,18,009,0.9782671689365401,3,0.9799773475545464,2,0.9686203312546856,2,0.040379219524533626,1
2016,18,015,0.9848755420808786,3,0.8610859772540664,1,0.9778735613148997,2,0.052866600054479795,1
2016,18,143,0.993283987586018,3,0.9780197060711181,2,0.9726263319634513,2,0.036515523414581176,1
2016,18,041,0.9398422162873598,1,0.9828931957066596,2,0.9824858442307214,2,0.03956567284602153,1
2016,18,103,0.8836904385452609,1,0.9296535717499925,1,0.9679300015190215,1,0.09904193567145672,1
2016,18,131,NA,NA,0.9698853289659193,2,0.974338535189597,2,0.051970450457923825,1
2016,18,091,0.6901453547991575,1,0.9181533290784217,1,0.9499023586809701,1,0.1636222527612112,1
2016,18,067,0.8122235157138217,1,0.9567431090222683,1,0.9379293164483371,1,0.12579514595029,1
2016,18,181,0.9862756292163293,2,0.8440519434614027,1,0.9816413468746095,1,0.09110782879993833,1
2016,18,161,NA,NA,NA,NA,0.9576472703507072,2,0.03816502841757974,1
2016,18,175,NA,NA,0.9810784478409205,2,0.977222655826681,2,0.029779856191719346,1
2016,18,029,0.9684966232899747,2,0.9728571531302023,2,0.9810846495176644,1,0.0356644467086821,1
2016,18,033,0.9954906432647412,3,0.9708972442940786,1,0.9780304620182901,1,0.04737146704104693,1
2016,18,135,0.9757144007820272,2,0.8829671246527715,1,0.9737495387685081,2,0.05795070630871922,1
2016,18,183,0.9910145957773242,2,0.9696669513394521,2,0.9759686529752731,1,0.04082215775326226,1
2016,18,013,0.9930860188308046,3,0.9720055050784937,2,0.9673272545447222,2,0.040087930792395615,1
2016,18,111,0.9955043108866254,3,0.9338994667755911,1,0.9771753113591407,2,0.08008951608460553,1
2016,18,023,0.974396443921483,2,0.7331736471242156,1,0.9855407262751869,2,0.14042004783349685,1
2016,18,109,0.9865750993352137,2,0.9813428042990587,1,0.9765642054372109,1,0.03544297072486388,1
2016,18,107,0.9688194985357325,2,0.9247861841519952,1,0.9726426652972765,1,0.07249391862103369,1
2016,18,031,0.9876289204851694,2,0.973732561887041,2,0.9625967684125323,2,0.04632467984536917,1
2016,18,037,0.9910361623802206,3,0.794017781001662,1,0.9761543025609005,2,0.07184388483606942,1
2016,18,047,0.9922974895510263,3,0.9798444291808149,3,0.9817753151793772,3,0.02777204421953282,1
2016,18,099,0.9877834041772954,2,0.7716333107429885,1,0.9754114690344694,1,0.10016301521822384,1
2016,18,155,0.9929665722747499,3,0.9799511311704138,2,0.9873875345013601,2,0.03638745189760135,1
2016,18,027,0.9416734632932667,2,0.8329051739719397,1,0.9829593225131105,2,0.06151676316906677,1
2016,18,065,0.9376199250129589,1,0.9721863783918749,1,0.9631452849457821,1,0.0571355438893259,1
2016,18,115,0.9504885495625361,2,0.9927602848224162,3,NA,NA,0.031474481608566356,1
2016,18,119,0.9856577482518651,2,0.9684137592371239,2,0.9736756982567722,1,0.03412284071369105,1
2016,18,121,0.9393899249947483,2,0.9828440004500375,2,0.9713123381544958,2,0.048918765181502843,1
2016,18,061,NA,NA,0.9799459211427801,1,0.971601074495057,2,0.04012339260842472,1
2016,18,075,0.9941038295817669,3,0.9391993954288739,2,0.9785682709527884,2,0.04650380879187265,1
2016,18,101,0.9952763436857461,3,NA,NA,0.9762265179039528,2,0.027987036706325012,1
2016,18,129,0.9736658488423385,2,0.9868802262723098,2,0.9641580814705659,2,0.03627757906323907,1
2016,18,051,0.950482988265125,1,0.9761843268414597,2,0.9722093378062738,1,0.054634176419869715,1
2016,18,069,0.9875102962541775,1,0.9716495942820674,1,0.9635821038480619,2,0.04501797903694762,1
2016,18,073,0.9820565526207597,2,0.9053995348484133,1,0.9824134097525086,1,0.07983879501660941,1
2016,18,151,0.9942824507388114,2,0.9414301313714281,2,0.974723143221221,1,0.057717373545183026,1
2016,18,171,0.9875164257555847,3,0.9863640124827049,2,0.9874940242992247,2,0.032659226760648724,1
2016,18,149,0.985880254392597,3,0.9511225965428961,2,0.9804211069874854,2,0.053232616719135796,1
2016,18,025,NA,NA,0.9849152162075632,2,0.9735337880998804,2,0.035019346788586585,1
2016,18,117,0.9609375135747525,1,0.9712536060787174,2,0.9683069546471795,2,0.0406324350740151,1
2016,18,085,0.971699591487732,2,0.880583476582252,1,0.9541483848338077,1,0.10610089597283369,1
2016,18,083,0.9232279532895276,1,0.9773435610876846,2,0.9736878604619995,1,0.06752998137615435,1
2016,18,017,0.9662224244047916,2,0.751670962271006,1,0.9541231521832962,1,0.16894170525267593,1
2016,18,053,0.837212728694187,1,0.9290551519760132,1,0.9536359051360062,1,0.13010240533418463,1
2016,19,179,0.9377498405190556,2,0.8322309625588353,1,0.9630431721890245,1,0.13980048864103561,1
2016,19,181,0.9766682818161744,3,0.9677292396150202,1,0.970515140122427,1,0.05040631014161,1
2016,19,123,0.9694724338034395,2,0.9701767950491998,2,0.9670936669942959,1,0.05545405898975003,1
2016,19,113,0.9097952376161207,1,0.9538977343842374,1,0.9315144636301541,1,0.1161837648630579,1
2016,19,163,0.8491594807168064,1,0.9086744512948687,1,0.9181624566316464,1,0.17424077102593719,1
2016,19,153,0.8466597706747961,1,0.8287432921590584,1,0.9014238158971223,1,0.17219590629099543,1
2016,19,187,0.8825428394784449,1,0.9052748366786103,1,0.949386492423029,1,0.10376599657960683,1
2016,19,169,0.9601864247529373,1,0.9592059929957486,1,0.8355888291248552,1,0.13802126978867982,1
2016,19,115,0.9867520789471613,2,0.7610398569395851,1,0.915034150035369,1,0.17870829659610935,1
2016,19,177,NA,NA,0.9827471933354672,2,0.9807492459009913,2,0.030756569956874702,1
2016,19,159,NA,NA,0.9744993849134718,1,0.9817039233980036,2,0.0380343182135718,1
2016,19,003,NA,NA,0.9904671822638705,3,0.9798505762854726,2,0.03165317486534531,1
2016,19,001,NA,NA,0.9818630660266705,2,0.985805181756369,2,0.031058861122181237,1
2016,19,127,0.967789075157414,2,0.6703032820970918,1,0.9292142097960151,1,0.2202261731462221,1
2016,19,015,0.9647329894442043,2,0.9586217344613518,2,0.9770387967238551,2,0.05046924549836297,1
2016,19,017,0.9567448690978353,2,0.9773641522633184,2,0.9758838254876607,1,0.04412422055824531,1
2016,19,157,0.9688783260336751,2,0.9640359020385163,1,0.944045842501132,1,0.0747382796405036,1
2016,19,161,0.9894251192200264,3,0.9422923889660362,1,0.9777025540404624,2,0.04157066627583358,1
2016,19,155,0.9586821982116682,1,0.8586951378306705,1,0.9591396960720419,1,0.10543982419176234,1
2016,19,021,0.9587232548777321,1,0.6714830518672985,1,0.8358960590532499,1,0.28678115646349744,1
2016,19,043,0.9824477279776251,2,0.9766982802595561,2,0.9816601146870957,2,0.03741194908677395,1
2016,19,047,0.9776616748631626,2,0.5914819918905756,1,0.9626309950466547,1,0.2514057389951547,1
2016,19,057,0.8761586517114109,1,0.9542058458546516,1,0.9521702243690148,1,0.10954085794239052,1
2016,19,065,0.9637605825002686,2,0.9606897178391166,1,0.9715583695108614,1,0.054965490180315796,1
2016,19,067,0.9626567830856827,2,0.9657705133202966,2,0.9519827692714252,2,0.06523750904043304,1
2016,19,069,0.9813129473434248,2,0.8284061996471829,1,0.9924167154274943,3,0.12865291026738532,1
2016,19,073,NA,NA,0.971528750643458,2,0.9733624397445407,2,0.046431766661972504,1
2016,19,171,0.990001633846605,2,0.8371997265558329,1,0.8638432057325791,1,0.1450338097991237,1
2016,19,173,NA,NA,0.8388407609479854,1,0.9836411805802183,2,0.08421547894382815,1
2016,19,185,0.9913774751620563,3,0.9785036442505133,3,0.9846198378133739,2,0.03355836340626031,1
2016,19,149,0.9908218717272932,2,0.9479308618857548,2,0.9687061903000346,1,0.06462544537878606,1
2016,19,019,0.9904070084228837,3,0.9736475826629399,1,0.968264171198989,1,0.034315628849443384,1
2016,19,045,0.9208540777685797,1,0.9496797699852391,1,0.9641888224060541,1,0.08080967559405605,1
2016,19,025,0.9707442863993007,2,0.9775985875522101,2,0.98218210715393806,2,0.05075728213035956,1
2016,19,027,0.9643364420054069,2,0.963761943437181,2,0.9899486416830084,2,0.0438783189158377,1
2016,19,033,0.9700189136187225,1,0.9477189590939248,1,0.9630769912150583,1,0.0832200479758351,1
2016,19,095,0.991189897685757,3,0.9598302069880261,2,0.9879236921590233,2,0.04104521679129476,1
2016,19,101,0.895648529470304,2,0.9420931209435566,2,0.8721062502294107,2,0.17684849178328158,1
2016,19,103,0.8785263251054706,1,0.9205044734703938,1,0.8693640051989142,1,0.17892603291333997,1
2016,19,061,0.9026718925187545,1,0.9502543358176514,1,0.9417273885422992,1,0.07416550952335492,1
2016,19,053,0.9562335684405486,1,0.9678301458416495,1,0.9739783505761609,1,0.06737111237139518,1
2016,19,117,NA,NA,0.9841337907375644,3,0.9746288807240618,2,0.027285202241581496,1
2016,19,119,NA,NA,0.9704299077570984,1,0.9844813808293693,1,0.037232901929521944,1
2016,19,147,0.9686559134343212,2,0.9646883217908346,2,0.9812356671605742,2,0.05057603564317927,1
2016,19,165,0.988947490908759,2,0.9445254366943346,2,0.9757695172567276,1,0.048068431601065026,1
2016,19,007,0.9906976604232562,2,0.9757130744129602,2,0.9714448713468465,1,0.03990683804682544,1
2016,19,009,NA,NA,0.9911850949478387,3,0.9753674825557824,2,0.027997039910441765,1
2016,19,049,0.979857676896287,2,0.7427995045548794,1,0.9121923955892675,1,0.11999785407177788,1
2016,19,089,0.9960738046826371,3,0.9732249838170257,2,0.9816159953608332,2,0.03141837914915761,1
2016,19,077,NA,NA,0.9753117317538511,1,0.9834358497426609,2,0.04254941514509154,1
2016,19,091,NA,NA,0.9600770612763121,2,0.975735063198589,1,0.05534762852659052,1
2016,19,121,0.9934042209047985,3,0.9816671391293351,2,0.9770445249283461,2,0.03602902944064806,1
2016,19,125,0.9905645434604754,2,0.965245322210487,2,0.9629300593433117,1,0.05037877678453643,1
2016,19,183,0.9876217574789817,2,0.9239404753195287,1,0.97750801134272,2,0.07961899379328743,1
2016,19,055,0.9963306527717968,3,0.981707328782088,2,0.9725668480203753,2,0.02676772131777917,1
2016,19,139,0.9646734474421936,2,0.7449989935207937,1,0.9668590921596341,1,0.1939710137856665,1
2016,19,135,NA,NA,0.9450843213536103,2,0.9703799280235993,3,0.04766766970818453,1
2016,19,137,NA,NA,0.945927220949238,1,0.9563802468726544,2,0.05454935141871794,1
2016,19,109,0.9900831059464437,2,0.9775349495135458,1,0.9727763445661337,1,0.04288668033242637,1
2016,19,129,0.990164550572864,2,0.9364940613814258,2,0.9747371123715766,2,0.05140080292063516,1
2016,19,189,0.9847467653574515,2,0.9536389214213814,2,0.9689476577024548,2,0.07081668144024117,1
2016,19,193,0.8991159594252647,1,0.729150459029239,1,0.9062888134408262,1,0.19581176730109448,1
2016,19,197,0.9925799532377588,2,0.8703099568761286,1,0.978582120355865,2,0.12286851937194576,1
2016,19,097,0.9936144416057323,2,0.9797576593015231,2,0.946366217040884,1,0.04009748500921768,1
2016,19,133,0.9852841362533454,3,0.9751413727037497,2,0.9646022843597292,2,0.04541082076220398,1
2016,19,087,0.9567768706578165,1,0.9383421090637412,1,0.9295996928890553,1,0.10411416045618822,1
2016,19,071,NA,NA,0.9626931095363535,2,0.9808877060932796,2,0.046798582575128866,1
2016,19,079,0.9909246366283534,2,0.9254263008380624,1,0.95667417498067,2,0.09697056320073452,1
2016,19,013,0.6739290823319823,1,0.9000463915833884,1,0.9267389792053498,1,0.13618886928057847,1
2016,19,051,NA,NA,0.9874199040025564,2,0.9824719215096629,2,0.028141250592908434,1
2016,19,075,0.9907510165438488,3,0.976416811705753,1,0.9761180997992583,2,0.027871700434865268,1
2016,19,081,0.9878403486276057,2,0.9571299394998936,1,0.9813368313819057,2,0.05889311289368424,1
2016,19,083,0.9737319097869489,2,0.9251768823595853,2,0.9602732384955056,2,0.06973775869687786,1
2016,19,085,NA,NA,0.9782220431763032,2,0.9752934822321485,1,0.03484213892719658,1
2016,19,141,0.9951008920601807,2,0.9511197602854714,2,0.9774747888184895,2,0.06603728187786591,1
2016,19,093,NA,NA,0.9707964659814514,1,0.9763181134696056,2,0.03833287854185728,1
2016,19,175,0.9824370895490174,3,0.9708434182161483,2,0.9822635375078973,2,0.05202230848494316,1
2016,19,143,NA,NA,0.9287063055340437,1,0.9836260731002993,2,0.08940082276434907,1
2016,19,145,0.9183233715649848,2,0.9211779049217825,2,0.9609077129668644,2,0.0777184340141416,1
2016,19,151,0.9788684674357475,3,0.9585557301218443,1,0.9828248532053155,2,0.06065313718329127,1
2016,19,005,0.9754285307988405,2,0.782781676114726,1,0.9786173969555645,1,0.07106483666949415,1
2016,19,099,0.9670242101506799,1,0.9756368395374375,1,0.9709419259629114,1,0.053695816918093206,1
2016,19,191,0.9808569721523245,2,0.970006609670128,1,0.9602050674459043,2,0.04616109161531357,1
2016,19,167,0.9943280353269991,2,0.8715037985834377,1,0.9796879533885821,1,0.11696481211844434,1
2016,19,105,0.947160563178315,2,0.9786543240589356,2,0.9746736788618564,2,0.05190885971908276,1
2016,19,107,NA,NA,0.9819378811011518,1,0.9751863391590765,2,0.029955601589235374,1
2016,19,111,0.9535789410329727,1,0.9506935260065367,1,0.9455189530306324,1,0.08720611214872306,1
2016,19,029,0.9934377549258742,3,0.9611477090201427,1,0.9803449937106586,2,0.041627048945169116,1
2016,19,059,0.9904127224300047,2,0.977941431039293,2,0.9825787271726709,2,0.03547824062462541,1
2016,19,041,0.9913034722698142,3,0.9644676011454572,2,0.9626036468288206,1,0.05714089112942156,1
2016,19,131,NA,NA,0.9719741077860187,1,0.9788723558672708,2,0.032732802258488826,1
2016,19,195,0.9810460931150586,2,0.9692499769330538,2,0.9852058433841085,2,0.04949189918086676,1
2016,19,011,0.9902747609249587,2,0.9726579522956784,2,0.9825724433500026,1,0.03211929069613546,1
2016,19,023,0.9959339975245078,3,0.9842613371963544,2,0.975020122135243,2,0.029455431454231046,1
2016,19,031,0.9872283609826773,2,0.975278526470923,1,0.9804018522406661,2,0.04032328709168249,1
2016,19,035,0.9890210509990529,3,0.9639904088789565,2,0.9790231287093012,2,0.05745054279829837,1
2016,19,037,0.9905566537511215,3,0.9688557474798394,2,0.9905951650739774,2,0.0357992023956378,1
2016,19,039,NA,NA,0.8025976571006592,1,0.9730888509819474,2,0.1320859032498493,1
2016,19,063,0.9700351485673792,2,0.8787138376383044,1,0.9796102247886509,2,0.11260470914253394,1
2016,20,115,0.9901128708833014,2,0.9627873403452963,1,0.9700301082393465,1,0.06669393636340319,1
2016,20,117,0.9914338158146445,3,0.9713584371794781,1,0.9754085052035647,2,0.04843039079303835,1
2016,20,017,0.9881217520415738,3,0.959539717891611,1,0.9729027468448403,3,0.07943578322197475,1
2016,20,019,NA,NA,0.98328530259366,3,0.885878962536023,1,0.13342939481268012,1
2016,20,027,0.9914224043690962,2,0.9753302032067178,2,0.9744755686208707,2,0.05264742320579692,1
2016,20,031,0.9860768889908429,2,0.9743282673298117,2,0.9675630868349686,1,0.06238288119169446,1
2016,20,035,0.961935205087229,1,0.8360038917063621,1,0.9214192610230394,1,0.18324120892187512,1
2016,20,209,0.5910726835209299,1,0.5931092906950911,1,0.8948261525832824,1,0.44444393247767944,1
2016,20,091,0.9197539924068955,1,0.8629322321402851,1,0.8972113165940233,1,0.1768720680368513,1
2016,20,123,NA,NA,0.975718614856498,1,0.9813049582867588,2,0.04152482758444936,1
2016,20,127,NA,NA,0.9540447735154743,1,0.9697236368222609,1,0.07357332110508674,1
2016,20,067,NA,NA,0.48810776250498517,1,0.9897370212699963,3,0.4292799284984162,1
2016,20,109,NA,NA,0.9496428571428571,1,0.9592857142857143,1,0.09107142857142857,1
2016,20,149,0.9720938836626155,2,0.9304175795256517,1,0.961769471718834,1,0.09877871828258529,1
2016,20,119,NA,NA,0.7879074885635333,1,0.9595141095781133,2,0.17518492003950567,1
2016,20,125,0.8841276710985224,1,0.8991463133519128,1,0.8941662330052809,1,0.1812987031689034,1
2016,20,155,0.9334193692625418,1,0.8662648626144658,1,0.9533309699144169,1,0.1361139368301393,1
2016,20,173,0.7128646768186899,1,0.7442438983063759,1,0.8748527206890151,1,0.24427760255675832,1
2016,20,171,NA,NA,0.8495361032674466,1,0.9743848325937878,2,0.17607906413876562,1
2016,20,045,0.9476803948545247,1,0.9259145572397821,1,0.8697044186103732,1,0.19196988267422604,1
2016,20,151,0.9914174351107983,3,0.9255042952704099,2,0.963290149381186,2,0.10829315197937943,1
2016,20,153,NA,NA,0.9468126710989441,1,0.9804458349628471,2,0.07508799374266718,1
2016,20,163,NA,NA,0.9754173975827477,2,0.9782825576442518,2,0.050960335523842944,1
2016,20,055,0.9385403665836275,2,0.43213849864300397,1,0.9201951872324938,1,0.4791196779349192,1
2016,20,057,0.9676355338366631,2,0.3987314911421226,1,0.9619793797498573,1,0.4898937916448801,1
2016,20,073,NA,NA,0.9502289257235079,2,0.9392285289581508,1,0.07584859034411251,1
2016,20,077,NA,NA,0.9367212604417934,2,0.965310513260047,2,0.0948210115190545,1
2016,20,099,0.9420564868303443,2,0.9338574560429282,1,0.9225870409086085,1,0.1435891014085821,1
2016,20,191,0.9764726788060343,2,0.9181558117724578,1,0.9616211151533443,1,0.09492172153009616,1
2016,20,205,0.9897190588113576,3,0.9715218579428037,2,0.9539265660380553,1,0.07470507744403886,1
2016,20,207,NA,NA,0.9581567707277414,1,0.9630823738445178,1,0.0654960287415552,1
2016,20,197,NA,NA,0.9555874674536278,1,0.9626094963121492,1,0.06740437794242227,1
2016,20,041,0.9744284365826629,2,0.944708893498693,1,0.945997540003806,1,0.08394297925680409,1
2016,20,131,0.9932401996750075,2,0.980636596743697,2,0.9742578469218884,1,0.04225197630433332,1
2016,20,141,NA,NA,0.9815803523758676,1,0.9815803523758676,2,0.044847837693539776,1
2016,20,143,NA,NA,0.9710017914658784,2,0.9720056805791999,2,0.055778873009821046,1
2016,20,147,NA,NA,0.9639451593999111,1,0.9681693675647413,1,0.05815181415014086,1
2016,20,159,0.9777850696030104,2,0.8350222692723193,1,0.9684033736785904,2,0.1524292609060175,1
2016,20,133,0.9883418079687883,2,0.9371678833802206,1,0.9620482209713832,1,0.09213811857295412,1
2016,20,161,0.9015428132763346,1,0.8995113610388081,1,0.904631868291201,1,0.21776577434438057,1
2016,20,007,0.9908147799492831,3,0.9625751404448324,2,0.9670084601976079,2,0.07097078186631825,1
2016,20,103,0.8640844246993468,1,0.9132542640125296,1,0.9364476459884312,1,0.19084884097879,1
2016,20,167,0.985418689597345,2,0.9692494054863062,1,0.9713285578431221,2,0.06794510033088565,1
2016,20,111,0.9536125405668673,1,0.6786520804779067,1,0.9386030311883529,1,0.24005865264572693,1
2016,20,145,0.9424461725740533,1,0.9079713853426277,1,0.9637467652349937,2,0.14600368461737992,1
2016,20,001,0.9655122332524749,2,0.9383472007724015,1,0.9545639756976649,1,0.08891208240203378,1
2016,20,009,0.9798737953956926,2,0.7372006210152563,1,0.9661008457828012,1,0.157825903529367,1
2016,20,029,0.9864651207316075,3,0.957037456709164,2,0.9614134804123001,2,0.06368406125400804,1
2016,20,043,0.9334031276240563,1,0.9716779586392643,1,0.9515341930457805,1,0.09419504145651299,1
2016,20,047,0.9739304812834224,3,0.8012832893342774,1,0.9872382387516134,3,0.22226199081551445,1
2016,20,101,NA,NA,0.947243627741553,2,NA,NA,0.06342620035566093,1
2016,20,165,NA,NA,0.9608657108375227,2,0.9741051105763039,2,0.054959990035453044,1
2016,20,135,NA,NA,0.8949136206462163,1,0.9866130788627101,3,0.1211032001819827,1
2016,20,011,0.940424592573297,1,0.964760094562129,1,0.9552486090589206,1,0.09029832726532576,1
2016,20,075,NA,NA,0.6408258667705493,1,NA,NA,0.37125048694974677,1
2016,20,097,NA,NA,0.9396825396825397,1,0.9670634920634921,1,0.10238095238095238,1
2016,20,063,NA,NA,0.9649405122024489,2,0.9706780751755794,2,0.06888258839320371,1
2016,20,069,NA,NA,0.8101899090602457,1,0.9898122363773402,3,0.14483827398211965,1
2016,20,199,NA,NA,0.952020202020202,2,NA,NA,0.05618686868686869,1
2016,20,189,NA,NA,0.6393057652941834,1,0.9690573928628967,2,0.36361982334339993,1
2016,20,201,NA,NA,0.9404156816458782,1,0.9800640999600019,2,0.05491465144561114,1
2016,20,203,NA,NA,0.669280442804428,1,NA,NA,0.3482472324723247,1
2016,20,129,NA,NA,0.7856907352456314,1,0.9551599076821629,1,0.2654137817342565,1
2016,20,137,0.973011874775099,2,0.9501619287513494,1,0.974091399784095,2,0.10273479668945663,1
2016,20,015,0.9499772349098424,1,0.9464471840479045,1,0.9597794672089318,1,0.10041023522932922,1
2016,20,169,0.9510182545737669,1,0.8170725271766355,1,0.9310038526742795,1,0.1772684887255233,1
2016,20,023,NA,NA,0.9369167599850691,1,0.9697648376259799,2,0.0933184023889511,1
2016,20,033,NA,NA,0.9373024236037935,2,NA,NA,0.07481559536354057,1
2016,20,177,0.8505488945468294,1,0.8094969555309267,1,0.9224248094084266,1,0.21458616557680568,1
2016,20,195,NA,NA,NA,NA,0.9706183805944654,2,0.038606081311923474,1
2016,20,083,NA,NA,0.9296508598228244,2,0.969254820218864,3,0.10109431995831163,1
2016,20,085,0.993719417543703,2,0.9577074527610152,1,0.8242343912064052,1,0.14431518729517298,1
2016,20,003,NA,NA,0.9953859017182682,3,0.950196858212977,2,0.04728826345340113,1
2016,20,025,NA,NA,0.8812763960581886,2,0.9450961989676209,2,0.18113561708118253,1
2016,20,061,0.8320638301989167,1,0.8407285632312679,1,0.8816066387602577,1,0.40772113134421517,1
2016,20,107,0.9885990585054826,2,0.9757267203841169,2,0.9714387740663546,2,0.058634658929018986,1
2016,20,049,NA,NA,0.9597722960151802,1,0.9544592030360531,1,0.08690702087286528,1
2016,20,051,0.9811303622774386,2,0.9282329458683678,1,0.9442963514787548,1,0.0920593769037651,1
2016,20,053,0.93400781788917,1,0.939734003340569,1,0.9691453045162668,2,0.1342136403231791,1
2016,20,039,NA,NA,0.9559376679204729,2,0.9643278832280286,3,0.04778997385040596,1
2016,20,087,0.9930358960466145,2,0.9760547576440413,1,0.9686793690757929,1,0.058208302375181126,1
2016,20,059,0.9813183043632007,2,0.9515717804447891,1,0.9633623277537819,1,0.08752978546737314,1
2016,20,181,0.9867788461538461,3,0.8796549911671272,1,0.9790119257733981,3,0.14888562725194568,1
2016,20,183,NA,NA,0.972519692910619,1,NA,NA,0.027374138717366565,1
2016,20,185,0.991646943105281,3,0.8549891612898044,1,0.9799205566287896,2,0.15904562624509416,1
2016,20,079,0.9668371452738459,2,0.847657713383349,1,0.9651678486798448,1,0.15756009656303804,1
2016,20,093,NA,NA,0.6949023586101953,1,0.9670301800659397,2,0.34567588130864824,1
2016,20,139,0.9922529378128719,3,0.961800697365568,1,0.9619792100853732,1,0.06060051198790026,1
2016,20,071,NA,NA,0.7919028340080971,1,NA,NA,0.23724696356275304,1
2016,20,037,0.9489953476056209,1,0.9143902872639322,1,0.9326785730859317,1,0.1177212249566816,1
2016,20,187,NA,NA,0.6713947990543735,1,0.9588652482269504,2,0.37825059101654845,1
2016,20,193,0.9850445303310368,1,0.9437412678683953,1,0.9776740302955547,2,0.0835635904697834,1
2016,20,021,0.9702256574284555,1,0.9698882814698117,2,0.8972997523192966,1,0.11022531437521566,1
2016,20,179,NA,NA,0.9406395741367929,1,0.9752745404097322,3,0.05609759803379498,1
2016,20,121,0.9737768226350916,2,0.9607538641223244,2,0.9711445542611845,1,0.06736287496691547,1
2016,20,175,0.9446506204902105,1,0.3634438340627952,1,0.9514675669734408,1,0.5738878787236823,1
2016,20,157,NA,NA,0.9825282196982614,2,0.9723273491152791,2,0.035878465991351145,1
2016,20,065,0.9686732346912699,2,0.9576845134510061,1,0.9486615422488984,2,0.10568791612171854,1
2016,20,005,0.9500964589040248,2,0.9576142068977196,1,0.9438032374218032,1,0.11222207875780711,1
2016,20,013,0.984813699261829,2,0.9604553830921674,1,0.8536300882761325,1,0.16008463389275407,1
2016,20,081,NA,NA,0.7110349889894788,1,0.9745534621972106,2,0.3144115488133105,1
2016,20,089,NA,NA,0.9756978929559168,1,0.9771489322909432,2,0.0439230664779655,1
2016,20,095,0.9939723376557489,3,0.9524744411123697,1,0.9743756454673237,2,0.05658257134576197,1
2016,20,105,NA,NA,0.97319719208679,1,0.9862795149968092,2,0.05009572431397575,1
2016,20,113,0.9849343840849247,2,0.9469615464422825,1,0.9659841358891227,1,0.07795710726766131,1
2016,21,035,0.9348481207395972,1,0.9619094338555315,1,0.945056625526124,1,0.09657282609109843,1
2016,21,037,0.8797113353678024,1,0.9642989093450185,1,0.9675909400885131,1,0.06961624087365392,1
2016,21,047,0.670302411026543,1,0.8842428305522934,1,0.9202817634017164,1,0.2862915635362207,1
2016,21,049,0.8117277182846374,1,0.9577784984914498,1,0.9708041119683356,1,0.08519064185187786,1
2016,21,055,0.9728727104103873,2,0.9814668945596754,2,0.9710822107308146,2,0.03462191597648876,1
2016,21,053,0.9842599772513764,3,0.9702183562255006,2,0.9932775732991943,3,0.038679794708847554,1
2016,21,061,0.6736464430547642,2,0.954063623105532,3,0.9617952631341788,2,0.030808940159438785,1
2016,21,063,0.9664856768395431,2,NA,NA,NA,NA,0.028348075068778594,1
2016,21,065,NA,NA,0.9890782682298613,3,0.9728178682774553,2,0.021867084387755146,1
2016,21,067,0.7364003918032861,1,0.8139833650685333,1,0.905351751664773,1,0.2345096221974155,1
2016,21,005,0.9612389753745166,2,0.9778322498528373,2,0.970180234111261,2,0.056226467140006384,1
