year,state,county,desc_rep_total_population,desc_rep_total_nonhisp,desc_rep_asian_other,desc_rep_black_nonhispanic,desc_rep_total_hispanic,desc_rep_white_nonhispanic,desc_rep_total_population_quality,desc_rep_total_nonhisp_quality,desc_rep_asian_other_quality,desc_rep_black_nonhispanic_quality,desc_rep_total_hispanic_quality,desc_rep_white_nonhispanic_quality
2021,18,179,28103,27188,0.02405437141942141,0.00825534640429847,0.03255880155143579,0.9351314806248444,1,1,1,1,1,1
2021,18,181,24593,22426,0.02114422803236693,0.0048387752612532,0.08811450412719067,0.8859024925791892,1,1,1,1,1,1
2021,18,183,34048,33277,0.03421640037593985,0.00370065789473684,0.02264450187969925,0.939438439849624,1,1,1,1,1,1
2021,19,001,7439,7254,0.02137384056996908,0.00578034682080924,0.0248689339965049,0.9479768786127168,1,1,1,1,1,1
2021,19,003,3697,3642,0.03056532323505545,0.00135244793075466,0.01487692723830132,0.9532053015958886,1,1,1,1,1,1
2021,19,005,14068,13057,0.01585157804947398,0.01670457776514074,0.07186522604492465,0.8955786181404606,1,1,1,1,1,1
2021,19,007,12310,12029,0.03208773354995938,0.00203086921202274,0.02282696994313566,0.9430544272948822,1,1,1,1,1,1
2021,19,009,5657,5545,0.0176772140710624,0.00530316422131872,0.01979847975958989,0.957221141948029,1,1,1,1,1,1
2021,19,011,25654,25228,0.02748109456614952,0.00292352069852654,0.01660559756763078,0.9529897871676932,1,1,1,1,1,1
2021,19,013,131396,125276,0.0624448232822917,0.09402873755669884,0.04657676032755944,0.79694967883345,1,1,1,1,1,1
2021,19,015,26721,25984,0.01957262078515025,0.01238726095580255,0.02758130309494405,0.9404588151641032,1,1,1,1,1,1
2021,19,017,24863,24420,0.03000442424486184,0.00908981217069541,0.0178176406708764,0.9430881229135664,1,1,1,1,1,1
2021,19,019,20598,20233,0.0200019419361103,0.00635984076123895,0.01772016700650548,0.9559180502961452,1,1,1,1,1,1
2021,19,021,20723,15225,0.14249867297206004,0.02557544757033248,0.2653090768711094,0.566616802586498,1,1,1,1,1,1
2021,19,023,14421,14193,0.02004021912488731,0.00520074890784273,0.01581027667984189,0.958948755287428,1,1,1,1,1,1
2021,19,025,9962,9746,0.02850833166030917,0.01586026902228468,0.02168239309375627,0.9339490062236498,1,1,1,1,1,1
2021,19,027,20756,20150,0.03295432645981885,0.00274619387165157,0.02919637695124301,0.9351031027172866,1,1,1,1,1,1
2021,19,029,13158,12750,0.01611187110503116,0.00744794041647666,0.03100775193798449,0.9454324365405076,1,1,1,1,1,1
2021,19,031,18494,18062,0.023412998810425,0.00556937385097869,0.0233589272196388,0.9476587001189576,1,1,1,1,1,1
2021,19,033,43185,40929,0.03563737408822508,0.01704295472965149,0.05224036123654047,0.8950793099455829,1,1,1,1,1,1
2021,19,035,11606,11103,0.036532827847665,0.01404445976219197,0.04333965190418749,0.9060830604859555,1,1,1,1,1,1
2021,19,037,12021,11664,0.01297728974294983,0.00590633058813742,0.02969802845021213,0.9514183512187006,1,1,1,1,1,1
2021,19,039,9736,8188,0.03368940016433854,9.24404272801972e-4,0.1589975349219392,0.8063886606409203,1,1,1,1,1,1
2021,19,041,16410,15739,0.03065204143814747,0.00176721511273613,0.0408897014015844,0.926691042047532,1,1,1,1,1,1
2021,19,043,17173,16814,0.02078844698072556,0.00279508530833284,0.02090490886857276,0.9555115588423688,1,1,1,1,1,1
2021,19,045,46589,45034,0.03670394299083474,0.02749576080190603,0.03337697739809826,0.9024233188091608,1,1,1,1,1,1
2021,19,047,16555,11727,0.03400785261250377,0.03539716097855633,0.29163394744790094,0.638961038961039,1,1,1,1,1,1
2021,19,049,96604,90514,0.08521386278000911,0.01997846880046375,0.06304086787296592,0.8317668005465613,1,1,1,1,1,1
2021,19,051,9066,8917,0.03176704169424222,0,0.01643503198764615,0.9517979263181116,1,1,1,1,1,1
2021,19,053,7718,7463,0.03822233739310702,0.01541850220264317,0.03303964757709251,0.9133195128271572,1,1,1,1,1,1
2021,19,055,17508,17231,0.02564541923692026,0.00137080191912268,0.01582133881654101,0.957162440027416,1,1,1,1,1,1
2021,19,057,39069,37692,0.04520207837415854,0.05943331029716655,0.03524533517622667,0.8601192761524482,1,1,1,1,1,1
2021,19,059,17536,17112,0.03085082116788321,9.124087591240876e-4,0.02417883211678832,0.9440579379562044,1,1,1,1,1,1
2021,19,061,98687,96051,0.04552777974809245,0.02939596907394084,0.0267107116438842,0.8983655395340825,1,1,1,1,1,1
2021,19,063,9433,8501,0.02448849782677833,0.0235344005088519,0.0988020778119368,0.8531750238524329,1,1,1,1,1,1
2021,19,065,19582,19032,0.0350832397099377,0.0142477785721581,0.02808701869063425,0.92258196302727,1,1,1,1,1,1
2021,19,067,15672,15049,0.04925982644206227,0.0150587034201123,0.0397524247064829,0.8959290454313426,1,1,1,1,1,1
2021,19,069,10056,8711,0.01998806682577565,0.00566825775656324,0.13375099443118535,0.8405926809864758,1,1,1,1,1,1
2021,19,071,6702,6501,0.02491793494479259,0.00432706654729931,0.02999104744852283,0.9407639510593852,1,1,1,1,1,1
2021,19,073,8831,8560,0.0300079266221266,0.00135884950741705,0.03068735137583512,0.9379458724946212,1,1,1,1,1,1
2021,19,075,12336,12151,0.01783398184176394,0.00721465629053177,0.01499675745784695,0.9599546044098574,1,1,1,1,1,1
2021,19,077,10599,10297,0.02773846589300877,0.00330219832059628,0.02849325408057364,0.9404660817058214,1,1,1,1,1,1
2021,19,079,15073,14096,0.03741789955549658,0.01492735354607576,0.06481788628673787,0.8828368606116898,1,1,1,1,1,1
2021,19,081,10837,10298,0.02066992710159638,0.01171911045492295,0.0497370120882163,0.9178739503552644,1,1,1,1,1,1
2021,19,083,16997,16216,0.03288815673354121,0.0106489380478908,0.04594928516797082,0.9105136200505972,1,1,1,1,1,1
2021,19,085,14589,14296,0.02145452052916581,0.00150798546850366,0.02008362464870793,0.9569538693536226,1,1,1,1,1,1
2021,19,087,20488,19431,0.05222569308863725,0.02450214759859429,0.05159117532213979,0.8716809839906287,1,1,1,1,1,1
2021,19,089,9456,9282,0.02538071065989847,0.00264382402707275,0.01840101522842639,0.9535744500846024,1,1,1,1,1,1
2021,19,091,9622,9160,0.02587819580128871,0.00207856994387861,0.04801496570359592,0.9240282685512368,1,1,1,1,1,1
2021,19,093,6979,6752,0.0149018484023499,0.01389883937526866,0.03252614987820605,0.9386731623441754,1,1,1,1,1,1
2021,19,095,16596,16079,0.02633164617980236,0.00427813931067727,0.03115208483972041,0.9382381296698,1,1,1,1,1,1
2021,19,097,19499,19180,0.02887327555259244,0.00502589876403918,0.01635981332376019,0.9497410123596082,1,1,1,1,1,1
2021,19,099,37686,36692,0.03099294167595393,0.01711510905906703,0.02637584248792655,0.9255161067770524,1,1,1,1,1,1
2021,19,101,15846,15305,0.09541840212040892,0.0660734570238546,0.0341411081660987,0.8043670326896377,1,1,1,1,1,1
2021,19,103,151833,142957,0.10105181350562788,0.07083440358815277,0.0584589647836768,0.76965481812254255,1,1,1,1,1,1
2021,19,105,20680,20219,0.03027079303675048,0.02214700193423597,0.02229206963249516,0.9252901353965184,1,1,1,1,1,1
2021,19,107,10050,9841,0.01512437810945273,0.00517412935323383,0.02079601990049751,0.958905472636816,1,1,1,1,1,1
2021,19,109,14823,14293,0.02759225527895837,0.00411522633744856,0.03575524522701207,0.932537273156581,1,1,1,1,1,1
2021,19,111,33724,32479,0.02959316807021705,0.02988969280037955,0.03691732890523069,0.9035998102241728,1,1,1,1,1,1
2021,19,113,228567,220584,0.06474250438602248,0.05767674248688568,0.03492630169709538,0.8426544514299965,1,1,1,1,1,1
2021,19,115,10891,9130,0.05454044624001469,0.00642732531447984,0.16169314112570013,0.7773390873198054,1,1,1,1,1,1
2021,19,117,8650,8448,0.01618497109826589,0.00265895953757225,0.02335260115606936,0.9578034682080924,1,1,1,1,1,1
2021,19,119,11953,11602,0.01957667531163724,0.00142223709528988,0.02936501296745586,0.949636074625617,1,1,1,1,1,1
2021,19,121,16414,16027,0.02503960034117217,0.00651882539295723,0.02357743389789204,0.9448641403679784,1,1,1,1,1,1
2021,19,123,22132,21603,0.03596602204952105,0.01680824146032893,0.02390204229170432,0.9233236941984456,1,1,1,1,1,1
2021,19,125,33381,32667,0.02896857493783889,0.00973607740930469,0.02138941313921092,0.9399059345136456,1,1,1,1,1,1
2021,19,127,40137,30697,0.06811670030146748,0.01103719759822607,0.23519445897800031,0.6856516431223061,1,1,1,1,1,1
2021,19,129,14658,14140,0.02408241233456133,0.00327466230045026,0.03533906399235912,0.9373038613726292,1,1,1,1,1,1
2021,19,131,10526,10351,0.0151054531635949,0.00465513965418962,0.01662549876496295,0.9636139084172524,1,1,1,1,1,1
2021,19,133,8732,8546,0.03298213467704993,0.00229042601923957,0.02130096197892808,0.9434264773247824,1,1,1,1,1,1
2021,19,135,7589,7567,0.04875477665041507,3.9530899986823034e-4,0.00289893266570035,0.9479509816840164,1,1,1,1,1,1
2021,19,137,10327,9903,0.03369807301249152,4.8416771569671736e-4,0.04105742229108163,0.92476033698073,1,1,1,1,1,1
2021,19,139,43145,35199,0.03418704368988295,0.02491598099432147,0.18416966044732877,0.7567273148684668,1,1,1,1,1,1
2021,19,141,14139,13361,0.01817667444656623,0.01464035646085296,0.05502510785769856,0.9121578612348824,1,1,1,1,1,1
2021,19,143,6168,5635,0.03437094682230869,0.00599870298313878,0.08641374837872892,0.8732166018158236,1,1,1,1,1,1
2021,19,145,15250,14678,0.04275409836065574,0.01731147540983606,0.03750819672131147,0.9024262295081968,1,1,1,1,1,1
2021,19,147,8996,8711,0.03512672298799466,0.0146731880835927,0.03168074699866607,0.9185193419297466,1,1,1,1,1,1
2021,19,149,25543,24115,0.0220412637513213,0.01628626238108288,0.05590572759660181,0.905766746270994,1,1,1,1,1,1
2021,19,151,7091,6782,0.03130729093216754,0.00324354815963897,0.04357636440558454,0.9218727965026088,1,1,1,1,1,1
2021,19,153,488871,446280,0.08058158491708446,0.07022097854035114,0.08712114238725553,0.7620762941553089,1,1,1,1,1,1
2021,19,155,93571,85854,0.03969178484786953,0.01358326832031291,0.08247213346015325,0.8642528133716643,1,1,1,1,1,1
2021,19,157,18628,18003,0.04015460596950827,0.01234700450934077,0.03355164268842602,0.9139467468327248,1,1,1,1,1,1
2021,19,159,4739,4611,0.02384469297320109,8.440599282549061e-4,0.02700991770415699,0.948301329394387,1,1,1,1,1,1
2021,19,161,9829,9465,0.01485400345915149,0.00763048122901617,0.03703326889815851,0.9404822464136738,1,1,1,1,1,1
2021,19,163,174170,161792,0.07339381064477235,0.06983981167824539,0.0710684962967216,0.7856978813802606,1,1,1,1,1,1
2021,19,165,11750,11375,0.01727659574468085,0.01063829787234042,0.03191489361702127,0.9401702127659576,1,1,1,1,1,1
2021,19,167,35647,31655,0.01941257328807473,0.00434819199371616,0.11198698347687044,0.8642522512413386,1,1,1,1,1,1
2021,19,169,98106,94465,0.11163435467759364,0.02334209936191466,0.03711291867979532,0.8279106272806964,1,1,1,1,1,1
2021,19,171,17079,15192,0.08817846478131038,0.00848995842847942,0.11048656244510804,0.7928450143451021,1,1,1,1,1,1
2021,19,173,5932,5445,0.02663519892110586,1.6857720836142953e-4,0.08209710047201618,0.8910991233985165,1,1,1,1,1,1
2021,19,175,12193,11814,0.02862298039858935,0.00434675633560239,0.03108340851308127,0.935946854752727,1,1,1,1,1,1
2021,19,177,7196,7081,0.01987215119510839,0.00319622012229016,0.0159811006114508,0.9609505280711508,1,1,1,1,1,1
2021,19,179,35343,31384,0.05081628611040376,0.03262315027020909,0.11201652378122966,0.8045440398381575,1,1,1,1,1,1
2021,19,181,51862,50266,0.02697543480775905,0.00726929158150476,0.03077397709305464,0.9349812965176816,1,1,1,1,1,1
2021,19,183,22525,20990,0.02459489456159822,0.00634850166481687,0.0681465038845727,0.9009100998890122,1,1,1,1,1,1
2021,19,185,6504,6388,0.03367158671586716,0.00338253382533825,0.01783517835178352,0.9451107011070112,1,1,1,1,1,1
2021,19,187,37114,34992,0.04572398555801045,0.04286792046128145,0.05717518995527294,0.8542329040254352,1,1,1,1,1,1
2021,19,189,10743,10192,0.03583728939774737,0.00614353532532812,0.05128921157963325,0.9067299636972912,1,1,1,1,1,1
2021,19,191,20100,19624,0.02079601990049751,0.00890547263681592,0.02368159203980099,0.9466169154228856,1,1,1,1,1,1
2021,19,193,105102,86586,0.08344275085155373,0.03658350935281916,0.1761717189016384,0.7038020208939887,1,1,1,1,1,1
2021,19,195,7450,7210,0.02026845637583892,0.00657718120805369,0.03221476510067114,0.9409395973154362,1,1,1,1,1,1
2021,19,197,12978,11282,0.03205424564647866,0.00246571120357528,0.1306826937894899,0.8347973493604561,1,1,1,1,1,1
2021,20,001,12557,12066,0.04372063390937326,0.02062594568766425,0.03910169626503145,0.896551724137931,1,1,1,1,1,1
2021,20,003,7800,7620,0.03743589743589744,0.00807692307692307,0.02307692307692307,0.9314102564102564,1,1,1,1,1,1
2021,20,005,16382,15864,0.06671957026004151,0.0253326822121841,0.03162007080942498,0.8763276767183494,1,1,1,1,1,1
2021,20,007,4178,3908,0.04332216371469603,0.0038295835327908,0.0646242221158449,0.8882240306366682,1,1,1,1,1,1
2021,20,009,25708,21748,0.02975727400031119,0.01143612883149214,0.15403765364866967,0.804768943519527,1,1,1,1,1,1
2021,20,011,14410,13979,0.05510062456627342,0.02498265093684941,0.02990978487161693,0.8900069396252602,1,1,1,1,1,1
2021,20,013,9532,9018,0.12389844733529164,0.00902224087284935,0.05392362568191355,0.8131556861099455,1,1,1,1,1,1
2021,20,015,67404,63909,0.05165865527268411,0.02220936442941071,0.05185152216485669,0.8742804581330484,1,1,1,1,1,1
2021,20,017,2583,2437,0.03329461866047232,0.01200154858691444,0.05652342237708091,0.8981804103755323,1,1,1,1,1,1
2021,20,019,3394,3245,0.10017678255745432,0.01208014142604596,0.04390100176782557,0.8438420742486741,1,1,1,1,1,1
2021,20,021,19507,18922,0.09555544163633568,0.00743322909724714,0.02998923463372123,0.867022094632696,1,1,1,1,1,1
2021,20,023,2647,2455,0.0275783906309029,0,0.07253494522100491,0.8998866641480922,1,1,1,1,1,1
2021,20,025,1994,1900,0.08475426278836509,0,0.04714142427281846,0.8681043129388164,1,1,1,1,1,1
2021,20,027,8085,7849,0.0246134817563389,0.01669758812615955,0.02918985776128633,0.9294990723562152,1,1,1,1,1,1
2021,20,029,9037,8711,0.03507801261480579,0.0135000553280956,0.03607391833573088,0.9153480137213678,1,1,1,1,1,1
2021,20,031,8361,8083,0.03277119961727066,0.00693696926204999,0.03324961129051549,0.927042219830164,1,1,1,1,1,1
2021,20,033,1809,1749,0.02100608070757324,0,0.03316749585406302,0.9458264234383638,1,1,1,1,1,1
2021,20,035,34769,30827,0.07972619287296155,0.02254882222669619,0.1133768586959648,0.7843481262043774,1,1,1,1,1,1
2021,20,037,39018,36626,0.06181762263570659,0.01860679686298631,0.06130503870008714,0.85827054180122,1,1,1,1,1,1
2021,20,039,2792,2699,0.02507163323782234,0.00787965616045845,0.03330945558739255,0.9337392550143266,1,1,1,1,1,1
2021,20,041,18572,17607,0.04388326513030368,0.00985354296790868,0.05195993969416326,0.8943032522076244,1,1,1,1,1,1
2021,20,043,7549,7329,0.02503642866604848,0.05020532520863691,0.02914293283878659,0.895615313286528,1,1,1,1,1,1
2021,20,045,118690,110958,0.12181312663240372,0.03900075827786671,0.06514449406015671,0.7740416210295729,1,1,1,1,1,1
2021,20,047,2911,2289,0.03607007901064926,0.00171762281003091,0.2136722775678461,0.7485400206114737,1,1,1,1,1,1
2021,20,049,2466,2351,0.0681265206812652,8.110300081103001e-4,0.04663422546634226,0.8844282238442822,1,1,1,1,1,1
2021,20,051,28893,27119,0.03928287128370193,0.00931021354653376,0.06139895476412972,0.8900079604056346,1,1,1,1,1,1
2021,20,053,6403,6005,0.05622364516632828,0.03404654068405435,0.06215836326721849,0.8475714508823988,1,1,1,1,1,1
2021,20,055,38338,18959,0.05474985653920392,0.03863007981637018,0.5054775940320309,0.401142469612395,1,1,1,1,1,1
2021,20,057,34426,15217,0.03410213210945215,0.01766107012141985,0.5579794341486086,0.3902573636205194,1,1,1,1,1,1
2021,20,059,25953,24787,0.04943551805186298,0.00443108696489808,0.04492736870496667,0.9012060262782724,1,1,1,1,1,1
2021,20,061,36514,30386,0.11611984444322726,0.1638275729857041,0.16782603932738127,0.5522265432436874,1,1,1,1,1,1
2021,20,063,2774,2707,0.03136265320836337,0.00360490266762797,0.02415284787310742,0.9408795962509012,1,1,1,1,1,1
2021,20,065,2444,2349,0.04050736497545008,0.044189852700491,0.03887070376432079,0.8764320785597381,1,1,1,1,1,1
2021,20,067,7430,3820,0.02853297442799461,9.421265141318976e-4,0.4858681022880215,0.484656796769852,1,1,1,1,1,1
2021,20,069,5720,4782,0.0263986013986014,0,0.16398601398601398,0.8096153846153846,1,1,1,1,1,1
2021,20,071,1257,980,0.01988862370723946,0,0.2203659506762132,0.7597454256165473,1,1,1,1,1,1
2021,20,073,6049,5797,0.04050256240700942,0.00380228136882129,0.04165977847578112,0.9140353777483882,1,1,1,1,1,1
2021,20,075,2572,1701,0.0307153965785381,0,0.33864696734059097,0.6306376360808709,1,1,1,1,1,1
2021,20,077,5525,5164,0.03927601809954751,0.00144796380090497,0.0653393665158371,0.8939366515837104,1,1,1,1,1,1
2021,20,079,34006,29791,0.04243368817267541,0.01955537258130918,0.12394871493265894,0.8140622243133565,1,1,1,1,1,1
2021,20,081,3803,2610,0.02576912963449908,0.00315540362871417,0.31369971075466735,0.6573757559821194,1,1,1,1,1,1
2021,20,083,1851,1718,0.02052944354403025,0.00108049702863317,0.07185305240410589,0.9065370070232308,1,1,1,1,1,1
2021,20,085,13287,12601,0.1134191314818996,0.00285993828554225,0.05162941220742079,0.8320915180251374,1,1,1,1,1,1
2021,20,087,18391,17830,0.03311402316350389,0.00668805393942689,0.03050405089445924,0.92969387200261,1,1,1,1,1,1
2021,20,089,2927,2853,0.04270584215920738,0.00375811411001024,0.02528185855825077,0.9282541851725316,1,1,1,1,1,1
2021,20,091,605154,557206,0.08632348129567019,0.04701282648714212,0.07923272423217892,0.7874309679850088,1,1,1,1,1,1
2021,20,093,4019,2734,0.0129385419258522,0.00920627021647176,0.3197312764369246,0.6581239114207514,1,1,1,1,1,1
2021,20,095,7495,7203,0.04216144096064043,0.00146764509673115,0.03895930620413609,0.9174116077384924,1,1,1,1,1,1
2021,20,097,2457,2316,0.04884004884004884,0.00814000814000814,0.05738705738705738,0.8856328856328857,1,1,1,1,1,1
2021,20,099,20222,19224,0.06166551280783305,0.04144001582434972,0.0493521906834141,0.8475422806844031,1,1,1,1,1,1
2021,20,101,1504,1335,0.03457446808510638,0,0.11236702127659574,0.8530585106382979,1,1,1,1,1,1
2021,20,103,81601,75652,0.0736755677013762,0.07265842330363599,0.07290351833923604,0.7807624906557518,1,1,1,1,1,1
2021,20,105,2952,2841,0.03252032520325203,0.0013550135501355,0.03760162601626016,0.9285230352303524,1,1,1,1,1,1
2021,20,107,9667,9376,0.04830867901106858,0.00289645184648805,0.03010241026171511,0.9186924588807284,1,1,1,1,1,1
2021,20,109,2777,2613,0.04069139359020526,7.202016564638099e-4,0.05905653583003241,0.8995318689232985,1,1,1,1,1,1
2021,20,111,32318,25239,0.05879076675536852,0.01803948264125255,0.21904201992697567,0.7041277306764032,1,1,1,1,1,1
2021,20,113,30059,28705,0.03130509997005888,0.01383944908346917,0.04504474533417612,0.9098107056122958,1,1,1,1,1,1
2021,20,115,11877,11407,0.02930032836574892,0.00934579439252336,0.03957228256293677,0.921781594678791,1,1,1,1,1,1
2021,20,117,9995,9733,0.02541270635317659,0.00530265132566283,0.02621310655327664,0.943071535767884,1,1,1,1,1,1
2021,20,119,4089,3179,0.03399364147713377,0.00366837857666911,0.2225483003179261,0.739789679628271,1,1,1,1,1,1
2021,20,121,33968,32807,0.03847739048516251,0.00862576542628356,0.03417922750824305,0.9187176165803108,1,1,1,1,1,1
2021,20,123,5884,5747,0.02855200543847722,0.00441876274643099,0.02328348062542488,0.9437457511896667,1,1,1,1,1,1
2021,20,125,31679,29419,0.09447899239243664,0.04861264560118691,0.07134063575239118,0.7855677262539853,1,1,1,1,1,1
2021,20,127,5377,5091,0.03849730332899386,0.00148781848614469,0.05318951087967268,0.9068253673051888,1,1,1,1,1,1
2021,20,129,2744,2096,0.05065597667638484,0.00327988338192419,0.23615160349854228,0.7099125364431487,1,1,1,1,1,1
2021,20,131,10197,9971,0.02716485240757085,0.00500147102088849,0.02216338138668236,0.9456702951848583,1,1,1,1,1,1
2021,20,133,15926,14955,0.03849051864875047,0.01186738666331784,0.06096948386286575,0.8886726108250659,1,1,1,1,1,1
2021,20,135,2717,2402,0.03128450496871549,0.00772911299227088,0.1159366948840633,0.8450496871549503,1,1,1,1,1,1
2021,20,137,5457,5160,0.03793293018141836,0.03133589884551951,0.05442550852116547,0.8763056624518967,1,1,1,1,1,1
2021,20,139,15811,15249,0.03149705900955031,0.00543925115425969,0.03554487382202264,0.9275188160141672,1,1,1,1,1,1
2021,20,141,3512,3425,0.03986332574031891,0.00484054669703872,0.02477220956719817,0.9305239179954442,1,1,1,1,1,1
2021,20,143,5778,5597,0.02544132917964694,0.00899965385946694,0.03132571824160609,0.93423329871928,1,1,1,1,1,1
2021,20,145,6356,5866,0.02485840151038389,0.0684392699811202,0.07709251101321586,0.8296098174952801,1,1,1,1,1,1
2021,20,147,5022,4850,0.02110712863401035,0.01413779370768618,0.03424930306650737,0.930505774591796,1,1,1,1,1,1
2021,20,149,25082,23755,0.03759668288015309,0.01829997607846264,0.0529064667889323,0.891196874252452,1,1,1,1,1,1
2021,20,151,9266,8602,0.03291603712497302,0.01964170084178718,0.07165983164256422,0.8757824303906756,1,1,1,1,1,1
2021,20,153,2531,2343,0.02844725404978269,0.00632161201106282,0.07427894112998815,0.8909521928091664,1,1,1,1,1,1
2021,20,155,62071,55963,0.04741344589260685,0.02324757132960642,0.09840344122053778,0.8309355415572489,1,1,1,1,1,1
2021,20,157,4707,4592,0.02634374336095177,0.00764818355640535,0.02443169747185043,0.9415763756107924,1,1,1,1,1,1
2021,20,159,9464,8373,0.05314877430262046,0.01785714285714285,0.11527895181741336,0.8137151310228233,1,1,1,1,1,1
2021,20,161,72602,66477,0.0916779152089474,0.06061816478884879,0.08436406710558937,0.7633398528966144,1,1,1,1,1,1
2021,20,163,4975,4840,0.02090452261306532,0.01185929648241206,0.02713567839195979,0.9401005025125628,1,1,1,1,1,1
2021,20,165,2883,2759,0.0565383281304197,0.00277488727020464,0.04301075268817204,0.8976760319112036,1,1,1,1,1,1
2021,20,167,6747,6477,0.03660886319845857,0.01674818437824218,0.04001778568252556,0.9066251667407736,1,1,1,1,1,1
2021,20,169,54378,47951,0.05860826069366288,0.0274743462429659,0.11819118025672148,0.7957262128066498,1,1,1,1,1,1
2021,20,171,5163,4114,0.0147201239589386,0,0.2031764478016657,0.7821034282393957,1,1,1,1,1,1
2021,20,173,520467,441575,0.0982367758186398,0.08107334374705794,0.15157925478464532,0.669110625649657,1,1,1,1,1,1
2021,20,175,22223,8207,0.05372811951581695,0.02506412275570355,0.630697925572605,0.29050983215587456,1,1,1,1,1,1
2021,20,177,179053,155955,0.06135613477573679,0.07971382774932562,0.12900091034498165,0.729929127129956,1,1,1,1,1,1
2021,20,179,2459,2321,0.01708011386742578,0.00569337128914192,0.05612037413582757,0.9211061407076048,1,1,1,1,1,1
2021,20,181,5965,5231,0.03101424979044426,0.0046940486169321,0.12305113160100586,0.8412405699916178,1,1,1,1,1,1
2021,20,183,3588,3498,0.03093645484949832,0.0036231884057971,0.02508361204013378,0.9403567447045708,1,1,1,1,1,1
2021,20,185,4106,3559,0.03701899659035557,0.00267900633219678,0.13321967851924013,0.8270823185582075,1,1,1,1,1,1
2021,20,187,2088,1229,0.05747126436781609,0,0.41139846743295017,0.5311302681992337,1,1,1,1,1,1
2021,20,189,5320,3330,0.02988721804511278,0.00413533834586466,0.3740601503759398,0.5919172932330827,1,1,1,1,1,1
2021,20,191,22603,21318,0.04884307392823961,0.00822899615095341,0.05685086050524267,0.8860770694155643,1,1,1,1,1,1
2021,20,193,7902,7313,0.03302961275626424,0.00455580865603644,0.07453809162237408,0.8878764869653253,1,1,1,1,1,1
2021,20,195,2825,2769,0.02654867256637168,0.00141592920353982,0.01982300884955752,0.952212389380531,1,1,1,1,1,1
2021,20,197,6881,6595,0.03182676936491789,0.00726638569975294,0.04156372620258683,0.9193431187327424,1,1,1,1,1,1
2021,20,199,1529,1432,0.02943100065402223,0.00327011118378024,0.06344015696533682,0.9038587311968608,1,1,1,1,1,1
2021,20,201,5531,5305,0.02404628457783402,0.00235038871813415,0.04086060386910142,0.9327427228349304,1,1,1,1,1,1
2021,20,203,2150,1592,0.01441860465116279,0.00744186046511627,0.25953488372093025,0.7186046511627907,1,1,1,1,1,1
2021,20,205,8713,8411,0.04430161827154826,0.00321358889016412,0.03466085160105589,0.9178239412372318,1,1,1,1,1,1
2021,20,207,3162,3141,0.06799493991144845,6.325110689437065e-4,0.00664136622390891,0.9247311827956988,1,1,1,1,1,1
2021,20,209,168333,118296,0.10125168564690228,0.20287168885482945,0.29725009356454174,0.3986265319337266,1,1,1,1,1,1
2021,21,001,18832,18396,0.03260407816482583,0.02299277824978759,0.02315208156329651,0.92125106202209,1,1,1,1,1,1
2021,21,003,20604,20135,0.02615996893807027,0.00529023490584352,0.02276257037468452,0.9457872257814016,1,1,1,1,1,1
2021,21,005,23646,23154,0.02444388057176689,0.02444388057176689,0.0208069018015732,0.930305337054893,1,1,1,1,1,1
2021,21,007,7814,7691,0.02585103660097261,0.03852060404402355,0.0157409777322754,0.9198873816227284,1,1,1,1,1,1
2021,21,009,44277,42723,0.0336291980034781,0.0346681121123834,0.03509722880953994,0.8966054610745986,1,1,1,1,1,1
2021,21,011,12680,12456,0.0168769716088328,0.01545741324921135,0.01766561514195583,0.95,1,1,1,1,1,1
2021,21,013,24674,24360,0.02913998540974305,0.02111534408689308,0.01272594634027721,0.9370187241630866,1,1,1,1,1,1
2021,21,015,134599,128657,0.0549335433398465,0.0367981931515093,0.04414594462068812,0.8641223188879561,1,1,1,1,1,1
2021,21,017,20281,18842,0.03283861742517628,0.05039199250530053,0.07095310882106405,0.8458162812484592,1,1,1,1,1,1
2021,21,019,48447,47518,0.03657605218073358,0.01886597725349351,0.01917559394802567,0.9253823766177472,1,1,1,1,1,1
2021,21,021,30469,29418,0.04220683317470215,0.07804653910532017,0.03449407594604352,0.8452525517739342,1,1,1,1,1,1
2021,21,023,8394,8343,0.01655944722420777,0.02072909220872051,0.00607576840600428,0.9566356921610676,1,1,1,1,1,1
2021,21,025,13652,13506,0.01757984178142396,0.01047465572809844,0.01069440375036624,0.9612510987401114,1,1,1,1,1,1
2021,21,027,20345,19969,0.02600147456377488,0.01980830670926517,0.01848119931187023,0.9357090194150895,1,1,1,1,1,1
2021,21,029,81729,79799,0.03636408129305387,0.01063270075493398,0.02361462883431829,0.9293885891176938,1,1,1,1,1,1
2021,21,031,12413,11967,0.01941512929992749,0.00531700636429549,0.03593007331023926,0.9393377910255376,1,1,1,1,1,1
2021,21,033,12641,12459,0.01455581045803338,0.06502650106795349,0.0143975951269678,0.9060200933470454,1,1,1,1,1,1
2021,21,035,37291,36257,0.04676731651068622,0.03322517497519509,0.02772786999544126,0.8922796385186774,1,1,1,1,1,1
2021,21,037,93023,90979,0.03670060092665254,0.02568182062500671,0.02197306042591617,0.9156445180224244,1,1,1,1,1,1
2021,21,039,4821,4700,0.03609209707529558,0.00808960796515245,0.02509852727649865,0.9307197676830532,1,1,1,1,1,1
2021,21,041,10808,10076,0.01905995558845299,0.03478904515173945,0.06772760917838638,0.8784233900814211,1,1,1,1,1,1
