year,state_name,county_name,total_people,total_nonhisp,asian_other,black_nonhispanic,total_hispanic,white_nonhispanic,total_people_quality,total_nonhisp_quality,asian_other_quality,black_nonhispanic_quality,total_hispanic_quality,white_nonhispanic_quality
2020,Georgia,Fayette County,117828,108960,0.0921682452388227,0.23838985640085547,0.0752622466646298,0.594179651695692,1,1,1,1,1,1
2020,Georgia,Floyd County,98210,86792,0.04220547805722431,0.13997556257000304,0.11626107321046737,0.7015578861623053,1,1,1,1,1,1
2020,Georgia,Forsyth County,245754,222299,0.18926650227463235,0.0365161909877357,0.09544096942470927,0.6787763373129226,1,1,1,1,1,1
2020,Georgia,Franklin County,23256,22067,0.0347437220502236,0.08784829721362229,0.051126590987272104,0.826281389748882,1,1,1,1,1,1
2020,Georgia,Fulton County,1054286,978118,0.1080731414435931,0.4302039484542145,0.07224605088182903,0.38947685922036335,1,1,1,1,1,1
2020,Georgia,Gilmer County,31047,27300,0.025090991078042968,0.0032209231165652077,0.12068798917769832,0.8510000966276935,1,1,1,1,1,1
2020,Georgia,Glascock County,2903,2852,0.010678608336203927,0.10196348604891492,0.01756803306923872,0.8697898725456424,1,1,1,1,1,1
2020,Georgia,Glynn County,84373,78692,0.049375985208538274,0.25177485688549656,0.06733196638735141,0.6315171915186137,1,1,1,1,1,1
2020,Georgia,Gordon County,57274,47826,0.03918008171246988,0.02931522156650487,0.16496141355588922,0.766543283165136,1,1,1,1,1,1
2020,Georgia,Grady County,26076,23015,0.021552385335174108,0.282290228562663,0.11738763614051236,0.5787697499616505,1,1,1,1,1,1
2020,Georgia,Greene County,18461,17281,0.02551324413628731,0.32890959319646823,0.06391853095715291,0.5816586317100916,1,1,1,1,1,1
2020,Georgia,Gwinnett County,948505,743618,0.1574108728999847,0.27594688483455543,0.2160104585637398,0.3506317837017201,1,1,1,1,1,1
2020,Georgia,Habersham County,45767,38425,0.04977385452400201,0.032665457644154086,0.16042126422968514,0.7571394236021588,1,1,1,1,1,1
2020,Georgia,Hall County,201703,143300,0.046994838946371645,0.0682042408888316,0.2895494861256402,0.5952514340391566,1,1,1,1,1,1
2020,Georgia,Hancock County,8652,8542,0.005432269995376791,0.7350901525658807,0.012713823393435044,0.24676375404530745,1,1,1,1,1,1
2020,Georgia,Haralson County,29685,29075,0.03055415192858346,0.04830722587165235,0.020549098871483915,0.9005895233282802,1,1,1,1,1,1
2020,Georgia,Harris County,34316,32915,0.04012705443524886,0.15739013871080546,0.04082643664762793,0.7616563702063177,1,1,1,1,1,1
2020,Georgia,Hart County,25808,24835,0.025805951642901427,0.1935833849969002,0.037701487910725355,0.742909175449473,1,1,1,1,1,1
2020,Georgia,Heard County,11440,11120,0.026835664335664335,0.0986013986013986,0.027972027972027972,0.8465909090909091,1,1,1,1,1,1
2020,Georgia,Henry County,236615,219256,0.07245102804133297,0.46069775796124507,0.07336390338735921,0.39348731061006276,1,1,1,1,1,1
2020,Georgia,Houston County,161177,150434,0.07344099964635152,0.3114898527705566,0.0666534307004101,0.5484157168826818,1,1,1,1,1,1
2020,Georgia,Irwin County,9615,9221,0.018200728029121163,0.27519500780031203,0.04097763910556422,0.6656266250650026,1,1,1,1,1,1
2020,Georgia,Jackson County,73839,67478,0.0431750159129999,0.07336231530762875,0.08614688714635897,0.7973157816330123,1,1,1,1,1,1
2020,Georgia,Jasper County,14478,13891,0.031150711424229868,0.18365796380715568,0.040544274071004284,0.7446470506976102,1,1,1,1,1,1
2020,Georgia,Jeff Davis County,14753,12888,0.03653494204568562,0.1308886328204433,0.1264149664475022,0.7061614586863689,1,1,1,1,1,1
2020,Georgia,Jefferson County,15708,15083,0.021899668958492487,0.522217978100331,0.0397886427298192,0.41609371021135727,1,1,1,1,1,1
2020,Georgia,Jenkins County,8693,8019,0.018175543540779937,0.3154262049925227,0.07753364776256759,0.5888646037041297,1,1,1,1,1,1
2020,Georgia,Johnson County,9272,9022,0.024805867126833477,0.3356341673856773,0.026962899050905955,0.6125970664365833,1,1,1,1,1,1
2020,Georgia,Jones County,28297,27754,0.030427253772484716,0.24408947945011839,0.01918931335477259,0.7062939534226244,1,1,1,1,1,1
2020,Georgia,Lamar County,18482,17984,0.0420409046639974,0.27929877718861595,0.026945135807813006,0.6517151823395736,1,1,1,1,1,1
2020,Georgia,Lanier County,9874,9212,0.033016001620417255,0.2264533117277699,0.06704476402673688,0.673485922625076,1,1,1,1,1,1
2020,Georgia,Laurens County,49202,47831,0.018129344335596115,0.38362261696678995,0.027864720946302997,0.5703833177513109,1,1,1,1,1,1
2020,Georgia,Lee County,32547,31519,0.047285464098073555,0.2230005837711617,0.03158509232801794,0.6981288598027467,1,1,1,1,1,1
2020,Georgia,Liberty County,64334,56210,0.09052755929990362,0.4047626449466845,0.1262784841607859,0.378431311592626,1,1,1,1,1,1
2020,Georgia,Lincoln County,7686,7525,0.01990632318501171,0.2896174863387978,0.020947176684881604,0.6695290137913089,1,1,1,1,1,1
2020,Georgia,Long County,16398,14536,0.0947066715453104,0.22764971337968046,0.11355043297963166,0.5640931820953775,1,1,1,1,1,1
2020,Georgia,Lowndes County,117437,110373,0.04270374754123488,0.37031770225738053,0.06015140032528079,0.5268271498761038,1,1,1,1,1,1
2020,Georgia,Lumpkin County,33188,31509,0.03329516692780523,0.014794504037603953,0.050590574906592745,0.901319754127998,1,1,1,1,1,1
2020,Georgia,McDuffie County,21727,20998,0.027017075528144703,0.409260367284945,0.033552722419109865,0.5301698347678004,1,1,1,1,1,1
2020,Georgia,McIntosh County,11291,11014,0.03188380125763883,0.3224692232751749,0.024532813745460985,0.6211141617217253,1,1,1,1,1,1
2020,Georgia,Macon County,12330,11789,0.024655312246553124,0.6055961070559611,0.04387672343876724,0.3258718572587186,1,1,1,1,1,1
2020,Georgia,Madison County,29906,28075,0.048853072961947436,0.08657125660402595,0.06122517220624624,0.8033504982277804,1,1,1,1,1,1
2020,Georgia,Marion County,7563,6957,0.037815681607827584,0.3010710035700119,0.08012693375644586,0.5809863810657147,1,1,1,1,1,1
2020,Georgia,Meriwether County,20659,20142,0.016941768720654435,0.39111283217967957,0.025025412653080982,0.566919986446585,1,1,1,1,1,1
2020,Georgia,Miller County,5984,5806,0.023729946524064172,0.2757352941176471,0.029745989304812835,0.6707887700534759,1,1,1,1,1,1
2020,Georgia,Mitchell County,21940,20867,0.03122151321786691,0.4641750227894257,0.04890610756608933,0.45569735642661807,1,1,1,1,1,1
2020,Georgia,Monroe County,27825,27157,0.02655884995507637,0.22371967654986524,0.024007187780772685,0.7257142857142858,1,1,1,1,1,1
2020,Georgia,Montgomery County,8701,8091,0.018043902999655213,0.25410872313527183,0.0701068842661763,0.6577404895988966,1,1,1,1,1,1
2020,Georgia,Morgan County,19694,19065,0.0263532040215294,0.21483700619478013,0.031938661521275516,0.726871128262415,1,1,1,1,1,1
2020,Georgia,Murray County,39853,33680,0.0277770807718365,0.0070007276742026945,0.15489423631847038,0.8103279552354904,1,1,1,1,1,1
2020,Georgia,Muscogee County,204366,188267,0.07559476625270348,0.4541117407005079,0.07877533444897879,0.3915181585978098,1,1,1,1,1,1
2020,Georgia,Newton County,111262,104532,0.05120346569358811,0.45178946989987595,0.06048785748952922,0.4365192069170067,1,1,1,1,1,1
2020,Georgia,Oconee County,41006,38704,0.0734770521387114,0.03579963907720821,0.05613812612788372,0.8345851826561966,1,1,1,1,1,1
2020,Georgia,Oglethorpe County,14779,13987,0.02388524257392246,0.17348941065024698,0.05358955274375803,0.7490357940320725,1,1,1,1,1,1
2020,Georgia,Paulding County,165688,153909,0.052647144029742646,0.20058785186615807,0.07109144898846023,0.675673555115639,1,1,1,1,1,1
2020,Georgia,Peach County,27822,25595,0.021996980806555964,0.4450075479836101,0.08004456904607864,0.4529509021637553,1,1,1,1,1,1
2020,Georgia,Pickens County,32814,31763,0.09438044737002499,0.012799414883891021,0.03202901200707015,0.8607911257390138,1,1,1,1,1,1
2020,Georgia,Pierce County,19644,18650,0.009926695174098962,0.10003054367745877,0.050600692323355734,0.8394420688250865,1,1,1,1,1,1
2020,Georgia,Pike County,18754,18422,0.029060467100351924,0.08574170843553375,0.01770289005012264,0.8674949344139917,1,1,1,1,1,1
2020,Georgia,Polk County,42692,36916,0.027967769137074862,0.12161529092101565,0.1352946687904057,0.7151222711515038,1,1,1,1,1,1
2020,Georgia,Pulaski County,10001,9588,0.013898610138986101,0.39186081391860816,0.04129587041295871,0.5529447055294471,1,1,1,1,1,1
2020,Georgia,Putnam County,21870,20505,0.019524462734339276,0.2674897119341564,0.062414266117969824,0.6505715592135345,1,1,1,1,1,1
2020,Georgia,Quitman County,2249,2217,0.057358826144953315,0.5228990662516674,0.014228546020453535,0.40551356158292573,1,1,1,1,1,1
2020,Georgia,Rabun County,16731,15410,0.03353057199211045,0.009682625067240451,0.07895523280138665,0.8778315701392625,1,1,1,1,1,1
2020,Georgia,Randolph County,6503,6289,0.017376595417499616,0.6403198523758266,0.032907888666769185,0.30939566353990466,1,1,1,1,1,1
2020,Georgia,Richmond County,205772,195127,0.06511575918978287,0.5496569018136578,0.05173201407382929,0.33349532492273,1,1,1,1,1,1
2020,Georgia,Rockdale County,92983,83377,0.05583816396545605,0.5559295785251067,0.10330920705935494,0.28492305045008226,1,1,1,1,1,1
2020,Georgia,Schley County,4622,4433,0.023799221116399826,0.25356988316746,0.040891389009086974,0.6817395067070532,1,1,1,1,1,1
2020,Georgia,Screven County,14028,13673,0.01639577986883376,0.410393498716852,0.02530652979754776,0.5479041916167665,1,1,1,1,1,1
2020,Georgia,Seminole County,9108,8788,0.022727272727272728,0.3245498462889767,0.03513394817742644,0.6175889328063241,1,1,1,1,1,1
2020,Georgia,Spalding County,66722,63379,0.04009172386918857,0.34194118881328495,0.05010341416624202,0.5678636731512844,1,1,1,1,1,1
2020,Georgia,Stephens County,26641,25608,0.03656018918208776,0.10757854434893585,0.0387748207649863,0.8170864457039901,1,1,1,1,1,1
2020,Georgia,Stewart County,5347,4557,0.047690293622592105,0.5874322049747522,0.1477463998503834,0.2171311015522723,1,1,1,1,1,1
2020,Georgia,Sumter County,29690,27913,0.0372515998652745,0.5132367800606265,0.059851801953519704,0.3896598181205793,1,1,1,1,1,1
2020,Georgia,Talbot County,5837,5799,0.02261435669008052,0.56467363371595,0.006510193592598938,0.40620181600137056,1,1,1,1,1,1
2020,Georgia,Taliaferro County,1574,1510,0.05844980940279543,0.5571791613722998,0.04066073697585769,0.34371029224904703,1,1,1,1,1,1
2020,Georgia,Tattnall County,23211,20369,0.03593123949851364,0.27969497221145145,0.12244194562922753,0.5619318426608074,1,1,1,1,1,1
2020,Georgia,Taylor County,7857,7792,0.016036655211912942,0.3997709049255441,0.008272877688685249,0.5759195621738578,1,1,1,1,1,1
2020,Georgia,Telfair County,12860,10894,0.007153965785381027,0.3519440124416796,0.15287713841368586,0.4880248833592535,1,1,1,1,1,1
2020,Georgia,Terrell County,9102,8842,0.04801142606020655,0.5650406504065041,0.028565150516370028,0.35838277301691934,1,1,1,1,1,1
2020,Georgia,Thomas County,45669,43925,0.025378265344106504,0.36031005715036457,0.03818782981891436,0.5761238476866145,1,1,1,1,1,1
2020,Georgia,Tift County,41148,36070,0.03944298629337999,0.2913142801594245,0.12340818508797512,0.5458345484592204,1,1,1,1,1,1
2020,Georgia,Toombs County,26956,23778,0.03361032794183113,0.2569372310431815,0.11789583024187565,0.5915566107731117,1,1,1,1,1,1
2020,Georgia,Towns County,12300,11933,0.016585365853658537,0.01861788617886179,0.02983739837398374,0.9349593495934959,1,1,1,1,1,1
2020,Georgia,Treutlen County,6410,6353,0.011232449297971918,0.2775351014040562,0.008892355694227768,0.7023400936037442,1,1,1,1,1,1
2020,Georgia,Troup County,69483,66850,0.04159290761769066,0.3663486032554726,0.03789416116172301,0.5541643279651137,1,1,1,1,1,1
2020,Georgia,Turner County,8856,8416,0.03884372177055104,0.3780487804878049,0.04968383017163505,0.533423667570009,1,1,1,1,1,1
2020,Georgia,Twiggs County,8034,7966,0.02725914861837192,0.4143639531989047,0.00846402788150361,0.5499128703012198,1,1,1,1,1,1
2020,Georgia,Union County,24183,23303,0.023528925278087913,0.006947028904602407,0.036389199024107845,0.9331348467932018,1,1,1,1,1,1
2020,Georgia,Upson County,27424,26770,0.024102975495915988,0.28413068844807465,0.023847724620770127,0.6679186114352392,1,1,1,1,1,1
2020,Georgia,Walker County,67772,66069,0.03284542288850853,0.03904267249011391,0.025128371598890396,0.9029835330224871,1,1,1,1,1,1
2020,Georgia,Walton County,95453,90684,0.0392549212701539,0.18355630519732224,0.049961761285658914,0.7272270122468649,1,1,1,1,1,1
2020,Georgia,Ware County,36084,34517,0.029625318700809224,0.30223921959871414,0.04342644939585412,0.6247090123046225,1,1,1,1,1,1
2020,Georgia,Warren County,5218,5218,0.016673054810272134,0.6036795707167497,0,0.37964737447297814,1,1,1,1,1,1
2020,Georgia,Washington County,20052,19524,0.033163774187113505,0.5192499501296629,0.026331538001196888,0.4212547376820267,1,1,1,1,1,1
2020,Georgia,Wayne County,30118,28154,0.04485689620824756,0.18238262832857427,0.06521017331828143,0.7075503021448968,1,1,1,1,1,1
2020,Georgia,Webster County,2372,1967,0.02866779089376054,0.3899662731871838,0.17074198988195616,0.4106239460370995,1,1,1,1,1,1
2020,Georgia,Wheeler County,7568,6854,0.008324524312896407,0.3394556025369979,0.0943446088794926,0.5578752642706131,1,1,1,1,1,1
2020,Georgia,White County,27886,26944,0.04170551531234311,0.017499820698558415,0.03378039159434842,0.9070142723947501,1,1,1,1,1,1
2020,Georgia,Whitfield County,103076,65763,0.03210252629128022,0.034120454810043076,0.36199503279133843,0.5717819861073383,1,1,1,1,1,1
2020,Georgia,Wilcox County,8841,8415,0.019002375296912115,0.3435131772423934,0.04818459450288429,0.5892998529578102,1,1,1,1,1,1
2020,Georgia,Wilkes County,9643,9122,0.02509592450482215,0.40734211345017113,0.05402882920253033,0.5135331328424764,1,1,1,1,1,1
2020,Georgia,Wilkinson County,8931,8658,0.030231776956667785,0.3848393237039525,0.03056768558951965,0.55436121374986,1,1,1,1,1,1
2020,Georgia,Worth County,20824,20341,0.02655589704187476,0.2752112946600077,0.02319439108720707,0.6750384172109105,1,1,1,1,1,1
2020,Hawaii,Hawaii County,200468,173475,0.5602390406448909,0.007078436458686673,0.13464991918909752,0.2980326037073249,1,1,1,1,1,1
2020,Hawaii,Honolulu County,1015167,911369,0.6970035471996233,0.02328483884917457,0.10224721646783239,0.17746439748336973,1,1,1,1,1,1
2020,Hawaii,Kalawao County,48,44,0.6458333333333334,0.041666666666666664,0.08333333333333333,0.22916666666666666,1,1,1,1,1,1
2020,Hawaii,Kauai County,73247,64761,0.586030827201114,0.005201578221633651,0.1158545742487747,0.2929130203284776,1,1,1,1,1,1
2020,Hawaii,Maui County,164568,145108,0.5783566671527879,0.006568713237081328,0.11824899129842983,0.29682562831170095,1,1,1,1,1,1
2020,Idaho,Ada County,485246,443043,0.0669825202062459,0.01201452459165042,0.08697238101911195,0.8340305741829918,1,1,1,1,1,1
2020,Idaho,Adams County,4321,4144,0.0483684332330479,0.001388567461235825,0.04096274010645684,0.9092802591992595,1,1,1,1,1,1
2020,Idaho,Bannock County,86362,78399,0.07661934647182789,0.006461175053843126,0.09220490493504087,0.8247145735392881,1,1,1,1,1,1
2020,Idaho,Bear Lake County,6327,6044,0.030188082819661767,0.002212739054844318,0.04472893946578157,0.9228702386597123,1,1,1,1,1,1
2020,Idaho,Benewah County,9509,9098,0.1083184351666842,0.008097591755179304,0.04322221053738563,0.8403617625407509,1,1,1,1,1,1
2020,Idaho,Bingham County,47540,38817,0.0819730753050063,0.0012831299957930164,0.18348758939840135,0.7332562053007994,1,1,1,1,1,1
2020,Idaho,Blaine County,23868,18287,0.0444947209653092,0.004943857885034356,0.23382771912183678,0.7167337020278197,1,1,1,1,1,1
2020,Idaho,Boise County,7549,7154,0.0623923698503113,0.002384421777718903,0.05232481123327593,0.8828983971386939,1,1,1,1,1,1
2020,Idaho,Bonner County,46481,44825,0.048837159269378885,0.0023880725457713905,0.035627460682859664,0.91314730750199,1,1,1,1,1,1
2020,Idaho,Bonneville County,121771,105174,0.042202166361448946,0.0032684300859810627,0.1362968194397681,0.8182325841128019,1,1,1,1,1,1
2020,Idaho,Boundary County,11966,11336,0.05674410830686946,0.002256393113822497,0.052649172655858265,0.8883503259234498,1,1,1,1,1,1
2020,Idaho,Butte County,2573,2406,0.028371550719005052,0,0.06490478041197047,0.9067236688690244,1,1,1,1,1,1
2020,Idaho,Camas County,1044,968,0.040229885057471264,0,0.07279693486590039,0.8869731800766284,1,1,1,1,1,1
2020,Idaho,Canyon County,227367,168964,0.051067217318256385,0.0052426253590010866,0.2568666517128695,0.686823505609873,1,1,1,1,1,1
2020,Idaho,Caribou County,7003,6533,0.023989718691989147,0,0.06711409395973154,0.9088961873482793,1,1,1,1,1,1
2020,Idaho,Cassia County,24469,17674,0.041848869998773956,8.173607421635539e-4,0.2776983121500674,0.6796354571089951,1,1,1,1,1,1
2020,Idaho,Clark County,839,510,0.11203814064362336,0.007151370679380214,0.39213349225268174,0.48867699642431467,1,1,1,1,1,1
2020,Idaho,Clearwater County,8719,8344,0.05986925106090148,0.003211377451542608,0.04300951944030279,0.8939098520472532,1,1,1,1,1,1
2020,Idaho,Custer County,4273,4076,0.07184647788439036,9.36110461034402e-4,0.0461034402059443,0.8811139714486309,1,1,1,1,1,1
2020,Idaho,Elmore County,28396,23331,0.08937878574447106,0.02584871108606846,0.17837019298492746,0.706402310184533,1,1,1,1,1,1
2020,Idaho,Franklin County,14036,13057,0.029495582787118838,0,0.06974921630094044,0.9007552009119407,1,1,1,1,1,1
2020,Idaho,Fremont County,13370,11721,0.023485415108451757,0.0034405385190725505,0.12333582647718773,0.849738219895288,1,1,1,1,1,1
2020,Idaho,Gem County,18692,17045,0.06377059704686497,9.629788144660818e-4,0.08811256152364648,0.8471538626150225,1,1,1,1,1,1
2020,Idaho,Gooding County,15422,10824,0.03689534431331864,1.9452729866424587e-4,0.29814550641940085,0.6647646219686163,1,1,1,1,1,1
2020,Idaho,Idaho County,16494,15904,0.0579604704741118,0.0013338183581908573,0.03577058324239117,0.9049351279253062,1,1,1,1,1,1
2020,Idaho,Jefferson County,30427,27192,0.03296414368817169,1.6432773523515298e-4,0.10632004469714398,0.8605514838794491,1,1,1,1,1,1
2020,Idaho,Jerome County,24081,15056,0.030148249657406253,4.152651467962294e-5,0.374776794983597,0.5950334288443171,1,1,1,1,1,1
2020,Idaho,Kootenai County,168317,159828,0.06369528924588723,0.002732938443532145,0.050434596624226904,0.8831371756863537,1,1,1,1,1,1
2020,Idaho,Latah County,39464,37650,0.07624670585850395,0.01206162578552605,0.04596594364484087,0.8657257247111292,1,1,1,1,1,1
2020,Idaho,Lemhi County,7948,7670,0.03283844992450931,2.516356316054353e-4,0.03497735279315551,0.9319325616507298,1,1,1,1,1,1
2020,Idaho,Lewis County,3613,3436,0.1295322446720177,0.010794353722668144,0.04898975920287849,0.8106836424024356,1,1,1,1,1,1
2020,Idaho,Lincoln County,5184,3550,0.03877314814814815,0,0.3152006172839506,0.6460262345679012,1,1,1,1,1,1
2020,Idaho,Madison County,50979,46909,0.038192196786912255,0.004903980070224995,0.07983679554326291,0.8770670275995999,1,1,1,1,1,1
2020,Idaho,Minidoka County,21393,13769,0.033889590052821016,5.60931145701865e-4,0.35637825456925165,0.6091712242322255,1,1,1,1,1,1
2020,Idaho,Nez Perce County,41820,39968,0.09215686274509804,0.0010043041606886656,0.04428503108560498,0.8625538020086083,1,1,1,1,1,1
2020,Idaho,Oneida County,4514,4312,0.03190075321222862,6.64599025254763e-4,0.04474966770048737,0.9226849800620293,1,1,1,1,1,1
2020,Idaho,Owyhee County,11815,8741,0.047820567075751164,0.004062632247143462,0.2601777401608125,0.6879390605162928,1,1,1,1,1,1
2020,Idaho,Payette County,24928,20492,0.05479781771501926,0.0019255455712451862,0.1779525032092426,0.7653241335044929,1,1,1,1,1,1
2020,Idaho,Power County,7854,5146,0.04736440030557677,3.819709702062643e-4,0.3447924624395213,0.6074611662846957,1,1,1,1,1,1
2020,Idaho,Shoshone County,13124,12621,0.05074672355989028,0.0075434318805242305,0.038326729655592806,0.9033831149039927,1,1,1,1,1,1
2020,Idaho,Teton County,11490,9599,0.02863359442993908,0,0.16457789382071367,0.8067885117493473,1,1,1,1,1,1
2020,Idaho,Twin Falls County,89128,73849,0.05439368099811507,0.006698231756574814,0.17142760972982676,0.7674804775154833,1,1,1,1,1,1
2020,Idaho,Valley County,11476,10925,0.0109794353433252,6.099686301847334e-4,0.048013245033112585,0.9403973509933775,1,1,1,1,1,1
2020,Idaho,Washington County,10425,8665,0.04786570743405276,8.633093525179857e-4,0.16882494004796164,0.7824460431654676,1,1,1,1,1,1
2020,Illinois,Adams County,65878,64732,0.03306111296639242,0.03848022101460275,0.017395792221986096,0.9110628737970188,1,1,1,1,1,1
2020,Illinois,Alexander County,5488,5426,0.022776967930029153,0.33454810495626824,0.01129737609329446,0.6313775510204082,1,1,1,1,1,1
2020,Illinois,Bond County,16804,16174,0.0201142585098786,0.06920971197333968,0.03749107355391573,0.8731849559628659,1,1,1,1,1,1
2020,Illinois,Boone County,53592,41369,0.03017241379310345,0.024126735333631886,0.22807508583370653,0.7176257650395581,1,1,1,1,1,1
2020,Illinois,Brown County,6330,5894,0.015165876777251185,0.1830963665086888,0.0688783570300158,0.7328593996840442,1,1,1,1,1,1
2020,Illinois,Bureau County,33338,30156,0.032425460435539025,0.005669206311116444,0.09544663747075409,0.8664586957825904,1,1,1,1,1,1
2020,Illinois,Calhoun County,4537,4504,0.02666960546616707,0.006391888913378885,0.00727352876350011,0.959664976856954,1,1,1,1,1,1
2020,Illinois,Carroll County,15586,14960,0.0365712819196715,0.029000384960862314,0.04016424996791993,0.8942640831515463,1,1,1,1,1,1
2020,Illinois,Cass County,13058,10483,0.028564864450911318,0.03239393475264206,0.1971971205391331,0.7418440802573135,1,1,1,1,1,1
2020,Illinois,Champaign County,206583,193642,0.14793569654811867,0.12930880082097754,0.06264310228818441,0.6601124003427193,1,1,1,1,1,1
2020,Illinois,Christian County,34038,33473,0.020653387390563487,0.015894000822610024,0.0165990951289735,0.946853516657853,1,1,1,1,1,1
2020,Illinois,Clark County,15587,15331,0.011483928915121575,0.007570411240136011,0.016423943029447618,0.9645217168152947,1,1,1,1,1,1
2020,Illinois,Clay County,13313,13289,0.037331931195072485,0.0050326748291143995,0.0018027491925185909,0.9558326447832945,1,1,1,1,1,1
2020,Illinois,Clinton County,37048,35857,0.025237529691211402,0.033227164759231265,0.032147484344633985,0.9093878212049233,1,1,1,1,1,1
2020,Illinois,Coles County,47542,46198,0.03201379832569097,0.03821883808001346,0.02826974044003197,0.9014976231542636,1,1,1,1,1,1
2020,Illinois,Cook County,5265398,3918449,0.1013961337775416,0.22646626142981024,0.2558114315385086,0.41632617325413956,1,1,1,1,1,1
2020,Illinois,Crawford County,18825,18378,0.019707835325365207,0.05163346613545817,0.023745019920318727,0.9049136786188579,1,1,1,1,1,1
2020,Illinois,Cumberland County,10528,10413,0.025550911854103343,0.0011398176291793312,0.010923252279635259,0.962386018237082,1,1,1,1,1,1
2020,Illinois,DeKalb County,100922,89013,0.052327540080458174,0.07600919522007095,0.11800202136303284,0.753661243336438,1,1,1,1,1,1
2020,Illinois,De Witt County,15653,15188,0.016163035839775124,0.011243851018973999,0.02970676547626653,0.9428863476649844,1,1,1,1,1,1
2020,Illinois,Douglas County,19708,18242,0.02445707326973818,0.0079155672823219,0.07438603612746093,0.893241323320479,1,1,1,1,1,1
2020,Illinois,DuPage County,934094,798185,0.1523583279627104,0.04772003674148426,0.14549820467747357,0.6544234306183317,1,1,1,1,1,1
2020,Illinois,Edgar County,16998,16779,0.017060830685963053,0.0035298270384751147,0.012883868690434168,0.9665254735851276,1,1,1,1,1,1
2020,Illinois,Edwards County,6233,6150,0.025509385528637896,0.0019252366436707845,0.013316220118722926,0.9592491577089683,1,1,1,1,1,1
2020,Illinois,Effingham County,34576,33816,0.020274178621008793,0.004482878297084683,0.021980564553447476,0.9532623785284591,1,1,1,1,1,1
2020,Illinois,Fayette County,21514,21106,0.017384029004369247,0.04392488612066561,0.018964395277493724,0.9197266895974714,1,1,1,1,1,1
2020,Illinois,Ford County,13589,13069,0.03289425270439326,0.006770181764662595,0.03826624475678858,0.9220693207741556,1,1,1,1,1,1
2020,Illinois,Franklin County,38068,37365,0.02353682883261532,0.006330776505201219,0.018466953872018493,0.951665440790165,1,1,1,1,1,1
2020,Illinois,Fulton County,34022,32954,0.023484803950385044,0.0318323437775557,0.031391452589500914,0.9132913996825583,1,1,1,1,1,1
2020,Illinois,Gallatin County,5038,4962,0.02798729654624851,0.002183406113537118,0.015085351329892815,0.9547439460103215,1,1,1,1,1,1
2020,Illinois,Greene County,12187,12032,0.016492984327562157,0.01214408796258308,0.012718470501353902,0.9586444572085009,1,1,1,1,1,1
2020,Illinois,Grundy County,52364,46858,0.03332442135818501,0.012737758765564128,0.10514857535711558,0.8487892445191353,1,1,1,1,1,1
2020,Illinois,Hamilton County,8021,7883,0.02717865602792669,0.00211943647924199,0.017204837302082034,0.9534970701907493,1,1,1,1,1,1
2020,Illinois,Hancock County,17750,17456,0.021633802816901408,0.006647887323943662,0.016563380281690143,0.9551549295774648,1,1,1,1,1,1
2020,Illinois,Hardin County,3700,3643,0.01756756756756757,0.015135135135135135,0.015405405405405406,0.9518918918918919,1,1,1,1,1,1
2020,Illinois,Henderson County,6485,6364,0.03037779491133385,0.0013878180416345412,0.018658442559753276,0.9495759444872783,1,1,1,1,1,1
2020,Illinois,Henry County,49412,46424,0.02323322269893953,0.02001538087913867,0.06047114061361612,0.8962802558083057,1,1,1,1,1,1
2020,Illinois,Iroquois County,27362,25370,0.027044806666179373,0.008990570864702873,0.07280169578247205,0.8911629266866458,1,1,1,1,1,1
2020,Illinois,Jackson County,53676,51224,0.07597436470675907,0.14513003949623668,0.04568149638572174,0.7332140994112825,1,1,1,1,1,1
2020,Illinois,Jasper County,9324,9261,0.019305019305019305,0.0028957528957528956,0.006756756756756757,0.971042471042471,1,1,1,1,1,1
2020,Illinois,Jefferson County,37362,36273,0.0454472458647824,0.08203522295380333,0.02914726192387988,0.8433702692575344,1,1,1,1,1,1
2020,Illinois,Jersey County,21533,21224,0.027028282171550642,0.00422607161101565,0.014350067338503691,0.95439557887893,1,1,1,1,1,1
2020,Illinois,Jo Daviess County,21995,21291,0.02064105478517845,0.006592407365310297,0.03200727438054103,0.9407592634689702,1,1,1,1,1,1
2020,Illinois,Johnson County,13238,12829,0.013597220123885784,0.09102583471823539,0.030895905725940476,0.8644810394319383,1,1,1,1,1,1
2020,Illinois,Kane County,518648,351537,0.06385255510481097,0.05125248723604448,0.32220504079838347,0.5626899168607611,1,1,1,1,1,1
2020,Illinois,Kankakee County,108104,96261,0.03625212758084807,0.14482350329312513,0.10955191297269297,0.7093724561533338,1,1,1,1,1,1
2020,Illinois,Kendall County,130757,104410,0.05595876320197007,0.07631713789701508,0.20149590461696124,0.6662281942840537,1,1,1,1,1,1
2020,Illinois,Knox County,50193,47123,0.03518418903034288,0.08556970095431633,0.06116390731775347,0.8180822026975874,1,1,1,1,1,1
2020,Illinois,Lake County,714484,554844,0.11226143622530385,0.06486639308927841,0.22343397472861534,0.5994381959568024,1,1,1,1,1,1
2020,Illinois,LaSalle County,109986,98843,0.027958103758660192,0.02621242703616824,0.10131289436837415,0.8445165748367974,1,1,1,1,1,1
2020,Illinois,Lawrence County,15465,15009,0.03142580019398642,0.09647591335273198,0.029485935984481085,0.8426123504688006,1,1,1,1,1,1
