statefip,puma,county,pop20,afact,afact2,products,sum_products,county_pop,puma_flag,small_county
45,00103,077,306,0.0017,0.0023,3.91e-6,0.6047105500000001,131404,2,0
45,00104,045,121947,1,0.232,0.232,0.9156216199999999,525534,1,0
45,00105,045,108906,0.6169,0.2072,0.12782168,0.9156216199999999,525534,1,0
45,00105,047,104,6e-4,0.0015,9e-7,0.67328683,69351,2,0
45,00105,059,67539,0.3826,1,0.3826,0.3826,67539,2,0
45,00200,001,534,0.0026,0.022,5.7199999999999994e-5,0.2264642,24295,3,0
45,00200,007,203592,0.9875,0.9994,0.9869075,0.98690822,203718,1,0
45,00200,077,2048,0.0099,0.0156,1.5444000000000002e-4,0.6047105500000001,131404,2,0
45,00301,083,126191,1,0.3847,0.3847,0.99330029,327997,1,0
45,00302,021,100,5e-4,0.0018,9e-7,0.36478686000000005,56216,2,0
45,00302,045,347,0.0017,7e-4,1.1899999999999998e-6,0.9156216199999999,525534,1,0
45,00302,083,200484,0.9957,0.6112,0.60857184,0.99330029,327997,1,0
45,00302,087,410,0.002,0.015,3e-5,0.172405,27244,3,0
45,00400,021,56074,0.3657,0.9975,0.36478575,0.36478686000000005,56216,2,0
45,00400,023,32294,0.2106,1,0.2106,0.2106,32294,3,0
45,00400,071,37719,0.246,1,0.246,0.246,37719,3,0
45,00400,083,321,0.0021,0.001,2.1e-6,0.99330029,327997,1,0
45,00400,087,26834,0.175,0.985,0.172375,0.172405,27244,3,0
45,00400,091,89,6e-4,3e-4,1.7999999999999997e-7,0.99578057,282090,1,0
45,00501,021,42,3e-4,7e-4,2.0999999999999997e-7,0.36478686000000005,56216,2,0
45,00501,091,136131,0.9997,0.4826,0.48245521999999996,0.99578057,282090,1,0
45,00502,057,1080,0.0073,0.0112,8.176e-5,0.5694328000000001,96016,2,0
45,00502,091,145870,0.9927,0.5171,0.51332517,0.99578057,282090,1,0
45,00601,047,18,1e-4,3e-4,3e-8,0.67328683,69351,2,0
45,00601,063,166843,0.899,0.5675,0.5101825,0.9379658399999998,293991,1,0
45,00601,081,18727,0.1009,0.9928,0.10017352,0.10017856,18862,3,1
45,00602,063,125853,0.9992,0.4281,0.42775751999999995,0.9379658399999998,293991,1,0
45,00602,079,103,8e-4,2e-4,1.6e-7,0.90235804,416147,1,0
45,00603,039,20948,0.1038,1,0.1038,0.1038,20948,3,0
45,00603,063,43,2e-4,1e-4,2e-8,0.9379658399999998,293991,1,0
45,00603,079,180824,0.896,0.4345,0.389312,0.90235804,416147,1,0
45,00604,063,1252,0.006,0.0043,2.58e-5,0.9379658399999998,293991,1,0
45,00604,079,207658,0.994,0.499,0.496006,0.90235804,416147,1,0
45,00605,017,14119,0.1318,1,0.1318,0.1318,14119,3,1
45,00605,055,65403,0.6108,1,0.6108,0.6108,65403,2,0
45,00605,079,27562,0.2574,0.0662,0.01703988,0.90235804,416147,1,0
45,00700,025,43273,0.2625,1,0.2625,0.2625,43273,3,0
45,00700,057,94936,0.5758,0.9888,0.56935104,0.5694328000000001,96016,2,0
45,00700,069,26667,0.1617,1,0.1617,0.1617,26667,3,0
45,00800,027,31144,0.169,1,0.169,0.169,31144,3,0
45,00800,041,16,1e-4,1e-4,1e-8,0.68533147,137059,2,0
45,00800,061,16531,0.0897,1,0.0897,0.0897,16531,3,1
45,00800,085,105556,0.5728,1,0.5728,0.5728,105556,2,0
45,00800,089,31026,0.1684,1,0.1684,0.1684,31026,3,0
45,00900,031,62905,0.3146,1,0.3146,0.3146,62905,3,0
45,00900,041,137043,0.6854,0.9999,0.68533146,0.68533147,137059,2,0
45,01000,033,28292,0.2305,1,0.2305,0.2305,28292,3,0
45,01000,043,63207,0.5149,0.9969,0.51330381,0.5133072200000001,63404,2,0
45,01000,051,2067,0.0168,0.0059,9.911999999999999e-5,0.99361238,351029,1,0
45,01000,067,29183,0.2377,1,0.2377,0.2377,29183,3,0
45,01101,051,161735,1,0.4607,0.4607,0.99361238,351029,1,0
45,01102,043,197,0.0011,0.0031,3.41e-6,0.5133072200000001,63404,2,0
45,01102,051,187227,0.9989,0.5334,0.53281326,0.99361238,351029,1,0
45,01201,015,50015,0.2939,0.2176,0.06395263999999999,0.34129732,229861,3,0
45,01201,019,8631,0.0507,0.0211,0.00106977,0.69323344,408235,2,0
45,01201,035,111543,0.6554,0.6905,0.4525537,0.52144352,161540,2,0
45,01202,015,22542,0.0994,0.0981,0.00975114,0.34129732,229861,3,0
45,01202,019,204106,0.9003,0.5,0.45015,0.69323344,408235,2,0
45,01202,035,52,2e-4,3e-4,6e-8,0.52144352,161540,2,0
45,01203,015,72189,0.4043,0.3141,0.12699063,0.34129732,229861,3,0
45,01203,019,106383,0.5957,0.2606,0.15523942,0.69323344,408235,2,0
45,01204,015,85115,0.3797,0.3703,0.14060291,0.34129732,229861,3,0
45,01204,019,89115,0.3975,0.2183,0.08677425,0.69323344,408235,2,0
45,01204,035,49945,0.2228,0.3092,0.06888976,0.52144352,161540,2,0
45,01300,005,8039,0.0439,1,0.0439,0.0439,8039,3,1
45,01300,009,13311,0.0726,1,0.0726,0.0726,13311,3,1
45,01300,011,20589,0.1123,1,0.1123,0.1123,20589,3,0
45,01300,029,38604,0.2106,1,0.2106,0.2106,38604,3,0
45,01300,049,18561,0.1012,1,0.1012,0.1012,18561,3,1
45,01300,075,84223,0.4594,1,0.4594,0.4594,84223,2,0
45,01400,013,187117,0.8667,1,0.8667,0.8667,187117,1,0
45,01400,053,28791,0.1333,1,0.1333,0.1333,28791,3,0
45,01500,003,168808,0.8675,1,0.8675,0.8675,168808,1,0
45,01500,037,25657,0.1318,1,0.1318,0.1318,25657,3,0
45,01500,081,135,7e-4,0.0072,5.04e-6,0.10017856,18862,3,1
45,01600,001,23761,0.2315,0.978,0.226407,0.2264642,24295,3,0
45,01600,007,126,0.0012,6e-4,7.199999999999999e-7,0.98690822,203718,1,0
45,01600,047,69229,0.6745,0.9982,0.6732859,0.67328683,69351,2,0
45,01600,065,9526,0.0928,1,0.0928,0.0928,9526,3,1
46,00100,019,10243,0.0546,1,0.0546,0.0546,10243,3,1
46,00100,033,8313,0.0443,0.9994,0.044273419999999994,0.044273419999999994,8313,3,1
46,00100,063,1311,0.007,1,0.007,0.007,1311,3,1
46,00100,081,25768,0.1373,1,0.1373,0.1373,25768,3,0
46,00100,093,29852,0.1591,1,0.1591,0.1591,29852,3,0
46,00100,102,96,5e-4,0.007,3.5e-6,0.13425709999999996,13672,3,1
46,00100,103,109218,0.5821,1,0.5821,0.5821,109218,2,0
46,00100,105,2835,0.0151,1,0.0151,0.0151,2835,3,1
46,00200,007,3381,0.0337,1,0.0337,0.0337,3381,3,1
46,00200,017,1948,0.0194,1,0.0194,0.0194,1948,3,1
46,00200,023,9373,0.0933,1,0.0933,0.0933,9373,3,1
46,00200,031,3902,0.0389,1,0.0389,0.0389,3902,3,1
46,00200,041,5239,0.0522,1,0.0522,0.0522,5239,3,1
46,00200,047,6973,0.0694,1,0.0694,0.0694,6973,3,1
46,00200,053,3994,0.0398,1,0.0398,0.0398,3994,3,1
46,00200,055,1872,0.0186,1,0.0186,0.0186,1872,3,1
46,00200,065,17765,0.1769,1,0.1769,0.1769,17765,3,1
46,00200,069,1257,0.0125,0.996,0.012450000000000001,0.012450000000000001,1257,3,1
46,00200,071,2806,0.0279,1,0.0279,0.0279,2806,3,1
46,00200,075,917,0.0091,1,0.0091,0.0091,917,3,1
46,00200,085,3718,0.037,1,0.037,0.037,3718,3,1
46,00200,095,1918,0.0191,1,0.0191,0.0191,1918,3,1
46,00200,102,13576,0.1352,0.993,0.13425359999999997,0.13425709999999996,13672,3,1
46,00200,117,2980,0.0297,1,0.0297,0.0297,2980,3,1
46,00200,119,1446,0.0144,1,0.0144,0.0144,1446,3,1
46,00200,121,9319,0.0928,1,0.0928,0.0928,9319,3,1
46,00200,123,5624,0.056,1,0.056,0.056,5624,3,1
46,00200,137,2413,0.024,1,0.024,0.024,2413,3,1
46,00300,013,38301,0.2889,1,0.2889,0.2889,38301,3,0
46,00300,021,1377,0.0104,1,0.0104,0.0104,1377,3,1
46,00300,025,3837,0.0289,1,0.0289,0.0289,3837,3,1
46,00300,029,28325,0.2137,1,0.2137,0.2137,28325,3,0
46,00300,037,5449,0.0411,1,0.0411,0.0411,5449,3,1
46,00300,039,4295,0.0324,1,0.0324,0.0324,4295,3,1
46,00300,045,3986,0.0301,1,0.0301,0.0301,3986,3,1
46,00300,049,2125,0.016,1,0.016,0.016,2125,3,1
46,00300,051,7556,0.057,1,0.057,0.057,7556,3,1
46,00300,057,6164,0.0465,1,0.0465,0.0465,6164,3,1
46,00300,089,2411,0.0182,1,0.0182,0.0182,2411,3,1
46,00300,091,4306,0.0325,1,0.0325,0.0325,4306,3,1
46,00300,107,2472,0.0186,1,0.0186,0.0186,2472,3,1
46,00300,109,10280,0.0775,1,0.0775,0.0775,10280,3,1
46,00300,115,6361,0.048,1,0.048,0.048,6361,3,1
46,00300,129,5315,0.0401,1,0.0401,0.0401,5315,3,1
46,00400,003,2747,0.0205,1,0.0205,0.0205,2747,3,1
46,00400,005,19149,0.1427,1,0.1427,0.1427,19149,3,0
46,00400,009,7003,0.0522,1,0.0522,0.0522,7003,3,1
46,00400,011,34375,0.2561,1,0.2561,0.2561,34375,3,0
46,00400,015,5247,0.0391,1,0.0391,0.0391,5247,3,1
46,00400,035,19956,0.1487,1,0.1487,0.1487,19956,3,0
46,00400,043,2835,0.0211,1,0.0211,0.0211,2835,3,1
46,00400,059,3145,0.0234,1,0.0234,0.0234,3145,3,1
46,00400,061,3461,0.0258,1,0.0258,0.0258,3461,3,1
46,00400,067,7427,0.0553,1,0.0553,0.0553,7427,3,1
46,00400,073,1663,0.0124,1,0.0124,0.0124,1663,3,1
46,00400,077,5187,0.0386,1,0.0386,0.0386,5187,3,1
46,00400,079,11059,0.0824,1,0.0824,0.0824,11059,3,1
46,00400,097,2298,0.0171,1,0.0171,0.0171,2298,3,1
46,00400,101,6336,0.0472,1,0.0472,0.0472,6336,3,1
46,00400,111,2330,0.0174,1,0.0174,0.0174,2330,3,1
46,00500,027,14967,0.1045,1,0.1045,0.1045,14967,3,1
46,00500,083,28834,0.2014,0.4425,0.0891195,0.196494,65161,3,0
46,00500,087,5682,0.0397,1,0.0397,0.0397,5682,3,1
46,00500,099,44913,0.3137,0.2277,0.07142949,0.6949845099999999,197214,2,0
46,00500,125,8673,0.0606,1,0.0606,0.0606,8673,3,1
46,00500,127,16811,0.1174,1,0.1174,0.1174,16811,3,1
46,00500,135,23310,0.1628,1,0.1628,0.1628,23310,3,0
46,00600,083,36327,0.1926,0.5575,0.1073745,0.196494,65161,3,0
46,00600,099,152301,0.8074,0.7723,0.62355502,0.6949845099999999,197214,2,0
47,NA,171,8,1,4e-4,4e-4,0.11075584,17928,3,1
47,00100,033,13911,0.1001,1,0.1001,0.1001,13911,3,1
47,00100,045,36801,0.2649,1,0.2649,0.2649,36801,3,0
47,00100,053,50429,0.363,1,0.363,0.363,50429,2,0
47,00100,095,7005,0.0504,1,0.0504,0.0504,7005,3,1
47,00100,131,30787,0.2216,1,0.2216,0.2216,30787,3,0
47,00200,005,15864,0.1161,1,0.1161,0.1161,15864,3,1
47,00200,017,28440,0.2081,1,0.2081,0.2081,28440,3,0
47,00200,079,32199,0.2356,1,0.2356,0.2356,32199,3,0
47,00200,083,8283,0.0606,1,0.0606,0.0606,8283,3,1
47,00200,085,18990,0.1389,1,0.1389,0.1389,18990,3,0
47,00200,183,32902,0.2407,1,0.2407,0.2407,32902,3,0
47,00300,125,220069,0.9416,1,0.9416,0.9416,220069,1,0
47,00300,161,13657,0.0584,1,0.0584,0.0584,13657,3,1
47,00400,021,41047,0.2127,0.9994,0.21257237999999998,0.21257244,41072,3,0
47,00400,043,54315,0.2815,1,0.2815,0.2815,54315,3,0
47,00400,081,24925,0.1292,1,0.1292,0.1292,24925,3,0
47,00400,147,72671,0.3766,0.9982,0.37592211999999997,0.37592427999999994,72803,2,0
47,00500,165,196281,1,1,1,1,196281,1,0
47,00600,015,14506,0.1097,1,0.1097,0.1097,14506,3,1
47,00600,041,20080,0.1518,1,0.1518,0.1518,20080,3,0
47,00600,111,25216,0.1906,1,0.1906,0.1906,25216,3,0
47,00600,159,19904,0.1505,1,0.1505,0.1505,19904,3,0
47,00600,169,11615,0.0878,1,0.0878,0.0878,11615,3,1
47,00600,177,40953,0.3096,1,0.3096,0.3096,40953,3,0
47,00700,027,7581,0.0599,1,0.0599,0.0599,7581,3,1
47,00700,087,11617,0.0918,1,0.0918,0.0918,11617,3,1
47,00700,133,22511,0.1779,1,0.1779,0.1779,22511,3,0
47,00700,137,5001,0.0395,1,0.0395,0.0395,5001,3,1
47,00700,141,79854,0.6309,1,0.6309,0.6309,79854,2,0
47,00800,035,61145,0.5404,1,0.5404,0.5404,61145,2,0
47,00800,049,18489,0.1634,1,0.1634,0.1634,18489,3,1
47,00800,175,6168,0.0545,1,0.0545,0.0545,6168,3,1
47,00800,185,27351,0.2417,1,0.2417,0.2417,27351,3,0
47,00900,013,39272,0.3248,1,0.3248,0.3248,39272,3,0
47,00900,025,32043,0.265,1,0.265,0.265,32043,3,0
47,00900,067,6662,0.0551,1,0.0551,0.0551,6662,3,1
47,00900,073,50,4e-4,9e-4,3.6e-7,0.5268257900000001,56721,2,0
47,00900,129,21035,0.174,1,0.174,0.174,21035,3,0
47,00900,151,21850,0.1807,1,0.1807,0.1807,21850,3,0
47,01000,073,56671,0.5273,0.9991,0.52682543,0.5268257900000001,56721,2,0
47,01000,163,50797,0.4727,0.3212,0.15183124,0.83063124,158163,1,0
47,01100,163,107366,1,0.6788,0.6788,0.83063124,158163,1,0
47,01200,019,56356,0.3471,1,0.3471,0.3471,56356,3,0
47,01200,059,70152,0.432,1,0.432,0.432,70152,2,0
47,01200,091,17948,0.1105,1,0.1105,0.1105,17948,3,1
47,01200,171,17920,0.1104,0.9996,0.11035584,0.11075584,17928,3,1
47,01300,179,133001,1,1,1,1,133001,1,0
47,01400,029,35999,0.2903,1,0.2903,0.2903,35999,3,0
47,01400,057,23527,0.1897,1,0.1897,0.1897,23527,3,0
47,01400,063,64499,0.52,1,0.52,0.52,64499,2,0
47,01500,089,54683,0.3573,1,0.3573,0.3573,54683,2,0
47,01500,155,98380,0.6427,1,0.6427,0.6427,98380,2,0
47,01601,001,77123,0.7093,1,0.7093,0.7093,77123,2,0
47,01601,093,11813,0.1086,0.0247,0.00268242,0.97798242,478971,1,0
47,01601,173,19802,0.1821,1,0.1821,0.1821,19802,3,0
47,01602,093,117190,1,0.2447,0.2447,0.97798242,478971,1,0
47,01603,093,182748,1,0.3815,0.3815,0.97798242,478971,1,0
47,01604,093,167220,1,0.3491,0.3491,0.97798242,478971,1,0
47,01700,009,135280,1,1,1,1,135280,1,0
47,01800,105,54886,0.3552,1,0.3552,0.3552,54886,2,0
47,01800,123,46250,0.2993,1,0.2993,0.2993,46250,3,0
47,01800,145,53404,0.3456,1,0.3456,0.3456,53404,3,0
47,01900,011,108620,0.6053,1,0.6053,0.6053,108620,2,0
47,01900,107,53276,0.2969,1,0.2969,0.2969,53276,3,0
47,01900,139,17544,0.0978,1,0.0978,0.0978,17544,3,1
47,02001,065,119369,1,0.326,0.326,0.99882463,366207,1,0
47,02002,065,115256,0.9998,0.3147,0.31463705999999997,0.99882463,366207,1,0
47,02002,115,25,2e-4,9e-4,1.8e-7,0.24198219999999998,28837,3,0
47,02003,007,45,3e-4,0.003,9e-7,0.1246259,14913,3,1
47,02003,065,131235,0.9994,0.3584,0.35818496,0.99882463,366207,1,0
47,02003,143,29,2e-4,9e-4,1.8e-7,0.27575178000000006,32870,3,0
47,02100,007,14868,0.125,0.997,0.124625,0.1246259,14913,3,1
47,02100,061,13529,0.1137,1,0.1137,0.1137,13529,3,1
47,02100,065,347,0.0029,9e-4,2.6099999999999996e-6,0.99882463,366207,1,0
47,02100,115,28812,0.2422,0.9991,0.24198202,0.24198219999999998,28837,3,0
47,02100,121,12758,0.1072,1,0.1072,0.1072,12758,3,1
47,02100,143,32841,0.276,0.9991,0.27575160000000004,0.27575178000000006,32870,3,0
47,02100,153,15826,0.133,1,0.133,0.133,15826,3,1
47,02200,031,57889,0.4064,1,0.4064,0.4064,57889,2,0
47,02200,051,42774,0.3003,1,0.3003,0.3003,42774,3,0
47,02200,103,35319,0.248,1,0.248,0.248,35319,3,0
47,02200,127,6461,0.0454,1,0.0454,0.0454,6461,3,1
47,02300,189,147585,1,0.999,0.999,0.9990009,147737,1,0
47,02401,149,152968,1,0.4479,0.4479,0.99970006,341486,1,0
47,02402,149,188442,1,0.5518,0.5518,0.99970006,341486,1,0
47,02501,037,170419,0.9991,0.2381,0.23788571,0.99825275,715884,1,0
47,02501,189,152,9e-4,0.001,9e-7,0.9990009,147737,1,0
47,02502,021,12,1e-4,3e-4,3e-8,0.21257244,41072,3,0
47,02502,037,112767,0.9987,0.1575,0.15729525,0.99825275,715884,1,0
47,02502,147,132,0.0012,0.0018,2.1599999999999996e-6,0.37592427999999994,72803,2,0
47,02503,037,133922,1,0.1871,0.1871,0.99825275,715884,1,0
47,02504,037,136494,1,0.1907,0.1907,0.99825275,715884,1,0
47,02505,021,13,1e-4,3e-4,3e-8,0.21257244,41072,3,0
47,02505,037,162282,0.9937,0.2267,0.22527179000000003,0.99825275,715884,1,0
47,02505,187,1022,0.0063,0.0041,2.5830000000000002e-5,0.99562706,247726,1,0
47,02600,149,76,3e-4,2e-4,6e-8,0.99970006,341486,1,0
47,02600,187,246704,0.9997,0.9959,0.99560123,0.99562706,247726,1,0
47,02700,003,50237,0.2708,1,0.2708,0.2708,50237,3,0
47,02700,117,34318,0.185,1,0.185,0.185,34318,3,0
47,02700,119,100974,0.5442,1,0.5442,0.5442,100974,2,0
47,02800,055,30346,0.2717,1,0.2717,0.2717,30346,3,0
47,02800,099,44159,0.3954,1,0.3954,0.3954,44159,2,0
47,02800,101,12582,0.1127,1,0.1127,0.1127,12582,3,1
47,02800,135,8366,0.0749,1,0.0749,0.0749,8366,3,1
47,02800,181,16232,0.1453,1,0.1453,0.1453,16232,3,1
47,02900,039,11435,0.0845,1,0.0845,0.0845,11435,3,1
47,02900,069,25462,0.1882,1,0.1882,0.1882,25462,3,0
47,02900,071,26831,0.1983,1,0.1983,0.1983,26831,3,0
47,02900,075,17864,0.132,1,0.132,0.132,17864,3,1
47,02900,077,27842,0.2058,1,0.2058,0.2058,27842,3,0
47,02900,109,25866,0.1912,1,0.1912,0.1912,25866,3,0
47,03000,023,17341,0.1493,1,0.1493,0.1493,17341,3,1
47,03000,113,98823,0.8507,1,0.8507,0.8507,98823,1,0
47,03100,047,41990,0.3278,1,0.3278,0.3278,41990,3,0
47,03100,097,25143,0.1963,1,0.1963,0.1963,25143,3,0
47,03100,167,60970,0.4759,1,0.4759,0.4759,60970,2,0
47,03201,157,129770,1,0.1396,0.1396,1.0001,929744,1,0
47,03202,157,127679,1,0.1373,0.1373,1.0001,929744,1,0
47,03203,157,110689,1,0.1191,0.1191,1.0001,929744,1,0
47,03204,157,104934,1,0.1129,0.1129,1.0001,929744,1,0
47,03205,157,115842,1,0.1246,0.1246,1.0001,929744,1,0
47,03206,157,135464,1,0.1457,0.1457,1.0001,929744,1,0
47,03207,157,105402,1,0.1134,0.1134,1.0001,929744,1,0
47,03208,157,99964,1,0.1075,0.1075,1.0001,929744,1,0
48,00100,011,1848,0.0106,1,0.0106,0.0106,1848,3,1
48,00100,045,1435,0.0082,1,0.0082,0.0082,1435,3,1
48,00100,065,5807,0.0332,1,0.0332,0.0332,5807,3,1
48,00100,069,7371,0.0421,1,0.0421,0.0421,7371,3,1
48,00100,075,6664,0.0381,1,0.0381,0.0381,6664,3,1
48,00100,087,2652,0.0151,1,0.0151,0.0151,2652,3,1
48,00100,111,7115,0.0406,1,0.0406,0.0406,7115,3,1
48,00100,117,18583,0.1061,1,0.1061,0.1061,18583,3,1
48,00100,129,3258,0.0186,1,0.0186,0.0186,3258,3,1
48,00100,179,21227,0.1212,1,0.1212,0.1212,21227,3,0
48,00100,191,2825,0.0161,1,0.0161,0.0161,2825,3,1
48,00100,195,5285,0.0302,1,0.0302,0.0302,5285,3,1
48,00100,205,5382,0.0307,1,0.0307,0.0307,5382,3,1
48,00100,211,3382,0.0193,1,0.0193,0.0193,3382,3,1
48,00100,233,20617,0.1178,1,0.1178,0.1178,20617,3,0
48,00100,295,3059,0.0175,1,0.0175,0.0175,3059,3,1
48,00100,341,21358,0.122,1,0.122,0.122,21358,3,0
48,00100,357,10011,0.0572,0.9996,0.057177120000000005,0.05757712,10015,3,1
48,00100,359,1758,0.01,1,0.01,0.01,1758,3,1
48,00100,369,9869,0.0564,1,0.0564,0.0564,9869,3,1
48,00100,393,827,0.0047,1,0.0047,0.0047,827,3,1
48,00100,421,2782,0.0159,1,0.0159,0.0159,2782,3,1
48,00100,437,6971,0.0398,1,0.0398,0.0398,6971,3,1
48,00100,483,4990,0.0285,1,0.0285,0.0285,4990,3,1
48,00200,375,118525,1,1,1,1,118525,1,0
48,00300,381,140753,1,1,1,1,140753,1,0
48,00400,017,6904,0.057,1,0.057,0.057,6904,3,1
48,00400,079,2547,0.021,1,0.021,0.021,2547,3,1
48,00400,107,5133,0.0424,1,0.0424,0.0424,5133,3,1
48,00400,125,1770,0.0146,1,0.0146,0.0146,1770,3,1
48,00400,153,5402,0.0446,1,0.0446,0.0446,5402,3,1
48,00400,169,5816,0.048,1,0.048,0.048,5816,3,1
48,00400,189,32522,0.2685,1,0.2685,0.2685,32522,3,0
48,00400,219,21537,0.1778,1,0.1778,0.1778,21537,3,0
48,00400,269,265,0.0022,1,0.0022,0.0022,265,3,1
48,00400,279,13045,0.1077,1,0.1077,0.1077,13045,3,1
48,00400,305,5596,0.0462,1,0.0462,0.0462,5596,3,1
48,00400,345,1063,0.0088,1,0.0088,0.0088,1063,3,1
48,00400,445,11831,0.0977,1,0.0977,0.0977,11831,3,1
48,00400,501,7694,0.0635,1,0.0635,0.0635,7694,3,1
48,00500,357,4,1,4e-4,4e-4,0.05757712,10015,3,1
48,00501,303,109807,1,0.3535,0.3535,1,310639,1,0
48,00502,303,200832,1,0.6465,0.6465,1,310639,1,0
48,00600,009,8552,0.0548,0.9991,0.05475068,0.054750770000000004,8560,3,1
48,00600,023,3465,0.0222,1,0.0222,0.0222,3465,3,1
48,00600,077,10218,0.0655,1,0.0655,0.0655,10218,3,1
48,00600,101,1380,0.0088,1,0.0088,0.0088,1380,3,1
48,00600,155,1095,0.007,1,0.007,0.007,1095,3,1
48,00600,197,3549,0.0227,1,0.0227,0.0227,3549,3,1
48,00600,237,8472,0.0543,1,0.0543,0.0543,8472,3,1
48,00600,337,19965,0.1279,1,0.1279,0.1279,19965,3,0
48,00600,487,12887,0.0826,1,0.0826,0.0826,12887,3,1
48,00600,497,68632,0.4397,1,0.4397,0.4397,68632,2,0
48,00600,503,17867,0.1145,1,0.1145,0.1145,17867,3,1
48,00700,009,8,1e-4,9e-4,9e-8,0.054750770000000004,8560,3,1
48,00700,485,129350,0.9999,1,0.9999,0.9999,129350,1,0
48,00701,097,26,1,6e-4,6e-4,0.19608263999999997,41668,3,0
48,00800,097,41642,0.1956,0.9994,0.19548263999999999,0.19608263999999997,41668,3,0
48,00800,147,35662,0.1675,1,0.1675,0.1675,35662,3,0
48,00800,181,135543,0.6368,1,0.6368,0.6368,135543,2,0
48,00900,231,99956,0.4831,1,0.4831,0.4831,99956,2,0
48,00900,397,106941,0.5169,0.9919,0.5127131100000001,0.51274956,107819,2,0
48,01000,119,5230,0.0333,1,0.0333,0.0333,5230,3,1
48,01000,159,10359,0.0659,1,0.0659,0.0659,10359,3,1
48,01000,223,36787,0.2339,1,0.2339,0.2339,36787,3,0
48,01000,277,50088,0.3185,1,0.3185,0.3185,50088,3,0
48,01000,343,11973,0.0761,1,0.0761,0.0761,11973,3,1
48,01000,387,11587,0.0737,1,0.0737,0.0737,11587,3,1
48,01000,449,31247,0.1987,1,0.1987,0.1987,31247,3,0
48,01100,037,92893,0.7655,1,0.7655,0.7655,92893,1,0
48,01100,067,28454,0.2345,1,0.2345,0.2345,28454,3,0
48,01200,203,68839,0.5763,1,0.5763,0.5763,68839,2,0
48,01200,315,9725,0.0814,1,0.0814,0.0814,9725,3,1
48,01200,459,40892,0.3423,1,0.3423,0.3423,40892,3,0
48,01300,063,12464,0.0966,1,0.0966,0.0966,12464,3,1
48,01300,379,12164,0.0943,1,0.0943,0.0943,12164,3,1
48,01300,467,59541,0.4615,1,0.4615,0.4615,59541,2,0
48,01300,499,44843,0.3476,1,0.3476,0.3476,44843,3,0
48,01400,257,145310,1,1,1,1,145310,1,0
48,01501,423,113967,1,0.4881,0.4881,1,233479,1,0
48,01502,423,119512,1,0.5119,0.5119,1,233479,1,0
48,01600,183,124239,1,1,1,1,124239,1,0
48,01700,073,50412,0.4029,1,0.4029,0.4029,50412,2,0
48,01700,365,22491,0.1798,1,0.1798,0.1798,22491,3,0
48,01700,401,52214,0.4173,1,0.4173,0.4173,52214,2,0
48,01800,001,57922,0.4135,1,0.4135,0.4135,57922,2,0
48,01800,213,82150,0.5865,1,0.5865,0.5865,82150,2,0
48,01901,085,132448,0.9876,0.1244,0.12285744,0.9945399699999998,1064465,1,0
48,01901,113,1661,0.0124,6e-4,7.439999999999999e-6,0.99754453,2613539,1,0
48,01902,085,120540,1,0.1132,0.1132,0.9945399699999998,1064465,1,0
48,01903,085,108556,1,0.102,0.102,0.9945399699999998,1064465,1,0
48,01904,085,150724,0.9949,0.1416,0.14087784,0.9945399699999998,1064465,1,0
48,01904,113,780,0.0051,3e-4,1.53e-6,0.99754453,2613539,1,0
48,01905,085,157278,1,0.1478,0.1478,0.9945399699999998,1064465,1,0
48,01906,085,204257,1,0.1919,0.1919,0.9945399699999998,1064465,1,0
48,01907,085,190077,0.9849,0.1786,0.17590314,0.9945399699999998,1064465,1,0
48,01907,113,2034,0.0105,8e-4,8.400000000000001e-6,0.99754453,2613539,1,0
48,01907,397,878,0.0045,0.0081,3.645e-5,0.51274956,107819,2,0
48,02001,085,12,1e-4,0,0,0.9945399699999998,1064465,1,0
48,02001,121,132557,0.9999,0.1462,0.14618538,0.9962547800000001,906422,1,0
48,02002,113,264,0.0022,1e-4,2.2e-7,0.99754453,2613539,1,0
48,02002,121,117502,0.9978,0.1296,0.12931488,0.9962547800000001,906422,1,0
48,02003,121,152268,0.9933,0.168,0.1668744,0.9962547800000001,906422,1,0
48,02003,439,1034,0.0067,5e-4,3.35e-6,0.9981074200000001,2110640,1,0
48,02004,121,187291,1,0.2066,0.2066,0.9962547800000001,906422,1,0
48,02005,121,126464,1,0.1395,0.1395,0.9962547800000001,906422,1,0
48,02006,121,190217,0.9899,0.2099,0.20778001000000001,0.9962547800000001,906422,1,0
48,02006,439,1937,0.0101,9e-4,9.09e-6,0.9981074200000001,2110640,1,0
48,02101,139,191365,1,0.9943,0.9943,0.9943251599999999,192455,1,0
48,02102,139,917,0.0051,0.0048,2.448e-5,0.9943251599999999,192455,1,0
48,02102,251,179869,0.9936,0.9997,0.9933019200000001,0.9933020400000001,179927,1,0
48,02102,439,246,0.0014,1e-4,1.4e-7,0.9981074200000001,2110640,1,0
48,02200,143,42545,0.3,1,0.3,0.3,42545,3,0
48,02200,221,61598,0.4344,1,0.4344,0.4344,61598,2,0
48,02200,251,58,4e-4,3e-4,1.2e-7,0.9933020400000001,179927,1,0
48,02200,363,28409,0.2003,1,0.2003,0.2003,28409,3,0
48,02200,425,9205,0.0649,1,0.0649,0.0649,9205,3,1
48,02301,113,113097,1,0.0433,0.0433,0.99754453,2613539,1,0
48,02302,113,105855,1,0.0405,0.0405,0.99754453,2613539,1,0
