"state","puma22","place","stab","PlaceName","PUMA22name","pop20","afact2","afact"
"38","00400","61780","ND","Perth city, ND","East Central North Dakota--Jamestown City",6,1,0.0001 
"38","00400","62060","ND","Pettibone city, ND","East Central North Dakota--Jamestown City",60,1,0.0005 
"38","00400","62540","ND","Pillsbury city, ND","East Central North Dakota--Jamestown City",12,1,0.0001 
"38","00400","62620","ND","Pingree city, ND","East Central North Dakota--Jamestown City",41,1,0.0004 
"38","00400","67180","ND","Robinson city, ND","East Central North Dakota--Jamestown City",36,1,0.0003 
"38","00400","67500","ND","Rocklake city, ND","East Central North Dakota--Jamestown City",94,1,0.0008 
"38","00400","67620","ND","Rogers city, ND","East Central North Dakota--Jamestown City",49,1,0.0004 
"38","00400","67780","ND","Rolette city, ND","East Central North Dakota--Jamestown City",484,1,0.0042 
"38","00400","67820","ND","Rolla city, ND","East Central North Dakota--Jamestown City",1223,1,0.0107 
"38","00400","68860","ND","Rugby city, ND","East Central North Dakota--Jamestown City",2509,1,0.022 
"38","00400","69340","ND","Rutland city, ND","East Central North Dakota--Jamestown City",163,1,0.0014 
"38","00400","69980","ND","St. John city, ND","East Central North Dakota--Jamestown City",322,1,0.0028 
"38","00400","70380","ND","Sanborn city, ND","East Central North Dakota--Jamestown City",161,1,0.0014 
"38","00400","71700","ND","Selz CDP, ND","East Central North Dakota--Jamestown City",40,1,0.0004 
"38","00400","72180","ND","Sheldon city, ND","East Central North Dakota--Jamestown City",95,1,0.0008 
"38","00400","72250","ND","Shell Valley CDP, ND","East Central North Dakota--Jamestown City",1146,1,0.01 
"38","00400","72580","ND","Sheyenne city, ND","East Central North Dakota--Jamestown City",186,1,0.0016 
"38","00400","72820","ND","Sibley city, ND","East Central North Dakota--Jamestown City",19,1,0.0002 
"38","00400","74660","ND","Spiritwood CDP, ND","East Central North Dakota--Jamestown City",29,1,0.0003 
"38","00400","74740","ND","Spiritwood Lake city, ND","East Central North Dakota--Jamestown City",97,1,0.0009 
"38","00400","75780","ND","Steele city, ND","East Central North Dakota--Jamestown City",665,1,0.0058 
"38","00400","76500","ND","Strasburg city, ND","East Central North Dakota--Jamestown City",379,1,0.0033 
"38","00400","76620","ND","Streeter city, ND","East Central North Dakota--Jamestown City",149,1,0.0013 
"38","00400","77260","ND","Sutton CDP, ND","East Central North Dakota--Jamestown City",17,1,0.0001 
"38","00400","77660","ND","Sykeston city, ND","East Central North Dakota--Jamestown City",105,1,0.0009 
"38","00400","77980","ND","Tappen city, ND","East Central North Dakota--Jamestown City",217,1,0.0019 
"38","00400","80140","ND","Tuttle city, ND","East Central North Dakota--Jamestown City",60,1,0.0005 
"38","00400","81180","ND","Valley City city, ND","East Central North Dakota--Jamestown City",6575,1,0.0576 
"38","00400","81700","ND","Venturia city, ND","East Central North Dakota--Jamestown City",21,1,0.0002 
"38","00400","81900","ND","Verona city, ND","East Central North Dakota--Jamestown City",59,1,0.0005 
"38","00400","82660","ND","Wahpeton city, ND","East Central North Dakota--Jamestown City",8007,1,0.0702 
"38","00400","82780","ND","Walcott city, ND","East Central North Dakota--Jamestown City",262,1,0.0023 
"38","00400","83580","ND","Warwick city, ND","East Central North Dakota--Jamestown City",55,1,0.0005 
"38","00400","86620","ND","Wimbledon city, ND","East Central North Dakota--Jamestown City",178,1,0.0016 
"38","00400","87020","ND","Wishek city, ND","East Central North Dakota--Jamestown City",864,1,0.0076 
"38","00400","87180","ND","Wolford city, ND","East Central North Dakota--Jamestown City",43,1,0.0004 
"38","00400","87580","ND","Woodworth city, ND","East Central North Dakota--Jamestown City",44,1,0.0004 
"38","00400","87740","ND","Wyndmere city, ND","East Central North Dakota--Jamestown City",454,1,0.004 
"38","00400","87860","ND","York city, ND","East Central North Dakota--Jamestown City",17,1,0.0001 
"38","00400","88020","ND","Ypsilanti CDP, ND","East Central North Dakota--Jamestown City",109,1,0.001 
"38","00400","88180","ND","Zeeland city, ND","East Central North Dakota--Jamestown City",82,1,0.0007 
"38","00400","99999","ND","[not in a place]","East Central North Dakota--Jamestown City",40803,0.2579,0.3577 
"38","00500","00340","ND","Adams city, ND","Northeast North Dakota--Grand Forks City",127,1,0.0011 
"38","00500","01740","ND","Alsen city, ND","Northeast North Dakota--Grand Forks City",32,1,0.0003 
"38","00500","02380","ND","Aneta city, ND","Northeast North Dakota--Grand Forks City",234,1,0.002 
"38","00500","02860","ND","Ardoch city, ND","Northeast North Dakota--Grand Forks City",31,1,0.0003 
"38","00500","03740","ND","Auburn CDP, ND","Northeast North Dakota--Grand Forks City",31,1,0.0003 
"38","00500","05260","ND","Bathgate city, ND","Northeast North Dakota--Grand Forks City",47,1,0.0004 
"38","00500","07620","ND","Blanchard CDP, ND","Northeast North Dakota--Grand Forks City",16,1,0.0001 
"38","00500","09700","ND","Brocket city, ND","Northeast North Dakota--Grand Forks City",34,1,0.0003 
"38","00500","11340","ND","Buxton city, ND","Northeast North Dakota--Grand Forks City",348,1,0.0029 
"38","00500","11500","ND","Caledonia CDP, ND","Northeast North Dakota--Grand Forks City",37,1,0.0003 
"38","00500","11580","ND","Calio city, ND","Northeast North Dakota--Grand Forks City",8,1,0.0001 
"38","00500","11700","ND","Calvin city, ND","Northeast North Dakota--Grand Forks City",15,1,0.0001 
"38","00500","12060","ND","Canton City (Hensel) city, ND","Northeast North Dakota--Grand Forks City",31,1,0.0003 
"38","00500","12940","ND","Cavalier city, ND","Northeast North Dakota--Grand Forks City",1246,1,0.0105 
"38","00500","14140","ND","Churchs Ferry city, ND","Northeast North Dakota--Grand Forks City",9,1,0.0001 
"38","00500","14740","ND","Clifford city, ND","Northeast North Dakota--Grand Forks City",30,1,0.0003 
"38","00500","15820","ND","Conway city, ND","Northeast North Dakota--Grand Forks City",15,1,0.0001 
"38","00500","16580","ND","Crary city, ND","Northeast North Dakota--Grand Forks City",113,1,0.001 
"38","00500","17060","ND","Crystal city, ND","Northeast North Dakota--Grand Forks City",116,1,0.001 
"38","00500","17620","ND","Dahlen CDP, ND","Northeast North Dakota--Grand Forks City",17,1,0.0001 
"38","00500","19420","ND","Devils Lake city, ND","Northeast North Dakota--Grand Forks City",7192,1,0.0606 
"38","00500","20340","ND","Drayton city, ND","Northeast North Dakota--Grand Forks City",757,1,0.0064 
"38","00500","22260","ND","Edinburg city, ND","Northeast North Dakota--Grand Forks City",199,1,0.0017 
"38","00500","22340","ND","Edmore city, ND","Northeast North Dakota--Grand Forks City",139,1,0.0012 
"38","00500","24060","ND","Emerado city, ND","Northeast North Dakota--Grand Forks City",443,1,0.0037 
"38","00500","25180","ND","Fairdale city, ND","Northeast North Dakota--Grand Forks City",30,1,0.0003 
"38","00500","26420","ND","Finley city, ND","Northeast North Dakota--Grand Forks City",401,1,0.0034 
"38","00500","27060","ND","Fordville city, ND","Northeast North Dakota--Grand Forks City",207,1,0.0017 
"38","00500","27100","ND","Forest River city, ND","Northeast North Dakota--Grand Forks City",109,1,0.0009 
"38","00500","28980","ND","Galesburg city, ND","Northeast North Dakota--Grand Forks City",118,1,0.001 
"38","00500","30180","ND","Gilby city, ND","Northeast North Dakota--Grand Forks City",243,1,0.002 
"38","00500","31820","ND","Grafton city, ND","Northeast North Dakota--Grand Forks City",4170,1,0.0351 
"38","00500","32060","ND","Grand Forks city, ND","Northeast North Dakota--Grand Forks City",59166,1,0.4985 
"38","00500","32140","ND","Grand Forks AFB CDP, ND","Northeast North Dakota--Grand Forks City",2002,1,0.0169 
"38","00500","34620","ND","Hamilton city, ND","Northeast North Dakota--Grand Forks City",46,1,0.0004 
"38","00500","34860","ND","Hampden city, ND","Northeast North Dakota--Grand Forks City",29,1,0.0002 
"38","00500","35060","ND","Hannah city, ND","Northeast North Dakota--Grand Forks City",8,1,0.0001 
"38","00500","36100","ND","Hatton city, ND","Northeast North Dakota--Grand Forks City",712,1,0.006 
"38","00500","38100","ND","Hillsboro city, ND","Northeast North Dakota--Grand Forks City",1649,1,0.0139 
"38","00500","38780","ND","Hoople city, ND","Northeast North Dakota--Grand Forks City",247,1,0.0021 
"38","00500","38860","ND","Hope city, ND","Northeast North Dakota--Grand Forks City",272,1,0.0023 
"38","00500","39980","ND","Inkster city, ND","Northeast North Dakota--Grand Forks City",38,1,0.0003 
"38","00500","44300","ND","Lakota city, ND","Northeast North Dakota--Grand Forks City",683,1,0.0058 
"38","00500","44780","ND","Langdon city, ND","Northeast North Dakota--Grand Forks City",1909,1,0.0161 
"38","00500","44860","ND","Lankin city, ND","Northeast North Dakota--Grand Forks City",102,1,0.0009 
"38","00500","45020","ND","Larimore city, ND","Northeast North Dakota--Grand Forks City",1260,1,0.0106 
"38","00500","45300","ND","Lawton city, ND","Northeast North Dakota--Grand Forks City",15,1,0.0001 
"38","00500","47660","ND","Loma city, ND","Northeast North Dakota--Grand Forks City",10,1,0.0001 
"38","00500","48580","ND","Luverne city, ND","Northeast North Dakota--Grand Forks City",28,1,0.0002 
"38","00500","49580","ND","McVille city, ND","Northeast North Dakota--Grand Forks City",392,1,0.0033 
"38","00500","50420","ND","Manvel city, ND","Northeast North Dakota--Grand Forks City",377,1,0.0032 
"38","00500","51500","ND","Mayville city, ND","Northeast North Dakota--Grand Forks City",1854,1,0.0156 
"38","00500","52740","ND","Michigan City city, ND","Northeast North Dakota--Grand Forks City",263,1,0.0022 
"38","00500","53020","ND","Milton city, ND","Northeast North Dakota--Grand Forks City",39,1,0.0003 
"38","00500","53540","ND","Minto city, ND","Northeast North Dakota--Grand Forks City",616,1,0.0052 
"38","00500","54740","ND","Mountain city, ND","Northeast North Dakota--Grand Forks City",80,1,0.0007 
"38","00500","55020","ND","Munich city, ND","Northeast North Dakota--Grand Forks City",190,1,0.0016 
"38","00500","55500","ND","Nash CDP, ND","Northeast North Dakota--Grand Forks City",13,1,0.0001 
"38","00500","55620","ND","Neche city, ND","Northeast North Dakota--Grand Forks City",344,1,0.0029 
"38","00500","55740","ND","Nekoma city, ND","Northeast North Dakota--Grand Forks City",31,1,0.0003 
"38","00500","56780","ND","Niagara city, ND","Northeast North Dakota--Grand Forks City",46,1,0.0004 
"38","00500","58300","ND","Northwood city, ND","Northeast North Dakota--Grand Forks City",982,1,0.0083 
"38","00500","60100","ND","Osnabrock city, ND","Northeast North Dakota--Grand Forks City",105,1,0.0009 
"38","00500","60900","ND","Park River city, ND","Northeast North Dakota--Grand Forks City",1424,1,0.012 
"38","00500","61460","ND","Pekin city, ND","Northeast North Dakota--Grand Forks City",75,1,0.0006 
"38","00500","61580","ND","Pembina city, ND","Northeast North Dakota--Grand Forks City",512,1,0.0043 
"38","00500","61860","ND","Petersburg city, ND","Northeast North Dakota--Grand Forks City",162,1,0.0014 
"38","00500","62780","ND","Pisek city, ND","Northeast North Dakota--Grand Forks City",89,1,0.0007 
"38","00500","63900","ND","Portland city, ND","Northeast North Dakota--Grand Forks City",578,1,0.0049 
"38","00500","66260","ND","Reynolds city, ND","Northeast North Dakota--Grand Forks City",277,1,0.0023 
"38","00500","70260","ND","St. Thomas city, ND","Northeast North Dakota--Grand Forks City",323,1,0.0027 
"38","00500","70780","ND","Sarles city, ND","Northeast North Dakota--Grand Forks City",16,1,0.0001 
"38","00500","71940","ND","Sharon city, ND","Northeast North Dakota--Grand Forks City",86,1,0.0007 
"38","00500","75580","ND","Starkweather city, ND","Northeast North Dakota--Grand Forks City",100,1,0.0008 
"38","00500","78660","ND","Thompson city, ND","Northeast North Dakota--Grand Forks City",1101,1,0.0093 
"38","00500","79180","ND","Tolna city, ND","Northeast North Dakota--Grand Forks City",136,1,0.0011 
"38","00500","82940","ND","Wales city, ND","Northeast North Dakota--Grand Forks City",10,1,0.0001 
"38","00500","82980","ND","Walhalla city, ND","Northeast North Dakota--Grand Forks City",893,1,0.0075 
"38","00500","99999","ND","[not in a place]","Northeast North Dakota--Grand Forks City",22861,0.1445,0.1926 
"38","00600","01420","ND","Alice city, ND","Cass County--Fargo City",41,1,0.0002 
"38","00600","01940","ND","Amenia city, ND","Cass County--Fargo City",85,1,0.0005 
"38","00600","03020","ND","Argusville city, ND","Cass County--Fargo City",480,1,0.0026 
"38","00600","03300","ND","Arthur city, ND","Cass County--Fargo City",328,1,0.0018 
"38","00600","04020","ND","Ayr city, ND","Cass County--Fargo City",11,1,0.0001 
"38","00600","09320","ND","Briarwood city, ND","Cass County--Fargo City",57,1,0.0003 
"38","00600","09830","ND","Brooktree Park CDP, ND","Cass County--Fargo City",76,1,0.0004 
"38","00600","10420","ND","Buffalo city, ND","Cass County--Fargo City",195,1,0.0011 
"38","00600","12700","ND","Casselton city, ND","Cass County--Fargo City",2479,1,0.0134 
"38","00600","18180","ND","Davenport city, ND","Cass County--Fargo City",256,1,0.0014 
"38","00600","24020","ND","Embden CDP, ND","Cass County--Fargo City",41,1,0.0002 
"38","00600","24260","ND","Enderlin city, ND","Cass County--Fargo City",6,0.0068,0 
"38","00600","24620","ND","Erie CDP, ND","Cass County--Fargo City",54,1,0.0003 
"38","00600","25700","ND","Fargo city, ND","Cass County--Fargo City",125990,1,0.6828 
"38","00600","28720","ND","Frontier city, ND","Cass County--Fargo City",195,1,0.0011 
"38","00600","29220","ND","Gardner city, ND","Cass County--Fargo City",129,1,0.0007 
"38","00600","32300","ND","Grandin city, ND","Cass County--Fargo City",186,1,0.001 
"38","00600","35940","ND","Harwood city, ND","Cass County--Fargo City",794,1,0.0043 
"38","00600","38900","ND","Horace city, ND","Cass County--Fargo City",3085,1,0.0167 
"38","00600","39460","ND","Hunter city, ND","Cass County--Fargo City",332,1,0.0018 
"38","00600","42780","ND","Kindred city, ND","Cass County--Fargo City",889,1,0.0048 
"38","00600","45980","ND","Leonard city, ND","Cass County--Fargo City",248,1,0.0013 
"38","00600","50580","ND","Mapleton city, ND","Cass County--Fargo City",1320,1,0.0072 
"38","00600","58120","ND","North River city, ND","Cass County--Fargo City",55,1,0.0003 
"38","00600","60480","ND","Oxbow city, ND","Cass County--Fargo City",381,1,0.0021 
"38","00600","60500","ND","Page city, ND","Cass County--Fargo City",190,1,0.001 
"38","00600","64320","ND","Prairie Rose city, ND","Cass County--Fargo City",56,1,0.0003 
"38","00600","66040","ND","Reiles Acres city, ND","Cass County--Fargo City",703,1,0.0038 
"38","00600","79340","ND","Tower City city, ND","Cass County--Fargo City",268,1,0.0015 
"38","00600","84780","ND","West Fargo city, ND","Cass County--Fargo City",38626,1,0.2093 
"38","00600","85180","ND","Wheatland CDP, ND","Cass County--Fargo City",92,1,0.0005 
"38","00600","99999","ND","[not in a place]","Cass County--Fargo City",6877,0.0435,0.0373 
"39","00100","01588","OH","Alvordton CDP, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",200,1,0.0012 
"39","00100","02204","OH","Antwerp village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",1676,1,0.0101 
"39","00100","06810","OH","Blakeslee village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",104,1,0.0006 
"39","00100","09386","OH","Broughton village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",116,1,0.0007 
"39","00100","09652","OH","Brunersburg CDP, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",314,1,0.0019 
"39","00100","09792","OH","Bryan city, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",8729,1,0.0527 
"39","00100","10296","OH","Burkettsville village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",203,0.7463,0.0012 
"39","00100","12700","OH","Cecil village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",146,1,0.0009 
"39","00100","12868","OH","Celina city, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",10935,1,0.066 
"39","00100","14156","OH","Chickasaw village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",358,1,0.0022 
"39","00100","16532","OH","Coldwater village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",4774,1,0.0288 
"39","00100","18546","OH","Convoy village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",1012,1,0.0061 
"39","00100","21308","OH","Defiance city, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",17066,1,0.103 
"39","00100","21602","OH","Delphos city, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",3182,0.4471,0.0192 
"39","00100","24486","OH","Edgerton village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",1881,1,0.0114 
"39","00100","24640","OH","Edon village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",796,1,0.0048 
"39","00100","24794","OH","Elgin village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",49,1,0.0003 
"39","00100","27902","OH","Fort Recovery village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",1501,1,0.0091 
"39","00100","32620","OH","Grover Hill village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",382,1,0.0023 
"39","00100","34552","OH","Haviland village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",160,1,0.001 
"39","00100","35098","OH","Hicksville village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",3431,1,0.0207 
"39","00100","35864","OH","Holiday City village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",48,1,0.0003 
"39","00100","40978","OH","Kunkle CDP, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",173,1,0.001 
"39","00100","41500","OH","Lake Seneca CDP, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",529,1,0.0032 
"39","00100","41986","OH","Latty village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",165,1,0.001 
"39","00100","47586","OH","Maria Stein CDP, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",1067,1,0.0064 
"39","00100","49000","OH","Melrose village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",233,1,0.0014 
"39","00100","49042","OH","Mendon village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",628,1,0.0038 
"39","00100","49728","OH","Middle Point village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",566,1,0.0034 
"39","00100","51674","OH","Montezuma village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",152,1,0.0009 
"39","00100","51772","OH","Montpelier village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",3942,1,0.0238 
"39","00100","53914","OH","Nettle Lake CDP, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",210,1,0.0013 
"39","00100","55874","OH","Ney village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",303,1,0.0018 
"39","00100","57792","OH","Oakwood village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",546,1,0.0033 
"39","00100","58002","OH","Ohio City village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",651,1,0.0039 
"39","00100","61252","OH","Paulding village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",3555,1,0.0215 
"39","00100","61322","OH","Payne village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",1192,1,0.0072 
"39","00100","62834","OH","Pioneer village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",1429,1,0.0086 
"39","00100","64906","OH","Pulaski CDP, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",121,1,0.0007 
"39","00100","67874","OH","Rockford village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",1051,1,0.0063 
"39","00100","69540","OH","St. Henry village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",2596,1,0.0157 
"39","00100","71080","OH","Scott village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",242,1,0.0015 
"39","00100","72256","OH","Sherwood village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",802,1,0.0048 
"39","00100","75140","OH","Stryker village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",1259,1,0.0076 
"39","00100","79562","OH","Van Wert city, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",11092,1,0.067 
"39","00100","79632","OH","Venedocia village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",140,1,0.0008 
"39","00100","84308","OH","West Unity village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",1763,1,0.0106 
"39","00100","85736","OH","Willshire village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",405,1,0.0024 
"39","00100","86632","OH","Wren village, OH","Mercer, Defiance, Williams, Van Wert & Paulding Counties",165,1,0.001 
"39","00100","99999","OH","[not in a place]","Mercer, Defiance, Williams, Van Wert & Paulding Counties",73613,0.0213,0.4444 
"39","00200","00541","OH","Ai CDP, OH","Fulton, Putnam & Henry Counties",322,1,0.0031 
"39","00200","02344","OH","Archbold village, OH","Fulton, Putnam & Henry Counties",4516,1,0.0431 
"39","00200","05396","OH","Belmore village, OH","Fulton, Putnam & Henry Counties",65,1,0.0006 
"39","00200","16266","OH","Cloverdale village, OH","Fulton, Putnam & Henry Counties",170,1,0.0016 
"39","00200","18014","OH","Columbus Grove village, OH","Fulton, Putnam & Henry Counties",2160,1,0.0206 
"39","00200","18504","OH","Continental village, OH","Fulton, Putnam & Henry Counties",1102,1,0.0105 
"39","00200","21616","OH","Delta village, OH","Fulton, Putnam & Henry Counties",3316,1,0.0316 
"39","00200","21812","OH","Deshler village, OH","Fulton, Putnam & Henry Counties",1588,1,0.0151 
"39","00200","22974","OH","Dupont village, OH","Fulton, Putnam & Henry Counties",212,1,0.002 
"39","00200","26768","OH","Fayette village, OH","Fulton, Putnam & Henry Counties",1305,1,0.0124 
"39","00200","27538","OH","Florida village, OH","Fulton, Putnam & Henry Counties",215,1,0.0021 
"39","00200","27818","OH","Fort Jennings village, OH","Fulton, Putnam & Henry Counties",525,1,0.005 
"39","00200","30114","OH","Gilboa village, OH","Fulton, Putnam & Henry Counties",168,1,0.0016 
"39","00200","30282","OH","Glandorf village, OH","Fulton, Putnam & Henry Counties",969,1,0.0092 
"39","00200","33096","OH","Hamler village, OH","Fulton, Putnam & Henry Counties",600,1,0.0057 
"39","00200","35854","OH","Holgate village, OH","Fulton, Putnam & Henry Counties",1061,1,0.0101 
"39","00200","39536","OH","Kalida village, OH","Fulton, Putnam & Henry Counties",1455,1,0.0139 
"39","00200","42602","OH","Leipsic village, OH","Fulton, Putnam & Henry Counties",2177,1,0.0208 
"39","00200","43414","OH","Liberty Center village, OH","Fulton, Putnam & Henry Counties",1108,1,0.0106 
"39","00200","45626","OH","Lyons village, OH","Fulton, Putnam & Henry Counties",602,1,0.0057 
"39","00200","45794","OH","McClure village, OH","Fulton, Putnam & Henry Counties",700,1,0.0067 
"39","00200","46942","OH","Malinta village, OH","Fulton, Putnam & Henry Counties",236,1,0.0023 
"39","00200","49238","OH","Metamora village, OH","Fulton, Putnam & Henry Counties",566,1,0.0054 
"39","00200","50358","OH","Miller City village, OH","Fulton, Putnam & Henry Counties",134,1,0.0013 
"39","00200","53550","OH","Napoleon city, OH","Fulton, Putnam & Henry Counties",8862,1,0.0845 
"39","00200","54110","OH","New Bavaria village, OH","Fulton, Putnam & Henry Counties",86,1,0.0008 
"39","00200","58982","OH","Ottawa village, OH","Fulton, Putnam & Henry Counties",4456,1,0.0425 
"39","00200","59052","OH","Ottoville village, OH","Fulton, Putnam & Henry Counties",966,1,0.0092 
"39","00200","59738","OH","Pandora village, OH","Fulton, Putnam & Henry Counties",1204,1,0.0115 
"39","00200","62344","OH","Pettisville CDP, OH","Fulton, Putnam & Henry Counties",469,1,0.0045 
"39","00200","67104","OH","Ridgeville Corners CDP, OH","Fulton, Putnam & Henry Counties",416,1,0.004 
"39","00200","75896","OH","Swanton village, OH","Fulton, Putnam & Henry Counties",3701,0.9497,0.0353 
"39","00200","76358","OH","Tedrow CDP, OH","Fulton, Putnam & Henry Counties",168,1,0.0016 
"39","00200","79590","OH","Vaughnsville CDP, OH","Fulton, Putnam & Henry Counties",278,1,0.0027 
"39","00200","81928","OH","Wauseon city, OH","Fulton, Putnam & Henry Counties",7568,1,0.0722 
"39","00200","83706","OH","West Leipsic village, OH","Fulton, Putnam & Henry Counties",226,1,0.0022 
"39","00200","99999","OH","[not in a place]","Fulton, Putnam & Henry Counties",51154,0.0148,0.488 
"39","00301","05732","OH","Berkey village, OH","Lucas County (West)--Sylvania & Maumee Cities",275,1,0.002 
"39","00301","35882","OH","Holland village, OH","Lucas County (West)--Sylvania & Maumee Cities",1820,1,0.0131 
"39","00301","48342","OH","Maumee city, OH","Lucas County (West)--Sylvania & Maumee Cities",13896,1,0.1002 
"39","00301","53718","OH","Neapolis CDP, OH","Lucas County (West)--Sylvania & Maumee Cities",497,1,0.0036 
"39","00301","59010","OH","Ottawa Hills village, OH","Lucas County (West)--Sylvania & Maumee Cities",4790,1,0.0345 
"39","00301","75896","OH","Swanton village, OH","Lucas County (West)--Sylvania & Maumee Cities",196,0.0503,0.0014 
"39","00301","76022","OH","Sylvania city, OH","Lucas County (West)--Sylvania & Maumee Cities",19011,1,0.1371 
"39","00301","77000","OH","Toledo city, OH","Lucas County (West)--Sylvania & Maumee Cities",5460,0.0202,0.0394 
"39","00301","81858","OH","Waterville city, OH","Lucas County (West)--Sylvania & Maumee Cities",6003,1,0.0433 
"39","00301","84770","OH","Whitehouse village, OH","Lucas County (West)--Sylvania & Maumee Cities",4990,1,0.036 
"39","00301","99999","OH","[not in a place]","Lucas County (West)--Sylvania & Maumee Cities",81737,0.0236,0.5894 
"39","00302","77000","OH","Toledo city, OH","Toledo City (West)",154947,0.572,0.9923 
"39","00302","99999","OH","[not in a place]","Toledo City (West)",1204,0.0003,0.0077 
"39","00303","77000","OH","Toledo city, OH","Toledo City (Central)",110464,0.4078,0.9731 
"39","00303","99999","OH","[not in a place]","Toledo City (Central)",3055,0.0009,0.0269 
"39","00401","03716","OH","Ballville CDP, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",3823,1,0.0313 
"39","00401","05228","OH","Bellevue city, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",4595,0.557,0.0376 
"39","00401","10282","OH","Burgoon village, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",183,1,0.0015 
"39","00401","15588","OH","Clay Center village, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",262,1,0.0021 
"39","00401","16308","OH","Clyde city, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",6294,1,0.0515 
"39","00401","19736","OH","Curtice CDP, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",1552,1,0.0127 
"39","00401","25144","OH","Elmore village, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",1370,1,0.0112 
"39","00401","28826","OH","Fremont city, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",15930,1,0.1304 
"39","00401","29722","OH","Genoa village, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",2232,1,0.0183 
"39","00401","30072","OH","Gibsonburg village, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",2452,1,0.0201 
"39","00401","32256","OH","Green Springs village, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",588,0.4769,0.0048 
"39","00401","33376","OH","Harbor View village, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",89,1,0.0007 
"39","00401","34860","OH","Helena village, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",211,1,0.0017 
"39","00401","35028","OH","Hessville CDP, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",174,1,0.0014 
"39","00401","41552","OH","Lakeside CDP, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",668,1,0.0055 
"39","00401","43904","OH","Lindsey village, OH","Sandusky, Ottawa & Lucas (East) Counties--Oregon City",457,1,0.0037 
