year,state,county,subgroup_type,subgroup,share_poverty_exposure,share_poverty_exposure_quality
2023,26,055,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,057,all,All,0,1
2023,26,057,race-ethnicity,Black,0,3
2023,26,057,race-ethnicity,Hispanic,0,1
2023,26,057,race-ethnicity,Other Races and Ethnicities,0,1
2023,26,057,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,059,all,All,0,1
2023,26,059,race-ethnicity,Black,0,3
2023,26,059,race-ethnicity,Hispanic,0,2
2023,26,059,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,059,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,061,all,All,0.32200525722868945,1
2023,26,061,race-ethnicity,Black,0.14942528735632185,3
2023,26,061,race-ethnicity,Hispanic,0.527363184079602,2
2023,26,061,race-ethnicity,Other Races and Ethnicities,0.4292565947242206,2
2023,26,061,race-ethnicity,"White, Non-Hispanic",0.31238214959145194,1
2023,26,063,all,All,0,1
2023,26,063,race-ethnicity,Black,NA,NA
2023,26,063,race-ethnicity,Hispanic,0,2
2023,26,063,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,063,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,065,all,All,0.1518269053330873,1
2023,26,065,race-ethnicity,Black,0.04155762587668795,1
2023,26,065,race-ethnicity,Hispanic,0.026916606584955538,1
2023,26,065,race-ethnicity,Other Races and Ethnicities,0.13147230977037372,1
2023,26,065,race-ethnicity,"White, Non-Hispanic",0.21264781926842707,1
2023,26,067,all,All,0,1
2023,26,067,race-ethnicity,Black,0,3
2023,26,067,race-ethnicity,Hispanic,0,2
2023,26,067,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,067,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,069,all,All,0,1
2023,26,069,race-ethnicity,Black,0,3
2023,26,069,race-ethnicity,Hispanic,0,2
2023,26,069,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,069,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,071,all,All,0,1
2023,26,071,race-ethnicity,Black,0,3
2023,26,071,race-ethnicity,Hispanic,0,2
2023,26,071,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,071,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,073,all,All,0.3376812650295125,1
2023,26,073,race-ethnicity,Black,0.7403100775193798,2
2023,26,073,race-ethnicity,Hispanic,0.34552102376599636,2
2023,26,073,race-ethnicity,Other Races and Ethnicities,0.29401408450704225,1
2023,26,073,race-ethnicity,"White, Non-Hispanic",0.33465414764406926,1
2023,26,075,all,All,0.025228857890148212,1
2023,26,075,race-ethnicity,Black,0.05150976909413854,1
2023,26,075,race-ethnicity,Hispanic,0.023980815347721823,1
2023,26,075,race-ethnicity,Other Races and Ethnicities,0.0026838432635534087,1
2023,26,075,race-ethnicity,"White, Non-Hispanic",0.02399018931555147,1
2023,26,077,all,All,0.18969972378152009,1
2023,26,077,race-ethnicity,Black,0.127734375,1
2023,26,077,race-ethnicity,Hispanic,0.275337253545486,1
2023,26,077,race-ethnicity,Other Races and Ethnicities,0.1557112068965517,1
2023,26,077,race-ethnicity,"White, Non-Hispanic",0.20593988058472307,1
2023,26,079,all,All,0,1
2023,26,079,race-ethnicity,Black,0,3
2023,26,079,race-ethnicity,Hispanic,0,3
2023,26,079,race-ethnicity,Other Races and Ethnicities,0,3
2023,26,079,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,081,all,All,0.0698071617301432,1
2023,26,081,race-ethnicity,Black,0.09296995973985754,1
2023,26,081,race-ethnicity,Hispanic,0.19404792250828448,1
2023,26,081,race-ethnicity,Other Races and Ethnicities,0.13222395770755738,1
2023,26,081,race-ethnicity,"White, Non-Hispanic",0.01130031928879985,1
2023,26,083,all,All,0,1
2023,26,083,race-ethnicity,Black,NA,NA
2023,26,083,race-ethnicity,Hispanic,NA,NA
2023,26,083,race-ethnicity,Other Races and Ethnicities,NA,NA
2023,26,083,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,085,all,All,0,1
2023,26,085,race-ethnicity,Black,0,2
2023,26,085,race-ethnicity,Hispanic,0,2
2023,26,085,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,085,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,087,all,All,0,1
2023,26,087,race-ethnicity,Black,0,3
2023,26,087,race-ethnicity,Hispanic,0,1
2023,26,087,race-ethnicity,Other Races and Ethnicities,0,1
2023,26,087,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,089,all,All,0,1
2023,26,089,race-ethnicity,Black,NA,NA
2023,26,089,race-ethnicity,Hispanic,0,2
2023,26,089,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,089,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,091,all,All,0,1
2023,26,091,race-ethnicity,Black,0,2
2023,26,091,race-ethnicity,Hispanic,0,1
2023,26,091,race-ethnicity,Other Races and Ethnicities,0,1
2023,26,091,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,093,all,All,0,1
2023,26,093,race-ethnicity,Black,0,3
2023,26,093,race-ethnicity,Hispanic,0,2
2023,26,093,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,093,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,095,all,All,0,1
2023,26,095,race-ethnicity,Black,0,3
2023,26,095,race-ethnicity,Hispanic,0,3
2023,26,095,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,095,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,097,all,All,0,1
2023,26,097,race-ethnicity,Black,0,2
2023,26,097,race-ethnicity,Hispanic,NA,NA
2023,26,097,race-ethnicity,Other Races and Ethnicities,0,1
2023,26,097,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,099,all,All,0.013660273908408216,1
2023,26,099,race-ethnicity,Black,0.019483219483219485,1
2023,26,099,race-ethnicity,Hispanic,0.024054982817869417,1
2023,26,099,race-ethnicity,Other Races and Ethnicities,0.005483983286908078,1
2023,26,099,race-ethnicity,"White, Non-Hispanic",0.013393496633720097,1
2023,26,101,all,All,0,1
2023,26,101,race-ethnicity,Black,NA,NA
2023,26,101,race-ethnicity,Hispanic,0,3
2023,26,101,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,101,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,103,all,All,0.005270555165144062,1
2023,26,103,race-ethnicity,Black,0.014184397163120567,2
2023,26,103,race-ethnicity,Hispanic,0.06666666666666667,2
2023,26,103,race-ethnicity,Other Races and Ethnicities,0.014992503748125937,1
2023,26,103,race-ethnicity,"White, Non-Hispanic",0.004285714285714286,1
2023,26,105,all,All,0,1
2023,26,105,race-ethnicity,Black,NA,NA
2023,26,105,race-ethnicity,Hispanic,0,2
2023,26,105,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,105,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,107,all,All,0.11773574561403509,1
2023,26,107,race-ethnicity,Black,0.2939914163090129,2
2023,26,107,race-ethnicity,Hispanic,0.21912350597609562,2
2023,26,107,race-ethnicity,Other Races and Ethnicities,0.19798657718120805,1
2023,26,107,race-ethnicity,"White, Non-Hispanic",0.09781376518218624,1
2023,26,109,all,All,0,1
2023,26,109,race-ethnicity,Black,0,2
2023,26,109,race-ethnicity,Hispanic,0,3
2023,26,109,race-ethnicity,Other Races and Ethnicities,0,1
2023,26,109,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,111,all,All,0,1
2023,26,111,race-ethnicity,Black,0,3
2023,26,111,race-ethnicity,Hispanic,0,2
2023,26,111,race-ethnicity,Other Races and Ethnicities,0,1
2023,26,111,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,113,all,All,0,1
2023,26,113,race-ethnicity,Black,NA,NA
2023,26,113,race-ethnicity,Hispanic,0,2
2023,26,113,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,113,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,115,all,All,0.0358283079106066,1
2023,26,115,race-ethnicity,Black,0.15515515515515516,1
2023,26,115,race-ethnicity,Hispanic,0,2
2023,26,115,race-ethnicity,Other Races and Ethnicities,0.011651816312542838,1
2023,26,115,race-ethnicity,"White, Non-Hispanic",0.030808546887200965,1
2023,26,117,all,All,0,1
2023,26,117,race-ethnicity,Black,0,3
2023,26,117,race-ethnicity,Hispanic,0,2
2023,26,117,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,117,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,119,all,All,0,1
2023,26,119,race-ethnicity,Black,NA,NA
2023,26,119,race-ethnicity,Hispanic,NA,NA
2023,26,119,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,119,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,121,all,All,0.11135054105963367,1
2023,26,121,race-ethnicity,Black,0.31101237702316725,1
2023,26,121,race-ethnicity,Hispanic,0.005772005772005772,1
2023,26,121,race-ethnicity,Other Races and Ethnicities,0.05,1
2023,26,121,race-ethnicity,"White, Non-Hispanic",0.02388754743014833,1
2023,26,123,all,All,0,1
2023,26,123,race-ethnicity,Black,0,3
2023,26,123,race-ethnicity,Hispanic,0,1
2023,26,123,race-ethnicity,Other Races and Ethnicities,0,1
2023,26,123,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,125,all,All,0.0565528049572632,1
2023,26,125,race-ethnicity,Black,0.12192375072995745,1
2023,26,125,race-ethnicity,Hispanic,0.15733859730608454,1
2023,26,125,race-ethnicity,Other Races and Ethnicities,0.09726093806811295,1
2023,26,125,race-ethnicity,"White, Non-Hispanic",0.010358213898036907,1
2023,26,127,all,All,0,1
2023,26,127,race-ethnicity,Black,NA,NA
2023,26,127,race-ethnicity,Hispanic,0,1
2023,26,127,race-ethnicity,Other Races and Ethnicities,0,1
2023,26,127,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,129,all,All,0.20958251611095546,1
2023,26,129,race-ethnicity,Black,0,3
2023,26,129,race-ethnicity,Hispanic,0.33613445378151263,2
2023,26,129,race-ethnicity,Other Races and Ethnicities,0.17088607594936708,1
2023,26,129,race-ethnicity,"White, Non-Hispanic",0.21885840428886785,1
2023,26,131,all,All,0,1
2023,26,131,race-ethnicity,Black,NA,NA
2023,26,131,race-ethnicity,Hispanic,NA,NA
2023,26,131,race-ethnicity,Other Races and Ethnicities,NA,NA
2023,26,131,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,133,all,All,0,1
2023,26,133,race-ethnicity,Black,0,3
2023,26,133,race-ethnicity,Hispanic,0,3
2023,26,133,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,133,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,135,all,All,0,1
2023,26,135,race-ethnicity,Black,NA,NA
2023,26,135,race-ethnicity,Hispanic,0,2
2023,26,135,race-ethnicity,Other Races and Ethnicities,0,3
2023,26,135,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,137,all,All,0,1
2023,26,137,race-ethnicity,Black,NA,NA
2023,26,137,race-ethnicity,Hispanic,NA,NA
2023,26,137,race-ethnicity,Other Races and Ethnicities,0,3
2023,26,137,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,139,all,All,0.20683063591181344,1
2023,26,139,race-ethnicity,Black,0.11277330264672036,2
2023,26,139,race-ethnicity,Hispanic,0.065625,1
2023,26,139,race-ethnicity,Other Races and Ethnicities,0.12851182197496522,1
2023,26,139,race-ethnicity,"White, Non-Hispanic",0.2384406165004533,1
2023,26,141,all,All,0,1
2023,26,141,race-ethnicity,Black,NA,NA
2023,26,141,race-ethnicity,Hispanic,0,2
2023,26,141,race-ethnicity,Other Races and Ethnicities,0,3
2023,26,141,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,143,all,All,0,1
2023,26,143,race-ethnicity,Black,NA,NA
2023,26,143,race-ethnicity,Hispanic,0,3
2023,26,143,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,143,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,145,all,All,0.19566595237376633,1
2023,26,145,race-ethnicity,Black,0.3681144949242802,1
2023,26,145,race-ethnicity,Hispanic,0.2725292137056843,1
2023,26,145,race-ethnicity,Other Races and Ethnicities,0.2773109243697479,1
2023,26,145,race-ethnicity,"White, Non-Hispanic",0.04183024231758495,1
2023,26,147,all,All,0,1
2023,26,147,race-ethnicity,Black,0,2
2023,26,147,race-ethnicity,Hispanic,0,1
2023,26,147,race-ethnicity,Other Races and Ethnicities,0,1
2023,26,147,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,149,all,All,0,1
2023,26,149,race-ethnicity,Black,0,2
2023,26,149,race-ethnicity,Hispanic,0,2
2023,26,149,race-ethnicity,Other Races and Ethnicities,0,1
2023,26,149,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,151,all,All,0,1
2023,26,151,race-ethnicity,Black,NA,NA
2023,26,151,race-ethnicity,Hispanic,0,1
2023,26,151,race-ethnicity,Other Races and Ethnicities,0,1
2023,26,151,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,153,all,All,0,1
2023,26,153,race-ethnicity,Black,NA,NA
2023,26,153,race-ethnicity,Hispanic,NA,NA
2023,26,153,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,153,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,155,all,All,0,1
2023,26,155,race-ethnicity,Black,NA,NA
2023,26,155,race-ethnicity,Hispanic,0,2
2023,26,155,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,155,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,157,all,All,0,1
2023,26,157,race-ethnicity,Black,0,2
2023,26,157,race-ethnicity,Hispanic,0,2
2023,26,157,race-ethnicity,Other Races and Ethnicities,0,2
2023,26,157,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,159,all,All,0,1
2023,26,159,race-ethnicity,Black,0,2
2023,26,159,race-ethnicity,Hispanic,0,1
2023,26,159,race-ethnicity,Other Races and Ethnicities,0,1
2023,26,159,race-ethnicity,"White, Non-Hispanic",0,1
2023,26,161,all,All,0.3223309811063055,1
2023,26,161,race-ethnicity,Black,0.25312210915818684,1
2023,26,161,race-ethnicity,Hispanic,0.2198625858838226,1
2023,26,161,race-ethnicity,Other Races and Ethnicities,0.30904451375106323,1
2023,26,161,race-ethnicity,"White, Non-Hispanic",0.351203736974488,1
2023,26,163,all,All,0.31772924725458324,1
2023,26,163,race-ethnicity,Black,0.38414980139965954,1
2023,26,163,race-ethnicity,Hispanic,0.31709793891981347,1
2023,26,163,race-ethnicity,Other Races and Ethnicities,0.28009284603762014,1
2023,26,163,race-ethnicity,"White, Non-Hispanic",0.2184050075763042,1
2023,26,165,all,All,0,1
2023,26,165,race-ethnicity,Black,0,3
2023,26,165,race-ethnicity,Hispanic,0,2
2023,26,165,race-ethnicity,Other Races and Ethnicities,0,1
2023,26,165,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,001,all,All,0,1
2023,27,001,race-ethnicity,Black,0,3
2023,27,001,race-ethnicity,Hispanic,NA,NA
2023,27,001,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,001,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,003,all,All,0,1
2023,27,003,race-ethnicity,Black,0,1
2023,27,003,race-ethnicity,Hispanic,0,1
2023,27,003,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,003,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,005,all,All,0,1
2023,27,005,race-ethnicity,Black,0,3
2023,27,005,race-ethnicity,Hispanic,0,2
2023,27,005,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,005,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,007,all,All,0,1
2023,27,007,race-ethnicity,Black,0,2
2023,27,007,race-ethnicity,Hispanic,0,2
2023,27,007,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,007,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,009,all,All,0,1
2023,27,009,race-ethnicity,Black,0,3
2023,27,009,race-ethnicity,Hispanic,0,2
2023,27,009,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,009,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,011,all,All,0,1
2023,27,011,race-ethnicity,Black,NA,NA
2023,27,011,race-ethnicity,Hispanic,NA,NA
2023,27,011,race-ethnicity,Other Races and Ethnicities,NA,NA
2023,27,011,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,013,all,All,0.10378681626928471,1
2023,27,013,race-ethnicity,Black,0.25757575757575757,2
2023,27,013,race-ethnicity,Hispanic,0.15578947368421053,2
2023,27,013,race-ethnicity,Other Races and Ethnicities,0.11717352415026834,1
2023,27,013,race-ethnicity,"White, Non-Hispanic",0.08240353324035332,1
2023,27,015,all,All,0,1
2023,27,015,race-ethnicity,Black,NA,NA
2023,27,015,race-ethnicity,Hispanic,0,2
2023,27,015,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,015,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,017,all,All,0,1
2023,27,017,race-ethnicity,Black,0,3
2023,27,017,race-ethnicity,Hispanic,0,2
2023,27,017,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,017,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,019,all,All,0,1
2023,27,019,race-ethnicity,Black,0,3
2023,27,019,race-ethnicity,Hispanic,0,3
2023,27,019,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,019,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,021,all,All,0,1
2023,27,021,race-ethnicity,Black,NA,NA
2023,27,021,race-ethnicity,Hispanic,0,2
2023,27,021,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,021,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,023,all,All,0,1
2023,27,023,race-ethnicity,Black,0,2
2023,27,023,race-ethnicity,Hispanic,0,2
2023,27,023,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,023,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,025,all,All,0,1
2023,27,025,race-ethnicity,Black,0,3
2023,27,025,race-ethnicity,Hispanic,0,2
2023,27,025,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,025,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,027,all,All,0,1
2023,27,027,race-ethnicity,Black,0,2
2023,27,027,race-ethnicity,Hispanic,0,2
2023,27,027,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,027,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,029,all,All,0,1
2023,27,029,race-ethnicity,Black,NA,NA
2023,27,029,race-ethnicity,Hispanic,NA,NA
2023,27,029,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,029,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,031,all,All,0,1
2023,27,031,race-ethnicity,Black,NA,NA
2023,27,031,race-ethnicity,Hispanic,NA,NA
2023,27,031,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,031,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,033,all,All,0,1
2023,27,033,race-ethnicity,Black,NA,NA
2023,27,033,race-ethnicity,Hispanic,0,2
2023,27,033,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,033,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,035,all,All,0,1
2023,27,035,race-ethnicity,Black,0,3
2023,27,035,race-ethnicity,Hispanic,0,3
2023,27,035,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,035,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,037,all,All,0,1
2023,27,037,race-ethnicity,Black,0,1
2023,27,037,race-ethnicity,Hispanic,0,1
2023,27,037,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,037,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,039,all,All,0,1
2023,27,039,race-ethnicity,Black,0,2
2023,27,039,race-ethnicity,Hispanic,0,2
2023,27,039,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,039,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,041,all,All,0,1
2023,27,041,race-ethnicity,Black,0,3
2023,27,041,race-ethnicity,Hispanic,0,3
2023,27,041,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,041,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,043,all,All,0,1
2023,27,043,race-ethnicity,Black,NA,NA
2023,27,043,race-ethnicity,Hispanic,0,2
2023,27,043,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,043,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,045,all,All,0,1
2023,27,045,race-ethnicity,Black,0,2
2023,27,045,race-ethnicity,Hispanic,NA,NA
2023,27,045,race-ethnicity,Other Races and Ethnicities,0,3
2023,27,045,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,047,all,All,0,1
2023,27,047,race-ethnicity,Black,0,2
2023,27,047,race-ethnicity,Hispanic,0,2
2023,27,047,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,047,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,049,all,All,0,1
2023,27,049,race-ethnicity,Black,0,2
2023,27,049,race-ethnicity,Hispanic,0,2
2023,27,049,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,049,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,051,all,All,0,1
2023,27,051,race-ethnicity,Black,NA,NA
2023,27,051,race-ethnicity,Hispanic,NA,NA
2023,27,051,race-ethnicity,Other Races and Ethnicities,0,3
2023,27,051,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,053,all,All,0.13347345452211723,1
2023,27,053,race-ethnicity,Black,0.1405723494652537,1
2023,27,053,race-ethnicity,Hispanic,0.11553565277299345,1
2023,27,053,race-ethnicity,Other Races and Ethnicities,0.11801903976354951,1
2023,27,053,race-ethnicity,"White, Non-Hispanic",0.13735032091196475,1
2023,27,055,all,All,0,1
2023,27,055,race-ethnicity,Black,NA,NA
2023,27,055,race-ethnicity,Hispanic,NA,NA
2023,27,055,race-ethnicity,Other Races and Ethnicities,0,3
2023,27,055,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,057,all,All,0,1
2023,27,057,race-ethnicity,Black,NA,NA
2023,27,057,race-ethnicity,Hispanic,0,2
2023,27,057,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,057,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,059,all,All,0,1
2023,27,059,race-ethnicity,Black,0,3
2023,27,059,race-ethnicity,Hispanic,0,3
2023,27,059,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,059,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,061,all,All,0,1
2023,27,061,race-ethnicity,Black,0,3
2023,27,061,race-ethnicity,Hispanic,0,3
2023,27,061,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,061,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,063,all,All,0,1
2023,27,063,race-ethnicity,Black,NA,NA
2023,27,063,race-ethnicity,Hispanic,0,3
2023,27,063,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,063,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,065,all,All,0,1
2023,27,065,race-ethnicity,Black,NA,NA
2023,27,065,race-ethnicity,Hispanic,0,3
2023,27,065,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,065,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,067,all,All,0,1
2023,27,067,race-ethnicity,Black,0,2
2023,27,067,race-ethnicity,Hispanic,0,2
2023,27,067,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,067,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,069,all,All,0,1
2023,27,069,race-ethnicity,Black,NA,NA
2023,27,069,race-ethnicity,Hispanic,NA,NA
2023,27,069,race-ethnicity,Other Races and Ethnicities,0,3
2023,27,069,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,071,all,All,0,1
2023,27,071,race-ethnicity,Black,NA,NA
2023,27,071,race-ethnicity,Hispanic,0,3
2023,27,071,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,071,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,073,all,All,0,1
2023,27,073,race-ethnicity,Black,NA,NA
2023,27,073,race-ethnicity,Hispanic,0,2
2023,27,073,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,073,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,075,all,All,0,1
2023,27,075,race-ethnicity,Black,NA,NA
2023,27,075,race-ethnicity,Hispanic,NA,NA
2023,27,075,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,075,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,077,all,All,0,2
2023,27,077,race-ethnicity,Black,NA,NA
2023,27,077,race-ethnicity,Hispanic,NA,NA
2023,27,077,race-ethnicity,Other Races and Ethnicities,NA,NA
2023,27,077,race-ethnicity,"White, Non-Hispanic",0,2
2023,27,079,all,All,0,1
2023,27,079,race-ethnicity,Black,0,2
2023,27,079,race-ethnicity,Hispanic,0,2
2023,27,079,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,079,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,081,all,All,0,1
2023,27,081,race-ethnicity,Black,NA,NA
2023,27,081,race-ethnicity,Hispanic,NA,NA
2023,27,081,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,081,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,083,all,All,0,1
2023,27,083,race-ethnicity,Black,0,3
2023,27,083,race-ethnicity,Hispanic,0,2
2023,27,083,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,083,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,085,all,All,0,1
2023,27,085,race-ethnicity,Black,0,3
2023,27,085,race-ethnicity,Hispanic,0,2
2023,27,085,race-ethnicity,Other Races and Ethnicities,0,3
2023,27,085,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,087,all,All,0,1
2023,27,087,race-ethnicity,Black,NA,NA
2023,27,087,race-ethnicity,Hispanic,0,2
2023,27,087,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,087,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,089,all,All,0,1
2023,27,089,race-ethnicity,Black,NA,NA
2023,27,089,race-ethnicity,Hispanic,0,2
2023,27,089,race-ethnicity,Other Races and Ethnicities,0,3
2023,27,089,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,091,all,All,0,1
2023,27,091,race-ethnicity,Black,0,3
2023,27,091,race-ethnicity,Hispanic,0,2
2023,27,091,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,091,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,093,all,All,0,1
2023,27,093,race-ethnicity,Black,NA,NA
2023,27,093,race-ethnicity,Hispanic,0,3
2023,27,093,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,093,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,095,all,All,0,1
2023,27,095,race-ethnicity,Black,NA,NA
2023,27,095,race-ethnicity,Hispanic,0,2
2023,27,095,race-ethnicity,Other Races and Ethnicities,0,1
2023,27,095,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,097,all,All,0,1
2023,27,097,race-ethnicity,Black,NA,NA
2023,27,097,race-ethnicity,Hispanic,0,3
2023,27,097,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,097,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,099,all,All,0,1
2023,27,099,race-ethnicity,Black,0,3
2023,27,099,race-ethnicity,Hispanic,0,2
2023,27,099,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,099,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,101,all,All,0,1
2023,27,101,race-ethnicity,Black,NA,NA
2023,27,101,race-ethnicity,Hispanic,0,3
2023,27,101,race-ethnicity,Other Races and Ethnicities,0,2
2023,27,101,race-ethnicity,"White, Non-Hispanic",0,1
2023,27,103,all,All,0,1
