year,state,county,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb,famstruc_quality
2021,18,117,0.6537964317,0.6996811519,0.6079117114,0.1069844156,0.1367950229,0.0771738083,0.0323995411,0.0494760271,0.015323055,0.1487640959,0.1830847121,0.1144434798,0.0050703516,0.0119204415,0,0.0529851641,0.074589284,0.0313810442,2
2021,18,119,0.6537964261,0.6996811465,0.6079117056,0.1069844075,0.1367950138,0.0771738012,0.0323995466,0.049476034,0.0153230591,0.1487640994,0.1830847158,0.1144434829,0.0050703513,0.011920441,0,0.0529851692,0.0745892901,0.0313810483,2
2021,18,121,0.7004567404,0.7506449285,0.6502685523,0.1033277479,0.1366785612,0.0699769346,0.0111856821,0.0227087917,0,0.1450410152,0.1836242946,0.1064577358,0,0,0,0.0399888143,0.0614566614,0.0185209673,2
2021,18,123,0.6798713562,0.727732743,0.6320099694,0.1094941463,0.1415290542,0.0774592384,0.0296360039,0.047033502,0.0122385058,0.1434064982,0.179363332,0.1074496644,0,0,0,0.0375919954,0.0571055748,0.0180784159,2
2021,18,125,0.6798713715,0.7277327577,0.6320099852,0.1094941435,0.1415290511,0.077459236,0.0296360101,0.04703351,0.0122385102,0.1434064897,0.1793633226,0.1074496568,0,0,0,0.0375919852,0.0571055621,0.0180784082,2
2021,18,127,0.6536312849,0.7074745253,0.5997880445,0.0810449288,0.111926935,0.0501629226,0.0569937315,0.0832278381,0.0307596248,0.1958192357,0.2407247795,0.1509136919,0,0,0,0.0125108191,0.0250886134,0,1
2021,18,129,0.7027283587,0.7549743395,0.6504823779,0.0998607375,0.1341323583,0.0655891167,0.027125401,0.0456948459,0.0085559561,0.1323985649,0.1711407558,0.0936563741,0,0,0,0.0378869379,0.0597112324,0.0160626433,2
2021,18,131,0.7449987771,0.7936764295,0.6963211248,0.0458549415,0.0692153798,0.0224945031,0,0,0,0.1680661821,0.2098266417,0.1263057225,0.0135424344,0.0264507118,0.0006341571,0.0275376648,0.0458136443,0.0092616853,2
2021,18,133,0.5682265908,0.6296274983,0.5068256833,0.0975369499,0.1343147177,0.060759182,0.0462702374,0.0723107542,0.0202297206,0.2246305374,0.2763643888,0.172896686,0.0044686835,0.012736738,0,0.058867001,0.0880444638,0.0296895383,2
2021,18,135,0.6713793895,0.7220586773,0.6207001018,0.1093851741,0.1430613906,0.0757089576,0.0013487122,0.005308443,0,0.1850990726,0.2270028938,0.1431952513,0.0037205844,0.0102895239,0,0.0290670672,0.0471927479,0.0109413865,2
2021,18,137,0.719084522,0.7715422312,0.6666268127,0.0789381453,0.1104097853,0.0474665053,0.0242886631,0.0422564256,0.0063209006,0.1624693329,0.2055237362,0.1194149295,0,0,0,0.0152193368,0.0295082479,0.0009304256,2
2021,18,139,0.5956093692,0.6570639601,0.5341547783,0.0459825908,0.0722095473,0.0197556342,0.020848975,0.0387402061,0.0029577439,0.300940847,0.3583750452,0.2435066489,0,0,0,0.036618218,0.0601373261,0.01309911,2
2021,18,141,0.613203966,0.6521085979,0.5742993342,0.0868673985,0.1093658775,0.0643689196,0.024537269,0.0368960683,0.0121784697,0.2469518213,0.2814007185,0.2125029241,0,0,0,0.0284395451,0.0417181993,0.0151608908,1
2021,18,143,0.6624563597,0.7216693005,0.6032434189,0.0591534884,0.088694312,0.0296126648,0.0429137422,0.068291121,0.0175363633,0.155572119,0.2009579399,0.1101862981,0.0282038225,0.0489345531,0.0074730918,0.0517004682,0.0794268395,0.0239740969,2
2021,18,145,0.7280188538,0.7860341568,0.6700035508,0.057697607,0.0880977691,0.0272974449,0.0414969514,0.067498948,0.0154949548,0.0840964205,0.1202803298,0.0479125113,0.0017150035,0.0071096332,0,0.0869751637,0.1237153009,0.0502350264,2
2021,18,147,0.6798713846,0.7277327703,0.6320099989,0.1094941317,0.1415290377,0.0774592257,0.0296360142,0.0470335153,0.0122385132,0.1434064838,0.1793633161,0.1074496515,0,0,0,0.0375919857,0.0571055627,0.0180784086,2
2021,18,149,0.7449987541,0.7936764079,0.6963211003,0.0458549501,0.0692153905,0.0224945097,0,0,0,0.168066188,0.2098266482,0.1263057279,0.0135424419,0.0264507227,0.000634161,0.0275376659,0.0458136458,0.009261686,2
2021,18,151,0.7295043208,0.7658450992,0.6931635424,0.0762242761,0.0979327879,0.0545157643,0.0018119094,0.0052910706,0,0.1420983525,0.1706619824,0.1135347226,0,0,0,0.0503611412,0.0682518334,0.0324704489,2
2021,18,153,0.7004567406,0.7506449287,0.6502685524,0.1033277426,0.1366785552,0.06997693,0.0111856805,0.0227087893,0,0.1450410259,0.1836243065,0.1064577453,0,0,0,0.0399888104,0.0614566565,0.0185209644,2
2021,18,155,0.7190845068,0.771542217,0.6666267967,0.0789381438,0.1104097835,0.0474665041,0.0242886612,0.042256423,0.0063208994,0.1624693506,0.2055237558,0.1194149454,0,0,0,0.0152193377,0.0295082493,0.0009304261,2
2021,18,157,0.691429995,0.739752949,0.643107041,0.051021425,0.0740415146,0.0280013355,0.009840558,0.0201673385,0,0.1820876931,0.2224611727,0.1417142134,0,0,0,0.0656203288,0.0915253174,0.0397153403,1
2021,18,159,0.6239809403,0.6788858357,0.5690760448,0.0841040101,0.1155635167,0.0526445034,0.0199787333,0.0358394279,0.0041180388,0.2113234219,0.2575981383,0.1650487054,0.001417845,0.0056829207,0,0.0591950495,0.0859443832,0.0324457158,2
2021,18,161,0.5956093351,0.6570639269,0.5341547434,0.0459825995,0.0722095584,0.0197556405,0.0208489804,0.0387402138,0.0029577471,0.3009408618,0.3583750607,0.2435066629,0,0,0,0.0366182232,0.0601373329,0.0130991136,2
2021,18,163,0.5869890586,0.643561557,0.5304165603,0.1413346408,0.1813609787,0.1013083028,0.0067093311,0.016088997,0,0.2302332783,0.2786029558,0.1818636008,0.0050061932,0.0131153103,0,0.0297274979,0.0492410179,0.010213978,1
2021,18,165,0.7004567423,0.7506449303,0.6502685543,0.1033277461,0.1366785591,0.069976933,0.0111856824,0.0227087921,0,0.1450410153,0.1836242948,0.1064577359,0,0,0,0.0399888139,0.0614566609,0.018520967,2
2021,18,167,0.5874251497,0.6583662387,0.5164840607,0.0892215569,0.1302997637,0.0481433501,0.0419161677,0.0707938774,0.0130384579,0.2412175649,0.3028675968,0.1795675329,0,0,0,0.0402195609,0.0685318391,0.0119072827,1
2021,18,169,0.5056705309,0.5622472185,0.4490938433,0.1146665848,0.1507217351,0.0786114344,0.0060020233,0.0147425385,0,0.3121401226,0.3645749969,0.2597052483,0.0274627453,0.0459563063,0.0089691844,0.0340579931,0.054582867,0.0135331192,2
2021,18,171,0.7004567563,0.7506449437,0.650268569,0.1033277323,0.1366785433,0.0699769212,0.0111856835,0.0227087938,0,0.1450410107,0.1836242896,0.1064577318,0,0,0,0.0399888171,0.0614566649,0.0185209694,2
2021,18,173,0.702728377,0.7549743569,0.6504823971,0.0998607341,0.1341323544,0.0655891139,0.0271254046,0.0456948507,0.0085559585,0.132398546,0.1711407345,0.0936563575,0,0,0,0.0378869382,0.0597112329,0.0160626436,2
2021,18,175,0.6462567313,0.6969312521,0.5955822105,0.1007995366,0.1327076074,0.0688914658,0.0099723788,0.0205032925,0,0.2100014431,0.2531699778,0.1668329085,0.0106120083,0.0214718908,0,0.022357902,0.038027162,0.0066886419,2
2021,18,177,0.5956093485,0.6570639399,0.534154757,0.0459826006,0.0722095599,0.0197556414,0.0208489756,0.0387402069,0.0029577443,0.3009408552,0.3583750538,0.2435066567,0,0,0,0.0366182201,0.0601373287,0.0130991114,2
2021,18,179,0.7805776721,0.8216521677,0.7395031765,0.0884345635,0.1166137668,0.0602553601,0.0105194367,0.0206451038,0.0003937696,0.1037976974,0.1340682714,0.0735271235,0,0,0,0.0166706302,0.0293778132,0.0039634473,2
2021,18,181,0.693923413,0.7364105708,0.6514362552,0.1064118005,0.1348400725,0.0779835285,0.0300620498,0.0458043476,0.0143197519,0.1288781111,0.1597679681,0.097988254,0.0021039864,0.0063282496,0,0.0386206393,0.0563847708,0.0208565077,2
2021,18,183,0.7805776795,0.8216521746,0.7395031844,0.0884345617,0.1166137648,0.0602553586,0.0105194364,0.0206451033,0.0003937695,0.1037976911,0.1340682642,0.073527118,0,0,0,0.0166706313,0.0293778147,0.003963448,2
2021,19,001,0.6378293306,0.6892213063,0.5864373549,0.1006433942,0.1328129478,0.0684738406,0.0549172793,0.0792771989,0.0305573597,0.1798789908,0.2209481321,0.1388098495,0.0021063114,0.0070084983,0,0.0246246937,0.0411960376,0.0080533498,2
2021,19,003,0.6378293489,0.689221324,0.5864373738,0.1006433771,0.1328129283,0.0684738259,0.0549172897,0.0792772114,0.0305573679,0.1798789805,0.2209481209,0.1388098401,0.0021063103,0.0070084959,0,0.0246246935,0.0411960374,0.0080533497,2
2021,19,005,0.7600547692,0.8035692408,0.7165402976,0.107290946,0.1388258648,0.0757560273,0.006562259,0.0147894621,0,0.1113571333,0.1434108105,0.079303456,0,0,0,0.0147348925,0.0270122598,0.0024575253,2
2021,19,007,0.6378293676,0.6892213421,0.586437393,0.1006433672,0.132812917,0.0684738174,0.0549172781,0.0792771975,0.0305573587,0.1798789758,0.2209481158,0.1388098358,0.0021063116,0.0070084987,0,0.0246246997,0.0411960455,0.0080533539,2
2021,19,009,0.6378293635,0.6892213381,0.5864373888,0.1006433901,0.1328129432,0.0684738371,0.0549172721,0.0792771902,0.030557354,0.1798789713,0.2209481108,0.1388098317,0.0021063109,0.0070084972,0,0.0246246922,0.0411960356,0.0080533488,2
2021,19,011,0.6952402849,0.7452852781,0.6451952917,0.1702002423,0.211058621,0.1293418636,0.0033321356,0.0095975666,0,0.1111365181,0.1453077249,0.0769653114,0.0032014644,0.0093432186,0,0.0168893546,0.0308988379,0.0028798713,2
2021,19,013,0.7421668291,0.804532462,0.6798011962,0.062317226,0.0967805525,0.0278538995,0,0,0,0.1629647681,0.2156202874,0.1103092489,0,0,0,0.0325511767,0.0578512929,0.0072510605,1
2021,19,015,0.6725825601,0.7427144517,0.6024506684,0.054834824,0.0888579279,0.0208117202,0.0128767805,0.029726054,0,0.2445141304,0.3087469523,0.1802813085,0.0062213649,0.0179724917,0,0.0089703401,0.0230612691,0,2
2021,19,017,0.7600547516,0.8035692243,0.7165402788,0.1072909481,0.1388258671,0.0757560291,0.0065622626,0.0147894679,0,0.1113571458,0.1434108246,0.0793034669,0,0,0,0.014734892,0.0270122591,0.002457525,2
2021,19,019,0.7031694142,0.7491049286,0.6572338999,0.1137716591,0.1456983668,0.0818449514,0.0089558635,0.0184283611,0,0.1569153105,0.1934859483,0.1203446727,0.0093312604,0.0189984149,0,0.0078564922,0.0167334849,0,2
2021,19,021,0.6936970514,0.7368176047,0.6505764982,0.0768214175,0.1017333736,0.0519094614,0.0448322521,0.064190182,0.0254743221,0.1646899413,0.1993860847,0.1299937979,0.0060996267,0.0133832397,0,0.013859711,0.0247960069,0.0029234152,2
2021,19,023,0.608274734,0.6573547792,0.5591946889,0.2053594351,0.2459763534,0.1647425168,0.0218279581,0.0365198746,0.0071360416,0.1324769127,0.1665628227,0.0983910027,0,0,0,0.0320609601,0.0497733244,0.0143485957,2
2021,19,025,0.6936970517,0.7368176049,0.6505764984,0.0768214214,0.101733378,0.0519094647,0.0448322566,0.0641901875,0.0254743257,0.1646899326,0.1993860753,0.1299937899,0.0060996282,0.0133832421,0,0.0138597096,0.0247960049,0.0029234143,2
2021,19,027,0.6936970627,0.7368176155,0.6505765099,0.0768214109,0.101733366,0.0519094558,0.0448322629,0.0641901951,0.0254743308,0.1646899268,0.199386069,0.1299937846,0.006099628,0.0133832418,0,0.0138597087,0.0247960036,0.0029234138,2
2021,19,029,0.7182350437,0.7610553656,0.6754147219,0.1022676938,0.1311090582,0.0734263294,0.0240051168,0.0385747569,0.0094354766,0.1309213349,0.1630289391,0.0988137308,0.0021398009,0.0065382004,0,0.0224310098,0.0365262105,0.0083358091,2
2021,19,031,0.5788571649,0.6358815016,0.5218328282,0.1081320998,0.1439984689,0.0722657308,0.0010100086,0.0046786302,0,0.228414896,0.2769006279,0.179929164,0,0,0,0.0835858308,0.1155506356,0.0516210259,2
2021,19,033,0.7651696454,0.8137072394,0.7166320514,0.0879388189,0.1203671472,0.0555104906,0.0139635221,0.027399406,0.0005276383,0.1165326403,0.1532728228,0.0797924579,0.0017258287,0.0064785902,0,0.0146695446,0.0284359809,0.0009031083,2
2021,19,035,0.6936970489,0.7368176022,0.6505764955,0.0768214171,0.1017333731,0.051909461,0.0448322623,0.0641901943,0.0254743303,0.164689936,0.1993860789,0.129993793,0.0060996265,0.0133832395,0,0.0138597093,0.0247960045,0.0029234141,2
2021,19,037,0.7600547464,0.8035692194,0.7165402733,0.1072909545,0.1388258744,0.0757560347,0.0065622623,0.0147894675,0,0.1113571443,0.143410823,0.0793034657,0,0,0,0.0147348925,0.0270122597,0.0024575253,2
2021,19,039,0.6378293093,0.6892212857,0.586437333,0.1006433982,0.1328129524,0.068473844,0.0549172836,0.0792772041,0.0305573631,0.179879002,0.2209481443,0.1388098597,0.0021063119,0.0070084993,0,0.0246246949,0.0411960392,0.0080533507,2
2021,19,041,0.8599650662,0.8989752395,0.820954893,0.0513707791,0.0761864263,0.026555132,0.0020158573,0.0070579519,0,0.0801975537,0.1107289819,0.0496661255,0,0,0,0.0064507437,0.0154502538,0,2
2021,19,043,0.7600547551,0.8035692277,0.7165402826,0.1072909514,0.1388258708,0.0757560319,0.0065622623,0.0147894675,0,0.1113571416,0.1434108199,0.0793034633,0,0,0,0.0147348896,0.0270122557,0.0024575236,2
2021,19,045,0.5788571603,0.6358814971,0.5218328236,0.1081320968,0.1439984654,0.0722657283,0.0010100083,0.0046786294,0,0.2284148992,0.2769006313,0.179929167,0,0,0,0.0835858354,0.115550641,0.0516210298,2
2021,19,047,0.6936970629,0.7368176157,0.6505765101,0.0768214128,0.1017333681,0.0519094574,0.0448322589,0.0641901902,0.0254743275,0.1646899311,0.1993860737,0.1299937886,0.0060996268,0.0133832399,0,0.0138597076,0.0247960021,0.0029234131,2
2021,19,049,0.7496134428,0.7815261487,0.7177007369,0.0423369867,0.0571691935,0.0275047799,0.0180324785,0.0278345015,0.0082304555,0.1757884493,0.2038268965,0.1477500021,0,0,0,0.0142286427,0.0229525146,0.0055047709,2
2021,19,051,0.5827617353,0.6385615842,0.5269618864,0.1436870084,0.183380606,0.1039934109,0.0800322005,0.1107375565,0.0493268446,0.1468015241,0.1868499787,0.1067530695,0,0,0,0.0467175317,0.0705981843,0.022836879,2
2021,19,053,0.6378293422,0.6892213176,0.5864373669,0.1006433832,0.1328129352,0.0684738311,0.0549172833,0.0792772038,0.0305573629,0.1798789849,0.2209481257,0.1388098441,0.0021063107,0.0070084968,0,0.0246246957,0.0411960402,0.0080533512,2
2021,19,055,0.7031694264,0.7491049402,0.6572339126,0.1137716378,0.1456983429,0.0818449327,0.0089558643,0.0184283623,0,0.1569153238,0.1934859628,0.1203446847,0.0093312566,0.018998409,0,0.0078564912,0.0167334833,0,2
2021,19,057,0.6300029437,0.6905832663,0.5694226211,0.0629243823,0.0933933653,0.0324553994,0.0165324112,0.032532017,0.0005328054,0.2675551501,0.3231014686,0.2120088315,0,0,0,0.0229851127,0.0417884557,0.0041817697,2
2021,19,059,0.8599650662,0.8989752395,0.820954893,0.0513707791,0.0761864263,0.026555132,0.0020158573,0.0070579519,0,0.0801975537,0.1107289819,0.0496661255,0,0,0,0.0064507437,0.0154502538,0,2
2021,19,061,0.7031694205,0.7491049346,0.6572339064,0.1137716397,0.145698345,0.0818449344,0.008955866,0.0184283648,0,0.1569153244,0.1934859635,0.1203446853,0.0093312583,0.0189984116,0,0.0078564912,0.0167334833,0,2
2021,19,063,0.859965062,0.8989752358,0.8209548882,0.0513707864,0.0761864352,0.0265551376,0.0020158587,0.007057955,0,0.0801975468,0.1107289738,0.0496661198,0,0,0,0.0064507461,0.015450258,0,2
2021,19,065,0.7600547577,0.80356923,0.7165402853,0.1072909496,0.1388258688,0.0757560303,0.0065622594,0.0147894628,0,0.1113571428,0.1434108212,0.0793034643,0,0,0,0.0147348906,0.027012257,0.0024575241,2
2021,19,067,0.7651696392,0.8137072337,0.7166320448,0.0879388056,0.1203671317,0.0555104795,0.0139635244,0.0273994093,0.0005276395,0.1165326609,0.1532728461,0.0797924756,0.0017258292,0.0064785914,0,0.0146695408,0.0284359753,0.0009031062,2
2021,19,069,0.608274738,0.6573547831,0.5591946929,0.2053594491,0.2459763684,0.1647425298,0.0218279486,0.0365198619,0.0071360352,0.1324769091,0.1665628187,0.0983909995,0,0,0,0.0320609553,0.0497733184,0.0143485922,2
2021,19,071,0.7182350278,0.7610553504,0.6754147052,0.1022677034,0.1311090689,0.0734263378,0.0240051173,0.0385747576,0.009435477,0.1309213395,0.1630289442,0.0988137349,0.0021398007,0.0065382,0,0.0224310113,0.0365262125,0.0083358101,2
2021,19,073,0.6936970507,0.736817604,0.6505764975,0.0768214139,0.1017333695,0.0519094584,0.0448322609,0.0641901927,0.0254743291,0.1646899389,0.1993860821,0.1299937957,0.0060996274,0.0133832409,0,0.0138597082,0.0247960029,0.0029234134,2
2021,19,075,0.6082747507,0.6573547955,0.5591947059,0.2053594276,0.2459763454,0.1647425099,0.0218279525,0.0365198672,0.0071360379,0.1324769086,0.1665628182,0.0983909991,0,0,0,0.0320609605,0.0497733249,0.014348596,2
2021,19,077,0.6378293696,0.6892213441,0.5864373951,0.1006433841,0.1328129363,0.0684738319,0.0549172745,0.0792771931,0.0305573559,0.1798789668,0.2209481059,0.1388098276,0.002106311,0.0070084973,0,0.0246246941,0.0411960381,0.0080533501,2
2021,19,079,0.6082747382,0.6573547833,0.5591946931,0.2053594338,0.245976352,0.1647425157,0.0218279564,0.0365198724,0.0071360405,0.1324769124,0.1665628224,0.0983910024,0,0,0,0.0320609592,0.0497733233,0.014348595,2
2021,19,081,0.7651696242,0.8137072197,0.7166320286,0.0879388157,0.1203671435,0.0555104879,0.0139635237,0.0273994082,0.0005276391,0.1165326638,0.1532728495,0.0797924781,0.0017258283,0.0064785891,0,0.0146695444,0.0284359806,0.0009031082,2
2021,19,083,0.6082747438,0.6573547888,0.5591946989,0.2053594503,0.2459763697,0.1647425309,0.0218279549,0.0365198704,0.0071360395,0.1324769003,0.166562809,0.0983909917,0,0,0,0.0320609506,0.0497733124,0.0143485887,2
2021,19,085,0.7182350408,0.7610553628,0.6754147188,0.1022676941,0.1311090585,0.0734263297,0.024005115,0.0385747546,0.0094354754,0.1309213409,0.1630289456,0.0988137361,0.0021398001,0.0065381988,0,0.0224310091,0.0365262096,0.0083358086,2
2021,19,087,0.6300029437,0.6905832663,0.5694226211,0.0629243823,0.0933933653,0.0324553994,0.0165324112,0.032532017,0.0005328054,0.2675551501,0.3231014686,0.2120088315,0,0,0,0.0229851127,0.0417884557,0.0041817697,2
2021,19,089,0.7600547672,0.803569239,0.7165402954,0.107290929,0.1388258456,0.0757560125,0.0065622618,0.0147894668,0,0.1113571499,0.1434108292,0.0793034705,0,0,0,0.0147348921,0.0270122591,0.002457525,2
2021,19,091,0.60827476,0.6573548046,0.5591947154,0.2053594263,0.245976344,0.1647425087,0.0218279516,0.036519866,0.0071360372,0.1324769048,0.1665628139,0.0983909956,0,0,0,0.0320609573,0.0497733209,0.0143485936,2
2021,19,093,0.6936970501,0.7368176034,0.6505764968,0.076821412,0.1017333673,0.0519094567,0.044832251,0.0641901808,0.0254743213,0.1646899528,0.1993860972,0.1299938084,0.0060996252,0.0133832374,0,0.0138597088,0.0247960037,0.0029234138,2
2021,19,095,0.6952402731,0.7452852668,0.6451952793,0.170200251,0.2110586306,0.1293418714,0.0033321366,0.0095975685,0,0.1111365242,0.1453077318,0.0769653167,0.0032014636,0.0093432169,0,0.0168893516,0.0308988336,0.0028798695,2
2021,19,097,0.703169408,0.7491049226,0.6572338934,0.1137716578,0.1456983653,0.0818449502,0.0089558639,0.0184283617,0,0.1569153183,0.1934859568,0.1203446798,0.0093312611,0.0189984158,0,0.007856491,0.016733483,0,2
2021,19,099,0.7710116372,0.8116841791,0.7303390953,0.0704385331,0.0952075261,0.04566954,0.0402181349,0.0592359831,0.0212002867,0.1143427028,0.1451462849,0.0835391207,0,0,0,0.003988992,0.0100903681,0,2
2021,19,101,0.5827617543,0.6385616029,0.5269619057,0.1436870127,0.1833806107,0.1039934146,0.0800321883,0.1107375421,0.0493268345,0.1468015177,0.1868499715,0.1067530639,0,0,0,0.0467175271,0.0705981786,0.0228368756,2
2021,19,103,0.8296894708,0.8881194926,0.7712594491,0.0694035678,0.1089064787,0.0299006569,0.048591507,0.0820126428,0.0151703712,0.0523154544,0.0869256783,0.0177052304,0,0,0,0,0,0,1
2021,19,105,0.5788571459,0.635881483,0.5218328089,0.1081320919,0.1439984598,0.0722657241,0.0010100079,0.0046786285,0,0.2284149011,0.2769006334,0.1799291687,0,0,0,0.0835858531,0.1155506618,0.0516210444,2
2021,19,107,0.5827617648,0.6385616132,0.5269619164,0.143687006,0.1833806032,0.1039934087,0.080032194,0.1107375488,0.0493268392,0.1468015168,0.1868499705,0.1067530631,0,0,0,0.0467175185,0.0705981679,0.022836869,2
2021,19,109,0.7651696453,0.8137072393,0.7166320513,0.0879388087,0.1203671353,0.0555104821,0.0139635244,0.0273994093,0.0005276394,0.1165326504,0.1532728343,0.0797924666,0.0017258284,0.0064785894,0,0.0146695429,0.0284359784,0.0009031073,2
2021,19,111,0.6300029624,0.6905832844,0.5694226404,0.0629243867,0.0933933707,0.0324554028,0.016532412,0.0325320181,0.0005328058,0.2675551269,0.3231014439,0.2120088098,0,0,0,0.0229851121,0.0417884548,0.0041817694,2
2021,19,113,0.6491286553,0.6999323811,0.5983249295,0.0879863696,0.1181417344,0.0578310048,0.0522806823,0.0759762278,0.0285851367,0.1958071745,0.2380497724,0.1535645765,0,0,0,0.0147971184,0.0276502109,0.0019440259,1
2021,19,115,0.6300029347,0.6905832577,0.5694226118,0.0629243864,0.0933933703,0.0324554025,0.0165324129,0.0325320195,0.0005328062,0.2675551568,0.3231014758,0.2120088378,0,0,0,0.0229851092,0.0417884507,0.0041817676,2
2021,19,117,0.6378293408,0.6892213161,0.5864373654,0.1006433845,0.1328129367,0.0684738322,0.0549172813,0.0792772014,0.0305573613,0.1798789872,0.2209481282,0.1388098462,0.0021063114,0.0070084983,0,0.0246246948,0.041196039,0.0080533505,2
2021,19,119,0.8599650486,0.898975224,0.8209548733,0.0513707822,0.07618643,0.0265551343,0.0020158587,0.007057955,0,0.0801975636,0.1107289935,0.0496661337,0,0,0,0.0064507469,0.0154502594,0,2
2021,19,121,0.7710116262,0.8116841688,0.7303390835,0.0704385441,0.0952075389,0.0456695493,0.040218133,0.0592359808,0.0212002853,0.1143427043,0.1451462865,0.083539122,0,0,0,0.0039889925,0.0100903689,0,2
2021,19,123,0.5827617643,0.6385616127,0.5269619159,0.1436869991,0.1833805955,0.1039934026,0.0800321869,0.1107375404,0.0493268333,0.1468015162,0.1868499699,0.1067530625,0,0,0,0.0467175336,0.0705981867,0.0228368805,2
2021,19,125,0.771011635,0.8116841771,0.730339093,0.070438543,0.0952075376,0.0456695483,0.0402181292,0.0592359761,0.0212002823,0.1143427006,0.1451462825,0.0835391188,0,0,0,0.0039889921,0.0100903683,0,2
2021,19,127,0.695240261,0.7452852553,0.6451952667,0.170200277,0.211058659,0.1293418949,0.0033321339,0.0095975633,0,0.1111365123,0.1453077183,0.0769653064,0.0032014631,0.0093432159,0,0.0168893527,0.0308988352,0.0028798702,2
2021,19,129,0.7182350278,0.7610553504,0.6754147052,0.1022677034,0.1311090689,0.0734263378,0.0240051173,0.0385747576,0.009435477,0.1309213395,0.1630289442,0.0988137349,0.0021398007,0.0065382,0,0.0224310113,0.0365262125,0.0083358101,2
2021,19,131,0.7651696356,0.8137072303,0.7166320409,0.0879388091,0.1203671357,0.0555104824,0.0139635237,0.0273994083,0.0005276391,0.1165326595,0.1532728445,0.0797924744,0.0017258278,0.0064785881,0,0.0146695444,0.0284359806,0.0009031082,2
2021,19,133,0.6936970471,0.7368176005,0.6505764937,0.07682141,0.101733365,0.051909455,0.0448322643,0.0641901968,0.0254743319,0.1646899435,0.1993860871,0.1299937999,0.006099628,0.0133832418,0,0.0138597071,0.0247960014,0.0029234128,2
2021,19,135,0.637829361,0.6892213357,0.5864373862,0.1006433816,0.1328129335,0.0684738298,0.0549172751,0.0792771938,0.0305573564,0.1798789747,0.2209481146,0.1388098349,0.0021063119,0.0070084992,0,0.0246246957,0.0411960402,0.0080533512,2
2021,19,137,0.7182350268,0.7610553495,0.6754147041,0.1022676943,0.1311090587,0.0734263299,0.0240051186,0.0385747592,0.0094354779,0.1309213507,0.1630289564,0.0988137449,0.0021398008,0.0065382001,0,0.0224310089,0.0365262093,0.0083358085,2
2021,19,139,0.5788571541,0.635881491,0.5218328172,0.1081320858,0.1439984528,0.0722657188,0.0010100082,0.0046786291,0,0.228414905,0.2769006377,0.1799291724,0,0,0,0.0835858469,0.1155506545,0.0516210393,2
2021,19,141,0.859965049,0.8989752243,0.8209548737,0.0513707836,0.0761864318,0.0265551355,0.0020158584,0.0070579544,0,0.0801975632,0.1107289931,0.0496661334,0,0,0,0.0064507458,0.0154502574,0,2
2021,19,143,0.8599650575,0.8989752318,0.8209548832,0.0513707846,0.076186433,0.0265551362,0.0020158587,0.007057955,0,0.080197554,0.1107289822,0.0496661257,0,0,0,0.0064507453,0.0154502566,0,2
2021,19,145,0.7182350256,0.7610553483,0.6754147029,0.1022676962,0.1311090609,0.0734263315,0.0240051137,0.038574753,0.0094354745,0.1309213526,0.1630289586,0.0988137466,0.0021398,0.0065381987,0,0.0224310118,0.0365262132,0.0083358105,2
2021,19,147,0.8599650593,0.8989752334,0.8209548852,0.0513707844,0.0761864327,0.0265551361,0.0020158579,0.0070579533,0,0.0801975539,0.1107289821,0.0496661256,0,0,0,0.0064507446,0.0154502554,0,2
2021,19,149,0.609395721,0.6653563831,0.553435059,0.1097352031,0.1455858694,0.0738845368,0.0272883006,0.0459755318,0.0086010693,0.2036923182,0.2498870472,0.1574975892,0,0,0,0.0498884571,0.0748603796,0.0249165345,2
2021,19,151,0.6936970333,0.7368175872,0.6505764793,0.0768214174,0.1017333734,0.0519094613,0.0448322678,0.064190201,0.0254743346,0.1646899444,0.1993860881,0.1299938007,0.0060996285,0.0133832427,0,0.0138597086,0.0247960036,0.0029234137,2
2021,19,153,0.7089649549,0.7415615086,0.6763684013,0.0684699787,0.0865931912,0.0503467662,0.0295996066,0.0417616097,0.0174376036,0.1702281162,0.1971981606,0.1432580717,0,0,0,0.0227373436,0.0334343479,0.0120403392,1
2021,19,155,0.718235044,0.7610553659,0.6754147221,0.102267686,0.1311090494,0.0734263226,0.0240051134,0.0385747525,0.0094354743,0.130921347,0.1630289524,0.0988137416,0.0021398003,0.0065381992,0,0.0224310094,0.03652621,0.0083358088,2
2021,19,157,0.6952402687,0.7452852627,0.6451952747,0.1702002636,0.2110586444,0.1293418829,0.0033321359,0.0095975672,0,0.1111365174,0.145307724,0.0769653107,0.0032014631,0.0093432159,0,0.0168893513,0.0308988333,0.0028798694,2
2021,19,159,0.6378293776,0.6892213519,0.5864374034,0.1006433726,0.1328129231,0.0684738221,0.0549172858,0.0792772067,0.0305573648,0.1798789609,0.2209480996,0.1388098223,0.0021063116,0.0070084987,0,0.0246246915,0.0411960346,0.0080533483,2
