year,state,county,subgroup_type,subgroup,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb,famstruc_quality
2021,31,165,race-ethnicity,Other Races and Ethnicities,0.41189,0.51908,0.30471,0.02750,0.06312,0.00000,0.13754,0.21255,0.06253,0.33903,0.44212,0.23594,0.06468,0.11825,0.01111,0.01933,0.04931,0.00000,3
2021,31,165,race-ethnicity,"White, Non-Hispanic",0.74437,0.77114,0.71760,0.07751,0.09392,0.06110,0.03149,0.04221,0.02077,0.12243,0.14255,0.10231,0.01943,0.02790,0.01096,0.00474,0.00896,0.00052,2
2021,31,167,all,All,0.67738,0.69403,0.66073,0.08772,0.09779,0.07764,0.06724,0.07616,0.05832,0.12609,0.13791,0.11427,0.03206,0.03834,0.02579,0.00948,0.01294,0.00603,2
2021,31,167,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,31,167,race-ethnicity,Hispanic,0.54115,0.59067,0.49163,0.12456,0.15737,0.09174,0.10983,0.14090,0.07875,0.19005,0.22904,0.15106,0.02818,0.04463,0.01173,0.00620,0.01400,0.00000,2
2021,31,167,race-ethnicity,Other Races and Ethnicities,0.44286,0.48901,0.39671,0.08803,0.11436,0.06171,0.14895,0.18203,0.11587,0.18719,0.22343,0.15095,0.07203,0.09605,0.04801,0.06091,0.08313,0.03869,2
2021,31,167,race-ethnicity,"White, Non-Hispanic",0.77243,0.79005,0.75481,0.07377,0.08476,0.06279,0.03879,0.04691,0.03068,0.08843,0.10036,0.07650,0.02283,0.02911,0.01655,0.00372,0.00627,0.00116,2
2021,31,169,all,All,0.73137,0.75009,0.71265,0.07064,0.08146,0.05982,0.04758,0.05657,0.03859,0.12136,0.13515,0.10757,0.02348,0.02988,0.01709,0.00554,0.00868,0.00241,2
2021,31,169,race-ethnicity,"Black, Non-Hispanic",0.36824,0.54084,0.19564,0.34121,0.51087,0.17155,0.08783,0.18912,0.00000,0.16554,0.29854,0.03254,0.03716,0.10485,0.00000,0.00000,0.00000,0.00000,3
2021,31,169,race-ethnicity,Hispanic,0.69515,0.78079,0.60952,0.09552,0.15020,0.04083,0.01287,0.03384,0.00000,0.16529,0.23439,0.09619,0.02883,0.05996,0.00000,0.00231,0.01126,0.00000,2
2021,31,169,race-ethnicity,Other Races and Ethnicities,0.61805,0.70256,0.53355,0.18508,0.25262,0.11753,0.00673,0.02095,0.00000,0.12226,0.17924,0.06529,0.06786,0.11160,0.02411,0.00000,0.00000,0.00000,2
2021,31,169,race-ethnicity,"White, Non-Hispanic",0.74792,0.76751,0.72832,0.05665,0.06708,0.04621,0.05477,0.06504,0.04450,0.11455,0.12892,0.10017,0.01966,0.02593,0.01340,0.00643,0.01004,0.00282,2
2021,31,171,all,All,0.67387,0.69846,0.64928,0.06765,0.08083,0.05448,0.07149,0.08501,0.05798,0.13753,0.15559,0.11946,0.03656,0.04640,0.02671,0.01287,0.01878,0.00696,2
2021,31,171,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,31,171,race-ethnicity,Hispanic,0.56985,0.65072,0.48899,0.05599,0.09354,0.01844,0.13503,0.19085,0.07921,0.17987,0.24260,0.11713,0.04069,0.07296,0.00842,0.01854,0.04058,0.00000,2
2021,31,171,race-ethnicity,Other Races and Ethnicities,0.55588,0.67956,0.43220,0.08582,0.15555,0.01610,0.08882,0.15963,0.01800,0.13572,0.22098,0.05047,0.08183,0.15006,0.01360,0.05189,0.10711,0.00000,3
2021,31,171,race-ethnicity,"White, Non-Hispanic",0.72745,0.75299,0.70190,0.05466,0.06770,0.04162,0.05405,0.06702,0.04107,0.11990,0.13854,0.10126,0.03441,0.04486,0.02395,0.00951,0.01508,0.00394,2
2021,31,173,all,All,0.67738,0.69403,0.66073,0.08772,0.09779,0.07764,0.06724,0.07616,0.05832,0.12609,0.13791,0.11427,0.03206,0.03834,0.02579,0.00948,0.01294,0.00603,2
2021,31,173,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,31,173,race-ethnicity,Hispanic,0.54115,0.59067,0.49163,0.12456,0.15737,0.09174,0.10983,0.14090,0.07875,0.19005,0.22904,0.15106,0.02818,0.04463,0.01173,0.00620,0.01400,0.00000,2
2021,31,173,race-ethnicity,Other Races and Ethnicities,0.44286,0.48901,0.39671,0.08803,0.11436,0.06171,0.14895,0.18203,0.11587,0.18719,0.22343,0.15095,0.07203,0.09605,0.04801,0.06091,0.08313,0.03869,2
2021,31,173,race-ethnicity,"White, Non-Hispanic",0.77243,0.79005,0.75481,0.07377,0.08476,0.06279,0.03879,0.04691,0.03068,0.08843,0.10036,0.07650,0.02283,0.02911,0.01655,0.00372,0.00627,0.00116,2
2021,31,175,all,All,0.60759,0.63244,0.58274,0.13965,0.15729,0.12200,0.08334,0.09741,0.06927,0.13128,0.14846,0.11409,0.03309,0.04219,0.02398,0.00502,0.00862,0.00142,2
2021,31,175,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,31,175,race-ethnicity,Hispanic,0.43284,0.49938,0.36630,0.21487,0.27003,0.15971,0.15357,0.20199,0.10515,0.12434,0.16865,0.08002,0.06466,0.09769,0.03163,0.00969,0.02286,0.00000,2
2021,31,175,race-ethnicity,Other Races and Ethnicities,0.63837,0.77155,0.50519,0.09778,0.18011,0.01545,0.12453,0.21606,0.03301,0.11162,0.19891,0.02433,0.02767,0.07314,0.00000,0.00000,0.00000,0.00000,3
2021,31,175,race-ethnicity,"White, Non-Hispanic",0.69248,0.71861,0.66634,0.11813,0.13641,0.09985,0.05271,0.06536,0.04006,0.11031,0.12805,0.09257,0.02262,0.03105,0.01420,0.00372,0.00717,0.00027,2
2021,31,177,all,All,0.70365,0.72714,0.68015,0.11137,0.12755,0.09518,0.05241,0.06387,0.04094,0.10683,0.12272,0.09093,0.01763,0.02440,0.01086,0.00809,0.01271,0.00348,2
2021,31,177,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,31,177,race-ethnicity,Hispanic,0.42287,0.50914,0.33661,0.20857,0.27951,0.13763,0.08904,0.13877,0.03931,0.21340,0.28494,0.14186,0.05312,0.09228,0.01396,0.01297,0.03274,0.00000,2
2021,31,177,race-ethnicity,Other Races and Ethnicities,0.67850,0.78351,0.57349,0.16915,0.25344,0.08487,0.03084,0.06971,0.00000,0.06542,0.12101,0.00982,0.05607,0.10779,0.00434,0.00000,0.00000,0.00000,3
2021,31,177,race-ethnicity,"White, Non-Hispanic",0.74655,0.77082,0.72228,0.09503,0.11139,0.07867,0.04611,0.05782,0.03441,0.09388,0.11016,0.07761,0.01055,0.01625,0.00485,0.00784,0.01276,0.00292,2
2021,31,179,all,All,0.67738,0.69403,0.66073,0.08772,0.09779,0.07764,0.06724,0.07616,0.05832,0.12609,0.13791,0.11427,0.03206,0.03834,0.02579,0.00948,0.01294,0.00603,2
2021,31,179,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,31,179,race-ethnicity,Hispanic,0.54115,0.59067,0.49163,0.12456,0.15737,0.09174,0.10983,0.14090,0.07875,0.19005,0.22904,0.15106,0.02818,0.04463,0.01173,0.00620,0.01400,0.00000,2
2021,31,179,race-ethnicity,Other Races and Ethnicities,0.44286,0.48901,0.39671,0.08803,0.11436,0.06171,0.14895,0.18203,0.11587,0.18719,0.22343,0.15095,0.07203,0.09605,0.04801,0.06091,0.08313,0.03869,2
2021,31,179,race-ethnicity,"White, Non-Hispanic",0.77243,0.79005,0.75481,0.07377,0.08476,0.06279,0.03879,0.04691,0.03068,0.08843,0.10036,0.07650,0.02283,0.02911,0.01655,0.00372,0.00627,0.00116,2
2021,31,181,all,All,0.71542,0.73663,0.69421,0.05631,0.06714,0.04547,0.04696,0.05691,0.03701,0.14388,0.16038,0.12738,0.01752,0.02369,0.01135,0.01988,0.02644,0.01331,2
2021,31,181,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,31,181,race-ethnicity,Hispanic,0.55639,0.62877,0.48401,0.16850,0.22303,0.11396,0.07450,0.11276,0.03625,0.17652,0.23206,0.12097,0.02177,0.04304,0.00051,0.00229,0.00926,0.00000,2
2021,31,181,race-ethnicity,Other Races and Ethnicities,0.67993,0.78768,0.57217,0.02709,0.06459,0.00000,0.02286,0.05738,0.00000,0.25232,0.35265,0.15199,0.00000,0.00000,0.00000,0.01778,0.04830,0.00000,3
2021,31,181,race-ethnicity,"White, Non-Hispanic",0.74570,0.76789,0.72350,0.03694,0.04656,0.02733,0.04309,0.05343,0.03274,0.13382,0.15117,0.11647,0.01785,0.02460,0.01110,0.02258,0.03015,0.01501,2
2021,31,183,all,All,0.60759,0.63244,0.58274,0.13965,0.15729,0.12200,0.08334,0.09741,0.06927,0.13128,0.14846,0.11409,0.03309,0.04219,0.02398,0.00502,0.00862,0.00142,2
2021,31,183,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,31,183,race-ethnicity,Hispanic,0.43284,0.49938,0.36630,0.21487,0.27003,0.15971,0.15357,0.20199,0.10515,0.12434,0.16865,0.08002,0.06466,0.09769,0.03163,0.00969,0.02286,0.00000,2
2021,31,183,race-ethnicity,Other Races and Ethnicities,0.63837,0.77155,0.50519,0.09778,0.18011,0.01545,0.12453,0.21606,0.03301,0.11162,0.19891,0.02433,0.02767,0.07314,0.00000,0.00000,0.00000,0.00000,3
2021,31,183,race-ethnicity,"White, Non-Hispanic",0.69248,0.71861,0.66634,0.11813,0.13641,0.09985,0.05271,0.06536,0.04006,0.11031,0.12805,0.09257,0.02262,0.03105,0.01420,0.00372,0.00717,0.00027,2
2021,31,185,all,All,0.73137,0.75009,0.71265,0.07064,0.08146,0.05982,0.04758,0.05657,0.03859,0.12136,0.13515,0.10757,0.02348,0.02988,0.01709,0.00554,0.00868,0.00241,2
2021,31,185,race-ethnicity,"Black, Non-Hispanic",0.36824,0.54084,0.19564,0.34121,0.51087,0.17155,0.08783,0.18912,0.00000,0.16554,0.29854,0.03254,0.03716,0.10485,0.00000,0.00000,0.00000,0.00000,3
2021,31,185,race-ethnicity,Hispanic,0.69515,0.78079,0.60952,0.09552,0.15020,0.04083,0.01287,0.03384,0.00000,0.16529,0.23439,0.09619,0.02883,0.05996,0.00000,0.00231,0.01126,0.00000,2
2021,31,185,race-ethnicity,Other Races and Ethnicities,0.61805,0.70256,0.53355,0.18508,0.25262,0.11753,0.00673,0.02095,0.00000,0.12226,0.17924,0.06529,0.06786,0.11160,0.02411,0.00000,0.00000,0.00000,2
2021,31,185,race-ethnicity,"White, Non-Hispanic",0.74792,0.76751,0.72832,0.05665,0.06708,0.04621,0.05477,0.06504,0.04450,0.11455,0.12892,0.10017,0.01966,0.02593,0.01340,0.00643,0.01004,0.00282,2
2021,32,001,all,All,0.62452,0.64784,0.60121,0.07204,0.08449,0.05959,0.13539,0.15187,0.11892,0.11217,0.12737,0.09698,0.04705,0.05724,0.03685,0.00879,0.01328,0.00429,2
2021,32,001,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,32,001,race-ethnicity,Hispanic,0.64206,0.68818,0.59594,0.04439,0.06421,0.02458,0.12857,0.16078,0.09636,0.11520,0.14592,0.08448,0.05087,0.07202,0.02973,0.01887,0.03197,0.00578,2
2021,32,001,race-ethnicity,Other Races and Ethnicities,0.55779,0.61187,0.50371,0.09058,0.12183,0.05933,0.12528,0.16133,0.08924,0.12630,0.16248,0.09013,0.09186,0.12331,0.06040,0.00816,0.01796,0.00000,2
2021,32,001,race-ethnicity,"White, Non-Hispanic",0.62677,0.65819,0.59534,0.08343,0.10140,0.06546,0.13937,0.16187,0.11687,0.10867,0.12889,0.08845,0.03838,0.05086,0.02589,0.00335,0.00711,0.00000,2
2021,32,003,all,All,0.56589,0.57266,0.55912,0.09454,0.09854,0.09054,0.15336,0.15828,0.14844,0.14037,0.14512,0.13563,0.03561,0.03814,0.03308,0.01019,0.01157,0.00882,1
2021,32,003,race-ethnicity,"Black, Non-Hispanic",0.29724,0.31707,0.27741,0.10298,0.11617,0.08979,0.24184,0.26042,0.22326,0.28626,0.30588,0.26665,0.04905,0.05843,0.03968,0.02259,0.02904,0.01614,1
2021,32,003,race-ethnicity,Hispanic,0.53626,0.54689,0.52562,0.11815,0.12504,0.11127,0.17192,0.17997,0.16388,0.12893,0.13608,0.12179,0.03469,0.03860,0.03079,0.01001,0.01213,0.00789,1
2021,32,003,race-ethnicity,Other Races and Ethnicities,0.64510,0.66118,0.62901,0.07677,0.08572,0.06782,0.11871,0.12958,0.10783,0.11957,0.13048,0.10866,0.03625,0.04253,0.02996,0.00358,0.00558,0.00157,1
2021,32,003,race-ethnicity,"White, Non-Hispanic",0.69081,0.70188,0.67974,0.06459,0.07048,0.05870,0.10365,0.11095,0.09635,0.10200,0.10925,0.09475,0.03039,0.03450,0.02628,0.00854,0.01074,0.00633,1
2021,32,005,all,All,0.62303,0.64770,0.59835,0.08371,0.09781,0.06961,0.12978,0.14689,0.11267,0.11840,0.13484,0.10195,0.03008,0.03878,0.02138,0.01498,0.02116,0.00879,2
2021,32,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,32,005,race-ethnicity,Hispanic,0.58320,0.63378,0.53262,0.09498,0.12506,0.06490,0.16191,0.19971,0.12412,0.09520,0.12531,0.06509,0.05889,0.08305,0.03474,0.00578,0.01356,0.00000,2
2021,32,005,race-ethnicity,Other Races and Ethnicities,0.51148,0.57877,0.44419,0.10338,0.14437,0.06240,0.14873,0.19662,0.10083,0.19588,0.24931,0.14246,0.01178,0.02631,0.00000,0.02871,0.05120,0.00623,2
2021,32,005,race-ethnicity,"White, Non-Hispanic",0.66177,0.69288,0.63065,0.07696,0.09449,0.05943,0.10901,0.12951,0.08851,0.11848,0.13973,0.09722,0.02061,0.02996,0.01127,0.01315,0.02064,0.00566,2
2021,32,007,all,All,0.62452,0.64784,0.60121,0.07204,0.08449,0.05959,0.13539,0.15187,0.11892,0.11217,0.12737,0.09698,0.04705,0.05724,0.03685,0.00879,0.01328,0.00429,2
2021,32,007,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,32,007,race-ethnicity,Hispanic,0.64206,0.68818,0.59594,0.04439,0.06421,0.02458,0.12857,0.16078,0.09636,0.11520,0.14592,0.08448,0.05087,0.07202,0.02973,0.01887,0.03197,0.00578,2
2021,32,007,race-ethnicity,Other Races and Ethnicities,0.55779,0.61187,0.50371,0.09058,0.12183,0.05933,0.12528,0.16133,0.08924,0.12630,0.16248,0.09013,0.09186,0.12331,0.06040,0.00816,0.01796,0.00000,2
2021,32,007,race-ethnicity,"White, Non-Hispanic",0.62677,0.65819,0.59534,0.08343,0.10140,0.06546,0.13937,0.16187,0.11687,0.10867,0.12889,0.08845,0.03838,0.05086,0.02589,0.00335,0.00711,0.00000,2
2021,32,009,all,All,0.62452,0.64784,0.60121,0.07204,0.08449,0.05959,0.13539,0.15187,0.11892,0.11217,0.12737,0.09698,0.04705,0.05724,0.03685,0.00879,0.01328,0.00429,2
2021,32,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,32,009,race-ethnicity,Hispanic,0.64206,0.68818,0.59594,0.04439,0.06421,0.02458,0.12857,0.16078,0.09636,0.11520,0.14592,0.08448,0.05087,0.07202,0.02973,0.01887,0.03197,0.00578,2
2021,32,009,race-ethnicity,Other Races and Ethnicities,0.55779,0.61187,0.50371,0.09058,0.12183,0.05933,0.12528,0.16133,0.08924,0.12630,0.16248,0.09013,0.09186,0.12331,0.06040,0.00816,0.01796,0.00000,2
2021,32,009,race-ethnicity,"White, Non-Hispanic",0.62677,0.65819,0.59534,0.08343,0.10140,0.06546,0.13937,0.16187,0.11687,0.10867,0.12889,0.08845,0.03838,0.05086,0.02589,0.00335,0.00711,0.00000,2
2021,32,011,all,All,0.62452,0.64784,0.60121,0.07204,0.08449,0.05959,0.13539,0.15187,0.11892,0.11217,0.12737,0.09698,0.04705,0.05724,0.03685,0.00879,0.01328,0.00429,2
2021,32,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,32,011,race-ethnicity,Hispanic,0.64206,0.68818,0.59594,0.04439,0.06421,0.02458,0.12857,0.16078,0.09636,0.11520,0.14592,0.08448,0.05087,0.07202,0.02973,0.01887,0.03197,0.00578,2
2021,32,011,race-ethnicity,Other Races and Ethnicities,0.55779,0.61187,0.50371,0.09058,0.12183,0.05933,0.12528,0.16133,0.08924,0.12630,0.16248,0.09013,0.09186,0.12331,0.06040,0.00816,0.01796,0.00000,2
2021,32,011,race-ethnicity,"White, Non-Hispanic",0.62677,0.65819,0.59534,0.08343,0.10140,0.06546,0.13937,0.16187,0.11687,0.10867,0.12889,0.08845,0.03838,0.05086,0.02589,0.00335,0.00711,0.00000,2
2021,32,013,all,All,0.62452,0.64784,0.60121,0.07204,0.08449,0.05959,0.13539,0.15187,0.11892,0.11217,0.12737,0.09698,0.04705,0.05724,0.03685,0.00879,0.01328,0.00429,2
2021,32,013,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,32,013,race-ethnicity,Hispanic,0.64206,0.68818,0.59594,0.04439,0.06421,0.02458,0.12857,0.16078,0.09636,0.11520,0.14592,0.08448,0.05087,0.07202,0.02973,0.01887,0.03197,0.00578,2
2021,32,013,race-ethnicity,Other Races and Ethnicities,0.55779,0.61187,0.50371,0.09058,0.12183,0.05933,0.12528,0.16133,0.08924,0.12630,0.16248,0.09013,0.09186,0.12331,0.06040,0.00816,0.01796,0.00000,2
2021,32,013,race-ethnicity,"White, Non-Hispanic",0.62677,0.65819,0.59534,0.08343,0.10140,0.06546,0.13937,0.16187,0.11687,0.10867,0.12889,0.08845,0.03838,0.05086,0.02589,0.00335,0.00711,0.00000,2
2021,32,015,all,All,0.62452,0.64784,0.60121,0.07204,0.08449,0.05959,0.13539,0.15187,0.11892,0.11217,0.12737,0.09698,0.04705,0.05724,0.03685,0.00879,0.01328,0.00429,2
2021,32,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,32,015,race-ethnicity,Hispanic,0.64206,0.68818,0.59594,0.04439,0.06421,0.02458,0.12857,0.16078,0.09636,0.11520,0.14592,0.08448,0.05087,0.07202,0.02973,0.01887,0.03197,0.00578,2
2021,32,015,race-ethnicity,Other Races and Ethnicities,0.55779,0.61187,0.50371,0.09058,0.12183,0.05933,0.12528,0.16133,0.08924,0.12630,0.16248,0.09013,0.09186,0.12331,0.06040,0.00816,0.01796,0.00000,2
2021,32,015,race-ethnicity,"White, Non-Hispanic",0.62677,0.65819,0.59534,0.08343,0.10140,0.06546,0.13937,0.16187,0.11687,0.10867,0.12889,0.08845,0.03838,0.05086,0.02589,0.00335,0.00711,0.00000,2
2021,32,017,all,All,0.62452,0.64784,0.60121,0.07204,0.08449,0.05959,0.13539,0.15187,0.11892,0.11217,0.12737,0.09698,0.04705,0.05724,0.03685,0.00879,0.01328,0.00429,2
2021,32,017,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,32,017,race-ethnicity,Hispanic,0.64206,0.68818,0.59594,0.04439,0.06421,0.02458,0.12857,0.16078,0.09636,0.11520,0.14592,0.08448,0.05087,0.07202,0.02973,0.01887,0.03197,0.00578,2
2021,32,017,race-ethnicity,Other Races and Ethnicities,0.55779,0.61187,0.50371,0.09058,0.12183,0.05933,0.12528,0.16133,0.08924,0.12630,0.16248,0.09013,0.09186,0.12331,0.06040,0.00816,0.01796,0.00000,2
2021,32,017,race-ethnicity,"White, Non-Hispanic",0.62677,0.65819,0.59534,0.08343,0.10140,0.06546,0.13937,0.16187,0.11687,0.10867,0.12889,0.08845,0.03838,0.05086,0.02589,0.00335,0.00711,0.00000,2
2021,32,019,all,All,0.62303,0.64770,0.59835,0.08371,0.09781,0.06961,0.12978,0.14689,0.11267,0.11840,0.13484,0.10195,0.03008,0.03878,0.02138,0.01498,0.02116,0.00879,2
2021,32,019,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,32,019,race-ethnicity,Hispanic,0.58320,0.63378,0.53262,0.09498,0.12506,0.06490,0.16191,0.19971,0.12412,0.09520,0.12531,0.06509,0.05889,0.08305,0.03474,0.00578,0.01356,0.00000,2
2021,32,019,race-ethnicity,Other Races and Ethnicities,0.51148,0.57877,0.44419,0.10338,0.14437,0.06240,0.14873,0.19662,0.10083,0.19588,0.24931,0.14246,0.01178,0.02631,0.00000,0.02871,0.05120,0.00623,2
2021,32,019,race-ethnicity,"White, Non-Hispanic",0.66177,0.69288,0.63065,0.07696,0.09449,0.05943,0.10901,0.12951,0.08851,0.11848,0.13973,0.09722,0.02061,0.02996,0.01127,0.01315,0.02064,0.00566,2
2021,32,021,all,All,0.62452,0.64784,0.60121,0.07204,0.08449,0.05959,0.13539,0.15187,0.11892,0.11217,0.12737,0.09698,0.04705,0.05724,0.03685,0.00879,0.01328,0.00429,2
2021,32,021,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,32,021,race-ethnicity,Hispanic,0.64206,0.68818,0.59594,0.04439,0.06421,0.02458,0.12857,0.16078,0.09636,0.11520,0.14592,0.08448,0.05087,0.07202,0.02973,0.01887,0.03197,0.00578,2
2021,32,021,race-ethnicity,Other Races and Ethnicities,0.55779,0.61187,0.50371,0.09058,0.12183,0.05933,0.12528,0.16133,0.08924,0.12630,0.16248,0.09013,0.09186,0.12331,0.06040,0.00816,0.01796,0.00000,2
2021,32,021,race-ethnicity,"White, Non-Hispanic",0.62677,0.65819,0.59534,0.08343,0.10140,0.06546,0.13937,0.16187,0.11687,0.10867,0.12889,0.08845,0.03838,0.05086,0.02589,0.00335,0.00711,0.00000,2
2021,32,023,all,All,0.62452,0.64784,0.60121,0.07204,0.08449,0.05959,0.13539,0.15187,0.11892,0.11217,0.12737,0.09698,0.04705,0.05724,0.03685,0.00879,0.01328,0.00429,2
2021,32,023,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,32,023,race-ethnicity,Hispanic,0.64206,0.68818,0.59594,0.04439,0.06421,0.02458,0.12857,0.16078,0.09636,0.11520,0.14592,0.08448,0.05087,0.07202,0.02973,0.01887,0.03197,0.00578,2
2021,32,023,race-ethnicity,Other Races and Ethnicities,0.55779,0.61187,0.50371,0.09058,0.12183,0.05933,0.12528,0.16133,0.08924,0.12630,0.16248,0.09013,0.09186,0.12331,0.06040,0.00816,0.01796,0.00000,2
2021,32,023,race-ethnicity,"White, Non-Hispanic",0.62677,0.65819,0.59534,0.08343,0.10140,0.06546,0.13937,0.16187,0.11687,0.10867,0.12889,0.08845,0.03838,0.05086,0.02589,0.00335,0.00711,0.00000,2
2021,32,027,all,All,0.62452,0.64784,0.60121,0.07204,0.08449,0.05959,0.13539,0.15187,0.11892,0.11217,0.12737,0.09698,0.04705,0.05724,0.03685,0.00879,0.01328,0.00429,2
2021,32,027,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,32,027,race-ethnicity,Hispanic,0.64206,0.68818,0.59594,0.04439,0.06421,0.02458,0.12857,0.16078,0.09636,0.11520,0.14592,0.08448,0.05087,0.07202,0.02973,0.01887,0.03197,0.00578,2
2021,32,027,race-ethnicity,Other Races and Ethnicities,0.55779,0.61187,0.50371,0.09058,0.12183,0.05933,0.12528,0.16133,0.08924,0.12630,0.16248,0.09013,0.09186,0.12331,0.06040,0.00816,0.01796,0.00000,2
2021,32,027,race-ethnicity,"White, Non-Hispanic",0.62677,0.65819,0.59534,0.08343,0.10140,0.06546,0.13937,0.16187,0.11687,0.10867,0.12889,0.08845,0.03838,0.05086,0.02589,0.00335,0.00711,0.00000,2
2021,32,029,all,All,0.62303,0.64770,0.59835,0.08371,0.09781,0.06961,0.12978,0.14689,0.11267,0.11840,0.13484,0.10195,0.03008,0.03878,0.02138,0.01498,0.02116,0.00879,2
2021,32,029,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,32,029,race-ethnicity,Hispanic,0.58320,0.63378,0.53262,0.09498,0.12506,0.06490,0.16191,0.19971,0.12412,0.09520,0.12531,0.06509,0.05889,0.08305,0.03474,0.00578,0.01356,0.00000,2
2021,32,029,race-ethnicity,Other Races and Ethnicities,0.51148,0.57877,0.44419,0.10338,0.14437,0.06240,0.14873,0.19662,0.10083,0.19588,0.24931,0.14246,0.01178,0.02631,0.00000,0.02871,0.05120,0.00623,2
2021,32,029,race-ethnicity,"White, Non-Hispanic",0.66177,0.69288,0.63065,0.07696,0.09449,0.05943,0.10901,0.12951,0.08851,0.11848,0.13973,0.09722,0.02061,0.02996,0.01127,0.01315,0.02064,0.00566,2
2021,32,031,all,All,0.61407,0.62847,0.59967,0.08617,0.09447,0.07787,0.13262,0.14265,0.12258,0.12945,0.13938,0.11952,0.03259,0.03784,0.02733,0.00508,0.00719,0.00298,1
2021,32,031,race-ethnicity,"Black, Non-Hispanic",0.39135,0.50822,0.27449,0.03966,0.08640,0.00000,0.19360,0.28821,0.09899,0.28892,0.39746,0.18039,0.08644,0.15373,0.01915,0.00000,0.00000,0.00000,3
2021,32,031,race-ethnicity,Hispanic,0.55338,0.57938,0.52737,0.12354,0.14075,0.10633,0.16876,0.18835,0.14916,0.11906,0.13600,0.10212,0.03370,0.04314,0.02426,0.00154,0.00360,0.00000,1
2021,32,031,race-ethnicity,Other Races and Ethnicities,0.58971,0.62730,0.55213,0.06732,0.08646,0.04817,0.14544,0.17237,0.11850,0.15392,0.18149,0.12634,0.03240,0.04593,0.01887,0.01119,0.01923,0.00315,1
