year,state,county,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb
2018,29,227,0.6609878164,0.7007674705,0.6212081624,0.0556423913,0.0749055612,0.0363792213,0.0095342302,0.0177004144,0.001368046,0.2146764478,0.2491807408,0.1801721548,0.0053532357,0.0114851946,-0.000778723,0.0538058786,0.0727668947,0.0348448625
2018,29,229,0.6134609014,0.6745623233,0.5523594795,0.0626500742,0.0930570219,0.0322431264,0.035462309,0.0586685215,0.0122560965,0.2141405837,0.2656140103,0.1626671572,0.0019947553,0.0075932642,-0.003603754,0.0722913764,0.1047859021,0.0397968507
2018,29,510,0.3958299765,0.4444276185,0.3472323344,0.0677226,0.0926927218,0.0427524782,0.0536076826,0.0759913061,0.0312240592,0.450452773,0.4998961828,0.4010093633,0.003996004,0.0102653865,-0.002273379,0.0283909639,0.044896024,0.0118859037
2018,30,001,0.5956463405,0.6572258303,0.5340668508,0.068644693,0.1003712057,0.0369181803,0.0530192416,0.0811349151,0.0249035681,0.2491725035,0.3034451876,0.1948998194,0.007842555,0.0189108377,-0.003225728,0.0256746663,0.0455203268,0.0058290057
2018,30,003,0.6626434785,0.7077013224,0.6175856345,0.0555446081,0.0773717848,0.0337174313,0.0488201423,0.0693561836,0.0282841009,0.1417064916,0.1749417205,0.1084712627,0.0236464893,0.0381266296,0.009166349,0.0676387903,0.0915706199,0.0437069607
2018,30,005,0.6942831079,0.7383446247,0.6502215911,0.070554588,0.0950455588,0.0460636172,0.0277147068,0.0434141203,0.0120152933,0.1560869282,0.1907976424,0.121376214,0.0048058493,0.011419944,-0.001808245,0.0465548198,0.0667041964,0.0264054432
2018,30,007,0.595646346,0.6572258357,0.5340668564,0.0686447024,0.1003712172,0.0369181877,0.0530192226,0.0811348913,0.0249035538,0.2491725078,0.3034451922,0.1948998234,0.0078425512,0.0189108312,-0.003225729,0.0256746699,0.0455203319,0.005829008
2018,30,009,0.8121441572,0.8595317593,0.7647565551,0.0485384379,0.0746104374,0.0224664384,0.0413181135,0.0654640093,0.0171722178,0.0779922955,0.1105256574,0.0454589336,0,0,0,0.0200069959,0.0369948392,0.0030191526
2018,30,011,0.6626434619,0.7077013064,0.6175856174,0.0555446093,0.0773717863,0.0337174323,0.0488201375,0.0693561779,0.0282840971,0.1417064925,0.1749417215,0.1084712635,0.0236464887,0.0381266289,0.0091663486,0.06763881,0.0915706429,0.0437069772
2018,30,013,0.6942830905,0.738344608,0.650221573,0.0705545957,0.0950455677,0.0460636236,0.0277147213,0.0434141388,0.0120153038,0.1560869254,0.1907976394,0.1213762115,0.0048058501,0.0114199453,-0.001808245,0.0465548171,0.0667041932,0.026405441
2018,30,015,0.6942831073,0.7383446242,0.6502215905,0.0705545947,0.0950455666,0.0460636229,0.0277147073,0.0434141209,0.0120152936,0.1560869111,0.1907976238,0.1213761984,0.0048058486,0.0114199428,-0.001808246,0.0465548309,0.0667042099,0.026405452
2018,30,017,0.6626434852,0.707701329,0.6175856415,0.0555446036,0.0773717795,0.0337174276,0.0488201386,0.0693561792,0.028284098,0.141706491,0.1749417199,0.1084712621,0.023646479,0.0381266162,0.0091663418,0.0676388027,0.0915706343,0.043706971
2018,30,019,0.6626434795,0.7077013234,0.6175856356,0.0555446017,0.0773717773,0.0337174261,0.0488201468,0.069356189,0.0282841045,0.1417064857,0.1749417141,0.1084712574,0.0236464853,0.0381266244,0.0091663462,0.067638801,0.0915706324,0.0437069697
2018,30,021,0.6626434706,0.7077013149,0.6175856264,0.0555446159,0.0773717941,0.0337174376,0.0488201377,0.0693561781,0.0282840972,0.1417064808,0.1749417086,0.1084712529,0.0236464908,0.0381266316,0.0091663501,0.0676388043,0.0915706362,0.0437069724
2018,30,023,0.5956463427,0.6572258324,0.5340668529,0.0686446967,0.1003712103,0.0369181832,0.0530192374,0.0811349099,0.024903565,0.2491725057,0.30344519,0.1948998215,0.0078425549,0.0189108375,-0.003225728,0.0256746625,0.0455203217,0.0058290034
2018,30,025,0.6626434964,0.7077013398,0.6175856531,0.0555446004,0.0773717758,0.033717425,0.0488201395,0.0693561803,0.0282840986,0.1417064823,0.1749417103,0.1084712542,0.0236464831,0.0381266216,0.0091663447,0.0676387983,0.0915706292,0.0437069674
2018,30,027,0.6942831073,0.7383446242,0.6502215905,0.0705545947,0.0950455666,0.0460636229,0.0277147073,0.0434141209,0.0120152936,0.1560869111,0.1907976238,0.1213761984,0.0048058486,0.0114199428,-0.001808246,0.0465548309,0.0667042099,0.026405452
2018,30,029,0.6854318454,0.7448011082,0.6260625825,0.0966233941,0.1343978054,0.0588489828,0.0482976161,0.0757092906,0.0208859416,0.1234053437,0.1654575255,0.081353162,0,0,0,0.0462418007,0.0730926886,0.0193909128
2018,30,031,0.8121441689,0.8595317699,0.7647565679,0.0485384342,0.0746104328,0.0224664356,0.0413181043,0.0654639975,0.0171722112,0.0779922941,0.1105256557,0.0454589325,0,0,0,0.0200069984,0.0369948428,0.0030191541
2018,30,033,0.6626434792,0.7077013232,0.6175856353,0.0555446097,0.0773717868,0.0337174326,0.0488201389,0.0693561796,0.0282840982,0.1417064812,0.1749417091,0.1084712533,0.0236464902,0.0381266308,0.0091663496,0.0676388007,0.091570632,0.0437069694
2018,30,035,0.6854318559,0.7448011182,0.6260625936,0.0966234035,0.1343978164,0.0588489906,0.0482976079,0.0757092802,0.0208859356,0.1234053337,0.165457514,0.0813531534,0,0,0,0.046241799,0.0730926864,0.0193909116
2018,30,037,0.6626434795,0.7077013234,0.6175856356,0.0555446017,0.0773717773,0.0337174261,0.0488201468,0.069356189,0.0282841045,0.1417064857,0.1749417141,0.1084712574,0.0236464853,0.0381266244,0.0091663462,0.067638801,0.0915706324,0.0437069697
2018,30,039,0.5956463736,0.6572258626,0.5340668847,0.0686447032,0.1003712182,0.0369181883,0.0530192209,0.0811348892,0.0249035526,0.2491724784,0.3034451606,0.1948997961,0.0078425529,0.0189108341,-0.003225728,0.0256746709,0.0455203332,0.0058290086
2018,30,041,0.6942830861,0.7383446037,0.6502215684,0.0705545895,0.0950455605,0.0460636185,0.0277147182,0.0434141348,0.0120153015,0.1560869258,0.1907976398,0.1213762118,0.0048058502,0.0114199455,-0.001808245,0.0465548303,0.0667042091,0.0264054515
2018,30,043,0.5956463458,0.6572258355,0.5340668562,0.0686447074,0.1003712232,0.0369181916,0.0530192213,0.0811348897,0.0249035529,0.2491725037,0.3034451878,0.1948998196,0.0078425519,0.0189108323,-0.003225729,0.0256746699,0.0455203319,0.005829008
2018,30,045,0.6942831057,0.7383446226,0.6502215888,0.0705545859,0.0950455563,0.0460636154,0.0277147231,0.0434141411,0.0120153051,0.1560869175,0.1907976307,0.1213762042,0.0048058494,0.0114199442,-0.001808245,0.0465548185,0.0667041949,0.0264054421
2018,30,047,0.6857223769,0.7358860135,0.6355587403,0.0373992905,0.0579020771,0.0168965038,0.0449409321,0.0673278485,0.0225540158,0.1643458394,0.2043910673,0.1243006116,0.0169622403,0.0309157941,0.0030086866,0.0506293207,0.0743199764,0.0269386651
2018,30,049,0.5956463376,0.6572258274,0.5340668478,0.0686446907,0.1003712029,0.0369181784,0.0530192416,0.0811349151,0.0249035681,0.2491725067,0.303445191,0.1948998224,0.0078425521,0.0189108328,-0.003225729,0.0256746713,0.0455203337,0.0058290088
2018,30,051,0.694283109,0.7383446258,0.6502215922,0.0705545969,0.0950455691,0.0460636247,0.027714715,0.0434141308,0.0120152993,0.1560869091,0.1907976216,0.1213761966,0.0048058487,0.011419943,-0.001808246,0.0465548213,0.0667041982,0.0264054443
2018,30,053,0.6854318879,0.7448011486,0.6260626272,0.096623375,0.134397783,0.0588489671,0.0482976126,0.0757092862,0.020885939,0.1234053304,0.1654575102,0.0813531506,0,0,0,0.0462417941,0.0730926801,0.019390908
2018,30,055,0.6626434795,0.7077013234,0.6175856356,0.0555446017,0.0773717773,0.0337174261,0.0488201468,0.069356189,0.0282841045,0.1417064857,0.1749417141,0.1084712574,0.0236464853,0.0381266244,0.0091663462,0.067638801,0.0915706324,0.0437069697
2018,30,057,0.5956463476,0.6572258372,0.534066858,0.0686447016,0.1003712162,0.036918187,0.0530192339,0.0811349054,0.0249035623,0.2491724976,0.3034451812,0.1948998139,0.0078425522,0.0189108328,-0.003225729,0.0256746672,0.0455203282,0.0058290063
2018,30,059,0.6942830913,0.7383446088,0.6502215738,0.0705545987,0.0950455712,0.0460636262,0.0277147129,0.0434141281,0.0120152977,0.1560869242,0.1907976381,0.1213762103,0.0048058501,0.0114199454,-0.001808245,0.0465548227,0.0667041999,0.0264054455
2018,30,061,0.6857223795,0.7358860161,0.635558743,0.0373992986,0.0579020874,0.0168965098,0.0449409209,0.0673278346,0.0225540072,0.1643458341,0.2043910615,0.1243006068,0.0169622401,0.0309157937,0.0030086865,0.0506293267,0.0743199837,0.0269386698
2018,30,063,0.6857223696,0.7358860065,0.6355587327,0.0373992928,0.0579020801,0.0168965055,0.0449409308,0.0673278468,0.0225540148,0.1643458389,0.2043910667,0.1243006111,0.0169622416,0.0309157958,0.0030086874,0.0506293263,0.0743199831,0.0269386694
2018,30,065,0.6626434619,0.7077013064,0.6175856174,0.0555446093,0.0773717863,0.0337174323,0.0488201375,0.0693561779,0.0282840971,0.1417064925,0.1749417215,0.1084712635,0.0236464887,0.0381266289,0.0091663486,0.06763881,0.0915706429,0.0437069772
2018,30,067,0.8121441639,0.8595317654,0.7647565625,0.0485384409,0.0746104412,0.0224664406,0.0413181056,0.0654639991,0.0171722121,0.0779922892,0.1105256499,0.0454589285,0,0,0,0.0200070003,0.0369948455,0.0030191551
2018,30,069,0.6942830943,0.7383446117,0.6502215769,0.070554585,0.0950455553,0.0460636147,0.0277147186,0.0434141354,0.0120153019,0.1560869347,0.1907976495,0.1213762199,0.0048058509,0.0114199467,-0.001808245,0.0465548165,0.0667041924,0.0264054405
2018,30,071,0.66264348,0.7077013239,0.6175856361,0.055544605,0.0773717813,0.0337174288,0.0488201465,0.0693561887,0.0282841043,0.1417064802,0.174941708,0.1084712524,0.0236464819,0.03812662,0.0091663438,0.0676388064,0.0915706386,0.0437069741
2018,30,073,0.6942831206,0.7383446369,0.6502216043,0.0705545877,0.0950455584,0.0460636169,0.0277147175,0.0434141339,0.012015301,0.1560869044,0.1907976165,0.1213761923,0.0048058495,0.0114199443,-0.001808245,0.0465548204,0.0667041972,0.0264054436
2018,30,075,0.6626434795,0.7077013234,0.6175856356,0.0555446017,0.0773717773,0.0337174261,0.0488201468,0.069356189,0.0282841045,0.1417064857,0.1749417141,0.1084712574,0.0236464853,0.0381266244,0.0091663462,0.067638801,0.0915706324,0.0437069697
2018,30,077,0.5956463215,0.6572258118,0.5340668313,0.0686447097,0.100371226,0.0369181934,0.0530192369,0.0811349092,0.0249035646,0.2491725071,0.3034451915,0.1948998228,0.0078425502,0.0189108295,-0.003225729,0.0256746745,0.0455203382,0.0058290108
2018,30,079,0.6626434619,0.7077013064,0.6175856174,0.0555446093,0.0773717863,0.0337174323,0.0488201375,0.0693561779,0.0282840971,0.1417064925,0.1749417215,0.1084712635,0.0236464887,0.0381266289,0.0091663486,0.06763881,0.0915706429,0.0437069772
2018,30,081,0.6857223784,0.735886015,0.6355587419,0.0373992928,0.0579020801,0.0168965055,0.0449409234,0.0673278377,0.0225540091,0.1643458318,0.2043910589,0.1243006047,0.0169622392,0.0309157925,0.003008686,0.0506293343,0.0743199929,0.0269386756
2018,30,083,0.6626434672,0.7077013115,0.6175856229,0.0555446061,0.0773717826,0.0337174297,0.0488201376,0.0693561781,0.0282840972,0.1417065029,0.1749417329,0.1084712729,0.0236464811,0.038126619,0.0091663433,0.067638805,0.0915706371,0.043706973
2018,30,085,0.6626434855,0.7077013292,0.6175856417,0.055544604,0.0773717801,0.033717428,0.0488201397,0.0693561806,0.0282840988,0.141706487,0.1749417155,0.1084712585,0.0236464866,0.038126626,0.0091663471,0.0676387972,0.091570628,0.0437069665
2018,30,087,0.6626434686,0.7077013129,0.6175856243,0.0555446159,0.0773717942,0.0337174377,0.048820134,0.0693561737,0.0282840943,0.1417064903,0.1749417191,0.1084712615,0.0236464898,0.0381266302,0.0091663493,0.0676388014,0.0915706328,0.04370697
2018,30,089,0.6857223751,0.7358860118,0.6355587384,0.037399298,0.0579020866,0.0168965093,0.0449409316,0.0673278478,0.0225540153,0.1643458317,0.2043910588,0.1243006046,0.016962241,0.0309157949,0.003008687,0.0506293227,0.0743199787,0.0269386666
2018,30,091,0.6626434795,0.7077013234,0.6175856356,0.0555446017,0.0773717773,0.0337174261,0.0488201468,0.069356189,0.0282841045,0.1417064857,0.1749417141,0.1084712574,0.0236464853,0.0381266244,0.0091663462,0.067638801,0.0915706324,0.0437069697
2018,30,093,0.5956463251,0.6572258153,0.534066835,0.0686447041,0.1003712192,0.036918189,0.0530192421,0.0811349158,0.0249035685,0.249172507,0.3034451913,0.1948998226,0.0078425538,0.0189108356,-0.003225728,0.0256746678,0.045520329,0.0058290067
2018,30,095,0.8121441628,0.8595317644,0.7647565612,0.0485384355,0.0746104344,0.0224664366,0.0413181136,0.0654640093,0.0171722178,0.0779922903,0.1105256512,0.0454589294,0,0,0,0.0200069978,0.036994842,0.0030191537
2018,30,097,0.8121441543,0.8595317567,0.7647565518,0.0485384366,0.0746104358,0.0224664374,0.0413181064,0.0654640002,0.0171722127,0.077992303,0.1105256664,0.0454589397,0,0,0,0.0200069997,0.0369948446,0.0030191548
2018,30,099,0.6942831,0.7383446172,0.6502215829,0.070554589,0.09504556,0.0460636181,0.0277147145,0.0434141301,0.0120152989,0.1560869225,0.1907976362,0.1213762088,0.0048058481,0.011419942,-0.001808246,0.0465548258,0.0667042037,0.026405448
2018,30,101,0.6942830858,0.7383446035,0.6502215681,0.0705545903,0.0950455614,0.0460636191,0.0277147181,0.0434141348,0.0120153015,0.1560869309,0.1907976454,0.1213762164,0.0048058509,0.0114199467,-0.001808245,0.046554824,0.0667042016,0.0264054465
2018,30,103,0.6626434964,0.7077013398,0.6175856531,0.0555446004,0.0773717758,0.033717425,0.0488201395,0.0693561803,0.0282840986,0.1417064823,0.1749417103,0.1084712542,0.0236464831,0.0381266216,0.0091663447,0.0676387983,0.0915706292,0.0437069674
2018,30,105,0.6626434753,0.7077013194,0.6175856312,0.0555446101,0.0773717872,0.0337174329,0.0488201443,0.0693561861,0.0282841025,0.1417064946,0.1749417239,0.1084712654,0.0236464805,0.0381266181,0.0091663428,0.0676387952,0.0915706256,0.0437069648
2018,30,107,0.6942831189,0.7383446353,0.6502216025,0.0705545749,0.0950455436,0.0460636062,0.027714718,0.0434141346,0.0120153014,0.1560869209,0.1907976345,0.1213762073,0.0048058491,0.0114199437,-0.001808245,0.0465548182,0.0667041945,0.0264054419
2018,30,109,0.6626434866,0.7077013303,0.6175856429,0.055544615,0.077371793,0.0337174369,0.0488201439,0.0693561856,0.0282841022,0.1417064674,0.174941694,0.1084712409,0.0236464902,0.0381266307,0.0091663496,0.0676387969,0.0915706276,0.0437069663
2018,30,111,0.6519524856,0.6905211415,0.6133838297,0.0712575644,0.0920866592,0.0504284697,0.0519252041,0.069889809,0.0339605992,0.1703713657,0.2008115608,0.1399311706,0.0084359997,0.0158411847,0.0010308146,0.0460573805,0.0630287937,0.0290859673
2018,31,001,0.6746147925,0.7240542113,0.6251753737,0.0637042818,0.0894756428,0.0379329208,0.0461874024,0.0683356729,0.0240391318,0.1878954827,0.229115736,0.1466752294,0.0019304332,0.0065622814,-0.002701415,0.0256676074,0.0423551654,0.0089800494
2018,31,003,0.6737723145,0.7108263491,0.63671828,0.1073681632,0.1318358245,0.0829005018,0.013049933,0.0220194745,0.0040803915,0.1672370439,0.1967318438,0.1377422441,0.0101018418,0.0180052435,0.0021984402,0.0284707036,0.0416152488,0.0153261584
2018,31,005,0.7570826802,0.8091106301,0.7050547303,0.0442890462,0.0692492004,0.0193288921,0.0470234725,0.0727057934,0.0213411516,0.1312981834,0.1722714454,0.0903249213,0.0077550676,0.0183974303,-0.002887295,0.0125515501,0.0260580156,-0.000954915
2018,31,007,0.648854964,0.708143876,0.5895660521,0.111072543,0.1501020365,0.0720430494,0.0531266947,0.080985259,0.0252681303,0.1475826958,0.1916382071,0.1035271845,0,0,0,0.0393631025,0.0635166369,0.0152095681
2018,31,009,0.6374387204,0.6957625119,0.5791149289,0.1491336441,0.1923506135,0.1059166747,0.0028067818,0.0092252264,-0.003611663,0.190599144,0.2382508134,0.1429474746,0.0174020477,0.0332664576,0.0015376378,0.002619662,0.0088210493,-0.003581725
2018,31,011,0.6737723028,0.7108263377,0.6367182679,0.107368163,0.1318358244,0.0829005017,0.0130499315,0.0220194726,0.0040803905,0.1672370509,0.1967318513,0.1377422506,0.0101018455,0.0180052486,0.0021984424,0.0284707062,0.041615252,0.0153261604
2018,31,013,0.648854939,0.7081438519,0.5895660261,0.1110725635,0.1501020602,0.0720430668,0.0531266846,0.0809852465,0.0252681227,0.1475827135,0.1916382269,0.1035272,0,0,0,0.0393630995,0.063516633,0.015209566
2018,31,015,0.6488549766,0.7081438881,0.5895660652,0.1110725656,0.1501020626,0.0720430686,0.053126683,0.0809852445,0.0252681215,0.1475826832,0.191638193,0.1035271735,0,0,0,0.0393630916,0.0635166227,0.0152095604
2018,31,017,0.6488549875,0.7081438985,0.5895660765,0.1110725437,0.1501020374,0.0720430501,0.0531266792,0.0809852398,0.0252681187,0.1475826912,0.1916382019,0.1035271805,0,0,0,0.0393630984,0.0635166315,0.0152095652
2018,31,019,0.6746148035,0.7240542218,0.6251753851,0.0637042784,0.0894756387,0.037932918,0.0461874055,0.0683356768,0.0240391343,0.1878954747,0.2291157274,0.1466752221,0.0019304329,0.0065622807,-0.002701415,0.025667605,0.0423551623,0.0089800478
2018,31,021,0.6737723143,0.7108263488,0.6367182798,0.1073681669,0.1318358286,0.0829005051,0.0130499337,0.0220194755,0.004080392,0.167237037,0.1967318364,0.1377422376,0.010101845,0.0180052478,0.0021984421,0.0284707031,0.0416152482,0.015326158
2018,31,023,0.7295423418,0.7714302903,0.6876543933,0.1177714292,0.1481680097,0.0873748487,0.0057517725,0.0128829699,-0.001379425,0.1252642666,0.1564794745,0.0940490587,0,0,0,0.0216701899,0.0354007484,0.0079396315
2018,31,025,0.8184000383,0.8610414863,0.7757585902,0.0526838432,0.0773941106,0.0279735759,0.0053387419,0.0133989882,-0.002721504,0.0909655314,0.1227723223,0.0591587406,0.0004138558,0.0026635625,-0.001835851,0.0321979894,0.0517233419,0.0126726368
2018,31,027,0.6737723136,0.7108263482,0.6367182791,0.1073681507,0.1318358108,0.0829004905,0.0130499295,0.0220194698,0.0040803891,0.1672370597,0.1967318606,0.1377422587,0.0101018427,0.0180052447,0.0021984407,0.0284707039,0.0416152492,0.0153261587
2018,31,029,0.7570826768,0.809110627,0.7050547266,0.0442890546,0.069249211,0.0193288982,0.0470234712,0.0727057918,0.0213411507,0.1312981814,0.1722714431,0.0903249196,0.0077550651,0.0183974261,-0.002887296,0.0125515509,0.026058017,-0.000954915
2018,31,031,0.6488549627,0.7081438747,0.5895660507,0.111072568,0.1501020654,0.0720430706,0.0531266788,0.0809852393,0.0252681184,0.1475826876,0.1916381978,0.1035271773,0,0,0,0.0393631029,0.0635166374,0.0152095684
2018,31,033,0.6488549772,0.7081438887,0.5895660658,0.1110725479,0.1501020422,0.0720430536,0.0531266905,0.0809852539,0.0252681272,0.147582686,0.1916381961,0.1035271759,0,0,0,0.0393630983,0.0635166315,0.0152095652
2018,31,035,0.6746147966,0.7240542152,0.625175378,0.0637042834,0.0894756447,0.0379329221,0.0461873993,0.0683356692,0.0240391295,0.1878954817,0.2291157349,0.1466752285,0.001930433,0.006562281,-0.002701415,0.025667606,0.0423551636,0.0089800485
2018,31,037,0.6737723017,0.7108263366,0.6367182668,0.1073681694,0.1318358313,0.0829005074,0.0130499331,0.0220194747,0.0040803916,0.1672370478,0.196731848,0.1377422477,0.0101018414,0.0180052429,0.0021984399,0.0284707066,0.0416152524,0.0153261607
2018,31,039,0.6737723195,0.7108263539,0.6367182852,0.1073681579,0.1318358187,0.082900497,0.0130499309,0.0220194717,0.0040803901,0.167237044,0.1967318439,0.1377422441,0.0101018451,0.018005248,0.0021984421,0.0284707027,0.0416152477,0.0153261577
2018,31,041,0.6374387024,0.6957624945,0.5791149103,0.1491336353,0.1923506036,0.105916667,0.0028067815,0.0092252259,-0.003611663,0.1905991799,0.2382508528,0.1429475071,0.0174020379,0.0332664434,0.0015376324,0.0026196629,0.0088210512,-0.003581725
2018,31,043,0.6737723017,0.7108263366,0.6367182668,0.1073681694,0.1318358313,0.0829005074,0.0130499331,0.0220194747,0.0040803916,0.1672370478,0.196731848,0.1377422477,0.0101018414,0.0180052429,0.0021984399,0.0284707066,0.0416152524,0.0153261607
2018,31,045,0.648854966,0.7081438779,0.5895660542,0.1110725559,0.1501020514,0.0720430604,0.0531266945,0.0809852588,0.0252681301,0.1475826883,0.1916381987,0.1035271779,0,0,0,0.0393630953,0.0635166275,0.015209563
2018,31,047,0.7570826543,0.8091106061,0.7050547025,0.044289048,0.0692492026,0.0193288933,0.0470234987,0.0727058264,0.021341171,0.1312981869,0.1722714494,0.0903249244,0.0077550628,0.0183974223,-0.002887297,0.0125515493,0.0260580144,-0.000954916
2018,31,049,0.6488549543,0.7081438667,0.589566042,0.1110725705,0.1501020683,0.0720430728,0.0531266857,0.0809852479,0.0252681235,0.1475826837,0.1916381935,0.1035271739,0,0,0,0.0393631057,0.0635166411,0.0152095704
2018,31,051,0.6737723274,0.7108263615,0.6367182932,0.107368158,0.1318358189,0.0829004971,0.0130499325,0.0220194739,0.0040803911,0.1672370329,0.196731832,0.1377422338,0.0101018422,0.0180052439,0.0021984404,0.0284707071,0.0416152531,0.0153261611
2018,31,053,0.8184000233,0.8610414727,0.7757585739,0.052683853,0.0773941225,0.0279735835,0.0053387407,0.013398986,-0.002721505,0.0909655384,0.1227723304,0.0591587464,0.000413856,0.0026635631,-0.001835851,0.0321979886,0.051723341,0.0126726363
2018,31,055,0.6465972436,0.6760058836,0.6171886036,0.0703476947,0.0860805758,0.0546148136,0.0555496143,0.0696409821,0.0414582466,0.1994866791,0.2240713433,0.1749020148,0.0023460371,0.0053223629,-0.000630289,0.0256727312,0.0354027015,0.0159427608
2018,31,057,0.7570826647,0.8091106157,0.7050547136,0.0442890473,0.0692492017,0.0193288928,0.0470234902,0.0727058157,0.0213411647,0.131298182,0.1722714439,0.0903249202,0.0077550652,0.0183974262,-0.002887296,0.0125515507,0.0260580165,-0.000954915
2018,31,059,0.7295423518,0.7714302998,0.6876544038,0.1177714192,0.1481679986,0.0873748398,0.0057517725,0.01288297,-0.001379425,0.1252642615,0.1564794689,0.0940490541,0,0,0,0.021670195,0.035400755,0.007939635
2018,31,061,0.6746148197,0.7240542374,0.625175402,0.0637042857,0.0894756474,0.037932924,0.0461873956,0.0683356646,0.0240391266,0.187895462,0.2291157136,0.1466752104,0.0019304325,0.0065622799,-0.002701415,0.0256676045,0.0423551615,0.0089800474
2018,31,063,0.7570826475,0.8091105998,0.7050546953,0.0442890516,0.0692492072,0.019328896,0.0470234926,0.0727058187,0.0213411665,0.131298195,0.1722714585,0.0903249314,0.0077550634,0.0183974233,-0.002887296,0.0125515499,0.0260580154,-0.000954916
2018,31,065,0.7570826626,0.8091106138,0.7050547113,0.0442890391,0.0692491914,0.0193288869,0.0470234937,0.0727058201,0.0213411673,0.1312981881,0.1722714508,0.0903249254,0.0077550646,0.0183974253,-0.002887296,0.0125515519,0.0260580184,-0.000954915
2018,31,067,0.7295423599,0.7714303076,0.6876544123,0.1177714131,0.1481679918,0.0873748344,0.0057517717,0.0128829686,-0.001379425,0.1252642675,0.1564794755,0.0940490595,0,0,0,0.0216701878,0.0354007455,0.00793963
2018,31,069,0.6488549866,0.7081438976,0.5895660755,0.1110725482,0.1501020426,0.0720430539,0.0531266913,0.0809852549,0.0252681278,0.1475826771,0.1916381861,0.1035271681,0,0,0,0.0393630968,0.0635166295,0.0152095641
2018,31,071,0.6374387224,0.6957625138,0.579114931,0.1491336383,0.192350607,0.1059166696,0.0028067805,0.0092252236,-0.003611663,0.1905991512,0.2382508214,0.1429474811,0.0174020446,0.0332664531,0.0015376361,0.002619663,0.0088210515,-0.003581725
2018,31,073,0.7570826647,0.8091106157,0.7050547136,0.0442890473,0.0692492017,0.0193288928,0.0470234902,0.0727058157,0.0213411647,0.131298182,0.1722714439,0.0903249202,0.0077550652,0.0183974262,-0.002887296,0.0125515507,0.0260580165,-0.000954915
2018,31,075,0.7570826655,0.8091106165,0.7050547146,0.0442890454,0.0692491994,0.0193288915,0.0470234843,0.0727058082,0.0213411603,0.1312981903,0.1722714532,0.0903249273,0.0077550618,0.0183974205,-0.002887297,0.0125515527,0.0260580196,-0.000954914
2018,31,077,0.6374387167,0.6957625083,0.5791149251,0.1491336318,0.1923505997,0.1059166639,0.0028067809,0.0092252245,-0.003611663,0.1905991694,0.2382508413,0.1429474976,0.017402039,0.033266445,0.001537633,0.0026196623,0.0088210498,-0.003581725
2018,31,079,0.6374387028,0.6957624949,0.5791149108,0.149133638,0.1923506067,0.1059166693,0.0028067812,0.0092252252,-0.003611663,0.1905991695,0.2382508414,0.1429474976,0.0174020468,0.0332664563,0.0015376373,0.0026196617,0.0088210485,-0.003581725
2018,31,081,0.6374387261,0.6957625174,0.5791149349,0.149133647,0.1923506167,0.1059166773,0.0028067821,0.0092252271,-0.003611663,0.1905991366,0.2382508053,0.1429474678,0.0174020463,0.0332664555,0.001537637,0.0026196619,0.0088210491,-0.003581725
2018,31,083,0.6746147938,0.7240542126,0.6251753751,0.0637042891,0.0894756515,0.0379329267,0.0461874002,0.0683356703,0.0240391302,0.1878954752,0.2291157279,0.1466752225,0.0019304334,0.0065622819,-0.002701415,0.0256676082,0.0423551665,0.0089800499
2018,31,085,0.757082678,0.8091106281,0.7050547279,0.0442890351,0.0692491862,0.0193288839,0.0470234854,0.0727058097,0.0213411612,0.1312981863,0.1722714487,0.0903249239,0.0077550644,0.0183974249,-0.002887296,0.0125515508,0.0260580168,-0.000954915
2018,31,087,0.75708266,0.8091106114,0.7050547086,0.0442890466,0.0692492008,0.0193288923,0.0470234945,0.0727058211,0.0213411679,0.1312981852,0.1722714475,0.0903249229,0.0077550638,0.0183974239,-0.002887296,0.0125515499,0.0260580154,-0.000954916
2018,31,089,0.6488549678,0.7081438796,0.589566056,0.1110725464,0.1501020405,0.0720430524,0.0531266961,0.0809852608,0.0252681313,0.1475826928,0.1916382037,0.1035271819,0,0,0,0.0393630969,0.0635166297,0.0152095642
2018,31,091,0.7570826423,0.809110595,0.7050546896,0.0442890462,0.0692492004,0.0193288921,0.0470235001,0.0727058282,0.021341172,0.1312981938,0.1722714572,0.0903249304,0.0077550648,0.0183974256,-0.002887296,0.0125515528,0.0260580198,-0.000954914
2018,31,093,0.6374387103,0.6957625021,0.5791149184,0.1491336208,0.1923505874,0.1059166542,0.0028067816,0.0092252261,-0.003611663,0.1905991847,0.238250858,0.1429475114,0.0174020404,0.033266447,0.0015376338,0.0026196622,0.0088210496,-0.003581725
2018,31,095,0.7295423157,0.7714302655,0.6876543659,0.1177714374,0.1481680188,0.087374856,0.0057517722,0.0128829695,-0.001379425,0.1252642806,0.15647949,0.0940490712,0,0,0,0.0216701941,0.0354007538,0.0079396344
