year,state,county,share_desc_rep_other,share_desc_rep_other_quality,share_desc_rep_black_nonhispanic,share_desc_rep_black_nonhispanic_quality,share_desc_rep_hispanic,share_desc_rep_hispanic_quality,share_desc_rep_white_nonhispanic,share_desc_rep_white_nonhispanic_quality
2016,17,203,0.019911560974362908,1,0.005112082406768397,1,0.017048794826572605,1,0.9579275617922961,1
2016,18,001,0.011461235745267572,1,0.007095050699451355,1,0.044035274179185936,1,0.9374084393760951,1
2016,18,003,0.06684994460629437,1,0.1133095345560981,1,0.07060303913120786,1,0.7492374817063997,1
2016,18,005,0.07875017143997107,1,0.01897684625263394,1,0.06332680822413127,1,0.8389461740832638,1
2016,18,007,0.010793432081754506,1,0.009071075898495809,1,0.05155586175221036,1,0.9285796302675393,1
2016,18,009,0.020462633451957295,1,0.006065998058880621,1,0.014234875444839857,1,0.9592364930443222,1
2016,18,011,0.040204253118738285,1,0.013040527438433197,1,0.025903302953913774,1,0.9208519164889147,1
2016,18,013,0.022118275977280322,1,0.0027397260273972603,1,0.015369194787838289,1,0.9597728032074841,1
2016,18,015,0.01364522417153996,1,0.00449842555105713,1,0.03938621482481132,1,0.9424701354525916,1
2016,18,017,0.03360818286191421,1,0.014586160108548168,1,0.14066903246007723,1,0.8111366245694603,1
2016,18,019,0.03702858947479231,1,0.06909196178712727,1,0.05116980867246235,1,0.8427096400656181,1
2016,18,021,0.018932550436615476,1,0.002408912978018669,1,0.012947907256850346,1,0.9657106293285155,1
2016,18,023,0.010950691300624005,1,0.006240058729964517,1,0.14719197357151598,1,0.8356172763978955,1
2016,18,025,0.018805518805518805,1,0.0017955017955017954,1,0.014553014553014554,1,0.9648459648459649,1
2016,18,027,0.010741797870054937,1,0.0164196053156554,1,0.04628180339440813,1,0.9265567934198815,1
2016,18,029,0.016003390377784952,1,0.008415402001937359,1,0.011785598966742009,1,0.9637956086535356,1
2016,18,031,0.02293090356871678,1,0.005656795747911921,1,0.01845102505694761,1,0.9529612756264237,1
2016,18,033,0.01835769257925581,1,0.002212337310833392,1,0.026924615782908518,1,0.9525053543270022,1
2016,18,035,0.04504434884899067,1,0.05992461124992487,1,0.02130290306792715,1,0.8737281368331573,1
2016,18,037,0.012964930924548352,1,0.004179950407368048,1,0.0668555909788641,1,0.9159995276892196,1
2016,18,039,0.03742808966474906,1,0.054403888117437016,1,0.1500297560007935,1,0.7581382662170204,1
2016,18,041,0.006311419857675364,1,0.024483226025076247,1,0.009784818705523552,1,0.9594205354117248,1
2016,18,043,0.0342115611482501,1,0.05110761567702189,1,0.029754882684493382,1,0.8849259404902347,1
2016,18,045,0.015351532166537243,1,0.0040021504091750796,1,0.023594767337673975,1,0.9570515500866137,1
2016,18,047,0.013632192947961724,1,0.0033206623847599074,1,0.010923231528815485,1,0.9721239131384629,1
2016,18,049,0.01783264746227709,1,0.009014305310601607,1,0.04869684499314129,1,0.9244562022339801,1
2016,18,051,0.023779836123975776,1,0.01822823892649329,1,0.014339152119700748,1,0.9436527728298302,1
2016,18,053,0.03515504841143125,1,0.06872811964434809,1,0.040604080915203095,1,0.8555127510290176,1
2016,18,055,0.015536420188153096,1,0.0028805197193025466,1,0.012410749854441823,1,0.9691723102381026,1
2016,18,057,0.07885375624500894,1,0.035377934411731704,1,0.037453554292804295,1,0.8483147550504551,1
2016,18,059,0.025168508095337362,1,0.02033215203946911,1,0.020832464734903758,1,0.9336668751302898,1
2016,18,061,0.022936245872491746,1,7.112014224028448e-4,1,0.01668783337566675,1,0.9596647193294386,1
2016,18,063,0.04216484722462889,1,0.058786910285783964,1,0.03525289281657329,1,0.8637953496730139,1
2016,18,065,0.023675770637141748,1,0.020182624149694604,1,0.01599493391620534,1,0.9401466712969583,1
2016,18,067,0.03923701769654772,1,0.06946862005608742,1,0.030533797505076878,1,0.860760564742288,1
2016,18,069,0.017576847612818837,1,0.007684761281883584,1,0.020547198604752563,1,0.9541911925005451,1
2016,18,071,0.03432866604028691,1,0.005316589133075143,1,0.0613470220225955,1,0.8990077228040424,1
2016,18,073,0.01413585965751173,1,0.008786348286064373,1,0.05905382385463674,1,0.9180239682017871,1
2016,18,075,0.01443668616720136,1,0.0036799396112474052,1,0.029675410454802792,1,0.9522079637667484,1
2016,18,077,0.023305215196108613,1,0.019302998583831044,1,0.024629025306323504,1,0.9327627609137369,1
2016,18,079,0.009527887806444707,1,0.013274809977518467,1,0.0225885879456161,1,0.9546087142704207,1
2016,18,081,0.03867395826980287,1,0.020180663698523383,1,0.03334078757445771,1,0.9078045904572161,1
2016,18,083,0.021762040257139847,1,0.02987669933607335,1,0.017388555169143217,1,0.9309727052376436,1
2016,18,085,0.026114885102152662,1,0.008003976497877926,1,0.0772613145384331,1,0.8886198238615363,1
2016,18,087,0.014272691756739158,1,0.0022398749837218386,1,0.038963406693579894,1,0.9445240265659591,1
2016,18,089,0.0311334741003639,1,0.2424412597151714,1,0.18039893975470597,1,0.5460263264297588,1
2016,18,091,0.02915499175623688,1,0.10852936671681998,1,0.06078761723712306,1,0.8015280242898201,1
2016,18,093,0.021117822128851542,1,0.0035014005602240898,1,0.015165441176470588,1,0.9602153361344538,1
2016,18,095,0.030147387226440375,1,0.07747454990682416,1,0.03707012058954891,1,0.8553079422771865,1
2016,18,097,0.05733353931053423,1,0.27110354430977257,1,0.0983283662789575,1,0.5732345501007358,1
2016,18,099,0.01727414429995943,1,0.006042747635214485,1,0.09313945294984306,1,0.883543655114983,1
2016,18,101,0.02182423174789587,1,0.004110393423370522,1,0.002153063221765512,1,0.9719123116069681,1
2016,18,103,0.02745684758817499,1,0.04879062422076303,1,0.027817028232621284,1,0.8959354999584407,1
2016,18,105,0.0921056304608771,1,0.030231973871535048,1,0.03260475113753734,1,0.8450576445300505,1
2016,18,107,0.02025821349847801,1,0.0089220111262727,1,0.045948357300304395,1,0.9248714180749449,1
2016,18,109,0.018229166666666668,1,0.0034098756906077348,1,0.014085520257826887,1,0.9642754373848987,1
2016,18,111,0.018185708172871202,1,0.003351875624019398,1,0.059050064184852376,1,0.919412352018257,1
2016,18,113,0.018030134280370688,1,0.003572404228045475,1,0.0999012335301658,1,0.878496227961418,1
2016,18,115,0.0026653339996668335,1,0.023155089122105614,1,0.006163584874229552,1,0.968015992003998,1
2016,18,117,0.01619081669135298,1,0.012768782879615914,1,0.013330609326319015,1,0.957709791102712,1
2016,18,119,0.018300218651963115,1,0.0047057705105048005,1,0.011693126723072536,1,0.9653008841144596,1
2016,18,121,0.01790641695532202,1,0.018493512593201433,1,0.014325133564257618,1,0.949274936887219,1
2016,18,123,0.012175534946375835,1,0.030879229055489354,1,0.012279156520387545,1,0.9446660794777473,1
2016,18,125,0.018480165684244064,1,0.007965588657001752,1,0.004460729647920982,1,0.9690935160108332,1
2016,18,127,0.030374335393016236,1,0.03260166690616468,1,0.09377544666379269,1,0.8432485510370263,1
2016,18,129,0.012849140126140949,1,0.013475927449367337,1,0.010694558702550242,1,0.9629803737219415,1
2016,18,131,0.022308288148721923,1,0.00209140201394268,1,0.027885360185902403,1,0.947714949651433,1
2016,18,133,0.019507787168447352,1,0.034736618295859244,1,0.026178706213788337,1,0.9195768883219051,1
2016,18,135,0.01893477148368303,1,0.009290241310081486,1,0.032240286580325156,1,0.9395347006259104,1
2016,18,137,0.02043097125694129,1,0.003946495302622848,1,0.017462368595676316,1,0.9581601648447595,1
2016,18,139,0.010964262431102946,1,0.01149765898180525,1,0.014283174302139512,1,0.9632549042849523,1
2016,18,141,0.05077774789313251,1,0.1274580120733967,1,0.0814244516167593,1,0.7403397884167114,1
2016,18,143,0.016179320805595348,1,0.00219094969242437,1,0.018496671441813432,1,0.9631330580601668,1
2016,18,145,0.01963787046212053,1,0.012904242861003513,1,0.03934330240518872,1,0.9281145842716872,1
2016,18,147,0.013235789575010828,1,0.006353178996005198,1,0.027674832747749917,1,0.952736198681234,1
2016,18,149,0.014955134596211365,1,0.004161428757206641,1,0.0345485283280593,1,0.9463349083185227,1
2016,18,151,0.022754456080982526,1,0.0024796522652352753,1,0.033577408909244724,1,0.9411884827445375,1
2016,18,153,0.01612289546276039,1,0.044183391990868445,1,0.016646057262436984,1,0.9230476552839342,1
2016,18,155,0.012399847386493705,1,0.006104540251812286,1,0.017932086989698587,1,0.9635635253719954,1
2016,18,157,0.095988483999193,1,0.046636531677181195,1,0.07976139195297632,1,0.7776135923706494,1
2016,18,159,0.016961222243801387,1,0.001683174726484107,1,0.024794458470900498,1,0.956561144558814,1
2016,18,161,0.03654668321610812,1,0.0016549441456350847,1,1.3791201213625708e-4,1,0.9616604606261205,1
2016,18,163,0.04203817449309821,1,0.0894040464082073,1,0.024767188428769567,1,0.8437905906699249,1
2016,18,165,0.015236160487557136,1,0.0037455561198577957,1,0.011046216353478923,1,0.9699720670391061,1
2016,18,167,0.056374249530522946,1,0.05836316709682791,1,0.02505111055606435,1,0.8602114728165848,1
2016,18,169,0.021319576094726046,1,0.008360008701867793,1,0.024209839326226806,1,0.9461105758771794,1
2016,18,171,0.012275845468768806,1,0.006860031291370802,1,0.013599711156577205,1,0.9672644120832832,1
2016,18,173,0.03662884399368356,1,0.015009686294300552,1,0.01712601950282449,1,0.9312354502091914,1
2016,18,175,0.016623488773747842,1,4.6776050662061027e-4,1,0.012773459988485895,1,0.9701352907311457,1
2016,18,177,0.037242484018806636,1,0.04855909704403542,1,0.027720510804918202,1,0.8864779081322397,1
2016,18,179,0.015303922977439287,1,0.006322747521195574,1,0.025901710015806868,1,0.9524716194855583,1
2016,18,181,0.017391304347826087,1,0.004615701627859056,1,0.07554090253451473,1,0.9024520914898001,1
2016,18,183,0.01900821490675781,1,0.0038975834982310966,1,0.018438568087785573,1,0.9586556335072255,1
2016,19,001,0.01227830832196453,1,0.00286493860845839,1,0.01596180081855389,1,0.9688949522510232,1
2016,19,003,0.018576661433804292,1,0.004971219256933543,1,0.008110936682365254,1,0.968341182626897,1
2016,19,005,0.01914148989357903,1,0.008427969430754946,1,0.05656738804371116,1,0.9158631526319548,1
2016,19,007,0.01896524361212506,1,0.004443739089033487,1,0.017219488970004762,1,0.9593715283288367,1
2016,19,009,0.019851544968064905,1,0.00224408769204212,1,0.0060417745554980145,1,0.9718625927843949,1
2016,19,011,0.013141524105754277,1,0.005443234836702955,1,0.01380248833592535,1,0.9676127527216174,1
2016,19,013,0.044623967595485654,1,0.08826164537234323,1,0.04135641201316057,1,0.8257579750190105,1
2016,19,015,0.015485971754193329,1,0.01226761576615804,1,0.0237022452765893,1,0.9485441672030593,1
2016,19,017,0.020354377001986782,1,0.010744840449255971,1,0.013745286461501034,1,0.9551554960872563,1
2016,19,019,0.01702249060910085,1,0.0034235176644001712,1,0.014312205791450715,1,0.9652417859350483,1
2016,19,021,0.10031792614331132,1,0.02690144289557349,1,0.24680851063829787,1,0.6259721203228173,1
2016,19,023,0.014799437487443915,1,0.0030134601218777205,1,0.011852943146052368,1,0.970334159244626,1
2016,19,025,0.01650465775617659,1,0.01660591332523289,1,0.018226002430133656,1,0.9486634264884569,1
2016,19,027,0.007638044271466796,1,0.01420578934565799,1,0.0225735830698127,1,0.9555825833130626,1
2016,19,029,0.015782029330752623,1,0.0026055237102657635,1,0.023524156926970893,1,0.9580882900320107,1
2016,19,031,0.01658600250149546,1,0.005873076295611507,1,0.01816303224753929,1,0.9593778889553537,1
2016,19,033,0.02438630118005681,1,0.015564741472877168,1,0.04403851927118214,1,0.9160104380758839,1
2016,19,035,0.019486044928522805,1,0.007062627637848877,1,0.03105854322668482,1,0.9423927842069435,1
2016,19,037,0.008138770141400855,1,0.005836895757974351,1,0.02211443604077606,1,0.9639098980598487,1
2016,19,039,0.021460153132750997,1,0.0029116790682626984,1,0.12067292138466516,1,0.8549552464143212,1
2016,19,041,0.023243112028158756,1,0.002852287899016871,1,0.03198203665493385,1,0.9419225634178905,1
2016,19,043,0.012968705948689032,1,0.006202424584155625,1,0.018663659430504652,1,0.9621652100366507,1
2016,19,045,0.026744767781205703,1,0.02676561327441007,1,0.02951721837738681,1,0.9169724005669975,1
2016,19,047,0.031200793141657433,1,0.014171575202659357,1,0.2727590832215548,1,0.6818685484341285,1
2016,19,049,0.06204370212874965,1,0.011425058278043907,1,0.061198350283064785,1,0.8653328893101416,1
2016,19,051,0.013800182481751825,1,0.0018248175182481751,1,0.012545620437956205,1,0.9718293795620438,1
2016,19,053,0.022655298416565165,1,0.019853836784409256,1,0.02679658952496955,1,0.930694275274056,1
2016,19,055,0.013241616509028374,1,0.001891659501289768,1,0.012037833190025795,1,0.9728288907996561,1
2016,19,057,0.03245749613601236,1,0.055367203470110184,1,0.0285935085007728,1,0.8835817918931047,1
2016,19,059,0.014783526927138331,1,0.003637216942391177,1,0.017306112871054793,1,0.9642731432594157,1
2016,19,061,0.03326103425730861,1,0.02654656025903133,1,0.02206332568831142,1,0.9181290797953486,1
2016,19,063,0.012321792260692464,1,0.01384928716904277,1,0.09063136456211812,1,0.8831975560081466,1
2016,19,065,0.020450198617036928,1,0.013241135795203767,1,0.022313765877102643,1,0.9439948997106566,1
2016,19,067,0.02749312671832042,1,0.016683329167708073,1,0.02355661084728818,1,0.9322669332666833,1
2016,19,069,0.0068315212162032134,1,0.012123544693543731,1,0.11863754450110651,1,0.8624073895891465,1
2016,19,071,0.018521156859951562,1,0.0035617609346060694,1,0.025074796979626727,1,0.9528422852258156,1
2016,19,073,0.019597049433006716,1,0.0015413409666409777,1,0.02554222173290763,1,0.9533193878674446,1
2016,19,075,0.01244645599288774,1,0.0033944879980602927,1,0.012203992564454862,1,0.9719550634445971,1
2016,19,077,0.016368908427649424,1,0.002431952109250772,1,0.023758301374988307,1,0.9574408380881115,1
2016,19,079,0.035463321731135485,1,0.006370263348000262,1,0.056281605043672425,1,0.9018848098771919,1
2016,19,081,0.014174086861711793,1,0.00781391968017445,1,0.037343267308740685,1,0.940668726149373,1
2016,19,083,0.020838143615793118,1,0.01194874163010852,1,0.04034864927268529,1,0.9268644654814131,1
2016,19,085,0.01848622253226369,1,4.883153121730032e-4,1,0.015905127310777818,1,0.9651203348447855,1
2016,19,087,0.04588536181736121,1,0.020460358056265986,1,0.044832255152700465,1,0.8888220249736724,1
2016,19,089,0.013361611876988335,1,0.0032873806998939556,1,0.015270413573700955,1,0.9680805938494168,1
2016,19,091,0.017279067346726344,1,0.0015613615072343084,1,0.03684813157072968,1,0.9443114395753097,1
2016,19,093,0.017611134781991195,1,0,1,0.02101974151398949,1,0.9613691237040193,1
2016,19,095,0.011637878231042509,1,0.006431459022418228,1,0.02352076442484381,1,0.9584098983216954,1
2016,19,097,0.02386194889651288,1,0.0035844129243688874,1,0.01351835731476266,1,0.9590352808643555,1
2016,19,099,0.020917880975078306,1,0.014980253302464932,1,0.018548277270870217,1,0.9455535884515865,1
2016,19,101,0.10174385686785188,1,0.05724153549994338,1,0.029498358056845204,1,0.8115162495753595,1
2016,19,103,0.08336971677253074,1,0.06015238792727068,1,0.053223103249158486,1,0.8032547920510401,1
2016,19,105,0.017186660807577754,1,0.020262682486206728,1,0.01660075191641033,1,0.9459499047898052,1
2016,19,107,0.015829587649013092,1,9.771350400625366e-5,1,0.014363885088919288,1,0.9697088137580614,1
2016,19,109,0.018323919611191383,1,0.004466044923157757,1,0.020359910679101537,1,0.9568501247865493,1
2016,19,111,0.03047878994654839,1,0.025787558284999432,1,0.034004321619470035,1,0.9097293301489822,1
2016,19,113,0.0478090207083769,1,0.04494763293530696,1,0.029929932684018414,1,0.8773134136722978,1
2016,19,115,0.04017420673717892,1,0.010665718602790863,1,0.15927473113501023,1,0.78988534352502,1
2016,19,117,0.021954022988505746,1,0.001264367816091954,1,0.004252873563218391,1,0.9725287356321839,1
2016,19,119,0.012617220801364024,1,5.115089514066496e-4,1,0.024381926683716967,1,0.9624893435635123,1
2016,19,121,0.015707809207585723,1,0.004469701807036588,1,0.015963220739416386,1,0.9638592682459614,1
2016,19,123,0.023382906289195485,1,0.014558322881204086,1,0.019037806844651495,1,0.943020963984949,1
2016,19,125,0.026960267494050668,1,0.006145133596409314,1,0.018134168750188272,1,0.9487604301593517,1
2016,19,127,0.05454768626488278,1,0.011513440530256536,1,0.19796244016202283,1,0.7359764330428379,1
2016,19,129,0.01758641600970285,1,0.007479280371942592,1,0.027491408934707903,1,0.9474428946836466,1
2016,19,131,0.01924328344333922,1,8.366644975364879e-4,1,0.013014781072789812,1,0.9669052709863345,1
2016,19,133,0.02341062909131255,1,0.005547542438699656,1,0.016642627316098967,1,0.9543992011538889,1
2016,19,135,0.022601707684580613,1,7.533902561526871e-4,1,0.024987443495730788,1,0.9516574585635359,1
2016,19,137,0.02167630057803468,1,0,1,0.03391136801541426,1,0.944412331406551,1
2016,19,139,0.027404596148920813,1,0.0167175021537172,1,0.17136603879019302,1,0.784511862907169,1
2016,19,141,0.01871220206332266,1,0.004838135894699396,1,0.042831732479544644,1,0.9336179295624333,1
2016,19,143,0.016249593760155997,1,0.004062398440038999,1,0.06922326941826454,1,0.9104647383815404,1
2016,19,145,0.028356481481481483,1,0.024369855967078188,1,0.029771090534979425,1,0.9175025720164609,1
2016,19,147,0.0127799016930639,1,0.016275259421081375,1,0.021627525942108136,1,0.9493173129437465,1
2016,19,149,0.020663142719846227,1,0.004885471728335736,1,0.04028511933365369,1,0.9341662662181643,1
2016,19,151,0.013170938960487183,1,0.01274606996176179,1,0.03498088089505736,1,0.9391021101826936,1
2016,19,153,0.0672991273175523,1,0.062248589268641144,1,0.07988953717557534,1,0.7905627462382312,1
2016,19,155,0.02644906543058864,1,0.0141312045322861,1,0.07238352754350952,1,0.8870362024936157,1
2016,19,157,0.030716356997100205,1,0.016808076468692944,1,0.030447857372999678,1,0.9220277091612071,1
2016,19,159,0.0148397309062129,1,0.0021764938662445586,1,0.021369212504946576,1,0.9616145627225959,1
2016,19,161,0.012158660554116005,1,0.004983057604145904,1,0.02601156069364162,1,0.9568467211480964,1
2016,19,163,0.05035180813015732,1,0.07666144603660674,1,0.06283456836298183,1,0.8101521774702541,1
2016,19,165,0.01624246483590087,1,0.004102478231748158,1,0.02905224380442063,1,0.9506028131279304,1
2016,19,167,0.017388290344010862,1,0.004217093671471072,1,0.09846624880852661,1,0.8799283671759914,1
2016,19,169,0.09700107556361642,1,0.021216019571039923,1,0.03152877659911003,1,0.8502541282662336,1
2016,19,171,0.08425644263330082,1,0.005050794926246915,1,0.08219020834529071,1,0.8285025540951616,1
2016,19,173,0.01481720083749396,1,0.0019326783701079078,1,0.0740860041874698,1,0.9091641166049284,1
2016,19,175,0.01563123056065077,1,0.009889145864901507,1,0.026955897599489593,1,0.9475237259749582,1
2016,19,177,0.013821138211382113,1,0.003658536585365854,1,0.013279132791327914,1,0.9692411924119241,1
2016,19,179,0.02797798081834175,1,0.023267691958458656,1,0.10240621985131378,1,0.8463481073718858,1
2016,19,181,0.022815030101723064,1,0.0038613244758148226,1,0.024185177496367033,1,0.9491384679260951,1
2016,19,183,0.017770743839023287,1,0.007913181098801719,1,0.05629663124576079,1,0.9180194438164142,1
2016,19,185,0.015305325628611588,1,0.006403248477276277,1,0.012025612993909106,1,0.9662658129002031,1
2016,19,187,0.027287449392712552,1,0.04364372469635627,1,0.043562753036437245,1,0.8855060728744939,1
2016,19,189,0.025236294896030246,1,0.007466918714555766,1,0.0390359168241966,1,0.9282608695652174,1
2016,19,191,0.01717254317186974,1,0.008562220405021886,1,0.021020732117946993,1,0.9532445043051614,1
2016,19,193,0.06588170972214086,1,0.029279675082498586,1,0.15264678890125555,1,0.752191826294105,1
2016,19,195,0.014281935995768316,1,0.008463369478973817,1,0.027109230362338005,1,0.9501454641629199,1
2016,19,197,0.016523155690016292,1,0.004887130556202001,1,0.10542238771235746,1,0.8731673260414242,1
2016,20,001,0.039301984402748825,1,0.018917458111342753,1,0.03258435642035364,1,0.9091962010655548,1
2016,20,003,0.041740900992618984,1,0.0012725884448969204,1,0.004581318401628913,1,0.9524051921608552,1
2016,20,005,0.04741197076765114,1,0.039379114573896236,1,0.028084797970646856,1,0.8851241166878058,1
2016,20,007,0.03229145104533223,1,0.007244876837093769,1,0.031463465121092944,1,0.9290002069964811,1
2016,20,009,0.025023884765194387,1,0.010252076137282282,1,0.14172852208422135,1,0.822995517013302,1
2016,20,011,0.0343027591349739,1,0.03409938309267168,1,0.023727204935258626,1,0.9078706528370958,1
2016,20,013,0.11386340468909276,1,0.012028542303771662,1,0.03873598369011213,1,0.8353720693170235,1
2016,20,015,0.03597730290957383,1,0.021429433780031388,1,0.04406615960400821,1,0.8985271037063866,1
2016,20,017,0.027097253155159613,1,0.011878247958426132,1,0.04046028210838901,1,0.9205642167780252,1
2016,20,019,0.11412103746397695,1,0.0025936599423631124,1,0.016714697406340056,1,0.8665706051873199,1
2016,20,021,0.08332931475141052,1,0.006124318850364083,1,0.02280947099387568,1,0.8877368954043497,1
2016,20,023,0.030235162374020158,1,0,1,0.06308324001493094,1,0.9066815976110489,1
2016,20,025,0.054903801032379164,1,0.007508212106992022,1,0.11872360394181136,1,0.8188643829188175,1
2016,20,027,0.021567217828900073,1,0.007189072609633357,1,0.023963575365444523,1,0.9472801341960221,1
2016,20,029,0.0259084067942378,1,0.00763276714685014,1,0.031928617501612556,1,0.9345302085572995,1
2016,20,031,0.02869678643424641,1,0.009249377445748844,1,0.024665006521996918,1,0.9373888295980078,1
2016,20,033,0.012118018967334035,1,0,1,0.06269757639620653,1,0.9251844046364595,1
2016,20,035,0.06534730522278122,1,0.026211190482808462,1,0.10253773244017012,1,0.8059037718542402,1
2016,20,037,0.04918408390825081,1,0.02252997632443166,1,0.05109340393574502,1,0.8771925358315725,1
2016,20,039,0.015246015246015246,1,0.004158004158004158,1,0.028413028413028413,1,0.9521829521829522,1
2016,20,041,0.032810565414775075,1,0.00877011968633925,1,0.04431489888567891,1,0.9141044160132068,1
2016,20,043,0.03272167329654818,1,0.03759784421917105,1,0.026562299499550877,1,0.9031181829847299,1
2016,20,045,0.1071747799779978,1,0.037506875687568754,1,0.05770420792079208,1,0.7976141364136413,1
2016,20,047,0.010756302521008404,1,0.01310924369747899,1,0.19865546218487395,1,0.7774789915966387,1
2016,20,049,0.04554079696394687,1,0.0011385199240986717,1,0.040227703984819736,1,0.9130929791271347,1
2016,20,051,0.029553596031964727,1,0.010712317442821714,1,0.05483604298704877,1,0.9048980435381648,1
2016,20,053,0.03043137254901961,1,0.04501960784313726,1,0.06023529411764706,1,0.864313725490196,1
2016,20,055,0.060973961009112294,1,0.02017143011654003,1,0.4842224805991942,1,0.43463212827515346,1
2016,20,057,0.03044184158645483,1,0.02301983068537632,1,0.5309347094978546,1,0.4156036182303143,1
2016,20,059,0.03234228266375716,1,0.01624907454311655,1,0.039512138097650314,1,0.911896504695476,1
2016,20,061,0.10554620022814927,1,0.16271932207072629,1,0.15008963007224727,1,0.5816448476288771,1
2016,20,063,0.025727069351230425,1,0.009694258016405667,1,0.03355704697986577,1,0.9310216256524981,1
2016,20,065,0.04578967792006209,1,0.030267753201396973,1,0.03143189755529686,1,0.8925106713232441,1
2016,20,067,0.009679917398038203,1,0,1,0.4619256582343831,1,0.5283944243675788,1
2016,20,069,0.00612887195626967,1,0,1,0.1470929269504721,1,0.8467782010932582,1
2016,20,071,0.022672064777327937,1,0.006477732793522267,1,0.20809716599190284,1,0.762753036437247,1
2016,20,073,0.03648477157360406,1,0.0015862944162436548,1,0.03791243654822335,1,0.9240164974619289,1
2016,20,075,0.009738994935722634,1,0.002337358784573432,1,0.35917413322945074,1,0.6287495130502532,1
2016,20,077,0.03121766126250431,1,6.898930665746809e-4,1,0.06312521559158331,1,0.9049672300793377,1
2016,20,079,0.03363589360602057,1,0.015884414316079738,1,0.11383351525248463,1,0.8366461768254151,1
2016,20,081,0.025446537802789333,1,0,1,0.2889650110105212,1,0.6855884511866895,1
2016,20,083,0.030745179781136008,1,0,1,0.07034914017717561,1,0.8989056800416884,1
2016,20,085,0.10594837261503928,1,0.005761316872427984,1,0.04212495323606435,1,0.8461653572764684,1
2016,20,087,0.028601694915254237,1,0.005879237288135593,1,0.02378177966101695,1,0.9417372881355932,1
2016,20,089,0.01898101898101898,1,0.001332001332001332,1,0.023643023643023644,1,0.9560439560439561,1
2016,20,091,0.07380316825871551,1,0.04388674208808793,1,0.07327733793595002,1,0.8090327517172465,1
2016,20,093,0.03296981993406036,1,0.00760841998478316,1,0.3050976413898047,1,0.6543241186913518,1
2016,20,095,0.02273613096011433,1,0.004287384695335845,1,0.030531375860724956,1,0.9424451084838249,1
2016,20,097,0.03293650793650794,1,0.009126984126984128,1,0.06031746031746032,1,0.8976190476190476,1
2016,20,099,0.0699371189939039,1,0.032928526856429705,1,0.04324869197907166,1,0.8538856621705947,1
2016,20,101,0.005334914048606995,1,0.005334914048606995,1,0.05275637225844695,1,0.9365737996443391,1
2016,20,103,0.05391889319032811,1,0.08575236402868566,1,0.06704321888684395,1,0.7932855238941423,1
2016,20,105,0.01372048500319081,1,0.009572431397574984,1,0.026802807913209957,1,0.9499042756860242,1
2016,20,107,0.028349433011339773,1,0.006089878202435952,1,0.024254514909701805,1,0.9413061738765225,1
2016,20,109,0.04071428571428572,1,0,1,0.05035714285714286,1,0.9089285714285714,1
2016,20,111,0.05260321547259064,1,0.022334660638903027,1,0.2063710667345289,1,0.7186910571539774,1
2016,20,113,0.030037031957207517,1,0.00973803319160609,1,0.039054999314223016,1,0.9211699355369634,1
2016,20,115,0.028985507246376812,1,0.006877916973716531,1,0.03119626627364284,1,0.9329403095062638,1
2016,20,117,0.02168021680216802,1,0.004014854963364448,1,0.02308541603934558,1,0.9512195121951219,1
2016,20,119,0.022273781902552203,1,0.006728538283062645,1,0.15174013921113688,1,0.8192575406032483,1
2016,20,121,0.02525391161130936,1,0.013663952176167383,1,0.029188397840607557,1,0.9318937383719157,1
2016,20,123,0.01793935545324655,1,0.003333862517859978,1,0.020479441181139865,1,0.9582473408477536,1
2016,20,125,0.0849696431215756,1,0.05191766622241967,1,0.060713756848807934,1,0.8023989338071968,1
2016,20,127,0.03020723568668774,1,5.268703898840885e-4,1,0.043027748507200564,1,0.9262381454162276,1
2016,20,129,0.04484009231783712,1,0.006264424662050775,1,0.21430926475436862,1,0.7345862182657434,1
2016,20,131,0.0202417215289378,1,0.006092168615505552,1,0.016016507811732337,1,0.9576496020438243,1
2016,20,133,0.03631250764152097,1,0.007396992297346864,1,0.04957818804254799,1,0.9067123120185842,1
2016,20,135,0.012471283229405973,1,0.004922874958976042,1,0.10403675746636036,1,0.8785690843452576,1
2016,20,137,0.025908600215905003,1,0.026988125224901044,1,0.04983807124865059,1,0.8972652033105434,1
2016,20,139,0.030560589963127306,1,0.0026248359477532655,1,0.02793575401537404,1,0.9388788200737453,1
2016,20,141,0.018419647624132406,1,0.00800854244527496,1,0.018419647624132406,1,0.9551521623064603,1
2016,20,143,0.027814790139906728,1,6.662225183211193e-4,1,0.02731512325116589,1,0.9442038640906063,1
2016,20,145,0.03274853801169591,1,0.043859649122807015,1,0.07529239766081872,1,0.8480994152046784,1
2016,20,147,0.02425237053245806,1,0.003464624361779723,1,0.030452224653537564,1,0.9418307804522247,1
2016,20,149,0.03608202443280977,1,0.012434554973821989,1,0.05244328097731239,1,0.8990401396160559,1
2016,20,151,0.035974920341247815,1,0.004316990440949738,1,0.06845513413506013,1,0.8912529550827423,1
2016,20,153,0.019554165037152915,1,0.0023464998044583495,1,0.05318732890105592,1,0.9249120062573328,1
2016,20,155,0.03285111985329844,1,0.02788270144037114,1,0.08875758193188409,1,0.8505085967744463,1
2016,20,157,0.0199244966442953,1,0.0012583892617449664,1,0.015100671140939598,1,0.9637164429530202,1
2016,20,159,0.028043019398934565,1,0.017891245351291586,1,0.11096592622374107,1,0.8430998090260328,1
