year,state,place,juv_arrest_rate_quality,subgroup,juv_arrest_rate,subgroup_type
2021,13,69000,NA,white,NA,race-ethnicity
2021,13,69000,NA,black,NA,race-ethnicity
2021,13,69000,NA,asian_other,NA,race-ethnicity
2021,13,69000,NA,hispanic,NA,race-ethnicity
2021,13,72122,NA,all,NA,race-ethnicity
2021,13,72122,NA,white,NA,race-ethnicity
2021,13,72122,NA,black,NA,race-ethnicity
2021,13,72122,NA,asian_other,NA,race-ethnicity
2021,13,72122,NA,hispanic,NA,race-ethnicity
2021,13,80508,1,all,3036.2502886169473,race-ethnicity
2021,13,80508,1,white,1118.995633187773,race-ethnicity
2021,13,80508,1,black,5442.009357301157,race-ethnicity
2021,13,80508,1,asian_other,106.72358591248667,race-ethnicity
2021,13,80508,1,hispanic,0,race-ethnicity
2021,15,71550,NA,all,NA,race-ethnicity
2021,15,71550,NA,white,NA,race-ethnicity
2021,15,71550,NA,black,NA,race-ethnicity
2021,15,71550,NA,asian_other,NA,race-ethnicity
2021,15,71550,NA,hispanic,NA,race-ethnicity
2021,16,08830,1,all,1522.3391409349663,race-ethnicity
2021,16,08830,1,white,1521.7391304347827,race-ethnicity
2021,16,08830,1,black,4342.857142857143,race-ethnicity
2021,16,08830,1,asian_other,178.89087656529517,race-ethnicity
2021,16,08830,1,hispanic,0,race-ethnicity
2021,16,52120,1,all,2624.560552794278,race-ethnicity
2021,16,52120,1,white,2719.525750277881,race-ethnicity
2021,16,52120,1,black,8898.305084745763,race-ethnicity
2021,16,52120,1,asian_other,325.2620166245031,race-ethnicity
2021,16,52120,1,hispanic,1100.4126547455296,race-ethnicity
2021,16,56260,1,all,2739.72602739726,race-ethnicity
2021,16,56260,1,white,3466.2265109192485,race-ethnicity
2021,16,56260,1,black,4000,race-ethnicity
2021,16,56260,1,asian_other,166.9449081803005,race-ethnicity
2021,16,56260,1,hispanic,0,race-ethnicity
2021,17,02154,1,all,368.052999631947,race-ethnicity
2021,17,02154,1,white,464.7160068846815,race-ethnicity
2021,17,02154,1,black,473.93364928909955,race-ethnicity
2021,17,02154,1,asian_other,52.11047420531526,race-ethnicity
2021,17,02154,1,hispanic,755.4945054945055,race-ethnicity
2021,17,03012,NA,all,NA,race-ethnicity
2021,17,03012,NA,white,NA,race-ethnicity
2021,17,03012,NA,black,NA,race-ethnicity
2021,17,03012,NA,asian_other,NA,race-ethnicity
2021,17,03012,NA,hispanic,NA,race-ethnicity
2021,17,06613,1,all,465.1763793771805,race-ethnicity
2021,17,06613,1,white,372.4759851009606,race-ethnicity
2021,17,06613,1,black,1945.5252918287938,race-ethnicity
2021,17,06613,1,asian_other,0,race-ethnicity
2021,17,06613,1,hispanic,0,race-ethnicity
2021,17,12385,1,all,1399.017710968894,race-ethnicity
2021,17,12385,1,white,221.3788741302973,race-ethnicity
2021,17,12385,1,black,3893.1643277501134,race-ethnicity
2021,17,12385,1,asian_other,0,race-ethnicity
2021,17,12385,1,hispanic,157.72870662460568,race-ethnicity
2021,17,14000,2,all,202.21387944508,race-ethnicity
2021,17,14000,2,white,69.71637056574835,race-ethnicity
2021,17,14000,2,black,523.2294820147315,race-ethnicity
2021,17,14000,2,asian_other,0,race-ethnicity
2021,17,14000,2,hispanic,54.23612696962777,race-ethnicity
2021,17,14351,3,all,418.13560711650405,race-ethnicity
2021,17,14351,3,white,1527.5707898658718,race-ethnicity
2021,17,14351,3,black,2638.5224274406332,race-ethnicity
2021,17,14351,3,asian_other,0,race-ethnicity
2021,17,14351,3,hispanic,0,race-ethnicity
2021,17,23074,NA,all,NA,race-ethnicity
2021,17,23074,NA,white,NA,race-ethnicity
2021,17,23074,NA,black,NA,race-ethnicity
2021,17,23074,NA,asian_other,NA,race-ethnicity
2021,17,23074,NA,hispanic,NA,race-ethnicity
2021,17,24582,2,all,234.36355646696938,race-ethnicity
2021,17,24582,2,white,24.42598925256473,race-ethnicity
2021,17,24582,2,black,1083.8150289017342,race-ethnicity
2021,17,24582,2,asian_other,0,race-ethnicity
2021,17,24582,2,hispanic,0,race-ethnicity
2021,17,38570,3,all,1076.683231024067,race-ethnicity
2021,17,38570,3,white,331.7790530846485,race-ethnicity
2021,17,38570,3,black,1031.7460317460318,race-ethnicity
2021,17,38570,3,asian_other,17.87629603146228,race-ethnicity
2021,17,38570,3,hispanic,0,race-ethnicity
2021,17,51622,2,all,200.85628204450555,race-ethnicity
2021,17,51622,2,white,150.87747161121257,race-ethnicity
2021,17,51622,2,black,2412.868632707775,race-ethnicity
2021,17,51622,2,asian_other,17.921146953405017,race-ethnicity
2021,17,51622,2,hispanic,472.4409448818898,race-ethnicity
2021,17,59000,NA,all,NA,race-ethnicity
2021,17,59000,NA,white,NA,race-ethnicity
2021,17,59000,NA,black,NA,race-ethnicity
2021,17,59000,NA,asian_other,NA,race-ethnicity
2021,17,59000,NA,hispanic,NA,race-ethnicity
2021,17,65000,2,all,1853.819813437242,race-ethnicity
2021,17,65000,2,white,1237.7138696760103,race-ethnicity
2021,17,65000,2,black,4703.0878859857485,race-ethnicity
2021,17,65000,2,asian_other,200.57945174949856,race-ethnicity
2021,17,65000,2,hispanic,987.3323397913562,race-ethnicity
2021,17,68003,1,all,1800.738007380074,race-ethnicity
2021,17,68003,1,white,2353.585112205802,race-ethnicity
2021,17,68003,1,black,5084.745762711865,race-ethnicity
2021,17,68003,1,asian_other,347.49034749034746,race-ethnicity
2021,17,68003,1,hispanic,2663.230240549828,race-ethnicity
2021,17,72000,2,all,2695.010228586676,race-ethnicity
2021,17,72000,2,white,1338.2556529764652,race-ethnicity
2021,17,72000,2,black,5730.403800475059,race-ethnicity
2021,17,72000,2,asian_other,145.5604075691412,race-ethnicity
2021,17,72000,2,hispanic,0,race-ethnicity
2021,17,79293,NA,all,NA,race-ethnicity
2021,17,79293,NA,white,NA,race-ethnicity
2021,17,79293,NA,black,NA,race-ethnicity
2021,17,79293,NA,asian_other,NA,race-ethnicity
2021,17,79293,NA,hispanic,NA,race-ethnicity
2021,18,05860,1,all,2468.8215831000252,race-ethnicity
2021,18,05860,1,white,2311.5220483641538,race-ethnicity
2021,18,05860,1,black,15822.784810126583,race-ethnicity
2021,18,05860,1,asian_other,729.92700729927,race-ethnicity
2021,18,05860,1,hispanic,0,race-ethnicity
2021,18,10342,1,all,689.6011284382101,race-ethnicity
2021,18,10342,1,white,625.6410256410256,race-ethnicity
2021,18,10342,1,black,4856.11510791367,race-ethnicity
2021,18,10342,1,asian_other,0,race-ethnicity
2021,18,10342,1,hispanic,992.9078014184398,race-ethnicity
2021,18,22000,1,all,4287.586594270736,race-ethnicity
2021,18,22000,1,white,3036.350677120456,race-ethnicity
2021,18,22000,1,black,11744.96644295302,race-ethnicity
2021,18,22000,1,asian_other,0,race-ethnicity
2021,18,22000,1,hispanic,2056.5552699228792,race-ethnicity
2021,18,23278,1,all,545.561781185491,race-ethnicity
2021,18,23278,1,white,461.91468164115565,race-ethnicity
2021,18,23278,1,black,2283.653846153846,race-ethnicity
2021,18,23278,1,asian_other,118.27321111768185,race-ethnicity
2021,18,23278,1,hispanic,0,race-ethnicity
2021,18,25000,1,all,1098.5141891416097,race-ethnicity
2021,18,25000,1,white,722.7452171272396,race-ethnicity
2021,18,25000,1,black,3153.6293164200138,race-ethnicity
2021,18,25000,1,asian_other,175.6907842197732,race-ethnicity
2021,18,25000,1,hispanic,0,race-ethnicity
2021,18,31000,3,all,740.1315789473683,race-ethnicity
2021,18,31000,3,white,622.2775357809583,race-ethnicity
2021,18,31000,3,black,2201.524132091448,race-ethnicity
2021,18,31000,3,asian_other,0,race-ethnicity
2021,18,31000,3,hispanic,0,race-ethnicity
2021,18,36003,2,all,1198.4202641971945,race-ethnicity
2021,18,36003,2,white,667.3545101310561,race-ethnicity
2021,18,36003,2,black,2601.877904587272,race-ethnicity
2021,18,36003,2,asian_other,93.0232558139535,race-ethnicity
2021,18,36003,2,hispanic,394.75848456603984,race-ethnicity
2021,18,71000,1,all,7.891414141414142,race-ethnicity
2021,18,71000,1,white,0,race-ethnicity
2021,18,71000,1,black,21.93944712593243,race-ethnicity
2021,18,71000,1,asian_other,0,race-ethnicity
2021,18,71000,1,hispanic,0,race-ethnicity
2021,19,12000,1,all,3141.4746876579766,race-ethnicity
2021,19,12000,1,white,2293.9068100358422,race-ethnicity
2021,19,12000,1,black,11583.011583011583,race-ethnicity
2021,19,12000,1,asian_other,44.072278536800354,race-ethnicity
2021,19,12000,1,hispanic,1485.7142857142858,race-ethnicity
2021,19,19000,1,all,3333.667033737111,race-ethnicity
2021,19,19000,1,white,1150.9517485613103,race-ethnicity
2021,19,19000,1,black,15896.136795440152,race-ethnicity
2021,19,19000,1,asian_other,183.7109614206981,race-ethnicity
2021,19,19000,1,hispanic,896.1911874533233,race-ethnicity
2021,19,21000,1,all,1602.20748586942,race-ethnicity
2021,19,21000,1,white,1130.030959752322,race-ethnicity
2021,19,21000,1,black,5621.468926553673,race-ethnicity
2021,19,21000,1,asian_other,249.62556165751374,race-ethnicity
2021,19,21000,1,hispanic,669.7215368346846,race-ethnicity
2021,19,73335,1,all,5520.063885006987,race-ethnicity
2021,19,73335,1,white,5181.058495821727,race-ethnicity
2021,19,73335,1,black,25342.465753424658,race-ethnicity
2021,19,73335,1,asian_other,2875,race-ethnicity
2021,19,73335,1,hispanic,4253.214638971316,race-ethnicity
2021,20,36000,3,all,383.53362311429305,race-ethnicity
2021,20,36000,3,white,175.6851721714687,race-ethnicity
2021,20,36000,3,black,1507.4024226110364,race-ethnicity
2021,20,36000,3,asian_other,54.779512462339085,race-ethnicity
2021,20,36000,3,hispanic,162.43183663998144,race-ethnicity
2021,20,38900,3,all,15.62744178777934,race-ethnicity
2021,20,38900,3,white,0,race-ethnicity
2021,20,38900,3,black,0,race-ethnicity
2021,20,38900,3,asian_other,61.881188118811885,race-ethnicity
2021,20,38900,3,hispanic,0,race-ethnicity
2021,20,52575,1,all,2652.3138386416604,race-ethnicity
2021,20,52575,1,white,2624.1335408119958,race-ethnicity
2021,20,52575,1,black,8433.734939759035,race-ethnicity
2021,20,52575,1,asian_other,75.78628268283441,race-ethnicity
2021,20,52575,1,hispanic,4525.605398967844,race-ethnicity
2021,20,53775,1,all,2052.3675854769685,race-ethnicity
2021,20,53775,1,white,2081.3454198473282,race-ethnicity
2021,20,53775,1,black,11673.151750972764,race-ethnicity
2021,20,53775,1,asian_other,166.98473282442748,race-ethnicity
2021,20,53775,1,hispanic,3049.370764762827,race-ethnicity
2021,20,71000,2,all,838.6778490379871,race-ethnicity
2021,20,71000,2,white,728.1253856596322,race-ethnicity
2021,20,71000,2,black,3415.409054805401,race-ethnicity
2021,20,71000,2,asian_other,0,race-ethnicity
2021,20,71000,2,hispanic,428.33607907743004,race-ethnicity
2021,20,79000,1,all,467.6851810609772,race-ethnicity
2021,20,79000,1,white,386.42411869782364,race-ethnicity
2021,20,79000,1,black,1890.9899888765294,race-ethnicity
2021,20,79000,1,asian_other,16.560404073859402,race-ethnicity
2021,20,79000,1,hispanic,379.36879489870046,race-ethnicity
2021,21,46027,2,all,858.1644815256258,race-ethnicity
2021,21,46027,2,white,611.0432174202866,race-ethnicity
2021,21,46027,2,black,2659.2577892438976,race-ethnicity
2021,21,46027,2,asian_other,31.625553447185325,race-ethnicity
2021,21,46027,2,hispanic,945.1299553688633,race-ethnicity
2021,21,48006,3,all,7.771698582442179,race-ethnicity
2021,21,48006,3,white,5.48621588259498,race-ethnicity
2021,21,48006,3,black,15.095099124484252,race-ethnicity
2021,21,48006,3,asian_other,0,race-ethnicity
2021,21,48006,3,hispanic,0,race-ethnicity
2021,22,05000,2,all,1464.868414406223,race-ethnicity
2021,22,05000,2,white,735.9924026590694,race-ethnicity
2021,22,05000,2,black,1807.142857142857,race-ethnicity
2021,22,05000,2,asian_other,63.09148264984228,race-ethnicity
2021,22,05000,2,hispanic,574.7126436781609,race-ethnicity
2021,22,40735,3,all,462.6247869491113,race-ethnicity
2021,22,40735,3,white,306.8475452196383,race-ethnicity
2021,22,40735,3,black,779.768177028451,race-ethnicity
2021,22,40735,3,asian_other,0,race-ethnicity
2021,22,40735,3,hispanic,127.55102040816325,race-ethnicity
2021,22,41155,1,all,782.1092508859831,race-ethnicity
2021,22,41155,1,white,211.19324181626186,race-ethnicity
2021,22,41155,1,black,1260.047794916359,race-ethnicity
2021,22,41155,1,asian_other,0,race-ethnicity
2021,22,41155,1,hispanic,0,race-ethnicity
2021,22,55000,3,all,0,race-ethnicity
2021,22,55000,3,white,0,race-ethnicity
2021,22,55000,3,black,0,race-ethnicity
2021,22,55000,3,asian_other,0,race-ethnicity
2021,22,55000,3,hispanic,0,race-ethnicity
2021,22,70000,3,all,9.424626549172988,race-ethnicity
2021,22,70000,3,white,19.79414093428345,race-ethnicity
2021,22,70000,3,black,6.8138457345325705,race-ethnicity
2021,22,70000,3,asian_other,0,race-ethnicity
2021,22,70000,3,hispanic,0,race-ethnicity
2021,24,04000,NA,all,NA,race-ethnicity
2021,24,04000,NA,white,NA,race-ethnicity
2021,24,04000,NA,black,NA,race-ethnicity
2021,24,04000,NA,asian_other,NA,race-ethnicity
2021,24,04000,NA,hispanic,NA,race-ethnicity
2021,24,30325,NA,all,NA,race-ethnicity
2021,24,30325,NA,white,NA,race-ethnicity
2021,24,30325,NA,black,NA,race-ethnicity
2021,24,30325,NA,asian_other,NA,race-ethnicity
2021,24,30325,NA,hispanic,NA,race-ethnicity
2021,25,07000,2,all,343.9676670392983,race-ethnicity
2021,25,07000,2,white,292.4415116976605,race-ethnicity
2021,25,07000,2,black,696.9059777711025,race-ethnicity
2021,25,07000,2,asian_other,12.095554883580284,race-ethnicity
2021,25,07000,2,hispanic,117.93184780584693,race-ethnicity
2021,25,09000,1,all,1183.475995534053,race-ethnicity
2021,25,09000,1,white,592.7682276229993,race-ethnicity
2021,25,09000,1,black,2273.875694795351,race-ethnicity
2021,25,09000,1,asian_other,0,race-ethnicity
2021,25,09000,1,hispanic,1125.703564727955,race-ethnicity
2021,25,11000,1,all,329.5496155254486,race-ethnicity
2021,25,11000,1,white,120.48192771084338,race-ethnicity
2021,25,11000,1,black,902.1512838306732,race-ethnicity
2021,25,11000,1,asian_other,65.31678641410844,race-ethnicity
2021,25,11000,1,hispanic,123.30456226880395,race-ethnicity
2021,25,23000,1,all,1713.641488162345,race-ethnicity
2021,25,23000,1,white,1752.750326309901,race-ethnicity
2021,25,23000,1,black,7875.185735512629,race-ethnicity
2021,25,23000,1,asian_other,35.28581510232887,race-ethnicity
2021,25,23000,1,hispanic,1739.1304347826087,race-ethnicity
2021,25,34550,1,all,1084.9233071455292,race-ethnicity
2021,25,34550,1,white,1935.6759976176293,race-ethnicity
2021,25,34550,1,black,4101.5625,race-ethnicity
2021,25,34550,1,asian_other,14.65845793022574,race-ethnicity
2021,25,34550,1,hispanic,1080.4072304176188,race-ethnicity
2021,25,37000,1,all,1267.0378191591476,race-ethnicity
2021,25,37000,1,white,1670.1828410689168,race-ethnicity
2021,25,37000,1,black,2614.3790849673205,race-ethnicity
2021,25,37000,1,asian_other,245.96884394643345,race-ethnicity
2021,25,37000,1,hispanic,0,race-ethnicity
2021,25,37490,1,all,610.8515989938915,race-ethnicity
2021,25,37490,1,white,591.1330049261085,race-ethnicity
2021,25,37490,1,black,711.1597374179431,race-ethnicity
2021,25,37490,1,asian_other,19.06941266209001,race-ethnicity
2021,25,37490,1,hispanic,590.5826017557861,race-ethnicity
2021,25,45000,1,all,602.2368798394035,race-ethnicity
2021,25,45000,1,white,693.3911159263272,race-ethnicity
2021,25,45000,1,black,4800,race-ethnicity
2021,25,45000,1,asian_other,0,race-ethnicity
2021,25,45000,1,hispanic,381.87372708757636,race-ethnicity
2021,25,45560,1,all,282.6337276248299,race-ethnicity
2021,25,45560,1,white,169.98918250656777,race-ethnicity
2021,25,45560,1,black,3367.0033670033667,race-ethnicity
2021,25,45560,1,asian_other,107.71992818671454,race-ethnicity
2021,25,45560,1,hispanic,1059.322033898305,race-ethnicity
2021,25,55745,3,all,154.69233413544174,race-ethnicity
2021,25,55745,3,white,107.41138560687432,race-ethnicity
2021,25,55745,3,black,1915.7088122605362,race-ethnicity
2021,25,55745,3,asian_other,0,race-ethnicity
2021,25,55745,3,hispanic,947.8672985781991,race-ethnicity
2021,25,62535,1,all,140.35087719298244,race-ethnicity
2021,25,62535,1,white,105.3740779768177,race-ethnicity
2021,25,62535,1,black,709.2198581560284,race-ethnicity
2021,25,62535,1,asian_other,0,race-ethnicity
2021,25,62535,1,hispanic,412.0879120879121,race-ethnicity
2021,25,67000,1,all,757.2306991573673,race-ethnicity
2021,25,67000,1,white,966.6194097177472,race-ethnicity
2021,25,67000,1,black,1489.0282131661443,race-ethnicity
2021,25,67000,1,asian_other,16.730801405387318,race-ethnicity
2021,25,67000,1,hispanic,618.8895865100009,race-ethnicity
2021,25,82000,2,all,485.7219108620229,race-ethnicity
2021,25,82000,2,white,721.2080234392607,race-ethnicity
2021,25,82000,2,black,741.5858528237308,race-ethnicity
2021,25,82000,2,asian_other,0,race-ethnicity
2021,25,82000,2,hispanic,702.7406886858748,race-ethnicity
2021,26,03000,2,all,268.897520167314,race-ethnicity
2021,26,03000,2,white,161.51361329026304,race-ethnicity
2021,26,03000,2,black,2045.4545454545455,race-ethnicity
2021,26,03000,2,asian_other,52.083333333333336,race-ethnicity
2021,26,03000,2,hispanic,0,race-ethnicity
2021,26,21000,2,all,954.0055597675007,race-ethnicity
2021,26,21000,2,white,517.880887395899,race-ethnicity
2021,26,21000,2,black,24232.081911262798,race-ethnicity
2021,26,21000,2,asian_other,0,race-ethnicity
2021,26,21000,2,hispanic,308.1664098613251,race-ethnicity
2021,26,22000,1,all,368.6790397586828,race-ethnicity
2021,26,22000,1,white,181.34715025906735,race-ethnicity
2021,26,22000,1,black,441.3630434394153,race-ethnicity
2021,26,22000,1,asian_other,12.619888944977284,race-ethnicity
2021,26,22000,1,hispanic,0,race-ethnicity
2021,26,27440,1,all,450.32751091703057,race-ethnicity
2021,26,27440,1,white,405.824779183576,race-ethnicity
2021,26,27440,1,black,864.7313156269302,race-ethnicity
2021,26,27440,1,asian_other,65.78947368421052,race-ethnicity
2021,26,27440,1,hispanic,0,race-ethnicity
2021,26,29000,2,all,349.6925117569034,race-ethnicity
2021,26,29000,2,white,818.7772925764192,race-ethnicity
2021,26,29000,2,black,207.648382073023,race-ethnicity
2021,26,29000,2,asian_other,0,race-ethnicity
2021,26,29000,2,hispanic,0,race-ethnicity
2021,26,34000,2,all,207.78652668416447,race-ethnicity
2021,26,34000,2,white,67.59040216289286,race-ethnicity
2021,26,34000,2,black,680.2721088435374,race-ethnicity
2021,26,34000,2,asian_other,0,race-ethnicity
2021,26,34000,2,hispanic,0,race-ethnicity
2021,26,46000,1,all,706.8525427056745,race-ethnicity
2021,26,46000,1,white,123.33497779970399,race-ethnicity
2021,26,46000,1,black,1697.6998904709749,race-ethnicity
2021,26,46000,1,asian_other,40.32258064516129,race-ethnicity
2021,26,46000,1,hispanic,0,race-ethnicity
2021,26,49000,1,all,736.1398665746492,race-ethnicity
2021,26,49000,1,white,466.49703138252755,race-ethnicity
2021,26,49000,1,black,8288.770053475935,race-ethnicity
2021,26,49000,1,asian_other,0,race-ethnicity
2021,26,49000,1,hispanic,123.60939431396785,race-ethnicity
2021,26,69035,NA,all,NA,race-ethnicity
2021,26,69035,NA,white,NA,race-ethnicity
2021,26,69035,NA,black,NA,race-ethnicity
2021,26,69035,NA,asian_other,NA,race-ethnicity
2021,26,69035,NA,hispanic,NA,race-ethnicity
2021,26,74900,1,all,325.0883392226148,race-ethnicity
2021,26,74900,1,white,153.37423312883436,race-ethnicity
2021,26,74900,1,black,423.8998788857489,race-ethnicity
2021,26,74900,1,asian_other,0,race-ethnicity
2021,26,74900,1,hispanic,0,race-ethnicity
2021,26,76460,1,all,201.78241129981504,race-ethnicity
2021,26,76460,1,white,155.4001554001554,race-ethnicity
2021,26,76460,1,black,929.1521486643438,race-ethnicity
2021,26,76460,1,asian_other,0,race-ethnicity
2021,26,76460,1,hispanic,0,race-ethnicity
2021,26,80700,1,all,519.7505197505197,race-ethnicity
2021,26,80700,1,white,503.44956181241844,race-ethnicity
2021,26,80700,1,black,3780.718336483932,race-ethnicity
2021,26,80700,1,asian_other,53.648068669527895,race-ethnicity
2021,26,80700,1,hispanic,1123.5955056179776,race-ethnicity
2021,26,84000,1,all,980.3921568627451,race-ethnicity
2021,26,84000,1,white,561.2413337735226,race-ethnicity
2021,26,84000,1,black,2197.802197802198,race-ethnicity
2021,26,84000,1,asian_other,64.14368184733803,race-ethnicity
2021,26,84000,1,hispanic,298.06259314456037,race-ethnicity
2021,26,86000,1,all,1221.476510067114,race-ethnicity
2021,26,86000,1,white,961.3130128956624,race-ethnicity
2021,26,86000,1,black,2373.887240356083,race-ethnicity
2021,26,86000,1,asian_other,85.98452278589853,race-ethnicity
2021,26,86000,1,hispanic,143.67816091954023,race-ethnicity
2021,26,88940,1,all,1771.8832891246684,race-ethnicity
2021,26,88940,1,white,1363.9059102589445,race-ethnicity
2021,26,88940,1,black,9144.893111638954,race-ethnicity
2021,26,88940,1,asian_other,113.50737797956867,race-ethnicity
2021,26,88940,1,hispanic,909.5920617420066,race-ethnicity
2021,27,06616,1,all,3165.7576476167887,race-ethnicity
2021,27,06616,1,white,931.4140558848433,race-ethnicity
2021,27,06616,1,black,14614.830813534918,race-ethnicity
2021,27,06616,1,asian_other,560.1034037052995,race-ethnicity
2021,27,06616,1,hispanic,1682.5164594001462,race-ethnicity
2021,27,07966,1,all,4002.4014408645185,race-ethnicity
2021,27,07966,1,white,2018.2787509520183,race-ethnicity
2021,27,07966,1,black,8478.382930937674,race-ethnicity
2021,27,07966,1,asian_other,262.7430373095113,race-ethnicity
2021,27,07966,1,hispanic,768.3863885839737,race-ethnicity
2021,27,17000,1,all,410.01610777566265,race-ethnicity
2021,27,17000,1,white,124.75494564248798,race-ethnicity
2021,27,17000,1,black,4150.943396226415,race-ethnicity
2021,27,17000,1,asian_other,944.386149003148,race-ethnicity
2021,27,17000,1,hispanic,0,race-ethnicity
2021,27,43000,1,all,1227.0300563371973,race-ethnicity
2021,27,43000,1,white,243.88325072771613,race-ethnicity
2021,27,43000,1,black,2789.864346045559,race-ethnicity
2021,27,43000,1,asian_other,337.87350860521593,race-ethnicity
2021,27,43000,1,hispanic,0,race-ethnicity
2021,27,51730,1,all,256.31636763090444,race-ethnicity
2021,27,51730,1,white,344.40842787682334,race-ethnicity
2021,27,51730,1,black,688.0733944954129,race-ethnicity
2021,27,51730,1,asian_other,35.44842254519674,race-ethnicity
2021,27,51730,1,hispanic,0,race-ethnicity
2021,27,54880,1,all,1480.2501385260823,race-ethnicity
2021,27,54880,1,white,1104.1766682669227,race-ethnicity
2021,27,54880,1,black,4817.275747508306,race-ethnicity
2021,27,54880,1,asian_other,160.32064128256513,race-ethnicity
2021,27,54880,1,hispanic,0,race-ethnicity
2021,27,58000,1,all,664.8005598320503,race-ethnicity
2021,27,58000,1,white,97.29992702505473,race-ethnicity
2021,27,58000,1,black,2230.1762114537446,race-ethnicity
2021,27,58000,1,asian_other,224.5050683719981,race-ethnicity
2021,27,58000,1,hispanic,0,race-ethnicity
2021,27,71428,3,all,686.6864815004612,race-ethnicity
2021,27,71428,3,white,347.37299174989147,race-ethnicity
2021,27,71428,3,black,3986.332574031891,race-ethnicity
2021,27,71428,3,asian_other,203.04568527918784,race-ethnicity
2021,27,71428,3,hispanic,658.9785831960461,race-ethnicity
2021,28,36000,NA,all,NA,race-ethnicity
2021,28,36000,NA,white,NA,race-ethnicity
2021,28,36000,NA,black,NA,race-ethnicity
2021,28,36000,NA,asian_other,NA,race-ethnicity
2021,28,36000,NA,hispanic,NA,race-ethnicity
2021,29,15670,1,all,5134.788189987164,race-ethnicity
2021,29,15670,1,white,2880.995252905549,race-ethnicity
2021,29,15670,1,black,23673.79255740301,race-ethnicity
2021,29,15670,1,asian_other,101.21457489878543,race-ethnicity
2021,29,15670,1,hispanic,1649.4845360824743,race-ethnicity
2021,29,35000,1,all,3096.356774243241,race-ethnicity
2021,29,35000,1,white,3457.966764418377,race-ethnicity
2021,29,35000,1,black,5494.505494505494,race-ethnicity
2021,29,35000,1,asian_other,147.81966001478196,race-ethnicity
2021,29,35000,1,hispanic,1403.3499320959709,race-ethnicity
2021,29,38000,2,all,560.7663141089603,race-ethnicity
2021,29,38000,2,white,315.8278333400818,race-ethnicity
2021,29,38000,2,black,1306.8512647991201,race-ethnicity
2021,29,38000,2,asian_other,10.04419445560466,race-ethnicity
2021,29,38000,2,hispanic,157.69317413831945,race-ethnicity
2021,29,41348,1,all,294.8068637085192,race-ethnicity
2021,29,41348,1,white,189.98100189981002,race-ethnicity
2021,29,41348,1,black,1093.5601458080196,race-ethnicity
2021,29,41348,1,asian_other,63.21112515802782,race-ethnicity
2021,29,41348,1,hispanic,556.3282336578582,race-ethnicity
2021,29,54074,1,all,1376.268195853551,race-ethnicity
2021,29,54074,1,white,1097.6948408342482,race-ethnicity
2021,29,54074,1,black,8496.73202614379,race-ethnicity
2021,29,54074,1,asian_other,61.99628022318661,race-ethnicity
2021,29,54074,1,hispanic,1333.3333333333335,race-ethnicity
2021,29,65000,1,all,1854.0498506118774,race-ethnicity
2021,29,65000,1,white,348.5424588086185,race-ethnicity
2021,29,65000,1,black,2809.0623363017285,race-ethnicity
2021,29,65000,1,asian_other,0,race-ethnicity
2021,29,65000,1,hispanic,0,race-ethnicity
2021,29,70000,2,all,3091.931216931217,race-ethnicity
2021,29,70000,2,white,1892.313694888802,race-ethnicity
2021,29,70000,2,black,17513.134851138355,race-ethnicity
2021,29,70000,2,asian_other,78.55459544383346,race-ethnicity
2021,29,70000,2,hispanic,1869.1588785046727,race-ethnicity
2021,30,06550,1,all,4256.194945253972,race-ethnicity
2021,30,06550,1,white,3628.657086736276,race-ethnicity
2021,30,06550,1,black,12871.287128712871,race-ethnicity
2021,30,06550,1,asian_other,4181.338028169014,race-ethnicity
2021,30,06550,1,hispanic,2945.205479452055,race-ethnicity
2021,31,28000,1,all,3756.0148163533772,race-ethnicity
2021,31,28000,1,white,3139.29784824462,race-ethnicity
2021,31,28000,1,black,22314.04958677686,race-ethnicity
2021,31,28000,1,asian_other,1268.6567164179103,race-ethnicity
2021,31,28000,1,hispanic,3404.4715447154467,race-ethnicity
2021,31,37000,3,all,0,race-ethnicity
2021,31,37000,3,white,0,race-ethnicity
2021,31,37000,3,black,0,race-ethnicity
2021,31,37000,3,asian_other,0,race-ethnicity
2021,31,37000,3,hispanic,0,race-ethnicity
2021,32,31900,1,all,1227.031316769428,race-ethnicity
2021,32,31900,1,white,1264.5370981666752,race-ethnicity
2021,32,31900,1,black,6530.998580217701,race-ethnicity
2021,32,31900,1,asian_other,127.76054024457018,race-ethnicity
2021,32,31900,1,hispanic,1173.5029611756963,race-ethnicity
2021,32,40000,2,all,3189.376312354577,race-ethnicity
2021,32,40000,2,white,2924.7532522411034,race-ethnicity
2021,32,40000,2,black,15805.946791862285,race-ethnicity
2021,32,40000,2,asian_other,225.70321711302003,race-ethnicity
2021,32,40000,2,hispanic,1644.2406323538287,race-ethnicity
2021,32,51800,3,all,779.8909892148904,race-ethnicity
2021,32,51800,3,white,642.5640628628938,race-ethnicity
2021,32,51800,3,black,2175.446848541863,race-ethnicity
2021,32,51800,3,asian_other,7.650524060898172,race-ethnicity
2021,32,51800,3,hispanic,371.6634756166235,race-ethnicity
2021,32,60600,2,all,1645.2860924455304,race-ethnicity
2021,32,60600,2,white,2106.6846725185687,race-ethnicity
2021,32,60600,2,black,7989.347536617843,race-ethnicity
2021,32,60600,2,asian_other,100.06671114076052,race-ethnicity
