year,state,county,juv_arrest_rate_quality,subgroup,juv_arrest_rate,subgroup_type
2021,37,167,3,white,58.58230814294083,race-ethnicity
2021,37,167,3,black,1808.0667593880391,race-ethnicity
2021,37,167,3,asian_other,0,race-ethnicity
2021,37,167,3,hispanic,0,race-ethnicity
2021,37,169,3,all,23.88855264768212,race-ethnicity
2021,37,169,3,white,26.29071629832648,race-ethnicity
2021,37,169,3,black,0,race-ethnicity
2021,37,169,3,asian_other,0,race-ethnicity
2021,37,169,3,hispanic,39.87480841191046,race-ethnicity
2021,37,171,3,all,13.670539986329459,race-ethnicity
2021,37,171,3,white,16.32919660352711,race-ethnicity
2021,37,171,3,black,0,race-ethnicity
2021,37,171,3,asian_other,0,race-ethnicity
2021,37,171,3,hispanic,0,race-ethnicity
2021,37,173,1,all,651.0416666666667,race-ethnicity
2021,37,173,1,white,875.0000000000001,race-ethnicity
2021,37,173,NA,black,NA,race-ethnicity
2021,37,173,1,asian_other,421.34831460674155,race-ethnicity
2021,37,173,1,hispanic,0,race-ethnicity
2021,37,175,1,all,1513.8772077375945,race-ethnicity
2021,37,175,1,white,1310.6796116504854,race-ethnicity
2021,37,175,1,black,4255.31914893617,race-ethnicity
2021,37,175,1,asian_other,0,race-ethnicity
2021,37,175,1,hispanic,2325.5813953488373,race-ethnicity
2021,37,177,3,all,0,race-ethnicity
2021,37,177,3,white,0,race-ethnicity
2021,37,177,3,black,0,race-ethnicity
2021,37,177,3,asian_other,0,race-ethnicity
2021,37,177,NA,hispanic,NA,race-ethnicity
2021,37,179,1,all,590.7958988130607,race-ethnicity
2021,37,179,1,white,447.28380923331133,race-ethnicity
2021,37,179,1,black,2444.925995601795,race-ethnicity
2021,37,179,1,asian_other,59.594755661501786,race-ethnicity
2021,37,179,1,hispanic,504.74992791723054,race-ethnicity
2021,37,181,1,all,857.6329331046312,race-ethnicity
2021,37,181,1,white,61.19951040391676,race-ethnicity
2021,37,181,1,black,1787.8911011783828,race-ethnicity
2021,37,181,1,asian_other,0,race-ethnicity
2021,37,181,1,hispanic,0,race-ethnicity
2021,37,183,2,all,350.7150927162744,race-ethnicity
2021,37,183,2,white,337.7311381729159,race-ethnicity
2021,37,183,2,black,726.3240818808839,race-ethnicity
2021,37,183,2,asian_other,9.805550155329659,race-ethnicity
2021,37,183,2,hispanic,229.54211326107801,race-ethnicity
2021,37,185,3,all,61.05006105006105,race-ethnicity
2021,37,185,3,white,0,race-ethnicity
2021,37,185,3,black,117.096018735363,race-ethnicity
2021,37,185,3,asian_other,0,race-ethnicity
2021,37,185,3,hispanic,0,race-ethnicity
2021,37,187,3,all,65.96306068601582,race-ethnicity
2021,37,187,3,white,0,race-ethnicity
2021,37,187,3,black,114.8105625717566,race-ethnicity
2021,37,187,3,asian_other,0,race-ethnicity
2021,37,187,3,hispanic,0,race-ethnicity
2021,37,189,2,all,31.78639542275906,race-ethnicity
2021,37,189,2,white,35.149384885764505,race-ethnicity
2021,37,189,2,black,0,race-ethnicity
2021,37,189,2,asian_other,0,race-ethnicity
2021,37,189,2,hispanic,0,race-ethnicity
2021,37,191,2,all,255.88921502220217,race-ethnicity
2021,37,191,2,white,137.81697905181917,race-ethnicity
2021,37,191,2,black,679.3093688083782,race-ethnicity
2021,37,191,2,asian_other,0,race-ethnicity
2021,37,191,2,hispanic,35.612535612535616,race-ethnicity
2021,37,193,2,all,296.91211401425176,race-ethnicity
2021,37,193,2,white,254.92861998640382,race-ethnicity
2021,37,193,2,black,2061.855670103093,race-ethnicity
2021,37,193,2,asian_other,0,race-ethnicity
2021,37,193,2,hispanic,563.063063063063,race-ethnicity
2021,37,195,3,all,1539.4990647105367,race-ethnicity
2021,37,195,3,white,487.54062838569877,race-ethnicity
2021,37,195,3,black,3440.5067488782624,race-ethnicity
2021,37,195,3,asian_other,0,race-ethnicity
2021,37,195,3,hispanic,299.7601918465228,race-ethnicity
2021,37,197,3,all,147.34774066797644,race-ethnicity
2021,37,197,3,white,152.34613040828762,race-ethnicity
2021,37,197,3,black,0,race-ethnicity
2021,37,197,3,asian_other,163.66612111292963,race-ethnicity
2021,37,197,3,hispanic,117.6470588235294,race-ethnicity
2021,37,199,1,all,61.766522544780734,race-ethnicity
2021,37,199,1,white,70.12622720897616,race-ethnicity
2021,37,199,NA,black,NA,race-ethnicity
2021,37,199,1,asian_other,0,race-ethnicity
2021,37,199,1,hispanic,0,race-ethnicity
2021,38,001,1,all,0,race-ethnicity
2021,38,001,1,white,0,race-ethnicity
2021,38,001,NA,black,NA,race-ethnicity
2021,38,001,NA,asian_other,NA,race-ethnicity
2021,38,001,NA,hispanic,NA,race-ethnicity
2021,38,003,1,all,4389.312977099236,race-ethnicity
2021,38,003,1,white,4940.923737916219,race-ethnicity
2021,38,003,1,black,0,race-ethnicity
2021,38,003,1,asian_other,0,race-ethnicity
2021,38,003,1,hispanic,0,race-ethnicity
2021,38,005,1,all,207.4688796680498,race-ethnicity
2021,38,005,1,white,0,race-ethnicity
2021,38,005,NA,black,NA,race-ethnicity
2021,38,005,1,asian_other,249.68789013732834,race-ethnicity
2021,38,005,1,hispanic,0,race-ethnicity
2021,38,007,3,all,0,race-ethnicity
2021,38,007,3,white,0,race-ethnicity
2021,38,007,NA,black,NA,race-ethnicity
2021,38,007,NA,asian_other,NA,race-ethnicity
2021,38,007,NA,hispanic,NA,race-ethnicity
2021,38,009,3,all,567.3758865248227,race-ethnicity
2021,38,009,3,white,329.48929159802304,race-ethnicity
2021,38,009,NA,black,NA,race-ethnicity
2021,38,009,3,asian_other,2040.816326530612,race-ethnicity
2021,38,009,NA,hispanic,NA,race-ethnicity
2021,38,011,3,all,0,race-ethnicity
2021,38,011,3,white,0,race-ethnicity
2021,38,011,NA,black,NA,race-ethnicity
2021,38,011,NA,asian_other,NA,race-ethnicity
2021,38,011,NA,hispanic,NA,race-ethnicity
2021,38,013,1,all,623.0529595015577,race-ethnicity
2021,38,013,1,white,682.5938566552901,race-ethnicity
2021,38,013,NA,black,NA,race-ethnicity
2021,38,013,NA,asian_other,NA,race-ethnicity
2021,38,013,NA,hispanic,NA,race-ethnicity
2021,38,015,2,all,7489.280609814197,race-ethnicity
2021,38,015,2,white,6392.968938117023,race-ethnicity
2021,38,015,2,black,30150.753768844217,race-ethnicity
2021,38,015,2,asian_other,9698.492462311557,race-ethnicity
2021,38,015,2,hispanic,4324.324324324324,race-ethnicity
2021,38,017,2,all,5290.761339404069,race-ethnicity
2021,38,017,2,white,3595.9025079477215,race-ethnicity
2021,38,017,2,black,20151.82884748102,race-ethnicity
2021,38,017,2,asian_other,5437.8935317687465,race-ethnicity
2021,38,017,2,hispanic,0,race-ethnicity
2021,38,019,3,all,0,race-ethnicity
2021,38,019,3,white,0,race-ethnicity
2021,38,019,NA,black,NA,race-ethnicity
2021,38,019,NA,asian_other,NA,race-ethnicity
2021,38,019,NA,hispanic,NA,race-ethnicity
2021,38,021,1,all,345.42314335060445,race-ethnicity
2021,38,021,1,white,187.96992481203006,race-ethnicity
2021,38,021,NA,black,NA,race-ethnicity
2021,38,021,1,asian_other,0,race-ethnicity
2021,38,021,1,hispanic,0,race-ethnicity
2021,38,023,3,all,632.9113924050632,race-ethnicity
2021,38,023,3,white,819.672131147541,race-ethnicity
2021,38,023,NA,black,NA,race-ethnicity
2021,38,023,NA,asian_other,NA,race-ethnicity
2021,38,023,NA,hispanic,NA,race-ethnicity
2021,38,025,1,all,1415.0943396226417,race-ethnicity
2021,38,025,1,white,898.2035928143712,race-ethnicity
2021,38,025,NA,black,NA,race-ethnicity
2021,38,025,1,asian_other,1111.111111111111,race-ethnicity
2021,38,025,1,hispanic,0,race-ethnicity
2021,38,027,3,all,1327.433628318584,race-ethnicity
2021,38,027,3,white,1069.51871657754,race-ethnicity
2021,38,027,NA,black,NA,race-ethnicity
2021,38,027,3,asian_other,0,race-ethnicity
2021,38,027,NA,hispanic,NA,race-ethnicity
2021,38,029,3,all,784.313725490196,race-ethnicity
2021,38,029,3,white,784.313725490196,race-ethnicity
2021,38,029,NA,black,NA,race-ethnicity
2021,38,029,NA,asian_other,NA,race-ethnicity
2021,38,029,NA,hispanic,NA,race-ethnicity
2021,38,031,1,all,313.4796238244514,race-ethnicity
2021,38,031,1,white,350.87719298245617,race-ethnicity
2021,38,031,NA,black,NA,race-ethnicity
2021,38,031,1,asian_other,0,race-ethnicity
2021,38,031,NA,hispanic,NA,race-ethnicity
2021,38,033,1,all,15972.22222222222,race-ethnicity
2021,38,033,1,white,12121.212121212122,race-ethnicity
2021,38,033,NA,black,NA,race-ethnicity
2021,38,033,NA,asian_other,NA,race-ethnicity
2021,38,033,NA,hispanic,NA,race-ethnicity
2021,38,035,2,all,5990.43919928294,race-ethnicity
2021,38,035,2,white,4907.5122687806725,race-ethnicity
2021,38,035,2,black,22897.196261682242,race-ethnicity
2021,38,035,2,asian_other,6683.587140439932,race-ethnicity
2021,38,035,2,hispanic,11546.39175257732,race-ethnicity
2021,38,037,3,all,0,race-ethnicity
2021,38,037,3,white,0,race-ethnicity
2021,38,037,NA,black,NA,race-ethnicity
2021,38,037,NA,asian_other,NA,race-ethnicity
2021,38,037,NA,hispanic,NA,race-ethnicity
2021,38,039,3,all,0,race-ethnicity
2021,38,039,3,white,0,race-ethnicity
2021,38,039,NA,black,NA,race-ethnicity
2021,38,039,NA,asian_other,NA,race-ethnicity
2021,38,039,NA,hispanic,NA,race-ethnicity
2021,38,041,1,all,606.060606060606,race-ethnicity
2021,38,041,1,white,719.4244604316547,race-ethnicity
2021,38,041,NA,black,NA,race-ethnicity
2021,38,041,NA,asian_other,NA,race-ethnicity
2021,38,041,NA,hispanic,NA,race-ethnicity
2021,38,043,1,all,0,race-ethnicity
2021,38,043,1,white,0,race-ethnicity
2021,38,043,NA,black,NA,race-ethnicity
2021,38,043,1,asian_other,0,race-ethnicity
2021,38,043,NA,hispanic,NA,race-ethnicity
2021,38,045,3,all,2427.1844660194174,race-ethnicity
2021,38,045,3,white,2512.562814070352,race-ethnicity
2021,38,045,NA,black,NA,race-ethnicity
2021,38,045,NA,asian_other,NA,race-ethnicity
2021,38,045,NA,hispanic,NA,race-ethnicity
2021,38,047,3,all,1020.408163265306,race-ethnicity
2021,38,047,3,white,1058.2010582010582,race-ethnicity
2021,38,047,NA,black,NA,race-ethnicity
2021,38,047,NA,asian_other,NA,race-ethnicity
2021,38,047,NA,hispanic,NA,race-ethnicity
2021,38,049,3,all,2767.5276752767527,race-ethnicity
2021,38,049,3,white,2191.235059760956,race-ethnicity
2021,38,049,NA,black,NA,race-ethnicity
2021,38,049,3,asian_other,10000,race-ethnicity
2021,38,049,NA,hispanic,NA,race-ethnicity
2021,38,051,3,all,2822.5806451612902,race-ethnicity
2021,38,051,3,white,2845.528455284553,race-ethnicity
2021,38,051,NA,black,NA,race-ethnicity
2021,38,051,NA,asian_other,NA,race-ethnicity
2021,38,051,NA,hispanic,NA,race-ethnicity
2021,38,053,3,all,1409.2446448703495,race-ethnicity
2021,38,053,3,white,1768.6072218128224,race-ethnicity
2021,38,053,3,black,2127.659574468085,race-ethnicity
2021,38,053,3,asian_other,0,race-ethnicity
2021,38,053,3,hispanic,11764.70588235294,race-ethnicity
2021,38,055,1,all,4260.089686098655,race-ethnicity
2021,38,055,1,white,3468.2080924855486,race-ethnicity
2021,38,055,NA,black,NA,race-ethnicity
2021,38,055,1,asian_other,3045.6852791878173,race-ethnicity
2021,38,055,1,hispanic,0,race-ethnicity
2021,38,057,3,all,2307.6923076923076,race-ethnicity
2021,38,057,3,white,2328.2887077997675,race-ethnicity
2021,38,057,NA,black,NA,race-ethnicity
2021,38,057,3,asian_other,1960.7843137254902,race-ethnicity
2021,38,057,3,hispanic,2000,race-ethnicity
2021,38,059,3,all,8203.368683718028,race-ethnicity
2021,38,059,3,white,5873.493975903614,race-ethnicity
2021,38,059,3,black,11034.48275862069,race-ethnicity
2021,38,059,3,asian_other,15308.641975308643,race-ethnicity
2021,38,059,3,hispanic,10869.565217391304,race-ethnicity
2021,38,061,2,all,805.7296329453895,race-ethnicity
2021,38,061,2,white,171.52658662092625,race-ethnicity
2021,38,061,NA,black,NA,race-ethnicity
2021,38,061,2,asian_other,1498.1273408239701,race-ethnicity
2021,38,061,2,hispanic,724.6376811594203,race-ethnicity
2021,38,063,1,all,0,race-ethnicity
2021,38,063,1,white,0,race-ethnicity
2021,38,063,NA,black,NA,race-ethnicity
2021,38,063,1,asian_other,0,race-ethnicity
2021,38,063,NA,hispanic,NA,race-ethnicity
2021,38,065,1,all,0,race-ethnicity
2021,38,065,1,white,0,race-ethnicity
2021,38,065,NA,black,NA,race-ethnicity
2021,38,065,NA,asian_other,NA,race-ethnicity
2021,38,065,NA,hispanic,NA,race-ethnicity
2021,38,067,1,all,732.0644216691069,race-ethnicity
2021,38,067,1,white,814.3322475570033,race-ethnicity
2021,38,067,NA,black,NA,race-ethnicity
2021,38,067,1,asian_other,0,race-ethnicity
2021,38,067,NA,hispanic,NA,race-ethnicity
2021,38,069,1,all,1418.4397163120568,race-ethnicity
2021,38,069,1,white,767.2634271099745,race-ethnicity
2021,38,069,NA,black,NA,race-ethnicity
2021,38,069,1,asian_other,0,race-ethnicity
2021,38,069,NA,hispanic,NA,race-ethnicity
2021,38,071,1,all,19073.869900771777,race-ethnicity
2021,38,071,1,white,4958.677685950413,race-ethnicity
2021,38,071,NA,black,NA,race-ethnicity
2021,38,071,1,asian_other,71111.11111111111,race-ethnicity
2021,38,071,NA,hispanic,NA,race-ethnicity
2021,38,073,3,all,693.2409012131716,race-ethnicity
2021,38,073,3,white,529.1005291005291,race-ethnicity
2021,38,073,NA,black,NA,race-ethnicity
2021,38,073,NA,asian_other,NA,race-ethnicity
2021,38,073,NA,hispanic,NA,race-ethnicity
2021,38,075,3,all,0,race-ethnicity
2021,38,075,3,white,0,race-ethnicity
2021,38,075,NA,black,NA,race-ethnicity
2021,38,075,NA,asian_other,NA,race-ethnicity
2021,38,075,3,hispanic,0,race-ethnicity
2021,38,077,1,all,3960.964408725603,race-ethnicity
2021,38,077,1,white,3753.5410764872527,race-ethnicity
2021,38,077,NA,black,NA,race-ethnicity
2021,38,077,1,asian_other,3333.3333333333335,race-ethnicity
2021,38,077,1,hispanic,6878.3068783068775,race-ethnicity
2021,38,079,2,all,378.25059101654847,race-ethnicity
2021,38,079,2,white,0,race-ethnicity
2021,38,079,NA,black,NA,race-ethnicity
2021,38,079,2,asian_other,417.31872717788207,race-ethnicity
2021,38,079,2,hispanic,0,race-ethnicity
2021,38,081,3,all,563.3802816901409,race-ethnicity
2021,38,081,3,white,315.45741324921136,race-ethnicity
2021,38,081,NA,black,NA,race-ethnicity
2021,38,081,3,asian_other,0,race-ethnicity
2021,38,081,NA,hispanic,NA,race-ethnicity
2021,38,083,1,all,0,race-ethnicity
2021,38,083,1,white,0,race-ethnicity
2021,38,083,NA,black,NA,race-ethnicity
2021,38,083,NA,asian_other,NA,race-ethnicity
2021,38,083,NA,hispanic,NA,race-ethnicity
2021,38,085,1,all,1566.5796344647517,race-ethnicity
2021,38,085,1,white,0,race-ethnicity
2021,38,085,NA,black,NA,race-ethnicity
2021,38,085,1,asian_other,1652.892561983471,race-ethnicity
2021,38,085,NA,hispanic,NA,race-ethnicity
2021,38,087,1,all,0,race-ethnicity
2021,38,087,1,white,0,race-ethnicity
2021,38,087,NA,black,NA,race-ethnicity
2021,38,087,NA,asian_other,NA,race-ethnicity
2021,38,087,NA,hispanic,NA,race-ethnicity
2021,38,089,3,all,6072.758521913492,race-ethnicity
2021,38,089,3,white,6445.047489823609,race-ethnicity
2021,38,089,3,black,28571.42857142857,race-ethnicity
2021,38,089,3,asian_other,1232.0328542094455,race-ethnicity
2021,38,089,3,hispanic,0,race-ethnicity
2021,38,091,1,all,0,race-ethnicity
2021,38,091,1,white,0,race-ethnicity
2021,38,091,NA,black,NA,race-ethnicity
2021,38,091,1,asian_other,0,race-ethnicity
2021,38,091,NA,hispanic,NA,race-ethnicity
2021,38,093,1,all,12320,race-ethnicity
2021,38,093,1,white,12190.812720848056,race-ethnicity
2021,38,093,1,black,57142.85714285714,race-ethnicity
2021,38,093,1,asian_other,2112.676056338028,race-ethnicity
2021,38,093,NA,hispanic,NA,race-ethnicity
2021,38,095,3,all,0,race-ethnicity
2021,38,095,3,white,0,race-ethnicity
2021,38,095,NA,black,NA,race-ethnicity
2021,38,095,3,asian_other,0,race-ethnicity
2021,38,095,NA,hispanic,NA,race-ethnicity
2021,38,097,3,all,119.18951132300357,race-ethnicity
2021,38,097,3,white,130.54830287206266,race-ethnicity
2021,38,097,NA,black,NA,race-ethnicity
2021,38,097,3,asian_other,0,race-ethnicity
2021,38,097,3,hispanic,0,race-ethnicity
2021,38,099,1,all,5070.118662351672,race-ethnicity
2021,38,099,1,white,4698.795180722892,race-ethnicity
2021,38,099,NA,black,NA,race-ethnicity
2021,38,099,1,asian_other,6493.506493506493,race-ethnicity
2021,38,099,1,hispanic,24528.301886792455,race-ethnicity
2021,38,101,1,all,4254.087686297207,race-ethnicity
2021,38,101,1,white,3693.5953420669575,race-ethnicity
2021,38,101,1,black,17156.86274509804,race-ethnicity
2021,38,101,1,asian_other,4541.701073492981,race-ethnicity
2021,38,101,1,hispanic,0,race-ethnicity
2021,38,103,3,all,0,race-ethnicity
2021,38,103,3,white,0,race-ethnicity
2021,38,103,NA,black,NA,race-ethnicity
2021,38,103,NA,asian_other,NA,race-ethnicity
2021,38,103,NA,hispanic,NA,race-ethnicity
2021,38,105,1,all,6247.269550021844,race-ethnicity
2021,38,105,1,white,6260.527793374508,race-ethnicity
2021,38,105,1,black,18064.516129032258,race-ethnicity
2021,38,105,1,asian_other,3716.6085946573753,race-ethnicity
2021,38,105,1,hispanic,5836.575875486382,race-ethnicity
2021,39,001,3,all,0,race-ethnicity
2021,39,001,3,white,0,race-ethnicity
2021,39,001,NA,black,NA,race-ethnicity
2021,39,001,3,asian_other,0,race-ethnicity
2021,39,001,3,hispanic,0,race-ethnicity
2021,39,003,2,all,834.2022940563087,race-ethnicity
2021,39,003,2,white,520.3921094033644,race-ethnicity
2021,39,003,2,black,3363.0748112560054,race-ethnicity
2021,39,003,2,asian_other,111.85682326621924,race-ethnicity
2021,39,003,2,hispanic,0,race-ethnicity
2021,39,005,3,all,818.9191185551343,race-ethnicity
2021,39,005,3,white,861.5277756500875,race-ethnicity
2021,39,005,NA,black,NA,race-ethnicity
2021,39,005,3,asian_other,267.379679144385,race-ethnicity
2021,39,005,3,hispanic,0,race-ethnicity
2021,39,007,3,all,365.4900452053477,race-ethnicity
2021,39,007,3,white,326.86859882327303,race-ethnicity
2021,39,007,3,black,2500,race-ethnicity
2021,39,007,3,asian_other,0,race-ethnicity
2021,39,007,3,hispanic,0,race-ethnicity
2021,39,009,3,all,920.5208801077683,race-ethnicity
2021,39,009,3,white,840.5438813349814,race-ethnicity
2021,39,009,3,black,680.2721088435374,race-ethnicity
2021,39,009,3,asian_other,0,race-ethnicity
2021,39,009,3,hispanic,0,race-ethnicity
2021,39,011,3,all,282.11397404551434,race-ethnicity
2021,39,011,3,white,278.3300198807157,race-ethnicity
2021,39,011,3,black,0,race-ethnicity
2021,39,011,3,asian_other,0,race-ethnicity
2021,39,011,3,hispanic,0,race-ethnicity
2021,39,013,3,all,1303.5082072738976,race-ethnicity
2021,39,013,3,white,965.929048120829,race-ethnicity
2021,39,013,3,black,4487.179487179487,race-ethnicity
2021,39,013,3,asian_other,0,race-ethnicity
2021,39,013,3,hispanic,0,race-ethnicity
2021,39,015,3,all,99.08838684106222,race-ethnicity
2021,39,015,3,white,102.35414534288638,race-ethnicity
2021,39,015,NA,black,NA,race-ethnicity
2021,39,015,3,asian_other,0,race-ethnicity
2021,39,015,3,hispanic,0,race-ethnicity
2021,39,017,3,all,520.1844567821485,race-ethnicity
2021,39,017,3,white,404.483077905255,race-ethnicity
2021,39,017,3,black,1851.1954886925641,race-ethnicity
2021,39,017,3,asian_other,76.38252367858233,race-ethnicity
2021,39,017,3,hispanic,0,race-ethnicity
2021,39,019,3,all,122.54901960784314,race-ethnicity
2021,39,019,3,white,127.7139208173691,race-ethnicity
2021,39,019,NA,black,NA,race-ethnicity
2021,39,019,3,asian_other,0,race-ethnicity
2021,39,019,NA,hispanic,NA,race-ethnicity
2021,39,021,1,all,3893.6170212765956,race-ethnicity
2021,39,021,1,white,3405.142460041696,race-ethnicity
2021,39,021,1,black,44444.444444444445,race-ethnicity
2021,39,021,1,asian_other,625,race-ethnicity
2021,39,021,1,hispanic,1307.1895424836603,race-ethnicity
2021,39,023,2,all,582.9903978052126,race-ethnicity
2021,39,023,2,white,307.9901443153819,race-ethnicity
2021,39,023,2,black,2597.4025974025976,race-ethnicity
2021,39,023,2,asian_other,52.43838489774515,race-ethnicity
2021,39,023,2,hispanic,0,race-ethnicity
2021,39,025,3,all,1548.6478185579153,race-ethnicity
2021,39,025,3,white,1384.2649470852746,race-ethnicity
2021,39,025,3,black,13880.403410574716,race-ethnicity
2021,39,025,3,asian_other,82.03445447087778,race-ethnicity
2021,39,025,3,hispanic,0,race-ethnicity
2021,39,027,1,all,200.13342228152104,race-ethnicity
2021,39,027,1,white,96.33911368015414,race-ethnicity
2021,39,027,1,black,5797.101449275362,race-ethnicity
2021,39,027,1,asian_other,0,race-ethnicity
2021,39,027,1,hispanic,0,race-ethnicity
2021,39,029,3,all,467.0494801797846,race-ethnicity
2021,39,029,3,white,471.3591509783845,race-ethnicity
2021,39,029,3,black,1843.3904824647623,race-ethnicity
2021,39,029,3,asian_other,0,race-ethnicity
2021,39,029,3,hispanic,0,race-ethnicity
2021,39,031,3,all,308.4832904884319,race-ethnicity
2021,39,031,3,white,213.7894174238375,race-ethnicity
2021,39,031,3,black,7894.736842105262,race-ethnicity
2021,39,031,3,asian_other,0,race-ethnicity
2021,39,031,NA,hispanic,NA,race-ethnicity
2021,39,033,3,all,236.85457129322597,race-ethnicity
2021,39,033,3,white,152.12981744421907,race-ethnicity
2021,39,033,NA,black,NA,race-ethnicity
2021,39,033,3,asian_other,0,race-ethnicity
2021,39,033,3,hispanic,0,race-ethnicity
2021,39,035,2,all,493.21218774834705,race-ethnicity
2021,39,035,2,white,359.92123696697763,race-ethnicity
2021,39,035,2,black,871.4388316973906,race-ethnicity
2021,39,035,2,asian_other,10.91167003109826,race-ethnicity
2021,39,035,2,hispanic,8.504847763225039,race-ethnicity
2021,39,037,3,all,116.88094840540991,race-ethnicity
2021,39,037,3,white,105.83877227024166,race-ethnicity
2021,39,037,3,black,0,race-ethnicity
2021,39,037,3,asian_other,0,race-ethnicity
2021,39,037,3,hispanic,0,race-ethnicity
2021,39,039,3,all,4615.756404059932,race-ethnicity
2021,39,039,3,white,4978.9029535864975,race-ethnicity
2021,39,039,NA,black,NA,race-ethnicity
2021,39,039,3,asian_other,0,race-ethnicity
2021,39,039,3,hispanic,0,race-ethnicity
2021,39,041,2,all,635.4711245677275,race-ethnicity
2021,39,041,2,white,333.6157875773858,race-ethnicity
2021,39,041,2,black,7677.926734695991,race-ethnicity
2021,39,041,2,asian_other,35.3503641907343,race-ethnicity
2021,39,041,2,hispanic,0,race-ethnicity
2021,39,043,3,all,1290.638614453003,race-ethnicity
2021,39,043,3,white,672.3960565975535,race-ethnicity
2021,39,043,3,black,8407.079646017699,race-ethnicity
2021,39,043,3,asian_other,0,race-ethnicity
2021,39,043,3,hispanic,0,race-ethnicity
2021,39,045,2,all,494.94824116330676,race-ethnicity
2021,39,045,2,white,164.42673580470475,race-ethnicity
2021,39,045,2,black,3426.480057283271,race-ethnicity
2021,39,045,2,asian_other,40.335467637522434,race-ethnicity
2021,39,045,2,hispanic,19.84017295799354,race-ethnicity
2021,39,047,3,all,2146.4275213172596,race-ethnicity
2021,39,047,3,white,2209.76253298153,race-ethnicity
2021,39,047,3,black,6818.181818181818,race-ethnicity
2021,39,047,3,asian_other,0,race-ethnicity
2021,39,047,3,hispanic,0,race-ethnicity
2021,39,049,2,all,1019.041213104929,race-ethnicity
2021,39,049,2,white,710.2968925728281,race-ethnicity
2021,39,049,2,black,2086.2670389596856,race-ethnicity
2021,39,049,2,asian_other,72.62219331871587,race-ethnicity
2021,39,049,2,hispanic,7.111047037486738,race-ethnicity
2021,39,051,3,all,195.8667834492546,race-ethnicity
2021,39,051,3,white,201.31166821670786,race-ethnicity
2021,39,051,NA,black,NA,race-ethnicity
2021,39,051,3,asian_other,0,race-ethnicity
2021,39,051,3,hispanic,0,race-ethnicity
2021,39,053,3,all,530.4101838755304,race-ethnicity
2021,39,053,3,white,382.84839203675347,race-ethnicity
2021,39,053,3,black,0,race-ethnicity
2021,39,053,3,asian_other,0,race-ethnicity
2021,39,053,3,hispanic,0,race-ethnicity
2021,39,055,3,all,273.68235190253375,race-ethnicity
2021,39,055,3,white,265.45316647705727,race-ethnicity
2021,39,055,3,black,2597.4025974025976,race-ethnicity
2021,39,055,3,asian_other,0,race-ethnicity
2021,39,055,3,hispanic,0,race-ethnicity
2021,39,057,3,all,1409.00940982324,race-ethnicity
2021,39,057,3,white,1279.3196703339818,race-ethnicity
2021,39,057,3,black,6065.549751928405,race-ethnicity
2021,39,057,3,asian_other,77.10100231303007,race-ethnicity
2021,39,057,3,hispanic,0,race-ethnicity
2021,39,059,3,all,166.03415559772296,race-ethnicity
2021,39,059,3,white,161.37708445400753,race-ethnicity
2021,39,059,3,black,0,race-ethnicity
2021,39,059,3,asian_other,0,race-ethnicity
2021,39,059,3,hispanic,0,race-ethnicity
2021,39,061,2,all,1420.8960789271898,race-ethnicity
2021,39,061,2,white,610.0429339178039,race-ethnicity
2021,39,061,2,black,3244.3220823652996,race-ethnicity
2021,39,061,2,asian_other,121.63173652694611,race-ethnicity
2021,39,061,2,hispanic,175.6440281030445,race-ethnicity
2021,39,063,3,all,726.1268666940676,race-ethnicity
2021,39,063,3,white,627.3338312173264,race-ethnicity
2021,39,063,3,black,8035.714285714286,race-ethnicity
2021,39,063,3,asian_other,0,race-ethnicity
2021,39,063,3,hispanic,0,race-ethnicity
2021,39,065,2,all,134.22818791946307,race-ethnicity
2021,39,065,2,white,105.59662090813093,race-ethnicity
2021,39,065,NA,black,NA,race-ethnicity
2021,39,065,2,asian_other,0,race-ethnicity
2021,39,065,2,hispanic,0,race-ethnicity
2021,39,067,3,all,1026.694045174538,race-ethnicity
2021,39,067,3,white,839.1608391608391,race-ethnicity
2021,39,067,NA,black,NA,race-ethnicity
2021,39,067,3,asian_other,0,race-ethnicity
2021,39,067,NA,hispanic,NA,race-ethnicity
2021,39,069,3,all,1856.1484918793503,race-ethnicity
2021,39,069,3,white,2058.252427184466,race-ethnicity
2021,39,069,NA,black,NA,race-ethnicity
2021,39,069,3,asian_other,0,race-ethnicity
2021,39,069,3,hispanic,0,race-ethnicity
2021,39,071,3,all,476.38773819386915,race-ethnicity
2021,39,071,3,white,379.80339588918673,race-ethnicity
2021,39,071,3,black,1600,race-ethnicity
2021,39,071,3,asian_other,0,race-ethnicity
2021,39,071,3,hispanic,0,race-ethnicity
2021,39,073,3,all,264.3754130865829,race-ethnicity
2021,39,073,3,white,175.43859649122808,race-ethnicity
2021,39,073,NA,black,NA,race-ethnicity
2021,39,073,3,asian_other,0,race-ethnicity
2021,39,073,NA,hispanic,NA,race-ethnicity
2021,39,075,3,all,58.33084862179338,race-ethnicity
2021,39,075,3,white,60.356895299030654,race-ethnicity
2021,39,075,NA,black,NA,race-ethnicity
2021,39,075,3,asian_other,0,race-ethnicity
2021,39,075,3,hispanic,0,race-ethnicity
2021,39,077,3,all,344.25265150814687,race-ethnicity
2021,39,077,3,white,334.269772566266,race-ethnicity
2021,39,077,3,black,4444.444444444444,race-ethnicity
2021,39,077,3,asian_other,0,race-ethnicity
