year,state,county,total_people,crime_violent_rate,crime_property_rate,crime_rate_quality,agencies_reporting,core_reporting
2021,30,065,4813,955.7448576771245,1454.3943486391024,3,0.5,NA
2021,30,067,17072,1276.9447047797562,2384.020618556701,1,1,NA
2021,30,069,434,691.2442396313364,0,1,1,NA
2021,30,071,4233,1464.682258445547,1700.9213323883769,3,0.5,NA
2021,30,073,5974,669.5681285570806,1155.0050217609642,3,0.6666666666666666,NA
2021,30,075,1759,56.850483229107446,56.850483229107446,1,1,NA
2021,30,077,6955,1236.5204888569374,1164.6297627606039,1,1,NA
2021,30,079,1227,651.9967400162999,162.99918500407497,1,1,NA
2021,30,081,43790,438.45626855446454,1105.275176981046,3,0.75,NA
2021,30,083,11375,1134.065934065934,1389.010989010989,3,0.6666666666666666,NA
2021,30,085,10884,2379.6398382947445,1341.4185961043734,3,0.6,NA
2021,30,087,8464,980.6238185255198,389.88657844990547,1,1,NA
2021,30,089,12298,463.4899983737193,796.8775410635875,3,0.75,NA
2021,30,091,3522,1959.1141396933563,2072.685973878478,3,0.5,NA
2021,30,093,35017,1022.3605677242483,6468.286832110118,1,1,NA
2021,30,095,8916,852.4001794526695,2063.705697622252,1,1,NA
2021,30,097,3690,1056.910569105691,1626.0162601626018,1,1,NA
2021,30,099,6173,826.1785193584966,2348.9389275878825,3,0.5,NA
2021,30,101,5013,997.4067424695791,3111.9090365050865,3,0.5,NA
2021,30,103,693,NA,NA,NA,0,NA
2021,30,105,7553,1218.0590493843506,1072.4215543492653,3,0.6666666666666666,NA
2021,30,107,2082,432.27665706051874,336.21517771373675,1,1,NA
2021,30,109,1018,NA,NA,NA,0,NA
2021,30,111,163593,1829.5403837572512,5933.01669386832,1,1,1
2021,31,001,31284,1547.1167369901548,3046.28564122235,1,1,NA
2021,31,003,6310,31.695721077654518,158.4786053882726,3,0.25,NA
2021,31,005,472,NA,NA,NA,0,NA
2021,31,007,605,330.5785123966942,991.7355371900827,1,1,NA
2021,31,009,346,NA,NA,NA,0,NA
2021,31,011,5413,314.05874745981896,369.48087936449286,3,0.4,NA
2021,31,013,10821,1395.4348026984567,3114.3147583402642,1,1,NA
2021,31,015,1812,110.37527593818984,551.8763796909493,3,0.5,NA
2021,31,017,2752,290.69767441860466,218.02325581395348,3,0.5,NA
2021,31,019,49840,961.07544141252,2345.505617977528,3,0.6666666666666666,NA
2021,31,021,6705,268.45637583892614,223.71364653243847,3,0.5,NA
2021,31,023,8354,538.6641129997606,395.0203495331578,3,0.5,NA
2021,31,025,26546,497.2500565056883,1785.579748361335,3,0.5,NA
2021,31,027,8401,630.8772765147006,904.654207832401,3,0.2,NA
2021,31,029,3694,27.070925825663238,81.21277747698971,3,0.3333333333333333,NA
2021,31,031,5505,1180.7447774750226,908.2652134423253,1,1,NA
2021,31,033,9575,1023.4986945169713,1953.0026109660575,1,1,NA
2021,31,035,6104,196.5923984272608,262.12319790301444,1,1,NA
2021,31,037,10608,461.91553544494724,565.6108597285067,1,1,NA
2021,31,039,9035,398.4504703929165,586.6076369673492,3,0.75,NA
2021,31,041,10625,376.47058823529414,527.0588235294118,1,1,NA
2021,31,043,21284,1001.9842197578192,3079.3935569742052,3,0.75,NA
2021,31,045,8383,787.3076464272934,1347.9661219133961,3,0.6666666666666666,NA
2021,31,047,24031,603.3872914152553,1460.613374391411,1,1,NA
2021,31,049,1878,319.4888178913738,159.7444089456869,3,0.5,NA
2021,31,051,5632,254.510391786317,766.4965985248367,1,1,NA
2021,31,053,37249,1519.5038792987732,3422.9106821659643,3,0.6666666666666666,NA
2021,31,055,578771,127.16601211878273,262.4526799027595,3,0.75,0
2021,31,057,1900,631.578947368421,1000,3,0.5,NA
2021,31,059,5561,287.7180363244021,485.52418629742857,3,0.5,NA
2021,31,061,2914,NA,NA,NA,0,NA
2021,31,063,2512,1393.312101910828,1353.5031847133757,3,0.5,NA
2021,31,065,4655,794.8442534908701,1331.9011815252416,3,0.25,NA
2021,31,067,21706,723.3023127245923,1617.0644061549801,1,1,NA
2021,31,069,1726,579.3742757821553,347.62456546929315,3,0.5,NA
2021,31,071,1889,582.3186871360508,476.4425622022234,1,1,NA
2021,31,073,1811,496.9630038652678,552.1811154058531,1,1,NA
2021,31,075,718,139.2757660167131,0,1,1,NA
2021,31,077,2219,90.13068949977468,45.06534474988734,1,1,NA
2021,31,079,62616,1705.6343426600229,3880.797240321963,2,0.6666666666666666,1
2021,31,081,9376,351.96245733788396,639.9317406143344,1,1,NA
2021,31,083,3216,62.189054726368155,31.094527363184078,3,0.3333333333333333,NA
2021,31,085,891,112.23344556677891,897.8675645342313,1,1,NA
2021,31,087,2630,304.1825095057034,836.5019011406844,1,1,NA
2021,31,089,10175,157.24815724815724,88.45208845208846,3,0.6666666666666666,NA
2021,31,091,714,420.16806722689074,1120.4481792717088,1,1,NA
2021,31,093,6461,232.1622039931899,294.07212505804057,1,1,NA
2021,31,095,7213,1012.061555524747,2356.8556772494107,3,0.5,NA
2021,31,097,5298,434.1260853152133,773.8769346923367,3,0.5,NA
2021,31,099,6639,482.0003012501883,1159.8132248832655,1,1,NA
2021,31,101,8312,986.5255052935515,2514.436958614052,1,1,NA
2021,31,103,946,NA,NA,NA,0,NA
2021,31,105,3583,334.9148758024002,362.8244487859336,1,1,NA
2021,31,107,8434,189.7083234526915,201.56509366848474,3,0.3333333333333333,NA
2021,31,109,320301,1657.8156171850853,4889.775554868701,1,1,1
2021,31,111,34906,1005.557783762104,3598.2352604136827,1,1,NA
2021,31,113,865,115.60693641618498,0,1,1,NA
2021,31,115,665,NA,NA,NA,0,NA
2021,31,117,475,210.52631578947367,210.52631578947367,1,1,NA
2021,31,119,35553,596.2928585492082,1268.5286754985514,3,0.5,NA
2021,31,121,7687,182.12566671002992,273.1885000650449,1,1,NA
2021,31,123,4595,435.2557127312296,435.2557127312296,3,0.6666666666666666,NA
2021,31,125,3389,88.52168781351432,29.507229271171436,3,0.3333333333333333,NA
2021,31,127,7025,526.6903914590748,825.6227758007117,3,0.5,NA
2021,31,129,4125,72.72727272727272,242.42424242424244,1,1,NA
2021,31,131,15916,980.1457652676552,1979.1404875596886,3,0.6666666666666666,NA
2021,31,133,2564,39.0015600624025,156.00624024961,1,1,NA
2021,31,135,2865,418.8481675392671,977.3123909249564,3,0.5,NA
2021,31,137,8972,479.26883637984844,980.829246544806,3,0.6666666666666666,NA
2021,31,139,7266,27.52546105147261,27.52546105147261,3,0.5,NA
2021,31,141,34123,474.7530990827301,1661.6358467895554,3,0.5,NA
2021,31,143,5223,95.73042312847024,516.9442848937392,3,0.5,NA
2021,31,145,10724,634.0917568071615,1603.8791495710557,1,1,NA
2021,31,147,7893,988.2174078297226,1330.292664386165,3,0.6666666666666666,NA
2021,31,149,1321,NA,NA,NA,0,NA
2021,31,151,14395,694.6856547412295,1743.6609934004862,3,0.5,NA
2021,31,153,188464,792.193734612446,1833.241361745479,3,0.6666666666666666,NA
2021,31,155,22008,322.60996001454015,922.3918575063612,1,1,NA
2021,31,157,36229,1537.4423804134808,2992.078169422286,2,0.8571428571428571,NA
2021,31,159,17605,426.01533655211585,954.2743538767396,1,1,NA
2021,31,161,5150,1009.7087378640776,1708.7378640776699,3,0.6666666666666666,NA
2021,31,163,2986,435.36503683858007,636.3027461486939,3,0.5,NA
2021,31,165,1081,0,277.5208140610546,1,1,NA
2021,31,167,5877,34.03096818104475,51.04645227156713,3,0.5,NA
2021,31,169,5053,197.90223629527014,811.3991688106075,1,1,NA
2021,31,171,562,355.8718861209964,0,1,1,NA
2021,31,173,6806,858.1200911157856,373.38799448562,2,0.8,NA
2021,31,175,4031,496.15480029769293,496.15480029769293,1,1,NA
2021,31,177,20699,415.47900864776074,1087.0090342528624,1,1,NA
2021,31,179,9590,510.94890510948903,1345.1511991657978,1,1,NA
2021,31,181,3442,87.15862870424172,116.21150493898895,3,0.5,NA
2021,31,183,735,NA,NA,NA,0,NA
2021,31,185,14164,755.4363174244564,1553.2335498446766,1,1,NA
2021,32,001,25077,1040.794353391554,2257.0482912629104,1,1,NA
2021,32,003,2231147,2113.038719546493,3704.283043654228,2,0.6428571428571429,1
2021,32,005,49158,1318.1984621017943,2231.5798038976363,3,0.5,NA
2021,32,007,53420,1682.8903032572068,3062.523399475852,3,0.6666666666666666,NA
2021,32,009,987,NA,NA,NA,0,NA
2021,32,011,1603,1310.0436681222707,2121.0230817217716,1,1,NA
2021,32,013,17218,2009.5249157858057,3949.3553258218144,3,0.6666666666666666,NA
2021,32,015,5729,1832.7805899807995,2304.0670274044337,1,1,NA
2021,32,017,4600,NA,NA,NA,0,NA
2021,32,019,58029,1387.2374157748711,1855.9685674404177,3,0.3333333333333333,NA
2021,32,021,4552,812.8295254833041,461.335676625659,3,0.5,NA
2021,32,023,50096,1804.5352922389013,2692.8297668476525,3,0.5,NA
2021,32,027,6668,59.98800239952009,29.994001199760046,3,0.6666666666666666,NA
2021,32,029,4047,2446.2564862861377,3582.9009142574746,1,1,NA
2021,32,031,479758,1557.2434435694663,4458.080949145194,2,0.7272727272727273,1
2021,32,033,9192,76.15317667536989,97.91122715404698,3,0.25,NA
2021,32,510,57957,1330.2965992028571,2277.550597857032,1,1,NA
2021,33,001,63395,1421.247732471015,2949.7594447511633,1,1,NA
2021,33,003,49961,924.7212826004284,2007.5659014030946,2,0.8666666666666667,NA
2021,33,005,76473,835.5890314228551,1943.1694846547148,3,0.7083333333333334,NA
2021,33,007,31360,570.7908163265306,1269.1326530612243,3,0.5714285714285714,NA
2021,33,009,91025,1062.345509475419,2144.465806097226,2,0.8285714285714286,NA
2021,33,011,420504,1103.6755892928486,2280.358807526207,2,0.84375,1
2021,33,013,152983,1019.0674780858003,1939.4311786276905,2,0.8888888888888888,NA
2021,33,015,312771,784.9193179674587,1727.461945001295,1,1,NA
2021,33,017,130598,838.4508185423973,1906.614190110109,1,1,NA
2021,33,019,43105,350.30738893399837,554.4600394385802,3,0.625,NA
2021,34,001,273865,373.17656509594144,1260.8401949865809,3,0.55,0.5
2021,34,003,952979,169.04884577729416,614.5990625186914,3,0.4027777777777778,NA
2021,34,005,460102,11.084498654646143,22.603683531043117,3,0.05263157894736842,NA
2021,34,007,521194,143.32475047678983,553.1529526433535,3,0.2682926829268293,0
2021,34,009,95488,338.26239946380696,586.4611260053618,3,0.1875,0
2021,34,011,154921,263.36003511467135,427.31456677919715,3,0.1111111111111111,0
2021,34,013,852720,506.9659442724458,1057.7915376676988,2,0.5,1
2021,34,015,300821,42.550220895482695,114.35371865660974,3,0.1111111111111111,NA
2021,34,017,713264,177.21348617061847,698.8997061396622,2,0.26666666666666666,1
2021,34,019,128807,NA,NA,NA,0,NA
2021,34,021,384951,333.5489451904268,1224.5714389623615,3,0.4375,0.5
2021,34,023,858770,143.46099654156527,437.3697264692525,2,0.3448275862068966,1
2021,34,025,642160,29.27619284913417,90.16444499813132,3,0.09433962264150944,NA
2021,34,027,508347,114.88215726659153,503.9864502003553,3,0.42857142857142855,NA
2021,34,029,630057,117.44969105969777,188.87180048789236,2,0.47058823529411764,1
2021,34,031,521067,89.43187728257594,369.2423431151848,3,0.5263157894736842,NA
2021,34,033,64752,NA,NA,NA,0,NA
2021,34,035,343950,164.8495420846053,353.5397586858555,3,0.3333333333333333,NA
2021,34,037,144492,182.70907731915955,342.57951997342417,3,0.6666666666666666,NA
2021,34,039,571963,356.8412642076498,1278.229535826618,3,0.4,NA
2021,34,041,109354,NA,NA,NA,0,NA
2021,35,001,674919,2186.9290981584454,6672.059906448033,2,0.75,1
2021,35,003,3581,NA,NA,NA,0,NA
2021,35,005,65014,261.48214230781065,633.7096625342234,3,0.25,NA
2021,35,006,27284,359.1848702536285,399.50153936372965,3,0.4,NA
2021,35,007,12406,241.81847493148476,507.818797356118,3,0.4,NA
2021,35,009,48716,NA,NA,NA,0,NA
2021,35,011,1873,NA,NA,NA,0,NA
2021,35,013,218157,1701.9852674908436,4482.5515569062645,2,0.5714285714285714,1
2021,35,015,61096,896.9490637684955,3250.6219719785254,3,0.4,NA
2021,35,017,28178,NA,NA,NA,0,NA
2021,35,019,4465,NA,NA,NA,0,NA
2021,35,021,533,NA,NA,NA,0,NA
2021,35,023,4214,NA,NA,NA,0,NA
2021,35,025,72743,980.1630397426558,3021.596579739631,3,0.3333333333333333,NA
2021,35,027,20084,NA,NA,NA,0,NA
2021,35,028,19169,NA,NA,NA,0,NA
2021,35,029,25282,NA,NA,NA,0,NA
2021,35,031,72946,1941.161955419077,2610.1499739533356,1,1,NA
2021,35,033,4232,NA,NA,NA,0,NA
2021,35,035,67298,NA,NA,NA,0,NA
2021,35,037,8675,57.636887608069166,922.1902017291067,3,0.6666666666666666,NA
2021,35,039,40347,118.96795300765856,109.05395692368701,3,0.3333333333333333,NA
2021,35,041,19223,20.80840659626489,213.28616761171511,3,0.3333333333333333,NA
2021,35,043,147327,31.22306162482098,97.74175812987437,3,0.2,NA
2021,35,045,122912,1886.7156990367093,2474.127831293934,1,1,1
2021,35,047,27357,NA,NA,NA,0,NA
2021,35,049,153632,42.959800041657985,71.59966673609665,3,0.375,0
2021,35,051,11512,78.1792911744267,147.67199444058375,3,0.5,NA
2021,35,053,16605,487.8048780487805,794.9412827461607,3,0.25,NA
2021,35,055,34322,NA,NA,NA,0,NA
2021,35,057,15150,NA,NA,NA,0,NA
2021,35,059,4122,NA,NA,NA,0,NA
2021,35,061,75992,1014.5804821560165,2354.1951784398357,3,0.4,NA
2021,36,001,314679,237.3847635209213,1274.6322442870355,3,0.11764705882352941,0
2021,36,003,46654,NA,NA,NA,0,NA
2021,36,005,1468262,NA,NA,NA,0,NA
2021,36,007,198591,959.2579724156685,2743.830284353269,2,0.4166666666666667,1
2021,36,009,77211,641.1003613474765,1367.6807708746164,3,0.13333333333333333,NA
2021,36,011,76644,1158.603413183028,1399.9791242628255,3,0.125,NA
2021,36,013,128042,1353.4621452335953,2895.1437809468766,3,0.36,NA
2021,36,015,84456,NA,NA,NA,0,0
2021,36,017,47407,NA,NA,NA,0,NA
2021,36,019,80095,NA,NA,NA,0,NA
2021,36,021,61587,217.57838504879277,337.7336126130515,3,0.09090909090909091,NA
2021,36,023,46984,NA,NA,NA,0,NA
2021,36,025,44644,NA,NA,NA,0,NA
2021,36,027,296012,299.65001418861397,915.841249679067,3,0.25,0
2021,36,029,949715,789.0788289118314,1707.038427317669,3,0.08108108108108109,0.5
2021,36,031,37501,NA,NA,NA,0,NA
2021,36,033,47996,20.835069589132427,41.670139178264854,3,0.2,NA
2021,36,035,53588,NA,NA,NA,0,NA
2021,36,037,58387,1001.935362323805,1943.9258739102884,3,0.2857142857142857,NA
2021,36,039,48026,NA,NA,NA,0,NA
2021,36,041,5068,NA,NA,NA,0,NA
2021,36,043,60596,143.57383325632054,465.37725262393553,3,0.09090909090909091,NA
2021,36,045,117634,1016.7128551269191,1604.978152574936,2,0.1111111111111111,1
2021,36,047,2712360,NA,NA,NA,0,NA
2021,36,049,26681,307.3348075409467,386.0425021550916,3,0.16666666666666666,NA
2021,36,051,62253,472.2663968001542,852.9709411594621,3,0.2,NA
2021,36,053,68466,11.68463178804078,169.42716092659128,3,0.1,NA
2021,36,055,757332,390.0535036153233,1398.858096581156,3,0.6666666666666666,0
2021,36,057,49539,119.09808433759261,452.1689981630634,3,0.16666666666666666,NA
2021,36,059,1391678,40.59847177292448,78.68199396699525,3,0.04,NA
2021,36,061,1669127,0,0.2396462342290311,3,0.2,0
2021,36,063,212808,1135.76557272283,2147.9455659561672,3,0.5833333333333334,NA
2021,36,065,232034,1169.2251997552082,2520.3202978873787,2,0.3157894736842105,1
2021,36,067,474621,NA,NA,NA,0,0
2021,36,069,112060,NA,NA,NA,0,NA
2021,36,071,398277,168.72679065072802,310.83893872857334,3,0.17142857142857143,0.3333333333333333
2021,36,073,40588,NA,NA,NA,0,NA
2021,36,075,118019,599.0560841898338,1166.7612842000017,3,0.25,NA
2021,36,077,58952,164.5406432351744,335.8664676346859,3,0.1111111111111111,NA
2021,36,079,97960,68.39526337280523,397.10085749285423,3,0.125,NA
2021,36,081,2393104,NA,NA,NA,0,NA
2021,36,083,161125,NA,NA,NA,0,0
2021,36,085,493194,NA,NA,NA,0,NA
2021,36,087,336485,297.19006790793054,839.2647517719959,3,0.3888888888888889,NA
2021,36,089,108836,585.2842809364548,954.6473593296336,3,0.5,NA
2021,36,091,235010,301.2637760095315,849.7510744223649,3,0.07142857142857142,NA
2021,36,093,157515,1164.9684157064407,2103.9266101641115,2,0.125,1
2021,36,095,29936,NA,NA,NA,0,NA
2021,36,097,17920,NA,NA,NA,0,NA
2021,36,099,33900,964.6017699115043,1808.259587020649,3,0.5,NA
2021,36,101,94153,NA,NA,NA,0,NA
2021,36,103,1522998,19.763650379054994,46.027637593746014,3,0.08333333333333333,NA
2021,36,105,78230,NA,NA,NA,0,NA
2021,36,107,48567,NA,NA,NA,0,NA
2021,36,109,105638,31.238758779984472,308.6010715840891,3,0.1111111111111111,0
2021,36,111,181862,327.17115175242765,718.1269314095304,3,0.5652173913043478,0
2021,36,113,65692,392.74188637885896,1464.409669366133,2,0.25,1
2021,36,115,61504,4.877731529656607,3.251821019771072,3,0.1111111111111111,NA
2021,36,117,91332,NA,NA,NA,0,NA
2021,36,119,999723,197.15461182747623,633.2754172905895,3,0.14583333333333334,0
2021,36,121,40679,204.03648073944788,1182.4282799478847,3,0.3333333333333333,NA
2021,36,123,24808,354.7242824895195,870.6868752015479,3,0.3333333333333333,NA
2021,37,001,169185,1046.776124082811,2178.8066511628685,1,1,1
2021,37,003,36491,731.6872653531008,1984.050861856348,1,1,NA
2021,37,005,10910,NA,NA,NA,0,NA
2021,37,007,22388,1862.6049669465783,3157.941754511345,3,0.3333333333333333,NA
2021,37,009,26598,631.626438078051,1582.8257763741635,1,1,NA
2021,37,011,17747,497.1195750402966,1343.6595567035556,3,0.75,NA
2021,37,013,44898,732.772061116308,1256.1806761993853,3,0.42857142857142855,NA
2021,37,015,18105,436.3435515051091,2347.417840375587,3,0.4,NA
2021,37,017,30105,1305.4309915296462,3604.05248297625,3,0.6666666666666666,NA
2021,37,019,133789,84.46135332501177,239.93003909140512,3,0.3076923076923077,NA
2021,37,021,266981,1258.51652364775,3944.4754495638267,2,0.7777777777777778,1
2021,37,023,87829,572.8271718188203,2509.0006227428025,2,0.75,1
2021,37,025,221200,295.12898828430673,1717.5521623521563,2,0.75,1
2021,37,027,80705,1142.7082250197711,4527.063974482891,2,0.8571428571428571,1
2021,37,029,10353,964.0759596307088,3518.199966994746,1,1,NA
2021,37,031,67944,1339.3382785823621,3045.1548333922055,1,1,NA
2021,37,033,22785,368.66359447004606,469.60719771779685,3,0.5,NA
2021,37,035,159852,746.7300121006996,2879.261171852266,2,0.5555555555555556,1
2021,37,037,75070,823.9802350715494,2420.133764420992,1,1,1
2021,37,039,28515,1742.9423110643522,4909.696650885499,1,1,NA
2021,37,041,13796,732.096259785445,1906.3496665700202,1,1,NA
2021,37,043,10997,NA,NA,NA,0,NA
2021,37,045,98898,716.7192993099749,2302.5279247160165,3,0.375,NA
2021,37,047,51474,413.80114232428025,1678.5173097097563,3,0.5,NA
2021,37,049,101405,1462.4525417878801,2925.8912282431834,2,0.5,1
2021,37,051,333582,1792.962450012291,4382.730483059638,1,1,1
2021,37,053,27575,1436.0834088848594,2302.810516772439,1,1,NA
2021,37,055,36718,1405.305299852933,3091.126967699766,1,1,NA
2021,37,057,168002,467.2864149172707,2356.9710585627845,2,0.8,1
2021,37,059,42543,9.402251839315516,108.12589615212843,3,0.3333333333333333,NA
2021,37,061,49836,856.0616427536299,3708.6988907974205,3,0.6,NA
2021,37,063,320146,1739.8175211059504,4964.6004167386645,2,0.8571428571428571,1
2021,37,065,49609,549.8490069488029,2005.761912569916,2,0.375,1
2021,37,067,380583,3064.150290241004,5251.874381784633,2,0.6666666666666666,1
2021,37,069,67598,989.3459686899182,2224.6830005698157,3,0.75,NA
2021,37,071,226097,1232.735926336228,3704.536518845608,2,0.6875,1
2021,37,073,10584,302.34315948601665,784.2025699168557,3,0.5,NA
2021,37,075,8089,445.0488317468167,1495.8585733712448,3,0.5,NA
2021,37,077,60854,839.7147270516318,2392.6118250238274,1,1,NA
2021,37,079,20524,443.3833560709414,2324.108360943286,3,0.6666666666666666,NA
2021,37,081,537113,1878.1977645576767,4568.507267766562,2,0.9,1
2021,37,083,49291,878.4565133594367,4033.1906433223103,3,0.625,NA
2021,37,085,133074,914.7412762685407,3124.0662455714723,2,0.875,NA
2021,37,087,61695,1009.8063052111193,4601.669503201232,2,0.8,NA
2021,37,089,115613,606.0844847715776,2752.155745042388,2,0.8,NA
2021,37,091,22010,467.96910495229446,2671.5129486597,3,0.75,NA
2021,37,093,52169,92.00866414920739,322.03032452222584,3,0.5,NA
2021,37,095,4697,NA,NA,NA,0,NA
2021,37,097,183965,1339.4725295900757,2740.611568314373,3,0.7142857142857143,NA
2021,37,099,42983,336.3374018254869,1256.9425626563902,1,1,NA
2021,37,101,211320,583.4752981260648,2290.838538709067,3,0.7272727272727273,NA
2021,37,103,9326,32.16813210379584,107.2271070126528,3,0.5,NA
2021,37,105,62676,39.2509406155943,216.17073906087356,1,1,NA
2021,37,107,55344,1638.7676445540562,3468.5124540270667,3,0.4,NA
2021,37,109,85670,1230.3023228668144,2793.2765262052058,3,0.6666666666666666,NA
2021,37,111,44527,678.2401688862936,3485.5256361308866,3,0.6666666666666666,NA
2021,37,113,36532,365.2471656995263,2506.647263476962,1,1,NA
2021,37,115,21269,197.47049696741738,1076.6843763223471,3,0.4,NA
2021,37,117,22213,1436.09597983163,4537.8832215369375,3,0.42857142857142855,NA
2021,37,119,1100984,1649.5775552896462,4875.648595379195,2,0.75,1
2021,37,121,14951,13.37703163667982,53.50812654671928,3,0.3333333333333333,NA
2021,37,123,25891,876.7525394924877,4105.673786257773,1,1,NA
2021,37,125,98618,853.7995092173843,2539.090226936259,3,0.7142857142857143,NA
2021,37,127,94628,420.07671627418534,1488.1018567549754,2,0.4444444444444444,1
2021,37,129,225175,1235.4835128233594,3561.674253358499,2,0.75,1
2021,37,131,17917,22.32516604342245,117.20712172796785,3,0.125,NA
2021,37,133,201597,783.4495073987001,1790.7459177607957,1,1,1
2021,37,135,147376,1858.460692703612,5538.387047247737,1,1,1
2021,37,137,12293,1529.3256324737656,3603.676889286586,3,0.5,NA
2021,37,139,40240,1103.8499401079341,2859.7434329449156,1,1,NA
2021,37,141,59964,87.70144848482873,276.6825965108544,3,0.5,NA
2021,37,143,13002,423.01184433164127,1330.5645285340715,3,0.3333333333333333,NA
2021,37,145,38999,1051.30900792328,3066.745301161568,1,1,NA
2021,37,147,170600,1762.0401141840578,3140.3203208928844,2,0.6363636363636364,1
2021,37,149,19413,326.00599918114636,1994.2831014482242,1,1,NA
2021,37,151,143735,695.2208317953845,2407.8264171292367,3,0.5555555555555556,NA
2021,37,153,43301,2136.209325419736,7882.035056927092,3,0.5,NA
2021,37,155,118836,1457.3538605129015,5570.182298181841,2,0.8,NA
2021,37,157,90903,1172.678569464154,3001.0010670714937,1,1,NA
2021,37,159,145784,677.148848923828,2943.927054324912,2,0.8,NA
2021,37,161,64592,376.207579886054,2114.8129799355956,3,0.6,NA
2021,37,163,59468,645.7254321651981,2818.3224591376875,3,0.3333333333333333,NA
2021,37,165,34345,1135.9410869730334,4998.160326488943,3,0.6,NA
2021,37,167,62148,550.2992855763662,2423.2477312222436,3,0.2222222222222222,NA
2021,37,169,44588,11.054375768808317,49.39189173297332,3,0.3333333333333333,NA
2021,37,171,71439,363.6879238169587,1778.4686943479853,3,0.6,NA
2021,37,173,14166,1877.7354228434278,4440.208951009459,1,1,NA
2021,37,175,32979,454.83489493313925,1685.9213438855031,1,1,NA
2021,37,177,3436,873.1082654249127,2037.2526193247961,3,0.5,NA
2021,37,179,235699,969.989015485623,2282.2001777694363,1,1,NA
2021,37,181,42650,2159.4372801875734,4804.2203985932,1,1,NA
2021,37,183,1112883,812.6615500705744,2135.593958024772,2,0.8095238095238095,1
2021,37,185,18889,455.2914394621208,3118.21695166499,3,0.6666666666666666,NA
2021,37,187,11183,688.5451131181258,1690.0652776535812,3,0.3333333333333333,NA
2021,37,189,54077,508.1315167916681,1758.209650105112,1,1,NA
2021,37,191,117692,974.045066544286,3658.475360077319,2,0.42857142857142855,1
2021,37,193,66335,710.311274748478,2840.8528671813415,2,0.8,NA
2021,37,195,78844,1104.351898770778,3291.05645043769,3,0.36363636363636365,NA
2021,37,197,37198,1174.7943437819238,2508.1993655572883,3,0.6,NA
2021,37,199,18357,136.18783025548836,936.97227215776,1,1,NA
2021,38,001,2237,759.9463567277604,1251.6763522574877,1,1,NA
2021,38,003,10869,1104.0574109853712,2171.31290827123,1,1,NA
2021,38,005,6090,1871.92118226601,1297.208538587849,1,1,NA
2021,38,007,839,119.18951132300357,476.7580452920143,3,0.5,NA
2021,38,009,6442,263.89320086929524,1303.9428748835765,3,0.3333333333333333,NA
2021,38,011,3024,760.5820105820105,1289.6825396825395,3,0.6666666666666666,NA
2021,38,013,2177,275.6086357372531,505.2824988516307,1,1,NA
2021,38,015,97895,1480.1573114050768,4354.665713264211,2,0.75,1
2021,38,017,182992,2012.656290985398,5281.651656903034,2,0.6666666666666666,1
2021,38,019,3725,483.2214765100671,348.99328859060404,3,0.5,NA
2021,38,021,5013,159.58507879513266,359.0664272890485,1,1,NA
2021,38,023,2196,637.5227686703097,1183.9708561020036,3,0.5,NA
2021,38,025,4054,1060.6808090774543,1529.3537247163297,1,1,NA
2021,38,027,2378,798.990748528175,1471.825063078217,3,0.5,NA
2021,38,029,3316,542.8226779252111,2110.977080820265,3,0.5,NA
2021,38,031,3396,147.23203769140164,588.9281507656066,1,1,NA
2021,38,033,1812,1158.9403973509934,993.3774834437087,1,1,NA
2021,38,035,73101,1428.1610374687077,3885.035772424454,2,0.8571428571428571,1
2021,38,037,2351,340.280731603573,638.0263717566993,3,0.3333333333333333,NA
2021,38,039,2242,579.8394290811775,1025.8697591436219,3,0.5,NA
2021,38,041,2502,799.3605115907275,879.2965627498002,1,1,NA
2021,38,043,2397,125.15644555694618,709.2198581560284,1,1,NA
2021,38,045,4173,431.3443565780014,623.0529595015577,3,0.5,NA
2021,38,047,1814,330.76074972436606,441.0143329658214,3,0.6666666666666666,NA
2021,38,049,5420,424.3542435424354,1402.2140221402212,3,0.5,NA
2021,38,051,2568,350.46728971962614,1012.461059190031,3,0.6666666666666666,NA
2021,38,053,13762,1373.3468972533062,2521.435837814271,3,0.6666666666666666,NA
2021,38,055,9788,633.42868818962,1726.604004903964,1,1,NA
2021,38,057,8405,594.883997620464,1177.8703152885187,3,0.75,NA
2021,38,059,32916,1865.3542350224814,4432.494835338437,3,0.6666666666666666,NA
2021,38,061,9717,545.4358341051765,1677.472470927241,2,0.8,NA
2021,38,063,3035,98.84678747940693,1383.8550247116968,1,1,NA
2021,38,065,1850,162.16216216216216,378.3783783783784,1,1,NA
2021,38,067,6912,737.8472222222222,1027.1990740740741,1,1,NA
2021,38,069,4038,470.52996532937095,1708.7667161961365,1,1,NA
2021,38,071,11638,1718.5083347654236,5232.857879360715,1,1,NA
2021,38,073,5679,721.9580912132418,1021.3065680577566,3,0.6666666666666666,NA
2021,38,075,2328,730.2405498281787,1804.123711340206,3,0.5,NA
2021,38,077,16546,1009.3073854708086,2755.953100447238,1,1,NA
2021,38,079,12508,7339.302846178446,4229.293252318516,2,0.8333333333333334,NA
2021,38,081,3839,442.82365199270646,286.5329512893983,3,0.5,NA
2021,38,083,1328,225.9036144578313,1204.8192771084339,1,1,NA
2021,38,085,3993,1101.9283746556473,75.13148009015778,1,1,NA
2021,38,087,775,258.06451612903226,0,1,1,NA
