year,state,county,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,quality
2018,20,99,0.3925570228,0.5966127856,0.18850126,3
2018,20,101,0.678780284,0.8334793729,0.5240811952,2
2018,20,103,0.3533289387,0.5303840112,0.1762738662,3
2018,20,105,0.6299745978,0.7599602523,0.4999889433,2
2018,20,107,0.6959126145,0.8605285979,0.5312966311,2
2018,20,109,0.678780284,0.8334793729,0.5240811952,2
2018,20,111,0.5349351008,0.6731893214,0.3966808802,2
2018,20,113,0.292834891,0.4712197091,0.1144500728,3
2018,20,115,0.5349351008,0.6731893214,0.3966808802,2
2018,20,117,0.6299745978,0.7599602523,0.4999889433,2
2018,20,119,0.3587092732,0.4973133286,0.2201052178,2
2018,20,121,0.6959126145,0.8605285979,0.5312966311,2
2018,20,123,0.6299745978,0.7599602523,0.4999889433,2
2018,20,125,0.3925570228,0.5966127856,0.18850126,3
2018,20,127,0.5349351008,0.6731893214,0.3966808802,2
2018,20,129,0.3587092732,0.4973133286,0.2201052178,2
2018,20,131,0.6299745978,0.7599602523,0.4999889433,2
2018,20,133,0.3925570228,0.5966127856,0.18850126,3
2018,20,135,0.678780284,0.8334793729,0.5240811952,2
2018,20,137,0.678780284,0.8334793729,0.5240811952,2
2018,20,139,0.6953724326,0.826955643,0.5637892221,2
2018,20,141,0.678780284,0.8334793729,0.5240811952,2
2018,20,143,0.6299745978,0.7599602523,0.4999889433,2
2018,20,145,0.5180515759,0.7101200912,0.3259830607,3
2018,20,147,0.678780284,0.8334793729,0.5240811952,2
2018,20,149,0.5239382239,0.719713464,0.3281629839,3
2018,20,151,0.5180515759,0.7101200912,0.3259830607,3
2018,20,153,0.678780284,0.8334793729,0.5240811952,2
2018,20,155,0.292834891,0.4712197091,0.1144500728,3
2018,20,157,0.6299745978,0.7599602523,0.4999889433,2
2018,20,159,0.292834891,0.4712197091,0.1144500728,3
2018,20,161,0.5239382239,0.719713464,0.3281629839,3
2018,20,163,0.678780284,0.8334793729,0.5240811952,2
2018,20,165,0.5180515759,0.7101200912,0.3259830607,3
2018,20,167,0.678780284,0.8334793729,0.5240811952,2
2018,20,169,0.6299745978,0.7599602523,0.4999889433,2
2018,20,171,0.678780284,0.8334793729,0.5240811952,2
2018,20,173,0.3823800172,0.4646633617,0.3000966727,1
2018,20,175,0.3587092732,0.4973133286,0.2201052178,2
2018,20,177,0.3816046891,0.4997018176,0.2635075605,1
2018,20,179,0.678780284,0.8334793729,0.5240811952,2
2018,20,181,0.678780284,0.8334793729,0.5240811952,2
2018,20,183,0.678780284,0.8334793729,0.5240811952,2
2018,20,185,0.5180515759,0.7101200912,0.3259830607,3
2018,20,187,0.3587092732,0.4973133286,0.2201052178,2
2018,20,189,0.3587092732,0.4973133286,0.2201052178,2
2018,20,191,0.5180515759,0.7101200912,0.3259830607,3
2018,20,193,0.678780284,0.8334793729,0.5240811952,2
2018,20,195,0.678780284,0.8334793729,0.5240811952,2
2018,20,197,0.6953724326,0.826955643,0.5637892221,2
2018,20,199,0.678780284,0.8334793729,0.5240811952,2
2018,20,201,0.6299745978,0.7599602523,0.4999889433,2
2018,20,203,0.678780284,0.8334793729,0.5240811952,2
2018,20,205,0.5349351008,0.6731893214,0.3966808802,2
2018,20,207,0.5349351008,0.6731893214,0.3966808802,2
2018,20,209,0.3849113416,0.5509267182,0.218895965,1
2018,21,1,0.4140562249,0.5903159447,0.2377965051,2
2018,21,3,0.4320557491,0.5801180833,0.283993415,2
2018,21,5,0.4435114504,0.6559958053,0.2310270955,3
2018,21,7,0.4611032532,0.603617741,0.3185887653,2
2018,21,9,0.4320557491,0.5801180833,0.283993415,2
2018,21,11,0.4193548387,0.6021325734,0.236577104,3
2018,21,13,0.5807101486,0.7634839476,0.3979363495,3
2018,21,15,0.5680119581,0.790749731,0.3452741853,3
2018,21,17,0.4245585875,0.6014329206,0.2476842543,2
2018,21,19,0.2330030748,0.3842801369,0.0817260127,2
2018,21,21,0.1512509477,0.2889744635,0.0135274319,3
2018,21,23,0.4193548387,0.6021325734,0.236577104,3
2018,21,25,0.3309759547,0.5052754546,0.1566764549,3
2018,21,27,0.3170988087,0.4926284356,0.1415691818,3
2018,21,29,0.2686631944,0.4460058686,0.0913205203,3
2018,21,31,0.4320557491,0.5801180833,0.283993415,2
2018,21,33,0.4375703037,0.612206099,0.2629345084,2
2018,21,35,0.4611032532,0.603617741,0.3185887653,2
2018,21,37,0.33707235,0.4854328878,0.1887118122,2
2018,21,39,0.4611032532,0.603617741,0.3185887653,2
2018,21,41,0.33707235,0.4854328878,0.1887118122,2
2018,21,43,0.2330030748,0.3842801369,0.0817260127,2
2018,21,45,0.4140562249,0.5903159447,0.2377965051,2
2018,21,47,0.1514490495,0.2819246519,0.0209734472,3
2018,21,49,0.4245585875,0.6014329206,0.2476842543,2
2018,21,51,0.5035760728,0.6824941986,0.324657947,2
2018,21,53,0.4140562249,0.5903159447,0.2377965051,2
2018,21,55,0.4375703037,0.612206099,0.2629345084,2
2018,21,57,0.4140562249,0.5903159447,0.2377965051,2
2018,21,59,0.6898773006,0.8676733484,0.5120812528,3
2018,21,61,0.4320557491,0.5801180833,0.283993415,2
2018,21,63,0.2330030748,0.3842801369,0.0817260127,2
2018,21,65,0.6665273715,0.8681714694,0.4648832736,3
2018,21,67,0.6098024316,0.723267911,0.4963369523,1
2018,21,69,0.4193548387,0.6021325734,0.236577104,3
2018,21,71,0.2537096305,0.4148852881,0.0925339729,3
2018,21,73,0.4435114504,0.6559958053,0.2310270955,3
2018,21,75,0.4611032532,0.603617741,0.3185887653,2
2018,21,77,0.33707235,0.4854328878,0.1887118122,2
2018,21,79,0.1512509477,0.2889744635,0.0135274319,3
2018,21,81,0.33707235,0.4854328878,0.1887118122,2
2018,21,83,0.4611032532,0.603617741,0.3185887653,2
2018,21,85,0.3170988087,0.4926284356,0.1415691818,3
2018,21,87,0.4140562249,0.5903159447,0.2377965051,2
2018,21,89,0.2330030748,0.3842801369,0.0817260127,2
2018,21,91,0.6898773006,0.8676733484,0.5120812528,3
2018,21,93,0.3658888655,0.4943632299,0.2374145011,2
2018,21,95,0.5807101486,0.7634839476,0.3979363495,3
2018,21,97,0.4245585875,0.6014329206,0.2476842543,2
2018,21,99,0.4320557491,0.5801180833,0.283993415,2
2018,21,101,0.3802447552,0.5668445316,0.1936449789,3
2018,21,103,0.5780212483,0.7393538043,0.4166886924,2
2018,21,105,0.4611032532,0.603617741,0.3185887653,2
2018,21,107,0.4375703037,0.612206099,0.2629345084,2
2018,21,109,0.5035760728,0.6824941986,0.324657947,2
2018,21,111,0.4288460512,0.4977827965,0.3599093058,1
2018,21,113,0.1512509477,0.2889744635,0.0135274319,3
2018,21,115,0.2537096305,0.4148852881,0.0925339729,3
2018,21,117,0.4602529359,0.6253789422,0.2951269296,1
2018,21,119,0.3309759547,0.5052754546,0.1566764549,3
2018,21,121,0.5807101486,0.7634839476,0.3979363495,3
2018,21,123,0.4793698425,0.6678103235,0.2909293614,3
2018,21,125,0.5035760728,0.6824941986,0.324657947,2
2018,21,127,0.2330030748,0.3842801369,0.0817260127,2
2018,21,129,0.3309759547,0.5052754546,0.1566764549,3
2018,21,131,0.3309759547,0.5052754546,0.1566764549,3
2018,21,133,0.3309759547,0.5052754546,0.1566764549,3
2018,21,135,0.4193548387,0.6021325734,0.236577104,3
2018,21,137,0.1512509477,0.2889744635,0.0135274319,3
2018,21,139,0.4375703037,0.612206099,0.2629345084,2
2018,21,141,0.4320557491,0.5801180833,0.283993415,2
2018,21,143,0.1514490495,0.2819246519,0.0209734472,3
2018,21,145,0.4611032532,0.603617741,0.3185887653,2
2018,21,147,0.0546659304,0.169709267,-0.060377406,3
2018,21,149,0.3802447552,0.5668445316,0.1936449789,3
2018,21,151,0.6665273715,0.8681714694,0.4648832736,3
2018,21,153,0.2537096305,0.4148852881,0.0925339729,3
2018,21,155,0.4793698425,0.6678103235,0.2909293614,3
2018,21,157,0.4611032532,0.603617741,0.3185887653,2
2018,21,159,0.2537096305,0.4148852881,0.0925339729,3
2018,21,161,0.4193548387,0.6021325734,0.236577104,3
2018,21,163,0.3170988087,0.4926284356,0.1415691818,3
2018,21,165,0.4193548387,0.6021325734,0.236577104,3
2018,21,167,0.4435114504,0.6559958053,0.2310270955,3
2018,21,169,0.4320557491,0.5801180833,0.283993415,2
2018,21,171,0.4320557491,0.5801180833,0.283993415,2
2018,21,173,0.4193548387,0.6021325734,0.236577104,3
2018,21,175,0.4193548387,0.6021325734,0.236577104,3
2018,21,177,0.4375703037,0.612206099,0.2629345084,2
2018,21,179,0.4793698425,0.6678103235,0.2909293614,3
2018,21,181,0.4245585875,0.6014329206,0.2476842543,2
2018,21,183,0.3802447552,0.5668445316,0.1936449789,3
2018,21,185,0.5780212483,0.7393538043,0.4166886924,2
2018,21,187,0.33707235,0.4854328878,0.1887118122,2
2018,21,189,0.3309759547,0.5052754546,0.1566764549,3
2018,21,191,0.33707235,0.4854328878,0.1887118122,2
2018,21,193,0.3309759547,0.5052754546,0.1566764549,3
2018,21,195,0.2537096305,0.4148852881,0.0925339729,3
2018,21,197,0.6665273715,0.8681714694,0.4648832736,3
2018,21,199,0.0546659304,0.169709267,-0.060377406,3
2018,21,201,0.4193548387,0.6021325734,0.236577104,3
2018,21,203,0.5035760728,0.6824941986,0.324657947,2
2018,21,205,0.4193548387,0.6021325734,0.236577104,3
2018,21,207,0.4140562249,0.5903159447,0.2377965051,2
2018,21,209,0.4245585875,0.6014329206,0.2476842543,2
2018,21,211,0.4787588201,0.6051620583,0.3523555819,2
2018,21,213,0.4320557491,0.5801180833,0.283993415,2
2018,21,215,0.2686631944,0.4460058686,0.0913205203,3
2018,21,217,0.4140562249,0.5903159447,0.2377965051,2
2018,21,219,0.1514490495,0.2819246519,0.0209734472,3
2018,21,221,0.1514490495,0.2819246519,0.0209734472,3
2018,21,223,0.5780212483,0.7393538043,0.4166886924,2
2018,21,225,0.3802447552,0.5668445316,0.1936449789,3
2018,21,227,0.35788995,0.5458067257,0.1699731743,3
2018,21,229,0.4793698425,0.6678103235,0.2909293614,3
2018,21,231,0.0546659304,0.169709267,-0.060377406,3
2018,21,233,0.3802447552,0.5668445316,0.1936449789,3
2018,21,235,0.5807101486,0.7634839476,0.3979363495,3
2018,21,237,0.3309759547,0.5052754546,0.1566764549,3
2018,21,239,0.4435114504,0.6559958053,0.2310270955,3
2018,22,1,0.2484925421,0.3982210197,0.0987640644,2
2018,22,3,0.2940855819,0.4335543727,0.1546167911,2
2018,22,5,0.4882333444,0.7073073176,0.2691593712,3
2018,22,7,0.5596153846,0.7670616511,0.3521691182,3
2018,22,9,0.3383742911,0.5105857072,0.166162875,3
2018,22,11,0.2940855819,0.4335543727,0.1546167911,2
2018,22,13,0.3159301497,0.4474469439,0.1844133555,2
2018,22,15,0.5370959194,0.732555741,0.3416360979,3
2018,22,17,0.6102362205,0.7673828024,0.4530896386,1
2018,22,19,0.4111081015,0.5289268697,0.2932893334,2
2018,22,21,0.2653907496,0.3989280257,0.1318534735,2
2018,22,23,0.4932415827,0.685417837,0.3010653284,3
2018,22,25,0.3383742911,0.5105857072,0.166162875,3
2018,22,27,0.3159301497,0.4474469439,0.1844133555,2
2018,22,29,0.3383742911,0.5105857072,0.166162875,3
2018,22,31,0.3159301497,0.4474469439,0.1844133555,2
2018,22,33,0.5781288775,0.6963842555,0.4598734995,1
2018,22,35,0.2653907496,0.3989280257,0.1318534735,2
2018,22,37,0.4857916103,0.6617337254,0.3098494952,2
2018,22,39,0.4776318718,0.6534688491,0.3017948945,2
2018,22,41,0.2653907496,0.3989280257,0.1318534735,2
2018,22,43,0.3383742911,0.5105857072,0.166162875,3
2018,22,45,0.4452884418,0.6148601598,0.2757167238,2
2018,22,47,0.4857916103,0.6617337254,0.3098494952,2
2018,22,49,0.2653907496,0.3989280257,0.1318534735,2
2018,22,51,0.4805729175,0.5739416944,0.3872041405,1
2018,22,53,0.4932415827,0.685417837,0.3010653284,3
2018,22,55,0.3371308017,0.4894548051,0.1848067982,1
2018,22,57,0.5596153846,0.7670616511,0.3521691182,3
2018,22,59,0.3383742911,0.5105857072,0.166162875,3
2018,22,61,0.3159301497,0.4474469439,0.1844133555,2
2018,22,63,0.4388777555,0.6296301177,0.2481253933,3
2018,22,65,0.2653907496,0.3989280257,0.1318534735,2
2018,22,67,0.2653907496,0.3989280257,0.1318534735,2
2018,22,69,0.3159301497,0.4474469439,0.1844133555,2
2018,22,71,0.6900224879,0.7907412266,0.5893037492,1
2018,22,73,0.4148460775,0.5829499258,0.2467422291,1
2018,22,75,0.640352764,0.790968995,0.4897365331,2
2018,22,77,0.4857916103,0.6617337254,0.3098494952,2
2018,22,79,0.4555256065,0.5871449905,0.3239062224,2
2018,22,81,0.3159301497,0.4474469439,0.1844133555,2
2018,22,83,0.2653907496,0.3989280257,0.1318534735,2
2018,22,85,0.3159301497,0.4474469439,0.1844133555,2
2018,22,87,0.640352764,0.790968995,0.4897365331,2
2018,22,89,0.6952355603,0.8793969506,0.5110741699,3
2018,22,91,0.4388777555,0.6296301177,0.2481253933,3
2018,22,93,0.6952355603,0.8793969506,0.5110741699,3
2018,22,95,0.6952355603,0.8793969506,0.5110741699,3
2018,22,97,0.4776318718,0.6534688491,0.3017948945,2
2018,22,99,0.4452884418,0.6148601598,0.2757167238,2
2018,22,101,0.4452884418,0.6148601598,0.2757167238,2
2018,22,103,0.3973692261,0.5387856737,0.2559527784,1
2018,22,105,0.4350877193,0.6220926725,0.2480827661,3
2018,22,107,0.2653907496,0.3989280257,0.1318534735,2
2018,22,109,0.6923577236,0.8732726275,0.5114428197,3
2018,22,111,0.2653907496,0.3989280257,0.1318534735,2
2018,22,113,0.2484925421,0.3982210197,0.0987640644,2
2018,22,115,0.4555256065,0.5871449905,0.3239062224,2
2018,22,117,0.4350877193,0.6220926725,0.2480827661,3
2018,22,119,0.5370959194,0.732555741,0.3416360979,3
2018,22,121,0.4857916103,0.6617337254,0.3098494952,2
2018,22,123,0.2653907496,0.3989280257,0.1318534735,2
2018,22,125,0.4857916103,0.6617337254,0.3098494952,2
2018,22,127,0.3383742911,0.5105857072,0.166162875,3
2018,23,1,0.5486533449,0.8093264248,0.287980265,3
2018,23,3,0.320754717,0.4776523726,0.1638570614,2
2018,23,5,0.469643253,0.6040082755,0.3352782304,2
2018,23,7,0.6885245902,0.8489793825,0.5280697978,2
2018,23,9,0.6897970378,0.8452862438,0.5343078319,2
2018,23,11,0.4355477343,0.6646088167,0.2064866519,3
2018,23,13,0.6897970378,0.8452862438,0.5343078319,2
2018,23,15,0.6897970378,0.8452862438,0.5343078319,2
2018,23,17,0.6885245902,0.8489793825,0.5280697978,2
2018,23,19,0.5722351378,0.7947039242,0.3497663515,3
2018,23,21,0.6885245902,0.8489793825,0.5280697978,2
2018,23,23,0.6855870896,0.9733518253,0.3978223538,3
2018,23,25,0.6885245902,0.8489793825,0.5280697978,2
2018,23,27,0.6897970378,0.8452862438,0.5343078319,2
2018,23,29,0.320754717,0.4776523726,0.1638570614,2
2018,23,31,0.4619085197,0.6346462173,0.2891708222,2
2018,24,1,0.2592030361,0.4160099049,0.1023961672,2
2018,24,3,0.5089099262,0.6010859327,0.4167339197,1
2018,24,5,0.4657242814,0.5447662076,0.3866823552,1
2018,24,9,0.474776049,0.637901409,0.311650689,2
2018,24,11,0.2723517262,0.3957465343,0.1489569181,2
2018,24,13,0.5247747748,0.6690904061,0.3804591435,1
2018,24,15,0.4893617021,0.7721992929,0.2065241113,3
2018,24,17,0.4174731886,0.6034875362,0.231458841,3
2018,24,19,0.2723517262,0.3957465343,0.1489569181,2
2018,24,21,0.5400185414,0.6567751711,0.4232619117,1
2018,24,23,0.2592030361,0.4160099049,0.1023961672,2
2018,24,25,0.4845484036,0.6217103096,0.3473864976,1
2018,24,27,0.403568675,0.5332309608,0.2739063892,1
2018,24,29,0.2723517262,0.3957465343,0.1489569181,2
2018,24,31,0.5451369591,0.6090767556,0.4811971626,1
2018,24,33,0.4530652235,0.5276767884,0.3784536585,1
2018,24,35,0.2723517262,0.3957465343,0.1489569181,2
2018,24,37,0.474776049,0.637901409,0.311650689,2
2018,24,39,0.375161041,0.5429154712,0.2074066107,2
2018,24,41,0.2723517262,0.3957465343,0.1489569181,2
2018,24,43,0.3683763106,0.5409881164,0.1957645048,1
2018,24,45,0.375161041,0.5429154712,0.2074066107,2
2018,24,47,0.375161041,0.5429154712,0.2074066107,2
2018,24,510,0.5160723397,0.6176410906,0.4145035888,1
2018,25,1,0.7308319543,0.889546218,0.5721176907,1
2018,25,3,0.5007444169,0.738429066,0.2630597678,3
2018,25,5,0.5501030637,0.6426523623,0.4575537651,1
2018,25,7,0.8237612613,1.0104626079,0.6370599146,3
2018,25,9,0.5496760824,0.6246877199,0.4746644449,1
2018,25,11,0.7287513116,0.8720125522,0.5854900711,2
2018,25,13,0.4789182128,0.5740195804,0.3838168452,1
2018,25,15,0.5879237504,0.7066736902,0.4691738106,2
2018,25,17,0.6404382276,0.6877623864,0.5931140687,1
2018,25,19,0.8237612613,1.0104626079,0.6370599146,3
2018,25,21,0.6423326605,0.702352202,0.5823131189,1
2018,25,23,0.6655844708,0.74237663,0.5887923116,1
2018,25,25,0.4582365003,0.5526456081,0.3638273926,1
2018,25,27,0.5461693304,0.6121086695,0.4802299914,1
2018,26,1,0.2382838284,0.3703130151,0.1062546416,2
2018,26,3,0.4003021148,0.5626259332,0.2379782964,2
2018,26,5,0.6787416587,0.8405349617,0.5169483557,1
2018,26,7,0.2382838284,0.3703130151,0.1062546416,2
2018,26,9,0.4153886832,0.5456260677,0.2851512987,2
2018,26,11,0.4595055413,0.6084632019,0.3105478808,2
2018,26,13,0.5926031294,0.7448740209,0.440332238,2
2018,26,15,0.2719725165,0.389573546,0.1543714869,2
2018,26,17,0.5198793529,0.6728086242,0.3669500816,2
2018,26,19,0.3602994446,0.4975541691,0.22304472,2
2018,26,21,0.5064039409,0.6613428364,0.3514650453,1
2018,26,23,0.6150840172,0.7786401398,0.4515278946,2
2018,26,25,0.2719725165,0.389573546,0.1543714869,2
2018,26,27,0.4682788945,0.6439375143,0.2926202746,2
2018,26,29,0.4153886832,0.5456260677,0.2851512987,2
2018,26,31,0.2382838284,0.3703130151,0.1062546416,2
2018,26,33,0.4003021148,0.5626259332,0.2379782964,2
2018,26,35,0.1780821918,0.3048317605,0.051332623,2
2018,26,37,0.4959537572,0.6436894783,0.3482180361,2
2018,26,39,0.2382838284,0.3703130151,0.1062546416,2
2018,26,41,0.4003021148,0.5626259332,0.2379782964,2
2018,26,43,0.5926031294,0.7448740209,0.440332238,2
2018,26,45,0.4959537572,0.6436894783,0.3482180361,2
2018,26,47,0.4153886832,0.5456260677,0.2851512987,2
2018,26,49,0.5670977672,0.6637293885,0.4704661459,1
2018,26,51,0.4595055413,0.6084632019,0.3105478808,2
2018,26,53,0.5926031294,0.7448740209,0.440332238,2
2018,26,55,0.3602994446,0.4975541691,0.22304472,2
2018,26,57,0.1780821918,0.3048317605,0.051332623,2
2018,26,59,0.3900558362,0.5189648117,0.2611468607,2
2018,26,61,0.5926031294,0.7448740209,0.440332238,2
2018,26,63,0.3252623083,0.442826621,0.2076979956,2
2018,26,65,0.4771903323,0.621533017,0.3328476476,1
2018,26,67,0.2339367416,0.3360696357,0.1318038475,2
2018,26,69,0.4595055413,0.6084632019,0.3105478808,2
2018,26,71,0.5926031294,0.7448740209,0.440332238,2
2018,26,73,0.1780821918,0.3048317605,0.051332623,2
2018,26,75,0.4911991199,0.6797709892,0.3026272506,3
2018,26,77,0.4948795615,0.6294858552,0.3602732679,1
2018,26,79,0.4153886832,0.5456260677,0.2851512987,2
2018,26,81,0.4034211645,0.4934780464,0.3133642826,1
2018,26,83,0.5926031294,0.7448740209,0.440332238,2
2018,26,85,0.5849056604,0.7339267532,0.4358845676,2
2018,26,87,0.4794794795,0.638322528,0.320636431,2
2018,26,89,0.3602994446,0.4975541691,0.22304472,2
2018,26,91,0.3900558362,0.5189648117,0.2611468607,2
2018,26,93,0.4066073698,0.5627864893,0.2504282502,1
2018,26,95,0.4003021148,0.5626259332,0.2379782964,2
2018,26,97,0.4003021148,0.5626259332,0.2379782964,2
2018,26,99,0.4886924342,0.5706231916,0.4067616768,1
2018,26,101,0.3602994446,0.4975541691,0.22304472,2
2018,26,103,0.5926031294,0.7448740209,0.440332238,2
2018,26,105,0.5849056604,0.7339267532,0.4358845676,2
2018,26,107,0.2339367416,0.3360696357,0.1318038475,2
2018,26,109,0.4003021148,0.5626259332,0.2379782964,2
2018,26,111,0.5198793529,0.6728086242,0.3669500816,2
2018,26,113,0.4153886832,0.5456260677,0.2851512987,2
2018,26,115,0.31511153,0.4871870657,0.1430359943,3
2018,26,117,0.2339367416,0.3360696357,0.1318038475,2
2018,26,119,0.2382838284,0.3703130151,0.1062546416,2
2018,26,121,0.2190201729,0.3580405876,0.0799997582,1
2018,26,123,0.5849056604,0.7339267532,0.4358845676,2
2018,26,125,0.5289815323,0.5994048757,0.4585581889,1
2018,26,127,0.5849056604,0.7339267532,0.4358845676,2
2018,26,129,0.4595055413,0.6084632019,0.3105478808,2
2018,26,131,0.5926031294,0.7448740209,0.440332238,2
2018,26,133,0.2339367416,0.3360696357,0.1318038475,2
2018,26,135,0.2382838284,0.3703130151,0.1062546416,2
2018,26,137,0.2382838284,0.3703130151,0.1062546416,2
2018,26,139,0.3307246998,0.4433807147,0.218068685,1
2018,26,141,0.2382838284,0.3703130151,0.1062546416,2
2018,26,143,0.4595055413,0.6084632019,0.3105478808,2
2018,26,145,0.4275587062,0.6045935689,0.2505238436,1
2018,26,147,0.4246293245,0.6110753126,0.2381833365,3
2018,26,149,0.6150840172,0.7786401398,0.4515278946,2
2018,26,151,0.3252623083,0.442826621,0.2076979956,2
2018,26,153,0.4003021148,0.5626259332,0.2379782964,2
2018,26,155,0.5176616915,0.6706164648,0.3647069183,2
2018,26,157,0.3252623083,0.442826621,0.2076979956,2
2018,26,159,0.4682788945,0.6439375143,0.2926202746,2
2018,26,161,0.636412173,0.7507462055,0.5220781404,1
2018,26,163,0.3611695182,0.4176348693,0.304704167,1
2018,26,165,0.4153886832,0.5456260677,0.2851512987,2
2018,27,1,0.526500219,0.6723846628,0.3806157753,2
2018,27,3,0.3699611462,0.4999421424,0.23998015,1
2018,27,5,0.5492638732,0.6832222382,0.4153055081,2
2018,27,7,0.5492638732,0.6832222382,0.4153055081,2
2018,27,9,0.2660427807,0.4466367594,0.0854488021,3
2018,27,11,0.4588928922,0.5819433069,0.3358424776,2
2018,27,13,0.5417775412,0.7411196899,0.3424353926,3
2018,27,15,0.7672064777,0.8788969951,0.6555159603,2
2018,27,17,0.5150953678,0.6246127531,0.4055779826,2
2018,27,19,0.5413051679,0.7406630727,0.341947263,3
2018,27,21,0.526500219,0.6723846628,0.3806157753,2
2018,27,23,0.7672064777,0.8788969951,0.6555159603,2
2018,27,25,0.6253186066,0.7651996602,0.4854375531,2
2018,27,27,0.521754386,0.6562402659,0.3872685061,2
2018,27,29,0.5492638732,0.6832222382,0.4153055081,2
2018,27,31,0.3963515755,0.5584035695,0.2342995814,2
2018,27,33,0.5953991881,0.7263103524,0.4644880238,2
2018,27,35,0.5170785893,0.6503618777,0.3837953008,2
2018,27,37,0.4951533136,0.6186159073,0.3716907198,1
2018,27,39,0.629489603,0.7773182573,0.4816609488,2
2018,27,41,0.4588928922,0.5819433069,0.3358424776,2
2018,27,43,0.5953991881,0.7263103524,0.4644880238,2
2018,27,45,0.4857468643,0.6467923986,0.3247013301,2
2018,27,47,0.629489603,0.7773182573,0.4816609488,2
2018,27,49,0.6421052632,0.810860009,0.4733505173,2
2018,27,51,0.4588928922,0.5819433069,0.3358424776,2
2018,27,53,0.5528120713,0.6277749946,0.4778491481,1
2018,27,55,0.4857468643,0.6467923986,0.3247013301,2
2018,27,57,0.5492638732,0.6832222382,0.4153055081,2
2018,27,59,0.6253186066,0.7651996602,0.4854375531,2
2018,27,61,0.526500219,0.6723846628,0.3806157753,2
2018,27,63,0.5953991881,0.7263103524,0.4644880238,2
2018,27,65,0.6253186066,0.7651996602,0.4854375531,2
2018,27,67,0.6288840263,0.7716319627,0.4861360898,2
2018,27,69,0.521754386,0.6562402659,0.3872685061,2
2018,27,71,0.3963515755,0.5584035695,0.2342995814,2
2018,27,73,0.7672064777,0.8788969951,0.6555159603,2
2018,27,75,0.3963515755,0.5584035695,0.2342995814,2
2018,27,77,0.5492638732,0.6832222382,0.4153055081,2
2018,27,79,0.6421052632,0.810860009,0.4733505173,2
2018,27,81,0.7672064777,0.8788969951,0.6555159603,2
2018,27,83,0.7672064777,0.8788969951,0.6555159603,2
2018,27,85,0.6288840263,0.7716319627,0.4861360898,2
2018,27,87,0.5492638732,0.6832222382,0.4153055081,2
2018,27,89,0.521754386,0.6562402659,0.3872685061,2
2018,27,91,0.5953991881,0.7263103524,0.4644880238,2
2018,27,93,0.6288840263,0.7716319627,0.4861360898,2
2018,27,95,0.6253186066,0.7651996602,0.4854375531,2
2018,27,97,0.5170785893,0.6503618777,0.3837953008,2
2018,27,99,0.629489603,0.7773182573,0.4816609488,2
2018,27,101,0.5953991881,0.7263103524,0.4644880238,2
2018,27,103,0.5417775412,0.7411196899,0.3424353926,3
2018,27,105,0.5953991881,0.7263103524,0.4644880238,2
2018,27,107,0.521754386,0.6562402659,0.3872685061,2
2018,27,109,0.6321420929,0.8250712439,0.4392129418,3
2018,27,111,0.4588928922,0.5819433069,0.3358424776,2
2018,27,113,0.521754386,0.6562402659,0.3872685061,2
2018,27,115,0.6253186066,0.7651996602,0.4854375531,2
2018,27,117,0.5953991881,0.7263103524,0.4644880238,2
2018,27,119,0.521754386,0.6562402659,0.3872685061,2
2018,27,121,0.4588928922,0.5819433069,0.3358424776,2
2018,27,123,0.3253936852,0.4384289263,0.2123584441,1
2018,27,125,0.521754386,0.6562402659,0.3872685061,2
2018,27,127,0.7672064777,0.8788969951,0.6555159603,2
2018,27,129,0.6288840263,0.7716319627,0.4861360898,2
2018,27,131,0.6421052632,0.810860009,0.4733505173,2
2018,27,133,0.5953991881,0.7263103524,0.4644880238,2
2018,27,135,0.521754386,0.6562402659,0.3872685061,2
2018,27,137,0.3913132032,0.5308427983,0.2517836081,1
2018,27,139,0.5592452436,0.7112173196,0.4072731675,1
2018,27,141,0.2660427807,0.4466367594,0.0854488021,3
2018,27,143,0.6288840263,0.7716319627,0.4861360898,2
2018,27,145,0.4922726121,0.6555864382,0.328958786,1
2018,27,147,0.629489603,0.7773182573,0.4816609488,2
2018,27,149,0.4588928922,0.5819433069,0.3358424776,2
2018,27,151,0.4588928922,0.5819433069,0.3358424776,2
2018,27,153,0.5170785893,0.6503618777,0.3837953008,2
2018,27,155,0.4588928922,0.5819433069,0.3358424776,2
2018,27,157,0.4857468643,0.6467923986,0.3247013301,2
2018,27,159,0.5170785893,0.6503618777,0.3837953008,2
2018,27,161,0.5417775412,0.7411196899,0.3424353926,3
2018,27,163,0.4691737017,0.6219328361,0.3164145673,1
2018,27,165,0.5953991881,0.7263103524,0.4644880238,2
2018,27,167,0.4588928922,0.5819433069,0.3358424776,2
2018,27,169,0.4857468643,0.6467923986,0.3247013301,2
2018,27,171,0.250508647,0.4139526022,0.0870646918,3
2018,27,173,0.7672064777,0.8788969951,0.6555159603,2
2018,28,1,0.7724388033,0.9778751227,0.5670024838,3
2018,28,3,0.3909341347,0.5440808529,0.2377874166,2
2018,28,5,0.7724388033,0.9778751227,0.5670024838,3
2018,28,7,0.7217806041,0.9232808481,0.5202803602,3
2018,28,9,0.3909341347,0.5440808529,0.2377874166,2
2018,28,11,0.452510917,0.6306247733,0.2743970608,2
