year,state,county,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,_FREQ_
2018,20,179,0.9094087745,1.0121200403,0.8066975087,30
2018,20,181,0.9094087869,1.0121200464,0.8066975275,30
2018,20,183,0.9094087659,1.0121200361,0.8066974957,30
2018,20,185,0.7337434691,0.9438569267,0.5236300114,17
2018,20,187,0.9902146466,1.0254394335,0.9549898597,30
2018,20,189,0.9902146434,1.025439436,0.9549898508,30
2018,20,191,0.733743379,0.9438568593,0.5236298987,17
2018,20,193,0.9094087636,1.012120035,0.8066974923,30
2018,20,195,0.9094087809,1.0121200435,0.8066975184,30
2018,20,197,0.9092526569,1.0005847734,0.8179205405,38
2018,20,199,0.9094087764,1.0121200412,0.8066975115,30
2018,20,201,0.9665750836,1.047397575,0.8857525923,19
2018,20,203,0.9094087684,1.0121200373,0.8066974995,30
2018,20,205,0.9323979722,1.0237751192,0.8410208252,29
2018,20,207,0.9323979553,1.0237751129,0.8410207977,29
2018,20,209,0.8596384319,0.9715660409,0.7477108228,37
2018,21,001,0.9502433791,1.0567898196,0.8436969386,16
2018,21,003,0.9798306767,1.0239516361,0.9357097173,39
2018,21,005,1,1,1,22
2018,21,007,0.8779846407,0.9864204587,0.7695488227,35
2018,21,009,0.979830682,1.0239516357,0.9357097283,39
2018,21,011,0.734358438,0.8663736267,0.6023432493,43
2018,21,013,0.5568057222,0.7345699461,0.3790414983,30
2018,21,015,0.9495091164,1.0535940011,0.8454242317,17
2018,21,017,0.7888067413,0.9427637703,0.6348497123,27
2018,21,019,0.9542699672,1.059987453,0.8485524815,15
2018,21,021,0.9348659004,1.0357147666,0.8340170342,23
2018,21,023,0.7343584199,0.8663736115,0.6023432283,43
2018,21,025,0.7604731221,0.9312265818,0.5897196623,24
2018,21,027,0.9297324378,1.019709469,0.8397554066,31
2018,21,029,0.9214092128,1.0393470524,0.8034713732,20
2018,21,031,0.9798306731,1.0239516364,0.9357097099,39
2018,21,033,0.9349489822,1.0404283282,0.8294696361,21
2018,21,035,0.8779846856,0.9864204864,0.7695488848,35
2018,21,037,0.9383463861,1.0169180016,0.8597747705,36
2018,21,039,0.8779846713,0.9864204776,0.7695488651,35
2018,21,041,0.9383463983,1.0169180066,0.8597747899,36
2018,21,043,0.9542699595,1.0599874538,0.8485524651,15
2018,21,045,0.950243381,1.0567898196,0.8436969424,16
2018,21,047,0.9453027063,1.0449600813,0.8456453313,20
2018,21,049,0.7888067538,0.9427637795,0.6348497281,27
2018,21,051,0.7720229871,0.9775915621,0.5664544121,16
2018,21,053,0.9502433685,1.0567898198,0.8436969173,16
2018,21,055,0.9349489889,1.0404283299,0.8294696479,21
2018,21,057,0.9502433673,1.0567898198,0.8436969149,16
2018,21,059,1,1,1,22
2018,21,061,0.9798306731,1.0239516364,0.9357097099,39
2018,21,063,0.9542699644,1.0599874533,0.8485524756,15
2018,21,065,0.8833619274,1.0145461661,0.7521776887,23
2018,21,067,0.9391094171,0.9968016393,0.881417195,66
2018,21,069,0.7343584071,0.8663736007,0.6023432135,43
2018,21,071,0.955588815,1.0269665548,0.8842110752,32
2018,21,073,1,1,1,22
2018,21,075,0.8779846677,0.9864204753,0.76954886,35
2018,21,077,0.9383463869,1.016918002,0.8597747718,36
2018,21,079,0.9348658996,1.0357147663,0.8340170329,23
2018,21,081,0.9383464057,1.0169180096,0.8597748017,36
2018,21,083,0.8779846856,0.9864204864,0.7695488848,35
2018,21,085,0.9297324353,1.019709468,0.8397554026,31
2018,21,087,0.950243392,1.0567898194,0.8436969647,16
2018,21,089,0.9542699818,1.0599874516,0.8485525121,15
2018,21,091,1,1,1,22
2018,21,093,0.9307683653,1.0049374492,0.8565992815,45
2018,21,095,0.5568056971,0.734569922,0.3790414722,30
2018,21,097,0.7888068074,0.9427638188,0.634849796,27
2018,21,099,0.9798306708,1.0239516365,0.9357097051,39
2018,21,101,0.9069557145,1.0186182001,0.795293229,26
2018,21,103,0.7585688384,0.9143271509,0.6028105259,29
2018,21,105,0.8779846676,0.9864204753,0.7695488599,35
2018,21,107,0.9349489801,1.0404283277,0.8294696326,21
2018,21,109,0.772023058,0.9775916105,0.5664545055,16
2018,21,111,0.9385160484,0.9801313287,0.896900768,128
2018,21,113,0.9348658889,1.0357147634,0.8340170145,23
2018,21,115,0.9555888097,1.0269665536,0.8842110658,32
2018,21,117,0.9091389329,1.0653775693,0.7529002965,13
2018,21,119,0.7604731806,0.931226626,0.5897197351,24
2018,21,121,0.5568056893,0.7345699145,0.379041464,30
2018,21,123,0.9397993446,1.0643971039,0.8152015853,14
2018,21,125,0.7720230288,0.9775915906,0.5664544671,16
2018,21,127,0.9542699658,1.0599874532,0.8485524785,15
2018,21,129,0.7604731086,0.9312265716,0.5897196456,24
2018,21,131,0.7604731696,0.9312266177,0.5897197214,24
2018,21,133,0.7604731436,0.9312265981,0.5897196891,24
2018,21,135,0.7343584017,0.8663735962,0.6023432072,43
2018,21,137,0.9348658867,1.0357147627,0.8340170106,23
2018,21,139,0.9349489925,1.0404283308,0.8294696542,21
2018,21,141,0.9798306775,1.0239516361,0.935709719,39
2018,21,143,0.9453027352,1.0449600854,0.8456453851,20
2018,21,145,0.8779846689,0.9864204761,0.7695488617,35
2018,21,147,1,1,1,8
2018,21,149,0.906955722,1.0186182035,0.7952932405,26
2018,21,151,0.8833619134,1.0145461589,0.7521776679,23
2018,21,153,0.9555888289,1.026966558,0.8842110997,32
2018,21,155,0.9397993367,1.0643971036,0.8152015698,14
2018,21,157,0.8779846695,0.9864204765,0.7695488626,35
2018,21,159,0.9555888154,1.0269665549,0.884211076,32
2018,21,161,0.7343584152,0.8663736075,0.6023432228,43
2018,21,163,0.9297324399,1.0197094699,0.83975541,31
2018,21,165,0.7343584438,0.8663736316,0.602343256,43
2018,21,167,1,1,1,22
2018,21,169,0.9798306734,1.0239516364,0.9357097104,39
2018,21,171,0.9798306772,1.0239516361,0.9357097183,39
2018,21,173,0.7343584142,0.8663736067,0.6023432217,43
2018,21,175,0.7343584666,0.8663736508,0.6023432824,43
2018,21,177,0.9349489834,1.0404283285,0.8294696383,21
2018,21,179,0.9397993432,1.0643971038,0.8152015826,14
2018,21,181,0.7888067625,0.9427637859,0.6348497391,27
2018,21,183,0.9069557267,1.0186182057,0.7952932478,26
2018,21,185,0.7585688917,0.9143271925,0.6028105909,29
2018,21,187,0.9383463983,1.0169180066,0.8597747899,36
2018,21,189,0.7604730973,0.9312265631,0.5897196315,24
2018,21,191,0.9383464072,1.0169180102,0.8597748042,36
2018,21,193,0.7604731395,0.931226595,0.589719684,24
2018,21,195,0.9555888199,1.026966556,0.8842110839,32
2018,21,197,0.8833619452,1.0145461752,0.7521777152,23
2018,21,199,1,1,1,8
2018,21,201,0.7343584538,0.86637364,0.6023432676,43
2018,21,203,0.7720230081,0.9775915764,0.5664544397,16
2018,21,205,0.7343584107,0.8663736038,0.6023432176,43
2018,21,207,0.950243369,1.0567898198,0.8436969183,16
2018,21,209,0.788806767,0.9427637891,0.6348497448,27
2018,21,211,0.8162283642,0.9246717611,0.7077849672,49
2018,21,213,0.9798306862,1.0239516354,0.9357097369,39
2018,21,215,0.9214092487,1.0393470637,0.8034714337,20
2018,21,217,0.9502433829,1.0567898196,0.8436969462,16
2018,21,219,0.9453026997,1.0449600804,0.8456453189,20
2018,21,221,0.9453027076,1.0449600815,0.8456453337,20
2018,21,223,0.7585688289,0.9143271435,0.6028105142,29
2018,21,225,0.9069557408,1.0186182122,0.7952932695,26
2018,21,227,1,1,1,18
2018,21,229,0.9397993489,1.064397104,0.8152015939,14
2018,21,231,1,1,1,8
2018,21,233,0.9069557463,1.0186182147,0.7952932779,26
2018,21,235,0.5568057012,0.734569926,0.3790414764,30
2018,21,237,0.7604731206,0.9312265807,0.5897196605,24
2018,21,239,1,1,1,22
2018,22,001,0.8716108239,1.0113989375,0.7318227103,22
2018,22,003,0.856823245,0.9941224254,0.7195240646,25
2018,22,005,0.8212512413,0.9891705394,0.6533319432,20
2018,22,007,0.8598266083,1.0202095039,0.6994437127,18
2018,22,009,0.9656607767,1.0497862167,0.8815353367,18
2018,22,011,0.8568232484,0.9941224274,0.7195240694,25
2018,22,013,0.8971727772,0.9715873823,0.8227581722,64
2018,22,015,0.915715525,1.0077554235,0.8236756266,35
2018,22,017,0.8529657477,0.984141061,0.7217904344,28
2018,22,019,0.9513346897,1.0135150982,0.8891542813,46
2018,22,021,0.8429573714,0.9618120838,0.7241026591,36
2018,22,023,1,1,1,21
2018,22,025,0.9656607631,1.0497862191,0.8815353071,18
2018,22,027,0.8971727653,0.9715873742,0.8227581564,64
2018,22,029,0.9656607719,1.0497862175,0.8815353263,18
2018,22,031,0.8971727948,0.9715873942,0.8227581953,64
2018,22,033,0.9300833868,0.9839795663,0.8761872073,86
2018,22,035,0.8429573709,0.9618120834,0.7241026584,36
2018,22,037,0.9448955751,1.0603726,0.8294185501,15
2018,22,039,0.7102630761,0.8846367584,0.5358893938,26
2018,22,041,0.8429573718,0.961812084,0.7241026596,36
2018,22,043,0.9656607618,1.0497862194,0.8815353042,18
2018,22,045,0.7086900696,0.8712828517,0.5460972874,30
2018,22,047,0.9448956035,1.0603726004,0.8294186065,15
2018,22,049,0.8429573404,0.9618120623,0.7241026185,36
2018,22,051,0.8014110387,0.8872377038,0.7155843737,83
2018,22,053,1,1,1,21
2018,22,055,0.9230198479,0.9984300935,0.8476096023,48
2018,22,057,0.8598265842,1.0202094914,0.6994436771,18
2018,22,059,0.9656607733,1.0497862173,0.8815353294,18
2018,22,061,0.897172762,0.9715873719,0.822758152,64
2018,22,063,0.9025313445,1.0144075747,0.7906551144,27
2018,22,065,0.8429573591,0.9618120752,0.724102643,36
2018,22,067,0.8429573611,0.9618120766,0.7241026456,36
2018,22,069,0.8971727613,0.9715873715,0.8227581512,64
2018,22,071,0.8662353295,0.9489891497,0.7834815093,65
2018,22,073,0.8933033483,0.9955848099,0.7910218867,35
2018,22,075,0.7832441936,0.9554226036,0.6110657837,22
2018,22,077,0.9448955867,1.0603726002,0.8294185732,15
2018,22,079,0.8576478936,0.9608922199,0.7544035673,44
2018,22,081,0.8971727964,0.9715873953,0.8227581975,64
2018,22,083,0.8429573614,0.9618120768,0.7241026459,36
2018,22,085,0.8971727793,0.9715873837,0.8227581749,64
2018,22,087,0.7832442024,0.9554226099,0.6110657949,22
2018,22,089,0.6422551839,0.8301550847,0.4543552831,25
2018,22,091,0.9025313693,1.0144075868,0.7906551518,27
2018,22,093,0.6422552221,0.8301551184,0.4543553257,25
2018,22,095,0.6422551992,0.8301550982,0.4543553001,25
2018,22,097,0.7102630748,0.8846367574,0.5358893923,26
2018,22,099,0.7086900412,0.871282828,0.5460972544,30
2018,22,101,0.7086900756,0.8712828568,0.5460972945,30
2018,22,103,0.9290187891,1.015336629,0.8427009493,34
2018,22,105,0.9256242101,1.0069370677,0.8443113525,40
2018,22,107,0.8429573931,0.9618120988,0.7241026874,36
2018,22,109,1,1,1,7
2018,22,111,0.8429573574,0.9618120741,0.7241026407,36
2018,22,113,0.8716108564,1.0113989549,0.7318227579,22
2018,22,115,0.857647886,0.9608922146,0.7544035574,44
2018,22,117,0.9256242142,1.0069370697,0.8443113586,40
2018,22,119,0.9157155584,1.0077554403,0.8236756765,35
2018,22,121,0.9448956069,1.0603726005,0.8294186132,15
2018,22,123,0.8429573611,0.9618120766,0.7241026455,36
2018,22,125,0.9448955864,1.0603726002,0.8294185726,15
2018,22,127,0.9656607645,1.0497862189,0.88153531,18
2018,23,001,0.9053435115,1.1395842009,0.671102822,6
2018,23,003,0.8992204881,1.0279759455,0.7704650307,21
2018,23,005,0.9237950356,1.0050114079,0.8425786632,41
2018,23,007,0.8405116198,0.986994488,0.6940287516,24
2018,23,009,0.9125954037,1.0172078432,0.8079829641,28
2018,23,011,1,1,1,11
2018,23,013,0.9125954506,1.0172078647,0.8079830364,28
2018,23,015,0.9125954184,1.01720785,0.8079829868,28
2018,23,017,0.8405116452,0.986994504,0.6940287865,24
2018,23,019,0.9194915254,1.0240752397,0.8149078111,26
2018,23,021,0.8405116221,0.9869944895,0.6940287548,24
2018,23,023,1,1,1,8
2018,23,025,0.8405116591,0.9869945127,0.6940288055,24
2018,23,027,0.9125954298,1.0172078552,0.8079830044,28
2018,23,029,0.8992204921,1.0279759472,0.7704650369,21
2018,23,031,0.9004432902,1.0113455783,0.7895410021,28
2018,24,001,0.9249766967,1.0177106365,0.8322427569,31
2018,24,003,0.8904109589,0.9630726847,0.8177492331,71
2018,24,005,0.9015110793,0.9517763945,0.851245764,135
2018,24,009,0.9229494543,1.023538574,0.8223603346,27
2018,24,011,0.9321338353,1.0121043816,0.852163289,38
2018,24,013,1,1,1,32
2018,24,015,1,1,1,16
2018,24,017,0.9417952314,1.0374815135,0.8461089493,23
2018,24,019,0.9321338347,1.0121043813,0.8521632881,38
2018,24,021,0.944109589,1.0162043363,0.8720148418,39
2018,24,023,0.9249767045,1.0177106399,0.832242769,31
2018,24,025,0.9383753501,1.0138479474,0.8629027529,39
2018,24,027,0.9358689055,1.0117909528,0.8599468582,40
2018,24,029,0.9321338319,1.01210438,0.8521632838,38
2018,24,031,0.8888888889,0.9442044998,0.833573278,124
2018,24,033,0.8845055241,0.9334231114,0.8355879369,164
2018,24,035,0.9321338372,1.0121043824,0.852163292,38
2018,24,037,0.9229494728,1.0235385814,0.8223603642,27
2018,24,039,0.9949990374,1.0194400512,0.9705580236,32
2018,24,041,0.9321338331,1.0121043806,0.8521632856,38
2018,24,043,1,1,1,33
2018,24,045,0.9949990378,1.0194400506,0.9705580251,32
2018,24,047,0.9949990377,1.0194400508,0.9705580245,32
2018,24,510,0.8135985686,0.9082722145,0.7189249226,65
2018,25,001,0.7482445523,0.9296105842,0.5668785204,22
2018,25,003,0.9727228446,1.042391996,0.9030536932,21
2018,25,005,0.8464992349,0.916114746,0.7768837237,103
2018,25,007,0.9068203599,1.1221620895,0.6914786303,7
2018,25,009,0.8943124612,0.943349488,0.8452754343,151
2018,25,011,0.9790419122,1.0330738644,0.9250099599,27
2018,25,013,0.8401294498,0.9080035991,0.7722553006,112
2018,25,015,0.9280910833,0.9963660347,0.8598161319,55
2018,25,017,0.9125214475,0.9474055967,0.8776372983,252
2018,25,019,0.9068203666,1.1221620892,0.6914786439,7
2018,25,021,0.9318268566,0.9749881743,0.8886655389,131
2018,25,023,0.9640178472,1.0005219921,0.9275137023,100
2018,25,025,0.8435349066,0.8989686696,0.7881011436,165
2018,25,027,0.9486298824,0.9820113257,0.915248439,168
2018,26,001,0.9053788756,0.9899625186,0.8207952325,46
2018,26,003,0.7810101435,0.9243019701,0.6377183169,32
2018,26,005,0.9785431959,1.0454842177,0.9116021741,18
2018,26,007,0.9053788701,0.9899625153,0.8207952248,46
2018,26,009,0.7686250672,0.9147406407,0.6225094938,32
2018,26,011,0.9186991925,1.0149067793,0.8224916058,31
2018,26,013,0.922028458,0.9904464447,0.8536104714,59
2018,26,015,0.7543766721,0.8877764193,0.620976925,40
2018,26,017,0.7554399508,0.9206597645,0.590220137,26
2018,26,019,0.8661111095,0.9840997394,0.7481224795,32
2018,26,021,1,1,1,24
2018,26,023,0.5927505612,0.7780782985,0.4074228238,27
2018,26,025,0.7543766338,0.887776388,0.6209768797,40
2018,26,027,0.9527533312,1.0414118692,0.8640947932,22
2018,26,029,0.768625106,0.9147406709,0.622509541,32
2018,26,031,0.9053788813,0.9899625221,0.8207952406,46
2018,26,033,0.7810101435,0.9243019701,0.6377183169,32
2018,26,035,0.9058567301,0.9893461684,0.8223672918,47
2018,26,037,0.8970065076,0.9752313621,0.8187816531,58
2018,26,039,0.9053788863,0.9899625251,0.8207952476,46
2018,26,041,0.7810100788,0.9243019206,0.6377182369,32
2018,26,043,0.9220284556,0.9904464432,0.853610468,59
2018,26,045,0.8970064769,0.9752313417,0.8187816122,58
2018,26,047,0.768625102,0.9147406678,0.6225095362,32
2018,26,049,0.8924684951,0.9520077933,0.832929197,104
2018,26,051,0.9186991844,1.0149067756,0.8224915932,31
2018,26,053,0.9220284518,0.9904464409,0.8536104627,59
2018,26,055,0.8661111112,0.9840997405,0.7481224819,32
2018,26,057,0.9058567419,0.9893461756,0.8223673083,47
2018,26,059,0.9105833959,1.0051180411,0.8160487507,35
2018,26,061,0.9220284627,0.9904464475,0.853610478,59
2018,26,063,0.8003280102,0.9079524039,0.6927036165,53
2018,26,065,0.9420564116,0.9939065498,0.8902062734,78
2018,26,067,0.8702796012,0.9663391809,0.7742200216,47
2018,26,069,0.9186991857,1.0149067762,0.8224915952,31
2018,26,071,0.9220284536,0.990446442,0.8536104653,59
2018,26,073,0.9058567405,0.9893461747,0.8223673063,47
2018,26,075,1,1,1,22
2018,26,077,0.9670031056,1.0125837576,0.9214224536,59
2018,26,079,0.7686250733,0.9147406455,0.6225095011,32
2018,26,081,0.83996395,0.9107710316,0.7691568685,103
2018,26,083,0.922028464,0.9904464482,0.8536104798,59
2018,26,085,0.9579831806,1.0244511756,0.8915151856,35
2018,26,087,0.9636871602,1.0295398271,0.8978344933,31
2018,26,089,0.8661111112,0.9840997405,0.7481224819,32
2018,26,091,0.9105834066,1.0051180467,0.8160487665,35
2018,26,093,0.8653794583,0.9875184701,0.7432404465,30
2018,26,095,0.7810101223,0.9243019539,0.6377182907,32
2018,26,097,0.7810100945,0.9243019326,0.6377182563,32
2018,26,099,0.8913189946,0.9458815207,0.8367564684,125
2018,26,101,0.866111118,0.9840997448,0.7481224913,32
2018,26,103,0.9220284616,0.9904464468,0.8536104765,59
2018,26,105,0.9579831975,1.0244511797,0.8915152153,35
2018,26,107,0.8702796098,0.9663391868,0.7742200328,47
2018,26,109,0.7810101326,0.9243019618,0.6377183034,32
2018,26,111,0.7554398922,0.9206597193,0.5902200651,26
2018,26,113,0.7686250422,0.9147406212,0.6225094632,32
2018,26,115,0.8796548592,1.00982785,0.7494818684,24
2018,26,117,0.8702796126,0.9663391887,0.7742200365,47
2018,26,119,0.9053788772,0.9899625196,0.8207952348,46
2018,26,121,0.9386032233,1.0217786215,0.8554278252,32
2018,26,123,0.9579831914,1.0244511782,0.8915152046,35
2018,26,125,0.8691231638,0.9202760204,0.8179703071,167
2018,26,127,0.9579831874,1.0244511772,0.8915151975,35
2018,26,129,0.91869918,1.0149067736,0.8224915864,31
2018,26,131,0.9220284479,0.9904464386,0.8536104573,59
2018,26,133,0.8702795931,0.9663391753,0.7742200109,47
2018,26,135,0.9053788657,0.9899625127,0.8207952186,46
2018,26,137,0.9053788804,0.9899625215,0.8207952392,46
2018,26,139,0.930785124,0.996108183,0.865462065,58
2018,26,141,0.9053788885,0.9899625264,0.8207952506,46
2018,26,143,0.9186991805,1.0149067738,0.8224915872,31
2018,26,145,0.9372766971,1.0176053379,0.8569480563,35
2018,26,147,0.8279098874,0.9547878239,0.7010319508,34
2018,26,149,0.5927504788,0.778078222,0.4074227356,27
2018,26,151,0.8003280002,0.9079523959,0.6927036045,53
2018,26,153,0.7810101223,0.9243019539,0.6377182907,32
2018,26,155,0.9761324894,1.0207297066,0.9315352721,45
2018,26,157,0.80032802,0.9079524117,0.6927036283,53
2018,26,159,0.9527533502,1.0414118713,0.8640948291,22
2018,26,161,0.9954076367,1.0105094574,0.980305816,77
2018,26,163,0.8459513164,0.8884639361,0.8034386967,277
2018,26,165,0.7686250584,0.9147406338,0.6225094829,32
2018,27,001,0.6051453641,0.7930415106,0.4172492176,26
2018,27,003,0.8381126173,0.9392073838,0.7370178508,51
2018,27,005,0.8520475703,0.9581718646,0.7459232759,43
2018,27,007,0.8520475775,0.9581718697,0.7459232853,43
2018,27,009,1,1,1,13
2018,27,011,0.8558673386,0.9757022974,0.7360323798,33
2018,27,013,1,1,1,23
2018,27,015,0.8822792767,0.9976046699,0.7669538835,30
2018,27,017,0.6292640824,0.7673520844,0.4911760804,47
2018,27,019,0.9736253885,1.072947296,0.874303481,10
2018,27,021,0.6051454778,0.7930416149,0.4172493407,26
2018,27,023,0.882279246,0.9976046523,0.7669538398,30
2018,27,025,0.8804519143,0.9895057002,0.7713981284,34
2018,27,027,0.9933029738,1.0192355785,0.9673703692,38
2018,27,029,0.8520475641,0.9581718603,0.7459232679,43
2018,27,031,0.8537624245,1.0048902493,0.7026345997,21
2018,27,033,0.8495088602,0.9696954562,0.7293222643,34
2018,27,035,0.7769066418,0.9234624255,0.6303508581,31
2018,27,037,0.8200376041,0.9598561688,0.6802190394,29
2018,27,039,0.7167852265,0.9094928514,0.5240776016,21
2018,27,041,0.8558673416,0.9757022994,0.7360323839,33
2018,27,043,0.8495088574,0.9696954543,0.7293222605,34
2018,27,045,0.9097472894,1.0178321089,0.80166247,27
2018,27,047,0.7167851274,0.9094927727,0.5240774821,21
2018,27,049,1,1,1,16
2018,27,051,0.8558673617,0.9757023126,0.7360324109,33
2018,27,053,0.9097083862,0.9630258384,0.8563909339,111
2018,27,055,0.90974728,1.0178321046,0.8016624555,27
2018,27,057,0.8520475391,0.9581718427,0.7459232355,43
2018,27,059,0.880451923,0.9895057054,0.7713981405,34
2018,27,061,0.6051454324,0.7930415732,0.4172492916,26
2018,27,063,0.8495088412,0.9696954434,0.7293222389,34
2018,27,065,0.8804518979,0.9895056903,0.7713981056,34
2018,27,067,1,1,1,32
2018,27,069,0.9933029747,1.0192355777,0.9673703718,38
2018,27,071,0.8537623906,1.0048902299,0.7026345513,21
2018,27,073,0.8822792601,0.9976046604,0.7669538598,30
2018,27,075,0.8537624094,1.0048902406,0.7026345781,21
2018,27,077,0.8520475709,0.9581718651,0.7459232767,43
2018,27,079,1,1,1,16
2018,27,081,0.8822792639,0.9976046625,0.7669538652,30
2018,27,083,0.8822792767,0.9976046699,0.7669538835,30
2018,27,085,1,1,1,32
2018,27,087,0.8520475415,0.9581718444,0.7459232386,43
2018,27,089,0.9933029708,1.0192355813,0.9673703604,38
2018,27,091,0.8495088329,0.9696954379,0.7293222279,34
2018,27,093,1,1,1,32
2018,27,095,0.8804519282,0.9895057086,0.7713981479,34
2018,27,097,0.7769066489,0.9234624309,0.6303508669,31
2018,27,099,0.7167851639,0.9094928017,0.5240775261,21
2018,27,101,0.8495088314,0.9696954368,0.7293222259,34
2018,27,103,1,1,1,23
2018,27,105,0.8495088389,0.9696954419,0.7293222358,34
2018,27,107,0.9933029759,1.0192355765,0.9673703754,38
2018,27,109,0.9559686888,1.0333572607,0.878580117,27
2018,27,111,0.8558673332,0.9757022939,0.7360323726,33
2018,27,113,0.9933029716,1.0192355805,0.9673703628,38
2018,27,115,0.880451903,0.9895056933,0.7713981127,34
2018,27,117,0.849508854,0.969695452,0.729322256,34
2018,27,119,0.9933029755,1.0192355769,0.9673703741,38
2018,27,121,0.8558673592,0.9757023109,0.7360324075,33
2018,27,123,0.973995513,1.0199872465,0.9280037794,46
2018,27,125,0.9933029725,1.0192355797,0.9673703652,38
2018,27,127,0.8822792882,0.9976046766,0.7669538999,30
2018,27,129,1,1,1,32
2018,27,131,1,1,1,16
2018,27,133,0.8495088378,0.9696954412,0.7293222344,34
2018,27,135,0.9933029745,1.0192355778,0.9673703713,38
2018,27,137,0.8995920411,0.9744033233,0.8247807589,62
2018,27,139,0.9036297591,1.0193082999,0.7879512182,25
2018,27,141,1,1,1,13
2018,27,143,1,1,1,32
2018,27,145,0.9855072464,1.0343497052,0.9366647876,23
2018,27,147,0.7167850928,0.9094927452,0.5240774404,21
2018,27,149,0.8558673387,0.9757022975,0.7360323799,33
2018,27,151,0.8558673387,0.9757022975,0.7360323799,33
2018,27,153,0.7769066276,0.9234624145,0.6303508406,31
2018,27,155,0.8558673346,0.9757022948,0.7360323744,33
2018,27,157,0.9097473163,1.0178321212,0.8016625113,27
2018,27,159,0.7769066222,0.9234624104,0.6303508339,31
2018,27,161,1,1,1,23
2018,27,163,0.818815331,1.0367464027,0.6008842593,12
2018,27,165,0.84950884,0.9696954426,0.7293222374,34
2018,27,167,0.8558673739,0.9757023205,0.7360324273,33
2018,27,169,0.9097472898,1.017832109,0.8016624705,27
2018,27,171,0.9441267048,1.0423611298,0.8458922798,21
2018,27,173,0.8822792525,0.997604656,0.766953849,30
2018,28,001,0.9409224601,1.0158863979,0.8659585223,38
2018,28,003,0.8072780859,0.9721026223,0.6424535494,22
2018,28,005,0.9409224823,1.015886407,0.8659585577,38
2018,28,007,0.770825459,0.9464583868,0.5951925312,22
2018,28,009,0.8072780994,0.9721026314,0.6424535674,22
2018,28,011,0.9043280254,1.0245399408,0.78411611,23
2018,28,013,0.9930675905,1.0198029925,0.9663321885,37
2018,28,015,0.7708254553,0.9464583841,0.5951925265,22
2018,28,017,0.9930675904,1.0198029925,0.9663321883,37
2018,28,019,0.9519832934,1.0158879774,0.8880786094,43
2018,28,021,0.9409224722,1.0158864028,0.8659585416,38
2018,28,023,0.8479871599,0.9916304108,0.7043439091,24
2018,28,025,0.9519833023,1.0158879807,0.8880786239,43
2018,28,027,0.7853185675,0.9495932459,0.6210438891,24
2018,28,029,0.69930071,0.8827637715,0.5158376485,24
2018,28,031,0.8877747966,1.0475123573,0.7280372358,15
2018,28,033,0.8796211427,0.9707342734,0.788508012,49
2018,28,035,0.8415747447,0.9680890506,0.7150604389,32
2018,28,037,0.940922478,1.0158864052,0.8659585508,38
2018,28,039,0.776651771,0.9874247175,0.5658788245,15
2018,28,041,0.8877747743,1.0475123489,0.7280371998,15
2018,28,043,0.7708255172,0.9464584294,0.5951926051,22
2018,28,045,0.7766517929,0.9874247321,0.5658788537,15
2018,28,047,0.8962684012,1.0208823711,0.7716544314,23
2018,28,049,0.85939779,0.9426339161,0.7761616638,67
2018,28,051,0.7708254879,0.9464584079,0.5951925678,22
2018,28,053,0.9043280146,1.0245399361,0.7841160932,23
2018,28,055,0.9043280354,1.0245399452,0.7841161256,23
2018,28,057,0.9930675919,1.0198029912,0.9663321926,37
2018,28,059,0.7689506786,0.9636755428,0.5742258143,18
2018,28,061,0.8296459999,0.9714527059,0.6878392939,27
2018,28,063,0.9409224649,1.0158863999,0.86595853,38
2018,28,065,0.8877747859,1.0475123532,0.7280372185,15
2018,28,067,0.8877747991,1.0475123582,0.7280372399,15
2018,28,069,0.8296460271,0.9714527241,0.6878393302,27
2018,28,071,0.9930675902,1.0198029927,0.9663321877,37
2018,28,073,0.8415747395,0.968089047,0.7150604319,32
2018,28,075,0.8479871278,0.9916303911,0.7043438645,24
2018,28,077,0.9409224663,1.0158864004,0.8659585321,38
2018,28,079,0.8296460102,0.9714527127,0.6878393076,27
2018,28,081,0.8596209396,0.9839292325,0.7353126466,30
2018,28,083,0.7708254591,0.9464583869,0.5951925313,22
2018,28,085,0.9409224744,1.0158864037,0.8659585451,38
2018,28,087,0.9519832945,1.0158879778,0.8880786112,43
2018,28,089,0.8391776711,0.9477276808,0.7306276615,44
2018,28,091,0.8415747501,0.9680890542,0.715060446,32
2018,28,093,0.8072781317,0.9721026532,0.6424536103,22
2018,28,095,0.9930675901,1.0198029928,0.9663321873,37
2018,28,097,0.7708255172,0.9464584294,0.5951926051,22
2018,28,099,0.8296460133,0.9714527148,0.6878393117,27
2018,28,101,0.8479871223,0.9916303877,0.7043438568,24
2018,28,103,0.9519832899,1.0158879761,0.8880786037,43
2018,28,105,0.9519832914,1.0158879767,0.8880786062,43
2018,28,107,0.7853185216,0.9495932128,0.6210438305,24
2018,28,109,0.7766518435,0.9874247656,0.5658789213,15
2018,28,111,0.8415747532,0.9680890563,0.7150604501,32
2018,28,113,0.9409224848,1.0158864079,0.8659585616,38
2018,28,115,0.8596209554,0.9839292425,0.7353126683,30
2018,28,117,0.8072781198,0.9721026451,0.6424535944,22
2018,28,119,0.7853185795,0.9495932546,0.6210439045,24
2018,28,121,0.834794152,0.9803697136,0.6892185904,25
