year,state,county,subgroup_type,subgroup,share_digital_access,share_digital_access_quality
2021,04,005,race-ethnicity,Hispanic,0.7394436282640633,1
2021,04,005,race-ethnicity,White,0.8055787941644988,1
2021,04,007,all,All,0.7607449587491308,1
2021,04,007,race-ethnicity,Other Races and Ethnicities,0.6954852376539123,1
2021,04,007,race-ethnicity,Black,0.6133004926108374,3
2021,04,007,race-ethnicity,Hispanic,0.7331240188383046,1
2021,04,007,race-ethnicity,White,0.7884824531154673,1
2021,04,009,all,All,0.7670467951238694,1
2021,04,009,race-ethnicity,Other Races and Ethnicities,0.6871276595744681,1
2021,04,009,race-ethnicity,Black,0.31496062992125984,3
2021,04,009,race-ethnicity,Hispanic,0.7333228321650783,1
2021,04,009,race-ethnicity,White,0.8062037665725619,1
2021,04,011,all,All,0.9161601341437854,1
2021,04,011,race-ethnicity,Other Races and Ethnicities,0.9242819843342036,2
2021,04,011,race-ethnicity,Black,0.6885245901639344,3
2021,04,011,race-ethnicity,Hispanic,0.9170496826439046,1
2021,04,011,race-ethnicity,White,0.9200974421437271,1
2021,04,012,all,All,0.7503710299792223,1
2021,04,012,race-ethnicity,Other Races and Ethnicities,0.7619723306136928,1
2021,04,012,race-ethnicity,Black,NA,NA
2021,04,012,race-ethnicity,Hispanic,0.7677446451070978,1
2021,04,012,race-ethnicity,White,0.7467579250720461,1
2021,04,013,all,All,0.9045602820672167,1
2021,04,013,race-ethnicity,Other Races and Ethnicities,0.8966631198168025,1
2021,04,013,race-ethnicity,Black,0.8686186063931997,1
2021,04,013,race-ethnicity,Hispanic,0.8622961297796694,1
2021,04,013,race-ethnicity,White,0.9101084638453307,1
2021,04,015,all,All,0.8687486392078533,1
2021,04,015,race-ethnicity,Other Races and Ethnicities,0.8856991338165106,1
2021,04,015,race-ethnicity,Black,0.7193533902110463,2
2021,04,015,race-ethnicity,Hispanic,0.8673086474256387,1
2021,04,015,race-ethnicity,White,0.8679368451333798,1
2021,04,017,all,All,0.6727293192882402,1
2021,04,017,race-ethnicity,Other Races and Ethnicities,0.5039645854074811,1
2021,04,017,race-ethnicity,Black,0.5236329935125116,3
2021,04,017,race-ethnicity,Hispanic,0.7009234198376054,1
2021,04,017,race-ethnicity,White,0.8686132867984254,1
2021,04,019,all,All,0.8940673176415349,1
2021,04,019,race-ethnicity,Other Races and Ethnicities,0.8713965303504762,1
2021,04,019,race-ethnicity,Black,0.8282170716650766,1
2021,04,019,race-ethnicity,Hispanic,0.8984439151004553,1
2021,04,019,race-ethnicity,White,0.9061096541948775,1
2021,04,021,all,All,0.8663916790490341,1
2021,04,021,race-ethnicity,Other Races and Ethnicities,0.8261809891116746,1
2021,04,021,race-ethnicity,Black,0.7796164553046706,1
2021,04,021,race-ethnicity,Hispanic,0.8349920780199664,1
2021,04,021,race-ethnicity,White,0.8841475119158004,1
2021,04,023,all,All,0.8400648926532246,1
2021,04,023,race-ethnicity,Other Races and Ethnicities,0.8874019100918548,1
2021,04,023,race-ethnicity,Black,0.3194444444444444,3
2021,04,023,race-ethnicity,Hispanic,0.8378392061563386,1
2021,04,023,race-ethnicity,White,0.8184562451311348,1
2021,04,025,all,All,0.88407923383906,1
2021,04,025,race-ethnicity,Other Races and Ethnicities,0.847882924179145,1
2021,04,025,race-ethnicity,Black,0.8258575197889182,2
2021,04,025,race-ethnicity,Hispanic,0.868696099149009,1
2021,04,025,race-ethnicity,White,0.889770340495607,1
2021,04,027,all,All,0.8332692762535477,1
2021,04,027,race-ethnicity,Other Races and Ethnicities,0.8578181988948547,1
2021,04,027,race-ethnicity,Black,0.6090171755725191,1
2021,04,027,race-ethnicity,Hispanic,0.8358143074581431,1
2021,04,027,race-ethnicity,White,0.8286114674239448,1
2021,05,001,all,All,0.7859665373704626,1
2021,05,001,race-ethnicity,Other Races and Ethnicities,0.726605504587156,3
2021,05,001,race-ethnicity,Black,0.7177983307015565,1
2021,05,001,race-ethnicity,Hispanic,0.9169278996865203,1
2021,05,001,race-ethnicity,White,0.8131760878405856,1
2021,05,003,all,All,0.7688771821092862,1
2021,05,003,race-ethnicity,Other Races and Ethnicities,0.8769230769230769,3
2021,05,003,race-ethnicity,Black,0.6902308326463314,1
2021,05,003,race-ethnicity,Hispanic,0.6836108676599474,2
2021,05,003,race-ethnicity,White,0.7913419913419913,1
2021,05,005,all,All,0.8463207638152185,1
2021,05,005,race-ethnicity,Other Races and Ethnicities,0.8181818181818182,2
2021,05,005,race-ethnicity,Black,0.584070796460177,3
2021,05,005,race-ethnicity,Hispanic,0.7638238050609185,1
2021,05,005,race-ethnicity,White,0.8487010330367188,1
2021,05,007,all,All,0.848228313974761,1
2021,05,007,race-ethnicity,Other Races and Ethnicities,0.9018528049408132,1
2021,05,007,race-ethnicity,Black,0.7469135802469136,2
2021,05,007,race-ethnicity,Hispanic,0.7989008453422273,1
2021,05,007,race-ethnicity,White,0.8360824646573409,1
2021,05,009,all,All,0.8828147950327146,1
2021,05,009,race-ethnicity,Other Races and Ethnicities,0.9787234042553191,2
2021,05,009,race-ethnicity,Black,NA,NA
2021,05,009,race-ethnicity,Hispanic,0.9259259259259259,1
2021,05,009,race-ethnicity,White,0.8794387812254957,1
2021,05,011,all,All,0.8076814192696046,1
2021,05,011,race-ethnicity,Other Races and Ethnicities,0.9031657355679702,2
2021,05,011,race-ethnicity,Black,0.7643266475644699,1
2021,05,011,race-ethnicity,Hispanic,0.9139976275207592,1
2021,05,011,race-ethnicity,White,0.81042935670777,1
2021,05,013,all,All,0.7696944502182499,1
2021,05,013,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,05,013,race-ethnicity,Black,0.833489242282507,1
2021,05,013,race-ethnicity,Hispanic,0.9023255813953488,1
2021,05,013,race-ethnicity,White,0.754858411993337,1
2021,05,015,all,All,0.7903317468210557,1
2021,05,015,race-ethnicity,Other Races and Ethnicities,0.8264040846097739,2
2021,05,015,race-ethnicity,Black,NA,NA
2021,05,015,race-ethnicity,Hispanic,0.7162693820874797,2
2021,05,015,race-ethnicity,White,0.7836820083682008,1
2021,05,017,all,All,0.7190773666506487,1
2021,05,017,race-ethnicity,Other Races and Ethnicities,0.6486486486486487,3
2021,05,017,race-ethnicity,Black,0.6864361225586812,1
2021,05,017,race-ethnicity,Hispanic,0.8623417721518988,1
2021,05,017,race-ethnicity,White,0.765828468792097,1
2021,05,019,all,All,0.7017942417358246,1
2021,05,019,race-ethnicity,Other Races and Ethnicities,0.6003249390739236,2
2021,05,019,race-ethnicity,Black,0.6567788552956836,1
2021,05,019,race-ethnicity,Hispanic,0.45539906103286387,3
2021,05,019,race-ethnicity,White,0.7257775714569932,1
2021,05,021,all,All,0.7923061182729692,1
2021,05,021,race-ethnicity,Other Races and Ethnicities,0.8558139534883721,2
2021,05,021,race-ethnicity,Black,NA,NA
2021,05,021,race-ethnicity,Hispanic,NA,NA
2021,05,021,race-ethnicity,White,0.7898061737257717,1
2021,05,023,all,All,0.8501690276883451,1
2021,05,023,race-ethnicity,Other Races and Ethnicities,0.7834645669291339,2
2021,05,023,race-ethnicity,Black,0.5303030303030303,3
2021,05,023,race-ethnicity,Hispanic,0.8522550544323484,1
2021,05,023,race-ethnicity,White,0.8539089455524699,1
2021,05,025,all,All,0.7861635220125787,1
2021,05,025,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,05,025,race-ethnicity,Black,0.5720720720720721,2
2021,05,025,race-ethnicity,Hispanic,NA,NA
2021,05,025,race-ethnicity,White,0.8214508094645081,1
2021,05,027,all,All,0.7349108815967229,1
2021,05,027,race-ethnicity,Other Races and Ethnicities,0.706081081081081,3
2021,05,027,race-ethnicity,Black,0.6330979055041402,1
2021,05,027,race-ethnicity,Hispanic,0.8158295281582952,2
2021,05,027,race-ethnicity,White,0.7952343915718023,1
2021,05,029,all,All,0.8134577270749747,1
2021,05,029,race-ethnicity,Other Races and Ethnicities,0.7603686635944701,2
2021,05,029,race-ethnicity,Black,0.8247566063977747,1
2021,05,029,race-ethnicity,Hispanic,0.8059701492537313,1
2021,05,029,race-ethnicity,White,0.8153625680710805,1
2021,05,031,all,All,0.8429852104664391,1
2021,05,031,race-ethnicity,Other Races and Ethnicities,0.8201022146507666,1
2021,05,031,race-ethnicity,Black,0.7964430357457298,1
2021,05,031,race-ethnicity,Hispanic,0.8347632120796157,1
2021,05,031,race-ethnicity,White,0.8548189401782633,1
2021,05,033,all,All,0.8186597887009573,1
2021,05,033,race-ethnicity,Other Races and Ethnicities,0.8793862980404071,1
2021,05,033,race-ethnicity,Black,0.7891373801916933,2
2021,05,033,race-ethnicity,Hispanic,0.8720626631853786,1
2021,05,033,race-ethnicity,White,0.8116349766809539,1
2021,05,035,all,All,0.8601514336546816,1
2021,05,035,race-ethnicity,Other Races and Ethnicities,0.8805062058895108,1
2021,05,035,race-ethnicity,Black,0.829255052613997,1
2021,05,035,race-ethnicity,Hispanic,0.9425872093023255,1
2021,05,035,race-ethnicity,White,0.8925102312509245,1
2021,05,037,all,All,0.7979332742840272,1
2021,05,037,race-ethnicity,Other Races and Ethnicities,0.8324661810613944,2
2021,05,037,race-ethnicity,Black,0.8065364387678438,2
2021,05,037,race-ethnicity,Hispanic,0.9641873278236914,1
2021,05,037,race-ethnicity,White,0.7907052060561898,1
2021,05,039,all,All,0.7182844243792325,1
2021,05,039,race-ethnicity,Other Races and Ethnicities,0.660377358490566,3
2021,05,039,race-ethnicity,Black,0.7531293463143255,1
2021,05,039,race-ethnicity,Hispanic,NA,NA
2021,05,039,race-ethnicity,White,0.6935619904413832,1
2021,05,041,all,All,0.7267129228100607,1
2021,05,041,race-ethnicity,Other Races and Ethnicities,0.5028901734104047,3
2021,05,041,race-ethnicity,Black,0.6802953890489913,1
2021,05,041,race-ethnicity,Hispanic,0.7486979166666666,3
2021,05,041,race-ethnicity,White,0.7862215909090909,1
2021,05,043,all,All,0.7804237336531323,1
2021,05,043,race-ethnicity,Other Races and Ethnicities,0.49473684210526314,3
2021,05,043,race-ethnicity,Black,0.7379446640316205,1
2021,05,043,race-ethnicity,Hispanic,0.8791044776119403,1
2021,05,043,race-ethnicity,White,0.8097027388109552,1
2021,05,045,all,All,0.8708266025927218,1
2021,05,045,race-ethnicity,Other Races and Ethnicities,0.8830900103460168,1
2021,05,045,race-ethnicity,Black,0.8540271930429981,1
2021,05,045,race-ethnicity,Hispanic,0.8485135391024428,1
2021,05,045,race-ethnicity,White,0.8721938341849744,1
2021,05,047,all,All,0.7510927210210385,1
2021,05,047,race-ethnicity,Other Races and Ethnicities,0.8713496448303079,3
2021,05,047,race-ethnicity,Black,0.2753623188405797,3
2021,05,047,race-ethnicity,Hispanic,0.629881154499151,3
2021,05,047,race-ethnicity,White,0.7455884219880665,1
2021,05,049,all,All,0.556245858184228,1
2021,05,049,race-ethnicity,Other Races and Ethnicities,0.7112010796221323,3
2021,05,049,race-ethnicity,Black,NA,NA
2021,05,049,race-ethnicity,Hispanic,0.7818181818181819,3
2021,05,049,race-ethnicity,White,0.5455430645304064,1
2021,05,051,all,All,0.8296888478744959,1
2021,05,051,race-ethnicity,Other Races and Ethnicities,0.8669649515287099,1
2021,05,051,race-ethnicity,Black,0.781541066892464,1
2021,05,051,race-ethnicity,Hispanic,0.76245402875292545,1
2021,05,051,race-ethnicity,White,0.8314369349165506,1
2021,05,053,all,All,0.8452434122376061,1
2021,05,053,race-ethnicity,Other Races and Ethnicities,0.8904933814681107,2
2021,05,053,race-ethnicity,Black,0.8939393939393939,2
2021,05,053,race-ethnicity,Hispanic,0.9816176470588235,1
2021,05,053,race-ethnicity,White,0.841833982619119,1
2021,05,055,all,All,0.8516588196649513,1
2021,05,055,race-ethnicity,Other Races and Ethnicities,0.6602160216021602,2
2021,05,055,race-ethnicity,Black,0.7810810810810811,3
2021,05,055,race-ethnicity,Hispanic,0.8857350800582242,1
2021,05,055,race-ethnicity,White,0.8635579807715021,1
2021,05,057,all,All,0.8296481918238994,1
2021,05,057,race-ethnicity,Other Races and Ethnicities,0.8973566769653278,2
2021,05,057,race-ethnicity,Black,0.8028830579850988,1
2021,05,057,race-ethnicity,Hispanic,0.8835920177383592,1
2021,05,057,race-ethnicity,White,0.8268086995117621,1
2021,05,059,all,All,0.7279127386995408,1
2021,05,059,race-ethnicity,Other Races and Ethnicities,0.5875432525951557,2
2021,05,059,race-ethnicity,Black,0.5426713627743159,1
2021,05,059,race-ethnicity,Hispanic,0.4682080924855491,3
2021,05,059,race-ethnicity,White,0.759620886981402,1
2021,05,061,all,All,0.7725298588490771,1
2021,05,061,race-ethnicity,Other Races and Ethnicities,0.803461753210497,2
2021,05,061,race-ethnicity,Black,0.7680665909950813,1
2021,05,061,race-ethnicity,Hispanic,0.7724340175953079,2
2021,05,061,race-ethnicity,White,0.7673758865248227,1
2021,05,063,all,All,0.6727431474230077,1
2021,05,063,race-ethnicity,Other Races and Ethnicities,0.8469245107176142,2
2021,05,063,race-ethnicity,Black,NA,NA
2021,05,063,race-ethnicity,Hispanic,0.8515116724071948,1
2021,05,063,race-ethnicity,White,0.6624668232709967,1
2021,05,065,all,All,0.4776239654288435,1
2021,05,065,race-ethnicity,Other Races and Ethnicities,0.4132693844924061,3
2021,05,065,race-ethnicity,Black,NA,NA
2021,05,065,race-ethnicity,Hispanic,0.7542857142857143,1
2021,05,065,race-ethnicity,White,0.4887640449438202,1
2021,05,067,all,All,0.715309870837777,1
2021,05,067,race-ethnicity,Other Races and Ethnicities,0.8563981042654029,1
2021,05,067,race-ethnicity,Black,0.5282916213275299,2
2021,05,067,race-ethnicity,Hispanic,0.7312859884836852,2
2021,05,067,race-ethnicity,White,0.7188708430007734,1
2021,05,069,all,All,0.6994970600741947,1
2021,05,069,race-ethnicity,Other Races and Ethnicities,0.680090754395916,2
2021,05,069,race-ethnicity,Black,0.7227595269382392,1
2021,05,069,race-ethnicity,Hispanic,0.35150737652341246,3
2021,05,069,race-ethnicity,White,0.6688201930661458,1
2021,05,071,all,All,0.7225853866089041,1
2021,05,071,race-ethnicity,Other Races and Ethnicities,0.8485915492957746,2
2021,05,071,race-ethnicity,Black,0.6435406698564593,3
2021,05,071,race-ethnicity,Hispanic,0.7535441657579062,1
2021,05,071,race-ethnicity,White,0.7082097809249834,1
2021,05,073,all,All,0.6547936607563157,1
2021,05,073,race-ethnicity,Other Races and Ethnicities,0.658753709198813,3
2021,05,073,race-ethnicity,Black,0.6006178287731686,2
2021,05,073,race-ethnicity,Hispanic,NA,NA
2021,05,073,race-ethnicity,White,0.6870026525198939,1
2021,05,075,all,All,0.8118094770439479,1
2021,05,075,race-ethnicity,Other Races and Ethnicities,0.8998682476943346,3
2021,05,075,race-ethnicity,Black,0.5806451612903226,3
2021,05,075,race-ethnicity,Hispanic,0.9293286219081273,1
2021,05,075,race-ethnicity,White,0.8107208148341604,1
2021,05,077,all,All,0.6343976449275363,1
2021,05,077,race-ethnicity,Other Races and Ethnicities,0.63671875,3
2021,05,077,race-ethnicity,Black,0.6344529157222337,1
2021,05,077,race-ethnicity,Hispanic,0.4435146443514644,3
2021,05,077,race-ethnicity,White,0.6341659951651893,1
2021,05,079,all,All,0.38038496791934007,1
2021,05,079,race-ethnicity,Other Races and Ethnicities,0.5077881619937694,3
2021,05,079,race-ethnicity,Black,0.17604912998976457,2
2021,05,079,race-ethnicity,Hispanic,0.41843971631205673,3
2021,05,079,race-ethnicity,White,0.46429407632872866,1
2021,05,081,all,All,0.7965135492399207,1
2021,05,081,race-ethnicity,Other Races and Ethnicities,0.9081632653061225,3
2021,05,081,race-ethnicity,Black,0.8220684039087948,2
2021,05,081,race-ethnicity,Hispanic,NA,NA
2021,05,081,race-ethnicity,White,0.779557761732852,1
2021,05,083,all,All,0.7601295835485234,1
2021,05,083,race-ethnicity,Other Races and Ethnicities,0.8265682656826568,2
2021,05,083,race-ethnicity,Black,NA,NA
2021,05,083,race-ethnicity,Hispanic,0.8282208588957055,2
2021,05,083,race-ethnicity,White,0.7639296187683284,1
2021,05,085,all,All,0.8829377980060685,1
2021,05,085,race-ethnicity,Other Races and Ethnicities,0.8957826439578265,1
2021,05,085,race-ethnicity,Black,0.7918977574149988,1
2021,05,085,race-ethnicity,Hispanic,0.9284271284271284,1
2021,05,085,race-ethnicity,White,0.8877905629778361,1
2021,05,087,all,All,0.8377788554801164,1
2021,05,087,race-ethnicity,Other Races and Ethnicities,0.8933841028081866,2
2021,05,087,race-ethnicity,Black,NA,NA
2021,05,087,race-ethnicity,Hispanic,0.9225352112676056,1
2021,05,087,race-ethnicity,White,0.8300535428690633,1
2021,05,089,all,All,0.8479402985074627,1
2021,05,089,race-ethnicity,Other Races and Ethnicities,0.7635239567233385,3
2021,05,089,race-ethnicity,Black,NA,NA
2021,05,089,race-ethnicity,Hispanic,0.8977556109725686,1
2021,05,089,race-ethnicity,White,0.8515272909364046,1
2021,05,091,all,All,0.8033352769679301,1
2021,05,091,race-ethnicity,Other Races and Ethnicities,0.8024747937671861,2
2021,05,091,race-ethnicity,Black,0.7786015010067728,1
2021,05,091,race-ethnicity,Hispanic,0.9054142204827136,1
2021,05,091,race-ethnicity,White,0.812476903954043,1
2021,05,093,all,All,0.8017827135237817,1
2021,05,093,race-ethnicity,Other Races and Ethnicities,0.8305901244480128,2
2021,05,093,race-ethnicity,Black,0.7558025727069351,1
2021,05,093,race-ethnicity,Hispanic,0.8309409888357256,1
2021,05,093,race-ethnicity,White,0.8259292837715322,1
2021,05,095,all,All,0.7041865855425178,1
2021,05,095,race-ethnicity,Other Races and Ethnicities,0.8536585365853658,3
2021,05,095,race-ethnicity,Black,0.5746621621621621,2
2021,05,095,race-ethnicity,Hispanic,NA,NA
2021,05,095,race-ethnicity,White,0.7985553772070626,1
2021,05,097,all,All,0.7578885630498534,1
2021,05,097,race-ethnicity,Other Races and Ethnicities,0.7617504051863857,3
2021,05,097,race-ethnicity,Black,NA,NA
2021,05,097,race-ethnicity,Hispanic,0.7493472584856397,3
2021,05,097,race-ethnicity,White,0.7603663190027983,1
2021,05,099,all,All,0.7580335731414868,1
2021,05,099,race-ethnicity,Other Races and Ethnicities,0.808641975308642,3
2021,05,099,race-ethnicity,Black,0.6637198231893914,2
2021,05,099,race-ethnicity,Hispanic,NA,NA
2021,05,099,race-ethnicity,White,0.8094328814206607,1
2021,05,101,all,All,0.7816968541468065,1
2021,05,101,race-ethnicity,Other Races and Ethnicities,0.7947761194029851,2
2021,05,101,race-ethnicity,Black,NA,NA
2021,05,101,race-ethnicity,Hispanic,NA,NA
2021,05,101,race-ethnicity,White,0.7811259738350728,1
2021,05,103,all,All,0.8135007437221105,1
2021,05,103,race-ethnicity,Other Races and Ethnicities,0.9071428571428571,3
2021,05,103,race-ethnicity,Black,0.7454809889881571,1
2021,05,103,race-ethnicity,Hispanic,0.7050610820244329,3
2021,05,103,race-ethnicity,White,0.8620290302655961,1
2021,05,105,all,All,0.7758552108194113,1
2021,05,105,race-ethnicity,Other Races and Ethnicities,0.5834862385321101,2
2021,05,105,race-ethnicity,Black,NA,NA
2021,05,105,race-ethnicity,Hispanic,NA,NA
2021,05,105,race-ethnicity,White,0.8029173419773096,1
2021,05,107,all,All,0.7382851740235183,1
2021,05,107,race-ethnicity,Other Races and Ethnicities,0.816,3
2021,05,107,race-ethnicity,Black,0.7060620083294771,1
2021,05,107,race-ethnicity,Hispanic,0.9385964912280702,1
2021,05,107,race-ethnicity,White,0.7943081117927744,1
2021,05,109,all,All,0.7970490521790111,1
2021,05,109,race-ethnicity,Other Races and Ethnicities,0.8503401360544217,2
2021,05,109,race-ethnicity,Black,0.5843520782396088,3
2021,05,109,race-ethnicity,Hispanic,0.9120234604105572,1
2021,05,109,race-ethnicity,White,0.8023102310231023,1
2021,05,111,all,All,0.8250043081164915,1
2021,05,111,race-ethnicity,Other Races and Ethnicities,0.8826438848920863,2
2021,05,111,race-ethnicity,Black,0.8682008368200836,2
2021,05,111,race-ethnicity,Hispanic,0.8785166240409207,1
2021,05,111,race-ethnicity,White,0.8165435303514377,1
2021,05,113,all,All,0.8020127336208667,1
2021,05,113,race-ethnicity,Other Races and Ethnicities,0.8116474291710388,1
2021,05,113,race-ethnicity,Black,NA,NA
2021,05,113,race-ethnicity,Hispanic,0.9015503875968992,1
2021,05,113,race-ethnicity,White,0.8017837745126065,1
2021,05,115,all,All,0.8108454312553374,1
2021,05,115,race-ethnicity,Other Races and Ethnicities,0.8840371081253998,1
2021,05,115,race-ethnicity,Black,0.7810913705583756,2
2021,05,115,race-ethnicity,Hispanic,0.80501161632924,1
2021,05,115,race-ethnicity,White,0.8034328412085334,1
2021,05,117,all,All,0.7086443534794125,1
2021,05,117,race-ethnicity,Other Races and Ethnicities,0.7642857142857142,3
2021,05,117,race-ethnicity,Black,0.41092896174863386,3
2021,05,117,race-ethnicity,Hispanic,0.4110429447852761,3
2021,05,117,race-ethnicity,White,0.7447616369005766,1
2021,05,119,all,All,0.8509339558868246,1
2021,05,119,race-ethnicity,Other Races and Ethnicities,0.8299963799392943,1
2021,05,119,race-ethnicity,Black,0.820358796998564,1
2021,05,119,race-ethnicity,Hispanic,0.716158426921386,1
2021,05,119,race-ethnicity,White,0.8756756250848188,1
2021,05,121,all,All,0.7745363843400933,1
2021,05,121,race-ethnicity,Other Races and Ethnicities,0.8031878031878031,2
2021,05,121,race-ethnicity,Black,NA,NA
2021,05,121,race-ethnicity,Hispanic,0.871331828442438,1
2021,05,121,race-ethnicity,White,0.7771503299054865,1
2021,05,123,all,All,0.6276510180756043,1
2021,05,123,race-ethnicity,Other Races and Ethnicities,0.746001279590531,3
2021,05,123,race-ethnicity,Black,0.600206201919264,1
2021,05,123,race-ethnicity,Hispanic,0.7026194144838213,1
2021,05,123,race-ethnicity,White,0.6446936832081261,1
2021,05,125,all,All,0.8938744808189162,1
2021,05,125,race-ethnicity,Other Races and Ethnicities,0.9163641440938285,1
2021,05,125,race-ethnicity,Black,0.8992755081505333,1
2021,05,125,race-ethnicity,Hispanic,0.8430205232649225,1
2021,05,125,race-ethnicity,White,0.8918333206600259,1
2021,05,127,all,All,0.7733682514101531,1
2021,05,127,race-ethnicity,Other Races and Ethnicities,0.7606007067137809,2
2021,05,127,race-ethnicity,Black,1,3
2021,05,127,race-ethnicity,Hispanic,0.7695214105793451,2
2021,05,127,race-ethnicity,White,0.7673133450911229,1
2021,05,129,all,All,0.7305640243902439,1
2021,05,129,race-ethnicity,Other Races and Ethnicities,0.5377483443708609,3
2021,05,129,race-ethnicity,Black,NA,NA
2021,05,129,race-ethnicity,Hispanic,0.6863636363636364,3
2021,05,129,race-ethnicity,White,0.7505646527385658,1
2021,05,131,all,All,0.8364793146841122,1
2021,05,131,race-ethnicity,Other Races and Ethnicities,0.8640899508081518,1
2021,05,131,race-ethnicity,Black,0.7822529088351873,1
2021,05,131,race-ethnicity,Hispanic,0.8307009666684274,1
2021,05,131,race-ethnicity,White,0.8325332751472835,1
2021,05,133,all,All,0.8108124922234665,1
2021,05,133,race-ethnicity,Other Races and Ethnicities,0.820109439124487,1
2021,05,133,race-ethnicity,Black,0.6,3
2021,05,133,race-ethnicity,Hispanic,0.9012074643249177,1
2021,05,133,race-ethnicity,White,0.8153956539565396,1
2021,05,135,all,All,0.6567302673548686,1
2021,05,135,race-ethnicity,Other Races and Ethnicities,0.8475798146240988,3
2021,05,135,race-ethnicity,Black,NA,NA
2021,05,135,race-ethnicity,Hispanic,0.5768321513002365,3
2021,05,135,race-ethnicity,White,0.6509996274680243,1
2021,05,137,all,All,0.6319961177612423,1
2021,05,137,race-ethnicity,Other Races and Ethnicities,0.5612449799196787,2
2021,05,137,race-ethnicity,Black,NA,NA
2021,05,137,race-ethnicity,Hispanic,0.9375,1
2021,05,137,race-ethnicity,White,0.639038139698758,1
2021,05,139,all,All,0.7119097346034333,1
2021,05,139,race-ethnicity,Other Races and Ethnicities,0.704721634954193,2
2021,05,139,race-ethnicity,Black,0.5228722576629843,1
2021,05,139,race-ethnicity,Hispanic,0.5667711598746081,2
2021,05,139,race-ethnicity,White,0.8095562047300813,1
2021,05,141,all,All,0.7203961895148571,1
2021,05,141,race-ethnicity,Other Races and Ethnicities,0.7506142506142506,3
2021,05,141,race-ethnicity,Black,NA,NA
2021,05,141,race-ethnicity,Hispanic,0.7533206831119544,2
2021,05,141,race-ethnicity,White,0.7218115844644537,1
2021,05,143,all,All,0.8506835040548945,1
2021,05,143,race-ethnicity,Other Races and Ethnicities,0.822863669400893,1
2021,05,143,race-ethnicity,Black,0.8353870080153128,1
2021,05,143,race-ethnicity,Hispanic,0.8198612108159847,1
2021,05,143,race-ethnicity,White,0.860507902721797,1
2021,05,145,all,All,0.833733376581252,1
2021,05,145,race-ethnicity,Other Races and Ethnicities,0.9222124283825474,1
2021,05,145,race-ethnicity,Black,0.7779390420899854,1
2021,05,145,race-ethnicity,Hispanic,0.8490619670267198,1
2021,05,145,race-ethnicity,White,0.830703988884386,1
2021,05,147,all,All,0.6537186167693037,1
2021,05,147,race-ethnicity,Other Races and Ethnicities,0.8267716535433071,3
2021,05,147,race-ethnicity,Black,0.6053362979433018,1
2021,05,147,race-ethnicity,Hispanic,NA,NA
2021,05,147,race-ethnicity,White,0.6684819605173588,1
2021,05,149,all,All,0.7880814095368246,1
2021,05,149,race-ethnicity,Other Races and Ethnicities,0.7814195298372514,1
2021,05,149,race-ethnicity,Black,0.7877984084880637,3
2021,05,149,race-ethnicity,Hispanic,0.7788956481048198,1
2021,05,149,race-ethnicity,White,0.789966853646099,1
2021,06,001,all,All,0.9239845248405237,1
2021,06,001,race-ethnicity,Other Races and Ethnicities,0.9319093721928337,1
2021,06,001,race-ethnicity,Black,0.8610459937174738,1
2021,06,001,race-ethnicity,Hispanic,0.8988471252890197,1
2021,06,001,race-ethnicity,White,0.9299656619356814,1
2021,06,003,all,All,0.8355654761904762,2
2021,06,003,race-ethnicity,Other Races and Ethnicities,0.8277777777777777,2
2021,06,003,race-ethnicity,Black,NA,NA
2021,06,003,race-ethnicity,Hispanic,NA,NA
2021,06,003,race-ethnicity,White,0.8492462311557789,2
2021,06,005,all,All,0.819603441825664,1
2021,06,005,race-ethnicity,Other Races and Ethnicities,0.7284263959390863,1
2021,06,005,race-ethnicity,Black,NA,NA
2021,06,005,race-ethnicity,Hispanic,0.7279584311096212,1
2021,06,005,race-ethnicity,White,0.8597609318777826,1
2021,06,007,all,All,0.8943474509371959,1
2021,06,007,race-ethnicity,Other Races and Ethnicities,0.8929513928047818,1
2021,06,007,race-ethnicity,Black,0.8412103025756439,1
2021,06,007,race-ethnicity,Hispanic,0.9163551155810647,1
2021,06,007,race-ethnicity,White,0.8959657918018283,1
2021,06,009,all,All,0.870471234205826,1
2021,06,009,race-ethnicity,Other Races and Ethnicities,0.9008719596145021,1
2021,06,009,race-ethnicity,Black,NA,NA
2021,06,009,race-ethnicity,Hispanic,0.904689608636977,1
2021,06,009,race-ethnicity,White,0.8708206290881609,1
2021,06,011,all,All,0.8391184573002755,1
2021,06,011,race-ethnicity,Other Races and Ethnicities,0.8277200062082881,2
2021,06,011,race-ethnicity,Black,0.7071823204419889,3
2021,06,011,race-ethnicity,Hispanic,0.8342566593306519,1
2021,06,011,race-ethnicity,White,0.847212020033389,1
2021,06,013,all,All,0.9498744450747777,1
2021,06,013,race-ethnicity,Other Races and Ethnicities,0.9568876596098657,1
2021,06,013,race-ethnicity,Black,0.9224715739078396,1
2021,06,013,race-ethnicity,Hispanic,0.9403195967415985,1
2021,06,013,race-ethnicity,White,0.9487978943125424,1
2021,06,015,all,All,0.8254565178087145,1
2021,06,015,race-ethnicity,Other Races and Ethnicities,0.8700313807531381,1
2021,06,015,race-ethnicity,Black,0.30984204131227217,3
2021,06,015,race-ethnicity,Hispanic,0.7128730354935546,1
