year,metro,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2015,29420,1.0193361,.90092546,1.1377468,1
2015,29460,.93298012,.88436538,.98159486,1
2015,29500,1.0184906,.732916,1.3040651,1
2015,29540,.96680081,.91250354,1.0210981,1
2015,29620,1.0215458,.96588886,1.0772027,1
2015,29660,1.0981516,.84956384,1.3467393,2
2015,29700,1.0660962,1.0134602,1.1187322,1
2015,29740,1.2470347,1.1189349,1.3751345,2
2015,29780,.92576224,.52700216,1.3245223,2
2015,29820,1.0307182,1.0040355,1.0574009,2
2015,29860,.94344771,.82867771,1.0582176,1
2015,29900,.92098945,.74107403,1.1009049,1
2015,29940,1.0680599,.94535333,1.1907665,1
2015,29980,1.2517127,1.0369378,1.4664875,1
2015,30020,.99281371,.89751804,1.0881094,1
2015,30060,.97402483,.78991503,1.1581346,1
2015,30140,.90786237,.80790639,1.0078183,1
2015,30220,1.1761163,.97121346,1.3810192,1
2015,30260,.90649599,.69821107,1.1147809,1
2015,30280,1.1770867,.93658048,1.417593,1
2015,30300,1.1682903,.99795312,1.3386273,1
2015,30340,1.2591071,1.0406758,1.4775385,2
2015,30380,.74596542,.56298661,.92894423,1
2015,30420,1.2704968,1.0822058,1.4587879,1
2015,30460,.95713651,.90374178,1.0105312,1
2015,30580,.93918544,.74300551,1.1353654,1
2015,30620,.96041089,.85106379,1.0697581,1
2015,30660,.99381632,.76498687,1.2226458,1
2015,30700,.96478093,.89798248,1.0315794,1
2015,30780,.93214536,.8903482,.97394252,1
2015,30820,.79662323,.58080071,1.0124457,1
2015,30860,1.0931901,.98879766,1.1975825,1
2015,30880,.75161636,.57574922,.9274835,1
2015,30900,1.034423,.86320513,1.2056409,1
2015,30940,1.0901053,.99959975,1.1806109,1
2015,30980,1.0900069,1.0201522,1.1598617,1
2015,31020,1.0851641,.7662558,1.4040723,3
2015,31060,1.3686588,.94454736,1.7927701,2
2015,31084,1.0542785,1.0427978,1.0657592,1
2015,31140,1.0431352,1.0101484,1.0761219,1
2015,31180,1.1021893,1.0406047,1.1637739,1
2015,31220,.95400733,.72205991,1.1859547,1
2015,31260,1.0383042,.93159461,1.1450138,1
2015,31300,.70401764,.61309278,.7949425,1
2015,31340,.94430596,.86689627,1.0217156,1
2015,31380,1.1269406,.80971771,1.4441636,1
2015,31420,.9344449,.86279887,1.0060909,1
2015,31460,1.0725228,.99258095,1.1524646,1
2015,31500,.96337295,.72240615,1.2043397,1
2015,31540,1.0575936,1.0099837,1.1052035,1
2015,31580,1.0043359,.83871484,1.1699569,1
2015,31620,1.1765666,.9288606,1.4242727,1
2015,31660,.7652539,.25220975,1.278298,3
2015,31680,.89864945,.70833004,1.0889689,1
2015,31700,.93389958,.82921672,1.0385824,2
2015,31740,.97976619,.84088302,1.1186494,1
2015,31820,1.1680387,1.0269053,1.3091722,1
2015,31860,.89963526,.77578831,1.0234822,1
2015,31900,.96977937,.86403292,1.0755259,1
2015,31930,.94771773,.79115236,1.1042831,1
2015,31940,.88624603,.74133915,1.031153,1
2015,31980,1.0837743,.95105827,1.2164904,1
2015,32000,.77003878,.60025513,.93982244,1
2015,32020,.93859386,.79496038,1.0822273,1
2015,32100,.90173614,.73944914,1.0640231,1
2015,32140,1.0747619,.86902452,1.2804992,1
2015,32180,1.1450999,.904526,1.3856738,1
2015,32220,.99452686,.8728984,1.1161553,1
2015,32260,1.0924217,.92305446,1.2617888,1
2015,32280,1.1204278,.8477515,1.3931042,1
2015,32300,.76519483,.62500679,.90538287,1
2015,32340,.87727386,.58929878,1.1652489,1
2015,32380,1.0373019,.86524481,1.209359,1
2015,32460,1.0264993,.84751022,1.2054883,1
2015,32500,.79509979,.5056811,1.0845186,1
2015,32540,1.1495583,.99064171,1.3084749,1
2015,32580,.96916044,.93912816,.99919271,1
2015,32620,1.0639066,.9153769,1.2124362,1
2015,32660,1.1313828,.91502196,1.3477437,1
2015,32700,1.0072871,.80143148,1.2131428,1
2015,32740,1.1177484,.98906863,1.2464281,1
2015,32780,1.1720494,1.0867254,1.2573735,1
2015,32820,1.1428455,1.1078427,1.1778483,1
2015,32860,.99524653,.8102659,1.1802272,1
2015,32900,1.0253839,.96610612,1.0846617,1
2015,32940,1.0509229,.90844941,1.1933963,1
2015,32980,1.0169789,.79417795,1.2397797,1
2015,33020,1.1404446,.88758087,1.3933084,1
2015,33060,.91576469,.7314142,1.1001152,1
2015,33124,.93482029,.91132104,.95831954,1
2015,33140,.9342683,.82611787,1.0424187,1
2015,33180,1.0657912,.85990858,1.2716739,1
2015,33220,1.0462376,.91958147,1.1728938,1
2015,33260,1.084919,.9988867,1.1709512,1
2015,33300,.91596699,.74358499,1.088349,1
2015,33340,1.131708,1.1015825,1.1618335,1
2015,33420,.98091298,.77581406,1.1860119,1
2015,33460,1.0640645,1.0450484,1.0830806,1
2015,33500,.92508924,.77762496,1.0725535,1
2015,33540,.95945382,.82219136,1.0967163,2
2015,33580,.90160716,.65883774,1.1443765,1
2015,33620,1.0062474,.78341371,1.229081,1
2015,33660,.7361266,.67994213,.79231107,1
2015,33700,1.0475837,1.0044,1.0907674,1
2015,33740,.90043712,.82321477,.97765946,1
2015,33780,1.0124911,.9208113,1.1041709,1
2015,33860,.84046435,.78268701,.8982417,1
2015,33874,.9773789,.95074308,1.0040147,1
2015,33940,1.1791023,.66638815,1.6918164,3
2015,33980,.84115565,.69034111,.99197018,1
2015,34020,.86542332,.72609484,1.0047518,1
2015,34060,1.2240187,1.1072854,1.340752,1
2015,34100,1.2034196,1.0636413,1.3431978,1
2015,34140,1.1539139,.94207692,1.3657508,1
2015,34180,1.2227128,.92108381,1.5243417,3
2015,34220,.87176102,.72521007,1.018312,1
2015,34260,.90004146,.70617807,1.0939049,1
2015,34300,1.0058557,.79365706,1.2180543,1
2015,34340,.91052288,.78759491,1.0334508,1
2015,34380,.94298887,.77078408,1.1151936,1
2015,34420,1.0096631,.83965462,1.1796716,1
2015,34460,1.1811494,1.020093,1.3422058,1
2015,34500,1.1108258,.92500454,1.296647,1
2015,34540,.84010667,.68870372,.99150962,1
2015,34580,1.210645,.90458202,1.5167079,3
2015,34620,1.0814565,.96895128,1.1939619,1
2015,34660,1.166497,.95651084,1.3764832,1
2015,34700,.93779844,.77472997,1.1008669,1
2015,34740,.95114028,.86726302,1.0350175,1
2015,34780,1.1119612,.98758644,1.236336,1
2015,34820,.97664869,.91763794,1.0356594,1
2015,34860,1.1579125,1.024411,1.291414,1
2015,34900,1.1412233,1.0433966,1.23905,1
2015,34940,1.0215075,.95682758,1.0861874,1
2015,34980,1.157478,1.1218475,1.1931084,1
2015,35004,.99986434,.93840992,1.0613188,3
2015,35020,1.0591495,.90167493,1.2166241,1
2015,35060,1.3014358,1.1373429,1.4655287,1
2015,35084,.99687517,.9582262,1.0355241,1
2015,35100,.80352706,.69806749,.90898663,1
2015,35140,1.2192146,1.0376086,1.4008205,1
2015,35220,1.0857975,.92589235,1.2457027,1
2015,35260,.79526323,.66949379,.92103267,1
2015,35300,1.0287029,.98897809,1.0684277,1
2015,35380,1.0610491,1.0265127,1.0955855,1
2015,35420,.94351655,.83132583,1.0557073,1
2015,35440,1.0415061,.843274,1.2397381,1
2015,35460,1.0993283,.84742707,1.3512294,1
2015,35500,1.089198,.90849441,1.2699016,1
2015,35580,.94206548,.69761735,1.1865135,1
2015,35614,1.2087243,1.1845454,1.2329031,2
2015,35660,1.1283865,1.0357744,1.2209986,1
2015,35700,1.0588657,.922948,1.1947833,1
2015,35740,1.0273378,.86133438,1.1933411,1
2015,35820,.84528893,.66639495,1.0241829,1
2015,35840,.8830049,.83496344,.93104637,1
2015,35860,1.1228296,.91771716,1.3279419,1
2015,35900,.93872517,.80393451,1.0735158,1
2015,35940,.89916408,.7555759,1.0427523,1
2015,35980,1.0130526,.94050479,1.0856004,1
2015,36020,1.4670455,1.0447246,1.8893665,3
2015,36084,1.0718879,1.0494509,1.0943248,1
2015,36100,.7885778,.69658035,.88057524,1
2015,36140,1.1300666,.90012145,1.3600118,2
2015,36220,.95718825,.87896049,1.035416,1
2015,36260,1.198215,1.1489519,1.2474781,1
2015,36300,.69605362,.3558484,1.0362588,3
2015,36340,.79036778,.61711979,.96361578,1
2015,36380,.88411897,.56331611,1.2049218,2
2015,36420,1.1224221,1.0922439,1.1526003,1
2015,36460,.61529183,.24013968,.990444,3
2015,36500,1.1655036,.94923592,1.3817713,3
2015,36540,1.0802572,1.0442944,1.11622,1
2015,36580,.74855012,.26829147,1.2288088,3
2015,36620,1.113572,.96838909,1.2587548,1
2015,36660,.99403924,.88307279,1.1050056,1
2015,36700,1.160746,1.0373399,1.284152,1
2015,36740,.84095037,.81700271,.86489803,1
2015,36780,1.1228287,1.0290351,1.2166224,1
2015,36820,1.0384333,.77718055,1.2996861,1
2015,36830,1.1910193,.58777547,1.7942631,3
2015,36840,1.0402069,.83712989,1.243284,1
2015,36860,.95527327,.86223954,1.0483069,1
2015,36900,1.0881456,.9218899,1.2544013,1
2015,36940,.96032065,.7837162,1.1369251,1
2015,36980,.93496907,.83462054,1.0353177,1
2015,37020,.93923426,.81626356,1.062205,1
2015,37060,1.1490992,.9845317,1.3136667,1
2015,37080,.99222213,.84736598,1.1370783,1
2015,37100,1.1138809,1.0761027,1.151659,1
2015,37120,.93328106,.7561937,1.1103684,1
2015,37140,1.0827739,.9698413,1.1957066,1
2015,37220,1.1110604,.90090203,1.3212187,2
2015,37260,.75824147,.61130148,.90518147,1
2015,37300,.94026071,.79045308,1.0900683,1
2015,37340,.84940439,.79616797,.90264082,1
2015,37420,.97961748,.75821632,1.2010187,1
2015,37460,.85211742,.75952512,.94470972,1
2015,37500,1.0202274,.86200333,1.1784515,1
2015,37540,1.3201002,1.0561973,1.5840031,1
2015,37580,.99414247,.84302062,1.1452644,1
2015,37620,1.1465075,1.0284845,1.2645305,1
2015,37660,.91105461,.66496319,1.1571461,1
2015,37740,1.0307482,.87984109,1.1816554,1
2015,37780,1.0962883,.81845939,1.3741173,1
2015,37860,.7984075,.74344993,.85336506,1
2015,37900,.91485167,.8564654,.97323793,1
2015,37940,1.0650169,.87528765,1.2547461,1
2015,37964,.9766351,.94073254,1.0125376,1
2015,38060,1.1342891,1.1183718,1.1502064,1
2015,38100,1.0940996,.90333521,1.2848641,1
2015,38180,1.1062493,.87944829,1.3330504,1
2015,38220,.94470423,.83451676,1.0548917,1
2015,38240,.9729045,.85317898,1.09263,1
2015,38260,1.078387,.89241803,1.264356,1
2015,38300,.95023108,.92460394,.97585821,1
2015,38340,.85085881,.72963732,.97208029,1
2015,38380,1.0541071,.89395797,1.2142562,1
2015,38420,1.0316054,.85791212,1.2052985,1
2015,38460,.6591174,.26031545,1.0579194,3
2015,38500,1.071131,.91593391,1.2263281,1
2015,38540,1.1249712,1.0078707,1.2420716,1
2015,38580,.96696019,.75725824,1.1766622,1
2015,38620,1.0830257,.92148256,1.2445688,1
2015,38700,.92870009,.740242,1.1171582,1
2015,38740,.9283585,.76204038,1.0946766,1
2015,38780,1.1058511,.68079561,1.5309064,2
2015,38820,1.0882673,.62814093,1.5483937,3
2015,38840,1.139411,.95697141,1.3218505,1
2015,38860,1.0794023,1.0218483,1.1369563,1
2015,38900,1.1518835,1.125401,1.1783659,1
2015,38920,.77520972,.56550819,.98491126,1
2015,38940,.91802359,.86097944,.97506773,1
2015,39020,.92462152,.79973209,1.049511,1
2015,39060,.85116738,.75003946,.9522953,1
2015,39140,1.0619227,.97587597,1.1479694,1
2015,39220,1.0691901,.78333825,1.355042,1
2015,39260,1.2159429,.9633171,1.4685687,1
2015,39300,.91937661,.88704878,.95170444,1
2015,39340,1.1771132,1.1262878,1.2279385,1
2015,39380,.7098338,.4600594,.9596082,3
2015,39420,1.0787483,.46515569,1.692341,3
2015,39460,.68725502,.5754534,.79905665,1
2015,39500,1.0535256,.90604633,1.2010047,1
2015,39540,.96636641,.88301027,1.0497226,1
2015,39580,.93406904,.90400386,.96413422,1
2015,39660,1.1292025,1.0311702,1.2272347,1
2015,39700,1.0508233,.84604019,1.2556064,1
2015,39740,.87716466,.82234848,.93198085,1
2015,39780,1.0582564,.92402178,1.1924909,1
2015,39820,1.0492355,.96186018,1.1366107,1
2015,39860,1.0562288,.88069373,1.2317638,1
2015,39900,1.0918607,1.0320724,1.1516489,2
2015,39940,1.0106316,.58876175,1.4325014,3
2015,39980,1.0567331,.9138419,1.1996243,1
2015,40060,.83617932,.80438852,.86797011,1
2015,40080,1.0754009,.96490794,1.185894,1
2015,40100,.79875064,.69182789,.90567338,1
2015,40140,1.0368537,1.0214083,1.052299,1
2015,40180,.99683326,.8104201,1.1832465,2
2015,40220,.86685658,.8008132,.93289995,1
2015,40260,1.0387129,.90595335,1.1714724,1
2015,40300,.93023282,.77870578,1.0817598,1
2015,40340,.98384881,.90666103,1.0610366,1
2015,40380,.89531541,.7906698,.99996102,3
2015,40420,1.1004312,1.0410609,1.1598015,1
2015,40460,.99737722,.84297878,1.1517757,1
2015,40484,1.0471435,.9731555,1.1211314,1
2015,40540,1.1525717,.98954624,1.3155972,2
2015,40580,.82278818,.73566395,.90991241,1
2015,40620,1.0537606,.87450105,1.2330203,1
2015,40660,.98829693,.88174564,1.0948483,1
2015,40700,1.121838,1.0013059,1.24237,1
2015,40740,.92944443,.69058609,1.1683028,2
2015,40780,.81429994,.69757056,.93102932,1
2015,40820,.97846198,.80709678,1.1498272,1
2015,40860,.89366883,.72516739,1.0621703,1
2015,40900,1.0847491,1.0613444,1.1081538,1
2015,40940,1.0383297,.86969745,1.206962,1
2015,40980,1.087695,1.0042684,1.1711216,1
2015,41060,1.0268352,.94341415,1.1102563,1
2015,41100,1.2765843,1.1690624,1.3841062,1
2015,41140,1.0142262,.91054559,1.1179068,1
2015,41180,1.045743,1.0236878,1.0677981,1
2015,41220,1.0147026,.87051356,1.1588916,1
2015,41400,.99654293,.88078201,1.1123039,1
2015,41420,1.2385877,1.1822813,1.2948942,1
2015,41460,1.003819,.85846376,1.1491742,1
2015,41500,1.1836118,1.1331669,1.2340566,1
2015,41540,.93819588,.87511957,1.0012722,1
2015,41620,1.2050014,1.1656802,1.2443225,1
2015,41660,1.0021508,.90014458,1.104157,1
2015,41700,1.0815904,1.060264,1.1029168,1
2015,41740,1.1074766,1.0871519,1.1278013,1
2015,41760,1.0153049,.82346982,1.2071401,1
2015,41780,.95104402,.82765627,1.0744318,1
2015,41820,.90759933,.76983154,1.0453671,1
2015,41884,1.1316379,1.0948386,1.1684372,1
2015,41940,1.1314833,1.1052675,1.1576991,1
2015,42020,1.1257961,1.0478562,1.2037359,1
2015,42034,.99595034,.91860843,1.0732923,1
2015,42100,1.2824984,1.1818943,1.3831024,2
2015,42140,1.2098618,1.0214077,1.3983158,2
2015,42200,1.1855919,1.1298534,1.2413305,1
2015,42220,1.1019721,1.0486695,1.1552747,1
2015,42300,.8714695,.6570822,1.0858568,1
2015,42340,.95894504,.90111619,1.0167738,1
2015,42380,1.0255431,.88319159,1.1678946,1
2015,42420,1.08393,.91650355,1.2513565,1
2015,42460,.83440423,.68433905,.98446941,1
2015,42540,.87644863,.82497489,.92792237,1
2015,42620,.94106627,.81966144,1.0624712,1
2015,42644,1.2875152,1.2193664,1.3556639,3
2015,42680,.81060225,.67006624,.95113826,1
2015,42700,.90183723,.77353323,1.0301412,1
2015,42740,.93828756,.76890475,1.1076704,1
2015,42780,.78946739,.59626591,.98266888,1
2015,42820,.78353369,.61957717,.94749022,1
2015,42860,1.0641738,.92761368,1.2007339,1
2015,42900,.36724842,-.26995584,1.0044527,3
2015,42940,1.043088,.8872053,1.1989707,1
2015,42980,1.1258996,.96319056,1.2886086,1
2015,43020,1.1127243,.93352675,1.2919219,1
2015,43060,1.097603,.97409195,1.2211139,1
2015,43100,1.0117404,.90699941,1.1164814,1
2015,43140,.78597689,.67704082,.89491296,1
2015,43180,.96535951,.7650317,1.1656873,1
2015,43220,1.170779,.70132065,1.6402373,3
2015,43260,1.0226134,.77649254,1.2687343,2
2015,43300,1.0497811,.95550442,1.1440578,1
2015,43320,1.1499501,1.0544386,1.2454617,1
2015,43340,1.0626737,1.0129056,1.1124418,1
2015,43380,.9703716,.82547271,1.1152705,1
2015,43420,1.2529492,1.1563801,1.3495184,1
2015,43460,.99533498,.82994872,1.1607213,1
2015,43500,1.0545485,.67313737,1.4359596,2
2015,43524,.89459956,.86193287,.92726624,1
2015,43580,1.1696534,1.0877013,1.2516055,1
2015,43620,1.1005152,1.0281817,1.1728488,1
2015,43660,1.0250171,.776591,1.2734433,1
2015,43700,1.0577402,.9228301,1.1926503,1
2015,43740,.88658118,.73775387,1.0354085,1
2015,43760,1.0368296,.84484249,1.2288166,1
2015,43780,1.0949055,1.0282099,1.1616011,1
2015,43900,1.0417794,.98009807,1.1034608,1
2015,43940,1.2131046,.95027995,1.4759293,1
2015,43980,.95173538,.6352998,1.268171,1
2015,44020,.98931211,.70635766,1.2722665,1
2015,44060,1.1405423,.9935739,1.2875106,3
2015,44100,.96632296,.88085496,1.051791,1
2015,44140,.81335801,.76233298,.86438304,1
2015,44180,1.0678253,1.0135943,1.1220564,1
2015,44220,.98731798,.89323324,1.0814028,1
2015,44260,.99505883,.80147934,1.1886383,1
2015,44300,.99194682,.83492947,1.1489642,1
2015,44340,.94057417,.80014861,1.0809997,1
2015,44420,.88300979,.77268064,.99333894,1
2015,44460,1.0384648,.31669101,1.7602385,3
2015,44500,1.1355644,.95250142,1.3186275,1
2015,44540,.99820447,.1861794,1.8102295,3
2015,44580,.90530139,.70695961,1.1036432,1
2015,44620,1.0108531,.86433083,1.1573752,1
2015,44660,1.1745315,1.0347656,1.3142973,1
2015,44700,1.1799749,1.1426907,1.2172592,1
2015,44740,.98149455,.7404362,1.2225529,1
2015,44780,1.0033607,.86426854,1.142453,1
2015,44860,1.0438783,.87379313,1.2139635,1
2015,44900,1.0540237,.84481859,1.2632289,1
2015,44920,1.3475028,1.0589046,1.636101,2
2015,44940,.89187449,.78143752,1.0023115,1
2015,44980,.91088593,.78377974,1.0379921,1
2015,45000,1.1251763,.89376962,1.356583,1
2015,45020,.96113706,.70674127,1.2155328,1
2015,45060,.91841829,.78858691,1.0482496,3
2015,45104,1.288412,1.1731675,1.4036565,3
2015,45140,1.2342901,1.072697,1.3958832,1
2015,45180,.9241727,.80639648,1.0419489,1
2015,45220,.91344106,.84762537,.97925675,1
2015,45300,.85531181,.81292433,.8976993,2
2015,45340,1.0240601,.6289804,1.4191399,2
2015,45380,1.0730256,.87324423,1.272807,1
2015,45460,1.002008,.91483957,1.0891763,1
2015,45500,.90955204,.82294565,.99615842,1
2015,45520,1.2360444,.99523926,1.4768496,1
2015,45540,.87182373,.71706414,1.0265833,1
2015,45580,.91563678,.71323764,1.1180359,1
2015,45620,.82438546,.67192018,.97685075,1
2015,45660,.88449448,.70820087,1.060788,1
2015,45700,.78544688,.63573802,.93515575,1
2015,45740,.9487949,.7311964,1.1663934,1
2015,45780,.99444795,.9466148,1.0422812,1
2015,45820,.99168807,.91895145,1.0644248,1
2015,45860,.93398184,.8327179,1.0352458,2
2015,45900,.96783543,.86273247,1.0729384,1
2015,45940,1.0259929,.91429532,1.1376904,2
2015,45980,.97874594,.7694152,1.1880766,1
2015,46020,1.1195991,.94016391,1.2990342,2
2015,46060,1.1283234,1.0916858,1.1649611,1
2015,46100,1.1593254,1.0130932,1.3055575,1
2015,46140,1.0260586,.99108434,1.0610328,1
2015,46180,1.0258148,.93938106,1.1122484,1
2015,46220,.92504984,.84958696,1.0005127,1
2015,46300,1.1022452,1.0008988,1.2035916,1
2015,46340,1.072094,.99777734,1.1464106,1
2015,46380,1.1948521,1.0161716,1.3735327,2
2015,46460,1.2414341,1.0230258,1.4598424,1
2015,46500,1.1254538,.94719005,1.3037176,2
2015,46520,.99192643,.95246363,1.0313892,1
2015,46540,.822317,.62232143,1.0223125,3
2015,46620,1.1102061,.92409074,1.2963215,1
2015,46660,.93471241,.84301412,1.0264107,1
2015,46700,1.0385381,.9831444,1.0939318,1
2015,46740,.88227338,.67821795,1.0863289,1
2015,46780,.91925925,.70726919,1.1312493,1
2015,46820,1.435694,1.0453472,1.8260407,1
2015,46860,.92304528,.69171029,1.1543802,2
2015,46900,1.0252335,.74967265,1.3007944,1
2015,46980,.94736928,.80827606,1.0864625,1
2015,47020,.98614448,.87874436,1.0935446,1
2015,47080,.8836726,.71495932,1.0523858,1
2015,47180,1.0578912,.86310804,1.2526745,1
2015,47220,1.1406317,.98063415,1.3006293,2
2015,47240,.69783455,.37416315,1.021506,1
2015,47260,.96733278,.94005543,.99461013,1
2015,47300,1.1572748,1.1130638,1.2014859,1
2015,47340,.84532839,.65118891,1.0394679,1
2015,47380,.98638779,.92084146,1.0519341,1
2015,47420,.97684926,.72452295,1.2291756,1
2015,47460,1.4103193,.98453176,1.8361069,3
2015,47540,.97932851,.82065976,1.1379973,1
2015,47580,.91297084,.83801341,.98792827,1
2015,47620,.98892933,.79142863,1.18643,1
2015,47660,1.0501109,.88617897,1.2140429,1
2015,47664,1.0465789,1.0238818,1.069276,1
2015,47700,1.0386848,.91090143,1.1664683,1
2015,47780,1.0727488,.8666566,1.278841,1
2015,47820,.83971775,.68488842,.99454707,1
2015,47894,.94484168,.92788684,.96179652,1
2015,47920,1.0612892,.86032724,1.2622511,1
2015,47940,1.150148,1.0555755,1.2447206,1
2015,47980,1.249635,1.0316807,1.4675893,1
2015,48020,1.0903807,.95270115,1.2280601,1
2015,48060,.70900738,.41151512,1.0064996,3
2015,48100,.74021906,.55001724,.93042088,1
2015,48140,1.1607127,1.0571333,1.2642921,1
2015,48180,1.082274,.94202149,1.2225264,1
2015,48220,1.0799775,.88933599,1.270619,1
2015,48260,.79717964,.64455956,.94979972,1
2015,48300,1.2340829,.94183314,1.5263327,3
2015,48424,.93543303,.90228748,.96857858,1
2015,48460,1.1134164,.93309891,1.293734,1
2015,48540,1.0029715,.86464232,1.1413007,1
2015,48580,1.0956059,.97346306,1.2177486,1
2015,48620,.97155195,.92779386,1.01531,1
2015,48660,1.0592169,.97011757,1.1483161,1
2015,48700,.97023791,.85875422,1.0817215,1
2015,48780,.82714665,.17500982,1.4792835,3
2015,48820,1.1217954,.93676311,1.3068278,1
2015,48864,.87975985,.83466947,.92485023,1
2015,48900,.89926612,.82534158,.97319067,1
2015,48940,1.017643,.86557692,1.1697091,1
2015,48980,.8391307,.72245586,.95580554,1
2015,49020,.84591836,.71645552,.9753812,1
2015,49080,1.0718037,.81316841,1.330439,2
2015,49100,1.0065941,.80839217,1.204796,1
2015,49180,.91649181,.87335002,.95963359,1
2015,49220,1.0380235,.90342659,1.1726203,1
2015,49260,1.0619733,.83133578,1.2926109,1
2015,49300,.94530457,.83583975,1.0547694,1
2015,49340,.91408384,.87406379,.95410389,1
2015,49380,.96839607,.74279445,1.1939977,1
2015,49420,1.163231,.9835909,1.3428712,3
2015,49460,1.0650916,.80456853,1.3256147,1
2015,49620,.95938218,.90484995,1.0139145,1
2015,49660,.99786431,.94761628,1.0481123,1
2015,49700,.9855991,.90976733,1.0614308,1
2015,49740,1.1408997,1.0708331,1.2109662,1
2015,49780,.95016843,.82048827,1.0798485,2
2015,49820,.96925646,.72699821,1.2115147,1
2014,10100,1.0441561,.83795035,1.2503618,1
2014,10140,1.0674564,.78875297,1.3461598,2
2014,10180,1.1303184,1.0427932,1.2178437,1
2014,10220,1.1842265,1.0073941,1.361059,1
2014,10300,1.0816921,.95122308,1.2121611,1
2014,10420,1.0676572,1.0163202,1.1189942,1
2014,10460,1.179562,.95756286,1.4015611,1
2014,10500,.9900431,.90472174,1.0753645,1
2014,10540,1.1112304,.98569524,1.2367655,1
2014,10580,.98284352,.90518892,1.0604981,2
2014,10620,.96354932,.81986189,1.1072367,1
2014,10660,1.0533144,.8176077,1.2890211,1
2014,10700,.83470541,.72085083,.94856,1
2014,10740,1.1155268,1.0640631,1.1669905,1
2014,10780,.97949684,.89392579,1.0650679,1
2014,10820,1.0103295,.80526638,1.2153926,1
2014,10860,.860129,.6989522,1.0213058,1
2014,10900,.97578388,.93364465,1.0179231,1
2014,10940,.92285192,.75250119,1.0932027,1
2014,10980,1.0445998,.82214344,1.2670561,1
2014,11020,.96862918,.85910904,1.0781493,1
2014,11060,1.0881747,.87389123,1.3024582,1
2014,11100,.98726857,.92037559,1.0541615,1
2014,11140,.89202291,.70369226,1.0803535,1
2014,11180,1.1389846,.99936444,1.2786046,1
2014,11220,.56631374,.2528722,.87975532,2
2014,11244,1.1406882,1.1180292,1.1633471,1
2014,11260,1.1783478,1.1211864,1.2355093,1
2014,11380,1.0352277,.79641634,1.2740389,1
2014,11420,1.1765543,.95121229,1.4018964,1
2014,11460,1.1212753,1.05366,1.1888906,1
2014,11500,.83243632,.7278052,.93706745,1
2014,11540,1.0906419,.98932749,1.1919562,1
2014,11580,.76393825,.48968291,1.0381936,1
2014,11620,1.0056847,.84590042,1.1654691,1
2014,11660,.85311371,.57830036,1.1279271,1
2014,11680,1.0050359,.80261564,1.2074561,1
2014,11700,.91059953,.84976661,.97143245,1
2014,11740,.83177769,.65302712,1.0105283,1
2014,11780,.96375591,.83384234,1.0936694,1
2014,11820,1.1416621,.91061831,1.3727059,1
2014,11860,1.0702106,.72332311,1.417098,1
2014,11900,1.0169244,.83725345,1.1965953,1
2014,11940,1.2252297,1.0668745,1.383585,1
2014,11980,1.0234253,.88672423,1.1601264,1
2014,12020,.94374841,.85744262,1.0300542,1
2014,12060,1.0218596,1.0074779,1.0362414,1
2014,12100,1.1202021,1.0295964,1.2108077,1
2014,12140,1.1360247,.96717584,1.3048736,1
2014,12180,.8970021,.61832839,1.1756757,2
2014,12220,.9061119,.81064868,1.0015751,1
2014,12260,.99582696,.95003366,1.0416203,1
2014,12300,1.0194813,.87219572,1.1667669,1
2014,12380,1.0234061,.84051532,1.206297,1
2014,12420,1.0812671,1.0555272,1.107007,1
2014,12460,.94491863,.75543696,1.1344002,1
2014,12540,1.0938163,1.0555428,1.1320897,1
2014,12580,.93473899,.90842837,.96104962,1
2014,12620,1.0150975,.87908208,1.1511129,1
2014,12660,1.17426,1.0228496,1.3256705,1
2014,12680,1.2579026,1.0788426,1.4369626,1
2014,12700,.90704924,.78549558,1.0286028,1
2014,12740,.98486859,.79651296,1.1732242,1
2014,12780,1.187778,1.0252814,1.3502746,1
2014,12820,1.0743757,.85897213,1.2897794,1
2014,12860,1.1305319,.83433867,1.4267251,2
2014,12900,.92823839,.73856902,1.1179078,1
2014,12940,1.100451,1.0592474,1.1416546,1
2014,12980,1.0893655,.98942763,1.1893033,1
2014,13020,1.0305235,.90713203,1.153915,1
2014,13060,.99334741,.82186234,1.1648325,1
2014,13100,1.1319366,.86936146,1.3945116,1
2014,13140,.96295542,.90714562,1.0187652,1
2014,13180,1.0187589,.87299269,1.1645252,1
2014,13220,.97144073,.86464006,1.0782413,1
2014,13260,1.007141,.83136636,1.1829157,1
2014,13300,.99065638,.79870158,1.1826112,1
2014,13340,.8671028,.66034353,1.0738621,1
2014,13380,1.2851392,1.1171778,1.4531006,2
2014,13420,1.1326873,.96376747,1.3016073,1
2014,13460,1.1039137,1.0011312,1.2066962,1
2014,13500,1.2013181,.98380625,1.41883,1
2014,13540,.97841001,.74673903,1.210081,1
2014,13620,1.1106333,.84983432,1.3714322,1
2014,13660,.8634904,.67527509,1.0517057,1
2014,13700,1.2042819,1.0156252,1.3929386,1
2014,13720,1.1268502,.97871238,1.2749882,1
2014,13740,1.1031123,.93069947,1.2755252,2
2014,13780,.92311549,.77940845,1.0668225,2
2014,13820,.9467048,.91271126,.98069835,1
2014,13900,1.0051018,.85772306,1.1524805,1
2014,13940,.84298611,.6860441,.99992812,1
