year,state,county,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,share_in_preschool_quality
2021,26,127,0.39051,0.53467,0.24636,2
2021,26,129,0.29646,0.45228,0.14064,2
2021,26,131,0.22712,0.35235,0.10189,2
2021,26,133,0.30811,0.43241,0.18380,2
2021,26,135,0.45292,0.61119,0.29465,2
2021,26,137,0.45292,0.61119,0.29465,2
2021,26,139,0.32253,0.43984,0.20522,1
2021,26,141,0.45292,0.61119,0.29465,2
2021,26,143,0.29646,0.45228,0.14064,2
2021,26,145,0.53629,0.71779,0.35479,3
2021,26,147,0.43123,0.59301,0.26945,1
2021,26,149,0.19906,0.34439,0.05373,3
2021,26,151,0.26406,0.39286,0.13526,2
2021,26,153,0.48554,0.66439,0.30669,2
2021,26,155,0.37060,0.52416,0.21704,2
2021,26,157,0.26406,0.39286,0.13526,2
2021,26,159,0.36641,0.56775,0.16507,3
2021,26,161,0.38789,0.51786,0.25792,1
2021,26,163,0.29010,0.34137,0.23883,1
2021,26,165,0.38675,0.50425,0.26926,2
2021,27,001,0.31676,0.44320,0.19031,2
2021,27,003,0.38581,0.51565,0.25598,1
2021,27,005,0.25365,0.36467,0.14262,2
2021,27,007,0.25365,0.36467,0.14262,2
2021,27,009,0.25872,0.43040,0.08705,3
2021,27,011,0.27384,0.38142,0.16625,2
2021,27,013,0.38157,0.54732,0.21583,2
2021,27,015,0.43146,0.55678,0.30614,2
2021,27,017,0.32640,0.42493,0.22787,2
2021,27,019,0.50781,0.69998,0.31564,3
2021,27,021,0.31676,0.44320,0.19031,2
2021,27,023,0.43146,0.55678,0.30614,2
2021,27,025,0.16004,0.25876,0.06133,2
2021,27,027,0.35968,0.50658,0.21278,2
2021,27,029,0.25365,0.36467,0.14262,2
2021,27,031,0.44941,0.61421,0.28461,2
2021,27,033,0.30226,0.43085,0.17367,2
2021,27,035,0.25469,0.37546,0.13392,2
2021,27,037,0.41481,0.53106,0.29855,1
2021,27,039,0.42188,0.56950,0.27427,2
2021,27,041,0.27384,0.38142,0.16625,2
2021,27,043,0.30226,0.43085,0.17367,2
2021,27,045,0.43854,0.59232,0.28477,2
2021,27,047,0.42188,0.56950,0.27427,2
2021,27,049,0.48344,0.62482,0.34207,2
2021,27,051,0.27384,0.38142,0.16625,2
2021,27,053,0.44733,0.52486,0.36980,1
2021,27,055,0.43854,0.59232,0.28477,2
2021,27,057,0.25365,0.36467,0.14262,2
2021,27,059,0.16004,0.25876,0.06133,2
2021,27,061,0.31676,0.44320,0.19031,2
2021,27,063,0.30226,0.43085,0.17367,2
2021,27,065,0.16004,0.25876,0.06133,2
2021,27,067,0.44044,0.57285,0.30802,2
2021,27,069,0.35968,0.50658,0.21278,2
2021,27,071,0.44941,0.61421,0.28461,2
2021,27,073,0.43146,0.55678,0.30614,2
2021,27,075,0.44941,0.61421,0.28461,2
2021,27,077,0.25365,0.36467,0.14262,2
2021,27,079,0.48344,0.62482,0.34207,2
2021,27,081,0.43146,0.55678,0.30614,2
2021,27,083,0.43146,0.55678,0.30614,2
2021,27,085,0.44044,0.57285,0.30802,2
2021,27,087,0.25365,0.36467,0.14262,2
2021,27,089,0.35968,0.50658,0.21278,2
2021,27,091,0.30226,0.43085,0.17367,2
2021,27,093,0.44044,0.57285,0.30802,2
2021,27,095,0.16004,0.25876,0.06133,2
2021,27,097,0.25469,0.37546,0.13392,2
2021,27,099,0.42188,0.56950,0.27427,2
2021,27,101,0.30226,0.43085,0.17367,2
2021,27,103,0.38157,0.54732,0.21583,2
2021,27,105,0.30226,0.43085,0.17367,2
2021,27,107,0.35968,0.50658,0.21278,2
2021,27,109,0.60138,0.79331,0.40946,3
2021,27,111,0.27384,0.38142,0.16625,2
2021,27,113,0.35968,0.50658,0.21278,2
2021,27,115,0.16004,0.25876,0.06133,2
2021,27,117,0.30226,0.43085,0.17367,2
2021,27,119,0.35968,0.50658,0.21278,2
2021,27,121,0.27384,0.38142,0.16625,2
2021,27,123,0.31724,0.43702,0.19747,1
2021,27,125,0.35968,0.50658,0.21278,2
2021,27,127,0.43146,0.55678,0.30614,2
2021,27,129,0.44044,0.57285,0.30802,2
2021,27,131,0.48344,0.62482,0.34207,2
2021,27,133,0.30226,0.43085,0.17367,2
2021,27,135,0.35968,0.50658,0.21278,2
2021,27,137,0.50398,0.63493,0.37302,1
2021,27,139,0.33504,0.47952,0.19056,1
2021,27,141,0.25872,0.43040,0.08705,3
2021,27,143,0.44044,0.57285,0.30802,2
2021,27,145,0.38708,0.53995,0.23421,1
2021,27,147,0.42188,0.56950,0.27427,2
2021,27,149,0.27384,0.38142,0.16625,2
2021,27,151,0.27384,0.38142,0.16625,2
2021,27,153,0.25469,0.37546,0.13392,2
2021,27,155,0.27384,0.38142,0.16625,2
2021,27,157,0.43854,0.59232,0.28477,2
2021,27,159,0.25469,0.37546,0.13392,2
2021,27,161,0.38157,0.54732,0.21583,2
2021,27,163,0.30683,0.44800,0.16567,1
2021,27,165,0.30226,0.43085,0.17367,2
2021,27,167,0.27384,0.38142,0.16625,2
2021,27,169,0.43854,0.59232,0.28477,2
2021,27,171,0.22476,0.37171,0.07782,1
2021,27,173,0.43146,0.55678,0.30614,2
2021,28,001,0.39831,0.55823,0.23839,2
2021,28,003,0.23905,0.38920,0.08891,2
2021,28,005,0.39831,0.55823,0.23839,2
2021,28,007,0.39922,0.61944,0.17901,3
2021,28,009,0.23905,0.38920,0.08891,2
2021,28,011,0.63949,0.82060,0.45838,3
2021,28,013,0.52218,0.69008,0.35427,2
2021,28,015,0.39922,0.61944,0.17901,3
2021,28,017,0.52218,0.69008,0.35427,2
2021,28,019,0.44944,0.61424,0.28464,2
2021,28,021,0.39831,0.55823,0.23839,2
2021,28,023,0.28843,0.46602,0.11084,3
2021,28,025,0.44944,0.61424,0.28464,2
2021,28,027,0.44548,0.62045,0.27052,2
2021,28,029,0.25577,0.46956,0.04199,3
2021,28,031,0.19384,0.35540,0.03228,3
2021,28,033,0.50000,0.68198,0.31801,3
2021,28,035,0.34064,0.48752,0.19377,2
2021,28,037,0.39831,0.55823,0.23839,2
2021,28,039,0.32623,0.61682,0.03564,3
2021,28,041,0.19384,0.35540,0.03228,3
2021,28,043,0.39922,0.61944,0.17901,3
2021,28,045,0.32623,0.61682,0.03564,3
2021,28,047,0.17569,0.29362,0.05775,1
2021,28,049,0.41627,0.56361,0.26893,1
2021,28,051,0.39922,0.61944,0.17901,3
2021,28,053,0.63949,0.82060,0.45838,3
2021,28,055,0.63949,0.82060,0.45838,3
2021,28,057,0.52218,0.69008,0.35427,2
2021,28,059,0.45910,0.69599,0.22222,3
2021,28,061,0.17173,0.33703,0.00644,3
2021,28,063,0.39831,0.55823,0.23839,2
2021,28,065,0.19384,0.35540,0.03228,3
2021,28,067,0.19384,0.35540,0.03228,3
2021,28,069,0.17173,0.33703,0.00644,3
2021,28,071,0.52218,0.69008,0.35427,2
2021,28,073,0.34064,0.48752,0.19377,2
2021,28,075,0.28843,0.46602,0.11084,3
2021,28,077,0.39831,0.55823,0.23839,2
2021,28,079,0.17173,0.33703,0.00644,3
2021,28,081,0.37958,0.52997,0.22919,2
2021,28,083,0.39922,0.61944,0.17901,3
2021,28,085,0.39831,0.55823,0.23839,2
2021,28,087,0.44944,0.61424,0.28464,2
2021,28,089,0.41959,0.60928,0.22990,3
2021,28,091,0.34064,0.48752,0.19377,2
2021,28,093,0.23905,0.38920,0.08891,2
2021,28,095,0.52218,0.69008,0.35427,2
2021,28,097,0.39922,0.61944,0.17901,3
2021,28,099,0.17173,0.33703,0.00644,3
2021,28,101,0.28843,0.46602,0.11084,3
2021,28,103,0.44944,0.61424,0.28464,2
2021,28,105,0.44944,0.61424,0.28464,2
2021,28,107,0.44548,0.62045,0.27052,2
2021,28,109,0.32623,0.61682,0.03564,3
2021,28,111,0.34064,0.48752,0.19377,2
2021,28,113,0.39831,0.55823,0.23839,2
2021,28,115,0.37958,0.52997,0.22919,2
2021,28,117,0.23905,0.38920,0.08891,2
2021,28,119,0.44548,0.62045,0.27052,2
2021,28,121,0.47334,0.64117,0.30551,1
2021,28,123,0.17173,0.33703,0.00644,3
2021,28,125,0.63949,0.82060,0.45838,3
2021,28,127,0.47334,0.64117,0.30551,2
2021,28,129,0.17173,0.33703,0.00644,3
2021,28,131,0.32623,0.61682,0.03564,3
2021,28,133,0.63949,0.82060,0.45838,3
2021,28,135,0.44548,0.62045,0.27052,2
2021,28,137,0.44548,0.62045,0.27052,2
2021,28,139,0.23905,0.38920,0.08891,2
2021,28,141,0.23905,0.38920,0.08891,2
2021,28,143,0.44548,0.62045,0.27052,2
2021,28,145,0.37958,0.52997,0.22919,2
2021,28,147,0.39831,0.55823,0.23839,2
2021,28,149,0.25577,0.46956,0.04199,3
2021,28,151,0.63949,0.82060,0.45838,3
2021,28,153,0.19384,0.35540,0.03228,3
2021,28,155,0.44944,0.61424,0.28464,2
2021,28,157,0.39831,0.55823,0.23839,2
2021,28,159,0.44944,0.61424,0.28464,2
2021,28,161,0.39922,0.61944,0.17901,3
2021,28,163,0.43842,0.70816,0.16869,3
2021,29,001,0.48300,0.66182,0.30418,2
2021,29,003,0.44303,0.66073,0.22532,3
2021,29,005,0.42971,0.55712,0.30231,2
2021,29,007,0.35164,0.50346,0.19982,2
2021,29,009,0.38715,0.55088,0.22342,2
2021,29,011,0.44249,0.61195,0.27303,2
2021,29,013,0.45550,0.64693,0.26407,3
2021,29,015,0.17269,0.31526,0.03011,3
2021,29,017,0.43947,0.63804,0.24090,3
2021,29,019,0.35384,0.52788,0.17981,3
2021,29,021,0.44303,0.66073,0.22532,3
2021,29,023,0.47584,0.69472,0.25696,3
2021,29,025,0.40294,0.54625,0.25963,2
2021,29,027,0.29504,0.42979,0.16028,2
2021,29,029,0.39923,0.57164,0.22683,2
2021,29,031,0.43947,0.63804,0.24090,3
2021,29,033,0.30273,0.45282,0.15265,2
2021,29,035,0.47584,0.69472,0.25696,3
2021,29,037,0.45550,0.64693,0.26407,3
2021,29,039,0.44249,0.61195,0.27303,2
2021,29,041,0.30273,0.45282,0.15265,2
2021,29,043,0.27132,0.41864,0.12401,2
2021,29,045,0.48300,0.66182,0.30418,2
2021,29,047,0.37692,0.47995,0.27390,1
2021,29,049,0.40294,0.54625,0.25963,2
2021,29,051,0.29504,0.42979,0.16028,2
2021,29,053,0.30273,0.45282,0.15265,2
2021,29,055,0.43577,0.65309,0.21845,3
2021,29,057,0.44249,0.61195,0.27303,2
2021,29,059,0.17269,0.31526,0.03011,3
2021,29,061,0.42971,0.55712,0.30231,2
2021,29,063,0.44303,0.66073,0.22532,3
2021,29,065,0.43577,0.65309,0.21845,3
2021,29,067,0.24109,0.39678,0.08541,3
2021,29,069,0.47616,0.64921,0.30312,2
2021,29,071,0.38464,0.57929,0.19000,3
2021,29,073,0.43577,0.65309,0.21845,3
2021,29,075,0.42971,0.55712,0.30231,2
2021,29,077,0.33229,0.44508,0.21950,1
2021,29,079,0.42971,0.55712,0.30231,2
2021,29,081,0.42971,0.55712,0.30231,2
2021,29,083,0.44249,0.61195,0.27303,2
2021,29,085,0.17269,0.31526,0.03011,3
2021,29,087,0.42971,0.55712,0.30231,2
2021,29,089,0.30273,0.45282,0.15265,2
2021,29,091,0.24109,0.39678,0.08541,3
2021,29,093,0.47584,0.69472,0.25696,3
2021,29,095,0.37266,0.45453,0.29079,1
2021,29,097,0.41863,0.56964,0.26762,2
2021,29,099,0.43353,0.60011,0.26696,1
2021,29,101,0.40294,0.54625,0.25963,2
2021,29,103,0.48300,0.66182,0.30418,2
2021,29,105,0.17269,0.31526,0.03011,3
2021,29,107,0.40294,0.54625,0.25963,2
2021,29,109,0.44249,0.61195,0.27303,2
2021,29,111,0.48300,0.66182,0.30418,2
2021,29,113,0.35164,0.50346,0.19982,2
2021,29,115,0.42971,0.55712,0.30231,2
2021,29,117,0.42971,0.55712,0.30231,2
2021,29,119,0.38715,0.55088,0.22342,2
2021,29,121,0.48300,0.66182,0.30418,2
2021,29,123,0.47584,0.69472,0.25696,3
2021,29,125,0.43577,0.65309,0.21845,3
2021,29,127,0.48300,0.66182,0.30418,2
2021,29,129,0.42971,0.55712,0.30231,2
2021,29,131,0.39923,0.57164,0.22683,2
2021,29,133,0.47616,0.64921,0.30312,2
2021,29,135,0.29504,0.42979,0.16028,2
2021,29,137,0.48300,0.66182,0.30418,2
2021,29,139,0.35164,0.50346,0.19982,2
2021,29,141,0.39923,0.57164,0.22683,2
2021,29,143,0.47616,0.64921,0.30312,2
2021,29,145,0.41863,0.56964,0.26762,2
2021,29,147,0.42971,0.55712,0.30231,2
2021,29,149,0.24109,0.39678,0.08541,3
2021,29,151,0.29504,0.42979,0.16028,2
2021,29,153,0.24109,0.39678,0.08541,3
2021,29,155,0.47616,0.64921,0.30312,2
2021,29,157,0.49170,0.71649,0.26690,3
2021,29,159,0.30273,0.45282,0.15265,2
2021,29,161,0.43577,0.65309,0.21845,3
2021,29,163,0.35164,0.50346,0.19982,2
2021,29,165,0.28150,0.43982,0.12318,1
2021,29,167,0.17269,0.31526,0.03011,3
2021,29,169,0.39923,0.57164,0.22683,2
2021,29,171,0.42971,0.55712,0.30231,2
2021,29,173,0.48300,0.66182,0.30418,2
2021,29,175,0.30273,0.45282,0.15265,2
2021,29,177,0.40294,0.54625,0.25963,2
2021,29,179,0.47584,0.69472,0.25696,3
2021,29,181,0.47584,0.69472,0.25696,3
2021,29,183,0.46670,0.57276,0.36064,1
2021,29,185,0.44249,0.61195,0.27303,2
2021,29,186,0.49170,0.71649,0.26690,3
2021,29,187,0.49170,0.71649,0.26690,3
2021,29,189,0.46044,0.53673,0.38416,1
2021,29,195,0.30273,0.45282,0.15265,2
2021,29,197,0.48300,0.66182,0.30418,2
2021,29,199,0.48300,0.66182,0.30418,2
2021,29,201,0.43947,0.63804,0.24090,3
2021,29,203,0.24109,0.39678,0.08541,3
2021,29,205,0.48300,0.66182,0.30418,2
2021,29,207,0.47616,0.64921,0.30312,2
2021,29,209,0.38715,0.55088,0.22342,2
2021,29,211,0.42971,0.55712,0.30231,2
2021,29,213,0.38715,0.55088,0.22342,2
2021,29,215,0.24109,0.39678,0.08541,3
2021,29,217,0.44249,0.61195,0.27303,2
2021,29,219,0.35164,0.50346,0.19982,2
2021,29,221,0.49170,0.71649,0.26690,3
2021,29,223,0.47584,0.69472,0.25696,3
2021,29,225,0.27132,0.41864,0.12401,2
2021,29,227,0.42971,0.55712,0.30231,2
2021,29,229,0.24109,0.39678,0.08541,3
2021,29,510,0.41405,0.54793,0.28017,1
2021,30,001,0.36531,0.54367,0.18695,3
2021,30,003,0.24107,0.35847,0.12368,2
2021,30,005,0.15085,0.26177,0.03993,2
2021,30,007,0.36531,0.54367,0.18695,3
2021,30,009,0.63572,0.82070,0.45075,3
2021,30,011,0.24107,0.35847,0.12368,2
2021,30,013,0.15085,0.26177,0.03993,2
2021,30,015,0.15085,0.26177,0.03993,2
2021,30,017,0.24107,0.35847,0.12368,2
2021,30,019,0.24107,0.35847,0.12368,2
2021,30,021,0.24107,0.35847,0.12368,2
2021,30,023,0.36531,0.54367,0.18695,3
2021,30,025,0.24107,0.35847,0.12368,2
2021,30,027,0.15085,0.26177,0.03993,2
2021,30,029,0.37215,0.54231,0.20199,2
2021,30,031,0.63572,0.82070,0.45075,3
2021,30,033,0.24107,0.35847,0.12368,2
2021,30,035,0.37215,0.54231,0.20199,2
2021,30,037,0.24107,0.35847,0.12368,2
2021,30,039,0.36531,0.54367,0.18695,3
2021,30,041,0.15085,0.26177,0.03993,2
2021,30,043,0.36531,0.54367,0.18695,3
2021,30,045,0.15085,0.26177,0.03993,2
2021,30,047,0.36701,0.53401,0.20001,2
2021,30,049,0.36531,0.54367,0.18695,3
2021,30,051,0.15085,0.26177,0.03993,2
2021,30,053,0.37215,0.54231,0.20199,2
2021,30,055,0.24107,0.35847,0.12368,2
2021,30,057,0.36531,0.54367,0.18695,3
2021,30,059,0.15085,0.26177,0.03993,2
2021,30,061,0.36701,0.53401,0.20001,2
2021,30,063,0.36701,0.53401,0.20001,2
2021,30,065,0.24107,0.35847,0.12368,2
2021,30,067,0.63572,0.82070,0.45075,3
2021,30,069,0.15085,0.26177,0.03993,2
2021,30,071,0.24107,0.35847,0.12368,2
2021,30,073,0.15085,0.26177,0.03993,2
2021,30,075,0.24107,0.35847,0.12368,2
2021,30,077,0.36531,0.54367,0.18695,3
2021,30,079,0.24107,0.35847,0.12368,2
2021,30,081,0.36701,0.53401,0.20001,2
2021,30,083,0.24107,0.35847,0.12368,2
2021,30,085,0.24107,0.35847,0.12368,2
2021,30,087,0.24107,0.35847,0.12368,2
2021,30,089,0.36701,0.53401,0.20001,2
2021,30,091,0.24107,0.35847,0.12368,2
2021,30,093,0.36531,0.54367,0.18695,3
2021,30,095,0.63572,0.82070,0.45075,3
2021,30,097,0.63572,0.82070,0.45075,3
2021,30,099,0.15085,0.26177,0.03993,2
2021,30,101,0.15085,0.26177,0.03993,2
2021,30,103,0.24107,0.35847,0.12368,2
2021,30,105,0.24107,0.35847,0.12368,2
2021,30,107,0.15085,0.26177,0.03993,2
2021,30,109,0.24107,0.35847,0.12368,2
2021,30,111,0.47697,0.59568,0.35825,1
2021,31,001,0.57206,0.71504,0.42908,2
2021,31,003,0.46500,0.58184,0.34815,2
2021,31,005,0.38573,0.54050,0.23096,2
2021,31,007,0.62832,0.79576,0.46089,2
2021,31,009,0.41388,0.59013,0.23763,2
2021,31,011,0.46500,0.58184,0.34815,2
2021,31,013,0.62832,0.79576,0.46089,2
2021,31,015,0.62832,0.79576,0.46089,2
2021,31,017,0.62832,0.79576,0.46089,2
2021,31,019,0.57206,0.71504,0.42908,2
2021,31,021,0.46500,0.58184,0.34815,2
2021,31,023,0.49980,0.67039,0.32920,2
2021,31,025,0.47919,0.65796,0.30042,2
2021,31,027,0.46500,0.58184,0.34815,2
2021,31,029,0.38573,0.54050,0.23096,2
2021,31,031,0.62832,0.79576,0.46089,2
2021,31,033,0.62832,0.79576,0.46089,2
2021,31,035,0.57206,0.71504,0.42908,2
2021,31,037,0.46500,0.58184,0.34815,2
2021,31,039,0.46500,0.58184,0.34815,2
2021,31,041,0.41388,0.59013,0.23763,2
2021,31,043,0.46500,0.58184,0.34815,2
2021,31,045,0.62832,0.79576,0.46089,2
2021,31,047,0.38573,0.54050,0.23096,2
2021,31,049,0.62832,0.79576,0.46089,2
2021,31,051,0.46500,0.58184,0.34815,2
2021,31,053,0.47919,0.65796,0.30042,2
2021,31,055,0.44569,0.54263,0.34876,1
2021,31,057,0.38573,0.54050,0.23096,2
2021,31,059,0.49980,0.67039,0.32920,2
2021,31,061,0.57206,0.71504,0.42908,2
2021,31,063,0.38573,0.54050,0.23096,2
2021,31,065,0.38573,0.54050,0.23096,2
2021,31,067,0.49980,0.67039,0.32920,2
2021,31,069,0.62832,0.79576,0.46089,2
2021,31,071,0.41388,0.59013,0.23763,2
2021,31,073,0.38573,0.54050,0.23096,2
2021,31,075,0.38573,0.54050,0.23096,2
2021,31,077,0.41388,0.59013,0.23763,2
2021,31,079,0.41388,0.59013,0.23763,2
2021,31,081,0.41388,0.59013,0.23763,2
2021,31,083,0.57206,0.71504,0.42908,2
2021,31,085,0.38573,0.54050,0.23096,2
2021,31,087,0.38573,0.54050,0.23096,2
2021,31,089,0.62832,0.79576,0.46089,2
2021,31,091,0.38573,0.54050,0.23096,2
2021,31,093,0.41388,0.59013,0.23763,2
2021,31,095,0.49980,0.67039,0.32920,2
2021,31,097,0.49980,0.67039,0.32920,2
2021,31,099,0.57206,0.71504,0.42908,2
2021,31,101,0.38573,0.54050,0.23096,2
2021,31,103,0.62832,0.79576,0.46089,2
2021,31,105,0.62832,0.79576,0.46089,2
2021,31,107,0.46500,0.58184,0.34815,2
2021,31,109,0.32906,0.47653,0.18159,1
2021,31,111,0.38573,0.54050,0.23096,2
2021,31,113,0.38573,0.54050,0.23096,2
2021,31,115,0.41388,0.59013,0.23763,2
2021,31,117,0.38573,0.54050,0.23096,2
2021,31,119,0.46500,0.58184,0.34815,2
2021,31,121,0.41388,0.59013,0.23763,2
2021,31,123,0.62832,0.79576,0.46089,2
2021,31,125,0.46500,0.58184,0.34815,2
2021,31,127,0.49980,0.67039,0.32920,2
2021,31,129,0.57206,0.71504,0.42908,2
2021,31,131,0.49980,0.67039,0.32920,2
2021,31,133,0.49980,0.67039,0.32920,2
2021,31,135,0.38573,0.54050,0.23096,2
2021,31,137,0.57206,0.71504,0.42908,2
2021,31,139,0.46500,0.58184,0.34815,2
2021,31,141,0.46500,0.58184,0.34815,2
2021,31,143,0.49980,0.67039,0.32920,2
2021,31,145,0.38573,0.54050,0.23096,2
2021,31,147,0.49980,0.67039,0.32920,2
2021,31,149,0.62832,0.79576,0.46089,2
2021,31,151,0.49980,0.67039,0.32920,2
2021,31,153,0.45385,0.61010,0.29759,1
2021,31,155,0.47919,0.65796,0.30042,2
2021,31,157,0.62832,0.79576,0.46089,2
2021,31,159,0.49980,0.67039,0.32920,2
2021,31,161,0.62832,0.79576,0.46089,2
2021,31,163,0.41388,0.59013,0.23763,2
2021,31,165,0.62832,0.79576,0.46089,2
2021,31,167,0.46500,0.58184,0.34815,2
2021,31,169,0.49980,0.67039,0.32920,2
2021,31,171,0.38573,0.54050,0.23096,2
2021,31,173,0.46500,0.58184,0.34815,2
2021,31,175,0.41388,0.59013,0.23763,2
2021,31,177,0.47919,0.65796,0.30042,2
2021,31,179,0.46500,0.58184,0.34815,2
2021,31,181,0.57206,0.71504,0.42908,2
2021,31,183,0.41388,0.59013,0.23763,2
2021,31,185,0.49980,0.67039,0.32920,2
2021,32,001,0.32227,0.46533,0.17922,2
2021,32,003,0.21115,0.25080,0.17150,1
2021,32,005,0.35017,0.53716,0.16318,3
2021,32,007,0.32227,0.46533,0.17922,2
2021,32,009,0.32227,0.46533,0.17922,2
2021,32,011,0.32227,0.46533,0.17922,2
2021,32,013,0.32227,0.46533,0.17922,2
2021,32,015,0.32227,0.46533,0.17922,2
2021,32,017,0.32227,0.46533,0.17922,2
2021,32,019,0.35017,0.53716,0.16318,3
2021,32,021,0.32227,0.46533,0.17922,2
2021,32,023,0.32227,0.46533,0.17922,2
2021,32,027,0.32227,0.46533,0.17922,2
2021,32,029,0.35017,0.53716,0.16318,3
2021,32,031,0.29678,0.39013,0.20342,1
2021,32,033,0.32227,0.46533,0.17922,2
2021,32,510,0.35017,0.53716,0.16318,3
2021,33,001,0.18136,0.32947,0.03325,3
2021,33,003,0.20801,0.31432,0.10170,2
2021,33,005,0.53703,0.72869,0.34536,3
2021,33,007,0.35463,0.55014,0.15911,3
2021,33,009,0.35463,0.55014,0.15911,3
2021,33,011,0.35542,0.45543,0.25542,1
2021,33,013,0.25728,0.36118,0.15338,1
2021,33,015,0.44954,0.55289,0.34619,1
2021,33,017,0.41033,0.58635,0.23431,1
2021,33,019,0.53703,0.72869,0.34536,3
2021,34,001,0.45082,0.58232,0.31932,1
2021,34,003,0.53978,0.61280,0.46676,1
2021,34,005,0.43201,0.52959,0.33443,1
2021,34,007,0.38686,0.47914,0.29458,1
2021,34,009,0.30929,0.53577,0.08281,3
2021,34,011,0.35658,0.49352,0.21963,1
2021,34,013,0.48639,0.56384,0.40895,1
2021,34,015,0.47999,0.59787,0.36211,1
2021,34,017,0.44717,0.53468,0.35966,1
2021,34,019,0.49481,0.69914,0.29048,3
2021,34,021,0.43270,0.55912,0.30627,1
2021,34,023,0.46701,0.54431,0.38970,1
2021,34,025,0.58829,0.67457,0.50201,1
2021,34,027,0.62326,0.72228,0.52424,1
2021,34,029,0.45731,0.54535,0.36927,1
2021,34,031,0.46123,0.57405,0.34841,1
2021,34,033,0.45723,0.63854,0.27591,3
2021,34,035,0.40956,0.52237,0.29675,1
2021,34,037,0.48717,0.64405,0.33030,1
2021,34,039,0.55699,0.64858,0.46540,1
2021,34,041,0.43873,0.69867,0.17879,3
2021,35,001,0.29842,0.37864,0.21821,1
2021,35,003,0.13023,0.33884,0.00000,3
2021,35,005,0.32762,0.50804,0.14721,3
2021,35,006,0.23309,0.35802,0.10816,2
2021,35,007,0.23741,0.42389,0.05092,3
2021,35,009,0.23741,0.42389,0.05092,3
2021,35,011,0.23741,0.42389,0.05092,3
2021,35,013,0.16095,0.34693,0.00000,3
2021,35,015,0.12725,0.29591,0.00000,3
2021,35,017,0.13023,0.33884,0.00000,3
2021,35,019,0.23741,0.42389,0.05092,3
2021,35,021,0.23741,0.42389,0.05092,3
2021,35,023,0.13023,0.33884,0.00000,3
2021,35,025,0.12725,0.29591,0.00000,3
2021,35,027,0.32762,0.50804,0.14721,3
2021,35,028,0.21047,0.38081,0.04012,3
2021,35,029,0.13023,0.33884,0.00000,3
2021,35,031,0.23309,0.35802,0.10816,2
2021,35,033,0.21047,0.38081,0.04012,3
2021,35,035,0.32762,0.50804,0.14721,3
2021,35,037,0.23741,0.42389,0.05092,3
2021,35,039,0.21047,0.38081,0.04012,3
2021,35,041,0.23741,0.42389,0.05092,3
2021,35,043,0.24191,0.40344,0.08038,3
2021,35,045,0.20691,0.31301,0.10081,1
2021,35,047,0.21047,0.38081,0.04012,3
2021,35,049,0.26861,0.44976,0.08746,3
2021,35,051,0.13023,0.33884,0.00000,3
2021,35,053,0.13023,0.33884,0.00000,3
2021,35,055,0.21047,0.38081,0.04012,3
2021,35,057,0.13023,0.33884,0.00000,3
2021,35,059,0.23741,0.42389,0.05092,3
2021,35,061,0.39971,0.64760,0.15181,3
2021,36,001,0.44215,0.57586,0.30844,1
2021,36,003,0.26624,0.38306,0.14943,2
2021,36,005,0.36136,0.42413,0.29859,1
2021,36,007,0.40320,0.51348,0.29291,1
2021,36,009,0.26624,0.38306,0.14943,2
2021,36,011,0.56241,0.70736,0.41746,2
2021,36,013,0.53910,0.71458,0.36363,1
2021,36,015,0.52532,0.64401,0.40663,2
2021,36,017,0.41953,0.58541,0.25365,2
2021,36,019,0.33061,0.46370,0.19752,2
2021,36,021,0.54827,0.79212,0.30441,3
2021,36,023,0.31896,0.46914,0.16878,2
2021,36,025,0.41953,0.58541,0.25365,2
2021,36,027,0.48671,0.61534,0.35807,1
2021,36,029,0.44830,0.52036,0.37625,1
2021,36,031,0.33061,0.46370,0.19752,2
2021,36,033,0.33061,0.46370,0.19752,2
2021,36,035,0.25714,0.41354,0.10074,2
2021,36,037,0.19858,0.39406,0.00311,3
2021,36,039,0.54827,0.79212,0.30441,3
2021,36,041,0.33061,0.46370,0.19752,2
2021,36,043,0.22833,0.32884,0.12782,2
2021,36,045,0.29405,0.40934,0.17877,1
2021,36,047,0.55438,0.60041,0.50835,1
2021,36,049,0.29405,0.40934,0.17877,2
2021,36,051,0.35549,0.50768,0.20329,2
2021,36,053,0.31896,0.46914,0.16878,2
2021,36,055,0.38183,0.46063,0.30302,1
2021,36,057,0.25714,0.41354,0.10074,2
2021,36,059,0.48998,0.54536,0.43460,1
2021,36,061,0.59539,0.67758,0.51320,1
2021,36,063,0.31553,0.47409,0.15697,1
2021,36,065,0.30709,0.40516,0.20903,1
2021,36,067,0.39726,0.47261,0.32190,1
2021,36,069,0.40863,0.56703,0.25023,1
2021,36,071,0.21997,0.30075,0.13918,1
2021,36,073,0.19858,0.39406,0.00311,3
2021,36,075,0.26302,0.41101,0.11503,1
2021,36,077,0.36136,0.52284,0.19988,2
2021,36,079,0.45873,0.65406,0.26339,3
2021,36,081,0.40487,0.45468,0.35505,1
2021,36,083,0.27743,0.44327,0.11158,3
2021,36,085,0.45263,0.56682,0.33845,1
2021,36,087,0.59043,0.68233,0.49853,1
2021,36,089,0.37545,0.51539,0.23551,1
2021,36,091,0.32344,0.44938,0.19749,1
2021,36,093,0.39328,0.64917,0.13740,3
