year,state,place,subgroup_type,subgroup,share_in_preschool,share_in_preschool_quality
2021,12,38250,race-ethnicity,Other Races and Ethnicities,0.5880588488654138,2
2021,12,38250,race-ethnicity,"White, Non-Hispanic",0.3557201031337104,2
2021,12,39425,race-ethnicity,"Black, Non-Hispanic",0.5656544028889771,3
2021,12,39425,race-ethnicity,Hispanic,0.4054598437162833,2
2021,12,39425,race-ethnicity,Other Races and Ethnicities,0.566738779051715,2
2021,12,39425,race-ethnicity,"White, Non-Hispanic",0.36247208545629905,2
2021,12,43975,race-ethnicity,"Black, Non-Hispanic",0.6850197336797945,3
2021,12,43975,race-ethnicity,Hispanic,0.48537008200077364,2
2021,12,43975,race-ethnicity,Other Races and Ethnicities,0.7218293274531422,2
2021,12,43975,race-ethnicity,"White, Non-Hispanic",0.42723811554278857,2
2021,12,45000,race-ethnicity,"Black, Non-Hispanic",0.812485406340428,1
2021,12,45000,race-ethnicity,Hispanic,0.5724644223428708,1
2021,12,45000,race-ethnicity,Other Races and Ethnicities,0.8514111645794772,1
2021,12,45000,race-ethnicity,"White, Non-Hispanic",0.7732998355413898,1
2021,12,45025,race-ethnicity,"Black, Non-Hispanic",0.3231632321982358,3
2021,12,45025,race-ethnicity,Hispanic,0.6237009881513121,2
2021,12,45025,race-ethnicity,Other Races and Ethnicities,0.6315449050211978,3
2021,12,45025,race-ethnicity,"White, Non-Hispanic",0.8848034961267608,2
2021,12,45060,race-ethnicity,"Black, Non-Hispanic",0.5656310133629459,2
2021,12,45060,race-ethnicity,Hispanic,0.6275022440559654,2
2021,12,45060,race-ethnicity,Other Races and Ethnicities,0.8832677071211084,3
2021,12,45060,race-ethnicity,"White, Non-Hispanic",0.5682744640881516,2
2021,12,45975,race-ethnicity,"Black, Non-Hispanic",0.5160229236753033,2
2021,12,45975,race-ethnicity,Hispanic,0.4477759113081125,2
2021,12,45975,race-ethnicity,Other Races and Ethnicities,0.6031111811415181,3
2021,12,45975,race-ethnicity,"White, Non-Hispanic",0.7226823248215535,3
2021,12,49675,race-ethnicity,"Black, Non-Hispanic",NA,3
2021,12,49675,race-ethnicity,Hispanic,0.1754385964912281,3
2021,12,49675,race-ethnicity,Other Races and Ethnicities,0.21800947867298578,3
2021,12,49675,race-ethnicity,"White, Non-Hispanic",0.5234791889007471,2
2021,12,53000,race-ethnicity,"Black, Non-Hispanic",0.6260726303079899,2
2021,12,53000,race-ethnicity,Hispanic,0.5142664480248409,2
2021,12,53000,race-ethnicity,Other Races and Ethnicities,0.4583396571296921,2
2021,12,53000,race-ethnicity,"White, Non-Hispanic",0.5050546379802078,2
2021,12,54000,race-ethnicity,"Black, Non-Hispanic",0.25245742277679367,3
2021,12,54000,race-ethnicity,Hispanic,0.4599621073549447,1
2021,12,54000,race-ethnicity,Other Races and Ethnicities,0.5483727536866545,3
2021,12,54000,race-ethnicity,"White, Non-Hispanic",0.39906936262438625,1
2021,12,54200,race-ethnicity,"Black, Non-Hispanic",0.5252100840336135,3
2021,12,54200,race-ethnicity,Hispanic,1,3
2021,12,54200,race-ethnicity,Other Races and Ethnicities,0.710691823899371,3
2021,12,54200,race-ethnicity,"White, Non-Hispanic",0.5272151898734178,2
2021,12,55775,race-ethnicity,"Black, Non-Hispanic",0.6274018923566577,2
2021,12,55775,race-ethnicity,Hispanic,0.5515270555065995,2
2021,12,55775,race-ethnicity,Other Races and Ethnicities,0.6141663876766084,2
2021,12,55775,race-ethnicity,"White, Non-Hispanic",0.7640866209788905,2
2021,12,57425,race-ethnicity,"Black, Non-Hispanic",0.3681434903684623,2
2021,12,57425,race-ethnicity,Hispanic,0.5259156149998714,2
2021,12,57425,race-ethnicity,Other Races and Ethnicities,0.2715546569487996,3
2021,12,57425,race-ethnicity,"White, Non-Hispanic",0.8298653393498088,2
2021,12,58050,race-ethnicity,"Black, Non-Hispanic",0.5318950717844542,2
2021,12,58050,race-ethnicity,Hispanic,0.2933152582829567,2
2021,12,58050,race-ethnicity,Other Races and Ethnicities,0.7194586335813719,3
2021,12,58050,race-ethnicity,"White, Non-Hispanic",0.5819693733181679,2
2021,12,58715,race-ethnicity,"Black, Non-Hispanic",0.6342254884413235,1
2021,12,58715,race-ethnicity,Hispanic,0.4332385641081689,1
2021,12,58715,race-ethnicity,Other Races and Ethnicities,0.5914049526405246,3
2021,12,58715,race-ethnicity,"White, Non-Hispanic",0.36778156139412377,1
2021,12,63000,race-ethnicity,"Black, Non-Hispanic",0.5464258197035133,1
2021,12,63000,race-ethnicity,Hispanic,0.4345326049620919,1
2021,12,63000,race-ethnicity,Other Races and Ethnicities,0.42791052762992454,1
2021,12,63000,race-ethnicity,"White, Non-Hispanic",0.665997248554146,1
2021,12,69700,race-ethnicity,"Black, Non-Hispanic",0.37081866729089846,2
2021,12,69700,race-ethnicity,Hispanic,0.5217309605799041,2
2021,12,69700,race-ethnicity,Other Races and Ethnicities,0.3091179644866592,2
2021,12,69700,race-ethnicity,"White, Non-Hispanic",0.8286095784161643,2
2021,12,70600,race-ethnicity,"Black, Non-Hispanic",0.633333382961839,1
2021,12,70600,race-ethnicity,Hispanic,0.35034689996690005,3
2021,12,70600,race-ethnicity,Other Races and Ethnicities,0.38339320058240195,1
2021,12,70600,race-ethnicity,"White, Non-Hispanic",0.6627646872711577,1
2021,12,71000,race-ethnicity,"Black, Non-Hispanic",0.574546438612126,1
2021,12,71000,race-ethnicity,Hispanic,0.3673529902081107,1
2021,12,71000,race-ethnicity,Other Races and Ethnicities,0.6092000986288202,1
2021,12,71000,race-ethnicity,"White, Non-Hispanic",0.6808306306292584,1
2021,12,76600,race-ethnicity,"Black, Non-Hispanic",0.48222173996689477,2
2021,12,76600,race-ethnicity,Hispanic,0.48859669153515223,2
2021,12,76600,race-ethnicity,Other Races and Ethnicities,0.5450471001397471,3
2021,12,76600,race-ethnicity,"White, Non-Hispanic",0.694068785311795,2
2021,13,03440,race-ethnicity,"Black, Non-Hispanic",0.16513761467889906,3
2021,13,03440,race-ethnicity,Hispanic,0.8351648351648352,3
2021,13,03440,race-ethnicity,Other Races and Ethnicities,0.5942492012779552,3
2021,13,03440,race-ethnicity,"White, Non-Hispanic",0.47156398104265407,1
2021,13,04000,race-ethnicity,"Black, Non-Hispanic",0.49230693055313196,1
2021,13,04000,race-ethnicity,Hispanic,0.6314881499450061,1
2021,13,04000,race-ethnicity,Other Races and Ethnicities,0.6926596675202409,1
2021,13,04000,race-ethnicity,"White, Non-Hispanic",0.7491972949658526,1
2021,13,04204,race-ethnicity,"Black, Non-Hispanic",0.51350896414608,1
2021,13,04204,race-ethnicity,Hispanic,0.010536587490286116,3
2021,13,04204,race-ethnicity,Other Races and Ethnicities,0.5012764327751869,3
2021,13,04204,race-ethnicity,"White, Non-Hispanic",0.37832874600358074,1
2021,13,19000,race-ethnicity,"Black, Non-Hispanic",0.43237971391417424,1
2021,13,19000,race-ethnicity,Hispanic,0.49999999999999994,3
2021,13,19000,race-ethnicity,Other Races and Ethnicities,0.3162251655629139,1
2021,13,19000,race-ethnicity,"White, Non-Hispanic",0.5110876451953538,1
2021,13,42425,race-ethnicity,"Black, Non-Hispanic",0.12653547298128548,3
2021,13,42425,race-ethnicity,Hispanic,0.2871905387001472,3
2021,13,42425,race-ethnicity,Other Races and Ethnicities,0.52064806122209,2
2021,13,42425,race-ethnicity,"White, Non-Hispanic",0.6997372155536623,2
2021,13,49008,race-ethnicity,"Black, Non-Hispanic",0.46127082072663417,1
2021,13,49008,race-ethnicity,Hispanic,0,3
2021,13,49008,race-ethnicity,Other Races and Ethnicities,0.297755575064766,3
2021,13,49008,race-ethnicity,"White, Non-Hispanic",0.5221947447491144,1
2021,13,67284,race-ethnicity,"Black, Non-Hispanic",0.5550370215872354,3
2021,13,67284,race-ethnicity,Hispanic,0.5689920980649117,3
2021,13,67284,race-ethnicity,Other Races and Ethnicities,0.4505244336134999,2
2021,13,67284,race-ethnicity,"White, Non-Hispanic",0.7339713322921303,2
2021,13,68516,race-ethnicity,"Black, Non-Hispanic",0.5781732569842277,3
2021,13,68516,race-ethnicity,Hispanic,0.23225332670912535,1
2021,13,68516,race-ethnicity,Other Races and Ethnicities,0.6929149455112154,1
2021,13,68516,race-ethnicity,"White, Non-Hispanic",0.7146369105838213,1
2021,13,69000,race-ethnicity,"Black, Non-Hispanic",0.5059124712525326,2
2021,13,69000,race-ethnicity,Hispanic,0.4123711524025698,3
2021,13,69000,race-ethnicity,Other Races and Ethnicities,0.49167424174180324,3
2021,13,69000,race-ethnicity,"White, Non-Hispanic",0.6307400603125901,2
2021,13,72122,race-ethnicity,"Black, Non-Hispanic",0.5852486120421319,2
2021,13,72122,race-ethnicity,Hispanic,0.43981265529330066,3
2021,13,72122,race-ethnicity,Other Races and Ethnicities,0.03031833673651058,3
2021,13,72122,race-ethnicity,"White, Non-Hispanic",0.5249011030866494,3
2021,13,80508,race-ethnicity,"Black, Non-Hispanic",0.5161872247424656,2
2021,13,80508,race-ethnicity,Hispanic,0.254738288801724,3
2021,13,80508,race-ethnicity,Other Races and Ethnicities,0.5442959106378893,3
2021,13,80508,race-ethnicity,"White, Non-Hispanic",0.460692364874622,2
2021,15,71550,race-ethnicity,"Black, Non-Hispanic",0.9219858156028369,3
2021,15,71550,race-ethnicity,Hispanic,0.28135955263494045,1
2021,15,71550,race-ethnicity,Other Races and Ethnicities,0.5019406863553869,1
2021,15,71550,race-ethnicity,"White, Non-Hispanic",0.6127976404907455,1
2021,16,08830,race-ethnicity,"Black, Non-Hispanic",0.003636386957748647,3
2021,16,08830,race-ethnicity,Hispanic,0.3104781601253456,2
2021,16,08830,race-ethnicity,Other Races and Ethnicities,0.6173775857690882,2
2021,16,08830,race-ethnicity,"White, Non-Hispanic",0.3905984670851952,2
2021,16,52120,race-ethnicity,"Black, Non-Hispanic",0.9995111219750672,3
2021,16,52120,race-ethnicity,Hispanic,0.2719462372148105,2
2021,16,52120,race-ethnicity,Other Races and Ethnicities,0.466038482948269,2
2021,16,52120,race-ethnicity,"White, Non-Hispanic",0.36266445640887895,2
2021,16,56260,race-ethnicity,"Black, Non-Hispanic",1,3
2021,16,56260,race-ethnicity,Hispanic,0.16408034538044855,2
2021,16,56260,race-ethnicity,Other Races and Ethnicities,0.5939281071103234,3
2021,16,56260,race-ethnicity,"White, Non-Hispanic",0.4122706872603498,2
2021,17,02154,race-ethnicity,"Black, Non-Hispanic",0.004245264023465866,3
2021,17,02154,race-ethnicity,Hispanic,0.5918178904285221,3
2021,17,02154,race-ethnicity,Other Races and Ethnicities,0.6184503780205359,3
2021,17,02154,race-ethnicity,"White, Non-Hispanic",0.5415751973889704,3
2021,17,03012,race-ethnicity,"Black, Non-Hispanic",0.5590150052931553,2
2021,17,03012,race-ethnicity,Hispanic,0.47460150908065585,2
2021,17,03012,race-ethnicity,Other Races and Ethnicities,0.5664983323677114,2
2021,17,03012,race-ethnicity,"White, Non-Hispanic",0.6147191917354013,2
2021,17,06613,race-ethnicity,"Black, Non-Hispanic",0.5605536332179931,3
2021,17,06613,race-ethnicity,Hispanic,0.8489795918367347,3
2021,17,06613,race-ethnicity,Other Races and Ethnicities,0.5212620027434842,3
2021,17,06613,race-ethnicity,"White, Non-Hispanic",0.42822299651567935,2
2021,17,12385,race-ethnicity,"Black, Non-Hispanic",0.48891966759002764,3
2021,17,12385,race-ethnicity,Hispanic,0.6035242290748899,3
2021,17,12385,race-ethnicity,Other Races and Ethnicities,0.4905660377358491,2
2021,17,12385,race-ethnicity,"White, Non-Hispanic",0.5759825327510917,2
2021,17,14000,race-ethnicity,"Black, Non-Hispanic",0.5460308642255045,1
2021,17,14000,race-ethnicity,Hispanic,0.4110655893553935,1
2021,17,14000,race-ethnicity,Other Races and Ethnicities,0.5953791530330151,1
2021,17,14000,race-ethnicity,"White, Non-Hispanic",0.6447105710443269,1
2021,17,14351,race-ethnicity,"Black, Non-Hispanic",0.45352112676056333,3
2021,17,14351,race-ethnicity,Hispanic,0.36689814814814814,2
2021,17,14351,race-ethnicity,Other Races and Ethnicities,0.5568445475638051,3
2021,17,14351,race-ethnicity,"White, Non-Hispanic",0.7407718120805369,2
2021,17,23074,race-ethnicity,"Black, Non-Hispanic",0.5531235474072232,3
2021,17,23074,race-ethnicity,Hispanic,0.3886612614754347,2
2021,17,23074,race-ethnicity,Other Races and Ethnicities,0.4153045601360683,2
2021,17,23074,race-ethnicity,"White, Non-Hispanic",0.603871591032158,2
2021,17,24582,race-ethnicity,"Black, Non-Hispanic",0.3318262418338915,2
2021,17,24582,race-ethnicity,Hispanic,0.27961995341256685,2
2021,17,24582,race-ethnicity,Other Races and Ethnicities,0.6143200285400756,2
2021,17,24582,race-ethnicity,"White, Non-Hispanic",0.5583235832710033,2
2021,17,38570,race-ethnicity,"Black, Non-Hispanic",0.3498671319495843,2
2021,17,38570,race-ethnicity,Hispanic,0.27173671143210165,2
2021,17,38570,race-ethnicity,Other Races and Ethnicities,0.5795336054508933,2
2021,17,38570,race-ethnicity,"White, Non-Hispanic",0.4559593329890818,2
2021,17,51622,race-ethnicity,"Black, Non-Hispanic",0.36052574700978507,3
2021,17,51622,race-ethnicity,Hispanic,0.4851851165217199,2
2021,17,51622,race-ethnicity,Other Races and Ethnicities,0.5133732962868546,2
2021,17,51622,race-ethnicity,"White, Non-Hispanic",0.5845918942657223,2
2021,17,59000,race-ethnicity,"Black, Non-Hispanic",0.40177133655394526,3
2021,17,59000,race-ethnicity,Hispanic,0.3532219570405728,3
2021,17,59000,race-ethnicity,Other Races and Ethnicities,0.5239263803680982,2
2021,17,59000,race-ethnicity,"White, Non-Hispanic",0.4889131225009088,2
2021,17,65000,race-ethnicity,"Black, Non-Hispanic",0.5072893356678402,1
2021,17,65000,race-ethnicity,Hispanic,0.2896275021332351,1
2021,17,65000,race-ethnicity,Other Races and Ethnicities,0.5355163808758677,1
2021,17,65000,race-ethnicity,"White, Non-Hispanic",0.44071639116401984,1
2021,17,68003,race-ethnicity,"Black, Non-Hispanic",0.7197127257931739,3
2021,17,68003,race-ethnicity,Hispanic,0.5129844027670459,2
2021,17,68003,race-ethnicity,Other Races and Ethnicities,0.3265959121905844,2
2021,17,68003,race-ethnicity,"White, Non-Hispanic",0.5049594616689118,2
2021,17,72000,race-ethnicity,"Black, Non-Hispanic",0.4081218274111675,2
2021,17,72000,race-ethnicity,Hispanic,0.6666666666666666,3
2021,17,72000,race-ethnicity,Other Races and Ethnicities,0.7643312101910829,3
2021,17,72000,race-ethnicity,"White, Non-Hispanic",0.4933469805527124,2
2021,17,79293,race-ethnicity,"Black, Non-Hispanic",0.42294124601666744,3
2021,17,79293,race-ethnicity,Hispanic,0.23727699954743264,2
2021,17,79293,race-ethnicity,Other Races and Ethnicities,0.43073336468219536,2
2021,17,79293,race-ethnicity,"White, Non-Hispanic",0.5496194712794608,2
2021,18,05860,race-ethnicity,"Black, Non-Hispanic",0.6578947368421052,3
2021,18,05860,race-ethnicity,Hispanic,0.24041811846689892,3
2021,18,05860,race-ethnicity,Other Races and Ethnicities,0.6497005988023952,3
2021,18,05860,race-ethnicity,"White, Non-Hispanic",0.5733130390664638,2
2021,18,10342,race-ethnicity,"Black, Non-Hispanic",0.9977779091070268,3
2021,18,10342,race-ethnicity,Hispanic,0.7031748361493256,3
2021,18,10342,race-ethnicity,Other Races and Ethnicities,0.6174661242210421,3
2021,18,10342,race-ethnicity,"White, Non-Hispanic",0.5524361921151792,2
2021,18,22000,race-ethnicity,"Black, Non-Hispanic",0.14492753623188406,3
2021,18,22000,race-ethnicity,Hispanic,0.4794520547945206,3
2021,18,22000,race-ethnicity,Other Races and Ethnicities,0.28451882845188287,3
2021,18,22000,race-ethnicity,"White, Non-Hispanic",0.40837854128993367,2
2021,18,23278,race-ethnicity,"Black, Non-Hispanic",0.4695597954008577,3
2021,18,23278,race-ethnicity,Hispanic,0.5212055625169776,3
2021,18,23278,race-ethnicity,Other Races and Ethnicities,0.4432072061665719,3
2021,18,23278,race-ethnicity,"White, Non-Hispanic",0.5543937462936207,2
2021,18,25000,race-ethnicity,"Black, Non-Hispanic",0.31761739283913326,1
2021,18,25000,race-ethnicity,Hispanic,0.3553058389805588,1
2021,18,25000,race-ethnicity,Other Races and Ethnicities,0.29264260704288264,1
2021,18,25000,race-ethnicity,"White, Non-Hispanic",0.46607907969073326,1
2021,18,31000,race-ethnicity,"Black, Non-Hispanic",0.5418894830659536,2
2021,18,31000,race-ethnicity,Hispanic,0.20331950207468877,2
2021,18,31000,race-ethnicity,Other Races and Ethnicities,0.125,3
2021,18,31000,race-ethnicity,"White, Non-Hispanic",0.40343347639484983,3
2021,18,36003,race-ethnicity,"Black, Non-Hispanic",0.3388638460570926,1
2021,18,36003,race-ethnicity,Hispanic,0.35743690914006926,1
2021,18,36003,race-ethnicity,Other Races and Ethnicities,0.3320212120455537,1
2021,18,36003,race-ethnicity,"White, Non-Hispanic",0.4476431450777122,1
2021,18,71000,race-ethnicity,"Black, Non-Hispanic",0.20598713570255325,3
2021,18,71000,race-ethnicity,Hispanic,0.42249891192939654,1
2021,18,71000,race-ethnicity,Other Races and Ethnicities,0.7011662387293629,1
2021,18,71000,race-ethnicity,"White, Non-Hispanic",0.44488701816031706,1
2021,19,12000,race-ethnicity,"Black, Non-Hispanic",0.2857142857142857,3
2021,19,12000,race-ethnicity,Hispanic,0.6635514018691588,3
2021,19,12000,race-ethnicity,Other Races and Ethnicities,0.7603833865814696,3
2021,19,12000,race-ethnicity,"White, Non-Hispanic",0.46106467223933134,2
2021,19,19000,race-ethnicity,"Black, Non-Hispanic",0.9048582995951417,3
2021,19,19000,race-ethnicity,Hispanic,0.30979498861047833,3
2021,19,19000,race-ethnicity,Other Races and Ethnicities,0.5338345864661654,3
2021,19,19000,race-ethnicity,"White, Non-Hispanic",0.44815256257449343,2
2021,19,21000,race-ethnicity,"Black, Non-Hispanic",0.43177121468157087,1
2021,19,21000,race-ethnicity,Hispanic,0.37509539557364535,1
2021,19,21000,race-ethnicity,Other Races and Ethnicities,0.2447998332545287,1
2021,19,21000,race-ethnicity,"White, Non-Hispanic",0.44329606733032756,1
2021,19,73335,race-ethnicity,"Black, Non-Hispanic",1,3
2021,19,73335,race-ethnicity,Hispanic,0.4749262536873156,3
2021,19,73335,race-ethnicity,Other Races and Ethnicities,0.5269121813031161,3
2021,19,73335,race-ethnicity,"White, Non-Hispanic",0.35537525354969574,2
2021,20,36000,race-ethnicity,"Black, Non-Hispanic",0.34479371316306484,3
2021,20,36000,race-ethnicity,Hispanic,0.4472199838839646,1
2021,20,36000,race-ethnicity,Other Races and Ethnicities,0.4887307236061685,3
2021,20,36000,race-ethnicity,"White, Non-Hispanic",0.43464052287581695,1
2021,20,38900,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,38900,race-ethnicity,Hispanic,1,3
2021,20,38900,race-ethnicity,Other Races and Ethnicities,0.19448476052249639,3
2021,20,38900,race-ethnicity,"White, Non-Hispanic",0.41122213681783243,1
2021,20,52575,race-ethnicity,"Black, Non-Hispanic",0.3232952703940477,3
2021,20,52575,race-ethnicity,Hispanic,0.28299895610221015,2
2021,20,52575,race-ethnicity,Other Races and Ethnicities,0.45639039867682873,2
2021,20,52575,race-ethnicity,"White, Non-Hispanic",0.4047012744270625,2
2021,20,53775,race-ethnicity,"Black, Non-Hispanic",0.5711878042482981,3
2021,20,53775,race-ethnicity,Hispanic,0.6376197386331347,3
2021,20,53775,race-ethnicity,Other Races and Ethnicities,0.49042167682988785,2
2021,20,53775,race-ethnicity,"White, Non-Hispanic",0.6086043362164899,2
2021,20,71000,race-ethnicity,"Black, Non-Hispanic",0.1238957927833508,3
2021,20,71000,race-ethnicity,Hispanic,0.2718111455330688,1
2021,20,71000,race-ethnicity,Other Races and Ethnicities,0.6103487113477459,3
2021,20,71000,race-ethnicity,"White, Non-Hispanic",0.48383511671905305,1
2021,20,79000,race-ethnicity,"Black, Non-Hispanic",0.40120635227818213,2
2021,20,79000,race-ethnicity,Hispanic,0.3337136443955742,2
2021,20,79000,race-ethnicity,Other Races and Ethnicities,0.3154162474593333,2
2021,20,79000,race-ethnicity,"White, Non-Hispanic",0.40428113144550215,2
2021,21,46027,race-ethnicity,"Black, Non-Hispanic",0.3408304498269896,1
2021,21,46027,race-ethnicity,Hispanic,0.3619957537154989,1
2021,21,46027,race-ethnicity,Other Races and Ethnicities,0.5719257540603249,1
2021,21,46027,race-ethnicity,"White, Non-Hispanic",0.4962926347009392,1
2021,21,48006,race-ethnicity,"Black, Non-Hispanic",0.33557618675994344,2
2021,21,48006,race-ethnicity,Hispanic,0.131972289966358,2
2021,21,48006,race-ethnicity,Other Races and Ethnicities,0.3131066986588535,2
2021,21,48006,race-ethnicity,"White, Non-Hispanic",0.43790736689732485,2
2021,22,05000,race-ethnicity,"Black, Non-Hispanic",0.5043684085675544,2
2021,22,05000,race-ethnicity,Hispanic,0.5212626948985007,3
2021,22,05000,race-ethnicity,Other Races and Ethnicities,0.36484230624080505,3
2021,22,05000,race-ethnicity,"White, Non-Hispanic",0.5756969293534481,2
2021,22,40735,race-ethnicity,"Black, Non-Hispanic",0.39435026479464225,2
2021,22,40735,race-ethnicity,Hispanic,0.5453629840616109,3
2021,22,40735,race-ethnicity,Other Races and Ethnicities,0.1924281128715764,3
2021,22,40735,race-ethnicity,"White, Non-Hispanic",0.3843385191085054,2
2021,22,41155,race-ethnicity,"Black, Non-Hispanic",0.6761036468330134,2
2021,22,41155,race-ethnicity,Hispanic,0,3
2021,22,41155,race-ethnicity,Other Races and Ethnicities,0.22641509433962265,3
2021,22,41155,race-ethnicity,"White, Non-Hispanic",0.5121313923105637,2
2021,22,55000,race-ethnicity,"Black, Non-Hispanic",0.623783573374854,1
2021,22,55000,race-ethnicity,Hispanic,0.6246913580246913,1
2021,22,55000,race-ethnicity,Other Races and Ethnicities,0.6101694915254238,1
2021,22,55000,race-ethnicity,"White, Non-Hispanic",0.6916150815981992,1
2021,22,70000,race-ethnicity,"Black, Non-Hispanic",0.5877044315496204,1
2021,22,70000,race-ethnicity,Hispanic,0.3145285830168379,1
2021,22,70000,race-ethnicity,Other Races and Ethnicities,0.44812575006145083,1
2021,22,70000,race-ethnicity,"White, Non-Hispanic",0.5854423293515217,1
2021,24,04000,race-ethnicity,"Black, Non-Hispanic",0.4723083739477182,1
2021,24,04000,race-ethnicity,Hispanic,0.39044229791560753,1
2021,24,04000,race-ethnicity,Other Races and Ethnicities,0.44519774011299434,1
2021,24,04000,race-ethnicity,"White, Non-Hispanic",0.6046128500823723,1
2021,24,30325,race-ethnicity,"Black, Non-Hispanic",0.32570422535211263,3
2021,24,30325,race-ethnicity,Hispanic,0.4066985645933014,3
2021,24,30325,race-ethnicity,Other Races and Ethnicities,0.4129793510324484,3
2021,24,30325,race-ethnicity,"White, Non-Hispanic",0.5733407696597881,2
2021,25,07000,race-ethnicity,"Black, Non-Hispanic",0.4465071995869917,1
2021,25,07000,race-ethnicity,Hispanic,0.5285421836927862,1
2021,25,07000,race-ethnicity,Other Races and Ethnicities,0.5962325466251072,1
2021,25,07000,race-ethnicity,"White, Non-Hispanic",0.7154504737545395,1
2021,25,09000,race-ethnicity,"Black, Non-Hispanic",0.52146690518783545,1
2021,25,09000,race-ethnicity,Hispanic,0.32196162046908317,3
2021,25,09000,race-ethnicity,Other Races and Ethnicities,0.3063063063063063,3
2021,25,09000,race-ethnicity,"White, Non-Hispanic",0.39714867617107946,3
2021,25,11000,race-ethnicity,"Black, Non-Hispanic",0.5366554149920624,3
2021,25,11000,race-ethnicity,Hispanic,0.6426825935529794,1
2021,25,11000,race-ethnicity,Other Races and Ethnicities,0.9330076759219416,1
2021,25,11000,race-ethnicity,"White, Non-Hispanic",0.8623363590313272,1
2021,25,23000,race-ethnicity,"Black, Non-Hispanic",0.1111111111111111,3
2021,25,23000,race-ethnicity,Hispanic,0.5607803508241724,3
2021,25,23000,race-ethnicity,Other Races and Ethnicities,0.20550458715596331,3
2021,25,23000,race-ethnicity,"White, Non-Hispanic",0.3557638061344886,1
2021,25,34550,race-ethnicity,"Black, Non-Hispanic",0.9965182582537175,3
2021,25,34550,race-ethnicity,Hispanic,0.40893372599402666,2
2021,25,34550,race-ethnicity,Other Races and Ethnicities,0.6060179523871472,3
2021,25,34550,race-ethnicity,"White, Non-Hispanic",0.45398244818541333,2
2021,25,37000,race-ethnicity,"Black, Non-Hispanic",0.7190635451505016,3
2021,25,37000,race-ethnicity,Hispanic,0.26403061224489793,3
2021,25,37000,race-ethnicity,Other Races and Ethnicities,0.5413943355119826,1
2021,25,37000,race-ethnicity,"White, Non-Hispanic",0.3991683991683992,3
2021,25,37490,race-ethnicity,"Black, Non-Hispanic",0.9900031420106565,3
2021,25,37490,race-ethnicity,Hispanic,0.15184695094018777,1
2021,25,37490,race-ethnicity,Other Races and Ethnicities,0.3011019820746461,3
2021,25,37490,race-ethnicity,"White, Non-Hispanic",0.5898650635301909,1
2021,25,45000,race-ethnicity,"Black, Non-Hispanic",0.3138686131386862,3
2021,25,45000,race-ethnicity,Hispanic,0.4537130944049283,1
2021,25,45000,race-ethnicity,Other Races and Ethnicities,0.27697246813892396,3
2021,25,45000,race-ethnicity,"White, Non-Hispanic",0.2879408282857265,1
2021,25,45560,race-ethnicity,"Black, Non-Hispanic",0.5344827586206897,3
2021,25,45560,race-ethnicity,Hispanic,0.9103448275862068,3
2021,25,45560,race-ethnicity,Other Races and Ethnicities,0.7602848101265822,2
2021,25,45560,race-ethnicity,"White, Non-Hispanic",0.7522690870261612,2
2021,25,55745,race-ethnicity,"Black, Non-Hispanic",0.4083044982698962,3
2021,25,55745,race-ethnicity,Hispanic,1,3
2021,25,55745,race-ethnicity,Other Races and Ethnicities,0.5286129970902036,1
2021,25,55745,race-ethnicity,"White, Non-Hispanic",0.7305135951661631,1
2021,25,62535,race-ethnicity,"Black, Non-Hispanic",0.838112224814356,3
2021,25,62535,race-ethnicity,Hispanic,0.4368864912978441,2
2021,25,62535,race-ethnicity,Other Races and Ethnicities,0.45901817815141643,2
2021,25,62535,race-ethnicity,"White, Non-Hispanic",0.7655614794629588,2
2021,25,67000,race-ethnicity,"Black, Non-Hispanic",0.9089316987740805,3
2021,25,67000,race-ethnicity,Hispanic,0.4859437751004016,1
2021,25,67000,race-ethnicity,Other Races and Ethnicities,0.1541095890410959,3
2021,25,67000,race-ethnicity,"White, Non-Hispanic",0.8633879781420765,3
2021,25,82000,race-ethnicity,"Black, Non-Hispanic",0.4979973297730307,3
2021,25,82000,race-ethnicity,Hispanic,0.34849379799173064,1
2021,25,82000,race-ethnicity,Other Races and Ethnicities,0.5344827586206896,3
2021,25,82000,race-ethnicity,"White, Non-Hispanic",0.363905325443787,1
2021,26,03000,race-ethnicity,"Black, Non-Hispanic",0.34984341947120656,3
2021,26,03000,race-ethnicity,Hispanic,0.5615307241542665,3
2021,26,03000,race-ethnicity,Other Races and Ethnicities,0.8439541636335914,1
2021,26,03000,race-ethnicity,"White, Non-Hispanic",0.8001912358475548,1
2021,26,21000,race-ethnicity,"Black, Non-Hispanic",0.6671186751763406,2
2021,26,21000,race-ethnicity,Hispanic,1.4958713550634648e-4,3
2021,26,21000,race-ethnicity,Other Races and Ethnicities,0.27018842620966155,3
2021,26,21000,race-ethnicity,"White, Non-Hispanic",0.4304071939675544,2
2021,26,22000,race-ethnicity,"Black, Non-Hispanic",0.3413248843438018,1
2021,26,22000,race-ethnicity,Hispanic,0.27523996161579883,1
2021,26,22000,race-ethnicity,Other Races and Ethnicities,0.34785145457583716,1
2021,26,22000,race-ethnicity,"White, Non-Hispanic",0.40994426703301645,1
2021,26,27440,race-ethnicity,"Black, Non-Hispanic",0.6993791464432483,2
2021,26,27440,race-ethnicity,Hispanic,0.057653415436626526,3
