year,state,county,frpl40_total,poverty_measure_used,frpl40_total_quality,frpl40_white,frpl40_white_quality,frpl40_black,frpl40_black_quality,frpl40_hispanic,frpl40_hispanic_quality
2018,23,027,.90067875,FRPL,1,.89864862,1,.9285714,2,.95945948,1
2018,23,029,.99848181,FRPL,1,.9982025,1,1,1,1,1
2018,23,031,.38039309,FRPL,1,.37567341,1,.48800001,1,.42559999,1
2018,24,001,.79763436,FRPL,1,.79022759,1,.84912282,1,.80141842,1
2018,24,003,.39080557,Both,3,.24148402,3,.5969032,3,.62035286,3
2018,24,005,.64548296,FRPL,1,.45289132,1,.80963534,1,.79403609,1
2018,24,009,.084651105,FRPL,1,.075662605,1,.1012285,1,.11869437,1
2018,24,011,1,FRPL,1,1,1,1,1,1,1
2018,24,013,.050875731,FRPL,1,.048638787,1,.065458208,1,.069208212,1
2018,24,015,.47416216,FRPL,1,.41055617,1,.76965517,1,.60433602,1
2018,24,017,.33580494,FRPL,1,.2381971,1,.36950612,1,.43131644,1
2018,24,019,1,FRPL,1,1,1,1,1,1,1
2018,24,021,.18027298,FRPL,1,.076075718,1,.34099832,1,.4167009,1
2018,24,023,.77173346,FRPL,1,.77146739,1,.85714287,3,.76119405,1
2018,24,025,.34378469,FRPL,1,.1871714,1,.75023705,1,.49911064,1
2018,24,027,.1181377,FRPL,1,.061818358,1,.20428716,1,.24919392,1
2018,24,029,1,FRPL,1,1,1,1,1,1,1
2018,24,031,.36970127,FRPL,1,.12666015,1,.50014251,1,.58645004,1
2018,24,033,.85935158,FRPL,1,.68618929,1,.81431401,1,.96320891,1
2018,24,035,.10478771,FRPL,1,.085611396,1,.10572688,1,.27043089,1
2018,24,037,.32696262,FRPL,1,.19645676,1,.6435734,1,.52228826,1
2018,24,039,.99795222,FRPL,1,.99473685,1,1,1,1,1
2018,24,041,.82819855,FRPL,1,.75791854,1,.91756755,1,.94310725,1
2018,24,043,.56227678,FRPL,1,.45923585,1,.81806368,1,.71611482,1
2018,24,045,.94962871,FRPL,1,.91294533,1,.97575647,1,.98148149,1
2018,24,047,.41908959,FRPL,1,.33021599,1,.75139445,1,.33265308,1
2018,24,510,1,FRPL,1,1,1,1,1,1,1
2018,25,001,.11997385,DC,1,.094317764,1,.22311047,1,.24359594,1
2018,25,003,.48338351,DC,1,.43550354,1,.84741485,1,.62962961,1
2018,25,005,.36181349,DC,1,.25181386,1,.56381601,1,.71174842,1
2018,25,007,0,Both,3,0,3,0,3,0,3
2018,25,009,.40004146,DC,1,.14143722,1,.58086509,1,.79808635,1
2018,25,011,.37546551,DC,1,.33115062,1,.65968585,1,.64022988,1
2018,25,013,.60589534,DC,1,.30212104,1,.82932353,1,.88400251,1
2018,25,015,.080849871,DC,1,.086515471,1,.045009784,1,.070486814,1
2018,25,017,.17512645,DC,1,.078501113,1,.33498037,1,.46749282,1
2018,25,019,0,DC,1,0,1,0,1,0,1
2018,25,021,.076537773,DC,1,.04309836,1,.22984111,1,.15771158,1
2018,25,023,.23922107,DC,1,.077002898,1,.87570572,1,.58391178,1
2018,25,025,.86445886,DC,1,.60287452,1,.92012119,1,.94006819,1
2018,25,027,.32055178,Both,3,.18080874,3,.64935738,3,.66272914,3
2018,26,001,1,FRPL,1,1,1,1,3,1,2
2018,26,003,1,FRPL,1,1,1,1,3,1,2
2018,26,005,.49208295,FRPL,1,.45844707,1,.70404983,1,.71800321,1
2018,26,007,1,FRPL,1,1,1,1,2,1,1
2018,26,009,.66645551,FRPL,1,.6687609,1,.53333336,2,.60330576,1
2018,26,011,1,FRPL,1,1,1,1,3,1,1
2018,26,013,1,FRPL,1,1,1,1,3,1,3
2018,26,015,.56770891,FRPL,1,.571338,1,.46478873,1,.55038762,1
2018,26,017,.66338867,FRPL,1,.63077462,1,.87657428,1,.8169145,1
2018,26,019,1,FRPL,1,1,1,1,3,1,1
2018,26,021,.73169035,FRPL,1,.66357356,1,.92156434,1,.82499999,1
2018,26,023,.94679904,FRPL,1,.9422456,1,.92307693,2,.98208469,1
2018,26,025,.82450265,FRPL,1,.77544212,1,.93481874,1,.87737584,1
2018,26,027,.67088962,FRPL,1,.60995775,1,.95305163,1,.83272725,1
2018,26,029,.75410283,FRPL,1,.75381798,1,.69999999,1,.78899086,1
2018,26,031,.96667945,FRPL,1,.96281713,1,1,2,1,1
2018,26,033,.99960029,FRPL,1,.99923342,1,1,1,1,1
2018,26,035,.89173925,FRPL,1,.8896482,1,.93103451,2,.93023258,1
2018,26,037,.26619837,FRPL,1,.23382208,1,.73350924,1,.33759591,1
2018,26,039,.97697574,FRPL,1,.9848901,1,.25,2,.984375,1
2018,26,041,.82653064,FRPL,1,.82652092,1,.56410259,1,.9375,1
2018,26,043,.76587826,FRPL,1,.76871926,1,.64705884,2,.76999998,1
2018,26,045,.57170117,FRPL,1,.53343523,1,.83426964,1,.628447,1
2018,26,047,.39813408,FRPL,1,.3923116,1,.56,2,.36231884,1
2018,26,049,.68658912,FRPL,1,.58648473,1,.92533666,1,.72052848,1
2018,26,051,1,FRPL,1,1,1,1,3,1,1
2018,26,053,1,FRPL,1,1,1,1,2,1,1
2018,26,055,.30618086,FRPL,1,.30307454,1,.30303031,1,.34702259,1
2018,26,057,.88253218,FRPL,1,.88117462,1,.80459768,1,.90036231,1
2018,26,059,.9558382,FRPL,1,.95389807,1,.97435898,1,.9849624,1
2018,26,061,.68407166,FRPL,1,.69655311,1,.62068963,2,.72093022,1
2018,26,063,.8155967,FRPL,1,.81716245,1,.91176468,1,.80624998,1
2018,26,065,.53454286,FRPL,1,.41556457,1,.83769196,1,.68463379,1
2018,26,067,.68895251,FRPL,1,.67093402,1,.65686274,1,.85076708,1
2018,26,069,1,FRPL,1,1,1,1,1,1,1
2018,26,071,1,FRPL,1,1,1,1,3,1,1
2018,26,073,.61317295,FRPL,1,.60186219,1,.70658684,1,.66964287,1
2018,26,075,.75147063,FRPL,1,.7119875,1,.95383239,1,.79600692,1
2018,26,077,.58147866,FRPL,1,.44831687,1,.92110062,1,.76431644,1
2018,26,079,1,FRPL,1,1,1,1,3,1,1
2018,26,081,.55193084,FRPL,1,.36377785,1,.90888524,1,.83732325,1
2018,26,083,.94285715,FRPL,1,.9402985,1,,,1,3
2018,26,085,1,FRPL,1,1,1,1,1,1,1
2018,26,087,.69068843,FRPL,1,.67643207,1,.82203388,1,.81317496,1
2018,26,089,.40634441,FRPL,1,.31710526,1,.33333334,2,.58333331,1
2018,26,091,.6258589,FRPL,1,.58183903,1,.84591192,1,.8266269,1
2018,26,093,.086452253,FRPL,1,.087033309,1,.1027027,1,.077015646,1
2018,26,095,1,FRPL,1,1,1,1,3,1,3
2018,26,097,.94583988,FRPL,1,.93885869,1,.93103451,2,.69230771,3
2018,26,099,.62409455,FRPL,1,.53416091,1,.87535602,1,.60127199,1
2018,26,101,1,FRPL,1,1,1,1,1,1,1
2018,26,103,.29039726,FRPL,1,.27586207,1,.39393941,1,.49681529,1
2018,26,105,.82810199,FRPL,1,.8277778,1,.94285715,1,.82849604,1
2018,26,107,1,FRPL,1,1,1,1,1,1,1
2018,26,109,1,FRPL,1,1,1,1,1,1,1
2018,26,111,.35874289,FRPL,1,.36876112,1,.36448598,1,.33084577,1
2018,26,113,1,FRPL,1,1,1,1,2,1,1
2018,26,115,.51613784,FRPL,1,.49096638,1,.88224119,1,.57382846,1
2018,26,117,.99233419,FRPL,1,.99162596,1,1,1,.99562681,1
2018,26,119,1,FRPL,1,1,1,1,3,1,2
2018,26,121,.9032945,FRPL,1,.88146681,1,.97995138,1,.92824191,1
2018,26,123,.99325329,FRPL,1,.99827367,1,.98913044,1,.94780219,1
2018,26,125,.28661007,FRPL,1,.17375419,1,.69256729,1,.47288465,1
2018,26,127,1,FRPL,1,1,1,1,2,1,1
2018,26,129,1,FRPL,1,1,1,1,3,1,1
2018,26,131,1,FRPL,1,1,1,1,3,1,3
2018,26,133,1,FRPL,1,1,1,1,1,1,1
2018,26,135,1,FRPL,1,1,1,1,3,1,2
2018,26,137,.99864537,FRPL,1,.99854225,1,1,1,1,1
2018,26,139,.31531629,FRPL,1,.21338221,1,.54545456,1,.65981883,1
2018,26,141,1,FRPL,1,1,1,1,3,1,2
2018,26,143,1,FRPL,1,1,1,1,2,1,1
2018,26,145,.70236099,FRPL,1,.56934547,1,.93633914,1,.81137627,1
2018,26,147,.51040065,FRPL,1,.47729295,1,.81452513,1,.68914956,1
2018,26,149,.9890089,FRPL,1,.98610938,1,1,1,.9993602,1
2018,26,151,.99950641,FRPL,1,.99946332,1,1,1,1,1
2018,26,153,1,FRPL,1,1,1,,,1,3
2018,26,155,.73676205,FRPL,1,.7340188,1,.8214286,2,.73368144,1
2018,26,157,.95710385,FRPL,1,.95692259,1,.96791446,1,.95548964,1
2018,26,159,.68978298,FRPL,1,.62438142,1,.81198347,1,.90945542,1
2018,26,161,.30249804,FRPL,1,.21482876,1,.65638185,1,.41488674,1
2018,26,163,.77910948,FRPL,1,.62745965,1,.95413554,1,.86690897,1
2018,26,165,1,FRPL,1,1,1,1,1,1,1
2018,27,001,.89713407,FRPL,1,.90919811,1,1,2,.86206895,2
2018,27,003,.3233403,FRPL,1,.22357671,1,.63616407,1,.5435183,1
2018,27,005,.428491,FRPL,1,.35173878,1,.38461539,1,.47008547,1
2018,27,007,.74873096,FRPL,1,.64996803,1,.57831323,1,.75352114,1
2018,27,009,.16371934,FRPL,1,.12055205,1,.64171124,1,.26808509,1
2018,27,011,.37633136,FRPL,1,.36781609,1,.2,3,.57575756,1
2018,27,013,.22213519,FRPL,1,.19099687,1,.36104783,1,.30443549,1
2018,27,015,.33091316,FRPL,1,.28702191,1,.2857143,1,.66348451,1
2018,27,017,.3723565,FRPL,1,.32154819,1,.33333334,1,.3490566,1
2018,27,019,.029179137,FRPL,1,.019243229,1,.086743042,1,.10633484,1
2018,27,021,.78531557,FRPL,1,.69211996,1,.45454547,2,.78260869,1
2018,27,023,.57848835,FRPL,1,.58135051,1,.55172414,2,.59504133,1
2018,27,025,.016656231,FRPL,1,.015078821,1,.054054055,1,.03125,1
2018,27,027,.16238457,FRPL,1,.13931051,1,.2238806,1,.25032938,1
2018,27,029,.99798387,FRPL,1,.9972325,1,1,2,1,2
2018,27,031,.25038168,FRPL,1,.21836735,1,1,3,.25806451,1
2018,27,033,.82868302,FRPL,1,.81624281,1,.79411763,1,.83841461,1
2018,27,035,.27770534,FRPL,1,.27336881,1,.25600001,1,.32061067,1
2018,27,037,.23027243,FRPL,1,.15551937,1,.43231386,1,.41961083,1
2018,27,039,0,FRPL,1,0,1,0,2,0,1
2018,27,041,.07238327,FRPL,1,.070838034,1,.069767445,1,.10659899,1
2018,27,043,.69766307,FRPL,1,.68502074,1,.73913044,2,.75261325,1
2018,27,045,.066353887,FRPL,1,.067610621,1,0,2,.03508772,1
2018,27,047,.83723599,FRPL,1,.79297662,1,.93382353,1,.93704599,1
2018,27,049,.027240649,FRPL,1,.019993335,1,.25280899,1,.01843318,1
2018,27,051,.16602688,FRPL,1,.17368962,1,0,3,.09375,1
2018,27,053,.4053894,FRPL,1,.17809178,1,.7010138,1,.65991956,1
2018,27,055,.0063335681,FRPL,1,.0063906643,1,.0052631581,1,.011235955,1
2018,27,057,1,FRPL,1,1,1,1,2,1,1
2018,27,059,.08358983,FRPL,1,.085018054,1,.079365082,1,.10227273,1
2018,27,061,.52141094,FRPL,1,.48931968,1,.56603771,1,.60927153,1
2018,27,063,.37432432,FRPL,1,.36656201,1,.56521738,2,.41999999,1
2018,27,065,.53413844,FRPL,1,.53299999,1,.35294119,2,.43137255,1
2018,27,067,.76794833,FRPL,1,.62232333,1,.99448127,1,.93442625,1
2018,27,069,.33783785,FRPL,1,.34900543,1,.33333334,3,.12,2
2018,27,071,.41219512,FRPL,1,.41122806,1,.35714287,3,.33333334,2
2018,27,073,.11882047,FRPL,1,.11179487,1,.16666667,3,.10843374,1
2018,27,075,0,FRPL,1,0,1,0,3,0,3
2018,27,077,.53593427,FRPL,1,.52028638,1,.60000002,3,.72727275,3
2018,27,079,.38681626,FRPL,1,.36096537,1,.30952382,1,.51940852,1
2018,27,081,0,FRPL,1,0,1,0,3,0,2
2018,27,083,.53388089,FRPL,1,.47756502,1,.67073172,1,.63511187,1
2018,27,085,.16039251,FRPL,1,.15116279,1,.19607843,1,.2074392,1
2018,27,087,.99276674,FRPL,1,.98773009,1,1,3,1,2
2018,27,089,.28459343,FRPL,1,.26790023,1,0,3,.43965518,1
2018,27,091,.65608466,FRPL,1,.65667576,1,.64285713,2,.63573885,1
2018,27,093,.20118734,FRPL,1,.1980819,1,.20833333,2,.21777777,1
2018,27,095,.36395332,FRPL,1,.29686937,1,.71153843,1,.34117648,1
2018,27,097,.50164729,FRPL,1,.49260524,1,.66326529,1,.55414015,1
2018,27,099,.81994092,FRPL,1,.72371453,1,.94479829,1,.96342218,1
2018,27,101,.17932296,FRPL,1,.15805471,1,.2857143,3,.35593221,1
2018,27,103,.028696692,FRPL,1,.030081088,1,.02078522,1,.031936128,1
2018,27,105,.78395808,FRPL,1,.55923003,1,.97580647,1,.95343477,1
2018,27,107,.87714285,FRPL,1,.875,1,.75,3,.92241377,1
2018,27,109,.249722,FRPL,1,.17450863,1,.42688754,1,.44673538,1
2018,27,111,.26067054,FRPL,1,.22132353,1,.49477351,1,.5891341,1
2018,27,113,.081938326,FRPL,1,.08421053,1,.055555556,1,.069444448,1
2018,27,115,.53130782,FRPL,1,.50108391,1,.70454544,1,.50833333,1
2018,27,117,.84722972,FRPL,1,.81578946,1,.95238096,1,.96212119,1
2018,27,119,.3819086,FRPL,1,.38417798,1,.084942088,1,.46404108,1
2018,27,121,.10179211,FRPL,1,.097826086,1,.16666667,3,.12903225,1
2018,27,123,.70413089,FRPL,1,.45577031,1,.86843389,1,.81216669,1
2018,27,125,.51558441,FRPL,1,.51594204,1,.75,3,.48717949,1
2018,27,127,.61488301,FRPL,1,.55639857,1,.75,2,.76271188,1
2018,27,129,.72319776,FRPL,1,.70423377,1,.77777779,3,.79586565,1
2018,27,131,.49721587,FRPL,1,.37753922,1,.92125982,1,.66605949,1
2018,27,133,0,FRPL,1,0,1,0,3,0,1
2018,27,135,.27669904,FRPL,1,.24675325,1,.2857143,1,.4054054,1
2018,27,137,.41465074,FRPL,1,.38123974,1,.65960264,1,.46349746,1
2018,27,139,.0604534,FRPL,1,.033557717,1,.20623632,1,.16268148,1
2018,27,141,.043927327,FRPL,1,.010431971,1,.5765878,1,.055369128,1
2018,27,143,.54959053,FRPL,1,.50911379,1,.63999999,2,.67676765,1
2018,27,145,.43538579,FRPL,1,.28510883,1,.93433851,1,.56266147,1
2018,27,147,.3509897,FRPL,1,.30344701,1,.65350878,1,.46492985,1
2018,27,149,.044738501,FRPL,1,.053544495,1,0,2,0,1
2018,27,151,.63773799,FRPL,1,.60612243,1,.69230771,2,.74712646,1
2018,27,153,1,FRPL,1,1,1,1,3,1,1
2018,27,155,.30619469,FRPL,1,.18181819,1,.5,3,.023809524,1
2018,27,157,.079437986,FRPL,1,.077992745,1,.34210527,1,.049056605,1
2018,27,159,1,FRPL,1,1,1,1,1,1,1
2018,27,161,.21182567,FRPL,1,.18254837,1,.37777779,1,.38343558,1
2018,27,163,.12146389,FRPL,1,.076058991,1,.31001243,1,.21323057,1
2018,27,165,.99624664,FRPL,1,.9921875,1,1,2,1,1
2018,27,167,.52703941,FRPL,1,.50476193,1,.41666666,3,.73333335,1
2018,27,169,.2426641,FRPL,1,.22737983,1,.46445498,1,.18965517,1
2018,27,171,.010392486,FRPL,1,.0092175175,1,.031304348,1,.024617996,1
2018,27,173,.4404591,FRPL,1,.38163817,1,.26666668,2,.62385321,1
2018,28,001,1,FRPL,1,1,1,1,1,1,2
2018,28,003,1,FRPL,1,1,1,1,1,1,1
2018,28,005,1,FRPL,1,1,1,1,1,1,3
2018,28,007,1,FRPL,1,1,1,1,1,1,1
2018,28,009,1,FRPL,1,1,1,1,1,1,1
2018,28,011,1,FRPL,1,1,1,1,1,1,1
2018,28,013,1,FRPL,1,1,1,1,1,1,1
2018,28,015,1,FRPL,1,1,1,1,1,1,1
2018,28,017,1,FRPL,1,1,1,1,1,1,1
2018,28,019,1,FRPL,1,1,1,1,1,1,3
2018,28,021,1,FRPL,1,1,3,1,1,1,3
2018,28,023,1,FRPL,1,1,1,1,1,1,2
2018,28,025,1,FRPL,1,1,1,1,1,1,2
2018,28,027,1,FRPL,1,1,1,1,1,1,1
2018,28,029,1,FRPL,1,1,1,1,1,1,1
2018,28,031,1,FRPL,1,1,1,1,1,1,1
2018,28,033,.54972088,FRPL,1,.37893111,1,.73858148,1,.72711265,1
2018,28,035,1,FRPL,1,1,1,1,1,1,1
2018,28,037,1,FRPL,1,1,1,1,1,1,3
2018,28,039,1,FRPL,1,1,1,1,1,1,1
2018,28,041,1,FRPL,1,1,1,1,1,1,3
2018,28,043,1,FRPL,1,1,1,1,1,1,2
2018,28,045,1,FRPL,1,1,1,1,1,1,1
2018,28,047,.97932458,FRPL,1,.96802807,1,.99068242,1,.98762155,1
2018,28,049,.97784108,FRPL,1,.88823336,1,.98789084,1,.98782343,1
2018,28,051,1,FRPL,1,1,2,1,1,1,3
2018,28,053,1,FRPL,1,1,2,1,1,1,3
2018,28,055,,,,,,,,,
2018,28,057,1,FRPL,1,1,1,1,1,1,1
2018,28,059,.92212754,FRPL,1,.90088165,1,.96085352,1,.95548809,1
2018,28,061,1,FRPL,1,1,1,1,1,1,2
2018,28,063,1,FRPL,1,1,2,1,1,,
2018,28,065,1,FRPL,1,1,1,1,1,1,3
2018,28,067,1,FRPL,1,1,1,1,1,1,1
2018,28,069,1,FRPL,1,1,3,1,1,1,3
2018,28,071,.83153081,FRPL,1,.84526765,1,.80356306,1,.81528664,1
2018,28,073,.90013176,FRPL,1,.86106139,1,.96785343,1,.96363634,1
2018,28,075,.83647418,FRPL,1,.64874554,1,.96125436,1,.84507042,1
2018,28,077,1,FRPL,1,1,1,1,1,1,1
2018,28,079,1,FRPL,1,1,1,1,1,1,1
2018,28,081,1,FRPL,1,1,1,1,1,1,1
2018,28,083,1,FRPL,1,1,1,1,1,1,1
2018,28,085,.9793402,FRPL,1,.97941011,1,.98167187,1,.93617022,1
2018,28,087,.91331333,FRPL,1,.83156383,1,.97136605,1,.90361446,1
2018,28,089,.45426226,FRPL,1,.076911502,1,.72861999,1,.85163206,1
2018,28,091,1,FRPL,1,1,1,1,1,1,1
2018,28,093,1,FRPL,1,1,1,1,1,1,1
2018,28,095,1,FRPL,1,1,1,1,1,1,1
2018,28,097,1,FRPL,1,1,1,1,1,1,3
2018,28,099,1,FRPL,1,1,1,1,1,1,1
2018,28,101,1,FRPL,1,1,1,1,1,1,1
2018,28,103,1,FRPL,1,1,3,1,1,1,1
2018,28,105,1,FRPL,1,1,1,1,1,1,1
2018,28,107,1,FRPL,1,1,1,1,1,1,1
2018,28,109,1,FRPL,1,1,1,1,1,1,1
2018,28,111,1,FRPL,1,1,1,1,1,1,1
2018,28,113,1,FRPL,1,1,1,1,1,1,1
2018,28,115,1,FRPL,1,1,1,1,1,1,1
2018,28,117,1,FRPL,1,1,1,1,1,1,1
2018,28,119,1,FRPL,1,1,2,1,1,1,3
2018,28,121,.49289483,FRPL,1,.48841113,1,.49277505,1,.68574768,1
2018,28,123,1,FRPL,1,1,1,1,1,1,1
2018,28,125,1,FRPL,1,1,3,1,1,1,3
2018,28,127,1,FRPL,1,1,1,1,1,1,1
2018,28,129,1,FRPL,1,1,1,1,1,1,1
2018,28,131,1,FRPL,1,1,1,1,1,1,1
2018,28,133,1,FRPL,1,1,1,1,1,1,1
2018,28,135,1,FRPL,1,1,1,1,1,1,3
2018,28,137,1,FRPL,1,1,1,1,1,1,1
2018,28,139,1,FRPL,1,1,1,1,1,1,1
2018,28,141,1,FRPL,1,1,1,1,1,1,1
2018,28,143,1,FRPL,1,1,2,1,1,1,2
2018,28,145,1,FRPL,1,1,1,1,1,1,1
2018,28,147,1,FRPL,1,1,1,1,1,1,1
2018,28,149,1,FRPL,1,1,1,1,1,1,1
2018,28,151,1,FRPL,1,1,1,1,1,1,1
2018,28,153,1,FRPL,1,1,1,1,1,1,1
2018,28,155,1,FRPL,1,1,1,1,1,1,2
2018,28,157,1,FRPL,1,1,2,1,1,1,3
2018,28,159,1,FRPL,1,1,1,1,1,1,2
2018,28,161,1,FRPL,1,1,1,1,1,1,3
2018,28,163,1,FRPL,1,1,1,1,1,1,2
2018,29,001,.097693354,FRPL,1,.11089569,1,0,1,0,1
2018,29,003,.15505226,FRPL,1,.160221,1,.024390243,1,.13953489,1
2018,29,005,.59171599,FRPL,1,.58736062,1,.66666669,2,.77777779,2
2018,29,007,1,FRPL,1,1,1,1,1,1,1
2018,29,009,.99746102,FRPL,1,.99737597,1,.94117647,2,.99889749,1
2018,29,011,1,FRPL,1,1,1,1,3,1,1
2018,29,013,.81369865,FRPL,1,.80687052,1,.88571429,1,.86792451,1
2018,29,015,.99958086,FRPL,1,.99955195,1,1,2,1,1
2018,29,017,.88245612,FRPL,1,.88028586,1,1,3,1,3
2018,29,019,.34612355,FRPL,1,.25085589,1,.64845175,1,.51399118,1
2018,29,021,.64671475,FRPL,1,.63239545,1,.70898205,1,.70983934,1
2018,29,023,1,FRPL,1,1,1,1,1,1,1
2018,29,025,.97160494,FRPL,1,.97007155,1,1,2,1,2
2018,29,027,.9158355,FRPL,1,.90971798,1,.96153843,1,.92622954,1
2018,29,029,.99941963,FRPL,1,.99934655,1,1,1,1,1
2018,29,031,.55712402,FRPL,1,.45738673,1,.93351424,1,.75999999,1
2018,29,033,.88776976,FRPL,1,.88988096,1,.84615386,3,.85000002,2
2018,29,035,1,FRPL,1,1,1,1,3,1,3
2018,29,037,.4190104,FRPL,1,.39425713,1,.41482195,1,.62711865,1
2018,29,039,1,FRPL,1,1,1,1,3,1,1
2018,29,041,.62801486,FRPL,1,.61990052,1,.58620691,2,.58333331,3
2018,29,043,.28426817,FRPL,1,.29057872,1,.31007752,1,.24292101,1
2018,29,045,1,FRPL,1,1,1,1,3,1,3
2018,29,047,.38980973,FRPL,1,.30417016,1,.65709645,1,.58734423,1
2018,29,049,.46015424,FRPL,1,.4627451,1,.40677965,1,.4520548,1
2018,29,051,.76594567,FRPL,1,.67282957,1,.98908895,1,.9596774,1
2018,29,053,.71702737,FRPL,1,.71496212,1,.66165411,1,.78723407,1
2018,29,055,1,FRPL,1,1,1,1,2,1,1
2018,29,057,.81541216,FRPL,1,.80550283,1,1,3,.91666669,3
2018,29,059,1,FRPL,1,1,1,1,2,1,1
2018,29,061,1,FRPL,1,1,1,1,2,1,2
2018,29,063,.65581393,FRPL,1,.65634078,1,1,3,.72727275,3
2018,29,065,1,FRPL,1,1,1,1,3,1,1
2018,29,067,1,FRPL,1,1,1,1,3,1,1
2018,29,069,1,FRPL,1,1,1,1,1,1,1
2018,29,071,.6821084,FRPL,1,.67580861,1,.72891569,1,.74874371,1
2018,29,073,.78422016,FRPL,1,.78402138,1,.76923078,3,.78260869,1
2018,29,075,.58402205,FRPL,1,.5876686,1,.33333334,3,.40000001,3
2018,29,077,.68199378,FRPL,1,.66034162,1,.81913042,1,.76560396,1
2018,29,079,.93278462,FRPL,1,.92898977,1,1,3,.969697,1
2018,29,081,.96148461,FRPL,1,.96182084,1,1,3,.96428573,2
2018,29,083,.97096997,FRPL,1,.96938014,1,1,1,.98969072,1
2018,29,085,1,FRPL,1,1,1,1,3,1,2
2018,29,087,.39673913,FRPL,1,.3909986,1,.5,3,.5714286,3
2018,29,089,.78269899,FRPL,1,.78465152,1,.73846155,1,.58823532,2
2018,29,091,1,FRPL,1,1,1,1,1,1,1
2018,29,093,1,FRPL,1,1,1,1,1,1,2
2018,29,095,.65864831,FRPL,1,.42775249,1,.89242887,1,.86790365,1
2018,29,097,.80670553,FRPL,1,.77478278,1,.86282307,1,.93154109,1
2018,29,099,.34395424,FRPL,1,.34221578,1,.52212387,1,.29325154,1
2018,29,101,.458361,FRPL,1,.47183099,1,.32269505,1,.3415978,1
2018,29,103,1,FRPL,1,1,1,1,3,1,3
2018,29,105,1,FRPL,1,1,1,1,1,1,1
2018,29,107,.71433991,FRPL,1,.69894785,1,.93283582,1,.8125,1
2018,29,109,1,FRPL,1,1,1,1,1,1,1
2018,29,111,1,FRPL,1,1,1,1,1,1,3
2018,29,113,.33940801,FRPL,1,.33647409,1,.33870968,1,.36784741,1
2018,29,115,.65966386,FRPL,1,.65453637,1,.78125,1,.7962963,1
2018,29,117,1,FRPL,1,1,1,1,1,1,1
2018,29,119,1,FRPL,1,1,1,1,1,1,1
2018,29,121,1,FRPL,1,1,1,1,1,1,1
2018,29,123,1,FRPL,1,1,1,1,3,1,1
2018,29,125,.82359815,FRPL,1,.82514971,1,.75,3,1,3
2018,29,127,.71122777,FRPL,1,.68369257,1,.96625769,1,.81052631,1
2018,29,129,1,FRPL,1,1,1,1,3,1,2
2018,29,131,.9390744,FRPL,1,.93582773,1,.98275864,1,1,1
2018,29,133,1,FRPL,1,1,1,1,1,1,1
2018,29,135,.91255701,FRPL,1,.90591526,1,1,2,.98994976,1
2018,29,137,.66529495,FRPL,1,.66717672,1,.60000002,1,.62068963,2
2018,29,139,1,FRPL,1,1,1,1,3,1,1
2018,29,141,1,FRPL,1,1,1,1,2,1,1
2018,29,143,.99766445,FRPL,1,.9978106,1,.99623352,1,1,1
2018,29,145,.99040103,FRPL,1,.98965418,1,1,1,.99564272,1
2018,29,147,.62407559,FRPL,1,.63077593,1,.44444445,2,.28,2
2018,29,149,1,FRPL,1,1,1,1,3,1,1
2018,29,151,.26081505,FRPL,1,.25546977,1,.60000002,3,.66666669,2
2018,29,153,1,FRPL,1,1,1,1,3,1,3
2018,29,155,1,FRPL,1,1,1,1,1,1,1
2018,29,157,.95820898,FRPL,1,.95682132,1,.85714287,3,1,1
2018,29,159,.97292185,FRPL,1,.96555138,1,.99553573,1,.99721187,1
2018,29,161,.73925972,FRPL,1,.74418211,1,.72357726,1,.7230047,1
2018,29,163,.84824902,FRPL,1,.83859491,1,.90526319,1,.94230771,1
2018,29,165,0,FRPL,1,0,1,0,1,0,1
2018,29,167,1,FRPL,1,1,1,1,1,1,1
2018,29,169,.78500515,FRPL,1,.82049125,1,.64261168,1,.7264151,1
2018,29,171,.69656205,FRPL,1,.70094937,1,.33333334,3,.55000001,2
2018,29,173,.46739131,FRPL,1,.46618706,1,.56,2,.41666666,3
2018,29,175,.93643034,FRPL,1,.92673761,1,1,1,1,1
2018,29,177,.43435547,FRPL,1,.42436022,1,.4909091,1,.40243903,1
2018,29,179,1,FRPL,1,1,1,1,2,1,3
2018,29,181,.995,FRPL,1,.99519229,1,.96428573,2,1,1
2018,29,183,.063641839,FRPL,1,.056362297,1,.11259051,1,.1216005,1
2018,29,185,1,FRPL,1,1,1,1,2,1,1
2018,29,186,.68078178,FRPL,1,.68246716,1,.60000002,3,.5714286,2
2018,29,187,.99962407,FRPL,1,.99960268,1,1,1,1,1
2018,29,189,.37269598,FRPL,1,.13826604,1,.73575479,1,.42844379,1
2018,29,195,.98022217,FRPL,1,.97243011,1,1,1,.99559474,1
2018,29,197,1,FRPL,1,1,1,1,3,1,3
2018,29,199,1,FRPL,1,1,1,1,3,1,3
2018,29,201,.95149529,FRPL,1,.93544436,1,.99605989,1,.9951691,1
2018,29,203,1,FRPL,1,1,1,1,3,1,2
2018,29,205,.71359223,FRPL,1,.69886947,1,1,3,.95652175,2
2018,29,207,.84607804,FRPL,1,.84305584,1,.91346157,1,.85227275,1
2018,29,209,.98710918,FRPL,1,.98684978,1,1,2,.98958331,1
2018,29,211,1,FRPL,1,1,1,1,1,1,1
2018,29,213,1,FRPL,1,1,1,1,1,1,1
