year,state,place,subgroup_type,subgroup,digital_access,digital_access_quality
2021,12,32000,race-ethnicity,White,0.9024986033672542,1
2021,12,32275,all,All,0.8874310705457311,1
2021,12,32275,race-ethnicity,Other Races and Ethnicities,0.8454224812145377,1
2021,12,32275,race-ethnicity,Black,0.9375223347230495,2
2021,12,32275,race-ethnicity,Hispanic,0.8751527376403732,1
2021,12,32275,race-ethnicity,White,0.8869792156493934,1
2021,12,35000,all,All,0.8766372681803155,1
2021,12,35000,race-ethnicity,Other Races and Ethnicities,0.9050421562051482,1
2021,12,35000,race-ethnicity,Black,0.83456905024014,1
2021,12,35000,race-ethnicity,Hispanic,0.8783357189074724,1
2021,12,35000,race-ethnicity,White,0.8926336673958386,1
2021,12,36950,all,All,0.8585161098083924,1
2021,12,36950,race-ethnicity,Other Races and Ethnicities,0.9078880579337417,1
2021,12,36950,race-ethnicity,Black,0.7452779994679436,2
2021,12,36950,race-ethnicity,Hispanic,0.8737324294870611,1
2021,12,36950,race-ethnicity,White,0.843369890329013,1
2021,12,38250,all,All,0.7794856930643744,1
2021,12,38250,race-ethnicity,Other Races and Ethnicities,0.9142373380447585,1
2021,12,38250,race-ethnicity,Black,0.6796633303002729,1
2021,12,38250,race-ethnicity,Hispanic,0.7914389799635702,1
2021,12,38250,race-ethnicity,White,0.7843446423560538,1
2021,12,39425,all,All,0.8700199987879522,1
2021,12,39425,race-ethnicity,Other Races and Ethnicities,0.9124878048780488,2
2021,12,39425,race-ethnicity,Black,0.8227466044724928,2
2021,12,39425,race-ethnicity,Hispanic,0.8441011235955056,2
2021,12,39425,race-ethnicity,White,0.8686235877228089,1
2021,12,43975,all,All,0.8760119760479042,1
2021,12,43975,race-ethnicity,Other Races and Ethnicities,0.8865446905366366,1
2021,12,43975,race-ethnicity,Black,0.8250955256994946,1
2021,12,43975,race-ethnicity,Hispanic,0.9120038722168441,1
2021,12,43975,race-ethnicity,White,0.880589081358264,1
2021,12,45000,all,All,0.7506845399460534,1
2021,12,45000,race-ethnicity,Other Races and Ethnicities,0.7936293039847274,1
2021,12,45000,race-ethnicity,Black,0.6295235965108477,1
2021,12,45000,race-ethnicity,Hispanic,0.7452261054427102,1
2021,12,45000,race-ethnicity,White,0.7609188285555074,1
2021,12,45025,all,All,0.8216104182391067,1
2021,12,45025,race-ethnicity,Other Races and Ethnicities,0.8044392334438425,1
2021,12,45025,race-ethnicity,Black,0.8340932117527862,2
2021,12,45025,race-ethnicity,Hispanic,0.7836684167840526,1
2021,12,45025,race-ethnicity,White,0.8284629565407853,1
2021,12,45060,all,All,0.8078885646249978,1
2021,12,45060,race-ethnicity,Other Races and Ethnicities,0.8535449596641962,2
2021,12,45060,race-ethnicity,Black,0.7898197498459972,1
2021,12,45060,race-ethnicity,Hispanic,0.8339586423523253,1
2021,12,45060,race-ethnicity,White,0.837870094101446,1
2021,12,45975,all,All,0.8885976799249475,1
2021,12,45975,race-ethnicity,Other Races and Ethnicities,0.9726327312534209,1
2021,12,45975,race-ethnicity,Black,0.8822454557010296,1
2021,12,45975,race-ethnicity,Hispanic,0.9035759897828863,1
2021,12,45975,race-ethnicity,White,0.850388714185884,1
2021,12,49675,all,All,0.9316615181233222,1
2021,12,49675,race-ethnicity,Other Races and Ethnicities,0.9351799510081025,2
2021,12,49675,race-ethnicity,Black,0.9183477425552353,2
2021,12,49675,race-ethnicity,Hispanic,0.9600350789275871,1
2021,12,49675,race-ethnicity,White,0.9322301268171976,1
2021,12,53000,all,All,0.8997022787885189,1
2021,12,53000,race-ethnicity,Other Races and Ethnicities,0.9158379058070416,1
2021,12,53000,race-ethnicity,Black,0.8405774713160223,1
2021,12,53000,race-ethnicity,Hispanic,0.8956121966060442,1
2021,12,53000,race-ethnicity,White,0.9187461752906779,1
2021,12,54000,all,All,0.9305949843735521,1
2021,12,54000,race-ethnicity,Other Races and Ethnicities,0.9514676274239695,1
2021,12,54000,race-ethnicity,Black,0.9131266220461686,1
2021,12,54000,race-ethnicity,Hispanic,0.9510900206728059,1
2021,12,54000,race-ethnicity,White,0.9304628107663858,1
2021,12,54200,all,All,0.78113075085208294,1
2021,12,54200,race-ethnicity,Other Races and Ethnicities,0.7321348716572758,1
2021,12,54200,race-ethnicity,Black,0.6605085419149781,1
2021,12,54200,race-ethnicity,Hispanic,0.6753129784742862,1
2021,12,54200,race-ethnicity,White,0.8074078492186568,1
2021,12,55775,all,All,0.9097953576837731,1
2021,12,55775,race-ethnicity,Other Races and Ethnicities,0.9369341242585076,1
2021,12,55775,race-ethnicity,Black,0.8935285658255981,1
2021,12,55775,race-ethnicity,Hispanic,0.9081035379812695,1
2021,12,55775,race-ethnicity,White,0.9053008060641649,1
2021,12,57425,all,All,0.9368737257623737,1
2021,12,57425,race-ethnicity,Other Races and Ethnicities,0.9839378238341969,1
2021,12,57425,race-ethnicity,Black,0.9625577666698104,1
2021,12,57425,race-ethnicity,Hispanic,0.9200227100681302,1
2021,12,57425,race-ethnicity,White,0.9087726762851507,1
2021,12,58050,all,All,0.8353033036267198,1
2021,12,58050,race-ethnicity,Other Races and Ethnicities,0.9009670487106017,1
2021,12,58050,race-ethnicity,Black,0.7901622657325909,1
2021,12,58050,race-ethnicity,Hispanic,0.8017090015217136,1
2021,12,58050,race-ethnicity,White,0.8419592289738693,1
2021,12,58715,all,All,0.9497766808291744,1
2021,12,58715,race-ethnicity,Other Races and Ethnicities,0.9482329027604747,1
2021,12,58715,race-ethnicity,Black,0.9681064928008694,1
2021,12,58715,race-ethnicity,Hispanic,0.9539947721331969,1
2021,12,58715,race-ethnicity,White,0.9451229006784563,1
2021,12,63000,all,All,0.8893376444848884,1
2021,12,63000,race-ethnicity,Other Races and Ethnicities,0.9137105171815342,1
2021,12,63000,race-ethnicity,Black,0.8302356914785626,1
2021,12,63000,race-ethnicity,Hispanic,0.8858813543336791,1
2021,12,63000,race-ethnicity,White,0.9036027708354731,1
2021,12,69700,all,All,0.8602681355227604,1
2021,12,69700,race-ethnicity,Other Races and Ethnicities,0.9294220580372332,1
2021,12,69700,race-ethnicity,Black,0.840588778641876,1
2021,12,69700,race-ethnicity,Hispanic,0.8892225661140564,1
2021,12,69700,race-ethnicity,White,0.8421565366155016,1
2021,12,70600,all,All,0.8453990372045095,1
2021,12,70600,race-ethnicity,Other Races and Ethnicities,0.9109572341151801,1
2021,12,70600,race-ethnicity,Black,0.8061149347154956,1
2021,12,70600,race-ethnicity,Hispanic,0.8142979208202791,1
2021,12,70600,race-ethnicity,White,0.8591537099753694,1
2021,12,71000,all,All,0.8883267275728298,1
2021,12,71000,race-ethnicity,Other Races and Ethnicities,0.9201312910284464,1
2021,12,71000,race-ethnicity,Black,0.8325887884437253,1
2021,12,71000,race-ethnicity,Hispanic,0.8939527521189412,1
2021,12,71000,race-ethnicity,White,0.8994314349901964,1
2021,12,76600,all,All,0.835748250299887,1
2021,12,76600,race-ethnicity,Other Races and Ethnicities,0.8270139234211835,1
2021,12,76600,race-ethnicity,Black,0.8152209951796782,1
2021,12,76600,race-ethnicity,Hispanic,0.7856642867142657,1
2021,12,76600,race-ethnicity,White,0.8513535820402773,1
2021,13,03440,all,All,0.8170443552863191,1
2021,13,03440,race-ethnicity,Other Races and Ethnicities,0.7738216344523567,1
2021,13,03440,race-ethnicity,Black,0.7914455287336644,1
2021,13,03440,race-ethnicity,Hispanic,0.8736811677988149,1
2021,13,03440,race-ethnicity,White,0.8371480603194151,1
2021,13,04000,all,All,0.8229331740497843,1
2021,13,04000,race-ethnicity,Other Races and Ethnicities,0.8282254870527884,1
2021,13,04000,race-ethnicity,Black,0.7599892076928914,1
2021,13,04000,race-ethnicity,Hispanic,0.8299037570974107,1
2021,13,04000,race-ethnicity,White,0.8954672607996039,1
2021,13,04204,all,All,0.8130912632164718,1
2021,13,04204,race-ethnicity,Other Races and Ethnicities,0.8520746654672214,1
2021,13,04204,race-ethnicity,Black,0.8021604883970513,1
2021,13,04204,race-ethnicity,Hispanic,0.7677296525464065,1
2021,13,04204,race-ethnicity,White,0.8209598853868195,1
2021,13,19000,all,All,0.8410939197322451,1
2021,13,19000,race-ethnicity,Other Races and Ethnicities,0.89840710863601,1
2021,13,19000,race-ethnicity,Black,0.7975296912114014,1
2021,13,19000,race-ethnicity,Hispanic,0.8378160134169824,1
2021,13,19000,race-ethnicity,White,0.873093170617226,1
2021,13,42425,all,All,0.9822464297899303,1
2021,13,42425,race-ethnicity,Other Races and Ethnicities,0.9825956324197567,1
2021,13,42425,race-ethnicity,Black,0.9584032606089666,1
2021,13,42425,race-ethnicity,Hispanic,1,2
2021,13,42425,race-ethnicity,White,0.9863246758840505,1
2021,13,49008,all,All,0.8213207751848944,1
2021,13,49008,race-ethnicity,Other Races and Ethnicities,0.8551056338028169,1
2021,13,49008,race-ethnicity,Black,0.7871268525260117,1
2021,13,49008,race-ethnicity,Hispanic,0.8067572398998928,1
2021,13,49008,race-ethnicity,White,0.8633154476136684,1
2021,13,67284,all,All,0.9468215950284826,1
2021,13,67284,race-ethnicity,Other Races and Ethnicities,0.9401099620369159,2
2021,13,67284,race-ethnicity,Black,0.8712494595763078,1
2021,13,67284,race-ethnicity,Hispanic,0.912311780336581,2
2021,13,67284,race-ethnicity,White,0.9616523654035993,1
2021,13,68516,all,All,0.9382486750152432,1
2021,13,68516,race-ethnicity,Other Races and Ethnicities,0.9213608477412158,1
2021,13,68516,race-ethnicity,Black,0.9414488280119611,1
2021,13,68516,race-ethnicity,Hispanic,0.8431666666666666,1
2021,13,68516,race-ethnicity,White,0.9412051510023804,1
2021,13,69000,all,All,0.8312918272155749,1
2021,13,69000,race-ethnicity,Other Races and Ethnicities,0.8337620578778135,1
2021,13,69000,race-ethnicity,Black,0.8183132965741662,1
2021,13,69000,race-ethnicity,Hispanic,0.8692491432132101,1
2021,13,69000,race-ethnicity,White,0.848076624920326,1
2021,13,72122,all,All,0.9396973974666275,1
2021,13,72122,race-ethnicity,Other Races and Ethnicities,0.9148748159057437,2
2021,13,72122,race-ethnicity,Black,0.947059853894264,1
2021,13,72122,race-ethnicity,Hispanic,0.7254681647940074,2
2021,13,72122,race-ethnicity,White,0.8161865569272977,2
2021,13,80508,all,All,0.9062810187337446,1
2021,13,80508,race-ethnicity,Other Races and Ethnicities,0.9102371312897629,2
2021,13,80508,race-ethnicity,Black,0.8705907745436606,1
2021,13,80508,race-ethnicity,Hispanic,0.8209887250650477,2
2021,13,80508,race-ethnicity,White,0.9354486913169922,1
2021,15,71550,all,All,0.8720310393282398,1
2021,15,71550,race-ethnicity,Other Races and Ethnicities,0.8708904410859123,1
2021,15,71550,race-ethnicity,Black,0.8896280616873299,1
2021,15,71550,race-ethnicity,Hispanic,0.8851092410414444,1
2021,15,71550,race-ethnicity,White,0.8754505801991606,1
2021,16,08830,all,All,0.9097638822304859,1
2021,16,08830,race-ethnicity,Other Races and Ethnicities,0.9142306573589296,1
2021,16,08830,race-ethnicity,Black,0.9403717088280846,2
2021,16,08830,race-ethnicity,Hispanic,0.8707120137019819,1
2021,16,08830,race-ethnicity,White,0.9085576966311782,1
2021,16,52120,all,All,0.959150199172069,1
2021,16,52120,race-ethnicity,Other Races and Ethnicities,0.9658697940159374,1
2021,16,52120,race-ethnicity,Black,0.9917525773195877,3
2021,16,52120,race-ethnicity,Hispanic,0.9848884381338743,1
2021,16,52120,race-ethnicity,White,0.9577883945456355,1
2021,16,56260,all,All,0.9065138904339559,1
2021,16,56260,race-ethnicity,Other Races and Ethnicities,0.9182525734371078,1
2021,16,56260,race-ethnicity,Black,0.875,3
2021,16,56260,race-ethnicity,Hispanic,0.9243142498278027,1
2021,16,56260,race-ethnicity,White,0.9039166901787775,1
2021,17,02154,all,All,0.9425746930113996,1
2021,17,02154,race-ethnicity,Other Races and Ethnicities,0.9591480446927374,1
2021,17,02154,race-ethnicity,Black,0.8469682386910491,3
2021,17,02154,race-ethnicity,Hispanic,0.9337701182167782,2
2021,17,02154,race-ethnicity,White,0.9419397224275273,1
2021,17,03012,all,All,0.9061309260985462,1
2021,17,03012,race-ethnicity,Other Races and Ethnicities,0.9340358744394619,1
2021,17,03012,race-ethnicity,Black,0.8873684210526316,1
2021,17,03012,race-ethnicity,Hispanic,0.8718995785133733,1
2021,17,03012,race-ethnicity,White,0.8906798347774776,1
2021,17,06613,all,All,0.8871408155974072,1
2021,17,06613,race-ethnicity,Other Races and Ethnicities,0.9549844926894108,1
2021,17,06613,race-ethnicity,Black,0.7443518020441098,1
2021,17,06613,race-ethnicity,Hispanic,0.8518024032042724,1
2021,17,06613,race-ethnicity,White,0.8921057484367404,1
2021,17,12385,all,All,0.8197593470903184,1
2021,17,12385,race-ethnicity,Other Races and Ethnicities,0.819440688051063,1
2021,17,12385,race-ethnicity,Black,0.839400292230481,1
2021,17,12385,race-ethnicity,Hispanic,0.7862386887485061,1
2021,17,12385,race-ethnicity,White,0.8141550401921833,1
2021,17,14000,all,All,0.8579985040765918,1
2021,17,14000,race-ethnicity,Other Races and Ethnicities,0.8870823530086058,1
2021,17,14000,race-ethnicity,Black,0.8022594287411415,1
2021,17,14000,race-ethnicity,Hispanic,0.866717864419043,1
2021,17,14000,race-ethnicity,White,0.8776056668930249,1
2021,17,14351,all,All,0.855791767269301,1
2021,17,14351,race-ethnicity,Other Races and Ethnicities,0.8515510492645664,1
2021,17,14351,race-ethnicity,Black,0.7840909090909091,3
2021,17,14351,race-ethnicity,Hispanic,0.8671206565392002,1
2021,17,14351,race-ethnicity,White,0.8740489579887529,1
2021,17,23074,all,All,0.9253915694313045,1
2021,17,23074,race-ethnicity,Other Races and Ethnicities,0.9347892486255345,1
2021,17,23074,race-ethnicity,Black,0.8540540540540541,2
2021,17,23074,race-ethnicity,Hispanic,0.9340484850722844,1
2021,17,23074,race-ethnicity,White,0.9252564102564103,1
2021,17,24582,all,All,0.8557881051316695,1
2021,17,24582,race-ethnicity,Other Races and Ethnicities,0.8799351337865652,1
2021,17,24582,race-ethnicity,Black,0.7845277645942098,1
2021,17,24582,race-ethnicity,Hispanic,0.8751624079688177,1
2021,17,24582,race-ethnicity,White,0.866108198236204,1
2021,17,38570,all,All,0.9109584029057429,1
2021,17,38570,race-ethnicity,Other Races and Ethnicities,0.9322033898305084,1
2021,17,38570,race-ethnicity,Black,0.8745908028059236,1
2021,17,38570,race-ethnicity,Hispanic,0.9127959658038844,1
2021,17,38570,race-ethnicity,White,0.9134824225358261,1
2021,17,51622,all,All,0.9547489145242362,1
2021,17,51622,race-ethnicity,Other Races and Ethnicities,0.9725491173830657,1
2021,17,51622,race-ethnicity,Black,0.913763474457116,1
2021,17,51622,race-ethnicity,Hispanic,0.9137734480257022,1
2021,17,51622,race-ethnicity,White,0.9503434012331227,1
2021,17,59000,all,All,0.8379284256457175,1
2021,17,59000,race-ethnicity,Other Races and Ethnicities,0.9001750256503108,1
2021,17,59000,race-ethnicity,Black,0.7706533922331378,1
2021,17,59000,race-ethnicity,Hispanic,0.8371339725317439,1
2021,17,59000,race-ethnicity,White,0.85304557504231,1
2021,17,65000,all,All,0.8439258234749097,1
2021,17,65000,race-ethnicity,Other Races and Ethnicities,0.8825335062689148,1
2021,17,65000,race-ethnicity,Black,0.7855596114582689,1
2021,17,65000,race-ethnicity,Hispanic,0.8627255223561292,1
2021,17,65000,race-ethnicity,White,0.8545557623601395,1
2021,17,68003,all,All,0.9568242091911906,1
2021,17,68003,race-ethnicity,Other Races and Ethnicities,0.9795969955221725,1
2021,17,68003,race-ethnicity,Black,0.9764966740576496,2
2021,17,68003,race-ethnicity,Hispanic,0.9824232481837356,1
2021,17,68003,race-ethnicity,White,0.9411354168938518,1
2021,17,72000,all,All,0.8132412445932747,1
2021,17,72000,race-ethnicity,Other Races and Ethnicities,0.8217046166701483,1
2021,17,72000,race-ethnicity,Black,0.6910427633009962,1
2021,17,72000,race-ethnicity,Hispanic,0.806980906921241,1
2021,17,72000,race-ethnicity,White,0.8464639329687862,1
2021,17,79293,all,All,0.8909204354269034,1
2021,17,79293,race-ethnicity,Other Races and Ethnicities,0.9240126939351199,1
2021,17,79293,race-ethnicity,Black,0.8428935061859942,1
2021,17,79293,race-ethnicity,Hispanic,0.9179455057939242,1
2021,17,79293,race-ethnicity,White,0.8757615973939796,1
2021,18,05860,all,All,0.7291916466826539,1
2021,18,05860,race-ethnicity,Other Races and Ethnicities,0.7404574005475922,1
2021,18,05860,race-ethnicity,Black,0.7645714285714286,1
2021,18,05860,race-ethnicity,Hispanic,0.7124793842770754,2
2021,18,05860,race-ethnicity,White,0.7250802855984785,1
2021,18,10342,all,All,0.9755749615333666,1
2021,18,10342,race-ethnicity,Other Races and Ethnicities,0.9903221854710278,1
2021,18,10342,race-ethnicity,Black,0.9601436265709156,2
2021,18,10342,race-ethnicity,Hispanic,0.9760631525337408,2
2021,18,10342,race-ethnicity,White,0.9730721534684788,1
2021,18,22000,all,All,0.8548777990169306,1
2021,18,22000,race-ethnicity,Other Races and Ethnicities,0.927905531385954,1
2021,18,22000,race-ethnicity,Black,0.7993212243102257,1
2021,18,22000,race-ethnicity,Hispanic,0.8591290661070304,1
2021,18,22000,race-ethnicity,White,0.8580576650791608,1
2021,18,23278,all,All,0.9778495996047513,1
2021,18,23278,race-ethnicity,Other Races and Ethnicities,0.9923846224424259,1
2021,18,23278,race-ethnicity,Black,0.97923751566135675,1
2021,18,23278,race-ethnicity,Hispanic,0.9718581341557441,2
2021,18,23278,race-ethnicity,White,0.9757896563693162,1
2021,18,25000,all,All,0.8939758485739085,1
2021,18,25000,race-ethnicity,Other Races and Ethnicities,0.9030857027422857,1
2021,18,25000,race-ethnicity,Black,0.8518749687921306,1
2021,18,25000,race-ethnicity,Hispanic,0.9086155578794948,1
2021,18,25000,race-ethnicity,White,0.9012184460714676,1
2021,18,31000,all,All,0.833619388057968,1
2021,18,31000,race-ethnicity,Other Races and Ethnicities,0.8236651547704305,1
2021,18,31000,race-ethnicity,Black,0.8083499238786743,1
2021,18,31000,race-ethnicity,Hispanic,0.8382796121593291,1
2021,18,31000,race-ethnicity,White,0.8529436775418804,1
2021,18,36003,all,All,0.8657613191168316,1
2021,18,36003,race-ethnicity,Other Races and Ethnicities,0.8969482641309735,1
2021,18,36003,race-ethnicity,Black,0.8044034292751472,1
2021,18,36003,race-ethnicity,Hispanic,0.854170187595065,1
2021,18,36003,race-ethnicity,White,0.8890663746358642,1
2021,18,71000,all,All,0.8050901873796042,1
2021,18,71000,race-ethnicity,Other Races and Ethnicities,0.8578348409687774,1
2021,18,71000,race-ethnicity,Black,0.7180497604697883,1
2021,18,71000,race-ethnicity,Hispanic,0.8445388498953331,1
2021,18,71000,race-ethnicity,White,0.8276640955711345,1
2021,19,12000,all,All,0.8930643459915611,1
2021,19,12000,race-ethnicity,Other Races and Ethnicities,0.8879236795160165,1
2021,19,12000,race-ethnicity,Black,0.8501739274474076,1
2021,19,12000,race-ethnicity,Hispanic,0.8557453158680153,1
2021,19,12000,race-ethnicity,White,0.898301134071451,1
2021,19,19000,all,All,0.8582649299582207,1
2021,19,19000,race-ethnicity,Other Races and Ethnicities,0.8956694778735904,1
2021,19,19000,race-ethnicity,Black,0.7515042658284687,1
2021,19,19000,race-ethnicity,Hispanic,0.9040141545947141,1
2021,19,19000,race-ethnicity,White,0.8681859639916538,1
2021,19,21000,all,All,0.8616450865157227,1
2021,19,21000,race-ethnicity,Other Races and Ethnicities,0.9029805851791085,1
2021,19,21000,race-ethnicity,Black,0.8089342479504769,1
2021,19,21000,race-ethnicity,Hispanic,0.8639549839228295,1
2021,19,21000,race-ethnicity,White,0.860002482572991,1
2021,19,73335,all,All,0.828974741716717,1
2021,19,73335,race-ethnicity,Other Races and Ethnicities,0.820247805242513,1
2021,19,73335,race-ethnicity,Black,0.8055420515313564,2
2021,19,73335,race-ethnicity,Hispanic,0.7862993716337523,1
2021,19,73335,race-ethnicity,White,0.8326194804794627,1
2021,20,36000,all,All,0.8540948345051206,1
2021,20,36000,race-ethnicity,Other Races and Ethnicities,0.896438679245283,1
2021,20,36000,race-ethnicity,Black,0.7982246601197323,1
2021,20,36000,race-ethnicity,Hispanic,0.8826992753623188,1
2021,20,36000,race-ethnicity,White,0.8553426657938467,1
2021,20,38900,all,All,0.8487202490896617,1
2021,20,38900,race-ethnicity,Other Races and Ethnicities,0.8157488101860436,1
2021,20,38900,race-ethnicity,Black,0.7351952960940781,1
2021,20,38900,race-ethnicity,Hispanic,0.8062134727776069,1
2021,20,38900,race-ethnicity,White,0.8632729933336947,1
2021,20,52575,all,All,0.9556644981081523,1
2021,20,52575,race-ethnicity,Other Races and Ethnicities,0.9583210517007604,1
2021,20,52575,race-ethnicity,Black,0.9313257436650753,1
2021,20,52575,race-ethnicity,Hispanic,0.9611247405170787,1
2021,20,52575,race-ethnicity,White,0.9569991406772158,1
2021,20,53775,all,All,0.9610394931600161,1
2021,20,53775,race-ethnicity,Other Races and Ethnicities,0.981285792200709,1
2021,20,53775,race-ethnicity,Black,0.9397045523063009,1
2021,20,53775,race-ethnicity,Hispanic,0.9310141509433962,1
2021,20,53775,race-ethnicity,White,0.9585924776548134,1
2021,20,71000,all,All,0.7740414189050646,1
2021,20,71000,race-ethnicity,Other Races and Ethnicities,0.8488744175602089,1
2021,20,71000,race-ethnicity,Black,0.5315651849084796,1
2021,20,71000,race-ethnicity,Hispanic,0.7950353902901007,1
2021,20,71000,race-ethnicity,White,0.794046274214468,1
2021,20,79000,all,All,0.895051371859271,1
2021,20,79000,race-ethnicity,Other Races and Ethnicities,0.8979025415328497,1
2021,20,79000,race-ethnicity,Black,0.8018898181728468,1
2021,20,79000,race-ethnicity,Hispanic,0.8829736762655088,1
2021,20,79000,race-ethnicity,White,0.9078411368714482,1
2021,21,46027,all,All,0.889380558511797,1
2021,21,46027,race-ethnicity,Other Races and Ethnicities,0.9067059727004732,1
2021,21,46027,race-ethnicity,Black,0.843530741506899,1
2021,21,46027,race-ethnicity,Hispanic,0.8754436369781984,1
2021,21,46027,race-ethnicity,White,0.8955770282277357,1
2021,21,48006,all,All,0.8857312855012217,1
2021,21,48006,race-ethnicity,Other Races and Ethnicities,0.9213655542769467,1
2021,21,48006,race-ethnicity,Black,0.8458072074230867,1
2021,21,48006,race-ethnicity,Hispanic,0.9182200403431598,1
2021,21,48006,race-ethnicity,White,0.895086497331264,1
2021,22,05000,all,All,0.8378816967353762,1
2021,22,05000,race-ethnicity,Other Races and Ethnicities,0.9243078366963867,1
2021,22,05000,race-ethnicity,Black,0.7928602908770384,1
2021,22,05000,race-ethnicity,Hispanic,0.8759640102827764,1
2021,22,05000,race-ethnicity,White,0.8804244271900157,1
2021,22,40735,all,All,0.8784835346087582,1
2021,22,40735,race-ethnicity,Other Races and Ethnicities,0.8817738439306358,1
2021,22,40735,race-ethnicity,Black,0.8222537439646471,1
2021,22,40735,race-ethnicity,Hispanic,0.8296074634747403,1
2021,22,40735,race-ethnicity,White,0.9055768150070914,1
2021,22,41155,all,All,0.8096927280571401,1
2021,22,41155,race-ethnicity,Other Races and Ethnicities,0.8774552407439596,2
2021,22,41155,race-ethnicity,Black,0.7469411032766486,1
2021,22,41155,race-ethnicity,Hispanic,0.7475389012384884,2
2021,22,41155,race-ethnicity,White,0.8616131918701265,1
2021,22,55000,all,All,0.8089766494606405,1
2021,22,55000,race-ethnicity,Other Races and Ethnicities,0.8664545996762192,1
2021,22,55000,race-ethnicity,Black,0.7535857305394049,1
2021,22,55000,race-ethnicity,Hispanic,0.8279534578211504,1
2021,22,55000,race-ethnicity,White,0.8913710274938456,1
2021,22,70000,all,All,0.7835077676977832,1
2021,22,70000,race-ethnicity,Other Races and Ethnicities,0.8934906291834003,1
2021,22,70000,race-ethnicity,Black,0.7429980755217578,1
2021,22,70000,race-ethnicity,Hispanic,0.8729158947758429,1
2021,22,70000,race-ethnicity,White,0.8264421710713271,1
2021,24,04000,all,All,0.7989314619282655,1
2021,24,04000,race-ethnicity,Other Races and Ethnicities,0.829318194385564,1
2021,24,04000,race-ethnicity,Black,0.7672242030919839,1
2021,24,04000,race-ethnicity,Hispanic,0.8036756301509956,1
2021,24,04000,race-ethnicity,White,0.8562506138815223,1
2021,24,30325,all,All,0.9143186341259034,1
2021,24,30325,race-ethnicity,Other Races and Ethnicities,0.956159977625507,1
2021,24,30325,race-ethnicity,Black,0.8527560846159679,1
2021,24,30325,race-ethnicity,Hispanic,0.9316245703183381,1
2021,24,30325,race-ethnicity,White,0.9186867137158637,1
2021,25,07000,all,All,0.8456824620177344,1
2021,25,07000,race-ethnicity,Other Races and Ethnicities,0.8500782190809539,1
2021,25,07000,race-ethnicity,Black,0.8403561844969875,1
2021,25,07000,race-ethnicity,Hispanic,0.8593735937359374,1
2021,25,07000,race-ethnicity,White,0.845861762088401,1
2021,25,09000,all,All,0.8767751592845628,1
2021,25,09000,race-ethnicity,Other Races and Ethnicities,0.9146549437222875,1
2021,25,09000,race-ethnicity,Black,0.8781058991592703,1
2021,25,09000,race-ethnicity,Hispanic,0.8854388875720945,1
2021,25,09000,race-ethnicity,White,0.846703484399909,1
2021,25,11000,all,All,0.791234643944838,1
2021,25,11000,race-ethnicity,Other Races and Ethnicities,0.7746522506893027,1
2021,25,11000,race-ethnicity,Black,0.7140329714515481,1
2021,25,11000,race-ethnicity,Hispanic,0.7837311251826595,1
2021,25,11000,race-ethnicity,White,0.811951010003048,1
2021,25,23000,all,All,0.7954017077534579,1
2021,25,23000,race-ethnicity,Other Races and Ethnicities,0.83189166616954,1
2021,25,23000,race-ethnicity,Black,0.8131121642969984,2
2021,25,23000,race-ethnicity,Hispanic,0.8131087847064179,1
2021,25,23000,race-ethnicity,White,0.785098083876662,1
2021,25,34550,all,All,0.8120458324790998,1
2021,25,34550,race-ethnicity,Other Races and Ethnicities,0.8227325558093864,1
2021,25,34550,race-ethnicity,Black,0.9085392284351972,2
2021,25,34550,race-ethnicity,Hispanic,0.8133859357696567,1
2021,25,34550,race-ethnicity,White,0.7826452737215311,1
2021,25,37000,all,All,0.812489111877635,1
2021,25,37000,race-ethnicity,Other Races and Ethnicities,0.816605136649757,1
2021,25,37000,race-ethnicity,Black,0.8107506053268765,2
2021,25,37000,race-ethnicity,Hispanic,0.7632361689470554,1
2021,25,37000,race-ethnicity,White,0.8104387382534267,1
2021,25,37490,all,All,0.8671395648139835,1
2021,25,37490,race-ethnicity,Other Races and Ethnicities,0.8430862955510843,1
2021,25,37490,race-ethnicity,Black,0.8793883708173341,1
2021,25,37490,race-ethnicity,Hispanic,0.8557885184831407,1
2021,25,37490,race-ethnicity,White,0.8808182091647448,1
2021,25,45000,all,All,0.8458463348253895,1
2021,25,45000,race-ethnicity,Other Races and Ethnicities,0.8489301212030526,1
2021,25,45000,race-ethnicity,Black,0.8278340411630186,2
2021,25,45000,race-ethnicity,Hispanic,0.8339658444022771,1
2021,25,45000,race-ethnicity,White,0.8459652471532942,1
2021,25,45560,all,All,0.8903403386465419,1
2021,25,45560,race-ethnicity,Other Races and Ethnicities,0.907280890103455,1
2021,25,45560,race-ethnicity,Black,0.8215981012658228,2
2021,25,45560,race-ethnicity,Hispanic,0.819672131147541,2
2021,25,45560,race-ethnicity,White,0.887698660612248,1
2021,25,55745,all,All,0.923575747931254,1
2021,25,55745,race-ethnicity,Other Races and Ethnicities,0.9362902550065637,1
2021,25,55745,race-ethnicity,Black,0.9076324744773943,2
2021,25,55745,race-ethnicity,Hispanic,0.9434043468904669,2
2021,25,55745,race-ethnicity,White,0.9174833532525184,1
2021,25,62535,all,All,0.8998858674077015,1
2021,25,62535,race-ethnicity,Other Races and Ethnicities,0.9189173004371519,1
2021,25,62535,race-ethnicity,Black,0.8065647707341519,2
2021,25,62535,race-ethnicity,Hispanic,0.9109041206844184,1
