year,state,county,subgroup_type,subgroup,digital_access,digital_access_quality
2021,29,015,race-ethnicity,Other Races and Ethnicities,0.8159757330637007,2
2021,29,015,race-ethnicity,Black,NA,NA
2021,29,015,race-ethnicity,Hispanic,0.6900726392251816,3
2021,29,015,race-ethnicity,White,0.7911257189811011,1
2021,29,017,all,All,0.8166945528908719,1
2021,29,017,race-ethnicity,Other Races and Ethnicities,0.7488479262672811,3
2021,29,017,race-ethnicity,Black,NA,NA
2021,29,017,race-ethnicity,Hispanic,0.9766081871345029,1
2021,29,017,race-ethnicity,White,0.8221032132424537,1
2021,29,019,all,All,0.85746829884174125,1
2021,29,019,race-ethnicity,Other Races and Ethnicities,0.8994692949203943,1
2021,29,019,race-ethnicity,Black,0.8137225578752169,1
2021,29,019,race-ethnicity,Hispanic,0.8375884343278991,1
2021,29,019,race-ethnicity,White,0.8567839195979899,1
2021,29,021,all,All,0.8138289788999942,1
2021,29,021,race-ethnicity,Other Races and Ethnicities,0.7264604810996563,1
2021,29,021,race-ethnicity,Black,0.6366494498091174,2
2021,29,021,race-ethnicity,Hispanic,0.7122764368814031,1
2021,29,021,race-ethnicity,White,0.8352726569193776,1
2021,29,023,all,All,0.8123316160136125,1
2021,29,023,race-ethnicity,Other Races and Ethnicities,0.8689852310624107,2
2021,29,023,race-ethnicity,Black,0.6986917416189697,2
2021,29,023,race-ethnicity,Hispanic,0.9083419155509783,1
2021,29,023,race-ethnicity,White,0.8165426672668061,1
2021,29,025,all,All,0.7798102981029811,1
2021,29,025,race-ethnicity,Other Races and Ethnicities,0.9252747252747253,2
2021,29,025,race-ethnicity,Black,NA,NA
2021,29,025,race-ethnicity,Hispanic,0.9867256637168141,1
2021,29,025,race-ethnicity,White,0.7741086384302465,1
2021,29,027,all,All,0.8033701545591577,1
2021,29,027,race-ethnicity,Other Races and Ethnicities,0.7832886505808758,2
2021,29,027,race-ethnicity,Black,0.41460674157303373,3
2021,29,027,race-ethnicity,Hispanic,0.8526970954356846,1
2021,29,027,race-ethnicity,White,0.8215972892087754,1
2021,29,029,all,All,0.819873179569368,1
2021,29,029,race-ethnicity,Other Races and Ethnicities,0.8724870763928777,2
2021,29,029,race-ethnicity,Black,0.5223463687150838,2
2021,29,029,race-ethnicity,Hispanic,0.8804347826086957,1
2021,29,029,race-ethnicity,White,0.8202373394540216,1
2021,29,031,all,All,0.8730237032286708,1
2021,29,031,race-ethnicity,Other Races and Ethnicities,0.8461375212224108,1
2021,29,031,race-ethnicity,Black,0.8337792642140468,1
2021,29,031,race-ethnicity,Hispanic,0.8663366336633663,1
2021,29,031,race-ethnicity,White,0.8781572293093162,1
2021,29,033,all,All,0.8233302195235871,1
2021,29,033,race-ethnicity,Other Races and Ethnicities,0.8115942028985508,3
2021,29,033,race-ethnicity,Black,0.8299319727891157,3
2021,29,033,race-ethnicity,Hispanic,0.6510067114093959,3
2021,29,033,race-ethnicity,White,0.8236088932563567,1
2021,29,035,all,All,0.8853681267474371,1
2021,29,035,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,29,035,race-ethnicity,Black,NA,NA
2021,29,035,race-ethnicity,Hispanic,1,3
2021,29,035,race-ethnicity,White,0.8925747348119576,1
2021,29,037,all,All,0.9109062692818278,1
2021,29,037,race-ethnicity,Other Races and Ethnicities,0.953278470931776,1
2021,29,037,race-ethnicity,Black,0.871137409598948,1
2021,29,037,race-ethnicity,Hispanic,0.9826737546761174,1
2021,29,037,race-ethnicity,White,0.909454089323172,1
2021,29,039,all,All,0.8048505358150028,1
2021,29,039,race-ethnicity,Other Races and Ethnicities,0.9356814701378254,2
2021,29,039,race-ethnicity,Black,NA,NA
2021,29,039,race-ethnicity,Hispanic,0.8795180722891566,2
2021,29,039,race-ethnicity,White,0.8003110880675506,1
2021,29,041,all,All,0.803821313240043,1
2021,29,041,race-ethnicity,Other Races and Ethnicities,0.9539170506912442,3
2021,29,041,race-ethnicity,Black,0.8926553672316384,2
2021,29,041,race-ethnicity,Hispanic,0.8405797101449275,2
2021,29,041,race-ethnicity,White,0.7969593634555271,1
2021,29,043,all,All,0.9132241756239752,1
2021,29,043,race-ethnicity,Other Races and Ethnicities,0.9468198255690279,1
2021,29,043,race-ethnicity,Black,0.821689259645464,3
2021,29,043,race-ethnicity,Hispanic,0.9537873523280056,1
2021,29,043,race-ethnicity,White,0.9123703811888418,1
2021,29,045,all,All,0.7689878177169499,1
2021,29,045,race-ethnicity,Other Races and Ethnicities,0.950381679389313,3
2021,29,045,race-ethnicity,Black,NA,NA
2021,29,045,race-ethnicity,Hispanic,NA,NA
2021,29,045,race-ethnicity,White,0.7620241265862447,1
2021,29,047,all,All,0.9135703263051005,1
2021,29,047,race-ethnicity,Other Races and Ethnicities,0.909779589480899,1
2021,29,047,race-ethnicity,Black,0.8476871965244058,1
2021,29,047,race-ethnicity,Hispanic,0.9236491777603759,1
2021,29,047,race-ethnicity,White,0.9190659747244403,1
2021,29,049,all,All,0.8387769613652525,1
2021,29,049,race-ethnicity,Other Races and Ethnicities,0.8356643356643356,2
2021,29,049,race-ethnicity,Black,0.29218106995884774,3
2021,29,049,race-ethnicity,Hispanic,0.8703339882121808,2
2021,29,049,race-ethnicity,White,0.84555366609983,1
2021,29,051,all,All,0.7675941714462874,1
2021,29,051,race-ethnicity,Other Races and Ethnicities,0.875,1
2021,29,051,race-ethnicity,Black,0.49643991674882243,2
2021,29,051,race-ethnicity,Hispanic,0.5965909090909091,2
2021,29,051,race-ethnicity,White,0.7991633758409166,1
2021,29,053,all,All,0.7643271828476174,1
2021,29,053,race-ethnicity,Other Races and Ethnicities,0.9314009661835749,2
2021,29,053,race-ethnicity,Black,0.42115572967678744,2
2021,29,053,race-ethnicity,Hispanic,0.949438202247191,1
2021,29,053,race-ethnicity,White,0.7758946613649697,1
2021,29,055,all,All,0.7941734183761421,1
2021,29,055,race-ethnicity,Other Races and Ethnicities,0.6669784845650141,2
2021,29,055,race-ethnicity,Black,NA,NA
2021,29,055,race-ethnicity,Hispanic,0.6182902584493042,3
2021,29,055,race-ethnicity,White,0.8029965947786606,1
2021,29,057,all,All,0.8138185654008439,1
2021,29,057,race-ethnicity,Other Races and Ethnicities,0.8735083532219571,2
2021,29,057,race-ethnicity,Black,NA,NA
2021,29,057,race-ethnicity,Hispanic,0.6744186046511628,2
2021,29,057,race-ethnicity,White,0.8123948401570387,1
2021,29,059,all,All,0.7588811518942523,1
2021,29,059,race-ethnicity,Other Races and Ethnicities,0.739329268292683,2
2021,29,059,race-ethnicity,Black,NA,NA
2021,29,059,race-ethnicity,Hispanic,0.9604221635883905,1
2021,29,059,race-ethnicity,White,0.7597223075505314,1
2021,29,061,all,All,0.7826035362525217,1
2021,29,061,race-ethnicity,Other Races and Ethnicities,0.8816326530612245,2
2021,29,061,race-ethnicity,Black,NA,NA
2021,29,061,race-ethnicity,Hispanic,0.9492753623188406,1
2021,29,061,race-ethnicity,White,0.7821490041799852,1
2021,29,063,all,All,0.6217888134719478,1
2021,29,063,race-ethnicity,Other Races and Ethnicities,0.35267857142857145,3
2021,29,063,race-ethnicity,Black,0.0508646998982706,3
2021,29,063,race-ethnicity,Hispanic,0.4231974921630094,3
2021,29,063,race-ethnicity,White,0.6885775862068966,1
2021,29,065,all,All,0.776208433321906,1
2021,29,065,race-ethnicity,Other Races and Ethnicities,0.8611738148984198,2
2021,29,065,race-ethnicity,Black,0.82,3
2021,29,065,race-ethnicity,Hispanic,0.8363636363636363,2
2021,29,065,race-ethnicity,White,0.7703507610853739,1
2021,29,067,all,All,0.7666836043360433,1
2021,29,067,race-ethnicity,Other Races and Ethnicities,0.8324958123953099,3
2021,29,067,race-ethnicity,Black,NA,NA
2021,29,067,race-ethnicity,Hispanic,1,3
2021,29,067,race-ethnicity,White,0.7655005815514002,1
2021,29,069,all,All,0.8316312255176274,1
2021,29,069,race-ethnicity,Other Races and Ethnicities,0.9308755760368663,2
2021,29,069,race-ethnicity,Black,0.7072512647554806,1
2021,29,069,race-ethnicity,Hispanic,0.9020592667001507,1
2021,29,069,race-ethnicity,White,0.8381719742507567,1
2021,29,071,all,All,0.9004514477959571,1
2021,29,071,race-ethnicity,Other Races and Ethnicities,0.9133888048411498,1
2021,29,071,race-ethnicity,Black,0.7892938496583144,3
2021,29,071,race-ethnicity,Hispanic,0.8470648815653965,1
2021,29,071,race-ethnicity,White,0.9007487393673916,1
2021,29,073,all,All,0.851246368979261,1
2021,29,073,race-ethnicity,Other Races and Ethnicities,0.9361702127659575,2
2021,29,073,race-ethnicity,Black,NA,NA
2021,29,073,race-ethnicity,Hispanic,NA,NA
2021,29,073,race-ethnicity,White,0.8500740114189046,1
2021,29,075,all,All,0.7514042689776922,1
2021,29,075,race-ethnicity,Other Races and Ethnicities,0.9380952380952381,3
2021,29,075,race-ethnicity,Black,NA,NA
2021,29,075,race-ethnicity,Hispanic,0.8545454545454545,2
2021,29,075,race-ethnicity,White,0.7461269365317341,1
2021,29,077,all,All,0.824064,1
2021,29,077,race-ethnicity,Other Races and Ethnicities,0.8835921073912341,1
2021,29,077,race-ethnicity,Black,0.7459361145845175,1
2021,29,077,race-ethnicity,Hispanic,0.7719179243683228,1
2021,29,077,race-ethnicity,White,0.8210832896645478,1
2021,29,079,all,All,0.7624482375517625,1
2021,29,079,race-ethnicity,Other Races and Ethnicities,0.8980769230769231,2
2021,29,079,race-ethnicity,Black,NA,NA
2021,29,079,race-ethnicity,Hispanic,0.8247011952191236,2
2021,29,079,race-ethnicity,White,0.7568812252329442,1
2021,29,081,all,All,0.8427512455948475,1
2021,29,081,race-ethnicity,Other Races and Ethnicities,0.9173913043478261,3
2021,29,081,race-ethnicity,Black,NA,NA
2021,29,081,race-ethnicity,Hispanic,0.9392523364485982,1
2021,29,081,race-ethnicity,White,0.8436514941369311,1
2021,29,083,all,All,0.8395174556753793,1
2021,29,083,race-ethnicity,Other Races and Ethnicities,0.9214417744916821,2
2021,29,083,race-ethnicity,Black,0.7488151658767772,3
2021,29,083,race-ethnicity,Hispanic,0.9766277128547579,1
2021,29,083,race-ethnicity,White,0.8361420037880627,1
2021,29,085,all,All,0.719539684422826,1
2021,29,085,race-ethnicity,Other Races and Ethnicities,0.9942857142857143,2
2021,29,085,race-ethnicity,Black,NA,NA
2021,29,085,race-ethnicity,Hispanic,0.9515151515151515,1
2021,29,085,race-ethnicity,White,0.7078123065494615,1
2021,29,087,all,All,0.8132712456344586,1
2021,29,087,race-ethnicity,Other Races and Ethnicities,0.801980198019802,3
2021,29,087,race-ethnicity,Black,NA,NA
2021,29,087,race-ethnicity,Hispanic,1,1
2021,29,087,race-ethnicity,White,0.8182478218780251,1
2021,29,089,all,All,0.8129496402877698,1
2021,29,089,race-ethnicity,Other Races and Ethnicities,0.8342440801457195,3
2021,29,089,race-ethnicity,Black,0.7166064981949458,2
2021,29,089,race-ethnicity,Hispanic,0.9675675675675676,1
2021,29,089,race-ethnicity,White,0.8175586023883238,1
2021,29,091,all,All,0.8334716876713707,1
2021,29,091,race-ethnicity,Other Races and Ethnicities,0.7801418439716312,2
2021,29,091,race-ethnicity,Black,NA,NA
2021,29,091,race-ethnicity,Hispanic,0.7607025246981339,2
2021,29,091,race-ethnicity,White,0.8383376733804538,1
2021,29,093,all,All,0.7855506974807412,1
2021,29,093,race-ethnicity,Other Races and Ethnicities,0.7402135231316725,2
2021,29,093,race-ethnicity,Black,NA,NA
2021,29,093,race-ethnicity,Hispanic,0.7865168539325843,2
2021,29,093,race-ethnicity,White,0.7913285158421345,1
2021,29,095,all,All,0.88345959011762,1
2021,29,095,race-ethnicity,Other Races and Ethnicities,0.88340999547177,1
2021,29,095,race-ethnicity,Black,0.831750173014619,1
2021,29,095,race-ethnicity,Hispanic,0.8651530581680944,1
2021,29,095,race-ethnicity,White,0.9015857348239383,1
2021,29,097,all,All,0.8773871652233756,1
2021,29,097,race-ethnicity,Other Races and Ethnicities,0.8727664326738992,1
2021,29,097,race-ethnicity,Black,0.7460801393728222,2
2021,29,097,race-ethnicity,Hispanic,0.8147104547221142,1
2021,29,097,race-ethnicity,White,0.880738992977515,1
2021,29,099,all,All,0.9210226945771159,1
2021,29,099,race-ethnicity,Other Races and Ethnicities,0.929816632231405,1
2021,29,099,race-ethnicity,Black,0.8388223552894212,2
2021,29,099,race-ethnicity,Hispanic,0.9400378708184305,1
2021,29,099,race-ethnicity,White,0.921159576050398,1
2021,29,101,all,All,0.834957041325688,1
2021,29,101,race-ethnicity,Other Races and Ethnicities,0.8834715759660126,1
2021,29,101,race-ethnicity,Black,0.6076233183856502,2
2021,29,101,race-ethnicity,Hispanic,0.7954285714285714,1
2021,29,101,race-ethnicity,White,0.8384716509053899,1
2021,29,103,all,All,0.6509783183500794,1
2021,29,103,race-ethnicity,Other Races and Ethnicities,0.6985294117647058,2
2021,29,103,race-ethnicity,Black,NA,NA
2021,29,103,race-ethnicity,Hispanic,NA,NA
2021,29,103,race-ethnicity,White,0.6506754893851668,1
2021,29,105,all,All,0.802245250431779,1
2021,29,105,race-ethnicity,Other Races and Ethnicities,0.9451297320289238,2
2021,29,105,race-ethnicity,Black,0.7231638418079096,3
2021,29,105,race-ethnicity,Hispanic,0.9234856535600425,1
2021,29,105,race-ethnicity,White,0.7925981420437519,1
2021,29,107,all,All,0.8343307278944797,1
2021,29,107,race-ethnicity,Other Races and Ethnicities,0.8928340865074241,2
2021,29,107,race-ethnicity,Black,0.6253196930946292,3
2021,29,107,race-ethnicity,Hispanic,0.8518518518518519,1
2021,29,107,race-ethnicity,White,0.8367246310114723,1
2021,29,109,all,All,0.8437426225638066,1
2021,29,109,race-ethnicity,Other Races and Ethnicities,0.959520725388601,2
2021,29,109,race-ethnicity,Black,NA,NA
2021,29,109,race-ethnicity,Hispanic,0.9345514950166113,1
2021,29,109,race-ethnicity,White,0.8345099608425987,1
2021,29,111,all,All,0.7305353404446217,1
2021,29,111,race-ethnicity,Other Races and Ethnicities,0.8298507462686567,2
2021,29,111,race-ethnicity,Black,0.4807692307692308,3
2021,29,111,race-ethnicity,Hispanic,NA,NA
2021,29,111,race-ethnicity,White,0.7367123874839263,1
2021,29,113,all,All,0.9104943004651638,1
2021,29,113,race-ethnicity,Other Races and Ethnicities,0.9255952380952381,1
2021,29,113,race-ethnicity,Black,0.8429629629629629,2
2021,29,113,race-ethnicity,Hispanic,0.9137818419333769,1
2021,29,113,race-ethnicity,White,0.9115063560477931,1
2021,29,115,all,All,0.760909546898512,1
2021,29,115,race-ethnicity,Other Races and Ethnicities,0.7109144542772862,2
2021,29,115,race-ethnicity,Black,0.9302325581395349,3
2021,29,115,race-ethnicity,Hispanic,0.7925696594427245,2
2021,29,115,race-ethnicity,White,0.7611164080783566,1
2021,29,117,all,All,0.6744883674421706,1
2021,29,117,race-ethnicity,Other Races and Ethnicities,0.7196652719665272,2
2021,29,117,race-ethnicity,Black,NA,NA
2021,29,117,race-ethnicity,Hispanic,0.8926174496644296,1
2021,29,117,race-ethnicity,White,0.6882340226241084,1
2021,29,119,all,All,0.6614518416641595,1
2021,29,119,race-ethnicity,Other Races and Ethnicities,0.7338308457711443,2
2021,29,119,race-ethnicity,Black,0.4806378132118451,3
2021,29,119,race-ethnicity,Hispanic,0.5766505035434539,1
2021,29,119,race-ethnicity,White,0.646467451677405,1
2021,29,121,all,All,0.7862304559190645,1
2021,29,121,race-ethnicity,Other Races and Ethnicities,0.8128571428571428,2
2021,29,121,race-ethnicity,Black,0.8176100628930818,3
2021,29,121,race-ethnicity,Hispanic,0.9795918367346939,1
2021,29,121,race-ethnicity,White,0.7842157138834132,1
2021,29,123,all,All,0.8200365166309439,1
2021,29,123,race-ethnicity,Other Races and Ethnicities,0.853448275862069,3
2021,29,123,race-ethnicity,Black,NA,NA
2021,29,123,race-ethnicity,Hispanic,0.9591836734693877,1
2021,29,123,race-ethnicity,White,0.8204790517738085,1
2021,29,125,all,All,0.7928343384178786,1
2021,29,125,race-ethnicity,Other Races and Ethnicities,0.7056962025316456,3
2021,29,125,race-ethnicity,Black,NA,NA
2021,29,125,race-ethnicity,Hispanic,0.9761904761904762,1
2021,29,125,race-ethnicity,White,0.7960064094662886,1
2021,29,127,all,All,0.8292255986556505,1
2021,29,127,race-ethnicity,Other Races and Ethnicities,0.9102964118564743,2
2021,29,127,race-ethnicity,Black,0.8243243243243243,2
2021,29,127,race-ethnicity,Hispanic,0.8523985239852399,2
2021,29,127,race-ethnicity,White,0.8254687980325853,1
2021,29,129,all,All,0.7787138444257231,1
2021,29,129,race-ethnicity,Other Races and Ethnicities,0.993006993006993,3
2021,29,129,race-ethnicity,Black,NA,NA
2021,29,129,race-ethnicity,Hispanic,0.9693877551020408,1
2021,29,129,race-ethnicity,White,0.771806167400881,1
2021,29,131,all,All,0.8070040173680153,1
2021,29,131,race-ethnicity,Other Races and Ethnicities,0.8252788104089219,2
2021,29,131,race-ethnicity,Black,NA,NA
2021,29,131,race-ethnicity,Hispanic,0.751503006012024,2
2021,29,131,race-ethnicity,White,0.8132774815943132,1
2021,29,133,all,All,0.7320437731196054,1
2021,29,133,race-ethnicity,Other Races and Ethnicities,0.7842741935483871,3
2021,29,133,race-ethnicity,Black,0.5741749439282281,1
2021,29,133,race-ethnicity,Hispanic,0.7475728155339806,3
2021,29,133,race-ethnicity,White,0.7819211454215194,1
2021,29,135,all,All,0.6823125357756153,1
2021,29,135,race-ethnicity,Other Races and Ethnicities,0.7562111801242236,3
2021,29,135,race-ethnicity,Black,NA,NA
2021,29,135,race-ethnicity,Hispanic,0.8658385093167702,2
2021,29,135,race-ethnicity,White,0.7018727623244285,1
2021,29,137,all,All,0.834316788152262,1
2021,29,137,race-ethnicity,Other Races and Ethnicities,0.9355932203389831,2
2021,29,137,race-ethnicity,Black,0.7564575645756457,3
2021,29,137,race-ethnicity,Hispanic,0.9931506849315068,1
2021,29,137,race-ethnicity,White,0.8332301597127646,1
2021,29,139,all,All,0.7745959241040056,1
2021,29,139,race-ethnicity,Other Races and Ethnicities,0.7203252032520325,2
2021,29,139,race-ethnicity,Black,0.8055555555555556,3
2021,29,139,race-ethnicity,Hispanic,0.6892430278884463,3
2021,29,139,race-ethnicity,White,0.7772216451034092,1
2021,29,141,all,All,0.6759565196571374,1
2021,29,141,race-ethnicity,Other Races and Ethnicities,0.7938144329896907,2
2021,29,141,race-ethnicity,Black,0.8009478672985783,3
2021,29,141,race-ethnicity,Hispanic,0.9758551307847082,1
2021,29,141,race-ethnicity,White,0.6694277488762058,1
2021,29,143,all,All,0.8465602113098811,1
2021,29,143,race-ethnicity,Other Races and Ethnicities,0.9459459459459459,2
2021,29,143,race-ethnicity,Black,0.7110908261068005,1
2021,29,143,race-ethnicity,Hispanic,0.8562874251497006,2
2021,29,143,race-ethnicity,White,0.8598067341084101,1
2021,29,145,all,All,0.857386499300747,1
2021,29,145,race-ethnicity,Other Races and Ethnicities,0.8633000129819551,1
2021,29,145,race-ethnicity,Black,0.8050847457627118,2
2021,29,145,race-ethnicity,Hispanic,0.9349910125823847,1
2021,29,145,race-ethnicity,White,0.8572168130139578,1
2021,29,147,all,All,0.7506837884196375,1
2021,29,147,race-ethnicity,Other Races and Ethnicities,0.6420323325635104,2
2021,29,147,race-ethnicity,Black,0.40472175379426645,3
2021,29,147,race-ethnicity,Hispanic,0.627906976744186,2
2021,29,147,race-ethnicity,White,0.7655628480509149,1
2021,29,149,all,All,0.7076819255426836,1
2021,29,149,race-ethnicity,Other Races and Ethnicities,0.7780320366132724,2
2021,29,149,race-ethnicity,Black,NA,NA
2021,29,149,race-ethnicity,Hispanic,0.9575757575757575,1
2021,29,149,race-ethnicity,White,0.704712289841345,1
2021,29,151,all,All,0.7928507328746635,1
2021,29,151,race-ethnicity,Other Races and Ethnicities,0.7685589519650655,3
2021,29,151,race-ethnicity,Black,NA,NA
2021,29,151,race-ethnicity,Hispanic,0.889763779527559,2
2021,29,151,race-ethnicity,White,0.7946646341463415,1
2021,29,153,all,All,0.7622345337026778,1
2021,29,153,race-ethnicity,Other Races and Ethnicities,0.7394957983193278,2
2021,29,153,race-ethnicity,Black,NA,NA
2021,29,153,race-ethnicity,Hispanic,0.9050632911392406,1
2021,29,153,race-ethnicity,White,0.7629834919869863,1
2021,29,155,all,All,0.823813405229168,1
2021,29,155,race-ethnicity,Other Races and Ethnicities,0.9377652050919377,2
2021,29,155,race-ethnicity,Black,0.7625029627873904,1
2021,29,155,race-ethnicity,Hispanic,0.88470066518847,1
2021,29,155,race-ethnicity,White,0.8399709697904382,1
2021,29,157,all,All,0.8692586941653075,1
2021,29,157,race-ethnicity,Other Races and Ethnicities,0.8492063492063492,2
2021,29,157,race-ethnicity,Black,0.5686274509803921,3
2021,29,157,race-ethnicity,Hispanic,1,1
2021,29,157,race-ethnicity,White,0.8717835693426635,1
2021,29,159,all,All,0.8224096553973764,1
2021,29,159,race-ethnicity,Other Races and Ethnicities,0.930921052631579,1
2021,29,159,race-ethnicity,Black,0.6934174932371506,2
2021,29,159,race-ethnicity,Hispanic,0.8052890847809178,1
2021,29,159,race-ethnicity,White,0.8157853361983125,1
2021,29,161,all,All,0.8347802738745189,1
2021,29,161,race-ethnicity,Other Races and Ethnicities,0.9072687756580536,1
2021,29,161,race-ethnicity,Black,0.6462513199577613,2
2021,29,161,race-ethnicity,Hispanic,0.7147540983606557,2
2021,29,161,race-ethnicity,White,0.8317089182910817,1
2021,29,163,all,All,0.7351539995568358,1
2021,29,163,race-ethnicity,Other Races and Ethnicities,0.6653543307086615,3
2021,29,163,race-ethnicity,Black,0.2996632996632997,3
2021,29,163,race-ethnicity,Hispanic,NA,NA
2021,29,163,race-ethnicity,White,0.7705875046578065,1
2021,29,165,all,All,0.9399176719999239,1
2021,29,165,race-ethnicity,Other Races and Ethnicities,0.9585726718885987,1
2021,29,165,race-ethnicity,Black,0.9537748152441675,1
2021,29,165,race-ethnicity,Hispanic,0.9583394670984837,1
2021,29,165,race-ethnicity,White,0.9363464595958432,1
2021,29,167,all,All,0.796265178656352,1
2021,29,167,race-ethnicity,Other Races and Ethnicities,0.7895652173913044,2
2021,29,167,race-ethnicity,Black,0.45185185185185184,3
2021,29,167,race-ethnicity,Hispanic,0.8556085918854416,1
2021,29,167,race-ethnicity,White,0.801400836421747,1
2021,29,169,all,All,0.6806397306397306,1
2021,29,169,race-ethnicity,Other Races and Ethnicities,0.5921002173079382,2
2021,29,169,race-ethnicity,Black,0.4904076738609113,2
2021,29,169,race-ethnicity,Hispanic,0.5747671188102631,2
2021,29,169,race-ethnicity,White,0.7259478881378929,1
2021,29,171,all,All,0.6653234358430541,1
2021,29,171,race-ethnicity,Other Races and Ethnicities,0.8930817610062893,3
2021,29,171,race-ethnicity,Black,NA,NA
2021,29,171,race-ethnicity,Hispanic,0.6017699115044248,3
2021,29,171,race-ethnicity,White,0.6592559982390491,1
2021,29,173,all,All,0.8534599728629579,1
2021,29,173,race-ethnicity,Other Races and Ethnicities,0.6157894736842106,3
2021,29,173,race-ethnicity,Black,0.8860103626943006,3
2021,29,173,race-ethnicity,Hispanic,1,3
2021,29,173,race-ethnicity,White,0.8620831195484864,1
2021,29,175,all,All,0.8035771704180065,1
2021,29,175,race-ethnicity,Other Races and Ethnicities,0.8854660347551343,2
2021,29,175,race-ethnicity,Black,0.583554376657825,2
2021,29,175,race-ethnicity,Hispanic,0.8766355140186916,1
2021,29,175,race-ethnicity,White,0.8138966796344884,1
2021,29,177,all,All,0.8513864818024264,1
2021,29,177,race-ethnicity,Other Races and Ethnicities,0.9487666034155597,2
2021,29,177,race-ethnicity,Black,0.5490196078431373,3
2021,29,177,race-ethnicity,Hispanic,0.9141914191419142,1
2021,29,177,race-ethnicity,White,0.8502135868816315,1
2021,29,179,all,All,0.7807103290974259,1
2021,29,179,race-ethnicity,Other Races and Ethnicities,0.8323353293413174,2
2021,29,179,race-ethnicity,Black,NA,NA
2021,29,179,race-ethnicity,Hispanic,1,3
2021,29,179,race-ethnicity,White,0.788397693517386,1
2021,29,181,all,All,0.8079224075416969,1
2021,29,181,race-ethnicity,Other Races and Ethnicities,0.692929292929293,2
2021,29,181,race-ethnicity,Black,NA,NA
2021,29,181,race-ethnicity,Hispanic,0.6036585365853658,3
2021,29,181,race-ethnicity,White,0.8147901399067289,1
2021,29,183,all,All,0.9374616342385375,1
2021,29,183,race-ethnicity,Other Races and Ethnicities,0.9446026404348952,1
2021,29,183,race-ethnicity,Black,0.9214335683151267,1
2021,29,183,race-ethnicity,Hispanic,0.9334529791816224,1
2021,29,183,race-ethnicity,White,0.9376802969763949,1
2021,29,185,all,All,0.8006497022198159,1
2021,29,185,race-ethnicity,Other Races and Ethnicities,0.9135559921414538,2
2021,29,185,race-ethnicity,Black,NA,NA
2021,29,185,race-ethnicity,Hispanic,0.7971698113207547,2
2021,29,185,race-ethnicity,White,0.7976698581151228,1
2021,29,186,all,All,0.8495599261110507,1
2021,29,186,race-ethnicity,Other Races and Ethnicities,0.946360153256705,3
2021,29,186,race-ethnicity,Black,NA,NA
2021,29,186,race-ethnicity,Hispanic,0.8504672897196262,2
2021,29,186,race-ethnicity,White,0.8515342960288809,1
2021,29,187,all,All,0.7876071939018581,1
2021,29,187,race-ethnicity,Other Races and Ethnicities,0.77184,2
2021,29,187,race-ethnicity,Black,0.27310924369747897,3
2021,29,187,race-ethnicity,Hispanic,0.8946894689468947,1
2021,29,187,race-ethnicity,White,0.8082642751731184,1
2021,29,189,all,All,0.9140613304430618,1
2021,29,189,race-ethnicity,Other Races and Ethnicities,0.944510013124227,1
2021,29,189,race-ethnicity,Black,0.8744313349901335,1
2021,29,189,race-ethnicity,Hispanic,0.9357364699662988,1
2021,29,189,race-ethnicity,White,0.9238112862991846,1
2021,29,195,all,All,0.807285849299768,1
2021,29,195,race-ethnicity,Other Races and Ethnicities,0.7351494513810064,2
2021,29,195,race-ethnicity,Black,0.6255468066491688,2
2021,29,195,race-ethnicity,Hispanic,0.8028447254049783,1
2021,29,195,race-ethnicity,White,0.8277241945413503,1
2021,29,197,all,All,0.7791890571568149,1
2021,29,197,race-ethnicity,Other Races and Ethnicities,1,2
2021,29,197,race-ethnicity,Black,NA,NA
2021,29,197,race-ethnicity,Hispanic,1,3
2021,29,197,race-ethnicity,White,0.7737854251012146,1
2021,29,199,all,All,0.7907563025210084,1
2021,29,199,race-ethnicity,Other Races and Ethnicities,0.9911504424778761,3
2021,29,199,race-ethnicity,Black,NA,NA
2021,29,199,race-ethnicity,Hispanic,NA,NA
2021,29,199,race-ethnicity,White,0.7860525182953078,1
2021,29,201,all,All,0.839024134587668,1
2021,29,201,race-ethnicity,Other Races and Ethnicities,0.9664832416208105,2
2021,29,201,race-ethnicity,Black,0.7286764705882353,1
2021,29,201,race-ethnicity,Hispanic,0.9400206825232679,1
2021,29,201,race-ethnicity,White,0.8451156411695031,1
2021,29,203,all,All,0.7387613082811413,1
2021,29,203,race-ethnicity,Other Races and Ethnicities,0.7330210772833724,2
2021,29,203,race-ethnicity,Black,NA,NA
2021,29,203,race-ethnicity,Hispanic,NA,NA
2021,29,203,race-ethnicity,White,0.7409879839786382,1
2021,29,205,all,All,0.7980942993264334,1
2021,29,205,race-ethnicity,Other Races and Ethnicities,0.9671052631578947,3
2021,29,205,race-ethnicity,Black,0.5562913907284768,3
2021,29,205,race-ethnicity,Hispanic,1,3
2021,29,205,race-ethnicity,White,0.7999654218533887,1
2021,29,207,all,All,0.8354157989726503,1
2021,29,207,race-ethnicity,Other Races and Ethnicities,0.914004914004914,3
2021,29,207,race-ethnicity,Black,0.49875311720698257,3
2021,29,207,race-ethnicity,Hispanic,0.9848197343453511,1
2021,29,207,race-ethnicity,White,0.8379896365546979,1
2021,29,209,all,All,0.8821651944032497,1
