year,state,place,subgroup_type,subgroup,share_hs_degree,share_hs_degree_quality
2021,12,45000,race-ethnicity,Hispanic,0.8729932996315617,1
2021,12,45000,race-ethnicity,Other Races and Ethnicities,1,1
2021,12,45000,race-ethnicity,"White, Non-Hispanic",0.9964797993855928,1
2021,12,45025,race-ethnicity,"Black, Non-Hispanic",0.9584622163759065,2
2021,12,45025,race-ethnicity,Hispanic,0.747037370479232,2
2021,12,45025,race-ethnicity,Other Races and Ethnicities,1,3
2021,12,45025,race-ethnicity,"White, Non-Hispanic",0.9564589411094405,2
2021,12,45060,race-ethnicity,"Black, Non-Hispanic",0.9104498243121089,2
2021,12,45060,race-ethnicity,Hispanic,0.9223753561901423,2
2021,12,45060,race-ethnicity,Other Races and Ethnicities,0.9233887739096881,3
2021,12,45060,race-ethnicity,"White, Non-Hispanic",0.9936706613218919,2
2021,12,45975,race-ethnicity,"Black, Non-Hispanic",0.8512278821133682,2
2021,12,45975,race-ethnicity,Hispanic,0.9088404947605538,2
2021,12,45975,race-ethnicity,Other Races and Ethnicities,0.9423293366943548,3
2021,12,45975,race-ethnicity,"White, Non-Hispanic",0.8790390284176318,3
2021,12,49675,race-ethnicity,"Black, Non-Hispanic",1,3
2021,12,49675,race-ethnicity,Hispanic,0.9851851851851853,3
2021,12,49675,race-ethnicity,Other Races and Ethnicities,1,3
2021,12,49675,race-ethnicity,"White, Non-Hispanic",0.7048161574313827,2
2021,12,53000,race-ethnicity,"Black, Non-Hispanic",0.8389280786501205,2
2021,12,53000,race-ethnicity,Hispanic,0.7989054906003853,2
2021,12,53000,race-ethnicity,Other Races and Ethnicities,0.9198681561908928,2
2021,12,53000,race-ethnicity,"White, Non-Hispanic",0.8837977304202709,2
2021,12,54000,race-ethnicity,"Black, Non-Hispanic",0.7890333819837426,3
2021,12,54000,race-ethnicity,Hispanic,0.7792898974919082,1
2021,12,54000,race-ethnicity,Other Races and Ethnicities,0.7632424589734674,3
2021,12,54000,race-ethnicity,"White, Non-Hispanic",0.880643550826027,1
2021,12,54200,race-ethnicity,"Black, Non-Hispanic",0.9086021505376345,3
2021,12,54200,race-ethnicity,Hispanic,0.8622754491017964,3
2021,12,54200,race-ethnicity,Other Races and Ethnicities,0,3
2021,12,54200,race-ethnicity,"White, Non-Hispanic",0.7988357050452782,2
2021,12,55775,race-ethnicity,"Black, Non-Hispanic",0.8869036553117201,2
2021,12,55775,race-ethnicity,Hispanic,0.9561188818842834,2
2021,12,55775,race-ethnicity,Other Races and Ethnicities,0.9809296504982484,2
2021,12,55775,race-ethnicity,"White, Non-Hispanic",0.9807528092358048,2
2021,12,57425,race-ethnicity,"Black, Non-Hispanic",0.9366331828335492,2
2021,12,57425,race-ethnicity,Hispanic,0.9393393621969449,2
2021,12,57425,race-ethnicity,Other Races and Ethnicities,0.7955692949038441,3
2021,12,57425,race-ethnicity,"White, Non-Hispanic",0.8156315842837627,2
2021,12,58050,race-ethnicity,"Black, Non-Hispanic",0.8060198602379521,2
2021,12,58050,race-ethnicity,Hispanic,0.6288695442236889,2
2021,12,58050,race-ethnicity,Other Races and Ethnicities,0.6170410693456956,3
2021,12,58050,race-ethnicity,"White, Non-Hispanic",0.9370082615670716,2
2021,12,58715,race-ethnicity,"Black, Non-Hispanic",0.6936760440925599,1
2021,12,58715,race-ethnicity,Hispanic,0.9406581175283499,1
2021,12,58715,race-ethnicity,Other Races and Ethnicities,0.9986172003059774,3
2021,12,58715,race-ethnicity,"White, Non-Hispanic",0.9574063931924448,1
2021,12,63000,race-ethnicity,"Black, Non-Hispanic",0.9234180608008107,1
2021,12,63000,race-ethnicity,Hispanic,0.7881982891242785,1
2021,12,63000,race-ethnicity,Other Races and Ethnicities,0.9015382028698029,1
2021,12,63000,race-ethnicity,"White, Non-Hispanic",0.888585041199768,1
2021,12,69700,race-ethnicity,"Black, Non-Hispanic",0.9432828707611026,2
2021,12,69700,race-ethnicity,Hispanic,0.9454318225355062,2
2021,12,69700,race-ethnicity,Other Races and Ethnicities,0.821040102784829,2
2021,12,69700,race-ethnicity,"White, Non-Hispanic",0.8309569901561586,2
2021,12,70600,race-ethnicity,"Black, Non-Hispanic",0.8734234357270183,1
2021,12,70600,race-ethnicity,Hispanic,0.9419234952388992,1
2021,12,70600,race-ethnicity,Other Races and Ethnicities,1,1
2021,12,70600,race-ethnicity,"White, Non-Hispanic",0.9608655456966494,1
2021,12,71000,race-ethnicity,"Black, Non-Hispanic",0.8275581092289094,1
2021,12,71000,race-ethnicity,Hispanic,0.8479128599805181,1
2021,12,71000,race-ethnicity,Other Races and Ethnicities,0.9726336350643163,1
2021,12,71000,race-ethnicity,"White, Non-Hispanic",0.9567003413496477,1
2021,12,76600,race-ethnicity,"Black, Non-Hispanic",0.8079457274246142,2
2021,12,76600,race-ethnicity,Hispanic,0.6663961502677852,2
2021,12,76600,race-ethnicity,Other Races and Ethnicities,0.9442107816095131,3
2021,12,76600,race-ethnicity,"White, Non-Hispanic",0.9569955231476521,2
2021,13,03440,race-ethnicity,"Black, Non-Hispanic",0.989492119089317,1
2021,13,03440,race-ethnicity,Hispanic,0.9844961240310077,3
2021,13,03440,race-ethnicity,Other Races and Ethnicities,1,1
2021,13,03440,race-ethnicity,"White, Non-Hispanic",0.9941456275155508,1
2021,13,04000,race-ethnicity,"Black, Non-Hispanic",0.900648701459337,1
2021,13,04000,race-ethnicity,Hispanic,0.9543175642982098,1
2021,13,04000,race-ethnicity,Other Races and Ethnicities,0.9723583165357345,1
2021,13,04000,race-ethnicity,"White, Non-Hispanic",0.9817220276174802,1
2021,13,04204,race-ethnicity,"Black, Non-Hispanic",0.8035605970631566,1
2021,13,04204,race-ethnicity,Hispanic,0.6811498174043246,1
2021,13,04204,race-ethnicity,Other Races and Ethnicities,0.8403045902650664,1
2021,13,04204,race-ethnicity,"White, Non-Hispanic",0.9633553984305294,1
2021,13,19000,race-ethnicity,"Black, Non-Hispanic",0.9177563661390228,1
2021,13,19000,race-ethnicity,Hispanic,0.9695121951219513,1
2021,13,19000,race-ethnicity,Other Races and Ethnicities,0.7346534653465346,3
2021,13,19000,race-ethnicity,"White, Non-Hispanic",0.9716386554621849,1
2021,13,42425,race-ethnicity,"Black, Non-Hispanic",0.9769054841478433,3
2021,13,42425,race-ethnicity,Hispanic,0.7708087978566169,2
2021,13,42425,race-ethnicity,Other Races and Ethnicities,0.9443903111383654,2
2021,13,42425,race-ethnicity,"White, Non-Hispanic",0.9318717373695606,2
2021,13,49008,race-ethnicity,"Black, Non-Hispanic",0.8780082535746272,1
2021,13,49008,race-ethnicity,Hispanic,0.9996719844725023,3
2021,13,49008,race-ethnicity,Other Races and Ethnicities,0.9202072108440607,1
2021,13,49008,race-ethnicity,"White, Non-Hispanic",0.8870642755961217,1
2021,13,67284,race-ethnicity,"Black, Non-Hispanic",0.6774008461746079,3
2021,13,67284,race-ethnicity,Hispanic,0.9427940505812604,2
2021,13,67284,race-ethnicity,Other Races and Ethnicities,0.9964255780703052,2
2021,13,67284,race-ethnicity,"White, Non-Hispanic",0.900967337217517,2
2021,13,68516,race-ethnicity,"Black, Non-Hispanic",1,3
2021,13,68516,race-ethnicity,Hispanic,0.8092464452057778,1
2021,13,68516,race-ethnicity,Other Races and Ethnicities,0.7770892977772058,3
2021,13,68516,race-ethnicity,"White, Non-Hispanic",0.9999553672077154,1
2021,13,69000,race-ethnicity,"Black, Non-Hispanic",0.7974549746057555,2
2021,13,69000,race-ethnicity,Hispanic,0.8956451285904247,2
2021,13,69000,race-ethnicity,Other Races and Ethnicities,0.9631820277056696,2
2021,13,69000,race-ethnicity,"White, Non-Hispanic",0.9535788391508847,2
2021,13,72122,race-ethnicity,"Black, Non-Hispanic",0.8882397920491885,2
2021,13,72122,race-ethnicity,Hispanic,0.9480348540840968,3
2021,13,72122,race-ethnicity,Other Races and Ethnicities,1,3
2021,13,72122,race-ethnicity,"White, Non-Hispanic",1,3
2021,13,80508,race-ethnicity,"Black, Non-Hispanic",0.9154831324485937,2
2021,13,80508,race-ethnicity,Hispanic,0.9738737286092649,3
2021,13,80508,race-ethnicity,Other Races and Ethnicities,0.9997822978114865,3
2021,13,80508,race-ethnicity,"White, Non-Hispanic",0.9565828191006357,2
2021,15,71550,race-ethnicity,"Black, Non-Hispanic",1,3
2021,15,71550,race-ethnicity,Hispanic,0.9110457462075836,1
2021,15,71550,race-ethnicity,Other Races and Ethnicities,0.934095053601856,1
2021,15,71550,race-ethnicity,"White, Non-Hispanic",0.9418083173568946,1
2021,16,08830,race-ethnicity,"Black, Non-Hispanic",1,3
2021,16,08830,race-ethnicity,Hispanic,0.8550284116945204,2
2021,16,08830,race-ethnicity,Other Races and Ethnicities,0.9992417483717901,2
2021,16,08830,race-ethnicity,"White, Non-Hispanic",0.9111626260722793,2
2021,16,52120,race-ethnicity,"Black, Non-Hispanic",1,3
2021,16,52120,race-ethnicity,Hispanic,0.8866288447351774,2
2021,16,52120,race-ethnicity,Other Races and Ethnicities,0.7461463022835542,3
2021,16,52120,race-ethnicity,"White, Non-Hispanic",0.9212965162491861,2
2021,16,56260,race-ethnicity,"Black, Non-Hispanic",1,3
2021,16,56260,race-ethnicity,Hispanic,0.916856029367999,2
2021,16,56260,race-ethnicity,Other Races and Ethnicities,0.769607449092674,3
2021,16,56260,race-ethnicity,"White, Non-Hispanic",0.9329088488917442,2
2021,17,02154,race-ethnicity,"Black, Non-Hispanic",0.8874862930312476,3
2021,17,02154,race-ethnicity,Hispanic,0.9192408580066322,3
2021,17,02154,race-ethnicity,Other Races and Ethnicities,1,3
2021,17,02154,race-ethnicity,"White, Non-Hispanic",0.9575021076745666,3
2021,17,03012,race-ethnicity,"Black, Non-Hispanic",0.9440050838467432,2
2021,17,03012,race-ethnicity,Hispanic,0.8604495261939173,2
2021,17,03012,race-ethnicity,Other Races and Ethnicities,0.9321335273903685,2
2021,17,03012,race-ethnicity,"White, Non-Hispanic",0.9362110832955756,2
2021,17,06613,race-ethnicity,"Black, Non-Hispanic",0.996309963099631,2
2021,17,06613,race-ethnicity,Hispanic,0.9202363367799112,2
2021,17,06613,race-ethnicity,Other Races and Ethnicities,0.9168278529980658,3
2021,17,06613,race-ethnicity,"White, Non-Hispanic",0.9624079248158496,2
2021,17,12385,race-ethnicity,"Black, Non-Hispanic",0.9451180599872367,2
2021,17,12385,race-ethnicity,Hispanic,0.984251968503937,2
2021,17,12385,race-ethnicity,Other Races and Ethnicities,0.9387984278495228,2
2021,17,12385,race-ethnicity,"White, Non-Hispanic",0.9796181077022099,2
2021,17,14000,race-ethnicity,"Black, Non-Hispanic",0.8359084143125531,1
2021,17,14000,race-ethnicity,Hispanic,0.8703639838828343,1
2021,17,14000,race-ethnicity,Other Races and Ethnicities,0.9444104389189983,1
2021,17,14000,race-ethnicity,"White, Non-Hispanic",0.9836802268106819,1
2021,17,14351,race-ethnicity,"Black, Non-Hispanic",0.9640000000000001,3
2021,17,14351,race-ethnicity,Hispanic,0.9029371271225333,2
2021,17,14351,race-ethnicity,Other Races and Ethnicities,0.8275862068965517,3
2021,17,14351,race-ethnicity,"White, Non-Hispanic",1,3
2021,17,23074,race-ethnicity,"Black, Non-Hispanic",0.9365504384758994,3
2021,17,23074,race-ethnicity,Hispanic,0.8334715613324504,2
2021,17,23074,race-ethnicity,Other Races and Ethnicities,0.9017465285345186,2
2021,17,23074,race-ethnicity,"White, Non-Hispanic",0.9713137369303743,2
2021,17,24582,race-ethnicity,"Black, Non-Hispanic",0.9242113436441282,2
2021,17,24582,race-ethnicity,Hispanic,0.9413848227883368,2
2021,17,24582,race-ethnicity,Other Races and Ethnicities,0.9676551933281212,2
2021,17,24582,race-ethnicity,"White, Non-Hispanic",0.986642679949519,2
2021,17,38570,race-ethnicity,"Black, Non-Hispanic",0.780921077630429,2
2021,17,38570,race-ethnicity,Hispanic,0.8743338836770781,2
2021,17,38570,race-ethnicity,Other Races and Ethnicities,0.9512731702279964,2
2021,17,38570,race-ethnicity,"White, Non-Hispanic",0.9720605940126604,2
2021,17,51622,race-ethnicity,"Black, Non-Hispanic",1,2
2021,17,51622,race-ethnicity,Hispanic,0.8896075507352088,2
2021,17,51622,race-ethnicity,Other Races and Ethnicities,0.9173284865879919,2
2021,17,51622,race-ethnicity,"White, Non-Hispanic",0.9791997627586171,2
2021,17,59000,race-ethnicity,"Black, Non-Hispanic",0.8112745098039216,2
2021,17,59000,race-ethnicity,Hispanic,0.9327731092436976,3
2021,17,59000,race-ethnicity,Other Races and Ethnicities,0.8586387434554974,2
2021,17,59000,race-ethnicity,"White, Non-Hispanic",0.9334365325077398,2
2021,17,65000,race-ethnicity,"Black, Non-Hispanic",0.7279398113120477,1
2021,17,65000,race-ethnicity,Hispanic,0.7368493797458362,1
2021,17,65000,race-ethnicity,Other Races and Ethnicities,0.9438193501015419,3
2021,17,65000,race-ethnicity,"White, Non-Hispanic",0.8021182280936903,1
2021,17,68003,race-ethnicity,"Black, Non-Hispanic",0.9407853630384286,3
2021,17,68003,race-ethnicity,Hispanic,0.9934967154855804,2
2021,17,68003,race-ethnicity,Other Races and Ethnicities,1,2
2021,17,68003,race-ethnicity,"White, Non-Hispanic",0.9464738327437896,2
2021,17,72000,race-ethnicity,"Black, Non-Hispanic",0.8984375000000001,3
2021,17,72000,race-ethnicity,Hispanic,0.7732558139534883,3
2021,17,72000,race-ethnicity,Other Races and Ethnicities,0.9924812030075189,3
2021,17,72000,race-ethnicity,"White, Non-Hispanic",0.8511505971453539,2
2021,17,79293,race-ethnicity,"Black, Non-Hispanic",0.8301133514379087,2
2021,17,79293,race-ethnicity,Hispanic,0.8209164975135489,2
2021,17,79293,race-ethnicity,Other Races and Ethnicities,0.8338718176640603,2
2021,17,79293,race-ethnicity,"White, Non-Hispanic",0.9722688579227837,2
2021,18,05860,race-ethnicity,"Black, Non-Hispanic",0.8753026634382567,3
2021,18,05860,race-ethnicity,Hispanic,1,2
2021,18,05860,race-ethnicity,Other Races and Ethnicities,1,2
2021,18,05860,race-ethnicity,"White, Non-Hispanic",0.9760075865339023,2
2021,18,10342,race-ethnicity,"Black, Non-Hispanic",1,3
2021,18,10342,race-ethnicity,Hispanic,0.9543111346942301,3
2021,18,10342,race-ethnicity,Other Races and Ethnicities,0.7566493333794981,3
2021,18,10342,race-ethnicity,"White, Non-Hispanic",0.9645779790234825,2
2021,18,22000,race-ethnicity,"Black, Non-Hispanic",1,3
2021,18,22000,race-ethnicity,Hispanic,0.7731958762886598,3
2021,18,22000,race-ethnicity,Other Races and Ethnicities,0.8814229249011858,3
2021,18,22000,race-ethnicity,"White, Non-Hispanic",0.8962543124691966,2
2021,18,23278,race-ethnicity,"Black, Non-Hispanic",1,3
2021,18,23278,race-ethnicity,Hispanic,0.7829645326827346,3
2021,18,23278,race-ethnicity,Other Races and Ethnicities,0.8044068925622732,3
2021,18,23278,race-ethnicity,"White, Non-Hispanic",0.959663123992095,2
2021,18,25000,race-ethnicity,"Black, Non-Hispanic",0.7789332390720767,1
2021,18,25000,race-ethnicity,Hispanic,0.9675443194906272,1
2021,18,25000,race-ethnicity,Other Races and Ethnicities,0.8135086227523071,1
2021,18,25000,race-ethnicity,"White, Non-Hispanic",0.887802175264296,1
2021,18,31000,race-ethnicity,"Black, Non-Hispanic",0.8870765370138018,2
2021,18,31000,race-ethnicity,Hispanic,1,2
2021,18,31000,race-ethnicity,Other Races and Ethnicities,0.8044444444444445,3
2021,18,31000,race-ethnicity,"White, Non-Hispanic",0.9600000000000001,3
2021,18,36003,race-ethnicity,"Black, Non-Hispanic",0.8843485723089376,1
2021,18,36003,race-ethnicity,Hispanic,0.7860070823616172,1
2021,18,36003,race-ethnicity,Other Races and Ethnicities,0.8125528996717006,1
2021,18,36003,race-ethnicity,"White, Non-Hispanic",0.9031275229303553,1
2021,18,71000,race-ethnicity,"Black, Non-Hispanic",0.8153986698712606,1
2021,18,71000,race-ethnicity,Hispanic,0.9574285233860536,1
2021,18,71000,race-ethnicity,Other Races and Ethnicities,0.9393311156768743,1
2021,18,71000,race-ethnicity,"White, Non-Hispanic",0.9621149238105265,1
2021,19,12000,race-ethnicity,"Black, Non-Hispanic",0.9295774647887324,3
2021,19,12000,race-ethnicity,Hispanic,0.9956427015250544,3
2021,19,12000,race-ethnicity,Other Races and Ethnicities,0.8546637744034707,2
2021,19,12000,race-ethnicity,"White, Non-Hispanic",0.9530380592032051,2
2021,19,19000,race-ethnicity,"Black, Non-Hispanic",0.9913793103448275,3
2021,19,19000,race-ethnicity,Hispanic,0.8781818181818183,3
2021,19,19000,race-ethnicity,Other Races and Ethnicities,0.7991543340380549,3
2021,19,19000,race-ethnicity,"White, Non-Hispanic",0.9538165490699165,2
2021,19,21000,race-ethnicity,"Black, Non-Hispanic",0.5083977655284673,3
2021,19,21000,race-ethnicity,Hispanic,0.777709309532888,1
2021,19,21000,race-ethnicity,Other Races and Ethnicities,0.7854262099670959,1
2021,19,21000,race-ethnicity,"White, Non-Hispanic",0.9026474920258324,1
2021,19,73335,race-ethnicity,"Black, Non-Hispanic",1,3
2021,19,73335,race-ethnicity,Hispanic,0.8409818569903948,2
2021,19,73335,race-ethnicity,Other Races and Ethnicities,1,3
2021,19,73335,race-ethnicity,"White, Non-Hispanic",0.9163162321278385,2
2021,20,36000,race-ethnicity,"Black, Non-Hispanic",0.9664179104477613,3
2021,20,36000,race-ethnicity,Hispanic,0.737257281553398,1
2021,20,36000,race-ethnicity,Other Races and Ethnicities,0.6086350974930361,3
2021,20,36000,race-ethnicity,"White, Non-Hispanic",0.9863481228668942,1
2021,20,38900,race-ethnicity,"Black, Non-Hispanic",1,3
2021,20,38900,race-ethnicity,Hispanic,1,1
2021,20,38900,race-ethnicity,Other Races and Ethnicities,0.9669369931378665,1
2021,20,38900,race-ethnicity,"White, Non-Hispanic",0.97973713033954,1
2021,20,52575,race-ethnicity,"Black, Non-Hispanic",0.9853903396039883,3
2021,20,52575,race-ethnicity,Hispanic,0.79626047425073,2
2021,20,52575,race-ethnicity,Other Races and Ethnicities,0.9999747785522337,2
2021,20,52575,race-ethnicity,"White, Non-Hispanic",0.9556192038090388,2
2021,20,53775,race-ethnicity,"Black, Non-Hispanic",0.7062570299912122,3
2021,20,53775,race-ethnicity,Hispanic,0.9512502046489829,3
2021,20,53775,race-ethnicity,Other Races and Ethnicities,1,3
2021,20,53775,race-ethnicity,"White, Non-Hispanic",0.9626633995579129,2
2021,20,71000,race-ethnicity,"Black, Non-Hispanic",0.7938456199979537,3
2021,20,71000,race-ethnicity,Hispanic,0.950444134598235,3
2021,20,71000,race-ethnicity,Other Races and Ethnicities,0.9883904350721299,3
2021,20,71000,race-ethnicity,"White, Non-Hispanic",0.9398508607220478,1
2021,20,79000,race-ethnicity,"Black, Non-Hispanic",0.8099517912688952,2
2021,20,79000,race-ethnicity,Hispanic,0.8763269726403167,2
2021,20,79000,race-ethnicity,Other Races and Ethnicities,0.8994102207924178,2
2021,20,79000,race-ethnicity,"White, Non-Hispanic",0.9142846338928085,2
2021,21,46027,race-ethnicity,"Black, Non-Hispanic",0.9049295774647887,1
2021,21,46027,race-ethnicity,Hispanic,0.7960122699386503,3
2021,21,46027,race-ethnicity,Other Races and Ethnicities,0.9748020158387329,1
2021,21,46027,race-ethnicity,"White, Non-Hispanic",0.9490351872871736,1
2021,21,48006,race-ethnicity,"Black, Non-Hispanic",0.9302062757441728,2
2021,21,48006,race-ethnicity,Hispanic,0.9194904625616194,2
2021,21,48006,race-ethnicity,Other Races and Ethnicities,0.9488088278329435,2
2021,21,48006,race-ethnicity,"White, Non-Hispanic",0.955801805732591,2
2021,22,05000,race-ethnicity,"Black, Non-Hispanic",0.9254504574734603,2
2021,22,05000,race-ethnicity,Hispanic,0.934556694702958,2
2021,22,05000,race-ethnicity,Other Races and Ethnicities,0.8974712038802863,2
2021,22,05000,race-ethnicity,"White, Non-Hispanic",0.9481408916813959,2
2021,22,40735,race-ethnicity,"Black, Non-Hispanic",0.8597612365338806,2
2021,22,40735,race-ethnicity,Hispanic,0.885035737954119,3
2021,22,40735,race-ethnicity,Other Races and Ethnicities,0.916297932596998,3
2021,22,40735,race-ethnicity,"White, Non-Hispanic",0.9398468814815757,2
2021,22,41155,race-ethnicity,"Black, Non-Hispanic",0.9392020265991134,2
2021,22,41155,race-ethnicity,Hispanic,1,3
2021,22,41155,race-ethnicity,Other Races and Ethnicities,1,3
2021,22,41155,race-ethnicity,"White, Non-Hispanic",0.9359349593495935,2
2021,22,55000,race-ethnicity,"Black, Non-Hispanic",0.8878676470588235,1
2021,22,55000,race-ethnicity,Hispanic,0.9451219512195121,1
2021,22,55000,race-ethnicity,Other Races and Ethnicities,0.9681881051175657,1
2021,22,55000,race-ethnicity,"White, Non-Hispanic",0.9889691898060099,1
2021,22,70000,race-ethnicity,"Black, Non-Hispanic",0.7971590955165464,1
2021,22,70000,race-ethnicity,Hispanic,0.9942341832012421,3
2021,22,70000,race-ethnicity,Other Races and Ethnicities,0.9975431119203036,3
2021,22,70000,race-ethnicity,"White, Non-Hispanic",0.906245535325406,1
2021,24,04000,race-ethnicity,"Black, Non-Hispanic",0.8326012689116642,1
2021,24,04000,race-ethnicity,Hispanic,0.8772563176895307,1
2021,24,04000,race-ethnicity,Other Races and Ethnicities,0.9810326659641728,1
2021,24,04000,race-ethnicity,"White, Non-Hispanic",0.9714285714285714,1
2021,24,30325,race-ethnicity,"Black, Non-Hispanic",0.9072463768115941,3
2021,24,30325,race-ethnicity,Hispanic,0.8186195826645265,3
2021,24,30325,race-ethnicity,Other Races and Ethnicities,0.95145631067961145,3
2021,24,30325,race-ethnicity,"White, Non-Hispanic",0.9306698002350176,2
2021,25,07000,race-ethnicity,"Black, Non-Hispanic",0.8678128473230238,1
2021,25,07000,race-ethnicity,Hispanic,0.864236093594477,1
2021,25,07000,race-ethnicity,Other Races and Ethnicities,0.9725436734816534,1
2021,25,07000,race-ethnicity,"White, Non-Hispanic",0.9915345130221785,1
2021,25,09000,race-ethnicity,"Black, Non-Hispanic",0.926949654491609,1
2021,25,09000,race-ethnicity,Hispanic,0.8847999999999999,3
2021,25,09000,race-ethnicity,Other Races and Ethnicities,0.944927536231884,1
2021,25,09000,race-ethnicity,"White, Non-Hispanic",0.9778761061946903,1
2021,25,11000,race-ethnicity,"Black, Non-Hispanic",0.9437946916093223,1
2021,25,11000,race-ethnicity,Hispanic,0.9998876623148586,1
2021,25,11000,race-ethnicity,Other Races and Ethnicities,0.9949885817512716,1
2021,25,11000,race-ethnicity,"White, Non-Hispanic",0.9994473927292374,1
2021,25,23000,race-ethnicity,"Black, Non-Hispanic",0.6800299550673989,3
2021,25,23000,race-ethnicity,Hispanic,0.8866123622424533,3
2021,25,23000,race-ethnicity,Other Races and Ethnicities,0.9063792846194538,3
2021,25,23000,race-ethnicity,"White, Non-Hispanic",0.9250853464012546,1
2021,25,34550,race-ethnicity,"Black, Non-Hispanic",1,3
2021,25,34550,race-ethnicity,Hispanic,0.8716088282570489,2
2021,25,34550,race-ethnicity,Other Races and Ethnicities,1,3
2021,25,34550,race-ethnicity,"White, Non-Hispanic",0.879909261446746,2
2021,25,37000,race-ethnicity,"Black, Non-Hispanic",1,3
2021,25,37000,race-ethnicity,Hispanic,0.8230088495575221,1
2021,25,37000,race-ethnicity,Other Races and Ethnicities,1,1
2021,25,37000,race-ethnicity,"White, Non-Hispanic",0.9496011602610588,1
2021,25,37490,race-ethnicity,"Black, Non-Hispanic",0.863157707178875,3
2021,25,37490,race-ethnicity,Hispanic,0.7530338274109861,1
2021,25,37490,race-ethnicity,Other Races and Ethnicities,0.6654886775906027,3
2021,25,37490,race-ethnicity,"White, Non-Hispanic",0.9128134240737331,1
2021,25,45000,race-ethnicity,"Black, Non-Hispanic",0.5598933454081637,3
2021,25,45000,race-ethnicity,Hispanic,0.6608178541751432,1
2021,25,45000,race-ethnicity,Other Races and Ethnicities,0.8433110571081409,1
2021,25,45000,race-ethnicity,"White, Non-Hispanic",0.8910828495761076,1
2021,25,45560,race-ethnicity,"Black, Non-Hispanic",0.9498525073746313,2
2021,25,45560,race-ethnicity,Hispanic,1,3
2021,25,45560,race-ethnicity,Other Races and Ethnicities,0.972997299729973,2
2021,25,45560,race-ethnicity,"White, Non-Hispanic",0.9808095952023987,2
2021,25,55745,race-ethnicity,"Black, Non-Hispanic",1,3
2021,25,55745,race-ethnicity,Hispanic,1,3
2021,25,55745,race-ethnicity,Other Races and Ethnicities,0.9515669515669515,1
2021,25,55745,race-ethnicity,"White, Non-Hispanic",1,1
2021,25,62535,race-ethnicity,"Black, Non-Hispanic",0.9989860507864037,2
2021,25,62535,race-ethnicity,Hispanic,0.897870531947836,2
2021,25,62535,race-ethnicity,Other Races and Ethnicities,0.9927977689119573,2
2021,25,62535,race-ethnicity,"White, Non-Hispanic",0.9994640126065949,2
2021,25,67000,race-ethnicity,"Black, Non-Hispanic",0.9350180505415162,1
2021,25,67000,race-ethnicity,Hispanic,0.8160377358490566,1
2021,25,67000,race-ethnicity,Other Races and Ethnicities,0.9088471849865952,3
2021,25,67000,race-ethnicity,"White, Non-Hispanic",0.9841897233201581,1
2021,25,82000,race-ethnicity,"Black, Non-Hispanic",0.8882211538461539,1
2021,25,82000,race-ethnicity,Hispanic,0.8177821201758672,1
2021,25,82000,race-ethnicity,Other Races and Ethnicities,0.9602425876010782,1
2021,25,82000,race-ethnicity,"White, Non-Hispanic",0.9776703171668326,1
2021,26,03000,race-ethnicity,"Black, Non-Hispanic",0.999738676957957,1
2021,26,03000,race-ethnicity,Hispanic,0.999774921825162,1
2021,26,03000,race-ethnicity,Other Races and Ethnicities,1,1
2021,26,03000,race-ethnicity,"White, Non-Hispanic",0.9854693596736803,1
2021,26,21000,race-ethnicity,"Black, Non-Hispanic",0.9877708939629452,2
2021,26,21000,race-ethnicity,Hispanic,0.9986587853089127,3
2021,26,21000,race-ethnicity,Other Races and Ethnicities,0.8358199748695885,3
2021,26,21000,race-ethnicity,"White, Non-Hispanic",0.9034662372069243,2
2021,26,22000,race-ethnicity,"Black, Non-Hispanic",0.8057285235291398,1
2021,26,22000,race-ethnicity,Hispanic,0.8481102416099464,1
2021,26,22000,race-ethnicity,Other Races and Ethnicities,0.7856840689589175,1
2021,26,22000,race-ethnicity,"White, Non-Hispanic",0.8889858067421638,1
2021,26,27440,race-ethnicity,"Black, Non-Hispanic",0.9300773241186118,2
2021,26,27440,race-ethnicity,Hispanic,0.9976312381440556,3
2021,26,27440,race-ethnicity,Other Races and Ethnicities,0.9617107486408577,2
2021,26,27440,race-ethnicity,"White, Non-Hispanic",0.9869105892280288,2
2021,26,29000,race-ethnicity,"Black, Non-Hispanic",0.6481674354839541,1
2021,26,29000,race-ethnicity,Hispanic,0.3275862068965517,3
2021,26,29000,race-ethnicity,Other Races and Ethnicities,0.6957702169008528,3
2021,26,29000,race-ethnicity,"White, Non-Hispanic",0.7786820891853927,1
2021,26,34000,race-ethnicity,"Black, Non-Hispanic",0.783656065834228,1
2021,26,34000,race-ethnicity,Hispanic,0.5795806235123143,1
2021,26,34000,race-ethnicity,Other Races and Ethnicities,0.9372910352259716,1
2021,26,34000,race-ethnicity,"White, Non-Hispanic",0.9950944457255673,1
2021,26,46000,race-ethnicity,"Black, Non-Hispanic",0.8449595891935027,1
2021,26,46000,race-ethnicity,Hispanic,0.9439940460968682,1
2021,26,46000,race-ethnicity,Other Races and Ethnicities,0.80363366651050006,1
2021,26,46000,race-ethnicity,"White, Non-Hispanic",0.9063206170232373,1
2021,26,49000,race-ethnicity,"Black, Non-Hispanic",0.9423076923076923,3
2021,26,49000,race-ethnicity,Hispanic,0.9746031746031746,3
2021,26,49000,race-ethnicity,Other Races and Ethnicities,1,3
