year,state,county,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,share_hs_degree_quality
2021,22,095,0.87244,1.00000,0.70897,3
2021,22,097,0.94060,1.00000,0.84974,3
2021,22,099,0.97912,1.00000,0.92308,3
2021,22,101,0.97912,1.00000,0.92308,3
2021,22,103,0.91053,1.00000,0.80665,3
2021,22,105,0.88443,0.99883,0.77002,2
2021,22,107,0.90566,0.99406,0.81726,2
2021,22,109,0.68831,0.99092,0.38569,3
2021,22,111,0.90566,0.99406,0.81726,2
2021,22,113,1.00000,1.00000,1.00000,3
2021,22,115,0.86616,0.97168,0.76065,2
2021,22,117,0.88443,0.99883,0.77002,2
2021,22,119,0.91253,0.99698,0.82809,2
2021,22,121,1.00000,1.00000,1.00000,3
2021,22,123,0.90566,0.99406,0.81726,2
2021,22,125,1.00000,1.00000,1.00000,3
2021,22,127,0.90227,1.00000,0.80096,2
2021,23,001,0.85643,1.00000,0.66581,3
2021,23,003,0.93603,1.00000,0.80302,3
2021,23,005,0.97440,1.00000,0.93303,2
2021,23,007,0.70470,0.88352,0.52588,3
2021,23,009,0.89400,1.00000,0.78564,2
2021,23,011,1.00000,1.00000,1.00000,3
2021,23,013,0.89400,1.00000,0.78564,2
2021,23,015,0.89400,1.00000,0.78564,2
2021,23,017,0.70470,0.88352,0.52588,3
2021,23,019,0.99099,1.00000,0.96013,1
2021,23,021,0.70470,0.88352,0.52588,3
2021,23,023,1.00000,1.00000,1.00000,3
2021,23,025,0.70470,0.88352,0.52588,3
2021,23,027,0.89400,1.00000,0.78564,2
2021,23,029,0.93603,1.00000,0.80302,3
2021,23,031,0.93113,1.00000,0.85265,2
2021,24,001,0.84739,0.99766,0.69711,3
2021,24,003,0.95611,1.00000,0.90631,1
2021,24,005,0.91692,0.96569,0.86814,1
2021,24,009,0.97506,1.00000,0.91513,3
2021,24,011,0.94088,1.00000,0.85786,2
2021,24,013,0.95239,1.00000,0.88722,1
2021,24,015,0.77428,1.00000,0.53774,3
2021,24,017,0.97416,1.00000,0.91197,3
2021,24,019,0.94088,1.00000,0.85786,2
2021,24,021,0.96822,1.00000,0.91580,1
2021,24,023,0.84739,0.99766,0.69711,3
2021,24,025,0.92600,1.00000,0.84776,1
2021,24,027,0.94643,1.00000,0.88464,1
2021,24,029,0.94088,1.00000,0.85786,2
2021,24,031,0.90060,0.94468,0.85652,1
2021,24,033,0.84538,0.89639,0.79438,1
2021,24,035,0.94088,1.00000,0.85786,2
2021,24,037,0.97506,1.00000,0.91513,3
2021,24,039,0.94880,1.00000,0.87360,2
2021,24,041,0.94088,1.00000,0.85786,2
2021,24,043,0.79497,0.94451,0.64543,3
2021,24,045,0.94880,1.00000,0.87360,2
2021,24,047,0.94880,1.00000,0.87360,2
2021,24,510,0.78802,0.87491,0.70113,1
2021,25,001,0.85633,0.97600,0.73666,1
2021,25,003,0.91805,1.00000,0.79472,3
2021,25,005,0.85339,0.91668,0.79011,1
2021,25,007,0.62039,0.89497,0.34581,3
2021,25,009,0.89929,0.94636,0.85221,1
2021,25,011,0.93769,1.00000,0.85873,2
2021,25,013,0.90795,0.96378,0.85212,1
2021,25,015,0.96679,1.00000,0.92027,2
2021,25,017,0.90034,0.93379,0.86688,1
2021,25,019,0.62039,0.89497,0.34581,3
2021,25,021,0.95646,0.98627,0.92665,1
2021,25,023,0.97008,0.99914,0.94102,1
2021,25,025,0.84721,0.90479,0.78963,1
2021,25,027,0.89163,0.93571,0.84755,1
2021,26,001,0.71580,0.86740,0.56419,2
2021,26,003,0.83168,0.96339,0.69998,2
2021,26,005,0.84813,1.00000,0.67227,3
2021,26,007,0.71580,0.86740,0.56419,2
2021,26,009,0.90118,0.98560,0.81676,2
2021,26,011,0.83085,0.97225,0.68944,3
2021,26,013,0.92260,1.00000,0.83873,2
2021,26,015,0.94604,1.00000,0.88074,2
2021,26,017,0.96798,1.00000,0.90792,2
2021,26,019,0.65499,0.82800,0.48197,3
2021,26,021,1.00000,1.00000,1.00000,3
2021,26,023,0.89439,1.00000,0.78620,2
2021,26,025,0.94604,1.00000,0.88074,2
2021,26,027,0.84730,0.99121,0.70340,3
2021,26,029,0.90118,0.98560,0.81676,2
2021,26,031,0.71580,0.86740,0.56419,2
2021,26,033,0.83168,0.96339,0.69998,2
2021,26,035,0.88595,0.97882,0.79307,2
2021,26,037,0.83101,0.93930,0.72271,2
2021,26,039,0.71580,0.86740,0.56419,2
2021,26,041,0.83168,0.96339,0.69998,2
2021,26,043,0.92260,1.00000,0.83873,2
2021,26,045,0.83101,0.93930,0.72271,2
2021,26,047,0.90118,0.98560,0.81676,2
2021,26,049,0.77010,0.85802,0.68219,1
2021,26,051,0.83085,0.97225,0.68944,3
2021,26,053,0.92260,1.00000,0.83873,2
2021,26,055,0.65499,0.82800,0.48197,3
2021,26,057,0.88595,0.97882,0.79307,2
2021,26,059,0.84087,0.95873,0.72300,2
2021,26,061,0.92260,1.00000,0.83873,2
2021,26,063,0.97251,1.00000,0.92527,2
2021,26,065,0.94217,0.99397,0.89037,1
2021,26,067,0.96780,1.00000,0.92114,2
2021,26,069,0.83085,0.97225,0.68944,3
2021,26,071,0.92260,1.00000,0.83873,2
2021,26,073,0.88595,0.97882,0.79307,2
2021,26,075,1.00000,1.00000,1.00000,3
2021,26,077,0.93193,1.00000,0.84966,1
2021,26,079,0.90118,0.98560,0.81676,2
2021,26,081,0.84153,0.92206,0.76100,1
2021,26,083,0.92260,1.00000,0.83873,2
2021,26,085,0.88795,0.99557,0.78033,2
2021,26,087,0.73749,0.89238,0.58261,2
2021,26,089,0.65499,0.82800,0.48197,3
2021,26,091,0.84087,0.95873,0.72300,2
2021,26,093,0.97261,1.00000,0.92438,1
2021,26,095,0.83168,0.96339,0.69998,2
2021,26,097,0.83168,0.96339,0.69998,2
2021,26,099,0.81049,0.88373,0.73725,1
2021,26,101,0.65499,0.82800,0.48197,3
2021,26,103,0.92260,1.00000,0.83873,2
2021,26,105,0.88795,0.99557,0.78033,2
2021,26,107,0.96780,1.00000,0.92114,2
2021,26,109,0.83168,0.96339,0.69998,2
2021,26,111,0.96798,1.00000,0.90792,2
2021,26,113,0.90118,0.98560,0.81676,2
2021,26,115,0.88120,1.00000,0.74599,3
2021,26,117,0.96780,1.00000,0.92114,2
2021,26,119,0.71580,0.86740,0.56419,2
2021,26,121,0.87693,0.99861,0.75525,3
2021,26,123,0.88795,0.99557,0.78033,2
2021,26,125,0.94832,0.98328,0.91335,1
2021,26,127,0.88795,0.99557,0.78033,2
2021,26,129,0.83085,0.97225,0.68944,3
2021,26,131,0.92260,1.00000,0.83873,2
2021,26,133,0.96780,1.00000,0.92114,2
2021,26,135,0.71580,0.86740,0.56419,2
2021,26,137,0.71580,0.86740,0.56419,2
2021,26,139,0.93518,1.00000,0.86243,1
2021,26,141,0.71580,0.86740,0.56419,2
2021,26,143,0.83085,0.97225,0.68944,3
2021,26,145,0.80842,0.93698,0.67986,1
2021,26,147,0.94743,1.00000,0.85198,3
2021,26,149,0.89439,1.00000,0.78620,2
2021,26,151,0.97251,1.00000,0.92527,2
2021,26,153,0.83168,0.96339,0.69998,2
2021,26,155,0.82749,0.95640,0.69858,2
2021,26,157,0.97251,1.00000,0.92527,2
2021,26,159,0.84730,0.99121,0.70340,3
2021,26,161,0.98322,1.00000,0.95623,1
2021,26,163,0.90892,0.94044,0.87740,1
2021,26,165,0.90118,0.98560,0.81676,2
2021,27,001,0.99334,1.00000,0.96516,2
2021,27,003,0.79600,0.90552,0.68647,1
2021,27,005,0.77314,0.91825,0.62804,2
2021,27,007,0.77314,0.91825,0.62804,2
2021,27,009,0.98569,1.00000,0.92924,3
2021,27,011,0.95060,1.00000,0.87880,2
2021,27,013,0.85685,0.99998,0.71372,3
2021,27,015,0.95464,1.00000,0.86959,3
2021,27,017,0.98005,1.00000,0.94631,2
2021,27,019,0.98957,1.00000,0.93436,3
2021,27,021,0.99334,1.00000,0.96516,2
2021,27,023,0.95464,1.00000,0.86959,3
2021,27,025,0.79333,0.91881,0.66785,2
2021,27,027,0.96710,1.00000,0.91039,2
2021,27,029,0.77314,0.91825,0.62804,2
2021,27,031,0.81862,0.94815,0.68910,2
2021,27,033,0.79085,0.91849,0.66320,2
2021,27,035,0.98851,1.00000,0.95506,2
2021,27,037,0.87483,0.98145,0.76820,1
2021,27,039,0.97716,1.00000,0.92082,3
2021,27,041,0.95060,1.00000,0.87880,2
2021,27,043,0.79085,0.91849,0.66320,2
2021,27,045,1.00000,1.00000,1.00000,3
2021,27,047,0.97716,1.00000,0.92082,3
2021,27,049,0.84987,0.99913,0.70061,3
2021,27,051,0.95060,1.00000,0.87880,2
2021,27,053,0.87688,0.93693,0.81683,1
2021,27,055,1.00000,1.00000,1.00000,3
2021,27,057,0.77314,0.91825,0.62804,2
2021,27,059,0.79333,0.91881,0.66785,2
2021,27,061,0.99334,1.00000,0.96516,2
2021,27,063,0.79085,0.91849,0.66320,2
2021,27,065,0.79333,0.91881,0.66785,2
2021,27,067,0.92362,1.00000,0.83804,2
2021,27,069,0.96710,1.00000,0.91039,2
2021,27,071,0.81862,0.94815,0.68910,2
2021,27,073,0.95464,1.00000,0.86959,3
2021,27,075,0.81862,0.94815,0.68910,2
2021,27,077,0.77314,0.91825,0.62804,2
2021,27,079,0.84987,0.99913,0.70061,3
2021,27,081,0.95464,1.00000,0.86959,3
2021,27,083,0.95464,1.00000,0.86959,3
2021,27,085,0.92362,1.00000,0.83804,2
2021,27,087,0.77314,0.91825,0.62804,2
2021,27,089,0.96710,1.00000,0.91039,2
2021,27,091,0.79085,0.91849,0.66320,2
2021,27,093,0.92362,1.00000,0.83804,2
2021,27,095,0.79333,0.91881,0.66785,2
2021,27,097,0.98851,1.00000,0.95506,2
2021,27,099,0.97716,1.00000,0.92082,3
2021,27,101,0.79085,0.91849,0.66320,2
2021,27,103,0.85685,0.99998,0.71372,3
2021,27,105,0.79085,0.91849,0.66320,2
2021,27,107,0.96710,1.00000,0.91039,2
2021,27,109,0.94777,1.00000,0.84200,3
2021,27,111,0.95060,1.00000,0.87880,2
2021,27,113,0.96710,1.00000,0.91039,2
2021,27,115,0.79333,0.91881,0.66785,2
2021,27,117,0.79085,0.91849,0.66320,2
2021,27,119,0.96710,1.00000,0.91039,2
2021,27,121,0.95060,1.00000,0.87880,2
2021,27,123,0.83659,0.91864,0.75454,1
2021,27,125,0.96710,1.00000,0.91039,2
2021,27,127,0.95464,1.00000,0.86959,3
2021,27,129,0.92362,1.00000,0.83804,2
2021,27,131,0.84987,0.99913,0.70061,3
2021,27,133,0.79085,0.91849,0.66320,2
2021,27,135,0.96710,1.00000,0.91039,2
2021,27,137,0.93745,0.99262,0.88228,1
2021,27,139,0.96487,1.00000,0.89271,3
2021,27,141,0.98569,1.00000,0.92924,3
2021,27,143,0.92362,1.00000,0.83804,2
2021,27,145,0.90101,1.00000,0.79231,3
2021,27,147,0.97716,1.00000,0.92082,3
2021,27,149,0.95060,1.00000,0.87880,2
2021,27,151,0.95060,1.00000,0.87880,2
2021,27,153,0.98851,1.00000,0.95506,2
2021,27,155,0.95060,1.00000,0.87880,2
2021,27,157,1.00000,1.00000,1.00000,3
2021,27,159,0.98851,1.00000,0.95506,2
2021,27,161,0.85685,0.99998,0.71372,3
2021,27,163,0.90247,1.00000,0.77558,3
2021,27,165,0.79085,0.91849,0.66320,2
2021,27,167,0.95060,1.00000,0.87880,2
2021,27,169,1.00000,1.00000,1.00000,3
2021,27,171,0.93916,1.00000,0.81396,3
2021,27,173,0.95464,1.00000,0.86959,3
2021,28,001,0.87016,0.98848,0.75184,2
2021,28,003,0.76204,0.92897,0.59512,3
2021,28,005,0.87016,0.98848,0.75184,2
2021,28,007,0.94594,1.00000,0.86993,2
2021,28,009,0.76204,0.92897,0.59512,3
2021,28,011,0.75981,0.92727,0.59235,3
2021,28,013,0.85337,0.97056,0.73618,2
2021,28,015,0.94594,1.00000,0.86993,2
2021,28,017,0.85337,0.97056,0.73618,2
2021,28,019,0.93056,1.00000,0.85078,2
2021,28,021,0.87016,0.98848,0.75184,2
2021,28,023,0.93945,1.00000,0.81876,3
2021,28,025,0.93056,1.00000,0.85078,2
2021,28,027,0.80796,0.94892,0.66701,2
2021,28,029,0.97829,1.00000,0.92000,3
2021,28,031,0.98877,1.00000,0.94829,3
2021,28,033,0.97461,1.00000,0.91832,1
2021,28,035,0.97545,1.00000,0.92008,2
2021,28,037,0.87016,0.98848,0.75184,2
2021,28,039,1.00000,1.00000,1.00000,3
2021,28,041,0.98877,1.00000,0.94829,3
2021,28,043,0.94594,1.00000,0.86993,2
2021,28,045,1.00000,1.00000,1.00000,3
2021,28,047,0.77039,0.94228,0.59850,3
2021,28,049,0.87376,0.95577,0.79175,1
2021,28,051,0.94594,1.00000,0.86993,2
2021,28,053,0.75981,0.92727,0.59235,3
2021,28,055,0.75981,0.92727,0.59235,3
2021,28,057,0.85337,0.97056,0.73618,2
2021,28,059,0.78393,0.97958,0.58829,3
2021,28,061,0.85428,0.98054,0.72803,2
2021,28,063,0.87016,0.98848,0.75184,2
2021,28,065,0.98877,1.00000,0.94829,3
2021,28,067,0.98877,1.00000,0.94829,3
2021,28,069,0.85428,0.98054,0.72803,2
2021,28,071,0.85337,0.97056,0.73618,2
2021,28,073,0.97545,1.00000,0.92008,2
2021,28,075,0.93945,1.00000,0.81876,3
2021,28,077,0.87016,0.98848,0.75184,2
2021,28,079,0.85428,0.98054,0.72803,2
2021,28,081,0.80062,0.96047,0.64078,3
2021,28,083,0.94594,1.00000,0.86993,2
2021,28,085,0.87016,0.98848,0.75184,2
2021,28,087,0.93056,1.00000,0.85078,2
2021,28,089,0.99007,1.00000,0.95337,3
2021,28,091,0.97545,1.00000,0.92008,2
2021,28,093,0.76204,0.92897,0.59512,3
2021,28,095,0.85337,0.97056,0.73618,2
2021,28,097,0.94594,1.00000,0.86993,2
2021,28,099,0.85428,0.98054,0.72803,2
2021,28,101,0.93945,1.00000,0.81876,3
2021,28,103,0.93056,1.00000,0.85078,2
2021,28,105,0.93056,1.00000,0.85078,2
2021,28,107,0.80796,0.94892,0.66701,2
2021,28,109,1.00000,1.00000,1.00000,3
2021,28,111,0.97545,1.00000,0.92008,2
2021,28,113,0.87016,0.98848,0.75184,2
2021,28,115,0.80062,0.96047,0.64078,3
2021,28,117,0.76204,0.92897,0.59512,3
2021,28,119,0.80796,0.94892,0.66701,2
2021,28,121,0.97549,1.00000,0.92353,1
2021,28,123,0.85428,0.98054,0.72803,2
2021,28,125,0.75981,0.92727,0.59235,3
2021,28,127,0.97549,1.00000,0.92353,2
2021,28,129,0.85428,0.98054,0.72803,2
2021,28,131,1.00000,1.00000,1.00000,3
2021,28,133,0.75981,0.92727,0.59235,3
2021,28,135,0.80796,0.94892,0.66701,2
2021,28,137,0.80796,0.94892,0.66701,2
2021,28,139,0.76204,0.92897,0.59512,3
2021,28,141,0.76204,0.92897,0.59512,3
2021,28,143,0.80796,0.94892,0.66701,2
2021,28,145,0.80062,0.96047,0.64078,3
2021,28,147,0.87016,0.98848,0.75184,2
2021,28,149,0.97829,1.00000,0.92000,3
2021,28,151,0.75981,0.92727,0.59235,3
2021,28,153,0.98877,1.00000,0.94829,3
2021,28,155,0.93056,1.00000,0.85078,2
2021,28,157,0.87016,0.98848,0.75184,2
2021,28,159,0.93056,1.00000,0.85078,2
2021,28,161,0.94594,1.00000,0.86993,2
2021,28,163,1.00000,1.00000,1.00000,3
2021,29,001,0.77513,0.92709,0.62318,3
2021,29,003,0.85860,0.96658,0.75062,2
2021,29,005,0.93711,1.00000,0.85300,2
2021,29,007,0.83039,0.95298,0.70780,2
2021,29,009,0.94748,1.00000,0.86003,3
2021,29,011,0.88770,1.00000,0.77472,2
2021,29,013,1.00000,1.00000,1.00000,3
2021,29,015,0.95514,1.00000,0.86207,3
2021,29,017,0.69263,0.91872,0.46654,3
2021,29,019,0.97747,1.00000,0.93459,1
2021,29,021,0.85860,0.96658,0.75062,2
2021,29,023,0.80932,0.96649,0.65215,3
2021,29,025,0.94822,1.00000,0.86615,3
2021,29,027,0.85076,0.95604,0.74547,2
2021,29,029,0.81002,0.97780,0.64224,3
2021,29,031,0.69263,0.91872,0.46654,3
2021,29,033,0.84804,0.97242,0.72366,2
2021,29,035,0.80932,0.96649,0.65215,3
2021,29,037,1.00000,1.00000,1.00000,3
2021,29,039,0.88770,1.00000,0.77472,2
2021,29,041,0.84804,0.97242,0.72366,2
2021,29,043,0.97431,1.00000,0.91350,3
2021,29,045,0.77513,0.92708,0.62318,3
2021,29,047,0.88203,0.96365,0.80041,1
2021,29,049,0.94822,1.00000,0.86615,3
2021,29,051,0.85076,0.95604,0.74547,2
2021,29,053,0.84804,0.97242,0.72366,2
2021,29,055,0.80517,0.95457,0.65577,3
2021,29,057,0.88770,1.00000,0.77472,2
2021,29,059,0.95514,1.00000,0.86207,3
2021,29,061,0.93711,1.00000,0.85300,2
2021,29,063,0.85860,0.96658,0.75062,2
2021,29,065,0.80517,0.95457,0.65577,3
2021,29,067,0.82369,0.95179,0.69560,2
2021,29,069,0.96116,1.00000,0.88690,3
2021,29,071,0.72786,0.96980,0.48593,3
2021,29,073,0.80517,0.95457,0.65577,3
2021,29,075,0.93711,1.00000,0.85300,2
2021,29,077,0.94264,0.99961,0.88567,1
2021,29,079,0.93711,1.00000,0.85300,2
2021,29,081,0.93711,1.00000,0.85300,2
2021,29,083,0.88770,1.00000,0.77472,2
2021,29,085,0.95514,1.00000,0.86207,3
2021,29,087,0.93711,1.00000,0.85300,2
2021,29,089,0.84804,0.97242,0.72366,2
2021,29,091,0.82369,0.95179,0.69560,2
2021,29,093,0.80932,0.96649,0.65215,3
2021,29,095,0.87694,0.94231,0.81157,1
2021,29,097,0.93545,1.00000,0.86284,2
2021,29,099,1.00000,1.00000,1.00000,3
2021,29,101,0.94822,1.00000,0.86615,3
2021,29,103,0.77513,0.92708,0.62318,3
2021,29,105,0.95514,1.00000,0.86207,3
2021,29,107,0.94822,1.00000,0.86615,3
2021,29,109,0.88770,1.00000,0.77472,2
2021,29,111,0.77513,0.92708,0.62318,3
2021,29,113,0.83039,0.95298,0.70780,2
2021,29,115,0.93711,1.00000,0.85300,2
2021,29,117,0.93711,1.00000,0.85300,2
2021,29,119,0.94748,1.00000,0.86003,3
2021,29,121,0.77513,0.92708,0.62318,3
2021,29,123,0.80932,0.96649,0.65215,3
2021,29,125,0.80517,0.95457,0.65577,3
2021,29,127,0.77513,0.92708,0.62318,3
2021,29,129,0.93711,1.00000,0.85300,2
2021,29,131,0.81002,0.97780,0.64224,3
2021,29,133,0.96116,1.00000,0.88690,3
2021,29,135,0.85076,0.95604,0.74547,2
2021,29,137,0.77513,0.92709,0.62318,3
2021,29,139,0.83039,0.95298,0.70780,2
2021,29,141,0.81002,0.97780,0.64224,3
2021,29,143,0.96116,1.00000,0.88690,3
2021,29,145,0.93545,1.00000,0.86284,2
2021,29,147,0.93711,1.00000,0.85300,2
2021,29,149,0.82369,0.95179,0.69560,2
2021,29,151,0.85076,0.95604,0.74547,2
2021,29,153,0.82369,0.95179,0.69560,2
2021,29,155,0.96116,1.00000,0.88690,3
2021,29,157,0.95418,1.00000,0.85479,3
2021,29,159,0.84804,0.97242,0.72366,2
2021,29,161,0.80517,0.95457,0.65577,3
2021,29,163,0.83039,0.95298,0.70780,2
2021,29,165,0.87943,0.99795,0.76092,3
2021,29,167,0.95514,1.00000,0.86207,3
2021,29,169,0.81002,0.97780,0.64224,3
2021,29,171,0.93711,1.00000,0.85300,2
2021,29,173,0.77513,0.92708,0.62318,3
2021,29,175,0.84804,0.97242,0.72366,2
2021,29,177,0.94822,1.00000,0.86615,3
2021,29,179,0.80932,0.96649,0.65215,3
2021,29,181,0.80932,0.96649,0.65215,3
2021,29,183,0.98270,1.00000,0.95025,1
2021,29,185,0.88770,1.00000,0.77472,2
2021,29,186,0.95418,1.00000,0.85479,3
2021,29,187,0.95418,1.00000,0.85479,3
2021,29,189,0.93855,0.98244,0.89466,1
2021,29,195,0.84804,0.97242,0.72366,2
2021,29,197,0.77513,0.92709,0.62318,3
2021,29,199,0.77513,0.92708,0.62318,3
2021,29,201,0.69263,0.91872,0.46654,3
2021,29,203,0.82369,0.95179,0.69560,2
2021,29,205,0.77513,0.92709,0.62318,3
2021,29,207,0.96116,1.00000,0.88690,3
2021,29,209,0.94748,1.00000,0.86003,3
2021,29,211,0.93711,1.00000,0.85300,2
2021,29,213,0.94748,1.00000,0.86003,3
2021,29,215,0.82369,0.95179,0.69560,2
2021,29,217,0.88770,1.00000,0.77472,2
2021,29,219,0.83039,0.95298,0.70780,2
2021,29,221,0.95418,1.00000,0.85479,3
2021,29,223,0.80932,0.96649,0.65215,3
2021,29,225,0.97431,1.00000,0.91350,3
2021,29,227,0.93711,1.00000,0.85300,2
2021,29,229,0.82369,0.95179,0.69560,2
2021,29,510,0.81505,0.93849,0.69160,1
2021,30,001,0.73870,0.95398,0.52342,3
2021,30,003,0.90071,1.00000,0.78994,3
2021,30,005,0.90856,1.00000,0.78225,3
2021,30,007,0.73870,0.95398,0.52342,3
2021,30,009,0.98484,1.00000,0.93380,3
2021,30,011,0.90071,1.00000,0.78994,3
2021,30,013,0.90856,1.00000,0.78225,3
2021,30,015,0.90856,1.00000,0.78225,3
2021,30,017,0.90071,1.00000,0.78994,3
2021,30,019,0.90071,1.00000,0.78994,3
2021,30,021,0.90071,1.00000,0.78994,3
2021,30,023,0.73870,0.95398,0.52342,3
2021,30,025,0.90071,1.00000,0.78994,3
2021,30,027,0.90856,1.00000,0.78225,3
2021,30,029,0.91453,1.00000,0.76809,3
2021,30,031,0.98484,1.00000,0.93380,3
2021,30,033,0.90071,1.00000,0.78994,3
2021,30,035,0.91453,1.00000,0.76809,3
2021,30,037,0.90071,1.00000,0.78994,3
2021,30,039,0.73870,0.95398,0.52342,3
2021,30,041,0.90856,1.00000,0.78225,3
2021,30,043,0.73870,0.95398,0.52342,3
2021,30,045,0.90856,1.00000,0.78225,3
2021,30,047,0.88191,0.99739,0.76643,2
2021,30,049,0.73870,0.95398,0.52342,3
2021,30,051,0.90856,1.00000,0.78225,3
2021,30,053,0.91453,1.00000,0.76809,3
2021,30,055,0.90071,1.00000,0.78994,3
2021,30,057,0.73870,0.95398,0.52342,3
2021,30,059,0.90856,1.00000,0.78225,3
2021,30,061,0.88191,0.99739,0.76643,2
2021,30,063,0.88191,0.99739,0.76643,2
2021,30,065,0.90071,1.00000,0.78994,3
2021,30,067,0.98484,1.00000,0.93380,3
2021,30,069,0.90856,1.00000,0.78225,3
2021,30,071,0.90071,1.00000,0.78994,3
2021,30,073,0.90856,1.00000,0.78225,3
2021,30,075,0.90071,1.00000,0.78994,3
2021,30,077,0.73870,0.95398,0.52342,3
2021,30,079,0.90071,1.00000,0.78994,3
2021,30,081,0.88191,0.99739,0.76643,2
2021,30,083,0.90071,1.00000,0.78994,3
2021,30,085,0.90071,1.00000,0.78994,3
2021,30,087,0.90071,1.00000,0.78994,3
2021,30,089,0.88191,0.99739,0.76643,2
2021,30,091,0.90071,1.00000,0.78994,3
2021,30,093,0.73870,0.95398,0.52342,3
2021,30,095,0.98484,1.00000,0.93380,3
2021,30,097,0.98484,1.00000,0.93380,3
2021,30,099,0.90856,1.00000,0.78225,3
2021,30,101,0.90856,1.00000,0.78225,3
2021,30,103,0.90071,1.00000,0.78994,3
2021,30,105,0.90071,1.00000,0.78994,3
2021,30,107,0.90856,1.00000,0.78225,3
2021,30,109,0.90071,1.00000,0.78994,3
2021,30,111,0.90709,0.99820,0.81598,1
2021,31,001,0.95639,1.00000,0.88671,2
2021,31,003,0.97399,1.00000,0.91969,2
2021,31,005,0.84127,0.99397,0.68858,3
2021,31,007,0.98934,1.00000,0.93902,3
2021,31,009,0.93270,1.00000,0.82004,3
2021,31,011,0.97399,1.00000,0.91969,2
2021,31,013,0.98934,1.00000,0.93902,3
2021,31,015,0.98934,1.00000,0.93902,3
2021,31,017,0.98934,1.00000,0.93902,3
2021,31,019,0.95639,1.00000,0.88671,2
2021,31,021,0.97399,1.00000,0.91969,2
2021,31,023,1.00000,1.00000,1.00000,3
2021,31,025,0.98904,1.00000,0.93803,3
2021,31,027,0.97399,1.00000,0.91969,2
2021,31,029,0.84127,0.99397,0.68858,3
2021,31,031,0.98934,1.00000,0.93902,3
2021,31,033,0.98934,1.00000,0.93902,3
2021,31,035,0.95639,1.00000,0.88671,2
2021,31,037,0.97399,1.00000,0.91969,2
2021,31,039,0.97399,1.00000,0.91969,2
2021,31,041,0.93270,1.00000,0.82004,3
2021,31,043,0.97399,1.00000,0.91969,2
2021,31,045,0.98934,1.00000,0.93902,3
2021,31,047,0.84127,0.99397,0.68858,3
2021,31,049,0.98934,1.00000,0.93902,3
2021,31,051,0.97399,1.00000,0.91969,2
2021,31,053,0.98904,1.00000,0.93803,3
2021,31,055,0.94362,0.99690,0.89034,1
2021,31,057,0.84127,0.99397,0.68858,3
2021,31,059,1.00000,1.00000,1.00000,3
2021,31,061,0.95639,1.00000,0.88671,2
2021,31,063,0.84127,0.99397,0.68858,3
2021,31,065,0.84127,0.99397,0.68858,3
2021,31,067,1.00000,1.00000,1.00000,3
2021,31,069,0.98934,1.00000,0.93902,3
2021,31,071,0.93270,1.00000,0.82004,3
2021,31,073,0.84127,0.99397,0.68858,3
2021,31,075,0.84127,0.99397,0.68858,3
2021,31,077,0.93270,1.00000,0.82004,3
2021,31,079,0.93270,1.00000,0.82004,3
2021,31,081,0.93270,1.00000,0.82004,3
2021,31,083,0.95639,1.00000,0.88671,2
2021,31,085,0.84127,0.99397,0.68858,3
2021,31,087,0.84127,0.99397,0.68858,3
2021,31,089,0.98934,1.00000,0.93902,3
2021,31,091,0.84127,0.99397,0.68858,3
2021,31,093,0.93270,1.00000,0.82004,3
2021,31,095,1.00000,1.00000,1.00000,3
2021,31,097,1.00000,1.00000,1.00000,3
2021,31,099,0.95639,1.00000,0.88671,2
2021,31,101,0.84127,0.99397,0.68858,3
2021,31,103,0.98934,1.00000,0.93902,3
2021,31,105,0.98934,1.00000,0.93902,3
2021,31,107,0.97399,1.00000,0.91969,2
2021,31,109,0.87373,0.97301,0.77445,1
2021,31,111,0.84127,0.99397,0.68858,3
2021,31,113,0.84127,0.99397,0.68858,3
2021,31,115,0.93270,1.00000,0.82004,3
2021,31,117,0.84127,0.99397,0.68858,3
2021,31,119,0.97399,1.00000,0.91969,2
2021,31,121,0.93270,1.00000,0.82004,3
2021,31,123,0.98934,1.00000,0.93902,3
2021,31,125,0.97399,1.00000,0.91969,2
2021,31,127,1.00000,1.00000,1.00000,3
2021,31,129,0.95639,1.00000,0.88671,2
2021,31,131,1.00000,1.00000,1.00000,3
2021,31,133,1.00000,1.00000,1.00000,3
2021,31,135,0.84127,0.99397,0.68858,3
2021,31,137,0.95639,1.00000,0.88671,2
2021,31,139,0.97399,1.00000,0.91969,2
2021,31,141,0.97399,1.00000,0.91969,2
2021,31,143,1.00000,1.00000,1.00000,3
2021,31,145,0.84127,0.99397,0.68858,3
2021,31,147,1.00000,1.00000,1.00000,3
2021,31,149,0.98934,1.00000,0.93902,3
2021,31,151,1.00000,1.00000,1.00000,3
2021,31,153,0.92924,1.00000,0.82445,3
2021,31,155,0.98904,1.00000,0.93803,3
2021,31,157,0.98934,1.00000,0.93902,3
2021,31,159,1.00000,1.00000,1.00000,3
2021,31,161,0.98934,1.00000,0.93902,3
2021,31,163,0.93270,1.00000,0.82004,3
2021,31,165,0.98934,1.00000,0.93902,3
2021,31,167,0.97399,1.00000,0.91969,2
2021,31,169,1.00000,1.00000,1.00000,3
2021,31,171,0.84127,0.99397,0.68858,3
2021,31,173,0.97399,1.00000,0.91969,2
