year,state,county,subgroup_type,subgroup,share_affordable_30ami_quality,share_affordable_50ami_quality,share_affordable_80ami_quality,share_available_30ami,share_available_50ami,share_available_80ami,share_affordable_30ami,share_affordable_50ami,share_affordable_80ami,share_available_30ami_quality,share_available_50ami_quality,share_available_80ami_quality
2014,27,115,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,27,117,tenure,All,NA,NA,3,NA,NA,1.7679973543111018,NA,NA,2.5656281946611097,NA,NA,3
2022,27,117,tenure,All,NA,NA,3,NA,NA,1.1812426105074534,NA,NA,1.9083261891986167,NA,NA,3
2021,27,117,tenure,All,NA,NA,3,NA,NA,1.4644399173434892,NA,NA,2.315930819931893,NA,NA,3
2019,27,117,tenure,All,NA,NA,3,NA,NA,1.6367875758948771,NA,NA,2.4652576573948135,NA,NA,3
2018,27,117,tenure,All,NA,NA,3,NA,NA,1.3734362245000544,NA,NA,2.1668077465949804,NA,NA,3
2017,27,117,tenure,All,NA,NA,3,NA,NA,1.5428082847931441,NA,NA,2.237591720858175,NA,NA,3
2016,27,117,tenure,All,NA,NA,3,NA,NA,1.6173215300638537,NA,NA,2.4226600442337234,NA,NA,3
2015,27,117,tenure,All,NA,NA,3,NA,NA,2.0004228783486084,NA,NA,2.789067324630967,NA,NA,3
2014,27,117,tenure,All,NA,NA,3,NA,NA,2.3528841822079793,NA,NA,3.2551691534136267,NA,NA,3
2023,27,117,tenure,Owner,NA,NA,3,NA,NA,1.1606653507208793,NA,NA,2.2837361063833366,NA,NA,3
2022,27,117,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,27,117,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,27,117,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,117,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,117,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,27,117,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,27,117,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,27,117,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,27,117,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,27,117,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,27,117,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,27,117,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,117,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,117,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,27,117,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,27,117,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,27,117,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,27,119,tenure,All,3,3,3,0.6469997103643169,1.1133410315416257,1.087983892247104,1.8995652264358966,2.168823902113899,1.7141081886551581,3,3,3
2022,27,119,tenure,All,3,3,3,0.6399098553868509,0.9141157997910729,1.0371370664671486,1.6904941232874078,1.6952589986974298,1.6868378462531606,3,3,3
2021,27,119,tenure,All,3,3,3,0.7084820296444737,1.0562016827366878,1.219512176539449,1.7020867855443114,2.007582842303621,1.8855299829663565,3,3,3
2019,27,119,tenure,All,3,3,3,0.8829972781216159,1.1040027465296325,1.2558592909243853,1.9879300135476246,2.0939022517074113,1.9600384685700742,3,3,3
2018,27,119,tenure,All,3,3,3,0.6777520228268797,1.2442737780271533,1.2444130145458698,1.9989553723564983,2.315047522068224,1.8855737117303173,3,3,3
2017,27,119,tenure,All,NA,3,3,NA,1.2549323191221746,1.3395469523026533,NA,2.3904341261836146,1.9873084362300109,NA,3,3
2016,27,119,tenure,All,NA,3,3,NA,1.4374529646606904,1.2881542278746358,NA,2.555090009264027,1.9418316134270621,NA,3,3
2015,27,119,tenure,All,3,3,3,0.7525738988333398,1.1876118703145402,1.1218403577058111,1.8470034232204142,2.2218324026339316,1.8676741170351232,3,3,3
2014,27,119,tenure,All,3,3,3,0.7587499398262818,1.0493203461973442,1.109480545639892,1.9949846908978282,2.2260667128171283,1.7842114563258589,3,3,3
2023,27,119,tenure,Owner,3,3,3,0.7067856372879706,0.8510044936143374,0.9642317861183828,3.1725062417848378,2.5729752457034736,1.8313682814273022,3,3,3
2022,27,119,tenure,Owner,3,3,3,0.5816207557308406,0.7946331177846896,0.9533706627595427,2.145564871797472,1.929905281716807,1.8315496834854004,3,3,3
2021,27,119,tenure,Owner,NA,3,3,NA,0.8249604181197341,0.9733009115254302,NA,2.298227744852407,2.0273281456618215,NA,3,3
2019,27,119,tenure,Owner,NA,3,3,NA,1.0019086011081437,1.076724797794242,NA,2.6871437014375834,2.1118133902688587,NA,3,3
2018,27,119,tenure,Owner,NA,3,3,NA,0.9927530259070394,1.0416527368137831,NA,2.912854976261649,1.9968349599902095,NA,3,3
2017,27,119,tenure,Owner,NA,NA,3,NA,NA,1.1255075206062968,NA,NA,2.130818002773939,NA,NA,3
2016,27,119,tenure,Owner,NA,NA,3,NA,NA,1.1032032531649487,NA,NA,2.0298994502263144,NA,NA,3
2015,27,119,tenure,Owner,NA,3,3,NA,1.0309473835117937,1.053052825759874,NA,2.6622983922790904,2.078859277372777,NA,3,3
2014,27,119,tenure,Owner,NA,3,3,NA,0.9603568917479318,1.0185873242231938,NA,3.073610491943197,1.9303661319585304,NA,3,3
2023,27,119,tenure,Renter,NA,NA,3,NA,NA,1.3404547807229958,NA,NA,1.4748818778386348,NA,NA,3
2022,27,119,tenure,Renter,NA,NA,3,NA,NA,1.2055999340618582,NA,NA,1.3958074331517742,NA,NA,3
2021,27,119,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,27,119,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,119,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,119,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,27,119,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,27,119,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,27,119,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,27,121,tenure,All,NA,NA,3,NA,NA,1.3762321941179656,NA,NA,2.167061132812758,NA,NA,3
2022,27,121,tenure,All,NA,NA,3,NA,NA,1.1534357737841923,NA,NA,1.8535859358011053,NA,NA,3
2021,27,121,tenure,All,NA,NA,3,NA,NA,1.7258911578780862,NA,NA,2.3886431404436173,NA,NA,3
2019,27,121,tenure,All,NA,NA,3,NA,NA,1.9529647527016758,NA,NA,2.8161154842430163,NA,NA,3
2018,27,121,tenure,All,NA,NA,3,NA,NA,1.6975533030795258,NA,NA,2.378014108846034,NA,NA,3
2017,27,121,tenure,All,NA,NA,3,NA,NA,1.2395110000720806,NA,NA,1.9277064686335503,NA,NA,3
2016,27,121,tenure,All,NA,NA,3,NA,NA,1.352322208688447,NA,NA,2.014946095804187,NA,NA,3
2015,27,121,tenure,All,NA,NA,3,NA,NA,1.621229309670829,NA,NA,2.4347915652006153,NA,NA,3
2014,27,121,tenure,All,NA,NA,3,NA,NA,1.8477219533229918,NA,NA,2.5176151550136963,NA,NA,3
2023,27,121,tenure,Owner,NA,NA,3,NA,NA,1.0704487575126032,NA,NA,2.0689348904906826,NA,NA,3
2022,27,121,tenure,Owner,NA,NA,3,NA,NA,1.0286148167933256,NA,NA,1.9732323722051663,NA,NA,3
2021,27,121,tenure,Owner,NA,NA,3,NA,NA,1.5186260495269541,NA,NA,2.3984900802989375,NA,NA,3
2019,27,121,tenure,Owner,NA,NA,3,NA,NA,1.2471424081817308,NA,NA,2.416321284538851,NA,NA,3
2018,27,121,tenure,Owner,NA,NA,3,NA,NA,1.5199607330710414,NA,NA,2.4633181482827613,NA,NA,3
2017,27,121,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,27,121,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,27,121,tenure,Owner,NA,NA,3,NA,NA,1.4903788833151759,NA,NA,2.6640612728896196,NA,NA,3
2014,27,121,tenure,Owner,NA,NA,3,NA,NA,1.2927052297835198,NA,NA,2.3187029737809413,NA,NA,3
2023,27,121,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,27,121,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,27,121,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,27,121,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,121,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,121,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,27,121,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,27,121,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,27,121,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,27,123,tenure,All,1,1,1,0.4030820917323985,0.7801404651388855,0.9832223350726076,1.1899162527996885,1.4734136917057523,1.5110985338925889,1,1,1
2022,27,123,tenure,All,1,1,1,0.3382374795660574,0.7455932678821879,0.9651973924698428,0.9158440014436448,1.3852791023842916,1.4372867673936882,1,1,1
2021,27,123,tenure,All,1,1,1,0.43934977844126916,0.7864948308330878,0.9898697166444511,1.1331248074690172,1.4662114554375536,1.5732897622221267,1,1,1
2019,27,123,tenure,All,1,1,1,0.44912809252687214,0.862793750820533,1.0073023901969864,1.1817090918375164,1.556702113693055,1.5905674491504291,1,1,1
2018,27,123,tenure,All,1,1,1,0.3891490851790248,0.7949819660623079,0.9771650478865613,0.9380416703142782,1.405884631212026,1.5017005651629496,1,1,1
2017,27,123,tenure,All,1,1,1,0.3781156205141589,0.800733464648559,0.9638711461835657,0.9615685762756101,1.530077234086668,1.5298063043985584,1,1,1
2016,27,123,tenure,All,1,1,1,0.37750655978430947,0.7630767643151065,0.9560179732146752,1.0418141113598614,1.4297821291745676,1.4623216856432404,1,1,1
2015,27,123,tenure,All,1,1,1,0.42205889534599794,0.8615171818689407,0.998352804034363,1.0977926454070421,1.5259377696563625,1.4736406409704097,1,1,1
2014,27,123,tenure,All,1,1,1,0.39714961387941317,0.7796699524299936,0.9601397696389284,0.8626289684615868,1.4049825903584916,1.4451835554980372,1,1,1
2023,27,123,tenure,Owner,1,1,1,0.4919657606247184,0.718179620452073,0.9588861774164875,2.695074335485809,2.0122386075184333,1.761947088578955,1,1,1
2022,27,123,tenure,Owner,1,1,1,0.42111118382304824,0.6959211063780125,0.930365059573289,2.0943655519926705,1.902695921106378,1.8629294818509283,1,1,1
2021,27,123,tenure,Owner,1,1,1,0.47348540956895274,0.6726828092170978,0.9091724689407681,2.3667604799288995,2.020149485068715,1.9808866264895755,1,1,1
2019,27,123,tenure,Owner,1,1,1,0.6168753999451504,0.8226269619605838,0.9800683492178047,3.039857390986379,2.3078950474017543,2.0894483241705757,1,1,1
2018,27,123,tenure,Owner,1,1,1,0.46276432730615996,0.6725740848343986,0.8994452149791956,2.0681887833282255,1.9871077861708308,1.8533083136167088,1,1,1
2017,27,123,tenure,Owner,1,1,1,0.4509886707480121,0.7930959930815797,0.9367590557005199,2.1280698050805715,2.157862496396656,1.9236095416161574,1,1,1
2016,27,123,tenure,Owner,1,1,1,0.5461387154707945,0.7362825916669775,0.923816536924048,2.713418284443684,2.0555037487410943,1.8791710498632443,1,1,1
2015,27,123,tenure,Owner,1,1,1,0.5227574920732331,0.7883715578737439,0.9582046692760066,2.984862432238928,2.186891155940784,1.809019924080011,1,1,1
2014,27,123,tenure,Owner,1,1,1,0.4665641299986626,0.6402902203903669,0.8969100899896472,1.776648388391066,1.7793030623020063,1.6837819542884447,1,1,1
2023,27,123,tenure,Renter,1,1,1,0.3604366308811874,0.8218103483315042,1.0056628516928947,0.4677570430146264,1.1110433686948746,1.2797895803528851,1,1,1
2022,27,123,tenure,Renter,1,1,1,0.2984413298975552,0.7766312373520993,0.9925375163114397,0.3499151530387782,1.061967876611183,1.1031970421922574,1,1,1
2021,27,123,tenure,Renter,1,1,1,0.4232900101048817,0.8538938522416677,1.0535131975635268,0.5527370291647793,1.1381715824256518,1.25183043130499,1,1,1
2019,27,123,tenure,Renter,1,1,1,0.38412214822162394,0.8829139490433309,1.0269863917399242,0.4616338387416749,1.1804173481250861,1.2299903346067105,1,1,1
2018,27,123,tenure,Renter,1,1,1,0.3597120098039216,0.856170351813528,1.0322547999074716,0.4861213235294118,1.1153469121010784,1.252472241498959,1,1,1
2017,27,123,tenure,Renter,1,1,1,0.34551578682280354,0.805022664723976,0.9835586190433563,0.4397330563163031,1.1775133559980573,1.2438456718288426,1,1,1
2016,27,123,tenure,Renter,1,1,1,0.31144465290806755,0.7772409985408368,0.9788328240292167,0.3869606003752345,1.099006191584178,1.1669821867779682,1,1,1
2015,27,123,tenure,Renter,1,1,1,0.3904801616576322,0.8976863265693154,1.0285756588688184,0.5060140488180389,1.1991086667930968,1.221172638436482,1,1,1
2014,27,123,tenure,Renter,1,1,1,0.36553047610344513,0.8580458559197043,1.0084961249752578,0.44628225044929787,1.1944949910931484,1.262709928894438,1,1,1
2023,27,125,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,27,125,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,27,125,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,27,125,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,125,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,125,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,27,125,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,27,125,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,27,125,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,27,125,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,27,125,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,27,125,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,27,125,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,125,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,125,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,27,125,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,27,125,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,27,125,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,27,125,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,27,125,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,27,125,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,27,125,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,125,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,125,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,27,125,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,27,125,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,27,125,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,27,127,tenure,All,NA,3,3,NA,1.259952764322179,1.4244960700207634,NA,2.2280826500708257,2.222126910370772,NA,3,3
2022,27,127,tenure,All,NA,3,3,NA,0.8897328490245474,1.0760849809195698,NA,2.1651174644091626,1.8031685596107332,NA,3,3
2021,27,127,tenure,All,NA,3,3,NA,0.9238450522314997,1.0852982507675701,NA,2.2274526728233117,1.9037414832911201,NA,3,3
2019,27,127,tenure,All,NA,3,3,NA,1.2512215077915727,1.269216378367406,NA,2.480533420492391,2.1286354490784754,NA,3,3
2018,27,127,tenure,All,NA,3,3,NA,1.630890389791104,1.4215568544275115,NA,2.6221869083985467,2.162565074126281,NA,3,3
2017,27,127,tenure,All,NA,3,3,NA,1.442992991862732,1.5208471054164365,NA,2.695777696767138,2.4182910609999273,NA,3,3
2016,27,127,tenure,All,NA,NA,3,NA,NA,1.4497886682666357,NA,NA,2.2628971697220206,NA,NA,3
2015,27,127,tenure,All,NA,3,3,NA,1.5047093279097554,1.617056143003777,NA,2.7798713886398816,2.383277285166596,NA,3,3
2014,27,127,tenure,All,NA,3,3,NA,1.7932432407294685,1.7098065120195491,NA,2.9135499989975626,2.478974910134382,NA,3,3
2023,27,127,tenure,Owner,NA,3,3,NA,0.8883126632929644,1.0689095599046006,NA,2.3338072396005574,2.191980315567058,NA,3,3
2022,27,127,tenure,Owner,NA,NA,3,NA,NA,1.1061234365591517,NA,NA,2.1326577325880325,NA,NA,3
2021,27,127,tenure,Owner,NA,NA,3,NA,NA,0.9436040958359158,NA,NA,2.0616386203665034,NA,NA,3
2019,27,127,tenure,Owner,NA,NA,3,NA,NA,1.2659062953436047,NA,NA,2.567742059972354,NA,NA,3
2018,27,127,tenure,Owner,NA,NA,3,NA,NA,1.1752232904414293,NA,NA,2.2536043981863214,NA,NA,3
2017,27,127,tenure,Owner,NA,NA,3,NA,NA,1.4272725318508095,NA,NA,2.815994950810221,NA,NA,3
2016,27,127,tenure,Owner,NA,NA,3,NA,NA,1.3361348774266009,NA,NA,2.6326445351697387,NA,NA,3
2015,27,127,tenure,Owner,NA,NA,3,NA,NA,1.0281497246771378,NA,NA,2.139137691744902,NA,NA,3
2014,27,127,tenure,Owner,NA,NA,3,NA,NA,1.1880693361048398,NA,NA,2.2876206075025465,NA,NA,3
2023,27,127,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,27,127,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,27,127,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,27,127,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,127,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,127,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,27,127,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,27,127,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,27,127,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,27,129,tenure,All,NA,NA,3,NA,NA,1.40069275578311,NA,NA,2.0807246583353143,NA,NA,3
2022,27,129,tenure,All,NA,NA,3,NA,NA,1.3404298970473105,NA,NA,2.2284905467444855,NA,NA,3
2021,27,129,tenure,All,NA,NA,3,NA,NA,1.0853621598439072,NA,NA,1.8861892033640615,NA,NA,3
2019,27,129,tenure,All,NA,NA,3,NA,NA,1.4790053689244842,NA,NA,2.2462496347875347,NA,NA,3
2018,27,129,tenure,All,NA,NA,3,NA,NA,1.3512814642371893,NA,NA,2.176287815325342,NA,NA,3
2017,27,129,tenure,All,NA,NA,3,NA,NA,1.2777944016033216,NA,NA,2.1474307261137584,NA,NA,3
2016,27,129,tenure,All,NA,NA,3,NA,NA,1.2248233389654242,NA,NA,2.1162741615065515,NA,NA,3
2015,27,129,tenure,All,NA,NA,3,NA,NA,1.3952201158822908,NA,NA,2.2845169765395332,NA,NA,3
2014,27,129,tenure,All,NA,NA,3,NA,NA,1.3908912328079737,NA,NA,2.426546498469749,NA,NA,3
2023,27,129,tenure,Owner,NA,NA,3,NA,NA,1.3395872527299113,NA,NA,2.264448600852778,NA,NA,3
2022,27,129,tenure,Owner,NA,NA,3,NA,NA,1.0407030040223868,NA,NA,2.2579510660378905,NA,NA,3
2021,27,129,tenure,Owner,NA,NA,3,NA,NA,0.90511312784017806,NA,NA,2.011620449397733,NA,NA,3
2019,27,129,tenure,Owner,NA,NA,3,NA,NA,1.2992938491997463,NA,NA,2.252229317419057,NA,NA,3
2018,27,129,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,129,tenure,Owner,NA,NA,3,NA,NA,1.0903100460487398,NA,NA,2.3317664267264613,NA,NA,3
2016,27,129,tenure,Owner,NA,NA,3,NA,NA,0.9963030947742256,NA,NA,2.224685267716842,NA,NA,3
2015,27,129,tenure,Owner,NA,NA,3,NA,NA,1.3659489916579226,NA,NA,2.481254835459124,NA,NA,3
2014,27,129,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,27,129,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,27,129,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,27,129,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,27,129,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,129,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,129,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,27,129,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,27,129,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,27,129,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,27,131,tenure,All,2,2,2,0.7350255893599835,0.815881613799776,1.0176789491459144,1.7264561771208464,1.697905368939109,1.7410085497431524,2,2,2
2022,27,131,tenure,All,2,2,2,0.4950668494712799,0.6582379263437919,0.9143307016282586,1.4225673849178424,1.5137367163411029,1.518777586064163,2,2,2
2021,27,131,tenure,All,2,2,2,0.5746860868659719,0.8064184755742623,0.9054858567764326,1.7252556757713706,1.8737922331621484,1.6052821153428336,2,2,2
2019,27,131,tenure,All,2,2,2,0.8506089117502099,0.9156723056437631,0.9802519912918619,2.0841572988469843,2.1129607928270495,1.7222818008195393,2,2,2
2018,27,131,tenure,All,2,2,2,0.41730359612929085,0.7188012465741351,0.9377905677959922,1.8445061132917622,1.761627799036662,1.5554410921273223,2,2,2
2017,27,131,tenure,All,2,2,2,0.41349113740219956,0.7162538831971691,0.8817257886151418,1.3277068236767091,1.5923737888893215,1.6147313896144568,2,2,2
2016,27,131,tenure,All,2,2,2,0.5466117545594306,0.8199967298063288,0.8542426722985267,1.778649183544615,2.0107073934353434,1.6141982354501245,2,2,2
2015,27,131,tenure,All,2,2,2,0.7355744795834254,0.9129093783300681,1.0057374478238768,1.8840438140312366,1.7784654843493897,1.6351482920457685,2,2,2
2014,27,131,tenure,All,2,2,2,0.5825400259627866,0.8909197292066445,0.9806034149633871,1.616508005192557,1.9696333586094013,1.6087870542258866,2,2,2
2023,27,131,tenure,Owner,2,2,2,0.6866300366300366,0.7972240707291568,0.9600723575259235,2.346703296703297,2.1136990208194693,1.8763736072518606,2,2,2
2022,27,131,tenure,Owner,NA,2,2,NA,0.6889496606907728,0.9160937584582904,NA,2.1264053479185656,1.8177881232068425,NA,2,2
2021,27,131,tenure,Owner,NA,2,2,NA,0.7837457679570323,0.8715187319945177,NA,2.2770044279860717,1.7314393055155861,NA,2,2
2019,27,131,tenure,Owner,NA,2,2,NA,0.6814793158894898,0.9017822797794589,NA,2.6287092530331826,1.9235158353635082,NA,2,2
2018,27,131,tenure,Owner,NA,2,2,NA,0.6805640711220111,0.9105492589363557,NA,2.293807480073575,1.7013658820110433,NA,2,2
2017,27,131,tenure,Owner,NA,2,2,NA,0.7613339480559397,0.8602455146364495,NA,2.539265406485323,1.968501281532443,NA,2,2
2016,27,131,tenure,Owner,NA,2,2,NA,0.8158035840470503,0.8186270188042237,NA,3.2846734032911624,2.0068834410732954,NA,2,2
2015,27,131,tenure,Owner,NA,2,2,NA,0.8592907986140649,0.9948512059015587,NA,2.2513607554899635,1.92314899673287,NA,2,2
2014,27,131,tenure,Owner,NA,2,2,NA,0.6963324360699865,0.9333330194268787,NA,2.752523553162853,1.795464304523374,NA,2,2
2023,27,131,tenure,Renter,NA,NA,2,NA,NA,1.140657495543658,NA,NA,1.452031237645226,NA,NA,2
2022,27,131,tenure,Renter,NA,NA,2,NA,NA,0.9112786025915068,NA,NA,1.0011483430094619,NA,NA,2
2021,27,131,tenure,Renter,NA,NA,2,NA,NA,0.9920738902232565,NA,NA,1.2836857755769246,NA,NA,2
2019,27,131,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,131,tenure,Renter,NA,NA,2,NA,NA,0.9945597924725963,NA,NA,1.2513427382090303,NA,NA,2
2017,27,131,tenure,Renter,NA,NA,2,NA,NA,0.913601130623759,NA,NA,1.0897596733121786,NA,NA,2
2016,27,131,tenure,Renter,NA,NA,2,NA,NA,0.8972859557090705,NA,NA,1.13961869138898,NA,NA,2
2015,27,131,tenure,Renter,NA,NA,2,NA,NA,1.0229597024690633,NA,NA,1.1795253590347199,NA,NA,2
2014,27,131,tenure,Renter,NA,NA,2,NA,NA,1.062267134638579,NA,NA,1.2862858679124416,NA,NA,2
2023,27,133,tenure,All,NA,NA,3,NA,NA,1.7423523140336297,NA,NA,2.5399831543836378,NA,NA,3
2022,27,133,tenure,All,NA,NA,3,NA,NA,1.1733917762614148,NA,NA,1.900475354952578,NA,NA,3
2021,27,133,tenure,All,NA,NA,3,NA,NA,1.4600523529904712,NA,NA,2.3115432555788744,NA,NA,3
2019,27,133,tenure,All,NA,NA,3,NA,NA,1.6308163402710438,NA,NA,2.459286421770981,NA,NA,3
2018,27,133,tenure,All,NA,NA,3,NA,NA,1.36948474077559,NA,NA,2.1628562628705166,NA,NA,3
2017,27,133,tenure,All,NA,NA,3,NA,NA,1.5376345489297534,NA,NA,2.2324179849947843,NA,NA,3
2016,27,133,tenure,All,NA,NA,3,NA,NA,1.611247536308408,NA,NA,2.4165860504782772,NA,NA,3
2015,27,133,tenure,All,NA,NA,3,NA,NA,1.9912400995657071,NA,NA,2.779884545848066,NA,NA,3
2014,27,133,tenure,All,NA,NA,3,NA,NA,2.3401292312175994,NA,NA,3.2424142024232467,NA,NA,3
