year,state,place,subgroup_type,subgroup,rate_juv_arrest,rate_juv_arrest_quality
2022,26,34000,age,Age 15 to 17,3252.367229312474,1
2022,26,34000,all,All,2041.3885929000057,1
2022,26,34000,gender,Female,1091.4647456887142,1
2022,26,34000,gender,Male,3045.333948552313,1
2022,26,34000,race-ethnicity,Black,6383.467278989667,1
2022,26,34000,race-ethnicity,Hispanic,0,1
2022,26,34000,race-ethnicity,Other Races and Ethnicities,36.5764447695684,1
2022,26,34000,race-ethnicity,"White, Non-Hispanic",936.5634365634365,1
2022,26,46000,age,Age 10 to 14,185.4140914709518,1
2022,26,46000,age,Age 15 to 17,1278.038601982264,1
2022,26,46000,all,All,591.8882204541044,1
2022,26,46000,gender,Female,255.90551181102362,1
2022,26,46000,gender,Male,918.4845005740528,1
2022,26,46000,race-ethnicity,Black,1284.5039628313748,1
2022,26,46000,race-ethnicity,Hispanic,0,1
2022,26,46000,race-ethnicity,Other Races and Ethnicities,36.98224852071006,1
2022,26,46000,race-ethnicity,"White, Non-Hispanic",152.1683996956632,1
2022,26,49000,age,Age 10 to 14,343.51145038167937,1
2022,26,49000,age,Age 15 to 17,1022.0376876397318,1
2022,26,49000,all,All,597.3002030820691,1
2022,26,49000,gender,Female,665.5163914222331,1
2022,26,49000,gender,Male,533.1478905887807,1
2022,26,49000,race-ethnicity,Black,8757.062146892655,1
2022,26,49000,race-ethnicity,Hispanic,0,1
2022,26,49000,race-ethnicity,Other Races and Ethnicities,0,1
2022,26,49000,race-ethnicity,"White, Non-Hispanic",280.5256164181308,1
2022,26,74900,age,Age 10 to 14,130.00520020800832,1
2022,26,74900,age,Age 15 to 17,1103.202846975089,1
2022,26,74900,all,All,540.8653846153846,1
2022,26,74900,gender,Female,227.5960170697013,1
2022,26,74900,gender,Male,891.4358484559057,1
2022,26,74900,race-ethnicity,Black,777.676120768527,1
2022,26,74900,race-ethnicity,Hispanic,0,1
2022,26,74900,race-ethnicity,Other Races and Ethnicities,0,1
2022,26,74900,race-ethnicity,"White, Non-Hispanic",136.14703880190606,1
2022,26,76460,age,Age 10 to 14,55.005500550055004,1
2022,26,76460,age,Age 15 to 17,40.346984062941296,1
2022,26,76460,all,All,49.063701038515,1
2022,26,76460,gender,Female,16.196954972465175,1
2022,26,76460,gender,Male,82.57638315441783,1
2022,26,76460,race-ethnicity,Black,375.4693366708385,1
2022,26,76460,race-ethnicity,Hispanic,0,1
2022,26,76460,race-ethnicity,Other Races and Ethnicities,0,1
2022,26,76460,race-ethnicity,"White, Non-Hispanic",32.822757111597376,1
2022,26,80700,age,Age 10 to 14,272.43007628042136,1
2022,26,80700,age,Age 15 to 17,2507.598784194529,1
2022,26,80700,all,All,1205.8387983922148,1
2022,26,80700,gender,Female,694.2837306179125,1
2022,26,80700,gender,Male,1636.469900642899,1
2022,26,80700,race-ethnicity,Black,11235.955056179775,1
2022,26,80700,race-ethnicity,Hispanic,0,1
2022,26,80700,race-ethnicity,Other Races and Ethnicities,0,1
2022,26,80700,race-ethnicity,"White, Non-Hispanic",985.5072463768115,1
2022,26,84000,age,Age 10 to 14,549.5176456221761,2
2022,26,84000,age,Age 15 to 17,2722.470540430719,2
2022,26,84000,all,All,1365.2658073373502,2
2022,26,84000,gender,Female,597.5782355716308,2
2022,26,84000,gender,Male,2088.270142180095,2
2022,26,84000,race-ethnicity,Black,3913.7833238797507,2
2022,26,84000,race-ethnicity,Hispanic,147.49262536873155,2
2022,26,84000,race-ethnicity,Other Races and Ethnicities,90.85402786190188,2
2022,26,84000,race-ethnicity,"White, Non-Hispanic",572.9746936176986,2
2022,26,86000,age,Age 10 to 14,663.3499170812604,1
2022,26,86000,age,Age 15 to 17,1965.9735349716445,1
2022,26,86000,all,All,1124.6485473289597,1
2022,26,86000,gender,Female,705.3291536050157,1
2022,26,86000,gender,Male,1565.5039824224116,1
2022,26,86000,race-ethnicity,Black,2557.673019057171,1
2022,26,86000,race-ethnicity,Hispanic,248.75621890547262,1
2022,26,86000,race-ethnicity,Other Races and Ethnicities,0,1
2022,26,86000,race-ethnicity,"White, Non-Hispanic",781.4349988160076,1
2022,26,88940,age,Age 10 to 14,896.9430715723961,1
2022,26,88940,age,Age 15 to 17,3657.174762702401,1
2022,26,88940,all,All,1990.049751243781,1
2022,26,88940,gender,Female,1054.5209782364818,1
2022,26,88940,gender,Male,2898.866608544028,1
2022,26,88940,race-ethnicity,Black,9392.265193370165,1
2022,26,88940,race-ethnicity,Hispanic,1126.3318112633183,1
2022,26,88940,race-ethnicity,Other Races and Ethnicities,61.84291898577613,1
2022,26,88940,race-ethnicity,"White, Non-Hispanic",1487.9739094985732,1
2022,26,NA,age,Age 10 to 14,NA,NA
2022,26,NA,age,Age 15 to 17,NA,NA
2022,26,NA,all,All,NA,NA
2022,26,NA,gender,Female,NA,NA
2022,26,NA,gender,Male,NA,NA
2022,26,NA,race-ethnicity,Black,NA,NA
2022,26,NA,race-ethnicity,Hispanic,NA,NA
2022,26,NA,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,26,NA,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,27,06616,age,Age 10 to 14,1350.192884697814,1
2022,27,06616,age,Age 15 to 17,8741.594620557156,1
2022,27,06616,all,All,4313.775837719861,1
2022,27,06616,gender,Female,3533.5689045936397,1
2022,27,06616,gender,Male,5012.165450121654,1
2022,27,06616,race-ethnicity,Black,15642.076502732241,1
2022,27,06616,race-ethnicity,Hispanic,2718.589272593681,1
2022,27,06616,race-ethnicity,Other Races and Ethnicities,675.3714542998649,1
2022,27,06616,race-ethnicity,"White, Non-Hispanic",1949.317738791423,1
2022,27,07966,age,Age 10 to 14,1378.3269961977187,1
2022,27,07966,age,Age 15 to 17,3804.6272493573265,1
2022,27,07966,all,All,2303.4699078612034,1
2022,27,07966,gender,Female,1961.926961926962,1
2022,27,07966,gender,Male,2651.3652552433714,1
2022,27,07966,race-ethnicity,Black,5517.057569296376,1
2022,27,07966,race-ethnicity,Hispanic,221.72949002217294,1
2022,27,07966,race-ethnicity,Other Races and Ethnicities,128.8659793814433,1
2022,27,07966,race-ethnicity,"White, Non-Hispanic",583.6575875486382,1
2022,27,17000,age,Age 10 to 14,425.00000000000006,1
2022,27,17000,age,Age 15 to 17,2553.1914893617018,1
2022,27,17000,all,All,1161.07931316435,1
2022,27,17000,gender,Female,803.6001285760207,1
2022,27,17000,gender,Male,1531.2916111850864,1
2022,27,17000,race-ethnicity,Black,12871.287128712871,1
2022,27,17000,race-ethnicity,Hispanic,0,1
2022,27,17000,race-ethnicity,Other Races and Ethnicities,1758.4994138335287,1
2022,27,17000,race-ethnicity,"White, Non-Hispanic",533.5968379446641,1
2022,27,43000,age,Age 10 to 14,395.1267698386566,1
2022,27,43000,age,Age 15 to 17,2314.438850089329,1
2022,27,43000,all,All,1099.0974890537038,1
2022,27,43000,gender,Female,543.0711610486892,1
2022,27,43000,gender,Male,1606.562980687062,1
2022,27,43000,race-ethnicity,Black,2716.7113494191244,1
2022,27,43000,race-ethnicity,Hispanic,0,1
2022,27,43000,race-ethnicity,Other Races and Ethnicities,302.49295921560446,1
2022,27,43000,race-ethnicity,"White, Non-Hispanic",156.29884338855894,1
2022,27,51730,age,Age 10 to 14,318.29245459651753,1
2022,27,51730,age,Age 15 to 17,2218.1146025878,1
2022,27,51730,all,All,956.9972657220978,1
2022,27,51730,gender,Female,702.8332967274325,1
2022,27,51730,gender,Male,1288.2908674491841,1
2022,27,51730,race-ethnicity,Black,10123.456790123457,1
2022,27,51730,race-ethnicity,Hispanic,0,1
2022,27,51730,race-ethnicity,Other Races and Ethnicities,0,1
2022,27,51730,race-ethnicity,"White, Non-Hispanic",614.7540983606557,1
2022,27,54880,age,Age 10 to 14,953.8152610441767,1
2022,27,54880,age,Age 15 to 17,4354.166666666667,1
2022,27,54880,all,All,2232.1428571428573,1
2022,27,54880,gender,Female,1663.6763986299136,1
2022,27,54880,gender,Male,2757.2698508362214,1
2022,27,54880,race-ethnicity,Black,7890.4991948470215,1
2022,27,54880,race-ethnicity,Hispanic,76.74597083653109,1
2022,27,54880,race-ethnicity,Other Races and Ethnicities,281.3928948294056,1
2022,27,54880,race-ethnicity,"White, Non-Hispanic",1327.2140907963285,1
2022,27,58000,age,Age 10 to 14,396.0679518992174,2
2022,27,58000,age,Age 15 to 17,1835.3258124263343,2
2022,27,58000,all,All,916.7326551745142,2
2022,27,58000,gender,Female,386.9969040247678,2
2022,27,58000,gender,Male,1471.5051752088789,2
2022,27,58000,race-ethnicity,Black,3509.0407600367757,2
2022,27,58000,race-ethnicity,Hispanic,0,2
2022,27,58000,race-ethnicity,Other Races and Ethnicities,193.33634078752337,2
2022,27,58000,race-ethnicity,"White, Non-Hispanic",203.87359836901123,2
2022,27,71428,age,Age 10 to 14,421.0880916287687,3
2022,27,71428,age,Age 15 to 17,1440.0921658986176,3
2022,27,71428,all,All,797.1091508130513,3
2022,27,71428,gender,Female,480.1920768307323,3
2022,27,71428,gender,Male,1048.8176964149504,3
2022,27,71428,race-ethnicity,Black,7395.498392282958,3
2022,27,71428,race-ethnicity,Hispanic,614.7540983606557,3
2022,27,71428,race-ethnicity,Other Races and Ethnicities,289.4356005788712,3
2022,27,71428,race-ethnicity,"White, Non-Hispanic",297.8850163836759,3
2022,28,36000,age,Age 10 to 14,0,3
2022,28,36000,age,Age 15 to 17,32.90556103981573,3
2022,28,36000,all,All,11.92321449862883,3
2022,28,36000,gender,Female,0,3
2022,28,36000,gender,Male,23.3590282644242,3
2022,28,36000,race-ethnicity,Black,0,3
2022,28,36000,race-ethnicity,Hispanic,0,3
2022,28,36000,race-ethnicity,Other Races and Ethnicities,0,3
2022,28,36000,race-ethnicity,"White, Non-Hispanic",148.92032762472078,3
2022,29,15670,age,Age 10 to 14,3484.848484848485,1
2022,29,15670,age,Age 15 to 17,9930.961232076474,1
2022,29,15670,all,All,5985.988048629714,1
2022,29,15670,gender,Female,4605.130276711775,1
2022,29,15670,gender,Male,7423.764458464774,1
2022,29,15670,race-ethnicity,Black,30524.64228934817,1
2022,29,15670,race-ethnicity,Hispanic,2654.867256637168,1
2022,29,15670,race-ethnicity,Other Races and Ethnicities,349.1271820448878,1
2022,29,15670,race-ethnicity,"White, Non-Hispanic",2948.936830668943,1
2022,29,35000,age,Age 10 to 14,3182.100683654444,1
2022,29,35000,age,Age 15 to 17,7038.452889588487,1
2022,29,35000,all,All,4554.915145693244,1
2022,29,35000,gender,Female,4718.490083173384,1
2022,29,35000,gender,Male,4391.025641025641,1
2022,29,35000,race-ethnicity,Black,7599.629286376275,1
2022,29,35000,race-ethnicity,Hispanic,3238.2793620106336,1
2022,29,35000,race-ethnicity,Other Races and Ethnicities,285.132382892057,1
2022,29,35000,race-ethnicity,"White, Non-Hispanic",4937.174768371621,1
2022,29,38000,age,Age 10 to 14,259.9820259340095,2
2022,29,38000,age,Age 15 to 17,900.6111289803796,2
2022,29,38000,all,All,499.8996185504919,2
2022,29,38000,gender,Female,279.0201468959009,2
2022,29,38000,gender,Male,711.5059554227761,2
2022,29,38000,race-ethnicity,Black,1146.1881058422846,2
2022,29,38000,race-ethnicity,Hispanic,319.8172472872644,2
2022,29,38000,race-ethnicity,Other Races and Ethnicities,9.784735812133073,2
2022,29,38000,race-ethnicity,"White, Non-Hispanic",283.69377518296193,2
2022,29,41348,age,Age 10 to 14,93.83063570255688,1
2022,29,41348,age,Age 15 to 17,704.2253521126761,1
2022,29,41348,all,All,322.6279513125092,1
2022,29,41348,gender,Female,287.35632183908046,1
2022,29,41348,gender,Male,355.8212354113294,1
2022,29,41348,race-ethnicity,Black,1380.1035077630822,1
2022,29,41348,race-ethnicity,Hispanic,0,1
2022,29,41348,race-ethnicity,Other Races and Ethnicities,0,1
2022,29,41348,race-ethnicity,"White, Non-Hispanic",189.94301709487155,1
2022,29,54074,age,Age 10 to 14,704.3308856586243,1
2022,29,54074,age,Age 15 to 17,1460.187086470454,1
2022,29,54074,all,All,1003.9797395079595,1
2022,29,54074,gender,Female,682.348716107021,1
2022,29,54074,gender,Male,1330.417350100237,1
2022,29,54074,race-ethnicity,Black,3924.221921515562,1
2022,29,54074,race-ethnicity,Hispanic,348.83720930232556,1
2022,29,54074,race-ethnicity,Other Races and Ethnicities,0,1
2022,29,54074,race-ethnicity,"White, Non-Hispanic",904.0333796940196,1
2022,29,65000,age,Age 10 to 14,1091.3526352956283,1
2022,29,65000,age,Age 15 to 17,6537.080599232388,1
2022,29,65000,all,All,2950.8751162594062,1
2022,29,65000,gender,Female,1093.667313459164,1
2022,29,65000,gender,Male,4660.60409223774,1
2022,29,65000,race-ethnicity,Black,4478.236607142857,1
2022,29,65000,race-ethnicity,Hispanic,0,1
2022,29,65000,race-ethnicity,Other Races and Ethnicities,152.95197308045275,1
2022,29,65000,race-ethnicity,"White, Non-Hispanic",826.5829062654984,1
2022,29,70000,age,Age 10 to 14,2196.029776674938,2
2022,29,70000,age,Age 15 to 17,7325.049051667756,2
2022,29,70000,all,All,4056.2979362694714,2
2022,29,70000,gender,Female,3060.0556373752247,2
2022,29,70000,gender,Male,4987.760097919217,2
2022,29,70000,race-ethnicity,Black,17313.915857605178,2
2022,29,70000,race-ethnicity,Hispanic,3171.0079275198186,2
2022,29,70000,race-ethnicity,Other Races and Ethnicities,61.69031462060457,2
2022,29,70000,race-ethnicity,"White, Non-Hispanic",3112.990007686395,2
2022,30,06550,age,Age 10 to 14,4449.37369519833,1
2022,30,06550,age,Age 15 to 17,8718.626155878468,1
2022,30,06550,all,All,6038.014091430445,1
2022,30,06550,gender,Female,5760,1
2022,30,06550,gender,Male,6275.641999696095,1
2022,30,06550,race-ethnicity,Black,19125.683060109288,1
2022,30,06550,race-ethnicity,Hispanic,4692.08211143695,1
2022,30,06550,race-ethnicity,Other Races and Ethnicities,6882.406563354604,1
2022,30,06550,race-ethnicity,"White, Non-Hispanic",5422.728660087496,1
2022,31,28000,age,Age 10 to 14,2787.514605241195,1
2022,31,28000,age,Age 15 to 17,6585.566633129059,1
2022,31,28000,all,All,4224.036532207846,1
2022,31,28000,gender,Female,2807.0423531075444,1
2022,31,28000,gender,Male,5581.521370995055,1
2022,31,28000,race-ethnicity,Black,33108.61423220974,1
2022,31,28000,race-ethnicity,Hispanic,0,1
2022,31,28000,race-ethnicity,Other Races and Ethnicities,766.6098807495741,1
2022,31,28000,race-ethnicity,"White, Non-Hispanic",3303.99520759412,1
2022,31,37000,age,Age 10 to 14,0,3
2022,31,37000,age,Age 15 to 17,40,3
2022,31,37000,all,All,14.789070876622176,3
2022,31,37000,gender,Female,30.269779408982558,3
2022,31,37000,gender,Male,0,3
2022,31,37000,race-ethnicity,Black,49.35834155972359,3
2022,31,37000,race-ethnicity,Hispanic,0,3
2022,31,37000,race-ethnicity,Other Races and Ethnicities,15.394088669950738,3
2022,31,37000,race-ethnicity,"White, Non-Hispanic",6.060973392326807,3
2022,32,31900,age,Age 10 to 14,1167.5251410350747,1
2022,32,31900,age,Age 15 to 17,2456.636056824425,1
2022,32,31900,all,All,1663.346012195858,1
2022,32,31900,gender,Female,1135.8443762647692,1
2022,32,31900,gender,Male,2117.144942999944,1
2022,32,31900,race-ethnicity,Black,12153.846153846154,1
2022,32,31900,race-ethnicity,Hispanic,837.8154737277616,1
2022,32,31900,race-ethnicity,Other Races and Ethnicities,103.62694300518135,1
2022,32,31900,race-ethnicity,"White, Non-Hispanic",1615.586925017444,1
2022,32,40000,age,Age 10 to 14,1895.5650929899855,2
2022,32,40000,age,Age 15 to 17,6270.11472492522,2
2022,32,40000,all,All,3519.4737655839317,2
2022,32,40000,gender,Female,2124.4176165499457,2
2022,32,40000,gender,Male,4805.510534846029,2
2022,32,40000,race-ethnicity,Black,16438.023552264174,2
2022,32,40000,race-ethnicity,Hispanic,1842.8828170215356,2
2022,32,40000,race-ethnicity,Other Races and Ethnicities,186.1966236345581,2
2022,32,40000,race-ethnicity,"White, Non-Hispanic",3447.8263703317475,2
2022,32,51800,age,Age 10 to 14,609.0939137825204,3
2022,32,51800,age,Age 15 to 17,1696.4419756793275,3
2022,32,51800,all,All,1028.9556824439871,3
2022,32,51800,gender,Female,689.1359740560574,3
2022,32,51800,gender,Male,1369.4655602622875,3
2022,32,51800,race-ethnicity,Black,2443.715352415432,3
2022,32,51800,race-ethnicity,Hispanic,615.0405367626503,3
2022,32,51800,race-ethnicity,Other Races and Ethnicities,33.198326804329064,3
2022,32,51800,race-ethnicity,"White, Non-Hispanic",1254.5986227714366,3
2022,32,60600,age,Age 10 to 14,932.0563090570162,2
2022,32,60600,age,Age 15 to 17,2906.782492482459,2
2022,32,60600,all,All,1654.7114444082165,2
2022,32,60600,gender,Female,1316.872427983539,2
2022,32,60600,gender,Male,1986.1133537865333,2
2022,32,60600,race-ethnicity,Black,9208.63309352518,2
2022,32,60600,race-ethnicity,Hispanic,1365.7226015896115,2
2022,32,60600,race-ethnicity,Other Races and Ethnicities,120.53033346725591,2
2022,32,60600,race-ethnicity,"White, Non-Hispanic",2102.988836874325,2
2022,32,68400,age,Age 10 to 14,866.0892738174551,3
2022,32,68400,age,Age 15 to 17,2976.34865798565,3
2022,32,68400,all,All,1570.8200212992547,3
2022,32,68400,gender,Female,1533.4063526834611,3
2022,32,68400,gender,Male,1606.2176165803107,3
2022,32,68400,race-ethnicity,Black,13991.769547325102,3
2022,32,68400,race-ethnicity,Hispanic,989.9068322981366,3
2022,32,68400,race-ethnicity,Other Races and Ethnicities,220.39671408535366,3
2022,32,68400,race-ethnicity,"White, Non-Hispanic",2121.312562147829,3
2022,33,45140,age,Age 10 to 14,1870.748299319728,1
2022,33,45140,age,Age 15 to 17,3584.743332377402,1
2022,33,45140,all,All,2551.5434559744845,1
2022,33,45140,gender,Female,2128.1800391389434,1
2022,33,45140,gender,Male,2920.4860370923043,1
2022,33,45140,race-ethnicity,Black,6039.60396039604,1
2022,33,45140,race-ethnicity,Hispanic,2859.7367226509305,1
2022,33,45140,race-ethnicity,Other Races and Ethnicities,37.0919881305638,1
2022,33,45140,race-ethnicity,"White, Non-Hispanic",3075.103489059728,1
2022,33,50260,age,Age 10 to 14,804.914213090447,1
2022,33,50260,age,Age 15 to 17,2512.3849964614296,1
2022,33,50260,all,All,1444.282496356168,1
2022,33,50260,gender,Female,1179.5543905635648,1
2022,33,50260,gender,Male,1714.8981779206858,1
2022,33,50260,race-ethnicity,Black,9090.909090909092,1
2022,33,50260,race-ethnicity,Hispanic,2418.8790560471975,1
2022,33,50260,race-ethnicity,Other Races and Ethnicities,0,1
2022,33,50260,race-ethnicity,"White, Non-Hispanic",1767.5312199807877,1
2022,34,13690,age,Age 10 to 14,NA,NA
2022,34,13690,age,Age 15 to 17,NA,NA
2022,34,13690,all,All,NA,NA
2022,34,13690,gender,Female,NA,NA
2022,34,13690,gender,Male,NA,NA
2022,34,13690,race-ethnicity,Black,NA,NA
2022,34,13690,race-ethnicity,Hispanic,NA,NA
2022,34,13690,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,34,13690,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,34,21000,age,Age 10 to 14,124.18503570319776,1
2022,34,21000,age,Age 15 to 17,1306.076093128904,1
2022,34,21000,all,All,541.9510236852669,1
2022,34,21000,gender,Female,223.9494137794757,1
2022,34,21000,gender,Male,870.1563562202584,1
2022,34,21000,race-ethnicity,Black,2213.541666666667,1
2022,34,21000,race-ethnicity,Hispanic,284.6569883290635,1
2022,34,21000,race-ethnicity,Other Races and Ethnicities,0,1
2022,34,21000,race-ethnicity,"White, Non-Hispanic",875.4012255617158,1
2022,34,36000,age,Age 10 to 14,97.2627483673753,2
2022,34,36000,age,Age 15 to 17,828.8383107485857,2
2022,34,36000,all,All,350.07956353716753,2
2022,34,36000,gender,Female,186.77624206200971,2
2022,34,36000,gender,Male,505.00575883760075,2
2022,34,36000,race-ethnicity,Black,888.6880554300346,2
2022,34,36000,race-ethnicity,Hispanic,157.61396702230843,2
2022,34,36000,race-ethnicity,Other Races and Ethnicities,9.961151509114453,2
2022,34,36000,race-ethnicity,"White, Non-Hispanic",319.7291705849163,2
2022,34,51000,age,Age 10 to 14,343.40340619054246,2
2022,34,51000,age,Age 15 to 17,2329.192546583851,2
2022,34,51000,all,All,1037.9891976705592,2
2022,34,51000,gender,Female,175.28483786152498,2
2022,34,51000,gender,Male,1840.740956486282,2
2022,34,51000,race-ethnicity,Black,2008.1084505257825,2
2022,34,51000,race-ethnicity,Hispanic,229.26219258024176,2
2022,34,51000,race-ethnicity,Other Races and Ethnicities,0,2
2022,34,51000,race-ethnicity,"White, Non-Hispanic",534.75935828877,2
2022,34,57000,age,Age 10 to 14,150.88013411567476,1
2022,34,57000,age,Age 15 to 17,1010.989010989011,1
2022,34,57000,all,All,463.87629965342575,1
2022,34,57000,gender,Female,155.02159229321225,1
2022,34,57000,gender,Male,750.7198683669272,1
2022,34,57000,race-ethnicity,Black,1276.185889718276,1
2022,34,57000,race-ethnicity,Hispanic,265.0389526945627,1
2022,34,57000,race-ethnicity,Other Races and Ethnicities,8.593280054996992,1
2022,34,57000,race-ethnicity,"White, Non-Hispanic",1011.8043844856661,1
2022,34,74000,age,Age 10 to 14,0,3
2022,34,74000,age,Age 15 to 17,0,3
2022,34,74000,all,All,0,3
2022,34,74000,gender,Female,0,3
2022,34,74000,gender,Male,0,3
2022,34,74000,race-ethnicity,Black,0,3
2022,34,74000,race-ethnicity,Hispanic,0,3
2022,34,74000,race-ethnicity,Other Races and Ethnicities,0,3
2022,34,74000,race-ethnicity,"White, Non-Hispanic",0,3
2022,35,02000,age,Age 10 to 14,174.93197090020547,1
2022,35,02000,age,Age 15 to 17,700.4931102815798,1
2022,35,02000,all,All,372.5330514788696,1
2022,35,02000,gender,Female,181.8376296930153,1
2022,35,02000,gender,Male,552.8214117171173,1
2022,35,02000,race-ethnicity,Black,831.1461067366579,1
2022,35,02000,race-ethnicity,Hispanic,259.8585512216031,1
2022,35,02000,race-ethnicity,Other Races and Ethnicities,162.98946531504671,1
2022,35,02000,race-ethnicity,"White, Non-Hispanic",429.4397463002114,1
2022,35,39380,age,Age 10 to 14,2061.6026506319795,1
2022,35,39380,age,Age 15 to 17,4187.8172588832485,1
2022,35,39380,all,All,2754.570270493837,1
2022,35,39380,gender,Female,1760.8897126969416,1
2022,35,39380,gender,Male,3900.26714158504,1
2022,35,39380,race-ethnicity,Black,5172.413793103448,1
2022,35,39380,race-ethnicity,Hispanic,10.820168794633195,1
2022,35,39380,race-ethnicity,Other Races and Ethnicities,37.79289493575208,1
2022,35,39380,race-ethnicity,"White, Non-Hispanic",4118.641463039803,1
2022,35,63460,age,Age 10 to 14,0,1
2022,35,63460,age,Age 15 to 17,425.44570502431117,1
2022,35,63460,all,All,158.5144927536232,1
2022,35,63460,gender,Female,32.69576589831617,1
2022,35,63460,gender,Male,266.44229420838593,1
2022,35,63460,race-ethnicity,Black,717.7033492822967,1
2022,35,63460,race-ethnicity,Hispanic,73.12079555425564,1
2022,35,63460,race-ethnicity,Other Races and Ethnicities,46.200046200046195,1
2022,35,63460,race-ethnicity,"White, Non-Hispanic",188.21315139395367,1
2022,35,70500,age,Age 10 to 14,19.496977968414896,2
2022,35,70500,age,Age 15 to 17,242.04702627939145,2
2022,35,70500,all,All,99.73818725844657,2
2022,35,70500,gender,Female,51.440329218107,2
2022,35,70500,gender,Male,145.17299782240502,2
2022,35,70500,race-ethnicity,Black,0,2
2022,35,70500,race-ethnicity,Hispanic,122.22804260520343,2
2022,35,70500,race-ethnicity,Other Races and Ethnicities,32.113037893384714,2
2022,35,70500,race-ethnicity,"White, Non-Hispanic",153.30705212439773,2
2022,36,01000,age,Age 10 to 14,2073.7327188940094,2
2022,36,01000,age,Age 15 to 17,4158.415841584158,2
2022,36,01000,all,All,2892.240709065464,2
2022,36,01000,gender,Female,1816.4125851443398,2
2022,36,01000,gender,Male,3882.915173237754,2
2022,36,01000,race-ethnicity,Black,4850.031908104658,2
2022,36,01000,race-ethnicity,Hispanic,1698.754246885617,2
2022,36,01000,race-ethnicity,Other Races and Ethnicities,0,2
2022,36,01000,race-ethnicity,"White, Non-Hispanic",1825.2212389380531,2
2022,36,11000,age,Age 10 to 14,172.80419497080206,2
2022,36,11000,age,Age 15 to 17,1839.312784234462,2
2022,36,11000,all,All,790.9435093901113,2
2022,36,11000,gender,Female,226.81057406538403,2
2022,36,11000,gender,Male,1310.2008494708803,2
2022,36,11000,race-ethnicity,Black,1566.0156601566018,2
2022,36,11000,race-ethnicity,Hispanic,501.35784416127007,2
2022,36,11000,race-ethnicity,Other Races and Ethnicities,99.78795060496446,2
2022,36,11000,race-ethnicity,"White, Non-Hispanic",344.4164790038416,2
2022,36,50617,age,Age 10 to 14,169.5993216027136,1
2022,36,50617,age,Age 15 to 17,924.4992295839754,1
2022,36,50617,all,All,477.26701833710126,1
2022,36,50617,gender,Female,172.88219313410718,1
2022,36,50617,gender,Male,792.2310247891643,1
2022,36,50617,race-ethnicity,Black,1507.8821110349554,1
2022,36,50617,race-ethnicity,Hispanic,457.7464788732394,1
2022,36,50617,race-ethnicity,Other Races and Ethnicities,0,1
2022,36,50617,race-ethnicity,"White, Non-Hispanic",440.16506189821183,1
2022,36,51000,age,Age 10 to 14,10.559409629384644,2
2022,36,51000,age,Age 15 to 17,93.95519333772266,2
2022,36,51000,all,All,40.49012207069295,2
2022,36,51000,gender,Female,9.696626622219426,2
2022,36,51000,gender,Male,69.7678474874854,2
2022,36,51000,race-ethnicity,Black,94.5552364386554,2
2022,36,51000,race-ethnicity,Hispanic,38.40617944659208,2
2022,36,51000,race-ethnicity,Other Races and Ethnicities,2.674289381882581,2
2022,36,51000,race-ethnicity,"White, Non-Hispanic",5.229262955498973,2
2022,36,63000,age,Age 10 to 14,503.3924272269643,1
2022,36,63000,age,Age 15 to 17,1556.1658166601283,1
2022,36,63000,all,All,880.3971152945584,1
2022,36,63000,gender,Female,423.3211468154705,1
2022,36,63000,gender,Male,1313.8686131386862,1
2022,36,63000,race-ethnicity,Black,1353.0465949820789,1
2022,36,63000,race-ethnicity,Hispanic,404.5549895115373,1
2022,36,63000,race-ethnicity,Other Races and Ethnicities,17.84758165268606,1
2022,36,63000,race-ethnicity,"White, Non-Hispanic",675.2341537791331,1
2022,36,73000,age,Age 10 to 14,NA,NA
2022,36,73000,age,Age 15 to 17,NA,NA
2022,36,73000,all,All,NA,NA
2022,36,73000,gender,Female,NA,NA
2022,36,73000,gender,Male,NA,NA
2022,36,73000,race-ethnicity,Black,NA,NA
2022,36,73000,race-ethnicity,Hispanic,NA,NA
2022,36,73000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,36,73000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,36,84000,age,Age 10 to 14,0,1
2022,36,84000,age,Age 15 to 17,0,1
2022,36,84000,all,All,0,1
2022,36,84000,gender,Female,0,1
2022,36,84000,gender,Male,0,1
2022,36,84000,race-ethnicity,Black,0,1
2022,36,84000,race-ethnicity,Hispanic,0,1
2022,36,84000,race-ethnicity,Other Races and Ethnicities,0,1
2022,36,84000,race-ethnicity,"White, Non-Hispanic",0,1
2022,37,02140,age,Age 10 to 14,0,2
2022,37,02140,age,Age 15 to 17,37.96507213363706,2
2022,37,02140,all,All,14.86546751895347,2
2022,37,02140,gender,Female,0,2
2022,37,02140,gender,Male,26.874496103198062,2
2022,37,02140,race-ethnicity,Black,0,2
2022,37,02140,race-ethnicity,Hispanic,0,2
2022,37,02140,race-ethnicity,Other Races and Ethnicities,0,2
2022,37,02140,race-ethnicity,"White, Non-Hispanic",18.82530120481928,2
2022,37,10740,age,Age 10 to 14,141.44271570014143,1
2022,37,10740,age,Age 15 to 17,532.9008341056534,1
