year,state,place,rate_juv_arrest,rate_juv_arrest_quality
2022,36,11000,1473.1791430820558,1
2022,36,50617,527.5056518462698,1
2022,NA,NA,NA,NA
2022,36,63000,871.0311885361057,1
2022,NA,NA,NA,NA
2022,36,84000,0,1
2022,37,02140,74.32733759476736,1
2022,37,10740,505.6653244685832,1
2022,37,12000,0,1
2022,37,14100,2134.959969500572,1
2022,37,19000,1378.3403656821379,1
2022,37,22920,2080.322114391906,1
2022,37,25580,1218.5490240324946,1
2022,37,28000,1232.6452168726598,1
2022,37,28080,1975.0795334040297,1
2022,37,31400,4192.033397112541,1
2022,37,55000,1419.4346037708933,1
2022,37,74440,2556.63430420712,1
2022,37,75000,319.9724754859797,1
2022,38,25700,14976.935911276867,1
2022,39,01000,2640.479439862339,1
2022,39,15000,4372.902684563758,1
2022,39,16000,473.4321042664588,1
2022,39,18000,1609.5869578441511,1
2022,39,21000,30752.316632637034,1
2022,39,61000,2129.9254526091586,1
2022,39,77000,4270.50210752052,1
2022,40,09050,815.0196477950808,1
2022,40,23200,6568.463961460071,1
2022,40,41850,3730.5453249376264,1
2022,40,52500,5057.471264367816,1
2022,40,55000,3919.3525338737545,1
2022,40,75000,1799.5386969330198,1
2022,41,05350,1632.0474777448073,1
2022,41,05800,2399.5826812728224,1
2022,41,23850,2230.6157354618017,1
2022,41,31250,268.8610070066808,1
2022,41,34100,739.9368587213891,1
2022,41,47000,3974.8045178106,1
2022,41,59000,544.4309253263492,1
2022,41,64900,1916.5095060910344,1
2022,NA,NA,NA,NA
2022,42,06088,229.25263640531864,1
2022,42,24000,2754.878430554106,1
2022,42,60000,1978.6334150017594,1
2022,42,61000,15.693659761456372,1
2022,42,63624,1088.7096774193549,1
2022,42,69000,4461.35677732581,1
2022,44,19180,2933.7914629311485,1
2022,44,54640,6463.719766472061,1
2022,44,59000,1528.5265714793532,1
2022,44,74300,1983.8809671419715,1
2022,45,13330,3779.1848041155517,1
2022,45,16000,1335.7619914996965,1
2022,45,48535,1234.3297974927677,1
2022,45,50875,7425.968109339407,1
2022,46,59020,11094.247246022032,1
2022,47,14000,3295.165394402036,1
2022,47,15160,2227.2702088758383,1
2022,47,27740,3007.7456996278042,1
2022,47,40000,4648.406636818541,1
2022,47,48000,5808.488984674329,1
2022,47,51560,1508.066401683423,1
2022,47,52006,2313.4445981681583,1
2022,48,01000,4032.8659731644802,1
2022,48,01924,569.1898285038438,1
2022,48,03000,4752.275025278059,1
2022,48,04000,4404.184190661059,1
2022,48,05000,1818.8747683694523,1
2022,48,06128,1724.7326664367024,1
2022,48,07000,7071.831994272532,1
2022,48,10768,3907.4762494836846,1
2022,48,10912,3193.3559480641015,1
2022,48,13024,2495.302517850432,1
2022,48,13552,988.347898460258,1
2022,48,15976,3222.4290367612844,1
2022,48,16432,11700.680272108842,1
2022,48,17000,5932.277539592265,1
2022,48,19000,1311.1093616929913,1
2022,48,19972,2022.634240308211,1
2022,48,22660,2514.895921999536,1
2022,48,24000,3008.002374738717,1
2022,48,26232,533.4755934915978,1
2022,48,27000,2263.8008071490344,1
2022,48,27684,1760.0848553150586,1
2022,48,29000,4172.581124352161,1
2022,48,30464,2177.6399781141713,1
2022,48,35000,1546.0599608843117,1
2022,48,37000,2226.2917878559374,1
2022,48,39148,2537.7155172413795,1
2022,48,41464,2676.041276800513,1
2022,48,41980,1403.1068795189346,1
2022,48,42508,3215.0861735837393,1
2022,48,43888,2324.3693975401293,1
2022,48,45000,7235.396620956133,1
2022,48,45384,2606.59778675198,1
2022,48,45744,1822.017644802455,1
2022,48,47892,6501.91689980313,1
2022,48,48072,4917.25768321513,1
2022,48,48768,1437.9394801295725,1
2022,48,50820,4019.3256578947367,1
2022,48,53388,6116.685247120029,1
2022,48,56000,4361.402095084609,1
2022,48,56348,3625.2865243093256,1
2022,48,57200,811.8546543706155,1
2022,48,58016,2663.748105741707,1
2022,48,61796,5085.49658899619,1
2022,48,63500,1924.9146757679182,1
2022,48,64472,3756.201275690999,1
2022,48,65000,2423.223228192542,1
2022,48,70808,1744.0560482969368,1
2022,48,72176,2052.406097439474,1
2022,48,74144,4227.310651710392,1
2022,48,76000,5379.291441101898,1
2022,48,79000,5700.802265219443,1
2022,49,43660,5661.380349074157,1
2022,49,44320,381.8919564006683,1
2022,49,55980,4993.909866017052,1
2022,49,57300,3848.0970023576965,1
2022,49,62470,6870.548806032677,1
2022,49,65330,7581.776688361085,1
2022,49,67000,3247.29392173189,1
2022,49,67440,5887.97221016066,1
2022,49,70850,2216.462597193672,1
2022,49,82950,2423.1127679403544,1
2022,49,83470,2748.3293975782544,1
2022,51,01000,3211.4097215484626,1
2022,51,16000,574.6922558444784,1
2022,51,35000,2431.4765694076036,1
2022,51,47672,5515.479410880674,1
2022,51,56000,1650.108484640859,1
2022,51,57000,1652.5120229202907,1
2022,51,64000,251.70424750917672,1
2022,51,67000,595.6234623850835,1
2022,51,68000,1403.2571955341596,1
2022,51,76432,914.4542772861357,1
2022,51,82000,2804.5825071601676,1
2022,53,03180,573.4542800542175,1
2022,53,05210,1085.0294305368413,1
2022,53,05280,3927.648578811369,1
2022,53,22640,1553.3411488862837,1
2022,53,23515,1397.6891539321655,1
2022,53,35275,5384.190160309563,1
2022,53,35415,1600.113282356273,1
2022,53,35940,674.3256743256743,1
2022,53,53545,2827.529021558872,1
2022,53,57745,489.8686261411712,1
2022,53,63000,462.3899488568693,1
2022,53,67000,1615.3213715722782,1
2022,53,67167,2567.5077467906153,1
2022,53,70000,1123.5955056179776,1
2022,53,74060,838.5972554998912,1
2022,53,80010,3455.5827220863894,1
2022,55,02375,9142.783037219557,1
2022,55,31000,22085.889570552146,1
2022,55,39225,7840.729696544466,1
2022,55,48000,4877.536003363818,1
2022,55,53000,3493.528826138112,1
2022,55,66000,3595.9074202840966,1
